Orthogroup	NEMVE	BRAFL
OG0009185	NEMVE17685	bflo_08335
OG0009190	NEMVE16861	bflo_20876
OG0009193	NEMVE25453	bflo_11908
OG0009194	NEMVE25685	bflo_14814
OG0009195	NEMVE19124	bflo_05763
OG0009197	NEMVE13939	bflo_22512
OG0009216	NEMVE14209	bflo_18087, bflo_06793
OG0009217	NEMVE23796	bflo_21147, bflo_20863
OG0009222	NEMVE15982	bflo_07155
OG0009225	NEMVE14643	bflo_00926
OG0009231	NEMVE24461	bflo_13845
OG0009232	NEMVE23421	bflo_24947
OG0009238	NEMVE24535, NEMVE19944, NEMVE20485	bflo_06926
OG0009288	NEMVE24670	bflo_02908
OG0009293	NEMVE01992	bflo_25608
OG0009296	NEMVE25242	bflo_05038
OG0009298	NEMVE17737	bflo_17348
OG0009301	NEMVE24791	bflo_10683
OG0009305	NEMVE14742	bflo_00876
OG0009307	NEMVE15491	bflo_23417
OG0009311	NEMVE14394, NEMVE24195	bflo_15286
OG0009312	NEMVE04546	bflo_03363
OG0009314	NEMVE23069	bflo_12403
OG0009318	NEMVE15270	bflo_16012, bflo_00128
OG0009321	NEMVE06378	bflo_24450
OG0009322	NEMVE23249	bflo_15882
OG0009325	NEMVE25878	bflo_11138
OG0009328	NEMVE08173	bflo_23762
OG0009333	NEMVE25492, NEMVE21365	bflo_11077
OG0009334	NEMVE15302	bflo_10587
OG0009335	NEMVE25560	bflo_26202
OG0009336	NEMVE13361, NEMVE08750	bflo_14071
OG0009337	NEMVE17986	bflo_03072
OG0009338	NEMVE13801	bflo_14635
OG0009340	NEMVE06119	bflo_05682
OG0009341	NEMVE01224, NEMVE19715	bflo_17550
OG0009343	NEMVE22644	bflo_11599
OG0009345	NEMVE22530	bflo_00768
OG0009347	NEMVE21478	bflo_10141
OG0009348	NEMVE24544	bflo_20774, bflo_20789, bflo_27344
OG0009351	NEMVE23889	bflo_19240
OG0009352	NEMVE13555	bflo_10042
OG0009353	NEMVE15946	bflo_07904, bflo_07331
OG0009358	NEMVE05501, NEMVE09761	bflo_19438, bflo_27301
OG0009360	NEMVE25448	bflo_12494
OG0009363	NEMVE24609	bflo_19842
OG0009365	NEMVE05737	bflo_08441
OG0009369	NEMVE24084	bflo_12118
OG0009370	NEMVE14206	bflo_13910
OG0009372	NEMVE09194, NEMVE16933, NEMVE14348	bflo_24064, bflo_24063
OG0009374	NEMVE25220	bflo_09871
OG0009375	NEMVE16461	bflo_05371, bflo_05372
OG0009380	NEMVE23470	bflo_13853
OG0009382	NEMVE06821	bflo_16656
OG0009383	NEMVE07928, NEMVE21195	bflo_13768
OG0009385	NEMVE15692	bflo_19985
OG0009389	NEMVE24048	bflo_22669
OG0009393	NEMVE23657	bflo_22788
OG0009395	NEMVE07340, NEMVE21319	bflo_15123
OG0009396	NEMVE24413	bflo_01435
OG0009397	NEMVE09961	bflo_13179, bflo_14406
OG0009399	NEMVE25960	bflo_22264
OG0009401	NEMVE26016	bflo_09291
OG0009402	NEMVE14731	bflo_13929
OG0009403	NEMVE02580	bflo_14844
OG0009404	NEMVE07240	bflo_17552
OG0009405	NEMVE09161	bflo_06216
OG0009406	NEMVE22769	bflo_14116
OG0009407	NEMVE07977	bflo_22989
OG0009408	NEMVE24853	bflo_20272
OG0009409	NEMVE25001	bflo_09265
OG0009412	NEMVE03408	bflo_11350
OG0009415	NEMVE23174	bflo_05298
OG0009417	NEMVE06702	bflo_05811
OG0009419	NEMVE08571	bflo_06995
OG0009421	NEMVE17523, NEMVE05916	bflo_26210
OG0009425	NEMVE22867	bflo_00799
OG0009426	NEMVE22164	bflo_06404
OG0009436	NEMVE01083	bflo_06759
OG0009440	NEMVE23845	bflo_20972
OG0009443	NEMVE23368	bflo_24445
OG0009448	NEMVE13739	bflo_21117
OG0009449	NEMVE23277	bflo_15029
OG0009452	NEMVE22553	bflo_12856
OG0009455	NEMVE24668, NEMVE24667, NEMVE15626, NEMVE15795, NEMVE24401, NEMVE15627	bflo_10318
OG0009465	NEMVE24319	bflo_18004
OG0009468	NEMVE07494	bflo_06630
OG0009472	NEMVE21457	bflo_24709
OG0009486	NEMVE09834	bflo_14752, bflo_16016
OG0009491	NEMVE26027, NEMVE25676, NEMVE24697, NEMVE17109	bflo_27104, bflo_05417, bflo_23974, bflo_08483, bflo_04399
OG0009492	NEMVE24503	bflo_26982, bflo_10962, bflo_10964, bflo_10519, bflo_23711, bflo_08865, bflo_14581, bflo_10571, bflo_19794
OG0009543	NEMVE23721	bflo_21004
OG0009548	NEMVE09293	bflo_07984
OG0009552	NEMVE19005	bflo_22940
OG0009554	NEMVE16130	bflo_06486
OG0009555	NEMVE05472	bflo_02779, bflo_07709
OG0009568	NEMVE23933	bflo_15563
OG0009569	NEMVE15526	bflo_15571
OG0009570	NEMVE22801	bflo_11610
OG0009576	NEMVE09710, NEMVE11885	bflo_23430
OG0009577	NEMVE24886, NEMVE24887	bflo_18892, bflo_00472
OG0009578	NEMVE23757, NEMVE19318	bflo_25507
OG0009584	NEMVE14029	bflo_09756
OG0009585	NEMVE06536	bflo_10631
OG0009589	NEMVE15804	bflo_12236
OG0009590	NEMVE11442	bflo_21682
OG0009595	NEMVE06067	bflo_02478
OG0009596	NEMVE24129	bflo_00751
OG0009597	NEMVE16028	bflo_05788
OG0009598	NEMVE18970, NEMVE20154	bflo_25244
OG0009599	NEMVE15413, NEMVE07885	bflo_18453
OG0009601	NEMVE25082	bflo_21323
OG0009604	NEMVE21781	bflo_13472
OG0009607	NEMVE14372	bflo_16301
OG0009609	NEMVE07422, NEMVE24858	bflo_13751, bflo_07201
OG0009610	NEMVE16574	bflo_26469
OG0009611	NEMVE16147	bflo_05671
OG0009612	NEMVE15540, NEMVE24202, NEMVE17033	bflo_14975
OG0009613	NEMVE20917	bflo_22883, bflo_23441
OG0009614	NEMVE23057	bflo_23191
OG0009615	NEMVE22913	bflo_02446
OG0009617	NEMVE13589	bflo_02913
OG0009618	NEMVE24318	bflo_17477
OG0009624	NEMVE24721	bflo_00754
OG0009625	NEMVE13419	bflo_02316
OG0009630	NEMVE23209	bflo_20168
OG0009631	NEMVE25013, NEMVE14274	bflo_03248
OG0009633	NEMVE25983, NEMVE18594	bflo_14777
OG0009635	NEMVE16327, NEMVE03062	bflo_21556
OG0009636	NEMVE24995	bflo_09599
OG0009637	NEMVE15720, NEMVE24914	bflo_22464, bflo_22528
OG0009638	NEMVE04787	bflo_19192
OG0009639	NEMVE14177, NEMVE10826	bflo_20153
OG0009642	NEMVE24483	bflo_22372
OG0009647	NEMVE09678, NEMVE21488	bflo_15557
OG0009648	NEMVE20596, NEMVE19202	bflo_05994
OG0009650	NEMVE25206	bflo_14050
OG0009652	NEMVE25046	bflo_11901
OG0009653	NEMVE24603	bflo_21933
OG0009655	NEMVE25736	bflo_11105
OG0009659	NEMVE13163	bflo_19150
OG0009661	NEMVE19038, NEMVE19039, NEMVE20644	bflo_22912
OG0009663	NEMVE08325	bflo_11701
OG0009665	NEMVE09830	bflo_14713
OG0009669	NEMVE25226	bflo_14199
OG0009670	NEMVE15466	bflo_23932
OG0009674	NEMVE03717, NEMVE10500	bflo_16726
OG0009677	NEMVE20317, NEMVE23642	bflo_03287, bflo_26710
OG0009680	NEMVE23297	bflo_25307
OG0009685	NEMVE05377	bflo_09998
OG0009691	NEMVE22773	bflo_20591
OG0009695	NEMVE22545	bflo_11448
OG0009723	NEMVE13715	bflo_16182
OG0009737	NEMVE15138	bflo_12817, bflo_12649
OG0009750	NEMVE20441, NEMVE16112, NEMVE03559	bflo_02652, bflo_20158
OG0009754	NEMVE22278, NEMVE20998, NEMVE19730, NEMVE21334, NEMVE19611, NEMVE20964, NEMVE25767, NEMVE20618, NEMVE19576, NEMVE25991, NEMVE25766, NEMVE19573	bflo_10322
OG0009756	NEMVE25114, NEMVE20656	bflo_11582, bflo_25397, bflo_25568, bflo_18350, bflo_25576, bflo_10520, bflo_10489, bflo_11655
OG0009762	NEMVE23100	bflo_22921
OG0009854	NEMVE23975, NEMVE01102	bflo_10621
OG0009864	NEMVE17609	bflo_15615
OG0009866	NEMVE18836, NEMVE22915, NEMVE24941, NEMVE15249	bflo_07143
OG0009867	NEMVE11935, NEMVE17413	bflo_06474
OG0009870	NEMVE20777	bflo_09290
OG0009873	NEMVE24006	bflo_00248
OG0009874	NEMVE06070	bflo_02458
OG0009877	NEMVE13673	bflo_14981
OG0009878	NEMVE13723	bflo_23900
OG0009880	NEMVE07721	bflo_15909
OG0009882	NEMVE23316	bflo_17642
OG0009887	NEMVE15565	bflo_18867
OG0009888	NEMVE15337	bflo_06742
OG0009891	NEMVE24063	bflo_22731
OG0009895	NEMVE20558, NEMVE16093	bflo_19801
OG0009897	NEMVE16769	bflo_01053
OG0009899	NEMVE13919	bflo_21259, bflo_25050
OG0009900	NEMVE19844, NEMVE17234	bflo_13426
OG0009901	NEMVE17447	bflo_12325
OG0009909	NEMVE21031	bflo_24332, bflo_24319
OG0009915	NEMVE23567	bflo_20943
OG0009917	NEMVE23761	bflo_10947
OG0009920	NEMVE25413	bflo_15972
OG0009921	NEMVE06211	bflo_23139
OG0009922	NEMVE00733, NEMVE04446, NEMVE15277	bflo_08215
OG0009923	NEMVE15031	bflo_07716
OG0009926	NEMVE06497	bflo_21179
OG0009927	NEMVE09238	bflo_22150
OG0009931	NEMVE23561	bflo_24439, bflo_07479
OG0009934	NEMVE25368	bflo_10525
OG0009937	NEMVE23395	bflo_05035, bflo_05044, bflo_08672
OG0009943	NEMVE25501	bflo_03672, bflo_12502
OG0009952	NEMVE16013	bflo_19326
OG0009953	NEMVE22479	bflo_06137
OG0009956	NEMVE06609	bflo_26157
OG0009959	NEMVE19008	bflo_17553
OG0009962	NEMVE24645	bflo_15482
OG0009978	NEMVE22036	bflo_25149
OG0009983	NEMVE15597, NEMVE22657	bflo_04057, bflo_05727, bflo_05729, bflo_01095
OG0009993	NEMVE20967	bflo_12922
OG0009995	NEMVE23177, NEMVE23179, NEMVE00252, NEMVE23178	bflo_18869
OG0009996	NEMVE23176	bflo_13421
OG0010005	NEMVE00999, NEMVE01040, NEMVE01137, NEMVE10874	bflo_09822
OG0010023	NEMVE05921	bflo_08145
OG0010031	NEMVE07962	bflo_08699
OG0010033	NEMVE04999	bflo_09264, bflo_08814, bflo_20616
OG0010036	NEMVE09444, NEMVE17227	bflo_14923, bflo_14880, bflo_14882, bflo_14881, bflo_26247, bflo_14883, bflo_15351, bflo_01556
OG0010041	NEMVE06457	bflo_12020, bflo_07967, bflo_22856, bflo_05148
OG0010044	NEMVE25773	bflo_14258
OG0010046	NEMVE20274, NEMVE23835	bflo_26296, bflo_17232, bflo_17237
OG0010050	NEMVE00317	bflo_27028
OG0010124	NEMVE24290	bflo_07410
OG0010126	NEMVE14519	bflo_08378
OG0010130	NEMVE04680	bflo_11779
OG0010133	NEMVE10857, NEMVE19368, NEMVE10290	bflo_22606
OG0010135	NEMVE25135	bflo_11419
OG0010141	NEMVE15930	bflo_13778, bflo_15429
OG0010142	NEMVE04616	bflo_20448
OG0010147	NEMVE17026	bflo_14315
OG0010148	NEMVE22618	bflo_21584
OG0010151	NEMVE22589	bflo_00999
OG0010154	NEMVE24932	bflo_06533
OG0010155	NEMVE09171	bflo_01148
OG0010162	NEMVE15345	bflo_04864
OG0010169	NEMVE23080	bflo_11733
OG0010175	NEMVE15342	bflo_09856
OG0010176	NEMVE20642	bflo_08104
OG0010177	NEMVE00699, NEMVE02154, NEMVE16360, NEMVE24204	bflo_24081
OG0010178	NEMVE19825, NEMVE18731	bflo_12113
OG0010183	NEMVE05369	bflo_09962
OG0010186	NEMVE07057	bflo_08603
OG0010187	NEMVE25930, NEMVE17976	bflo_20109
OG0010189	NEMVE15543	bflo_12185
OG0010191	NEMVE16352	bflo_18343
OG0010193	NEMVE25854	bflo_07466
OG0010197	NEMVE11086	bflo_08084
OG0010202	NEMVE16336	bflo_19391
OG0010203	NEMVE25350	bflo_16484
OG0010204	NEMVE16177	bflo_01582
OG0010206	NEMVE19144	bflo_14029
OG0010207	NEMVE15383	bflo_18369
OG0010209	NEMVE10325	bflo_05775
OG0010210	NEMVE19584	bflo_25874
OG0010211	NEMVE24961	bflo_10006
OG0010215	NEMVE21866	bflo_02298
OG0010220	NEMVE13644	bflo_26169
OG0010223	NEMVE18415	bflo_18446
OG0010225	NEMVE19354	bflo_03037
OG0010226	NEMVE23994	bflo_24995
OG0010228	NEMVE15929	bflo_12601
OG0010231	NEMVE20332, NEMVE18615	bflo_10465
OG0010236	NEMVE02621	bflo_02902
OG0010237	NEMVE01599	bflo_00144, bflo_16588
OG0010244	NEMVE25580	bflo_22628
OG0010245	NEMVE25613, NEMVE25612	bflo_01147
OG0010249	NEMVE24757	bflo_10424
OG0010251	NEMVE24605	bflo_10705, bflo_09922
OG0010252	NEMVE04629	bflo_11471
OG0010254	NEMVE25108	bflo_05989
OG0010256	NEMVE10758	bflo_21836
OG0010257	NEMVE24378	bflo_12157
OG0010259	NEMVE17055	bflo_03427
OG0010260	NEMVE01814	bflo_22259
OG0010276	NEMVE23403	bflo_04086
OG0010289	NEMVE24807	bflo_24750, bflo_24749
OG0010353	NEMVE16570	bflo_08086
OG0010364	NEMVE25866	bflo_23028, bflo_02610, bflo_23042
OG0010369	NEMVE18824	bflo_06542
OG0010372	NEMVE22959	bflo_09226
OG0010375	NEMVE23665	bflo_11411
OG0010377	NEMVE16468, NEMVE25344	bflo_16791
OG0010468	NEMVE06379	bflo_20408
OG0010476	NEMVE25649	bflo_10139
OG0010479	NEMVE16696	bflo_09238
OG0010480	NEMVE23005	bflo_10646
OG0010484	NEMVE21858	bflo_03534
OG0010485	NEMVE25806	bflo_06345
OG0010487	NEMVE23018	bflo_26091
OG0010496	NEMVE19094	bflo_08089
OG0010497	NEMVE17836	bflo_17821
OG0010499	NEMVE24883, NEMVE20490	bflo_22584
OG0010501	NEMVE14188	bflo_09293, bflo_26916
OG0010502	NEMVE25741	bflo_19918
OG0010503	NEMVE15779	bflo_14930
OG0010504	NEMVE07197	bflo_18895
OG0010505	NEMVE24078, NEMVE20961	bflo_10271
OG0010507	NEMVE17045	bflo_15629, bflo_19858
OG0010508	NEMVE03419	bflo_16452
OG0010519	NEMVE16680	bflo_16849
OG0010526	NEMVE23459	bflo_09227
OG0010527	NEMVE25936	bflo_13199
OG0010528	NEMVE16459	bflo_17078
OG0010530	NEMVE22898	bflo_14420, bflo_14423, bflo_14422, bflo_07320, bflo_15009, bflo_14413
OG0010538	NEMVE24784	bflo_15795
OG0010542	NEMVE15075	bflo_05667
OG0010543	NEMVE08723	bflo_07272
OG0010544	NEMVE23619	bflo_19181
OG0010546	NEMVE24187	bflo_24344
OG0010549	NEMVE14066	bflo_04854
OG0010550	NEMVE22128	bflo_05043
OG0010552	NEMVE03441	bflo_03350
OG0010553	NEMVE04592	bflo_18738, bflo_10296
OG0010554	NEMVE25291	bflo_12809
OG0010555	NEMVE06068	bflo_22787
OG0010556	NEMVE20196	bflo_18925
OG0010559	NEMVE25447	bflo_06325
OG0010560	NEMVE17793	bflo_17067
OG0010562	NEMVE05804, NEMVE20432	bflo_01313
OG0010567	NEMVE14860, NEMVE02582	bflo_07539
OG0010568	NEMVE08676, NEMVE04030	bflo_01424, bflo_01683
OG0010581	NEMVE21045, NEMVE24552	bflo_24640
OG0010583	NEMVE23419	bflo_13911
OG0010596	NEMVE23601, NEMVE20492	bflo_22244
OG0010597	NEMVE15969	bflo_19068, bflo_19226
OG0010600	NEMVE16754	bflo_00295
OG0010601	NEMVE14590, NEMVE12814, NEMVE08454	bflo_04895
OG0010617	NEMVE12562, NEMVE04123	bflo_00101, bflo_27034
OG0010644	NEMVE25768, NEMVE23827	bflo_25278
OG0010693	NEMVE17958	bflo_26199
OG0010705	NEMVE24213	bflo_23126
OG0010713	NEMVE06736	bflo_00532
OG0010716	NEMVE22926	bflo_16442, bflo_14928, bflo_16660, bflo_01590, bflo_17683, bflo_15695, bflo_12815, bflo_03744
OG0010718	NEMVE17850, NEMVE15571, NEMVE24806, NEMVE19226, NEMVE20417	bflo_10217, bflo_05076, bflo_10205, bflo_05074, bflo_10213
OG0010721	NEMVE16237	bflo_10925, bflo_12096, bflo_10915, bflo_12269
OG0010829	NEMVE25044	bflo_12670
OG0010831	NEMVE15264	bflo_00113
OG0010836	NEMVE01980	bflo_24568
OG0010842	NEMVE23360	bflo_24866
OG0010843	NEMVE18034	bflo_24738
OG0010844	NEMVE18377	bflo_12003
OG0010845	NEMVE23487	bflo_13982
OG0010846	NEMVE16125	bflo_10345
OG0010853	NEMVE06654, NEMVE05645	bflo_06540
OG0010862	NEMVE23720	bflo_21678
OG0010863	NEMVE16648	bflo_20589, bflo_19833
OG0010865	NEMVE24011	bflo_21969
OG0010866	NEMVE24449	bflo_26267
OG0010867	NEMVE08214	bflo_22310
OG0010869	NEMVE23180, NEMVE23181, NEMVE24145	bflo_06609
OG0010872	NEMVE16291	bflo_07219
OG0010878	NEMVE19965	bflo_09706
OG0010880	NEMVE17779	bflo_21141
OG0010886	NEMVE25881	bflo_17243
OG0010889	NEMVE15316	bflo_08819
OG0010895	NEMVE11252, NEMVE01725	bflo_15507
OG0010896	NEMVE17499	bflo_07591
OG0010897	NEMVE05948	bflo_02174, bflo_26665
OG0010899	NEMVE04735, NEMVE04799	bflo_24215
OG0010902	NEMVE24855	bflo_22874
OG0010905	NEMVE17680	bflo_22048, bflo_25070
OG0010908	NEMVE02876	bflo_25046, bflo_05137
OG0010913	NEMVE22807	bflo_14674
OG0010922	NEMVE22965, NEMVE25966	bflo_22783
OG0010923	NEMVE24292	bflo_22218
OG0010929	NEMVE22774	bflo_14505
OG0010934	NEMVE18286	bflo_14323
OG0010935	NEMVE24411	bflo_25313
OG0010938	NEMVE25602	bflo_21302
OG0010941	NEMVE12724, NEMVE04284	bflo_12382
OG0010951	NEMVE18840	bflo_04005
OG0010953	NEMVE22376	bflo_19329
OG0010957	NEMVE20871, NEMVE23145, NEMVE19299	bflo_01926
OG0010962	NEMVE22421	bflo_06770
OG0010974	NEMVE09667	bflo_07383
OG0010977	NEMVE23588	bflo_14569
OG0010980	NEMVE08863	bflo_17298
OG0010989	NEMVE00773	bflo_00099
OG0010995	NEMVE09155	bflo_07690, bflo_07694
OG0011002	NEMVE15530	bflo_26765
OG0011003	NEMVE13194	bflo_11261
OG0011041	NEMVE20834, NEMVE16273	bflo_25772
OG0011065	NEMVE05853, NEMVE05852	bflo_05848
OG0011071	NEMVE14136	bflo_25189
OG0011076	NEMVE24984	bflo_23057
OG0011079	NEMVE20887	bflo_10087, bflo_00494, bflo_01801, bflo_19793, bflo_19629, bflo_23960, bflo_17818, bflo_17860
OG0011087	NEMVE03271	bflo_24969, bflo_04367, bflo_11334
OG0011094	NEMVE12043, NEMVE00779	bflo_12673
OG0011096	NEMVE16551	bflo_14284
OG0011196	NEMVE24014	bflo_04783
OG0011197	NEMVE25286	bflo_10813
OG0011202	NEMVE04614	bflo_10363
OG0011208	NEMVE19680	bflo_18386
OG0011216	NEMVE10086	bflo_02355
OG0011220	NEMVE19073	bflo_01908
OG0011228	NEMVE22697	bflo_25820
OG0011230	NEMVE16929	bflo_02815
OG0011236	NEMVE16344	bflo_06269, bflo_22022
OG0011242	NEMVE24479	bflo_20226
OG0011245	NEMVE16840	bflo_24359
OG0011247	NEMVE12312, NEMVE08124	bflo_24502
OG0011251	NEMVE17176	bflo_18010
OG0011256	NEMVE16565	bflo_16779
OG0011259	NEMVE04650	bflo_08600
OG0011260	NEMVE05838	bflo_26226
OG0011266	NEMVE19838	bflo_14057
OG0011285	NEMVE16963, NEMVE15756, NEMVE16408, NEMVE19685	bflo_02043, bflo_20764
OG0011286	NEMVE14368	bflo_10729
OG0011292	NEMVE02044	bflo_11865
OG0011293	NEMVE22608	bflo_02162
OG0011304	NEMVE23056	bflo_23303
OG0011311	NEMVE25648	bflo_09772
OG0011313	NEMVE25515	bflo_04992
OG0011315	NEMVE15831	bflo_08090
OG0011322	NEMVE16489	bflo_00305
OG0011325	NEMVE09036	bflo_20248, bflo_25085
OG0011414	NEMVE15836	bflo_14019
OG0011423	NEMVE20497	bflo_03536
OG0011461	NEMVE06485	bflo_25605
OG0011465	NEMVE17311, NEMVE16257, NEMVE16993	bflo_10079, bflo_03926, bflo_01072, bflo_08730, bflo_17357
OG0011466	NEMVE24543	bflo_01468, bflo_21892
OG0011473	NEMVE15685	bflo_07564, bflo_17992, bflo_15218, bflo_15219, bflo_06171, bflo_12577, bflo_05015, bflo_25775, bflo_25379
OG0011476	NEMVE24074, NEMVE23090, NEMVE25009	bflo_07083, bflo_10635, bflo_09665
OG0011478	NEMVE09183, NEMVE12164, NEMVE18277, NEMVE00182, NEMVE10494, NEMVE06721, NEMVE04983, NEMVE25561, NEMVE15714, NEMVE15705	bflo_07618
OG0011484	NEMVE25663, NEMVE25664, NEMVE20244	bflo_14767, bflo_14592, bflo_14775
OG0011620	NEMVE24537	bflo_00908
OG0011628	NEMVE22546	bflo_20833
OG0011638	NEMVE05061	bflo_24591
OG0011648	NEMVE22538	bflo_22078
OG0011659	NEMVE20556, NEMVE18607	bflo_14764
OG0011666	NEMVE24792	bflo_11538
OG0011686	NEMVE19894	bflo_22095
OG0011695	NEMVE16812	bflo_10286
OG0011699	NEMVE15614	bflo_26446
OG0011721	NEMVE22552	bflo_24958
OG0011725	NEMVE13620	bflo_11516
OG0011726	NEMVE18606	bflo_15446
OG0011734	NEMVE22243	bflo_21801
OG0011746	NEMVE06355	bflo_07729
OG0011760	NEMVE24772	bflo_07423
OG0011768	NEMVE25683	bflo_17692
OG0011773	NEMVE25526	bflo_11675
OG0011794	NEMVE03340, NEMVE18618	bflo_17961
OG0011802	NEMVE22088	bflo_12591
OG0011826	NEMVE22148	bflo_24593
OG0011829	NEMVE01140, NEMVE00586	bflo_11149
OG0011834	NEMVE14818	bflo_15161
OG0011860	NEMVE03607	bflo_20753
OG0011912	NEMVE04955	bflo_18661
OG0011923	NEMVE18648	bflo_20390
OG0011939	NEMVE13640, NEMVE17594, NEMVE02993	bflo_22504
OG0011943	NEMVE16818	bflo_08321
OG0011953	NEMVE09349	bflo_11408
OG0011956	NEMVE17257, NEMVE16220, NEMVE20672, NEMVE19309, NEMVE15167, NEMVE24897, NEMVE24843	bflo_12092, bflo_16500, bflo_02028
OG0011960	NEMVE16367, NEMVE11389	bflo_04041, bflo_04025
OG0011962	NEMVE22786	bflo_21133, bflo_24426, bflo_09342, bflo_12038, bflo_12039, bflo_12086, bflo_25936, bflo_25938, bflo_25195
OG0011965	NEMVE03542	bflo_11033
OG0011966	NEMVE01263	bflo_11341
OG0011968	NEMVE13466	bflo_12174
OG0011973	NEMVE25491	bflo_18090
OG0011977	NEMVE17839	bflo_25909
OG0012160	NEMVE18066	bflo_01000
OG0012191	NEMVE07024	bflo_24623, bflo_04923
OG0012199	NEMVE24428	bflo_15350
OG0012204	NEMVE25292	bflo_14003
OG0012206	NEMVE11039	bflo_08341
OG0012209	NEMVE15797	bflo_24290, bflo_25219, bflo_20547, bflo_24289
OG0012232	NEMVE24193	bflo_02445
OG0012239	NEMVE24458	bflo_11622
OG0012247	NEMVE19507	bflo_18856
OG0012255	NEMVE23901	bflo_17606
OG0012260	NEMVE15329	bflo_01492
OG0012301	NEMVE23760	bflo_10946
OG0012323	NEMVE24824	bflo_23019
OG0012337	NEMVE24795	bflo_06210
OG0012374	NEMVE22990	bflo_13971
OG0012409	NEMVE15073	bflo_11936
OG0012452	NEMVE08451	bflo_17485
OG0012465	NEMVE24156	bflo_18088
OG0012512	NEMVE19904	bflo_19024
OG0012515	NEMVE17742, NEMVE23783	bflo_00436, bflo_14651, bflo_18371
OG0012517	NEMVE18756	bflo_24703, bflo_00725, bflo_08948, bflo_12268, bflo_03584
OG0012530	NEMVE15926, NEMVE11048, NEMVE10550, NEMVE19536, NEMVE15820	bflo_09954, bflo_09973
OG0012532	NEMVE15219	bflo_11490, bflo_11690, bflo_27017, bflo_11860, bflo_11862, bflo_11861
OG0012536	NEMVE13175	bflo_16490
OG0012537	NEMVE08906	bflo_23093, bflo_17687, bflo_17133, bflo_16514, bflo_16608, bflo_17502
OG0012773	NEMVE20423	bflo_13066
OG0012779	NEMVE23609	bflo_21820
OG0012802	NEMVE18967	bflo_19575
OG0012837	NEMVE03636	bflo_27418, bflo_04503
OG0012861	NEMVE10437	bflo_08687
OG0012891	NEMVE22899	bflo_06428
OG0012997	NEMVE24240	bflo_05740
OG0013054	NEMVE18113, NEMVE19399, NEMVE23993	bflo_26208
OG0013113	NEMVE06555, NEMVE21297	bflo_07766
OG0013120	NEMVE13822	bflo_16425
OG0013121	NEMVE00747	bflo_27093
OG0013135	NEMVE05571	bflo_14169
OG0013217	NEMVE12582	bflo_20598, bflo_04038, bflo_07892
OG0013219	NEMVE15559	bflo_14009, bflo_16832, bflo_05099
OG0013222	NEMVE14374	bflo_06121, bflo_06003
OG0013223	NEMVE10098	bflo_06807, bflo_06564
OG0013224	NEMVE06145, NEMVE16091, NEMVE06134, NEMVE01868	bflo_06804
OG0013225	NEMVE18376, NEMVE25106	bflo_08505
OG0013227	NEMVE10040	bflo_10570, bflo_10569, bflo_15464
OG0013229	NEMVE09027, NEMVE08060, NEMVE04272	bflo_19619, bflo_15008
OG0013237	NEMVE24506	bflo_20325
OG0013239	NEMVE25269	bflo_24798
OG0013648	NEMVE15708	bflo_12531
OG0013652	NEMVE09751, NEMVE03296	bflo_01221
OG0013652	NEMVE03774	bflo_04880
OG0013673	NEMVE09049	bflo_04743
OG0013674	NEMVE22177	bflo_23690
OG0013684	NEMVE22111, NEMVE17475	bflo_00079
OG0013701	NEMVE09012	bflo_13744
OG0013712	NEMVE21708	bflo_11248
OG0013862	NEMVE15497	bflo_05562, bflo_06544
OG0013929	NEMVE15867	bflo_00881
OG0013990	NEMVE11346	bflo_20553
OG0014072	NEMVE11329	bflo_00100
OG0014079	NEMVE22245	bflo_01993, bflo_25480, bflo_07030
OG0014083	NEMVE23503, NEMVE14946	bflo_02425, bflo_02705, bflo_02424
OG0014090	NEMVE16745	bflo_03571, bflo_03495
OG0014092	NEMVE21010	bflo_03921
OG0014095	NEMVE05601	bflo_04474
OG0014103	NEMVE15659	bflo_08252, bflo_17453, bflo_14457
OG0014107	NEMVE12944, NEMVE06956	bflo_08801, bflo_10145
OG0014116	NEMVE17500	bflo_26616, bflo_11058, bflo_12192, bflo_12210
OG0014121	NEMVE18087, NEMVE18088	bflo_13526
OG0014126	NEMVE23633, NEMVE25718, NEMVE19742, NEMVE24265	bflo_15476
OG0014127	NEMVE24540, NEMVE19936	bflo_17401
OG0014500	NEMVE11006, NEMVE08346	bflo_23501
OG0014525	NEMVE24513	bflo_08905
OG0014559	NEMVE17032	bflo_14404
OG0014584	NEMVE25952, NEMVE25725	bflo_11089
OG0014625	NEMVE19597	bflo_23769
OG0014829	NEMVE22859, NEMVE22838	bflo_00338
OG0014904	NEMVE24192	bflo_04446
OG0014905	NEMVE02911	bflo_14144
OG0014953	NEMVE24613	bflo_20851
OG0015018	NEMVE12428	bflo_00089
OG0015090	NEMVE18961	bflo_01409, bflo_12316, bflo_12312, bflo_12318
OG0015091	NEMVE03382	bflo_07583, bflo_02076
OG0015094	NEMVE15018	bflo_02324, bflo_02484
OG0015109	NEMVE17753, NEMVE14611, NEMVE08118, NEMVE03588, NEMVE14610	bflo_04192
OG0015112	NEMVE16562	bflo_04506, bflo_10827, bflo_15266, bflo_15265
OG0015118	NEMVE18457, NEMVE25358	bflo_06773, bflo_06304
OG0015129	NEMVE23981	bflo_26962, bflo_09669
OG0015137	NEMVE21619, NEMVE22018	bflo_11181, bflo_17676
