Orthogroup	NEMVE	ASTMX
OG0003318	NEMVE22763	ASTMX15794, ASTMX01091, ASTMX15793, ASTMX04784, ASTMX15792, ASTMX15791
OG0003319	NEMVE11076	ASTMX04815, ASTMX06693, ASTMX17160
OG0003320	NEMVE13147	ASTMX17270
OG0003324	NEMVE17427	ASTMX00455
OG0003325	NEMVE07678	ASTMX13406, ASTMX06639
OG0003326	NEMVE23156	ASTMX09687, ASTMX20074
OG0003327	NEMVE06800	ASTMX10363, ASTMX06502
OG0003328	NEMVE14055	ASTMX10051, ASTMX10052
OG0003329	NEMVE22267	ASTMX03339, ASTMX07785
OG0003330	NEMVE17547	ASTMX05145
OG0003331	NEMVE24492	ASTMX04420, ASTMX08193
OG0003332	NEMVE25694	ASTMX15129, ASTMX08712, ASTMX05756
OG0003333	NEMVE00058	ASTMX03589, ASTMX04374
OG0003335	NEMVE01928, NEMVE19241	ASTMX10999
OG0003336	NEMVE06507	ASTMX03852, ASTMX14190, ASTMX09729, ASTMX05727
OG0003337	NEMVE13578	ASTMX09237, ASTMX09238
OG0003338	NEMVE06602	ASTMX15960
OG0003340	NEMVE15762, NEMVE20934	ASTMX20458, ASTMX04299
OG0003341	NEMVE01952	ASTMX13167
OG0003342	NEMVE17096	ASTMX14553, ASTMX03550, ASTMX03372, ASTMX03371
OG0003343	NEMVE24170	ASTMX05881
OG0003344	NEMVE24619	ASTMX13412
OG0003346	NEMVE14289	ASTMX22669
OG0003347	NEMVE23886	ASTMX17698, ASTMX05419
OG0003348	NEMVE23418	ASTMX17460, ASTMX00165
OG0003349	NEMVE14973	ASTMX06632, ASTMX06577
OG0003352	NEMVE24015	ASTMX07532, ASTMX10406, ASTMX00833
OG0003353	NEMVE06482	ASTMX08541
OG0003354	NEMVE14304	ASTMX21682
OG0003355	NEMVE08592	ASTMX18176, ASTMX06654
OG0003356	NEMVE06309	ASTMX19698, ASTMX21492
OG0003357	NEMVE22497, NEMVE12768	ASTMX00318
OG0003358	NEMVE23739	ASTMX15835
OG0003359	NEMVE13744	ASTMX08948
OG0003360	NEMVE20499	ASTMX22262, ASTMX04549, ASTMX22698, ASTMX04548
OG0003361	NEMVE14739	ASTMX02459, ASTMX04442
OG0003362	NEMVE00976	ASTMX11242
OG0003363	NEMVE17304, NEMVE16720, NEMVE16221	ASTMX05464
OG0003364	NEMVE01971	ASTMX06273, ASTMX21297
OG0003365	NEMVE23416	ASTMX03051, ASTMX05516
OG0003366	NEMVE21908	ASTMX02786
OG0003368	NEMVE21767, NEMVE00061	ASTMX18958, ASTMX00275
OG0003369	NEMVE09534, NEMVE11386	ASTMX11987, ASTMX05839
OG0003370	NEMVE18949	ASTMX19055, ASTMX04318
OG0003371	NEMVE11040	ASTMX19054, ASTMX00217, ASTMX01969, ASTMX00956
OG0003372	NEMVE24037	ASTMX17792, ASTMX22090
OG0003373	NEMVE24072	ASTMX10290
OG0003374	NEMVE13211	ASTMX00872, ASTMX16829, ASTMX01333
OG0003375	NEMVE19185	ASTMX13635
OG0003376	NEMVE16260, NEMVE11402, NEMVE11401	ASTMX16960
OG0003377	NEMVE15318	ASTMX18938
OG0003378	NEMVE16798	ASTMX10913, ASTMX18798
OG0003379	NEMVE20545, NEMVE16052	ASTMX06835, ASTMX12551
OG0003380	NEMVE22683	ASTMX21115, ASTMX05978, ASTMX21392
OG0003381	NEMVE14322	ASTMX16159, ASTMX08992
OG0003382	NEMVE15638	ASTMX06479, ASTMX06858
OG0003383	NEMVE23495	ASTMX04487, ASTMX21389
OG0003384	NEMVE00423	ASTMX13160, ASTMX02808, ASTMX09958
OG0003385	NEMVE24878	ASTMX15470
OG0003386	NEMVE24105	ASTMX15558, ASTMX05500
OG0003387	NEMVE13639	ASTMX13211
OG0003388	NEMVE08840, NEMVE15438	ASTMX07669, ASTMX03217, ASTMX03218
OG0003391	NEMVE17395, NEMVE05209	ASTMX02469
OG0003392	NEMVE09110	ASTMX17435, ASTMX20620
OG0003393	NEMVE10476, NEMVE13045, NEMVE23905	ASTMX03585
OG0003394	NEMVE16445	ASTMX12715
OG0003398	NEMVE03087	ASTMX22787, ASTMX09839, ASTMX16057, ASTMX14535, ASTMX02570, ASTMX06839
OG0003401	NEMVE11233	ASTMX15731, ASTMX19715, ASTMX11019
OG0003419	NEMVE08218	ASTMX09665, ASTMX22627
OG0003420	NEMVE19645	ASTMX18650, ASTMX10375
OG0003421	NEMVE13078, NEMVE04651, NEMVE09589	ASTMX03751
OG0003422	NEMVE07883, NEMVE20521, NEMVE01482	ASTMX16317
OG0003424	NEMVE00293, NEMVE16825	ASTMX18868
OG0003425	NEMVE02069	ASTMX10571
OG0003426	NEMVE04788	ASTMX04641
OG0003428	NEMVE22338	ASTMX17578
OG0003429	NEMVE22490	ASTMX01780
OG0003430	NEMVE24395	ASTMX03478, ASTMX11528, ASTMX06739
OG0003431	NEMVE04794	ASTMX02037
OG0003432	NEMVE13929	ASTMX19615
OG0003433	NEMVE22730	ASTMX18120, ASTMX05648
OG0003434	NEMVE19996, NEMVE14429	ASTMX16757
OG0003435	NEMVE13652	ASTMX08077, ASTMX01388
OG0003439	NEMVE25599	ASTMX00536, ASTMX08748
OG0003440	NEMVE09605	ASTMX07860, ASTMX13319
OG0003441	NEMVE08561, NEMVE06221	ASTMX13951
OG0003442	NEMVE13895	ASTMX04859, ASTMX01667, ASTMX05506
OG0003443	NEMVE23998	ASTMX12664, ASTMX04558
OG0003444	NEMVE04612	ASTMX02545, ASTMX01080, ASTMX02546, ASTMX01079
OG0003445	NEMVE14554	ASTMX16471, ASTMX16880
OG0003447	NEMVE24666	ASTMX07133
OG0003448	NEMVE10129	ASTMX17648
OG0003449	NEMVE09976, NEMVE11728, NEMVE00441	ASTMX14031
OG0003450	NEMVE23497	ASTMX21046
OG0003451	NEMVE07235	ASTMX00047, ASTMX22491
OG0003452	NEMVE21083, NEMVE23965	ASTMX07622
OG0003454	NEMVE14065	ASTMX17262, ASTMX01805, ASTMX17046
OG0003455	NEMVE24559, NEMVE20985	ASTMX03444, ASTMX03446, ASTMX03445
OG0003455	NEMVE20509, NEMVE17543	ASTMX03443
OG0003456	NEMVE14823	ASTMX21655, ASTMX18222, ASTMX04968
OG0003457	NEMVE18246, NEMVE18245	ASTMX17161, ASTMX01405
OG0003458	NEMVE04918	ASTMX10149
OG0003459	NEMVE06913, NEMVE20106	ASTMX10610, ASTMX08523
OG0003461	NEMVE23166	ASTMX15709
OG0003462	NEMVE15109	ASTMX22437
OG0003463	NEMVE08123	ASTMX08158, ASTMX19125
OG0003464	NEMVE21995, NEMVE25422	ASTMX07673
OG0003465	NEMVE00981	ASTMX08614
OG0003466	NEMVE19302	ASTMX18103, ASTMX01489, ASTMX09766, ASTMX12180, ASTMX07980
OG0003467	NEMVE14975, NEMVE20626, NEMVE11976	ASTMX15385
OG0003468	NEMVE01555	ASTMX10974
OG0003469	NEMVE23482	ASTMX12242, ASTMX12240, ASTMX12241, ASTMX02623
OG0003470	NEMVE08394	ASTMX20804
OG0003471	NEMVE13566	ASTMX01577
OG0003472	NEMVE23741	ASTMX00009
OG0003473	NEMVE02684	ASTMX07041
OG0003473	NEMVE05125	ASTMX19152
OG0003474	NEMVE05269	ASTMX10806
OG0003474	NEMVE00065	ASTMX15389, ASTMX12244
OG0003475	NEMVE00257	ASTMX07930
OG0003476	NEMVE12591	ASTMX07144
OG0003477	NEMVE15677, NEMVE14421	ASTMX10944
OG0003478	NEMVE14744	ASTMX16545
OG0003479	NEMVE22549	ASTMX08377, ASTMX19369
OG0003480	NEMVE09026	ASTMX18358, ASTMX00514
OG0003483	NEMVE22468	ASTMX02494
OG0003484	NEMVE21744	ASTMX15170, ASTMX07095
OG0003486	NEMVE08417, NEMVE11925	ASTMX09925
OG0003487	NEMVE22483	ASTMX11535
OG0003488	NEMVE05426	ASTMX06137
OG0003489	NEMVE05755	ASTMX11315
OG0003490	NEMVE07514	ASTMX12967
OG0003491	NEMVE14708	ASTMX11829, ASTMX07278
OG0003492	NEMVE06260	ASTMX15658, ASTMX07661
OG0003493	NEMVE15798	ASTMX11757
OG0003496	NEMVE20920	ASTMX05843
OG0003497	NEMVE01002	ASTMX09325, ASTMX12800
OG0003498	NEMVE10613, NEMVE20419	ASTMX01620
OG0003499	NEMVE25845	ASTMX00373
OG0003500	NEMVE05089, NEMVE12196	ASTMX13670
OG0003501	NEMVE13383	ASTMX02416
OG0003502	NEMVE06419	ASTMX09364
OG0003503	NEMVE14218, NEMVE14261	ASTMX17335
OG0003504	NEMVE05266, NEMVE14390	ASTMX10105, ASTMX07823, ASTMX12935
OG0003505	NEMVE05913	ASTMX01106
OG0003506	NEMVE25216	ASTMX03887, ASTMX17187, ASTMX15908
OG0003507	NEMVE06192	ASTMX03126, ASTMX03987, ASTMX02892
OG0003508	NEMVE10416	ASTMX08692, ASTMX14664
OG0003509	NEMVE10409	ASTMX20219
OG0003510	NEMVE10643	ASTMX17133
OG0003510	NEMVE09335	ASTMX06743, ASTMX00853, ASTMX18796
OG0003511	NEMVE22014, NEMVE01517	ASTMX12073
OG0003512	NEMVE20614, NEMVE08803, NEMVE19792	ASTMX05092, ASTMX09614
OG0003513	NEMVE14528	ASTMX12957, ASTMX10424, ASTMX18403
OG0003515	NEMVE07802	ASTMX14872, ASTMX08241
OG0003516	NEMVE22943, NEMVE13148	ASTMX03270
OG0003517	NEMVE22199	ASTMX02229, ASTMX22733, ASTMX21231
OG0003518	NEMVE07929	ASTMX08720
OG0003519	NEMVE22344	ASTMX21057
OG0003520	NEMVE01051	ASTMX10981
OG0003521	NEMVE25988, NEMVE22072, NEMVE15787, NEMVE15788	ASTMX05860
OG0003522	NEMVE24059	ASTMX09932, ASTMX01391
OG0003523	NEMVE07334	ASTMX06451, ASTMX09203
OG0003524	NEMVE20753, NEMVE23630	ASTMX00697
OG0003527	NEMVE02209	ASTMX22759, ASTMX03019, ASTMX09189
OG0003528	NEMVE12358, NEMVE13793	ASTMX09805
OG0003529	NEMVE22936	ASTMX16745, ASTMX14098
OG0003531	NEMVE23009	ASTMX16540, ASTMX22221, ASTMX09746, ASTMX04691
OG0003532	NEMVE01942	ASTMX09797
OG0003533	NEMVE21770	ASTMX14253
OG0003535	NEMVE18138, NEMVE18330	ASTMX17766, ASTMX10435, ASTMX12077
OG0003536	NEMVE23719	ASTMX04814, ASTMX07581
OG0003537	NEMVE15401	ASTMX10030
OG0003538	NEMVE24834	ASTMX21966, ASTMX20518
OG0003539	NEMVE14225	ASTMX01615
OG0003541	NEMVE05768	ASTMX02571
OG0003542	NEMVE05244	ASTMX19914
OG0003543	NEMVE21904	ASTMX13907
OG0003544	NEMVE21778	ASTMX05764, ASTMX12377
OG0003545	NEMVE09118	ASTMX22856, ASTMX03639, ASTMX14841
OG0003546	NEMVE00903	ASTMX03306, ASTMX06923, ASTMX13133
OG0003547	NEMVE21707	ASTMX02604, ASTMX19542, ASTMX19541, ASTMX00359
OG0003548	NEMVE24045	ASTMX10078, ASTMX20604
OG0003549	NEMVE22192	ASTMX09904, ASTMX16803
OG0003550	NEMVE14633	ASTMX12018, ASTMX00483, ASTMX08669
OG0003551	NEMVE25468	ASTMX14723, ASTMX11606, ASTMX14724, ASTMX04936
OG0003552	NEMVE13583	ASTMX04006
OG0003554	NEMVE05007	ASTMX10001, ASTMX12094
OG0003555	NEMVE10803, NEMVE10802	ASTMX06580
OG0003556	NEMVE17151	ASTMX21299, ASTMX01752, ASTMX13732
OG0003557	NEMVE12283	ASTMX07636
OG0003558	NEMVE23552	ASTMX07075, ASTMX08200, ASTMX02922
OG0003560	NEMVE06594	ASTMX20729
OG0003561	NEMVE01009, NEMVE02397	ASTMX09905, ASTMX06185
OG0003562	NEMVE13820	ASTMX19362, ASTMX04310, ASTMX15769
OG0003563	NEMVE09047	ASTMX07743
OG0003564	NEMVE07651, NEMVE05001	ASTMX16336, ASTMX09764, ASTMX04739
OG0003565	NEMVE24799	ASTMX17264
OG0003566	NEMVE24534	ASTMX09006, ASTMX21630
OG0003567	NEMVE14039	ASTMX03625
OG0003568	NEMVE23185	ASTMX14445
OG0003570	NEMVE24756	ASTMX18041
OG0003571	NEMVE07104, NEMVE21760	ASTMX18396, ASTMX02624
OG0003573	NEMVE15669	ASTMX17087
OG0003577	NEMVE01484	ASTMX14615
OG0003578	NEMVE14882, NEMVE12325	ASTMX15744
OG0003579	NEMVE14468	ASTMX18857, ASTMX05928, ASTMX10482
OG0003581	NEMVE02408	ASTMX08220
OG0003582	NEMVE05180	ASTMX22172, ASTMX05373
OG0003597	NEMVE06178, NEMVE07749	ASTMX03573
OG0003598	NEMVE09849	ASTMX04073
OG0003599	NEMVE20749, NEMVE06057	ASTMX16957
OG0003601	NEMVE01801	ASTMX22455, ASTMX05402, ASTMX21482, ASTMX21464, ASTMX21480
OG0003604	NEMVE14417	ASTMX12235, ASTMX18061, ASTMX05055, ASTMX07337
OG0003606	NEMVE07605	ASTMX08937, ASTMX02533, ASTMX00915
OG0003608	NEMVE05516, NEMVE19157	ASTMX02819
OG0003610	NEMVE07493, NEMVE14129	ASTMX10810
OG0003611	NEMVE07655, NEMVE15407	ASTMX14877
OG0003612	NEMVE22973	ASTMX21729
OG0003613	NEMVE08287	ASTMX04050, ASTMX18610
OG0003615	NEMVE03122	ASTMX17840, ASTMX02926, ASTMX03022
OG0003616	NEMVE22796	ASTMX05288, ASTMX16997, ASTMX17937
OG0003617	NEMVE04879, NEMVE02770	ASTMX16719
OG0003618	NEMVE14538	ASTMX06136
OG0003619	NEMVE25213	ASTMX04527
OG0003620	NEMVE14400	ASTMX19184
OG0003622	NEMVE09372	ASTMX03803, ASTMX18660
OG0003624	NEMVE20665	ASTMX20395
OG0003626	NEMVE00939, NEMVE20827, NEMVE11761	ASTMX14928
OG0003629	NEMVE13677	ASTMX11708, ASTMX11707
OG0003630	NEMVE01474	ASTMX04467
OG0003632	NEMVE09812	ASTMX05268, ASTMX13688, ASTMX16659
OG0003633	NEMVE24448	ASTMX18125
OG0003634	NEMVE09286, NEMVE17797	ASTMX17751
OG0003635	NEMVE17691	ASTMX01147
OG0003636	NEMVE10467	ASTMX14519
OG0003638	NEMVE14258	ASTMX08095, ASTMX09482
OG0003639	NEMVE05431	ASTMX13998
OG0003640	NEMVE08833, NEMVE05947, NEMVE23505, NEMVE05945, NEMVE13097	ASTMX07846, ASTMX10421
OG0003641	NEMVE25925, NEMVE21020	ASTMX06736, ASTMX00519
OG0003642	NEMVE13366	ASTMX13241, ASTMX14005
OG0003643	NEMVE21963	ASTMX06419
OG0003644	NEMVE14219, NEMVE19898	ASTMX11204, ASTMX22672
OG0003645	NEMVE06456, NEMVE06446	ASTMX17672
OG0003646	NEMVE06017	ASTMX07094
OG0003647	NEMVE18107	ASTMX07786
OG0003648	NEMVE10380	ASTMX04819
OG0003649	NEMVE10970	ASTMX04920
OG0003650	NEMVE01779	ASTMX05339
OG0003651	NEMVE07230	ASTMX06708, ASTMX15249
OG0003652	NEMVE14170	ASTMX06086, ASTMX01201
OG0003655	NEMVE21782	ASTMX09913, ASTMX17372
OG0003656	NEMVE23361	ASTMX22041, ASTMX06864
OG0003658	NEMVE14339	ASTMX01908, ASTMX21818, ASTMX20155
OG0003659	NEMVE01974	ASTMX21661
OG0003661	NEMVE00922	ASTMX01047, ASTMX01048
OG0003662	NEMVE08035	ASTMX08499, ASTMX07814, ASTMX12079
OG0003664	NEMVE07963	ASTMX21611, ASTMX22165
OG0003665	NEMVE22002, NEMVE13012, NEMVE21940	ASTMX19841
OG0003667	NEMVE05425	ASTMX13037, ASTMX04391, ASTMX13189
OG0003668	NEMVE14297	ASTMX06218
OG0003669	NEMVE07090	ASTMX15273
OG0003671	NEMVE14323	ASTMX16457, ASTMX06659, ASTMX15213
OG0003672	NEMVE08668	ASTMX07690
OG0003673	NEMVE10750	ASTMX11043
OG0003674	NEMVE05251	ASTMX11388
OG0003675	NEMVE14081	ASTMX07427
OG0003676	NEMVE21802	ASTMX13350
OG0003676	NEMVE07553	ASTMX16755
OG0003677	NEMVE22425	ASTMX08647, ASTMX19744, ASTMX10207
OG0003678	NEMVE25356	ASTMX03163, ASTMX18968
OG0003679	NEMVE11368	ASTMX00166, ASTMX14038
OG0003680	NEMVE13143	ASTMX05302, ASTMX19340
OG0003681	NEMVE01693	ASTMX16563, ASTMX18250, ASTMX18137
OG0003682	NEMVE22975	ASTMX07505, ASTMX12895
OG0003683	NEMVE25273	ASTMX21452
OG0003684	NEMVE10127	ASTMX08680
OG0003685	NEMVE07449	ASTMX07097
OG0003686	NEMVE09181	ASTMX06254
OG0003687	NEMVE23894, NEMVE12128	ASTMX17726, ASTMX07873
OG0003689	NEMVE15357	ASTMX02872, ASTMX21294, ASTMX05418, ASTMX17697
OG0003690	NEMVE15068	ASTMX10980, ASTMX10978
OG0003691	NEMVE21817, NEMVE16405	ASTMX15904
OG0003692	NEMVE20806, NEMVE11090	ASTMX10000, ASTMX15655
OG0003693	NEMVE09308	ASTMX14396, ASTMX02107
OG0003694	NEMVE22408	ASTMX09722
OG0003695	NEMVE01731	ASTMX03315, ASTMX17201, ASTMX12439
OG0003696	NEMVE11320	ASTMX00614
OG0003697	NEMVE17845	ASTMX21853, ASTMX06569
OG0003698	NEMVE22878	ASTMX02803, ASTMX17268
OG0003700	NEMVE05136, NEMVE03153	ASTMX19240, ASTMX07852
OG0003701	NEMVE05754	ASTMX12710
OG0003703	NEMVE24764	ASTMX18566, ASTMX17499
OG0003704	NEMVE24279	ASTMX13177, ASTMX10331, ASTMX18966
OG0003705	NEMVE23677	ASTMX08013
OG0003706	NEMVE16662	ASTMX00898, ASTMX13803
OG0003707	NEMVE04617	ASTMX04909
OG0003708	NEMVE07588	ASTMX12297
OG0003709	NEMVE18151	ASTMX17645, ASTMX07210
OG0003710	NEMVE22261	ASTMX20149, ASTMX06151
OG0003711	NEMVE13813, NEMVE21206	ASTMX03560
OG0003712	NEMVE13197	ASTMX14325, ASTMX20985
OG0003714	NEMVE13060	ASTMX17749
OG0003716	NEMVE13656	ASTMX07172
OG0003717	NEMVE06991	ASTMX04289, ASTMX13919
OG0003718	NEMVE22937	ASTMX05446
OG0003719	NEMVE08960	ASTMX21101
OG0003720	NEMVE13058	ASTMX03119, ASTMX19301
OG0003721	NEMVE18963	ASTMX22043
OG0003722	NEMVE01466, NEMVE20465	ASTMX06501, ASTMX11182
OG0003724	NEMVE13663, NEMVE17013, NEMVE22380	ASTMX05688
OG0003725	NEMVE14781	ASTMX14050, ASTMX18830
OG0003728	NEMVE23247	ASTMX20243
OG0003729	NEMVE25381	ASTMX05387
OG0003731	NEMVE23012	ASTMX18880
OG0003733	NEMVE13938, NEMVE18879	ASTMX05574
OG0003734	NEMVE22526	ASTMX11186
OG0003735	NEMVE23342	ASTMX02980
OG0003736	NEMVE22403	ASTMX06261
OG0003737	NEMVE15745	ASTMX03311, ASTMX02075
OG0003738	NEMVE24821, NEMVE25967	ASTMX11368, ASTMX05001
OG0003739	NEMVE09958	ASTMX15585
OG0003740	NEMVE22455	ASTMX16206
OG0003742	NEMVE13350, NEMVE15271	ASTMX13806, ASTMX00905
OG0003743	NEMVE21709	ASTMX18803
OG0003744	NEMVE05864	ASTMX08863, ASTMX05359
OG0003746	NEMVE04748	ASTMX16717, ASTMX17153, ASTMX01456, ASTMX21879, ASTMX09875
OG0003747	NEMVE17516	ASTMX18157, ASTMX18158
OG0003749	NEMVE22325	ASTMX08310, ASTMX01524
OG0003750	NEMVE13166	ASTMX18029
OG0003751	NEMVE03634, NEMVE10234	ASTMX04007, ASTMX22909
OG0003752	NEMVE01099, NEMVE09376	ASTMX00327, ASTMX00468
OG0003753	NEMVE23093	ASTMX14862, ASTMX14842
OG0003754	NEMVE12822, NEMVE01565	ASTMX02185, ASTMX21230
OG0003755	NEMVE07225	ASTMX14369, ASTMX22559, ASTMX14368
OG0003756	NEMVE08256	ASTMX13569, ASTMX10898
OG0003757	NEMVE25101	ASTMX09893
OG0003758	NEMVE24097	ASTMX20436, ASTMX20437
OG0003759	NEMVE07147	ASTMX21302, ASTMX08728, ASTMX08729
OG0003760	NEMVE25257	ASTMX21160, ASTMX20023
OG0003761	NEMVE06273	ASTMX13246, ASTMX10082
OG0003762	NEMVE13179	ASTMX18780, ASTMX07713, ASTMX18085
OG0003763	NEMVE18331	ASTMX20292, ASTMX20453
OG0003764	NEMVE01625	ASTMX16449
OG0003766	NEMVE12147	ASTMX00690
OG0003767	NEMVE24136	ASTMX00865
OG0003768	NEMVE13220	ASTMX03041
OG0003769	NEMVE25860	ASTMX09112
OG0003770	NEMVE14300	ASTMX04346
OG0003771	NEMVE24800	ASTMX20761, ASTMX17664
OG0003773	NEMVE23658	ASTMX19481, ASTMX13827
OG0003775	NEMVE06322	ASTMX20076
OG0003776	NEMVE25761	ASTMX07290, ASTMX16427, ASTMX19488
OG0003777	NEMVE13412	ASTMX15587, ASTMX19161, ASTMX01444, ASTMX00836, ASTMX16256
OG0003778	NEMVE22626	ASTMX10296, ASTMX01093
OG0003779	NEMVE22651	ASTMX20791
OG0003781	NEMVE25151	ASTMX20377, ASTMX07306, ASTMX12289, ASTMX07305
OG0003795	NEMVE20355, NEMVE20909, NEMVE06474	ASTMX22459, ASTMX04043
OG0003798	NEMVE14516	ASTMX00649, ASTMX05334
OG0003803	NEMVE24989	ASTMX15080, ASTMX04008
OG0003806	NEMVE14378	ASTMX21196
OG0003807	NEMVE13183	ASTMX03640
OG0003808	NEMVE11383	ASTMX12243
OG0003809	NEMVE22938	ASTMX20443, ASTMX12115
OG0003811	NEMVE12033, NEMVE10353	ASTMX11112
OG0003812	NEMVE18581	ASTMX06055
OG0003813	NEMVE22400	ASTMX06952, ASTMX11991
OG0003815	NEMVE13162	ASTMX13062
OG0003817	NEMVE12881, NEMVE22126	ASTMX18647
OG0003818	NEMVE20836, NEMVE05581	ASTMX08224
OG0003820	NEMVE18008	ASTMX09663
OG0003821	NEMVE22804	ASTMX15916, ASTMX00789
OG0003823	NEMVE13544	ASTMX14106
OG0003824	NEMVE12681, NEMVE22639	ASTMX15652
OG0003825	NEMVE06848	ASTMX23005, ASTMX15234, ASTMX01205
OG0003826	NEMVE08019	ASTMX13299
OG0003827	NEMVE22358	ASTMX08906, ASTMX01691
OG0003828	NEMVE13970	ASTMX09777
OG0003829	NEMVE16467, NEMVE20813, NEMVE16466	ASTMX16879
OG0003831	NEMVE24194	ASTMX01621
OG0003832	NEMVE07346	ASTMX16229, ASTMX15146, ASTMX00997
OG0003833	NEMVE22798	ASTMX08170
OG0003834	NEMVE25157	ASTMX13103, ASTMX02832, ASTMX21677
OG0003835	NEMVE19413, NEMVE21309	ASTMX08155
OG0003836	NEMVE04677	ASTMX03922
OG0003837	NEMVE15152	ASTMX22200
OG0003838	NEMVE07828	ASTMX07568, ASTMX14008
OG0003839	NEMVE09947	ASTMX03107
OG0003840	NEMVE14763, NEMVE17541	ASTMX21619, ASTMX10569
OG0003841	NEMVE13973	ASTMX15813
OG0003842	NEMVE22729	ASTMX02010
OG0003843	NEMVE14695	ASTMX11574, ASTMX03263
OG0003844	NEMVE24944	ASTMX18569
OG0003845	NEMVE01473	ASTMX21005
OG0003848	NEMVE03237	ASTMX03313, ASTMX06535, ASTMX02072
OG0003850	NEMVE14788	ASTMX17827
OG0003851	NEMVE13091	ASTMX05745, ASTMX14120
OG0003852	NEMVE07134	ASTMX13641
OG0003853	NEMVE09522	ASTMX06603
OG0003855	NEMVE01478	ASTMX18348
OG0003857	NEMVE20217, NEMVE25998	ASTMX17813
OG0003858	NEMVE07192	ASTMX02510
OG0003859	NEMVE25657	ASTMX19127
OG0003860	NEMVE07587	ASTMX15680
OG0003860	NEMVE05689	ASTMX15679
OG0003861	NEMVE05952	ASTMX18934
OG0003862	NEMVE14847	ASTMX05392
OG0003863	NEMVE15299	ASTMX05791, ASTMX12495
OG0003864	NEMVE12479, NEMVE05255	ASTMX07056
OG0003865	NEMVE08854	ASTMX14765, ASTMX05719
OG0003866	NEMVE14786	ASTMX09589
OG0003867	NEMVE14855	ASTMX14392
OG0003868	NEMVE23932	ASTMX14524, ASTMX02829
OG0003869	NEMVE25452	ASTMX17801
OG0003870	NEMVE09270	ASTMX22404
OG0003871	NEMVE01925	ASTMX07548
OG0003872	NEMVE06420	ASTMX21986
OG0003873	NEMVE07141	ASTMX18658
OG0003874	NEMVE23530	ASTMX09158
OG0003875	NEMVE04885	ASTMX20963, ASTMX20964
OG0003876	NEMVE06222, NEMVE12361	ASTMX14613
OG0003877	NEMVE20725, NEMVE07878	ASTMX18203
OG0003878	NEMVE17672	ASTMX03060, ASTMX08366, ASTMX15924
OG0003879	NEMVE00015	ASTMX00436, ASTMX12410
OG0003881	NEMVE21229, NEMVE25591	ASTMX17611
OG0003882	NEMVE25838	ASTMX10267
OG0003883	NEMVE24051	ASTMX18101, ASTMX04876, ASTMX10075
OG0003884	NEMVE04622	ASTMX15152, ASTMX03561
OG0003885	NEMVE07560	ASTMX08439, ASTMX12624
OG0003886	NEMVE07112	ASTMX18295
OG0003887	NEMVE13010	ASTMX22919
OG0003888	NEMVE07601	ASTMX04862
OG0003890	NEMVE01588	ASTMX10320, ASTMX10321, ASTMX21516
OG0003892	NEMVE22031, NEMVE14752	ASTMX02017
OG0003893	NEMVE17391	ASTMX12940
OG0003894	NEMVE13262	ASTMX11183
OG0003895	NEMVE10938	ASTMX16407
OG0003896	NEMVE05289	ASTMX05002, ASTMX19466, ASTMX14861
OG0003897	NEMVE01514	ASTMX15050
OG0003898	NEMVE00029, NEMVE20445	ASTMX22794, ASTMX14906
OG0003899	NEMVE25516	ASTMX15271
OG0003900	NEMVE17139	ASTMX18534
OG0003901	NEMVE14163	ASTMX03818
OG0003903	NEMVE22012, NEMVE25716	ASTMX01642
OG0003904	NEMVE13657	ASTMX18259
OG0003905	NEMVE01485, NEMVE19789, NEMVE20803, NEMVE07644	ASTMX16629
OG0003906	NEMVE08844	ASTMX18624
OG0003908	NEMVE15062	ASTMX14918
OG0003908	NEMVE13469	ASTMX10495
OG0003909	NEMVE12977	ASTMX16582
OG0003910	NEMVE11947, NEMVE14228	ASTMX12237
OG0003911	NEMVE13548	ASTMX11470
OG0003912	NEMVE23480	ASTMX06396, ASTMX11967, ASTMX02561
OG0003913	NEMVE06219	ASTMX22751, ASTMX04669
OG0003914	NEMVE12983	ASTMX11027
OG0003915	NEMVE13987	ASTMX09566, ASTMX08815
OG0003916	NEMVE04869	ASTMX22490, ASTMX18046, ASTMX00894
OG0003917	NEMVE07359	ASTMX18206
OG0003918	NEMVE15132	ASTMX12177, ASTMX18541, ASTMX19758
OG0003919	NEMVE10991	ASTMX12796
OG0003920	NEMVE13794	ASTMX20009
OG0003921	NEMVE13546, NEMVE03026	ASTMX11734
OG0003922	NEMVE11796	ASTMX15692
OG0003923	NEMVE01001, NEMVE12285	ASTMX17099
OG0003925	NEMVE14404	ASTMX08709, ASTMX20939
OG0003926	NEMVE18036	ASTMX05523, ASTMX21916, ASTMX05611
OG0003927	NEMVE14203, NEMVE11015, NEMVE11697	ASTMX19425
OG0003928	NEMVE10671	ASTMX15517
OG0003929	NEMVE15034	ASTMX13853, ASTMX13851
OG0003930	NEMVE11142	ASTMX19444
OG0003931	NEMVE05283	ASTMX07722, ASTMX17814
OG0003932	NEMVE10145	ASTMX07563
OG0003933	NEMVE16001	ASTMX00968, ASTMX16168
OG0003934	NEMVE10808	ASTMX17687
OG0003935	NEMVE04906, NEMVE10377, NEMVE06933	ASTMX04582
OG0003936	NEMVE07930	ASTMX10900
OG0003937	NEMVE18859	ASTMX12589, ASTMX18037, ASTMX05114
OG0003938	NEMVE14790	ASTMX03248
