Orthogroup	HUMAN	ASTMX
OG0004635	HUMAN16135, HUMAN16134	ASTMX21359
OG0004637	HUMAN11592, HUMAN11591	ASTMX13850
OG0004638	HUMAN16357, HUMAN16358, HUMAN16356, HUMAN16359, HUMAN16355, HUMAN16354	ASTMX10394
OG0004639	HUMAN29308	ASTMX09755
OG0004640	HUMAN00653, HUMAN00652, HUMAN00650, HUMAN00651	ASTMX04537
OG0004641	HUMAN29439	ASTMX09734
OG0004641	HUMAN29437, HUMAN29440, HUMAN29438	ASTMX21642
OG0004643	HUMAN26734	ASTMX03452
OG0004644	HUMAN02493, HUMAN02492	ASTMX08159
OG0004645	HUMAN07505, HUMAN07504	ASTMX06181
OG0004646	HUMAN15038	ASTMX02418
OG0004647	HUMAN23591	ASTMX03332
OG0004648	HUMAN14405, HUMAN14403	ASTMX04919
OG0004649	HUMAN13089	ASTMX14367
OG0004650	HUMAN11880, HUMAN11879, HUMAN11878, HUMAN11877	ASTMX21121, ASTMX10760
OG0004651	HUMAN20463	ASTMX10743
OG0004652	HUMAN30278, HUMAN24680	ASTMX08809
OG0004653	HUMAN17886	ASTMX17699
OG0004653	HUMAN12873	ASTMX20052
OG0004654	HUMAN16019	ASTMX14086
OG0004655	HUMAN15982	ASTMX07374
OG0004656	HUMAN16639	ASTMX08149
OG0004657	HUMAN26711	ASTMX04352, ASTMX11354
OG0004658	HUMAN25697	ASTMX08137
OG0004659	HUMAN02326	ASTMX05376
OG0004660	HUMAN25810	ASTMX01193
OG0004663	HUMAN26334, HUMAN12394	ASTMX15210
OG0004664	HUMAN07587	ASTMX02245
OG0004665	HUMAN17987, HUMAN17986, HUMAN17985	ASTMX07874
OG0004666	HUMAN07820	ASTMX12986
OG0004666	HUMAN05445, HUMAN05446	ASTMX19150
OG0004667	HUMAN21347, HUMAN21348, HUMAN21346	ASTMX11898
OG0004668	HUMAN02463, HUMAN02462	ASTMX04572
OG0004670	HUMAN12707, HUMAN12706	ASTMX04458
OG0004671	HUMAN12269	ASTMX09351
OG0004672	HUMAN11604, HUMAN11603	ASTMX13847
OG0004673	HUMAN27305	ASTMX22640
OG0004673	HUMAN17548	ASTMX13608
OG0004674	HUMAN28474	ASTMX13549
OG0004675	HUMAN16714	ASTMX22086
OG0004676	HUMAN08712, HUMAN08711	ASTMX09682
OG0004677	HUMAN25858, HUMAN25857	ASTMX08473, ASTMX22889
OG0004677	HUMAN08391	ASTMX05814
OG0004678	HUMAN29263	ASTMX10360
OG0004679	HUMAN12404, HUMAN12406, HUMAN12402, HUMAN12403, HUMAN12401, HUMAN12405	ASTMX03517
OG0004680	HUMAN04890	ASTMX12545
OG0004680	HUMAN16833	ASTMX01341, ASTMX21004, ASTMX19808
OG0004681	HUMAN19942, HUMAN19943	ASTMX20970
OG0004682	HUMAN00873, HUMAN00872	ASTMX13860
OG0004683	HUMAN04875, HUMAN04874, HUMAN04873, HUMAN04872	ASTMX17384
OG0004684	HUMAN04870	ASTMX15106
OG0004685	HUMAN19767	ASTMX05981, ASTMX21111
OG0004686	HUMAN26297	ASTMX09600
OG0004687	HUMAN20906, HUMAN20910, HUMAN20907	ASTMX17747
OG0004688	HUMAN26946	ASTMX00758
OG0004689	HUMAN22642	ASTMX17256
OG0004690	HUMAN24393	ASTMX15817, ASTMX19767
OG0004691	HUMAN18674	ASTMX08190
OG0004692	HUMAN04952	ASTMX19513
OG0004694	HUMAN14699, HUMAN14701	ASTMX10468
OG0004696	HUMAN03214, HUMAN03217	ASTMX08445
OG0004697	HUMAN22888, HUMAN22889	ASTMX08243, ASTMX14868
OG0004698	HUMAN13649	ASTMX15010, ASTMX13214
OG0004698	HUMAN10199, HUMAN10198, HUMAN10197	ASTMX20449, ASTMX21010
OG0004699	HUMAN26760, HUMAN26768, HUMAN26758, HUMAN26756, HUMAN26755	ASTMX03526
OG0004700	HUMAN01840	ASTMX01878
OG0004702	HUMAN12124, HUMAN12123	ASTMX16136
OG0004703	HUMAN07096	ASTMX16339
OG0004704	HUMAN01061	ASTMX12786
OG0004705	HUMAN23960, HUMAN07591	ASTMX22312, ASTMX02243
OG0004706	HUMAN26095	ASTMX01902
OG0004706	HUMAN12891	ASTMX01440
OG0004707	HUMAN23100	ASTMX04666
OG0004708	HUMAN12418	ASTMX03531
OG0004711	HUMAN30200, HUMAN30199, HUMAN16058	ASTMX01167
OG0004712	HUMAN20742	ASTMX15064
OG0004712	HUMAN27839	ASTMX03152
OG0004712	HUMAN27863	ASTMX18750
OG0004713	HUMAN21254	ASTMX11870, ASTMX15823
OG0004713	HUMAN15761	ASTMX14541
OG0004714	HUMAN19919	ASTMX15754
OG0004714	HUMAN19920	ASTMX05040
OG0004714	HUMAN19932	ASTMX18060, ASTMX19556, ASTMX10920
OG0004728	HUMAN11621	ASTMX16601
OG0004729	HUMAN19936	ASTMX05963, ASTMX14508
OG0004730	HUMAN28539	ASTMX09664
OG0004730	HUMAN09659	ASTMX06236
OG0004731	HUMAN28356	ASTMX04323
OG0004732	HUMAN10960	ASTMX17824
OG0004733	HUMAN23596	ASTMX03336
OG0004735	HUMAN28210	ASTMX14962
OG0004738	HUMAN13648	ASTMX15009
OG0004740	HUMAN09243, HUMAN09242	ASTMX01383
OG0004743	HUMAN14417, HUMAN14416	ASTMX22641
OG0004743	HUMAN14419, HUMAN14418	ASTMX21462
OG0004744	HUMAN25907	ASTMX11067
OG0004746	HUMAN04206	ASTMX19247
OG0004747	HUMAN24414	ASTMX11118
OG0004748	HUMAN05638	ASTMX17862
OG0004749	HUMAN18871	ASTMX05672, ASTMX11474
OG0004750	HUMAN17672	ASTMX10420, ASTMX15586
OG0004751	HUMAN04838	ASTMX10471
OG0004752	HUMAN00597	ASTMX05758
OG0004753	HUMAN21696	ASTMX14662
OG0004754	HUMAN10396	ASTMX09699
OG0004755	HUMAN07905	ASTMX00144
OG0004756	HUMAN00386	ASTMX00750
OG0004757	HUMAN08575	ASTMX09497
OG0004758	HUMAN11660	ASTMX02568
OG0004759	HUMAN08595	ASTMX04596
OG0004760	HUMAN28226, HUMAN28225, HUMAN28228, HUMAN28227	ASTMX06740
OG0004761	HUMAN13899	ASTMX19381
OG0004763	HUMAN01550, HUMAN01549, HUMAN01519	ASTMX00187
OG0004764	HUMAN01006	ASTMX11545
OG0004765	HUMAN14318	ASTMX06481, ASTMX03980, ASTMX18652
OG0004766	HUMAN19581, HUMAN19587	ASTMX20851
OG0004767	HUMAN20245, HUMAN20244, HUMAN20243	ASTMX14323
OG0004768	HUMAN22364	ASTMX18499
OG0004768	HUMAN24007	ASTMX04088
OG0004769	HUMAN01235	ASTMX03147
OG0004770	HUMAN00795	ASTMX03246
OG0004774	HUMAN03427	ASTMX13494
OG0004775	HUMAN18107	ASTMX12051, ASTMX15019
OG0004776	HUMAN19769	ASTMX21113
OG0004777	HUMAN07900, HUMAN07899	ASTMX18746, ASTMX06333
OG0004777	HUMAN30283	ASTMX08811
OG0004779	HUMAN30111	ASTMX04516
OG0004779	HUMAN29725, HUMAN29741	ASTMX10536, ASTMX10537
OG0004781	HUMAN05138, HUMAN05136, HUMAN05139	ASTMX04349
OG0004782	HUMAN13755	ASTMX07436
OG0004783	HUMAN27505	ASTMX11630
OG0004784	HUMAN25867	ASTMX04221
OG0004785	HUMAN18026	ASTMX00088
OG0004786	HUMAN18254	ASTMX18911
OG0004787	HUMAN05706	ASTMX17803
OG0004788	HUMAN07427	ASTMX15199, ASTMX15200
OG0004789	HUMAN26363	ASTMX09617
OG0004790	HUMAN20266	ASTMX21435
OG0004790	HUMAN07157	ASTMX19485, ASTMX17821
OG0004791	HUMAN01050, HUMAN01049	ASTMX16872
OG0004792	HUMAN10952, HUMAN07261	ASTMX05051, ASTMX07317
OG0004793	HUMAN17121	ASTMX22702
OG0004794	HUMAN16576, HUMAN16578, HUMAN16575	ASTMX01326
OG0004795	HUMAN07355	ASTMX05970
OG0004796	HUMAN00490	ASTMX20335
OG0004797	HUMAN08833	ASTMX01374
OG0004799	HUMAN06196	ASTMX16308, ASTMX08989
OG0004800	HUMAN17729	ASTMX08645
OG0004801	HUMAN10299, HUMAN10298	ASTMX13146
OG0004802	HUMAN11205	ASTMX19393
OG0004803	HUMAN05216	ASTMX12168
OG0004804	HUMAN13490, HUMAN13489	ASTMX17432
OG0004805	HUMAN07478	ASTMX17184
OG0004806	HUMAN08725	ASTMX04856, ASTMX21670
OG0004808	HUMAN21575	ASTMX12766
OG0004809	HUMAN24764, HUMAN24765, HUMAN24763	ASTMX18143
OG0004810	HUMAN26980	ASTMX07139
OG0004811	HUMAN11108	ASTMX01063
OG0004812	HUMAN03902, HUMAN03901	ASTMX00611
OG0004813	HUMAN28161	ASTMX04314
OG0004813	HUMAN28159, HUMAN28158	ASTMX04313, ASTMX15768
OG0004814	HUMAN04561	ASTMX17584
OG0004815	HUMAN25783	ASTMX08935
OG0004816	HUMAN15119, HUMAN15517	ASTMX16126
OG0004817	HUMAN17914	ASTMX12042
OG0004818	HUMAN21311, HUMAN21312	ASTMX06191
OG0004818	HUMAN05710	ASTMX11287
OG0004819	HUMAN19316	ASTMX15293, ASTMX15292
OG0004820	HUMAN25471	ASTMX09906
OG0004821	HUMAN26976	ASTMX10868
OG0004823	HUMAN01456	ASTMX01742
OG0004824	HUMAN02354	ASTMX05560
OG0004825	HUMAN05714	ASTMX02968
OG0004826	HUMAN02645	ASTMX14076
OG0004828	HUMAN03376	ASTMX12673, ASTMX13965
OG0004829	HUMAN09713, HUMAN09712	ASTMX10275
OG0004830	HUMAN15040, HUMAN15039	ASTMX08309
OG0004831	HUMAN00753	ASTMX19674, ASTMX05766
OG0004831	HUMAN25382	ASTMX15225
OG0004832	HUMAN07467, HUMAN07466	ASTMX09813
OG0004833	HUMAN23800	ASTMX21278
OG0004834	HUMAN05194	ASTMX06080
OG0004835	HUMAN07221, HUMAN07220	ASTMX10629
OG0004835	HUMAN13098	ASTMX19042
OG0004836	HUMAN26405, HUMAN26407	ASTMX11723
OG0004837	HUMAN01440	ASTMX20179
OG0004837	HUMAN26478	ASTMX03053
OG0004838	HUMAN00791, HUMAN00792	ASTMX04291
OG0004839	HUMAN25561, HUMAN25559, HUMAN25562, HUMAN25563, HUMAN25560, HUMAN25558	ASTMX11420
OG0004840	HUMAN14498	ASTMX14200
OG0004841	HUMAN15250	ASTMX18590
OG0004842	HUMAN11581	ASTMX13856
OG0004843	HUMAN10990	ASTMX19279
OG0004844	HUMAN03500, HUMAN03499, HUMAN03498	ASTMX16456
OG0004845	HUMAN05755, HUMAN05756, HUMAN05754	ASTMX22764
OG0004846	HUMAN10005	ASTMX21774
OG0004847	HUMAN05255	ASTMX02255
OG0004847	HUMAN29742	ASTMX10535
OG0004848	HUMAN04136	ASTMX20823
OG0004849	HUMAN20136, HUMAN20140, HUMAN20142, HUMAN20138, HUMAN20141	ASTMX19610
OG0004850	HUMAN21232	ASTMX16474
OG0004851	HUMAN09816, HUMAN09817	ASTMX05198
OG0004852	HUMAN29155, HUMAN29156	ASTMX16773
OG0004853	HUMAN29365	ASTMX16777
OG0004854	HUMAN17423, HUMAN17424	ASTMX16706
OG0004855	HUMAN13004, HUMAN13005, HUMAN13002, HUMAN13003	ASTMX15354
OG0004856	HUMAN30262	ASTMX03921
OG0004857	HUMAN19775, HUMAN19774, HUMAN19772	ASTMX13191
OG0004858	HUMAN07134	ASTMX07798
OG0004859	HUMAN17723	ASTMX13253, ASTMX06675
OG0004860	HUMAN23317	ASTMX17842, ASTMX02929, ASTMX09296, ASTMX05073
OG0004861	HUMAN08822	ASTMX11133, ASTMX01367
OG0004862	HUMAN19086, HUMAN19087	ASTMX22863, ASTMX22862, ASTMX07452
OG0004863	HUMAN16075	ASTMX10195
OG0004864	HUMAN02859	ASTMX02024
OG0004865	HUMAN13042	ASTMX03002, ASTMX02329
OG0004866	HUMAN28719, HUMAN13833	ASTMX04662
OG0004866	HUMAN30179	ASTMX01152
OG0004867	HUMAN24991, HUMAN24992, HUMAN24993, HUMAN24990, HUMAN24994	ASTMX01285
OG0004868	HUMAN17048	ASTMX05830
OG0004868	HUMAN09007	ASTMX11125
OG0004869	HUMAN06673	ASTMX01051
OG0004870	HUMAN22226, HUMAN22227, HUMAN22229, HUMAN22228	ASTMX11611
OG0004871	HUMAN07251	ASTMX09615, ASTMX13449
OG0004872	HUMAN13810	ASTMX08923
OG0004873	HUMAN12397, HUMAN12396	ASTMX03516
OG0004874	HUMAN28387	ASTMX20507
OG0004875	HUMAN00886, HUMAN00885	ASTMX18068
OG0004877	HUMAN22615	ASTMX08611
OG0004880	HUMAN06214	ASTMX15783
OG0004881	HUMAN21876	ASTMX15117
OG0004882	HUMAN11368	ASTMX07207
OG0004883	HUMAN13191	ASTMX07829
OG0004883	HUMAN26606	ASTMX04973
OG0004884	HUMAN08805, HUMAN29602	ASTMX01376
OG0004885	HUMAN03149	ASTMX07996, ASTMX02788
OG0004886	HUMAN07864	ASTMX08550
OG0004887	HUMAN00785, HUMAN00786	ASTMX00826
OG0004888	HUMAN17720	ASTMX06674
OG0004888	HUMAN17722	ASTMX22708, ASTMX10734
OG0004889	HUMAN29228, HUMAN29229	ASTMX06905
OG0004891	HUMAN00745	ASTMX18356, ASTMX07492
OG0004892	HUMAN03670	ASTMX02468
OG0004892	HUMAN27524	ASTMX14455
OG0004893	HUMAN00654	ASTMX00909
OG0004894	HUMAN29585	ASTMX05509
OG0004894	HUMAN23077, HUMAN24191	ASTMX03891
OG0004895	HUMAN26753	ASTMX03528
OG0004896	HUMAN29483	ASTMX11207
OG0004897	HUMAN24076, HUMAN24075	ASTMX12184
OG0004898	HUMAN05713	ASTMX22116
OG0004899	HUMAN30695, HUMAN23131	ASTMX14002
OG0004900	HUMAN18227	ASTMX07332
OG0004901	HUMAN24931	ASTMX16988
OG0004902	HUMAN17054	ASTMX19515, ASTMX04220
OG0004903	HUMAN14026	ASTMX06135
OG0004904	HUMAN10419	ASTMX14847
OG0004905	HUMAN22833	ASTMX17452, ASTMX20417
OG0004907	HUMAN15470	ASTMX16192, ASTMX16193
OG0004910	HUMAN01263	ASTMX08276
OG0004911	HUMAN20237	ASTMX01411, ASTMX14318
OG0004912	HUMAN03369	ASTMX06619, ASTMX13394
OG0004912	HUMAN03370	ASTMX13393, ASTMX06618
OG0004912	HUMAN22787	ASTMX03756
OG0004913	HUMAN26739	ASTMX20630, ASTMX05601
OG0004914	HUMAN12452, HUMAN12453	ASTMX09637
OG0004915	HUMAN12229	ASTMX02330
OG0004915	HUMAN07232	ASTMX13186
OG0004916	HUMAN17880	ASTMX17703
OG0004916	HUMAN26045	ASTMX12573
OG0004917	HUMAN00471	ASTMX11316
OG0004919	HUMAN19186	ASTMX14565
OG0004920	HUMAN17677	ASTMX06669
OG0004921	HUMAN00134	ASTMX20019
OG0004922	HUMAN01863	ASTMX06819
OG0004923	HUMAN11721, HUMAN11722, HUMAN11720	ASTMX04376
OG0004924	HUMAN23140, HUMAN23139	ASTMX08721
OG0004926	HUMAN29059	ASTMX20805
OG0004927	HUMAN08390	ASTMX05809
OG0004927	HUMAN18679	ASTMX01409
OG0004928	HUMAN12518	ASTMX17494
OG0004929	HUMAN07565	ASTMX11232, ASTMX13975
OG0004930	HUMAN29759, HUMAN21984, HUMAN24137	ASTMX18614
OG0004932	HUMAN19267	ASTMX06430, ASTMX01756
OG0004933	HUMAN23005	ASTMX15716
OG0004933	HUMAN23791	ASTMX20063
OG0004934	HUMAN29168	ASTMX20054
OG0004935	HUMAN24721	ASTMX15814
OG0004936	HUMAN09213, HUMAN09197	ASTMX11002
OG0004937	HUMAN08781	ASTMX04845, ASTMX08094
OG0004937	HUMAN16946	ASTMX18230
OG0004938	HUMAN15695, HUMAN15696, HUMAN15694	ASTMX20508
OG0004939	HUMAN23691, HUMAN04300	ASTMX00231
OG0004940	HUMAN16584, HUMAN16585	ASTMX13411
OG0004941	HUMAN02004	ASTMX19213
OG0004942	HUMAN16730	ASTMX21199
OG0004944	HUMAN21444	ASTMX00962
OG0004945	HUMAN01119, HUMAN01121, HUMAN01122	ASTMX05496
OG0004948	HUMAN12800, HUMAN04292	ASTMX00235
OG0004949	HUMAN16549	ASTMX15357
OG0004950	HUMAN01480	ASTMX09826
OG0004951	HUMAN29736, HUMAN29734, HUMAN29735	ASTMX11854
OG0004952	HUMAN08308	ASTMX08098
OG0004953	HUMAN03686	ASTMX04723, ASTMX03271
OG0004954	HUMAN27622	ASTMX03794
OG0004955	HUMAN06607	ASTMX18695
OG0004956	HUMAN29829	ASTMX08871
OG0004956	HUMAN02899	ASTMX01767
OG0004957	HUMAN18472	ASTMX10839
OG0004958	HUMAN23521	ASTMX04055
OG0004959	HUMAN04417	ASTMX03597, ASTMX02211
OG0004959	HUMAN27015	ASTMX02155
OG0004960	HUMAN09199, HUMAN09198	ASTMX10884
OG0004961	HUMAN19601	ASTMX04879
OG0004962	HUMAN26029	ASTMX12564
OG0004963	HUMAN07416	ASTMX13193
OG0004964	HUMAN12699, HUMAN12698	ASTMX19113
OG0004965	HUMAN13750	ASTMX07439
OG0004967	HUMAN06413	ASTMX05298, ASTMX17733
OG0004968	HUMAN11380	ASTMX01701
OG0004969	HUMAN21857	ASTMX20329, ASTMX04336
OG0004970	HUMAN30327, HUMAN07693	ASTMX16953
OG0004971	HUMAN16945	ASTMX14404
OG0004972	HUMAN10712	ASTMX19694
OG0004973	HUMAN18457, HUMAN18458, HUMAN18455	ASTMX08762
OG0004974	HUMAN04419	ASTMX02212
OG0004975	HUMAN23277	ASTMX03024
OG0004976	HUMAN24013	ASTMX04084
OG0004977	HUMAN17974	ASTMX07866
OG0004978	HUMAN30022	ASTMX01183
OG0004979	HUMAN02806, HUMAN02808, HUMAN02807	ASTMX02633
OG0004980	HUMAN03123, HUMAN03072	ASTMX04239, ASTMX01545
OG0004981	HUMAN20596, HUMAN20595	ASTMX19679
OG0004982	HUMAN29353	ASTMX11187
OG0004983	HUMAN03516	ASTMX13162
OG0004983	HUMAN27572, HUMAN27573	ASTMX09959
OG0004984	HUMAN19591, HUMAN19333, HUMAN19594, HUMAN19335	ASTMX00073
OG0004985	HUMAN20484, HUMAN20483	ASTMX04039, ASTMX00936
OG0004986	HUMAN21358, HUMAN21357	ASTMX16440
OG0004987	HUMAN22783	ASTMX20608
OG0004988	HUMAN19938	ASTMX10618
OG0004989	HUMAN04327	ASTMX09209
OG0004990	HUMAN22240	ASTMX18682
OG0004991	HUMAN02895	ASTMX07106
OG0004991	HUMAN20960	ASTMX00790
OG0004992	HUMAN02241	ASTMX09949
OG0004994	HUMAN15962, HUMAN15963, HUMAN15961	ASTMX01735, ASTMX14088, ASTMX14087
OG0004995	HUMAN09543	ASTMX14291
OG0004996	HUMAN20492	ASTMX09425
OG0004997	HUMAN03772, HUMAN03771	ASTMX18859
OG0004999	HUMAN04129, HUMAN07445, HUMAN04130	ASTMX21997
OG0005000	HUMAN06921, HUMAN06922	ASTMX18580
OG0005002	HUMAN14209, HUMAN14210	ASTMX02942
OG0005003	HUMAN11768	ASTMX16662
OG0005004	HUMAN18474	ASTMX10838
OG0005004	HUMAN29972	ASTMX09092, ASTMX01121
OG0005005	HUMAN20277, HUMAN20276	ASTMX17666
OG0005006	HUMAN12769	ASTMX20275
OG0005007	HUMAN21843	ASTMX11155
OG0005007	HUMAN07608	ASTMX07553
OG0005008	HUMAN23160, HUMAN23159	ASTMX04304
OG0005008	HUMAN11023	ASTMX03536
OG0005009	HUMAN21318	ASTMX06193
OG0005010	HUMAN13457, HUMAN13455, HUMAN13456	ASTMX01535
OG0005011	HUMAN08658, HUMAN08657	ASTMX08065
OG0005012	HUMAN01889	ASTMX06850
OG0005013	HUMAN07845, HUMAN07844, HUMAN07847, HUMAN07846	ASTMX13322
OG0005014	HUMAN19726	ASTMX05106
OG0005015	HUMAN22775	ASTMX09654
OG0005016	HUMAN03348, HUMAN03349, HUMAN03350	ASTMX05796
OG0005017	HUMAN23550	ASTMX05988, ASTMX22618
OG0005017	HUMAN09905	ASTMX09029
OG0005017	HUMAN01533	ASTMX19195
OG0005020	HUMAN02894, HUMAN02893	ASTMX07218
OG0005020	HUMAN21090, HUMAN21089, HUMAN21088	ASTMX11257, ASTMX01030, ASTMX05531, ASTMX01783
OG0005021	HUMAN07616	ASTMX07555
OG0005021	HUMAN21656	ASTMX16936, ASTMX09199, ASTMX06488
OG0005022	HUMAN10758, HUMAN10757	ASTMX12932
OG0005038	HUMAN30525, HUMAN22584, HUMAN30524	ASTMX22848
OG0005040	HUMAN19381	ASTMX21394
OG0005041	HUMAN11889	ASTMX05670
OG0005041	HUMAN00164	ASTMX00721
OG0005044	HUMAN05004	ASTMX14019
OG0005045	HUMAN25556	ASTMX16417
OG0005046	HUMAN00004, HUMAN28435, HUMAN00003	ASTMX02595
OG0005047	HUMAN10328	ASTMX10208
OG0005048	HUMAN01970, HUMAN01971	ASTMX16675
OG0005049	HUMAN20890	ASTMX06355
OG0005050	HUMAN18648	ASTMX05838
OG0005053	HUMAN11762	ASTMX02927
OG0005054	HUMAN01196	ASTMX02365
OG0005055	HUMAN16975	ASTMX01498
OG0005057	HUMAN25520	ASTMX01204
OG0005058	HUMAN26910, HUMAN26911, HUMAN26909	ASTMX05172, ASTMX05171
OG0005059	HUMAN29338	ASTMX20578
OG0005060	HUMAN03602	ASTMX08582
OG0005061	HUMAN05905	ASTMX06788
OG0005062	HUMAN06705, HUMAN06706, HUMAN06704	ASTMX09411
OG0005063	HUMAN03268	ASTMX06572, ASTMX06629
OG0005063	HUMAN22726	ASTMX07992, ASTMX10483
OG0005064	HUMAN24584	ASTMX13920, ASTMX00897
OG0005065	HUMAN22143	ASTMX21117
OG0005066	HUMAN25748	ASTMX08129
OG0005067	HUMAN02805	ASTMX18763
OG0005068	HUMAN26685	ASTMX16919, ASTMX19933
OG0005069	HUMAN10354, HUMAN10353	ASTMX17496
OG0005070	HUMAN13377, HUMAN13376	ASTMX21687
OG0005071	HUMAN07686, HUMAN07685	ASTMX21213, ASTMX15673, ASTMX17632
OG0005072	HUMAN29547, HUMAN29546	ASTMX16696
OG0005073	HUMAN24275	ASTMX03667
OG0005074	HUMAN28758	ASTMX11832
OG0005075	HUMAN02884	ASTMX16075
OG0005076	HUMAN09672	ASTMX00261
OG0005077	HUMAN00029	ASTMX05530
OG0005080	HUMAN25864	ASTMX01499
OG0005080	HUMAN09254	ASTMX13651, ASTMX11114
OG0005081	HUMAN12565	ASTMX02871
OG0005082	HUMAN07365	ASTMX11978
OG0005083	HUMAN25817	ASTMX15267
OG0005084	HUMAN19679	ASTMX00601
OG0005085	HUMAN06097, HUMAN06098, HUMAN06096	ASTMX10277
OG0005086	HUMAN21034	ASTMX09453
OG0005087	HUMAN01972	ASTMX16674
OG0005088	HUMAN14928	ASTMX02350
OG0005089	HUMAN28932	ASTMX00320
OG0005090	HUMAN21424, HUMAN21490, HUMAN10465	ASTMX12929
OG0005091	HUMAN07508	ASTMX01146
OG0005092	HUMAN29848	ASTMX04051
OG0005093	HUMAN25442	ASTMX10254, ASTMX08147
OG0005094	HUMAN15207	ASTMX07243
OG0005095	HUMAN11318, HUMAN11317	ASTMX02584
OG0005096	HUMAN10193	ASTMX19910
OG0005097	HUMAN20169	ASTMX07724
OG0005098	HUMAN17838, HUMAN17837	ASTMX12698
OG0005099	HUMAN20122	ASTMX17671
OG0005100	HUMAN13754	ASTMX09835
OG0005102	HUMAN13598	ASTMX12636
OG0005103	HUMAN00526	ASTMX14378
OG0005103	HUMAN25518	ASTMX01203
OG0005104	HUMAN11571, HUMAN11572	ASTMX02574
OG0005105	HUMAN13301	ASTMX21583
OG0005105	HUMAN10689	ASTMX13219
OG0005106	HUMAN07502	ASTMX06182
OG0005107	HUMAN26925, HUMAN26926	ASTMX07188
OG0005108	HUMAN14184	ASTMX21312
OG0005109	HUMAN06621, HUMAN06622	ASTMX15464
OG0005110	HUMAN17916, HUMAN17915	ASTMX12930
OG0005111	HUMAN00236, HUMAN00239	ASTMX04785
OG0005112	HUMAN16921	ASTMX10600
OG0005113	HUMAN08653	ASTMX01342
OG0005114	HUMAN18500	ASTMX03136, ASTMX08759
OG0005115	HUMAN02228	ASTMX14033
OG0005115	HUMAN29500	ASTMX14337
OG0005116	HUMAN22044	ASTMX02542
OG0005117	HUMAN21785, HUMAN21783	ASTMX16671
OG0005118	HUMAN18046, HUMAN18045, HUMAN06358	ASTMX19621
OG0005119	HUMAN08361	ASTMX15110
OG0005120	HUMAN05492	ASTMX11663
OG0005121	HUMAN06487	ASTMX14569
OG0005122	HUMAN00967, HUMAN00968	ASTMX02852
OG0005123	HUMAN03802	ASTMX05792
OG0005123	HUMAN24165	ASTMX09312
OG0005124	HUMAN18707, HUMAN08754	ASTMX11128
OG0005126	HUMAN25215, HUMAN00633	ASTMX12029
OG0005127	HUMAN05196, HUMAN05195	ASTMX02286
OG0005128	HUMAN19431	ASTMX11050, ASTMX03688
OG0005129	HUMAN13576	ASTMX04868, ASTMX18776
OG0005130	HUMAN22354, HUMAN22352	ASTMX19558
OG0005131	HUMAN28032, HUMAN28031	ASTMX14604
OG0005132	HUMAN25415	ASTMX13021
OG0005132	HUMAN25416	ASTMX03644
OG0005133	HUMAN21399	ASTMX00169
OG0005134	HUMAN26597	ASTMX07682
OG0005134	HUMAN26598	ASTMX20206
OG0005135	HUMAN01660	ASTMX06566
OG0005136	HUMAN03210	ASTMX02732
OG0005137	HUMAN00021	ASTMX05234
OG0005139	HUMAN01482	ASTMX09824
OG0005140	HUMAN01847	ASTMX13245
OG0005141	HUMAN11665	ASTMX22911
OG0005142	HUMAN23471, HUMAN23456	ASTMX18327
OG0005143	HUMAN21848	ASTMX11158
OG0005144	HUMAN01316	ASTMX02847
OG0005145	HUMAN09375	ASTMX20549
OG0005145	HUMAN09374	ASTMX20548
OG0005146	HUMAN19163	ASTMX16525
OG0005147	HUMAN23589	ASTMX03331
OG0005149	HUMAN02089	ASTMX00118
OG0005150	HUMAN08596	ASTMX04597
OG0005150	HUMAN15546	ASTMX17294
OG0005151	HUMAN21926	ASTMX01693
OG0005152	HUMAN06776	ASTMX17467
OG0005153	HUMAN22310	ASTMX02727
OG0005154	HUMAN13716, HUMAN13717	ASTMX02669, ASTMX17834
OG0005155	HUMAN07772	ASTMX05603, ASTMX12964, ASTMX12965
OG0005156	HUMAN18043	ASTMX19860
OG0005157	HUMAN12761, HUMAN12762	ASTMX13223, ASTMX20193
OG0005158	HUMAN18251	ASTMX17101, ASTMX16749
OG0005159	HUMAN19382	ASTMX19086
OG0005160	HUMAN22191	ASTMX09653
OG0005161	HUMAN06152	ASTMX16300
OG0005161	HUMAN01457	ASTMX05211
OG0005162	HUMAN01041, HUMAN01040	ASTMX03161
OG0005162	HUMAN15047	ASTMX02420
OG0005163	HUMAN01173	ASTMX03172
OG0005164	HUMAN24908, HUMAN24906	ASTMX08734
OG0005165	HUMAN08459	ASTMX08114
OG0005166	HUMAN02694	ASTMX11070, ASTMX03240
OG0005166	HUMAN09216	ASTMX17545, ASTMX11004
OG0005167	HUMAN15314	ASTMX19913
OG0005168	HUMAN18745	ASTMX01259
OG0005169	HUMAN08780, HUMAN08778	ASTMX04846
OG0005170	HUMAN07319, HUMAN07317	ASTMX18816
OG0005170	HUMAN07318	ASTMX06070
OG0005171	HUMAN02474	ASTMX01293
OG0005173	HUMAN25106	ASTMX04235
OG0005173	HUMAN08913	ASTMX12278, ASTMX08069
OG0005174	HUMAN17549	ASTMX18224
OG0005174	HUMAN27309	ASTMX13122, ASTMX08022
OG0005175	HUMAN04871	ASTMX22227
OG0005176	HUMAN19721	ASTMX10614
OG0005179	HUMAN22336	ASTMX22758
OG0005180	HUMAN22255	ASTMX01614
