Orthogroup	HUMAN	DANRE
OG0000897	HUMAN20369	DANRE26250, DANRE26251
OG0000897	HUMAN01428	DANRE36838, DANRE40514, DANRE40513
OG0000898	HUMAN01291, HUMAN01290, HUMAN01289	DANRE24566, DANRE26708, DANRE26706, DANRE26707, DANRE28890
OG0000899	HUMAN05148, HUMAN05147	DANRE08949
OG0000899	HUMAN22308	DANRE39281
OG0000899	HUMAN23989	DANRE06731, DANRE06730
OG0000900	HUMAN01356, HUMAN02358	DANRE37018, DANRE37020, DANRE22462, DANRE22463, DANRE38428, DANRE38427
OG0000900	HUMAN07002	DANRE31341, DANRE31340, DANRE31339, DANRE31342
OG0000900	HUMAN04444	DANRE38426, DANRE38425, DANRE38422, DANRE38424, DANRE38423
OG0000900	HUMAN16078	DANRE24788, DANRE24789, DANRE29507, DANRE29506, DANRE29503, DANRE29505, DANRE29504
OG0000904	HUMAN03047, HUMAN24362, HUMAN30132	DANRE20075, DANRE20074, DANRE06232, DANRE06231
OG0000904	HUMAN03200	DANRE05115, DANRE05114
OG0000904	HUMAN22497, HUMAN22498	DANRE34681, DANRE34682
OG0000905	HUMAN04252	DANRE38944, DANRE25791
OG0000905	HUMAN04253	DANRE25774
OG0000906	HUMAN24852, HUMAN29427	DANRE19263
OG0000907	HUMAN01311	DANRE26506, DANRE21488, DANRE21486, DANRE21487
OG0000907	HUMAN28917, HUMAN28918, HUMAN28916	DANRE39569, DANRE39567, DANRE39568, DANRE39570
OG0000908	HUMAN03690	DANRE11316
OG0000908	HUMAN27510	DANRE40986
OG0000908	HUMAN03117	DANRE05335
OG0000909	HUMAN25145	DANRE18633, DANRE18637, DANRE18636, DANRE18635, DANRE18634, DANRE10754, DANRE10755
OG0000909	HUMAN19496	DANRE43244, DANRE43245
OG0000909	HUMAN00496	DANRE05844, DANRE05846, DANRE05845
OG0000911	HUMAN12682, HUMAN12683	DANRE29022, DANRE29023, DANRE03444, DANRE03443
OG0000911	HUMAN06653	DANRE23107, DANRE23108, DANRE23105, DANRE23104, DANRE23103, DANRE23106
OG0000911	HUMAN18001	DANRE42638, DANRE42637
OG0000911	HUMAN18002	DANRE42639, DANRE42640
OG0000912	HUMAN17095, HUMAN17096	DANRE33561
OG0000912	HUMAN03635, HUMAN03636	DANRE22054, DANRE22055
OG0000912	HUMAN24298	DANRE06461
OG0000912	HUMAN22119	DANRE15983
OG0000912	HUMAN11740	DANRE20310, DANRE20311, DANRE08249, DANRE08250
OG0000913	HUMAN24104, HUMAN24103, HUMAN24106	DANRE06706
OG0000913	HUMAN05337	DANRE08772
OG0000914	HUMAN30512	DANRE39763, DANRE39764
OG0000914	HUMAN24958	DANRE40362
OG0000914	HUMAN30513, HUMAN26793	DANRE01745
OG0000914	HUMAN26790	DANRE24949, DANRE24948, DANRE24950
OG0000915	HUMAN30522	DANRE23018, DANRE23019, DANRE22768, DANRE22767
OG0000915	HUMAN20445	DANRE36707, DANRE36706
OG0000915	HUMAN01514, HUMAN01508, HUMAN02420	DANRE02290
OG0000915	HUMAN06732	DANRE12496, DANRE12495
OG0000916	HUMAN01193, HUMAN01192, HUMAN01191	DANRE15518, DANRE15517, DANRE11240, DANRE11239, DANRE15419, DANRE15412, DANRE15415, DANRE15414, DANRE00150, DANRE15418, DANRE15413, DANRE15411, DANRE43151, DANRE15417, DANRE21535, DANRE21536, DANRE21538, DANRE21537, DANRE21539, DANRE21541, DANRE21545, DANRE21544, DANRE21543, DANRE21542, DANRE21540, DANRE27637, DANRE27638, DANRE27636, DANRE22170, DANRE22169
OG0000921	HUMAN02905	DANRE09862, DANRE09863
OG0000921	HUMAN17556, HUMAN17558, HUMAN17557, HUMAN17559	DANRE41396
OG0000921	HUMAN24453	DANRE23828
OG0000921	HUMAN02198	DANRE39952
OG0000923	HUMAN17831	DANRE03489, DANRE03488, DANRE03490, DANRE42768, DANRE42769, DANRE42770, DANRE42771
OG0000923	HUMAN06654	DANRE01688, DANRE01693, DANRE01689, DANRE23040
OG0000923	HUMAN17698	DANRE42523, DANRE42522
OG0000925	HUMAN23362, HUMAN23363, HUMAN23364	DANRE00252, DANRE00256, DANRE00255, DANRE00250, DANRE00254, DANRE00253, DANRE00251
OG0000925	HUMAN30631, HUMAN29752	DANRE37121, DANRE37119, DANRE42422, DANRE42421, DANRE42420, DANRE37120
OG0000927	HUMAN21812	DANRE01936
OG0000927	HUMAN30637, HUMAN30636, HUMAN29567	DANRE16153, DANRE16152, DANRE16151, DANRE42910
OG0000927	HUMAN30015	DANRE33823, DANRE06403, DANRE06402
OG0000927	HUMAN11917	DANRE00723, DANRE37974, DANRE37973
OG0000928	HUMAN14950, HUMAN14947	DANRE27687, DANRE27688, DANRE21003
OG0000928	HUMAN09734	DANRE24965, DANRE24966, DANRE39163
OG0000929	HUMAN07498, HUMAN07497	DANRE24269, DANRE35282, DANRE35283, DANRE35284
OG0000929	HUMAN25465	DANRE18912
OG0000929	HUMAN00572	DANRE15011
OG0000930	HUMAN24832, HUMAN24833, HUMAN24830, HUMAN24828, HUMAN24829	DANRE07423, DANRE07424, DANRE19996, DANRE19995, DANRE19994, DANRE19993, DANRE19997
OG0000931	HUMAN03786	DANRE04201
OG0000931	HUMAN27595	DANRE35253
OG0000931	HUMAN18621	DANRE11180, DANRE11181
OG0000931	HUMAN24157	DANRE07058, DANRE07057
OG0000932	HUMAN07155	DANRE39656, DANRE39655
OG0000932	HUMAN26747	DANRE01028, DANRE01027
OG0000932	HUMAN26746	DANRE07573, DANRE07574
OG0000933	HUMAN18787	DANRE11215
OG0000933	HUMAN04834	DANRE20009, DANRE38011, DANRE38009
OG0000933	HUMAN08387	DANRE05655, DANRE05654, DANRE05656
OG0000934	HUMAN07465	DANRE41926, DANRE41925, DANRE41924, DANRE41923
OG0000934	HUMAN25721, HUMAN25723	DANRE17314, DANRE17315
OG0000934	HUMAN24974	DANRE40437
OG0000934	HUMAN06158	DANRE31439
OG0000935	HUMAN10106	DANRE12377, DANRE12378, DANRE37563, DANRE37564
OG0000935	HUMAN01617, HUMAN01618	DANRE08991, DANRE13968, DANRE13967
OG0000935	HUMAN06391, HUMAN06392, HUMAN06390	DANRE21030
OG0000935	HUMAN17822	DANRE42779
OG0000936	HUMAN20877, HUMAN20876	DANRE22478, DANRE36646
OG0000938	HUMAN21959	DANRE03016
OG0000938	HUMAN04773, HUMAN04774, HUMAN04772, HUMAN04771, HUMAN04769	DANRE07253, DANRE07254, DANRE07252, DANRE07251
OG0000938	HUMAN22973	DANRE15960, DANRE15529, DANRE15530
OG0000940	HUMAN29044, HUMAN29045	DANRE00412, DANRE00413
OG0000943	HUMAN06082	DANRE25869, DANRE25868
OG0000943	HUMAN04649, HUMAN07383	DANRE40729, DANRE40731, DANRE40730
OG0000944	HUMAN07470	DANRE24388, DANRE24387, DANRE01130, DANRE01129
OG0000944	HUMAN27468	DANRE06809
OG0000944	HUMAN30061	DANRE06354
OG0000945	HUMAN11233	DANRE38573, DANRE38572, DANRE38571
OG0000945	HUMAN23148	DANRE10577
OG0000946	HUMAN07023	DANRE31325
OG0000947	HUMAN17713	DANRE35473, DANRE35472, DANRE42151, DANRE42150, DANRE42152
OG0000947	HUMAN20687	DANRE24883, DANRE24884, DANRE24882, DANRE28260
OG0000947	HUMAN20621	DANRE10215
OG0000949	HUMAN29456	DANRE19441
OG0000949	HUMAN24815	DANRE14249
OG0000949	HUMAN30599	DANRE07012
OG0000949	HUMAN19495	DANRE15300, DANRE15301
OG0000949	HUMAN00495	DANRE11410, DANRE11409
OG0000949	HUMAN25148, HUMAN25147	DANRE18632, DANRE18631, DANRE18630, DANRE10756
OG0000950	HUMAN13056, HUMAN13055	DANRE33318
OG0000950	HUMAN07390	DANRE19560, DANRE19562, DANRE40927, DANRE40926
OG0000951	HUMAN01583	DANRE10418, DANRE10419
OG0000951	HUMAN09204	DANRE26017, DANRE26018
OG0000951	HUMAN25650	DANRE04475, DANRE04476
OG0000952	HUMAN23779	DANRE20478, DANRE20479
OG0000952	HUMAN22570	DANRE19201, DANRE19202
OG0000952	HUMAN24186	DANRE06605, DANRE06606, DANRE06604
OG0000952	HUMAN22573, HUMAN22572	DANRE19204, DANRE19206, DANRE19205
OG0000953	HUMAN23240	DANRE19601
OG0000953	HUMAN28289	DANRE09947
OG0000953	HUMAN00190	DANRE02820
OG0000954	HUMAN18210, HUMAN18209	DANRE35837
OG0000954	HUMAN10272	DANRE29087
OG0000955	HUMAN28653	DANRE16947, DANRE34598
OG0000955	HUMAN09438	DANRE12313
OG0000955	HUMAN22849	DANRE06010
OG0000957	HUMAN14647	DANRE28873
OG0000957	HUMAN29143	DANRE00386, DANRE00384
OG0000957	HUMAN14343	DANRE20983, DANRE20984
OG0000957	HUMAN23229	DANRE34585, DANRE34586
OG0000958	HUMAN28882	DANRE02719
OG0000960	HUMAN11354	DANRE38907, DANRE38906, DANRE38905, DANRE12544, DANRE12542, DANRE12541, DANRE12543
OG0000963	HUMAN14179, HUMAN14180, HUMAN14181, HUMAN14182	DANRE21554, DANRE21556
OG0000963	HUMAN23351	DANRE40847
OG0000963	HUMAN01011	DANRE23590
OG0000964	HUMAN15564, HUMAN15563	DANRE13381, DANRE13380, DANRE13379
OG0000965	HUMAN22507	DANRE07376
OG0000965	HUMAN08123	DANRE37868
OG0000966	HUMAN12399	DANRE07644, DANRE07643
OG0000966	HUMAN12400	DANRE19847
OG0000966	HUMAN07294	DANRE40850, DANRE40851, DANRE01429, DANRE01426, DANRE01428, DANRE01427, DANRE01430
OG0000967	HUMAN07448, HUMAN07447, HUMAN19350	DANRE00803
OG0000967	HUMAN03396	DANRE03536, DANRE03535
OG0000967	HUMAN03397	DANRE11311, DANRE11310, DANRE11308, DANRE11309
OG0000968	HUMAN06994	DANRE30677
OG0000968	HUMAN04278	DANRE26106
OG0000968	HUMAN12426	DANRE35064
OG0000968	HUMAN19951	DANRE33908, DANRE33907
OG0000969	HUMAN26507	DANRE09864
OG0000970	HUMAN19711, HUMAN30698	DANRE33493, DANRE19214
OG0000972	HUMAN19914, HUMAN05358, HUMAN07389	DANRE40936, DANRE40935, DANRE40933, DANRE40932
OG0000972	HUMAN27539	DANRE33608, DANRE33609, DANRE33606, DANRE33607, DANRE33610
OG0000973	HUMAN24825	DANRE14561, DANRE14560, DANRE14559
OG0000974	HUMAN24126	DANRE20581
OG0000976	HUMAN17462	DANRE16182, DANRE41328, DANRE41326
OG0000978	HUMAN23161	DANRE24849, DANRE24850, DANRE27022, DANRE27023, DANRE27021
OG0000978	HUMAN19104	DANRE37039, DANRE37040, DANRE40773, DANRE40772
OG0000978	HUMAN11274	DANRE38576
OG0000979	HUMAN03626, HUMAN03625	DANRE05220, DANRE05219
OG0000981	HUMAN23534, HUMAN23535	DANRE18988
OG0000982	HUMAN14333	DANRE21553
OG0000982	HUMAN01637	DANRE14101, DANRE09208
OG0000982	HUMAN28757	DANRE39834, DANRE00506, DANRE00508
OG0000984	HUMAN23607	DANRE19378, DANRE19379, DANRE19380, DANRE19381
OG0000984	HUMAN02268, HUMAN02267	DANRE21816, DANRE21815, DANRE21817
OG0000985	HUMAN03584, HUMAN03585	DANRE04256, DANRE05103, DANRE05104
OG0000985	HUMAN27498	DANRE00260
OG0000985	HUMAN27502	DANRE00259, DANRE00261
OG0000985	HUMAN23895	DANRE06266, DANRE06267
OG0000985	HUMAN27499	DANRE06268
OG0000986	HUMAN03355	DANRE05005
OG0000986	HUMAN17228	DANRE00297, DANRE35316, DANRE35315
OG0000987	HUMAN02813	DANRE28110
OG0000987	HUMAN06286	DANRE36582, DANRE23126
OG0000987	HUMAN19599	DANRE02985, DANRE02984, DANRE42848, DANRE42847
OG0000988	HUMAN29197, HUMAN29196	DANRE35176
OG0000988	HUMAN29296, HUMAN29297	DANRE19094, DANRE19093
OG0000988	HUMAN02183	DANRE40003
OG0000992	HUMAN13425	DANRE30487, DANRE03990, DANRE03996, DANRE03997, DANRE03994
OG0000992	HUMAN00479, HUMAN00478	DANRE10562, DANRE10561, DANRE12136
OG0000993	HUMAN18155	DANRE13216
OG0000994	HUMAN25360	DANRE17301
OG0000994	HUMAN17151, HUMAN17152	DANRE01452, DANRE01451
OG0000995	HUMAN20124, HUMAN20123	DANRE16841, DANRE16843, DANRE16842, DANRE28496, DANRE28497, DANRE28495
OG0000995	HUMAN12108	DANRE24818
OG0000995	HUMAN12109	DANRE24817
OG0000996	HUMAN29968	DANRE33744, DANRE06309
OG0000996	HUMAN17651, HUMAN17650, HUMAN17652	DANRE26741, DANRE26742, DANRE26739, DANRE26738, DANRE26740
OG0000997	HUMAN03987, HUMAN03986, HUMAN03990, HUMAN03988	DANRE20114, DANRE20115
OG0000999	HUMAN16037	DANRE29607, DANRE29608, DANRE24716
OG0000999	HUMAN05058	DANRE38934, DANRE38936, DANRE25765, DANRE25766
OG0000999	HUMAN20396	DANRE12419, DANRE12421, DANRE12420
OG0001000	HUMAN29732	DANRE42294, DANRE42295
OG0001000	HUMAN30113	DANRE07070, DANRE07071
OG0001000	HUMAN00567	DANRE14961
OG0001001	HUMAN11958	DANRE00734, DANRE00733, DANRE37957, DANRE37956
OG0001001	HUMAN29766, HUMAN30632	DANRE37124, DANRE37123, DANRE42439, DANRE42438
OG0001001	HUMAN29767	DANRE37122
OG0001002	HUMAN04437	DANRE38706, DANRE38705
OG0001003	HUMAN07373, HUMAN07372	DANRE40912, DANRE40913, DANRE40910, DANRE40914, DANRE40911
OG0001004	HUMAN14314	DANRE40173, DANRE40172, DANRE40171
OG0001004	HUMAN01082	DANRE21514, DANRE21513, DANRE21515
OG0001004	HUMAN14803	DANRE16753, DANRE28904, DANRE28905, DANRE28906
OG0001004	HUMAN14804	DANRE16752
OG0001005	HUMAN21015	DANRE36798, DANRE36796, DANRE36795, DANRE01792, DANRE01791
OG0001006	HUMAN10719	DANRE15473
OG0001006	HUMAN23379	DANRE40023, DANRE00151
OG0001006	HUMAN00900	DANRE27457
OG0001007	HUMAN02245	DANRE18273, DANRE18274
OG0001007	HUMAN29304, HUMAN29303	DANRE40669, DANRE40663, DANRE40665
OG0001008	HUMAN06852	DANRE31455, DANRE31458, DANRE31457, DANRE31456
OG0001008	HUMAN04267	DANRE37707, DANRE37708, DANRE37709, DANRE25431, DANRE25430, DANRE25432
OG0001009	HUMAN25680	DANRE10781
OG0001009	HUMAN00474	DANRE14714, DANRE14715
OG0001011	HUMAN05319	DANRE08859
OG0001011	HUMAN28502	DANRE15772, DANRE39513
OG0001011	HUMAN07763	DANRE42860, DANRE42862, DANRE42861, DANRE42859, DANRE42863
OG0001012	HUMAN21337	DANRE08919
OG0001012	HUMAN05681, HUMAN05682	DANRE00992, DANRE08023, DANRE08022
OG0001012	HUMAN02078	DANRE42461, DANRE42462, DANRE15223, DANRE15221, DANRE15220, DANRE15222, DANRE15224
OG0001012	HUMAN05646	DANRE01282
OG0001012	HUMAN19361, HUMAN30685	DANRE39697, DANRE00599, DANRE00600, DANRE00905
OG0001013	HUMAN06061	DANRE16533, DANRE28512
OG0001013	HUMAN10491	DANRE15454, DANRE29403
OG0001013	HUMAN15925	DANRE09337, DANRE09336, DANRE14020
OG0001013	HUMAN13289	DANRE29097, DANRE04005, DANRE04004
OG0001015	HUMAN20176, HUMAN20174, HUMAN26299, HUMAN26298	DANRE36830
OG0001016	HUMAN03017	DANRE23809, DANRE23808
OG0001016	HUMAN27202	DANRE28181, DANRE24165, DANRE24166
OG0001017	HUMAN06335	DANRE23148, DANRE23147, DANRE23146
OG0001017	HUMAN27297	DANRE23925, DANRE23924, DANRE26677
OG0001018	HUMAN19498	DANRE16608, DANRE16609
OG0001018	HUMAN08887	DANRE11146, DANRE11145
OG0001019	HUMAN28394, HUMAN11824	DANRE14405
OG0001019	HUMAN18576	DANRE14404, DANRE09084, DANRE40539
OG0001021	HUMAN08794, HUMAN08793, HUMAN08791	DANRE11742, DANRE11741, DANRE11743, DANRE11744
OG0001022	HUMAN07618	DANRE41837, DANRE41838, DANRE41840
OG0001022	HUMAN30205	DANRE06745
OG0001022	HUMAN30207, HUMAN30206	DANRE06746
OG0001023	HUMAN05807	DANRE30665, DANRE30666
OG0001023	HUMAN04131	DANRE38254, DANRE38252
OG0001023	HUMAN24949	DANRE22441, DANRE43297, DANRE43298, DANRE22443, DANRE37001, DANRE37000, DANRE36998, DANRE36999
OG0001023	HUMAN15956	DANRE03679, DANRE03680
OG0001023	HUMAN05808	DANRE38253, DANRE38255
OG0001024	HUMAN26241, HUMAN26240, HUMAN22736, HUMAN22737, HUMAN23893	DANRE06260
OG0001024	HUMAN03150	DANRE03283, DANRE11210, DANRE11211
OG0001024	HUMAN26239	DANRE41223
OG0001026	HUMAN10167, HUMAN10166	DANRE24755
OG0001026	HUMAN12354	DANRE36129, DANRE36130, DANRE29853
OG0001027	HUMAN29295	DANRE34291
OG0001027	HUMAN06083	DANRE31125, DANRE31123, DANRE31124
OG0001028	HUMAN14304	DANRE21742, DANRE21744, DANRE21743
OG0001028	HUMAN09715, HUMAN09716	DANRE12753, DANRE12754, DANRE12752, DANRE38499
OG0001029	HUMAN11011	DANRE12697
OG0001029	HUMAN08233	DANRE37177
OG0001029	HUMAN29975	DANRE33751, DANRE33752
OG0001029	HUMAN00741	DANRE09031, DANRE13693
OG0001030	HUMAN14248	DANRE28353
OG0001030	HUMAN09016	DANRE17793, DANRE05538
OG0001030	HUMAN18699	DANRE16720, DANRE16719, DANRE16721, DANRE05568, DANRE05569
OG0001031	HUMAN03538	DANRE05231
OG0001031	HUMAN03539, HUMAN23850, HUMAN22650	DANRE16690
OG0001032	HUMAN01331	DANRE18300, DANRE18301
OG0001032	HUMAN14460, HUMAN14458, HUMAN14461, HUMAN14454, HUMAN29217, HUMAN14453	DANRE16885, DANRE16886, DANRE29809
OG0001032	HUMAN29214	DANRE34198
OG0001032	HUMAN29215, HUMAN29216	DANRE34199, DANRE39614
OG0001033	HUMAN22499	DANRE19218
OG0001033	HUMAN17164	DANRE35345
OG0001033	HUMAN00952	DANRE02095
OG0001033	HUMAN28581, HUMAN14253	DANRE40162
OG0001034	HUMAN12490	DANRE29926, DANRE29925, DANRE29927
OG0001034	HUMAN02962	DANRE27195, DANRE27196, DANRE23974, DANRE23976, DANRE23973
OG0001036	HUMAN19198	DANRE22471, DANRE22469
OG0001036	HUMAN24555, HUMAN24554	DANRE10595, DANRE15083, DANRE15084, DANRE10596
OG0001037	HUMAN29275	DANRE34192, DANRE39621
OG0001037	HUMAN29274	DANRE26737, DANRE39625
OG0001037	HUMAN01227	DANRE26734, DANRE26735, DANRE26736, DANRE24510
OG0001038	HUMAN22265, HUMAN22267	DANRE15917, DANRE15918
OG0001038	HUMAN24196	DANRE06671
OG0001038	HUMAN03488	DANRE04444, DANRE22123, DANRE22124
OG0001039	HUMAN19739, HUMAN19738	DANRE33581, DANRE33582
OG0001039	HUMAN19737	DANRE33583
OG0001039	HUMAN07040, HUMAN07042, HUMAN21441	DANRE35466
OG0001042	HUMAN29925	DANRE40759, DANRE40758, DANRE40284
OG0001042	HUMAN20525	DANRE02474, DANRE02475
OG0001042	HUMAN05764	DANRE12329, DANRE12330, DANRE12328, DANRE31604, DANRE31603
OG0001044	HUMAN09934	DANRE37591, DANRE37590, DANRE37589
OG0001044	HUMAN23652	DANRE19002
OG0001046	HUMAN10290, HUMAN10289, HUMAN10288	DANRE29998, DANRE15431, DANRE15430
OG0001046	HUMAN20197, HUMAN20196, HUMAN20198, HUMAN20195	DANRE43288, DANRE29165
OG0001046	HUMAN13448	DANRE30394, DANRE02971, DANRE02969, DANRE02970
OG0001047	HUMAN05210	DANRE01241, DANRE08399, DANRE08397, DANRE08398, DANRE01243, DANRE01242
OG0001047	HUMAN05236	DANRE12244, DANRE12243, DANRE19750, DANRE19749
OG0001047	HUMAN30004	DANRE06956, DANRE06957
OG0001048	HUMAN17075, HUMAN17078, HUMAN17076	DANRE33726, DANRE33727
OG0001048	HUMAN03099, HUMAN03100	DANRE05406, DANRE03103, DANRE05407
OG0001048	HUMAN22630	DANRE19307, DANRE19308
OG0001049	HUMAN21821	DANRE02648
OG0001049	HUMAN26807	DANRE22854, DANRE22853, DANRE30738
OG0001049	HUMAN21566	DANRE07752
OG0001049	HUMAN00206	DANRE23213
OG0001050	HUMAN25173	DANRE17632
OG0001050	HUMAN10022	DANRE37651, DANRE36467, DANRE25249, DANRE25251, DANRE25250
OG0001050	HUMAN01869	DANRE09895, DANRE09896
OG0001051	HUMAN30210	DANRE06748, DANRE06750
OG0001052	HUMAN03137	DANRE03270
OG0001052	HUMAN03136	DANRE05763
OG0001052	HUMAN22593	DANRE34546, DANRE34547
OG0001053	HUMAN12525	DANRE03466
OG0001053	HUMAN26150	DANRE28187, DANRE28188, DANRE28186, DANRE24594, DANRE24595
OG0001053	HUMAN06551	DANRE23165
OG0001053	HUMAN17942	DANRE42694, DANRE42693
OG0001053	HUMAN22798, HUMAN03229	DANRE05252
OG0001054	HUMAN16260	DANRE14018, DANRE09333, DANRE14019
OG0001054	HUMAN13202	DANRE30361, DANRE36031
OG0001054	HUMAN10727	DANRE29837
OG0001054	HUMAN20086	DANRE43286, DANRE29468
OG0001054	HUMAN13203	DANRE36034, DANRE30499
OG0001054	HUMAN16261	DANRE14016, DANRE09332, DANRE14017
OG0001057	HUMAN21639	DANRE22212
OG0001057	HUMAN05349	DANRE07567, DANRE07566, DANRE00780, DANRE00781
OG0001057	HUMAN21638	DANRE22214, DANRE22213
OG0001057	HUMAN02106	DANRE42445, DANRE42447, DANRE42446
OG0001057	HUMAN30588	DANRE06049, DANRE06048
OG0001058	HUMAN01956	DANRE00594, DANRE00593, DANRE39688, DANRE39689
OG0001058	HUMAN05750	DANRE08014, DANRE08015, DANRE19843, DANRE19842
OG0001059	HUMAN13851	DANRE18761
OG0001059	HUMAN13852	DANRE24662, DANRE24659, DANRE24661, DANRE24660
OG0001059	HUMAN16703	DANRE11709, DANRE11710
OG0001060	HUMAN30131	DANRE07143, DANRE07142
OG0001060	HUMAN20265	DANRE30655
OG0001062	HUMAN14494	DANRE28653, DANRE16543
OG0001062	HUMAN01209	DANRE21837, DANRE21838
OG0001062	HUMAN01211	DANRE26303, DANRE23617
OG0001063	HUMAN16934, HUMAN16936, HUMAN16935	DANRE04656
OG0001065	HUMAN09272	DANRE11578
OG0001065	HUMAN02537	DANRE18855, DANRE18854, DANRE18853
OG0001066	HUMAN01431	DANRE39946
OG0001066	HUMAN20903	DANRE40457
OG0001066	HUMAN01429	DANRE40512, DANRE36839
OG0001067	HUMAN29563, HUMAN29562, HUMAN29564, HUMAN29560, HUMAN29561	DANRE42913
OG0001067	HUMAN29571	DANRE16146
OG0001068	HUMAN00693	DANRE22932, DANRE22934, DANRE22933, DANRE36832
OG0001068	HUMAN21789	DANRE27671, DANRE27672, DANRE27673
OG0001068	HUMAN29645	DANRE24451
OG0001068	HUMAN05952	DANRE24452, DANRE09994
OG0001070	HUMAN03864, HUMAN03865, HUMAN03863	DANRE08664, DANRE43004, DANRE23709
OG0001072	HUMAN07095	DANRE34212, DANRE34213, DANRE33687, DANRE33686
OG0001072	HUMAN27023, HUMAN27024	DANRE30991
OG0001073	HUMAN30107	DANRE07147, DANRE07148
OG0001073	HUMAN07711	DANRE02614
OG0001075	HUMAN24569	DANRE09111, DANRE09112, DANRE09110, DANRE09113, DANRE09109
OG0001075	HUMAN16597	DANRE18111, DANRE18112
OG0001075	HUMAN16596	DANRE18109, DANRE18110, DANRE11682
OG0001076	HUMAN07536	DANRE01059, DANRE01061, DANRE08511, DANRE08513, DANRE08512
OG0001076	HUMAN22387	DANRE17845, DANRE17846, DANRE17844
OG0001077	HUMAN02958	DANRE27192
OG0001077	HUMAN26035	DANRE13619
OG0001078	HUMAN20283	DANRE33231, DANRE33234, DANRE33233, DANRE33232
OG0001078	HUMAN24929	DANRE22373, DANRE22374, DANRE22372, DANRE36986
OG0001078	HUMAN04434	DANRE39097, DANRE39096, DANRE39098
OG0001079	HUMAN01422	DANRE40520, DANRE40521
OG0001079	HUMAN26876	DANRE31014
OG0001079	HUMAN29846, HUMAN29847	DANRE39805
OG0001080	HUMAN26171, HUMAN06728, HUMAN06729, HUMAN06727	DANRE10317
OG0001080	HUMAN15214	DANRE38901, DANRE38902
OG0001081	HUMAN15960	DANRE12197, DANRE12196, DANRE12195
OG0001082	HUMAN06409	DANRE01614
OG0001083	HUMAN03184	DANRE11162, DANRE03313
OG0001083	HUMAN23866, HUMAN23865	DANRE06572
OG0001083	HUMAN27528, HUMAN27527, HUMAN17258, HUMAN17257	DANRE11816, DANRE11815
OG0001084	HUMAN26028	DANRE21390
OG0001084	HUMAN23143	DANRE28176, DANRE28177
OG0001085	HUMAN21139	DANRE36752, DANRE36751, DANRE22295
OG0001085	HUMAN29849	DANRE39750, DANRE39751, DANRE02426
OG0001085	HUMAN26851, HUMAN26850	DANRE30868, DANRE30869
OG0001085	HUMAN25039	DANRE02298, DANRE02297, DANRE02296
OG0001086	HUMAN15433	DANRE07854, DANRE07855, DANRE07853
OG0001086	HUMAN08606, HUMAN08605	DANRE34443
OG0001086	HUMAN04881	DANRE06661, DANRE34442, DANRE34441, DANRE34444
OG0001088	HUMAN08702	DANRE12098
OG0001089	HUMAN21288, HUMAN21287	DANRE24397, DANRE24398, DANRE24396, DANRE24395, DANRE01127, DANRE01126
OG0001090	HUMAN06347	DANRE04613, DANRE35589
OG0001091	HUMAN17874, HUMAN17873	DANRE16115, DANRE41479
OG0001091	HUMAN12948	DANRE03250
OG0001091	HUMAN26589	DANRE14908, DANRE14909
OG0001091	HUMAN26587	DANRE14907
OG0001091	HUMAN26588	DANRE14905, DANRE14906
OG0001091	HUMAN17872	DANRE41478
OG0001092	HUMAN07557	DANRE01084, DANRE01083
OG0001092	HUMAN22940	DANRE15919, DANRE15921, DANRE15920
OG0001093	HUMAN26567	DANRE14894, DANRE14893
OG0001093	HUMAN12954	DANRE03347, DANRE29218, DANRE29217
OG0001094	HUMAN08291	DANRE10894
OG0001094	HUMAN04909	DANRE06835
OG0001095	HUMAN06662	DANRE37105, DANRE37106
OG0001095	HUMAN17682	DANRE21368, DANRE21367
OG0001095	HUMAN20656, HUMAN20657	DANRE14978
OG0001101	HUMAN29922, HUMAN30647	DANRE40760
OG0001101	HUMAN05769	DANRE43023, DANRE43024
OG0001101	HUMAN02346	DANRE02373, DANRE40530, DANRE40528, DANRE40529
OG0001101	HUMAN29924, HUMAN29923, HUMAN21985, HUMAN02347	DANRE02372
OG0001101	HUMAN05770	DANRE40532, DANRE40531
OG0001102	HUMAN18703	DANRE05563
OG0001102	HUMAN04709	DANRE05287, DANRE05288
OG0001103	HUMAN25684, HUMAN27937, HUMAN27936	DANRE24316, DANRE24315, DANRE24314
OG0001104	HUMAN09442	DANRE12309, DANRE12308
OG0001104	HUMAN28171	DANRE15094
OG0001104	HUMAN00516, HUMAN16748	DANRE18450, DANRE18449, DANRE18448
OG0001105	HUMAN18846	DANRE03125
OG0001106	HUMAN10112	DANRE37557
OG0001106	HUMAN06227, HUMAN06228	DANRE26118, DANRE26117, DANRE26119
OG0001107	HUMAN21851	DANRE01942, DANRE01943
OG0001107	HUMAN30406	DANRE00878, DANRE00877, DANRE06921
OG0001107	HUMAN07877	DANRE06922
OG0001107	HUMAN07869	DANRE16573, DANRE16574, DANRE42251, DANRE42250
OG0001108	HUMAN06470	DANRE22562, DANRE36536, DANRE36537, DANRE22561, DANRE22563
OG0001108	HUMAN26420	DANRE07648, DANRE07647, DANRE07649, DANRE07646, DANRE07645
OG0001109	HUMAN13295	DANRE30375, DANRE30374
OG0001109	HUMAN22148	DANRE05998, DANRE05997, DANRE05996
OG0001110	HUMAN01328	DANRE26726, DANRE26727, DANRE24537, DANRE24538
