Orthogroup	HUMAN	SCHMD
OG0007318	HUMAN20909	SCHMD14311
OG0007319	HUMAN19188	SCHMD07451
OG0007320	HUMAN09645	SCHMD04201, SCHMD04200
OG0007321	HUMAN04956, HUMAN04955	SCHMD14656
OG0007323	HUMAN27944, HUMAN27945, HUMAN27946, HUMAN27943	SCHMD28323
OG0007325	HUMAN11525	SCHMD13424
OG0007326	HUMAN09593	SCHMD26648, SCHMD13997
OG0007328	HUMAN03776	SCHMD07822
OG0007330	HUMAN05264	SCHMD01349
OG0007333	HUMAN29576	SCHMD02278
OG0007334	HUMAN01738, HUMAN01739	SCHMD01190
OG0007335	HUMAN08862	SCHMD00787
OG0007337	HUMAN25483	SCHMD23177
OG0007339	HUMAN26218, HUMAN26219	SCHMD14813, SCHMD09117
OG0007341	HUMAN25872	SCHMD01365
OG0007342	HUMAN28838	SCHMD12266
OG0007343	HUMAN14176, HUMAN14177	SCHMD12161
OG0007344	HUMAN25001	SCHMD17019, SCHMD17020
OG0007347	HUMAN20415	SCHMD06807
OG0007349	HUMAN19722, HUMAN19724, HUMAN19723	SCHMD22105
OG0007353	HUMAN11061, HUMAN11060	SCHMD22439
OG0007354	HUMAN23192	SCHMD09176
OG0007356	HUMAN24980	SCHMD16766, SCHMD16762, SCHMD17068
OG0007357	HUMAN11281	SCHMD05386, SCHMD05385
OG0007358	HUMAN23692	SCHMD10648
OG0007359	HUMAN24471	SCHMD04894
OG0007360	HUMAN02160	SCHMD01042
OG0007361	HUMAN01585, HUMAN01584	SCHMD02642
OG0007363	HUMAN07700	SCHMD02234
OG0007367	HUMAN00909	SCHMD09749
OG0007372	HUMAN15886	SCHMD02515
OG0007373	HUMAN25169	SCHMD29255, SCHMD11208, SCHMD11207
OG0007380	HUMAN13808, HUMAN13807	SCHMD16057
OG0007382	HUMAN19380	SCHMD06011
OG0007385	HUMAN04317	SCHMD04159
OG0007386	HUMAN16767	SCHMD00784
OG0007387	HUMAN29057	SCHMD01904, SCHMD01903
OG0007389	HUMAN29100, HUMAN29099	SCHMD07528
OG0007391	HUMAN05345	SCHMD01653
OG0007393	HUMAN08660	SCHMD00157
OG0007395	HUMAN13460	SCHMD09491
OG0007396	HUMAN11000	SCHMD01151
OG0007397	HUMAN00870	SCHMD03095
OG0007399	HUMAN16123	SCHMD13118, SCHMD13117
OG0007401	HUMAN05484	SCHMD06026
OG0007402	HUMAN10240, HUMAN10238	SCHMD10585, SCHMD06444
OG0007405	HUMAN20387	SCHMD18973, SCHMD27327
OG0007407	HUMAN03483	SCHMD14070
OG0007408	HUMAN28141, HUMAN28142	SCHMD03954
OG0007412	HUMAN17545	SCHMD14910, SCHMD20394
OG0007414	HUMAN01057	SCHMD03104, SCHMD03103
OG0007415	HUMAN12759	SCHMD29702, SCHMD13340
OG0007417	HUMAN07346	SCHMD04581
OG0007419	HUMAN12143, HUMAN12142	SCHMD12003, SCHMD14523
OG0007421	HUMAN06697	SCHMD09236
OG0007422	HUMAN08465	SCHMD15449
OG0007425	HUMAN06193	SCHMD18256
OG0007426	HUMAN10114, HUMAN10115	SCHMD02501
OG0007429	HUMAN06934	SCHMD03140
OG0007431	HUMAN26226	SCHMD02074
OG0007432	HUMAN05575, HUMAN05574	SCHMD13608
OG0007434	HUMAN10246	SCHMD00824, SCHMD24377, SCHMD14110
OG0007437	HUMAN17137	SCHMD26347
OG0007439	HUMAN16947	SCHMD01098
OG0007442	HUMAN00969	SCHMD10535
OG0007445	HUMAN21386	SCHMD10725
OG0007446	HUMAN07376	SCHMD06891
OG0007447	HUMAN22922	SCHMD07199
OG0007452	HUMAN22554	SCHMD06690
OG0007453	HUMAN10744	SCHMD22069
OG0007454	HUMAN18226	SCHMD02249
OG0007455	HUMAN29667	SCHMD17462
OG0007456	HUMAN07199	SCHMD11658
OG0007457	HUMAN09838	SCHMD13308, SCHMD05942, SCHMD22483
OG0007458	HUMAN28978	SCHMD11828
OG0007459	HUMAN16778	SCHMD04395
OG0007460	HUMAN16832, HUMAN16830, HUMAN16831, HUMAN16829	SCHMD07322
OG0007463	HUMAN06999	SCHMD17150, SCHMD29377
OG0007464	HUMAN26087	SCHMD03973
OG0007465	HUMAN13093	SCHMD06095
OG0007470	HUMAN00938, HUMAN00332, HUMAN00937	SCHMD04262, SCHMD05817
OG0007471	HUMAN07932	SCHMD29391
OG0007472	HUMAN23723	SCHMD07414
OG0007473	HUMAN18188, HUMAN18186, HUMAN18187	SCHMD18788, SCHMD20111
OG0007476	HUMAN14444	SCHMD29552, SCHMD06042
OG0007478	HUMAN19940	SCHMD08638, SCHMD14462
OG0007481	HUMAN11840	SCHMD00234
OG0007482	HUMAN01581	SCHMD16972, SCHMD28646
OG0007483	HUMAN25804	SCHMD23530
OG0007488	HUMAN24932	SCHMD04017, SCHMD01795, SCHMD10540
OG0007489	HUMAN08300, HUMAN08303, HUMAN08301	SCHMD27800, SCHMD17535
OG0007491	HUMAN10273	SCHMD17539, SCHMD13726
OG0007492	HUMAN25121	SCHMD00216, SCHMD10758
OG0007495	HUMAN19626, HUMAN19624	SCHMD07307, SCHMD18914
OG0007496	HUMAN21064	SCHMD02753, SCHMD05117, SCHMD12648
OG0007498	HUMAN28184	SCHMD13903
OG0007499	HUMAN04823	SCHMD02341
OG0007500	HUMAN21907	SCHMD06655
OG0007501	HUMAN06876, HUMAN06874, HUMAN06875	SCHMD02284
OG0007503	HUMAN03266, HUMAN03263, HUMAN03264, HUMAN03265	SCHMD02190
OG0007507	HUMAN02724, HUMAN02723, HUMAN02726, HUMAN02725	SCHMD00792
OG0007508	HUMAN29445	SCHMD07064, SCHMD26310, SCHMD21007
OG0007509	HUMAN12458	SCHMD00947
OG0007510	HUMAN00670, HUMAN00669	SCHMD06196
OG0007516	HUMAN06240, HUMAN06238, HUMAN06239	SCHMD07324, SCHMD01839
OG0007519	HUMAN15216, HUMAN15215	SCHMD00238
OG0007522	HUMAN08876	SCHMD20076
OG0007525	HUMAN01310	SCHMD03649, SCHMD14793
OG0007528	HUMAN01170	SCHMD08263
OG0007531	HUMAN23525, HUMAN23527, HUMAN23526	SCHMD07206
OG0007533	HUMAN18647	SCHMD05767
OG0007541	HUMAN02477	SCHMD18271
OG0007547	HUMAN11448, HUMAN20774	SCHMD00526, SCHMD00528, SCHMD00527, SCHMD00525, SCHMD22532, SCHMD28489, SCHMD24710
OG0007548	HUMAN05244, HUMAN05245, HUMAN05246, HUMAN05243, HUMAN05247, HUMAN05248	SCHMD06064
OG0007583	HUMAN03503	SCHMD28711
OG0007584	HUMAN10216, HUMAN10215	SCHMD10868
OG0007586	HUMAN28828	SCHMD00208
OG0007588	HUMAN05802, HUMAN05800	SCHMD05957
OG0007591	HUMAN12931	SCHMD19104
OG0007595	HUMAN26771, HUMAN26772	SCHMD14709
OG0007597	HUMAN07406	SCHMD00061
OG0007601	HUMAN12973	SCHMD28220
OG0007602	HUMAN00917	SCHMD03764
OG0007603	HUMAN11097	SCHMD02707
OG0007607	HUMAN00121	SCHMD25251
OG0007609	HUMAN07130	SCHMD08824
OG0007610	HUMAN20947	SCHMD02076, SCHMD12764
OG0007611	HUMAN08580	SCHMD04251
OG0007612	HUMAN06201	SCHMD10036
OG0007613	HUMAN14918, HUMAN14919, HUMAN14917	SCHMD05026
OG0007615	HUMAN17636	SCHMD10027
OG0007619	HUMAN21829	SCHMD02768
OG0007621	HUMAN01027, HUMAN06000	SCHMD00066
OG0007624	HUMAN00744	SCHMD15354
OG0007626	HUMAN30032, HUMAN30031, HUMAN30033, HUMAN30030	SCHMD05939
OG0007628	HUMAN22378	SCHMD01246, SCHMD01245
OG0007630	HUMAN05291, HUMAN05290	SCHMD22064
OG0007633	HUMAN13873	SCHMD19695
OG0007634	HUMAN22721	SCHMD06239
OG0007639	HUMAN03357, HUMAN03356	SCHMD12611
OG0007643	HUMAN26301	SCHMD18394
OG0007645	HUMAN10615, HUMAN10616	SCHMD00727
OG0007646	HUMAN29544	SCHMD05492
OG0007656	HUMAN02869	SCHMD00482
OG0007657	HUMAN04204	SCHMD16543
OG0007659	HUMAN18167, HUMAN18165, HUMAN18169	SCHMD19564, SCHMD12893
OG0007663	HUMAN19568	SCHMD11554
OG0007664	HUMAN10066	SCHMD16878, SCHMD02397, SCHMD03687
OG0007666	HUMAN10319	SCHMD11299
OG0007667	HUMAN15603	SCHMD25937
OG0007673	HUMAN30108, HUMAN00583	SCHMD08768
OG0007675	HUMAN25956, HUMAN25982	SCHMD06327, SCHMD12514
OG0007676	HUMAN24899	SCHMD08823
OG0007679	HUMAN23101	SCHMD13638
OG0007684	HUMAN15836	SCHMD00102
OG0007687	HUMAN20268	SCHMD06419, SCHMD07587
OG0007690	HUMAN27678	SCHMD21197
OG0007691	HUMAN27822	SCHMD07299
OG0007698	HUMAN29272	SCHMD08531
OG0007700	HUMAN07314	SCHMD08842, SCHMD08841
OG0007701	HUMAN07269	SCHMD12704, SCHMD12705
OG0007702	HUMAN20314	SCHMD00819
OG0007705	HUMAN03246	SCHMD04986, SCHMD23899
OG0007706	HUMAN10609, HUMAN10610	SCHMD05614
OG0007709	HUMAN23750, HUMAN01625	SCHMD11596, SCHMD01220
OG0007712	HUMAN03420	SCHMD04858
OG0007713	HUMAN06586	SCHMD16511
OG0007715	HUMAN19961	SCHMD08793
OG0007717	HUMAN03284	SCHMD10647, SCHMD13736
OG0007718	HUMAN02953	SCHMD12975, SCHMD21231
OG0007722	HUMAN03285	SCHMD27869, SCHMD06810
OG0007723	HUMAN26538	SCHMD01195
OG0007730	HUMAN27996, HUMAN27997, HUMAN27995	SCHMD24036, SCHMD25867, SCHMD18191
OG0007732	HUMAN24163, HUMAN24162	SCHMD21069, SCHMD19292
OG0007733	HUMAN01349	SCHMD04331, SCHMD04904, SCHMD17435
OG0007735	HUMAN12324	SCHMD26168, SCHMD29106, SCHMD26473
OG0007736	HUMAN13041	SCHMD03835
OG0007738	HUMAN19368	SCHMD09563
OG0007739	HUMAN01347	SCHMD24121
OG0007743	HUMAN09883, HUMAN06357	SCHMD00951
OG0007744	HUMAN26813, HUMAN26814	SCHMD01094
OG0007748	HUMAN02622	SCHMD06083
OG0007749	HUMAN26822	SCHMD22281
OG0007751	HUMAN17117, HUMAN17120	SCHMD08536
OG0007752	HUMAN05362	SCHMD00218
OG0007754	HUMAN21523	SCHMD22646
OG0007759	HUMAN01276	SCHMD15154, SCHMD24999
OG0007761	HUMAN00323	SCHMD07223
OG0007763	HUMAN01210	SCHMD21466, SCHMD25520, SCHMD04910
OG0007767	HUMAN17614	SCHMD08815
OG0007771	HUMAN06957	SCHMD10247
OG0007772	HUMAN21301	SCHMD02978
OG0007773	HUMAN22030	SCHMD09375
OG0007774	HUMAN17885, HUMAN17884	SCHMD04593
OG0007775	HUMAN13077	SCHMD09981, SCHMD09982
OG0007779	HUMAN18212	SCHMD01229
OG0007781	HUMAN02870	SCHMD03244, SCHMD03245
OG0007782	HUMAN10939	SCHMD03677
OG0007783	HUMAN10560	SCHMD07210
OG0007786	HUMAN18705	SCHMD23945
OG0007791	HUMAN00111	SCHMD06525
OG0007794	HUMAN07379, HUMAN07378	SCHMD29276
OG0007801	HUMAN12139, HUMAN12140, HUMAN12141	SCHMD00120
OG0007803	HUMAN17024	SCHMD04261
OG0007804	HUMAN27359	SCHMD06254
OG0007805	HUMAN05569	SCHMD20517, SCHMD20518
OG0007810	HUMAN20972	SCHMD02712
OG0007811	HUMAN21891	SCHMD17086, SCHMD14179
OG0007812	HUMAN23209	SCHMD28383, SCHMD23641
OG0007813	HUMAN02512	SCHMD00295
OG0007814	HUMAN03364	SCHMD09526
OG0007815	HUMAN18937, HUMAN18939, HUMAN18936, HUMAN18938	SCHMD25078
OG0007816	HUMAN00100, HUMAN00099	SCHMD10692
OG0007820	HUMAN11761	SCHMD03191, SCHMD03190
OG0007825	HUMAN14275, HUMAN14274	SCHMD10602
OG0007826	HUMAN07299	SCHMD02236, SCHMD06089
OG0007827	HUMAN16930, HUMAN16931, HUMAN16929	SCHMD11981
OG0007828	HUMAN13883, HUMAN13882	SCHMD15141
OG0007829	HUMAN11339	SCHMD05047
OG0007830	HUMAN01001	SCHMD06198
OG0007831	HUMAN27771	SCHMD01922
OG0007839	HUMAN17156	SCHMD23699, SCHMD26319
OG0007841	HUMAN03161	SCHMD04233
OG0007845	HUMAN11436, HUMAN11435	SCHMD03208
OG0007848	HUMAN19483	SCHMD10763
OG0007858	HUMAN27701, HUMAN27702	SCHMD16060
OG0007870	HUMAN28813, HUMAN14306, HUMAN14305, HUMAN28811	SCHMD11483, SCHMD11481
OG0007911	HUMAN16282, HUMAN16283	SCHMD03629
OG0007913	HUMAN09685	SCHMD28174, SCHMD12506
OG0007915	HUMAN16719, HUMAN16718	SCHMD17976
OG0007918	HUMAN24900, HUMAN24901	SCHMD04862
OG0007927	HUMAN26473	SCHMD01984, SCHMD20671
OG0007930	HUMAN19209	SCHMD23207
OG0007932	HUMAN24557	SCHMD05433
OG0007936	HUMAN25545, HUMAN25542, HUMAN25541	SCHMD13242
OG0007942	HUMAN14706, HUMAN14708, HUMAN14707	SCHMD17044, SCHMD16825
OG0007943	HUMAN05448	SCHMD05794
OG0007946	HUMAN01410	SCHMD25558, SCHMD29148, SCHMD27336
OG0007952	HUMAN21513	SCHMD11422
OG0007953	HUMAN29593	SCHMD10365
OG0007954	HUMAN25141, HUMAN25140	SCHMD15647, SCHMD24498, SCHMD16817
OG0007956	HUMAN23725	SCHMD08518
OG0007957	HUMAN12395	SCHMD06225
OG0007958	HUMAN10130	SCHMD06124
OG0007962	HUMAN23916	SCHMD28715
OG0007964	HUMAN26269	SCHMD18740
OG0007966	HUMAN23684	SCHMD18759
OG0007969	HUMAN11764	SCHMD22362
OG0007970	HUMAN11987, HUMAN11988	SCHMD06415
OG0007971	HUMAN20515	SCHMD18597, SCHMD10408
OG0007972	HUMAN08234, HUMAN08235	SCHMD14212
OG0007976	HUMAN10652	SCHMD12628
OG0007978	HUMAN26591, HUMAN26590	SCHMD06883
OG0007979	HUMAN28431	SCHMD19003
OG0007980	HUMAN25126	SCHMD14044, SCHMD16945
OG0007991	HUMAN09310	SCHMD23963
OG0007994	HUMAN25068	SCHMD14773
OG0007996	HUMAN05904	SCHMD12658
OG0007999	HUMAN13157	SCHMD04760
OG0008000	HUMAN16710	SCHMD06527
OG0008002	HUMAN24480	SCHMD21980
OG0008003	HUMAN11963	SCHMD11976
OG0008004	HUMAN07936	SCHMD12085
OG0008008	HUMAN25914	SCHMD10303
OG0008014	HUMAN13088	SCHMD18323
OG0008016	HUMAN17122	SCHMD00413
OG0008022	HUMAN08326, HUMAN08325	SCHMD19781
OG0008025	HUMAN25944	SCHMD07224
OG0008029	HUMAN26373	SCHMD05048
OG0008030	HUMAN20023	SCHMD06361
OG0008031	HUMAN10154	SCHMD07106
OG0008036	HUMAN25880	SCHMD03105
OG0008037	HUMAN09652	SCHMD06243
OG0008038	HUMAN21043	SCHMD19808
OG0008040	HUMAN25453, HUMAN25452	SCHMD02680, SCHMD17248
OG0008041	HUMAN27061	SCHMD24202, SCHMD08618
OG0008045	HUMAN26584, HUMAN26585, HUMAN26582, HUMAN26580, HUMAN26583, HUMAN26581, HUMAN26586	SCHMD01227
OG0008047	HUMAN02867, HUMAN02866	SCHMD02903
OG0008048	HUMAN28014, HUMAN28015	SCHMD07498
OG0008050	HUMAN23560, HUMAN23558, HUMAN23559	SCHMD06152
OG0008051	HUMAN10716	SCHMD23274, SCHMD15079
OG0008054	HUMAN20568	SCHMD17851
OG0008056	HUMAN29996	SCHMD07503
OG0008057	HUMAN19652	SCHMD03924
OG0008059	HUMAN00551, HUMAN00552	SCHMD24524
OG0008064	HUMAN26176	SCHMD26279, SCHMD28375
OG0008069	HUMAN14189	SCHMD01844
OG0008070	HUMAN13658, HUMAN13659, HUMAN13660	SCHMD03415
OG0008073	HUMAN29336, HUMAN29335	SCHMD12143
OG0008074	HUMAN12463	SCHMD11074, SCHMD06066
OG0008078	HUMAN06472	SCHMD07891
OG0008079	HUMAN27934	SCHMD20114
OG0008081	HUMAN20765	SCHMD03406
OG0008083	HUMAN08783	SCHMD06583
OG0008085	HUMAN02875	SCHMD09017
OG0008091	HUMAN07361, HUMAN07360	SCHMD06256
OG0008094	HUMAN11989	SCHMD15453
OG0008100	HUMAN00523	SCHMD01273
OG0008102	HUMAN29480	SCHMD08890, SCHMD02019, SCHMD22351
OG0008103	HUMAN04801, HUMAN04800	SCHMD17469
OG0008105	HUMAN16819	SCHMD14792
OG0008107	HUMAN23200, HUMAN23199	SCHMD16301, SCHMD01772
OG0008108	HUMAN11110	SCHMD04631
OG0008109	HUMAN11770, HUMAN11769, HUMAN11771	SCHMD04630
OG0008110	HUMAN17613	SCHMD13980, SCHMD18485
OG0008112	HUMAN08268, HUMAN08270, HUMAN08269	SCHMD04834
OG0008113	HUMAN14020	SCHMD11498
OG0008119	HUMAN26741	SCHMD24314
OG0008120	HUMAN00765	SCHMD22241
OG0008126	HUMAN01802	SCHMD10157, SCHMD27581
OG0008127	HUMAN07524	SCHMD21817, SCHMD12498
OG0008136	HUMAN19121	SCHMD15183
OG0008138	HUMAN00319	SCHMD02934, SCHMD02933
OG0008151	HUMAN03088, HUMAN22588	SCHMD14941
OG0008199	HUMAN23058, HUMAN23057	SCHMD23091, SCHMD19008
OG0008201	HUMAN21455	SCHMD02565
OG0008203	HUMAN23819	SCHMD02500
OG0008205	HUMAN29340	SCHMD00909
OG0008208	HUMAN20538	SCHMD04911
OG0008211	HUMAN28680, HUMAN28681	SCHMD11666
OG0008212	HUMAN12505	SCHMD05860
OG0008214	HUMAN20614, HUMAN20616, HUMAN20615, HUMAN26684	SCHMD04130
OG0008215	HUMAN07579, HUMAN07580, HUMAN07578	SCHMD05834
OG0008216	HUMAN08718	SCHMD25991, SCHMD19838
OG0008220	HUMAN30201	SCHMD04569
OG0008224	HUMAN11586	SCHMD03864
OG0008225	HUMAN24187	SCHMD01718
OG0008235	HUMAN00821	SCHMD07839
OG0008238	HUMAN16279	SCHMD10302
OG0008245	HUMAN29072	SCHMD03524
OG0008246	HUMAN06614	SCHMD09146, SCHMD06332
OG0008249	HUMAN14662	SCHMD19574
OG0008259	HUMAN16697	SCHMD23077
OG0008262	HUMAN29219	SCHMD06201
OG0008264	HUMAN23694	SCHMD01840
OG0008268	HUMAN29112	SCHMD13577
OG0008269	HUMAN21396	SCHMD14580
OG0008271	HUMAN14372	SCHMD01219
OG0008275	HUMAN25394	SCHMD02126
OG0008281	HUMAN04744	SCHMD05027
OG0008283	HUMAN07219	SCHMD05016
OG0008286	HUMAN18868	SCHMD05658
OG0008294	HUMAN17187	SCHMD12151
OG0008295	HUMAN16821	SCHMD09987
OG0008300	HUMAN28700	SCHMD08547
OG0008303	HUMAN08938	SCHMD06532
OG0008304	HUMAN07647, HUMAN07648	SCHMD07113
OG0008318	HUMAN08273	SCHMD10002
OG0008324	HUMAN26458	SCHMD07992
OG0008327	HUMAN26707	SCHMD12357
OG0008329	HUMAN17963	SCHMD14573
OG0008329	HUMAN17962	SCHMD14574
OG0008335	HUMAN14533	SCHMD12743
OG0008341	HUMAN08398	SCHMD06774
OG0008347	HUMAN12793	SCHMD21329, SCHMD12927
OG0008348	HUMAN18638	SCHMD08325
OG0008353	HUMAN26897	SCHMD20072
OG0008355	HUMAN17063	SCHMD14137
OG0008363	HUMAN04960	SCHMD07092, SCHMD07091
OG0008369	HUMAN11855	SCHMD11496, SCHMD16293
OG0008378	HUMAN18118	SCHMD15522, SCHMD18749
OG0008381	HUMAN17143	SCHMD25812, SCHMD08479
OG0008383	HUMAN00264	SCHMD08350
OG0008387	HUMAN06320	SCHMD17311, SCHMD17031
OG0008388	HUMAN25138	SCHMD17716
OG0008392	HUMAN26623, HUMAN26617, HUMAN26622	SCHMD22569
OG0008401	HUMAN02443	SCHMD14767
OG0008403	HUMAN00738	SCHMD28274
OG0008404	HUMAN29395, HUMAN29394	SCHMD00779
OG0008410	HUMAN02968	SCHMD10796
OG0008412	HUMAN01894, HUMAN01893	SCHMD01597
OG0008416	HUMAN08501	SCHMD11640
OG0008418	HUMAN02917, HUMAN02916	SCHMD04131
OG0008419	HUMAN16915, HUMAN16916	SCHMD28879
OG0008422	HUMAN04849	SCHMD08546
OG0008424	HUMAN23340	SCHMD01987
OG0008427	HUMAN25438	SCHMD14294, SCHMD08805
OG0008432	HUMAN21308	SCHMD29562
OG0008444	HUMAN04905, HUMAN04906	SCHMD03971
OG0008450	HUMAN12303	SCHMD04265, SCHMD16235, SCHMD21568, SCHMD20007, SCHMD10359, SCHMD15915, SCHMD08146
OG0008453	HUMAN06041	SCHMD00408
OG0008462	HUMAN09695, HUMAN09702, HUMAN09698, HUMAN09696, HUMAN09703	SCHMD11391
OG0008467	HUMAN22806, HUMAN22805	SCHMD07601
OG0008468	HUMAN10442, HUMAN21499, HUMAN21500, HUMAN21501	SCHMD12601
OG0008507	HUMAN10030	SCHMD19330
OG0008516	HUMAN09260, HUMAN09259	SCHMD16129
OG0008524	HUMAN10821	SCHMD13695, SCHMD25478
OG0008526	HUMAN01035, HUMAN01036	SCHMD17941, SCHMD24409
OG0008538	HUMAN23914	SCHMD28015, SCHMD06259
OG0008540	HUMAN01647	SCHMD02327
OG0008544	HUMAN11249	SCHMD05484
OG0008545	HUMAN17171, HUMAN17170	SCHMD26323
OG0008557	HUMAN07935	SCHMD27510, SCHMD18138
OG0008560	HUMAN24915	SCHMD10443, SCHMD24613, SCHMD05155
OG0008563	HUMAN07276	SCHMD02550
OG0008566	HUMAN22117	SCHMD27621, SCHMD01575
OG0008578	HUMAN19101	SCHMD01971
OG0008591	HUMAN10263	SCHMD01982
OG0008592	HUMAN29113	SCHMD21494
OG0008597	HUMAN23066	SCHMD01608
OG0008601	HUMAN23784	SCHMD29284, SCHMD21138, SCHMD24337
OG0008606	HUMAN26327	SCHMD09991
OG0008607	HUMAN02143	SCHMD01977
OG0008613	HUMAN26988	SCHMD26366
OG0008616	HUMAN01525	SCHMD10573
OG0008620	HUMAN28760	SCHMD03945
OG0008629	HUMAN13952	SCHMD07406
OG0008633	HUMAN16826	SCHMD15809
OG0008634	HUMAN02730	SCHMD07070
OG0008635	HUMAN21688, HUMAN21689	SCHMD21284
OG0008637	HUMAN18364	SCHMD27615, SCHMD20972
OG0008639	HUMAN18858	SCHMD06381
OG0008641	HUMAN07240, HUMAN07241	SCHMD18073
OG0008642	HUMAN18819, HUMAN18822	SCHMD20760
OG0008644	HUMAN17256	SCHMD25942, SCHMD07785
OG0008646	HUMAN29726	SCHMD14922
OG0008659	HUMAN21365, HUMAN21364	SCHMD12477, SCHMD07365
OG0008660	HUMAN27232	SCHMD00430
OG0008661	HUMAN03784	SCHMD09014
OG0008662	HUMAN19725	SCHMD04637
OG0008665	HUMAN27660, HUMAN27659, HUMAN27661, HUMAN27662	SCHMD23777
OG0008673	HUMAN25005	SCHMD24760, SCHMD26780
OG0008676	HUMAN22338	SCHMD04870
OG0008680	HUMAN24151	SCHMD00431
OG0008681	HUMAN07834	SCHMD25534
OG0008689	HUMAN14589	SCHMD01073, SCHMD18960, SCHMD19009
OG0008703	HUMAN17930	SCHMD07493
OG0008753	HUMAN24847	SCHMD08078
OG0008760	HUMAN02596	SCHMD15549
OG0008762	HUMAN15863	SCHMD10840
OG0008770	HUMAN12966, HUMAN12967	SCHMD21468
OG0008772	HUMAN16985, HUMAN16984	SCHMD13781
OG0008778	HUMAN09671	SCHMD08083
OG0008797	HUMAN19977	SCHMD22432
OG0008806	HUMAN26308	SCHMD16582, SCHMD26199
OG0008810	HUMAN05442, HUMAN05443, HUMAN05444	SCHMD09581
OG0008811	HUMAN28053	SCHMD19518
OG0008822	HUMAN10580	SCHMD12902
OG0008824	HUMAN29242, HUMAN29240	SCHMD07471
OG0008828	HUMAN21920	SCHMD05593
OG0008831	HUMAN29255, HUMAN29254	SCHMD06242
OG0008832	HUMAN00277	SCHMD13665
OG0008833	HUMAN16990	SCHMD05260
OG0008834	HUMAN28766, HUMAN28767	SCHMD00573
OG0008835	HUMAN22023	SCHMD07136
OG0008837	HUMAN12247	SCHMD09041
OG0008848	HUMAN23726	SCHMD15793, SCHMD13018
OG0008851	HUMAN14876	SCHMD03782
OG0008868	HUMAN26521	SCHMD02558
OG0008872	HUMAN01074	SCHMD07607
OG0008892	HUMAN08615	SCHMD28644, SCHMD20329
OG0008896	HUMAN11258, HUMAN11259	SCHMD19136
OG0008900	HUMAN25122	SCHMD04043
OG0008903	HUMAN03756, HUMAN03754	SCHMD15652, SCHMD15797
OG0008907	HUMAN10658, HUMAN10657	SCHMD23807, SCHMD20952
OG0008913	HUMAN19253, HUMAN19254, HUMAN19252	SCHMD01125
OG0008924	HUMAN30499, HUMAN30500	SCHMD00162
OG0008925	HUMAN28411	SCHMD20296, SCHMD12526, SCHMD22080, SCHMD20991
OG0008936	HUMAN10097	SCHMD22583
OG0008938	HUMAN17093	SCHMD01642
OG0008989	HUMAN27351, HUMAN27352, HUMAN27350	SCHMD00674
OG0008990	HUMAN26155	SCHMD05053
OG0009055	HUMAN30277	SCHMD03089
OG0009067	HUMAN27033	SCHMD10912, SCHMD09596
OG0009078	HUMAN14279	SCHMD03858
OG0009097	HUMAN02049, HUMAN30312	SCHMD08956
OG0009115	HUMAN14535	SCHMD04961, SCHMD24724
OG0009119	HUMAN23185	SCHMD10818
OG0009127	HUMAN29781	SCHMD13602
OG0009135	HUMAN00403	SCHMD06725
OG0009137	HUMAN05705	SCHMD04329
OG0009145	HUMAN07765	SCHMD10149
OG0009148	HUMAN13843	SCHMD19404, SCHMD21450
OG0009158	HUMAN08639	SCHMD22115, SCHMD14429
OG0009176	HUMAN21877	SCHMD01852
OG0009179	HUMAN23667, HUMAN29631	SCHMD07746
OG0009196	HUMAN28955	SCHMD17104, SCHMD11345
OG0009197	HUMAN07764	SCHMD27935
OG0009203	HUMAN26873, HUMAN26872	SCHMD14775
OG0009225	HUMAN26321	SCHMD06569, SCHMD09095
OG0009297	HUMAN05760	SCHMD29664
OG0009301	HUMAN08831, HUMAN08830	SCHMD01948
OG0009310	HUMAN28488, HUMAN28487	SCHMD26041
OG0009312	HUMAN20290	SCHMD09261
OG0009313	HUMAN10196	SCHMD20612
OG0009327	HUMAN04214, HUMAN04213	SCHMD04221
OG0009344	HUMAN25894, HUMAN25893	SCHMD21844
OG0009345	HUMAN12760	SCHMD08673
OG0009349	HUMAN02959	SCHMD02982
OG0009357	HUMAN23395	SCHMD02555
OG0009369	HUMAN20894	SCHMD07238
OG0009382	HUMAN01229, HUMAN01228	SCHMD06902
OG0009383	HUMAN15231	SCHMD15117
OG0009385	HUMAN19791	SCHMD04877
OG0009403	HUMAN30002	SCHMD18780
OG0009405	HUMAN28685, HUMAN28686	SCHMD10463
OG0009409	HUMAN03173	SCHMD14065
OG0009415	HUMAN11766	SCHMD20606
OG0009418	HUMAN14467	SCHMD28362
OG0009427	HUMAN16872	SCHMD16975
OG0009432	HUMAN27636	SCHMD27329, SCHMD21594, SCHMD00339, SCHMD03388, SCHMD19503
OG0009434	HUMAN07175	SCHMD13501, SCHMD20342, SCHMD17529, SCHMD18181
OG0009446	HUMAN02050	SCHMD09264
OG0009463	HUMAN19364, HUMAN19365, HUMAN05462	SCHMD02383
OG0009486	HUMAN28305	SCHMD28400
OG0009591	HUMAN12538, HUMAN12539	SCHMD27085, SCHMD23257
OG0009617	HUMAN18060	SCHMD06650
OG0009646	HUMAN28919	SCHMD05225
OG0009649	HUMAN22602	SCHMD29215
OG0009653	HUMAN07636	SCHMD01708
OG0009654	HUMAN13260	SCHMD11529, SCHMD10542
OG0009656	HUMAN24039	SCHMD20650
