Orthogroup	APOSC_ok	STRPU_ok
OG0003624	APOSC_08169	STRPU_23504
OG0003625	APOSC_21607	STRPU_01115, STRPU_24184, STRPU_24183
OG0003626	APOSC_07159	STRPU_24928
OG0003627	APOSC_10236	STRPU_06634
OG0003628	APOSC_05325, APOSC_09088, APOSC_05324	STRPU_26819
OG0003629	APOSC_26137	STRPU_06506
OG0003630	APOSC_17756, APOSC_17755, APOSC_17757	STRPU_14988, STRPU_14958
OG0003631	APOSC_17097	STRPU_04940
OG0003632	APOSC_29018, APOSC_16472	STRPU_11322
OG0003633	APOSC_17860	STRPU_21224
OG0003634	APOSC_17799	STRPU_11434
OG0003635	APOSC_01899, APOSC_01900	STRPU_04873
OG0003635	APOSC_21380	STRPU_05033, STRPU_05106
OG0003636	APOSC_19330	STRPU_21350
OG0003637	APOSC_28897, APOSC_28898, APOSC_13735	STRPU_22873, STRPU_22871, STRPU_22869, STRPU_22965, STRPU_22964, STRPU_22969, STRPU_22966, STRPU_22962, STRPU_22963, STRPU_22954, STRPU_22955, STRPU_22970
OG0003638	APOSC_04672	STRPU_21025
OG0003639	APOSC_03331	STRPU_14552
OG0003640	APOSC_20632	STRPU_24148
OG0003641	APOSC_28507	STRPU_00224, STRPU_25964
OG0003642	APOSC_21992	STRPU_27230
OG0003643	APOSC_14666, APOSC_10990, APOSC_10989	STRPU_23157
OG0003644	APOSC_13766	STRPU_19783, STRPU_00787
OG0003645	APOSC_17297	STRPU_05770
OG0003647	APOSC_13796	STRPU_27138
OG0003648	APOSC_26289	STRPU_21139
OG0003649	APOSC_04280, APOSC_04281	STRPU_26514
OG0003650	APOSC_01121, APOSC_01120	STRPU_07527
OG0003651	APOSC_22893	STRPU_08068
OG0003652	APOSC_11361	STRPU_17587, STRPU_17563
OG0003653	APOSC_06361	STRPU_25673
OG0003654	APOSC_10366	STRPU_07070, STRPU_07065
OG0003655	APOSC_11993	STRPU_17785
OG0003656	APOSC_18739	STRPU_23061, STRPU_00647
OG0003657	APOSC_24280	STRPU_22899, STRPU_22914
OG0003658	APOSC_03798	STRPU_23985
OG0003659	APOSC_18860	STRPU_24909
OG0003661	APOSC_25047, APOSC_25048	STRPU_23064, STRPU_00650
OG0003662	APOSC_21598	STRPU_01543, STRPU_09415
OG0003663	APOSC_10877	STRPU_04833
OG0003664	APOSC_08966	STRPU_08332
OG0003665	APOSC_04754, APOSC_25726	STRPU_26573, STRPU_24787
OG0003666	APOSC_05812	STRPU_00986, STRPU_23456
OG0003667	APOSC_08066	STRPU_14206
OG0003668	APOSC_25254	STRPU_26719
OG0003669	APOSC_15477	STRPU_19296, STRPU_01851
OG0003670	APOSC_14529, APOSC_24735	STRPU_07308, STRPU_07309
OG0003671	APOSC_08142	STRPU_09909
OG0003672	APOSC_19065	STRPU_08809
OG0003673	APOSC_15147	STRPU_17282
OG0003674	APOSC_28517	STRPU_08882, STRPU_00939
OG0003675	APOSC_28034	STRPU_01019, STRPU_23417
OG0003676	APOSC_19440	STRPU_13154, STRPU_13134
OG0003677	APOSC_09551	STRPU_13383, STRPU_13363
OG0003678	APOSC_24849	STRPU_19225
OG0003679	APOSC_05717	STRPU_24398
OG0003680	APOSC_16106	STRPU_24042, STRPU_02621
OG0003681	APOSC_15622, APOSC_06679	STRPU_11705
OG0003682	APOSC_08734, APOSC_08733	STRPU_20705
OG0003683	APOSC_17206	STRPU_14243
OG0003684	APOSC_26190	STRPU_26095
OG0003685	APOSC_09627	STRPU_22192
OG0003686	APOSC_08575	STRPU_25646, STRPU_25651
OG0003687	APOSC_02961	STRPU_13921, STRPU_13934
OG0003688	APOSC_12988, APOSC_12989	STRPU_11389
OG0003689	APOSC_14402	STRPU_01600, STRPU_13582
OG0003690	APOSC_12760	STRPU_21873
OG0003691	APOSC_18065, APOSC_08084	STRPU_05039, STRPU_05113
OG0003692	APOSC_29035	STRPU_01575, STRPU_09381
OG0003693	APOSC_02780	STRPU_22769, STRPU_01926
OG0003694	APOSC_22584, APOSC_22583	STRPU_00897, STRPU_23023
OG0003695	APOSC_04824	STRPU_20388
OG0003696	APOSC_01727	STRPU_23695
OG0003697	APOSC_19087	STRPU_08308
OG0003698	APOSC_02794	STRPU_09884
OG0003699	APOSC_03578	STRPU_26521
OG0003699	APOSC_11615	STRPU_11800
OG0003700	APOSC_13023	STRPU_08820
OG0003701	APOSC_12893	STRPU_24397
OG0003702	APOSC_17129	STRPU_21023
OG0003703	APOSC_27805	STRPU_12263
OG0003704	APOSC_20184	STRPU_07662, STRPU_18902
OG0003705	APOSC_05948	STRPU_01606, STRPU_13588
OG0003706	APOSC_20014	STRPU_19455
OG0003707	APOSC_05582, APOSC_05581	STRPU_15630, STRPU_15643
OG0003708	APOSC_15736	STRPU_17774
OG0003709	APOSC_13159	STRPU_25377
OG0003710	APOSC_14492, APOSC_14493	STRPU_17764
OG0003711	APOSC_11492	STRPU_00659, STRPU_23074
OG0003712	APOSC_02385	STRPU_09233, STRPU_02200
OG0003713	APOSC_27942	STRPU_07731
OG0003715	APOSC_22949, APOSC_22948, APOSC_11622	STRPU_00422
OG0003716	APOSC_21311	STRPU_11467
OG0003717	APOSC_07881	STRPU_24884
OG0003718	APOSC_00053	STRPU_24139
OG0003719	APOSC_22019	STRPU_26767, STRPU_26753
OG0003720	APOSC_08724	STRPU_16621
OG0003721	APOSC_17333	STRPU_21833
OG0003722	APOSC_05010	STRPU_20141
OG0003723	APOSC_19853	STRPU_19056, STRPU_19055
OG0003723	APOSC_16823	STRPU_10035
OG0003724	APOSC_21114	STRPU_11103, STRPU_11128
OG0003725	APOSC_21258	STRPU_19147
OG0003726	APOSC_23965	STRPU_07524
OG0003726	APOSC_27271	STRPU_03374
OG0003727	APOSC_07996	STRPU_00256, STRPU_03165
OG0003729	APOSC_17222	STRPU_24047, STRPU_02614
OG0003730	APOSC_26661	STRPU_10330
OG0003731	APOSC_22671	STRPU_20490
OG0003732	APOSC_11996, APOSC_11995, APOSC_09876	STRPU_05954
OG0003733	APOSC_16729	STRPU_18985
OG0003734	APOSC_13258, APOSC_04893	STRPU_00129
OG0003735	APOSC_04975	STRPU_17084
OG0003736	APOSC_13821	STRPU_22673
OG0003737	APOSC_02922	STRPU_19671, STRPU_19650
OG0003738	APOSC_26676	STRPU_08163
OG0003739	APOSC_28370	STRPU_01491, STRPU_13756
OG0003740	APOSC_10911	STRPU_12532
OG0003741	APOSC_01091, APOSC_01092	STRPU_02688, STRPU_01677
OG0003742	APOSC_22045	STRPU_22532
OG0003743	APOSC_27109	STRPU_18134
OG0003744	APOSC_22292, APOSC_22293	STRPU_22977
OG0003745	APOSC_14669, APOSC_14668	STRPU_14449, STRPU_14432
OG0003746	APOSC_24125	STRPU_13668, STRPU_02402
OG0003747	APOSC_04812	STRPU_07517
OG0003748	APOSC_18301, APOSC_24509	STRPU_23161
OG0003749	APOSC_00198	STRPU_12317
OG0003750	APOSC_11143	STRPU_03777
OG0003751	APOSC_05399	STRPU_11253, STRPU_11216
OG0003752	APOSC_24363	STRPU_15768
OG0003753	APOSC_21092, APOSC_19186	STRPU_08790
OG0003754	APOSC_02725	STRPU_12707
OG0003755	APOSC_08866	STRPU_15415
OG0003756	APOSC_14136, APOSC_14135	STRPU_25349, STRPU_25348
OG0003757	APOSC_05657, APOSC_05656	STRPU_20502
OG0003758	APOSC_02734	STRPU_21990, STRPU_21988
OG0003759	APOSC_17081	STRPU_10861, STRPU_10841
OG0003760	APOSC_20897	STRPU_07722
OG0003761	APOSC_03790	STRPU_22011
OG0003762	APOSC_05839	STRPU_08506
OG0003763	APOSC_01290, APOSC_09581	STRPU_17640, STRPU_02280
OG0003764	APOSC_01401	STRPU_08733, STRPU_01439
OG0003766	APOSC_09732	STRPU_25294
OG0003767	APOSC_02560	STRPU_07021
OG0003768	APOSC_28826	STRPU_20453, STRPU_22059, STRPU_22060, STRPU_12340
OG0003769	APOSC_02783, APOSC_02782	STRPU_26021
OG0003770	APOSC_13841	STRPU_05108, STRPU_05035
OG0003771	APOSC_21005	STRPU_08361
OG0003772	APOSC_14317, APOSC_14318	STRPU_16769, STRPU_01739
OG0003773	APOSC_22519	STRPU_08673
OG0003775	APOSC_03883	STRPU_08270
OG0003776	APOSC_27686, APOSC_02987	STRPU_02898
OG0003777	APOSC_05890	STRPU_08593, STRPU_00310
OG0003778	APOSC_25204	STRPU_11538
OG0003779	APOSC_23333, APOSC_23332	STRPU_06113
OG0003780	APOSC_24719	STRPU_06748
OG0003795	APOSC_01022	STRPU_23591
OG0003798	APOSC_08296	STRPU_05134, STRPU_05061
OG0003802	APOSC_28663, APOSC_09501, APOSC_09982, APOSC_06702, APOSC_24748, APOSC_00920, APOSC_24232, APOSC_14426, APOSC_06661, APOSC_25890, APOSC_26948, APOSC_07886	STRPU_03798
OG0003803	APOSC_17027	STRPU_20204
OG0003804	APOSC_24745	STRPU_14379, STRPU_24151, STRPU_12275, STRPU_14304, STRPU_20324, STRPU_14307, STRPU_13637, STRPU_17786, STRPU_08181, STRPU_01067, STRPU_22550, STRPU_06751, STRPU_07257, STRPU_03629, STRPU_15928, STRPU_03506, STRPU_15410, STRPU_04952, STRPU_11637, STRPU_10392, STRPU_08449, STRPU_13833, STRPU_12557, STRPU_17124, STRPU_23418
OG0003806	APOSC_10907, APOSC_13794, APOSC_10906, APOSC_27759	STRPU_00975, STRPU_08841
OG0003807	APOSC_00860, APOSC_00859	STRPU_08093
OG0003808	APOSC_06171, APOSC_06172	STRPU_24251, STRPU_01054
OG0003809	APOSC_19356	STRPU_04114
OG0003810	APOSC_24542	STRPU_04942
OG0003811	APOSC_28788, APOSC_28789	STRPU_05891
OG0003812	APOSC_18903	STRPU_11207
OG0003813	APOSC_14390	STRPU_04220, STRPU_04255
OG0003815	APOSC_20818	STRPU_20778
OG0003816	APOSC_10861, APOSC_10860, APOSC_10859, APOSC_10862	STRPU_04323, STRPU_04293
OG0003817	APOSC_04119	STRPU_03385
OG0003818	APOSC_12257	STRPU_05558, STRPU_05616
OG0003819	APOSC_11850	STRPU_05262, STRPU_05278
OG0003820	APOSC_23379	STRPU_27077
OG0003822	APOSC_04407	STRPU_16291
OG0003822	APOSC_15735	STRPU_16497, STRPU_16505, STRPU_16493, STRPU_16494
OG0003823	APOSC_21830	STRPU_24666
OG0003824	APOSC_04795, APOSC_04794	STRPU_09421, STRPU_01538
OG0003825	APOSC_18536	STRPU_10012
OG0003826	APOSC_17419	STRPU_14827
OG0003827	APOSC_07833	STRPU_19325
OG0003828	APOSC_14010	STRPU_20403
OG0003829	APOSC_19129	STRPU_20384
OG0003830	APOSC_12451	STRPU_01759, STRPU_18068
OG0003831	APOSC_04801, APOSC_16984, APOSC_00627, APOSC_18338, APOSC_25951, APOSC_17003	STRPU_05243
OG0003832	APOSC_12737	STRPU_23140
OG0003833	APOSC_14015, APOSC_26614	STRPU_05825, STRPU_05285
OG0003834	APOSC_25052	STRPU_26294, STRPU_26268
OG0003835	APOSC_09274	STRPU_24475
OG0003836	APOSC_03836	STRPU_05030
OG0003837	APOSC_12128	STRPU_08087
OG0003838	APOSC_00842	STRPU_05727
OG0003839	APOSC_26720	STRPU_19903
OG0003840	APOSC_03583	STRPU_26799
OG0003841	APOSC_15694	STRPU_19672, STRPU_19649
OG0003842	APOSC_04752, APOSC_04753	STRPU_22707, STRPU_00691, STRPU_22706
OG0003843	APOSC_17245, APOSC_07123	STRPU_21504
OG0003844	APOSC_17786, APOSC_07014, APOSC_07015, APOSC_03569	STRPU_27219
OG0003845	APOSC_23847	STRPU_14394
OG0003846	APOSC_01229	STRPU_10200
OG0003847	APOSC_00975	STRPU_19484
OG0003847	APOSC_05469	STRPU_00035, STRPU_02381, STRPU_13695
OG0003848	APOSC_12433	STRPU_19765
OG0003849	APOSC_02184	STRPU_26764, STRPU_26750
OG0003850	APOSC_06463	STRPU_17743
OG0003851	APOSC_27756	STRPU_22235
OG0003852	APOSC_27352	STRPU_22104
OG0003853	APOSC_04073	STRPU_21495, STRPU_21486
OG0003854	APOSC_14713	STRPU_26673
OG0003855	APOSC_03654	STRPU_24429
OG0003857	APOSC_04358	STRPU_09242
OG0003858	APOSC_25588	STRPU_20968
OG0003859	APOSC_10642, APOSC_21993	STRPU_23995
OG0003860	APOSC_24245	STRPU_24611
OG0003861	APOSC_21656	STRPU_17125, STRPU_17109
OG0003862	APOSC_08543	STRPU_22604
OG0003863	APOSC_19667	STRPU_10014
OG0003864	APOSC_02644, APOSC_02643	STRPU_21449
OG0003865	APOSC_28988	STRPU_25046
OG0003866	APOSC_22466	STRPU_17669, STRPU_02253
OG0003867	APOSC_04424	STRPU_10594
OG0003868	APOSC_27663	STRPU_19663, STRPU_19655
OG0003869	APOSC_00347, APOSC_00348	STRPU_00857, STRPU_14063
OG0003870	APOSC_17219	STRPU_12851, STRPU_12861
OG0003871	APOSC_11807	STRPU_08000
OG0003872	APOSC_02701	STRPU_14352
OG0003873	APOSC_19201	STRPU_11352
OG0003874	APOSC_04239	STRPU_26807
OG0003875	APOSC_05969	STRPU_12470
OG0003876	APOSC_09137	STRPU_18481, STRPU_18439
OG0003877	APOSC_00794, APOSC_00795, APOSC_00278	STRPU_06336
OG0003878	APOSC_09689	STRPU_22393
OG0003879	APOSC_26925	STRPU_26896
OG0003880	APOSC_22538	STRPU_06845
OG0003881	APOSC_23136	STRPU_23870, STRPU_23833
OG0003882	APOSC_23637	STRPU_25867
OG0003883	APOSC_26942	STRPU_10088, STRPU_10151
OG0003884	APOSC_05090	STRPU_22886
OG0003885	APOSC_18039	STRPU_07351
OG0003886	APOSC_23174	STRPU_25179
OG0003887	APOSC_03357	STRPU_04757
OG0003888	APOSC_24599	STRPU_17913
OG0003889	APOSC_27027	STRPU_08854, STRPU_00968
OG0003890	APOSC_28156	STRPU_16231, STRPU_16184, STRPU_16192, STRPU_16233
OG0003892	APOSC_27794, APOSC_27793	STRPU_01952, STRPU_22793
OG0003893	APOSC_23559	STRPU_20996
OG0003894	APOSC_10489, APOSC_10490	STRPU_20332
OG0003895	APOSC_12472	STRPU_09912
OG0003896	APOSC_25208	STRPU_08792
OG0003897	APOSC_21763	STRPU_10680, STRPU_00559
OG0003898	APOSC_19432	STRPU_06593
OG0003899	APOSC_22343	STRPU_24703, STRPU_24689
OG0003900	APOSC_04165	STRPU_20822
OG0003901	APOSC_21632	STRPU_03089, STRPU_03088
OG0003902	APOSC_11133, APOSC_27071, APOSC_23314, APOSC_23315, APOSC_10549, APOSC_08442, APOSC_08441, APOSC_08440	STRPU_09512
OG0003903	APOSC_19999	STRPU_09773, STRPU_09730
OG0003904	APOSC_15257	STRPU_23136
OG0003905	APOSC_03588	STRPU_11701
OG0003906	APOSC_08587	STRPU_26939
OG0003907	APOSC_17622	STRPU_05704, STRPU_03722
OG0003909	APOSC_27081	STRPU_26189
OG0003910	APOSC_21565	STRPU_16982
OG0003911	APOSC_27900, APOSC_05120	STRPU_24667
OG0003912	APOSC_15763, APOSC_28939	STRPU_26148
OG0003913	APOSC_05119	STRPU_18325, STRPU_01122
OG0003914	APOSC_04314	STRPU_23090
OG0003915	APOSC_24329, APOSC_24330	STRPU_06949
OG0003916	APOSC_10822	STRPU_26241
OG0003917	APOSC_06187	STRPU_04930
OG0003918	APOSC_02265	STRPU_04601
OG0003919	APOSC_15353	STRPU_14836
OG0003920	APOSC_10746	STRPU_17479
OG0003921	APOSC_12515, APOSC_12516	STRPU_24499
OG0003923	APOSC_27950	STRPU_13944, STRPU_13941
OG0003925	APOSC_07611	STRPU_11004, STRPU_00344
OG0003926	APOSC_26826	STRPU_10755
OG0003927	APOSC_22644	STRPU_14530
OG0003928	APOSC_02544	STRPU_25726
OG0003929	APOSC_06476	STRPU_25575
OG0003930	APOSC_13770, APOSC_13771	STRPU_11790
OG0003931	APOSC_13164, APOSC_13163, APOSC_13162	STRPU_08493
OG0003932	APOSC_27565, APOSC_27566	STRPU_13334
OG0003932	APOSC_06227	STRPU_15755
OG0003933	APOSC_18503	STRPU_23156
OG0003935	APOSC_16375, APOSC_10688	STRPU_20857, STRPU_20894
OG0003936	APOSC_20913, APOSC_20914	STRPU_26066
OG0003937	APOSC_15204	STRPU_10312
OG0003938	APOSC_18586, APOSC_24798	STRPU_17909
OG0003939	APOSC_20627	STRPU_18436, STRPU_18437, STRPU_18479
OG0003940	APOSC_29077	STRPU_21913
OG0003941	APOSC_23683	STRPU_23753
OG0003942	APOSC_06273	STRPU_10724
OG0003943	APOSC_15785	STRPU_07574
OG0003944	APOSC_04799	STRPU_26716
OG0003945	APOSC_03054	STRPU_12909
OG0003946	APOSC_04056	STRPU_09832
OG0003947	APOSC_09900	STRPU_09926
OG0003948	APOSC_20663	STRPU_09826
OG0003949	APOSC_07284	STRPU_12187
OG0003950	APOSC_26776	STRPU_12188
OG0003951	APOSC_02492	STRPU_23993
OG0003952	APOSC_20700	STRPU_11840
OG0003953	APOSC_22656	STRPU_05378
OG0003954	APOSC_02411, APOSC_02412, APOSC_02413	STRPU_07256, STRPU_07231
OG0003955	APOSC_20455	STRPU_05331
OG0003956	APOSC_19023	STRPU_18464, STRPU_18425
OG0003957	APOSC_24926	STRPU_25510
OG0003958	APOSC_22790	STRPU_04451
OG0003959	APOSC_17473	STRPU_20127
OG0003960	APOSC_21636, APOSC_27152	STRPU_12093
OG0003961	APOSC_10854	STRPU_24706
OG0003962	APOSC_06351	STRPU_05218
OG0003964	APOSC_27857	STRPU_19393
OG0003964	APOSC_02451	STRPU_23696
OG0003965	APOSC_27311, APOSC_04938, APOSC_21685	STRPU_01083, STRPU_24217
OG0003966	APOSC_04287, APOSC_04286	STRPU_17582, STRPU_17569
OG0003967	APOSC_00755	STRPU_08909, STRPU_00918
OG0003968	APOSC_18591	STRPU_02867, STRPU_17095
OG0003969	APOSC_28380	STRPU_21355
OG0003970	APOSC_12020	STRPU_14715
OG0003971	APOSC_13871, APOSC_13872	STRPU_03433
OG0003972	APOSC_12719	STRPU_25335
OG0003973	APOSC_26122	STRPU_21229, STRPU_21231
OG0003976	APOSC_10421	STRPU_09678
OG0003976	APOSC_09389, APOSC_19130	STRPU_09677
OG0003996	APOSC_23266	STRPU_12405, STRPU_18923
OG0003996	APOSC_07822	STRPU_18140
OG0003997	APOSC_12655	STRPU_05888
OG0003999	APOSC_26670, APOSC_28991	STRPU_01968, STRPU_22810
OG0004001	APOSC_16124	STRPU_05683
OG0004002	APOSC_21265, APOSC_08853, APOSC_21266, APOSC_26495, APOSC_06566	STRPU_21325
OG0004003	APOSC_24953	STRPU_19422
OG0004004	APOSC_12248	STRPU_16146
OG0004005	APOSC_22073	STRPU_16657, STRPU_16683
OG0004006	APOSC_24936, APOSC_04405	STRPU_04991
OG0004006	APOSC_09413	STRPU_04992
OG0004007	APOSC_15413	STRPU_19148
OG0004009	APOSC_06993	STRPU_04637, STRPU_04668
OG0004010	APOSC_29079	STRPU_18499
OG0004011	APOSC_05203	STRPU_04289, STRPU_04319
OG0004012	APOSC_16235	STRPU_09870
OG0004014	APOSC_20610	STRPU_01097, STRPU_24202
OG0004015	APOSC_17114	STRPU_18380
OG0004016	APOSC_22784	STRPU_16841
OG0004017	APOSC_19336	STRPU_14536
OG0004018	APOSC_21251	STRPU_23298
OG0004019	APOSC_05230	STRPU_06670
OG0004020	APOSC_17338	STRPU_06482
OG0004021	APOSC_11091	STRPU_14759, STRPU_02563
OG0004022	APOSC_12529	STRPU_02269, STRPU_17653
OG0004023	APOSC_09668	STRPU_25909
OG0004025	APOSC_18540	STRPU_09604, STRPU_09594
OG0004026	APOSC_15158, APOSC_25967	STRPU_22327
OG0004027	APOSC_22364, APOSC_17364	STRPU_13511
OG0004028	APOSC_12300	STRPU_04568
OG0004029	APOSC_23175	STRPU_13194, STRPU_13195
OG0004030	APOSC_07342	STRPU_08815
OG0004031	APOSC_23905	STRPU_21388
OG0004032	APOSC_10005	STRPU_06807
OG0004033	APOSC_11152	STRPU_21510
OG0004034	APOSC_05299	STRPU_26813
OG0004035	APOSC_20229	STRPU_25661
OG0004036	APOSC_26656	STRPU_17564, STRPU_17586
OG0004037	APOSC_28831	STRPU_06495
OG0004038	APOSC_01523	STRPU_06801
OG0004039	APOSC_16429	STRPU_16999
OG0004041	APOSC_21580	STRPU_21042
OG0004042	APOSC_19825	STRPU_16694, STRPU_16667
OG0004043	APOSC_00567	STRPU_18032
OG0004044	APOSC_05770	STRPU_24535
OG0004045	APOSC_14071, APOSC_14073, APOSC_14072	STRPU_09829
OG0004046	APOSC_03950	STRPU_14361
OG0004047	APOSC_21433	STRPU_08496
OG0004048	APOSC_03269	STRPU_10205
OG0004049	APOSC_16733	STRPU_17384
OG0004050	APOSC_11730	STRPU_22597
OG0004051	APOSC_25343	STRPU_22150
OG0004052	APOSC_23309	STRPU_23378
OG0004053	APOSC_19964	STRPU_26759, STRPU_26744
OG0004054	APOSC_22506	STRPU_20700
OG0004055	APOSC_24425	STRPU_08814
OG0004056	APOSC_12387	STRPU_23719
OG0004057	APOSC_25009	STRPU_11804
OG0004058	APOSC_05102	STRPU_26518
OG0004059	APOSC_17749	STRPU_21348
OG0004060	APOSC_16549, APOSC_14343	STRPU_13836
OG0004061	APOSC_15590	STRPU_18518, STRPU_19001
OG0004062	APOSC_28106, APOSC_18721	STRPU_09567
OG0004063	APOSC_25045	STRPU_17709
OG0004064	APOSC_04465	STRPU_24939
OG0004065	APOSC_27712	STRPU_11423
OG0004066	APOSC_23734	STRPU_19652, STRPU_19669
OG0004066	APOSC_24624	STRPU_19819, STRPU_19815
OG0004067	APOSC_24467	STRPU_06102
OG0004068	APOSC_03690, APOSC_21467, APOSC_17543, APOSC_26334, APOSC_26328, APOSC_08080, APOSC_18086, APOSC_17542	STRPU_17877
OG0004069	APOSC_23393, APOSC_23392	STRPU_23907
OG0004070	APOSC_25704	STRPU_08271
OG0004071	APOSC_26899	STRPU_20340
OG0004072	APOSC_16871	STRPU_14126, STRPU_14112
OG0004073	APOSC_26782	STRPU_11758
OG0004074	APOSC_20482	STRPU_07232, STRPU_07258
OG0004075	APOSC_15061, APOSC_07499	STRPU_13427, STRPU_13424, STRPU_13422, STRPU_13420
OG0004076	APOSC_17521	STRPU_00594, STRPU_07563
OG0004077	APOSC_16374	STRPU_19390
OG0004078	APOSC_08208	STRPU_09343
OG0004079	APOSC_18093	STRPU_05743
OG0004080	APOSC_26211, APOSC_26210	STRPU_13277
OG0004081	APOSC_09127	STRPU_06127
OG0004082	APOSC_04843	STRPU_24384
OG0004083	APOSC_05092	STRPU_21744, STRPU_21680
OG0004084	APOSC_14613	STRPU_07666, STRPU_18901
OG0004085	APOSC_16126	STRPU_06109
OG0004086	APOSC_12553	STRPU_21572, STRPU_00282
OG0004087	APOSC_05303	STRPU_23491
OG0004088	APOSC_06799, APOSC_06800	STRPU_18617
OG0004089	APOSC_13671	STRPU_00370, STRPU_11032
OG0004090	APOSC_24285, APOSC_20269	STRPU_24163
OG0004091	APOSC_12845	STRPU_19319
OG0004092	APOSC_18299	STRPU_13303
OG0004093	APOSC_16358	STRPU_09708, STRPU_09752
OG0004094	APOSC_04403	STRPU_20262
OG0004095	APOSC_23518, APOSC_16725	STRPU_12681, STRPU_12680
OG0004096	APOSC_13674	STRPU_20338
OG0004097	APOSC_02415, APOSC_15719	STRPU_11558
OG0004098	APOSC_08501, APOSC_08500	STRPU_18328, STRPU_01120
OG0004099	APOSC_18713	STRPU_08317
OG0004100	APOSC_15294	STRPU_23805
OG0004101	APOSC_13319	STRPU_24073
OG0004102	APOSC_25199	STRPU_09962, STRPU_09983
OG0004104	APOSC_18419	STRPU_26985
OG0004105	APOSC_20157, APOSC_20158	STRPU_24009
OG0004106	APOSC_10773	STRPU_11447
OG0004107	APOSC_07621	STRPU_03930
OG0004108	APOSC_13049	STRPU_08375
OG0004108	APOSC_13048	STRPU_08376
OG0004109	APOSC_21274, APOSC_21275	STRPU_22411
OG0004109	APOSC_28382	STRPU_07017
OG0004110	APOSC_11200	STRPU_02810
OG0004111	APOSC_09767	STRPU_07781, STRPU_07758
OG0004112	APOSC_07040	STRPU_27382, STRPU_27383
OG0004114	APOSC_10050	STRPU_20826
OG0004115	APOSC_10833	STRPU_10848, STRPU_10829
OG0004116	APOSC_01511, APOSC_01512	STRPU_03821, STRPU_03835
OG0004118	APOSC_06300	STRPU_01975, STRPU_22816
OG0004119	APOSC_04401, APOSC_04402	STRPU_25283
OG0004120	APOSC_09682, APOSC_11750, APOSC_22566	STRPU_04036
OG0004121	APOSC_26762	STRPU_10753
OG0004122	APOSC_03202, APOSC_03201, APOSC_03203	STRPU_20119, STRPU_20098
OG0004123	APOSC_21789, APOSC_21790	STRPU_24495
OG0004124	APOSC_08825	STRPU_07572
OG0004125	APOSC_11946	STRPU_08132
OG0004126	APOSC_01843	STRPU_03872
OG0004127	APOSC_07047	STRPU_00575, STRPU_07543
OG0004129	APOSC_17304, APOSC_28066	STRPU_22276
OG0004130	APOSC_15010	STRPU_16002
OG0004131	APOSC_25999	STRPU_14462, STRPU_14463
OG0004132	APOSC_10373	STRPU_26195
OG0004133	APOSC_04232	STRPU_07007
OG0004134	APOSC_03000	STRPU_10399
OG0004135	APOSC_06031	STRPU_00976, STRPU_08840
OG0004136	APOSC_21530	STRPU_18932
OG0004137	APOSC_00636	STRPU_26642
OG0004138	APOSC_03411	STRPU_17076
OG0004139	APOSC_17399	STRPU_18649
OG0004140	APOSC_06874	STRPU_25703, STRPU_25684
OG0004141	APOSC_16231	STRPU_22323, STRPU_22305
OG0004142	APOSC_21605, APOSC_21642, APOSC_06960, APOSC_06961, APOSC_20815	STRPU_22286
OG0004143	APOSC_27168, APOSC_27167	STRPU_27285
OG0004144	APOSC_00660	STRPU_13998
OG0004145	APOSC_15326	STRPU_21032
OG0004146	APOSC_14892	STRPU_14257
OG0004147	APOSC_19122	STRPU_22168, STRPU_22175
OG0004148	APOSC_15043, APOSC_15044	STRPU_13669, STRPU_02401
OG0004149	APOSC_02970, APOSC_02971	STRPU_06926, STRPU_06908
OG0004150	APOSC_13759	STRPU_17897
OG0004153	APOSC_08022	STRPU_04733, STRPU_04726
OG0004154	APOSC_22416	STRPU_23784
OG0004155	APOSC_19206	STRPU_14806
OG0004156	APOSC_06425	STRPU_23130
OG0004157	APOSC_27434	STRPU_23152
OG0004158	APOSC_10209	STRPU_24023, STRPU_02639
OG0004159	APOSC_12951	STRPU_21251
OG0004160	APOSC_03754	STRPU_19074
OG0004161	APOSC_20917	STRPU_24354
OG0004162	APOSC_12130	STRPU_08075
OG0004164	APOSC_18496	STRPU_04686
OG0004166	APOSC_13131	STRPU_09733, STRPU_09689
OG0004167	APOSC_00650	STRPU_21156, STRPU_21164
OG0004168	APOSC_04235	STRPU_14329
OG0004169	APOSC_25303	STRPU_08900, STRPU_00919
OG0004170	APOSC_03003	STRPU_12942, STRPU_12955
OG0004171	APOSC_27996, APOSC_27995	STRPU_16148
OG0004174	APOSC_11600	STRPU_18461, STRPU_18420
OG0004175	APOSC_14869	STRPU_18679
OG0004176	APOSC_27087	STRPU_05147, STRPU_05071
OG0004178	APOSC_21497	STRPU_23007, STRPU_00881
OG0004179	APOSC_26029	STRPU_08384
OG0004180	APOSC_05627	STRPU_14125, STRPU_14113
OG0004181	APOSC_19299	STRPU_05420, STRPU_05421
OG0004182	APOSC_22372, APOSC_24923	STRPU_17424
OG0004183	APOSC_23810	STRPU_20295
OG0004184	APOSC_01611	STRPU_08996
OG0004185	APOSC_24657	STRPU_15635
OG0004186	APOSC_12750	STRPU_21395
OG0004187	APOSC_18178	STRPU_26055
OG0004188	APOSC_19051	STRPU_16239, STRPU_16200, STRPU_10934
OG0004189	APOSC_00415	STRPU_15403
OG0004190	APOSC_03589	STRPU_08808
