Orthogroup	APOSC_ok	OWEFU
OG0004265	APOSC_13935	OFUSG22437.1.p1
OG0004267	APOSC_05994, APOSC_05993	OFUSG00346.1.p1
OG0004268	APOSC_02867	OFUSG20277.1.p1
OG0004269	APOSC_26344	OFUSG06518.1.p1
OG0004270	APOSC_08577	OFUSG09567.1.p1
OG0004271	APOSC_03782	OFUSG19458.1.p1
OG0004272	APOSC_04474	OFUSG19656.1.p1
OG0004273	APOSC_19429	OFUSG10132.2.p1, OFUSG10132.1.p1
OG0004274	APOSC_26837	OFUSG12672.1.p1
OG0004275	APOSC_18680	OFUSG26487.1.p1, OFUSG07573.1.p1, OFUSG07573.2.p1
OG0004276	APOSC_27482	OFUSG20440.1.p1, OFUSG20440.2.p1
OG0004277	APOSC_13693	OFUSG00740.1.p1
OG0004278	APOSC_20389	OFUSG19618.1.p1
OG0004279	APOSC_07885	OFUSG26158.2.p1, OFUSG26158.1.p1
OG0004280	APOSC_04874, APOSC_04875, APOSC_04873	OFUSG08248.1.p1
OG0004281	APOSC_21034, APOSC_06671	OFUSG09512.2.p1, OFUSG09512.1.p1
OG0004282	APOSC_02423	OFUSG23553.1.p1
OG0004283	APOSC_16308	OFUSG02236.1.p1
OG0004284	APOSC_01925	OFUSG19166.1.p1
OG0004285	APOSC_03562	OFUSG06639.1.p1, OFUSG06639.2.p1
OG0004286	APOSC_15917	OFUSG08115.1.p1
OG0004287	APOSC_23356, APOSC_26057	OFUSG12510.1.p1
OG0004288	APOSC_01399, APOSC_07188	OFUSG23204.1.p1
OG0004289	APOSC_21362	OFUSG11522.1.p1
OG0004290	APOSC_01455	OFUSG20422.1.p1
OG0004291	APOSC_10039	OFUSG11291.1.p1
OG0004292	APOSC_09946	OFUSG12754.1.p1
OG0004294	APOSC_18528	OFUSG00840.1.p1, OFUSG00840.2.p1
OG0004295	APOSC_09213	OFUSG13465.2.p1, OFUSG13465.1.p1
OG0004296	APOSC_26593	OFUSG10157.1.p1
OG0004297	APOSC_02921	OFUSG26602.2.p1, OFUSG26602.1.p1
OG0004298	APOSC_05561	OFUSG09630.1.p1
OG0004299	APOSC_24511	OFUSG03171.1.p1
OG0004300	APOSC_16240	OFUSG06251.1.p1
OG0004301	APOSC_06274	OFUSG15532.1.p1
OG0004302	APOSC_19513	OFUSG14824.1.p1
OG0004303	APOSC_24805	OFUSG14746.1.p1
OG0004304	APOSC_08537	OFUSG19501.1.p1
OG0004305	APOSC_13535	OFUSG21306.1.p1
OG0004306	APOSC_27082	OFUSG26453.1.p1
OG0004307	APOSC_13498	OFUSG10009.1.p1
OG0004308	APOSC_21945	OFUSG00660.1.p1
OG0004309	APOSC_21721	OFUSG10951.1.p1
OG0004310	APOSC_02803	OFUSG24234.1.p1
OG0004311	APOSC_26182	OFUSG24363.1.p1, OFUSG09545.1.p1
OG0004312	APOSC_18207	OFUSG20320.1.p1
OG0004314	APOSC_20468	OFUSG07970.1.p1
OG0004315	APOSC_13906	OFUSG19262.1.p1
OG0004316	APOSC_18673	OFUSG25561.1.p1
OG0004317	APOSC_12017	OFUSG15608.1.p1
OG0004318	APOSC_23679	OFUSG10081.1.p1
OG0004319	APOSC_18325	OFUSG01252.1.p1
OG0004320	APOSC_24488, APOSC_09036, APOSC_11220	OFUSG14079.1.p1, OFUSG18185.1.p1
OG0004322	APOSC_26489	OFUSG21097.1.p1
OG0004323	APOSC_23597	OFUSG01104.1.p1
OG0004324	APOSC_00330	OFUSG23537.1.p1
OG0004325	APOSC_03815	OFUSG18623.1.p1
OG0004327	APOSC_02149, APOSC_02601	OFUSG03372.1.p1
OG0004328	APOSC_00739	OFUSG21216.1.p1
OG0004329	APOSC_22442	OFUSG06444.1.p1
OG0004330	APOSC_23881, APOSC_16360	OFUSG21944.1.p1, OFUSG21944.2.p1
OG0004331	APOSC_03020	OFUSG12334.1.p1
OG0004332	APOSC_05532	OFUSG09843.1.p1
OG0004333	APOSC_28574	OFUSG13517.2.p1, OFUSG13517.1.p1
OG0004334	APOSC_24451	OFUSG12737.1.p1
OG0004335	APOSC_08465, APOSC_08464	OFUSG03846.1.p1
OG0004337	APOSC_04062, APOSC_04059, APOSC_04060	OFUSG19298.1.p1
OG0004338	APOSC_18224, APOSC_10748, APOSC_07049, APOSC_27265, APOSC_02738	OFUSG03491.1.p1
OG0004339	APOSC_06450	OFUSG15590.1.p1
OG0004340	APOSC_09483	OFUSG10038.2.p1, OFUSG10038.1.p1
OG0004341	APOSC_11753, APOSC_11752	OFUSG11142.1.p1
OG0004342	APOSC_21988, APOSC_21987	OFUSG03471.1.p1
OG0004343	APOSC_00769	OFUSG18774.1.p1
OG0004344	APOSC_16644	OFUSG12551.1.p1
OG0004345	APOSC_22925	OFUSG26912.1.p1, OFUSG22749.1.p1
OG0004346	APOSC_06434, APOSC_06435	OFUSG03046.1.p1, OFUSG05680.1.p1
OG0004347	APOSC_08065, APOSC_11892	OFUSG15122.1.p1
OG0004348	APOSC_28686, APOSC_28688, APOSC_28687	OFUSG01419.1.p1
OG0004349	APOSC_14515	OFUSG06694.1.p1
OG0004350	APOSC_22010	OFUSG00516.1.p1
OG0004352	APOSC_14704	OFUSG12778.1.p1
OG0004353	APOSC_11748, APOSC_11747	OFUSG21237.1.p1
OG0004354	APOSC_06624	OFUSG09569.1.p1
OG0004355	APOSC_01153	OFUSG13727.1.p1
OG0004356	APOSC_15655	OFUSG07938.1.p1
OG0004357	APOSC_28000, APOSC_16304	OFUSG17647.1.p1
OG0004358	APOSC_02914	OFUSG05940.1.p1
OG0004359	APOSC_28538, APOSC_28537	OFUSG19521.1.p1
OG0004360	APOSC_08667	OFUSG16040.1.p1
OG0004361	APOSC_24002	OFUSG08301.1.p1
OG0004361	APOSC_24001, APOSC_11870	OFUSG08299.1.p1
OG0004362	APOSC_23840	OFUSG26828.1.p1
OG0004363	APOSC_26797, APOSC_26798	OFUSG00806.1.p1
OG0004364	APOSC_02494, APOSC_02495, APOSC_29028	OFUSG12581.1.p1
OG0004365	APOSC_18479	OFUSG04532.1.p1
OG0004366	APOSC_22180	OFUSG20392.1.p1, OFUSG20392.2.p1
OG0004367	APOSC_20905	OFUSG11817.1.p1
OG0004368	APOSC_24515	OFUSG07493.1.p1
OG0004369	APOSC_11140, APOSC_23833	OFUSG08176.1.p1
OG0004370	APOSC_05468	OFUSG09597.1.p1
OG0004372	APOSC_15921	OFUSG17293.1.p1
OG0004373	APOSC_08079	OFUSG21375.1.p1
OG0004374	APOSC_28161	OFUSG23996.1.p1
OG0004375	APOSC_22061, APOSC_22062	OFUSG12091.1.p1
OG0004376	APOSC_03057	OFUSG15296.1.p1
OG0004377	APOSC_18261	OFUSG04513.1.p1
OG0004378	APOSC_06765	OFUSG15382.1.p1
OG0004379	APOSC_24408	OFUSG08124.1.p1
OG0004380	APOSC_24668	OFUSG07867.1.p1
OG0004381	APOSC_01881	OFUSG20032.1.p1
OG0004382	APOSC_05467	OFUSG21856.1.p1
OG0004383	APOSC_03307, APOSC_03308, APOSC_03306	OFUSG11903.1.p1
OG0004384	APOSC_13493, APOSC_13495, APOSC_13494	OFUSG12014.1.p1
OG0004385	APOSC_06653	OFUSG25604.1.p1
OG0004386	APOSC_22820, APOSC_22819, APOSC_22818	OFUSG04530.1.p1
OG0004387	APOSC_02114, APOSC_22723	OFUSG10840.2.p1, OFUSG10840.1.p1, OFUSG26873.1.p1, OFUSG00550.1.p1, OFUSG04863.1.p1, OFUSG04860.1.p1, OFUSG20316.1.p1, OFUSG20317.1.p1
OG0004388	APOSC_03123	OFUSG15853.1.p1
OG0004389	APOSC_06156, APOSC_06157, APOSC_01459	OFUSG17299.1.p1
OG0004390	APOSC_08698, APOSC_08696, APOSC_08697	OFUSG26694.1.p1
OG0004391	APOSC_28521	OFUSG18030.1.p1
OG0004392	APOSC_05231	OFUSG17805.1.p1
OG0004393	APOSC_03433	OFUSG19024.1.p1
OG0004394	APOSC_28384, APOSC_10596	OFUSG03035.2.p1, OFUSG03035.1.p1
OG0004395	APOSC_07133	OFUSG06695.1.p1
OG0004396	APOSC_03257	OFUSG21440.1.p1
OG0004397	APOSC_23744	OFUSG20729.1.p1
OG0004398	APOSC_17705	OFUSG15408.2.p1, OFUSG15408.1.p1, OFUSG15408.3.p1
OG0004399	APOSC_22477, APOSC_22476	OFUSG18895.1.p1, OFUSG18895.2.p1
OG0004400	APOSC_15952	OFUSG13116.1.p1
OG0004401	APOSC_05845	OFUSG17102.1.p1
OG0004402	APOSC_21198, APOSC_21197	OFUSG03686.1.p1
OG0004403	APOSC_09622	OFUSG16597.1.p1
OG0004404	APOSC_24763, APOSC_15852, APOSC_18017, APOSC_07703, APOSC_27079, APOSC_07821	OFUSG13040.1.p1
OG0004405	APOSC_14805, APOSC_14804	OFUSG10510.1.p1
OG0004406	APOSC_00075, APOSC_00074	OFUSG11750.1.p1
OG0004407	APOSC_00103, APOSC_00104	OFUSG21556.1.p1, OFUSG21556.2.p1, OFUSG21556.3.p1
OG0004408	APOSC_25104, APOSC_25103	OFUSG24615.1.p1
OG0004409	APOSC_24925	OFUSG19201.1.p1
OG0004413	APOSC_00838, APOSC_00839	OFUSG19215.1.p1
OG0004414	APOSC_23058	OFUSG17204.1.p1
OG0004415	APOSC_04509	OFUSG04373.1.p1, OFUSG04373.2.p1
OG0004417	APOSC_07939	OFUSG21036.1.p1
OG0004418	APOSC_06342	OFUSG21318.1.p1, OFUSG08241.1.p1
OG0004419	APOSC_27089	OFUSG06760.1.p1
OG0004420	APOSC_01938	OFUSG10004.1.p1
OG0004421	APOSC_27707	OFUSG09765.1.p1
OG0004422	APOSC_23964	OFUSG08631.1.p1
OG0004423	APOSC_27132	OFUSG12675.1.p1
OG0004424	APOSC_22699	OFUSG18745.1.p1
OG0004425	APOSC_27479	OFUSG04544.1.p1
OG0004426	APOSC_18555	OFUSG14933.1.p1
OG0004430	APOSC_26087	OFUSG15906.1.p1, OFUSG15905.1.p1, OFUSG15904.1.p1, OFUSG15909.1.p1, OFUSG15908.1.p1, OFUSG15907.1.p1
OG0004457	APOSC_09054	OFUSG20337.1.p1
OG0004459	APOSC_02057	OFUSG05552.1.p1, OFUSG05552.2.p1
OG0004460	APOSC_11378	OFUSG04747.1.p1
OG0004461	APOSC_09578	OFUSG07105.1.p1
OG0004462	APOSC_03810	OFUSG14517.1.p1
OG0004463	APOSC_13610	OFUSG22280.1.p1, OFUSG22281.1.p1, OFUSG22282.1.p1
OG0004465	APOSC_27612, APOSC_07492	OFUSG21289.1.p1
OG0004467	APOSC_08131, APOSC_08130	OFUSG24126.1.p1
OG0004468	APOSC_04083	OFUSG15364.1.p1
OG0004471	APOSC_23990	OFUSG12708.2.p1, OFUSG12708.1.p1
OG0004472	APOSC_24611	OFUSG19542.1.p1
OG0004474	APOSC_14066	OFUSG23245.2.p1, OFUSG23245.3.p1, OFUSG23245.1.p1
OG0004475	APOSC_14655, APOSC_14656	OFUSG10497.1.p1
OG0004476	APOSC_28912	OFUSG03473.1.p1
OG0004477	APOSC_09595, APOSC_19809	OFUSG09375.1.p1
OG0004478	APOSC_09228	OFUSG20237.1.p1, OFUSG20237.3.p1, OFUSG20237.2.p1
OG0004479	APOSC_27243	OFUSG05226.1.p1
OG0004480	APOSC_09626	OFUSG08523.2.p1, OFUSG08523.1.p1
OG0004481	APOSC_01303, APOSC_01304	OFUSG09639.1.p1
OG0004483	APOSC_10427	OFUSG17696.1.p1
OG0004484	APOSC_26538	OFUSG23258.1.p1
OG0004485	APOSC_23444, APOSC_23442, APOSC_23445, APOSC_23443	OFUSG19643.1.p1
OG0004486	APOSC_10573	OFUSG20259.1.p1
OG0004487	APOSC_13922, APOSC_16521	OFUSG03509.1.p1
OG0004488	APOSC_14403	OFUSG08603.1.p1
OG0004489	APOSC_02546	OFUSG19255.1.p1
OG0004490	APOSC_26766	OFUSG01069.1.p1
OG0004491	APOSC_23302, APOSC_23300	OFUSG26923.1.p1
OG0004492	APOSC_15415, APOSC_10060, APOSC_04007	OFUSG22257.1.p1
OG0004493	APOSC_16878	OFUSG00611.1.p1
OG0004494	APOSC_17707	OFUSG10248.1.p1
OG0004495	APOSC_02433	OFUSG08418.1.p1
OG0004496	APOSC_01447	OFUSG07230.1.p1
OG0004497	APOSC_14596	OFUSG20901.1.p1, OFUSG20901.2.p1
OG0004498	APOSC_17715	OFUSG20779.1.p1
OG0004499	APOSC_17019, APOSC_17018	OFUSG25056.1.p1, OFUSG25056.2.p1
OG0004500	APOSC_22983	OFUSG17190.1.p1
OG0004501	APOSC_04951, APOSC_04952	OFUSG00301.1.p1
OG0004502	APOSC_25796	OFUSG09554.1.p1, OFUSG25788.1.p1
OG0004503	APOSC_02535	OFUSG03545.1.p1
OG0004505	APOSC_11357	OFUSG24304.1.p1
OG0004506	APOSC_05112	OFUSG10629.1.p1
OG0004507	APOSC_10102	OFUSG09055.1.p1
OG0004508	APOSC_21272	OFUSG08408.1.p1
OG0004509	APOSC_20036	OFUSG04151.1.p1
OG0004510	APOSC_14424	OFUSG02328.1.p1
OG0004511	APOSC_18981	OFUSG08755.1.p1
OG0004512	APOSC_16199	OFUSG12440.1.p1
OG0004513	APOSC_04598, APOSC_24273, APOSC_24274	OFUSG26259.1.p1
OG0004514	APOSC_02680	OFUSG14834.3.p1, OFUSG14834.1.p1, OFUSG14834.2.p1
OG0004515	APOSC_19569	OFUSG06070.1.p1
OG0004516	APOSC_04046	OFUSG22450.1.p1
OG0004517	APOSC_24629	OFUSG09941.1.p1, OFUSG09941.2.p1
OG0004518	APOSC_08232	OFUSG26235.1.p1
OG0004519	APOSC_06794	OFUSG19459.1.p1, OFUSG19459.2.p1
OG0004520	APOSC_26902, APOSC_13178, APOSC_06894, APOSC_06893, APOSC_05580	OFUSG14215.1.p1
OG0004521	APOSC_13532	OFUSG07989.1.p1
OG0004523	APOSC_28480	OFUSG09566.1.p1
OG0004524	APOSC_27372	OFUSG21076.1.p1
OG0004525	APOSC_21081	OFUSG21962.1.p1
OG0004526	APOSC_08516	OFUSG25412.1.p1
OG0004527	APOSC_19190	OFUSG00322.1.p1
OG0004528	APOSC_05298	OFUSG10332.1.p1
OG0004529	APOSC_09056, APOSC_09055	OFUSG13290.1.p1
OG0004530	APOSC_18566	OFUSG03014.1.p1
OG0004531	APOSC_00170	OFUSG03844.2.p1, OFUSG03844.1.p1
OG0004532	APOSC_19189	OFUSG17819.1.p1
OG0004533	APOSC_11139	OFUSG16086.1.p1
OG0004534	APOSC_18797	OFUSG03583.1.p1
OG0004535	APOSC_09549	OFUSG11409.1.p1
OG0004536	APOSC_16143, APOSC_16144	OFUSG13349.2.p1, OFUSG13349.1.p1
OG0004537	APOSC_01789, APOSC_01788, APOSC_08068, APOSC_01790	OFUSG19069.1.p1
OG0004538	APOSC_06047	OFUSG25281.1.p1
OG0004539	APOSC_15371, APOSC_28990	OFUSG12073.1.p1
OG0004540	APOSC_09272	OFUSG16071.1.p1
OG0004542	APOSC_22755	OFUSG25591.2.p1, OFUSG25591.1.p1
OG0004543	APOSC_00139	OFUSG17197.1.p1
OG0004544	APOSC_07199	OFUSG05691.1.p1
OG0004545	APOSC_24266, APOSC_24267	OFUSG23646.1.p1, OFUSG23649.1.p1
OG0004546	APOSC_00630, APOSC_22280, APOSC_16773, APOSC_02200	OFUSG26604.1.p1
OG0004547	APOSC_09902	OFUSG06133.1.p1
OG0004548	APOSC_25627, APOSC_25626	OFUSG08416.1.p1
OG0004549	APOSC_14284, APOSC_14285	OFUSG08340.1.p1
OG0004550	APOSC_28929	OFUSG00208.1.p1
OG0004551	APOSC_02915	OFUSG16195.1.p1, OFUSG16195.2.p1
OG0004552	APOSC_21731	OFUSG24698.1.p1
OG0004553	APOSC_12207	OFUSG01337.2.p1, OFUSG01337.1.p1, OFUSG01337.3.p1, OFUSG01337.4.p1
OG0004554	APOSC_13446	OFUSG07017.1.p1
OG0004555	APOSC_15225	OFUSG20338.1.p1
OG0004556	APOSC_22315	OFUSG24005.2.p1, OFUSG24005.1.p1
OG0004557	APOSC_28749	OFUSG04722.1.p1
OG0004558	APOSC_19379	OFUSG26445.1.p1
OG0004559	APOSC_23773	OFUSG09948.1.p1
OG0004560	APOSC_20985	OFUSG24827.1.p1
OG0004561	APOSC_25438, APOSC_25439	OFUSG24869.1.p1
OG0004563	APOSC_14680	OFUSG01035.1.p1
OG0004564	APOSC_25145	OFUSG11372.1.p1
OG0004565	APOSC_10903	OFUSG25212.1.p1
OG0004566	APOSC_19237	OFUSG17189.1.p1
OG0004567	APOSC_19708, APOSC_19707	OFUSG13070.1.p1
OG0004568	APOSC_07206, APOSC_07207	OFUSG11671.1.p1
OG0004569	APOSC_28318, APOSC_28317	OFUSG15462.1.p1
OG0004570	APOSC_06974	OFUSG21943.1.p1
OG0004571	APOSC_01633	OFUSG26032.1.p1, OFUSG26032.2.p1
OG0004572	APOSC_28774	OFUSG20446.1.p1
OG0004573	APOSC_22038	OFUSG14867.1.p1
OG0004574	APOSC_18978	OFUSG01611.1.p1
OG0004576	APOSC_12457	OFUSG06493.1.p1
OG0004577	APOSC_00393	OFUSG05229.1.p1
OG0004578	APOSC_03074	OFUSG08031.1.p1
OG0004579	APOSC_17666	OFUSG19362.1.p1
OG0004581	APOSC_09764, APOSC_09765	OFUSG26863.1.p1, OFUSG26863.2.p1
OG0004582	APOSC_05848	OFUSG21277.1.p1
OG0004583	APOSC_25925, APOSC_23947	OFUSG12908.1.p1
OG0004584	APOSC_11244	OFUSG16312.1.p1
OG0004585	APOSC_08928, APOSC_08929	OFUSG20357.1.p1
OG0004587	APOSC_03006	OFUSG02164.1.p1
OG0004588	APOSC_07823, APOSC_00734	OFUSG22313.1.p1
OG0004589	APOSC_06495	OFUSG24193.1.p1
OG0004590	APOSC_13381	OFUSG14930.2.p1, OFUSG14930.1.p1
OG0004591	APOSC_28057, APOSC_27452	OFUSG17812.1.p1
OG0004592	APOSC_05155	OFUSG21433.1.p1
OG0004593	APOSC_02700	OFUSG04892.1.p1
OG0004594	APOSC_25000	OFUSG00833.1.p1
OG0004595	APOSC_02806	OFUSG17531.2.p1, OFUSG17531.3.p1, OFUSG17531.1.p1
OG0004599	APOSC_16698	OFUSG26506.1.p1
OG0004601	APOSC_13137, APOSC_13135, APOSC_13136	OFUSG25669.1.p1
OG0004602	APOSC_25001	OFUSG18345.1.p1
OG0004603	APOSC_27918	OFUSG18121.1.p1
OG0004605	APOSC_16868, APOSC_16867	OFUSG10056.1.p1
OG0004608	APOSC_10320	OFUSG11818.1.p1
OG0004609	APOSC_18308, APOSC_13911, APOSC_14861	OFUSG07084.1.p1
OG0004610	APOSC_03915	OFUSG09759.1.p1
OG0004611	APOSC_04318, APOSC_04319	OFUSG13143.1.p1
OG0004612	APOSC_01071, APOSC_01073	OFUSG16853.2.p1, OFUSG16853.1.p1
OG0004613	APOSC_04879, APOSC_08973	OFUSG12709.2.p1, OFUSG12709.1.p1, OFUSG12709.3.p1
OG0004614	APOSC_01798	OFUSG11608.1.p1
OG0004616	APOSC_12974, APOSC_12975	OFUSG03912.1.p1
OG0004617	APOSC_18294	OFUSG01614.1.p1
OG0004619	APOSC_17300	OFUSG16672.1.p1
OG0004620	APOSC_09421	OFUSG20269.1.p1
OG0004621	APOSC_27624	OFUSG19375.1.p1, OFUSG19375.2.p1
OG0004622	APOSC_04139	OFUSG04709.2.p1, OFUSG04709.1.p1
OG0004624	APOSC_08023	OFUSG04529.1.p1
OG0004625	APOSC_05518, APOSC_22603	OFUSG15027.1.p1
OG0004626	APOSC_12611	OFUSG20569.1.p1
OG0004627	APOSC_15400	OFUSG14785.1.p1, OFUSG14785.2.p1
OG0004628	APOSC_06246, APOSC_06247	OFUSG17226.1.p1
OG0004629	APOSC_27869	OFUSG14690.1.p1
OG0004630	APOSC_15915	OFUSG20291.1.p1, OFUSG20291.2.p1
OG0004631	APOSC_27725	OFUSG09085.1.p1, OFUSG09085.2.p1
OG0004632	APOSC_27014	OFUSG12694.1.p1
OG0004633	APOSC_09565, APOSC_09566	OFUSG13692.1.p1
OG0004634	APOSC_28548	OFUSG13542.1.p1
OG0004635	APOSC_14663	OFUSG19569.1.p1
OG0004637	APOSC_22109, APOSC_06043, APOSC_26091, APOSC_06042	OFUSG05044.1.p1
OG0004638	APOSC_21459, APOSC_18406, APOSC_10372, APOSC_20395, APOSC_27084	OFUSG08345.2.p1, OFUSG08345.1.p1
OG0004639	APOSC_13364	OFUSG25724.1.p1
OG0004640	APOSC_23775	OFUSG16860.1.p1
OG0004641	APOSC_28019	OFUSG08286.1.p1
OG0004642	APOSC_22463	OFUSG05078.1.p1
OG0004643	APOSC_22738	OFUSG14661.1.p1
OG0004644	APOSC_28437	OFUSG11984.1.p1, OFUSG11984.2.p1
OG0004645	APOSC_19329	OFUSG25275.1.p1
OG0004646	APOSC_12361	OFUSG08555.1.p1
OG0004647	APOSC_23966, APOSC_13087	OFUSG20121.1.p1, OFUSG20121.2.p1, OFUSG20121.5.p1, OFUSG20121.4.p1, OFUSG20121.3.p1
OG0004648	APOSC_22091, APOSC_12036, APOSC_12035, APOSC_19767	OFUSG25016.1.p1
OG0004649	APOSC_06462	OFUSG22259.1.p1
OG0004651	APOSC_27283	OFUSG07034.1.p1, OFUSG07034.3.p1, OFUSG07034.2.p1
OG0004652	APOSC_27302, APOSC_27303, APOSC_27301	OFUSG14432.1.p1
OG0004653	APOSC_13432, APOSC_13431	OFUSG04384.1.p1, OFUSG04154.1.p1
OG0004654	APOSC_13565, APOSC_22271, APOSC_03786, APOSC_19555	OFUSG07791.1.p1
OG0004655	APOSC_14379, APOSC_14378	OFUSG07897.1.p1
OG0004656	APOSC_26188	OFUSG13180.1.p1
OG0004657	APOSC_19831	OFUSG20946.1.p1
OG0004658	APOSC_21482, APOSC_21483	OFUSG00003.2.p1, OFUSG00003.1.p1
OG0004659	APOSC_07030	OFUSG05707.2.p1, OFUSG05707.1.p1
OG0004660	APOSC_07764	OFUSG00440.1.p1
OG0004661	APOSC_27211, APOSC_05134	OFUSG08935.1.p1
OG0004662	APOSC_20920	OFUSG12267.1.p1
OG0004663	APOSC_26347	OFUSG15708.1.p1
OG0004664	APOSC_07353	OFUSG14191.1.p1
OG0004665	APOSC_16342	OFUSG03945.1.p1
OG0004666	APOSC_13360	OFUSG23197.1.p1, OFUSG23197.2.p1, OFUSG23197.3.p1
OG0004667	APOSC_11065	OFUSG05624.1.p1
OG0004668	APOSC_16668	OFUSG21754.1.p1
OG0004669	APOSC_19747	OFUSG09155.1.p1
OG0004670	APOSC_01653	OFUSG16156.1.p1
OG0004671	APOSC_26066, APOSC_26065	OFUSG15323.1.p1, OFUSG15323.2.p1
OG0004672	APOSC_12045	OFUSG20622.1.p1, OFUSG20623.1.p1
OG0004673	APOSC_04782	OFUSG04159.1.p1
OG0004674	APOSC_09218	OFUSG21156.1.p1
OG0004675	APOSC_16056	OFUSG12757.3.p1, OFUSG12757.2.p1, OFUSG12757.1.p1
OG0004676	APOSC_10008	OFUSG22032.1.p1, OFUSG22032.2.p1
OG0004677	APOSC_26883	OFUSG11726.1.p1
OG0004678	APOSC_07378	OFUSG08156.1.p1
OG0004679	APOSC_01980	OFUSG24186.1.p1
OG0004681	APOSC_18164, APOSC_17288	OFUSG15267.1.p1
OG0004682	APOSC_07398	OFUSG12863.1.p1
OG0004683	APOSC_17054	OFUSG25029.1.p1
OG0004684	APOSC_09429	OFUSG11714.1.p1
OG0004685	APOSC_22489	OFUSG15144.1.p1
OG0004686	APOSC_21776, APOSC_14770, APOSC_01341, APOSC_25650, APOSC_13968	OFUSG15875.1.p1
OG0004687	APOSC_26487	OFUSG18909.1.p1
OG0004688	APOSC_11316	OFUSG22565.1.p1
OG0004689	APOSC_17413	OFUSG22250.1.p1, OFUSG22250.2.p1
OG0004690	APOSC_10397, APOSC_10398	OFUSG15804.1.p1
OG0004691	APOSC_22501	OFUSG11227.1.p1
OG0004692	APOSC_04838, APOSC_25537, APOSC_09130	OFUSG04470.1.p1, OFUSG25025.1.p1
OG0004694	APOSC_27421	OFUSG10511.1.p1, OFUSG10511.2.p1
OG0004696	APOSC_26053	OFUSG09958.1.p1
OG0004698	APOSC_25233, APOSC_25232	OFUSG10898.1.p1
OG0004699	APOSC_02077	OFUSG23870.1.p1
OG0004700	APOSC_02967	OFUSG11053.1.p1
OG0004702	APOSC_27749	OFUSG00072.1.p1, OFUSG00087.1.p1
OG0004703	APOSC_21024	OFUSG14821.1.p1
OG0004704	APOSC_24975, APOSC_18165	OFUSG17192.1.p1
OG0004705	APOSC_15897	OFUSG02327.1.p1
OG0004706	APOSC_03212, APOSC_03211, APOSC_11789, APOSC_11790	OFUSG16861.1.p1
OG0004707	APOSC_26732	OFUSG02834.1.p1, OFUSG17783.1.p1
OG0004708	APOSC_00517	OFUSG24203.1.p1
OG0004709	APOSC_19738, APOSC_24539, APOSC_09548, APOSC_21943, APOSC_10938, APOSC_10939, APOSC_17444, APOSC_12824, APOSC_12825, APOSC_18798, APOSC_18799, APOSC_06391, APOSC_06454, APOSC_09851, APOSC_02124, APOSC_21553	OFUSG15939.1.p1
OG0004711	APOSC_01617	OFUSG26677.1.p1
OG0004728	APOSC_10742	OFUSG19340.1.p1
OG0004729	APOSC_27649	OFUSG14953.1.p1, OFUSG14953.2.p1
OG0004730	APOSC_27787	OFUSG20134.2.p1, OFUSG20134.1.p1
OG0004731	APOSC_28248, APOSC_28249	OFUSG20985.1.p1, OFUSG20985.2.p1
OG0004732	APOSC_09450	OFUSG14904.1.p1
OG0004733	APOSC_12459	OFUSG09435.1.p1
OG0004735	APOSC_29162	OFUSG08126.1.p1
OG0004736	APOSC_05937, APOSC_05939	OFUSG02971.1.p1, OFUSG02971.3.p1, OFUSG02971.2.p1
OG0004738	APOSC_26463	OFUSG10899.1.p1
OG0004739	APOSC_05760	OFUSG11195.1.p1
OG0004740	APOSC_28993	OFUSG25163.1.p1
OG0004743	APOSC_01602	OFUSG04679.1.p1
OG0004744	APOSC_02645, APOSC_24072	OFUSG09993.1.p1
OG0004746	APOSC_04479	OFUSG00207.1.p1
OG0004747	APOSC_21069	OFUSG23171.1.p1
OG0004748	APOSC_08268, APOSC_06622	OFUSG08583.1.p1
OG0004749	APOSC_14536, APOSC_28362	OFUSG05430.1.p1
OG0004750	APOSC_01272	OFUSG16339.1.p1, OFUSG16339.2.p1
OG0004751	APOSC_24651	OFUSG21705.1.p1, OFUSG21706.1.p1
OG0004752	APOSC_15513	OFUSG07848.1.p1
OG0004753	APOSC_21783	OFUSG13691.1.p1
OG0004754	APOSC_27236	OFUSG17881.2.p1, OFUSG17881.1.p1
OG0004755	APOSC_11712	OFUSG16567.1.p1
OG0004756	APOSC_19091	OFUSG23403.1.p1
OG0004757	APOSC_28719	OFUSG06894.1.p1
OG0004758	APOSC_12327	OFUSG05254.1.p1, OFUSG05254.2.p1
OG0004759	APOSC_17104	OFUSG11568.1.p1
OG0004760	APOSC_14625	OFUSG17160.2.p1, OFUSG17160.1.p1
OG0004761	APOSC_24459	OFUSG16790.1.p1
OG0004762	APOSC_01279	OFUSG22137.1.p1, OFUSG22137.2.p1
OG0004763	APOSC_08514	OFUSG08982.1.p1
OG0004764	APOSC_02720	OFUSG13324.1.p1
OG0004765	APOSC_21254	OFUSG26546.1.p1
OG0004766	APOSC_00741	OFUSG20178.1.p1
OG0004767	APOSC_13011	OFUSG17853.1.p1
OG0004768	APOSC_27912	OFUSG03609.2.p1, OFUSG03609.1.p1
OG0004769	APOSC_17402, APOSC_17401	OFUSG25501.1.p1
OG0004770	APOSC_02747, APOSC_02748	OFUSG00866.1.p1
OG0004771	APOSC_01808, APOSC_21897	OFUSG07800.1.p1
OG0004772	APOSC_17024	OFUSG10371.1.p1
