Orthogroup	APOSC_ok	PFLAV
OG0007916	APOSC_28168, APOSC_03479	TCONS_00001800.p1
OG0007917	APOSC_27976	TCONS_00043404.p1
OG0007918	APOSC_22002	TCONS_00015815.p1
OG0007920	APOSC_21321	TCONS_00029346.p1
OG0007921	APOSC_05320	TCONS_00029041.p1
OG0007924	APOSC_20243, APOSC_20242	TCONS_00029623.p1
OG0007925	APOSC_05687	TCONS_00026279.p1
OG0007926	APOSC_00955	TCONS_00013549.p1
OG0007927	APOSC_24000	TCONS_00049435.p1
OG0007928	APOSC_20268	TCONS_00048735.p1
OG0007929	APOSC_23012	TCONS_00019819.p1
OG0007930	APOSC_09219	TCONS_00007184.p1
OG0007932	APOSC_11906	TCONS_00018383.p1
OG0007933	APOSC_04927	TCONS_00038185.p1
OG0007934	APOSC_29023	TCONS_00020622.p1
OG0007935	APOSC_22032	TCONS_00001797.p1
OG0007937	APOSC_02733	TCONS_00010772.p1
OG0007938	APOSC_23046	TCONS_00048548.p1
OG0007939	APOSC_08961	TCONS_00047821.p1
OG0007940	APOSC_04099	TCONS_00012035.p1
OG0007941	APOSC_16273	TCONS_00045262.p1
OG0007943	APOSC_24917	TCONS_00002346.p1
OG0007944	APOSC_23766	TCONS_00042360.p1
OG0007946	APOSC_20648, APOSC_20649	TCONS_00025570.p1
OG0007947	APOSC_12155	TCONS_00014143.p1
OG0007948	APOSC_25146	TCONS_00004989.p1
OG0007949	APOSC_18779, APOSC_20539	TCONS_00046532.p1
OG0007950	APOSC_19216	TCONS_00015131.p1
OG0007952	APOSC_01052	TCONS_00003580.p1
OG0007953	APOSC_00302	TCONS_00027159.p1
OG0007954	APOSC_19677, APOSC_19678	TCONS_00001019.p1
OG0007955	APOSC_00091	TCONS_00011220.p1
OG0007956	APOSC_19930	TCONS_00028826.p1
OG0007957	APOSC_02795	TCONS_00020530.p1
OG0007958	APOSC_13077	TCONS_00017230.p1
OG0007959	APOSC_23624	TCONS_00054449.p1
OG0007961	APOSC_04664	TCONS_00002148.p1, TCONS_00001323.p1
OG0007962	APOSC_17861	TCONS_00042128.p1
OG0007963	APOSC_07038	TCONS_00052236.p1
OG0007964	APOSC_03858	TCONS_00012968.p1
OG0007965	APOSC_13907	TCONS_00012868.p1
OG0007966	APOSC_24056	TCONS_00020648.p1
OG0007968	APOSC_13647	TCONS_00052542.p1
OG0007969	APOSC_22956	TCONS_00054636.p1
OG0007970	APOSC_06446	TCONS_00051156.p3
OG0007971	APOSC_25406	TCONS_00018241.p1
OG0007972	APOSC_08717	TCONS_00008711.p1
OG0007973	APOSC_09594	TCONS_00010771.p1
OG0007974	APOSC_08616	TCONS_00022218.p1
OG0007975	APOSC_11633	TCONS_00054492.p1
OG0007976	APOSC_23057	TCONS_00014019.p1
OG0007977	APOSC_09009, APOSC_09008	TCONS_00012824.p1
OG0007978	APOSC_20326	TCONS_00020830.p1
OG0007979	APOSC_06426, APOSC_06427	TCONS_00042723.p1
OG0007980	APOSC_27208	TCONS_00010113.p1
OG0007981	APOSC_08505	TCONS_00004494.p1
OG0007984	APOSC_28885	TCONS_00021952.p1
OG0007985	APOSC_01049	TCONS_00013490.p1
OG0007986	APOSC_20381	TCONS_00029807.p1
OG0007987	APOSC_17823	TCONS_00004972.p1
OG0007988	APOSC_23468	TCONS_00009433.p1
OG0007990	APOSC_13512	TCONS_00007374.p1
OG0007991	APOSC_14722	TCONS_00011604.p1
OG0007992	APOSC_05605	TCONS_00028829.p1
OG0007993	APOSC_21612	TCONS_00010046.p1
OG0007996	APOSC_17440	TCONS_00006814.p1
OG0007997	APOSC_21698	TCONS_00006382.p1
OG0007998	APOSC_22204	TCONS_00004185.p1
OG0007999	APOSC_09847	TCONS_00056652.p1
OG0008000	APOSC_03861	TCONS_00046590.p1, TCONS_00046561.p1
OG0008001	APOSC_01709	TCONS_00030050.p1
OG0008002	APOSC_09739	TCONS_00017530.p1
OG0008003	APOSC_25748	TCONS_00050420.p1
OG0008004	APOSC_21640	TCONS_00009004.p1
OG0008005	APOSC_09035	TCONS_00003509.p1, TCONS_00003508.p1
OG0008006	APOSC_17172	TCONS_00021725.p1
OG0008007	APOSC_10197	TCONS_00053190.p1
OG0008008	APOSC_08380	TCONS_00013247.p1
OG0008009	APOSC_17890	TCONS_00033031.p1, TCONS_00033501.p1
OG0008011	APOSC_14830	TCONS_00049252.p1
OG0008012	APOSC_23151, APOSC_23150	TCONS_00056819.p1
OG0008013	APOSC_01356	TCONS_00055292.p1
OG0008014	APOSC_20124	TCONS_00012288.p1
OG0008016	APOSC_23825	TCONS_00028821.p1
OG0008017	APOSC_11078, APOSC_28705, APOSC_14160	TCONS_00048018.p1
OG0008018	APOSC_17034	TCONS_00027214.p1
OG0008019	APOSC_07865	TCONS_00051028.p1
OG0008020	APOSC_27780	TCONS_00012138.p1
OG0008021	APOSC_00387	TCONS_00055128.p1
OG0008022	APOSC_16216	TCONS_00042521.p1
OG0008023	APOSC_18944	TCONS_00054781.p1, TCONS_00052132.p1, TCONS_00052133.p1
OG0008024	APOSC_19717, APOSC_07532, APOSC_11242	TCONS_00051901.p1, TCONS_00051899.p1
OG0008026	APOSC_09936	TCONS_00046692.p1
OG0008027	APOSC_06386	TCONS_00011108.p1
OG0008028	APOSC_27294, APOSC_27293	TCONS_00016871.p1
OG0008029	APOSC_12999	TCONS_00006381.p1
OG0008030	APOSC_03982	TCONS_00006069.p1
OG0008031	APOSC_25984	TCONS_00043800.p1
OG0008032	APOSC_01757	TCONS_00014246.p1
OG0008032	APOSC_15828	TCONS_00011353.p1
OG0008036	APOSC_28420	TCONS_00013040.p1
OG0008037	APOSC_17986	TCONS_00027944.p1
OG0008038	APOSC_15782	TCONS_00047578.p1
OG0008039	APOSC_17831	TCONS_00006399.p1
OG0008040	APOSC_13491	TCONS_00000188.p1
OG0008041	APOSC_27285	TCONS_00049755.p1
OG0008042	APOSC_09787	TCONS_00055353.p1
OG0008043	APOSC_17796	TCONS_00044161.p1
OG0008044	APOSC_16040, APOSC_05678, APOSC_28172	TCONS_00008071.p1
OG0008046	APOSC_16451	TCONS_00008381.p1
OG0008047	APOSC_28616	TCONS_00018836.p1
OG0008048	APOSC_26085, APOSC_26086	TCONS_00009027.p1, TCONS_00009032.p1
OG0008049	APOSC_26885	TCONS_00005114.p1
OG0008050	APOSC_13160	TCONS_00052721.p1
OG0008051	APOSC_03468	TCONS_00014584.p1
OG0008052	APOSC_17885	TCONS_00010498.p1
OG0008053	APOSC_05241, APOSC_05242	TCONS_00025511.p1
OG0008054	APOSC_27130	TCONS_00056761.p1
OG0008055	APOSC_14003	TCONS_00048233.p1
OG0008056	APOSC_08885	TCONS_00020391.p1
OG0008057	APOSC_02687	TCONS_00057067.p1
OG0008058	APOSC_01268	TCONS_00024535.p1, TCONS_00024514.p1
OG0008059	APOSC_15499	TCONS_00029458.p1
OG0008060	APOSC_06577	TCONS_00036833.p1
OG0008061	APOSC_10219	TCONS_00045794.p1
OG0008062	APOSC_12388	TCONS_00016900.p1
OG0008063	APOSC_22434	TCONS_00023124.p1
OG0008064	APOSC_05171, APOSC_14780	TCONS_00007128.p1
OG0008065	APOSC_07629	TCONS_00024829.p1
OG0008066	APOSC_19369	TCONS_00028104.p1, TCONS_00028116.p1, TCONS_00028103.p1
OG0008067	APOSC_16252	TCONS_00046780.p1
OG0008068	APOSC_03814	TCONS_00043977.p1
OG0008069	APOSC_20472	TCONS_00054208.p1
OG0008070	APOSC_26005	TCONS_00045673.p1, TCONS_00046759.p1
OG0008071	APOSC_24421	TCONS_00053525.p1
OG0008073	APOSC_12795	TCONS_00015891.p1
OG0008074	APOSC_02323, APOSC_25769	TCONS_00006416.p1
OG0008075	APOSC_08341	TCONS_00043488.p1
OG0008076	APOSC_28908	TCONS_00002976.p1
OG0008077	APOSC_00127	TCONS_00010823.p1, TCONS_00009553.p1
OG0008078	APOSC_20882	TCONS_00056338.p1, TCONS_00056307.p1
OG0008079	APOSC_14186	TCONS_00050833.p1
OG0008080	APOSC_05343	TCONS_00036084.p1
OG0008081	APOSC_19170	TCONS_00007371.p1
OG0008082	APOSC_24746	TCONS_00017327.p1, TCONS_00016849.p1
OG0008083	APOSC_01221	TCONS_00010524.p1
OG0008084	APOSC_05751	TCONS_00003544.p1
OG0008085	APOSC_06211	TCONS_00048120.p1
OG0008086	APOSC_23185, APOSC_23184	TCONS_00026144.p1
OG0008087	APOSC_17002	TCONS_00020564.p1
OG0008088	APOSC_08897	TCONS_00012111.p1
OG0008089	APOSC_26494	TCONS_00048989.p1
OG0008091	APOSC_18409	TCONS_00005043.p1
OG0008092	APOSC_18004	TCONS_00023028.p1, TCONS_00023016.p1
OG0008093	APOSC_23563	TCONS_00029770.p1
OG0008094	APOSC_18874	TCONS_00049074.p1
OG0008097	APOSC_04227, APOSC_06181, APOSC_18522	TCONS_00035754.p1
OG0008098	APOSC_02918	TCONS_00011027.p1
OG0008100	APOSC_07045	TCONS_00036085.p1
OG0008102	APOSC_03668	TCONS_00015683.p1
OG0008103	APOSC_16584	TCONS_00010757.p1
OG0008104	APOSC_05053	TCONS_00027076.p1
OG0008105	APOSC_17240	TCONS_00010922.p1
OG0008106	APOSC_02206	TCONS_00047563.p1
OG0008107	APOSC_02763	TCONS_00002769.p1
OG0008108	APOSC_17504	TCONS_00020693.p1, TCONS_00014257.p1
OG0008109	APOSC_23232, APOSC_23231	TCONS_00005350.p1
OG0008110	APOSC_25259	TCONS_00050270.p1
OG0008111	APOSC_00540	TCONS_00028948.p1
OG0008112	APOSC_29036	TCONS_00010436.p1
OG0008113	APOSC_14747	TCONS_00019862.p1
OG0008116	APOSC_18172	TCONS_00055400.p1
OG0008117	APOSC_02223, APOSC_02222	TCONS_00014749.p1
OG0008118	APOSC_19030, APOSC_19029, APOSC_04343	TCONS_00033906.p1
OG0008119	APOSC_00316	TCONS_00005382.p1
OG0008120	APOSC_11042	TCONS_00000635.p1
OG0008122	APOSC_20851	TCONS_00012363.p1
OG0008125	APOSC_02610	TCONS_00048579.p1
OG0008126	APOSC_09984, APOSC_25489	TCONS_00028321.p1
OG0008127	APOSC_07880	TCONS_00041696.p1
OG0008136	APOSC_07166	TCONS_00008390.p1
OG0008139	APOSC_11845	TCONS_00053017.p1, TCONS_00053018.p1, TCONS_00054450.p1, TCONS_00053016.p1, TCONS_00053370.p1, TCONS_00053369.p1, TCONS_00053371.p1
OG0008143	APOSC_20779	TCONS_00041732.p1
OG0008196	APOSC_02373, APOSC_02372	TCONS_00029450.p1
OG0008198	APOSC_05695, APOSC_12177	TCONS_00056531.p1
OG0008199	APOSC_01389	TCONS_00042666.p1
OG0008201	APOSC_24486	TCONS_00048104.p1
OG0008202	APOSC_07690	TCONS_00001733.p1
OG0008203	APOSC_03043, APOSC_03044	TCONS_00031107.p1
OG0008204	APOSC_16534	TCONS_00007987.p1
OG0008205	APOSC_26162	TCONS_00015366.p1
OG0008206	APOSC_07352, APOSC_07351	TCONS_00055789.p1
OG0008208	APOSC_03726	TCONS_00049607.p1
OG0008209	APOSC_28279	TCONS_00021163.p1
OG0008211	APOSC_15417	TCONS_00028638.p1
OG0008212	APOSC_24996, APOSC_04272	TCONS_00019275.p1
OG0008213	APOSC_04494	TCONS_00001410.p1
OG0008214	APOSC_22778	TCONS_00051487.p1
OG0008216	APOSC_02181	TCONS_00010959.p1
OG0008217	APOSC_26604	TCONS_00012970.p1
OG0008218	APOSC_25714	TCONS_00012331.p1
OG0008220	APOSC_16489	TCONS_00042670.p1
OG0008221	APOSC_25923	TCONS_00009201.p1
OG0008222	APOSC_08179, APOSC_03671	TCONS_00026415.p1
OG0008223	APOSC_07003	TCONS_00042111.p1
OG0008224	APOSC_13569	TCONS_00008388.p1
OG0008225	APOSC_06204	TCONS_00043601.p1, TCONS_00043628.p1
OG0008227	APOSC_13416	TCONS_00028062.p1
OG0008228	APOSC_00526	TCONS_00048004.p1
OG0008229	APOSC_04449	TCONS_00015422.p2
OG0008230	APOSC_01050	TCONS_00009368.p1
OG0008231	APOSC_17787	TCONS_00027257.p1
OG0008232	APOSC_13954	TCONS_00016605.p1
OG0008234	APOSC_19378	TCONS_00013274.p1
OG0008235	APOSC_12595	TCONS_00051131.p1
OG0008237	APOSC_26561, APOSC_26562	TCONS_00038662.p1
OG0008238	APOSC_09010	TCONS_00009342.p1
OG0008239	APOSC_00770	TCONS_00030558.p1
OG0008240	APOSC_04944	TCONS_00018259.p1
OG0008242	APOSC_19748	TCONS_00045727.p1
OG0008243	APOSC_12489	TCONS_00002384.p1
OG0008244	APOSC_24320, APOSC_24319	TCONS_00014030.p1
OG0008245	APOSC_09282	TCONS_00006729.p1
OG0008246	APOSC_21974	TCONS_00003451.p1
OG0008248	APOSC_29051	TCONS_00049829.p1
OG0008249	APOSC_23287	TCONS_00053524.p1
OG0008250	APOSC_19147	TCONS_00028157.p1
OG0008251	APOSC_06719, APOSC_06718	TCONS_00038738.p1
OG0008252	APOSC_11414	TCONS_00028021.p1
OG0008253	APOSC_06136	TCONS_00026357.p1, TCONS_00026348.p1
OG0008254	APOSC_24820	TCONS_00014505.p1
OG0008255	APOSC_29147	TCONS_00055247.p1
OG0008257	APOSC_21547	TCONS_00022343.p1
OG0008258	APOSC_18575, APOSC_18576, APOSC_18577	TCONS_00011309.p1, TCONS_00011285.p1
OG0008259	APOSC_03340, APOSC_03341	TCONS_00017570.p1
OG0008260	APOSC_14790	TCONS_00007412.p1
OG0008261	APOSC_23556, APOSC_14888	TCONS_00042941.p1
OG0008262	APOSC_16435	TCONS_00015720.p1
OG0008263	APOSC_05613	TCONS_00011021.p1
OG0008264	APOSC_16007, APOSC_10532	TCONS_00028692.p1
OG0008265	APOSC_15181	TCONS_00048315.p1
OG0008267	APOSC_26204	TCONS_00049070.p1
OG0008269	APOSC_11767	TCONS_00020161.p1
OG0008270	APOSC_21885	TCONS_00008816.p1
OG0008271	APOSC_15408	TCONS_00020657.p1
OG0008272	APOSC_11704	TCONS_00023969.p1
OG0008274	APOSC_21892, APOSC_14394	TCONS_00048272.p1
OG0008275	APOSC_09999, APOSC_09998	TCONS_00001002.p1
OG0008276	APOSC_28062	TCONS_00051888.p1, TCONS_00038331.p1, TCONS_00038360.p1
OG0008277	APOSC_08947	TCONS_00036027.p1
OG0008278	APOSC_27090	TCONS_00006465.p1
OG0008279	APOSC_16364	TCONS_00050311.p1, TCONS_00050155.p1
OG0008280	APOSC_17344	TCONS_00020934.p1
OG0008281	APOSC_25564	TCONS_00010339.p1
OG0008282	APOSC_11226	TCONS_00052964.p1
OG0008283	APOSC_15446	TCONS_00004633.p1, TCONS_00004645.p1
OG0008284	APOSC_13171	TCONS_00004973.p1
OG0008286	APOSC_09059	TCONS_00008166.p1
OG0008288	APOSC_08896	TCONS_00052177.p1
OG0008289	APOSC_26477	TCONS_00017809.p1
OG0008290	APOSC_25138	TCONS_00037289.p1
OG0008291	APOSC_08804	TCONS_00012263.p1
OG0008292	APOSC_07124	TCONS_00029849.p1
OG0008294	APOSC_06970	TCONS_00026493.p1
OG0008295	APOSC_28274	TCONS_00011707.p1
OG0008296	APOSC_00591	TCONS_00004811.p1
OG0008298	APOSC_20933	TCONS_00051471.p1
OG0008299	APOSC_00588	TCONS_00031799.p1, TCONS_00031817.p1
OG0008300	APOSC_08101, APOSC_08102	TCONS_00030367.p1
OG0008301	APOSC_03172	TCONS_00027290.p1, TCONS_00027284.p1
OG0008302	APOSC_25290, APOSC_20456	TCONS_00040432.p1, TCONS_00014885.p1, TCONS_00008580.p1, TCONS_00034341.p1, TCONS_00039044.p1, TCONS_00035601.p1, TCONS_00041239.p1, TCONS_00013364.p1, TCONS_00029195.p1, TCONS_00008579.p1, TCONS_00039045.p1, TCONS_00034437.p1, TCONS_00034340.p1, TCONS_00033111.p1, TCONS_00039046.p1
OG0008303	APOSC_25797	TCONS_00011178.p1
OG0008304	APOSC_26151	TCONS_00022470.p1
OG0008305	APOSC_26364	TCONS_00003821.p1, TCONS_00003794.p1
OG0008306	APOSC_03469, APOSC_03470	TCONS_00020107.p1
OG0008307	APOSC_00812	TCONS_00006279.p1
OG0008308	APOSC_06610	TCONS_00049674.p1
OG0008309	APOSC_25328	TCONS_00029286.p1
OG0008311	APOSC_15212	TCONS_00012110.p1
OG0008312	APOSC_03983	TCONS_00012475.p1
OG0008313	APOSC_25393	TCONS_00013893.p1
OG0008314	APOSC_16183	TCONS_00056818.p1
OG0008316	APOSC_22296	TCONS_00055770.p1
OG0008317	APOSC_08409	TCONS_00015717.p1
OG0008318	APOSC_07399	TCONS_00014897.p1
OG0008319	APOSC_10042	TCONS_00050788.p1
OG0008320	APOSC_08581	TCONS_00026686.p1
OG0008321	APOSC_02801, APOSC_02802	TCONS_00036424.p1, TCONS_00036415.p1
OG0008321	APOSC_22099	TCONS_00052180.p1
OG0008322	APOSC_09496, APOSC_09495	TCONS_00046267.p1
OG0008324	APOSC_22951, APOSC_22952	TCONS_00005209.p1
OG0008325	APOSC_22229	TCONS_00008359.p1
OG0008326	APOSC_04883	TCONS_00016856.p1
OG0008327	APOSC_17199	TCONS_00010127.p1
OG0008328	APOSC_27235	TCONS_00041928.p1
OG0008329	APOSC_00099	TCONS_00055454.p1
OG0008330	APOSC_26936, APOSC_21628	TCONS_00011854.p1
OG0008331	APOSC_27801, APOSC_06115	TCONS_00011682.p1
OG0008332	APOSC_15743	TCONS_00003591.p1, TCONS_00010434.p1, TCONS_00026507.p1
OG0008333	APOSC_25210	TCONS_00050937.p1
OG0008334	APOSC_28477	TCONS_00016116.p1, TCONS_00016114.p1
OG0008335	APOSC_24989	TCONS_00054585.p1
OG0008336	APOSC_28759	TCONS_00047560.p1
OG0008337	APOSC_25004	TCONS_00045332.p2
OG0008338	APOSC_01979, APOSC_20836	TCONS_00045316.p1
OG0008339	APOSC_24725	TCONS_00018555.p1
OG0008340	APOSC_17621	TCONS_00036553.p1, TCONS_00036563.p1
OG0008341	APOSC_06989	TCONS_00009876.p1
OG0008343	APOSC_10336	TCONS_00018330.p1
OG0008344	APOSC_02612	TCONS_00056217.p1
OG0008346	APOSC_02989	TCONS_00004497.p1
OG0008347	APOSC_27237	TCONS_00004068.p1
OG0008348	APOSC_04923	TCONS_00015811.p1
OG0008349	APOSC_24760	TCONS_00044046.p1
OG0008350	APOSC_15062	TCONS_00012708.p1
OG0008351	APOSC_03421	TCONS_00057084.p1
OG0008352	APOSC_21115	TCONS_00028799.p1
OG0008353	APOSC_05405	TCONS_00049591.p1
OG0008355	APOSC_07250	TCONS_00011797.p1
OG0008356	APOSC_26700	TCONS_00051279.p1
OG0008357	APOSC_20364	TCONS_00029292.p1
OG0008358	APOSC_18427	TCONS_00008717.p1
OG0008359	APOSC_10441	TCONS_00046387.p1
OG0008360	APOSC_27767	TCONS_00007589.p1
OG0008361	APOSC_27978	TCONS_00045263.p1
OG0008363	APOSC_12772	TCONS_00003883.p1
OG0008364	APOSC_25191	TCONS_00026913.p1
OG0008365	APOSC_03291	TCONS_00021499.p1
OG0008367	APOSC_02351	TCONS_00030987.p1
OG0008368	APOSC_02327	TCONS_00002675.p1
OG0008369	APOSC_20701	TCONS_00005642.p1, TCONS_00005290.p1
OG0008370	APOSC_24562	TCONS_00020192.p1
OG0008371	APOSC_02750	TCONS_00027431.p1
OG0008373	APOSC_20839	TCONS_00036916.p1
OG0008374	APOSC_23546	TCONS_00048049.p1, TCONS_00048054.p1
OG0008377	APOSC_05161	TCONS_00056289.p1
OG0008378	APOSC_02583	TCONS_00019276.p1
OG0008379	APOSC_11653	TCONS_00053560.p1
OG0008380	APOSC_16416, APOSC_16417	TCONS_00056162.p1
OG0008381	APOSC_18144	TCONS_00026138.p1
OG0008382	APOSC_04243	TCONS_00008791.p1
OG0008383	APOSC_27193	TCONS_00056702.p1
OG0008384	APOSC_21382	TCONS_00010601.p1
OG0008386	APOSC_04675	TCONS_00053240.p1
OG0008387	APOSC_03023	TCONS_00006442.p1
OG0008388	APOSC_08414	TCONS_00011934.p1, TCONS_00014939.p1
OG0008389	APOSC_08258	TCONS_00013495.p1
OG0008390	APOSC_21193, APOSC_21192	TCONS_00054553.p1, TCONS_00054552.p1
OG0008394	APOSC_24724	TCONS_00048647.p1
OG0008398	APOSC_10921, APOSC_09318	TCONS_00050678.p1, TCONS_00051748.p1, TCONS_00050679.p1
OG0008399	APOSC_24284	TCONS_00004746.p1
OG0008400	APOSC_02345	TCONS_00053973.p1
OG0008401	APOSC_11241	TCONS_00047658.p1
OG0008403	APOSC_22193	TCONS_00000579.p1
OG0008404	APOSC_06705	TCONS_00016582.p1
OG0008405	APOSC_29146	TCONS_00003976.p1, TCONS_00003750.p1
OG0008405	APOSC_11550, APOSC_14974	TCONS_00003180.p1
OG0008406	APOSC_18437	TCONS_00053366.p1
OG0008409	APOSC_04153	TCONS_00025106.p1, TCONS_00037863.p1, TCONS_00037864.p1
OG0008410	APOSC_06086	TCONS_00056621.p1
OG0008411	APOSC_13247	TCONS_00005065.p1
OG0008412	APOSC_26156	TCONS_00027945.p1
OG0008415	APOSC_05218	TCONS_00044185.p1
OG0008417	APOSC_17783	TCONS_00057186.p1, TCONS_00057187.p1, TCONS_00057188.p1, TCONS_00057189.p1
OG0008418	APOSC_25353	TCONS_00056677.p1
OG0008420	APOSC_21041	TCONS_00002155.p1
OG0008422	APOSC_16612	TCONS_00011225.p1
OG0008423	APOSC_22231	TCONS_00038695.p1, TCONS_00044578.p1
OG0008424	APOSC_12374	TCONS_00028179.p1
OG0008427	APOSC_14976	TCONS_00000871.p1
OG0008429	APOSC_17302, APOSC_12303, APOSC_22549, APOSC_03621, APOSC_14884, APOSC_21119, APOSC_26069, APOSC_25838, APOSC_02052, APOSC_00613, APOSC_25777, APOSC_20496, APOSC_16456, APOSC_29116	TCONS_00026407.p1, TCONS_00027343.p1, TCONS_00027237.p1, TCONS_00007317.p1
OG0008430	APOSC_00688	TCONS_00051339.p1, TCONS_00039026.p1, TCONS_00036316.p1, TCONS_00052444.p1, TCONS_00024560.p1, TCONS_00000040.p1, TCONS_00023781.p1, TCONS_00014628.p1, TCONS_00025188.p1, TCONS_00002150.p1, TCONS_00044313.p1, TCONS_00035092.p1, TCONS_00011172.p1, TCONS_00006923.p2, TCONS_00005689.p1, TCONS_00038887.p1, TCONS_00044377.p1, TCONS_00039072.p1, TCONS_00035093.p1, TCONS_00014627.p1
OG0008432	APOSC_02179	TCONS_00042592.p1
OG0008434	APOSC_14764, APOSC_14763, APOSC_11336, APOSC_16941, APOSC_02812, APOSC_23712, APOSC_03127, APOSC_20957, APOSC_28769, APOSC_03439	TCONS_00034083.p1
OG0008435	APOSC_03535	TCONS_00026957.p1
OG0008437	APOSC_07043, APOSC_07042	TCONS_00038046.p1
OG0008443	APOSC_12816	TCONS_00001656.p1
OG0008444	APOSC_14295	TCONS_00009745.p2
OG0008446	APOSC_15325	TCONS_00043971.p1
OG0008448	APOSC_17908	TCONS_00011216.p1
OG0008453	APOSC_24462	TCONS_00025372.p1
OG0008507	APOSC_16679	TCONS_00028834.p1
OG0008509	APOSC_12873	TCONS_00051127.p1
OG0008512	APOSC_09316	TCONS_00016538.p1
OG0008513	APOSC_28038	TCONS_00012624.p1, TCONS_00012627.p1
OG0008514	APOSC_08578	TCONS_00043979.p1
OG0008515	APOSC_15829	TCONS_00022547.p1
OG0008516	APOSC_08682	TCONS_00010019.p1
OG0008517	APOSC_10233	TCONS_00035810.p1, TCONS_00025747.p1
OG0008517	APOSC_20463	TCONS_00002466.p1
OG0008519	APOSC_03342	TCONS_00054142.p1, TCONS_00054182.p1
OG0008522	APOSC_13449	TCONS_00041302.p1
OG0008524	APOSC_11614	TCONS_00006173.p1
OG0008527	APOSC_24661	TCONS_00044992.p1
OG0008528	APOSC_24325	TCONS_00050077.p1
OG0008529	APOSC_16531	TCONS_00002000.p1, TCONS_00002007.p1
OG0008530	APOSC_07553	TCONS_00030924.p1
OG0008531	APOSC_03955	TCONS_00020842.p1
OG0008532	APOSC_28549	TCONS_00026652.p1
OG0008533	APOSC_14916	TCONS_00002353.p1
OG0008534	APOSC_12537	TCONS_00055322.p1
OG0008535	APOSC_16888	TCONS_00023201.p1, TCONS_00023332.p1
OG0008537	APOSC_05810	TCONS_00043117.p1, TCONS_00041733.p1
OG0008538	APOSC_13890	TCONS_00041723.p1
OG0008539	APOSC_07394	TCONS_00009850.p1
OG0008540	APOSC_01144	TCONS_00019944.p1
OG0008541	APOSC_13348, APOSC_13344, APOSC_13346, APOSC_13345	TCONS_00024432.p1
OG0008543	APOSC_21508, APOSC_21507	TCONS_00002678.p1
OG0008544	APOSC_18440	TCONS_00030513.p1
OG0008545	APOSC_18171	TCONS_00031372.p1
OG0008546	APOSC_03316	TCONS_00009322.p1
OG0008547	APOSC_16879	TCONS_00051895.p1
OG0008550	APOSC_26921	TCONS_00055094.p1
OG0008551	APOSC_24128	TCONS_00002034.p1
OG0008552	APOSC_07933	TCONS_00043986.p1
OG0008555	APOSC_18215	TCONS_00046007.p1
OG0008556	APOSC_04241	TCONS_00011303.p1, TCONS_00011283.p1
OG0008558	APOSC_03129	TCONS_00043814.p1
OG0008559	APOSC_01566	TCONS_00019562.p1
OG0008560	APOSC_19103	TCONS_00038069.p1
OG0008561	APOSC_07820	TCONS_00006081.p1
OG0008562	APOSC_01224	TCONS_00001004.p1
OG0008563	APOSC_22957	TCONS_00006675.p1
OG0008564	APOSC_14376	TCONS_00048627.p1
OG0008565	APOSC_05366	TCONS_00028957.p1
OG0008566	APOSC_25409	TCONS_00054240.p1
OG0008569	APOSC_09585	TCONS_00009652.p1
OG0008570	APOSC_17751	TCONS_00027979.p1
OG0008571	APOSC_27123	TCONS_00008115.p1, TCONS_00008116.p1
OG0008572	APOSC_18400	TCONS_00000164.p1
OG0008573	APOSC_20777	TCONS_00028949.p1
OG0008574	APOSC_13409	TCONS_00056172.p1
OG0008575	APOSC_27790	TCONS_00025715.p1
OG0008577	APOSC_22641	TCONS_00014330.p1, TCONS_00014318.p1
OG0008578	APOSC_22254	TCONS_00019482.p1
OG0008579	APOSC_14078	TCONS_00045806.p1
OG0008580	APOSC_19538	TCONS_00018455.p1
OG0008582	APOSC_25269	TCONS_00024857.p1, TCONS_00024890.p1
OG0008583	APOSC_24512	TCONS_00018557.p1
OG0008585	APOSC_28685, APOSC_28684	TCONS_00049636.p1
OG0008586	APOSC_12856	TCONS_00029453.p1
OG0008588	APOSC_24866	TCONS_00012906.p1
OG0008589	APOSC_18690	TCONS_00048841.p1
OG0008590	APOSC_13223	TCONS_00014348.p1
OG0008591	APOSC_14208	TCONS_00012321.p1
OG0008594	APOSC_19839	TCONS_00055609.p1, TCONS_00055610.p1
OG0008595	APOSC_25396	TCONS_00002130.p1
OG0008596	APOSC_20789, APOSC_20790	TCONS_00056290.p1
OG0008597	APOSC_00321	TCONS_00044175.p1
OG0008598	APOSC_20359	TCONS_00013530.p1
OG0008599	APOSC_10818	TCONS_00012257.p1
OG0008600	APOSC_10335	TCONS_00026821.p1
OG0008602	APOSC_02048, APOSC_02047	TCONS_00009504.p1, TCONS_00010870.p1
OG0008603	APOSC_18259	TCONS_00003811.p1, TCONS_00003829.p1
OG0008604	APOSC_15157	TCONS_00013472.p1
OG0008605	APOSC_07908	TCONS_00026747.p1
OG0008606	APOSC_02702	TCONS_00009179.p1
OG0008607	APOSC_16388	TCONS_00015306.p1
OG0008609	APOSC_10190	TCONS_00012881.p1
OG0008610	APOSC_24806	TCONS_00027015.p1
OG0008611	APOSC_21770	TCONS_00014637.p1
OG0008612	APOSC_26856	TCONS_00015184.p1
OG0008613	APOSC_19271	TCONS_00049453.p1
OG0008614	APOSC_25993	TCONS_00043624.p1, TCONS_00043648.p1
