Orthogroup	BRALA	PFLAV
OG0003131	BRALA24254	TCONS_00005152.p1
OG0003132	BRALA27609	TCONS_00044476.p1, TCONS_00044485.p1, TCONS_00044491.p1, TCONS_00018768.p1
OG0003134	BRALA24514	TCONS_00008606.p1
OG0003134	BRALA32020	TCONS_00020380.p1
OG0003135	BRALA34295	TCONS_00011843.p1
OG0003136	BRALA26231	TCONS_00010930.p1
OG0003137	BRALA19944	TCONS_00007039.p1
OG0003138	BRALA24387	TCONS_00050755.p1
OG0003140	BRALA18516, BRALA18515	TCONS_00028144.p1
OG0003141	BRALA05474	TCONS_00050305.p1, TCONS_00050154.p1, TCONS_00050309.p1
OG0003142	BRALA23203	TCONS_00029198.p1
OG0003143	BRALA17585	TCONS_00028047.p1
OG0003144	BRALA30427	TCONS_00000595.p1
OG0003145	BRALA23671	TCONS_00014971.p1
OG0003146	BRALA09771	TCONS_00018409.p1, TCONS_00018423.p1
OG0003147	BRALA16312	TCONS_00026561.p1
OG0003148	BRALA31447	TCONS_00011185.p1
OG0003149	BRALA15048, BRALA15046, BRALA15047	TCONS_00029158.p1
OG0003150	BRALA06073	TCONS_00021955.p1
OG0003152	BRALA06359	TCONS_00013455.p1
OG0003153	BRALA20237	TCONS_00007590.p1
OG0003154	BRALA09778	TCONS_00052774.p1, TCONS_00052813.p1
OG0003155	BRALA18620	TCONS_00014244.p1
OG0003155	BRALA25357	TCONS_00014093.p1
OG0003156	BRALA30177	TCONS_00002247.p1
OG0003156	BRALA35029	TCONS_00002246.p1
OG0003157	BRALA18717	TCONS_00043932.p1
OG0003158	BRALA04756	TCONS_00002576.p1
OG0003159	BRALA17058, BRALA15528	TCONS_00055457.p1
OG0003160	BRALA34327	TCONS_00026054.p1
OG0003161	BRALA12062	TCONS_00011327.p1
OG0003162	BRALA12042	TCONS_00011068.p1, TCONS_00011067.p1, TCONS_00011066.p1
OG0003163	BRALA09502	TCONS_00029492.p1
OG0003164	BRALA08232	TCONS_00044053.p1
OG0003165	BRALA34066	TCONS_00002241.p1
OG0003167	BRALA29422	TCONS_00006140.p1, TCONS_00006160.p1
OG0003169	BRALA01179	TCONS_00053814.p1
OG0003170	BRALA12331, BRALA04256, BRALA30306, BRALA17708, BRALA17707	TCONS_00036987.p1
OG0003170	BRALA05414, BRALA05413, BRALA05410, BRALA05411, BRALA05409, BRALA05408, BRALA05412, BRALA08358, BRALA25955, BRALA10006	TCONS_00016034.p1
OG0003172	BRALA14091	TCONS_00004769.p1, TCONS_00057202.p1
OG0003173	BRALA28684	TCONS_00005896.p1
OG0003174	BRALA15910	TCONS_00049142.p1, TCONS_00049139.p1, TCONS_00035661.p1, TCONS_00035570.p1, TCONS_00042946.p1
OG0003175	BRALA07118, BRALA07114	TCONS_00003127.p1
OG0003176	BRALA03068, BRALA03070	TCONS_00030621.p1, TCONS_00030620.p1
OG0003177	BRALA23984	TCONS_00026401.p1
OG0003178	BRALA30304	TCONS_00012175.p1
OG0003179	BRALA04006	TCONS_00031402.p1
OG0003180	BRALA19366	TCONS_00006051.p1
OG0003181	BRALA13987	TCONS_00012251.p1
OG0003182	BRALA19997	TCONS_00007597.p1
OG0003183	BRALA00151	TCONS_00020630.p1
OG0003184	BRALA03612	TCONS_00031430.p1
OG0003185	BRALA08913	TCONS_00036463.p1
OG0003186	BRALA35925	TCONS_00001683.p1
OG0003187	BRALA06679	TCONS_00054634.p1
OG0003188	BRALA21755	TCONS_00027939.p1
OG0003189	BRALA28089, BRALA26188	TCONS_00001707.p1
OG0003190	BRALA00193, BRALA00194	TCONS_00000091.p1, TCONS_00047115.p1, TCONS_00047116.p1, TCONS_00038643.p1, TCONS_00038635.p1, TCONS_00044569.p1
OG0003191	BRALA04704	TCONS_00003984.p1
OG0003193	BRALA06151	TCONS_00022403.p1
OG0003194	BRALA02569, BRALA02570, BRALA02571	TCONS_00015839.p1
OG0003195	BRALA29438	TCONS_00012666.p1
OG0003196	BRALA03312, BRALA34284, BRALA03314	TCONS_00007011.p1
OG0003197	BRALA14254	TCONS_00021731.p1
OG0003198	BRALA19414, BRALA19411, BRALA23398	TCONS_00052157.p1, TCONS_00052173.p1
OG0003199	BRALA17301	TCONS_00054865.p1
OG0003200	BRALA17093	TCONS_00045357.p1
OG0003201	BRALA28451, BRALA25207	TCONS_00023667.p1, TCONS_00018270.p1, TCONS_00020144.p1, TCONS_00023662.p1, TCONS_00025378.p1
OG0003201	BRALA28776	TCONS_00025381.p1, TCONS_00023661.p1
OG0003202	BRALA06604	TCONS_00030468.p1
OG0003204	BRALA11882	TCONS_00041693.p1
OG0003205	BRALA14611	TCONS_00028178.p1
OG0003206	BRALA15924	TCONS_00042722.p1
OG0003207	BRALA19743	TCONS_00043267.p1, TCONS_00030185.p1
OG0003210	BRALA02658	TCONS_00014945.p1
OG0003211	BRALA15324	TCONS_00038940.p1, TCONS_00006794.p1
OG0003212	BRALA21845	TCONS_00038921.p1, TCONS_00005698.p1
OG0003213	BRALA15054	TCONS_00029459.p1
OG0003214	BRALA11877	TCONS_00056343.p1, TCONS_00056311.p1
OG0003215	BRALA11919	TCONS_00004511.p1
OG0003216	BRALA13946	TCONS_00013734.p1
OG0003217	BRALA22390, BRALA22386	TCONS_00053417.p1
OG0003218	BRALA27140	TCONS_00022948.p1
OG0003220	BRALA29359	TCONS_00000598.p1
OG0003221	BRALA13791	TCONS_00018637.p1
OG0003222	BRALA03438, BRALA03437	TCONS_00008423.p1
OG0003223	BRALA03348	TCONS_00008858.p1
OG0003224	BRALA24852, BRALA24853, BRALA24851	TCONS_00019205.p1
OG0003225	BRALA24705	TCONS_00034983.p1
OG0003226	BRALA02281	TCONS_00037381.p1
OG0003227	BRALA32464	TCONS_00026520.p1
OG0003228	BRALA28908	TCONS_00010782.p1
OG0003229	BRALA28965	TCONS_00054940.p1
OG0003230	BRALA16395	TCONS_00027696.p1
OG0003232	BRALA25974, BRALA25976, BRALA35757	TCONS_00011416.p1
OG0003234	BRALA08065	TCONS_00043599.p1
OG0003235	BRALA28961	TCONS_00049408.p1
OG0003236	BRALA24360	TCONS_00019350.p1
OG0003236	BRALA16741, BRALA34782	TCONS_00013892.p1
OG0003238	BRALA07897	TCONS_00019863.p1
OG0003239	BRALA23858	TCONS_00029442.p1
OG0003250	BRALA23787	TCONS_00046236.p1
OG0003251	BRALA03131	TCONS_00007188.p1
OG0003252	BRALA29060	TCONS_00003543.p1
OG0003253	BRALA17125	TCONS_00029368.p1
OG0003254	BRALA10884	TCONS_00010837.p1
OG0003255	BRALA04178	TCONS_00020100.p1
OG0003257	BRALA10821	TCONS_00010798.p1, TCONS_00010797.p1
OG0003258	BRALA26675	TCONS_00051629.p1
OG0003259	BRALA03751	TCONS_00030717.p1
OG0003260	BRALA01352	TCONS_00054519.p1
OG0003261	BRALA10363	TCONS_00018872.p1
OG0003264	BRALA16693	TCONS_00046364.p2
OG0003265	BRALA09391	TCONS_00049250.p1
OG0003266	BRALA25697	TCONS_00041005.p1, TCONS_00040991.p1, TCONS_00040993.p1
OG0003267	BRALA06736	TCONS_00031423.p1
OG0003268	BRALA28894	TCONS_00008149.p1
OG0003269	BRALA23035	TCONS_00013521.p1
OG0003270	BRALA10979	TCONS_00049298.p1
OG0003270	BRALA10980, BRALA10981	TCONS_00049296.p1
OG0003271	BRALA01579, BRALA01576	TCONS_00029343.p1, TCONS_00028333.p1
OG0003272	BRALA20375	TCONS_00043871.p1
OG0003275	BRALA19113	TCONS_00020755.p1
OG0003276	BRALA28847	TCONS_00016002.p1, TCONS_00010557.p1
OG0003277	BRALA12741	TCONS_00049210.p1
OG0003278	BRALA29833	TCONS_00010775.p1
OG0003279	BRALA19410	TCONS_00041744.p1
OG0003280	BRALA25778, BRALA12949	TCONS_00039790.p1, TCONS_00039792.p1
OG0003281	BRALA16219, BRALA16218, BRALA06040, BRALA16220, BRALA12224, BRALA06039, BRALA06038	TCONS_00021791.p1
OG0003282	BRALA21917	TCONS_00027650.p1
OG0003283	BRALA09386	TCONS_00049262.p1
OG0003284	BRALA07080	TCONS_00002839.p1, TCONS_00002854.p1
OG0003286	BRALA11189	TCONS_00013948.p1
OG0003287	BRALA23219	TCONS_00057175.p1
OG0003288	BRALA18702	TCONS_00043817.p1
OG0003289	BRALA20587	TCONS_00044248.p1
OG0003290	BRALA03644	TCONS_00015060.p1
OG0003291	BRALA23985	TCONS_00005261.p1
OG0003292	BRALA06602	TCONS_00018846.p1
OG0003292	BRALA26853	TCONS_00005079.p1
OG0003292	BRALA31219	TCONS_00010779.p1
OG0003294	BRALA20203	TCONS_00042669.p1
OG0003295	BRALA35560, BRALA35974, BRALA29714	TCONS_00027108.p1
OG0003296	BRALA07237	TCONS_00006223.p1
OG0003297	BRALA11135	TCONS_00013842.p1
OG0003298	BRALA08285	TCONS_00043866.p1
OG0003299	BRALA05146	TCONS_00003948.p1, TCONS_00053494.p1
OG0003301	BRALA12896	TCONS_00056136.p1
OG0003302	BRALA03648	TCONS_00030954.p1
OG0003303	BRALA31282	TCONS_00010442.p1
OG0003304	BRALA01097	TCONS_00052730.p1
OG0003305	BRALA02228	TCONS_00045454.p1, TCONS_00045430.p1
OG0003306	BRALA22690	TCONS_00048857.p1
OG0003308	BRALA05211, BRALA05209, BRALA05210	TCONS_00054644.p1, TCONS_00054628.p1
OG0003309	BRALA07365	TCONS_00018873.p1
OG0003311	BRALA16041	TCONS_00018844.p1
OG0003312	BRALA12339	TCONS_00001297.p1
OG0003315	BRALA10201	TCONS_00017532.p1
OG0003316	BRALA05665	TCONS_00051522.p1
OG0003317	BRALA25346	TCONS_00014439.p1
OG0003318	BRALA25729	TCONS_00048242.p1
OG0003319	BRALA16686	TCONS_00046681.p1
OG0003320	BRALA16362	TCONS_00026069.p1
OG0003321	BRALA20253	TCONS_00008132.p1
OG0003322	BRALA31382, BRALA32928, BRALA27212, BRALA30194, BRALA27648, BRALA33288, BRALA19175	TCONS_00043082.p1
OG0003322	BRALA20824	TCONS_00033212.p1
OG0003323	BRALA02545	TCONS_00015010.p1
OG0003325	BRALA25251	TCONS_00031296.p1
OG0003325	BRALA23236	TCONS_00018365.p1
OG0003326	BRALA21679, BRALA21678	TCONS_00027204.p1, TCONS_00027197.p1
OG0003327	BRALA18397	TCONS_00016375.p1
OG0003329	BRALA16528	TCONS_00028898.p1
OG0003330	BRALA21753	TCONS_00028960.p1
OG0003331	BRALA23588	TCONS_00006506.p1
OG0003332	BRALA16700	TCONS_00046192.p1
OG0003333	BRALA20739	TCONS_00036252.p1
OG0003335	BRALA18893	TCONS_00011485.p1
OG0003336	BRALA19535	TCONS_00014647.p1
OG0003337	BRALA05428	TCONS_00051325.p1, TCONS_00051418.p1
OG0003338	BRALA33959, BRALA35189	TCONS_00054607.p1
OG0003340	BRALA13754	TCONS_00017094.p1
OG0003341	BRALA22123	TCONS_00003609.p1
OG0003343	BRALA14934	TCONS_00006521.p1
OG0003344	BRALA16634	TCONS_00046687.p1
OG0003346	BRALA18057	TCONS_00048354.p1
OG0003346	BRALA01560, BRALA18456, BRALA18457, BRALA18458, BRALA01829	TCONS_00046360.p1, TCONS_00046351.p1, TCONS_00046362.p1
OG0003347	BRALA09177	TCONS_00056116.p1
OG0003348	BRALA15993	TCONS_00017611.p1, TCONS_00017647.p1
OG0003349	BRALA03624	TCONS_00030123.p1
OG0003350	BRALA14237	TCONS_00022739.p1
OG0003351	BRALA17306	TCONS_00047963.p2
OG0003351	BRALA20883	TCONS_00012043.p1
OG0003352	BRALA00218	TCONS_00033183.p1
OG0003353	BRALA15281	TCONS_00047823.p1, TCONS_00047834.p1
OG0003354	BRALA00361	TCONS_00033398.p1, TCONS_00032835.p1
OG0003355	BRALA03913	TCONS_00031349.p1
OG0003356	BRALA20221	TCONS_00012899.p1
OG0003357	BRALA28370	TCONS_00026252.p1
OG0003358	BRALA20313	TCONS_00048237.p1
OG0003359	BRALA22885	TCONS_00023445.p1, TCONS_00023479.p1
OG0003360	BRALA24694	TCONS_00011165.p1
OG0003361	BRALA15184	TCONS_00011047.p1
OG0003362	BRALA22433, BRALA22431, BRALA22432	TCONS_00043774.p1
OG0003363	BRALA14133	TCONS_00055673.p1
OG0003364	BRALA19189	TCONS_00037083.p1
OG0003366	BRALA13308	TCONS_00011117.p1
OG0003367	BRALA02186, BRALA02185, BRALA24845, BRALA32893, BRALA01014	TCONS_00014336.p1, TCONS_00014325.p1
OG0003368	BRALA11408	TCONS_00027072.p1
OG0003369	BRALA06641	TCONS_00030861.p1
OG0003370	BRALA13625	TCONS_00017723.p1, TCONS_00044503.p1, TCONS_00044812.p1
OG0003372	BRALA01258, BRALA01257	TCONS_00053297.p1
OG0003373	BRALA02259	TCONS_00037895.p1
OG0003374	BRALA32765	TCONS_00054992.p1
OG0003375	BRALA16607	TCONS_00029030.p1, TCONS_00029032.p1
OG0003376	BRALA08374	TCONS_00055205.p1, TCONS_00041457.p1
OG0003377	BRALA30976	TCONS_00023122.p1
OG0003378	BRALA18244	TCONS_00023058.p1, TCONS_00023089.p1
OG0003379	BRALA10345	TCONS_00018871.p1
OG0003380	BRALA19352	TCONS_00006819.p1
OG0003381	BRALA18296	TCONS_00024085.p1
OG0003382	BRALA02288, BRALA02289	TCONS_00023674.p1
OG0003383	BRALA00564	TCONS_00020044.p1
OG0003383	BRALA35632	TCONS_00031257.p1
OG0003384	BRALA21417	TCONS_00027067.p1
OG0003385	BRALA24635	TCONS_00020620.p1
OG0003386	BRALA30819	TCONS_00052234.p1
OG0003387	BRALA24624, BRALA24625	TCONS_00005038.p1
OG0003388	BRALA06749	TCONS_00030400.p1, TCONS_00030384.p1
OG0003391	BRALA31037	TCONS_00009705.p1
OG0003392	BRALA06298	TCONS_00014589.p1
OG0003394	BRALA00627	TCONS_00019998.p1
OG0003396	BRALA02157	TCONS_00036037.p1
OG0003397	BRALA31792	TCONS_00051012.p1
OG0003401	BRALA10099	TCONS_00015311.p1
OG0003419	BRALA33995	TCONS_00040540.p1
OG0003421	BRALA22933	TCONS_00043655.p1, TCONS_00043654.p1, TCONS_00042652.p1, TCONS_00042813.p1
OG0003422	BRALA08270	TCONS_00022982.p1
OG0003423	BRALA28405, BRALA22052, BRALA20776, BRALA30672	TCONS_00007352.p1, TCONS_00000834.p1, TCONS_00001989.p1, TCONS_00002040.p1, TCONS_00000880.p1, TCONS_00001988.p1, TCONS_00000845.p1, TCONS_00000846.p1, TCONS_00001914.p1, TCONS_00002509.p1, TCONS_00002017.p1
OG0003424	BRALA27366	TCONS_00013866.p1
OG0003425	BRALA13513	TCONS_00029551.p1
OG0003426	BRALA28983	TCONS_00028995.p1
OG0003428	BRALA26986, BRALA33909	TCONS_00043444.p1
OG0003430	BRALA25695	TCONS_00035290.p1
OG0003431	BRALA07409	TCONS_00057200.p1
OG0003432	BRALA13775, BRALA13773	TCONS_00016975.p1
OG0003433	BRALA12225	TCONS_00021164.p1
OG0003434	BRALA00541	TCONS_00031599.p1
OG0003435	BRALA26136, BRALA30163	TCONS_00010051.p1
OG0003438	BRALA15011	TCONS_00006810.p1
OG0003438	BRALA15012	TCONS_00005722.p1
OG0003439	BRALA11592	TCONS_00022916.p1
OG0003440	BRALA22768	TCONS_00042109.p1
OG0003441	BRALA20520	TCONS_00047900.p1
OG0003442	BRALA19451	TCONS_00043703.p1
OG0003443	BRALA15200	TCONS_00019758.p1, TCONS_00020819.p1, TCONS_00010416.p1
OG0003444	BRALA23414	TCONS_00037790.p1
OG0003445	BRALA24008	TCONS_00016588.p1, TCONS_00015497.p1
OG0003447	BRALA17322	TCONS_00049275.p1
OG0003448	BRALA03321	TCONS_00007007.p1
OG0003449	BRALA06506	TCONS_00014387.p1
OG0003450	BRALA18866	TCONS_00043348.p1, TCONS_00043337.p1
OG0003451	BRALA12366	TCONS_00002411.p1
OG0003453	BRALA22884	TCONS_00005573.p1
OG0003454	BRALA14039	TCONS_00057051.p1
OG0003455	BRALA02242	TCONS_00055264.p1
OG0003456	BRALA13939, BRALA06592	TCONS_00013273.p1
OG0003457	BRALA14725	TCONS_00018135.p1
OG0003458	BRALA21912	TCONS_00044748.p1
OG0003458	BRALA09460	TCONS_00034693.p1, TCONS_00034755.p1
OG0003459	BRALA35733, BRALA30363	TCONS_00011141.p1
OG0003460	BRALA22272	TCONS_00009899.p1
OG0003461	BRALA29779	TCONS_00023217.p1
OG0003462	BRALA10146	TCONS_00015415.p1
OG0003463	BRALA13330	TCONS_00010682.p1, TCONS_00010685.p1
OG0003464	BRALA27365	TCONS_00012311.p1
OG0003465	BRALA21319	TCONS_00016466.p1
OG0003466	BRALA09926	TCONS_00026627.p1
OG0003467	BRALA12491	TCONS_00007054.p1
OG0003468	BRALA29135	TCONS_00010320.p1
OG0003471	BRALA22485	TCONS_00011334.p1
OG0003472	BRALA15949	TCONS_00043524.p1
OG0003473	BRALA25278	TCONS_00018879.p1
OG0003474	BRALA12831	TCONS_00018276.p1
OG0003475	BRALA12280, BRALA35136, BRALA12279	TCONS_00001181.p1, TCONS_00001191.p1
OG0003476	BRALA30873	TCONS_00048082.p1
OG0003477	BRALA21273	TCONS_00046338.p1
OG0003478	BRALA22512	TCONS_00009936.p1, TCONS_00009948.p1
OG0003479	BRALA30670	TCONS_00047360.p1
OG0003480	BRALA03258	TCONS_00007841.p1
OG0003481	BRALA02540	TCONS_00020337.p1
OG0003482	BRALA27623	TCONS_00023584.p1, TCONS_00023547.p1
OG0003483	BRALA32124	TCONS_00031009.p1
OG0003484	BRALA04161	TCONS_00032810.p1
OG0003486	BRALA31683	TCONS_00001225.p1
OG0003487	BRALA16372	TCONS_00026217.p1
OG0003488	BRALA21271	TCONS_00046419.p1
OG0003489	BRALA14772	TCONS_00017830.p1
OG0003490	BRALA23571	TCONS_00004980.p1
OG0003491	BRALA06006	TCONS_00022792.p1, TCONS_00022795.p1
OG0003492	BRALA03827	TCONS_00031295.p1
OG0003495	BRALA21289	TCONS_00045498.p1
OG0003497	BRALA17605	TCONS_00034974.p1
OG0003499	BRALA06317	TCONS_00017602.p1
OG0003501	BRALA01350	TCONS_00052580.p1
OG0003502	BRALA34217, BRALA32822	TCONS_00004748.p1
OG0003503	BRALA35912	TCONS_00012915.p1
OG0003504	BRALA25286	TCONS_00013392.p1
OG0003505	BRALA03121	TCONS_00008629.p1
OG0003506	BRALA08237	TCONS_00042743.p1
OG0003507	BRALA01241	TCONS_00052832.p1
OG0003508	BRALA21200, BRALA21199	TCONS_00056773.p1
OG0003509	BRALA05520	TCONS_00051123.p1
OG0003511	BRALA16529	TCONS_00027853.p1
OG0003512	BRALA07191, BRALA35635	TCONS_00004749.p1
OG0003513	BRALA14520	TCONS_00055574.p1
OG0003515	BRALA18725	TCONS_00042609.p1
OG0003516	BRALA11488	TCONS_00027677.p1
OG0003517	BRALA23417	TCONS_00037571.p1, TCONS_00037565.p1
OG0003518	BRALA01597	TCONS_00007976.p1
OG0003519	BRALA07432	TCONS_00057255.p1
OG0003520	BRALA13350	TCONS_00003471.p1
OG0003521	BRALA28067	TCONS_00042336.p1
OG0003522	BRALA06407	TCONS_00013623.p1
OG0003523	BRALA15819	TCONS_00050093.p1, TCONS_00051275.p1
OG0003524	BRALA19610	TCONS_00050096.p1
OG0003526	BRALA24423	TCONS_00011200.p1
OG0003528	BRALA28828	TCONS_00000892.p1, TCONS_00000893.p1
OG0003529	BRALA14479	TCONS_00055604.p1
OG0003530	BRALA16960	TCONS_00003662.p1
OG0003531	BRALA34155	TCONS_00010091.p1
OG0003532	BRALA28381	TCONS_00051905.p1
OG0003533	BRALA12757	TCONS_00048487.p1
OG0003534	BRALA20884, BRALA05884, BRALA05922	TCONS_00010648.p1
OG0003535	BRALA31819	TCONS_00026200.p1
OG0003536	BRALA01567	TCONS_00045108.p1
OG0003537	BRALA11544	TCONS_00026578.p1
OG0003538	BRALA11760	TCONS_00044141.p1
OG0003539	BRALA09265	TCONS_00019206.p1
OG0003540	BRALA18860	TCONS_00040372.p1
OG0003541	BRALA19973	TCONS_00018913.p1
OG0003542	BRALA18626	TCONS_00012622.p1, TCONS_00012623.p1
OG0003543	BRALA02287	TCONS_00055790.p1
OG0003544	BRALA04094	TCONS_00046341.p1
OG0003545	BRALA25349	TCONS_00013272.p1
OG0003546	BRALA34597	TCONS_00015103.p1, TCONS_00044318.p1
OG0003547	BRALA27840, BRALA27838, BRALA27839	TCONS_00025320.p1
OG0003548	BRALA21699, BRALA21696, BRALA21695, BRALA21698, BRALA21697	TCONS_00027368.p1
OG0003549	BRALA23902	TCONS_00002377.p1, TCONS_00002369.p1
OG0003550	BRALA18608	TCONS_00019051.p1
OG0003551	BRALA01030	TCONS_00052907.p1
OG0003552	BRALA23094	TCONS_00015339.p1
OG0003553	BRALA27934	TCONS_00027833.p1
OG0003554	BRALA24475	TCONS_00026112.p1
OG0003555	BRALA21968	TCONS_00012957.p1
OG0003556	BRALA01809	TCONS_00046619.p1
OG0003557	BRALA02541	TCONS_00014687.p1
OG0003558	BRALA16598	TCONS_00029710.p1
OG0003559	BRALA25559, BRALA22831, BRALA33517	TCONS_00014719.p1
OG0003559	BRALA12945, BRALA12947, BRALA25461, BRALA21375, BRALA20805, BRALA18015, BRALA01871, BRALA28275, BRALA32483, BRALA00524, BRALA18734, BRALA33177, BRALA33390	TCONS_00005888.p1, TCONS_00041640.p1, TCONS_00001084.p1, TCONS_00045531.p1, TCONS_00009219.p1, TCONS_00032780.p1, TCONS_00011986.p1, TCONS_00014576.p1, TCONS_00026470.p1, TCONS_00001958.p1, TCONS_00040908.p1, TCONS_00055732.p1, TCONS_00035914.p1, TCONS_00022008.p1, TCONS_00018998.p1
OG0003560	BRALA26145	TCONS_00010190.p1
OG0003561	BRALA28633	TCONS_00000395.p1
OG0003562	BRALA14777	TCONS_00018209.p1
OG0003563	BRALA18624	TCONS_00012912.p1
OG0003564	BRALA27591	TCONS_00026983.p1
OG0003565	BRALA01127	TCONS_00013499.p1, TCONS_00013504.p1, TCONS_00013503.p1, TCONS_00013502.p1
OG0003566	BRALA19185	TCONS_00036670.p1, TCONS_00036691.p1
OG0003567	BRALA02050, BRALA28180, BRALA33385, BRALA28183, BRALA35371	TCONS_00013825.p1
OG0003568	BRALA28427	TCONS_00005329.p1
OG0003569	BRALA15282	TCONS_00049703.p1
OG0003570	BRALA00798	TCONS_00038273.p1, TCONS_00038298.p1
OG0003571	BRALA31602, BRALA34916	TCONS_00008075.p1
OG0003572	BRALA13377	TCONS_00010599.p1
OG0003573	BRALA14969	TCONS_00006509.p1
OG0003574	BRALA16438	TCONS_00042737.p1
OG0003574	BRALA17652	TCONS_00043716.p1
OG0003574	BRALA19637	TCONS_00008254.p1
OG0003577	BRALA00402	TCONS_00019459.p1
OG0003578	BRALA29478, BRALA23275	TCONS_00005625.p1
OG0003579	BRALA03835	TCONS_00030567.p1
OG0003581	BRALA20305, BRALA20292	TCONS_00017960.p1, TCONS_00016901.p1
OG0003582	BRALA19721	TCONS_00049811.p1
OG0003588	BRALA09272, BRALA15686, BRALA13914, BRALA17197, BRALA19388, BRALA01461, BRALA10350, BRALA10353, BRALA33649, BRALA05450, BRALA32509, BRALA35900, BRALA03295, BRALA01923, BRALA13774	TCONS_00040874.p1, TCONS_00039862.p1, TCONS_00013604.p1
OG0003588	BRALA11180	TCONS_00056432.p1
OG0003589	BRALA34410, BRALA31180, BRALA32629, BRALA08163, BRALA08158, BRALA08175, BRALA08171	TCONS_00043832.p1, TCONS_00043830.p1, TCONS_00043833.p1, TCONS_00043831.p1, TCONS_00041492.p1, TCONS_00035257.p1
OG0003589	BRALA08172, BRALA26818	TCONS_00042537.p1, TCONS_00000017.p1
OG0003590	BRALA29078, BRALA29079, BRALA29077	TCONS_00022193.p1, TCONS_00001147.p1, TCONS_00001148.p1, TCONS_00001149.p1, TCONS_00001155.p1, TCONS_00001146.p1, TCONS_00001154.p1, TCONS_00013217.p1, TCONS_00014411.p1, TCONS_00013212.p1, TCONS_00014389.p1, TCONS_00014390.p1, TCONS_00050748.p1, TCONS_00050747.p1, TCONS_00051844.p1, TCONS_00051833.p1, TCONS_00051840.p1, TCONS_00050745.p1, TCONS_00051829.p1, TCONS_00051837.p1, TCONS_00051841.p1, TCONS_00051842.p1, TCONS_00050746.p1, TCONS_00040645.p1, TCONS_00040612.p1, TCONS_00051848.p1, TCONS_00051868.p1, TCONS_00051845.p1, TCONS_00051846.p1, TCONS_00051827.p1
OG0003597	BRALA34091	TCONS_00037741.p1
OG0003598	BRALA18340	TCONS_00016130.p1
OG0003599	BRALA33877	TCONS_00029425.p1
OG0003600	BRALA22014	TCONS_00007927.p1
OG0003601	BRALA18126	TCONS_00056829.p1
OG0003603	BRALA06241	TCONS_00012634.p1
OG0003604	BRALA31536	TCONS_00006087.p1
OG0003606	BRALA22056	TCONS_00001243.p1
OG0003607	BRALA10883	TCONS_00009514.p1
OG0003608	BRALA18469	TCONS_00015406.p1
OG0003610	BRALA09770	TCONS_00018565.p1
OG0003611	BRALA24495	TCONS_00026984.p1
OG0003613	BRALA11000	TCONS_00037548.p1
OG0003615	BRALA05371	TCONS_00054640.p1
OG0003616	BRALA20439	TCONS_00049702.p1
OG0003617	BRALA23864	TCONS_00023003.p1
OG0003618	BRALA30067	TCONS_00044972.p1
OG0003619	BRALA28306	TCONS_00043918.p1
OG0003620	BRALA15834	TCONS_00027300.p1
OG0003621	BRALA15694	TCONS_00001275.p1
OG0003622	BRALA13428	TCONS_00009864.p1
OG0003623	BRALA13875	TCONS_00050642.p1
OG0003624	BRALA32206	TCONS_00047934.p1, TCONS_00047920.p1
OG0003625	BRALA29309, BRALA10329, BRALA10330, BRALA16006	TCONS_00017338.p1, TCONS_00017592.p1, TCONS_00018519.p1, TCONS_00016845.p1
OG0003626	BRALA04725	TCONS_00002996.p1
OG0003627	BRALA16210	TCONS_00021203.p1
OG0003628	BRALA15102	TCONS_00028245.p1
OG0003629	BRALA05892	TCONS_00021339.p1
OG0003630	BRALA29277	TCONS_00006358.p1
OG0003631	BRALA33910, BRALA32757, BRALA35489, BRALA34452, BRALA34595	TCONS_00043632.p1, TCONS_00043605.p1
OG0003632	BRALA35240, BRALA22349	TCONS_00051362.p1
OG0003633	BRALA10607	TCONS_00054784.p1, TCONS_00044543.p1
OG0003634	BRALA14363	TCONS_00052228.p1
OG0003635	BRALA18691	TCONS_00043850.p1
OG0003636	BRALA17877, BRALA30883	TCONS_00011609.p1
OG0003638	BRALA12059	TCONS_00003511.p1
OG0003640	BRALA04598	TCONS_00004132.p1
OG0003641	BRALA22029	TCONS_00009159.p1
OG0003643	BRALA20230, BRALA05378, BRALA17185, BRALA07011	TCONS_00048583.p1
OG0003644	BRALA10140	TCONS_00016060.p1
OG0003645	BRALA13185	TCONS_00042488.p1
OG0003646	BRALA22868	TCONS_00029784.p1
OG0003647	BRALA16527	TCONS_00027854.p1
OG0003648	BRALA17389	TCONS_00009686.p1
OG0003649	BRALA01612	TCONS_00027915.p1
OG0003650	BRALA13666	TCONS_00045964.p1
OG0003651	BRALA21916	TCONS_00045395.p1
OG0003652	BRALA34260	TCONS_00002146.p1
OG0003653	BRALA33747, BRALA20594, BRALA35513	TCONS_00020700.p1
OG0003654	BRALA21275	TCONS_00045387.p1
OG0003655	BRALA33353	TCONS_00000200.p1
OG0003656	BRALA04460	TCONS_00020357.p1
OG0003657	BRALA00140	TCONS_00032983.p1
OG0003658	BRALA00325	TCONS_00032273.p1
OG0003659	BRALA07055	TCONS_00003686.p1
OG0003660	BRALA03685	TCONS_00030797.p1
OG0003661	BRALA00518	TCONS_00032274.p1
OG0003662	BRALA28700	TCONS_00027101.p1
OG0003664	BRALA25355	TCONS_00024736.p1, TCONS_00024643.p1
