Orthogroup	BRALA	XENTR
OG0000825	BRALA13831, BRALA13832, BRALA13834, BRALA13833	XENTR09274
OG0000826	BRALA19087	XENTR02499
OG0000827	BRALA18118, BRALA02359, BRALA13523, BRALA16833, BRALA30597, BRALA00958	XENTR18584
OG0000828	BRALA04441	XENTR00582
OG0000828	BRALA34346	XENTR06348
OG0000829	BRALA16337, BRALA16336	XENTR05273, XENTR00567
OG0000829	BRALA16335	XENTR08272, XENTR01966, XENTR19142
OG0000830	BRALA06400	XENTR01489
OG0000830	BRALA34995	XENTR18052
OG0000831	BRALA05105	XENTR00317
OG0000833	BRALA05134	XENTR05865, XENTR12214, XENTR04296, XENTR00046
OG0000834	BRALA06902	XENTR08567, XENTR17187, XENTR03386, XENTR12342
OG0000836	BRALA01673, BRALA04302, BRALA08044, BRALA08045	XENTR10284, XENTR11931, XENTR11932
OG0000837	BRALA14733	XENTR12402
OG0000838	BRALA18308, BRALA23852, BRALA23853	XENTR08945
OG0000838	BRALA27651, BRALA27650, BRALA29963, BRALA29962	XENTR18076, XENTR05664
OG0000841	BRALA03274	XENTR17534, XENTR09566, XENTR09621, XENTR09619, XENTR08800
OG0000842	BRALA00081	XENTR15843, XENTR15340, XENTR13923, XENTR01677, XENTR11008, XENTR11009
OG0000845	BRALA12426	XENTR10269, XENTR12604
OG0000845	BRALA12338	XENTR08484
OG0000847	BRALA27576	XENTR18143, XENTR18591
OG0000847	BRALA19376	XENTR00819
OG0000848	BRALA26804	XENTR13197, XENTR13196, XENTR12202
OG0000849	BRALA35105	XENTR02560
OG0000850	BRALA22071, BRALA00654	XENTR00057
OG0000850	BRALA25841	XENTR12447
OG0000851	BRALA11776	XENTR10592, XENTR01014
OG0000852	BRALA26844	XENTR17178
OG0000852	BRALA03113	XENTR02441, XENTR15626
OG0000856	BRALA04525	XENTR16440, XENTR16441, XENTR14487
OG0000857	BRALA08900	XENTR11492
OG0000858	BRALA12759	XENTR15971
OG0000858	BRALA08811	XENTR10077, XENTR10078
OG0000859	BRALA01935	XENTR19026, XENTR03127, XENTR05830, XENTR10647, XENTR10646
OG0000860	BRALA18427	XENTR06781, XENTR03999
OG0000861	BRALA27568, BRALA35442, BRALA35813, BRALA33885, BRALA34210, BRALA27569, BRALA16109, BRALA15763, BRALA31723, BRALA31507, BRALA21095, BRALA30990, BRALA33002, BRALA16677	XENTR00233
OG0000863	BRALA11555	XENTR05892
OG0000866	BRALA04845	XENTR12438
OG0000868	BRALA34175	XENTR08506
OG0000868	BRALA34740	XENTR19272, XENTR11597
OG0000868	BRALA09843	XENTR18653
OG0000869	BRALA33856	XENTR08068
OG0000871	BRALA08980	XENTR14179
OG0000872	BRALA02222	XENTR10169
OG0000874	BRALA11822	XENTR03555, XENTR18666
OG0000874	BRALA03146	XENTR10470
OG0000875	BRALA10301	XENTR15432
OG0000875	BRALA09033	XENTR08213
OG0000877	BRALA03179	XENTR02432, XENTR02438, XENTR19180
OG0000878	BRALA02339, BRALA02338, BRALA02340	XENTR10168
OG0000878	BRALA02341	XENTR00725
OG0000878	BRALA04723	XENTR09205
OG0000879	BRALA05982	XENTR10540, XENTR18110
OG0000879	BRALA20286, BRALA33717, BRALA33372, BRALA20287	XENTR03813
OG0000881	BRALA10038	XENTR12933, XENTR12934
OG0000881	BRALA27657	XENTR11112, XENTR11328
OG0000882	BRALA21924	XENTR02130, XENTR16807, XENTR03617, XENTR03616, XENTR12051
OG0000883	BRALA07960	XENTR11240, XENTR08110
OG0000887	BRALA10243	XENTR02978
OG0000887	BRALA09188	XENTR06287
OG0000888	BRALA15051	XENTR12831, XENTR13292, XENTR13291
OG0000888	BRALA24377	XENTR01928
OG0000889	BRALA25124	XENTR17043
OG0000889	BRALA07192	XENTR16104, XENTR00818
OG0000893	BRALA25869, BRALA17380, BRALA24437	XENTR01359, XENTR16287, XENTR07052, XENTR07051
OG0000894	BRALA16945	XENTR12194
OG0000894	BRALA06371	XENTR04788, XENTR16604
OG0000895	BRALA04351, BRALA04319	XENTR05065
OG0000895	BRALA14632	XENTR03432, XENTR03123
OG0000896	BRALA17653	XENTR18869
OG0000896	BRALA22494	XENTR13448, XENTR09474
OG0000897	BRALA28132	XENTR01334, XENTR01333
OG0000897	BRALA21067, BRALA20480, BRALA17997, BRALA21102	XENTR01226, XENTR03509
OG0000898	BRALA22391, BRALA22392, BRALA05142	XENTR03982, XENTR12217
OG0000900	BRALA04925, BRALA04944, BRALA04941, BRALA04922, BRALA04938, BRALA04932, BRALA04942, BRALA04933, BRALA04921, BRALA04934, BRALA04923	XENTR07957, XENTR08949, XENTR16631, XENTR11493
OG0000904	BRALA03360	XENTR10340, XENTR08923
OG0000906	BRALA02532	XENTR15532, XENTR06172
OG0000907	BRALA01339	XENTR04660
OG0000908	BRALA30688	XENTR02189, XENTR02188, XENTR02186, XENTR02187, XENTR02185, XENTR02184
OG0000909	BRALA24516	XENTR10672, XENTR12839, XENTR08443
OG0000911	BRALA24856	XENTR18175
OG0000911	BRALA35518	XENTR10007, XENTR05207
OG0000912	BRALA21702	XENTR06455, XENTR12826, XENTR08744, XENTR17481
OG0000912	BRALA14998	XENTR06537
OG0000913	BRALA19448	XENTR01593, XENTR13952
OG0000915	BRALA15366	XENTR06376, XENTR07971, XENTR14552, XENTR15550
OG0000921	BRALA21805	XENTR09161
OG0000923	BRALA04563	XENTR08773
OG0000923	BRALA07148	XENTR13432, XENTR09911, XENTR09912, XENTR09913
OG0000925	BRALA25852	XENTR13985
OG0000925	BRALA14244	XENTR02311
OG0000927	BRALA33718	XENTR00283, XENTR14712, XENTR05915, XENTR18984
OG0000928	BRALA14602	XENTR05033, XENTR05285
OG0000929	BRALA27977	XENTR00682, XENTR15957, XENTR09138, XENTR05468, XENTR05469
OG0000934	BRALA15692	XENTR14739, XENTR18207
OG0000934	BRALA23860	XENTR11383, XENTR18032
OG0000935	BRALA20990	XENTR12574, XENTR06757, XENTR07228, XENTR08768
OG0000938	BRALA02654	XENTR09019, XENTR09487
OG0000938	BRALA00825, BRALA00820, BRALA00821, BRALA00822, BRALA00823, BRALA11718, BRALA00824	XENTR03541, XENTR03542
OG0000940	BRALA32560	XENTR11596
OG0000940	BRALA20177	XENTR08691, XENTR08692
OG0000943	BRALA26880	XENTR06447
OG0000944	BRALA16973	XENTR14742, XENTR14462, XENTR00679
OG0000945	BRALA12545	XENTR09889
OG0000946	BRALA02095, BRALA02094	XENTR14125
OG0000947	BRALA00543	XENTR08808, XENTR01875
OG0000947	BRALA00290	XENTR15993
OG0000949	BRALA16910	XENTR16409, XENTR12925, XENTR16343, XENTR13690, XENTR10671
OG0000951	BRALA16820	XENTR11436, XENTR10439
OG0000952	BRALA08202	XENTR06419, XENTR10974
OG0000952	BRALA08201	XENTR07516, XENTR10972, XENTR10973
OG0000953	BRALA06546, BRALA01379, BRALA01377, BRALA01378, BRALA09955, BRALA28717, BRALA21206	XENTR16006
OG0000953	BRALA27297	XENTR05020, XENTR10025
OG0000954	BRALA34235, BRALA35344	XENTR04163
OG0000954	BRALA10453	XENTR07349, XENTR07350
OG0000955	BRALA00782	XENTR15251
OG0000955	BRALA22745	XENTR15299
OG0000957	BRALA14646	XENTR08642
OG0000958	BRALA02128, BRALA02127, BRALA02129	XENTR16151
OG0000960	BRALA12453	XENTR00488, XENTR11786, XENTR16830, XENTR19097
OG0000963	BRALA03591	XENTR09828
OG0000963	BRALA20733	XENTR00065
OG0000964	BRALA08522, BRALA16405, BRALA13462, BRALA27147	XENTR15845
OG0000964	BRALA26663	XENTR11986, XENTR11979
OG0000965	BRALA04013	XENTR14312
OG0000965	BRALA03357	XENTR16944
OG0000966	BRALA30500	XENTR04933, XENTR10311
OG0000967	BRALA11137	XENTR08823
OG0000967	BRALA03874	XENTR06702
OG0000968	BRALA14943	XENTR08955, XENTR17733
OG0000969	BRALA14830, BRALA07388, BRALA07383	XENTR08014
OG0000970	BRALA07314	XENTR01182
OG0000972	BRALA07302, BRALA07303	XENTR13483, XENTR14024
OG0000972	BRALA06799	XENTR02207
OG0000973	BRALA18440, BRALA27410, BRALA27413, BRALA35354, BRALA33440, BRALA27395, BRALA18435	XENTR15593
OG0000974	BRALA08524, BRALA00836	XENTR01619
OG0000976	BRALA11565, BRALA11563, BRALA11570, BRALA11571	XENTR13946, XENTR10262
OG0000978	BRALA19988	XENTR01707, XENTR17274, XENTR04595
OG0000979	BRALA11494, BRALA16484, BRALA16483, BRALA16486, BRALA12541, BRALA12544	XENTR08662, XENTR08663, XENTR16278
OG0000981	BRALA17579	XENTR14084
OG0000984	BRALA13541	XENTR03417
OG0000984	BRALA10027	XENTR01286, XENTR01285
OG0000987	BRALA15995	XENTR06356, XENTR03812
OG0000988	BRALA10034	XENTR12762, XENTR06777, XENTR06778, XENTR09929
OG0000992	BRALA13132	XENTR07391
OG0000992	BRALA29385	XENTR15056, XENTR11894
OG0000993	BRALA00562	XENTR14928
OG0000994	BRALA12870	XENTR15055
OG0000994	BRALA16394	XENTR12451, XENTR12452, XENTR02702, XENTR02703, XENTR02701
OG0000995	BRALA13943, BRALA13941	XENTR04796, XENTR07312
OG0000996	BRALA14195	XENTR00689, XENTR11665, XENTR03250
OG0000999	BRALA08770	XENTR05421, XENTR17674, XENTR18093, XENTR05336
OG0001000	BRALA29242	XENTR02326, XENTR14403
OG0001001	BRALA14859	XENTR17916
OG0001001	BRALA05897	XENTR02303
OG0001002	BRALA17196, BRALA18350, BRALA01976	XENTR05426, XENTR04429
OG0001003	BRALA07286	XENTR06440, XENTR12183
OG0001005	BRALA24042	XENTR17351
OG0001006	BRALA19471	XENTR01787
OG0001006	BRALA06003	XENTR11011, XENTR15378, XENTR09358
OG0001008	BRALA24730	XENTR07071, XENTR13709
OG0001009	BRALA13978	XENTR09611, XENTR19086, XENTR04072
OG0001011	BRALA07056, BRALA07076	XENTR08483
OG0001011	BRALA01113, BRALA01112	XENTR04705, XENTR12721
OG0001015	BRALA21974	XENTR03903, XENTR02699, XENTR16275
OG0001016	BRALA14145	XENTR06361
OG0001018	BRALA35275, BRALA04664, BRALA06928, BRALA14350	XENTR12838
OG0001018	BRALA13325	XENTR13405
OG0001021	BRALA20548	XENTR03042
OG0001022	BRALA16207	XENTR18242, XENTR09212, XENTR08786, XENTR08785
OG0001023	BRALA20751	XENTR15705, XENTR15704, XENTR16017, XENTR02520, XENTR11481
OG0001024	BRALA23987	XENTR05573, XENTR09290, XENTR01956
OG0001026	BRALA11115	XENTR01794
OG0001027	BRALA19076	XENTR14946
OG0001027	BRALA06875, BRALA06471, BRALA06470, BRALA06472	XENTR18376
OG0001028	BRALA32878, BRALA13434	XENTR08088, XENTR09574, XENTR09575
OG0001029	BRALA03377, BRALA03376	XENTR00509, XENTR04608
OG0001030	BRALA15099	XENTR10641, XENTR13221
OG0001030	BRALA10822	XENTR11652, XENTR00593
OG0001031	BRALA06708	XENTR08916
OG0001031	BRALA11517, BRALA31101, BRALA16794, BRALA30770	XENTR11732
OG0001032	BRALA31425	XENTR01314, XENTR15209, XENTR06823
OG0001033	BRALA06800	XENTR11737, XENTR02706
OG0001033	BRALA23440	XENTR00028, XENTR04288, XENTR04289, XENTR10639
OG0001039	BRALA06810	XENTR00807
OG0001042	BRALA11036	XENTR15139, XENTR17123, XENTR16376
OG0001046	BRALA11238	XENTR01853, XENTR03892, XENTR03891, XENTR10518
OG0001047	BRALA06024	XENTR15460, XENTR09715, XENTR19101, XENTR05905
OG0001048	BRALA04010	XENTR06473, XENTR14297, XENTR16609
OG0001049	BRALA08587	XENTR00286
OG0001049	BRALA19576	XENTR03223
OG0001050	BRALA23081, BRALA05944	XENTR18291, XENTR03607, XENTR01418, XENTR01419, XENTR15902
OG0001051	BRALA12808	XENTR08792
OG0001051	BRALA23415, BRALA15643, BRALA31931, BRALA12809	XENTR02327
OG0001052	BRALA06640	XENTR06692
OG0001052	BRALA03851, BRALA06631	XENTR04326, XENTR07297
OG0001053	BRALA17006	XENTR14072, XENTR07099, XENTR01123
OG0001053	BRALA06712	XENTR07525, XENTR04868, XENTR07295
OG0001054	BRALA16705	XENTR05688
OG0001057	BRALA13576, BRALA13575	XENTR09898, XENTR13492, XENTR07434, XENTR15414
OG0001058	BRALA18889	XENTR09698, XENTR10813
OG0001059	BRALA16690	XENTR16833
OG0001060	BRALA22460	XENTR15320
OG0001062	BRALA01158	XENTR02358, XENTR00517, XENTR00439
OG0001063	BRALA22627	XENTR01633
OG0001065	BRALA12034, BRALA12035	XENTR14400, XENTR14851
OG0001066	BRALA03613	XENTR08375, XENTR18939, XENTR01227
OG0001067	BRALA09702	XENTR15131, XENTR06306
OG0001067	BRALA11812, BRALA30598, BRALA16834	XENTR12290
OG0001072	BRALA23228, BRALA23227	XENTR01131
OG0001072	BRALA29817	XENTR14054
OG0001076	BRALA20184	XENTR04369, XENTR03450
OG0001077	BRALA28759, BRALA28760	XENTR02919
OG0001077	BRALA08290	XENTR03172
OG0001078	BRALA13847	XENTR16491, XENTR12278, XENTR05427, XENTR16318
OG0001079	BRALA18533, BRALA21440, BRALA18732, BRALA10369, BRALA24636, BRALA29256, BRALA20346, BRALA25660	XENTR05981
OG0001079	BRALA12769	XENTR02342, XENTR18570
OG0001080	BRALA13315	XENTR17306
OG0001080	BRALA13682	XENTR00219, XENTR05053
OG0001081	BRALA20186, BRALA18322, BRALA02329, BRALA02330	XENTR11483, XENTR11482
OG0001082	BRALA21015	XENTR04166, XENTR03787
OG0001083	BRALA22369	XENTR14939, XENTR08964, XENTR02202, XENTR09760
OG0001084	BRALA34942	XENTR06277
OG0001085	BRALA18590, BRALA17350	XENTR14464, XENTR18960, XENTR05968, XENTR02550
OG0001088	BRALA22594	XENTR12091
OG0001088	BRALA26627	XENTR01178
OG0001089	BRALA20406	XENTR12503
OG0001091	BRALA18566	XENTR11804
OG0001092	BRALA08314	XENTR04358
OG0001093	BRALA07017, BRALA07018	XENTR14801, XENTR06916, XENTR05391
OG0001094	BRALA21202	XENTR06671, XENTR12802, XENTR09938
OG0001095	BRALA00514	XENTR12897, XENTR04215
OG0001096	BRALA33488, BRALA29289, BRALA09978, BRALA29288	XENTR04979, XENTR04980, XENTR10593
OG0001097	BRALA11714	XENTR05554
OG0001101	BRALA11039	XENTR18754
OG0001102	BRALA06483	XENTR00597
OG0001102	BRALA01705	XENTR08075
OG0001103	BRALA23451	XENTR11707
OG0001103	BRALA15961	XENTR08189
OG0001104	BRALA00254	XENTR13239
OG0001104	BRALA14774	XENTR13771, XENTR13900, XENTR18117
OG0001105	BRALA13887	XENTR00250
OG0001105	BRALA35235	XENTR09104
OG0001108	BRALA10695	XENTR08568
OG0001108	BRALA14990	XENTR01519
OG0001109	BRALA30580, BRALA30582	XENTR13118, XENTR13119, XENTR13710, XENTR07737, XENTR12458
OG0001110	BRALA02581, BRALA02578	XENTR01316, XENTR07736
OG0001112	BRALA13668	XENTR08598, XENTR07078, XENTR02026, XENTR02027
OG0001115	BRALA07052, BRALA07051	XENTR18977, XENTR15749, XENTR18459, XENTR14532
OG0001117	BRALA15421	XENTR04976, XENTR19058, XENTR12412
OG0001119	BRALA13802	XENTR05752, XENTR18158
OG0001120	BRALA17608	XENTR06417, XENTR10567, XENTR10976
OG0001121	BRALA32292, BRALA13901, BRALA27511, BRALA08946	XENTR00146, XENTR15147
OG0001123	BRALA24284	XENTR10415
OG0001123	BRALA23603	XENTR03409
OG0001124	BRALA23017	XENTR16582
OG0001124	BRALA07725	XENTR06212
OG0001126	BRALA16208	XENTR18698
OG0001126	BRALA28026	XENTR17124
OG0001127	BRALA09084	XENTR08219, XENTR08218, XENTR06362
OG0001127	BRALA34184	XENTR08217
OG0001128	BRALA22493	XENTR08508, XENTR02079, XENTR13449, XENTR13450
OG0001129	BRALA12498	XENTR05147
OG0001129	BRALA16098	XENTR08362
OG0001130	BRALA09459, BRALA01930, BRALA15598	XENTR03434
OG0001131	BRALA13327	XENTR08901, XENTR13407
OG0001132	BRALA13540	XENTR06989
OG0001133	BRALA03024	XENTR17678
OG0001133	BRALA00752	XENTR15362
OG0001134	BRALA23048	XENTR10250, XENTR00965, XENTR03216, XENTR03221
OG0001135	BRALA11818	XENTR14974
OG0001136	BRALA18520	XENTR10642, XENTR00557, XENTR12118
OG0001137	BRALA13309	XENTR12668, XENTR04145
OG0001138	BRALA00020, BRALA11821	XENTR05997, XENTR02144, XENTR04471, XENTR18324, XENTR16579, XENTR16494, XENTR08552, XENTR05227, XENTR06291, XENTR15641, XENTR15640
OG0001139	BRALA06120	XENTR12289
OG0001139	BRALA32868, BRALA35077	XENTR07646, XENTR17010
OG0001141	BRALA09514	XENTR05715
OG0001142	BRALA14735	XENTR06629
OG0001143	BRALA04133	XENTR16291, XENTR08123, XENTR08124, XENTR08673, XENTR09685
OG0001144	BRALA10734	XENTR08544, XENTR07178, XENTR03323, XENTR03322
OG0001146	BRALA18782	XENTR04404, XENTR04096, XENTR12242
OG0001149	BRALA02800, BRALA04751, BRALA04752, BRALA04599, BRALA04600, BRALA05458, BRALA29287, BRALA13277, BRALA05394, BRALA23727, BRALA23728, BRALA03128, BRALA02797, BRALA02801	XENTR12926, XENTR00444
OG0001154	BRALA10561, BRALA29166, BRALA33292	XENTR13800, XENTR19207
OG0001155	BRALA32774	XENTR09180
OG0001155	BRALA23567	XENTR04938
OG0001156	BRALA24884	XENTR07093, XENTR06912, XENTR01092
OG0001157	BRALA19395, BRALA18472, BRALA15263, BRALA17275, BRALA08501, BRALA17747, BRALA29670, BRALA17746, BRALA19396, BRALA19375, BRALA07531, BRALA28290, BRALA23840, BRALA07289, BRALA10988, BRALA29666, BRALA07530, BRALA07316, BRALA07319, BRALA17749, BRALA19397, BRALA19776, BRALA17748, BRALA17271, BRALA17684, BRALA19474	XENTR04127
OG0001158	BRALA34638	XENTR16126, XENTR16127, XENTR07686, XENTR07685
OG0001159	BRALA12862	XENTR05163, XENTR05113
OG0001161	BRALA22337	XENTR05290, XENTR17947
OG0001162	BRALA29065	XENTR10454, XENTR14933
OG0001163	BRALA18082, BRALA03606, BRALA12377, BRALA20672, BRALA12378	XENTR08141
OG0001165	BRALA14768	XENTR03624
OG0001165	BRALA05900	XENTR02305
OG0001166	BRALA08200, BRALA14605	XENTR18013, XENTR18012, XENTR14106
OG0001167	BRALA30313	XENTR07709, XENTR06636, XENTR08900
OG0001168	BRALA29323, BRALA27661, BRALA20565	XENTR12949, XENTR06904, XENTR00455
OG0001169	BRALA11830, BRALA12506	XENTR18438
OG0001170	BRALA19296	XENTR14411
OG0001171	BRALA30065	XENTR06589
OG0001172	BRALA06911	XENTR06358, XENTR09420
OG0001172	BRALA04692	XENTR08224, XENTR15936
OG0001173	BRALA04333	XENTR06425, XENTR01039
OG0001173	BRALA34444, BRALA04332	XENTR06289, XENTR03346, XENTR03345
OG0001174	BRALA15302	XENTR02782, XENTR11221, XENTR04237, XENTR14224, XENTR15091, XENTR01015, XENTR02796, XENTR05165, XENTR02815, XENTR11287, XENTR11289, XENTR11288, XENTR11300, XENTR02248, XENTR02246, XENTR01963
OG0001175	BRALA00132	XENTR04334, XENTR01937
OG0001176	BRALA04000, BRALA04002	XENTR04321
OG0001178	BRALA05138	XENTR00333
OG0001178	BRALA06035	XENTR02313
OG0001179	BRALA20573	XENTR01714
OG0001180	BRALA14556, BRALA34405	XENTR11241, XENTR01431, XENTR19021
OG0001181	BRALA18132	XENTR02917, XENTR13969
OG0001182	BRALA02232	XENTR04131, XENTR14389
OG0001183	BRALA24188	XENTR15931, XENTR15930
OG0001184	BRALA10129	XENTR11761
OG0001184	BRALA21684	XENTR16633
OG0001185	BRALA27214	XENTR09610, XENTR09609
OG0001186	BRALA19974	XENTR07680, XENTR03745
OG0001186	BRALA16139	XENTR03736
OG0001187	BRALA30941, BRALA21630, BRALA21207, BRALA21632, BRALA21208, BRALA21618, BRALA21631, BRALA21624, BRALA03471, BRALA21633, BRALA02756, BRALA21497, BRALA21626, BRALA21498, BRALA23700, BRALA25921, BRALA07734, BRALA21623, BRALA21629, BRALA21620, BRALA07709, BRALA21622, BRALA21625, BRALA30940	XENTR11283
OG0001188	BRALA10757	XENTR04124
OG0001189	BRALA16685	XENTR16871, XENTR08031, XENTR04626
OG0001190	BRALA25890	XENTR06259, XENTR16660, XENTR16659
OG0001191	BRALA27930	XENTR02213, XENTR13144, XENTR08963
OG0001196	BRALA25128	XENTR18694, XENTR11054, XENTR19094
OG0001197	BRALA24133	XENTR14109
OG0001197	BRALA01046	XENTR02293, XENTR07184
OG0001198	BRALA09601	XENTR13281
OG0001198	BRALA02488	XENTR16301
OG0001199	BRALA15988	XENTR12723
OG0001200	BRALA24997	XENTR03069
OG0001202	BRALA07019	XENTR11567, XENTR11566
OG0001204	BRALA24154, BRALA24153	XENTR13340
OG0001205	BRALA11819	XENTR14919
OG0001207	BRALA29973	XENTR10602, XENTR06956, XENTR16548
OG0001208	BRALA01086	XENTR05399, XENTR14797
OG0001209	BRALA26756	XENTR17550
OG0001210	BRALA17839	XENTR12983
OG0001212	BRALA15930	XENTR16369, XENTR16368
OG0001213	BRALA28371	XENTR10507
OG0001213	BRALA34460	XENTR01205
OG0001214	BRALA28235	XENTR02921
OG0001215	BRALA00597	XENTR12954, XENTR16550, XENTR16549
OG0001216	BRALA05650	XENTR13109
OG0001216	BRALA19958	XENTR05946
OG0001217	BRALA28081	XENTR07688, XENTR11580, XENTR00148
OG0001219	BRALA10294	XENTR18228
OG0001220	BRALA31139, BRALA34263	XENTR06344, XENTR06343
OG0001221	BRALA22011	XENTR15915
OG0001223	BRALA03165	XENTR07799, XENTR10652, XENTR13605, XENTR02494, XENTR02495
OG0001224	BRALA26622	XENTR18588
OG0001225	BRALA04168	XENTR09310, XENTR06994, XENTR15732
OG0001226	BRALA29243	XENTR11877, XENTR07881
OG0001227	BRALA29362	XENTR05921
OG0001230	BRALA09760	XENTR05023, XENTR07941, XENTR12054, XENTR07940
OG0001231	BRALA31220	XENTR03878, XENTR01648
OG0001232	BRALA16719, BRALA06486	XENTR01820
OG0001233	BRALA20387	XENTR15515
OG0001237	BRALA07915	XENTR03125, XENTR11439, XENTR05845
OG0001238	BRALA16537	XENTR08981
OG0001238	BRALA10747	XENTR12621, XENTR06928, XENTR03786
OG0001241	BRALA15125	XENTR12971
OG0001241	BRALA14260	XENTR07087, XENTR02055
OG0001243	BRALA07764	XENTR17516, XENTR17517
OG0001245	BRALA18092	XENTR09296
OG0001247	BRALA17334	XENTR19062, XENTR18189, XENTR18467, XENTR11045
OG0001248	BRALA00477	XENTR01078, XENTR18804, XENTR03776
OG0001249	BRALA00961	XENTR10238, XENTR10239
OG0001250	BRALA25027	XENTR10529, XENTR04777, XENTR07316
OG0001251	BRALA03569	XENTR12411
OG0001252	BRALA05331	XENTR06520, XENTR03993, XENTR03992, XENTR09825
OG0001253	BRALA09366	XENTR01323, XENTR07953, XENTR11293, XENTR01322, XENTR02523
OG0001255	BRALA02813	XENTR13075, XENTR00445, XENTR14530, XENTR02994, XENTR07995, XENTR10739
OG0001256	BRALA27869	XENTR12356
OG0001261	BRALA16992, BRALA16993, BRALA34932	XENTR03563, XENTR16999
OG0001262	BRALA35145	XENTR06170, XENTR06171, XENTR19017, XENTR15533
OG0001263	BRALA10859	XENTR06868
OG0001264	BRALA03222	XENTR02490, XENTR03731, XENTR05140
OG0001267	BRALA16976	XENTR14460
OG0001267	BRALA24251	XENTR06333
OG0001268	BRALA01606	XENTR08282
OG0001270	BRALA25030	XENTR01782
OG0001270	BRALA13955	XENTR12521, XENTR12522
OG0001271	BRALA17017	XENTR17754, XENTR02751, XENTR07226
OG0001273	BRALA23210	XENTR13224, XENTR14752, XENTR14082
OG0001274	BRALA10091	XENTR13249, XENTR15210, XENTR15211, XENTR07752
OG0001276	BRALA19427	XENTR09721, XENTR13760
OG0001278	BRALA04581, BRALA14775	XENTR09813
OG0001279	BRALA24710	XENTR11976, XENTR14916
OG0001280	BRALA09515	XENTR13872, XENTR04350, XENTR07156
OG0001282	BRALA02372	XENTR16436, XENTR00274
OG0001284	BRALA14486	XENTR15697
OG0001284	BRALA09529	XENTR01467, XENTR01466
OG0001286	BRALA35984	XENTR12060
OG0001287	BRALA08199	XENTR06418, XENTR10568, XENTR10975, XENTR14177
OG0001288	BRALA01391	XENTR05832, XENTR05833
OG0001289	BRALA12193	XENTR03860
OG0001290	BRALA17572	XENTR08522, XENTR00546, XENTR09553, XENTR04590
OG0001291	BRALA17947	XENTR02209, XENTR05578, XENTR07580, XENTR07579
OG0001292	BRALA14445	XENTR03404, XENTR01086
OG0001293	BRALA33561, BRALA26881	XENTR06445, XENTR06449, XENTR06446, XENTR16665, XENTR14560
OG0001294	BRALA29575	XENTR08985, XENTR08984
OG0001295	BRALA00094	XENTR07162, XENTR07111
OG0001296	BRALA22582	XENTR10758, XENTR16218, XENTR01664, XENTR01665
OG0001297	BRALA23851	XENTR07068, XENTR07067, XENTR01254, XENTR17500
OG0001300	BRALA05943, BRALA27824	XENTR09380, XENTR15087, XENTR13396
OG0001302	BRALA01346	XENTR00019
OG0001302	BRALA17951	XENTR05127, XENTR05128
OG0001304	BRALA22379	XENTR13603, XENTR09891, XENTR07804, XENTR02497
OG0001305	BRALA10193	XENTR06508, XENTR06784, XENTR15394
OG0001306	BRALA05038	XENTR00068
OG0001306	BRALA19534	XENTR06783
OG0001308	BRALA03706	XENTR08924, XENTR10339, XENTR11736
OG0001309	BRALA13335, BRALA13333, BRALA13334, BRALA13338, BRALA13332, BRALA13331	XENTR12950
OG0001310	BRALA22585	XENTR02393
OG0001310	BRALA27863	XENTR15418
