Orthogroup	BRALA	OWEFU
OG0008657	BRALA32006	OFUSG07868.1.p1
OG0008658	BRALA21119	OFUSG12898.1.p1
OG0008659	BRALA28628	OFUSG00907.1.p1
OG0008660	BRALA16548	OFUSG08505.1.p1
OG0008662	BRALA00592	OFUSG09354.1.p1
OG0008663	BRALA34276	OFUSG21864.2.p1, OFUSG21864.3.p1, OFUSG21864.1.p1
OG0008665	BRALA06807	OFUSG09981.1.p1, OFUSG09981.3.p1, OFUSG09981.2.p1
OG0008666	BRALA25113	OFUSG09341.1.p1
OG0008668	BRALA11434	OFUSG24932.1.p1
OG0008671	BRALA20873	OFUSG21525.1.p1
OG0008672	BRALA18524, BRALA29802	OFUSG08718.1.p1
OG0008673	BRALA20899	OFUSG11240.1.p1
OG0008674	BRALA15953	OFUSG03229.1.p1
OG0008676	BRALA07254	OFUSG22426.1.p1
OG0008677	BRALA05307	OFUSG13748.1.p1
OG0008680	BRALA21682	OFUSG06610.1.p1
OG0008681	BRALA10215	OFUSG26283.1.p1
OG0008682	BRALA02229	OFUSG01221.1.p1
OG0008684	BRALA10687	OFUSG23694.1.p1
OG0008693	BRALA27587	OFUSG09320.1.p1
OG0008696	BRALA11880	OFUSG02083.1.p1, OFUSG02083.2.p1
OG0008697	BRALA18391	OFUSG07945.2.p1, OFUSG07945.1.p1
OG0008702	BRALA03098	OFUSG20598.1.p1
OG0008709	BRALA07707	OFUSG07742.1.p1
OG0008758	BRALA19426	OFUSG17027.1.p1, OFUSG17027.2.p1
OG0008760	BRALA14035	OFUSG13091.1.p1
OG0008762	BRALA21759	OFUSG19673.1.p1
OG0008764	BRALA06448	OFUSG11134.1.p1
OG0008765	BRALA00158	OFUSG26039.1.p1
OG0008766	BRALA13488	OFUSG08452.1.p1
OG0008767	BRALA09777	OFUSG26781.1.p1
OG0008770	BRALA28302	OFUSG17786.1.p1, OFUSG02832.1.p1
OG0008772	BRALA21472	OFUSG25268.1.p1, OFUSG25268.2.p1
OG0008773	BRALA28978, BRALA34139	OFUSG21915.1.p1
OG0008774	BRALA20726	OFUSG00279.1.p1, OFUSG00279.3.p1, OFUSG00279.2.p1
OG0008779	BRALA13753	OFUSG21215.1.p1
OG0008780	BRALA17416	OFUSG07395.1.p1
OG0008781	BRALA24780	OFUSG06148.1.p1
OG0008782	BRALA28545	OFUSG16968.1.p1
OG0008784	BRALA00992	OFUSG26545.1.p1
OG0008785	BRALA21787	OFUSG07324.1.p1
OG0008786	BRALA20053	OFUSG06593.1.p1
OG0008788	BRALA20266	OFUSG04735.1.p1
OG0008789	BRALA22759	OFUSG07815.2.p1, OFUSG07815.1.p1
OG0008790	BRALA20707	OFUSG11354.1.p1
OG0008792	BRALA04071	OFUSG04204.1.p1
OG0008793	BRALA25531	OFUSG25376.1.p1
OG0008794	BRALA31199	OFUSG02206.1.p1
OG0008796	BRALA10765	OFUSG11677.1.p1
OG0008797	BRALA14918	OFUSG15750.1.p1
OG0008798	BRALA18668	OFUSG02414.1.p1
OG0008800	BRALA12044	OFUSG09611.1.p1
OG0008801	BRALA35445, BRALA32559, BRALA29232	OFUSG00771.1.p1
OG0008802	BRALA13112	OFUSG10389.1.p1
OG0008804	BRALA13316	OFUSG12259.1.p1
OG0008806	BRALA06332	OFUSG16676.1.p1
OG0008809	BRALA32116, BRALA32117, BRALA32118	OFUSG17046.2.p1, OFUSG17046.1.p1
OG0008810	BRALA25429	OFUSG00409.1.p1
OG0008811	BRALA21997	OFUSG05266.1.p1
OG0008812	BRALA23463	OFUSG11289.1.p1
OG0008813	BRALA13478	OFUSG00621.1.p1
OG0008818	BRALA23356	OFUSG09313.1.p1
OG0008820	BRALA30147	OFUSG07559.1.p1
OG0008821	BRALA19308	OFUSG00724.1.p1
OG0008822	BRALA06559	OFUSG10829.1.p1
OG0008823	BRALA14958	OFUSG15629.1.p1, OFUSG15314.1.p1
OG0008824	BRALA02996	OFUSG07974.1.p1, OFUSG07974.2.p1
OG0008825	BRALA22801, BRALA32453	OFUSG24105.1.p1
OG0008827	BRALA06277	OFUSG17006.1.p1
OG0008828	BRALA04831	OFUSG16795.1.p1
OG0008829	BRALA04028	OFUSG22255.1.p1
OG0008830	BRALA05255	OFUSG21234.1.p1
OG0008831	BRALA23986	OFUSG06801.1.p1
OG0008832	BRALA05684	OFUSG26334.1.p1
OG0008833	BRALA13348	OFUSG12261.1.p1
OG0008834	BRALA01773	OFUSG17174.2.p1, OFUSG17174.1.p1
OG0008835	BRALA13701	OFUSG24616.1.p1
OG0008836	BRALA24617	OFUSG15142.1.p1
OG0008837	BRALA17709	OFUSG24114.1.p1
OG0008838	BRALA22701	OFUSG04580.1.p1, OFUSG04580.2.p1, OFUSG04580.3.p1
OG0008840	BRALA03104	OFUSG18308.1.p1
OG0008841	BRALA16713	OFUSG10001.1.p1
OG0008842	BRALA10898	OFUSG11669.1.p1
OG0008844	BRALA03082	OFUSG20889.1.p1
OG0008845	BRALA29479	OFUSG00890.1.p1
OG0008846	BRALA19450	OFUSG02745.1.p1, OFUSG02745.2.p1
OG0008847	BRALA24430	OFUSG11646.1.p1
OG0008848	BRALA21485	OFUSG25100.1.p1
OG0008850	BRALA11452	OFUSG06725.1.p1
OG0008851	BRALA28866	OFUSG07244.1.p1
OG0008853	BRALA19593	OFUSG13312.1.p1
OG0008855	BRALA02652	OFUSG05980.2.p1, OFUSG05980.1.p1
OG0008856	BRALA13489	OFUSG23400.1.p1
OG0008857	BRALA08584	OFUSG21153.1.p1
OG0008859	BRALA33386	OFUSG06523.1.p1
OG0008860	BRALA26576	OFUSG20680.1.p1, OFUSG20680.2.p1
OG0008861	BRALA26569	OFUSG20546.1.p1
OG0008862	BRALA01344	OFUSG26448.1.p1
OG0008864	BRALA27875	OFUSG18768.1.p1
OG0008866	BRALA16223	OFUSG24700.1.p1, OFUSG14164.1.p1
OG0008867	BRALA04060	OFUSG24289.1.p1
OG0008868	BRALA11155	OFUSG10236.1.p1
OG0008871	BRALA08064	OFUSG11628.1.p1
OG0008872	BRALA05136	OFUSG13246.1.p1, OFUSG13246.2.p1
OG0008873	BRALA06718, BRALA16425, BRALA24736, BRALA05045	OFUSG11918.1.p1
OG0008875	BRALA14660	OFUSG19683.1.p1
OG0008876	BRALA03931	OFUSG11003.1.p1
OG0008877	BRALA06180	OFUSG18234.1.p1
OG0008878	BRALA09412	OFUSG19410.1.p1
OG0008879	BRALA06508	OFUSG22573.1.p1
OG0008880	BRALA12367	OFUSG00128.2.p1, OFUSG00128.1.p1
OG0008881	BRALA27062	OFUSG25736.1.p1
OG0008883	BRALA17730	OFUSG15209.1.p1
OG0008885	BRALA00293	OFUSG17128.1.p1
OG0008888	BRALA20889	OFUSG12544.1.p1
OG0008889	BRALA01153	OFUSG21162.1.p1, OFUSG21162.2.p1
OG0008892	BRALA11439	OFUSG05577.1.p1
OG0008893	BRALA08588	OFUSG23693.1.p1, OFUSG23693.2.p1
OG0008894	BRALA24688	OFUSG17843.1.p1
OG0008896	BRALA03211	OFUSG04858.1.p1
OG0008897	BRALA06370	OFUSG24231.1.p1
OG0008898	BRALA04295	OFUSG04450.1.p1
OG0008900	BRALA31034	OFUSG25058.1.p1
OG0008903	BRALA17180	OFUSG06420.1.p1
OG0008904	BRALA27237, BRALA23936, BRALA15845, BRALA10269, BRALA03857	OFUSG21660.1.p1, OFUSG20282.1.p1, OFUSG07433.1.p1
OG0008907	BRALA06239	OFUSG10907.1.p1
OG0008908	BRALA24125, BRALA24124	OFUSG09015.1.p1
OG0008909	BRALA29912	OFUSG19895.1.p1
OG0008910	BRALA21579	OFUSG21881.1.p1
OG0008914	BRALA28778	OFUSG02936.1.p1
OG0008915	BRALA21243	OFUSG19165.1.p1
OG0008916	BRALA15665	OFUSG00469.1.p1
OG0008917	BRALA22737	OFUSG22164.1.p1
OG0008918	BRALA16541	OFUSG09208.1.p1
OG0008923	BRALA24473	OFUSG05659.1.p1
OG0008924	BRALA22720	OFUSG05789.1.p1
OG0008925	BRALA17172, BRALA17171	OFUSG06414.1.p1
OG0008927	BRALA01077	OFUSG23495.1.p1
OG0008928	BRALA01939	OFUSG13366.1.p1
OG0008929	BRALA26241	OFUSG12282.1.p1
OG0008931	BRALA01562	OFUSG13228.1.p1
OG0008934	BRALA21575	OFUSG21933.1.p1, OFUSG21933.2.p1
OG0008937	BRALA27864	OFUSG00203.1.p1
OG0008940	BRALA19012	OFUSG15579.1.p1
OG0008941	BRALA18433	OFUSG26693.1.p1
OG0008942	BRALA24416	OFUSG16921.1.p1
OG0008946	BRALA28598	OFUSG03165.1.p1
OG0008951	BRALA12901	OFUSG08732.1.p1
OG0008955	BRALA28537	OFUSG18874.1.p1
OG0008959	BRALA01481	OFUSG17686.1.p1
OG0008969	BRALA03250	OFUSG20861.1.p1
OG0008977	BRALA26321, BRALA12665	OFUSG03345.1.p1
OG0008981	BRALA03601	OFUSG17949.1.p1
OG0008982	BRALA07674	OFUSG26672.1.p1
OG0008984	BRALA13985, BRALA23758, BRALA23760, BRALA25299	OFUSG18189.1.p1, OFUSG26485.1.p1, OFUSG26496.1.p1
OG0008989	BRALA18029, BRALA02685, BRALA02687, BRALA20031	OFUSG06443.1.p1
OG0008998	BRALA35695	OFUSG07529.1.p1
OG0008998	BRALA30482, BRALA30916, BRALA30237, BRALA26456, BRALA24958, BRALA23908, BRALA26225, BRALA19878, BRALA30246, BRALA28477	OFUSG22755.1.p1, OFUSG04695.1.p1, OFUSG08645.1.p1, OFUSG25979.1.p1
OG0008999	BRALA16368, BRALA16367, BRALA26685, BRALA07470, BRALA16366, BRALA16364, BRALA16365, BRALA18264	OFUSG05474.1.p1, OFUSG05473.1.p1, OFUSG05471.1.p1
OG0009001	BRALA11969, BRALA24827, BRALA24830, BRALA24828, BRALA24831, BRALA19456, BRALA19049, BRALA19459	OFUSG21860.1.p1
OG0009044	BRALA31022	OFUSG19922.1.p1
OG0009045	BRALA09452	OFUSG20436.1.p1
OG0009048	BRALA22478	OFUSG25255.1.p1
OG0009052	BRALA06022	OFUSG24826.1.p1
OG0009054	BRALA18713	OFUSG02682.1.p1, OFUSG02682.2.p1
OG0009055	BRALA30859, BRALA27360	OFUSG16566.1.p1
OG0009056	BRALA10921, BRALA10799	OFUSG25199.1.p1
OG0009059	BRALA16515	OFUSG20688.1.p1
OG0009061	BRALA22505	OFUSG12481.1.p1
OG0009062	BRALA16907	OFUSG00532.1.p1
OG0009063	BRALA25042	OFUSG10649.1.p1
OG0009064	BRALA05527	OFUSG21431.1.p1, OFUSG21431.2.p1
OG0009065	BRALA25172, BRALA25171	OFUSG25679.1.p1, OFUSG25679.2.p1, OFUSG12901.3.p1, OFUSG12901.2.p1, OFUSG12901.1.p1
OG0009066	BRALA29047	OFUSG15489.2.p1, OFUSG15489.1.p1
OG0009069	BRALA10186	OFUSG25677.1.p1
OG0009070	BRALA20738	OFUSG20997.1.p1
OG0009074	BRALA30722	OFUSG20149.1.p1
OG0009076	BRALA22486	OFUSG12182.1.p1
OG0009079	BRALA12589, BRALA03538, BRALA03539, BRALA32642	OFUSG20285.1.p1
OG0009080	BRALA18316	OFUSG25731.3.p1, OFUSG25731.2.p1, OFUSG25731.1.p1
OG0009081	BRALA03798	OFUSG09143.1.p1
OG0009082	BRALA04176	OFUSG07339.1.p1
OG0009084	BRALA15370	OFUSG18988.1.p1
OG0009085	BRALA05507	OFUSG26467.1.p1
OG0009086	BRALA34742, BRALA35502, BRALA34003	OFUSG10308.1.p1
OG0009087	BRALA25628	OFUSG24393.1.p1
OG0009088	BRALA29900	OFUSG26843.1.p1, OFUSG26843.2.p1
OG0009089	BRALA03720	OFUSG17952.2.p1, OFUSG17952.1.p1
OG0009090	BRALA18004	OFUSG06619.1.p1
OG0009091	BRALA16726	OFUSG10537.1.p1
OG0009092	BRALA30142	OFUSG17341.1.p1
OG0009093	BRALA10058	OFUSG26131.1.p1, OFUSG26131.2.p1
OG0009094	BRALA21937	OFUSG10895.1.p1
OG0009095	BRALA03346	OFUSG04977.1.p1
OG0009096	BRALA05732, BRALA05733	OFUSG23427.1.p1
OG0009098	BRALA28133, BRALA09390, BRALA09387	OFUSG18865.1.p1
OG0009099	BRALA23133	OFUSG18912.1.p1
OG0009102	BRALA17636	OFUSG00030.1.p1
OG0009102	BRALA17637	OFUSG18460.1.p1, OFUSG10830.1.p1
OG0009105	BRALA20875	OFUSG11296.1.p1
OG0009106	BRALA13469, BRALA13470	OFUSG09012.1.p1
OG0009107	BRALA29623	OFUSG19386.1.p1
OG0009108	BRALA03625	OFUSG10602.1.p1
OG0009110	BRALA10741	OFUSG21341.1.p1
OG0009111	BRALA29048	OFUSG07961.1.p1
OG0009113	BRALA34324	OFUSG22158.1.p1
OG0009117	BRALA22488	OFUSG25263.1.p1
OG0009119	BRALA20080	OFUSG05016.1.p1
OG0009120	BRALA14613	OFUSG09532.1.p1
OG0009121	BRALA30881	OFUSG03944.1.p1
OG0009125	BRALA17527	OFUSG13167.1.p1
OG0009126	BRALA09289	OFUSG06948.1.p1
OG0009129	BRALA02651	OFUSG07115.1.p1
OG0009131	BRALA35724	OFUSG06246.1.p1
OG0009132	BRALA15923	OFUSG03560.1.p1
OG0009133	BRALA17890, BRALA17889	OFUSG26456.1.p1
OG0009134	BRALA00279	OFUSG26687.1.p1
OG0009136	BRALA11941	OFUSG11301.1.p1
OG0009137	BRALA10897	OFUSG12048.1.p1
OG0009138	BRALA35311, BRALA34689, BRALA30845, BRALA35523	OFUSG07579.1.p1
OG0009140	BRALA19119	OFUSG20830.1.p1
OG0009141	BRALA34716, BRALA34760	OFUSG09755.1.p1
OG0009143	BRALA12756	OFUSG18693.1.p1
OG0009144	BRALA16355	OFUSG18997.1.p1
OG0009145	BRALA16160	OFUSG14465.1.p1
OG0009148	BRALA01566	OFUSG13227.1.p1
OG0009149	BRALA09242	OFUSG19533.1.p1
OG0009150	BRALA30166	OFUSG12399.1.p1
OG0009151	BRALA06692	OFUSG18059.1.p1
OG0009153	BRALA22180	OFUSG15454.1.p1
OG0009157	BRALA28876	OFUSG19209.1.p1
OG0009158	BRALA10838	OFUSG12468.1.p1
OG0009162	BRALA19514	OFUSG18665.1.p1
OG0009164	BRALA00857	OFUSG13244.1.p1
OG0009165	BRALA18726	OFUSG03774.1.p1
OG0009168	BRALA27400	OFUSG08153.1.p1
OG0009169	BRALA18947	OFUSG18767.1.p1
OG0009170	BRALA35292, BRALA29847	OFUSG19496.1.p1
OG0009171	BRALA20632	OFUSG14983.1.p1
OG0009172	BRALA07436	OFUSG11813.1.p1
OG0009174	BRALA16276	OFUSG06010.1.p1, OFUSG06010.2.p1
OG0009175	BRALA14628	OFUSG08766.1.p1
OG0009183	BRALA18833	OFUSG09061.1.p1
OG0009190	BRALA27671	OFUSG16807.1.p1
OG0009195	BRALA01482	OFUSG15401.1.p1
OG0009197	BRALA16159	OFUSG14467.1.p1
OG0009199	BRALA03072	OFUSG09121.1.p1
OG0009214	BRALA24260	OFUSG15511.2.p1, OFUSG15511.4.p1, OFUSG15511.3.p1, OFUSG15511.1.p1, OFUSG15511.5.p1
OG0009217	BRALA29700	OFUSG22187.1.p1
OG0009230	BRALA13379	OFUSG05306.1.p1
OG0009231	BRALA12023	OFUSG21819.1.p1
OG0009232	BRALA29290	OFUSG18656.1.p1
OG0009240	BRALA02754, BRALA31949, BRALA33653	OFUSG05375.1.p1
OG0009240	BRALA02751	OFUSG14944.1.p1
OG0009288	BRALA04717	OFUSG09906.1.p1
OG0009291	BRALA34502, BRALA05137	OFUSG22445.1.p1, OFUSG22445.2.p1
OG0009295	BRALA13989, BRALA14534, BRALA14535, BRALA26682	OFUSG19456.1.p1
OG0009298	BRALA23723	OFUSG00422.1.p1
OG0009301	BRALA22294	OFUSG11996.1.p1
OG0009305	BRALA00580	OFUSG26582.1.p1
OG0009309	BRALA27581	OFUSG08127.1.p1
OG0009310	BRALA28856	OFUSG25378.1.p1, OFUSG25378.2.p1
OG0009311	BRALA19236	OFUSG03423.1.p1
OG0009312	BRALA08769	OFUSG01075.1.p1
OG0009313	BRALA13086	OFUSG17852.1.p1
OG0009314	BRALA20494	OFUSG05459.1.p1
OG0009315	BRALA05899	OFUSG14677.1.p1
OG0009316	BRALA21421	OFUSG05559.1.p1
OG0009318	BRALA00550, BRALA00551	OFUSG17248.1.p1, OFUSG17248.2.p1
OG0009319	BRALA24040	OFUSG12458.1.p1
OG0009320	BRALA01411, BRALA28204	OFUSG01082.1.p1
OG0009321	BRALA33808, BRALA32523	OFUSG24094.1.p1, OFUSG24094.2.p1
OG0009322	BRALA18442	OFUSG25441.1.p1
OG0009324	BRALA25006	OFUSG11375.1.p1
OG0009327	BRALA08860	OFUSG00035.1.p1
OG0009328	BRALA21473	OFUSG12518.1.p1
OG0009330	BRALA05280	OFUSG18309.1.p1
OG0009334	BRALA34146	OFUSG07050.1.p1
OG0009335	BRALA00728	OFUSG13545.1.p1
OG0009336	BRALA11823	OFUSG02730.1.p1
OG0009337	BRALA14576	OFUSG23478.1.p1
OG0009338	BRALA16943	OFUSG03116.1.p1
OG0009340	BRALA16605	OFUSG19645.1.p1
OG0009341	BRALA23710	OFUSG01573.1.p1
OG0009343	BRALA18002	OFUSG06617.1.p1
OG0009345	BRALA10703	OFUSG08023.1.p1
OG0009347	BRALA25599	OFUSG05587.1.p1
OG0009348	BRALA17757, BRALA17756	OFUSG15330.1.p1
OG0009349	BRALA07395	OFUSG16160.1.p1
OG0009350	BRALA17314	OFUSG19088.1.p1
OG0009352	BRALA16377	OFUSG05803.1.p1
OG0009354	BRALA26573	OFUSG20456.1.p1
OG0009357	BRALA05243	OFUSG13467.1.p1
OG0009358	BRALA07358	OFUSG24366.1.p1, OFUSG24367.1.p1
OG0009359	BRALA01641, BRALA15073, BRALA15071	OFUSG19737.1.p1
OG0009360	BRALA26256	OFUSG11844.1.p1
OG0009361	BRALA06923	OFUSG16777.1.p1
OG0009363	BRALA22159	OFUSG24128.2.p1, OFUSG24128.1.p1
OG0009365	BRALA07994	OFUSG04300.1.p1, OFUSG04301.2.p1, OFUSG04301.1.p1
OG0009368	BRALA20611	OFUSG16743.1.p1
OG0009369	BRALA12716	OFUSG05915.1.p1
OG0009370	BRALA03320	OFUSG05292.1.p1
OG0009371	BRALA34598	OFUSG17675.1.p1
OG0009372	BRALA15777	OFUSG13599.1.p1, OFUSG13598.1.p1
OG0009375	BRALA10012	OFUSG08311.1.p1
OG0009377	BRALA35571, BRALA18371	OFUSG08419.1.p1
OG0009378	BRALA15787	OFUSG17534.1.p1
OG0009380	BRALA26586	OFUSG05222.2.p1, OFUSG05222.1.p1
OG0009383	BRALA17628	OFUSG04848.1.p1
OG0009385	BRALA17721	OFUSG15261.1.p1
OG0009388	BRALA33919, BRALA33489	OFUSG06775.1.p1
OG0009389	BRALA16747	OFUSG19390.1.p1
OG0009390	BRALA28964	OFUSG01931.1.p1, OFUSG01931.3.p1, OFUSG01931.2.p1
OG0009391	BRALA20734	OFUSG00807.1.p1
OG0009393	BRALA23028	OFUSG18368.1.p1
OG0009394	BRALA02911	OFUSG07164.1.p1
OG0009395	BRALA08280	OFUSG03770.1.p1
OG0009396	BRALA09780	OFUSG23229.1.p1
OG0009397	BRALA03446, BRALA16937	OFUSG07825.2.p1, OFUSG07825.3.p1, OFUSG07825.1.p1
OG0009399	BRALA12180	OFUSG08702.1.p1
OG0009400	BRALA13658, BRALA13659	OFUSG14817.1.p1
OG0009401	BRALA27590	OFUSG18727.1.p1
OG0009402	BRALA26570	OFUSG14571.1.p1
OG0009404	BRALA27515	OFUSG00691.1.p1
OG0009405	BRALA13525	OFUSG08438.1.p1
OG0009406	BRALA18721	OFUSG03371.1.p1
OG0009407	BRALA34751	OFUSG17955.1.p1
OG0009408	BRALA28426, BRALA33119	OFUSG22627.1.p1
OG0009409	BRALA21694	OFUSG05565.1.p1
OG0009410	BRALA18958	OFUSG18655.1.p1
OG0009412	BRALA19773, BRALA18238	OFUSG06425.1.p1
OG0009413	BRALA26269	OFUSG12281.1.p1
OG0009417	BRALA16808	OFUSG16591.1.p1
OG0009421	BRALA01104	OFUSG01268.1.p1
OG0009425	BRALA27928	OFUSG05856.1.p1
OG0009426	BRALA26243	OFUSG11215.1.p1
OG0009427	BRALA13784	OFUSG21512.1.p1
OG0009434	BRALA29421	OFUSG15369.1.p1
OG0009436	BRALA08355	OFUSG09125.1.p1, OFUSG09125.2.p1
OG0009440	BRALA17775	OFUSG25079.1.p1
OG0009441	BRALA12121, BRALA12119, BRALA32111	OFUSG14052.1.p1
OG0009443	BRALA15805	OFUSG03024.1.p1
OG0009449	BRALA26985	OFUSG02044.1.p1
OG0009451	BRALA21705	OFUSG05469.1.p1, OFUSG05469.2.p1
OG0009452	BRALA13295	OFUSG23378.1.p1
OG0009455	BRALA24025	OFUSG18957.1.p1
OG0009468	BRALA15080	OFUSG09051.1.p1
OG0009472	BRALA14356	OFUSG23265.1.p1
OG0009474	BRALA00360	OFUSG19705.1.p1
OG0009483	BRALA12485	OFUSG20618.1.p1
OG0009486	BRALA18698, BRALA18699	OFUSG03543.1.p1
OG0009487	BRALA24031, BRALA24077, BRALA24030, BRALA25584, BRALA19505, BRALA15978, BRALA18739, BRALA15644, BRALA31885	OFUSG02780.1.p1
OG0009489	BRALA19895, BRALA27105, BRALA04594, BRALA04990, BRALA26604, BRALA29436, BRALA29435, BRALA03293	OFUSG23455.1.p1
OG0009491	BRALA32343, BRALA26318, BRALA27434, BRALA29329, BRALA26284, BRALA26644, BRALA07298, BRALA09959, BRALA30397	OFUSG21020.1.p2
OG0009495	BRALA31875, BRALA33663, BRALA23007	OFUSG00856.2.p1, OFUSG00856.1.p1
OG0009497	BRALA00872	OFUSG25559.1.p1, OFUSG21078.1.p1
OG0009543	BRALA24262	OFUSG22134.1.p1
OG0009548	BRALA03623	OFUSG10912.1.p1
OG0009552	BRALA25352	OFUSG10357.2.p1, OFUSG10357.1.p1
OG0009554	BRALA16588	OFUSG19879.1.p1, OFUSG19879.2.p1
OG0009562	BRALA11234	OFUSG10372.1.p1
OG0009563	BRALA32044, BRALA17762	OFUSG22211.1.p1
OG0009567	BRALA24568, BRALA19765	OFUSG06342.1.p1
OG0009568	BRALA21809, BRALA21810	OFUSG07111.1.p1
OG0009570	BRALA20437	OFUSG21855.1.p1
OG0009571	BRALA16630	OFUSG11611.1.p1
OG0009576	BRALA18641	OFUSG11141.1.p1
OG0009577	BRALA29088	OFUSG16415.1.p1
OG0009578	BRALA00721	OFUSG17646.1.p1, OFUSG17646.2.p1
OG0009579	BRALA18808	OFUSG25948.1.p1
OG0009582	BRALA06697	OFUSG22701.2.p1, OFUSG22701.1.p1, OFUSG24845.1.p1, OFUSG24846.1.p1, OFUSG16767.1.p1, OFUSG17584.1.p1
OG0009584	BRALA23633	OFUSG19529.1.p1
OG0009585	BRALA34076	OFUSG11546.1.p1
OG0009586	BRALA26325	OFUSG02636.1.p1
OG0009589	BRALA24787, BRALA24786, BRALA24785	OFUSG20743.1.p1
OG0009590	BRALA06074	OFUSG19261.1.p1
OG0009595	BRALA04626	OFUSG07445.1.p1
OG0009596	BRALA10705	OFUSG26282.4.p1, OFUSG26282.5.p1, OFUSG26282.2.p1, OFUSG26282.1.p1, OFUSG26282.3.p1
OG0009597	BRALA17876	OFUSG24647.1.p1
OG0009598	BRALA05281	OFUSG23448.1.p1
OG0009599	BRALA18841	OFUSG01244.1.p1
OG0009601	BRALA14238	OFUSG13987.1.p1
OG0009603	BRALA10895	OFUSG21896.3.p1, OFUSG21896.2.p1, OFUSG21896.4.p1, OFUSG21896.1.p1, OFUSG21896.5.p1
OG0009604	BRALA03268	OFUSG20315.1.p1
OG0009607	BRALA20897	OFUSG02256.1.p1
OG0009609	BRALA19980, BRALA22315	OFUSG20483.2.p1, OFUSG20483.1.p1
OG0009610	BRALA00421	OFUSG11804.1.p1
OG0009611	BRALA31021	OFUSG09201.1.p1
OG0009612	BRALA22746	OFUSG03806.1.p1, OFUSG03806.2.p1
OG0009614	BRALA06398	OFUSG18217.1.p1
OG0009615	BRALA04603	OFUSG03940.2.p1, OFUSG03940.1.p1
OG0009618	BRALA19058, BRALA19057	OFUSG01090.1.p1
OG0009620	BRALA10800, BRALA10922	OFUSG21044.1.p1
OG0009622	BRALA18840	OFUSG00312.1.p1, OFUSG00312.2.p1
OG0009624	BRALA10713	OFUSG04720.2.p1, OFUSG04720.1.p1
OG0009627	BRALA15325	OFUSG05804.1.p1
OG0009631	BRALA27910	OFUSG00115.1.p1
OG0009633	BRALA29059	OFUSG09677.1.p1
OG0009635	BRALA11566	OFUSG13427.1.p1
OG0009636	BRALA25842	OFUSG06508.1.p1
OG0009638	BRALA24897	OFUSG04577.1.p1
OG0009639	BRALA07241	OFUSG24173.1.p1
OG0009640	BRALA15950	OFUSG03603.1.p1
OG0009645	BRALA21281	OFUSG26437.1.p1
OG0009647	BRALA21789	OFUSG25498.1.p1
OG0009648	BRALA01878	OFUSG17403.1.p1
OG0009650	BRALA03440	OFUSG20298.2.p1, OFUSG20298.1.p1
OG0009652	BRALA26144	OFUSG25061.1.p1
OG0009653	BRALA16250	OFUSG25787.1.p1
OG0009655	BRALA26112	OFUSG12379.1.p1
OG0009656	BRALA18470	OFUSG07771.1.p1
OG0009661	BRALA01687	OFUSG10349.1.p1
OG0009663	BRALA17217	OFUSG05579.1.p1
OG0009665	BRALA23276	OFUSG03493.1.p1
OG0009667	BRALA25222, BRALA27348, BRALA29853, BRALA10134, BRALA34281, BRALA19580	OFUSG00331.1.p1, OFUSG02792.1.p1
OG0009668	BRALA26181, BRALA26182, BRALA26180, BRALA21137	OFUSG00623.1.p1, OFUSG10523.1.p1, OFUSG10523.2.p1, OFUSG21876.1.p1, OFUSG01303.1.p1
OG0009669	BRALA12668	OFUSG02817.1.p1
OG0009670	BRALA13322, BRALA13323	OFUSG12038.1.p1
OG0009673	BRALA06171	OFUSG14710.1.p1
OG0009674	BRALA03030	OFUSG03454.1.p1
OG0009676	BRALA29430	OFUSG04823.1.p1
OG0009677	BRALA23197	OFUSG25636.1.p1
OG0009679	BRALA05040	OFUSG23507.1.p1, OFUSG23506.1.p1
OG0009680	BRALA05256	OFUSG23472.1.p1
OG0009681	BRALA06256	OFUSG10298.1.p1
OG0009683	BRALA17382	OFUSG11989.1.p1
OG0009684	BRALA18803	OFUSG00398.2.p1, OFUSG00398.1.p1
OG0009685	BRALA29713	OFUSG19185.1.p1
OG0009691	BRALA24238	OFUSG23785.1.p1
OG0009695	BRALA22721	OFUSG18893.1.p1
OG0009707	BRALA01223	OFUSG24925.1.p1
OG0009723	BRALA20879	OFUSG22021.1.p1
OG0009737	BRALA16493, BRALA16498	OFUSG20672.1.p1, OFUSG20672.2.p1
OG0009739	BRALA21313, BRALA18394	OFUSG25666.1.p1
OG0009744	BRALA21780, BRALA02997	OFUSG23408.1.p1
OG0009751	BRALA00907, BRALA29030, BRALA33193	OFUSG25230.1.p1, OFUSG19451.1.p1, OFUSG12234.1.p1, OFUSG19452.1.p1, OFUSG25231.1.p2
OG0009756	BRALA19724, BRALA26263, BRALA07633, BRALA01513, BRALA17305	OFUSG08926.1.p1
OG0009759	BRALA31982, BRALA31981, BRALA31648, BRALA20354, BRALA00826	OFUSG24261.1.p1
OG0009762	BRALA13113	OFUSG09524.1.p1, OFUSG09524.2.p1
OG0009843	BRALA17152	OFUSG25403.1.p1
OG0009853	BRALA03589	OFUSG16839.1.p1
OG0009854	BRALA31256	OFUSG19370.1.p1
OG0009862	BRALA06334	OFUSG10315.2.p1, OFUSG10315.1.p1
OG0009863	BRALA13972, BRALA29416	OFUSG05406.2.p1, OFUSG05406.1.p1, OFUSG12152.1.p1
