Orthogroup	BRALA	BRAFL
OG0014130	BRALA28726	bflo_19659, bflo_19657, bflo_27286, bflo_27288, bflo_19658, bflo_27287
OG0014131	BRALA27652	bflo_20449
OG0014131	BRALA19000, BRALA11687	bflo_21404
OG0014132	BRALA06155	bflo_21821
OG0014133	BRALA33617	bflo_22324
OG0014133	BRALA05987	bflo_22323
OG0014134	BRALA13598	bflo_22438
OG0014135	BRALA13995, BRALA06524, BRALA06589, BRALA13936, BRALA06273, BRALA11088, BRALA32759, BRALA06498	bflo_22889
OG0014136	BRALA00914	bflo_25227
OG0014136	BRALA28553, BRALA07805	bflo_25422
OG0014136	BRALA00912	bflo_25228, bflo_25229, bflo_25424
OG0014137	BRALA02082	bflo_26750
OG0014138	BRALA28485, BRALA29004, BRALA32018, BRALA23166, BRALA33404, BRALA07546	bflo_27060
OG0014500	BRALA21064	bflo_23501
OG0014514	BRALA24875	bflo_18524, bflo_19325, bflo_19443
OG0014514	BRALA24871	bflo_18992
OG0014515	BRALA27396	bflo_16393
OG0014520	BRALA16458	bflo_14053
OG0014528	BRALA00092	bflo_00883
OG0014530	BRALA16776	bflo_23462
OG0014556	BRALA16714	bflo_23276
OG0014559	BRALA08309	bflo_14404
OG0014560	BRALA16879, BRALA16878, BRALA16877	bflo_17307
OG0014564	BRALA29175	bflo_14931
OG0014566	BRALA31865	bflo_15059
OG0014579	BRALA11305	bflo_02556
OG0014584	BRALA15280	bflo_11089
OG0014588	BRALA08216	bflo_00044
OG0014589	BRALA15056	bflo_06415
OG0014591	BRALA11249	bflo_22800
OG0014597	BRALA28433	bflo_14015
OG0014607	BRALA18623	bflo_23838
OG0014613	BRALA04349	bflo_06960
OG0014625	BRALA11097	bflo_23769
OG0014650	BRALA22266	bflo_23090
OG0014669	BRALA17767	bflo_09960
OG0014778	BRALA06570	bflo_23867
OG0014795	BRALA03641	bflo_08300
OG0014795	BRALA15401	bflo_12319
OG0014807	BRALA31909, BRALA31912	bflo_04212, bflo_04222
OG0014821	BRALA29462	bflo_24160
OG0014829	BRALA21183	bflo_00338
OG0014854	BRALA14836, BRALA29009, BRALA35196, BRALA25468, BRALA32606, BRALA20914	bflo_13083
OG0014904	BRALA35328, BRALA04844	bflo_04446
OG0014905	BRALA19429	bflo_14144
OG0014927	BRALA15389	bflo_12283
OG0014927	BRALA15382	bflo_12282
OG0014936	BRALA26073	bflo_12348
OG0014953	BRALA28167	bflo_20851
OG0015013	BRALA11307	bflo_02854
OG0015018	BRALA18785	bflo_00089
OG0015085	BRALA00099	bflo_04786, bflo_16148, bflo_26424, bflo_26423, bflo_00208
OG0015085	BRALA00095	bflo_00209
OG0015086	BRALA14380, BRALA14383, BRALA14384, BRALA14382	bflo_21025, bflo_00418
OG0015086	BRALA14377	bflo_12385
OG0015087	BRALA00015	bflo_00850
OG0015087	BRALA25093, BRALA25086, BRALA25088, BRALA25091, BRALA25095	bflo_26556
OG0015088	BRALA33061, BRALA33716, BRALA19777, BRALA18155, BRALA30331, BRALA19844, BRALA19815	bflo_01108
OG0015089	BRALA04578, BRALA29227, BRALA30253, BRALA08305, BRALA25597, BRALA31782, BRALA17242	bflo_01142
OG0015090	BRALA15402	bflo_12316
OG0015090	BRALA15403	bflo_12312
OG0015090	BRALA15404	bflo_12318
OG0015091	BRALA31869, BRALA32050, BRALA32051	bflo_07583
OG0015091	BRALA07149, BRALA07151	bflo_02076
OG0015092	BRALA07021	bflo_02120, bflo_02082
OG0015094	BRALA04822	bflo_02324
OG0015094	BRALA04823	bflo_02484
OG0015095	BRALA04569	bflo_02925
OG0015095	BRALA11370	bflo_02340, bflo_24871, bflo_02813
OG0015095	BRALA04583	bflo_02939
OG0015096	BRALA11312	bflo_02599, bflo_02415, bflo_02416, bflo_10317, bflo_16436, bflo_09649, bflo_09421
OG0015097	BRALA05097	bflo_25377, bflo_25375, bflo_25376
OG0015097	BRALA05268	bflo_25246, bflo_05383, bflo_02656
OG0015098	BRALA25879	bflo_02746
OG0015098	BRALA31325, BRALA24558, BRALA31322, BRALA30281	bflo_02958, bflo_02773
OG0015099	BRALA04748	bflo_02778
OG0015100	BRALA08883, BRALA08867	bflo_26717
OG0015100	BRALA08880, BRALA08881, BRALA08882	bflo_03298, bflo_03131
OG0015101	BRALA01594, BRALA25005, BRALA01081, BRALA01079, BRALA01080, BRALA30201	bflo_03162
OG0015102	BRALA17365	bflo_03424
OG0015102	BRALA17410	bflo_22322
OG0015103	BRALA08778	bflo_04912
OG0015103	BRALA02418	bflo_03541, bflo_03549
OG0015104	BRALA02194	bflo_27425, bflo_22910, bflo_18442, bflo_26727, bflo_03625, bflo_03624, bflo_03620
OG0015105	BRALA19679, BRALA01220	bflo_25924, bflo_26036, bflo_03841, bflo_25925, bflo_26035, bflo_03842
OG0015106	BRALA30455	bflo_05221, bflo_27079, bflo_13379, bflo_11059, bflo_03845
OG0015107	BRALA02023	bflo_13305, bflo_15573, bflo_04021, bflo_04016, bflo_04023, bflo_04030, bflo_04019
OG0015108	BRALA07739	bflo_08986, bflo_04092, bflo_04091, bflo_10104, bflo_09145, bflo_25172, bflo_19374
OG0015109	BRALA00043	bflo_04192
OG0015110	BRALA19983	bflo_14017
OG0015110	BRALA04420	bflo_04288
OG0015110	BRALA04419	bflo_04291
OG0015111	BRALA02991, BRALA02998, BRALA21778	bflo_04430, bflo_16948, bflo_27186, bflo_16102, bflo_27184
OG0015112	BRALA17818	bflo_04506, bflo_10827
OG0015112	BRALA05453	bflo_15266, bflo_15265
OG0015113	BRALA19238, BRALA05635, BRALA21523, BRALA09985, BRALA05636, BRALA21524, BRALA10901	bflo_05398
OG0015114	BRALA21253	bflo_05420, bflo_13608, bflo_05535, bflo_11886, bflo_13117, bflo_26548, bflo_09608
OG0015115	BRALA11758, BRALA11755, BRALA11756, BRALA20130, BRALA11757, BRALA19231, BRALA01839	bflo_05705
OG0015116	BRALA15110	bflo_06015
OG0015116	BRALA34485	bflo_24180
OG0015117	BRALA17900	bflo_06038
OG0015118	BRALA08359	bflo_06773
OG0015118	BRALA20487	bflo_06304
OG0015119	BRALA22340	bflo_06930
OG0015119	BRALA34397	bflo_20524, bflo_20682
OG0015120	BRALA22317	bflo_07186
OG0015120	BRALA04507	bflo_07781
OG0015120	BRALA19879	bflo_08359
OG0015121	BRALA04042, BRALA04039, BRALA04041	bflo_07242
OG0015122	BRALA21878	bflo_11982
OG0015122	BRALA04052, BRALA23521, BRALA23518	bflo_07257, bflo_08636
OG0015123	BRALA16356	bflo_10818
OG0015123	BRALA21593	bflo_07472, bflo_21765
OG0015124	BRALA32851	bflo_07730
OG0015125	BRALA17070, BRALA17071, BRALA17072, BRALA17069, BRALA17068, BRALA17063, BRALA15522	bflo_07746
OG0015126	BRALA20332	bflo_11836, bflo_11835, bflo_07778, bflo_11832, bflo_11833, bflo_12277, bflo_11834
OG0015127	BRALA25239, BRALA30406, BRALA25990, BRALA32568, BRALA25992	bflo_08688
OG0015128	BRALA09841, BRALA09840	bflo_08810
OG0015128	BRALA09838, BRALA09839	bflo_09045
OG0015128	BRALA09837	bflo_10132
OG0015129	BRALA28384	bflo_09669
OG0015130	BRALA28878	bflo_10122
OG0015131	BRALA29092, BRALA07509	bflo_10491
OG0015131	BRALA07513, BRALA29093, BRALA07508	bflo_10511, bflo_10494
OG0015132	BRALA26794, BRALA05188	bflo_10872
OG0015132	BRALA09829	bflo_27429
OG0015132	BRALA05493	bflo_23654, bflo_23655
OG0015133	BRALA07869	bflo_10903, bflo_12459, bflo_12451, bflo_18810, bflo_27039, bflo_12453, bflo_14632
OG0015134	BRALA20432	bflo_11718, bflo_11606, bflo_15871
OG0015134	BRALA32654, BRALA06795	bflo_10918
OG0015135	BRALA10083, BRALA25982, BRALA17274, BRALA24354, BRALA33725, BRALA10067	bflo_10936, bflo_11306
OG0015136	BRALA09397, BRALA30650, BRALA19526, BRALA26275, BRALA24966, BRALA07321	bflo_10976, bflo_13422
OG0015138	BRALA10963	bflo_11524, bflo_11992, bflo_11523, bflo_11225, bflo_11526, bflo_11527, bflo_11993
OG0015139	BRALA07785, BRALA33217, BRALA07784, BRALA25162, BRALA07923, BRALA33218, BRALA32428	bflo_13525
OG0015140	BRALA26219	bflo_13683, bflo_17433, bflo_19010
OG0015141	BRALA09086	bflo_18548
OG0015141	BRALA10842	bflo_13859, bflo_23432, bflo_25121, bflo_24021
OG0015142	BRALA12689, BRALA26329, BRALA34172, BRALA33796	bflo_15498, bflo_14526, bflo_14525, bflo_14111
OG0015144	BRALA33537	bflo_15503
OG0015145	BRALA23519	bflo_15608
OG0015145	BRALA21796	bflo_15628, bflo_15600, bflo_15590, bflo_15591
OG0015146	BRALA27331	bflo_16478
OG0015147	BRALA32518, BRALA32516, BRALA32514, BRALA32517, BRALA32515, BRALA03011, BRALA03010	bflo_16712
OG0015148	BRALA17555, BRALA05515, BRALA21058, BRALA26929, BRALA23320, BRALA02425, BRALA02451	bflo_17167
OG0015149	BRALA03908, BRALA03906, BRALA20723, BRALA03907, BRALA03910, BRALA03909, BRALA03912	bflo_17366
OG0015150	BRALA10867	bflo_17744, bflo_17748
OG0015151	BRALA34807, BRALA28578, BRALA17479, BRALA12858, BRALA31115, BRALA11698	bflo_17892
OG0015152	BRALA21039, BRALA09854, BRALA22572	bflo_19107
OG0015153	BRALA31141	bflo_19865
OG0015154	BRALA31140	bflo_21125
OG0015155	BRALA29934, BRALA08570, BRALA12607, BRALA15549, BRALA31599, BRALA12608, BRALA03969	bflo_21394
OG0015156	BRALA12152	bflo_22506
OG0015156	BRALA12157	bflo_22470
OG0015156	BRALA12156	bflo_22060
OG0015157	BRALA31474, BRALA12321, BRALA31465, BRALA12319, BRALA31468, BRALA31470, BRALA31473	bflo_22389
OG0015158	BRALA29905	bflo_23292
OG0015160	BRALA00920	bflo_25832
OG0015161	BRALA05078	bflo_26357
OG0015161	BRALA01247, BRALA01248	bflo_26188
OG0015161	BRALA05083	bflo_26198
OG0015164	BRALA34933, BRALA27184, BRALA27183, BRALA25814, BRALA27182, BRALA32207, BRALA23495	bflo_27101
OG0015165	BRALA35126, BRALA35952, BRALA14025, BRALA28724	bflo_27285
OG0015166	BRALA15104	bflo_27504
OG0015621	BRALA19121	bflo_13143
OG0015640	BRALA03795	bflo_08503
OG0015655	BRALA09100	bflo_19330
OG0015675	BRALA15828	bflo_24399
OG0015684	BRALA19225	bflo_14956, bflo_15114
OG0015685	BRALA10416	bflo_23525, bflo_23909
OG0015687	BRALA07445	bflo_18769
OG0015688	BRALA25783	bflo_08818
OG0015697	BRALA22151	bflo_20107
OG0015699	BRALA34124	bflo_07036
OG0015701	BRALA09199	bflo_19379
OG0015715	BRALA18133	bflo_18553, bflo_18872
OG0015744	BRALA20037	bflo_10978
OG0015745	BRALA19570, BRALA05768	bflo_24984, bflo_24833
OG0015752	BRALA06732	bflo_08560
OG0015760	BRALA31103	bflo_26626
OG0015760	BRALA31104	bflo_01461
OG0015771	BRALA03207	bflo_13458, bflo_12954, bflo_13457, bflo_04771, bflo_12955
OG0015779	BRALA24087	bflo_27172, bflo_15848, bflo_15849
OG0015795	BRALA02661	bflo_16673
OG0015795	BRALA03633	bflo_08277
OG0015804	BRALA31752	bflo_25230, bflo_25226
OG0015807	BRALA18636	bflo_23793
OG0015833	BRALA31543, BRALA20729	bflo_04907
OG0015849	BRALA25319	bflo_07101, bflo_07218, bflo_06132
OG0015938	BRALA31618, BRALA05095	bflo_25414, bflo_26013, bflo_00060, bflo_25349
OG0015940	BRALA04862	bflo_02322
OG0015942	BRALA33377	bflo_05360
OG0015996	BRALA06633	bflo_08610
OG0016031	BRALA14500, BRALA18166	bflo_19316, bflo_19317, bflo_27302
OG0016072	BRALA24931, BRALA25149, BRALA26194, BRALA25150, BRALA33379	bflo_21236
OG0016073	BRALA06869	bflo_07325, bflo_07646
OG0016097	BRALA32089	bflo_20692
OG0016100	BRALA01954	bflo_04084
OG0016149	BRALA05926	bflo_22558
OG0016182	BRALA34058	bflo_25039
OG0016235	BRALA10184	bflo_27346
OG0016298	BRALA21806	bflo_15674
OG0016320	BRALA00249	bflo_26590, bflo_00694
OG0016348	BRALA00785	bflo_25927
OG0016348	BRALA01323	bflo_00095, bflo_00092, bflo_00096
OG0016349	BRALA32819, BRALA31393	bflo_00116, bflo_05459, bflo_26491, bflo_05458, bflo_05460
OG0016350	BRALA00468	bflo_00240
OG0016350	BRALA00472, BRALA00470, BRALA00471, BRALA00469	bflo_07978
OG0016351	BRALA08288	bflo_26535
OG0016351	BRALA00448	bflo_26534, bflo_00361
OG0016351	BRALA00449	bflo_26533
OG0016352	BRALA00187, BRALA25458, BRALA25451, BRALA25450	bflo_00603, bflo_26457, bflo_05212
OG0016353	BRALA06029	bflo_22354
OG0016353	BRALA00480	bflo_00668
OG0016354	BRALA00475, BRALA21866, BRALA00474	bflo_26552, bflo_00740
OG0016355	BRALA04440	bflo_15603
OG0016355	BRALA21868, BRALA05504	bflo_26419, bflo_00816, bflo_15732
OG0016356	BRALA11303, BRALA04792, BRALA04791, BRALA04789, BRALA22240, BRALA04790	bflo_01045
OG0016357	BRALA14690, BRALA14689, BRALA14693	bflo_01073, bflo_01318, bflo_01317
OG0016358	BRALA14776	bflo_01204
OG0016359	BRALA15964	bflo_01929, bflo_17161, bflo_01226, bflo_10473, bflo_18180, bflo_18142
OG0016360	BRALA10261	bflo_01276
OG0016361	BRALA26701	bflo_05211
OG0016361	BRALA13807	bflo_01397
OG0016362	BRALA03933, BRALA03876	bflo_07917, bflo_07919, bflo_26647, bflo_01953, bflo_10414
OG0016363	BRALA22333	bflo_07171
OG0016363	BRALA04800	bflo_02104
OG0016363	BRALA04801	bflo_02739
OG0016365	BRALA08892	bflo_02842, bflo_22357, bflo_22356, bflo_04591, bflo_17879, bflo_03168
OG0016367	BRALA14653, BRALA14661, BRALA17897, BRALA17902, BRALA16817, BRALA16816	bflo_03366
OG0016368	BRALA25971, BRALA21640, BRALA12548, BRALA21638, BRALA14662, BRALA35352	bflo_03444
OG0016369	BRALA18604	bflo_26447
OG0016369	BRALA13856, BRALA13857	bflo_03454
OG0016369	BRALA30949	bflo_26195
OG0016370	BRALA13402	bflo_14465, bflo_03665
OG0016370	BRALA31181	bflo_24661
OG0016371	BRALA07737	bflo_09160
OG0016371	BRALA04355	bflo_06965
OG0016371	BRALA15955	bflo_03669
OG0016372	BRALA05391	bflo_07255
OG0016372	BRALA14764	bflo_24125, bflo_24124, bflo_24122, bflo_03749
OG0016373	BRALA03370	bflo_13006, bflo_03753, bflo_13007
OG0016374	BRALA02105	bflo_03893
OG0016375	BRALA12508	bflo_03928
OG0016375	BRALA12507	bflo_03927
OG0016376	BRALA24523	bflo_24120
OG0016376	BRALA20802	bflo_23971
OG0016376	BRALA29396	bflo_04006, bflo_09690
OG0016377	BRALA23490	bflo_21229, bflo_14238, bflo_14236
OG0016377	BRALA32548, BRALA19852	bflo_04027
OG0016378	BRALA21634	bflo_04111
OG0016378	BRALA01651	bflo_04150
OG0016379	BRALA13900, BRALA13902, BRALA32291	bflo_17175, bflo_04270, bflo_24294, bflo_07676
OG0016381	BRALA32890, BRALA15675, BRALA25181, BRALA25176	bflo_04325, bflo_24633
OG0016383	BRALA07934	bflo_04515, bflo_04523, bflo_04513, bflo_04522, bflo_04512, bflo_04516
OG0016384	BRALA01625	bflo_04571, bflo_04537, bflo_04542, bflo_04540, bflo_25587, bflo_25434
OG0016385	BRALA02254, BRALA11715, BRALA02253	bflo_04722
OG0016385	BRALA10045	bflo_15587
OG0016386	BRALA02046, BRALA02041	bflo_04977, bflo_04956, bflo_26773, bflo_04973, bflo_04959
OG0016387	BRALA14490	bflo_05156, bflo_19185, bflo_19182, bflo_05154, bflo_19184, bflo_19536
OG0016388	BRALA32333	bflo_19365, bflo_05380
OG0016389	BRALA05712	bflo_24991, bflo_12153, bflo_05545, bflo_05546, bflo_16312, bflo_05544
OG0016390	BRALA30345	bflo_05930
OG0016390	BRALA18505	bflo_06170
OG0016391	BRALA07909, BRALA23819, BRALA21992, BRALA16521, BRALA13492, BRALA13491	bflo_06030
OG0016392	BRALA21290	bflo_06401
OG0016393	BRALA08357, BRALA08356	bflo_06756, bflo_16229, bflo_16649
OG0016393	BRALA08353	bflo_06479
OG0016394	BRALA17105	bflo_06720
OG0016395	BRALA03680, BRALA03679, BRALA03678	bflo_06918
OG0016396	BRALA00790	bflo_25475, bflo_25476, bflo_25473, bflo_25469, bflo_27509, bflo_07156
OG0016397	BRALA24977, BRALA19877, BRALA31656	bflo_19354, bflo_07180, bflo_12460, bflo_07179
OG0016399	BRALA11111	bflo_23873
OG0016399	BRALA11362, BRALA11359, BRALA11360, BRALA04601	bflo_07782
OG0016400	BRALA04430	bflo_07807
OG0016401	BRALA04283	bflo_08020, bflo_19901
OG0016402	BRALA06847	bflo_08267
OG0016402	BRALA06844	bflo_08518
OG0016403	BRALA13640, BRALA13648, BRALA14867, BRALA14901, BRALA30129, BRALA12048	bflo_08315
OG0016404	BRALA06849, BRALA06845	bflo_08519
OG0016405	BRALA03833	bflo_08625
OG0016406	BRALA27937	bflo_09542
OG0016406	BRALA19880, BRALA27935	bflo_09313, bflo_09314, bflo_09312
OG0016407	BRALA33625, BRALA32872	bflo_09536
OG0016408	BRALA24566	bflo_09559
OG0016409	BRALA29566	bflo_09758
OG0016410	BRALA26406	bflo_09915
OG0016411	BRALA16381	bflo_10265
OG0016412	BRALA25583	bflo_10311, bflo_10594
OG0016413	BRALA29893, BRALA25763, BRALA25762, BRALA07495, BRALA07498	bflo_10346
OG0016414	BRALA21840, BRALA21178, BRALA21842, BRALA20066	bflo_10889, bflo_12413, bflo_12410
OG0016415	BRALA20311	bflo_11839, bflo_11031
OG0016416	BRALA27193	bflo_11068, bflo_11297
OG0016417	BRALA06485	bflo_22905, bflo_12079, bflo_22904, bflo_23689, bflo_11215
OG0016418	BRALA17144	bflo_11265
OG0016419	BRALA18352	bflo_15980
OG0016419	BRALA17195	bflo_11512
OG0016419	BRALA18349, BRALA18353	bflo_15539
OG0016420	BRALA29262, BRALA09240, BRALA09238	bflo_11728, bflo_11727
OG0016421	BRALA09370	bflo_12088
OG0016421	BRALA09369	bflo_12271
OG0016422	BRALA24793	bflo_12266
OG0016423	BRALA31902, BRALA21874, BRALA21871	bflo_12343
OG0016424	BRALA26254	bflo_12542
OG0016425	BRALA19093	bflo_12714
OG0016426	BRALA22026, BRALA16454	bflo_13029
OG0016427	BRALA33778, BRALA35556	bflo_27068, bflo_13095
OG0016428	BRALA29426	bflo_13164
OG0016429	BRALA28737, BRALA19864, BRALA05055, BRALA09727, BRALA29248, BRALA05056	bflo_13393
OG0016430	BRALA20566	bflo_13466
OG0016431	BRALA19100, BRALA19102, BRALA19099, BRALA19098	bflo_13572
OG0016432	BRALA00068	bflo_26496, bflo_26494, bflo_26495, bflo_13615, bflo_13616, bflo_13614
OG0016433	BRALA31308, BRALA29871, BRALA17511, BRALA00538, BRALA27775, BRALA29517	bflo_13617
OG0016434	BRALA08141	bflo_21541, bflo_21545, bflo_14572, bflo_13832, bflo_17698, bflo_14459
OG0016435	BRALA29837	bflo_13956
OG0016435	BRALA33533, BRALA29399	bflo_26735
OG0016436	BRALA31203	bflo_14256
OG0016437	BRALA26664	bflo_14488, bflo_14494, bflo_14485, bflo_14490, bflo_14489
OG0016438	BRALA12684	bflo_14543
OG0016440	BRALA08571, BRALA29351, BRALA12609, BRALA08512, BRALA32997	bflo_15356
OG0016441	BRALA33536	bflo_15502
OG0016442	BRALA03021	bflo_16727
OG0016443	BRALA07251, BRALA07262	bflo_19924, bflo_20974
OG0016443	BRALA07252	bflo_16748, bflo_20973
OG0016444	BRALA26005	bflo_16823
OG0016445	BRALA02828	bflo_16886
OG0016446	BRALA13135, BRALA06299, BRALA32469, BRALA10492, BRALA29656	bflo_17715
OG0016447	BRALA22966, BRALA22968	bflo_27244, bflo_18197, bflo_27240
OG0016448	BRALA30980, BRALA00401	bflo_18898
OG0016449	BRALA20960, BRALA17294, BRALA16979, BRALA28675, BRALA20391, BRALA20162	bflo_19033
OG0016450	BRALA21007	bflo_19067, bflo_19066
OG0016451	BRALA14060	bflo_19076
OG0016453	BRALA32632	bflo_19643, bflo_19731, bflo_19648, bflo_19649, bflo_19651, bflo_19650
OG0016454	BRALA24630, BRALA24628, BRALA24629	bflo_20283
OG0016455	BRALA27760, BRALA24229	bflo_20289
OG0016455	BRALA27200, BRALA18164	bflo_20920
OG0016456	BRALA24277	bflo_21136, bflo_20587
OG0016456	BRALA33319, BRALA24276	bflo_23262, bflo_21115
OG0016457	BRALA14960	bflo_20742
OG0016458	BRALA05984	bflo_22418
OG0016458	BRALA23796	bflo_21215
OG0016459	BRALA21432	bflo_21365
OG0016460	BRALA11713, BRALA11711, BRALA11707, BRALA32767, BRALA11710, BRALA11712	bflo_21702
OG0016462	BRALA12161	bflo_22249
OG0016462	BRALA12162	bflo_22569
OG0016463	BRALA23030	bflo_22643
OG0016464	BRALA00066, BRALA00065, BRALA00067, BRALA20187, BRALA20175, BRALA20176	bflo_23363
OG0016465	BRALA28527, BRALA31523, BRALA19562, BRALA20145, BRALA31515, BRALA32972	bflo_24299
OG0016467	BRALA28453, BRALA32056, BRALA20967, BRALA20845, BRALA32649, BRALA20826	bflo_25609
OG0016468	BRALA00742, BRALA00743, BRALA22072, BRALA00656, BRALA00657, BRALA08117	bflo_25661
OG0016469	BRALA01321	bflo_26052, bflo_26260, bflo_26259
OG0016469	BRALA01320	bflo_25910, bflo_26053
OG0016470	BRALA35957	bflo_25991, bflo_25942
OG0016471	BRALA00466, BRALA00464, BRALA00463, BRALA00465, BRALA00467	bflo_26549
OG0016473	BRALA27113	bflo_27078
OG0017189	BRALA18985	bflo_11426
OG0017191	BRALA02876	bflo_15872
OG0017209	BRALA22682	bflo_11441
OG0017210	BRALA04491	bflo_07035, bflo_07031
OG0017230	BRALA30157	bflo_06104
OG0017245	BRALA01747	bflo_06669
OG0017245	BRALA18622	bflo_23839
OG0017260	BRALA02370	bflo_03673, bflo_03674
OG0017262	BRALA03134	bflo_12992
OG0017278	BRALA28086	bflo_18001
OG0017279	BRALA24847, BRALA33908	bflo_25248
OG0017282	BRALA22927	bflo_14416
OG0017283	BRALA05702	bflo_24582
OG0017301	BRALA15072	bflo_05114
OG0017311	BRALA26283, BRALA35397	bflo_26637
OG0017330	BRALA30044	bflo_20359
OG0017331	BRALA18842	bflo_18455
OG0017339	BRALA21162	bflo_15379
OG0017359	BRALA27253, BRALA04771, BRALA35085, BRALA32167	bflo_24280
OG0017364	BRALA06634	bflo_08609
OG0017381	BRALA10337	bflo_01824
OG0017407	BRALA02309	bflo_03523
OG0017412	BRALA18343	bflo_16802
OG0017537	BRALA08370	bflo_18787, bflo_01069
OG0017580	BRALA06111	bflo_21456, bflo_21899, bflo_22087
OG0017602	BRALA07459	bflo_18764
OG0017670	BRALA09550	bflo_06665
OG0017698	BRALA21686	bflo_09787
OG0017714	BRALA14389	bflo_24412, bflo_24405
OG0017714	BRALA08697	bflo_24419
OG0017768	BRALA12904, BRALA12906	bflo_01259
OG0017837	BRALA08889	bflo_18291, bflo_03290, bflo_18309
OG0017962	BRALA05110	bflo_26233
OG0017975	BRALA09337	bflo_26979
OG0018065	BRALA00552	bflo_26585, bflo_00453
OG0018066	BRALA33826, BRALA35864, BRALA35207, BRALA35205, BRALA32300	bflo_00477
OG0018067	BRALA26919, BRALA10685, BRALA35317, BRALA10627	bflo_00625, bflo_13535
OG0018068	BRALA28536	bflo_00703
OG0018068	BRALA20945	bflo_20036
OG0018069	BRALA19810, BRALA19854, BRALA17228	bflo_00762, bflo_01483, bflo_13498
OG0018070	BRALA12391	bflo_09683, bflo_00886, bflo_13005, bflo_05098, bflo_16492
OG0018071	BRALA21384	bflo_06224
OG0018071	BRALA18584	bflo_26659, bflo_02843, bflo_00930
OG0018072	BRALA08029, BRALA08027	bflo_07773, bflo_01222
OG0018073	BRALA31529, BRALA18025, BRALA32656, BRALA28342, BRALA23496	bflo_01511
OG0018074	BRALA04746	bflo_02078
OG0018074	BRALA04786	bflo_27309
OG0018074	BRALA04784	bflo_02790
OG0018075	BRALA34417, BRALA35685, BRALA35824, BRALA35742, BRALA33485	bflo_02158
OG0018077	BRALA34109	bflo_12285, bflo_02357, bflo_02211, bflo_10803, bflo_02212
OG0018078	BRALA04837	bflo_23471
OG0018078	BRALA04770, BRALA04811	bflo_02665, bflo_02221
OG0018079	BRALA06980, BRALA06981	bflo_02846
OG0018079	BRALA06982	bflo_02606, bflo_02234
OG0018080	BRALA07926, BRALA05510, BRALA06892, BRALA06947	bflo_02245
OG0018082	BRALA06938, BRALA06901	bflo_02258
OG0018083	BRALA06912	bflo_02262
OG0018084	BRALA26826	bflo_06055, bflo_02376
OG0018085	BRALA11336	bflo_02436
OG0018086	BRALA07128	bflo_02554
OG0018086	BRALA23599	bflo_20361
OG0018086	BRALA07084	bflo_02954
OG0018087	BRALA04634	bflo_02896
OG0018087	BRALA04636	bflo_02706
OG0018088	BRALA33759, BRALA20537, BRALA20540, BRALA29763, BRALA31117	bflo_02764
OG0018089	BRALA04582, BRALA04597, BRALA04596, BRALA13884, BRALA16066	bflo_02783
OG0018090	BRALA08432, BRALA08385, BRALA08386, BRALA05707, BRALA08431	bflo_02906
OG0018092	BRALA10252, BRALA17754, BRALA02444, BRALA23914	bflo_20751, bflo_03141
OG0018093	BRALA31388, BRALA05525, BRALA05524, BRALA27178, BRALA17187	bflo_03210
OG0018094	BRALA15448, BRALA17488, BRALA17490, BRALA17487	bflo_03468, bflo_19717
OG0018095	BRALA08869	bflo_03488, bflo_03491
OG0018095	BRALA08870	bflo_03480
OG0018096	BRALA30003, BRALA16084, BRALA08807, BRALA08806	bflo_03521
