Orthogroup	DANRE	BRAFL
OG0002889	DANRE39741, DANRE39742, DANRE02420, DANRE30957, DANRE30958, DANRE30959	bflo_11465
OG0002890	DANRE09749, DANRE09751, DANRE09750, DANRE14544, DANRE01884, DANRE09748	bflo_02459
OG0002892	DANRE30274, DANRE40138, DANRE40139, DANRE35192, DANRE35190, DANRE35191, DANRE19158, DANRE19157, DANRE19160, DANRE19159	bflo_16138
OG0002893	DANRE16201, DANRE16200, DANRE16202, DANRE16199	bflo_22235, bflo_22577, bflo_02586, bflo_11659
OG0002894	DANRE11217, DANRE11216, DANRE04763, DANRE04762, DANRE04764, DANRE04765	bflo_18873
OG0002895	DANRE30939, DANRE40535, DANRE02366	bflo_12378
OG0002896	DANRE35909, DANRE41536, DANRE27083, DANRE23837, DANRE41537	bflo_21624
OG0002897	DANRE35476, DANRE35474, DANRE35475	bflo_00347
OG0002898	DANRE16262, DANRE16261, DANRE16260	bflo_04282
OG0002899	DANRE09288, DANRE09287, DANRE36325	bflo_24003
OG0002901	DANRE18173, DANRE18172	bflo_17271
OG0002902	DANRE30424, DANRE03373	bflo_05131
OG0002903	DANRE07082	bflo_08729
OG0002904	DANRE42980, DANRE42981	bflo_08371
OG0002905	DANRE22953	bflo_22132
OG0002906	DANRE26198, DANRE12286, DANRE12287, DANRE26197, DANRE26195, DANRE26196	bflo_12537
OG0002907	DANRE00225, DANRE00223, DANRE00224, DANRE12875, DANRE12874, DANRE12876	bflo_25401
OG0002908	DANRE23356, DANRE23357	bflo_00264, bflo_02327
OG0002909	DANRE40488, DANRE40486, DANRE40487, DANRE30879, DANRE30880	bflo_10956
OG0002910	DANRE30866	bflo_04018, bflo_04040, bflo_04045
OG0002911	DANRE05242, DANRE05241, DANRE00632, DANRE00631	bflo_09390
OG0002912	DANRE38633, DANRE38632	bflo_22216, bflo_13816
OG0002913	DANRE23914, DANRE26672, DANRE06874, DANRE26185, DANRE26184	bflo_12845
OG0002914	DANRE12339, DANRE12345, DANRE12344, DANRE12341, DANRE12343, DANRE12342, DANRE12340	bflo_08995
OG0002915	DANRE12827, DANRE12826, DANRE27309	bflo_13226
OG0002916	DANRE02144, DANRE02145, DANRE00486, DANRE00485	bflo_25687
OG0002917	DANRE13269, DANRE13268	bflo_21482
OG0002919	DANRE38978, DANRE38976, DANRE38977, DANRE27062, DANRE27061, DANRE01876, DANRE01877	bflo_06738, bflo_06629
OG0002921	DANRE29158	bflo_20845
OG0002922	DANRE04518, DANRE04517, DANRE04519, DANRE00634, DANRE00633, DANRE00635	bflo_10302
OG0002923	DANRE12811, DANRE14686, DANRE14684, DANRE14685, DANRE37058	bflo_22160
OG0002924	DANRE38511, DANRE12737, DANRE19086, DANRE19087	bflo_07438
OG0002925	DANRE10222, DANRE10223, DANRE36912, DANRE15101	bflo_02541
OG0002926	DANRE34322, DANRE34323, DANRE21574, DANRE21575	bflo_06182
OG0002927	DANRE09831, DANRE09830	bflo_02244
OG0002931	DANRE25851, DANRE25850, DANRE30756, DANRE22803, DANRE02889, DANRE02888	bflo_08344
OG0002931	DANRE18023, DANRE18024, DANRE18028, DANRE18027	bflo_16193
OG0002934	DANRE30570, DANRE30571, DANRE15231, DANRE15229, DANRE15230, DANRE00875, DANRE08920, DANRE15225, DANRE15227, DANRE15228, DANRE15226	bflo_22854
OG0002944	DANRE18767, DANRE18766, DANRE22390, DANRE24085	bflo_01745
OG0002945	DANRE35994, DANRE35995, DANRE35993	bflo_22945
OG0002946	DANRE04134, DANRE30369	bflo_22798, bflo_11274, bflo_21428
OG0002947	DANRE10152, DANRE10153, DANRE10154	bflo_08384
OG0002948	DANRE34886	bflo_24612
OG0002949	DANRE09990, DANRE09991	bflo_22993
OG0002950	DANRE30001	bflo_22911
OG0002952	DANRE06807, DANRE06808, DANRE20237	bflo_14626
OG0002953	DANRE01659, DANRE01655, DANRE01657, DANRE01656, DANRE01658	bflo_11098
OG0002954	DANRE38940, DANRE25783	bflo_09804
OG0002955	DANRE05511	bflo_10404
OG0002956	DANRE21694, DANRE21695, DANRE28355, DANRE28354, DANRE33265, DANRE33266	bflo_03036
OG0002957	DANRE42141, DANRE42142, DANRE42144, DANRE42143	bflo_21819, bflo_21211
OG0002959	DANRE11651, DANRE18133, DANRE18132, DANRE18135, DANRE18134, DANRE11880	bflo_24974
OG0002962	DANRE03655, DANRE03654, DANRE03656, DANRE30303, DANRE30302	bflo_23844
OG0002964	DANRE29981	bflo_23022
OG0002965	DANRE04582	bflo_01675, bflo_07078
OG0002966	DANRE36185	bflo_16916
OG0002967	DANRE08054, DANRE08053, DANRE08052, DANRE34156	bflo_05869
OG0002968	DANRE36282	bflo_16573
OG0002968	DANRE13696	bflo_17865
OG0002969	DANRE03329, DANRE03330	bflo_19693, bflo_19691, bflo_19692
OG0002971	DANRE10191, DANRE10190, DANRE36910, DANRE10064, DANRE10229	bflo_06655
OG0002974	DANRE10580, DANRE10579, DANRE10581, DANRE38604	bflo_12717
OG0002976	DANRE34839, DANRE34841, DANRE34840	bflo_06168
OG0002977	DANRE08323, DANRE08322	bflo_20350
OG0002978	DANRE35229, DANRE35228, DANRE07269, DANRE18661, DANRE12048	bflo_20000
OG0002979	DANRE30626, DANRE30628, DANRE30627, DANRE11344	bflo_18017
OG0002981	DANRE27435, DANRE27434, DANRE27436	bflo_26562
OG0002982	DANRE43008, DANRE43009	bflo_17282
OG0002983	DANRE04558, DANRE35676, DANRE36478	bflo_04491
OG0002984	DANRE09046	bflo_23742
OG0002985	DANRE28806, DANRE21915	bflo_14855
OG0002986	DANRE40518, DANRE40519, DANRE36833, DANRE12782, DANRE12783	bflo_11732
OG0002987	DANRE23368, DANRE06719	bflo_08736
OG0002988	DANRE35776, DANRE41716	bflo_14375, bflo_14313, bflo_06455, bflo_18734
OG0002989	DANRE22802, DANRE22801, DANRE22258	bflo_12281, bflo_07369
OG0002990	DANRE20457, DANRE20456	bflo_09319
OG0002991	DANRE04634, DANRE04633, DANRE04635	bflo_07835
OG0002992	DANRE38774, DANRE38775, DANRE38773, DANRE23142	bflo_00388
OG0002994	DANRE09752, DANRE14545	bflo_12787
OG0002996	DANRE12407, DANRE22403, DANRE22404, DANRE02484, DANRE02485	bflo_04215
OG0002997	DANRE26807, DANRE26806, DANRE26808	bflo_25686
OG0002998	DANRE25591, DANRE40334	bflo_21850
OG0003000	DANRE12152, DANRE12150, DANRE12151, DANRE12148, DANRE12149	bflo_08062
OG0003001	DANRE24877, DANRE27015, DANRE27016	bflo_02143
OG0003002	DANRE35876, DANRE41576, DANRE41575	bflo_19016
OG0003003	DANRE10097, DANRE10096, DANRE14195, DANRE18308	bflo_06732, bflo_22035, bflo_21500, bflo_22036, bflo_08718, bflo_09063
OG0003004	DANRE11793, DANRE11792, DANRE19678, DANRE13171	bflo_10517
OG0003005	DANRE00094	bflo_25599
OG0003005	DANRE05976, DANRE05975	bflo_25044
OG0003006	DANRE30148, DANRE24720, DANRE30149, DANRE24721, DANRE30147	bflo_23446
OG0003007	DANRE39995, DANRE15988, DANRE35426	bflo_25623
OG0003008	DANRE34300, DANRE34301, DANRE26502, DANRE26501, DANRE36457, DANRE36456, DANRE36455	bflo_15918
OG0003009	DANRE09247, DANRE13822, DANRE13823, DANRE09791, DANRE09790	bflo_06877
OG0003010	DANRE03320	bflo_04794
OG0003011	DANRE35624, DANRE35625, DANRE28716, DANRE15480, DANRE15481, DANRE15482	bflo_14700
OG0003012	DANRE02194, DANRE41182, DANRE01474, DANRE01475	bflo_05326
OG0003013	DANRE42634, DANRE09494, DANRE09495	bflo_19393, bflo_19612
OG0003014	DANRE18904, DANRE18903, DANRE11632, DANRE11631	bflo_01493
OG0003016	DANRE15754, DANRE07659, DANRE07660	bflo_14974
OG0003017	DANRE14386	bflo_09191, bflo_09195
OG0003018	DANRE20107	bflo_14657, bflo_17790
OG0003019	DANRE17944	bflo_24520
OG0003021	DANRE03715	bflo_25104
OG0003023	DANRE07888, DANRE00144, DANRE39454	bflo_20853
OG0003024	DANRE10956, DANRE10955, DANRE10957, DANRE10954, DANRE18319	bflo_10487
OG0003025	DANRE40022, DANRE28911, DANRE28912, DANRE28914, DANRE28913	bflo_13188
OG0003025	DANRE27235, DANRE27234, DANRE27233	bflo_12224
OG0003026	DANRE02962, DANRE02961, DANRE02966, DANRE02965, DANRE02964, DANRE02963	bflo_15640
OG0003027	DANRE39832, DANRE25253, DANRE25255, DANRE25254	bflo_01434
OG0003028	DANRE14928, DANRE14929, DANRE14927	bflo_02463
OG0003029	DANRE14128, DANRE12524	bflo_13998
OG0003030	DANRE17646, DANRE17647, DANRE17166, DANRE30218	bflo_01465
OG0003031	DANRE29907, DANRE29909, DANRE29910, DANRE24162, DANRE24161, DANRE24164	bflo_20430
OG0003032	DANRE06502, DANRE20460, DANRE20461, DANRE04189, DANRE06503, DANRE06504	bflo_10314
OG0003033	DANRE15199	bflo_17532
OG0003034	DANRE16812, DANRE16811, DANRE16814, DANRE16815, DANRE16813	bflo_14512
OG0003035	DANRE21581, DANRE21582, DANRE34776	bflo_08294
OG0003036	DANRE28031, DANRE21834	bflo_16842
OG0003037	DANRE35225	bflo_09575
OG0003038	DANRE08049, DANRE08047, DANRE00008, DANRE10299, DANRE10300	bflo_13256
OG0003039	DANRE00129	bflo_05558
OG0003040	DANRE37975	bflo_22431
OG0003041	DANRE10564, DANRE10563, DANRE10565, DANRE10566	bflo_05283
OG0003042	DANRE41500, DANRE41501	bflo_19071
OG0003043	DANRE17899	bflo_14220
OG0003044	DANRE35015	bflo_20099
OG0003045	DANRE40089	bflo_18957
OG0003045	DANRE07636	bflo_22134
OG0003046	DANRE25428, DANRE28175	bflo_11903
OG0003048	DANRE25331, DANRE25330, DANRE25329, DANRE28173, DANRE28172, DANRE28174	bflo_12696
OG0003049	DANRE39565, DANRE36440, DANRE26464, DANRE26462, DANRE26463	bflo_25818
OG0003050	DANRE16020, DANRE16022, DANRE43079, DANRE16021	bflo_05626
OG0003051	DANRE07546, DANRE42090, DANRE42091	bflo_22450
OG0003052	DANRE16627, DANRE16629, DANRE16628	bflo_09325, bflo_26918
OG0003053	DANRE00436, DANRE00433, DANRE00434, DANRE00437, DANRE00435	bflo_25336
OG0003054	DANRE15239, DANRE15238, DANRE15240, DANRE42471, DANRE15241	bflo_22442
OG0003055	DANRE28317, DANRE20958, DANRE20959, DANRE20960, DANRE40002	bflo_25637
OG0003057	DANRE08967, DANRE18180, DANRE18179, DANRE18178	bflo_17866
OG0003058	DANRE17348, DANRE24903	bflo_01459
OG0003059	DANRE16710, DANRE11335, DANRE11333, DANRE11334	bflo_08502
OG0003060	DANRE30122, DANRE26566, DANRE20937	bflo_26348
OG0003061	DANRE05258, DANRE05257, DANRE35570, DANRE11148, DANRE11147, DANRE11149, DANRE17428	bflo_10461
OG0003062	DANRE26319, DANRE26318, DANRE26317, DANRE12172	bflo_13079
OG0003063	DANRE30956, DANRE30955, DANRE30954, DANRE25886, DANRE25887	bflo_11663
OG0003064	DANRE01811	bflo_06964
OG0003065	DANRE09785, DANRE09786, DANRE09784, DANRE14089, DANRE14090	bflo_19457
OG0003066	DANRE25448, DANRE31281	bflo_03016
OG0003067	DANRE05228, DANRE05227, DANRE05229, DANRE16643, DANRE16644, DANRE41232, DANRE41233	bflo_10237
OG0003069	DANRE13563, DANRE09930, DANRE13564	bflo_06497
OG0003070	DANRE39410, DANRE16309, DANRE41194	bflo_09990
OG0003071	DANRE06371, DANRE06372, DANRE42880, DANRE19934, DANRE07027, DANRE15755	bflo_14796
OG0003072	DANRE21203, DANRE21204, DANRE30787, DANRE30788	bflo_12228
OG0003073	DANRE00917	bflo_04952
OG0003073	DANRE36055, DANRE36054, DANRE36053	bflo_06059
OG0003074	DANRE40534, DANRE14153, DANRE14152, DANRE09218, DANRE09217, DANRE09216	bflo_12708
OG0003075	DANRE24279	bflo_12501, bflo_19989, bflo_14228
OG0003077	DANRE30068, DANRE30069, DANRE30345, DANRE30346	bflo_23487
OG0003078	DANRE02904	bflo_17438
OG0003079	DANRE21757, DANRE19386, DANRE28143, DANRE21756	bflo_06301
OG0003080	DANRE06522, DANRE06523, DANRE15345, DANRE43017, DANRE42865, DANRE06526, DANRE12213, DANRE27631	bflo_14328, bflo_24116
OG0003084	DANRE07763, DANRE07764	bflo_14074, bflo_15209
OG0003086	DANRE04961, DANRE04960	bflo_18801, bflo_19341
OG0003089	DANRE25644, DANRE25642, DANRE25641, DANRE25640, DANRE07658, DANRE15398, DANRE15399, DANRE15397, DANRE15400, DANRE15401, DANRE42381, DANRE42382, DANRE42384, DANRE42383, DANRE42380, DANRE42379	bflo_01856, bflo_20367
OG0003090	DANRE20119, DANRE20122, DANRE20120, DANRE20121, DANRE35914, DANRE35915, DANRE41529	bflo_13883, bflo_22430
OG0003091	DANRE20352, DANRE20347, DANRE20346, DANRE20348, DANRE20350, DANRE20349, DANRE20351, DANRE20366, DANRE20357, DANRE20365, DANRE20367, DANRE20368, DANRE20370, DANRE20372, DANRE20371, DANRE20369, DANRE20360, DANRE20362, DANRE20361, DANRE20364, DANRE20363, DANRE20359, DANRE20358, DANRE20355, DANRE20356, DANRE20345	bflo_06091
OG0003101	DANRE11473, DANRE24368, DANRE40300	bflo_01542
OG0003103	DANRE13616	bflo_02914, bflo_02855
OG0003104	DANRE36452, DANRE36450, DANRE36451	bflo_16005
OG0003105	DANRE06202, DANRE06203, DANRE06204	bflo_07269
OG0003106	DANRE12715	bflo_19114
OG0003107	DANRE12324, DANRE39342	bflo_12594
OG0003108	DANRE25882, DANRE25879, DANRE25880	bflo_23281
OG0003110	DANRE42418, DANRE42417	bflo_22448
OG0003111	DANRE24570, DANRE35647, DANRE35648, DANRE35646	bflo_02071
OG0003112	DANRE04574, DANRE04573, DANRE04575	bflo_08398, bflo_09454
OG0003114	DANRE39250, DANRE39249, DANRE19962	bflo_20937
OG0003115	DANRE43104, DANRE37595, DANRE37596, DANRE33395, DANRE10457	bflo_02956
OG0003116	DANRE02637, DANRE02636, DANRE07107	bflo_14734
OG0003116	DANRE07106	bflo_18557
OG0003118	DANRE23397, DANRE42064, DANRE21364, DANRE21362, DANRE21363	bflo_00599
OG0003120	DANRE03267	bflo_08097
OG0003121	DANRE12731, DANRE28362, DANRE21700	bflo_05128
OG0003122	DANRE11723, DANRE11724	bflo_17079
OG0003122	DANRE30751	bflo_11331
OG0003123	DANRE09106, DANRE14297, DANRE12710	bflo_13105, bflo_03106, bflo_03107, bflo_03105, bflo_03104
OG0003124	DANRE19479, DANRE19478	bflo_20947
OG0003125	DANRE27728, DANRE27726, DANRE27727	bflo_09377
OG0003127	DANRE05629	bflo_16528
OG0003128	DANRE16305	bflo_20579
OG0003129	DANRE12463, DANRE12464, DANRE12462	bflo_07601, bflo_07737, bflo_20157, bflo_20156
OG0003130	DANRE08300, DANRE08301, DANRE08299	bflo_20145
OG0003131	DANRE39602, DANRE39603	bflo_20297
OG0003132	DANRE15060, DANRE15061	bflo_13312
OG0003133	DANRE12809, DANRE12810, DANRE12808	bflo_13064
OG0003134	DANRE03453	bflo_22955
OG0003135	DANRE08191	bflo_11156
OG0003136	DANRE11278	bflo_06361
OG0003137	DANRE26190	bflo_13210
OG0003138	DANRE27831	bflo_18045, bflo_24475
OG0003140	DANRE39516, DANRE24971, DANRE24972, DANRE24970, DANRE39086	bflo_05963, bflo_05965
OG0003141	DANRE20615, DANRE14046, DANRE14045	bflo_24349
OG0003142	DANRE34782, DANRE34781, DANRE14504, DANRE14505, DANRE10324, DANRE10323	bflo_06487
OG0003144	DANRE00783, DANRE00782, DANRE00786, DANRE00785	bflo_18077
OG0003145	DANRE36307, DANRE36308, DANRE26624	bflo_16411
OG0003146	DANRE17747, DANRE17748	bflo_01499
OG0003147	DANRE06463, DANRE06464	bflo_10687
OG0003148	DANRE18741, DANRE18742, DANRE09008, DANRE09007, DANRE00993	bflo_12082
OG0003149	DANRE09385	bflo_05831, bflo_05830
OG0003150	DANRE06878, DANRE06879, DANRE42088	bflo_21673
OG0003152	DANRE30433, DANRE30432, DANRE03048, DANRE03049, DANRE28960	bflo_23595
OG0003153	DANRE36866, DANRE36864	bflo_13277
OG0003154	DANRE26477	bflo_15309, bflo_20484, bflo_01436
OG0003155	DANRE30426, DANRE30425	bflo_23835
OG0003157	DANRE19807	bflo_14340
OG0003158	DANRE42210, DANRE23852, DANRE23851, DANRE23850, DANRE23849	bflo_02352
OG0003159	DANRE00330, DANRE39548, DANRE05243	bflo_07057
OG0003160	DANRE05430, DANRE03119, DANRE03120, DANRE03118, DANRE03117	bflo_09900
OG0003161	DANRE18063, DANRE18059, DANRE18061, DANRE18060, DANRE18062	bflo_11644
OG0003162	DANRE17764, DANRE05683, DANRE08820	bflo_06527
OG0003163	DANRE40155, DANRE40154, DANRE25816, DANRE25817	bflo_25957
OG0003164	DANRE06387, DANRE06389, DANRE06388, DANRE15695, DANRE15696, DANRE15697	bflo_15147
OG0003165	DANRE11655, DANRE11657, DANRE11654, DANRE11656, DANRE05525	bflo_17531
OG0003167	DANRE03155, DANRE29368, DANRE29367, DANRE07936, DANRE07935	bflo_20648
OG0003168	DANRE29309, DANRE15435, DANRE15436, DANRE15437	bflo_23652
OG0003169	DANRE42633, DANRE42632	bflo_05306
OG0003172	DANRE42756	bflo_19337
OG0003174	DANRE06246, DANRE06247, DANRE06245	bflo_15477
OG0003175	DANRE10507, DANRE42689, DANRE14253	bflo_02528, bflo_02529, bflo_02516
OG0003176	DANRE13495, DANRE13496	bflo_13138, bflo_13141, bflo_13521
OG0003177	DANRE16368, DANRE16367	bflo_04900
OG0003178	DANRE08964, DANRE11055	bflo_21644
OG0003179	DANRE16001	bflo_07971
OG0003180	DANRE07584, DANRE19907, DANRE34980, DANRE39646, DANRE39645, DANRE39647, DANRE39648	bflo_03868
OG0003181	DANRE29811, DANRE29810, DANRE36146, DANRE36147, DANRE36145, DANRE36148	bflo_23833
OG0003182	DANRE28251	bflo_13801
OG0003183	DANRE23349, DANRE14974, DANRE14975, DANRE14973, DANRE42556, DANRE42557	bflo_00612
OG0003184	DANRE08170, DANRE08169, DANRE39240	bflo_07007
OG0003185	DANRE31277, DANRE39287, DANRE31275, DANRE31276, DANRE31274	bflo_03286
OG0003187	DANRE20980, DANRE20979	bflo_06988
OG0003188	DANRE00343, DANRE25991, DANRE38344, DANRE34574	bflo_05779
OG0003189	DANRE00005, DANRE00004	bflo_17966, bflo_17711
OG0003190	DANRE15815	bflo_26454, bflo_00272
OG0003191	DANRE35621, DANRE35620, DANRE23032, DANRE23033	bflo_02395
OG0003193	DANRE16196, DANRE16197, DANRE41842, DANRE16198	bflo_22117
OG0003195	DANRE30347, DANRE30348, DANRE30351, DANRE30349, DANRE30350	bflo_23682
OG0003196	DANRE10235	bflo_23488, bflo_13878, bflo_13848
OG0003197	DANRE08921	bflo_21320
OG0003199	DANRE22632, DANRE22631	bflo_11640
OG0003200	DANRE04616, DANRE04615	bflo_05796
OG0003201	DANRE30707	bflo_06387, bflo_18949, bflo_14172, bflo_24313, bflo_15335, bflo_00053
OG0003202	DANRE00416, DANRE00417	bflo_08512
OG0003203	DANRE14965, DANRE13754	bflo_00895
OG0003204	DANRE29886, DANRE29888, DANRE29887, DANRE04013, DANRE04010, DANRE04012, DANRE04011	bflo_14307
OG0003205	DANRE21604, DANRE21605, DANRE00356, DANRE00357, DANRE34571, DANRE34572, DANRE34573	bflo_04278
OG0003206	DANRE28861	bflo_14678, bflo_27134
OG0003207	DANRE30681	bflo_11574
OG0003208	DANRE40085, DANRE35924, DANRE35923, DANRE35925, DANRE40086	bflo_12238
OG0003210	DANRE19116, DANRE19117, DANRE40210, DANRE26478	bflo_16532
OG0003211	DANRE25652, DANRE25653, DANRE25651, DANRE31621, DANRE31623, DANRE31622	bflo_12109
OG0003212	DANRE39811, DANRE39812, DANRE31617, DANRE31616	bflo_11237, bflo_11720
OG0003213	DANRE26968, DANRE26967	bflo_06414
OG0003214	DANRE41512	bflo_15011
OG0003215	DANRE02939, DANRE02937, DANRE02938, DANRE11053, DANRE11054, DANRE11051, DANRE11052	bflo_23368
OG0003216	DANRE30018, DANRE03863, DANRE35459, DANRE35460, DANRE09432, DANRE09431	bflo_22888
OG0003217	DANRE01890, DANRE19010	bflo_13097, bflo_13181
OG0003218	DANRE20503, DANRE20504	bflo_21266
OG0003219	DANRE15939, DANRE15938, DANRE15940	bflo_14338
OG0003220	DANRE14233, DANRE10112	bflo_17426
OG0003221	DANRE15085, DANRE15029, DANRE15030	bflo_01510
OG0003222	DANRE39352, DANRE12322, DANRE24319	bflo_14038
OG0003223	DANRE22864, DANRE22860, DANRE22861, DANRE22862, DANRE22863	bflo_13052
OG0003224	DANRE21388, DANRE21387, DANRE42645, DANRE01731	bflo_00958
OG0003225	DANRE00960	bflo_08138
OG0003226	DANRE38654	bflo_03250
OG0003227	DANRE25245, DANRE25246, DANRE25244	bflo_09183
OG0003228	DANRE17723, DANRE17725, DANRE17724, DANRE17726	bflo_11373
OG0003229	DANRE00332	bflo_14282
OG0003230	DANRE04385	bflo_10210
OG0003232	DANRE18030, DANRE11764, DANRE04528, DANRE04092, DANRE35235, DANRE07262	bflo_13766
OG0003234	DANRE06014	bflo_14580, bflo_14579
OG0003235	DANRE22427, DANRE22430, DANRE22429	bflo_14854
OG0003236	DANRE19085	bflo_16680
OG0003236	DANRE36167, DANRE28793	bflo_27409, bflo_22679
OG0003238	DANRE12306, DANRE12307	bflo_07377
OG0003239	DANRE12438, DANRE12437	bflo_09028
OG0003240	DANRE12312, DANRE12311	bflo_07037, bflo_07038
OG0003250	DANRE17729, DANRE22519, DANRE22517, DANRE22518	bflo_01703
OG0003251	DANRE14601, DANRE38610	bflo_12651
OG0003252	DANRE18828, DANRE11674, DANRE11673, DANRE11671, DANRE11675, DANRE11672, DANRE18829, DANRE18830	bflo_14795
OG0003253	DANRE19413, DANRE19414, DANRE33956, DANRE33957, DANRE12186, DANRE12185	bflo_01277
OG0003254	DANRE06282, DANRE19948, DANRE19947	bflo_05940
OG0003255	DANRE14794	bflo_08217
OG0003257	DANRE05536, DANRE05537	bflo_05917
OG0003258	DANRE22153, DANRE22152	bflo_24354
OG0003259	DANRE41234	bflo_06895
OG0003260	DANRE40161, DANRE40160, DANRE00185, DANRE00186, DANRE00187, DANRE00183, DANRE00184	bflo_25696
OG0003261	DANRE26659, DANRE08635, DANRE08637, DANRE08636	bflo_01512, bflo_00495
OG0003262	DANRE39652, DANRE39651, DANRE33302, DANRE33303, DANRE33301, DANRE39650, DANRE39654, DANRE42985	bflo_20031
OG0003263	DANRE09441, DANRE09439, DANRE09440	bflo_23703
OG0003264	DANRE23955, DANRE04459, DANRE24677	bflo_04822
OG0003265	DANRE02228, DANRE02229, DANRE31541, DANRE31542, DANRE31540	bflo_11145
OG0003266	DANRE01238, DANRE01236, DANRE01237, DANRE19820, DANRE19821	bflo_10178
OG0003267	DANRE03537	bflo_26847, bflo_07095
OG0003268	DANRE14424	bflo_13173
OG0003269	DANRE03374, DANRE30416, DANRE30418, DANRE30419, DANRE30420, DANRE30417	bflo_23123
OG0003270	DANRE26120, DANRE09021	bflo_12004
OG0003271	DANRE25960	bflo_06460
OG0003272	DANRE20194, DANRE20196, DANRE20195, DANRE20193, DANRE23622, DANRE23621	bflo_14266
OG0003275	DANRE03448, DANRE37102, DANRE37101	bflo_13276
OG0003276	DANRE19900, DANRE19899, DANRE37886, DANRE11593, DANRE11594, DANRE10725, DANRE18841	bflo_17428
OG0003277	DANRE40517, DANRE40516, DANRE36836	bflo_11010
OG0003278	DANRE11535, DANRE11534	bflo_11050, bflo_18953
OG0003279	DANRE06635, DANRE06634, DANRE06174	bflo_14292
OG0003282	DANRE06254, DANRE20076, DANRE20077, DANRE06251, DANRE06253, DANRE06252, DANRE06250	bflo_05872
OG0003283	DANRE30682, DANRE30683	bflo_27041, bflo_12474
OG0003284	DANRE42349, DANRE42348, DANRE42346, DANRE42345, DANRE42347	bflo_02462
OG0003286	DANRE30520	bflo_23054
OG0003287	DANRE22777, DANRE18646	bflo_03086
OG0003288	DANRE06393, DANRE06392, DANRE06391	bflo_14155
OG0003289	DANRE24116, DANRE27232, DANRE12400, DANRE12399, DANRE12398	bflo_13357
OG0003290	DANRE27116, DANRE37909	bflo_07091
OG0003291	DANRE20382	bflo_04904
OG0003292	DANRE06850	bflo_22007
OG0003293	DANRE01751	bflo_00129
OG0003294	DANRE17929, DANRE17930	bflo_14576
OG0003296	DANRE00126, DANRE33544, DANRE33545, DANRE33543	bflo_21081
OG0003297	DANRE30439, DANRE30438	bflo_22943, bflo_27414
OG0003298	DANRE06755, DANRE06756, DANRE06754	bflo_15165
OG0003299	DANRE36340	bflo_25833
OG0003301	DANRE08019, DANRE08017, DANRE00994, DANRE05125	bflo_01141
OG0003302	DANRE06221	bflo_07345
OG0003303	DANRE04326, DANRE04325, DANRE04327	bflo_15649
OG0003304	DANRE10347, DANRE03450	bflo_25914
OG0003305	DANRE19351, DANRE19350, DANRE19352, DANRE19348, DANRE19349, DANRE34110, DANRE34111	bflo_03407
OG0003306	DANRE43404, DANRE43405	bflo_11444, bflo_26999
OG0003307	DANRE16254, DANRE06704, DANRE06703, DANRE06702, DANRE06701	bflo_07093
OG0003308	DANRE00149, DANRE27110, DANRE02117, DANRE02119, DANRE02118	bflo_25159, bflo_25333
OG0003309	DANRE23795, DANRE26902, DANRE23796, DANRE42524	bflo_18723
OG0003311	DANRE33784, DANRE24297, DANRE24298, DANRE43051, DANRE43050, DANRE43048, DANRE43049	bflo_01504
