Orthogroup	DANRE	APOSJ_ok
OG0007794	DANRE33634, DANRE33633	APOSJ_03256, APOSJ_20189
OG0007795	DANRE27405, DANRE27404, DANRE27406	APOSJ_25504
OG0007796	DANRE10639, DANRE10640	APOSJ_18441, APOSJ_18444
OG0007797	DANRE03146	APOSJ_03482, APOSJ_03481, APOSJ_21695, APOSJ_03480, APOSJ_03479
OG0007798	DANRE15789	APOSJ_09427
OG0007799	DANRE09846, DANRE09847	APOSJ_37450, APOSJ_37451
OG0007800	DANRE07803	APOSJ_01767
OG0007801	DANRE30539	APOSJ_40019
OG0007802	DANRE09355, DANRE09354	APOSJ_24023
OG0007803	DANRE16825	APOSJ_34976
OG0007804	DANRE04614	APOSJ_08716, APOSJ_08717
OG0007805	DANRE08167, DANRE08168	APOSJ_13208
OG0007807	DANRE03231, DANRE03232	APOSJ_55671, APOSJ_55669
OG0007808	DANRE36716	APOSJ_10538
OG0007809	DANRE43187	APOSJ_20603, APOSJ_00635, APOSJ_63074, APOSJ_00632
OG0007810	DANRE02679	APOSJ_01691, APOSJ_01692
OG0007811	DANRE22151	APOSJ_35843, APOSJ_60437
OG0007812	DANRE23799, DANRE26904	APOSJ_30643, APOSJ_04931
OG0007813	DANRE09038	APOSJ_58423
OG0007814	DANRE04379	APOSJ_02112, APOSJ_02111
OG0007816	DANRE41106	APOSJ_56226
OG0007817	DANRE18041, DANRE18040	APOSJ_41599
OG0007818	DANRE24277, DANRE24276	APOSJ_17730, APOSJ_17728, APOSJ_17727, APOSJ_17731, APOSJ_17729, APOSJ_17726
OG0007820	DANRE34636, DANRE34637	APOSJ_18838, APOSJ_54142
OG0007823	DANRE03242, DANRE03241	APOSJ_07308
OG0007825	DANRE21307	APOSJ_11194, APOSJ_58685
OG0007826	DANRE01436	APOSJ_38026, APOSJ_38028
OG0007827	DANRE03768	APOSJ_12653, APOSJ_12650
OG0007828	DANRE19405, DANRE19406, DANRE19407	APOSJ_35876, APOSJ_35879
OG0007830	DANRE12914, DANRE12915	APOSJ_59767
OG0007831	DANRE06160, DANRE06161, DANRE06159	APOSJ_17577
OG0007832	DANRE05608, DANRE05607	APOSJ_15492, APOSJ_34224, APOSJ_15494, APOSJ_34223
OG0007833	DANRE40826	APOSJ_39518
OG0007834	DANRE06456	APOSJ_28234, APOSJ_45688
OG0007836	DANRE06757	APOSJ_34639, APOSJ_64639, APOSJ_34638, APOSJ_34636
OG0007837	DANRE16053	APOSJ_56746, APOSJ_44354, APOSJ_11262
OG0007838	DANRE39665, DANRE39666, DANRE39664, DANRE39663	APOSJ_28337, APOSJ_28338
OG0007839	DANRE30015, DANRE15449	APOSJ_60557
OG0007841	DANRE03297, DANRE11199	APOSJ_59348
OG0007843	DANRE20583	APOSJ_13560, APOSJ_13561
OG0007845	DANRE22109, DANRE22110	APOSJ_63574
OG0007848	DANRE04583	APOSJ_16156, APOSJ_16157
OG0007849	DANRE12087	APOSJ_29591, APOSJ_29592, APOSJ_29595, APOSJ_29593, APOSJ_29596, APOSJ_29594
OG0007850	DANRE00014	APOSJ_38482, APOSJ_38483
OG0007851	DANRE38882, DANRE38883	APOSJ_38919, APOSJ_13168
OG0007857	DANRE07290, DANRE07289, DANRE07291, DANRE06472	APOSJ_55314
OG0007858	DANRE40953	APOSJ_03039, APOSJ_18545, APOSJ_03037
OG0007859	DANRE42777	APOSJ_50668
OG0007862	DANRE26361, DANRE26362, DANRE29931	APOSJ_45739, APOSJ_54152
OG0007863	DANRE21281, DANRE22817, DANRE31261, DANRE31262, DANRE02316	APOSJ_42705
OG0007866	DANRE04141	APOSJ_64828, APOSJ_64826, APOSJ_61720, APOSJ_12173, APOSJ_12172, APOSJ_29769, APOSJ_64829, APOSJ_12171, APOSJ_55261
OG0007908	DANRE39192	APOSJ_36599
OG0007911	DANRE10002	APOSJ_12257
OG0007913	DANRE12739	APOSJ_46696
OG0007915	DANRE18151	APOSJ_08398, APOSJ_08397
OG0007916	DANRE41547, DANRE41546	APOSJ_11892, APOSJ_36567, APOSJ_11891
OG0007918	DANRE06819	APOSJ_51266
OG0007921	DANRE33937, DANRE33938	APOSJ_03277
OG0007924	DANRE11767, DANRE11768	APOSJ_40090, APOSJ_50368, APOSJ_50383, APOSJ_40095
OG0007925	DANRE35390, DANRE39562	APOSJ_26732
OG0007926	DANRE11595	APOSJ_21593, APOSJ_46197
OG0007927	DANRE31434, DANRE31433, DANRE31435	APOSJ_09185
OG0007928	DANRE31629, DANRE31628	APOSJ_09191, APOSJ_09190
OG0007929	DANRE09742	APOSJ_26298, APOSJ_26300, APOSJ_26299
OG0007931	DANRE08886, DANRE15965, DANRE15964	APOSJ_31753
OG0007933	DANRE12410	APOSJ_49368
OG0007934	DANRE42581, DANRE42582	APOSJ_18276, APOSJ_18274, APOSJ_18277
OG0007935	DANRE30643, DANRE05485, DANRE05486	APOSJ_40800
OG0007937	DANRE10952	APOSJ_00100, APOSJ_00103, APOSJ_00104, APOSJ_00101
OG0007938	DANRE30775, DANRE30776	APOSJ_16511, APOSJ_16512, APOSJ_16510
OG0007939	DANRE23916	APOSJ_38931
OG0007940	DANRE18079, DANRE18077, DANRE18076, DANRE18078	APOSJ_30493, APOSJ_30492, APOSJ_30494
OG0007941	DANRE30090, DANRE30089	APOSJ_62222, APOSJ_41784
OG0007943	DANRE19851	APOSJ_57289
OG0007944	DANRE34868	APOSJ_10423
OG0007946	DANRE23335, DANRE23334, DANRE23333	APOSJ_56691
OG0007947	DANRE30186, DANRE30187	APOSJ_16372
OG0007948	DANRE35016	APOSJ_39830, APOSJ_39829
OG0007949	DANRE21500	APOSJ_62338
OG0007951	DANRE03577	APOSJ_14441, APOSJ_14440
OG0007952	DANRE23982	APOSJ_38308, APOSJ_06069, APOSJ_38311
OG0007954	DANRE18360	APOSJ_10113
OG0007955	DANRE10662	APOSJ_33148, APOSJ_33147, APOSJ_33145, APOSJ_33146
OG0007956	DANRE00513	APOSJ_29482
OG0007957	DANRE43440	APOSJ_64037, APOSJ_23115
OG0007958	DANRE30163	APOSJ_24354, APOSJ_24353
OG0007959	DANRE27159	APOSJ_25135
OG0007961	DANRE26537, DANRE26538, DANRE22150	APOSJ_05507
OG0007962	DANRE20515	APOSJ_39048
OG0007963	DANRE41290	APOSJ_00379, APOSJ_00378, APOSJ_00376, APOSJ_00377
OG0007964	DANRE01563	APOSJ_22928, APOSJ_22927
OG0007965	DANRE03000, DANRE02999	APOSJ_49631, APOSJ_49629, APOSJ_49628, APOSJ_49632
OG0007966	DANRE43416, DANRE43415	APOSJ_58734
OG0007967	DANRE30273	APOSJ_45572, APOSJ_00043, APOSJ_20503, APOSJ_41543
OG0007968	DANRE05367	APOSJ_20718
OG0007969	DANRE01846	APOSJ_57633, APOSJ_57632
OG0007970	DANRE05985, DANRE05984, DANRE23172	APOSJ_40799, APOSJ_40798, APOSJ_40797
OG0007971	DANRE01642	APOSJ_63266
OG0007972	DANRE27696, DANRE27695	APOSJ_60604
OG0007973	DANRE22704	APOSJ_14221, APOSJ_14220, APOSJ_54809, APOSJ_14219
OG0007974	DANRE27091, DANRE27089, DANRE27090	APOSJ_58356
OG0007975	DANRE41055	APOSJ_03609
OG0007976	DANRE17213, DANRE17211, DANRE17212	APOSJ_18713, APOSJ_18714
OG0007977	DANRE30080, DANRE30079, DANRE30078	APOSJ_00593
OG0007978	DANRE14537	APOSJ_26866
OG0007979	DANRE06335, DANRE06336	APOSJ_62465, APOSJ_62470
OG0007980	DANRE05800	APOSJ_44921
OG0007983	DANRE05917	APOSJ_17742, APOSJ_17744
OG0007984	DANRE38168	APOSJ_62329
OG0007985	DANRE06065	APOSJ_35488, APOSJ_35487, APOSJ_35489
OG0007986	DANRE00518	APOSJ_29320, APOSJ_16479, APOSJ_16483
OG0007987	DANRE33524, DANRE29365, DANRE29364	APOSJ_48844, APOSJ_28677, APOSJ_28678
OG0007988	DANRE33287	APOSJ_18859
OG0007990	DANRE09108	APOSJ_59354, APOSJ_51648
OG0007991	DANRE18046	APOSJ_50763
OG0007992	DANRE38803, DANRE38804, DANRE38805, DANRE12276	APOSJ_57931
OG0007993	DANRE17625, DANRE17626	APOSJ_39787
OG0007994	DANRE04091	APOSJ_20956, APOSJ_20955, APOSJ_12344
OG0007996	DANRE09458, DANRE09457	APOSJ_39750
OG0007997	DANRE07075, DANRE07074	APOSJ_27656
OG0007999	DANRE29574	APOSJ_41134
OG0008001	DANRE35300	APOSJ_63524, APOSJ_63522
OG0008002	DANRE43272	APOSJ_23489, APOSJ_23488
OG0008003	DANRE37946	APOSJ_25343
OG0008004	DANRE27703, DANRE27701, DANRE27702	APOSJ_03622
OG0008006	DANRE07161	APOSJ_44794, APOSJ_52835
OG0008007	DANRE39501, DANRE39500	APOSJ_47402, APOSJ_47403
OG0008008	DANRE30055	APOSJ_07170, APOSJ_07169
OG0008009	DANRE13906	APOSJ_23860, APOSJ_23859
OG0008011	DANRE43318	APOSJ_62787
OG0008012	DANRE29944	APOSJ_16849
OG0008013	DANRE24152, DANRE24151	APOSJ_50777
OG0008014	DANRE07959	APOSJ_51534
OG0008016	DANRE38388, DANRE38387	APOSJ_00663
OG0008017	DANRE22792, DANRE22791	APOSJ_26077, APOSJ_33191
OG0008018	DANRE05741, DANRE05740	APOSJ_53485, APOSJ_63539, APOSJ_53486, APOSJ_63536
OG0008019	DANRE18978	APOSJ_58761, APOSJ_34454, APOSJ_26544, APOSJ_58759
OG0008020	DANRE05165	APOSJ_62404
OG0008021	DANRE42054, DANRE21369, DANRE29122	APOSJ_29830
OG0008022	DANRE10906	APOSJ_13413
OG0008026	DANRE31319, DANRE31320	APOSJ_47677, APOSJ_47676
OG0008027	DANRE10672, DANRE10671	APOSJ_42390, APOSJ_42391
OG0008028	DANRE24687	APOSJ_04704, APOSJ_04703
OG0008029	DANRE35038	APOSJ_13726, APOSJ_13725
OG0008030	DANRE00570	APOSJ_33665
OG0008031	DANRE07952	APOSJ_52849
OG0008036	DANRE43279	APOSJ_24380, APOSJ_24381, APOSJ_22386
OG0008037	DANRE37630	APOSJ_38586
OG0008038	DANRE41284, DANRE41285	APOSJ_48027
OG0008039	DANRE33599, DANRE33600	APOSJ_25048
OG0008040	DANRE18236	APOSJ_35075, APOSJ_22257
OG0008041	DANRE31092	APOSJ_31007, APOSJ_31006
OG0008043	DANRE12128	APOSJ_27313, APOSJ_27315
OG0008046	DANRE18874, DANRE18872	APOSJ_46901, APOSJ_46902, APOSJ_46900
OG0008048	DANRE14758, DANRE14756	APOSJ_46263, APOSJ_50492
OG0008049	DANRE35018	APOSJ_34603, APOSJ_34602
OG0008050	DANRE01483, DANRE01482	APOSJ_43868
OG0008051	DANRE29845	APOSJ_11459, APOSJ_11458
OG0008052	DANRE05521, DANRE05522	APOSJ_12275, APOSJ_12274
OG0008053	DANRE13614, DANRE13613	APOSJ_38972
OG0008054	DANRE14366, DANRE14364, DANRE14365	APOSJ_59724, APOSJ_59725
OG0008055	DANRE30653	APOSJ_12200
OG0008056	DANRE34362	APOSJ_12453
OG0008057	DANRE21382	APOSJ_60111
OG0008058	DANRE08685	APOSJ_42646, APOSJ_42650, APOSJ_42648, APOSJ_02607
OG0008059	DANRE10600, DANRE10601	APOSJ_42741, APOSJ_42740
OG0008061	DANRE24328	APOSJ_11372, APOSJ_11373, APOSJ_11374
OG0008062	DANRE12289	APOSJ_63925, APOSJ_15341
OG0008063	DANRE39414, DANRE12935, DANRE12936	APOSJ_13976
OG0008064	DANRE14122	APOSJ_16454
OG0008065	DANRE30969, DANRE12348	APOSJ_64793, APOSJ_64792
OG0008066	DANRE25010, DANRE25009	APOSJ_58450, APOSJ_58445, APOSJ_58446
OG0008067	DANRE23278	APOSJ_30363
OG0008068	DANRE16266	APOSJ_64324
OG0008069	DANRE21600	APOSJ_22755, APOSJ_22757
OG0008070	DANRE39169, DANRE39168, DANRE39167	APOSJ_49326, APOSJ_49325
OG0008071	DANRE27128	APOSJ_56025
OG0008072	DANRE23515	APOSJ_02517
OG0008073	DANRE34118	APOSJ_08083, APOSJ_08084, APOSJ_08085
OG0008074	DANRE34941	APOSJ_28168, APOSJ_56384, APOSJ_28169, APOSJ_28167
OG0008075	DANRE40333, DANRE40332	APOSJ_48856, APOSJ_48859
OG0008076	DANRE23122, DANRE23121, DANRE23120	APOSJ_54094
OG0008077	DANRE00744	APOSJ_37998, APOSJ_37999
OG0008078	DANRE23451	APOSJ_60439, APOSJ_49364
OG0008079	DANRE24318	APOSJ_32217
OG0008080	DANRE25081	APOSJ_52940, APOSJ_02539, APOSJ_29328, APOSJ_52945, APOSJ_24927, APOSJ_52947, APOSJ_18812, APOSJ_52949
OG0008081	DANRE10209, DANRE10210	APOSJ_55476
OG0008082	DANRE23942, DANRE23943	APOSJ_08262, APOSJ_08263
OG0008083	DANRE11447	APOSJ_51312
OG0008084	DANRE18083	APOSJ_37515, APOSJ_56247, APOSJ_10648, APOSJ_37510, APOSJ_13535, APOSJ_10642
OG0008086	DANRE03403, DANRE03404	APOSJ_08305, APOSJ_08306
OG0008087	DANRE35823, DANRE35822, DANRE41735	APOSJ_09625
OG0008088	DANRE17946	APOSJ_33896
OG0008089	DANRE13493, DANRE13492	APOSJ_59941
OG0008091	DANRE35340	APOSJ_32247
OG0008093	DANRE40978, DANRE40979	APOSJ_06326, APOSJ_06324, APOSJ_06327
OG0008094	DANRE40459	APOSJ_05625
OG0008098	DANRE05259	APOSJ_48607
OG0008099	DANRE30076	APOSJ_53887, APOSJ_53886, APOSJ_00264, APOSJ_53885
OG0008100	DANRE11355	APOSJ_07191
OG0008102	DANRE34899	APOSJ_41826, APOSJ_41824, APOSJ_41828, APOSJ_41825, APOSJ_41823, APOSJ_41827
OG0008103	DANRE06236, DANRE06237	APOSJ_62425
OG0008104	DANRE04052	APOSJ_62016
OG0008105	DANRE05576	APOSJ_38249, APOSJ_39455
OG0008106	DANRE43321	APOSJ_58604
OG0008107	DANRE24308	APOSJ_25957, APOSJ_20808, APOSJ_20809
OG0008108	DANRE38276	APOSJ_46545
OG0008109	DANRE20116	APOSJ_26570
OG0008110	DANRE26439	APOSJ_35676, APOSJ_53484
OG0008111	DANRE38509, DANRE38508	APOSJ_16263, APOSJ_16185, APOSJ_16187
OG0008112	DANRE11605	APOSJ_60675, APOSJ_55246
OG0008113	DANRE19318	APOSJ_19781
OG0008116	DANRE03067, DANRE29056, DANRE17240	APOSJ_58851, APOSJ_45149
OG0008117	DANRE14481	APOSJ_15616
OG0008119	DANRE34164	APOSJ_03433
OG0008120	DANRE12139	APOSJ_22244, APOSJ_22243, APOSJ_22242
OG0008125	DANRE07128	APOSJ_54076, APOSJ_54074, APOSJ_54075
OG0008126	DANRE43381, DANRE09629	APOSJ_47109, APOSJ_47111
OG0008127	DANRE06837, DANRE01181, DANRE01180	APOSJ_62727
OG0008140	DANRE32010, DANRE31830	APOSJ_37573, APOSJ_50393, APOSJ_56357, APOSJ_37572, APOSJ_37571, APOSJ_59022, APOSJ_59027, APOSJ_50395, APOSJ_49846, APOSJ_45736, APOSJ_37570, APOSJ_50392, APOSJ_37578, APOSJ_59042, APOSJ_42623, APOSJ_56361, APOSJ_59040, APOSJ_37577
OG0008143	DANRE20470	APOSJ_46262
OG0008194	DANRE39488	APOSJ_09528, APOSJ_09527
OG0008196	DANRE12924	APOSJ_10141
OG0008199	DANRE16267	APOSJ_19183
OG0008201	DANRE36656	APOSJ_45578
OG0008202	DANRE00001	APOSJ_17669
OG0008203	DANRE20578	APOSJ_19841
OG0008204	DANRE19232	APOSJ_31314, APOSJ_31315
OG0008205	DANRE34114	APOSJ_61503
OG0008206	DANRE22435	APOSJ_09377
OG0008208	DANRE22091	APOSJ_60973, APOSJ_60974
OG0008209	DANRE38195	APOSJ_48745
OG0008211	DANRE34903	APOSJ_63395
OG0008213	DANRE16175, DANRE16174, DANRE16176	APOSJ_22492
OG0008215	DANRE00844	APOSJ_42809, APOSJ_42812, APOSJ_42811, APOSJ_42810
OG0008217	DANRE35437	APOSJ_02132, APOSJ_42758
OG0008218	DANRE03029, DANRE03030, DANRE03031	APOSJ_44699, APOSJ_56369
OG0008219	DANRE24332	APOSJ_02829, APOSJ_02827
OG0008220	DANRE27985	APOSJ_42156
OG0008222	DANRE04724, DANRE04725, DANRE05738, DANRE05739	APOSJ_46748, APOSJ_46749
OG0008223	DANRE06940	APOSJ_45810, APOSJ_17679
OG0008224	DANRE39132, DANRE39131	APOSJ_32642, APOSJ_39790
OG0008227	DANRE41137, DANRE41138, DANRE41139, DANRE41140	APOSJ_08223
OG0008228	DANRE22573, DANRE22572	APOSJ_55579, APOSJ_19040
OG0008229	DANRE34897	APOSJ_31626, APOSJ_05104, APOSJ_05105, APOSJ_05102, APOSJ_05103, APOSJ_05107
OG0008230	DANRE38056	APOSJ_54532
OG0008231	DANRE05034	APOSJ_18852
OG0008232	DANRE33295	APOSJ_44947
OG0008234	DANRE03864	APOSJ_35029
OG0008235	DANRE40508	APOSJ_01187, APOSJ_01186, APOSJ_01185
OG0008236	DANRE09853	APOSJ_52995
OG0008237	DANRE34955, DANRE34956, DANRE34957	APOSJ_48308, APOSJ_48309, APOSJ_56235, APOSJ_56236
OG0008238	DANRE10005	APOSJ_34517
OG0008239	DANRE05050	APOSJ_59066
OG0008240	DANRE30162	APOSJ_42384, APOSJ_61671
OG0008242	DANRE40049, DANRE40050	APOSJ_64559
OG0008243	DANRE05481	APOSJ_40154, APOSJ_55322, APOSJ_40153
OG0008244	DANRE24754	APOSJ_07823
OG0008246	DANRE23325	APOSJ_47543
OG0008247	DANRE16623	APOSJ_15285, APOSJ_15284
OG0008249	DANRE29808	APOSJ_36755
OG0008250	DANRE01830	APOSJ_06788, APOSJ_52714, APOSJ_52707, APOSJ_17508
OG0008251	DANRE00160	APOSJ_47958, APOSJ_46428
OG0008252	DANRE14625	APOSJ_45467, APOSJ_27157
OG0008254	DANRE13562	APOSJ_62688
OG0008255	DANRE23775, DANRE23776, DANRE23777	APOSJ_05468
OG0008257	DANRE27092, DANRE24473	APOSJ_51756
OG0008258	DANRE21931	APOSJ_01588
OG0008259	DANRE11647, DANRE11646	APOSJ_29572
OG0008261	DANRE07806	APOSJ_25486, APOSJ_25487
OG0008262	DANRE40610	APOSJ_51443, APOSJ_03085
OG0008263	DANRE06277	APOSJ_61761, APOSJ_61764
OG0008264	DANRE19001	APOSJ_18110
OG0008265	DANRE22829	APOSJ_51433, APOSJ_07805, APOSJ_07804
OG0008266	DANRE37136	APOSJ_37134, APOSJ_37133
OG0008267	DANRE31631	APOSJ_56245
OG0008268	DANRE00378	APOSJ_10961, APOSJ_10959, APOSJ_10960
OG0008269	DANRE42531	APOSJ_56084, APOSJ_52201
OG0008270	DANRE15140	APOSJ_32693
OG0008271	DANRE21764	APOSJ_04137
OG0008272	DANRE11348, DANRE11349	APOSJ_13484, APOSJ_13483
OG0008273	DANRE34879	APOSJ_51333, APOSJ_51334
OG0008275	DANRE10033	APOSJ_49649
OG0008277	DANRE38260, DANRE38259	APOSJ_23521
OG0008279	DANRE12272	APOSJ_48103, APOSJ_07637, APOSJ_07635, APOSJ_07636, APOSJ_58275, APOSJ_07638
OG0008280	DANRE07625	APOSJ_10363
OG0008281	DANRE06733	APOSJ_09942
OG0008282	DANRE40074, DANRE40073, DANRE40072, DANRE40071	APOSJ_27969, APOSJ_04483
OG0008283	DANRE33504, DANRE33505	APOSJ_34648
OG0008284	DANRE10929, DANRE07860	APOSJ_51454, APOSJ_51455
OG0008286	DANRE23611	APOSJ_47360, APOSJ_47361, APOSJ_47359
OG0008288	DANRE23483	APOSJ_25113, APOSJ_25115, APOSJ_25114
OG0008289	DANRE34245, DANRE34246	APOSJ_64354
OG0008290	DANRE12631	APOSJ_56711
OG0008291	DANRE29335	APOSJ_47779, APOSJ_47782, APOSJ_47784, APOSJ_47781, APOSJ_47783, APOSJ_47780
OG0008292	DANRE38343	APOSJ_57321, APOSJ_30094
OG0008293	DANRE25618	APOSJ_39785
OG0008294	DANRE06188	APOSJ_49212, APOSJ_08225, APOSJ_49213
OG0008295	DANRE16713, DANRE16712	APOSJ_01035
OG0008298	DANRE41286	APOSJ_58835, APOSJ_13781, APOSJ_13780, APOSJ_13782
OG0008299	DANRE28767	APOSJ_25408
OG0008300	DANRE15842	APOSJ_53660
OG0008301	DANRE05945	APOSJ_08995, APOSJ_08996
OG0008305	DANRE42094	APOSJ_42951
OG0008306	DANRE13764, DANRE13763	APOSJ_26030, APOSJ_07376
OG0008308	DANRE16045	APOSJ_54314, APOSJ_54313
OG0008309	DANRE21775, DANRE21776	APOSJ_29528
OG0008311	DANRE11369	APOSJ_16989, APOSJ_29702, APOSJ_16987, APOSJ_29697, APOSJ_16988, APOSJ_29701, APOSJ_29694, APOSJ_29700, APOSJ_54885
OG0008312	DANRE29069	APOSJ_49078, APOSJ_49079
OG0008314	DANRE15558, DANRE15557	APOSJ_63894, APOSJ_63895
OG0008315	DANRE29533, DANRE29532	APOSJ_41386, APOSJ_41389
OG0008318	DANRE11606	APOSJ_11925
OG0008319	DANRE22912	APOSJ_45233, APOSJ_45234
OG0008320	DANRE20218, DANRE43277, DANRE20217	APOSJ_65387
OG0008324	DANRE01115	APOSJ_09167, APOSJ_02405
OG0008327	DANRE37963, DANRE37964	APOSJ_64229, APOSJ_09952
OG0008329	DANRE35793	APOSJ_03024
OG0008333	DANRE08930, DANRE08929	APOSJ_00088
OG0008335	DANRE41067	APOSJ_04531
OG0008336	DANRE25716	APOSJ_23072, APOSJ_23073
OG0008337	DANRE42264	APOSJ_29289, APOSJ_29288
OG0008338	DANRE01716, DANRE23279, DANRE23280	APOSJ_44931
OG0008339	DANRE18405, DANRE18404, DANRE18403	APOSJ_03577
OG0008340	DANRE12777, DANRE12776, DANRE30804	APOSJ_59578, APOSJ_59577, APOSJ_59576
OG0008341	DANRE11036	APOSJ_48711
OG0008343	DANRE14708	APOSJ_40121, APOSJ_40116, APOSJ_40120
OG0008345	DANRE38973	APOSJ_19742, APOSJ_19744, APOSJ_19743, APOSJ_19741
OG0008346	DANRE11370	APOSJ_18773
OG0008347	DANRE29708	APOSJ_64120, APOSJ_50941, APOSJ_50940
OG0008348	DANRE17655	APOSJ_31793, APOSJ_31792
OG0008350	DANRE30027	APOSJ_42896
OG0008351	DANRE34946, DANRE34944	APOSJ_08801
OG0008352	DANRE00522, DANRE00521	APOSJ_54284, APOSJ_54286
OG0008353	DANRE25854, DANRE25853	APOSJ_06826, APOSJ_06825
OG0008355	DANRE04471, DANRE04472	APOSJ_63687, APOSJ_55816
OG0008356	DANRE02813, DANRE02812	APOSJ_42662
OG0008357	DANRE12718, DANRE12719	APOSJ_02816, APOSJ_02817
OG0008358	DANRE12537	APOSJ_51693
OG0008359	DANRE36931	APOSJ_38147, APOSJ_38148
OG0008360	DANRE15139, DANRE15138	APOSJ_50584, APOSJ_40119, APOSJ_50590, APOSJ_40117, APOSJ_36933, APOSJ_50588
OG0008361	DANRE09045, DANRE14230	APOSJ_35893
OG0008363	DANRE19998	APOSJ_38881, APOSJ_38882
OG0008364	DANRE16372, DANRE16371	APOSJ_24162
OG0008367	DANRE05372, DANRE04344	APOSJ_24443
OG0008368	DANRE15384, DANRE15383	APOSJ_20046, APOSJ_62861
OG0008369	DANRE07923	APOSJ_44957
OG0008371	DANRE04306	APOSJ_56136
OG0008374	DANRE31187, DANRE31186	APOSJ_11450, APOSJ_11451
OG0008377	DANRE42123	APOSJ_24776
OG0008378	DANRE15372, DANRE15373, DANRE15374	APOSJ_03147
OG0008379	DANRE01808	APOSJ_06738, APOSJ_06739
OG0008380	DANRE17412	APOSJ_09579
OG0008382	DANRE38269, DANRE38270	APOSJ_35901, APOSJ_35902
OG0008383	DANRE41070	APOSJ_34188
OG0008384	DANRE09003, DANRE09002, DANRE09004	APOSJ_44004
OG0008386	DANRE03808	APOSJ_59458, APOSJ_44574, APOSJ_44575
OG0008387	DANRE35613	APOSJ_26278, APOSJ_26279
OG0008388	DANRE18843, DANRE18842, DANRE18844	APOSJ_23597
OG0008395	DANRE09558, DANRE09557	APOSJ_16390, APOSJ_16392, APOSJ_16391
OG0008400	DANRE02590, DANRE02589	APOSJ_04834
OG0008401	DANRE02750	APOSJ_47311
OG0008403	DANRE10132	APOSJ_19467
OG0008404	DANRE19259	APOSJ_03514
OG0008406	DANRE40069, DANRE40070	APOSJ_02790, APOSJ_02791
OG0008408	DANRE06352	APOSJ_25815
OG0008410	DANRE23915	APOSJ_41449, APOSJ_41448
OG0008411	DANRE01037	APOSJ_12374, APOSJ_21426, APOSJ_64169, APOSJ_21429, APOSJ_21430, APOSJ_21428
OG0008412	DANRE13905	APOSJ_10698, APOSJ_19436
OG0008414	DANRE09923, DANRE09924	APOSJ_26567, APOSJ_26445, APOSJ_26566
OG0008415	DANRE17838	APOSJ_58278, APOSJ_58276, APOSJ_48691
OG0008416	DANRE05682	APOSJ_03126, APOSJ_53722, APOSJ_53721, APOSJ_64881
OG0008417	DANRE41393, DANRE26521	APOSJ_26520
OG0008418	DANRE24591	APOSJ_62728
OG0008420	DANRE33776, DANRE33778, DANRE33777	APOSJ_08045, APOSJ_08044, APOSJ_08043, APOSJ_08041, APOSJ_08047, APOSJ_27421, APOSJ_08042, APOSJ_08046, APOSJ_27422
OG0008422	DANRE38131	APOSJ_04987
OG0008423	DANRE10470, DANRE10471	APOSJ_60987, APOSJ_60989, APOSJ_60986, APOSJ_60988, APOSJ_61686, APOSJ_38652
OG0008424	DANRE34570	APOSJ_55088, APOSJ_55089
OG0008427	DANRE18195	APOSJ_53440
OG0008432	DANRE42164	APOSJ_60405, APOSJ_54410
OG0008433	DANRE37610, DANRE37609	APOSJ_01082, APOSJ_01081
OG0008435	DANRE05181	APOSJ_28313, APOSJ_46415, APOSJ_04535, APOSJ_04536
OG0008437	DANRE39110	APOSJ_56159
OG0008443	DANRE17447	APOSJ_41961, APOSJ_41962
OG0008444	DANRE07067, DANRE07068, DANRE07066	APOSJ_54774
OG0008448	DANRE11510, DANRE11508, DANRE11509	APOSJ_12141
OG0008453	DANRE30591	APOSJ_62545
OG0008457	DANRE11784, DANRE11783	APOSJ_11983, APOSJ_23476, APOSJ_11980, APOSJ_23477, APOSJ_16906, APOSJ_23478, APOSJ_06128, APOSJ_40912, APOSJ_11981
OG0008507	DANRE39040, DANRE39039	APOSJ_42946, APOSJ_42945
OG0008509	DANRE22991	APOSJ_26498, APOSJ_04250
OG0008522	DANRE19243	APOSJ_37806, APOSJ_08412
OG0008526	DANRE34698	APOSJ_24791
OG0008527	DANRE18594, DANRE10776	APOSJ_38261
OG0008528	DANRE13105	APOSJ_56185
OG0008529	DANRE08618	APOSJ_34795, APOSJ_34794, APOSJ_34793
OG0008530	DANRE06780, DANRE06781	APOSJ_37731, APOSJ_37729
OG0008531	DANRE12269	APOSJ_11335, APOSJ_55282, APOSJ_52728, APOSJ_22011
OG0008532	DANRE02784, DANRE02783	APOSJ_62331, APOSJ_62332
OG0008534	DANRE25231	APOSJ_63785, APOSJ_31185
OG0008535	DANRE39223, DANRE39224	APOSJ_28298, APOSJ_64124
OG0008538	DANRE20514	APOSJ_25987, APOSJ_58613
OG0008539	DANRE25406	APOSJ_28461
OG0008540	DANRE14947	APOSJ_21686
OG0008544	DANRE39597	APOSJ_58068, APOSJ_58069
OG0008545	DANRE17598	APOSJ_45926
OG0008546	DANRE14151	APOSJ_60678
OG0008550	DANRE36778	APOSJ_06795
OG0008555	DANRE04481	APOSJ_38213
OG0008558	DANRE25066, DANRE25067	APOSJ_62848, APOSJ_32159
OG0008561	DANRE20325, DANRE07921	APOSJ_13362
OG0008562	DANRE17268	APOSJ_58166
OG0008563	DANRE40836	APOSJ_08515, APOSJ_08516
