Orthogroup	APOSJ_ok	OWEFU
OG0007198	APOSJ_03888, APOSJ_27485, APOSJ_32061, APOSJ_32063, APOSJ_27487, APOSJ_32062, APOSJ_27486	OFUSG07047.1.p1, OFUSG07870.1.p1
OG0007201	APOSJ_54513, APOSJ_54512, APOSJ_54511	OFUSG17829.1.p1
OG0007250	APOSJ_59544, APOSJ_59545, APOSJ_59546	OFUSG06871.1.p1
OG0007251	APOSJ_36228	OFUSG19641.1.p1
OG0007252	APOSJ_24749, APOSJ_24750, APOSJ_24748, APOSJ_24746, APOSJ_24747, APOSJ_04171	OFUSG11013.1.p1
OG0007253	APOSJ_10673	OFUSG20806.1.p1
OG0007254	APOSJ_13177	OFUSG26478.1.p1
OG0007255	APOSJ_61034, APOSJ_61032	OFUSG19857.2.p1, OFUSG19857.1.p1
OG0007256	APOSJ_63694, APOSJ_63695	OFUSG10664.2.p1, OFUSG10664.1.p1, OFUSG10664.4.p1, OFUSG10664.3.p1
OG0007258	APOSJ_39371	OFUSG20033.1.p1
OG0007260	APOSJ_60979, APOSJ_08714, APOSJ_08715	OFUSG11954.1.p1, OFUSG11954.2.p1
OG0007261	APOSJ_18131	OFUSG13481.1.p1
OG0007264	APOSJ_04142	OFUSG22910.1.p1
OG0007266	APOSJ_02456	OFUSG18654.1.p1, OFUSG18654.2.p1
OG0007267	APOSJ_39161	OFUSG17347.1.p1
OG0007268	APOSJ_01766, APOSJ_01765	OFUSG07744.1.p1
OG0007270	APOSJ_18070, APOSJ_18072	OFUSG03691.1.p1
OG0007271	APOSJ_21579, APOSJ_57446	OFUSG10232.1.p1
OG0007272	APOSJ_05711, APOSJ_05712, APOSJ_05710, APOSJ_36252	OFUSG17273.1.p1
OG0007273	APOSJ_54097	OFUSG01106.1.p1
OG0007274	APOSJ_58383	OFUSG19415.1.p1
OG0007275	APOSJ_62050, APOSJ_62051	OFUSG05642.1.p1
OG0007276	APOSJ_56899	OFUSG09515.1.p1
OG0007277	APOSJ_00797, APOSJ_32479	OFUSG25004.2.p1, OFUSG25004.3.p1, OFUSG25004.1.p1
OG0007280	APOSJ_17538, APOSJ_33154	OFUSG21322.1.p1
OG0007281	APOSJ_27609, APOSJ_27610	OFUSG10005.1.p1
OG0007282	APOSJ_52740, APOSJ_52741	OFUSG14906.1.p1
OG0007283	APOSJ_48388	OFUSG00968.1.p1
OG0007285	APOSJ_15670, APOSJ_55334	OFUSG00450.1.p1, OFUSG00449.1.p1
OG0007288	APOSJ_62431	OFUSG11110.1.p1
OG0007289	APOSJ_03055	OFUSG26003.1.p1
OG0007290	APOSJ_28883, APOSJ_41821, APOSJ_28884, APOSJ_06632, APOSJ_50169, APOSJ_06633, APOSJ_28881, APOSJ_06631	OFUSG04836.1.p1
OG0007291	APOSJ_64281	OFUSG20575.1.p1
OG0007292	APOSJ_35746, APOSJ_35745	OFUSG09326.1.p1
OG0007293	APOSJ_61631	OFUSG16859.1.p1
OG0007294	APOSJ_15245	OFUSG17062.1.p1
OG0007295	APOSJ_01123, APOSJ_01122	OFUSG17861.2.p1, OFUSG17861.1.p1
OG0007296	APOSJ_03010, APOSJ_03009, APOSJ_03012, APOSJ_03011	OFUSG07471.1.p1
OG0007297	APOSJ_51760	OFUSG17821.1.p1
OG0007298	APOSJ_32257, APOSJ_44169, APOSJ_44171, APOSJ_44170, APOSJ_61987, APOSJ_05005, APOSJ_61986, APOSJ_44172	OFUSG02733.1.p1
OG0007299	APOSJ_35741, APOSJ_28715	OFUSG09792.1.p1
OG0007300	APOSJ_53629	OFUSG15976.1.p1
OG0007301	APOSJ_17343	OFUSG04824.1.p1
OG0007302	APOSJ_34134, APOSJ_34135	OFUSG02825.1.p1
OG0007303	APOSJ_28901, APOSJ_28900	OFUSG11757.1.p1
OG0007304	APOSJ_41899, APOSJ_41898	OFUSG04479.1.p1
OG0007305	APOSJ_27411, APOSJ_55468	OFUSG08566.1.p1
OG0007306	APOSJ_59763	OFUSG00027.1.p1, OFUSG00027.2.p1
OG0007308	APOSJ_22230, APOSJ_22229	OFUSG26870.1.p1
OG0007309	APOSJ_31622, APOSJ_31623, APOSJ_31621	OFUSG12546.1.p1, OFUSG12545.1.p1
OG0007310	APOSJ_42505, APOSJ_42506	OFUSG04200.1.p1, OFUSG04200.2.p1
OG0007312	APOSJ_31725	OFUSG18290.1.p1
OG0007313	APOSJ_11566, APOSJ_11567, APOSJ_11565	OFUSG08189.1.p1
OG0007314	APOSJ_03599, APOSJ_03598	OFUSG11556.1.p1
OG0007316	APOSJ_27503	OFUSG15327.1.p1
OG0007317	APOSJ_35307, APOSJ_48501	OFUSG23619.1.p1
OG0007318	APOSJ_59454, APOSJ_59453, APOSJ_59457, APOSJ_59451, APOSJ_59452, APOSJ_59456, APOSJ_59455, APOSJ_59449	OFUSG06457.1.p1
OG0007319	APOSJ_37533, APOSJ_37534	OFUSG21180.1.p1
OG0007320	APOSJ_00620, APOSJ_00621	OFUSG09270.1.p1
OG0007321	APOSJ_00773, APOSJ_42511, APOSJ_42509	OFUSG11477.1.p1
OG0007322	APOSJ_38642, APOSJ_38640, APOSJ_38641, APOSJ_38639	OFUSG09904.1.p1
OG0007323	APOSJ_59727	OFUSG09943.1.p1
OG0007324	APOSJ_37366, APOSJ_37368, APOSJ_33866, APOSJ_37367, APOSJ_37369, APOSJ_33865, APOSJ_37370, APOSJ_37371	OFUSG11755.1.p1
OG0007325	APOSJ_29140, APOSJ_58466	OFUSG20353.1.p1
OG0007326	APOSJ_22766	OFUSG16635.1.p1
OG0007327	APOSJ_08286, APOSJ_31519	OFUSG13789.1.p1
OG0007328	APOSJ_26838	OFUSG06146.1.p1
OG0007329	APOSJ_33464, APOSJ_33463	OFUSG25701.1.p1
OG0007330	APOSJ_06174, APOSJ_38790	OFUSG03047.1.p1
OG0007331	APOSJ_42831	OFUSG13160.1.p1
OG0007332	APOSJ_52532, APOSJ_52527, APOSJ_52530, APOSJ_52528, APOSJ_14624	OFUSG03446.1.p1
OG0007333	APOSJ_61834	OFUSG14787.1.p1
OG0007334	APOSJ_04860, APOSJ_30222	OFUSG04651.1.p1
OG0007335	APOSJ_39648	OFUSG12346.1.p1
OG0007337	APOSJ_23155	OFUSG08247.1.p1
OG0007338	APOSJ_34671, APOSJ_34673, APOSJ_34669	OFUSG00512.1.p1
OG0007339	APOSJ_11897	OFUSG16021.1.p1
OG0007340	APOSJ_15084	OFUSG07490.1.p1, OFUSG07490.2.p1
OG0007341	APOSJ_50200, APOSJ_44552, APOSJ_50199	OFUSG08079.1.p1
OG0007342	APOSJ_29822	OFUSG21114.1.p1
OG0007343	APOSJ_45945	OFUSG23516.1.p1
OG0007344	APOSJ_62547, APOSJ_62557	OFUSG11551.1.p1
OG0007345	APOSJ_14751	OFUSG10938.1.p1
OG0007347	APOSJ_12120	OFUSG12292.1.p1
OG0007348	APOSJ_51644	OFUSG24927.1.p1, OFUSG24927.2.p1
OG0007349	APOSJ_21746, APOSJ_21745	OFUSG23871.1.p1
OG0007350	APOSJ_32457, APOSJ_32458	OFUSG19210.1.p1, OFUSG00308.1.p1, OFUSG21271.1.p1, OFUSG25023.1.p1, OFUSG12319.1.p1, OFUSG11907.1.p1, OFUSG11906.1.p1, OFUSG11905.1.p1, OFUSG11904.1.p1, OFUSG11908.1.p1, OFUSG21940.1.p1
OG0007351	APOSJ_09029, APOSJ_09028	OFUSG23667.1.p1
OG0007352	APOSJ_08209, APOSJ_47431, APOSJ_08208	OFUSG15050.1.p1, OFUSG15050.2.p1
OG0007353	APOSJ_25868	OFUSG23180.1.p1
OG0007354	APOSJ_26923	OFUSG17364.1.p1
OG0007355	APOSJ_41454, APOSJ_41455, APOSJ_41453	OFUSG14831.1.p1
OG0007356	APOSJ_59004, APOSJ_59003	OFUSG25027.1.p1
OG0007357	APOSJ_00354, APOSJ_00355	OFUSG12168.1.p1
OG0007358	APOSJ_12024, APOSJ_12023, APOSJ_12025	OFUSG09680.1.p1
OG0007360	APOSJ_42239, APOSJ_42238, APOSJ_64886, APOSJ_42236, APOSJ_16938	OFUSG25473.1.p1
OG0007361	APOSJ_34784	OFUSG09488.1.p1
OG0007363	APOSJ_32242	OFUSG02740.1.p1
OG0007364	APOSJ_26331	OFUSG01952.1.p1
OG0007365	APOSJ_07009, APOSJ_32636, APOSJ_32637	OFUSG13323.1.p1
OG0007366	APOSJ_31758, APOSJ_31757, APOSJ_31759	OFUSG08778.1.p1
OG0007367	APOSJ_31799, APOSJ_15504, APOSJ_15505, APOSJ_31802	OFUSG17700.1.p1
OG0007368	APOSJ_49565, APOSJ_49564	OFUSG07565.1.p1
OG0007369	APOSJ_20755, APOSJ_20754	OFUSG16560.1.p1
OG0007370	APOSJ_15354, APOSJ_15353, APOSJ_15352, APOSJ_30855	OFUSG23988.1.p1
OG0007371	APOSJ_05203, APOSJ_05204	OFUSG05965.1.p1
OG0007372	APOSJ_47949, APOSJ_47951, APOSJ_47950	OFUSG02717.1.p1
OG0007373	APOSJ_54463, APOSJ_29602	OFUSG16818.1.p1
OG0007374	APOSJ_60162, APOSJ_34123, APOSJ_60159, APOSJ_60158	OFUSG19004.1.p1
OG0007375	APOSJ_59816, APOSJ_61226	OFUSG26223.3.p1, OFUSG26223.2.p1, OFUSG26223.1.p1
OG0007377	APOSJ_22496, APOSJ_22495, APOSJ_22497	OFUSG25397.1.p1
OG0007378	APOSJ_32119, APOSJ_32118	OFUSG24752.1.p1
OG0007379	APOSJ_42997, APOSJ_63432	OFUSG25215.1.p1
OG0007380	APOSJ_43045	OFUSG02808.1.p1
OG0007381	APOSJ_06352, APOSJ_06353, APOSJ_40196	OFUSG11065.1.p1
OG0007382	APOSJ_56678, APOSJ_14341	OFUSG12635.1.p1
OG0007383	APOSJ_16238	OFUSG00895.2.p1, OFUSG00895.1.p1
OG0007384	APOSJ_01866, APOSJ_01865, APOSJ_52012	OFUSG00236.2.p1, OFUSG00236.1.p1
OG0007385	APOSJ_46590	OFUSG26112.1.p1
OG0007386	APOSJ_01169	OFUSG21256.1.p1
OG0007387	APOSJ_21483	OFUSG08047.1.p1, OFUSG08047.2.p1
OG0007388	APOSJ_05379	OFUSG17284.1.p1
OG0007389	APOSJ_64566	OFUSG07228.1.p1
OG0007390	APOSJ_63577	OFUSG18344.1.p1
OG0007391	APOSJ_04251	OFUSG15504.1.p1
OG0007393	APOSJ_53832	OFUSG12565.1.p1
OG0007394	APOSJ_01644, APOSJ_01645	OFUSG13494.1.p1
OG0007395	APOSJ_54612	OFUSG10757.1.p1
OG0007396	APOSJ_39335	OFUSG22886.1.p1
OG0007397	APOSJ_50479	OFUSG13056.1.p1
OG0007398	APOSJ_26882, APOSJ_54858, APOSJ_03879	OFUSG07232.1.p1
OG0007399	APOSJ_42198	OFUSG01818.1.p1
OG0007400	APOSJ_58231	OFUSG14809.1.p1
OG0007403	APOSJ_44464, APOSJ_44466	OFUSG19277.1.p1
OG0007404	APOSJ_25142, APOSJ_24831, APOSJ_38774, APOSJ_24830, APOSJ_24834, APOSJ_05790, APOSJ_38770, APOSJ_24833, APOSJ_25145, APOSJ_24829, APOSJ_38769, APOSJ_38771	OFUSG23183.1.p1
OG0007405	APOSJ_42742	OFUSG22414.1.p1
OG0007406	APOSJ_47874	OFUSG15025.1.p1
OG0007407	APOSJ_09861, APOSJ_09860, APOSJ_50238	OFUSG18627.1.p1
OG0007408	APOSJ_47695	OFUSG16878.1.p1
OG0007409	APOSJ_05303, APOSJ_05302	OFUSG16872.1.p1
OG0007410	APOSJ_01525	OFUSG11037.1.p1
OG0007411	APOSJ_19728, APOSJ_19729	OFUSG04653.1.p1
OG0007412	APOSJ_42010	OFUSG01834.1.p1
OG0007413	APOSJ_20537	OFUSG16703.1.p1
OG0007414	APOSJ_29005	OFUSG17401.1.p1
OG0007415	APOSJ_31789	OFUSG04618.1.p1
OG0007416	APOSJ_37464, APOSJ_60721, APOSJ_37462	OFUSG03058.1.p1
OG0007417	APOSJ_04996	OFUSG22448.1.p1
OG0007418	APOSJ_27061	OFUSG15358.1.p1
OG0007419	APOSJ_55294, APOSJ_55296, APOSJ_55295	OFUSG18337.1.p1
OG0007420	APOSJ_27526, APOSJ_27561, APOSJ_27555, APOSJ_34967	OFUSG12850.1.p1, OFUSG12850.2.p1
OG0007421	APOSJ_20549, APOSJ_20548	OFUSG07551.1.p1
OG0007423	APOSJ_31700, APOSJ_31699	OFUSG10921.1.p1
OG0007424	APOSJ_24053, APOSJ_24054	OFUSG18027.1.p1, OFUSG18027.2.p1
OG0007425	APOSJ_14859, APOSJ_14860	OFUSG05643.1.p1
OG0007426	APOSJ_40505, APOSJ_40506	OFUSG09786.1.p1
OG0007428	APOSJ_18898	OFUSG16303.1.p1, OFUSG04650.1.p1
OG0007429	APOSJ_08623, APOSJ_08624, APOSJ_55001	OFUSG06469.1.p1
OG0007431	APOSJ_12963, APOSJ_16258, APOSJ_12962, APOSJ_12964	OFUSG17080.1.p1
OG0007432	APOSJ_34332	OFUSG12825.1.p1
OG0007433	APOSJ_10528, APOSJ_10530	OFUSG00326.1.p1
OG0007434	APOSJ_07079, APOSJ_07077, APOSJ_07078	OFUSG10491.1.p1
OG0007435	APOSJ_49650, APOSJ_25691, APOSJ_25692, APOSJ_25694, APOSJ_25693, APOSJ_25689, APOSJ_25690, APOSJ_31983, APOSJ_25695	OFUSG04448.1.p1
OG0007437	APOSJ_26282, APOSJ_26283	OFUSG05591.1.p1
OG0007438	APOSJ_03209, APOSJ_03210	OFUSG03119.1.p1
OG0007439	APOSJ_10207	OFUSG12912.1.p1
OG0007441	APOSJ_40939, APOSJ_55968, APOSJ_55980, APOSJ_55975	OFUSG21002.1.p1
OG0007442	APOSJ_24971	OFUSG26591.1.p1
OG0007443	APOSJ_22915, APOSJ_22916, APOSJ_22917	OFUSG24141.1.p1
OG0007444	APOSJ_11668	OFUSG08591.1.p1
OG0007445	APOSJ_28035, APOSJ_28034	OFUSG00336.1.p1
OG0007446	APOSJ_30397	OFUSG15616.1.p1
OG0007447	APOSJ_00394, APOSJ_35376	OFUSG03015.1.p1
OG0007448	APOSJ_51016, APOSJ_51017	OFUSG19692.1.p1
OG0007449	APOSJ_36744, APOSJ_36742, APOSJ_36741, APOSJ_36743	OFUSG20567.1.p1
OG0007451	APOSJ_43780	OFUSG04847.1.p1
OG0007452	APOSJ_37963	OFUSG02426.2.p1, OFUSG02426.1.p1
OG0007453	APOSJ_53697, APOSJ_53696	OFUSG05211.1.p1
OG0007454	APOSJ_05135, APOSJ_05134	OFUSG11207.1.p1
OG0007455	APOSJ_19769, APOSJ_19771	OFUSG01636.1.p1
OG0007456	APOSJ_44072, APOSJ_44071	OFUSG13703.1.p1
OG0007457	APOSJ_55749	OFUSG09458.1.p1
OG0007458	APOSJ_17630	OFUSG12861.1.p1
OG0007459	APOSJ_47522, APOSJ_11138	OFUSG11762.1.p1
OG0007460	APOSJ_52023	OFUSG12178.1.p1
OG0007461	APOSJ_18650, APOSJ_08253, APOSJ_08250, APOSJ_08251, APOSJ_08252	OFUSG12051.1.p1
OG0007462	APOSJ_59464, APOSJ_59465, APOSJ_58493, APOSJ_59466	OFUSG24240.1.p1
OG0007463	APOSJ_18618	OFUSG07010.1.p1
OG0007464	APOSJ_39129, APOSJ_39130	OFUSG16985.1.p1
OG0007465	APOSJ_05522, APOSJ_05521	OFUSG15455.1.p1
OG0007467	APOSJ_14365	OFUSG08692.1.p1
OG0007468	APOSJ_46722	OFUSG19097.1.p1
OG0007471	APOSJ_18185, APOSJ_20727	OFUSG05247.1.p1
OG0007472	APOSJ_53138, APOSJ_53137	OFUSG09263.1.p1
OG0007474	APOSJ_25384, APOSJ_25383, APOSJ_25385	OFUSG08713.1.p1
OG0007476	APOSJ_11135	OFUSG13432.1.p1
OG0007477	APOSJ_48504, APOSJ_48505, APOSJ_39772, APOSJ_09838	OFUSG07039.1.p1, OFUSG07040.1.p1
OG0007478	APOSJ_39185	OFUSG13230.1.p1
OG0007479	APOSJ_24361, APOSJ_22189	OFUSG18598.1.p1, OFUSG18598.2.p1
OG0007480	APOSJ_17561, APOSJ_17560	OFUSG19354.1.p1
OG0007481	APOSJ_08815, APOSJ_56246	OFUSG22427.1.p1
OG0007482	APOSJ_56374	OFUSG17340.1.p1
OG0007483	APOSJ_24186	OFUSG23534.1.p1
OG0007484	APOSJ_20434	OFUSG11388.1.p1
OG0007485	APOSJ_32278, APOSJ_32277	OFUSG22016.1.p1
OG0007486	APOSJ_44549	OFUSG17883.1.p1
OG0007487	APOSJ_27134, APOSJ_27136, APOSJ_27137, APOSJ_04423, APOSJ_27138, APOSJ_27139	OFUSG22167.1.p1
OG0007488	APOSJ_64769, APOSJ_64768	OFUSG07538.1.p1
OG0007489	APOSJ_31344, APOSJ_31345, APOSJ_64774	OFUSG12215.1.p1
OG0007490	APOSJ_48671, APOSJ_48670	OFUSG16873.1.p1
OG0007492	APOSJ_24846, APOSJ_24852	OFUSG25059.1.p1
OG0007493	APOSJ_15054, APOSJ_15053	OFUSG06845.1.p1
OG0007494	APOSJ_63591	OFUSG22266.1.p1
OG0007495	APOSJ_07062	OFUSG04434.1.p1
OG0007496	APOSJ_37453	OFUSG16736.1.p1
OG0007497	APOSJ_60806, APOSJ_60807	OFUSG10341.1.p1
OG0007498	APOSJ_20907, APOSJ_20908	OFUSG17266.1.p1
OG0007500	APOSJ_55184, APOSJ_55182, APOSJ_55183, APOSJ_55185	OFUSG04669.1.p1
OG0007503	APOSJ_14688	OFUSG14763.1.p1
OG0007504	APOSJ_56533, APOSJ_56531, APOSJ_56529, APOSJ_56532, APOSJ_56528	OFUSG11026.1.p1
OG0007506	APOSJ_31897, APOSJ_03081, APOSJ_31899, APOSJ_31903, APOSJ_31902, APOSJ_31898	OFUSG12077.1.p1
OG0007508	APOSJ_42211, APOSJ_12770, APOSJ_42209	OFUSG26113.1.p1
OG0007509	APOSJ_22228	OFUSG13309.1.p1
OG0007510	APOSJ_48359, APOSJ_48360	OFUSG13168.1.p1
OG0007513	APOSJ_56124, APOSJ_22446	OFUSG18747.1.p1
OG0007514	APOSJ_07340, APOSJ_07342, APOSJ_07341, APOSJ_46218	OFUSG16920.1.p1, OFUSG16920.2.p1
OG0007515	APOSJ_13871, APOSJ_13866, APOSJ_13864, APOSJ_21741, APOSJ_13863, APOSJ_13868, APOSJ_13865, APOSJ_13867	OFUSG22129.1.p1, OFUSG22129.3.p1, OFUSG22129.2.p1
OG0007517	APOSJ_46614, APOSJ_16841, APOSJ_62115	OFUSG08057.1.p1
OG0007518	APOSJ_61569	OFUSG06829.1.p1
OG0007519	APOSJ_57278, APOSJ_19035, APOSJ_27726, APOSJ_19033, APOSJ_19034	OFUSG20874.1.p1
OG0007524	APOSJ_10739	OFUSG14119.1.p1
OG0007525	APOSJ_36525	OFUSG21392.1.p1
OG0007527	APOSJ_44760	OFUSG05917.1.p1
OG0007528	APOSJ_03313, APOSJ_03314	OFUSG00537.1.p1
OG0007529	APOSJ_41630	OFUSG18077.1.p1
OG0007533	APOSJ_18050	OFUSG05889.1.p1, OFUSG05889.2.p1
OG0007535	APOSJ_07181, APOSJ_32401, APOSJ_07180, APOSJ_53534, APOSJ_48742, APOSJ_48740, APOSJ_48741	OFUSG20372.1.p1, OFUSG20372.2.p1, OFUSG20373.1.p1, OFUSG20375.1.p1, OFUSG03106.1.p1, OFUSG25673.1.p1, OFUSG02114.1.p1, OFUSG14318.1.p1, OFUSG14319.1.p1, OFUSG14321.1.p1, OFUSG14320.1.p1, OFUSG13966.1.p1, OFUSG13968.1.p1, OFUSG13969.1.p1
OG0007537	APOSJ_14874, APOSJ_14875, APOSJ_03190, APOSJ_62953, APOSJ_54460, APOSJ_12214, APOSJ_14873, APOSJ_03188, APOSJ_65158, APOSJ_54461, APOSJ_14872, APOSJ_62951, APOSJ_09076, APOSJ_54462, APOSJ_62954, APOSJ_50225	OFUSG04156.1.p1
OG0007582	APOSJ_17970	OFUSG16744.1.p1
OG0007583	APOSJ_63133, APOSJ_51270	OFUSG19385.1.p1
OG0007584	APOSJ_29171, APOSJ_47545, APOSJ_47546	OFUSG10532.1.p1, OFUSG10532.2.p1
OG0007586	APOSJ_33070, APOSJ_33069, APOSJ_33074	OFUSG06940.1.p1
OG0007587	APOSJ_64975, APOSJ_64973, APOSJ_64972, APOSJ_64974, APOSJ_18419, APOSJ_04830	OFUSG15959.1.p1
OG0007588	APOSJ_30827	OFUSG08373.1.p1
OG0007589	APOSJ_21013, APOSJ_21012	OFUSG03464.1.p1
OG0007591	APOSJ_13984	OFUSG04404.1.p1
OG0007595	APOSJ_28419, APOSJ_28418	OFUSG19395.1.p1
OG0007596	APOSJ_37129, APOSJ_37847, APOSJ_37125, APOSJ_37845, APOSJ_37848, APOSJ_37844, APOSJ_37846, APOSJ_37131	OFUSG13185.1.p1, OFUSG13185.2.p1
OG0007598	APOSJ_47855, APOSJ_47856	OFUSG02705.2.p1, OFUSG02705.1.p1
OG0007600	APOSJ_21009, APOSJ_21006, APOSJ_21007, APOSJ_02498, APOSJ_21008	OFUSG14741.1.p1
OG0007602	APOSJ_12687	OFUSG18659.1.p1
OG0007603	APOSJ_59246	OFUSG05017.1.p1
OG0007604	APOSJ_21045, APOSJ_13768	OFUSG20886.1.p1
OG0007606	APOSJ_58610	OFUSG11909.1.p1
OG0007607	APOSJ_15794, APOSJ_15792, APOSJ_15795, APOSJ_34002	OFUSG16917.1.p1
OG0007608	APOSJ_22316, APOSJ_22317	OFUSG13378.1.p1
OG0007609	APOSJ_41441, APOSJ_41442	OFUSG14337.1.p1
OG0007610	APOSJ_20984	OFUSG18726.1.p1
OG0007611	APOSJ_44281, APOSJ_10768, APOSJ_44280	OFUSG25283.2.p1, OFUSG25283.1.p1
OG0007612	APOSJ_61654	OFUSG13254.1.p1
OG0007613	APOSJ_41585	OFUSG13039.1.p1
OG0007614	APOSJ_58168, APOSJ_58169	OFUSG22780.1.p1
OG0007615	APOSJ_15242	OFUSG06032.1.p1
OG0007617	APOSJ_11199	OFUSG08967.1.p1
OG0007618	APOSJ_36206	OFUSG01286.1.p1
OG0007619	APOSJ_20532, APOSJ_46029	OFUSG23637.1.p1
OG0007621	APOSJ_00636	OFUSG23418.1.p1
OG0007623	APOSJ_04190	OFUSG24746.1.p1
OG0007624	APOSJ_29108	OFUSG00912.1.p1
OG0007625	APOSJ_17716, APOSJ_29790, APOSJ_62916, APOSJ_17944	OFUSG01065.1.p1
OG0007626	APOSJ_11439, APOSJ_11440	OFUSG24926.1.p1
OG0007628	APOSJ_44519, APOSJ_44520	OFUSG02826.1.p1
OG0007629	APOSJ_53531	OFUSG08807.1.p1
OG0007630	APOSJ_30086, APOSJ_30089, APOSJ_30088, APOSJ_30087	OFUSG24713.1.p1
OG0007633	APOSJ_45140	OFUSG17043.1.p1
OG0007634	APOSJ_30970, APOSJ_30969, APOSJ_07535	OFUSG18364.1.p1
OG0007635	APOSJ_17863, APOSJ_46852	OFUSG11100.1.p1
OG0007636	APOSJ_43405, APOSJ_61263, APOSJ_61262	OFUSG01941.1.p1
OG0007637	APOSJ_04512, APOSJ_04513	OFUSG11941.1.p1
OG0007639	APOSJ_02881, APOSJ_02879, APOSJ_02876, APOSJ_02877	OFUSG10115.1.p1
OG0007640	APOSJ_19906	OFUSG19648.1.p1
OG0007642	APOSJ_24500, APOSJ_24502	OFUSG17690.1.p1
OG0007643	APOSJ_17762, APOSJ_61765	OFUSG16038.1.p1
OG0007646	APOSJ_27306	OFUSG02602.2.p1, OFUSG02602.1.p1
OG0007647	APOSJ_46826, APOSJ_50598	OFUSG12352.1.p1
OG0007648	APOSJ_18949	OFUSG23402.1.p1
OG0007649	APOSJ_18272	OFUSG11208.1.p1
OG0007650	APOSJ_06067	OFUSG08401.1.p1
OG0007651	APOSJ_39639	OFUSG08114.1.p1, OFUSG03816.1.p1
OG0007652	APOSJ_01937	OFUSG07124.1.p1
OG0007653	APOSJ_46957	OFUSG12107.1.p1
OG0007654	APOSJ_06026, APOSJ_06028, APOSJ_06029, APOSJ_06027	OFUSG23523.1.p1
OG0007656	APOSJ_37917	OFUSG06312.1.p1
OG0007657	APOSJ_39247	OFUSG00269.1.p1
OG0007658	APOSJ_42830	OFUSG00831.1.p1
OG0007659	APOSJ_10589, APOSJ_12050, APOSJ_12051	OFUSG26310.1.p1
OG0007660	APOSJ_59717, APOSJ_59716	OFUSG08033.1.p1
OG0007663	APOSJ_15618	OFUSG08187.1.p1
OG0007664	APOSJ_38069	OFUSG18907.1.p1
OG0007665	APOSJ_28854	OFUSG22453.1.p1
OG0007666	APOSJ_40471	OFUSG18592.1.p1
OG0007667	APOSJ_17994, APOSJ_17993, APOSJ_17996, APOSJ_17995	OFUSG12265.1.p1
OG0007668	APOSJ_51327, APOSJ_51324, APOSJ_64552, APOSJ_50490	OFUSG15536.1.p1
OG0007670	APOSJ_15699	OFUSG13342.1.p1, OFUSG13342.2.p1
OG0007671	APOSJ_40392	OFUSG16155.1.p1
OG0007673	APOSJ_43198	OFUSG12933.1.p1
OG0007674	APOSJ_18929, APOSJ_18930	OFUSG12587.1.p1
OG0007675	APOSJ_33863	OFUSG13447.1.p1
OG0007676	APOSJ_35148	OFUSG07077.2.p1, OFUSG07077.1.p1
OG0007677	APOSJ_32207	OFUSG08042.3.p1, OFUSG08042.1.p1, OFUSG08042.2.p1
OG0007679	APOSJ_37569, APOSJ_37925, APOSJ_37924, APOSJ_37921	OFUSG05979.1.p1
OG0007680	APOSJ_40382	OFUSG13025.1.p1
OG0007681	APOSJ_52161	OFUSG08756.1.p1, OFUSG08756.2.p1, OFUSG08756.3.p1
OG0007683	APOSJ_42004, APOSJ_42003, APOSJ_17706	OFUSG10975.1.p1
OG0007684	APOSJ_21469, APOSJ_21470	OFUSG21664.1.p1
OG0007685	APOSJ_36019	OFUSG11339.1.p1
OG0007686	APOSJ_05699, APOSJ_52900	OFUSG05228.1.p1
OG0007689	APOSJ_03291, APOSJ_03290, APOSJ_03292, APOSJ_03293	OFUSG22558.1.p1, OFUSG22558.2.p1
OG0007690	APOSJ_08597	OFUSG05888.1.p1
OG0007691	APOSJ_09125	OFUSG17394.1.p1
OG0007692	APOSJ_52739	OFUSG10240.1.p1
OG0007694	APOSJ_64681	OFUSG22930.1.p1
OG0007695	APOSJ_26392	OFUSG23690.1.p1
OG0007696	APOSJ_25884	OFUSG05710.1.p1
OG0007697	APOSJ_64328, APOSJ_56845, APOSJ_56846, APOSJ_64329	OFUSG15762.1.p1
OG0007698	APOSJ_55206, APOSJ_55203, APOSJ_55205	OFUSG13946.1.p1
OG0007700	APOSJ_42012, APOSJ_42013, APOSJ_63683, APOSJ_42014	OFUSG15537.1.p1
OG0007701	APOSJ_08845	OFUSG22537.1.p1
OG0007702	APOSJ_16468, APOSJ_16467	OFUSG07854.1.p1
OG0007703	APOSJ_11401, APOSJ_12163	OFUSG10399.1.p1
OG0007704	APOSJ_59327	OFUSG04621.1.p1
OG0007705	APOSJ_57928, APOSJ_57923, APOSJ_09053, APOSJ_09052	OFUSG18179.1.p1, OFUSG18179.2.p1
OG0007706	APOSJ_04326, APOSJ_04328, APOSJ_04327	OFUSG11056.1.p1
OG0007708	APOSJ_28269, APOSJ_25296, APOSJ_25295, APOSJ_28267	OFUSG16188.2.p1, OFUSG16188.1.p1
OG0007713	APOSJ_58504	OFUSG15968.1.p1
OG0007714	APOSJ_47409, APOSJ_39545	OFUSG02938.1.p1
OG0007715	APOSJ_07296, APOSJ_07298, APOSJ_07297, APOSJ_07300	OFUSG22189.2.p1, OFUSG22189.1.p1
OG0007716	APOSJ_48105, APOSJ_48104, APOSJ_42197, APOSJ_64670	OFUSG21373.1.p1
