Orthogroup	APOSJ_ok	XENTR
OG0006938	APOSJ_18988, APOSJ_18985	XENTR16149
OG0006939	APOSJ_61018	XENTR12765
OG0006940	APOSJ_42534	XENTR01692
OG0006942	APOSJ_23645, APOSJ_23646	XENTR09478
OG0006943	APOSJ_00830, APOSJ_00829	XENTR15386
OG0006944	APOSJ_28952	XENTR07046
OG0006945	APOSJ_03559	XENTR00117
OG0006946	APOSJ_08475	XENTR16824, XENTR16825
OG0006948	APOSJ_22618, APOSJ_13524	XENTR04780
OG0006949	APOSJ_13101	XENTR11256
OG0006951	APOSJ_28100, APOSJ_28099	XENTR14803
OG0006952	APOSJ_40243, APOSJ_51453	XENTR05143
OG0006953	APOSJ_36543, APOSJ_21697, APOSJ_28368	XENTR09448
OG0006954	APOSJ_24055, APOSJ_24056, APOSJ_61168, APOSJ_24057, APOSJ_20339	XENTR03844
OG0006955	APOSJ_47404	XENTR06398
OG0006957	APOSJ_20028	XENTR08977
OG0006958	APOSJ_26116, APOSJ_26120, APOSJ_26119, APOSJ_26118	XENTR07775
OG0006959	APOSJ_61981, APOSJ_61980	XENTR17553
OG0006962	APOSJ_34230, APOSJ_34231	XENTR09246
OG0006964	APOSJ_09573, APOSJ_09572	XENTR09387
OG0006966	APOSJ_53307	XENTR09367
OG0006967	APOSJ_22231	XENTR03908
OG0006968	APOSJ_23282	XENTR15434
OG0006969	APOSJ_25946	XENTR16749, XENTR16750, XENTR16751
OG0006970	APOSJ_01125	XENTR14271, XENTR14272
OG0006971	APOSJ_24320, APOSJ_24319	XENTR01201
OG0006972	APOSJ_43927, APOSJ_43926	XENTR19251
OG0006973	APOSJ_26316	XENTR09146
OG0006974	APOSJ_50576, APOSJ_50577, APOSJ_50575, APOSJ_50578	XENTR12649, XENTR05529
OG0006975	APOSJ_42307, APOSJ_16860, APOSJ_42306	XENTR12996
OG0006976	APOSJ_56175	XENTR01210
OG0006977	APOSJ_05269, APOSJ_26690	XENTR11302
OG0006978	APOSJ_54706, APOSJ_54708, APOSJ_54710, APOSJ_54709, APOSJ_04481	XENTR16961
OG0006979	APOSJ_06778	XENTR01458
OG0006980	APOSJ_61662, APOSJ_61663	XENTR06239
OG0006981	APOSJ_60669, APOSJ_42913, APOSJ_62660	XENTR16320
OG0006982	APOSJ_60070, APOSJ_33435	XENTR11312
OG0006985	APOSJ_32747, APOSJ_63924, APOSJ_63920	XENTR11227
OG0006987	APOSJ_39258, APOSJ_39253, APOSJ_25762, APOSJ_25779, APOSJ_25769	XENTR01282, XENTR01281
OG0006988	APOSJ_54423, APOSJ_13199	XENTR12330
OG0006989	APOSJ_24754, APOSJ_24755	XENTR04170
OG0006990	APOSJ_03032	XENTR08922
OG0006991	APOSJ_46537	XENTR17838
OG0006993	APOSJ_36192, APOSJ_36191	XENTR09372
OG0006994	APOSJ_10380, APOSJ_10381	XENTR00114
OG0006997	APOSJ_53210, APOSJ_56310	XENTR17546, XENTR17545
OG0006998	APOSJ_57837, APOSJ_57838	XENTR06955
OG0006999	APOSJ_46842	XENTR00236
OG0007000	APOSJ_45018, APOSJ_45017	XENTR01902, XENTR01901
OG0007001	APOSJ_19177, APOSJ_12423, APOSJ_40320	XENTR17344, XENTR17343
OG0007002	APOSJ_45658, APOSJ_45659	XENTR06832
OG0007003	APOSJ_61780, APOSJ_17005	XENTR16048
OG0007005	APOSJ_48701, APOSJ_28138	XENTR07132
OG0007006	APOSJ_11749	XENTR12975
OG0007008	APOSJ_20638, APOSJ_08359, APOSJ_46050, APOSJ_46048, APOSJ_46047, APOSJ_46051, APOSJ_46049, APOSJ_59549	XENTR18543
OG0007009	APOSJ_10045	XENTR09577
OG0007010	APOSJ_62140, APOSJ_45122	XENTR05499
OG0007011	APOSJ_16444, APOSJ_19860, APOSJ_16457	XENTR05787
OG0007012	APOSJ_00889	XENTR03267
OG0007013	APOSJ_58627	XENTR09137
OG0007014	APOSJ_10189, APOSJ_10187, APOSJ_10186, APOSJ_10188, APOSJ_10190	XENTR08855
OG0007015	APOSJ_58087	XENTR02491
OG0007016	APOSJ_33383, APOSJ_33386, APOSJ_33384, APOSJ_33385	XENTR00478
OG0007018	APOSJ_48306, APOSJ_48302, APOSJ_48301, APOSJ_48304, APOSJ_48305, APOSJ_48300, APOSJ_48303	XENTR13179
OG0007020	APOSJ_09751	XENTR09770
OG0007021	APOSJ_34361, APOSJ_34359	XENTR08839
OG0007022	APOSJ_13494, APOSJ_13493	XENTR16029
OG0007023	APOSJ_42692, APOSJ_42691, APOSJ_63783	XENTR07024
OG0007025	APOSJ_61019	XENTR13731
OG0007026	APOSJ_43042, APOSJ_61132, APOSJ_61131	XENTR18056
OG0007027	APOSJ_25183, APOSJ_00515	XENTR19169, XENTR11118
OG0007028	APOSJ_53149, APOSJ_53150, APOSJ_61675, APOSJ_53152, APOSJ_59905	XENTR00104
OG0007029	APOSJ_38852, APOSJ_38853	XENTR07776
OG0007030	APOSJ_19471, APOSJ_19472, APOSJ_19474, APOSJ_19473, APOSJ_58282, APOSJ_19470	XENTR05657
OG0007031	APOSJ_15283, APOSJ_15280, APOSJ_15281, APOSJ_15282	XENTR07790
OG0007032	APOSJ_57245, APOSJ_48774	XENTR17468
OG0007033	APOSJ_12615	XENTR16190
OG0007034	APOSJ_23509, APOSJ_17356	XENTR05241
OG0007035	APOSJ_43693, APOSJ_43694, APOSJ_06920, APOSJ_06921	XENTR06046
OG0007036	APOSJ_62513	XENTR17676, XENTR17677
OG0007037	APOSJ_10367, APOSJ_01290	XENTR05417
OG0007038	APOSJ_15892, APOSJ_15900, APOSJ_15890, APOSJ_59407	XENTR01237
OG0007039	APOSJ_10092, APOSJ_10091	XENTR03063
OG0007040	APOSJ_36613, APOSJ_36612	XENTR16157
OG0007041	APOSJ_03322, APOSJ_41225	XENTR01415
OG0007042	APOSJ_62877, APOSJ_02388, APOSJ_14476, APOSJ_14479	XENTR03360
OG0007043	APOSJ_42024, APOSJ_42025	XENTR02003
OG0007044	APOSJ_40354, APOSJ_40352	XENTR08465, XENTR13827
OG0007045	APOSJ_01927	XENTR05481
OG0007046	APOSJ_06037	XENTR09390
OG0007047	APOSJ_64279, APOSJ_64277, APOSJ_64276, APOSJ_64278	XENTR12940
OG0007048	APOSJ_27456	XENTR12714
OG0007050	APOSJ_15289, APOSJ_30393	XENTR10229
OG0007052	APOSJ_30758, APOSJ_30765, APOSJ_30763, APOSJ_30764, APOSJ_30761, APOSJ_30762, APOSJ_30759	XENTR10707, XENTR18218
OG0007053	APOSJ_16019	XENTR06867
OG0007054	APOSJ_11125, APOSJ_11127	XENTR17771
OG0007055	APOSJ_31312	XENTR04557
OG0007056	APOSJ_54613	XENTR04936
OG0007057	APOSJ_28684, APOSJ_28683, APOSJ_28685, APOSJ_28686	XENTR14128
OG0007058	APOSJ_05157, APOSJ_05158, APOSJ_05160, APOSJ_05161, APOSJ_05159	XENTR13895
OG0007059	APOSJ_14459, APOSJ_25530	XENTR01903
OG0007061	APOSJ_46459	XENTR12828
OG0007062	APOSJ_13575, APOSJ_13576	XENTR03101
OG0007063	APOSJ_04903, APOSJ_04902	XENTR05680
OG0007064	APOSJ_61161	XENTR16371
OG0007066	APOSJ_38563, APOSJ_38564	XENTR18528, XENTR05764
OG0007068	APOSJ_56223, APOSJ_63966	XENTR04871
OG0007069	APOSJ_01737, APOSJ_01735, APOSJ_01739, APOSJ_01738	XENTR06666
OG0007071	APOSJ_18860	XENTR07783
OG0007072	APOSJ_07774	XENTR07265
OG0007073	APOSJ_28284, APOSJ_64545	XENTR08573
OG0007074	APOSJ_41086, APOSJ_41084, APOSJ_06497, APOSJ_41087	XENTR03247
OG0007075	APOSJ_38690, APOSJ_45515	XENTR02206
OG0007076	APOSJ_32728, APOSJ_07474, APOSJ_07477, APOSJ_07479	XENTR15551
OG0007077	APOSJ_62170	XENTR02860, XENTR01951
OG0007078	APOSJ_64254, APOSJ_57932, APOSJ_64253, APOSJ_45552	XENTR01751
OG0007079	APOSJ_35659, APOSJ_23599, APOSJ_35658, APOSJ_23600, APOSJ_23601, APOSJ_35661, APOSJ_35666, APOSJ_23588	XENTR16725
OG0007080	APOSJ_44615, APOSJ_44618, APOSJ_44616, APOSJ_44614, APOSJ_44617, APOSJ_44613	XENTR05164
OG0007081	APOSJ_48164, APOSJ_53316, APOSJ_62593, APOSJ_53315	XENTR06924
OG0007082	APOSJ_35183, APOSJ_35182, APOSJ_35184, APOSJ_35185	XENTR16647
OG0007083	APOSJ_05225, APOSJ_05224	XENTR12941
OG0007084	APOSJ_54010	XENTR15425
OG0007085	APOSJ_53854, APOSJ_15286, APOSJ_01309, APOSJ_01312, APOSJ_01310	XENTR03719
OG0007086	APOSJ_51068, APOSJ_54257, APOSJ_54254, APOSJ_51067, APOSJ_54258	XENTR15548
OG0007087	APOSJ_25106, APOSJ_25105	XENTR10659
OG0007088	APOSJ_57703, APOSJ_57705, APOSJ_57706	XENTR13069
OG0007090	APOSJ_64568, APOSJ_64569, APOSJ_64567	XENTR04663
OG0007091	APOSJ_07966, APOSJ_49928	XENTR16106
OG0007092	APOSJ_25956, APOSJ_25955	XENTR09595
OG0007093	APOSJ_62680	XENTR09556
OG0007094	APOSJ_00936, APOSJ_00933, APOSJ_05748, APOSJ_00934	XENTR03856
OG0007095	APOSJ_17446	XENTR11185
OG0007096	APOSJ_14066	XENTR15677
OG0007097	APOSJ_33669	XENTR10319
OG0007098	APOSJ_25086	XENTR00462
OG0007099	APOSJ_25627, APOSJ_53694, APOSJ_53695	XENTR01909
OG0007100	APOSJ_20949, APOSJ_20950	XENTR02538
OG0007102	APOSJ_45496	XENTR10584
OG0007103	APOSJ_44007	XENTR09292
OG0007104	APOSJ_48249, APOSJ_48250, APOSJ_48248	XENTR08818, XENTR11925
OG0007105	APOSJ_54392, APOSJ_02858, APOSJ_54391, APOSJ_36522	XENTR17989, XENTR17988
OG0007106	APOSJ_46368	XENTR02834
OG0007107	APOSJ_11584	XENTR15605
OG0007108	APOSJ_00180	XENTR11156
OG0007111	APOSJ_52368, APOSJ_52367, APOSJ_52369	XENTR16348
OG0007112	APOSJ_25298	XENTR05305
OG0007113	APOSJ_52477	XENTR07047
OG0007114	APOSJ_18015	XENTR17139
OG0007115	APOSJ_49820, APOSJ_42434, APOSJ_49819, APOSJ_49817	XENTR10736
OG0007116	APOSJ_20334	XENTR07013
OG0007117	APOSJ_07026, APOSJ_07023, APOSJ_07024, APOSJ_07027, APOSJ_51326, APOSJ_07025	XENTR15556
OG0007118	APOSJ_38787, APOSJ_43062, APOSJ_46166	XENTR11167
OG0007119	APOSJ_35224	XENTR00359
OG0007120	APOSJ_12641	XENTR11017
OG0007122	APOSJ_08797, APOSJ_08799, APOSJ_08798	XENTR13022
OG0007123	APOSJ_17363, APOSJ_17362, APOSJ_17361	XENTR09569
OG0007124	APOSJ_37108	XENTR10585
OG0007125	APOSJ_12549	XENTR13558
OG0007126	APOSJ_49047, APOSJ_49048	XENTR05105
OG0007127	APOSJ_31901	XENTR03372
OG0007128	APOSJ_35088, APOSJ_35087, APOSJ_20305	XENTR05067
OG0007130	APOSJ_06883	XENTR10790
OG0007131	APOSJ_28471, APOSJ_28473	XENTR04760
OG0007132	APOSJ_60411, APOSJ_60410	XENTR18457
OG0007133	APOSJ_10127	XENTR06849
OG0007134	APOSJ_25313, APOSJ_25312	XENTR14638
OG0007135	APOSJ_51226, APOSJ_51224, APOSJ_51223, APOSJ_51221, APOSJ_51227, APOSJ_51225	XENTR14139
OG0007136	APOSJ_32112, APOSJ_32113, APOSJ_32114, APOSJ_43274, APOSJ_32116	XENTR11242
OG0007138	APOSJ_58570, APOSJ_58571	XENTR01287
OG0007140	APOSJ_23753	XENTR14828, XENTR13212
OG0007141	APOSJ_05316, APOSJ_48902, APOSJ_05317, APOSJ_48907, APOSJ_33001, APOSJ_05318	XENTR04779
OG0007143	APOSJ_34275, APOSJ_34276	XENTR13932
OG0007144	APOSJ_07260	XENTR05104
OG0007145	APOSJ_25174, APOSJ_25173	XENTR04506
OG0007147	APOSJ_10898, APOSJ_10900, APOSJ_10901	XENTR17348
OG0007148	APOSJ_45173, APOSJ_39765	XENTR15137
OG0007150	APOSJ_14446, APOSJ_14447	XENTR09755
OG0007151	APOSJ_11618, APOSJ_17738	XENTR05788
OG0007153	APOSJ_41556	XENTR08905
OG0007154	APOSJ_00713	XENTR03882
OG0007158	APOSJ_00808, APOSJ_05058	XENTR08364
OG0007160	APOSJ_22694, APOSJ_22700, APOSJ_22699, APOSJ_22695	XENTR00523
OG0007161	APOSJ_10237, APOSJ_31229	XENTR12550, XENTR15126
OG0007164	APOSJ_28942, APOSJ_28941	XENTR00655
OG0007165	APOSJ_27299	XENTR02602
OG0007166	APOSJ_43197	XENTR10142
OG0007168	APOSJ_11442, APOSJ_02599, APOSJ_08930	XENTR01098
OG0007171	APOSJ_20843, APOSJ_20841, APOSJ_20844, APOSJ_20845, APOSJ_20842	XENTR07480
OG0007173	APOSJ_27821, APOSJ_27823	XENTR13485
OG0007174	APOSJ_36565, APOSJ_36566	XENTR18531, XENTR02471
OG0007175	APOSJ_40886, APOSJ_40887	XENTR08705, XENTR08706
OG0007176	APOSJ_26959, APOSJ_47176, APOSJ_26964	XENTR14504
OG0007177	APOSJ_65336	XENTR13081
OG0007178	APOSJ_10991	XENTR03949
OG0007179	APOSJ_11484, APOSJ_11483	XENTR10416
OG0007181	APOSJ_43146	XENTR10462
OG0007182	APOSJ_09065, APOSJ_57711, APOSJ_21176, APOSJ_57710, APOSJ_17787	XENTR01510
OG0007183	APOSJ_63497	XENTR04220
OG0007186	APOSJ_46996, APOSJ_07485, APOSJ_07483, APOSJ_15652	XENTR13974
OG0007187	APOSJ_12565, APOSJ_12566	XENTR07115
OG0007188	APOSJ_39163, APOSJ_45041	XENTR08812
OG0007189	APOSJ_20244	XENTR03901
OG0007190	APOSJ_20102, APOSJ_62590, APOSJ_20101, APOSJ_20100, APOSJ_13662, APOSJ_20099, APOSJ_20098, APOSJ_20096	XENTR01938
OG0007191	APOSJ_60651, APOSJ_22859	XENTR04764
OG0007192	APOSJ_11345	XENTR00135
OG0007193	APOSJ_51539	XENTR04773, XENTR15321
OG0007200	APOSJ_18943, APOSJ_54861, APOSJ_03788, APOSJ_18942, APOSJ_49009, APOSJ_49010, APOSJ_49008, APOSJ_18941	XENTR08147
OG0007201	APOSJ_54513, APOSJ_54512, APOSJ_54511	XENTR08891
OG0007250	APOSJ_59544, APOSJ_59545, APOSJ_59546	XENTR15090, XENTR15089
OG0007251	APOSJ_36228	XENTR16778
OG0007253	APOSJ_10673	XENTR15675, XENTR06641
OG0007254	APOSJ_13177	XENTR16036
OG0007255	APOSJ_61034, APOSJ_61032	XENTR03356, XENTR03355
OG0007256	APOSJ_63694, APOSJ_63695	XENTR05599
OG0007258	APOSJ_39371	XENTR05062
OG0007261	APOSJ_18131	XENTR14144
OG0007264	APOSJ_04142	XENTR00464, XENTR00463
OG0007266	APOSJ_02456	XENTR14040
OG0007267	APOSJ_39161	XENTR00329
OG0007268	APOSJ_01766, APOSJ_01765	XENTR07436
OG0007270	APOSJ_18070, APOSJ_18072	XENTR00919
OG0007271	APOSJ_21579, APOSJ_57446	XENTR06576
OG0007272	APOSJ_05711, APOSJ_05712, APOSJ_05710, APOSJ_36252	XENTR18622
OG0007273	APOSJ_54097	XENTR11486
OG0007274	APOSJ_58383	XENTR14808
OG0007275	APOSJ_62050, APOSJ_62051	XENTR10112
OG0007276	APOSJ_56899	XENTR17394
OG0007279	APOSJ_45405	XENTR03525
OG0007280	APOSJ_17538, APOSJ_33154	XENTR04651
OG0007281	APOSJ_27609, APOSJ_27610	XENTR00958
OG0007282	APOSJ_52740, APOSJ_52741	XENTR10935
OG0007283	APOSJ_48388	XENTR07330
OG0007285	APOSJ_15670, APOSJ_55334	XENTR05890
OG0007288	APOSJ_62431	XENTR04861
OG0007289	APOSJ_03055	XENTR01683
OG0007290	APOSJ_28883, APOSJ_41821, APOSJ_28884, APOSJ_06632, APOSJ_50169, APOSJ_06633, APOSJ_28881, APOSJ_06631	XENTR07276
OG0007291	APOSJ_64281	XENTR02444
OG0007292	APOSJ_35746, APOSJ_35745	XENTR16459
OG0007293	APOSJ_61631	XENTR15743
OG0007294	APOSJ_15245	XENTR14997
OG0007295	APOSJ_01123, APOSJ_01122	XENTR04865
OG0007296	APOSJ_03010, APOSJ_03009, APOSJ_03012, APOSJ_03011	XENTR00485
OG0007297	APOSJ_51760	XENTR19091
OG0007298	APOSJ_32257, APOSJ_44169, APOSJ_44171, APOSJ_44170, APOSJ_61987, APOSJ_05005, APOSJ_61986, APOSJ_44172	XENTR05560
OG0007300	APOSJ_53629	XENTR05357
OG0007301	APOSJ_17343	XENTR16260
OG0007302	APOSJ_34134, APOSJ_34135	XENTR00417
OG0007303	APOSJ_28901, APOSJ_28900	XENTR14363
OG0007304	APOSJ_41899, APOSJ_41898	XENTR08025
OG0007305	APOSJ_27411, APOSJ_55468	XENTR16934
OG0007306	APOSJ_59763	XENTR11408
OG0007308	APOSJ_22230, APOSJ_22229	XENTR02295
OG0007309	APOSJ_58403, APOSJ_31622, APOSJ_31623, APOSJ_31621	XENTR13050
OG0007310	APOSJ_42505, APOSJ_42506	XENTR13427
OG0007312	APOSJ_31725	XENTR01859
OG0007314	APOSJ_03599, APOSJ_03598	XENTR14853
OG0007316	APOSJ_27503	XENTR04896
OG0007317	APOSJ_35307, APOSJ_48501	XENTR13051
OG0007318	APOSJ_59454, APOSJ_59453, APOSJ_59457, APOSJ_59451, APOSJ_59452, APOSJ_59456, APOSJ_59455, APOSJ_59449	XENTR08377
OG0007319	APOSJ_37533, APOSJ_37534	XENTR16805
OG0007320	APOSJ_00620, APOSJ_00621	XENTR11235
OG0007321	APOSJ_00773, APOSJ_42511, APOSJ_42509	XENTR12796
OG0007323	APOSJ_59727	XENTR08193, XENTR08194
OG0007325	APOSJ_29140, APOSJ_58466	XENTR07774
OG0007326	APOSJ_22766	XENTR05294
OG0007329	APOSJ_33464, APOSJ_33463	XENTR12936
OG0007330	APOSJ_06174, APOSJ_38790	XENTR08463
OG0007331	APOSJ_42831	XENTR00732
OG0007333	APOSJ_61834	XENTR12288
OG0007334	APOSJ_04860, APOSJ_30222	XENTR18884
OG0007335	APOSJ_39648	XENTR07715
OG0007337	APOSJ_23155	XENTR18440, XENTR09152
OG0007338	APOSJ_34671, APOSJ_34673, APOSJ_34669	XENTR13663
OG0007339	APOSJ_11897	XENTR03376
OG0007340	APOSJ_15084	XENTR11750
OG0007341	APOSJ_50200, APOSJ_44552, APOSJ_50199	XENTR00193
OG0007342	APOSJ_29822	XENTR05724
OG0007343	APOSJ_45945	XENTR09826
OG0007344	APOSJ_62547, APOSJ_62557	XENTR15343
OG0007345	APOSJ_14751	XENTR05583, XENTR13476
OG0007347	APOSJ_12120	XENTR11224
OG0007348	APOSJ_51644	XENTR09214
OG0007351	APOSJ_09029, APOSJ_09028	XENTR03181
OG0007353	APOSJ_25868	XENTR09557
OG0007354	APOSJ_26923	XENTR00406
OG0007356	APOSJ_59004, APOSJ_59003	XENTR01249
OG0007357	APOSJ_00354, APOSJ_00355	XENTR15128
OG0007358	APOSJ_12024, APOSJ_12023, APOSJ_12025	XENTR00577, XENTR00576
OG0007360	APOSJ_42239, APOSJ_42238, APOSJ_64886, APOSJ_42236, APOSJ_16938	XENTR00103
OG0007361	APOSJ_34784	XENTR11435
OG0007363	APOSJ_32242	XENTR10822
OG0007364	APOSJ_26331	XENTR05632
OG0007365	APOSJ_07009, APOSJ_32636, APOSJ_32637	XENTR00063
OG0007366	APOSJ_31758, APOSJ_31757, APOSJ_31759	XENTR08103
OG0007367	APOSJ_31799, APOSJ_15504, APOSJ_15505, APOSJ_31802	XENTR00303
OG0007368	APOSJ_49565, APOSJ_49564	XENTR04464
OG0007369	APOSJ_20755, APOSJ_20754	XENTR01060
OG0007370	APOSJ_15354, APOSJ_15353, APOSJ_15352, APOSJ_30855	XENTR06534
OG0007371	APOSJ_05203, APOSJ_05204	XENTR13383
OG0007372	APOSJ_47949, APOSJ_47951, APOSJ_47950	XENTR12651
OG0007373	APOSJ_54463, APOSJ_29602	XENTR03573
OG0007374	APOSJ_60162, APOSJ_34123, APOSJ_60159, APOSJ_60158	XENTR06461
OG0007376	APOSJ_04287	XENTR04648
OG0007377	APOSJ_22496, APOSJ_22495, APOSJ_22497	XENTR03953
OG0007378	APOSJ_32119, APOSJ_32118	XENTR11537
OG0007379	APOSJ_42997, APOSJ_63432	XENTR13530
OG0007380	APOSJ_43045	XENTR17613
OG0007381	APOSJ_06352, APOSJ_06353, APOSJ_40196	XENTR10253
OG0007384	APOSJ_01866, APOSJ_01865, APOSJ_52012	XENTR07600
OG0007385	APOSJ_46590	XENTR11824
OG0007386	APOSJ_01169	XENTR18391
OG0007387	APOSJ_21483	XENTR14518
OG0007388	APOSJ_05379	XENTR17197
OG0007389	APOSJ_64566	XENTR06158
OG0007390	APOSJ_63577	XENTR18596
OG0007391	APOSJ_04251	XENTR01526
OG0007393	APOSJ_53832	XENTR11702
OG0007394	APOSJ_01644, APOSJ_01645	XENTR12646
OG0007395	APOSJ_54612	XENTR07594
OG0007396	APOSJ_39335	XENTR00514
OG0007397	APOSJ_50479	XENTR00313
OG0007399	APOSJ_42198	XENTR04879
OG0007400	APOSJ_58231	XENTR06104, XENTR06105
OG0007402	APOSJ_49925, APOSJ_49926	XENTR11340
OG0007403	APOSJ_44464, APOSJ_44466	XENTR09758
OG0007405	APOSJ_42742	XENTR12887
OG0007406	APOSJ_47874	XENTR00832
OG0007407	APOSJ_09861, APOSJ_09860, APOSJ_50238	XENTR07577
OG0007408	APOSJ_47695	XENTR11855
OG0007409	APOSJ_05303, APOSJ_05302	XENTR03019
OG0007410	APOSJ_01525	XENTR05602
OG0007411	APOSJ_19728, APOSJ_19729	XENTR19232
OG0007412	APOSJ_42010	XENTR19082
OG0007413	APOSJ_20537	XENTR16851
OG0007415	APOSJ_31789	XENTR06922
OG0007418	APOSJ_27061	XENTR04049
OG0007419	APOSJ_55294, APOSJ_55296, APOSJ_55295	XENTR11330
OG0007420	APOSJ_27526, APOSJ_27561, APOSJ_27555, APOSJ_34967	XENTR09238
OG0007421	APOSJ_20549, APOSJ_20548	XENTR03781
OG0007422	APOSJ_20335	XENTR03872
OG0007423	APOSJ_31700, APOSJ_31699	XENTR12993
OG0007424	APOSJ_24053, APOSJ_24054	XENTR11339
OG0007425	APOSJ_14859, APOSJ_14860	XENTR16373
OG0007428	APOSJ_18898	XENTR10603
OG0007429	APOSJ_08623, APOSJ_08624, APOSJ_55001	XENTR06612
OG0007430	APOSJ_37019, APOSJ_31745, APOSJ_55770, APOSJ_34572, APOSJ_37014, APOSJ_37018	XENTR02841
OG0007431	APOSJ_12963, APOSJ_16258, APOSJ_12962, APOSJ_12964	XENTR03371
OG0007432	APOSJ_34332	XENTR06026
OG0007433	APOSJ_10528, APOSJ_10530	XENTR13706
OG0007437	APOSJ_26282, APOSJ_26283	XENTR07931
OG0007438	APOSJ_03209, APOSJ_03210	XENTR02922
OG0007439	APOSJ_10207	XENTR06565
OG0007441	APOSJ_40939, APOSJ_55968, APOSJ_55980, APOSJ_55975	XENTR04516
OG0007442	APOSJ_24971	XENTR00039
OG0007443	APOSJ_22915, APOSJ_22916, APOSJ_22917	XENTR10297
OG0007444	APOSJ_11668	XENTR02677, XENTR05722
OG0007445	APOSJ_28035, APOSJ_28034	XENTR12978, XENTR12979
OG0007446	APOSJ_30397	XENTR06442
OG0007447	APOSJ_00394, APOSJ_35376	XENTR12201
OG0007448	APOSJ_51016, APOSJ_51017	XENTR15377, XENTR01461
OG0007450	APOSJ_13999	XENTR06660
OG0007451	APOSJ_43780	XENTR12405
OG0007452	APOSJ_37963	XENTR17957
OG0007453	APOSJ_53697, APOSJ_53696	XENTR01387
OG0007454	APOSJ_05135, APOSJ_05134	XENTR04173
OG0007455	APOSJ_19769, APOSJ_19771	XENTR07691
OG0007456	APOSJ_44072, APOSJ_44071	XENTR04528
OG0007457	APOSJ_55749	XENTR10055
OG0007458	APOSJ_17630	XENTR08684
OG0007459	APOSJ_47522, APOSJ_11138	XENTR11371
OG0007460	APOSJ_52023	XENTR05094
OG0007461	APOSJ_18650, APOSJ_08253, APOSJ_08250, APOSJ_08251, APOSJ_08252	XENTR08489
OG0007462	APOSJ_59464, APOSJ_59465, APOSJ_58493, APOSJ_59466	XENTR08425
OG0007463	APOSJ_18618	XENTR08950
OG0007465	APOSJ_05522, APOSJ_05521	XENTR04059
OG0007466	APOSJ_43950	XENTR02679
OG0007467	APOSJ_14365	XENTR07159
OG0007468	APOSJ_46722	XENTR15060
OG0007471	APOSJ_18185, APOSJ_20727	XENTR04599
OG0007472	APOSJ_53138, APOSJ_53137	XENTR00553
OG0007473	APOSJ_09192	XENTR01457
OG0007474	APOSJ_25384, APOSJ_25383, APOSJ_25385	XENTR06036
OG0007476	APOSJ_11135	XENTR14782
OG0007477	APOSJ_48504, APOSJ_48505, APOSJ_39772, APOSJ_09838	XENTR17920
OG0007478	APOSJ_39185	XENTR01177
OG0007479	APOSJ_24361, APOSJ_22189	XENTR01389
OG0007480	APOSJ_17561, APOSJ_17560	XENTR14211
OG0007481	APOSJ_08815, APOSJ_56246	XENTR08890
OG0007482	APOSJ_56374	XENTR11438
OG0007484	APOSJ_20434	XENTR11668
OG0007485	APOSJ_32278, APOSJ_32277	XENTR09035
OG0007486	APOSJ_44549	XENTR19088, XENTR02236, XENTR02237, XENTR02284, XENTR02283, XENTR08138
OG0007488	APOSJ_64769, APOSJ_64768	XENTR12274
OG0007489	APOSJ_31344, APOSJ_31345, APOSJ_64774	XENTR06667
OG0007490	APOSJ_48671, APOSJ_48670	XENTR18724
OG0007491	APOSJ_56972	XENTR07351
OG0007492	APOSJ_24846, APOSJ_24852	XENTR18957
OG0007493	APOSJ_15054, APOSJ_15053	XENTR09779
OG0007495	APOSJ_07062	XENTR08419
OG0007496	APOSJ_37453	XENTR06004
OG0007497	APOSJ_60806, APOSJ_60807	XENTR07427
OG0007498	APOSJ_20907, APOSJ_20908	XENTR10735
OG0007500	APOSJ_55184, APOSJ_55182, APOSJ_55183, APOSJ_55185	XENTR08411
OG0007501	APOSJ_42631, APOSJ_42632, APOSJ_42629, APOSJ_42630	XENTR00395
OG0007503	APOSJ_14688	XENTR07556, XENTR07557
OG0007504	APOSJ_56533, APOSJ_56531, APOSJ_56529, APOSJ_56532, APOSJ_56528	XENTR00131
OG0007506	APOSJ_31897, APOSJ_03081, APOSJ_31899, APOSJ_31903, APOSJ_31902, APOSJ_31898	XENTR09086
OG0007508	APOSJ_42211, APOSJ_12770, APOSJ_42209	XENTR16412
OG0007509	APOSJ_22228	XENTR02576
OG0007510	APOSJ_48359, APOSJ_48360	XENTR13679
OG0007513	APOSJ_56124, APOSJ_22446	XENTR00761
OG0007514	APOSJ_07340, APOSJ_07342, APOSJ_07341, APOSJ_46218	XENTR13992, XENTR00309
OG0007515	APOSJ_13871, APOSJ_13866, APOSJ_13864, APOSJ_21741, APOSJ_13863, APOSJ_13868, APOSJ_13865, APOSJ_13867	XENTR16605
OG0007517	APOSJ_46614, APOSJ_16841, APOSJ_62115	XENTR19247
OG0007518	APOSJ_61569	XENTR06614
OG0007519	APOSJ_57278, APOSJ_19035, APOSJ_27726, APOSJ_19033, APOSJ_19034	XENTR05051
OG0007522	APOSJ_27446, APOSJ_36389	XENTR07712
OG0007524	APOSJ_10739	XENTR17573, XENTR02042
OG0007525	APOSJ_36525	XENTR04661, XENTR04662
OG0007527	APOSJ_44760	XENTR13242
OG0007528	APOSJ_03313, APOSJ_03314	XENTR07788
