Orthogroup	APOSJ_ok	SCHMD
OG0003024	APOSJ_04367, APOSJ_54344, APOSJ_28757, APOSJ_51861, APOSJ_54346, APOSJ_28758, APOSJ_54345, APOSJ_28921, APOSJ_28920	SCHMD16962, SCHMD09220
OG0003025	APOSJ_19466, APOSJ_34959	SCHMD12824
OG0003026	APOSJ_14693, APOSJ_11899, APOSJ_11900, APOSJ_14691, APOSJ_09657, APOSJ_14692, APOSJ_11901	SCHMD02853, SCHMD01047
OG0003027	APOSJ_45013, APOSJ_45012	SCHMD26555, SCHMD23346
OG0003028	APOSJ_16632, APOSJ_45345, APOSJ_53091, APOSJ_53098, APOSJ_53093, APOSJ_45344, APOSJ_53096, APOSJ_53097, APOSJ_53095, APOSJ_53090, APOSJ_53094, APOSJ_53092	SCHMD00803
OG0003029	APOSJ_24858, APOSJ_24860, APOSJ_24857, APOSJ_24859	SCHMD17380
OG0003030	APOSJ_50713	SCHMD14026, SCHMD14334
OG0003031	APOSJ_05271	SCHMD01561, SCHMD01560
OG0003033	APOSJ_22116, APOSJ_22716, APOSJ_55466	SCHMD17975
OG0003034	APOSJ_25543	SCHMD06420
OG0003036	APOSJ_42114, APOSJ_21847, APOSJ_64267, APOSJ_64264, APOSJ_42116, APOSJ_21846, APOSJ_42115, APOSJ_21849, APOSJ_21848, APOSJ_42112, APOSJ_21850, APOSJ_21845	SCHMD00743, SCHMD00746, SCHMD00745
OG0003038	APOSJ_10168	SCHMD04323, SCHMD17801, SCHMD23638
OG0003039	APOSJ_35715	SCHMD14763
OG0003041	APOSJ_64655, APOSJ_33811	SCHMD13550, SCHMD13552, SCHMD05248
OG0003043	APOSJ_51495, APOSJ_40245, APOSJ_40246, APOSJ_51491, APOSJ_51493, APOSJ_40247, APOSJ_51496, APOSJ_62284	SCHMD01921
OG0003044	APOSJ_33046, APOSJ_00068, APOSJ_00067, APOSJ_00069, APOSJ_00070	SCHMD18036
OG0003046	APOSJ_33073	SCHMD02191
OG0003046	APOSJ_53211, APOSJ_53213, APOSJ_53212	SCHMD02192
OG0003048	APOSJ_40872, APOSJ_40873	SCHMD04259
OG0003049	APOSJ_37374, APOSJ_37376	SCHMD02944
OG0003052	APOSJ_03550, APOSJ_28486, APOSJ_03551, APOSJ_28481, APOSJ_28483, APOSJ_28482, APOSJ_28485, APOSJ_03549, APOSJ_28480, APOSJ_28484, APOSJ_28487	SCHMD10563
OG0003054	APOSJ_09930, APOSJ_09928, APOSJ_09929, APOSJ_09931	SCHMD07639
OG0003055	APOSJ_01314, APOSJ_01317, APOSJ_01316, APOSJ_01315	SCHMD02492, SCHMD02453
OG0003056	APOSJ_35147	SCHMD23427, SCHMD16470
OG0003060	APOSJ_25972	SCHMD03911
OG0003061	APOSJ_34451	SCHMD13185, SCHMD19875
OG0003063	APOSJ_10490, APOSJ_39056, APOSJ_04759, APOSJ_49230, APOSJ_49232, APOSJ_49231, APOSJ_04757, APOSJ_04758, APOSJ_01115, APOSJ_39075, APOSJ_10491	SCHMD09452
OG0003065	APOSJ_56569, APOSJ_56571, APOSJ_56572, APOSJ_14977, APOSJ_56568	SCHMD16054, SCHMD23447, SCHMD19297
OG0003067	APOSJ_20684, APOSJ_20685	SCHMD13476
OG0003072	APOSJ_04105, APOSJ_04104, APOSJ_25387	SCHMD06901
OG0003073	APOSJ_43163, APOSJ_26792, APOSJ_26794, APOSJ_26791	SCHMD17057, SCHMD08456, SCHMD10911
OG0003074	APOSJ_50683, APOSJ_50682	SCHMD05044
OG0003077	APOSJ_22530, APOSJ_22531	SCHMD16605, SCHMD02690
OG0003078	APOSJ_00148	SCHMD23203
OG0003079	APOSJ_59437, APOSJ_59436	SCHMD21039, SCHMD16217
OG0003085	APOSJ_46191, APOSJ_52203	SCHMD12956
OG0003085	APOSJ_15664	SCHMD16331, SCHMD28163, SCHMD28179
OG0003101	APOSJ_39132	SCHMD08248
OG0003106	APOSJ_00837, APOSJ_00832, APOSJ_00838, APOSJ_00834, APOSJ_05167, APOSJ_21338, APOSJ_04469, APOSJ_00835, APOSJ_00840, APOSJ_21340, APOSJ_00836, APOSJ_00833, APOSJ_21339	SCHMD02719, SCHMD29463
OG0003107	APOSJ_26201, APOSJ_34016, APOSJ_36925, APOSJ_36926, APOSJ_26198, APOSJ_26196, APOSJ_36923, APOSJ_26200	SCHMD24066, SCHMD27003
OG0003109	APOSJ_62661, APOSJ_18097, APOSJ_62762, APOSJ_48506, APOSJ_48512, APOSJ_48515, APOSJ_51956	SCHMD11746
OG0003110	APOSJ_33346, APOSJ_01571, APOSJ_56560, APOSJ_24671	SCHMD04241
OG0003111	APOSJ_08555, APOSJ_30833, APOSJ_32697	SCHMD13595
OG0003112	APOSJ_13161, APOSJ_13163	SCHMD21475, SCHMD20475
OG0003113	APOSJ_58854, APOSJ_61212, APOSJ_41642	SCHMD11799
OG0003114	APOSJ_17648	SCHMD14023, SCHMD11723, SCHMD15288
OG0003119	APOSJ_39538, APOSJ_39533, APOSJ_39534, APOSJ_39531	SCHMD29008, SCHMD21161
OG0003121	APOSJ_01530, APOSJ_27238, APOSJ_55020, APOSJ_07217	SCHMD12838, SCHMD29810, SCHMD26257
OG0003122	APOSJ_36414, APOSJ_50972	SCHMD20810, SCHMD20273
OG0003123	APOSJ_14580, APOSJ_14579	SCHMD12638
OG0003124	APOSJ_60072, APOSJ_60073	SCHMD00285, SCHMD25581
OG0003125	APOSJ_13170, APOSJ_13174, APOSJ_13167, APOSJ_55545, APOSJ_13169, APOSJ_13172, APOSJ_13171, APOSJ_55528	SCHMD07267
OG0003127	APOSJ_10132, APOSJ_10133	SCHMD11421
OG0003128	APOSJ_01878, APOSJ_54178, APOSJ_54176, APOSJ_54177	SCHMD19584
OG0003130	APOSJ_34706, APOSJ_34707	SCHMD04681
OG0003133	APOSJ_30654	SCHMD01412
OG0003135	APOSJ_18751, APOSJ_18755, APOSJ_18749	SCHMD18912
OG0003135	APOSJ_18753, APOSJ_18754, APOSJ_18752, APOSJ_20256, APOSJ_53592, APOSJ_18750	SCHMD19428, SCHMD16137
OG0003136	APOSJ_47787	SCHMD12621, SCHMD24106, SCHMD11040
OG0003137	APOSJ_36852, APOSJ_30580, APOSJ_36853, APOSJ_06208, APOSJ_36851, APOSJ_36855, APOSJ_36854, APOSJ_36850	SCHMD07874
OG0003138	APOSJ_33077, APOSJ_33076	SCHMD28656, SCHMD17457, SCHMD23986, SCHMD17456
OG0003141	APOSJ_16442	SCHMD00202
OG0003144	APOSJ_48852, APOSJ_48851	SCHMD02154
OG0003145	APOSJ_45278, APOSJ_50052	SCHMD14673, SCHMD15337, SCHMD09407
OG0003147	APOSJ_21036, APOSJ_21034, APOSJ_21035	SCHMD17526
OG0003148	APOSJ_47587	SCHMD04778
OG0003150	APOSJ_46061, APOSJ_24496, APOSJ_30861, APOSJ_24495	SCHMD20966
OG0003151	APOSJ_05170	SCHMD12480, SCHMD14456
OG0003152	APOSJ_48510, APOSJ_48508, APOSJ_48509, APOSJ_48511	SCHMD15231, SCHMD19429
OG0003153	APOSJ_35785, APOSJ_35782, APOSJ_35780, APOSJ_35783, APOSJ_35778, APOSJ_35779, APOSJ_52381, APOSJ_22926, APOSJ_35781	SCHMD06720, SCHMD06721
OG0003155	APOSJ_31752, APOSJ_31751, APOSJ_53334, APOSJ_07192, APOSJ_32689, APOSJ_32683, APOSJ_32686, APOSJ_32690, APOSJ_32688, APOSJ_32687, APOSJ_59259	SCHMD26491
OG0003156	APOSJ_34701, APOSJ_34703, APOSJ_34702, APOSJ_34704	SCHMD09588
OG0003157	APOSJ_26289, APOSJ_26292, APOSJ_26290, APOSJ_26287, APOSJ_26291, APOSJ_26288	SCHMD06691
OG0003160	APOSJ_52005, APOSJ_52006	SCHMD15101, SCHMD28838
OG0003161	APOSJ_12427, APOSJ_12426	SCHMD03472
OG0003162	APOSJ_43039, APOSJ_21099, APOSJ_21100, APOSJ_21101	SCHMD16228, SCHMD15451
OG0003164	APOSJ_27152	SCHMD01405
OG0003165	APOSJ_55300	SCHMD04066
OG0003167	APOSJ_08242, APOSJ_08241, APOSJ_08243, APOSJ_08244	SCHMD26384, SCHMD25102, SCHMD24478
OG0003169	APOSJ_40105, APOSJ_01487, APOSJ_09186, APOSJ_57600, APOSJ_57601, APOSJ_57604, APOSJ_01486, APOSJ_20667, APOSJ_57602, APOSJ_57605, APOSJ_20668, APOSJ_59291	SCHMD10405
OG0003171	APOSJ_51434, APOSJ_64269, APOSJ_51436	SCHMD06380
OG0003171	APOSJ_22135, APOSJ_64270	SCHMD06378
OG0003172	APOSJ_37760, APOSJ_48896, APOSJ_37761, APOSJ_37762, APOSJ_37759, APOSJ_50968, APOSJ_37764, APOSJ_37763, APOSJ_50967, APOSJ_37765, APOSJ_56161	SCHMD01375
OG0003177	APOSJ_63830, APOSJ_56009	SCHMD16728, SCHMD07591
OG0003178	APOSJ_17779, APOSJ_17780	SCHMD14461
OG0003180	APOSJ_18815, APOSJ_18814, APOSJ_54053, APOSJ_18813	SCHMD22560
OG0003181	APOSJ_20951, APOSJ_20952, APOSJ_59228	SCHMD00970
OG0003182	APOSJ_40788	SCHMD08602, SCHMD03772, SCHMD22999, SCHMD23416, SCHMD11264, SCHMD11750, SCHMD08125, SCHMD08630, SCHMD06958, SCHMD25088, SCHMD11667, SCHMD22398, SCHMD13744, SCHMD17184, SCHMD20907, SCHMD09229, SCHMD05148, SCHMD08328
OG0003184	APOSJ_55407, APOSJ_55409, APOSJ_55410, APOSJ_55408	SCHMD28841, SCHMD26100
OG0003188	APOSJ_32903, APOSJ_32904	SCHMD17519, SCHMD17520
OG0003189	APOSJ_36317, APOSJ_04556, APOSJ_36316, APOSJ_04558, APOSJ_36318, APOSJ_36315	SCHMD02678
OG0003191	APOSJ_11431, APOSJ_11427, APOSJ_11429, APOSJ_11434, APOSJ_11433, APOSJ_11430, APOSJ_11426, APOSJ_11428	SCHMD03926
OG0003193	APOSJ_00532	SCHMD27367, SCHMD15523, SCHMD13194, SCHMD25201, SCHMD19211, SCHMD18809, SCHMD20319, SCHMD24668, SCHMD22371, SCHMD15525, SCHMD19212, SCHMD10560, SCHMD05391
OG0003195	APOSJ_46035, APOSJ_32408, APOSJ_46033, APOSJ_46034, APOSJ_46038, APOSJ_46037, APOSJ_32407	SCHMD01797
OG0003196	APOSJ_52449, APOSJ_37298, APOSJ_52450, APOSJ_52451	SCHMD11447
OG0003197	APOSJ_57136, APOSJ_57140, APOSJ_57137, APOSJ_57134, APOSJ_09752, APOSJ_57138, APOSJ_57133, APOSJ_57139	SCHMD13909, SCHMD13772, SCHMD06455, SCHMD07273, SCHMD01656
OG0003198	APOSJ_36767	SCHMD14276
OG0003199	APOSJ_06417, APOSJ_50357, APOSJ_06415, APOSJ_06416, APOSJ_06414, APOSJ_06418, APOSJ_40507, APOSJ_06413	SCHMD20498, SCHMD26450
OG0003202	APOSJ_62049	SCHMD03218, SCHMD21658
OG0003203	APOSJ_10922, APOSJ_10923, APOSJ_10921, APOSJ_10920	SCHMD02943, SCHMD25430
OG0003206	APOSJ_42271, APOSJ_57448, APOSJ_42268, APOSJ_42269, APOSJ_65050, APOSJ_42266, APOSJ_42272, APOSJ_65052, APOSJ_42267, APOSJ_42270	SCHMD29612
OG0003207	APOSJ_53468, APOSJ_53467	SCHMD06863, SCHMD04604
OG0003210	APOSJ_15249, APOSJ_15248	SCHMD23858, SCHMD23874
OG0003212	APOSJ_40742	SCHMD20324, SCHMD18634
OG0003213	APOSJ_62042, APOSJ_62043, APOSJ_62044	SCHMD10626, SCHMD25655
OG0003214	APOSJ_30849, APOSJ_30835	SCHMD18471
OG0003215	APOSJ_30430	SCHMD06939
OG0003217	APOSJ_38588, APOSJ_25460, APOSJ_38604, APOSJ_38597	SCHMD03371, SCHMD00338
OG0003218	APOSJ_10871, APOSJ_10868, APOSJ_10873, APOSJ_47482, APOSJ_17947, APOSJ_03784, APOSJ_59373, APOSJ_17946, APOSJ_17951, APOSJ_10870, APOSJ_10869	SCHMD20285
OG0003220	APOSJ_62682	SCHMD14282
OG0003222	APOSJ_53811, APOSJ_03374, APOSJ_42728	SCHMD08631
OG0003223	APOSJ_01786, APOSJ_01785	SCHMD08068
OG0003226	APOSJ_18811, APOSJ_03066, APOSJ_18809, APOSJ_03063, APOSJ_03064, APOSJ_03065	SCHMD02518, SCHMD13794
OG0003228	APOSJ_15473, APOSJ_15470	SCHMD02531, SCHMD23750, SCHMD23575, SCHMD22217, SCHMD16739, SCHMD23751, SCHMD14425, SCHMD12877
OG0003229	APOSJ_54883, APOSJ_05246, APOSJ_54880, APOSJ_05243, APOSJ_54882, APOSJ_05244, APOSJ_54881, APOSJ_14048, APOSJ_05245, APOSJ_05241, APOSJ_05242	SCHMD00545
OG0003230	APOSJ_24729, APOSJ_40527, APOSJ_40529, APOSJ_40528, APOSJ_40525, APOSJ_40524, APOSJ_40531, APOSJ_24730, APOSJ_40530, APOSJ_40523, APOSJ_40526, APOSJ_24731	SCHMD09623
OG0003235	APOSJ_56012, APOSJ_56016	SCHMD15802
OG0003238	APOSJ_13700, APOSJ_50826, APOSJ_13694, APOSJ_56279, APOSJ_13702, APOSJ_56278, APOSJ_32202, APOSJ_50828, APOSJ_56280, APOSJ_50829, APOSJ_56282, APOSJ_50824, APOSJ_50825, APOSJ_50827, APOSJ_50830, APOSJ_56281	SCHMD09383
OG0003250	APOSJ_16548, APOSJ_56142, APOSJ_56534, APOSJ_56535	SCHMD02359
OG0003251	APOSJ_54466	SCHMD14392
OG0003252	APOSJ_51617	SCHMD29319
OG0003253	APOSJ_36002	SCHMD08495
OG0003254	APOSJ_62720, APOSJ_62718, APOSJ_62717, APOSJ_62719	SCHMD01611
OG0003255	APOSJ_37992, APOSJ_37996, APOSJ_50042, APOSJ_37991, APOSJ_37994, APOSJ_37989, APOSJ_37995, APOSJ_50045, APOSJ_50044, APOSJ_37993, APOSJ_37909, APOSJ_50043, APOSJ_37990	SCHMD16797
OG0003257	APOSJ_11591, APOSJ_11592, APOSJ_11593, APOSJ_11624, APOSJ_07998	SCHMD14887, SCHMD01601
OG0003258	APOSJ_29538, APOSJ_29539, APOSJ_54086, APOSJ_00171, APOSJ_16181, APOSJ_29536, APOSJ_54083, APOSJ_29537	SCHMD22229, SCHMD24400
OG0003260	APOSJ_08169, APOSJ_08171, APOSJ_08170, APOSJ_08167, APOSJ_08168, APOSJ_08166	SCHMD03972
OG0003262	APOSJ_22581, APOSJ_22582	SCHMD19208
OG0003263	APOSJ_38823	SCHMD17464
OG0003264	APOSJ_26140, APOSJ_26142, APOSJ_33770, APOSJ_26141	SCHMD03771
OG0003265	APOSJ_34472, APOSJ_17018, APOSJ_49524, APOSJ_34474, APOSJ_49518, APOSJ_17020, APOSJ_34469, APOSJ_34470	SCHMD14800
OG0003267	APOSJ_30035, APOSJ_30027, APOSJ_30031, APOSJ_30028, APOSJ_30029, APOSJ_30034, APOSJ_30033, APOSJ_30030, APOSJ_30032	SCHMD03991
OG0003268	APOSJ_65180, APOSJ_65183, APOSJ_65174, APOSJ_51480, APOSJ_20455, APOSJ_20454, APOSJ_65185, APOSJ_20452, APOSJ_20456, APOSJ_20453	SCHMD03636
OG0003269	APOSJ_20442, APOSJ_20443, APOSJ_20445, APOSJ_65142, APOSJ_20440	SCHMD04531
OG0003275	APOSJ_33405, APOSJ_11411, APOSJ_33404, APOSJ_08128, APOSJ_11412	SCHMD22480, SCHMD22407, SCHMD17500, SCHMD22272, SCHMD10645
OG0003277	APOSJ_64925	SCHMD27731, SCHMD11904
OG0003279	APOSJ_49088, APOSJ_44687, APOSJ_44688, APOSJ_44689	SCHMD08045
OG0003281	APOSJ_20687	SCHMD10092
OG0003283	APOSJ_14970	SCHMD08679, SCHMD01964, SCHMD10638, SCHMD08201, SCHMD13879, SCHMD28434, SCHMD07678
OG0003284	APOSJ_10702, APOSJ_10699, APOSJ_02860, APOSJ_10701, APOSJ_10700	SCHMD07514, SCHMD15662
OG0003286	APOSJ_25492, APOSJ_25491, APOSJ_25493	SCHMD09721
OG0003287	APOSJ_35942	SCHMD14605
OG0003288	APOSJ_00605, APOSJ_00604, APOSJ_00602, APOSJ_00603	SCHMD09311, SCHMD11762
OG0003289	APOSJ_43060	SCHMD16616
OG0003290	APOSJ_53361	SCHMD28476, SCHMD05994
OG0003291	APOSJ_06987, APOSJ_38387, APOSJ_06993, APOSJ_38386, APOSJ_38383, APOSJ_06988, APOSJ_06990, APOSJ_40455, APOSJ_38389, APOSJ_44035, APOSJ_38382, APOSJ_06989, APOSJ_38388, APOSJ_40453, APOSJ_38385, APOSJ_38384, APOSJ_06986, APOSJ_06992	SCHMD09949
OG0003293	APOSJ_55383, APOSJ_55380, APOSJ_29797, APOSJ_29796	SCHMD24435, SCHMD24434, SCHMD22648, SCHMD26440, SCHMD13109
OG0003294	APOSJ_47167, APOSJ_46923, APOSJ_09688, APOSJ_01552, APOSJ_09683, APOSJ_26080, APOSJ_09685, APOSJ_26071	SCHMD27898
OG0003296	APOSJ_17865	SCHMD02838
OG0003297	APOSJ_30618	SCHMD06099, SCHMD26465, SCHMD19616, SCHMD08245, SCHMD04036, SCHMD16127
OG0003301	APOSJ_13270, APOSJ_13273, APOSJ_13271, APOSJ_13272	SCHMD13976, SCHMD15564
OG0003302	APOSJ_06175, APOSJ_56909	SCHMD01831
OG0003303	APOSJ_16243, APOSJ_16242	SCHMD01441
OG0003306	APOSJ_55395	SCHMD03757
OG0003307	APOSJ_03839, APOSJ_03837, APOSJ_03841, APOSJ_03840, APOSJ_23792, APOSJ_03838, APOSJ_03842, APOSJ_03836	SCHMD16433
OG0003309	APOSJ_62401	SCHMD01407
OG0003310	APOSJ_31114, APOSJ_30062, APOSJ_39330, APOSJ_20545, APOSJ_57449, APOSJ_55151	SCHMD07083
OG0003311	APOSJ_37968	SCHMD10347
OG0003312	APOSJ_51688	SCHMD01858
OG0003316	APOSJ_22523, APOSJ_13980, APOSJ_13981	SCHMD17600, SCHMD20161, SCHMD00524, SCHMD00522
OG0003318	APOSJ_60634, APOSJ_60633, APOSJ_60632	SCHMD12981, SCHMD18691
OG0003324	APOSJ_19156, APOSJ_19155	SCHMD28530, SCHMD21013, SCHMD21632
OG0003325	APOSJ_31506, APOSJ_31505, APOSJ_31507, APOSJ_31508, APOSJ_43550, APOSJ_43549	SCHMD09735
OG0003327	APOSJ_54640	SCHMD05859
OG0003330	APOSJ_50342, APOSJ_30425, APOSJ_64177, APOSJ_50341, APOSJ_40087, APOSJ_48585	SCHMD28890, SCHMD16002, SCHMD16001, SCHMD27183
OG0003333	APOSJ_38810	SCHMD20159, SCHMD28070
OG0003335	APOSJ_08677, APOSJ_08675, APOSJ_08678, APOSJ_31091, APOSJ_23252, APOSJ_23251	SCHMD19779
OG0003337	APOSJ_55482, APOSJ_08942, APOSJ_55484, APOSJ_55483, APOSJ_55485, APOSJ_25252	SCHMD01221, SCHMD01222
OG0003340	APOSJ_34485, APOSJ_34486, APOSJ_05198	SCHMD08266
OG0003341	APOSJ_45924	SCHMD00617
OG0003343	APOSJ_05903, APOSJ_05901	SCHMD22696
OG0003344	APOSJ_44660, APOSJ_44661, APOSJ_44656, APOSJ_44658, APOSJ_12791, APOSJ_44657	SCHMD12946, SCHMD01887
OG0003345	APOSJ_63892, APOSJ_63885	SCHMD29662
OG0003347	APOSJ_61426, APOSJ_13501, APOSJ_62825, APOSJ_13499, APOSJ_53359, APOSJ_19251, APOSJ_13500, APOSJ_53358, APOSJ_53357, APOSJ_53356, APOSJ_13502	SCHMD05565, SCHMD05566
OG0003348	APOSJ_36909, APOSJ_36910	SCHMD11779
OG0003349	APOSJ_31148, APOSJ_31149	SCHMD04642, SCHMD00847
OG0003354	APOSJ_62214, APOSJ_41780, APOSJ_41782, APOSJ_41781, APOSJ_41778, APOSJ_41779	SCHMD00933
OG0003356	APOSJ_58430, APOSJ_58431	SCHMD07762
OG0003357	APOSJ_32102, APOSJ_32646	SCHMD05234
OG0003358	APOSJ_05051, APOSJ_57073, APOSJ_41119, APOSJ_28856, APOSJ_05049, APOSJ_05047, APOSJ_05050, APOSJ_05052, APOSJ_05053, APOSJ_05045, APOSJ_05048, APOSJ_05046	SCHMD00069
OG0003359	APOSJ_58549, APOSJ_58548, APOSJ_58547, APOSJ_58550	SCHMD28721, SCHMD10516, SCHMD28861
OG0003360	APOSJ_56352	SCHMD04932
OG0003361	APOSJ_00610, APOSJ_27424, APOSJ_27425	SCHMD21246, SCHMD23595, SCHMD19820
OG0003362	APOSJ_17078	SCHMD06272
OG0003364	APOSJ_49080	SCHMD15632, SCHMD28905, SCHMD18353
OG0003366	APOSJ_04282, APOSJ_04280, APOSJ_04281	SCHMD14890
OG0003369	APOSJ_46922	SCHMD01240
OG0003370	APOSJ_15527	SCHMD17768, SCHMD19553, SCHMD19950, SCHMD26676, SCHMD18452, SCHMD02876
OG0003372	APOSJ_07507	SCHMD20234
OG0003373	APOSJ_27159, APOSJ_27158, APOSJ_18321	SCHMD21509, SCHMD21699
OG0003374	APOSJ_06681, APOSJ_06684	SCHMD04840
OG0003375	APOSJ_38227, APOSJ_38228, APOSJ_38229	SCHMD08102
OG0003378	APOSJ_58126	SCHMD07045
OG0003380	APOSJ_34055, APOSJ_07322, APOSJ_07324, APOSJ_07321, APOSJ_34056, APOSJ_07326, APOSJ_07325, APOSJ_07323	SCHMD05800
OG0003381	APOSJ_25111	SCHMD19752
OG0003382	APOSJ_58634, APOSJ_52650, APOSJ_39445	SCHMD05894
OG0003384	APOSJ_31645, APOSJ_31642, APOSJ_31643, APOSJ_31644	SCHMD08925
OG0003385	APOSJ_43801	SCHMD09120
OG0003386	APOSJ_22721, APOSJ_22627, APOSJ_62015, APOSJ_62014, APOSJ_62013, APOSJ_36229	SCHMD08232
OG0003389	APOSJ_17435, APOSJ_54164, APOSJ_02840, APOSJ_08499, APOSJ_30767, APOSJ_27513, APOSJ_30770, APOSJ_62361, APOSJ_27514, APOSJ_27511, APOSJ_02837, APOSJ_62359, APOSJ_62360, APOSJ_02842, APOSJ_27510, APOSJ_02838, APOSJ_63886, APOSJ_08498, APOSJ_02836, APOSJ_54165, APOSJ_02841, APOSJ_27512, APOSJ_30768, APOSJ_08500, APOSJ_02839	SCHMD17530, SCHMD18180, SCHMD23555, SCHMD24378
OG0003392	APOSJ_30179, APOSJ_23836	SCHMD20046
OG0003419	APOSJ_49930, APOSJ_28655, APOSJ_49929, APOSJ_28653, APOSJ_43121, APOSJ_28654	SCHMD02792
OG0003421	APOSJ_62121, APOSJ_62118	SCHMD25644, SCHMD14414
OG0003422	APOSJ_60475, APOSJ_36170, APOSJ_65089, APOSJ_65088	SCHMD12042, SCHMD24053, SCHMD12041, SCHMD24054
OG0003425	APOSJ_59503, APOSJ_59500, APOSJ_59499	SCHMD01460, SCHMD01462, SCHMD23127, SCHMD15363, SCHMD21761, SCHMD19976
OG0003426	APOSJ_54168, APOSJ_06465, APOSJ_06462, APOSJ_06463, APOSJ_06464	SCHMD11714
OG0003430	APOSJ_50132, APOSJ_08009, APOSJ_08010	SCHMD03690
OG0003431	APOSJ_55815, APOSJ_55814	SCHMD16123, SCHMD22497, SCHMD25670, SCHMD27682, SCHMD20542, SCHMD20522
OG0003434	APOSJ_03266, APOSJ_23693, APOSJ_23694, APOSJ_03263, APOSJ_45087, APOSJ_23692, APOSJ_03260, APOSJ_03264, APOSJ_52653, APOSJ_03267, APOSJ_52820, APOSJ_03262	SCHMD05639, SCHMD06055
OG0003435	APOSJ_38352, APOSJ_40169	SCHMD22101, SCHMD18693
OG0003439	APOSJ_62344, APOSJ_30526, APOSJ_30524	SCHMD00949
OG0003443	APOSJ_51731, APOSJ_29125, APOSJ_29126, APOSJ_29124	SCHMD25759, SCHMD22118, SCHMD05361
OG0003444	APOSJ_20997, APOSJ_20996	SCHMD23653, SCHMD04739, SCHMD04740, SCHMD08337
OG0003445	APOSJ_56147, APOSJ_56146	SCHMD02071
OG0003449	APOSJ_45224, APOSJ_45223	SCHMD07944, SCHMD00547, SCHMD24945, SCHMD06404
OG0003450	APOSJ_50911, APOSJ_48555, APOSJ_44587, APOSJ_64002, APOSJ_64000, APOSJ_61853, APOSJ_50910, APOSJ_61854, APOSJ_64001, APOSJ_61855, APOSJ_36182	SCHMD01589
OG0003451	APOSJ_13827, APOSJ_65399, APOSJ_21500, APOSJ_13828, APOSJ_65408, APOSJ_37443, APOSJ_36988, APOSJ_65403	SCHMD08838
OG0003453	APOSJ_11738, APOSJ_11740, APOSJ_11742, APOSJ_11737, APOSJ_08636, APOSJ_08641, APOSJ_11739, APOSJ_11741	SCHMD09929
OG0003454	APOSJ_50587	SCHMD10872, SCHMD17895
OG0003455	APOSJ_62454	SCHMD27744, SCHMD09301
OG0003456	APOSJ_61395, APOSJ_39505, APOSJ_61391, APOSJ_61394, APOSJ_61392, APOSJ_61393	SCHMD08769
OG0003458	APOSJ_14252	SCHMD20564
OG0003460	APOSJ_61762	SCHMD01967, SCHMD01966
OG0003462	APOSJ_61238, APOSJ_40240, APOSJ_40241, APOSJ_61237, APOSJ_61236	SCHMD28411
OG0003463	APOSJ_26680	SCHMD00720, SCHMD00721
OG0003464	APOSJ_23668, APOSJ_17824, APOSJ_23656, APOSJ_23661	SCHMD21846, SCHMD18745, SCHMD08998, SCHMD14634, SCHMD21847, SCHMD18746
OG0003465	APOSJ_38324, APOSJ_40009, APOSJ_38325, APOSJ_38328, APOSJ_38326, APOSJ_31820, APOSJ_38327, APOSJ_31821, APOSJ_38322, APOSJ_31819, APOSJ_38329, APOSJ_40006	SCHMD04832
OG0003466	APOSJ_23052	SCHMD14345
OG0003467	APOSJ_64196, APOSJ_64198	SCHMD08398
OG0003468	APOSJ_50364	SCHMD23347, SCHMD26554, SCHMD18382
OG0003468	APOSJ_50362	SCHMD28745, SCHMD18984
OG0003475	APOSJ_12646, APOSJ_12644, APOSJ_12645, APOSJ_12643, APOSJ_12642, APOSJ_12647	SCHMD11005
OG0003476	APOSJ_56013, APOSJ_58389, APOSJ_56018, APOSJ_56014, APOSJ_56019	SCHMD14696
OG0003477	APOSJ_35125, APOSJ_35129, APOSJ_26366, APOSJ_26365	SCHMD20764, SCHMD20047, SCHMD28229, SCHMD20765, SCHMD24168, SCHMD15937, SCHMD13450, SCHMD20767, SCHMD29137
OG0003478	APOSJ_04734	SCHMD17425, SCHMD11374, SCHMD11373
OG0003479	APOSJ_53984, APOSJ_53983, APOSJ_53982, APOSJ_53985	SCHMD07504, SCHMD03144
OG0003480	APOSJ_07810, APOSJ_48944, APOSJ_07812	SCHMD01806
OG0003483	APOSJ_56426, APOSJ_56424, APOSJ_56422	SCHMD18763, SCHMD14083, SCHMD14081, SCHMD18764
OG0003484	APOSJ_53537, APOSJ_48466, APOSJ_07721, APOSJ_07720	SCHMD12754
OG0003486	APOSJ_06971, APOSJ_31834, APOSJ_36459, APOSJ_31830, APOSJ_27840, APOSJ_31835, APOSJ_36453, APOSJ_36454, APOSJ_36451, APOSJ_36449, APOSJ_31836, APOSJ_02614, APOSJ_36455, APOSJ_36452, APOSJ_55158, APOSJ_31832	SCHMD07957
OG0003488	APOSJ_46430, APOSJ_46429, APOSJ_46434, APOSJ_47017, APOSJ_46432, APOSJ_46435, APOSJ_47018, APOSJ_32284, APOSJ_46433, APOSJ_46431	SCHMD09112, SCHMD22268
OG0003489	APOSJ_14050	SCHMD27620
OG0003490	APOSJ_22697, APOSJ_22696	SCHMD10202
OG0003491	APOSJ_03302, APOSJ_03301	SCHMD07566
OG0003492	APOSJ_54504, APOSJ_54500, APOSJ_54501, APOSJ_54503, APOSJ_54502, APOSJ_54505	SCHMD17580
OG0003496	APOSJ_02291	SCHMD24551
