Orthogroup	APOSJ_ok	AENJA_ok
OG0010497	APOSJ_11538, APOSJ_62659	AENJA_04871
OG0010498	APOSJ_38106, APOSJ_38107	AENJA_06792
OG0010500	APOSJ_02788, APOSJ_21054	AENJA_07048
OG0010503	APOSJ_64405	AENJA_07614
OG0010504	APOSJ_24924	AENJA_07654
OG0010505	APOSJ_23970	AENJA_07781
OG0010506	APOSJ_56127	AENJA_07789, AENJA_18508
OG0010508	APOSJ_55280, APOSJ_55279	AENJA_08412, AENJA_18034
OG0010509	APOSJ_63033, APOSJ_49114	AENJA_08520
OG0010510	APOSJ_62864, APOSJ_62866, APOSJ_62865, APOSJ_62867, APOSJ_07622, APOSJ_49630, APOSJ_07611, APOSJ_46301, APOSJ_49627, APOSJ_62863	AENJA_08522
OG0010511	APOSJ_21326, APOSJ_21333, APOSJ_57759, APOSJ_21327, APOSJ_57760	AENJA_08626
OG0010512	APOSJ_14768, APOSJ_27450	AENJA_18484, AENJA_08658
OG0010513	APOSJ_43543	AENJA_08936
OG0010514	APOSJ_34172	AENJA_09010
OG0010515	APOSJ_64111, APOSJ_10261	AENJA_09025
OG0010516	APOSJ_35685, APOSJ_35687, APOSJ_35684, APOSJ_35683	AENJA_09633
OG0010518	APOSJ_51186, APOSJ_29324	AENJA_10986
OG0010519	APOSJ_56738, APOSJ_56737, APOSJ_51200	AENJA_11057
OG0010521	APOSJ_27407, APOSJ_58913, APOSJ_58911, APOSJ_58912	AENJA_11251
OG0010522	APOSJ_11360, APOSJ_22552	AENJA_11726
OG0010524	APOSJ_24895	AENJA_11896, AENJA_24553, AENJA_13219
OG0010526	APOSJ_47523	AENJA_12444
OG0010527	APOSJ_60164	AENJA_12813
OG0010528	APOSJ_13676, APOSJ_13675	AENJA_13205, AENJA_23193
OG0010531	APOSJ_57725, APOSJ_57726	AENJA_13997
OG0010534	APOSJ_08558, APOSJ_54675, APOSJ_08559	AENJA_14172
OG0010535	APOSJ_02051, APOSJ_02052, APOSJ_55550, APOSJ_05962, APOSJ_05964, APOSJ_02053, APOSJ_05960, APOSJ_02050, APOSJ_05961, APOSJ_05963, APOSJ_14808, APOSJ_12544	AENJA_14196
OG0010536	APOSJ_25743	AENJA_14343
OG0010537	APOSJ_07304, APOSJ_07306, APOSJ_07307	AENJA_14600
OG0010538	APOSJ_58012, APOSJ_58013, APOSJ_58011	AENJA_14782
OG0010544	APOSJ_06754	AENJA_15911
OG0010545	APOSJ_40592, APOSJ_40593, APOSJ_40591, APOSJ_53906	AENJA_16019
OG0010546	APOSJ_10111, APOSJ_10110	AENJA_16060
OG0010549	APOSJ_22717	AENJA_16378
OG0010550	APOSJ_03195	AENJA_20754, AENJA_16448
OG0010551	APOSJ_40470, APOSJ_40469	AENJA_17500
OG0010552	APOSJ_48440	AENJA_17735
OG0010553	APOSJ_33004, APOSJ_33005	AENJA_18062
OG0010554	APOSJ_55513, APOSJ_41843	AENJA_18101
OG0010555	APOSJ_49834, APOSJ_49833	AENJA_18169
OG0010556	APOSJ_34347	AENJA_18957
OG0010558	APOSJ_58949	AENJA_19184
OG0010559	APOSJ_44334, APOSJ_44335	AENJA_19373
OG0010560	APOSJ_53774, APOSJ_53775	AENJA_19696
OG0010561	APOSJ_58945, APOSJ_58946	AENJA_19803
OG0010562	APOSJ_39888, APOSJ_38310	AENJA_19881
OG0010563	APOSJ_32596, APOSJ_32595, APOSJ_32594, APOSJ_32598	AENJA_19992
OG0010564	APOSJ_08330	AENJA_20100
OG0010565	APOSJ_31654, APOSJ_31653, APOSJ_31382	AENJA_20520
OG0010567	APOSJ_37032, APOSJ_37031	AENJA_21335, AENJA_26254
OG0010569	APOSJ_36949, APOSJ_36945, APOSJ_37149, APOSJ_37148	AENJA_21689
OG0010571	APOSJ_53198, APOSJ_53199, APOSJ_23877, APOSJ_54918, APOSJ_02987, APOSJ_02985	AENJA_22273
OG0010577	APOSJ_53051	AENJA_23961
OG0010578	APOSJ_32412, APOSJ_32411, APOSJ_32414, APOSJ_32413	AENJA_24113
OG0010579	APOSJ_10191	AENJA_24322
OG0010580	APOSJ_11033, APOSJ_11029, APOSJ_11030, APOSJ_11028, APOSJ_11032, APOSJ_11031	AENJA_24678
OG0010581	APOSJ_17292, APOSJ_17293	AENJA_24766
OG0010582	APOSJ_59943, APOSJ_59944, APOSJ_59942, APOSJ_59945	AENJA_24887
OG0010583	APOSJ_39341, APOSJ_41223, APOSJ_27146, APOSJ_39338, APOSJ_27142, APOSJ_27148	AENJA_25186
OG0010824	APOSJ_64862	AENJA_23791, AENJA_11639, AENJA_00785
OG0010827	APOSJ_10973, APOSJ_10972	AENJA_01549
OG0010829	APOSJ_64877, APOSJ_64876, APOSJ_64875	AENJA_02268
OG0010830	APOSJ_35567	AENJA_02599
OG0010831	APOSJ_14531, APOSJ_14530, APOSJ_14532	AENJA_02677
OG0010832	APOSJ_23989, APOSJ_33938, APOSJ_33939, APOSJ_33937, APOSJ_23987, APOSJ_64090, APOSJ_33941, APOSJ_33940	AENJA_02678
OG0010833	APOSJ_17542	AENJA_02753
OG0010834	APOSJ_14275	AENJA_02921
OG0010835	APOSJ_23787, APOSJ_23788, APOSJ_23789	AENJA_03052
OG0010836	APOSJ_06652, APOSJ_41919	AENJA_03067
OG0010839	APOSJ_60664, APOSJ_37116, APOSJ_38807, APOSJ_37114, APOSJ_49449, APOSJ_60662, APOSJ_60663, APOSJ_60658, APOSJ_60659, APOSJ_60665	AENJA_03630
OG0010841	APOSJ_30599	AENJA_04156
OG0010842	APOSJ_49501	AENJA_04614
OG0010845	APOSJ_05680, APOSJ_05679	AENJA_04996
OG0010846	APOSJ_13537	AENJA_05151
OG0010847	APOSJ_00371, APOSJ_00370	AENJA_05384
OG0010848	APOSJ_34839	AENJA_05962
OG0010853	APOSJ_32406	AENJA_07697
OG0010854	APOSJ_26463, APOSJ_43988	AENJA_07970
OG0010855	APOSJ_15586	AENJA_08148
OG0010856	APOSJ_39177, APOSJ_39178, APOSJ_39179	AENJA_19336, AENJA_08726
OG0010858	APOSJ_56803	AENJA_09035
OG0010859	APOSJ_04155	AENJA_09250
OG0010860	APOSJ_37193, APOSJ_37191, APOSJ_19172	AENJA_11071
OG0010862	APOSJ_00890	AENJA_14252, AENJA_09683
OG0010865	APOSJ_16373, APOSJ_16376, APOSJ_16375, APOSJ_16374	AENJA_10044
OG0010866	APOSJ_42092	AENJA_10339
OG0010867	APOSJ_29517	AENJA_11119
OG0010868	APOSJ_20508	AENJA_11333
OG0010869	APOSJ_56716	AENJA_11349, AENJA_11348
OG0010870	APOSJ_34310, APOSJ_34309	AENJA_11554
OG0010871	APOSJ_06178, APOSJ_21641, APOSJ_21635, APOSJ_33775, APOSJ_06181, APOSJ_21640, APOSJ_56541, APOSJ_39920, APOSJ_58224, APOSJ_06180	AENJA_11636
OG0010872	APOSJ_26765	AENJA_12110
OG0010877	APOSJ_57787, APOSJ_40360, APOSJ_21481, APOSJ_57789, APOSJ_40357, APOSJ_57790, APOSJ_32188	AENJA_13444
OG0010879	APOSJ_03457, APOSJ_31978	AENJA_14237
OG0010880	APOSJ_16655, APOSJ_16746	AENJA_14444
OG0010881	APOSJ_59609, APOSJ_10181, APOSJ_10178, APOSJ_10185, APOSJ_10179, APOSJ_59029	AENJA_14518
OG0010882	APOSJ_08667, APOSJ_08666, APOSJ_08668, APOSJ_62641	AENJA_14542
OG0010883	APOSJ_12470, APOSJ_12467, APOSJ_12469, APOSJ_12471, APOSJ_41149	AENJA_14671
OG0010884	APOSJ_16603, APOSJ_16602	AENJA_14910
OG0010885	APOSJ_46253	AENJA_15446
OG0010888	APOSJ_31020	AENJA_16335
OG0010889	APOSJ_44742	AENJA_16517
OG0010890	APOSJ_65150, APOSJ_65149	AENJA_16589
OG0010892	APOSJ_24885	AENJA_17746
OG0010893	APOSJ_59802	AENJA_17950
OG0010894	APOSJ_23951, APOSJ_14222	AENJA_18170
OG0010896	APOSJ_11309	AENJA_18430
OG0010901	APOSJ_37681	AENJA_19517
OG0010902	APOSJ_22376, APOSJ_60585	AENJA_19975
OG0010904	APOSJ_27024	AENJA_20734
OG0010906	APOSJ_21216, APOSJ_44633, APOSJ_44627, APOSJ_12682, APOSJ_13790, APOSJ_44628, APOSJ_13791, APOSJ_44630, APOSJ_13789, APOSJ_44629, APOSJ_13792, APOSJ_44631	AENJA_20886
OG0010907	APOSJ_40611	AENJA_21602
OG0010908	APOSJ_19896, APOSJ_19897	AENJA_22624
OG0010909	APOSJ_60919, APOSJ_54095, APOSJ_38390, APOSJ_60918	AENJA_22819
OG0010910	APOSJ_23459, APOSJ_23458	AENJA_23233
OG0010911	APOSJ_18973, APOSJ_16176	AENJA_23264
OG0010912	APOSJ_04264, APOSJ_04265, APOSJ_50304	AENJA_23401
OG0010913	APOSJ_19529	AENJA_23417
OG0010914	APOSJ_59432, APOSJ_48406, APOSJ_59431	AENJA_23536
OG0010916	APOSJ_08240	AENJA_24431
OG0010917	APOSJ_41099, APOSJ_41098, APOSJ_41095, APOSJ_41097, APOSJ_41094	AENJA_24808
OG0010919	APOSJ_38980, APOSJ_17379, APOSJ_26307, APOSJ_43840, APOSJ_60982, APOSJ_19842, APOSJ_03288, APOSJ_40763	AENJA_25590
OG0010921	APOSJ_22522	AENJA_25693
OG0010922	APOSJ_58340	AENJA_25734
OG0010923	APOSJ_27154, APOSJ_62789, APOSJ_27153, APOSJ_39365	AENJA_26778
OG0011194	APOSJ_24429, APOSJ_17203, APOSJ_49291, APOSJ_25270	AENJA_00770
OG0011196	APOSJ_31137, APOSJ_31138	AENJA_00815
OG0011198	APOSJ_37128, APOSJ_49289, APOSJ_39922, APOSJ_21637, APOSJ_32349, APOSJ_49293	AENJA_06496
OG0011198	APOSJ_53042	AENJA_00884
OG0011200	APOSJ_19272	AENJA_01641
OG0011203	APOSJ_07878	AENJA_02594
OG0011205	APOSJ_55348, APOSJ_19108	AENJA_03274
OG0011206	APOSJ_58871, APOSJ_26612, APOSJ_23076	AENJA_03831
OG0011207	APOSJ_30974, APOSJ_30973	AENJA_03977
OG0011211	APOSJ_02720, APOSJ_59254, APOSJ_59257, APOSJ_59253, APOSJ_02721, APOSJ_02722, APOSJ_59252, APOSJ_02718	AENJA_04331, AENJA_16528
OG0011212	APOSJ_10488, APOSJ_10487	AENJA_06371, AENJA_04587
OG0011213	APOSJ_63464, APOSJ_63465	AENJA_04844, AENJA_13201
OG0011214	APOSJ_65194, APOSJ_05388	AENJA_05385, AENJA_24767, AENJA_13969, AENJA_18314, AENJA_07269, AENJA_21055
OG0011215	APOSJ_28662	AENJA_05648, AENJA_05814, AENJA_09860
OG0011217	APOSJ_31127, APOSJ_31129	AENJA_06358
OG0011219	APOSJ_18590, APOSJ_18587, APOSJ_18588, APOSJ_18591, APOSJ_41916	AENJA_06925
OG0011221	APOSJ_02451, APOSJ_03462, APOSJ_45799, APOSJ_14472, APOSJ_14475, APOSJ_25567	AENJA_07619
OG0011224	APOSJ_48820	AENJA_09437
OG0011225	APOSJ_03492, APOSJ_03491	AENJA_09746
OG0011226	APOSJ_20246, APOSJ_20247, APOSJ_20248	AENJA_09766
OG0011228	APOSJ_39714, APOSJ_39715	AENJA_10492
OG0011230	APOSJ_27222	AENJA_12083
OG0011231	APOSJ_56873, APOSJ_19273	AENJA_12227
OG0011233	APOSJ_04286, APOSJ_13819, APOSJ_02280, APOSJ_02279, APOSJ_02281	AENJA_12471
OG0011236	APOSJ_05575, APOSJ_05576	AENJA_18223
OG0011236	APOSJ_49717	AENJA_18456
OG0011239	APOSJ_08097	AENJA_14268
OG0011241	APOSJ_08185	AENJA_15237
OG0011243	APOSJ_52663, APOSJ_52654	AENJA_16304
OG0011244	APOSJ_43375, APOSJ_43374, APOSJ_43376	AENJA_16373
OG0011245	APOSJ_33262	AENJA_16972
OG0011248	APOSJ_09168	AENJA_18144
OG0011249	APOSJ_54171, APOSJ_26386, APOSJ_50294, APOSJ_26390, APOSJ_26388, APOSJ_26387	AENJA_18336
OG0011250	APOSJ_58556, APOSJ_21885, APOSJ_21886	AENJA_18506
OG0011251	APOSJ_16452	AENJA_18735
OG0011252	APOSJ_63595, APOSJ_63596	AENJA_19031
OG0011253	APOSJ_13609, APOSJ_13608	AENJA_19236, AENJA_20010
OG0011254	APOSJ_37984, APOSJ_37987, APOSJ_37896, APOSJ_37988, APOSJ_40399, APOSJ_37985, APOSJ_37986	AENJA_19625
OG0011255	APOSJ_37297, APOSJ_37739	AENJA_20677
OG0011257	APOSJ_21066, APOSJ_57688, APOSJ_24613, APOSJ_24612, APOSJ_50318, APOSJ_24611, APOSJ_57687, APOSJ_23816, APOSJ_24608, APOSJ_57686, APOSJ_51230, APOSJ_24149	AENJA_21206
OG0011261	APOSJ_48668, APOSJ_50930, APOSJ_50929, APOSJ_50927	AENJA_22557
OG0011262	APOSJ_03923, APOSJ_03921, APOSJ_03924, APOSJ_03922, APOSJ_58524	AENJA_23016
OG0011263	APOSJ_22357, APOSJ_16252, APOSJ_16249, APOSJ_16253, APOSJ_21773, APOSJ_01715, APOSJ_36868, APOSJ_36870, APOSJ_16251	AENJA_23266
OG0011264	APOSJ_12369	AENJA_23376
OG0011267	APOSJ_23960	AENJA_24014, AENJA_25585
OG0011269	APOSJ_47817, APOSJ_12546	AENJA_24447
OG0011270	APOSJ_11320, APOSJ_09454, APOSJ_09453, APOSJ_09451, APOSJ_60673, APOSJ_09450	AENJA_24981, AENJA_24988
OG0011271	APOSJ_25638	AENJA_25516
OG0011620	APOSJ_57642	AENJA_00268
OG0011622	APOSJ_40550, APOSJ_53558	AENJA_00309
OG0011628	APOSJ_42315	AENJA_01188
OG0011630	APOSJ_54187	AENJA_02426
OG0011631	APOSJ_28479	AENJA_02603
OG0011632	APOSJ_43574, APOSJ_32674	AENJA_02654
OG0011634	APOSJ_36237, APOSJ_36234	AENJA_02780
OG0011639	APOSJ_29157	AENJA_03140
OG0011640	APOSJ_58030	AENJA_05981
OG0011643	APOSJ_04273, APOSJ_28583, APOSJ_47024	AENJA_04247
OG0011645	APOSJ_50101, APOSJ_50106, APOSJ_50104, APOSJ_50103, APOSJ_50105, APOSJ_50102	AENJA_25938, AENJA_04324
OG0011648	APOSJ_07963	AENJA_04442
OG0011649	APOSJ_24509, APOSJ_45888, APOSJ_45889	AENJA_04480
OG0011650	APOSJ_19924	AENJA_04507
OG0011652	APOSJ_34110	AENJA_05005
OG0011653	APOSJ_57309	AENJA_05195
OG0011654	APOSJ_57167, APOSJ_27666, APOSJ_57168, APOSJ_01895	AENJA_05262
OG0011655	APOSJ_55104, APOSJ_55106, APOSJ_06666	AENJA_05306
OG0011657	APOSJ_18115	AENJA_24208, AENJA_05465
OG0011660	APOSJ_43187, APOSJ_56388	AENJA_05676
OG0011665	APOSJ_63113, APOSJ_63112, APOSJ_51103	AENJA_06730
OG0011669	APOSJ_15662, APOSJ_23205, APOSJ_16947, APOSJ_17470, APOSJ_44424, APOSJ_31408, APOSJ_16948, APOSJ_23204	AENJA_07656
OG0011670	APOSJ_56057, APOSJ_07294, APOSJ_07293	AENJA_07977
OG0011674	APOSJ_46149, APOSJ_46150, APOSJ_46148	AENJA_08551
OG0011675	APOSJ_06005	AENJA_08558
OG0011677	APOSJ_11137	AENJA_08656
OG0011679	APOSJ_00440	AENJA_08972
OG0011681	APOSJ_20657, APOSJ_20658, APOSJ_00796	AENJA_10738
OG0011683	APOSJ_43122	AENJA_10107
OG0011684	APOSJ_61603, APOSJ_61604, APOSJ_61602, APOSJ_58602, APOSJ_43368	AENJA_10670
OG0011686	APOSJ_00973	AENJA_11106
OG0011687	APOSJ_17417	AENJA_11503
OG0011688	APOSJ_26746, APOSJ_26745	AENJA_11723
OG0011689	APOSJ_21915	AENJA_12198
OG0011691	APOSJ_40809, APOSJ_34145, APOSJ_40804	AENJA_12415
OG0011692	APOSJ_20417, APOSJ_35109	AENJA_12440
OG0011695	APOSJ_28805	AENJA_12963
OG0011696	APOSJ_06360	AENJA_13147
OG0011697	APOSJ_31993	AENJA_13217
OG0011700	APOSJ_17346	AENJA_13568
OG0011701	APOSJ_06314, APOSJ_06312, APOSJ_01038, APOSJ_01036	AENJA_15352
OG0011702	APOSJ_57998	AENJA_15425
OG0011703	APOSJ_29409, APOSJ_29408	AENJA_15835
OG0011704	APOSJ_41326	AENJA_15877
OG0011706	APOSJ_64433	AENJA_16022
OG0011708	APOSJ_02686, APOSJ_02685	AENJA_16288
OG0011711	APOSJ_43267	AENJA_17489
OG0011713	APOSJ_59560, APOSJ_59557, APOSJ_30798, APOSJ_30809, APOSJ_59555, APOSJ_59556	AENJA_17734
OG0011716	APOSJ_16564, APOSJ_43339, APOSJ_11701	AENJA_22003, AENJA_18154
OG0011718	APOSJ_31878	AENJA_18547
OG0011719	APOSJ_20726, APOSJ_20725	AENJA_18921
OG0011722	APOSJ_48689	AENJA_20786
OG0011724	APOSJ_46131	AENJA_21891
OG0011728	APOSJ_12513	AENJA_22771
OG0011729	APOSJ_07961, APOSJ_34357, APOSJ_16246	AENJA_22971
OG0011730	APOSJ_32733	AENJA_23029
OG0011731	APOSJ_30064, APOSJ_30065	AENJA_23122
OG0011734	APOSJ_09864	AENJA_23389
OG0011735	APOSJ_13832, APOSJ_13829, APOSJ_21552, APOSJ_13833, APOSJ_13831, APOSJ_13830	AENJA_23736
OG0011736	APOSJ_49816	AENJA_24092
OG0011737	APOSJ_06419, APOSJ_47241	AENJA_24427
OG0011738	APOSJ_14558, APOSJ_14557	AENJA_25406
OG0011741	APOSJ_40633, APOSJ_40634, APOSJ_40635, APOSJ_45472	AENJA_26563
OG0012155	APOSJ_41938	AENJA_00641
OG0012157	APOSJ_24717, APOSJ_24716	AENJA_00781
OG0012158	APOSJ_52963, APOSJ_60601, APOSJ_42457, APOSJ_00525, APOSJ_52962, APOSJ_46032, APOSJ_60602, APOSJ_00526	AENJA_06863, AENJA_00853
OG0012160	APOSJ_40230, APOSJ_02462, APOSJ_45395	AENJA_01280
OG0012162	APOSJ_05384, APOSJ_05400	AENJA_01407
OG0012164	APOSJ_21639	AENJA_09200, AENJA_12175, AENJA_01530, AENJA_07968, AENJA_20978
OG0012166	APOSJ_22192, APOSJ_22867	AENJA_01870
OG0012168	APOSJ_20833, APOSJ_03358	AENJA_17104, AENJA_02002
OG0012172	APOSJ_22251, APOSJ_22250, APOSJ_22253	AENJA_02718
OG0012173	APOSJ_13156, APOSJ_13150, APOSJ_13154, APOSJ_13149, APOSJ_13152, APOSJ_13153, APOSJ_13151, APOSJ_13155	AENJA_03619, AENJA_02928
OG0012177	APOSJ_09719, APOSJ_09720	AENJA_03522
OG0012178	APOSJ_29510, APOSJ_29509	AENJA_03718
OG0012179	APOSJ_35983	AENJA_13794, AENJA_03779, AENJA_10157
OG0012179	APOSJ_46654, APOSJ_37484	AENJA_19739
OG0012184	APOSJ_57455	AENJA_04235
OG0012186	APOSJ_61241	AENJA_12869, AENJA_07092, AENJA_04340, AENJA_09773, AENJA_11800
OG0012188	APOSJ_60941, APOSJ_60943	AENJA_04627
OG0012190	APOSJ_17900, APOSJ_17901, APOSJ_17899	AENJA_12476, AENJA_10582, AENJA_11552, AENJA_16410, AENJA_12845, AENJA_05059
OG0012193	APOSJ_14831, APOSJ_35895	AENJA_05970
OG0012196	APOSJ_26800, APOSJ_28753, APOSJ_40033	AENJA_07243
OG0012201	APOSJ_23303, APOSJ_23302	AENJA_08457
OG0012204	APOSJ_32486	AENJA_09095
OG0012207	APOSJ_08944, APOSJ_08945, APOSJ_08946, APOSJ_08943	AENJA_09358, AENJA_20540
OG0012210	APOSJ_38183, APOSJ_38184, APOSJ_38182	AENJA_10762
OG0012211	APOSJ_14452, APOSJ_16786, APOSJ_16783, APOSJ_16785, APOSJ_64074, APOSJ_16787, APOSJ_13250	AENJA_11221, AENJA_24462
OG0012212	APOSJ_47172	AENJA_11440
OG0012214	APOSJ_55930	AENJA_11952
OG0012216	APOSJ_44339, APOSJ_44337, APOSJ_44338	AENJA_13158
OG0012218	APOSJ_20450, APOSJ_48565	AENJA_13232
OG0012222	APOSJ_18238	AENJA_14694
OG0012225	APOSJ_32580, APOSJ_32579, APOSJ_32578	AENJA_15084
OG0012228	APOSJ_49245, APOSJ_39125, APOSJ_16477	AENJA_16385
OG0012229	APOSJ_18602, APOSJ_18599, APOSJ_34727, APOSJ_65359, APOSJ_13370, APOSJ_65358, APOSJ_65357, APOSJ_34745	AENJA_16567
OG0012230	APOSJ_17972, APOSJ_20524	AENJA_16594
OG0012231	APOSJ_34557, APOSJ_10695, APOSJ_17387, APOSJ_27678, APOSJ_17382, APOSJ_40925, APOSJ_10696, APOSJ_17385	AENJA_16722, AENJA_16719
OG0012233	APOSJ_62113	AENJA_16920, AENJA_20162
OG0012234	APOSJ_25259	AENJA_17145
OG0012235	APOSJ_63212, APOSJ_39437, APOSJ_14514, APOSJ_42708	AENJA_17463
OG0012236	APOSJ_39835, APOSJ_39834, APOSJ_39833	AENJA_18160
OG0012237	APOSJ_07356, APOSJ_32709, APOSJ_07352, APOSJ_32707	AENJA_18218
OG0012238	APOSJ_11696, APOSJ_11697	AENJA_18755
OG0012242	APOSJ_36944, APOSJ_36942	AENJA_19706
OG0012243	APOSJ_19588	AENJA_19817
OG0012244	APOSJ_59642, APOSJ_30858, APOSJ_30856, APOSJ_30857	AENJA_19960
OG0012245	APOSJ_41478, APOSJ_59879	AENJA_20509
OG0012246	APOSJ_15640, APOSJ_15639, APOSJ_10409	AENJA_20788
OG0012249	APOSJ_63782, APOSJ_09874	AENJA_21354
OG0012250	APOSJ_18853, APOSJ_18854	AENJA_21593
OG0012254	APOSJ_24724	AENJA_23035
OG0012256	APOSJ_38788, APOSJ_38789, APOSJ_29229	AENJA_23955
OG0012257	APOSJ_46000	AENJA_24266
OG0012258	APOSJ_16408	AENJA_24764
OG0012259	APOSJ_55428, APOSJ_08614, APOSJ_55431, APOSJ_08616	AENJA_24867
OG0012261	APOSJ_03905, APOSJ_54586	AENJA_25329
OG0012264	APOSJ_35047	AENJA_26009
OG0012265	APOSJ_51102, APOSJ_53002, APOSJ_14846, APOSJ_01163, APOSJ_57346	AENJA_26137
OG0012762	APOSJ_37784	AENJA_00137
OG0012766	APOSJ_40636	AENJA_00925
OG0012769	APOSJ_30670	AENJA_01231, AENJA_17276, AENJA_19838, AENJA_06599, AENJA_06708, AENJA_08510, AENJA_19522
OG0012775	APOSJ_62708, APOSJ_48660, APOSJ_48661	AENJA_01408
OG0012776	APOSJ_62960, APOSJ_62961	AENJA_01728
OG0012777	APOSJ_11600, APOSJ_11598, APOSJ_11599, APOSJ_11597	AENJA_01872
OG0012778	APOSJ_26475, APOSJ_35811, APOSJ_26474, APOSJ_03095	AENJA_01952, AENJA_05495
OG0012783	APOSJ_08094	AENJA_03980
OG0012784	APOSJ_40467, APOSJ_40286	AENJA_04509
OG0012785	APOSJ_14464, APOSJ_14465	AENJA_04552
OG0012787	APOSJ_02041	AENJA_05128
OG0012788	APOSJ_42658	AENJA_05201
OG0012789	APOSJ_19962, APOSJ_19961	AENJA_05212
OG0012790	APOSJ_57311	AENJA_17074, AENJA_26298, AENJA_12942, AENJA_19567, AENJA_22652, AENJA_05261, AENJA_21222, AENJA_21378, AENJA_24549
OG0012791	APOSJ_39603, APOSJ_39604	AENJA_05488
OG0012792	APOSJ_37831, APOSJ_49742	AENJA_05626
OG0012798	APOSJ_23763, APOSJ_18637, APOSJ_23762, APOSJ_18636, APOSJ_23761, APOSJ_58948, APOSJ_59017	AENJA_07193
OG0012799	APOSJ_43240	AENJA_07454, AENJA_10641
OG0012805	APOSJ_55216	AENJA_08135
OG0012807	APOSJ_33340, APOSJ_15359, APOSJ_57712	AENJA_09033
OG0012808	APOSJ_44306	AENJA_09365
OG0012810	APOSJ_15649	AENJA_10032
OG0012811	APOSJ_62855	AENJA_10230
OG0012815	APOSJ_58344	AENJA_10899
OG0012816	APOSJ_19829	AENJA_20154, AENJA_12700, AENJA_22244, AENJA_10985, AENJA_13388, AENJA_26067
OG0012818	APOSJ_37028	AENJA_11501
OG0012820	APOSJ_00467, APOSJ_00469, APOSJ_00468, APOSJ_00471, APOSJ_00466, APOSJ_00470	AENJA_11903
OG0012825	APOSJ_49483, APOSJ_39956	AENJA_13231
OG0012826	APOSJ_45245, APOSJ_45246, APOSJ_45244, APOSJ_16020	AENJA_13250
OG0012827	APOSJ_38298, APOSJ_38299	AENJA_13522
OG0012828	APOSJ_42622	AENJA_13612
OG0012830	APOSJ_28610, APOSJ_04588, APOSJ_04589, APOSJ_49070, APOSJ_04593, APOSJ_04590, APOSJ_04591, APOSJ_04592	AENJA_14231
OG0012832	APOSJ_04609, APOSJ_35949	AENJA_14964
OG0012835	APOSJ_40808, APOSJ_40807, APOSJ_55147, APOSJ_40806	AENJA_15599
OG0012836	APOSJ_38561, APOSJ_38562	AENJA_15772
OG0012838	APOSJ_39496, APOSJ_63965	AENJA_18845
OG0012839	APOSJ_04784, APOSJ_26132, APOSJ_26130	AENJA_18944
OG0012843	APOSJ_05466	AENJA_20047
OG0012844	APOSJ_10945	AENJA_20510
OG0012845	APOSJ_36074, APOSJ_36075, APOSJ_36077, APOSJ_36076	AENJA_20513
OG0012850	APOSJ_61483, APOSJ_61484	AENJA_21168
OG0012851	APOSJ_11336, APOSJ_55275, APOSJ_06405, APOSJ_59084, APOSJ_06409, APOSJ_59083, APOSJ_06410, APOSJ_52722	AENJA_21172
OG0012852	APOSJ_40269	AENJA_21805
OG0012854	APOSJ_30166, APOSJ_30165	AENJA_22208
OG0012855	APOSJ_40014, APOSJ_40013	AENJA_23224
OG0012856	APOSJ_07374, APOSJ_07373, APOSJ_60278, APOSJ_07375	AENJA_24183
OG0012860	APOSJ_24914	AENJA_25854
OG0012861	APOSJ_47788	AENJA_26225
OG0013545	APOSJ_18158, APOSJ_27453	AENJA_00379
OG0013547	APOSJ_07787	AENJA_00595
OG0013548	APOSJ_50427	AENJA_00774
OG0013549	APOSJ_31246	AENJA_00846
OG0013552	APOSJ_58252, APOSJ_58253, APOSJ_58254, APOSJ_41719, APOSJ_23673, APOSJ_58251	AENJA_01360, AENJA_23088
OG0013554	APOSJ_46834, APOSJ_46832, APOSJ_46833, APOSJ_25007, APOSJ_24989, APOSJ_30919	AENJA_01457
OG0013557	APOSJ_60950	AENJA_04919, AENJA_01796, AENJA_18752
OG0013559	APOSJ_43275, APOSJ_03220, APOSJ_35831	AENJA_02221
OG0013562	APOSJ_29529	AENJA_02301
OG0013565	APOSJ_01113	AENJA_02513, AENJA_22427
OG0013570	APOSJ_64459, APOSJ_25913	AENJA_03834
OG0013571	APOSJ_57122	AENJA_15249, AENJA_19899, AENJA_22756, AENJA_22747, AENJA_22753, AENJA_03951
OG0013574	APOSJ_23919, APOSJ_40244, APOSJ_23918, APOSJ_23917, APOSJ_23920, APOSJ_23921	AENJA_04471, AENJA_16104
OG0013577	APOSJ_31372, APOSJ_31371	AENJA_18074, AENJA_05367
OG0013578	APOSJ_47873, APOSJ_31264	AENJA_17759, AENJA_17755
OG0013579	APOSJ_13952, APOSJ_13953	AENJA_19988, AENJA_07738, AENJA_09755, AENJA_22422, AENJA_05999
OG0013581	APOSJ_58872, APOSJ_56389, APOSJ_45186	AENJA_25901, AENJA_06428
OG0013583	APOSJ_50491, APOSJ_49502, APOSJ_57235, APOSJ_57237, APOSJ_57236, APOSJ_27408, APOSJ_27409	AENJA_06680
OG0013584	APOSJ_62742, APOSJ_45563	AENJA_06986
OG0013586	APOSJ_37958	AENJA_07085
OG0013590	APOSJ_00190, APOSJ_00191, APOSJ_64907, APOSJ_55557, APOSJ_64908, APOSJ_55555	AENJA_07284
OG0013596	APOSJ_10872	AENJA_09130
