Orthogroup	PFLAV	BRAFL
OG0000044	TCONS_00042476.p1	bflo_14922
OG0000044	TCONS_00039839.p1, TCONS_00039841.p1, TCONS_00029905.p1	bflo_07748
OG0000044	TCONS_00038566.p1	bflo_21420, bflo_01236, bflo_12257
OG0000044	TCONS_00027682.p1	bflo_09554
OG0000044	TCONS_00009754.p1	bflo_21687
OG0000044	TCONS_00034070.p1, TCONS_00033722.p1, TCONS_00040620.p1, TCONS_00040651.p1	bflo_13320
OG0000044	TCONS_00019797.p1	bflo_00108, bflo_00107, bflo_01958, bflo_01243, bflo_26025, bflo_26127, bflo_26635
OG0000045	TCONS_00055807.p1	bflo_20899, bflo_17244
OG0000045	TCONS_00056914.p1	bflo_00610
OG0000045	TCONS_00030491.p1	bflo_23162
OG0000045	TCONS_00029637.p1	bflo_05500, bflo_05502
OG0000045	TCONS_00046013.p1	bflo_06682
OG0000045	TCONS_00000434.p1	bflo_00542
OG0000045	TCONS_00018481.p1	bflo_23400, bflo_05120, bflo_05118
OG0000045	TCONS_00052380.p1, TCONS_00046963.p1, TCONS_00047050.p1, TCONS_00047278.p1	bflo_00606
OG0000046	TCONS_00014287.p1, TCONS_00014285.p1	bflo_09128, bflo_05621
OG0000046	TCONS_00027669.p1, TCONS_00041564.p1, TCONS_00019393.p1, TCONS_00036848.p1, TCONS_00041566.p1, TCONS_00041547.p1, TCONS_00041551.p1, TCONS_00019398.p1, TCONS_00034626.p1, TCONS_00034652.p1, TCONS_00034627.p1, TCONS_00020404.p1, TCONS_00034650.p1, TCONS_00020405.p1, TCONS_00019397.p1, TCONS_00019394.p1, TCONS_00019441.p1, TCONS_00020450.p1, TCONS_00019439.p1, TCONS_00036850.p1, TCONS_00019438.p1, TCONS_00020476.p1, TCONS_00020471.p1, TCONS_00020469.p1, TCONS_00020462.p1, TCONS_00041541.p1, TCONS_00041549.p1, TCONS_00026735.p1, TCONS_00026736.p1, TCONS_00041548.p1, TCONS_00041561.p1, TCONS_00027670.p1, TCONS_00041565.p1, TCONS_00041563.p1, TCONS_00041573.p1, TCONS_00041569.p1, TCONS_00041550.p1, TCONS_00041567.p1, TCONS_00026737.p1, TCONS_00019396.p1, TCONS_00020480.p1, TCONS_00020463.p1, TCONS_00041538.p1, TCONS_00026733.p2, TCONS_00020477.p1, TCONS_00020481.p1, TCONS_00041571.p1, TCONS_00046483.p1, TCONS_00046484.p1, TCONS_00030577.p1, TCONS_00056618.p1, TCONS_00056619.p1, TCONS_00007210.p1, TCONS_00015680.p1, TCONS_00055452.p1, TCONS_00048069.p1, TCONS_00048074.p1, TCONS_00048072.p1, TCONS_00048076.p1, TCONS_00024708.p1	bflo_12973, bflo_25564, bflo_11116, bflo_21984, bflo_17346, bflo_17140, bflo_17411, bflo_17138, bflo_15946, bflo_19960, bflo_03865, bflo_11219, bflo_01794, bflo_19942, bflo_19982, bflo_19954, bflo_19961, bflo_19955, bflo_19958, bflo_19956, bflo_19962, bflo_11929, bflo_19932, bflo_10620, bflo_14470, bflo_15030
OG0000046	TCONS_00020121.p1, TCONS_00020118.p1, TCONS_00036847.p1, TCONS_00019440.p1, TCONS_00019395.p1, TCONS_00019392.p1, TCONS_00041568.p1, TCONS_00041537.p1	bflo_22091
OG0000047	TCONS_00034735.p1, TCONS_00028463.p1, TCONS_00019059.p1, TCONS_00043202.p1, TCONS_00021946.p1, TCONS_00040505.p1, TCONS_00011376.p1, TCONS_00033721.p1	bflo_16428
OG0000047	TCONS_00047770.p1, TCONS_00039595.p1, TCONS_00030515.p1	bflo_15647
OG0000048	TCONS_00026749.p1	bflo_07462
OG0000048	TCONS_00009510.p1	bflo_17882, bflo_09143, bflo_09129, bflo_09102, bflo_27224
OG0000048	TCONS_00011079.p1	bflo_17669
OG0000048	TCONS_00011575.p1	bflo_20353
OG0000048	TCONS_00007155.p1	bflo_12849
OG0000049	TCONS_00030953.p1	bflo_20713
OG0000049	TCONS_00002242.p1	bflo_17665
OG0000049	TCONS_00047284.p1	bflo_12099
OG0000049	TCONS_00047286.p1	bflo_12470, bflo_11081
OG0000049	TCONS_00051669.p1	bflo_24254, bflo_25115
OG0000049	TCONS_00000877.p1, TCONS_00053152.p1, TCONS_00049205.p1	bflo_17113, bflo_17536
OG0000049	TCONS_00030952.p1	bflo_20712
OG0000049	TCONS_00050078.p1, TCONS_00051670.p1	bflo_11847
OG0000050	TCONS_00041105.p1, TCONS_00039705.p1, TCONS_00038719.p1, TCONS_00015456.p1, TCONS_00055611.p1, TCONS_00013955.p1, TCONS_00030346.p1, TCONS_00051828.p1, TCONS_00024205.p1, TCONS_00023941.p1, TCONS_00029104.p1, TCONS_00055612.p1, TCONS_00030648.p1, TCONS_00010626.p1, TCONS_00034932.p1, TCONS_00048001.p1, TCONS_00034082.p1, TCONS_00045636.p1, TCONS_00037887.p1, TCONS_00029712.p1, TCONS_00044079.p1, TCONS_00037162.p1, TCONS_00040487.p1, TCONS_00042914.p1, TCONS_00054565.p1	bflo_08634, bflo_13204
OG0000050	TCONS_00037148.p1, TCONS_00007806.p1, TCONS_00025748.p1	bflo_05159, bflo_06071, bflo_13661, bflo_23087, bflo_25684, bflo_00569, bflo_19319
OG0000050	TCONS_00006402.p1, TCONS_00021270.p1, TCONS_00041918.p1, TCONS_00016740.p1	bflo_19224, bflo_04911, bflo_10993, bflo_19823
OG0000050	TCONS_00044555.p1, TCONS_00024204.p1, TCONS_00034931.p1	bflo_03294, bflo_04702
OG0000051	TCONS_00027508.p1	bflo_10647
OG0000051	TCONS_00023644.p1, TCONS_00031164.p1, TCONS_00031165.p1, TCONS_00030978.p1, TCONS_00030216.p1, TCONS_00030215.p1, TCONS_00030214.p1, TCONS_00031453.p1, TCONS_00035487.p1, TCONS_00035491.p1, TCONS_00035489.p1, TCONS_00035490.p1, TCONS_00035488.p1, TCONS_00035496.p1, TCONS_00035494.p1, TCONS_00035497.p1, TCONS_00035492.p1, TCONS_00035493.p1, TCONS_00035495.p1, TCONS_00031319.p1, TCONS_00030584.p1, TCONS_00030586.p1, TCONS_00030585.p1, TCONS_00030581.p1, TCONS_00030472.p1, TCONS_00046204.p1, TCONS_00022788.p1	bflo_08711
OG0000051	TCONS_00006560.p1, TCONS_00006558.p1, TCONS_00006561.p1, TCONS_00003099.p1, TCONS_00003102.p1, TCONS_00003101.p1	bflo_18195, bflo_17371
OG0000052	TCONS_00009543.p1	bflo_05328, bflo_02741
OG0000052	TCONS_00020617.p1	bflo_05170
OG0000053	TCONS_00013985.p1	bflo_08643
OG0000053	TCONS_00030632.p1	bflo_08013
OG0000053	TCONS_00057047.p1	bflo_21932, bflo_21926, bflo_18879, bflo_19026
OG0000054	TCONS_00016773.p1, TCONS_00016794.p1	bflo_16354, bflo_16689
OG0000054	TCONS_00030209.p1	bflo_04388
OG0000054	TCONS_00005549.p1	bflo_15707, bflo_15703, bflo_15905, bflo_15752, bflo_23344, bflo_22720
OG0000054	TCONS_00020702.p1, TCONS_00020496.p1, TCONS_00020497.p1, TCONS_00053229.p1, TCONS_00053231.p1, TCONS_00041220.p1, TCONS_00041205.p1, TCONS_00025247.p1, TCONS_00025241.p1, TCONS_00025250.p1, TCONS_00025249.p1, TCONS_00024712.p1, TCONS_00024714.p1, TCONS_00023269.p1, TCONS_00024711.p1, TCONS_00024709.p1, TCONS_00024710.p1, TCONS_00053730.p1, TCONS_00053728.p1, TCONS_00054380.p1, TCONS_00054377.p1, TCONS_00054375.p1, TCONS_00054373.p1, TCONS_00054374.p1, TCONS_00054381.p1, TCONS_00037279.p1, TCONS_00037270.p1, TCONS_00036137.p1, TCONS_00037730.p1, TCONS_00037744.p1, TCONS_00037732.p1, TCONS_00042198.p1, TCONS_00042196.p1, TCONS_00042195.p1, TCONS_00042197.p1	bflo_09085, bflo_09133, bflo_05501, bflo_06007, bflo_03912, bflo_17229, bflo_17691, bflo_18295, bflo_18294, bflo_26044, bflo_24306, bflo_10355, bflo_13684, bflo_13746, bflo_10411, bflo_13726, bflo_13740, bflo_13675, bflo_13693, bflo_25983, bflo_26141, bflo_25284
OG0000055	TCONS_00013972.p1, TCONS_00013979.p1	bflo_18013, bflo_21433
OG0000055	TCONS_00023138.p2, TCONS_00037928.p1, TCONS_00005454.p1, TCONS_00003999.p1, TCONS_00056511.p1, TCONS_00052437.p1, TCONS_00056509.p1, TCONS_00039102.p1, TCONS_00039157.p1, TCONS_00039149.p1, TCONS_00039120.p1, TCONS_00039105.p1, TCONS_00037947.p1, TCONS_00012408.p1, TCONS_00039123.p1	bflo_03335, bflo_20398, bflo_22481, bflo_20399, bflo_25595, bflo_25598, bflo_25596, bflo_17462, bflo_26379, bflo_26397, bflo_26396, bflo_26392, bflo_26395, bflo_26394, bflo_21609, bflo_21608, bflo_03336, bflo_23232, bflo_23227, bflo_23233, bflo_23235, bflo_23230, bflo_23231, bflo_23229, bflo_23234
OG0000055	TCONS_00039362.p1	bflo_23239, bflo_23195, bflo_23241, bflo_23237
OG0000056	TCONS_00053166.p1, TCONS_00054244.p1	bflo_25516
OG0000056	TCONS_00053454.p1	bflo_08200, bflo_07902, bflo_08069, bflo_08326, bflo_07804, bflo_22104, bflo_25681
OG0000056	TCONS_00013528.p1, TCONS_00020180.p1, TCONS_00018939.p1, TCONS_00030699.p1, TCONS_00010652.p1, TCONS_00041109.p1, TCONS_00041081.p1	bflo_15237
OG0000056	TCONS_00021820.p1	bflo_22428
OG0000057	TCONS_00015314.p1	bflo_15261, bflo_15262
OG0000057	TCONS_00024763.p1, TCONS_00024801.p1, TCONS_00024802.p1, TCONS_00006273.p1, TCONS_00005020.p1, TCONS_00006274.p1, TCONS_00025556.p1, TCONS_00006271.p1, TCONS_00005019.p1, TCONS_00014018.p1, TCONS_00052948.p1, TCONS_00052947.p1, TCONS_00041909.p1, TCONS_00041910.p1, TCONS_00041911.p1, TCONS_00028633.p1	bflo_09753, bflo_09754, bflo_09752, bflo_09751, bflo_09750, bflo_09743, bflo_09742, bflo_09744, bflo_09121, bflo_09741, bflo_09120, bflo_09740, bflo_09749, bflo_21348, bflo_20324
OG0000058	TCONS_00009847.p1	bflo_05358
OG0000058	TCONS_00026611.p1	bflo_09194
OG0000058	TCONS_00012347.p1	bflo_19243, bflo_19245, bflo_19244
OG0000058	TCONS_00013058.p1, TCONS_00013056.p1, TCONS_00013057.p1, TCONS_00013055.p1, TCONS_00013059.p1	bflo_00086, bflo_23948
OG0000058	TCONS_00012351.p1	bflo_23142, bflo_24605, bflo_23135, bflo_23136
OG0000058	TCONS_00013053.p1, TCONS_00013060.p1, TCONS_00013054.p1	bflo_25011
OG0000059	TCONS_00041789.p1	bflo_21855
OG0000059	TCONS_00042819.p1	bflo_14547, bflo_15017
OG0000059	TCONS_00009682.p1, TCONS_00009684.p1, TCONS_00011007.p1, TCONS_00011005.p1, TCONS_00011003.p1, TCONS_00047222.p1, TCONS_00018649.p1, TCONS_00012045.p1, TCONS_00041791.p1	bflo_10912, bflo_10938, bflo_11816, bflo_11814, bflo_11815
OG0000059	TCONS_00045004.p1, TCONS_00045001.p1, TCONS_00045005.p1, TCONS_00044997.p1, TCONS_00045191.p1, TCONS_00045377.p1, TCONS_00045209.p1, TCONS_00044996.p1, TCONS_00016663.p1, TCONS_00049358.p1, TCONS_00044663.p1, TCONS_00044662.p1, TCONS_00034784.p1, TCONS_00034480.p1, TCONS_00018511.p1, TCONS_00018509.p1, TCONS_00017255.p1, TCONS_00018650.p1, TCONS_00055364.p1, TCONS_00055368.p1, TCONS_00055363.p1, TCONS_00055376.p1, TCONS_00055369.p1, TCONS_00055378.p1, TCONS_00056544.p1, TCONS_00055377.p1, TCONS_00055373.p1, TCONS_00055371.p1, TCONS_00040450.p1, TCONS_00055379.p1, TCONS_00040435.p1, TCONS_00034471.p1, TCONS_00039450.p1, TCONS_00039429.p1, TCONS_00039451.p1, TCONS_00039430.p1, TCONS_00040436.p1, TCONS_00040454.p1	bflo_11837, bflo_12278, bflo_12493, bflo_10907, bflo_06880, bflo_08754, bflo_11971, bflo_20092, bflo_20089
OG0000059	TCONS_00017293.p1	bflo_13996, bflo_14747
OG0000060	TCONS_00017864.p1	bflo_01659, bflo_06661
OG0000060	TCONS_00053675.p1	bflo_25984, bflo_26009
OG0000060	TCONS_00043676.p1, TCONS_00043673.p1, TCONS_00043674.p1	bflo_01835, bflo_00757, bflo_01800
OG0000060	TCONS_00017793.p1	bflo_15783
OG0000060	TCONS_00024431.p1	bflo_01384
OG0000061	TCONS_00055666.p1	bflo_18545
OG0000061	TCONS_00056708.p1	bflo_19266, bflo_18688, bflo_18686, bflo_18896, bflo_18999, bflo_19344
OG0000061	TCONS_00056856.p1	bflo_19609, bflo_18544, bflo_19608, bflo_19290
OG0000061	TCONS_00055888.p1, TCONS_00055889.p1, TCONS_00057079.p1, TCONS_00016639.p1	bflo_18543, bflo_02187, bflo_02797, bflo_02329, bflo_02369
OG0000062	TCONS_00029083.p1, TCONS_00048669.p1	bflo_17250, bflo_01624
OG0000062	TCONS_00007265.p1	bflo_13529
OG0000062	TCONS_00015728.p1	bflo_00246
OG0000063	TCONS_00053925.p1	bflo_25923
OG0000063	TCONS_00052796.p1, TCONS_00052765.p1	bflo_26112, bflo_25384, bflo_25322, bflo_25330, bflo_25162, bflo_25268, bflo_25241, bflo_25374, bflo_05397, bflo_25266, bflo_25753
OG0000066	TCONS_00020095.p1	bflo_26507, bflo_06316
OG0000066	TCONS_00041521.p1, TCONS_00041514.p1	bflo_00475, bflo_00473, bflo_00474
OG0000066	TCONS_00028739.p1	bflo_05790, bflo_06779, bflo_06781, bflo_00120, bflo_10919, bflo_00979, bflo_20628, bflo_19878
OG0000066	TCONS_00051521.p1	bflo_24133
OG0000066	TCONS_00048274.p1	bflo_11842
OG0000067	TCONS_00025697.p1, TCONS_00023930.p1, TCONS_00024303.p1, TCONS_00024287.p1, TCONS_00012220.p1, TCONS_00024284.p1, TCONS_00023858.p1, TCONS_00023861.p1, TCONS_00024294.p1, TCONS_00023857.p1	bflo_08170
OG0000067	TCONS_00052831.p1	bflo_01576, bflo_00639, bflo_00640
OG0000068	TCONS_00048383.p1, TCONS_00048380.p1, TCONS_00048386.p1, TCONS_00049234.p1, TCONS_00049235.p1, TCONS_00049697.p1	bflo_12119
OG0000068	TCONS_00047952.p1, TCONS_00048468.p1	bflo_12120
OG0000069	TCONS_00047572.p1	bflo_20543, bflo_20542, bflo_20541, bflo_27333
OG0000069	TCONS_00007552.p2	bflo_17459
OG0000069	TCONS_00012030.p1	bflo_05168, bflo_23210
OG0000069	TCONS_00007549.p1, TCONS_00007670.p1, TCONS_00008697.p1, TCONS_00023140.p1, TCONS_00057253.p1, TCONS_00008788.p2, TCONS_00007551.p1	bflo_26381
OG0000070	TCONS_00000689.p1, TCONS_00000334.p1	bflo_17097, bflo_18391, bflo_18274
OG0000070	TCONS_00012875.p1	bflo_26467, bflo_13324, bflo_13447, bflo_13247, bflo_14268
OG0000070	TCONS_00011728.p1, TCONS_00048824.p1, TCONS_00013275.p1	bflo_27427, bflo_23408
OG0000070	TCONS_00029635.p1	bflo_19712
OG0000070	TCONS_00055641.p1	bflo_19610
OG0000070	TCONS_00055643.p1, TCONS_00056821.p1, TCONS_00055627.p1, TCONS_00055629.p1, TCONS_00056814.p1	bflo_18938, bflo_18939, bflo_18680, bflo_18677, bflo_08024, bflo_18676, bflo_06405, bflo_17765, bflo_24928, bflo_03653, bflo_13031, bflo_19530, bflo_18681, bflo_18560, bflo_19218, bflo_19322, bflo_19716, bflo_18678, bflo_18529, bflo_05505, bflo_19611, bflo_01821, bflo_08623, bflo_19607, bflo_03948
OG0000070	TCONS_00029418.p1, TCONS_00029631.p1, TCONS_00031379.p1, TCONS_00022431.p1, TCONS_00021513.p1, TCONS_00021512.p1	bflo_15003, bflo_25235
OG0000071	TCONS_00007770.p1	bflo_09518, bflo_19908, bflo_10083, bflo_10138, bflo_11896
OG0000071	TCONS_00008391.p1	bflo_24861, bflo_26583, bflo_00416, bflo_09956, bflo_09957, bflo_09933, bflo_09944, bflo_09951
OG0000071	TCONS_00000727.p1	bflo_17295
OG0000071	TCONS_00010660.p1, TCONS_00009764.p1, TCONS_00022979.p1	bflo_03355
OG0000072	TCONS_00042083.p1	bflo_14354
OG0000072	TCONS_00042087.p1	bflo_14353
OG0000072	TCONS_00044164.p1	bflo_14484
OG0000072	TCONS_00042452.p1, TCONS_00042470.p1	bflo_14474
OG0000072	TCONS_00030968.p1, TCONS_00031017.p1	bflo_07882
OG0000072	TCONS_00030571.p1	bflo_07890
OG0000072	TCONS_00029918.p1	bflo_07359
OG0000073	TCONS_00015617.p1, TCONS_00016254.p1, TCONS_00015176.p1, TCONS_00007800.p1, TCONS_00007794.p1	bflo_13118, bflo_03414, bflo_26731
OG0000074	TCONS_00049689.p1	bflo_10921
OG0000074	TCONS_00042001.p1	bflo_14737
OG0000075	TCONS_00002725.p1	bflo_02192
OG0000075	TCONS_00003661.p1	bflo_02500
OG0000075	TCONS_00002727.p1	bflo_02607
OG0000075	TCONS_00050627.p1	bflo_24625
OG0000075	TCONS_00021191.p1	bflo_21844
OG0000075	TCONS_00002728.p1	bflo_02487
OG0000075	TCONS_00048312.p1	bflo_12189
OG0000075	TCONS_00049564.p1	bflo_11040
OG0000075	TCONS_00049562.p1	bflo_12166
OG0000075	TCONS_00049274.p1	bflo_11652
OG0000077	TCONS_00026489.p1	bflo_09725
OG0000077	TCONS_00026413.p1	bflo_20919, bflo_20836, bflo_03467, bflo_21221, bflo_01044, bflo_00674, bflo_00541, bflo_14967, bflo_10820, bflo_23366
OG0000077	TCONS_00055904.p1, TCONS_00057132.p1	bflo_18777, bflo_23174
OG0000077	TCONS_00027831.p1	bflo_09163
OG0000078	TCONS_00018823.p1	bflo_03225, bflo_03224, bflo_03600, bflo_00994, bflo_16269, bflo_01905, bflo_16844, bflo_16039, bflo_09080, bflo_03425
OG0000078	TCONS_00013899.p1, TCONS_00010033.p1, TCONS_00010032.p1, TCONS_00011761.p1, TCONS_00002642.p1, TCONS_00009134.p1, TCONS_00009216.p1, TCONS_00009221.p1, TCONS_00009136.p1, TCONS_00009137.p1, TCONS_00007909.p1, TCONS_00007747.p1, TCONS_00010448.p1, TCONS_00010031.p1, TCONS_00010034.p1, TCONS_00010025.p1, TCONS_00011089.p1, TCONS_00010586.p1, TCONS_00009752.p1	bflo_23379, bflo_23493
OG0000079	TCONS_00032718.p1	bflo_00523
OG0000079	TCONS_00030942.p1	bflo_07371
OG0000079	TCONS_00006803.p1	bflo_20026
OG0000079	TCONS_00028091.p1	bflo_01658
OG0000079	TCONS_00021690.p1, TCONS_00021688.p1	bflo_15789, bflo_21965, bflo_10278, bflo_21970, bflo_21968
OG0000080	TCONS_00015856.p1, TCONS_00044441.p1, TCONS_00047191.p1, TCONS_00012108.p1, TCONS_00044440.p1, TCONS_00006104.p1	bflo_20693, bflo_04566
OG0000081	TCONS_00053844.p1, TCONS_00053856.p1	bflo_15913, bflo_15912, bflo_16774, bflo_16578, bflo_25892, bflo_26241
OG0000082	TCONS_00014773.p1, TCONS_00001034.p1	bflo_15900
OG0000082	TCONS_00026781.p1	bflo_04889
OG0000082	TCONS_00020512.p1, TCONS_00020502.p1, TCONS_00020508.p1, TCONS_00020507.p1, TCONS_00020510.p1, TCONS_00020504.p1, TCONS_00020506.p1, TCONS_00019234.p1	bflo_00187
OG0000082	TCONS_00056464.p1, TCONS_00055288.p1, TCONS_00000360.p1	bflo_13856
OG0000083	TCONS_00042690.p1	bflo_14979, bflo_14980, bflo_14849, bflo_14850, bflo_15203, bflo_08533
OG0000083	TCONS_00014406.p1, TCONS_00043531.p1, TCONS_00014405.p1, TCONS_00034541.p1, TCONS_00034434.p1, TCONS_00016036.p1, TCONS_00015316.p1	bflo_07981
OG0000083	TCONS_00024959.p1, TCONS_00023314.p1, TCONS_00025193.p1, TCONS_00024343.p1, TCONS_00024380.p1, TCONS_00024382.p1, TCONS_00024342.p1, TCONS_00025686.p1, TCONS_00041027.p1, TCONS_00004214.p1, TCONS_00005710.p1, TCONS_00026624.p1	bflo_10398
OG0000084	TCONS_00026379.p1	bflo_10754
OG0000084	TCONS_00021134.p1, TCONS_00030129.p1, TCONS_00030431.p1, TCONS_00021133.p1, TCONS_00021139.p1, TCONS_00021138.p1, TCONS_00031287.p1, TCONS_00030603.p1, TCONS_00031458.p1, TCONS_00021496.p1, TCONS_00031129.p1, TCONS_00030866.p1, TCONS_00031443.p1, TCONS_00045090.p1	bflo_07855, bflo_08694, bflo_08099
OG0000084	TCONS_00030092.p1	bflo_07872, bflo_07661, bflo_07747
OG0000084	TCONS_00030964.p1, TCONS_00030200.p1, TCONS_00030965.p1	bflo_08430
OG0000085	TCONS_00018803.p1	bflo_00992
OG0000085	TCONS_00005618.p1	bflo_20147
OG0000085	TCONS_00008648.p1	bflo_12569
OG0000085	TCONS_00005165.p1	bflo_20825
OG0000085	TCONS_00001049.p1, TCONS_00047036.p1	bflo_18272, bflo_18210
OG0000086	TCONS_00038495.p1, TCONS_00000703.p1, TCONS_00040345.p1, TCONS_00042121.p1, TCONS_00048032.p1	bflo_08397, bflo_26694, bflo_24334, bflo_04403, bflo_02111
OG0000086	TCONS_00054736.p1, TCONS_00000824.p1	bflo_25002, bflo_02576
OG0000086	TCONS_00035539.p1, TCONS_00039445.p1, TCONS_00022089.p1, TCONS_00000095.p1, TCONS_00001779.p1, TCONS_00038680.p1, TCONS_00051995.p1, TCONS_00023195.p1, TCONS_00012998.p1	bflo_13688, bflo_07732
OG0000086	TCONS_00051759.p1, TCONS_00051762.p1, TCONS_00048715.p1, TCONS_00051412.p1	bflo_03575
OG0000086	TCONS_00035820.p1, TCONS_00035727.p1, TCONS_00054809.p1	bflo_10623, bflo_12507, bflo_19138
OG0000086	TCONS_00051693.p1	bflo_08959
OG0000087	TCONS_00021498.p1	bflo_21260
OG0000087	TCONS_00010080.p1	bflo_15474, bflo_15461
OG0000087	TCONS_00019230.p1	bflo_08316, bflo_08208
OG0000087	TCONS_00037101.p1	bflo_02993
OG0000087	TCONS_00002591.p1	bflo_02949
OG0000087	TCONS_00048296.p1	bflo_11911
OG0000087	TCONS_00012999.p1	bflo_22659
OG0000088	TCONS_00033834.p1, TCONS_00033833.p1, TCONS_00033830.p1, TCONS_00013550.p1, TCONS_00014108.p1, TCONS_00014107.p1, TCONS_00040293.p1, TCONS_00014106.p1, TCONS_00014105.p1, TCONS_00044767.p1, TCONS_00039295.p1, TCONS_00040437.p1, TCONS_00039329.p1, TCONS_00039283.p1, TCONS_00040438.p1, TCONS_00040456.p1, TCONS_00039328.p1, TCONS_00039294.p1, TCONS_00039296.p1, TCONS_00039330.p1, TCONS_00054766.p1, TCONS_00006832.p1, TCONS_00031217.p1, TCONS_00042958.p1, TCONS_00054351.p1, TCONS_00003693.p1, TCONS_00018247.p1, TCONS_00044183.p1, TCONS_00044182.p1, TCONS_00014801.p1, TCONS_00020878.p1, TCONS_00021900.p2, TCONS_00021940.p1, TCONS_00013720.p1	bflo_12484, bflo_25913, bflo_26055, bflo_02835, bflo_07337, bflo_02839, bflo_02837, bflo_19718, bflo_03903, bflo_20323, bflo_00738
OG0000088	TCONS_00019802.p1	bflo_20465
OG0000089	TCONS_00047764.p1	bflo_12545, bflo_05487
OG0000089	TCONS_00001898.p1, TCONS_00001897.p1, TCONS_00001895.p1, TCONS_00001894.p1, TCONS_00001900.p1, TCONS_00001893.p1, TCONS_00001891.p1, TCONS_00001115.p1, TCONS_00001118.p1, TCONS_00001440.p1, TCONS_00001899.p1, TCONS_00001902.p1, TCONS_00001421.p1, TCONS_00001437.p1, TCONS_00001424.p1, TCONS_00001422.p1, TCONS_00001439.p1, TCONS_00000308.p1, TCONS_00000885.p1, TCONS_00001430.p1, TCONS_00001436.p1, TCONS_00001432.p1, TCONS_00001418.p1, TCONS_00001913.p1, TCONS_00001909.p1	bflo_17962
OG0000090	TCONS_00003585.p1, TCONS_00003043.p1, TCONS_00039340.p1, TCONS_00039342.p1, TCONS_00034884.p1, TCONS_00046237.p1, TCONS_00015053.p1	bflo_16621
OG0000090	TCONS_00042349.p1	bflo_15352
OG0000090	TCONS_00033798.p1	bflo_01805
OG0000090	TCONS_00021893.p1	bflo_10557
OG0000090	TCONS_00056910.p1, TCONS_00055752.p1, TCONS_00006837.p1, TCONS_00055753.p1	bflo_02393
OG0000093	TCONS_00056786.p1, TCONS_00028808.p1, TCONS_00032584.p1	bflo_06093, bflo_16506, bflo_04478, bflo_02929, bflo_25969, bflo_24926
OG0000093	TCONS_00045930.p1	bflo_22463
OG0000093	TCONS_00042695.p1, TCONS_00034557.p1, TCONS_00034558.p1, TCONS_00028807.p1, TCONS_00028812.p1, TCONS_00028816.p1, TCONS_00010023.p1, TCONS_00028809.p1, TCONS_00028814.p1, TCONS_00028817.p1, TCONS_00036677.p1	bflo_15515, bflo_15405, bflo_15517, bflo_27119, bflo_14174, bflo_15413, bflo_15404, bflo_19904, bflo_08402, bflo_20451, bflo_26066, bflo_22106, bflo_08411, bflo_26076, bflo_15244, bflo_15246, bflo_15144, bflo_15245, bflo_12946, bflo_10451, bflo_08956, bflo_13239, bflo_15466, bflo_15075, bflo_11196, bflo_15194, bflo_02688, bflo_10905, bflo_07386
OG0000094	TCONS_00014949.p1	bflo_11484
OG0000095	TCONS_00011463.p1, TCONS_00011458.p1, TCONS_00009998.p1, TCONS_00009997.p1, TCONS_00015954.p1, TCONS_00012113.p1, TCONS_00010510.p1, TCONS_00010103.p1, TCONS_00011887.p1, TCONS_00049323.p1, TCONS_00049326.p1, TCONS_00048863.p1, TCONS_00049325.p1, TCONS_00049322.p1, TCONS_00025470.p1, TCONS_00010507.p1, TCONS_00011888.p1, TCONS_00010505.p1, TCONS_00010506.p1, TCONS_00011459.p1, TCONS_00011460.p1, TCONS_00011644.p1, TCONS_00011645.p1	bflo_25489, bflo_01865, bflo_25182, bflo_11841, bflo_01804, bflo_01739, bflo_17156, bflo_03512
OG0000096	TCONS_00020855.p1	bflo_21246, bflo_21213
OG0000096	TCONS_00048858.p1	bflo_11038
OG0000096	TCONS_00020336.p1	bflo_17838
OG0000096	TCONS_00015544.p1	bflo_24085, bflo_09131
OG0000096	TCONS_00036087.p1	bflo_03032
OG0000096	TCONS_00056616.p1	bflo_18893
OG0000097	TCONS_00047404.p1	bflo_18852
OG0000097	TCONS_00048194.p1, TCONS_00049546.p1, TCONS_00049545.p1, TCONS_00049498.p1, TCONS_00049497.p1, TCONS_00023278.p1, TCONS_00048140.p1, TCONS_00049544.p1, TCONS_00003772.p1, TCONS_00003751.p1, TCONS_00002819.p1, TCONS_00017318.p1, TCONS_00002820.p1, TCONS_00002818.p1, TCONS_00018354.p1, TCONS_00048697.p1, TCONS_00048880.p1, TCONS_00048881.p1, TCONS_00045206.p1, TCONS_00047416.p1, TCONS_00047411.p1, TCONS_00047402.p1, TCONS_00047403.p1, TCONS_00047400.p1, TCONS_00047401.p1, TCONS_00047405.p1, TCONS_00048498.p1, TCONS_00048776.p1, TCONS_00048779.p1, TCONS_00048780.p1, TCONS_00048607.p1, TCONS_00048500.p1	bflo_05080, bflo_21325, bflo_05085, bflo_21849, bflo_03707, bflo_05045, bflo_21324, bflo_22420
OG0000098	TCONS_00040287.p1, TCONS_00040267.p1, TCONS_00040318.p1, TCONS_00040270.p1, TCONS_00040251.p1, TCONS_00013593.p1, TCONS_00035801.p1, TCONS_00035806.p1, TCONS_00035827.p1, TCONS_00041264.p1, TCONS_00013256.p1, TCONS_00040260.p1, TCONS_00012468.p1, TCONS_00013257.p1	bflo_22908, bflo_24811, bflo_02048, bflo_26159
