Orthogroup	Duplications (all)	Duplications (50% support)
OG0021272	4	4
OG0021273	1	1
OG0021274	2	2
OG0021275	3	3
OG0021276	3	3
OG0021277	3	3
OG0021278	3	3
OG0021279	2	2
OG0021280	3	3
OG0021281	3	3
OG0021282	3	3
OG0021283	3	3
OG0021284	2	2
OG0021285	2	2
OG0021286	3	3
OG0021287	1	1
OG0021288	4	4
OG0021289	3	3
OG0021290	4	4
OG0021291	3	3
OG0021292	3	3
OG0021293	2	2
OG0021294	3	3
OG0021295	1	1
OG0021296	2	2
OG0021297	4	4
OG0021298	4	4
OG0021299	4	4
OG0021300	4	4
OG0021301	3	3
OG0021302	3	3
OG0021303	4	4
OG0021304	2	2
OG0021305	3	3
OG0021306	1	1
OG0021307	4	4
OG0021308	4	4
OG0021309	4	4
OG0021310	4	4
OG0021311	3	3
OG0021312	4	4
OG0021313	2	2
OG0021314	4	4
OG0021315	4	4
OG0021316	3	3
OG0021317	4	4
OG0021318	4	4
OG0021319	4	4
OG0021320	3	3
OG0021321	3	3
OG0021322	2	2
OG0021323	2	2
OG0021324	4	4
OG0021325	4	4
OG0021326	3	3
OG0021327	4	4
OG0021328	4	4
OG0021329	4	4
OG0021330	4	4
OG0021331	4	4
OG0021332	4	4
OG0021333	3	3
OG0021334	4	4
OG0021335	4	4
OG0021336	3	3
OG0021337	3	3
OG0021338	4	4
OG0021339	3	3
OG0021340	4	4
OG0021341	2	2
OG0021342	4	4
OG0021343	3	3
OG0021344	4	4
OG0021345	3	3
OG0021346	4	4
OG0021347	4	4
OG0021348	3	3
OG0021349	4	4
OG0021350	3	3
OG0021351	2	2
OG0021352	4	4
OG0021353	4	4
OG0021354	3	3
OG0021355	4	4
OG0021356	4	4
OG0021357	3	3
OG0021358	3	3
OG0021359	3	3
OG0021360	3	3
OG0021361	4	4
OG0021362	3	3
OG0021363	4	4
OG0021364	4	4
OG0021365	3	3
OG0021366	4	4
OG0021367	2	2
OG0021368	4	4
OG0021369	4	4
OG0021370	4	4
OG0021371	2	2
OG0021372	1	1
OG0021373	4	4
OG0021374	3	3
OG0021375	4	4
OG0021376	3	3
OG0021377	4	4
OG0021378	3	3
OG0021379	1	1
OG0021380	4	4
OG0021381	3	3
OG0021382	3	3
OG0021383	4	4
OG0021384	3	3
OG0021385	3	3
OG0021386	4	4
OG0021387	3	3
OG0021388	2	2
OG0021389	3	3
OG0021390	2	2
OG0021391	3	3
OG0021392	4	4
OG0021393	3	3
OG0021394	1	1
OG0021395	4	4
OG0021396	4	4
OG0021397	3	3
OG0021398	1	1
OG0021399	4	4
OG0021400	3	3
OG0021401	3	3
OG0021402	3	3
OG0021403	3	3
OG0021404	3	3
OG0021405	2	2
OG0021406	3	3
OG0021407	3	3
OG0021408	3	3
OG0021409	1	1
OG0021410	3	3
OG0021411	4	4
OG0021412	3	3
OG0021413	4	4
OG0021414	4	4
OG0021415	4	4
OG0021416	4	4
OG0021417	4	4
OG0021418	4	4
OG0021419	4	4
OG0021420	4	4
OG0021421	4	4
OG0021422	4	4
OG0021423	4	4
OG0021424	4	4
OG0021425	4	4
OG0021426	4	4
OG0021427	4	4
OG0021428	4	4
OG0021429	3	3
OG0021430	4	4
OG0021431	4	4
OG0021432	4	4
OG0021433	4	4
OG0021434	4	4
OG0021435	4	4
OG0021436	2	2
OG0021437	4	4
OG0021438	4	4
OG0021439	4	4
OG0021440	4	4
OG0021441	4	4
OG0021442	4	4
OG0021443	4	4
OG0021444	4	4
OG0021445	4	4
OG0021446	4	4
OG0021447	4	4
OG0021448	4	4
OG0021449	4	4
OG0021450	4	4
OG0021451	1	1
OG0021452	3	3
OG0021453	4	4
OG0021454	4	4
OG0021455	4	4
OG0021456	4	4
OG0021457	4	4
OG0021458	4	4
OG0021459	4	4
OG0021460	4	4
OG0021461	4	4
OG0021462	4	4
OG0021463	4	4
OG0021464	4	4
OG0021465	4	4
OG0021466	4	4
OG0021467	4	4
OG0021468	4	4
OG0021469	3	3
OG0021470	4	4
OG0021471	4	4
OG0021472	4	4
OG0021473	4	4
OG0021474	3	3
OG0021475	4	4
OG0021476	4	4
OG0021477	4	4
OG0021478	4	4
OG0021479	4	4
OG0021480	4	4
OG0021481	4	4
OG0021482	4	4
OG0021483	4	4
OG0021484	4	4
OG0021485	4	4
OG0021486	4	4
OG0021487	4	4
OG0021488	4	4
OG0021489	4	4
OG0021490	4	4
OG0021491	4	4
OG0021492	4	4
OG0021493	4	4
OG0021494	4	4
OG0021495	4	4
OG0021496	3	3
OG0021497	4	4
OG0021498	4	4
OG0021499	4	4
OG0021500	4	4
OG0021501	4	4
OG0021502	4	4
OG0021503	4	4
OG0021504	4	4
OG0021505	4	4
OG0021506	4	4
OG0021507	4	4
OG0021508	4	4
OG0021509	4	4
OG0021510	4	4
OG0021511	4	4
OG0021512	4	4
OG0021513	2	2
OG0021514	4	4
OG0021515	4	4
OG0021516	4	4
OG0021517	4	4
OG0021518	4	4
OG0021519	4	4
OG0021520	3	3
OG0021521	4	4
OG0021522	3	3
OG0021523	4	4
OG0021524	4	4
OG0021525	4	4
OG0021526	4	4
OG0021527	4	4
OG0021528	4	4
OG0021529	4	4
OG0021530	4	4
OG0021531	4	4
OG0021532	3	3
OG0021533	4	4
OG0021534	4	4
OG0021535	4	4
OG0021536	4	4
OG0021537	2	2
OG0021538	3	3
OG0021539	0	0
OG0021540	3	3
OG0021541	4	4
OG0021542	4	4
OG0021543	4	4
OG0021544	4	4
OG0021545	3	3
OG0021546	1	1
OG0021547	4	4
OG0021548	4	4
OG0021549	3	3
OG0021550	4	4
OG0021551	2	2
OG0021552	4	4
OG0021553	4	4
OG0021554	4	4
OG0021555	4	4
OG0021556	4	4
OG0021557	4	4
OG0021558	4	4
OG0021559	3	3
OG0021560	3	3
OG0021561	4	4
OG0021562	4	4
OG0021563	2	2
OG0021564	4	4
OG0021565	3	3
OG0021566	4	4
OG0021567	4	4
OG0021568	2	2
OG0021569	4	4
OG0021570	1	1
OG0021571	4	4
OG0021572	2	1
OG0021573	3	3
OG0021574	2	2
OG0021575	4	4
OG0021576	4	4
OG0021577	4	4
OG0021578	3	3
OG0021579	4	4
OG0021580	4	4
OG0021581	4	4
OG0021582	4	4
OG0021583	3	3
OG0021584	4	4
OG0021585	2	2
OG0021586	4	4
OG0021587	4	4
OG0021588	4	4
OG0021589	4	4
OG0021590	4	4
OG0021591	4	4
OG0021592	4	4
OG0021593	4	4
OG0021594	4	4
OG0021595	4	4
OG0021596	4	4
OG0021597	4	4
OG0021598	4	4
OG0021599	4	4
OG0021600	4	4
OG0021601	4	4
OG0021602	4	4
OG0021603	4	4
OG0021604	4	4
OG0021605	4	4
OG0021606	4	4
OG0021607	4	4
OG0021608	4	4
OG0021609	4	4
OG0021610	4	4
OG0021611	4	4
OG0021612	4	4
OG0021613	4	4
OG0021614	4	4
OG0021615	4	4
OG0021616	4	4
OG0021617	4	4
OG0021618	4	4
OG0021619	4	4
OG0021620	3	3
OG0021621	4	4
OG0021622	4	4
OG0021623	4	4
OG0021624	4	4
OG0021625	4	4
OG0021626	4	4
OG0021627	4	4
OG0021628	4	4
OG0021629	4	4
OG0021630	4	4
OG0021631	4	4
OG0021632	4	4
OG0021633	4	4
OG0021634	4	4
OG0021635	3	3
OG0021636	4	4
OG0021637	4	4
OG0021638	4	4
OG0021639	2	2
OG0021640	4	4
OG0021641	3	3
OG0021642	4	4
OG0021643	2	2
OG0021644	4	4
OG0021645	3	3
OG0021646	4	4
OG0021647	4	4
OG0021648	4	4
OG0021649	4	4
OG0021650	4	4
OG0021651	4	4
OG0021652	4	4
OG0021653	4	4
OG0021654	4	4
OG0021655	4	4
OG0021656	4	4
OG0021657	4	4
OG0021658	4	4
OG0021659	4	4
OG0021660	3	3
OG0021661	4	4
OG0021662	4	4
OG0021663	4	4
OG0021664	4	4
OG0021665	4	4
OG0021666	4	4
OG0021667	4	4
OG0021668	4	4
OG0021669	4	4
OG0021670	4	4
OG0021671	4	4
OG0021672	4	4
OG0021673	4	4
OG0021674	3	3
OG0021675	4	4
OG0021676	4	4
OG0021677	4	4
OG0021678	4	4
OG0021679	4	4
OG0021680	3	3
OG0021681	4	4
OG0021682	4	4
OG0021683	4	4
OG0021684	4	4
OG0021685	4	4
OG0021686	4	4
OG0021687	4	4
OG0021688	4	4
OG0021689	4	4
OG0021690	4	4
OG0021691	4	4
OG0021692	4	4
OG0021693	4	4
OG0021694	3	3
OG0021695	4	4
OG0021696	4	4
OG0021697	4	4
OG0021698	4	4
OG0021699	4	4
OG0021700	4	4
OG0021701	4	4
OG0021702	4	4
OG0021703	4	4
OG0021704	4	4
OG0021705	3	3
OG0021706	4	4
OG0021707	4	4
OG0021708	4	4
OG0021709	4	4
OG0021710	4	4
OG0021711	4	4
OG0021712	4	4
OG0021713	4	4
OG0021714	4	4
OG0021715	4	4
OG0021716	4	4
OG0021717	4	4
OG0021718	3	3
OG0021719	4	4
OG0021720	1	1
OG0021721	4	4
OG0021722	4	4
OG0021723	4	4
OG0021724	4	4
OG0021725	3	3
OG0021726	4	4
OG0021727	4	4
OG0021728	4	4
OG0021729	4	4
OG0021730	4	4
OG0021731	4	4
OG0021732	4	4
OG0021733	4	4
OG0021734	4	4
OG0021735	4	4
OG0021736	3	3
OG0021737	4	4
OG0021738	4	4
OG0021739	4	4
OG0021740	4	4
OG0021741	3	3
OG0021742	3	3
OG0021743	4	4
OG0021744	4	4
OG0021745	4	4
OG0021746	4	4
OG0021747	3	3
OG0021748	4	4
OG0021749	4	4
OG0021750	4	4
OG0021751	4	4
OG0021752	4	4
OG0021753	3	3
OG0021754	3	3
OG0021755	4	4
OG0021756	4	4
OG0021757	4	4
OG0021758	3	3
OG0021759	4	4
OG0021760	4	4
OG0021761	2	2
OG0021762	4	4
OG0021763	4	4
OG0021764	4	4
OG0021765	4	4
OG0021766	4	4
OG0021767	4	4
OG0021768	4	4
OG0021769	3	3
OG0021770	4	4
OG0021771	4	4
OG0021772	4	4
OG0021773	3	3
OG0021774	4	4
OG0021775	4	4
OG0021776	4	4
OG0021777	3	3
OG0021778	3	3
OG0021779	4	4
OG0021780	4	4
OG0021781	4	4
OG0021782	4	4
OG0021783	3	3
OG0021784	3	3
OG0021785	4	4
OG0021786	4	4
OG0021787	4	4
OG0021788	3	3
OG0021789	4	4
OG0021790	3	3
OG0021791	4	4
OG0021792	3	3
OG0021793	3	3
OG0021794	4	4
OG0021795	3	3
OG0021796	4	4
OG0021797	4	4
OG0021798	4	4
OG0021799	4	4
OG0021800	4	4
OG0021801	2	2
OG0021802	4	4
OG0021803	4	4
OG0021804	4	4
OG0021805	4	4
OG0021806	3	3
OG0021807	4	4
OG0021808	4	4
OG0021809	4	4
OG0021810	4	4
OG0021811	4	4
OG0021812	4	4
OG0021813	4	4
OG0021814	3	3
OG0021815	2	2
OG0021816	4	4
OG0021817	4	4
OG0021818	4	4
OG0021819	4	4
OG0021820	4	4
OG0021821	4	4
OG0021822	4	4
OG0021823	3	3
OG0021824	4	4
OG0021825	4	4
OG0021826	3	3
OG0021827	4	4
OG0021828	4	4
OG0021829	3	3
OG0021830	4	4
OG0021831	3	3
OG0021832	4	4
OG0021833	4	4
OG0021834	3	3
OG0021835	3	3
OG0021836	4	4
OG0021837	4	4
OG0021838	3	3
OG0021839	3	3
OG0021840	3	3
OG0021841	4	4
OG0021842	4	4
OG0021843	3	3
OG0021844	3	3
OG0021845	3	3
OG0021846	4	4
OG0021847	3	3
OG0021848	4	4
OG0021849	3	3
OG0021850	4	4
OG0021851	3	3
OG0021852	3	3
OG0021853	3	3
OG0021854	4	4
OG0021855	3	3
OG0021856	3	3
OG0021857	3	3
OG0021858	3	3
OG0021859	3	3
OG0021860	4	4
OG0021861	4	4
OG0021862	4	4
OG0021863	4	4
OG0021864	4	4
OG0021865	4	4
OG0021866	4	4
OG0021867	4	4
OG0021868	4	4
OG0021869	3	3
OG0021870	4	4
OG0021871	3	3
OG0021872	4	4
OG0021873	4	4
OG0021874	4	4
OG0021875	4	4
OG0021876	4	4
OG0021877	4	4
OG0021878	3	3
OG0021879	3	3
OG0021880	4	4
OG0021881	3	3
OG0021882	3	3
OG0021883	4	4
OG0021884	3	3
OG0021885	4	4
OG0021886	2	2
OG0021887	2	2
OG0021888	4	4
OG0021889	4	4
OG0021890	4	4
OG0021891	4	4
OG0021892	4	4
OG0021893	4	4
OG0021894	4	4
OG0021895	4	4
OG0021896	4	4
OG0021897	4	4
OG0021898	4	4
OG0021899	4	4
OG0021900	4	4
OG0021901	4	4
OG0021902	4	4
OG0021903	4	4
OG0021904	4	4
OG0021905	4	4
OG0021906	4	4
OG0021907	4	4
OG0021908	4	4
OG0021909	4	4
OG0021910	4	4
OG0021911	4	4
OG0021912	4	4
OG0021913	4	4
OG0021914	4	4
OG0021915	4	4
OG0021916	4	4
OG0021917	4	4
OG0021918	4	4
OG0021919	4	4
OG0021920	4	4
OG0021921	4	4
OG0021922	3	3
OG0021923	4	4
OG0021924	4	4
OG0021925	4	4
OG0021926	4	4
OG0021927	4	4
OG0021928	4	4
OG0021929	4	4
OG0021930	4	4
OG0021931	4	4
OG0021932	4	4
OG0021933	4	4
OG0021934	4	4
OG0021935	3	3
OG0021936	4	4
OG0021937	4	4
OG0021938	4	4
OG0021939	4	4
OG0021940	4	4
OG0021941	4	4
OG0021942	4	4
OG0021943	4	4
OG0021944	4	4
OG0021945	4	4
OG0021946	4	4
OG0021947	4	4
OG0021948	4	4
OG0021949	3	3
OG0021950	4	4
OG0021951	4	4
OG0021952	4	4
OG0021953	4	4
OG0021954	4	4
OG0021955	4	4
OG0021956	4	4
OG0021957	4	4
OG0021958	4	4
OG0021959	4	4
OG0021960	4	4
OG0021961	4	4
OG0021962	4	4
OG0021963	4	4
OG0021964	4	4
OG0021965	4	4
OG0021966	4	4
OG0021967	4	4
OG0021968	4	4
OG0021969	4	4
OG0021970	4	4
OG0021971	4	4
OG0021972	4	4
OG0021973	4	4
OG0021974	4	4
OG0021975	4	4
OG0021976	4	4
OG0021977	4	4
OG0021978	4	4
OG0021979	4	4
OG0021980	4	4
OG0021981	4	4
OG0021982	4	4
OG0021983	3	3
OG0021984	4	4
OG0021985	4	4
OG0021986	4	4
OG0021987	4	4
OG0021988	3	3
OG0021989	4	4
OG0021990	4	4
OG0021991	4	4
OG0021992	4	4
OG0021993	4	4
OG0021994	4	4
OG0021995	3	3
OG0021996	4	4
OG0021997	4	4
OG0021998	4	4
OG0021999	4	4
OG0022000	4	4
OG0022001	4	4
OG0022002	4	4
OG0022003	4	4
OG0022004	4	4
OG0022005	4	4
OG0022006	4	4
OG0022007	4	4
OG0022008	3	3
OG0022009	4	4
OG0022010	4	4
OG0022011	4	4
OG0022012	4	4
OG0022013	4	4
OG0022014	4	4
OG0022015	4	4
OG0022016	4	4
OG0022017	4	4
OG0022018	4	4
OG0022019	4	4
OG0022020	4	4
OG0022021	4	4
OG0022022	4	4
OG0022023	4	4
OG0022024	4	4
OG0022025	4	4
OG0022026	4	4
OG0022027	4	4
OG0022028	4	4
OG0022029	4	4
OG0022030	4	4
OG0022031	4	4
OG0022032	4	4
OG0022033	3	3
OG0022034	4	4
OG0022035	4	4
OG0022036	4	4
OG0022037	4	4
OG0022038	4	4
OG0022039	4	4
OG0022040	4	4
OG0022041	4	4
OG0022042	4	4
OG0022043	4	4
OG0022044	4	4
OG0022045	4	4
OG0022046	4	4
OG0022047	4	4
OG0022048	4	4
OG0022049	4	4
OG0022050	4	4
OG0022051	4	4
OG0022052	4	4
OG0022053	4	4
OG0022054	4	4
OG0022055	4	4
OG0022056	4	4
OG0022057	4	4
OG0022058	4	4
OG0022059	4	4
OG0022060	4	4
OG0022061	4	4
OG0022062	4	4
OG0022063	4	4
OG0022064	4	4
OG0022065	4	4
OG0022066	4	4
OG0022067	4	4
OG0022068	4	4
OG0022069	4	4
OG0022070	4	4
OG0022071	4	4
OG0022072	4	4
OG0022073	4	4
OG0022074	4	4
OG0022075	4	4
OG0022076	4	4
OG0022077	4	4
OG0022078	4	4
OG0022079	3	3
OG0022080	0	0
OG0022081	2	2
OG0022082	3	3
OG0022083	2	2
OG0022084	3	3
OG0022085	3	3
OG0022086	3	3
OG0022087	3	3
OG0022088	3	3
OG0022089	3	3
OG0022090	0	0
OG0022091	3	3
OG0022092	3	3
OG0022093	3	3
OG0022094	2	2
OG0022095	1	1
OG0022096	3	3
OG0022097	3	3
OG0022098	1	1
OG0022099	3	3
OG0022100	3	3
OG0022101	1	1
OG0022102	2	2
OG0022103	0	0
OG0022104	3	3
OG0022105	3	3
OG0022106	1	1
OG0022107	3	3
OG0022108	3	3
OG0022109	3	3
OG0022110	3	3
OG0022111	3	3
OG0022112	1	1
OG0022113	3	3
OG0022114	3	3
OG0022115	3	3
OG0022116	1	1
OG0022117	1	1
OG0022118	0	0
OG0022119	3	3
OG0022120	2	2
OG0022121	1	1
OG0022122	0	0
OG0022123	2	2
OG0022124	3	3
OG0022125	2	2
OG0022126	3	3
OG0022127	3	3
OG0022128	0	0
OG0022129	1	1
OG0022130	1	1
OG0022131	0	0
OG0022132	3	3
OG0022133	0	0
OG0022134	3	3
OG0022135	3	3
OG0022136	3	3
OG0022137	3	3
OG0022138	1	1
OG0022139	3	3
OG0022140	0	0
OG0022141	3	3
OG0022142	3	3
OG0022143	3	3
OG0022144	2	2
OG0022145	3	3
OG0022146	3	3
OG0022147	3	3
OG0022148	2	2
OG0022149	3	3
OG0022150	0	0
OG0022151	0	0
OG0022152	0	0
OG0022153	3	3
OG0022154	1	1
OG0022155	2	2
OG0022156	1	1
OG0022157	3	3
OG0022158	3	3
OG0022159	3	3
OG0022160	1	1
OG0022161	3	3
OG0022162	2	2
OG0022163	3	3
OG0022164	0	0
OG0022165	3	3
OG0022166	2	2
OG0022167	3	3
OG0022168	2	2
OG0022169	3	3
OG0022170	3	3
OG0022171	0	0
OG0022172	2	2
OG0022173	1	1
OG0022174	3	3
OG0022175	3	3
OG0022176	3	3
OG0022177	1	1
OG0022178	1	1
OG0022179	2	2
OG0022180	1	1
OG0022181	3	3
OG0022182	1	1
OG0022183	3	3
OG0022184	3	3
OG0022185	3	3
OG0022186	3	3
OG0022187	3	3
OG0022188	2	2
OG0022189	2	2
OG0022190	1	1
OG0022191	3	3
OG0022192	3	3
OG0022193	1	1
OG0022194	1	1
OG0022195	2	2
OG0022196	3	3
OG0022197	1	1
OG0022198	3	3
OG0022199	2	2
OG0022200	3	3
OG0022201	3	3
OG0022202	1	1
OG0022203	2	2
OG0022204	3	3
OG0022205	0	0
OG0022206	2	2
OG0022207	3	3
OG0022208	3	3
OG0022209	3	3
OG0022210	3	3
OG0022211	3	3
OG0022212	0	0
OG0022213	1	1
OG0022214	2	2
OG0022215	3	3
OG0022216	1	1
OG0022217	0	0
OG0022218	1	1
OG0022219	1	1
OG0022220	0	0
OG0022221	0	0
OG0022222	3	3
OG0022223	1	1
OG0022224	2	2
OG0022225	2	2
OG0022226	3	3
OG0022227	3	3
OG0022228	1	1
OG0022229	0	0
OG0022230	0	0
OG0022231	3	3
OG0022232	3	3
OG0022233	1	1
OG0022234	3	3
OG0022235	3	3
OG0022236	3	3
OG0022237	0	0
OG0022238	0	0
OG0022239	1	1
OG0022240	1	1
OG0022241	3	3
OG0022242	3	3
OG0022243	2	2
OG0022244	0	0
OG0022245	1	1
OG0022246	1	1
OG0022247	1	1
OG0022248	2	2
OG0022249	1	1
OG0022250	3	3
OG0022251	2	2
OG0022252	3	3
OG0022253	1	1
OG0022254	3	3
OG0022255	1	1
OG0022256	2	2
OG0022257	1	1
OG0022258	1	1
OG0022259	2	2
OG0022260	0	0
OG0022261	0	0
OG0022262	1	1
OG0022263	0	0
OG0022264	0	0
OG0022265	3	3
OG0022266	0	0
OG0022267	2	2
OG0022268	2	2
OG0022269	1	1
OG0022270	1	1
OG0022271	1	1
OG0022272	1	1
OG0022273	0	0
OG0022274	0	0
OG0022275	0	0
OG0022276	1	1
OG0022277	1	1
OG0022278	1	1
OG0022279	1	1
OG0022280	2	2
OG0022281	1	1
OG0022282	1	1
OG0022283	0	0
OG0022284	2	2
OG0022285	0	0
OG0022286	3	3
OG0022287	0	0
OG0022288	0	0
OG0022289	1	1
OG0022290	1	1
OG0022291	0	0
OG0022292	1	1
OG0022293	0	0
OG0022294	1	1
OG0022295	1	1
OG0022296	0	0
OG0022297	1	1
OG0022298	2	2
OG0022299	1	1
OG0022300	0	0
OG0022301	1	1
OG0022302	2	2
OG0022303	1	1
OG0022304	0	0
OG0022305	1	1
OG0022306	0	0
OG0022307	1	1
OG0022308	1	1
OG0022309	1	1
OG0022310	1	1
OG0022311	2	2
OG0022312	1	1
OG0022313	1	1
OG0022314	1	1
OG0022315	1	1
OG0022316	1	1
OG0022317	2	2
OG0022318	0	0
OG0022319	0	0
OG0022320	3	3
OG0022321	3	3
OG0022322	2	2
OG0022323	3	3
OG0022324	1	1
OG0022325	3	3
OG0022326	3	3
OG0022327	0	0
OG0022328	3	3
OG0022329	2	2
OG0022330	2	2
OG0022331	1	1
OG0022332	2	2
OG0022333	3	3
OG0022334	1	1
OG0022335	3	3
OG0022336	3	3
OG0022337	3	3
OG0022338	2	2
OG0022339	1	1
OG0022340	3	3
OG0022341	3	3
OG0022342	1	1
OG0022343	2	2
OG0022344	2	2
OG0022345	2	2
OG0022346	3	3
OG0022347	1	1
OG0022348	3	3
OG0022349	0	0
OG0022350	2	2
OG0022351	1	1
OG0022352	3	3
OG0022353	3	3
OG0022354	2	2
OG0022355	1	1
OG0022356	3	3
OG0022357	1	1
OG0022358	3	3
OG0022359	2	2
OG0022360	3	3
OG0022361	3	3
OG0022362	2	2
OG0022363	3	3
OG0022364	1	1
OG0022365	3	3
OG0022366	3	3
OG0022367	3	3
OG0022368	3	3
OG0022369	3	3
OG0022370	1	1
OG0022371	2	2
OG0022372	2	2
OG0022373	2	2
OG0022374	1	1
OG0022375	2	2
OG0022376	1	1
OG0022377	0	0
OG0022378	3	3
OG0022379	1	1
OG0022380	2	2
OG0022381	2	2
OG0022382	2	2
OG0022383	3	3
OG0022384	2	2
OG0022385	3	3
OG0022386	3	3
OG0022387	1	1
OG0022388	2	2
OG0022389	1	1
OG0022390	1	1
OG0022391	1	1
OG0022392	1	1
OG0022393	1	1
OG0022394	2	2
OG0022395	1	1
OG0022396	3	3
OG0022397	1	1
OG0022398	1	1
OG0022399	1	1
OG0022400	2	2
OG0022401	0	0
OG0022402	0	0
OG0022403	3	3
OG0022404	0	0
OG0022405	3	3
OG0022406	2	2
OG0022407	3	3
OG0022408	3	3
OG0022409	1	1
OG0022410	1	1
OG0022411	1	1
OG0022412	3	3
OG0022413	2	2
OG0022414	3	3
OG0022415	0	0
OG0022416	3	3
OG0022417	0	0
OG0022418	3	3
OG0022419	0	0
OG0022420	1	1
OG0022421	0	0
OG0022422	1	1
OG0022423	2	2
OG0022424	1	1
OG0022425	3	3
OG0022426	2	2
OG0022427	0	0
OG0022428	1	1
OG0022429	3	3
OG0022430	3	3
OG0022431	2	2
OG0022432	3	3
OG0022433	3	3
OG0022434	1	1
OG0022435	2	2
OG0022436	1	1
OG0022437	0	0
OG0022438	0	0
OG0022439	1	1
OG0022440	1	1
OG0022441	2	2
OG0022442	3	3
OG0022443	3	3
OG0022444	2	2
OG0022445	1	1
OG0022446	1	1
OG0022447	0	0
OG0022448	3	3
OG0022449	0	0
OG0022450	1	1
OG0022451	1	1
OG0022452	3	3
OG0022453	2	2
OG0022454	2	2
OG0022455	1	1
OG0022456	0	0
OG0022457	1	1
OG0022458	0	0
OG0022459	0	0
OG0022460	1	1
OG0022461	1	1
OG0022462	1	1
OG0022463	0	0
OG0022464	0	0
OG0022465	0	0
OG0022466	1	1
OG0022467	1	1
OG0022468	1	1
OG0022469	0	0
OG0022470	1	1
OG0022471	2	2
OG0022472	1	1
OG0022473	0	0
OG0022474	1	1
OG0022475	0	0
OG0022476	0	0
OG0022477	1	1
OG0022478	1	1
OG0022479	0	0
OG0022480	1	1
OG0022481	1	1
OG0022482	0	0
OG0022483	3	3
OG0022484	0	0
OG0022485	0	0
OG0022486	1	1
OG0022487	0	0
OG0022488	0	0
OG0022489	0	0
OG0022490	0	0
OG0022491	1	1
OG0022492	0	0
OG0022493	2	2
OG0022494	0	0
OG0022495	1	1
OG0022496	2	2
OG0022497	0	0
OG0022498	1	1
OG0022499	1	1
OG0022500	2	2
OG0022501	2	2
OG0022502	1	1
OG0022503	0	0
OG0022504	1	1
OG0022505	1	1
OG0022506	2	2
OG0022507	0	0
OG0022508	0	0
OG0022509	1	1
OG0022510	1	1
OG0022511	1	1
OG0022512	0	0
OG0022513	2	2
OG0022514	1	1
OG0022515	0	0
OG0022516	0	0
OG0022517	1	1
OG0022518	1	1
OG0022519	1	1
OG0022520	1	1
OG0022521	3	3
OG0022522	2	2
OG0022523	0	0
OG0022524	0	0
OG0022525	2	2
OG0022526	2	2
OG0022527	1	1
OG0022528	3	3
OG0022529	2	2
OG0022530	2	2
OG0022531	1	1
OG0022532	2	2
OG0022533	3	3
OG0022534	2	2
OG0022535	1	1
OG0022536	2	2
OG0022537	1	1
OG0022538	2	2
OG0022539	1	1
OG0022540	3	3
OG0022541	2	2
OG0022542	3	3
OG0022543	2	2
OG0022544	2	2
OG0022545	2	2
OG0022546	2	2
OG0022547	2	2
OG0022548	2	2
OG0022549	2	2
OG0022550	2	2
OG0022551	1	1
OG0022552	2	2
OG0022553	2	2
OG0022554	2	2
OG0022555	1	1
OG0022556	3	3
OG0022557	2	2
OG0022558	2	2
OG0022559	1	1
OG0022560	1	1
OG0022561	2	2
OG0022562	2	2
OG0022563	2	2
OG0022564	2	2
OG0022565	2	2
OG0022566	1	1
OG0022567	2	2
OG0022568	1	1
OG0022569	2	2
OG0022570	0	0
OG0022571	2	2
OG0022572	2	2
OG0022573	1	1
OG0022574	3	3
OG0022575	2	2
OG0022576	1	1
OG0022577	2	2
OG0022578	0	0
OG0022579	0	0
OG0022580	2	2
OG0022581	2	2
OG0022582	2	2
OG0022583	1	1
OG0022584	1	1
OG0022585	2	2
OG0022586	2	2
OG0022587	3	3
OG0022588	1	1
OG0022589	1	1
OG0022590	3	3
OG0022591	2	2
OG0022592	2	2
OG0022593	1	1
OG0022594	1	1
OG0022595	2	2
OG0022596	2	2
OG0022597	2	2
OG0022598	2	2
OG0022599	2	2
OG0022600	3	3
OG0022601	1	1
OG0022602	1	1
OG0022603	2	2
OG0022604	0	0
OG0022605	2	2
OG0022606	3	3
OG0022607	2	2
OG0022608	2	2
OG0022609	2	2
OG0022610	2	2
OG0022611	2	2
OG0022612	2	2
OG0022613	2	2
OG0022614	1	1
OG0022615	2	2
OG0022616	2	2
OG0022617	2	2
OG0022618	2	2
OG0022619	1	1
OG0022620	1	1
OG0022621	3	3
OG0022622	2	2
OG0022623	2	2
OG0022624	2	2
OG0022625	2	2
OG0022626	0	0
OG0022627	2	2
OG0022628	2	2
OG0022629	2	2
OG0022630	2	2
OG0022631	2	2
OG0022632	1	1
OG0022633	2	2
OG0022634	3	3
OG0022635	2	2
OG0022636	0	0
OG0022637	2	2
OG0022638	2	2
OG0022639	1	0
OG0022640	1	1
OG0022641	2	2
OG0022642	2	2
OG0022643	0	0
OG0022644	2	2
OG0022645	0	0
OG0022646	2	2
OG0022647	2	2
OG0022648	2	2
OG0022649	1	1
OG0022650	2	2
OG0022651	2	2
OG0022652	1	1
OG0022653	0	0
OG0022654	2	2
OG0022655	2	2
OG0022656	2	2
OG0022657	1	1
OG0022658	1	1
OG0022659	2	2
OG0022660	3	3
OG0022661	2	2
OG0022662	2	2
OG0022663	2	2
OG0022664	2	2
OG0022665	1	1
OG0022666	1	1
OG0022667	2	2
OG0022668	3	3
