Orthogroup	BRAFL	XENTR
OG0003116	bflo_14734	XENTR03534
OG0003118	bflo_00599	XENTR06207, XENTR15713
OG0003119	bflo_09328	XENTR18505
OG0003120	bflo_08097	XENTR06695
OG0003121	bflo_05128	XENTR11254
OG0003122	bflo_17079	XENTR07201
OG0003122	bflo_11331	XENTR16285
OG0003123	bflo_13105, bflo_03106, bflo_03107, bflo_03105, bflo_03104	XENTR00502
OG0003124	bflo_20947	XENTR00783
OG0003125	bflo_09377	XENTR09690
OG0003126	bflo_25347	XENTR04714
OG0003127	bflo_16528	XENTR08996, XENTR08997
OG0003128	bflo_20579	XENTR14159
OG0003129	bflo_07601, bflo_07737, bflo_20157, bflo_20156	XENTR16781
OG0003130	bflo_20145	XENTR04051
OG0003131	bflo_20297	XENTR13920
OG0003133	bflo_13064	XENTR00486
OG0003134	bflo_22955	XENTR12257
OG0003135	bflo_11156	XENTR02084
OG0003136	bflo_06361	XENTR05090
OG0003137	bflo_13210	XENTR07279, XENTR05048
OG0003138	bflo_18045, bflo_24475	XENTR08591
OG0003140	bflo_05963, bflo_05965	XENTR00556, XENTR12115
OG0003141	bflo_24349	XENTR16911
OG0003142	bflo_06487	XENTR11445, XENTR11444
OG0003144	bflo_18077	XENTR11410
OG0003145	bflo_16411	XENTR04007
OG0003146	bflo_01499	XENTR05117
OG0003147	bflo_10687	XENTR09759
OG0003148	bflo_12082	XENTR04123, XENTR10073
OG0003150	bflo_21673	XENTR02043, XENTR08836
OG0003152	bflo_23595	XENTR07384, XENTR12708
OG0003153	bflo_13277	XENTR18452
OG0003154	bflo_15309, bflo_20484, bflo_01436	XENTR00073
OG0003155	bflo_23835	XENTR00977
OG0003156	bflo_27205	XENTR12843
OG0003157	bflo_14340	XENTR16641
OG0003158	bflo_02352	XENTR09421, XENTR06360
OG0003159	bflo_07057	XENTR04322, XENTR04257
OG0003160	bflo_09900	XENTR13384
OG0003161	bflo_11644	XENTR09600
OG0003162	bflo_06527	XENTR03824, XENTR08572
OG0003163	bflo_25957	XENTR11544, XENTR05306
OG0003164	bflo_15147	XENTR00718, XENTR05518
OG0003165	bflo_17531	XENTR12396, XENTR12753
OG0003167	bflo_20648	XENTR18627, XENTR06313
OG0003168	bflo_23652	XENTR03888, XENTR07332
OG0003169	bflo_05306	XENTR00138
OG0003171	bflo_16716	XENTR03950
OG0003172	bflo_19337	XENTR14668
OG0003174	bflo_15477	XENTR07544, XENTR18836
OG0003175	bflo_02528, bflo_02529, bflo_02516	XENTR01126, XENTR01743, XENTR01744
OG0003176	bflo_13138, bflo_13141, bflo_13521	XENTR00495
OG0003177	bflo_04900	XENTR12635
OG0003178	bflo_21644	XENTR11667, XENTR09042
OG0003179	bflo_07971	XENTR11724
OG0003180	bflo_03868	XENTR17770, XENTR01186
OG0003181	bflo_23833	XENTR18277
OG0003182	bflo_13801	XENTR13629
OG0003183	bflo_00612	XENTR03790, XENTR17483, XENTR15104
OG0003184	bflo_07007	XENTR12742
OG0003185	bflo_03286	XENTR17498, XENTR15967
OG0003187	bflo_06988	XENTR16789
OG0003188	bflo_05779	XENTR05320, XENTR02763
OG0003189	bflo_17966, bflo_17711	XENTR15950
OG0003190	bflo_26454, bflo_00272	XENTR05661
OG0003191	bflo_02395	XENTR05225
OG0003193	bflo_22117	XENTR09215
OG0003195	bflo_23682	XENTR17698
OG0003196	bflo_23488, bflo_13878, bflo_13848	XENTR16724
OG0003197	bflo_21320	XENTR08587
OG0003198	bflo_15180, bflo_14134, bflo_15182, bflo_09803, bflo_09477	XENTR08036
OG0003199	bflo_11640	XENTR13157
OG0003200	bflo_05796	XENTR05762
OG0003201	bflo_06387, bflo_18949, bflo_14172, bflo_24313, bflo_15335, bflo_00053	XENTR08359
OG0003202	bflo_08512	XENTR06728
OG0003203	bflo_00895	XENTR15103
OG0003204	bflo_14307	XENTR15170, XENTR10528
OG0003205	bflo_04278	XENTR14834, XENTR15297
OG0003206	bflo_14678, bflo_27134	XENTR01762
OG0003207	bflo_11574	XENTR02861
OG0003208	bflo_12238	XENTR01082
OG0003210	bflo_16532	XENTR07740, XENTR03933
OG0003211	bflo_12109	XENTR01345
OG0003212	bflo_11237, bflo_11720	XENTR07956, XENTR01342
OG0003213	bflo_06414	XENTR15721
OG0003214	bflo_15011	XENTR06201
OG0003215	bflo_23368	XENTR07497, XENTR09047
OG0003216	bflo_22888	XENTR07375, XENTR07374, XENTR11202, XENTR04801
OG0003217	bflo_13097, bflo_13181	XENTR05031, XENTR04303
OG0003218	bflo_21266	XENTR12593
OG0003219	bflo_14338	XENTR03560, XENTR03559
OG0003220	bflo_17426	XENTR11144, XENTR12866
OG0003221	bflo_01510	XENTR02159, XENTR04079
OG0003222	bflo_14038	XENTR15911, XENTR10214, XENTR13202
OG0003223	bflo_13052	XENTR06905
OG0003224	bflo_00958	XENTR16031, XENTR13430
OG0003225	bflo_08138	XENTR02604
OG0003226	bflo_03250	XENTR18053
OG0003227	bflo_09183	XENTR01422
OG0003228	bflo_11373	XENTR13523
OG0003229	bflo_14282	XENTR16185, XENTR10298
OG0003230	bflo_10210	XENTR10511, XENTR10510
OG0003231	bflo_05723	XENTR18302
OG0003232	bflo_13766	XENTR15315, XENTR05526, XENTR17642
OG0003235	bflo_14854	XENTR17209
OG0003236	bflo_16680	XENTR08328
OG0003236	bflo_27409, bflo_22679	XENTR13718
OG0003238	bflo_07377	XENTR13238
OG0003239	bflo_09028	XENTR00722
OG0003250	bflo_01703	XENTR15630, XENTR17841
OG0003251	bflo_12651	XENTR09756
OG0003252	bflo_14795	XENTR09598, XENTR09597
OG0003253	bflo_01277	XENTR18870, XENTR10063
OG0003254	bflo_05940	XENTR15784
OG0003258	bflo_24354	XENTR09647
OG0003260	bflo_25696	XENTR11550, XENTR09192
OG0003261	bflo_01512, bflo_00495	XENTR03202
OG0003262	bflo_20031	XENTR06319, XENTR04546
OG0003263	bflo_23703	XENTR11183
OG0003264	bflo_04822	XENTR02125, XENTR05760
OG0003265	bflo_11145	XENTR04827, XENTR00765
OG0003266	bflo_10178	XENTR12815, XENTR10446
OG0003267	bflo_26847, bflo_07095	XENTR06701
OG0003268	bflo_13173	XENTR11858
OG0003269	bflo_23123	XENTR00981
OG0003270	bflo_12004	XENTR01357
OG0003272	bflo_14266	XENTR11923, XENTR13832
OG0003275	bflo_13276	XENTR18433, XENTR02465
OG0003276	bflo_17428	XENTR03833, XENTR16569
OG0003277	bflo_11010	XENTR01225, XENTR05973
OG0003278	bflo_11050, bflo_18953	XENTR12702
OG0003279	bflo_14292	XENTR06409, XENTR03464
OG0003282	bflo_05872	XENTR08973
OG0003283	bflo_27041, bflo_12474	XENTR02862
OG0003284	bflo_02462	XENTR09408, XENTR09407
OG0003286	bflo_23054	XENTR00938
OG0003287	bflo_03086	XENTR07598
OG0003288	bflo_14155	XENTR00671
OG0003289	bflo_13357	XENTR14484, XENTR00516, XENTR00515
OG0003293	bflo_00129	XENTR05206
OG0003294	bflo_14576	XENTR05508
OG0003296	bflo_21081	XENTR00824
OG0003297	bflo_22943, bflo_27414	XENTR07372
OG0003298	bflo_15165	XENTR15553
OG0003299	bflo_25833	XENTR12358
OG0003301	bflo_01141	XENTR10815, XENTR08929
OG0003302	bflo_07345	XENTR02111
OG0003303	bflo_15649	XENTR07483
OG0003304	bflo_25914	XENTR08010, XENTR06925
OG0003305	bflo_03407	XENTR11041
OG0003306	bflo_11444, bflo_26999	XENTR07978
OG0003307	bflo_07093	XENTR16158
OG0003308	bflo_25159, bflo_25333	XENTR11573, XENTR09831
OG0003309	bflo_18723	XENTR15002, XENTR18421
OG0003311	bflo_01504	XENTR11582, XENTR06308
OG0003314	bflo_14212	XENTR05197, XENTR05257, XENTR05501
OG0003315	bflo_26618, bflo_01077	XENTR05114
OG0003316	bflo_24864	XENTR08584
OG0003317	bflo_23280	XENTR09784
OG0003318	bflo_11452	XENTR17690, XENTR06814
OG0003319	bflo_06319	XENTR16866, XENTR04625
OG0003320	bflo_10097	XENTR02217
OG0003321	bflo_13090	XENTR05135, XENTR05136, XENTR05137
OG0003324	bflo_05150	XENTR05271, XENTR05270
OG0003325	bflo_08410	XENTR14438
OG0003326	bflo_09789	XENTR10496, XENTR05739
OG0003327	bflo_15914	XENTR17104, XENTR13251
OG0003329	bflo_06538	XENTR05841
OG0003330	bflo_05318	XENTR05319
OG0003331	bflo_20334	XENTR04048
OG0003332	bflo_06531	XENTR17058, XENTR17059
OG0003333	bflo_03278	XENTR04475, XENTR16496, XENTR16497
OG0003335	bflo_16036	XENTR09006
OG0003336	bflo_16347	XENTR04249, XENTR10459, XENTR04672
OG0003337	bflo_24672	XENTR12026
OG0003340	bflo_00966	XENTR05753, XENTR04075
OG0003341	bflo_13784	XENTR12776
OG0003342	bflo_08333	XENTR18226, XENTR09311, XENTR06993
OG0003343	bflo_21197	XENTR10202
OG0003344	bflo_06379	XENTR06071, XENTR06072, XENTR06070
OG0003346	bflo_22611, bflo_06286, bflo_15968, bflo_15971, bflo_15970, bflo_05737	XENTR12386
OG0003347	bflo_18875	XENTR05381
OG0003348	bflo_01497	XENTR12378, XENTR08608
OG0003349	bflo_08162	XENTR05563, XENTR07550
OG0003350	bflo_21636	XENTR14406, XENTR06191
OG0003352	bflo_26474, bflo_26477, bflo_08957	XENTR08399, XENTR03180
OG0003353	bflo_11091	XENTR00740
OG0003354	bflo_00257	XENTR14729
OG0003355	bflo_07915	XENTR08296, XENTR14300
OG0003356	bflo_13961	XENTR01788, XENTR19056
OG0003357	bflo_10674	XENTR08718
OG0003359	bflo_09270	XENTR15397
OG0003360	bflo_08028	XENTR03049, XENTR03048
OG0003361	bflo_21492	XENTR13092
OG0003362	bflo_15047	XENTR04367
OG0003364	bflo_03561	XENTR14029, XENTR16714
OG0003366	bflo_23663	XENTR04144
OG0003367	bflo_03392, bflo_03276, bflo_03820, bflo_16550, bflo_25315	XENTR19276
OG0003368	bflo_08973	XENTR08859
OG0003371	bflo_14039	XENTR00505, XENTR02439
OG0003372	bflo_25213	XENTR00441
OG0003373	bflo_04729	XENTR14268
OG0003374	bflo_01562	XENTR00231, XENTR13931
OG0003375	bflo_05681	XENTR18878, XENTR00570
OG0003376	bflo_05753	XENTR08868
OG0003377	bflo_09240, bflo_09241	XENTR09874
OG0003378	bflo_09811	XENTR16000
OG0003379	bflo_01579	XENTR05021
OG0003380	bflo_20421	XENTR00830
OG0003381	bflo_09923	XENTR16745, XENTR08704
OG0003382	bflo_03233	XENTR06748
OG0003383	bflo_00169	XENTR17067, XENTR06946, XENTR06945
OG0003384	bflo_10672	XENTR01965
OG0003385	bflo_20288	XENTR03792
OG0003386	bflo_24755	XENTR15284
OG0003387	bflo_20271, bflo_20266	XENTR16576, XENTR16577
OG0003388	bflo_08160	XENTR06699
OG0003391	bflo_11495	XENTR13531
OG0003392	bflo_04347	XENTR09804, XENTR00995, XENTR07310
OG0003393	bflo_04808	XENTR04439
OG0003396	bflo_03372	XENTR16644
OG0003397	bflo_25073	XENTR11088, XENTR12477
OG0003399	bflo_20125	XENTR14973, XENTR01160, XENTR11109
OG0003401	bflo_15561, bflo_16225	XENTR11000, XENTR06980, XENTR06981
OG0003401	bflo_04587	XENTR01481
OG0003419	bflo_19082	XENTR16940
OG0003420	bflo_16824	XENTR12609
OG0003421	bflo_14823	XENTR04887
OG0003422	bflo_15120	XENTR08946, XENTR08947
OG0003424	bflo_22975	XENTR01798
OG0003425	bflo_06597	XENTR08256
OG0003426	bflo_17220	XENTR14116
OG0003428	bflo_15063	XENTR12198
OG0003429	bflo_03695	XENTR12279
OG0003430	bflo_10656	XENTR15234
OG0003431	bflo_18771	XENTR08565, XENTR08564, XENTR09172
OG0003432	bflo_01885	XENTR12177
OG0003433	bflo_22519	XENTR13812
OG0003434	bflo_00872	XENTR01877
OG0003437	bflo_23416	XENTR07320, XENTR05601
OG0003439	bflo_21650	XENTR17504, XENTR10921, XENTR10920
OG0003440	bflo_14213	XENTR02723, XENTR02722
OG0003441	bflo_12321	XENTR00766, XENTR04826
OG0003443	bflo_23995	XENTR07991, XENTR13306
OG0003445	bflo_16302	XENTR04011
OG0003447	bflo_11633	XENTR05985
OG0003448	bflo_13876	XENTR05059
OG0003450	bflo_14312	XENTR11136
OG0003451	bflo_17722	XENTR03958
OG0003452	bflo_09208	XENTR14210
OG0003453	bflo_09284	XENTR12517
OG0003454	bflo_18619	XENTR06943, XENTR12431
OG0003455	bflo_03202, bflo_03230	XENTR18377
OG0003456	bflo_23918	XENTR10526
OG0003457	bflo_01506	XENTR04624, XENTR08027
OG0003458	bflo_05669	XENTR11788
OG0003459	bflo_13470	XENTR01653
OG0003460	bflo_16240	XENTR05095
OG0003461	bflo_10235	XENTR15751
OG0003462	bflo_15758	XENTR16197
OG0003463	bflo_24804	XENTR11861
OG0003464	bflo_22976	XENTR00966
OG0003465	bflo_16970	XENTR06176
OG0003466	bflo_09344	XENTR11842, XENTR10915
OG0003467	bflo_12624	XENTR17927
OG0003468	bflo_18674	XENTR02404
OG0003469	bflo_12756	XENTR12948
OG0003470	bflo_06693	XENTR05074
OG0003471	bflo_23271	XENTR06561
OG0003472	bflo_14735	XENTR13142
OG0003473	bflo_23011	XENTR00629, XENTR14470
OG0003474	bflo_01167	XENTR05119, XENTR13688
OG0003475	bflo_17402	XENTR16240
OG0003476	bflo_10013	XENTR00760
OG0003477	bflo_05188	XENTR08073
OG0003478	bflo_05169	XENTR12098
OG0003479	bflo_11660	XENTR02579, XENTR16286, XENTR11231
OG0003480	bflo_13731	XENTR09961, XENTR17800
OG0003481	bflo_15888	XENTR05415
OG0003482	bflo_09842	XENTR09273, XENTR18489
OG0003483	bflo_15095	XENTR07509
OG0003486	bflo_20523	XENTR14251, XENTR14252
OG0003487	bflo_10772	XENTR18643
OG0003488	bflo_05906	XENTR06590
OG0003489	bflo_02309	XENTR05327, XENTR05749
OG0003490	bflo_20489	XENTR10771
OG0003491	bflo_22547	XENTR03228, XENTR07233
OG0003492	bflo_06984	XENTR01960, XENTR06706
OG0003493	bflo_25210	XENTR00341
OG0003495	bflo_14132	XENTR15577
OG0003495	bflo_06400	XENTR04647
OG0003496	bflo_14755	XENTR05780
OG0003497	bflo_06218	XENTR06024, XENTR18982
OG0003498	bflo_01724	XENTR03494
OG0003499	bflo_23661	XENTR09564
OG0003500	bflo_07514	XENTR14238
OG0003500	bflo_20102	XENTR02385
OG0003501	bflo_25164	XENTR10636
OG0003502	bflo_20275	XENTR06321
OG0003503	bflo_23296	XENTR13845
OG0003504	bflo_23302	XENTR17440, XENTR15178, XENTR05692, XENTR05691, XENTR05690
OG0003505	bflo_12682	XENTR00482
OG0003506	bflo_15168	XENTR11659, XENTR05517
OG0003507	bflo_26224	XENTR10640, XENTR00027
OG0003508	bflo_14628	XENTR17069, XENTR08767
OG0003509	bflo_24353	XENTR18947
OG0003510	bflo_13265	XENTR02162, XENTR10219
OG0003511	bflo_06537	XENTR05842
OG0003512	bflo_21139, bflo_21138	XENTR01185
OG0003513	bflo_18565	XENTR16163, XENTR15086
OG0003514	bflo_10920	XENTR07062, XENTR05972
OG0003515	bflo_14188	XENTR10827, XENTR01032
OG0003516	bflo_10550	XENTR16307
OG0003517	bflo_03023	XENTR17629, XENTR11506
OG0003518	bflo_25746	XENTR08349
OG0003519	bflo_18795	XENTR16950
OG0003520	bflo_10704	XENTR02410
OG0003521	bflo_17952	XENTR17130
OG0003522	bflo_23156	XENTR04224
OG0003523	bflo_24396	XENTR06238
OG0003525	bflo_07077, bflo_07153, bflo_07154	XENTR04572
OG0003526	bflo_05929	XENTR07495, XENTR09052
OG0003528	bflo_17528	XENTR10782
OG0003529	bflo_18877	XENTR04193, XENTR18482
OG0003530	bflo_14037, bflo_14178, bflo_14631	XENTR08393
OG0003531	bflo_24099	XENTR02395, XENTR17644
OG0003532	bflo_09668	XENTR10579
OG0003533	bflo_12390	XENTR06013
OG0003534	bflo_22240, bflo_22294	XENTR09091
OG0003534	bflo_18361	XENTR03027
OG0003535	bflo_09980	XENTR02215, XENTR09303
OG0003536	bflo_06440	XENTR04485, XENTR12968, XENTR16655
OG0003538	bflo_15185	XENTR16304
OG0003539	bflo_11094	XENTR17518
OG0003541	bflo_13586	XENTR10222
OG0003542	bflo_23060	XENTR11066
OG0003543	bflo_03236	XENTR00214
OG0003544	bflo_07217	XENTR13004, XENTR07985
OG0003545	bflo_23382	XENTR01366, XENTR13128
OG0003546	bflo_16201	XENTR06379, XENTR00109
OG0003547	bflo_10227	XENTR05429, XENTR12061
OG0003548	bflo_09354	XENTR15263
OG0003549	bflo_18405	XENTR16034, XENTR03980
OG0003550	bflo_00232	XENTR11802, XENTR05398
OG0003551	bflo_25362	XENTR04301
OG0003552	bflo_16108	XENTR01989
OG0003553	bflo_08891	XENTR06457
OG0003554	bflo_10753	XENTR12448
OG0003555	bflo_24243, bflo_23498	XENTR10243, XENTR06578, XENTR10244, XENTR10245
OG0003557	bflo_15889	XENTR02226
OG0003558	bflo_04064	XENTR09307, XENTR11536
OG0003560	bflo_11890	XENTR06670
OG0003561	bflo_04334	XENTR09143, XENTR09144, XENTR15956
OG0003562	bflo_01200	XENTR13770
OG0003563	bflo_23836	XENTR00974
OG0003564	bflo_09292	XENTR01915, XENTR08979
OG0003565	bflo_25721	XENTR01961
OG0003566	bflo_03002	XENTR08703
OG0003567	bflo_04792	XENTR12992
OG0003568	bflo_20229	XENTR01200
OG0003569	bflo_11253	XENTR00379, XENTR02589, XENTR02786
OG0003570	bflo_26249	XENTR15222
OG0003571	bflo_05241	XENTR05133, XENTR16524
OG0003572	bflo_24403	XENTR12331, XENTR07627
OG0003573	bflo_20068	XENTR18024
OG0003576	bflo_13166	XENTR04491, XENTR04492, XENTR02968, XENTR03721
OG0003577	bflo_00343	XENTR15366
OG0003578	bflo_20566, bflo_14712	XENTR14689, XENTR00880
OG0003579	bflo_07074	XENTR01923, XENTR05581, XENTR05580
OG0003581	bflo_18883, bflo_18884	XENTR18268
OG0003582	bflo_10944	XENTR13303
OG0003584	bflo_24324	XENTR16533, XENTR03225, XENTR04095
OG0003585	bflo_01255	XENTR14346, XENTR09956, XENTR16832
OG0003597	bflo_10323	XENTR18049
OG0003598	bflo_16711	XENTR12005
OG0003601	bflo_19194, bflo_18911	XENTR01099, XENTR05348, XENTR05349
OG0003603	bflo_23649	XENTR07586
OG0003604	bflo_20404	XENTR09462, XENTR01204
OG0003606	bflo_17517	XENTR08447
OG0003607	bflo_05933	XENTR04132
OG0003608	bflo_15932	XENTR09171
OG0003610	bflo_01164	XENTR18364
OG0003611	bflo_09170	XENTR13792
OG0003612	bflo_25558	XENTR12924
OG0003613	bflo_12262	XENTR07063, XENTR18350
OG0003615	bflo_26275	XENTR11541
OG0003616	bflo_11097	XENTR17934
OG0003618	bflo_01473	XENTR06591
OG0003619	bflo_14248	XENTR14382
OG0003620	bflo_25025	XENTR11610
OG0003621	bflo_04483, bflo_26752	XENTR08478
OG0003622	bflo_11800	XENTR00588
OG0003623	bflo_10738	XENTR02019
OG0003624	bflo_11072	XENTR04842
OG0003627	bflo_21960	XENTR03252
OG0003629	bflo_22183	XENTR03081
OG0003630	bflo_20004	XENTR17948
OG0003632	bflo_03937	XENTR10135, XENTR00270
OG0003634	bflo_24973	XENTR10016
OG0003635	bflo_14711	XENTR09260
OG0003636	bflo_07722	XENTR14237
OG0003638	bflo_17869	XENTR03036
OG0003640	bflo_26670, bflo_02410	XENTR07366, XENTR07389, XENTR15717
OG0003641	bflo_13272	XENTR07679
OG0003642	bflo_04341	XENTR10056, XENTR06735
OG0003643	bflo_10320, bflo_24819, bflo_24817, bflo_09628, bflo_02964, bflo_24044	XENTR16883
OG0003644	bflo_16458	XENTR17108
OG0003645	bflo_14727	XENTR03915, XENTR07317
OG0003646	bflo_03551	XENTR17031, XENTR17030
OG0003647	bflo_06536	XENTR05840
OG0003648	bflo_22126	XENTR11369
OG0003649	bflo_06468	XENTR11535
OG0003650	bflo_21715	XENTR18719
OG0003651	bflo_01723	XENTR07797
OG0003652	bflo_17868	XENTR05790, XENTR01212
OG0003653	bflo_13101	XENTR00241, XENTR07273, XENTR15919
OG0003654	bflo_05910	XENTR14703
OG0003655	bflo_17616	XENTR16032, XENTR04379
OG0003656	bflo_08293	XENTR08122, XENTR09683
OG0003657	bflo_00252	XENTR07176
OG0003658	bflo_00698	XENTR03326
OG0003659	bflo_02419	XENTR06944
OG0003660	bflo_07809	XENTR09436
OG0003662	bflo_10412	XENTR13147, XENTR18370
OG0003663	bflo_07065	XENTR12741, XENTR07298
OG0003664	bflo_23489	XENTR01685
OG0003665	bflo_03349, bflo_03667, bflo_14985, bflo_03668, bflo_03348, bflo_03347	XENTR03871
OG0003666	bflo_11627, bflo_27012	XENTR15411, XENTR03926
OG0003668	bflo_06147	XENTR02672
OG0003669	bflo_25341	XENTR08683
OG0003671	bflo_09735	XENTR13386, XENTR15446
OG0003672	bflo_23403	XENTR07314
OG0003673	bflo_04517	XENTR07879, XENTR09618, XENTR07880
OG0003674	bflo_23396	XENTR09128
OG0003675	bflo_02379	XENTR14931
OG0003676	bflo_15747	XENTR00677
OG0003676	bflo_04781, bflo_04777	XENTR01874
OG0003677	bflo_19132	XENTR08610, XENTR17285, XENTR15109
OG0003678	bflo_25551	XENTR00079, XENTR17514
OG0003679	bflo_02036, bflo_13294	XENTR18397, XENTR12379
OG0003680	bflo_01532	XENTR05231
OG0003681	bflo_03957	XENTR16296, XENTR16295, XENTR04463
OG0003682	bflo_07489	XENTR13445
OG0003683	bflo_20104	XENTR01157
OG0003684	bflo_13833	XENTR04969
OG0003685	bflo_07993	XENTR08131
OG0003686	bflo_12834	XENTR05887
OG0003687	bflo_19027	XENTR05213, XENTR00134
OG0003688	bflo_24589, bflo_24522	XENTR03091, XENTR16481, XENTR16482, XENTR16476
OG0003689	bflo_19565	XENTR14093, XENTR05380
OG0003690	bflo_13292	XENTR02409
OG0003691	bflo_14352, bflo_03283	XENTR14452
OG0003692	bflo_09441	XENTR01955
OG0003693	bflo_11485	XENTR10718, XENTR18258
OG0003694	bflo_07368	XENTR17179
OG0003695	bflo_16279	XENTR07743, XENTR03931
OG0003696	bflo_11319	XENTR02869
OG0003697	bflo_23717	XENTR07379
OG0003698	bflo_10629	XENTR09545, XENTR01970
OG0003700	bflo_22951	XENTR15169, XENTR07388
OG0003702	bflo_11082	XENTR18826, XENTR08512
OG0003703	bflo_03241	XENTR16337, XENTR12841
OG0003704	bflo_06360	XENTR14777, XENTR00061
OG0003705	bflo_01256	XENTR12388
OG0003706	bflo_15874	XENTR15599
OG0003707	bflo_06702	XENTR17466, XENTR01423
OG0003708	bflo_17394	XENTR08453
OG0003709	bflo_13931	XENTR16313
OG0003710	bflo_18086	XENTR06304
OG0003711	bflo_12884	XENTR14138
OG0003712	bflo_23878	XENTR01274, XENTR12990
OG0003713	bflo_02056	XENTR03924
OG0003714	bflo_24976, bflo_27475	XENTR10015
OG0003716	bflo_24004	XENTR10549
OG0003717	bflo_01566	XENTR08367
OG0003718	bflo_02164	XENTR10379
OG0003721	bflo_09733	XENTR07713, XENTR09504
OG0003722	bflo_16670	XENTR13252, XENTR06780
OG0003724	bflo_24348	XENTR10087
OG0003725	bflo_25499, bflo_25497	XENTR00052, XENTR12224, XENTR12471
OG0003726	bflo_25423, bflo_06344	XENTR05750
OG0003727	bflo_07862	XENTR08237
OG0003729	bflo_02888	XENTR03157
OG0003730	bflo_09786	XENTR02013
OG0003731	bflo_09228	XENTR04923
OG0003733	bflo_25583	XENTR04294
OG0003734	bflo_15650	XENTR16422
OG0003735	bflo_17363	XENTR05792
OG0003736	bflo_12719	XENTR09558
OG0003737	bflo_15994	XENTR06182, XENTR09163
OG0003738	bflo_23509	XENTR17869
OG0003739	bflo_04782, bflo_26767	XENTR15714
OG0003740	bflo_09974	XENTR15199
OG0003741	bflo_10194	XENTR17057
OG0003742	bflo_00933	XENTR03179, XENTR03778
OG0003743	bflo_17350	XENTR12518
OG0003744	bflo_11052	XENTR06835, XENTR16465
OG0003745	bflo_13758, bflo_07859	XENTR00802
OG0003746	bflo_18735	XENTR04180, XENTR06934, XENTR16848
OG0003747	bflo_06649	XENTR05018
OG0003748	bflo_12393	XENTR00377
OG0003749	bflo_09949, bflo_09953	XENTR16748
OG0003750	bflo_14314	XENTR02453
OG0003751	bflo_08903, bflo_02875	XENTR09919, XENTR09920
OG0003752	bflo_09978	XENTR05303
OG0003753	bflo_22685	XENTR13127
OG0003754	bflo_10581	XENTR10153, XENTR11505
OG0003755	bflo_20955	XENTR04060
OG0003756	bflo_13745	XENTR06642
OG0003757	bflo_05823	XENTR15569, XENTR19000
OG0003759	bflo_25051	XENTR16557, XENTR14606
OG0003760	bflo_06355	XENTR04510, XENTR16728
OG0003761	bflo_07994	XENTR05309, XENTR05308, XENTR07160
OG0003762	bflo_23845	XENTR07403
OG0003763	bflo_18232	XENTR17599
OG0003764	bflo_23348	XENTR10248
OG0003765	bflo_11672	XENTR13156, XENTR06386
OG0003768	bflo_14840	XENTR08962
OG0003769	bflo_13838	XENTR12425
OG0003770	bflo_14290	XENTR14731
OG0003771	bflo_23473	XENTR13739, XENTR03911
OG0003773	bflo_23068	XENTR01780, XENTR13130
OG0003776	bflo_19353	XENTR07141
OG0003777	bflo_05355	XENTR01073, XENTR12435
OG0003778	bflo_03437	XENTR10711
OG0003779	bflo_10120	XENTR17121
OG0003781	bflo_09426	XENTR11089, XENTR16719, XENTR16718
OG0003794	bflo_12963	XENTR06585, XENTR05055
OG0003795	bflo_11372	XENTR19254
OG0003798	bflo_17437	XENTR01114, XENTR07104
OG0003803	bflo_25196	XENTR01279
OG0003806	bflo_23190, bflo_00688	XENTR07356
OG0003807	bflo_23696	XENTR01368, XENTR01369, XENTR01367
OG0003808	bflo_01527	XENTR13676
OG0003809	bflo_07420	XENTR08847, XENTR04264
OG0003810	bflo_15440	XENTR00906, XENTR07521, XENTR07515
