Orthogroup	BRAFL	ASTMX
OG0004569	bflo_22265	ASTMX13197
OG0004570	bflo_24052	ASTMX14407, ASTMX10603, ASTMX16509, ASTMX15239
OG0004571	bflo_00878	ASTMX20916
OG0004572	bflo_13783	ASTMX22215
OG0004573	bflo_20186	ASTMX21393
OG0004574	bflo_03205	ASTMX17761
OG0004576	bflo_08967	ASTMX09317, ASTMX19947
OG0004577	bflo_12511	ASTMX01646
OG0004578	bflo_16288	ASTMX08973, ASTMX03318
OG0004579	bflo_11289	ASTMX02009, ASTMX00406, ASTMX00405
OG0004580	bflo_24842	ASTMX02111
OG0004581	bflo_22410	ASTMX17856
OG0004582	bflo_25760	ASTMX10566
OG0004583	bflo_26211	ASTMX11040
OG0004584	bflo_18182	ASTMX11429
OG0004585	bflo_13881	ASTMX12629
OG0004586	bflo_24700, bflo_24231	ASTMX17214, ASTMX17183
OG0004587	bflo_14705	ASTMX01635
OG0004588	bflo_20021	ASTMX07797
OG0004589	bflo_20258	ASTMX17072, ASTMX18516
OG0004590	bflo_20267	ASTMX12148
OG0004591	bflo_24182	ASTMX21610
OG0004593	bflo_10126	ASTMX10160
OG0004595	bflo_00394	ASTMX20276
OG0004596	bflo_08985	ASTMX21772, ASTMX23076, ASTMX21770, ASTMX21771
OG0004597	bflo_09059	ASTMX08509
OG0004600	bflo_26500	ASTMX03299
OG0004601	bflo_15597, bflo_15601, bflo_15569	ASTMX10374
OG0004602	bflo_04353	ASTMX16402
OG0004603	bflo_23030	ASTMX03617
OG0004605	bflo_23298	ASTMX21168
OG0004606	bflo_01880	ASTMX21043
OG0004607	bflo_22603	ASTMX11971, ASTMX13056
OG0004608	bflo_16554	ASTMX01257
OG0004609	bflo_20965	ASTMX09349
OG0004610	bflo_06351	ASTMX00616, ASTMX01729
OG0004611	bflo_14611	ASTMX12112
OG0004612	bflo_00158	ASTMX00891
OG0004613	bflo_19503, bflo_11676	ASTMX21763
OG0004614	bflo_11461	ASTMX04701
OG0004615	bflo_15851	ASTMX21376, ASTMX16883, ASTMX16468
OG0004616	bflo_02456	ASTMX05420
OG0004617	bflo_03743	ASTMX09210, ASTMX02171, ASTMX02007
OG0004619	bflo_18891	ASTMX10202
OG0004620	bflo_13567	ASTMX22806
OG0004621	bflo_11024	ASTMX15948, ASTMX10781
OG0004625	bflo_20617	ASTMX17472
OG0004626	bflo_13446	ASTMX07085, ASTMX00423
OG0004627	bflo_21441	ASTMX06167
OG0004628	bflo_00111	ASTMX07376, ASTMX00478
OG0004629	bflo_16638	ASTMX09732
OG0004630	bflo_18024	ASTMX12900
OG0004631	bflo_26303	ASTMX20661
OG0004632	bflo_20183	ASTMX05459
OG0004633	bflo_24095	ASTMX10340
OG0004634	bflo_24560	ASTMX21447, ASTMX03049
OG0004635	bflo_16335	ASTMX21359
OG0004637	bflo_12574	ASTMX13850
OG0004638	bflo_17068	ASTMX10394
OG0004639	bflo_17059	ASTMX09755
OG0004641	bflo_21448, bflo_22592	ASTMX09734, ASTMX21642
OG0004643	bflo_21665	ASTMX03452
OG0004644	bflo_11603	ASTMX03881, ASTMX08159
OG0004645	bflo_14871	ASTMX15366
OG0004646	bflo_01898	ASTMX09023, ASTMX02418
OG0004647	bflo_06581, bflo_25260	ASTMX03332
OG0004648	bflo_12258	ASTMX04919
OG0004649	bflo_20493	ASTMX21812, ASTMX14367
OG0004651	bflo_17981	ASTMX10743
OG0004652	bflo_21212, bflo_21245	ASTMX08809
OG0004653	bflo_18528	ASTMX17699, ASTMX20052
OG0004654	bflo_09378	ASTMX14086
OG0004655	bflo_09012	ASTMX07374
OG0004657	bflo_24670	ASTMX04352, ASTMX11354
OG0004658	bflo_17408	ASTMX08137
OG0004659	bflo_11250	ASTMX05376
OG0004660	bflo_18417	ASTMX01193
OG0004662	bflo_20444	ASTMX16585, ASTMX09495
OG0004664	bflo_16198	ASTMX02245
OG0004666	bflo_09834	ASTMX12986, ASTMX19150
OG0004667	bflo_11554	ASTMX11898
OG0004670	bflo_02470	ASTMX04458
OG0004671	bflo_20944	ASTMX09351
OG0004672	bflo_13004	ASTMX13847
OG0004673	bflo_18808	ASTMX22640, ASTMX13608
OG0004674	bflo_05749	ASTMX13549
OG0004675	bflo_06236	ASTMX22086
OG0004676	bflo_05171	ASTMX09682
OG0004677	bflo_09809	ASTMX08473, ASTMX22889, ASTMX05814
OG0004678	bflo_15606	ASTMX10360
OG0004679	bflo_20009	ASTMX03517
OG0004680	bflo_09521	ASTMX12545, ASTMX01341, ASTMX21004, ASTMX19808
OG0004681	bflo_20300, bflo_01693	ASTMX20970
OG0004682	bflo_08235	ASTMX13860
OG0004683	bflo_06703	ASTMX17384
OG0004684	bflo_18861	ASTMX15106
OG0004685	bflo_05949	ASTMX05981, ASTMX21111
OG0004686	bflo_18736	ASTMX09600
OG0004687	bflo_11035	ASTMX17747
OG0004688	bflo_12196	ASTMX00758
OG0004689	bflo_21020	ASTMX17256
OG0004690	bflo_08245	ASTMX15817, ASTMX19767
OG0004691	bflo_11450	ASTMX08190
OG0004692	bflo_06997	ASTMX19513
OG0004694	bflo_23436	ASTMX10468
OG0004696	bflo_07889	ASTMX08445
OG0004697	bflo_15191	ASTMX08243, ASTMX14868
OG0004698	bflo_23003	ASTMX15010, ASTMX13214, ASTMX20449, ASTMX21010
OG0004699	bflo_03925	ASTMX03526
OG0004700	bflo_22704	ASTMX01878
OG0004702	bflo_21187, bflo_04948	ASTMX16136
OG0004703	bflo_02735	ASTMX16339
OG0004704	bflo_25602	ASTMX12786
OG0004705	bflo_14925	ASTMX22312, ASTMX02243
OG0004706	bflo_00520	ASTMX01902, ASTMX01440
OG0004707	bflo_11466	ASTMX04666
OG0004708	bflo_00244	ASTMX03531
OG0004711	bflo_15142	ASTMX01167
OG0004712	bflo_05920, bflo_14275, bflo_06148	ASTMX15064, ASTMX03152, ASTMX15250, ASTMX18750
OG0004728	bflo_13486	ASTMX16601
OG0004729	bflo_21186	ASTMX05963, ASTMX14508
OG0004730	bflo_06596	ASTMX09664, ASTMX06236
OG0004731	bflo_04600	ASTMX04323
OG0004732	bflo_02051	ASTMX17824
OG0004733	bflo_06188	ASTMX03336
OG0004735	bflo_25045	ASTMX14962
OG0004738	bflo_23674	ASTMX15009
OG0004739	bflo_13471	ASTMX01533
OG0004740	bflo_10418	ASTMX01383
OG0004743	bflo_15127	ASTMX21462
OG0004744	bflo_22859	ASTMX11067
OG0004746	bflo_03289	ASTMX19247, ASTMX19316
OG0004747	bflo_12691	ASTMX11118
OG0004748	bflo_01673	ASTMX17862
OG0004749	bflo_13392	ASTMX05672, ASTMX11474
OG0004751	bflo_24263	ASTMX10471
OG0004752	bflo_23786	ASTMX05758
OG0004753	bflo_09370	ASTMX14662
OG0004754	bflo_23367	ASTMX09699
OG0004755	bflo_21777	ASTMX00144
OG0004756	bflo_01688	ASTMX00750
OG0004757	bflo_09888	ASTMX09497
OG0004758	bflo_20306	ASTMX02568
OG0004759	bflo_12064	ASTMX04596
OG0004760	bflo_01599	ASTMX06740
OG0004761	bflo_09055	ASTMX19381
OG0004763	bflo_20256	ASTMX00187
OG0004764	bflo_26083	ASTMX11545
OG0004765	bflo_25288	ASTMX06481, ASTMX03980, ASTMX18652
OG0004767	bflo_23754, bflo_23555	ASTMX14323
OG0004768	bflo_14539	ASTMX18499, ASTMX04088
OG0004769	bflo_05382, bflo_15999	ASTMX03147
OG0004770	bflo_03900	ASTMX03246
OG0004772	bflo_23722	ASTMX07845, ASTMX21734
OG0004774	bflo_22864	ASTMX13494
OG0004775	bflo_03391	ASTMX12051, ASTMX15019
OG0004776	bflo_18407	ASTMX21113
OG0004777	bflo_22548	ASTMX22530, ASTMX18746, ASTMX06333, ASTMX08811
OG0004779	bflo_21760, bflo_21763	ASTMX04516, ASTMX10536, ASTMX10537
OG0004781	bflo_14399	ASTMX04349
OG0004782	bflo_27047, bflo_12599	ASTMX07436
OG0004783	bflo_06899	ASTMX11630
OG0004784	bflo_21151	ASTMX04221
OG0004785	bflo_19212	ASTMX00088
OG0004786	bflo_19673	ASTMX18911
OG0004787	bflo_17213	ASTMX17803
OG0004789	bflo_21170	ASTMX09617
OG0004790	bflo_20406	ASTMX21435, ASTMX19485, ASTMX17821
OG0004791	bflo_20414	ASTMX16872
OG0004792	bflo_18016	ASTMX05051, ASTMX07317
OG0004793	bflo_10046	ASTMX22702, ASTMX02707
OG0004794	bflo_04357	ASTMX01326
OG0004795	bflo_20953	ASTMX05970
OG0004797	bflo_04765	ASTMX01374
OG0004799	bflo_03113	ASTMX16308, ASTMX08989
OG0004800	bflo_19606	ASTMX08645
OG0004801	bflo_22733	ASTMX13146
OG0004802	bflo_13203	ASTMX19393
OG0004803	bflo_22349	ASTMX12168
OG0004804	bflo_23008	ASTMX17432
OG0004805	bflo_21807	ASTMX17184
OG0004806	bflo_13218	ASTMX04856, ASTMX21670
OG0004807	bflo_16176, bflo_06928	ASTMX06357
OG0004808	bflo_24087	ASTMX12766
OG0004809	bflo_15570	ASTMX18143
OG0004810	bflo_11005	ASTMX07139
OG0004811	bflo_11368	ASTMX01063
OG0004812	bflo_01711	ASTMX00611
OG0004813	bflo_06335	ASTMX04313, ASTMX15768
OG0004814	bflo_18711	ASTMX17584
OG0004815	bflo_10264	ASTMX08935
OG0004816	bflo_09257	ASTMX16126
OG0004817	bflo_00615	ASTMX12043, ASTMX12042
OG0004818	bflo_09829, bflo_09886	ASTMX06191, ASTMX11287
OG0004819	bflo_01447	ASTMX15293
OG0004820	bflo_04335	ASTMX09906
OG0004821	bflo_11355, bflo_11337	ASTMX10868
OG0004822	bflo_04058	ASTMX00033
OG0004823	bflo_03232	ASTMX01742
OG0004824	bflo_15616	ASTMX05560
OG0004825	bflo_16544	ASTMX02968
OG0004826	bflo_11744	ASTMX14076
OG0004828	bflo_07064	ASTMX12673, ASTMX13965
OG0004829	bflo_07190	ASTMX10275
OG0004830	bflo_05687	ASTMX08309
OG0004831	bflo_17588	ASTMX19674, ASTMX05766, ASTMX15225
OG0004832	bflo_26425	ASTMX09813
OG0004833	bflo_07551	ASTMX21278
OG0004834	bflo_22223	ASTMX06080
OG0004835	bflo_13560, bflo_20781	ASTMX10629, ASTMX19042
OG0004836	bflo_20378	ASTMX11723
OG0004837	bflo_12377	ASTMX20179, ASTMX03053
OG0004838	bflo_06796	ASTMX04291
OG0004839	bflo_06490	ASTMX11420
OG0004840	bflo_15568	ASTMX14200
OG0004841	bflo_12560	ASTMX18590
OG0004842	bflo_06212	ASTMX13856
OG0004843	bflo_13843	ASTMX19279
OG0004844	bflo_09755	ASTMX16456
OG0004845	bflo_16396	ASTMX22763
OG0004846	bflo_03239	ASTMX21774
OG0004848	bflo_10512	ASTMX20823
OG0004849	bflo_17431	ASTMX19610
OG0004850	bflo_08911	ASTMX16474
OG0004851	bflo_05688	ASTMX22196, ASTMX05198
OG0004852	bflo_15961	ASTMX16773
OG0004853	bflo_16120	ASTMX16777
OG0004854	bflo_14278	ASTMX16706
OG0004855	bflo_21051	ASTMX15354
OG0004856	bflo_14646	ASTMX03921
OG0004857	bflo_08241	ASTMX13192, ASTMX13191
OG0004858	bflo_20586	ASTMX07798
OG0004859	bflo_18513	ASTMX13253, ASTMX06675
OG0004860	bflo_25293	ASTMX17842, ASTMX02929, ASTMX09296, ASTMX05073
OG0004861	bflo_23925	ASTMX11133, ASTMX01367
OG0004862	bflo_21026	ASTMX22863, ASTMX22862, ASTMX07452
OG0004863	bflo_10166	ASTMX10195
OG0004864	bflo_11500	ASTMX02024
OG0004865	bflo_20067	ASTMX03002, ASTMX02329
OG0004866	bflo_01606	ASTMX04662, ASTMX01152
OG0004867	bflo_21346	ASTMX01285
OG0004868	bflo_09626	ASTMX05830, ASTMX11126, ASTMX11125
OG0004869	bflo_19239	ASTMX01051
OG0004870	bflo_10371	ASTMX11611
OG0004871	bflo_20284	ASTMX09615, ASTMX13449, ASTMX07333
OG0004872	bflo_12598	ASTMX08923, ASTMX06250
OG0004873	bflo_24536	ASTMX03516
OG0004874	bflo_12683	ASTMX20507
OG0004875	bflo_26219	ASTMX18068
OG0004877	bflo_15518	ASTMX08611
OG0004880	bflo_23275	ASTMX15783
OG0004881	bflo_24775	ASTMX15117
OG0004882	bflo_27067, bflo_13047	ASTMX07207
OG0004883	bflo_22965	ASTMX07829, ASTMX04973
OG0004884	bflo_06067	ASTMX01376
OG0004885	bflo_07174	ASTMX07996, ASTMX02788, ASTMX17411
OG0004886	bflo_21794	ASTMX08550
OG0004887	bflo_05853	ASTMX00826
OG0004888	bflo_18700, bflo_18699, bflo_19098	ASTMX06674, ASTMX22708, ASTMX10734
OG0004889	bflo_16517	ASTMX06905
OG0004890	bflo_20233	ASTMX22189, ASTMX02336
OG0004891	bflo_02031	ASTMX18356, ASTMX07492
OG0004892	bflo_08899	ASTMX02468, ASTMX14455
OG0004893	bflo_05758	ASTMX00909
OG0004894	bflo_14171	ASTMX05509, ASTMX03891
OG0004895	bflo_20234	ASTMX03528
OG0004896	bflo_16531	ASTMX11207
OG0004897	bflo_08561	ASTMX12184
OG0004898	bflo_17464	ASTMX22116
OG0004899	bflo_14839	ASTMX14002
OG0004900	bflo_20996	ASTMX07332
OG0004901	bflo_10471	ASTMX16988, ASTMX15706
OG0004902	bflo_21407	ASTMX19515, ASTMX04220
OG0004903	bflo_05229, bflo_13841, bflo_05231	ASTMX06135
OG0004904	bflo_14808	ASTMX14848, ASTMX14847
OG0004905	bflo_02766, bflo_20481	ASTMX17452, ASTMX20417
OG0004907	bflo_20360	ASTMX16192, ASTMX16193
OG0004910	bflo_17041, bflo_09167	ASTMX08276
OG0004911	bflo_15427	ASTMX01411, ASTMX14318
OG0004913	bflo_21278	ASTMX20630, ASTMX05601
OG0004914	bflo_09178	ASTMX09637
OG0004915	bflo_20255	ASTMX02330, ASTMX13186
OG0004916	bflo_06294	ASTMX17703, ASTMX05368, ASTMX12573
OG0004917	bflo_00953	ASTMX11316
OG0004919	bflo_24821	ASTMX14565
OG0004920	bflo_02542	ASTMX06669
OG0004921	bflo_24113	ASTMX20019
OG0004922	bflo_05574	ASTMX06819
OG0004923	bflo_20936	ASTMX04376
OG0004924	bflo_01184	ASTMX08721
OG0004926	bflo_15897	ASTMX20805
OG0004927	bflo_12057	ASTMX05809, ASTMX01409
OG0004928	bflo_00998	ASTMX17494
OG0004929	bflo_14724	ASTMX11232, ASTMX13975
OG0004930	bflo_00862	ASTMX18614
OG0004931	bflo_05967	ASTMX11176, ASTMX22093
OG0004932	bflo_01088	ASTMX06430, ASTMX01756
OG0004933	bflo_07900	ASTMX15716, ASTMX20063
OG0004934	bflo_15733	ASTMX20054
OG0004935	bflo_27188, bflo_16334	ASTMX15814
OG0004936	bflo_21250	ASTMX11002, ASTMX17543
OG0004937	bflo_27137, bflo_15037	ASTMX06064, ASTMX04845, ASTMX08094, ASTMX18230
OG0004938	bflo_12383	ASTMX20508
OG0004939	bflo_26100	ASTMX00231
OG0004941	bflo_12121	ASTMX19213
OG0004942	bflo_06239	ASTMX21199
OG0004943	bflo_26832	ASTMX21703
OG0004944	bflo_11279	ASTMX00962
OG0004945	bflo_26311	ASTMX05496
OG0004946	bflo_21068	ASTMX01300
OG0004947	bflo_05551	ASTMX07813, ASTMX22832, ASTMX12085
OG0004948	bflo_10165	ASTMX00235
OG0004949	bflo_10358	ASTMX15357
OG0004950	bflo_27252, bflo_18338	ASTMX09826
OG0004951	bflo_17733	ASTMX11854, ASTMX00040
OG0004952	bflo_06593	ASTMX08098
OG0004953	bflo_10776, bflo_10549	ASTMX04723, ASTMX03271
OG0004954	bflo_05593	ASTMX03794
OG0004955	bflo_19357	ASTMX18695
OG0004956	bflo_11628	ASTMX08871, ASTMX01767
OG0004957	bflo_08226	ASTMX10839
OG0004958	bflo_05533	ASTMX04055
OG0004959	bflo_03529	ASTMX03597, ASTMX02211, ASTMX02155
OG0004960	bflo_03527	ASTMX10884
OG0004961	bflo_00860	ASTMX04879
OG0004962	bflo_19679	ASTMX12564
OG0004963	bflo_02420	ASTMX13193
OG0004964	bflo_18959	ASTMX19113
OG0004965	bflo_13051	ASTMX07439
OG0004967	bflo_02587	ASTMX05298, ASTMX17733
OG0004968	bflo_12529	ASTMX01701
OG0004969	bflo_22559	ASTMX20329, ASTMX04336
OG0004970	bflo_18023	ASTMX16953
OG0004971	bflo_27226, bflo_17760	ASTMX14404
OG0004972	bflo_23204	ASTMX19694
OG0004973	bflo_23177	ASTMX08762
OG0004974	bflo_10101	ASTMX02212
OG0004975	bflo_26316	ASTMX03024
OG0004976	bflo_14435	ASTMX04084
OG0004977	bflo_19613	ASTMX07866
OG0004978	bflo_14758	ASTMX01183
OG0004979	bflo_18913	ASTMX02633
OG0004980	bflo_08613	ASTMX04239, ASTMX01545
OG0004981	bflo_02414	ASTMX19679
OG0004982	bflo_15633	ASTMX11187
OG0004983	bflo_09221	ASTMX13162
OG0004984	bflo_09266	ASTMX07564, ASTMX01157, ASTMX00073
OG0004985	bflo_21194	ASTMX04039, ASTMX00936
OG0004986	bflo_25545	ASTMX16440
OG0004987	bflo_08612	ASTMX20608
OG0004988	bflo_21103	ASTMX10618
OG0004989	bflo_03493	ASTMX09209
OG0004990	bflo_11383	ASTMX18682
OG0004991	bflo_12465	ASTMX07106, ASTMX00790
OG0004992	bflo_15867	ASTMX09949
OG0004993	bflo_15860, bflo_10624	ASTMX07792
OG0004995	bflo_05931	ASTMX14291
OG0004996	bflo_11012	ASTMX09425
OG0004997	bflo_10758	ASTMX18859
OG0005000	bflo_24211	ASTMX18580
OG0005003	bflo_09023	ASTMX16662
OG0005004	bflo_00263, bflo_07028	ASTMX10838, ASTMX09092, ASTMX01121
OG0005006	bflo_00766	ASTMX20275, ASTMX10445
OG0005007	bflo_22056	ASTMX11155, ASTMX07553
OG0005008	bflo_12699	ASTMX03537, ASTMX04304, ASTMX03536, ASTMX19053
OG0005009	bflo_09320	ASTMX06193
OG0005010	bflo_04352	ASTMX01535
OG0005012	bflo_23167	ASTMX06850
OG0005013	bflo_08225	ASTMX13322
OG0005014	bflo_20632	ASTMX05106
OG0005015	bflo_07668	ASTMX09654
OG0005016	bflo_22180, bflo_22224	ASTMX05796
OG0005017	bflo_08524	ASTMX21335, ASTMX05988, ASTMX22618, ASTMX09029, ASTMX19195
OG0005021	bflo_21977	ASTMX07555, ASTMX16936, ASTMX09199, ASTMX06488
OG0005022	bflo_22707	ASTMX19532, ASTMX21533, ASTMX11666, ASTMX11507, ASTMX10120, ASTMX12932
OG0005040	bflo_17923	ASTMX21394
OG0005041	bflo_00184	ASTMX05670, ASTMX00721
OG0005044	bflo_20336	ASTMX14019, ASTMX14371
OG0005045	bflo_06654	ASTMX16417
OG0005046	bflo_12080	ASTMX02595
OG0005047	bflo_14126	ASTMX10208
OG0005048	bflo_11605	ASTMX16675
OG0005049	bflo_11118	ASTMX06355
OG0005050	bflo_10532	ASTMX05838
OG0005053	bflo_19039	ASTMX02927
OG0005054	bflo_25252	ASTMX22631, ASTMX02365
OG0005055	bflo_24257	ASTMX01498
OG0005057	bflo_09215	ASTMX01204
OG0005058	bflo_20830	ASTMX05172, ASTMX05171
OG0005059	bflo_15765	ASTMX20578
OG0005060	bflo_22346, bflo_09286	ASTMX08582
OG0005061	bflo_24909, bflo_24686	ASTMX06788
OG0005062	bflo_02596	ASTMX09411
OG0005063	bflo_07073	ASTMX06572, ASTMX06629, ASTMX07992, ASTMX10483
OG0005064	bflo_03950	ASTMX13920, ASTMX00897
OG0005065	bflo_07715	ASTMX21117
OG0005066	bflo_13933	ASTMX08129
OG0005067	bflo_00382	ASTMX18763
OG0005068	bflo_24469	ASTMX16919, ASTMX19933
OG0005069	bflo_20052	ASTMX17496
OG0005070	bflo_22753	ASTMX21687
OG0005071	bflo_22162	ASTMX21213, ASTMX15673, ASTMX17632
OG0005072	bflo_14326	ASTMX16696
OG0005073	bflo_01013	ASTMX03667
OG0005074	bflo_21879	ASTMX11832
OG0005075	bflo_10879, bflo_10876	ASTMX16075
OG0005076	bflo_06311	ASTMX00261
OG0005077	bflo_24463, bflo_06961, bflo_07478	ASTMX05530
OG0005080	bflo_18623	ASTMX01499, ASTMX13651, ASTMX11114
OG0005081	bflo_02603	ASTMX02871
OG0005082	bflo_20793	ASTMX11978
OG0005084	bflo_10883	ASTMX14272, ASTMX00601
OG0005085	bflo_23289	ASTMX10277
OG0005086	bflo_11753	ASTMX09453
OG0005087	bflo_16261	ASTMX16674
OG0005088	bflo_25735	ASTMX02350
OG0005089	bflo_05914	ASTMX00320
OG0005091	bflo_14710	ASTMX01146
OG0005092	bflo_11879	ASTMX04051
OG0005093	bflo_03905	ASTMX10254, ASTMX08147
OG0005094	bflo_13863	ASTMX07243
OG0005095	bflo_08843	ASTMX02584
OG0005096	bflo_23554, bflo_23745	ASTMX19910
OG0005097	bflo_23691	ASTMX07724
OG0005098	bflo_19314	ASTMX12698
OG0005099	bflo_23378	ASTMX17671
OG0005100	bflo_21620	ASTMX09835
OG0005103	bflo_17260	ASTMX14378, ASTMX01203
OG0005104	bflo_06265	ASTMX02574
OG0005105	bflo_23173	ASTMX11683, ASTMX21583, ASTMX13219
OG0005106	bflo_14394	ASTMX06182
OG0005107	bflo_03887	ASTMX07188
OG0005108	bflo_26306	ASTMX21312
OG0005109	bflo_19171	ASTMX15464
OG0005110	bflo_23714	ASTMX12930
OG0005111	bflo_24556	ASTMX04785
OG0005112	bflo_12163	ASTMX10600
OG0005113	bflo_16466	ASTMX01342
OG0005114	bflo_25082	ASTMX03136, ASTMX08759
OG0005115	bflo_16115, bflo_16956	ASTMX14033, ASTMX14337
OG0005116	bflo_21785	ASTMX02542
OG0005117	bflo_24540	ASTMX16671
OG0005118	bflo_04443	ASTMX19621
OG0005119	bflo_10008	ASTMX15110
OG0005120	bflo_13473	ASTMX11663
OG0005121	bflo_14563, bflo_14565	ASTMX14569
OG0005122	bflo_25640	ASTMX02852
OG0005123	bflo_10272	ASTMX05792, ASTMX09312
OG0005124	bflo_06130	ASTMX11128
OG0005125	bflo_23154	ASTMX06579
OG0005126	bflo_06395	ASTMX12029
OG0005127	bflo_27385, bflo_22008	ASTMX02286
OG0005128	bflo_18076	ASTMX11050, ASTMX03688
OG0005129	bflo_23641	ASTMX05409, ASTMX04868, ASTMX18776
OG0005130	bflo_14332	ASTMX19558
OG0005131	bflo_12896, bflo_12898	ASTMX14604
OG0005132	bflo_02012	ASTMX13021, ASTMX03644
OG0005133	bflo_00870	ASTMX00169
OG0005134	bflo_23056	ASTMX22624
OG0005135	bflo_07244	ASTMX06566
OG0005136	bflo_07497	ASTMX02732
OG0005137	bflo_24889	ASTMX05234
OG0005138	bflo_17714, bflo_09357	ASTMX13420
OG0005139	bflo_17759	ASTMX09825
OG0005140	bflo_08025	ASTMX13245
OG0005141	bflo_12546	ASTMX02572
OG0005142	bflo_24616	ASTMX18327
OG0005143	bflo_21983	ASTMX11158
OG0005144	bflo_26212	ASTMX02847
OG0005145	bflo_06310	ASTMX20549, ASTMX20548
OG0005146	bflo_10608	ASTMX16525
OG0005149	bflo_07714	ASTMX22181
OG0005150	bflo_11515	ASTMX04685, ASTMX04597, ASTMX17294
OG0005151	bflo_21590	ASTMX01693
OG0005152	bflo_08896	ASTMX17467
OG0005153	bflo_14851, bflo_11635, bflo_04436	ASTMX02727
OG0005154	bflo_25581	ASTMX02669, ASTMX17834
OG0005155	bflo_21651	ASTMX05603, ASTMX12964, ASTMX12965
OG0005156	bflo_02417	ASTMX19860
OG0005157	bflo_18814	ASTMX13223, ASTMX20193
OG0005158	bflo_19145	ASTMX17101, ASTMX16749
OG0005159	bflo_24365	ASTMX19086
OG0005160	bflo_19980, bflo_21106	ASTMX09653
OG0005162	bflo_25553	ASTMX03161, ASTMX02420
OG0005163	bflo_15762	ASTMX03172
OG0005164	bflo_11167	ASTMX08734
OG0005165	bflo_15901	ASTMX08114
OG0005166	bflo_18989	ASTMX11070, ASTMX03240, ASTMX17545, ASTMX11004
OG0005168	bflo_08733	ASTMX01259
OG0005169	bflo_22043	ASTMX04846
OG0005170	bflo_10039	ASTMX18816, ASTMX06070
OG0005171	bflo_11564	ASTMX01293, ASTMX04637
OG0005172	bflo_12562	ASTMX06251
OG0005173	bflo_07635	ASTMX04235, ASTMX12278, ASTMX08069
OG0005174	bflo_00211	ASTMX18224, ASTMX13607, ASTMX13122, ASTMX08022
OG0005175	bflo_24985	ASTMX22227
OG0005176	bflo_20599	ASTMX10614
OG0005178	bflo_15141	ASTMX11220
OG0005179	bflo_15145	ASTMX22758
OG0005180	bflo_08939	ASTMX01614
OG0005181	bflo_13788	ASTMX19497
OG0005182	bflo_26207	ASTMX18969, ASTMX10026
OG0005183	bflo_09802	ASTMX09009
OG0005184	bflo_15705	ASTMX00015
OG0005185	bflo_12982	ASTMX07424
OG0005186	bflo_21617	ASTMX09572
OG0005187	bflo_11587	ASTMX16233
OG0005188	bflo_18754	ASTMX05449
OG0005189	bflo_19951	ASTMX08698
OG0005190	bflo_19402	ASTMX00168, ASTMX06208
OG0005192	bflo_08221	ASTMX17319
OG0005193	bflo_19549	ASTMX03377
OG0005194	bflo_10009	ASTMX18820, ASTMX20809
OG0005195	bflo_10793	ASTMX16373
OG0005196	bflo_03354	ASTMX00351
OG0005197	bflo_00736	ASTMX03591
OG0005198	bflo_10211	ASTMX22151
OG0005199	bflo_00988	ASTMX07592, ASTMX17538
OG0005200	bflo_24428	ASTMX14747, ASTMX06789
OG0005201	bflo_12925	ASTMX09265
OG0005202	bflo_18640	ASTMX01441
OG0005203	bflo_09801	ASTMX02783
OG0005204	bflo_16426	ASTMX09774
OG0005205	bflo_19385	ASTMX22828, ASTMX11962
OG0005206	bflo_04884	ASTMX19711
OG0005207	bflo_16010	ASTMX10041
OG0005208	bflo_23678	ASTMX11365
OG0005209	bflo_23073	ASTMX20888
OG0005211	bflo_18398	ASTMX14377
OG0005212	bflo_06063	ASTMX05143
OG0005213	bflo_13917	ASTMX13911
OG0005214	bflo_21718	ASTMX03908
OG0005217	bflo_00873	ASTMX16210
OG0005218	bflo_17567	ASTMX14473
OG0005219	bflo_03731	ASTMX17024, ASTMX11625
OG0005220	bflo_14234, bflo_14469	ASTMX16391
OG0005221	bflo_09716	ASTMX02710
OG0005222	bflo_13391	ASTMX02585
OG0005223	bflo_18930	ASTMX12005
OG0005224	bflo_17194	ASTMX12266
OG0005225	bflo_24246	ASTMX21217
OG0005226	bflo_11638	ASTMX19789
OG0005227	bflo_14745	ASTMX06120
OG0005228	bflo_08976	ASTMX09952
OG0005229	bflo_12272	ASTMX03904
OG0005230	bflo_12517	ASTMX00194
OG0005231	bflo_25902	ASTMX19976
OG0005232	bflo_20581	ASTMX11246, ASTMX03687, ASTMX11245
OG0005233	bflo_11596	ASTMX05278
OG0005235	bflo_00364, bflo_26581	ASTMX07862, ASTMX17725
OG0005236	bflo_22848, bflo_23130	ASTMX03345, ASTMX04962, ASTMX20564, ASTMX17431
OG0005237	bflo_13805	ASTMX03931
OG0005238	bflo_16299	ASTMX07794
OG0005239	bflo_14013	ASTMX12889
OG0005240	bflo_00296	ASTMX06424
OG0005241	bflo_22208	ASTMX03193
OG0005243	bflo_23333	ASTMX12679
OG0005244	bflo_15824	ASTMX15820
OG0005245	bflo_00267	ASTMX02634
OG0005246	bflo_19390	ASTMX16508
OG0005247	bflo_13263	ASTMX15805
OG0005248	bflo_13137, bflo_12724	ASTMX22710, ASTMX11469
OG0005249	bflo_15878	ASTMX14339, ASTMX15074
OG0005250	bflo_18225	ASTMX20937
OG0005251	bflo_17377	ASTMX11424
OG0005252	bflo_16881	ASTMX16143, ASTMX20769
OG0005253	bflo_14325	ASTMX15216, ASTMX15217
