Orthogroup	BRAFL	PFLAV
OG0007774	bflo_19564	TCONS_00055592.p1
OG0007775	bflo_21066	TCONS_00005585.p1
OG0007776	bflo_06131	TCONS_00029043.p1
OG0007778	bflo_13110, bflo_13186, bflo_13187	TCONS_00007079.p1
OG0007779	bflo_18703	TCONS_00055791.p1
OG0007780	bflo_17991	TCONS_00010777.p1
OG0007781	bflo_07603	TCONS_00011085.p1
OG0007782	bflo_06893	TCONS_00030973.p1
OG0007783	bflo_23885	TCONS_00014436.p1
OG0007784	bflo_19072	TCONS_00057050.p1
OG0007785	bflo_11218	TCONS_00048431.p1
OG0007786	bflo_16999	TCONS_00010304.p1
OG0007787	bflo_12215	TCONS_00049248.p1
OG0007788	bflo_03873	TCONS_00005604.p1
OG0007789	bflo_21102	TCONS_00006466.p1
OG0007790	bflo_11705	TCONS_00013913.p1
OG0007791	bflo_23951	TCONS_00046054.p1
OG0007792	bflo_20695	TCONS_00006674.p1, TCONS_00006673.p1
OG0007793	bflo_25655	TCONS_00054253.p1
OG0007794	bflo_20585	TCONS_00005639.p1
OG0007795	bflo_15425, bflo_14831	TCONS_00053219.p1
OG0007796	bflo_02054	TCONS_00029847.p1
OG0007797	bflo_21105	TCONS_00005266.p1
OG0007798	bflo_18226	TCONS_00035284.p1
OG0007799	bflo_00372	TCONS_00020335.p1
OG0007800	bflo_14344	TCONS_00042611.p1
OG0007801	bflo_23404	TCONS_00013160.p1
OG0007802	bflo_23831	TCONS_00014260.p1
OG0007803	bflo_06509	TCONS_00011075.p1
OG0007804	bflo_06653	TCONS_00046880.p1, TCONS_00045601.p1
OG0007806	bflo_06303	TCONS_00052149.p1, TCONS_00052161.p1
OG0007807	bflo_05294	TCONS_00027474.p1
OG0007808	bflo_11247	TCONS_00048621.p1
OG0007809	bflo_03965	TCONS_00042854.p1
OG0007810	bflo_10987	TCONS_00049548.p1
OG0007811	bflo_24096	TCONS_00039538.p1
OG0007812	bflo_00281	TCONS_00019011.p1
OG0007813	bflo_21210	TCONS_00010597.p1
OG0007814	bflo_06730	TCONS_00030696.p1
OG0007815	bflo_00749, bflo_00769, bflo_00543	TCONS_00019269.p1
OG0007816	bflo_24433	TCONS_00051033.p1
OG0007817	bflo_26806, bflo_01864	TCONS_00011643.p1
OG0007818	bflo_15495	TCONS_00042428.p1
OG0007820	bflo_20895	TCONS_00004697.p1
OG0007823	bflo_01549	TCONS_00026099.p1
OG0007824	bflo_21551	TCONS_00022913.p1
OG0007826	bflo_20018	TCONS_00005832.p1, TCONS_00005866.p1
OG0007827	bflo_06413	TCONS_00003607.p1
OG0007828	bflo_07281	TCONS_00018966.p1
OG0007829	bflo_01959	TCONS_00011101.p1
OG0007830	bflo_08474	TCONS_00020303.p1
OG0007831	bflo_08904	TCONS_00026164.p1
OG0007832	bflo_03510, bflo_19382	TCONS_00011370.p1
OG0007833	bflo_21063	TCONS_00006612.p1, TCONS_00006644.p1
OG0007834	bflo_09024	TCONS_00027363.p1
OG0007836	bflo_00713	TCONS_00013500.p1
OG0007837	bflo_19677	TCONS_00044166.p1
OG0007838	bflo_01372	TCONS_00005286.p1
OG0007840	bflo_06242	TCONS_00045842.p1
OG0007841	bflo_07375	TCONS_00031020.p1
OG0007842	bflo_04890	TCONS_00056322.p1, TCONS_00056383.p1
OG0007843	bflo_14088	TCONS_00042751.p1
OG0007845	bflo_27016, bflo_11683, bflo_14689	TCONS_00042237.p1, TCONS_00042291.p1
OG0007846	bflo_13304, bflo_13522	TCONS_00030127.p1
OG0007847	bflo_00441	TCONS_00054384.p1
OG0007848	bflo_17671	TCONS_00002380.p1, TCONS_00002373.p1
OG0007849	bflo_11783	TCONS_00002911.p1
OG0007851	bflo_13474	TCONS_00007485.p1
OG0007858	bflo_09176	TCONS_00027054.p1
OG0007859	bflo_19258	TCONS_00054876.p1
OG0007860	bflo_10535, bflo_10715	TCONS_00036778.p1
OG0007862	bflo_02553	TCONS_00003659.p1
OG0007867	bflo_23587, bflo_13371	TCONS_00041222.p1, TCONS_00035912.p1, TCONS_00022558.p1, TCONS_00022559.p1
OG0007876	bflo_24228	TCONS_00033136.p1
OG0007876	bflo_05187, bflo_24229	TCONS_00048789.p1
OG0007879	bflo_07432	TCONS_00032960.p1, TCONS_00033054.p1, TCONS_00049941.p1, TCONS_00054722.p1, TCONS_00019961.p1, TCONS_00054714.p1, TCONS_00033162.p1, TCONS_00049946.p1, TCONS_00038970.p1, TCONS_00033053.p1, TCONS_00054723.p1, TCONS_00047097.p1, TCONS_00038958.p1, TCONS_00033442.p1, TCONS_00000023.p1, TCONS_00031630.p1
OG0007907	bflo_02235	TCONS_00011086.p1
OG0007908	bflo_20499	TCONS_00008952.p1
OG0007911	bflo_22860	TCONS_00013377.p1
OG0007912	bflo_27328, bflo_20385	TCONS_00006263.p1, TCONS_00005699.p1
OG0007913	bflo_05599	TCONS_00029441.p1
OG0007915	bflo_05663	TCONS_00045868.p1
OG0007916	bflo_17716	TCONS_00001800.p1
OG0007917	bflo_15056	TCONS_00043404.p1
OG0007918	bflo_15667	TCONS_00015815.p1
OG0007920	bflo_06190	TCONS_00029346.p1
OG0007921	bflo_06108	TCONS_00029040.p1, TCONS_00029041.p1
OG0007922	bflo_10350	TCONS_00010886.p1
OG0007925	bflo_10568	TCONS_00026279.p1
OG0007926	bflo_23868	TCONS_00013549.p1
OG0007927	bflo_11079	TCONS_00049435.p1
OG0007928	bflo_11687, bflo_01921	TCONS_00048735.p1
OG0007929	bflo_13452	TCONS_00019819.p1
OG0007930	bflo_12616	TCONS_00007184.p1
OG0007932	bflo_13897	TCONS_00018383.p1
OG0007933	bflo_03110	TCONS_00038185.p1
OG0007934	bflo_26432	TCONS_00020622.p1
OG0007935	bflo_17663	TCONS_00001797.p1
OG0007936	bflo_01563	TCONS_00018789.p1
OG0007937	bflo_14531	TCONS_00010772.p1
OG0007938	bflo_12211	TCONS_00048548.p1
OG0007939	bflo_11941	TCONS_00047821.p1
OG0007940	bflo_18637	TCONS_00012035.p1
OG0007941	bflo_04799	TCONS_00045262.p1
OG0007943	bflo_17585	TCONS_00002346.p1
OG0007944	bflo_08272	TCONS_00042360.p1
OG0007945	bflo_16266	TCONS_00015421.p1, TCONS_00016510.p1
OG0007946	bflo_10287	TCONS_00025570.p1
OG0007947	bflo_22634	TCONS_00014143.p1
OG0007948	bflo_21118	TCONS_00004989.p1
OG0007949	bflo_01732	TCONS_00046532.p1
OG0007952	bflo_02620	TCONS_00003580.p1
OG0007953	bflo_00434	TCONS_00027159.p1
OG0007954	bflo_17425	TCONS_00001019.p1
OG0007955	bflo_10996	TCONS_00011220.p1
OG0007956	bflo_06064	TCONS_00028826.p1
OG0007957	bflo_00714	TCONS_00020530.p1
OG0007958	bflo_06296	TCONS_00017230.p1
OG0007959	bflo_26327	TCONS_00054449.p1
OG0007961	bflo_24731	TCONS_00002148.p1, TCONS_00001323.p1
OG0007962	bflo_15039	TCONS_00042128.p1
OG0007963	bflo_24596	TCONS_00052236.p1, TCONS_00052235.p1
OG0007964	bflo_01247, bflo_07079	TCONS_00012968.p1
OG0007965	bflo_23151	TCONS_00012868.p1
OG0007966	bflo_07594	TCONS_00020648.p1
OG0007968	bflo_06274	TCONS_00052542.p1
OG0007969	bflo_25712	TCONS_00054636.p1
OG0007970	bflo_24089	TCONS_00051156.p3
OG0007971	bflo_16346	TCONS_00018241.p1
OG0007972	bflo_13428	TCONS_00008711.p1
OG0007973	bflo_05021	TCONS_00010771.p1
OG0007974	bflo_24762	TCONS_00022218.p1
OG0007975	bflo_24764	TCONS_00054492.p1
OG0007976	bflo_23117	TCONS_00014019.p1
OG0007977	bflo_22929	TCONS_00012824.p1
OG0007978	bflo_25199, bflo_05322	TCONS_00020830.p1
OG0007979	bflo_14680	TCONS_00042723.p1
OG0007981	bflo_07631	TCONS_00004494.p1
OG0007982	bflo_02109	TCONS_00056241.p1, TCONS_00056252.p1, TCONS_00025370.p1, TCONS_00023993.p1
OG0007984	bflo_21333, bflo_21994	TCONS_00021952.p1
OG0007985	bflo_14993, bflo_27135	TCONS_00013490.p1
OG0007986	bflo_06825	TCONS_00029807.p1
OG0007987	bflo_21083	TCONS_00004972.p1
OG0007988	bflo_12561	TCONS_00009433.p1
OG0007991	bflo_12744	TCONS_00011604.p1
OG0007993	bflo_06048	TCONS_00010046.p1
OG0007995	bflo_21217, bflo_08775, bflo_13624	TCONS_00007177.p1
OG0007996	bflo_20570	TCONS_00006814.p1
OG0007997	bflo_20061	TCONS_00006382.p1
OG0007998	bflo_02590	TCONS_00004185.p1
OG0007999	bflo_18850	TCONS_00056652.p1
OG0008000	bflo_01750	TCONS_00046590.p1, TCONS_00046561.p1
OG0008001	bflo_07295	TCONS_00030050.p1
OG0008002	bflo_26652, bflo_02053	TCONS_00017530.p1
OG0008003	bflo_24744	TCONS_00050420.p1
OG0008004	bflo_15702	TCONS_00009004.p1
OG0008005	bflo_27065, bflo_13015	TCONS_00003508.p1
OG0008006	bflo_22376, bflo_22210	TCONS_00021725.p1
OG0008007	bflo_26231	TCONS_00053190.p1
OG0008008	bflo_23803	TCONS_00013247.p1
OG0008009	bflo_07134	TCONS_00033031.p1, TCONS_00033501.p1
OG0008010	bflo_03171, bflo_24321, bflo_26324	TCONS_00050180.p1, TCONS_00005471.p1, TCONS_00006637.p1, TCONS_00005474.p1, TCONS_00050182.p1
OG0008011	bflo_12071	TCONS_00049252.p1
OG0008012	bflo_19537	TCONS_00056819.p1
OG0008013	bflo_18671	TCONS_00055292.p1
OG0008014	bflo_22732	TCONS_00012288.p1
OG0008016	bflo_06044	TCONS_00028821.p1
OG0008017	bflo_11048	TCONS_00048018.p1
OG0008018	bflo_10614	TCONS_00027214.p1
OG0008019	bflo_24197	TCONS_00051028.p1
OG0008020	bflo_17017	TCONS_00012138.p1
OG0008021	bflo_18650	TCONS_00055128.p1
OG0008022	bflo_14440	TCONS_00042521.p1
OG0008023	bflo_24601	TCONS_00054781.p1, TCONS_00052132.p1, TCONS_00052133.p1
OG0008024	bflo_22502, bflo_22391	TCONS_00051901.p1, TCONS_00051899.p1
OG0008025	bflo_23461	TCONS_00012859.p1
OG0008026	bflo_05857	TCONS_00046692.p1
OG0008027	bflo_05641	TCONS_00011108.p1
OG0008028	bflo_01481	TCONS_00016871.p1
OG0008029	bflo_20622	TCONS_00006381.p1
OG0008030	bflo_20783	TCONS_00006069.p1
OG0008031	bflo_15505	TCONS_00043800.p1
OG0008032	bflo_05974	TCONS_00014246.p1
OG0008032	bflo_20815	TCONS_00011353.p1
OG0008033	bflo_09244	TCONS_00025963.p1
OG0008034	bflo_04791, bflo_12245, bflo_14879, bflo_02642	TCONS_00051309.p1
OG0008035	bflo_14738, bflo_25021	TCONS_00042261.p1
OG0008036	bflo_23597	TCONS_00013040.p1
OG0008037	bflo_05998	TCONS_00027944.p1
OG0008038	bflo_04254	TCONS_00047578.p1
OG0008039	bflo_21143	TCONS_00006399.p1
OG0008040	bflo_18362	TCONS_00000188.p1
OG0008041	bflo_12110	TCONS_00049755.p1
OG0008042	bflo_06471	TCONS_00055353.p1
OG0008043	bflo_19743, bflo_15192	TCONS_00044161.p1
OG0008044	bflo_12978	TCONS_00008071.p1
OG0008046	bflo_12522	TCONS_00008381.p1
OG0008047	bflo_03031	TCONS_00018836.p1
OG0008048	bflo_13158	TCONS_00009027.p1, TCONS_00009032.p1
OG0008049	bflo_20285	TCONS_00005114.p1
OG0008050	bflo_25880	TCONS_00052721.p1
OG0008052	bflo_12650	TCONS_00010498.p1
OG0008053	bflo_10200	TCONS_00025511.p1
OG0008054	bflo_19172	TCONS_00056761.p1
OG0008055	bflo_11673	TCONS_00048233.p1
OG0008056	bflo_22457	TCONS_00020391.p1
OG0008057	bflo_14159, bflo_26941	TCONS_00057067.p1
OG0008058	bflo_06146	TCONS_00024535.p1, TCONS_00024514.p1
OG0008059	bflo_22099	TCONS_00029458.p1
OG0008060	bflo_14419	TCONS_00036833.p1
OG0008061	bflo_06829	TCONS_00045794.p1
OG0008062	bflo_01328	TCONS_00016900.p1
OG0008065	bflo_09932	TCONS_00024829.p1
OG0008066	bflo_03563	TCONS_00028104.p1, TCONS_00028116.p1, TCONS_00028103.p1
OG0008067	bflo_06241	TCONS_00046780.p1
OG0008068	bflo_14995	TCONS_00043977.p1
OG0008069	bflo_25318	TCONS_00054208.p1
OG0008070	bflo_22630	TCONS_00045673.p1, TCONS_00046759.p1
OG0008071	bflo_20776	TCONS_00053525.p1
OG0008073	bflo_15996	TCONS_00015891.p1
OG0008074	bflo_20249	TCONS_00006416.p1
OG0008075	bflo_14400	TCONS_00043488.p1
OG0008076	bflo_19297, bflo_14887	TCONS_00002976.p1
OG0008077	bflo_14852	TCONS_00010823.p1, TCONS_00009553.p1
OG0008078	bflo_21633	TCONS_00056338.p1, TCONS_00056307.p1
OG0008079	bflo_24655	TCONS_00050833.p1
OG0008081	bflo_13733	TCONS_00007371.p1
OG0008082	bflo_04484	TCONS_00017327.p1, TCONS_00016849.p1
OG0008083	bflo_19745	TCONS_00010524.p1
OG0008084	bflo_05884	TCONS_00003544.p1
OG0008085	bflo_14047	TCONS_00048120.p1
OG0008086	bflo_04886	TCONS_00026144.p1
OG0008087	bflo_00892	TCONS_00020564.p1
OG0008088	bflo_17624	TCONS_00012111.p1
OG0008089	bflo_11402	TCONS_00048989.p1
OG0008090	bflo_04469	TCONS_00057221.p1, TCONS_00056055.p1
OG0008091	bflo_20178	TCONS_00005043.p1
OG0008092	bflo_10744	TCONS_00023028.p1, TCONS_00023016.p1
OG0008094	bflo_11003	TCONS_00049074.p1
OG0008098	bflo_16350	TCONS_00011027.p1
OG0008100	bflo_06252	TCONS_00036085.p1
OG0008101	bflo_14223, bflo_11429, bflo_02841, bflo_26135	TCONS_00044120.p1, TCONS_00013207.p1, TCONS_00027530.p1, TCONS_00027191.p1
OG0008102	bflo_16606	TCONS_00015683.p1
OG0008103	bflo_23153	TCONS_00010757.p1
OG0008104	bflo_07082	TCONS_00027076.p1
OG0008105	bflo_24175	TCONS_00010922.p1
OG0008107	bflo_02513	TCONS_00002769.p1
OG0008108	bflo_12718	TCONS_00020693.p1, TCONS_00014257.p1
OG0008109	bflo_20239	TCONS_00005350.p1
OG0008110	bflo_09748	TCONS_00050270.p1
OG0008111	bflo_06012	TCONS_00028948.p1
OG0008112	bflo_19831	TCONS_00010436.p1
OG0008113	bflo_08464	TCONS_00019862.p1
OG0008115	bflo_23862	TCONS_00009612.p1
OG0008116	bflo_23115	TCONS_00055400.p1
OG0008117	bflo_16568	TCONS_00014749.p1
OG0008119	bflo_20529	TCONS_00005382.p1
OG0008120	bflo_17432	TCONS_00000635.p1
OG0008122	bflo_22916	TCONS_00012363.p1
OG0008123	bflo_11111, bflo_27008	TCONS_00003468.p1
OG0008125	bflo_11403	TCONS_00048579.p1
OG0008126	bflo_02173	TCONS_00028321.p1
OG0008127	bflo_14260	TCONS_00041696.p1
OG0008136	bflo_13975	TCONS_00008390.p1
OG0008139	bflo_25992, bflo_25233	TCONS_00053017.p1, TCONS_00053018.p1, TCONS_00054450.p1, TCONS_00053016.p1, TCONS_00053370.p1, TCONS_00053369.p1, TCONS_00053371.p1
OG0008143	bflo_14244	TCONS_00041732.p1
OG0008151	bflo_08210	TCONS_00030691.p1
OG0008156	bflo_22234, bflo_09568	TCONS_00017252.p1, TCONS_00017251.p1
OG0008196	bflo_06636	TCONS_00029450.p1
OG0008198	bflo_25133	TCONS_00056531.p1
OG0008199	bflo_14179	TCONS_00042666.p1
OG0008201	bflo_11543	TCONS_00048104.p1
OG0008202	bflo_17727	TCONS_00001733.p1
OG0008204	bflo_13453	TCONS_00007987.p1
OG0008205	bflo_15599	TCONS_00015366.p1
OG0008206	bflo_11270	TCONS_00055789.p1
OG0008208	bflo_12074	TCONS_00049607.p1
OG0008209	bflo_21208, bflo_22352	TCONS_00021163.p1
OG0008211	bflo_05922	TCONS_00028638.p1
OG0008212	bflo_00959, bflo_00737, bflo_26501	TCONS_00019275.p1
OG0008213	bflo_17603	TCONS_00001410.p1
OG0008214	bflo_24619	TCONS_00051487.p1
OG0008215	bflo_14211	TCONS_00043300.p1
OG0008216	bflo_24967	TCONS_00010959.p1
OG0008217	bflo_23434	TCONS_00012970.p1
OG0008218	bflo_23816	TCONS_00012331.p1
OG0008219	bflo_23179	TCONS_00012416.p1
OG0008220	bflo_14162	TCONS_00042670.p1
OG0008221	bflo_13375	TCONS_00009201.p1
OG0008222	bflo_10172	TCONS_00026415.p1
OG0008223	bflo_15105	TCONS_00042111.p1
OG0008224	bflo_13074	TCONS_00008388.p1
OG0008225	bflo_14433	TCONS_00043601.p1, TCONS_00043628.p1
OG0008227	bflo_05785	TCONS_00028062.p1
OG0008228	bflo_12176	TCONS_00048004.p1
OG0008229	bflo_16534	TCONS_00015422.p2
OG0008230	bflo_13174	TCONS_00009368.p1
OG0008231	bflo_10768	TCONS_00027257.p1
OG0008232	bflo_15698, bflo_05139	TCONS_00016605.p1
OG0008233	bflo_12677	TCONS_00015629.p1
OG0008233	bflo_02026, bflo_12676	TCONS_00015633.p1
OG0008234	bflo_23788	TCONS_00013274.p1
OG0008235	bflo_24467	TCONS_00051131.p1
OG0008237	bflo_07399	TCONS_00038662.p1
OG0008238	bflo_25853	TCONS_00009342.p1
OG0008239	bflo_07315	TCONS_00030558.p1
OG0008240	bflo_19120	TCONS_00018259.p1
OG0008241	bflo_18846	TCONS_00055234.p1
OG0008242	bflo_14837	TCONS_00045727.p1
OG0008243	bflo_17256	TCONS_00002384.p1
OG0008244	bflo_23863	TCONS_00014030.p1
OG0008245	bflo_20079	TCONS_00006729.p1
OG0008246	bflo_02073	TCONS_00003451.p1
OG0008247	bflo_18470	TCONS_00007378.p1
OG0008249	bflo_25552	TCONS_00053524.p1
OG0008250	bflo_03608	TCONS_00028157.p1
OG0008251	bflo_08485	TCONS_00038738.p1
OG0008252	bflo_05554	TCONS_00028021.p1
OG0008253	bflo_10098	TCONS_00026357.p1, TCONS_00026348.p1
OG0008254	bflo_25097	TCONS_00014505.p1
OG0008256	bflo_10539	TCONS_00054220.p1
OG0008257	bflo_21434	TCONS_00022342.p1, TCONS_00022343.p1
OG0008258	bflo_05172	TCONS_00011309.p1, TCONS_00011285.p1
OG0008259	bflo_00970	TCONS_00017570.p1
OG0008260	bflo_13511	TCONS_00007412.p1
OG0008261	bflo_14794	TCONS_00042941.p1
OG0008262	bflo_15826	TCONS_00015720.p1
OG0008263	bflo_16405	TCONS_00011021.p1
OG0008264	bflo_05614	TCONS_00028692.p1
OG0008265	bflo_11391	TCONS_00048315.p1
OG0008269	bflo_15790	TCONS_00020161.p1
OG0008270	bflo_13335	TCONS_00008816.p1
OG0008271	bflo_14838	TCONS_00020657.p1
OG0008272	bflo_05825	TCONS_00023969.p1
OG0008274	bflo_10934	TCONS_00048272.p1
OG0008275	bflo_18433	TCONS_00001002.p1
OG0008277	bflo_03455	TCONS_00036027.p1
OG0008279	bflo_24725	TCONS_00050311.p1, TCONS_00050155.p1
OG0008280	bflo_21982	TCONS_00020934.p1
OG0008281	bflo_19968	TCONS_00010339.p1
OG0008282	bflo_26284	TCONS_00052964.p1
OG0008283	bflo_20787	TCONS_00004633.p1, TCONS_00004645.p1
OG0008286	bflo_13178	TCONS_00008166.p1
OG0008288	bflo_24277	TCONS_00052177.p1
OG0008289	bflo_06353	TCONS_00017809.p1
OG0008290	bflo_03393	TCONS_00037289.p1
OG0008291	bflo_23157	TCONS_00012263.p1
OG0008292	bflo_05696	TCONS_00029849.p1
OG0008294	bflo_09498	TCONS_00026493.p1
OG0008295	bflo_12425	TCONS_00011707.p1
OG0008296	bflo_20584	TCONS_00004811.p1
OG0008297	bflo_14052	TCONS_00027597.p1
OG0008298	bflo_24555	TCONS_00051471.p1
OG0008299	bflo_00726	TCONS_00031799.p1, TCONS_00031817.p1
OG0008300	bflo_07056	TCONS_00030367.p1
OG0008301	bflo_08740	TCONS_00027290.p1, TCONS_00027284.p1
OG0008303	bflo_09184	TCONS_00011178.p1
OG0008304	bflo_22092	TCONS_00022470.p1
OG0008305	bflo_02959	TCONS_00003821.p1, TCONS_00003794.p1
OG0008306	bflo_00722	TCONS_00020107.p1
OG0008307	bflo_20544	TCONS_00006279.p1
OG0008308	bflo_12490	TCONS_00049674.p1
OG0008309	bflo_03373	TCONS_00029286.p1
OG0008310	bflo_21572	TCONS_00014670.p1, TCONS_00014665.p1, TCONS_00014669.p1, TCONS_00014668.p1, TCONS_00016528.p1
OG0008311	bflo_24993	TCONS_00012110.p1
OG0008312	bflo_23264	TCONS_00012475.p1
OG0008313	bflo_23105	TCONS_00013893.p1
OG0008314	bflo_18751	TCONS_00056818.p1
OG0008315	bflo_20989	TCONS_00004936.p1
OG0008316	bflo_19108	TCONS_00055770.p1
OG0008317	bflo_15554	TCONS_00015717.p1
OG0008318	bflo_15631	TCONS_00014897.p1
OG0008319	bflo_25081	TCONS_00050788.p1
OG0008321	bflo_24490	TCONS_00036424.p1, TCONS_00036415.p1, TCONS_00052180.p1
OG0008322	bflo_04735	TCONS_00046267.p1
OG0008323	bflo_22601	TCONS_00022548.p1
OG0008324	bflo_20274	TCONS_00005209.p1
OG0008325	bflo_13382	TCONS_00008359.p1
OG0008326	bflo_00982	TCONS_00016857.p1
OG0008327	bflo_21013	TCONS_00010127.p1
OG0008328	bflo_17488	TCONS_00041928.p1
OG0008329	bflo_18942	TCONS_00055454.p1
OG0008330	bflo_12740	TCONS_00011854.p1
OG0008331	bflo_21529	TCONS_00011682.p1
OG0008332	bflo_09532, bflo_09525	TCONS_00026507.p1
OG0008333	bflo_24979	TCONS_00050937.p1
OG0008334	bflo_15581	TCONS_00016116.p1, TCONS_00016114.p1
OG0008335	bflo_26321	TCONS_00054585.p1
OG0008336	bflo_11246	TCONS_00047560.p1
OG0008337	bflo_18382	TCONS_00045332.p2
OG0008338	bflo_06496	TCONS_00045316.p1
OG0008339	bflo_01195	TCONS_00018555.p1
OG0008341	bflo_05713	TCONS_00009876.p1
OG0008342	bflo_13270	TCONS_00008163.p1
OG0008343	bflo_01028, bflo_26613	TCONS_00018330.p1
OG0008344	bflo_19767	TCONS_00056217.p1
OG0008346	bflo_16079	TCONS_00004497.p1
OG0008347	bflo_02342	TCONS_00004068.p1
OG0008348	bflo_16901	TCONS_00014673.p1, TCONS_00015811.p1
OG0008349	bflo_14681	TCONS_00044046.p1
OG0008350	bflo_23021	TCONS_00012708.p1
OG0008351	bflo_03945	TCONS_00057084.p1
OG0008352	bflo_06333	TCONS_00028799.p1
OG0008353	bflo_11912	TCONS_00049591.p1
OG0008354	bflo_05394	TCONS_00028293.p1
OG0008355	bflo_15690	TCONS_00011797.p1
OG0008356	bflo_13077	TCONS_00051279.p1
OG0008357	bflo_06087	TCONS_00029292.p1
OG0008358	bflo_13528, bflo_05244	TCONS_00008717.p1
OG0008359	bflo_05938	TCONS_00046387.p1
OG0008360	bflo_12557	TCONS_00007589.p1
OG0008361	bflo_04798	TCONS_00045263.p1
OG0008363	bflo_14232	TCONS_00003883.p1
OG0008364	bflo_09352	TCONS_00026913.p1
OG0008365	bflo_21649	TCONS_00021499.p1
OG0008366	bflo_21366	TCONS_00009203.p1
OG0008368	bflo_02469	TCONS_00002675.p1
OG0008369	bflo_20549	TCONS_00005642.p1, TCONS_00005290.p1
OG0008370	bflo_13872	TCONS_00020192.p1, TCONS_00045700.p1, TCONS_00046736.p1
OG0008371	bflo_10681	TCONS_00027431.p1
OG0008373	bflo_03244	TCONS_00036916.p1
OG0008374	bflo_12063	TCONS_00048049.p1, TCONS_00048054.p1
OG0008376	bflo_25518	TCONS_00039338.p1
OG0008377	bflo_18878	TCONS_00056289.p1
OG0008378	bflo_00435	TCONS_00019276.p1
OG0008379	bflo_25706	TCONS_00053560.p1
OG0008381	bflo_09299	TCONS_00026138.p1
OG0008382	bflo_13185	TCONS_00008791.p1
OG0008383	bflo_25105	TCONS_00056702.p1
OG0008384	bflo_24417	TCONS_00010601.p1
OG0008386	bflo_25355	TCONS_00053240.p1
OG0008387	bflo_21043	TCONS_00006442.p1
OG0008388	bflo_23360	TCONS_00011934.p1, TCONS_00014939.p1
OG0008389	bflo_22885	TCONS_00013495.p1
OG0008390	bflo_25300	TCONS_00054553.p1, TCONS_00054552.p1
OG0008391	bflo_16567	TCONS_00015782.p1
OG0008396	bflo_27074, bflo_13271	TCONS_00008160.p1
OG0008399	bflo_20395	TCONS_00004746.p1
OG0008400	bflo_25665	TCONS_00053973.p1
OG0008401	bflo_12127	TCONS_00047658.p1
OG0008403	bflo_17519	TCONS_00000579.p1
OG0008404	bflo_16793	TCONS_00016582.p1
OG0008405	bflo_02103	TCONS_00003976.p1, TCONS_00003750.p1
OG0008405	bflo_04214, bflo_19139	TCONS_00003180.p1
OG0008406	bflo_26326	TCONS_00053366.p1
OG0008410	bflo_19466	TCONS_00056621.p1
OG0008411	bflo_19277	TCONS_00005065.p1
OG0008412	bflo_06204	TCONS_00027945.p1
OG0008414	bflo_08691	TCONS_00055281.p1
OG0008415	bflo_14538	TCONS_00044185.p1
OG0008417	bflo_10745, bflo_09873	TCONS_00057186.p1, TCONS_00057187.p1, TCONS_00057188.p1, TCONS_00057189.p1
OG0008418	bflo_22363	TCONS_00056677.p1
OG0008419	bflo_22615	TCONS_00011688.p1
OG0008422	bflo_18567	TCONS_00011225.p1
OG0008423	bflo_25197	TCONS_00038695.p1, TCONS_00044578.p1
OG0008424	bflo_04295	TCONS_00028179.p1
OG0008425	bflo_13835	TCONS_00007094.p1
OG0008427	bflo_06302	TCONS_00000871.p1
OG0008432	bflo_14749	TCONS_00042592.p1
OG0008435	bflo_10663, bflo_10665	TCONS_00026957.p1
OG0008437	bflo_00866	TCONS_00038046.p1
OG0008443	bflo_17736	TCONS_00001656.p1
OG0008444	bflo_07626	TCONS_00009745.p2
OG0008446	bflo_06858	TCONS_00020552.p1, TCONS_00043972.p1
OG0008448	bflo_13952	TCONS_00011216.p1
OG0008453	bflo_10469	TCONS_00025372.p1
OG0008460	bflo_10540, bflo_09075	TCONS_00022973.p1, TCONS_00022974.p1
OG0008462	bflo_06025	TCONS_00028842.p1
OG0008475	bflo_20221, bflo_01587, bflo_26629	TCONS_00002499.p1, TCONS_00003295.p1, TCONS_00025218.p1, TCONS_00021013.p1, TCONS_00023949.p1, TCONS_00012961.p1, TCONS_00021828.p1, TCONS_00038254.p1, TCONS_00021064.p1
OG0008507	bflo_05783	TCONS_00028834.p1
OG0008509	bflo_24600	TCONS_00051127.p1
OG0008512	bflo_16997, bflo_16998	TCONS_00016538.p1
OG0008513	bflo_05873	TCONS_00012624.p1, TCONS_00012627.p1, TCONS_00012628.p1
OG0008514	bflo_15478	TCONS_00043979.p1
OG0008515	bflo_04844	TCONS_00022547.p1
OG0008516	bflo_13080	TCONS_00010019.p1
OG0008519	bflo_18269	TCONS_00054142.p1, TCONS_00054182.p1
OG0008521	bflo_16657	TCONS_00005002.p1, TCONS_00033403.p1, TCONS_00010461.p1
OG0008524	bflo_20429	TCONS_00006173.p1
OG0008527	bflo_06389	TCONS_00044992.p1, TCONS_00044994.p1
OG0008528	bflo_05777	TCONS_00050077.p1
OG0008529	bflo_03906	TCONS_00002000.p1, TCONS_00002007.p1
OG0008530	bflo_07528	TCONS_00030924.p1
OG0008531	bflo_21782	TCONS_00020842.p1
OG0008532	bflo_09671	TCONS_00026652.p1
OG0008533	bflo_18027	TCONS_00002353.p1
OG0008534	bflo_09494	TCONS_00055322.p1
OG0008535	bflo_09068	TCONS_00023201.p1, TCONS_00023332.p1
OG0008536	bflo_26445	TCONS_00020792.p1
OG0008539	bflo_12416	TCONS_00009850.p1
