Orthogroup	CAEEL	PFLAV
OG0006448	CAEEL07841	TCONS_00055605.p1
OG0006449	CAEEL02036	TCONS_00018301.p1
OG0006454	CAEEL06995	TCONS_00005752.p1
OG0006456	CAEEL09794	TCONS_00024071.p1
OG0006457	CAEEL05605	TCONS_00053917.p1
OG0006459	CAEEL00244	TCONS_00029344.p1
OG0006461	CAEEL11863	TCONS_00048350.p1
OG0006462	CAEEL05709	TCONS_00014431.p1
OG0006464	CAEEL01413	TCONS_00021066.p1
OG0006465	CAEEL10921	TCONS_00009885.p1
OG0006468	CAEEL05183, CAEEL05085, CAEEL16207	TCONS_00007890.p1
OG0006472	CAEEL03032, CAEEL18854, CAEEL02993, CAEEL18340	TCONS_00021911.p1
OG0006474	CAEEL07206	TCONS_00005145.p1
OG0006475	CAEEL07548	TCONS_00056392.p1, TCONS_00041422.p1
OG0006476	CAEEL12092	TCONS_00042228.p1
OG0006478	CAEEL06158	TCONS_00054517.p1
OG0006479	CAEEL05626	TCONS_00051879.p1
OG0006480	CAEEL10265, CAEEL10266	TCONS_00057242.p1
OG0006481	CAEEL19099, CAEEL01638	TCONS_00034795.p1
OG0006482	CAEEL10834	TCONS_00009649.p1
OG0006485	CAEEL14223	TCONS_00010701.p1
OG0006488	CAEEL17648	TCONS_00011528.p1
OG0006490	CAEEL11637	TCONS_00049724.p1
OG0006491	CAEEL13015	TCONS_00044639.p1
OG0006496	CAEEL08493	TCONS_00016568.p1
OG0006497	CAEEL06461	TCONS_00054999.p1
OG0006498	CAEEL02503	TCONS_00043357.p1, TCONS_00043346.p1
OG0006499	CAEEL20101	TCONS_00015424.p1
OG0006501	CAEEL16016	TCONS_00010106.p1
OG0006503	CAEEL07188	TCONS_00021845.p1
OG0006505	CAEEL06783	TCONS_00056089.p1
OG0006506	CAEEL03029	TCONS_00036362.p1
OG0006511	CAEEL02676	TCONS_00007950.p1
OG0006512	CAEEL07313	TCONS_00011733.p1
OG0006514	CAEEL07858	TCONS_00043974.p1
OG0006515	CAEEL02554	TCONS_00004438.p1
OG0006516	CAEEL15132	TCONS_00010802.p1
OG0006517	CAEEL01423	TCONS_00020570.p1
OG0006520	CAEEL13792	TCONS_00042468.p1, TCONS_00042416.p1
OG0006522	CAEEL07957	TCONS_00005801.p1, TCONS_00005787.p1
OG0006523	CAEEL15760	TCONS_00011605.p1
OG0006525	CAEEL11800	TCONS_00047745.p1
OG0006528	CAEEL14466	TCONS_00004367.p1
OG0006532	CAEEL05678	TCONS_00053038.p1, TCONS_00053081.p1
OG0006533	CAEEL19649	TCONS_00001339.p1
OG0006536	CAEEL05174	TCONS_00026188.p1
OG0006538	CAEEL07903, CAEEL04060	TCONS_00018708.p1, TCONS_00018657.p1
OG0006540	CAEEL19898	TCONS_00022205.p1
OG0006542	CAEEL04749	TCONS_00043741.p1, TCONS_00043757.p1
OG0006543	CAEEL05304	TCONS_00017046.p1
OG0006544	CAEEL02597	TCONS_00008190.p1, TCONS_00008179.p1
OG0006545	CAEEL08394	TCONS_00056038.p1
OG0006546	CAEEL16446	TCONS_00011832.p1
OG0006547	CAEEL09736	TCONS_00015546.p1
OG0006550	CAEEL02186	TCONS_00049126.p1
OG0006552	CAEEL02725	TCONS_00029062.p1
OG0006553	CAEEL06508	TCONS_00014564.p1
OG0006554	CAEEL09071	TCONS_00005063.p1
OG0006556	CAEEL00553	TCONS_00001090.p1
OG0006557	CAEEL07597	TCONS_00005264.p1
OG0006560	CAEEL14360	TCONS_00010738.p1
OG0006561	CAEEL16404	TCONS_00009958.p1
OG0006565	CAEEL12176	TCONS_00047631.p1
OG0006567	CAEEL15749	TCONS_00045499.p1
OG0006568	CAEEL01944	TCONS_00045070.p1
OG0006569	CAEEL03290	TCONS_00004482.p1
OG0006570	CAEEL15966	TCONS_00016369.p1, TCONS_00015384.p1
OG0006571	CAEEL05447	TCONS_00027928.p1
OG0006572	CAEEL09940, CAEEL09371	TCONS_00053653.p1
OG0006573	CAEEL05442	TCONS_00005210.p1
OG0006574	CAEEL01738	TCONS_00029325.p1
OG0006577	CAEEL15281	TCONS_00054554.p1
OG0006578	CAEEL00045	TCONS_00026429.p1
OG0006579	CAEEL07922	TCONS_00053710.p1
OG0006583	CAEEL01627	TCONS_00002402.p1
OG0006584	CAEEL05880	TCONS_00009190.p1
OG0006587	CAEEL17957	TCONS_00011724.p1
OG0006588	CAEEL11640	TCONS_00049561.p1
OG0006589	CAEEL10276	TCONS_00047690.p1
OG0006590	CAEEL15655	TCONS_00006410.p1, TCONS_00006411.p1
OG0006591	CAEEL01066	TCONS_00046705.p1
OG0006594	CAEEL00833	TCONS_00005014.p1
OG0006595	CAEEL10661	TCONS_00029764.p1
OG0006596	CAEEL00560	TCONS_00007790.p1
OG0006597	CAEEL10448	TCONS_00042667.p1
OG0006598	CAEEL03295	TCONS_00029076.p1
OG0006602	CAEEL16562	TCONS_00056704.p1
OG0006603	CAEEL00624	TCONS_00007117.p1
OG0006604	CAEEL07198	TCONS_00006520.p1
OG0006606	CAEEL07376	TCONS_00001826.p1
OG0006607	CAEEL01560	TCONS_00044660.p1
OG0006608	CAEEL05698	TCONS_00021081.p1
OG0006609	CAEEL02187	TCONS_00056679.p1
OG0006610	CAEEL11386	TCONS_00012981.p1
OG0006611	CAEEL07953	TCONS_00055553.p1
OG0006613	CAEEL01845	TCONS_00020318.p1
OG0006614	CAEEL05124	TCONS_00036181.p1
OG0006615	CAEEL09131	TCONS_00055565.p1
OG0006622	CAEEL05834	TCONS_00021887.p1
OG0006624	CAEEL07631	TCONS_00056405.p1
OG0006626	CAEEL07560	TCONS_00006380.p1
OG0006627	CAEEL11375	TCONS_00000978.p1
OG0006628	CAEEL07329	TCONS_00050775.p1
OG0006630	CAEEL11696	TCONS_00032852.p1
OG0006631	CAEEL00720	TCONS_00003832.p1
OG0006632	CAEEL20160, CAEEL00199	TCONS_00027325.p1
OG0006633	CAEEL00427	TCONS_00045550.p1
OG0006634	CAEEL07770	TCONS_00005070.p1
OG0006636	CAEEL07724	TCONS_00012633.p1
OG0006637	CAEEL12125	TCONS_00013489.p1
OG0006645	CAEEL17855	TCONS_00003989.p1
OG0006646	CAEEL15891	TCONS_00028509.p1
OG0006647	CAEEL07174	TCONS_00009340.p2
OG0006648	CAEEL01435	TCONS_00000125.p1
OG0006649	CAEEL13032	TCONS_00010217.p1, TCONS_00011294.p1, TCONS_00011271.p1
OG0006651	CAEEL09522	TCONS_00000270.p1
OG0006655	CAEEL00324	TCONS_00028473.p1
OG0006658	CAEEL00269	TCONS_00045451.p1, TCONS_00045482.p1
OG0006660	CAEEL09560, CAEEL09561	TCONS_00049634.p1
OG0006662	CAEEL12773	TCONS_00035039.p1
OG0006663	CAEEL08458	TCONS_00006144.p1, TCONS_00006163.p1
OG0006664	CAEEL01906	TCONS_00015932.p1
OG0006666	CAEEL05999	TCONS_00048338.p1
OG0006667	CAEEL01250	TCONS_00015836.p1
OG0006668	CAEEL06992	TCONS_00042523.p1
OG0006669	CAEEL08205	TCONS_00052745.p1
OG0006670	CAEEL05160	TCONS_00016009.p1
OG0006673	CAEEL00769	TCONS_00025948.p1
OG0006675	CAEEL09407, CAEEL09408, CAEEL18361	TCONS_00027673.p1
OG0006678	CAEEL12368	TCONS_00013801.p1
OG0006680	CAEEL09390	TCONS_00056961.p1
OG0006681	CAEEL05335	TCONS_00056930.p1
OG0006683	CAEEL00441	TCONS_00051711.p1, TCONS_00051709.p1
OG0006684	CAEEL11224	TCONS_00047879.p1
OG0006686	CAEEL20085	TCONS_00044306.p1, TCONS_00016179.p1
OG0006690	CAEEL11346	TCONS_00048041.p1
OG0006691	CAEEL07500	TCONS_00053236.p1
OG0006692	CAEEL00770	TCONS_00003067.p1
OG0006693	CAEEL13049, CAEEL08528, CAEEL19542	TCONS_00030832.p1, TCONS_00030829.p1
OG0006694	CAEEL01422	TCONS_00002311.p1
OG0006695	CAEEL17851	TCONS_00010698.p1
OG0006702	CAEEL08311	TCONS_00044891.p1
OG0006703	CAEEL00186	TCONS_00045997.p1
OG0006705	CAEEL04478	TCONS_00052193.p1
OG0006706	CAEEL11633	TCONS_00014874.p1
OG0006709	CAEEL07440	TCONS_00056346.p1
OG0006710	CAEEL07165	TCONS_00028493.p1
OG0006712	CAEEL01534	TCONS_00007395.p1
OG0006714	CAEEL06631	TCONS_00026867.p1
OG0006716	CAEEL01171	TCONS_00018192.p1
OG0006717	CAEEL00315	TCONS_00012131.p1
OG0006720	CAEEL09628	TCONS_00055157.p1, TCONS_00055188.p1
OG0006722	CAEEL04109	TCONS_00053746.p1
OG0006723	CAEEL07804	TCONS_00050670.p1
OG0006726	CAEEL18959	TCONS_00044651.p1
OG0006727	CAEEL10628	TCONS_00002233.p1, TCONS_00047000.p1
OG0006730	CAEEL07386, CAEEL18705	TCONS_00044178.p1
OG0006732	CAEEL07406	TCONS_00020263.p1
OG0006735	CAEEL20573	TCONS_00006698.p1, TCONS_00006692.p1
OG0006736	CAEEL01882	TCONS_00008432.p1
OG0006737	CAEEL18816	TCONS_00007118.p1
OG0006741	CAEEL11903	TCONS_00047318.p1
OG0006742	CAEEL06688, CAEEL06689	TCONS_00043768.p1
OG0006749	CAEEL08028	TCONS_00042544.p1
OG0006750	CAEEL02998	TCONS_00018018.p1
OG0006752	CAEEL12417	TCONS_00040754.p1
OG0006753	CAEEL06421	TCONS_00011610.p1
OG0006754	CAEEL15551	TCONS_00008287.p1
OG0006755	CAEEL08754	TCONS_00042769.p1
OG0006757	CAEEL05691	TCONS_00011154.p1
OG0006758	CAEEL05308	TCONS_00057241.p1
OG0006760	CAEEL14472	TCONS_00052472.p1
OG0006762	CAEEL06780, CAEEL14299	TCONS_00009970.p1
OG0006763	CAEEL12476	TCONS_00054857.p1
OG0006765	CAEEL01561	TCONS_00020825.p1
OG0006766	CAEEL04604	TCONS_00022745.p1
OG0006768	CAEEL07976	TCONS_00040904.p1
OG0006769	CAEEL00344	TCONS_00023716.p1, TCONS_00029383.p1
OG0006772	CAEEL06744, CAEEL20464	TCONS_00026780.p1
OG0006774	CAEEL01586	TCONS_00007059.p1
OG0006777	CAEEL17985	TCONS_00010464.p1
OG0006780	CAEEL03293	TCONS_00011880.p1
OG0006784	CAEEL12328	TCONS_00043506.p1, TCONS_00056166.p1, TCONS_00043500.p1, TCONS_00043503.p1, TCONS_00043504.p1, TCONS_00043501.p1, TCONS_00043505.p1
OG0006807	CAEEL10763	TCONS_00047216.p1
OG0006826	CAEEL07305	TCONS_00041653.p1
OG0006828	CAEEL01547	TCONS_00028430.p1
OG0006830	CAEEL01610	TCONS_00010805.p1
OG0006832	CAEEL18365	TCONS_00009744.p1
OG0006833	CAEEL01607	TCONS_00007887.p1
OG0006835	CAEEL10984	TCONS_00000118.p1
OG0006838	CAEEL04815	TCONS_00012572.p1
OG0006842	CAEEL01401	TCONS_00052911.p1
OG0006843	CAEEL01030	TCONS_00029554.p1
OG0006844	CAEEL01019	TCONS_00028350.p1
OG0006845	CAEEL16127	TCONS_00010267.p1
OG0006846	CAEEL15729	TCONS_00010501.p1
OG0006849	CAEEL06259	TCONS_00011426.p1
OG0006851	CAEEL12983	TCONS_00026166.p1
OG0006853	CAEEL10839	TCONS_00049013.p1
OG0006860	CAEEL08670	TCONS_00008747.p1
OG0006864	CAEEL08583	TCONS_00041648.p1
OG0006867	CAEEL15109	TCONS_00010725.p1
OG0006868	CAEEL07835	TCONS_00010919.p1
OG0006870	CAEEL08613	TCONS_00021310.p1
OG0006875	CAEEL10848	TCONS_00057246.p1
OG0006876	CAEEL04447	TCONS_00054383.p1
OG0006878	CAEEL06314	TCONS_00054061.p1
OG0006881	CAEEL09403	TCONS_00043849.p1
OG0006882	CAEEL09595	TCONS_00008216.p1
OG0006886	CAEEL05972, CAEEL05973	TCONS_00023776.p1
OG0006887	CAEEL04262	TCONS_00055244.p1
OG0006888	CAEEL07944	TCONS_00017203.p1
OG0006890	CAEEL05820	TCONS_00026380.p1
OG0006891	CAEEL07412	TCONS_00005459.p1
OG0006892	CAEEL07307	TCONS_00055599.p1
OG0006894	CAEEL12154	TCONS_00013687.p1
OG0006895	CAEEL18907	TCONS_00056044.p1
OG0006897	CAEEL00287	TCONS_00028324.p1
OG0006898	CAEEL01473	TCONS_00008723.p1
OG0006901	CAEEL06883	TCONS_00056765.p1
OG0006902	CAEEL02536	TCONS_00036412.p1
OG0006905	CAEEL08307	TCONS_00008743.p1
OG0006906	CAEEL05830	TCONS_00006172.p1
OG0006914	CAEEL01820	TCONS_00028393.p1
OG0006917	CAEEL05784	TCONS_00050600.p1
OG0006918	CAEEL01349	TCONS_00046489.p1
OG0006919	CAEEL05782	TCONS_00026791.p1
OG0006920	CAEEL08877	TCONS_00001003.p1
OG0006923	CAEEL09234	TCONS_00002022.p1
OG0006924	CAEEL12241	TCONS_00019814.p1
OG0006926	CAEEL19851, CAEEL00630	TCONS_00017933.p1
OG0006927	CAEEL11861	TCONS_00056916.p1
OG0006931	CAEEL14601	TCONS_00016839.p1
OG0006934	CAEEL00405	TCONS_00021826.p1
OG0006936	CAEEL11645	TCONS_00026943.p1
OG0006937	CAEEL00825	TCONS_00023523.p1, TCONS_00023513.p1, TCONS_00023468.p1
OG0006938	CAEEL00362	TCONS_00048561.p1
OG0006939	CAEEL14723	TCONS_00045731.p1, TCONS_00045732.p1
OG0006942	CAEEL08740	TCONS_00011962.p1
OG0006943	CAEEL14228	TCONS_00016606.p1
OG0006944	CAEEL11263	TCONS_00048959.p1, TCONS_00032488.p1
OG0006945	CAEEL08245	TCONS_00057264.p1
OG0006948	CAEEL04453	TCONS_00012980.p1
OG0006949	CAEEL00718	TCONS_00019352.p1
OG0006952	CAEEL11032	TCONS_00007043.p1
OG0006953	CAEEL11948	TCONS_00057019.p1
OG0006954	CAEEL16023	TCONS_00010499.p1
OG0006957	CAEEL08617	TCONS_00026693.p1
OG0006959	CAEEL04110	TCONS_00017783.p1
OG0006960	CAEEL12630	TCONS_00000655.p1
OG0006962	CAEEL05048	TCONS_00051747.p1
OG0006964	CAEEL00220	TCONS_00013322.p1
OG0006966	CAEEL05641	TCONS_00021949.p1
OG0006967	CAEEL06996	TCONS_00013925.p1, TCONS_00013924.p1
OG0006969	CAEEL02753	TCONS_00027604.p1
OG0006970	CAEEL07035	TCONS_00006686.p1
OG0006971	CAEEL08956	TCONS_00006676.p1
OG0006973	CAEEL00443	TCONS_00001025.p1
OG0006974	CAEEL11749	TCONS_00055278.p1
OG0006975	CAEEL06258	TCONS_00001197.p1
OG0006976	CAEEL02822	TCONS_00002169.p1, TCONS_00002172.p1
OG0006977	CAEEL11170	TCONS_00047323.p1
OG0006979	CAEEL01624	TCONS_00057104.p1, TCONS_00057116.p1, TCONS_00057117.p1
OG0006980	CAEEL07784	TCONS_00052008.p1
OG0006982	CAEEL08318	TCONS_00027060.p1
OG0006983	CAEEL05835	TCONS_00051148.p1
OG0006985	CAEEL09608	TCONS_00049518.p1
OG0006988	CAEEL16268	TCONS_00010329.p1
OG0006989	CAEEL07496	TCONS_00055897.p1
OG0006990	CAEEL10497, CAEEL10492	TCONS_00030941.p1
OG0006991	CAEEL04823	TCONS_00045078.p1
OG0006994	CAEEL01434	TCONS_00002645.p1
OG0006995	CAEEL02252	TCONS_00001363.p1
OG0006996	CAEEL16529	TCONS_00010926.p1
OG0006999	CAEEL04127	TCONS_00018389.p1
OG0007002	CAEEL02243	TCONS_00016683.p1
OG0007003	CAEEL10884	TCONS_00007710.p1
OG0007005	CAEEL06687	TCONS_00005914.p1
OG0007007	CAEEL08012	TCONS_00047237.p1
OG0007008	CAEEL02046	TCONS_00029015.p1
OG0007009	CAEEL01782	TCONS_00031874.p1
OG0007010	CAEEL15343	TCONS_00042742.p1
OG0007011	CAEEL08044	TCONS_00043983.p1
OG0007012	CAEEL11328	TCONS_00030131.p1
OG0007013	CAEEL06144	TCONS_00013691.p1
OG0007015	CAEEL15511	TCONS_00009257.p1
OG0007016	CAEEL00075	TCONS_00007491.p1
OG0007017	CAEEL12138	TCONS_00021378.p1, TCONS_00021379.p1
OG0007024	CAEEL10553, CAEEL11101	TCONS_00048088.p1
OG0007025	CAEEL06876	TCONS_00055826.p1
OG0007027	CAEEL09519	TCONS_00047558.p1
OG0007033	CAEEL14194	TCONS_00011250.p1
OG0007034	CAEEL08733	TCONS_00054961.p1
OG0007037	CAEEL08744	TCONS_00055622.p1
OG0007039	CAEEL13025	TCONS_00011868.p1
OG0007040	CAEEL08972	TCONS_00015577.p1
OG0007042	CAEEL08206	TCONS_00003604.p1
OG0007043	CAEEL13822	TCONS_00027745.p1
OG0007046	CAEEL09633	TCONS_00001135.p1
OG0007049	CAEEL00647	TCONS_00051136.p1
OG0007050	CAEEL06277	TCONS_00027092.p1
OG0007053	CAEEL09135	TCONS_00033075.p1
OG0007055	CAEEL08098	TCONS_00006739.p1
OG0007056	CAEEL07277	TCONS_00003503.p1
OG0007059	CAEEL14078	TCONS_00027327.p1
OG0007061	CAEEL08933	TCONS_00026381.p1
OG0007062	CAEEL09707	TCONS_00051560.p1
OG0007063	CAEEL07545	TCONS_00013713.p1
OG0007064	CAEEL09068	TCONS_00042533.p1
OG0007065	CAEEL20267	TCONS_00023245.p1
OG0007070	CAEEL20129, CAEEL15896, CAEEL04810, CAEEL07726, CAEEL15653, CAEEL16722	TCONS_00022825.p1, TCONS_00021624.p1
OG0007071	CAEEL04826	TCONS_00054222.p1
OG0007073	CAEEL05159	TCONS_00051978.p1
OG0007083	CAEEL05178	TCONS_00016430.p1
OG0007084	CAEEL01491	TCONS_00007233.p1
OG0007090	CAEEL05033	TCONS_00054332.p1
OG0007091	CAEEL12658	TCONS_00046618.p1
OG0007092	CAEEL08546	TCONS_00009665.p1
OG0007093	CAEEL04448	TCONS_00053768.p1
OG0007095	CAEEL00821	TCONS_00012814.p1
OG0007097	CAEEL04791	TCONS_00052445.p1, TCONS_00040903.p1
OG0007098	CAEEL08067	TCONS_00033201.p1, TCONS_00008826.p1
OG0007100	CAEEL09539	TCONS_00049528.p1
OG0007103	CAEEL10775	TCONS_00030082.p1
OG0007106	CAEEL05993	TCONS_00047227.p1
OG0007107	CAEEL05472	TCONS_00014572.p1
OG0007108	CAEEL05255	TCONS_00006170.p1
OG0007112	CAEEL01614	TCONS_00029738.p1
OG0007113	CAEEL11083	TCONS_00047530.p1
OG0007114	CAEEL01821	TCONS_00008157.p1
OG0007116	CAEEL05589	TCONS_00013947.p1
OG0007117	CAEEL10841	TCONS_00047577.p1
OG0007118	CAEEL02534	TCONS_00001877.p1
OG0007119	CAEEL05050	TCONS_00052985.p1, TCONS_00052977.p1
OG0007120	CAEEL07430, CAEEL07614	TCONS_00053428.p1
OG0007121	CAEEL12811	TCONS_00011260.p1
OG0007122	CAEEL04526	TCONS_00050924.p1
OG0007123	CAEEL19756	TCONS_00026911.p1
OG0007124	CAEEL07005	TCONS_00043163.p1
OG0007125	CAEEL20499	TCONS_00034395.p1, TCONS_00034463.p1
OG0007127	CAEEL15458	TCONS_00019274.p1
OG0007128	CAEEL00451	TCONS_00054786.p1, TCONS_00038866.p1
OG0007130	CAEEL11905, CAEEL11906, CAEEL09908	TCONS_00047510.p1
OG0007131	CAEEL05443	TCONS_00053264.p1
OG0007132	CAEEL02720	TCONS_00046363.p1
OG0007133	CAEEL03495	TCONS_00029153.p1
OG0007137	CAEEL15473	TCONS_00014362.p1
OG0007138	CAEEL09999	TCONS_00015362.p1
OG0007139	CAEEL01164	TCONS_00016896.p1
OG0007143	CAEEL10767	TCONS_00045330.p1
OG0007144	CAEEL05598	TCONS_00011322.p1
OG0007145	CAEEL03134	TCONS_00046303.p1
OG0007147	CAEEL02107	TCONS_00050872.p1
OG0007151	CAEEL07199	TCONS_00042529.p1
OG0007153	CAEEL12781	TCONS_00011695.p1
OG0007154	CAEEL03604	TCONS_00009690.p1
OG0007161	CAEEL00150	TCONS_00007008.p1
OG0007163	CAEEL15486	TCONS_00029121.p1
OG0007164	CAEEL07443	TCONS_00002256.p1
OG0007165	CAEEL10428	TCONS_00017776.p1
OG0007166	CAEEL06036	TCONS_00024144.p1
OG0007172	CAEEL07733	TCONS_00043013.p1, TCONS_00043012.p1, TCONS_00043011.p1
OG0007173	CAEEL07482	TCONS_00051896.p1
OG0007174	CAEEL14161	TCONS_00007979.p1
OG0007175	CAEEL05365	TCONS_00023372.p1, TCONS_00023371.p1, TCONS_00023408.p1
OG0007176	CAEEL08939	TCONS_00040411.p1
OG0007177	CAEEL15953	TCONS_00010636.p1
OG0007180	CAEEL02927	TCONS_00029666.p1, TCONS_00028776.p1
OG0007181	CAEEL09037	TCONS_00038911.p1, TCONS_00041145.p1
OG0007182	CAEEL00499	TCONS_00022331.p1
OG0007183	CAEEL02179	TCONS_00046337.p1
OG0007184	CAEEL03133	TCONS_00018313.p1
OG0007186	CAEEL05116	TCONS_00003055.p1
OG0007192	CAEEL16561	TCONS_00056981.p1
OG0007209	CAEEL07382	TCONS_00005099.p1
OG0007213	CAEEL20311	TCONS_00012239.p1
OG0007248	CAEEL16171	TCONS_00008889.p1
OG0007254	CAEEL02889	TCONS_00050275.p1
OG0007256	CAEEL04854	TCONS_00013533.p1
OG0007258	CAEEL01284	TCONS_00029836.p1
OG0007260	CAEEL15754	TCONS_00010130.p1
OG0007266	CAEEL01793	TCONS_00049668.p1
OG0007267	CAEEL20518	TCONS_00053410.p1
OG0007269	CAEEL20059	TCONS_00017528.p1, TCONS_00018132.p1
OG0007274	CAEEL17821	TCONS_00004667.p1
OG0007275	CAEEL06379	TCONS_00005999.p1
OG0007276	CAEEL02045	TCONS_00028742.p1
OG0007278	CAEEL07918	TCONS_00043998.p1
OG0007279	CAEEL01707	TCONS_00005992.p1
OG0007280	CAEEL02744	TCONS_00045995.p1
OG0007282	CAEEL08198	TCONS_00006842.p1
OG0007288	CAEEL09410	TCONS_00031264.p1
OG0007291	CAEEL00922	TCONS_00008947.p1
OG0007293	CAEEL02960	TCONS_00045187.p1
OG0007296	CAEEL07895	TCONS_00004477.p1
OG0007299	CAEEL08257	TCONS_00026956.p1
OG0007303	CAEEL00729	TCONS_00021677.p1
OG0007305	CAEEL08507	TCONS_00039824.p1
OG0007307	CAEEL05489	TCONS_00003884.p1
OG0007309	CAEEL06253	TCONS_00010691.p1
OG0007312	CAEEL18157	TCONS_00012482.p1
OG0007314	CAEEL14922	TCONS_00010379.p1
OG0007317	CAEEL04877	TCONS_00046686.p1
OG0007319	CAEEL02684	TCONS_00045987.p1
OG0007322	CAEEL07863	TCONS_00015457.p1
OG0007323	CAEEL17746	TCONS_00018010.p1
OG0007324	CAEEL02206	TCONS_00033349.p1
OG0007325	CAEEL02968	TCONS_00007263.p1
OG0007326	CAEEL12237	TCONS_00019324.p1
OG0007330	CAEEL08957	TCONS_00042612.p1
OG0007332	CAEEL12399, CAEEL09356	TCONS_00041617.p1
OG0007333	CAEEL02810	TCONS_00022881.p1
OG0007334	CAEEL16445	TCONS_00020764.p1
OG0007335	CAEEL09096	TCONS_00012140.p1
OG0007336	CAEEL07287	TCONS_00001393.p1, TCONS_00001399.p1
OG0007341	CAEEL08254	TCONS_00016545.p1
OG0007342	CAEEL17647	TCONS_00014969.p1, TCONS_00052712.p1
OG0007343	CAEEL01237	TCONS_00052916.p1
OG0007347	CAEEL16216	TCONS_00027454.p1
OG0007348	CAEEL01419	TCONS_00021307.p1
OG0007351	CAEEL00046	TCONS_00019320.p1
OG0007352	CAEEL02694	TCONS_00006024.p1
OG0007353	CAEEL01909	TCONS_00008823.p1
OG0007354	CAEEL07366	TCONS_00019461.p1
OG0007355	CAEEL07543	TCONS_00006284.p1
OG0007356	CAEEL10653	TCONS_00049071.p1
OG0007361	CAEEL18143	TCONS_00029124.p1, TCONS_00029129.p1
OG0007363	CAEEL15459	TCONS_00042576.p1
OG0007364	CAEEL00051	TCONS_00043040.p1
OG0007365	CAEEL15469	TCONS_00054495.p1
OG0007370	CAEEL00810	TCONS_00006543.p1
OG0007371	CAEEL08890	TCONS_00026558.p1
OG0007373	CAEEL07235	TCONS_00056390.p1, TCONS_00041425.p1
OG0007374	CAEEL08407	TCONS_00027657.p1
OG0007378	CAEEL07515	TCONS_00021076.p1
OG0007380	CAEEL02178	TCONS_00019634.p1
OG0007382	CAEEL03532	TCONS_00018463.p1
OG0007383	CAEEL02159	TCONS_00002090.p1, TCONS_00002089.p1
OG0007385	CAEEL10159	TCONS_00025457.p1
OG0007386	CAEEL20708	TCONS_00045807.p1
OG0007387	CAEEL01651	TCONS_00015964.p1
OG0007391	CAEEL15047	TCONS_00006040.p1
OG0007392	CAEEL04967	TCONS_00052672.p1
OG0007393	CAEEL14340	TCONS_00011541.p1
OG0007394	CAEEL17618	TCONS_00010962.p1
OG0007395	CAEEL00007	TCONS_00013162.p1
OG0007396	CAEEL08409	TCONS_00007368.p1
OG0007397	CAEEL05717	TCONS_00053178.p1
OG0007399	CAEEL09345	TCONS_00002016.p1
OG0007400	CAEEL07494	TCONS_00021504.p1
OG0007403	CAEEL00829	TCONS_00010423.p1
OG0007405	CAEEL09683	TCONS_00006553.p1
OG0007406	CAEEL08578	TCONS_00004889.p1
OG0007407	CAEEL09634	TCONS_00030604.p1
OG0007408	CAEEL03271	TCONS_00017153.p1
OG0007409	CAEEL00402	TCONS_00018206.p1
OG0007411	CAEEL00187	TCONS_00020743.p1
OG0007412	CAEEL02088	TCONS_00000425.p1
OG0007413	CAEEL05369	TCONS_00055344.p1
OG0007414	CAEEL02493	TCONS_00053253.p1
OG0007416	CAEEL06905	TCONS_00044268.p1, TCONS_00042872.p1
OG0007417	CAEEL11994	TCONS_00004580.p1
OG0007419	CAEEL08256	TCONS_00012322.p1
OG0007421	CAEEL05873	TCONS_00056604.p1, TCONS_00056597.p1
OG0007422	CAEEL14217	TCONS_00011395.p1
OG0007424	CAEEL09653	TCONS_00013473.p1
OG0007425	CAEEL08774	TCONS_00043934.p1
OG0007427	CAEEL12151	TCONS_00027248.p1
OG0007431	CAEEL08321	TCONS_00020262.p1
OG0007432	CAEEL05561	TCONS_00051328.p1, TCONS_00051420.p3
OG0007434	CAEEL19477	TCONS_00012512.p1, TCONS_00012515.p1
OG0007437	CAEEL05064	TCONS_00027829.p1, TCONS_00027828.p1
OG0007439	CAEEL00478	TCONS_00016765.p1, TCONS_00016766.p1
OG0007441	CAEEL08872	TCONS_00018310.p1
OG0007442	CAEEL05801, CAEEL20230	TCONS_00053552.p1
OG0007446	CAEEL08347	TCONS_00005993.p1
OG0007447	CAEEL15347, CAEEL04835	TCONS_00042554.p1
OG0007450	CAEEL15942	TCONS_00012170.p1
OG0007451	CAEEL01087	TCONS_00020489.p1
OG0007452	CAEEL11309, CAEEL11308	TCONS_00043752.p1
OG0007453	CAEEL15555	TCONS_00015079.p1
OG0007454	CAEEL05191	TCONS_00022466.p1
OG0007455	CAEEL09023	TCONS_00001304.p1
OG0007456	CAEEL09752	TCONS_00017386.p1
OG0007457	CAEEL02978	TCONS_00027985.p1
OG0007459	CAEEL08625	TCONS_00011184.p1
OG0007460	CAEEL08071	TCONS_00011173.p1
OG0007463	CAEEL05195	TCONS_00023049.p1
OG0007471	CAEEL00262	TCONS_00008793.p1
OG0007472	CAEEL07712	TCONS_00027881.p1
OG0007473	CAEEL06395	TCONS_00056776.p2
OG0007475	CAEEL11891	TCONS_00034482.p1, TCONS_00034483.p1
OG0007476	CAEEL05614	TCONS_00053493.p1
OG0007477	CAEEL18090	TCONS_00055325.p1
OG0007478	CAEEL10045	TCONS_00006303.p1
OG0007481	CAEEL07144	TCONS_00006126.p1
OG0007482	CAEEL05046	TCONS_00050546.p1
OG0007483	CAEEL05091	TCONS_00017917.p1
