Orthogroup	CAEEL	NEMVE
OG0004095	CAEEL02755	NEMVE15313
OG0004096	CAEEL09363	NEMVE22332
OG0004097	CAEEL05789	NEMVE14807, NEMVE22196
OG0004098	CAEEL05361	NEMVE01526
OG0004099	CAEEL07071	NEMVE08673
OG0004100	CAEEL19773	NEMVE13287
OG0004101	CAEEL10753	NEMVE23681
OG0004102	CAEEL20123	NEMVE00016, NEMVE08375
OG0004103	CAEEL10626	NEMVE23564
OG0004104	CAEEL04801	NEMVE24910, NEMVE24911, NEMVE18049
OG0004105	CAEEL05115	NEMVE12111, NEMVE13481
OG0004106	CAEEL04225	NEMVE15033
OG0004110	CAEEL01260	NEMVE08007, NEMVE20745, NEMVE22977
OG0004113	CAEEL09663	NEMVE19649, NEMVE02452
OG0004114	CAEEL13365	NEMVE17396
OG0004115	CAEEL05975	NEMVE00036, NEMVE17538
OG0004116	CAEEL17798	NEMVE02528, NEMVE25696
OG0004118	CAEEL09754	NEMVE13160
OG0004119	CAEEL00177	NEMVE22499, NEMVE11571, NEMVE11572
OG0004120	CAEEL09396	NEMVE24901
OG0004121	CAEEL06572, CAEEL06571, CAEEL06570, CAEEL06569	NEMVE13634
OG0004122	CAEEL20018	NEMVE25053
OG0004123	CAEEL05731	NEMVE17411, NEMVE17410
OG0004124	CAEEL02724, CAEEL02723	NEMVE07304
OG0004127	CAEEL19955, CAEEL18275, CAEEL06860	NEMVE18642
OG0004128	CAEEL11738	NEMVE13713
OG0004130	CAEEL02356	NEMVE14705
OG0004133	CAEEL05363	NEMVE12851
OG0004134	CAEEL07495	NEMVE14887
OG0004135	CAEEL19516	NEMVE22322
OG0004136	CAEEL04479	NEMVE14508
OG0004142	CAEEL10168	NEMVE13449
OG0004145	CAEEL14009, CAEEL14333	NEMVE09487
OG0004147	CAEEL07109	NEMVE22674
OG0004148	CAEEL07951	NEMVE19504
OG0004151	CAEEL01499	NEMVE14229
OG0004153	CAEEL11562	NEMVE00083
OG0004157	CAEEL18994	NEMVE16426
OG0004158	CAEEL00394	NEMVE13617
OG0004159	CAEEL16103	NEMVE18358, NEMVE14604
OG0004160	CAEEL08700	NEMVE23083
OG0004161	CAEEL18958	NEMVE22412
OG0004164	CAEEL10119	NEMVE22345, NEMVE25928
OG0004166	CAEEL04359	NEMVE11924, NEMVE21562, NEMVE14358
OG0004167	CAEEL14218	NEMVE10378
OG0004168	CAEEL08233	NEMVE14660
OG0004169	CAEEL01556	NEMVE09703
OG0004170	CAEEL10605	NEMVE24511, NEMVE04516
OG0004171	CAEEL11852	NEMVE13975, NEMVE07139
OG0004176	CAEEL01489	NEMVE13135
OG0004178	CAEEL09854	NEMVE24562
OG0004179	CAEEL10656	NEMVE13848
OG0004180	CAEEL08381	NEMVE06343
OG0004181	CAEEL13830	NEMVE18763
OG0004184	CAEEL15780, CAEEL15781	NEMVE14561, NEMVE16222, NEMVE06168, NEMVE21069
OG0004186	CAEEL13926	NEMVE14257, NEMVE25645
OG0004187	CAEEL02068	NEMVE13250
OG0004188	CAEEL15410	NEMVE15828
OG0004189	CAEEL17811	NEMVE08777, NEMVE17967
OG0004198	CAEEL12770	NEMVE22383
OG0004215	CAEEL08870	NEMVE23791
OG0004216	CAEEL02995	NEMVE12581, NEMVE11628
OG0004217	CAEEL08020	NEMVE07703
OG0004218	CAEEL20381, CAEEL08860	NEMVE21685
OG0004219	CAEEL00713	NEMVE22540, NEMVE20986
OG0004222	CAEEL05571	NEMVE22431
OG0004223	CAEEL05790	NEMVE14495
OG0004225	CAEEL07717	NEMVE12928, NEMVE06699
OG0004227	CAEEL05233	NEMVE13579
OG0004228	CAEEL13669	NEMVE14091
OG0004229	CAEEL11625	NEMVE10839
OG0004230	CAEEL07897	NEMVE20221, NEMVE15013
OG0004231	CAEEL00452	NEMVE25640, NEMVE19289
OG0004232	CAEEL03690	NEMVE05374
OG0004233	CAEEL12306	NEMVE05082
OG0004236	CAEEL15188	NEMVE01769, NEMVE21449, NEMVE08213
OG0004240	CAEEL11686	NEMVE02594, NEMVE02188
OG0004241	CAEEL20251	NEMVE17443
OG0004242	CAEEL01841, CAEEL05945, CAEEL04061	NEMVE18228, NEMVE13800
OG0004243	CAEEL01439	NEMVE13950
OG0004244	CAEEL12157	NEMVE21955
OG0004245	CAEEL11730	NEMVE22952
OG0004246	CAEEL17853	NEMVE13565
OG0004248	CAEEL11465	NEMVE20564, NEMVE10713
OG0004249	CAEEL17634	NEMVE07696
OG0004250	CAEEL16187	NEMVE05051
OG0004252	CAEEL07003	NEMVE15040
OG0004253	CAEEL06637	NEMVE06410
OG0004254	CAEEL05989	NEMVE02453
OG0004255	CAEEL03031	NEMVE24360
OG0004257	CAEEL01608	NEMVE24614
OG0004258	CAEEL00939	NEMVE23518
OG0004259	CAEEL12479, CAEEL01029, CAEEL01027, CAEEL01028	NEMVE22430
OG0004261	CAEEL04677	NEMVE20799, NEMVE22436
OG0004262	CAEEL13871	NEMVE04762
OG0004263	CAEEL04092, CAEEL20329	NEMVE05868
OG0004265	CAEEL08248	NEMVE06493
OG0004267	CAEEL04354, CAEEL04355	NEMVE06676
OG0004268	CAEEL02406	NEMVE09145
OG0004269	CAEEL07842	NEMVE11660
OG0004270	CAEEL02066	NEMVE05372
OG0004271	CAEEL10494	NEMVE13196
OG0004273	CAEEL04799	NEMVE01963
OG0004274	CAEEL05009	NEMVE13344
OG0004277	CAEEL06545	NEMVE09367
OG0004278	CAEEL07238	NEMVE11125
OG0004280	CAEEL16211, CAEEL16212	NEMVE06242
OG0004282	CAEEL18359, CAEEL13638	NEMVE15059
OG0004283	CAEEL08314	NEMVE07709, NEMVE00512
OG0004284	CAEEL08527	NEMVE10541
OG0004285	CAEEL01238	NEMVE13116, NEMVE17912
OG0004287	CAEEL00835	NEMVE10700
OG0004288	CAEEL01059	NEMVE18710
OG0004289	CAEEL02984	NEMVE18867
OG0004290	CAEEL02030	NEMVE01915
OG0004291	CAEEL04748	NEMVE06141
OG0004292	CAEEL15301	NEMVE11084
OG0004295	CAEEL03919	NEMVE08615
OG0004297	CAEEL19228	NEMVE05511
OG0004299	CAEEL07283	NEMVE07833
OG0004301	CAEEL07551	NEMVE15665
OG0004302	CAEEL07295	NEMVE13868
OG0004303	CAEEL12783	NEMVE14939, NEMVE00925
OG0004304	CAEEL17137	NEMVE02041
OG0004305	CAEEL02874	NEMVE07351, NEMVE23119, NEMVE14272
OG0004307	CAEEL00090	NEMVE14393
OG0004308	CAEEL00320	NEMVE25489, NEMVE20752
OG0004309	CAEEL13877	NEMVE21890
OG0004310	CAEEL02565	NEMVE21788
OG0004312	CAEEL05846	NEMVE14123
OG0004314	CAEEL00001	NEMVE10498
OG0004316	CAEEL10340	NEMVE13067
OG0004317	CAEEL07185	NEMVE21704, NEMVE16794
OG0004321	CAEEL11975	NEMVE19590
OG0004324	CAEEL07830	NEMVE07951
OG0004325	CAEEL07606	NEMVE15420
OG0004326	CAEEL05465, CAEEL10687	NEMVE24895
OG0004328	CAEEL00916	NEMVE25033
OG0004329	CAEEL16040	NEMVE14876
OG0004330	CAEEL15513	NEMVE01493
OG0004331	CAEEL11038	NEMVE22843, NEMVE02042
OG0004332	CAEEL19699	NEMVE14173
OG0004333	CAEEL19900	NEMVE26003, NEMVE02002
OG0004334	CAEEL04372	NEMVE13239
OG0004335	CAEEL09206	NEMVE03938
OG0004338	CAEEL07793	NEMVE13087
OG0004344	CAEEL16267	NEMVE02635
OG0004345	CAEEL06934	NEMVE06527
OG0004348	CAEEL08518	NEMVE25252
OG0004349	CAEEL06923, CAEEL06922	NEMVE22471
OG0004350	CAEEL01588	NEMVE13828
OG0004351	CAEEL08854	NEMVE00918
OG0004353	CAEEL03078	NEMVE13665
OG0004355	CAEEL17139	NEMVE10193, NEMVE00030, NEMVE10196
OG0004356	CAEEL10602	NEMVE00913
OG0004357	CAEEL01908	NEMVE08918
OG0004358	CAEEL10874	NEMVE08331
OG0004359	CAEEL05118	NEMVE11194, NEMVE05627
OG0004360	CAEEL08760	NEMVE21274, NEMVE08954
OG0004361	CAEEL01764	NEMVE02934
OG0004362	CAEEL01360	NEMVE06585
OG0004364	CAEEL05913	NEMVE20700, NEMVE22420, NEMVE15837
OG0004365	CAEEL00507	NEMVE13126
OG0004368	CAEEL20084	NEMVE24990
OG0004369	CAEEL08210	NEMVE10451
OG0004370	CAEEL03244, CAEEL09918	NEMVE13399, NEMVE21469
OG0004372	CAEEL05609	NEMVE00915, NEMVE20036
OG0004373	CAEEL05891	NEMVE14057, NEMVE19923
OG0004374	CAEEL07100	NEMVE23199, NEMVE20953, NEMVE13234
OG0004376	CAEEL08383	NEMVE09342
OG0004377	CAEEL07838	NEMVE23502
OG0004378	CAEEL08612	NEMVE08774
OG0004379	CAEEL06174	NEMVE13525
OG0004380	CAEEL04195	NEMVE13704
OG0004381	CAEEL00194	NEMVE00013, NEMVE20297
OG0004382	CAEEL06795	NEMVE12708
OG0004388	CAEEL02922	NEMVE20460, NEMVE20103, NEMVE10684, NEMVE09689
OG0004389	CAEEL16085, CAEEL05794	NEMVE25116
OG0004390	CAEEL10569	NEMVE18831
OG0004391	CAEEL09690	NEMVE25027
OG0004392	CAEEL11311, CAEEL11312	NEMVE06757
OG0004393	CAEEL19535	NEMVE03424
OG0004394	CAEEL00556	NEMVE13031
OG0004396	CAEEL05746	NEMVE14513
OG0004398	CAEEL09179	NEMVE08807
OG0004399	CAEEL12106	NEMVE06137
OG0004401	CAEEL08851	NEMVE15063
OG0004402	CAEEL07455	NEMVE14293
OG0004403	CAEEL00967	NEMVE13305
OG0004404	CAEEL00266	NEMVE14747
OG0004407	CAEEL15656	NEMVE01541
OG0004409	CAEEL18900	NEMVE24584
OG0004417	CAEEL04605	NEMVE05869
OG0004419	CAEEL07142	NEMVE11160
OG0004423	CAEEL08323, CAEEL04481, CAEEL04480	NEMVE08914
OG0004425	CAEEL04267	NEMVE23884
OG0004426	CAEEL06644	NEMVE14125
OG0004459	CAEEL09113	NEMVE07035
OG0004460	CAEEL05618, CAEEL12160	NEMVE18796
OG0004462	CAEEL07505	NEMVE13727
OG0004465	CAEEL14659	NEMVE21926
OG0004467	CAEEL08802	NEMVE02056
OG0004468	CAEEL08068, CAEEL00974	NEMVE08237
OG0004471	CAEEL07653	NEMVE04795
OG0004472	CAEEL02040	NEMVE00917
OG0004474	CAEEL04978, CAEEL19704	NEMVE07662
OG0004476	CAEEL09485	NEMVE06718
OG0004479	CAEEL01982	NEMVE01055
OG0004481	CAEEL01863	NEMVE25241
OG0004484	CAEEL03718, CAEEL03716	NEMVE13818
OG0004486	CAEEL02086	NEMVE14675
OG0004487	CAEEL04119	NEMVE11590
OG0004489	CAEEL07471	NEMVE22535
OG0004490	CAEEL15483	NEMVE03491
OG0004492	CAEEL12152, CAEEL01223	NEMVE13230
OG0004493	CAEEL07084	NEMVE10267
OG0004494	CAEEL06691	NEMVE01991, NEMVE12026
OG0004495	CAEEL00990	NEMVE18943
OG0004496	CAEEL17616	NEMVE23787
OG0004498	CAEEL07493	NEMVE10128
OG0004500	CAEEL07302, CAEEL06408	NEMVE13883
OG0004501	CAEEL02204	NEMVE10634
OG0004505	CAEEL02342, CAEEL10487	NEMVE13485, NEMVE17550, NEMVE17551
OG0004506	CAEEL09652	NEMVE15612
OG0004507	CAEEL02892	NEMVE21959
OG0004509	CAEEL08073, CAEEL06714	NEMVE14984
OG0004511	CAEEL00625	NEMVE23558
OG0004513	CAEEL02074	NEMVE22677
OG0004514	CAEEL07361	NEMVE19912, NEMVE25850
OG0004516	CAEEL09798	NEMVE01959
OG0004517	CAEEL19843	NEMVE09567
OG0004518	CAEEL18955	NEMVE05509
OG0004519	CAEEL09657	NEMVE01745
OG0004520	CAEEL04837	NEMVE23460
OG0004523	CAEEL05687	NEMVE24572
OG0004525	CAEEL03911	NEMVE09848
OG0004526	CAEEL07101	NEMVE00195
OG0004532	CAEEL10922	NEMVE06307, NEMVE11434
OG0004533	CAEEL01233	NEMVE13309, NEMVE20488
OG0004535	CAEEL05920	NEMVE14895
OG0004538	CAEEL15076	NEMVE20187, NEMVE11904, NEMVE14557
OG0004539	CAEEL15237	NEMVE06340
OG0004542	CAEEL08914	NEMVE22875
OG0004543	CAEEL06797	NEMVE15333
OG0004544	CAEEL10954	NEMVE13619
OG0004545	CAEEL06229	NEMVE09905
OG0004546	CAEEL12390	NEMVE24991
OG0004548	CAEEL05049	NEMVE09850, NEMVE24852
OG0004551	CAEEL07605	NEMVE05944
OG0004552	CAEEL14818	NEMVE14503
OG0004553	CAEEL01890	NEMVE24685
OG0004554	CAEEL12132	NEMVE24554, NEMVE20303
OG0004555	CAEEL01286	NEMVE05464
OG0004557	CAEEL19316	NEMVE22368
OG0004558	CAEEL01825	NEMVE07860, NEMVE19747
OG0004559	CAEEL01667	NEMVE09979
OG0004563	CAEEL05628	NEMVE13109, NEMVE21039
OG0004564	CAEEL15096	NEMVE10745
OG0004566	CAEEL08060	NEMVE05423
OG0004567	CAEEL19136, CAEEL09098	NEMVE08979
OG0004569	CAEEL05747	NEMVE11455, NEMVE25874
OG0004572	CAEEL15485	NEMVE09747
OG0004573	CAEEL03080	NEMVE10987, NEMVE20146
OG0004574	CAEEL05144	NEMVE20279, NEMVE11028
OG0004577	CAEEL02135, CAEEL02134	NEMVE25631
OG0004579	CAEEL12615	NEMVE14497
OG0004581	CAEEL20357	NEMVE20283, NEMVE10061
OG0004582	CAEEL14132	NEMVE02471, NEMVE09353
OG0004583	CAEEL07667	NEMVE13969
OG0004584	CAEEL07066	NEMVE24702
OG0004585	CAEEL02092	NEMVE22328
OG0004587	CAEEL08366	NEMVE04673
OG0004588	CAEEL08586	NEMVE13733, NEMVE18431
OG0004589	CAEEL09315	NEMVE22288
OG0004590	CAEEL07891	NEMVE25895, NEMVE18908
OG0004592	CAEEL05824	NEMVE04397
OG0004595	CAEEL08365	NEMVE23888
OG0004596	CAEEL00832	NEMVE03724
OG0004598	CAEEL02939	NEMVE02671
OG0004598	CAEEL06555, CAEEL06534, CAEEL20764	NEMVE17518
OG0004599	CAEEL18962	NEMVE14260, NEMVE17942
OG0004602	CAEEL17403	NEMVE14888
OG0004603	CAEEL01453	NEMVE10302
OG0004606	CAEEL07463	NEMVE10087
OG0004609	CAEEL01549, CAEEL18748	NEMVE13242
OG0004610	CAEEL01077	NEMVE14987
OG0004611	CAEEL06872	NEMVE16538
OG0004612	CAEEL17404	NEMVE06661
OG0004613	CAEEL11219	NEMVE14649, NEMVE02540
OG0004614	CAEEL14871	NEMVE16785
OG0004616	CAEEL02677	NEMVE13537
OG0004618	CAEEL11221	NEMVE08467, NEMVE02644, NEMVE08128
OG0004619	CAEEL07756	NEMVE14883, NEMVE00286
OG0004621	CAEEL01185	NEMVE15548
OG0004622	CAEEL00340, CAEEL00339	NEMVE18062, NEMVE01350
OG0004625	CAEEL07707	NEMVE07306
OG0004626	CAEEL02718	NEMVE14880, NEMVE03566, NEMVE12350
OG0004627	CAEEL03177, CAEEL14265	NEMVE14505
OG0004631	CAEEL16838, CAEEL04543, CAEEL20866, CAEEL16837	NEMVE10220
OG0004633	CAEEL05017, CAEEL04995, CAEEL07556	NEMVE14514, NEMVE14238
OG0004634	CAEEL04100	NEMVE04611
OG0004635	CAEEL00310	NEMVE12750, NEMVE15016
OG0004638	CAEEL15951	NEMVE22582
OG0004639	CAEEL10507	NEMVE18292
OG0004640	CAEEL00547	NEMVE08804
OG0004641	CAEEL19853	NEMVE11881, NEMVE13912, NEMVE08629
OG0004642	CAEEL00483	NEMVE16068, NEMVE12541
OG0004643	CAEEL14114	NEMVE01855
OG0004644	CAEEL03030	NEMVE12396, NEMVE25830
OG0004648	CAEEL08010	NEMVE14967
OG0004649	CAEEL08731	NEMVE13434
OG0004652	CAEEL00605	NEMVE06739
OG0004654	CAEEL11750	NEMVE23143
OG0004655	CAEEL08002	NEMVE09086, NEMVE00666
OG0004656	CAEEL20024, CAEEL05907	NEMVE08568
OG0004657	CAEEL03111	NEMVE07292
OG0004658	CAEEL10598, CAEEL10597	NEMVE00155, NEMVE13379
OG0004662	CAEEL07384, CAEEL15414	NEMVE14599
OG0004663	CAEEL07711	NEMVE13231
OG0004664	CAEEL14781	NEMVE12499, NEMVE19719
OG0004668	CAEEL08996	NEMVE07904
OG0004669	CAEEL16538	NEMVE14751
OG0004670	CAEEL02555	NEMVE13348
OG0004671	CAEEL07417	NEMVE15017
OG0004672	CAEEL13478, CAEEL04196	NEMVE04927
OG0004674	CAEEL04819	NEMVE15105
OG0004675	CAEEL00752	NEMVE19531, NEMVE12308
OG0004677	CAEEL15841	NEMVE01225
OG0004678	CAEEL08038	NEMVE09441
OG0004681	CAEEL07293	NEMVE17985
OG0004682	CAEEL05023	NEMVE16012
OG0004683	CAEEL15952	NEMVE10379
OG0004684	CAEEL14663	NEMVE15028
OG0004685	CAEEL09080	NEMVE13564, NEMVE20938
OG0004687	CAEEL14139	NEMVE11074
OG0004689	CAEEL04374	NEMVE10990
OG0004690	CAEEL19211, CAEEL07164, CAEEL19526	NEMVE07181
OG0004691	CAEEL06746	NEMVE07925
OG0004694	CAEEL10169	NEMVE22054
OG0004697	CAEEL08756	NEMVE04721
OG0004699	CAEEL06377	NEMVE08956
OG0004700	CAEEL14721	NEMVE22202
OG0004703	CAEEL06877	NEMVE23725
OG0004704	CAEEL18407	NEMVE25098
OG0004705	CAEEL07549	NEMVE13269
OG0004708	CAEEL19872	NEMVE22362
OG0004711	CAEEL00544	NEMVE22209
OG0004728	CAEEL00538	NEMVE24238
OG0004730	CAEEL07318	NEMVE14157
OG0004731	CAEEL07767	NEMVE24589
OG0004733	CAEEL14033	NEMVE08830
OG0004735	CAEEL15164	NEMVE05167
OG0004739	CAEEL11525, CAEEL11526	NEMVE15022
OG0004740	CAEEL00607	NEMVE22822, NEMVE13094
OG0004743	CAEEL09903	NEMVE21851, NEMVE20722
OG0004744	CAEEL01018	NEMVE21304, NEMVE02941, NEMVE24723
OG0004746	CAEEL06526, CAEEL06525	NEMVE06678
OG0004747	CAEEL05338	NEMVE09582, NEMVE25622
OG0004749	CAEEL01493	NEMVE21861
OG0004752	CAEEL01146	NEMVE07471
OG0004753	CAEEL05745	NEMVE12732, NEMVE14959, NEMVE00501
OG0004754	CAEEL09862	NEMVE10627, NEMVE24818
OG0004756	CAEEL04839	NEMVE14252
OG0004758	CAEEL07889	NEMVE11732, NEMVE05918
OG0004759	CAEEL14427	NEMVE05670
OG0004760	CAEEL04521	NEMVE22531
OG0004762	CAEEL04079	NEMVE23213
OG0004763	CAEEL09072, CAEEL20382	NEMVE14983
OG0004764	CAEEL08826	NEMVE10488
OG0004765	CAEEL05458	NEMVE21803
OG0004766	CAEEL11340	NEMVE23449
OG0004767	CAEEL15300	NEMVE13831
OG0004768	CAEEL15484	NEMVE14625, NEMVE17029
OG0004769	CAEEL12780	NEMVE09060
OG0004770	CAEEL01889	NEMVE10973
OG0004772	CAEEL18433	NEMVE01278
OG0004774	CAEEL06238	NEMVE08683
OG0004775	CAEEL13367, CAEEL13366	NEMVE21681
OG0004776	CAEEL08387	NEMVE08011
OG0004781	CAEEL08433	NEMVE08486
OG0004784	CAEEL12805	NEMVE09476
OG0004785	CAEEL06884	NEMVE14332, NEMVE12269
OG0004786	CAEEL08213	NEMVE03480, NEMVE16746
OG0004787	CAEEL05444	NEMVE25138
OG0004789	CAEEL02896	NEMVE00942, NEMVE12669, NEMVE13431, NEMVE01982
OG0004790	CAEEL09153	NEMVE08026
OG0004791	CAEEL06281	NEMVE24573
OG0004792	CAEEL07537	NEMVE22524
OG0004793	CAEEL04135, CAEEL04136	NEMVE16797
OG0004794	CAEEL18384	NEMVE09539
OG0004795	CAEEL08472	NEMVE17130, NEMVE09760
OG0004797	CAEEL00938	NEMVE14389
OG0004805	CAEEL12139	NEMVE06909
OG0004808	CAEEL02473, CAEEL11207	NEMVE23142, NEMVE00017
OG0004811	CAEEL01647	NEMVE14893
OG0004812	CAEEL13048, CAEEL18140	NEMVE10095, NEMVE10094
OG0004813	CAEEL00671	NEMVE13765
OG0004814	CAEEL07145	NEMVE22496
OG0004815	CAEEL20168	NEMVE17072
OG0004816	CAEEL16537	NEMVE24963
OG0004817	CAEEL06643	NEMVE23666
OG0004819	CAEEL17427	NEMVE10396, NEMVE20374
OG0004820	CAEEL02793	NEMVE22650
OG0004822	CAEEL08056	NEMVE13105
OG0004825	CAEEL11735	NEMVE15161
OG0004826	CAEEL15579	NEMVE14605
OG0004828	CAEEL10102	NEMVE25343
OG0004829	CAEEL10445	NEMVE15042, NEMVE00163
OG0004830	CAEEL14471	NEMVE17353
OG0004832	CAEEL07284	NEMVE21691
OG0004833	CAEEL01811, CAEEL01810, CAEEL17285, CAEEL17797, CAEEL16922	NEMVE13547
OG0004835	CAEEL18124	NEMVE08208
OG0004836	CAEEL07499	NEMVE22477
OG0004837	CAEEL17416	NEMVE10875
OG0004838	CAEEL14322	NEMVE14762
OG0004839	CAEEL00540	NEMVE21719
OG0004840	CAEEL00561	NEMVE08926
OG0004841	CAEEL02557	NEMVE13314
OG0004842	CAEEL15435	NEMVE21848
OG0004843	CAEEL04542	NEMVE13339, NEMVE11986
OG0004844	CAEEL14096	NEMVE18136
OG0004845	CAEEL00830	NEMVE20247
OG0004849	CAEEL05685	NEMVE14210
OG0004851	CAEEL09166	NEMVE14191
OG0004852	CAEEL08142	NEMVE25433
OG0004853	CAEEL20498	NEMVE25313
OG0004854	CAEEL02729	NEMVE22394
OG0004856	CAEEL19311	NEMVE05569
OG0004858	CAEEL09152	NEMVE22404
OG0004859	CAEEL09290	NEMVE06338
OG0004860	CAEEL06108	NEMVE23295
OG0004862	CAEEL08490	NEMVE17522
OG0004863	CAEEL15773	NEMVE22313
OG0004864	CAEEL09721, CAEEL09722	NEMVE23293
OG0004865	CAEEL07300	NEMVE21865
OG0004866	CAEEL11181	NEMVE22450
OG0004870	CAEEL11148	NEMVE22132, NEMVE13530
OG0004871	CAEEL08934	NEMVE14536
OG0004873	CAEEL10496, CAEEL15348	NEMVE21911
OG0004874	CAEEL06394	NEMVE08254
OG0004875	CAEEL02867	NEMVE13402
OG0004877	CAEEL07946, CAEEL07947	NEMVE12565, NEMVE13079, NEMVE04687
OG0004880	CAEEL10160	NEMVE12954
OG0004881	CAEEL06389	NEMVE02049
OG0004882	CAEEL20468	NEMVE17312, NEMVE12590
OG0004884	CAEEL16735	NEMVE02134, NEMVE00624
OG0004885	CAEEL05871	NEMVE11478, NEMVE07061
OG0004887	CAEEL07579	NEMVE22398
OG0004890	CAEEL07834, CAEEL07833	NEMVE25199
OG0004891	CAEEL20745	NEMVE22337
OG0004893	CAEEL00322	NEMVE23196
OG0004896	CAEEL17820	NEMVE11249
OG0004897	CAEEL08009	NEMVE13596
OG0004898	CAEEL09548	NEMVE05893, NEMVE21394
OG0004899	CAEEL09181	NEMVE22568
OG0004900	CAEEL07133	NEMVE15535, NEMVE25162
OG0004901	CAEEL20837	NEMVE05379
OG0004902	CAEEL15345	NEMVE14740
OG0004903	CAEEL00424	NEMVE13217
OG0004904	CAEEL09286	NEMVE13083
OG0004906	CAEEL14478	NEMVE07063
OG0004907	CAEEL03774, CAEEL04312	NEMVE08605
OG0004911	CAEEL08171	NEMVE19493
OG0004913	CAEEL04759, CAEEL19345	NEMVE18631
OG0004917	CAEEL02599	NEMVE22754
OG0004919	CAEEL05201	NEMVE14165
OG0004920	CAEEL20503	NEMVE04726
OG0004921	CAEEL15731	NEMVE24186
OG0004922	CAEEL03541	NEMVE25720, NEMVE22660
OG0004924	CAEEL19399, CAEEL02108	NEMVE08496
OG0004925	CAEEL12266	NEMVE07632
OG0004926	CAEEL03668	NEMVE25955
OG0004927	CAEEL14292	NEMVE07100
OG0004928	CAEEL00896	NEMVE25903
OG0004929	CAEEL01165	NEMVE23443
OG0004930	CAEEL07601	NEMVE08872
OG0004931	CAEEL18664	NEMVE15057
OG0004932	CAEEL13052	NEMVE25699
OG0004934	CAEEL18162	NEMVE14582, NEMVE06775
OG0004939	CAEEL07671	NEMVE13527
OG0004940	CAEEL02013	NEMVE03181
OG0004941	CAEEL09039	NEMVE12882, NEMVE15741
OG0004944	CAEEL11095	NEMVE17558
OG0004946	CAEEL04126	NEMVE17881
OG0004952	CAEEL16397	NEMVE22987
OG0004954	CAEEL15813	NEMVE13769, NEMVE13543
OG0004955	CAEEL07135	NEMVE24312
OG0004957	CAEEL18102	NEMVE13489
OG0004960	CAEEL10532	NEMVE00950
OG0004961	CAEEL08261	NEMVE22542
OG0004962	CAEEL12650	NEMVE08838
OG0004963	CAEEL02957	NEMVE09267
OG0004964	CAEEL08584	NEMVE14109
OG0004967	CAEEL01452	NEMVE23865
OG0004968	CAEEL01209	NEMVE14001, NEMVE12446
OG0004969	CAEEL00449	NEMVE14164, NEMVE21390
OG0004970	CAEEL00883	NEMVE24152
OG0004972	CAEEL09033, CAEEL08011	NEMVE22512
OG0004973	CAEEL04625	NEMVE11344
OG0004975	CAEEL09604, CAEEL09605, CAEEL09603	NEMVE12292, NEMVE01450, NEMVE11552
OG0004976	CAEEL07289	NEMVE07826, NEMVE07806
OG0004977	CAEEL02171	NEMVE20344, NEMVE16863
OG0004978	CAEEL08000	NEMVE23265
OG0004979	CAEEL08214	NEMVE09400
OG0004980	CAEEL02291	NEMVE25421
OG0004981	CAEEL09447	NEMVE21260, NEMVE15079
OG0004982	CAEEL04257	NEMVE25620
OG0004985	CAEEL12156	NEMVE22448
OG0004988	CAEEL17794, CAEEL18022	NEMVE13432
OG0004989	CAEEL05203	NEMVE14722
OG0004991	CAEEL09801	NEMVE05198
OG0004993	CAEEL15309	NEMVE14587
OG0004996	CAEEL17438, CAEEL11752	NEMVE05000
OG0004997	CAEEL04822	NEMVE04870, NEMVE21142
OG0004999	CAEEL05368	NEMVE21935
OG0005002	CAEEL01672	NEMVE14489
OG0005003	CAEEL01322, CAEEL00099	NEMVE02750
OG0005007	CAEEL00948	NEMVE11282
OG0005009	CAEEL18496, CAEEL07665	NEMVE10859
OG0005010	CAEEL16152, CAEEL15693	NEMVE25608
OG0005014	CAEEL11918	NEMVE04481, NEMVE12690, NEMVE14836
OG0005015	CAEEL11900	NEMVE22631
OG0005021	CAEEL10907, CAEEL20625	NEMVE13857
OG0005038	CAEEL10919	NEMVE21936
OG0005040	CAEEL00444	NEMVE05703, NEMVE15873
OG0005044	CAEEL18052, CAEEL08925	NEMVE22165
OG0005045	CAEEL02865, CAEEL15654, CAEEL18839, CAEEL19319	NEMVE01206
OG0005046	CAEEL06278	NEMVE24288
OG0005048	CAEEL08395	NEMVE00607, NEMVE24484
OG0005049	CAEEL05912	NEMVE16413
OG0005053	CAEEL05072	NEMVE05596
OG0005055	CAEEL15917	NEMVE08898
OG0005061	CAEEL06935	NEMVE19746, NEMVE23632
OG0005062	CAEEL15834	NEMVE18856
OG0005064	CAEEL02804	NEMVE08493
OG0005065	CAEEL15959	NEMVE10847
OG0005066	CAEEL04324	NEMVE13164
OG0005067	CAEEL09402	NEMVE21762, NEMVE00117, NEMVE21170
OG0005068	CAEEL06007	NEMVE09278
OG0005069	CAEEL20392, CAEEL03480, CAEEL07766, CAEEL05483, CAEEL05440	NEMVE11714, NEMVE05735
OG0005072	CAEEL08088	NEMVE13273
OG0005075	CAEEL12679, CAEEL12680	NEMVE22600
OG0005076	CAEEL00314	NEMVE19049
OG0005077	CAEEL03715	NEMVE14220
OG0005079	CAEEL04258	NEMVE14064
OG0005081	CAEEL00648	NEMVE04796
OG0005086	CAEEL10116	NEMVE07482
OG0005087	CAEEL00397	NEMVE14760, NEMVE21110
OG0005089	CAEEL01129	NEMVE15030
OG0005090	CAEEL07862	NEMVE11209, NEMVE18162
