Orthogroup	CAEEL	SCHMD
OG0006283	CAEEL00881	SCHMD29071, SCHMD06325
OG0006284	CAEEL08923	SCHMD20607, SCHMD19598
OG0006285	CAEEL04794	SCHMD01607, SCHMD01606
OG0006286	CAEEL00158	SCHMD01297, SCHMD01298
OG0006289	CAEEL07964	SCHMD08039
OG0006290	CAEEL04712	SCHMD00955
OG0006291	CAEEL00609	SCHMD09043
OG0006293	CAEEL07928	SCHMD16297
OG0006294	CAEEL14462	SCHMD15450, SCHMD16229
OG0006295	CAEEL09568	SCHMD02966
OG0006297	CAEEL11872	SCHMD09759
OG0006301	CAEEL17598	SCHMD09923
OG0006306	CAEEL01065	SCHMD12510, SCHMD15396
OG0006309	CAEEL05232	SCHMD24369, SCHMD08923
OG0006311	CAEEL17612	SCHMD23312
OG0006313	CAEEL05123	SCHMD09169
OG0006315	CAEEL15905	SCHMD05407
OG0006319	CAEEL13894	SCHMD10541, SCHMD13166
OG0006322	CAEEL09507	SCHMD10221
OG0006323	CAEEL02251	SCHMD04105
OG0006329	CAEEL02571	SCHMD03462, SCHMD08342
OG0006330	CAEEL06542	SCHMD08412
OG0006331	CAEEL13794	SCHMD09182, SCHMD12138
OG0006332	CAEEL10865	SCHMD14581
OG0006334	CAEEL08411, CAEEL18378	SCHMD05752, SCHMD05753
OG0006335	CAEEL04124, CAEEL00475	SCHMD11650, SCHMD08469
OG0006340	CAEEL11454	SCHMD19432
OG0006341	CAEEL06023	SCHMD05125
OG0006344	CAEEL14876	SCHMD21084, SCHMD09358
OG0006346	CAEEL05783	SCHMD01626
OG0006347	CAEEL07567	SCHMD07723
OG0006350	CAEEL07674	SCHMD09296
OG0006352	CAEEL02603	SCHMD07373
OG0006353	CAEEL19140, CAEEL05676	SCHMD10639
OG0006360	CAEEL05277	SCHMD08060
OG0006362	CAEEL00998	SCHMD03337
OG0006363	CAEEL00971	SCHMD19238
OG0006365	CAEEL12631	SCHMD14860
OG0006370	CAEEL05220	SCHMD28920
OG0006372	CAEEL09848	SCHMD07447
OG0006375	CAEEL00741	SCHMD00652
OG0006376	CAEEL15051	SCHMD06608
OG0006377	CAEEL09247	SCHMD10116
OG0006378	CAEEL04747	SCHMD10668, SCHMD11255
OG0006381	CAEEL09800	SCHMD24227, SCHMD16114
OG0006386	CAEEL02065	SCHMD13835, SCHMD19804
OG0006387	CAEEL00319	SCHMD14692
OG0006392	CAEEL07571	SCHMD15116, SCHMD12579
OG0006395	CAEEL11636	SCHMD08199
OG0006399	CAEEL07489	SCHMD08267
OG0006402	CAEEL14843	SCHMD13826, SCHMD09114
OG0006406	CAEEL04927, CAEEL07538	SCHMD27566
OG0006408	CAEEL15120	SCHMD11225
OG0006414	CAEEL18847	SCHMD18742
OG0006442	CAEEL03041	SCHMD29787, SCHMD29760
OG0006443	CAEEL07304	SCHMD12255, SCHMD24636, SCHMD25778
OG0006448	CAEEL07841	SCHMD18654
OG0006449	CAEEL08133, CAEEL02036	SCHMD06362
OG0006454	CAEEL06995	SCHMD07698
OG0006456	CAEEL09794	SCHMD11711, SCHMD17298, SCHMD12535
OG0006457	CAEEL05605	SCHMD16313
OG0006459	CAEEL00244	SCHMD21368, SCHMD10905
OG0006460	CAEEL10630	SCHMD24130, SCHMD18002
OG0006461	CAEEL11863	SCHMD19693, SCHMD11861
OG0006462	CAEEL05709	SCHMD07729
OG0006464	CAEEL01413	SCHMD12787, SCHMD19777
OG0006465	CAEEL10921	SCHMD28077, SCHMD07507
OG0006467	CAEEL02861	SCHMD04209
OG0006472	CAEEL03032, CAEEL18854, CAEEL02993, CAEEL18340	SCHMD23852, SCHMD12162
OG0006474	CAEEL07206	SCHMD03155, SCHMD23229, SCHMD24070
OG0006475	CAEEL07548	SCHMD12763
OG0006476	CAEEL12092	SCHMD29103, SCHMD25388
OG0006478	CAEEL06158	SCHMD01744
OG0006479	CAEEL05626	SCHMD20030
OG0006480	CAEEL10265, CAEEL10266	SCHMD01088
OG0006481	CAEEL19099, CAEEL01638	SCHMD02855
OG0006482	CAEEL10834	SCHMD06492
OG0006488	CAEEL17648	SCHMD29514, SCHMD21588
OG0006490	CAEEL11637	SCHMD00433
OG0006501	CAEEL16016	SCHMD05406
OG0006503	CAEEL07188	SCHMD07908
OG0006505	CAEEL06783	SCHMD08554, SCHMD08796
OG0006509	CAEEL00006, CAEEL15373	SCHMD13705
OG0006511	CAEEL02676	SCHMD03048
OG0006512	CAEEL07313	SCHMD12217, SCHMD11205
OG0006514	CAEEL07858	SCHMD08264
OG0006515	CAEEL02554	SCHMD03249
OG0006517	CAEEL01423	SCHMD00950
OG0006519	CAEEL05908	SCHMD25528
OG0006520	CAEEL13792	SCHMD00155
OG0006523	CAEEL15760	SCHMD12246, SCHMD13301
OG0006528	CAEEL14466	SCHMD09670
OG0006532	CAEEL05678	SCHMD27245
OG0006533	CAEEL19649	SCHMD18626, SCHMD14559, SCHMD18625
OG0006536	CAEEL05174	SCHMD28548
OG0006538	CAEEL07903, CAEEL04060	SCHMD09434
OG0006540	CAEEL19898	SCHMD24252, SCHMD19265
OG0006542	CAEEL04749	SCHMD07956
OG0006543	CAEEL05304	SCHMD05909
OG0006544	CAEEL02597	SCHMD05488
OG0006545	CAEEL08394	SCHMD08819
OG0006546	CAEEL16446	SCHMD22666, SCHMD26503
OG0006547	CAEEL09736	SCHMD01454
OG0006550	CAEEL02186	SCHMD05608
OG0006552	CAEEL02725	SCHMD16090
OG0006553	CAEEL06508	SCHMD03817
OG0006554	CAEEL09071	SCHMD10460, SCHMD23338, SCHMD12851, SCHMD13974
OG0006556	CAEEL00553	SCHMD10898, SCHMD08118
OG0006557	CAEEL07597	SCHMD15751
OG0006561	CAEEL16404	SCHMD07629
OG0006567	CAEEL15749	SCHMD25728, SCHMD21897
OG0006570	CAEEL15966	SCHMD12205, SCHMD05328
OG0006571	CAEEL05447	SCHMD00180, SCHMD27487
OG0006573	CAEEL05442	SCHMD10554
OG0006574	CAEEL01738	SCHMD18201
OG0006579	CAEEL07922	SCHMD11335, SCHMD14843
OG0006583	CAEEL01627	SCHMD08738
OG0006588	CAEEL11640	SCHMD29130
OG0006590	CAEEL15655	SCHMD02740
OG0006594	CAEEL00833	SCHMD00507
OG0006595	CAEEL10661	SCHMD08252
OG0006596	CAEEL00560	SCHMD05657
OG0006597	CAEEL10448	SCHMD04098
OG0006598	CAEEL03295	SCHMD23134
OG0006603	CAEEL00624	SCHMD13311, SCHMD24906
OG0006604	CAEEL07198	SCHMD12610
OG0006606	CAEEL07376	SCHMD11990
OG0006607	CAEEL01560	SCHMD00025
OG0006608	CAEEL05698	SCHMD21063
OG0006610	CAEEL11386	SCHMD10412
OG0006614	CAEEL05124	SCHMD05476
OG0006615	CAEEL09131	SCHMD02189
OG0006621	CAEEL07639	SCHMD06932
OG0006622	CAEEL05834	SCHMD16418, SCHMD16456
OG0006624	CAEEL07631	SCHMD28658, SCHMD27359
OG0006626	CAEEL07560	SCHMD05850
OG0006628	CAEEL07329	SCHMD10378
OG0006630	CAEEL11696	SCHMD02436
OG0006631	CAEEL00720	SCHMD24627, SCHMD24745
OG0006632	CAEEL00199	SCHMD11914, SCHMD18633
OG0006633	CAEEL00427	SCHMD06460
OG0006636	CAEEL07724	SCHMD09363
OG0006637	CAEEL12125	SCHMD17064, SCHMD26047
OG0006646	CAEEL15891	SCHMD10329
OG0006647	CAEEL07174	SCHMD12770, SCHMD12371
OG0006648	CAEEL01435	SCHMD13489
OG0006651	CAEEL09522	SCHMD07289, SCHMD06082
OG0006655	CAEEL00324	SCHMD00645
OG0006658	CAEEL00269	SCHMD07703, SCHMD19832
OG0006662	CAEEL12773	SCHMD11088, SCHMD02344
OG0006663	CAEEL08458	SCHMD05461
OG0006664	CAEEL01906	SCHMD01212
OG0006666	CAEEL05999	SCHMD00843
OG0006667	CAEEL01250	SCHMD02023
OG0006668	CAEEL06992	SCHMD00035
OG0006669	CAEEL08205	SCHMD15456
OG0006670	CAEEL05160	SCHMD06283
OG0006673	CAEEL00769	SCHMD11139, SCHMD01947
OG0006675	CAEEL09407, CAEEL09408, CAEEL18361	SCHMD10065, SCHMD21124
OG0006678	CAEEL12368	SCHMD02351
OG0006680	CAEEL09390	SCHMD07321, SCHMD04365
OG0006683	CAEEL00441	SCHMD12055
OG0006684	CAEEL11224	SCHMD03196
OG0006686	CAEEL20085	SCHMD05511
OG0006690	CAEEL11346	SCHMD02600
OG0006691	CAEEL07500	SCHMD14621
OG0006692	CAEEL00770	SCHMD15336
OG0006693	CAEEL13049, CAEEL08528, CAEEL19542	SCHMD00589
OG0006694	CAEEL01422	SCHMD05629
OG0006695	CAEEL17851	SCHMD06025
OG0006702	CAEEL08311	SCHMD29672
OG0006703	CAEEL00186	SCHMD00739
OG0006705	CAEEL04478	SCHMD14770, SCHMD13114
OG0006706	CAEEL11633	SCHMD12854
OG0006709	CAEEL07440	SCHMD06005
OG0006712	CAEEL01534	SCHMD13757
OG0006717	CAEEL00315	SCHMD09869
OG0006718	CAEEL08308	SCHMD01411
OG0006720	CAEEL09628	SCHMD15330, SCHMD18737
OG0006722	CAEEL04109	SCHMD18971, SCHMD24284
OG0006723	CAEEL07804	SCHMD12671
OG0006726	CAEEL18959	SCHMD22403
OG0006727	CAEEL10628	SCHMD01781
OG0006730	CAEEL07386, CAEEL18705	SCHMD15242
OG0006735	CAEEL20573	SCHMD23549, SCHMD18150, SCHMD22619
OG0006736	CAEEL01882	SCHMD17556, SCHMD11091
OG0006737	CAEEL18816	SCHMD05655
OG0006741	CAEEL11903	SCHMD21104, SCHMD16448
OG0006742	CAEEL06688, CAEEL06689	SCHMD14364
OG0006749	CAEEL08028	SCHMD17569
OG0006750	CAEEL02998	SCHMD04443, SCHMD17273, SCHMD07663
OG0006752	CAEEL12417	SCHMD12442
OG0006753	CAEEL06421	SCHMD08285
OG0006754	CAEEL15551	SCHMD13342
OG0006755	CAEEL08754	SCHMD10228
OG0006757	CAEEL05691	SCHMD08426
OG0006758	CAEEL05308	SCHMD05008, SCHMD10024
OG0006766	CAEEL04604	SCHMD07248
OG0006768	CAEEL07976	SCHMD03977
OG0006769	CAEEL00344	SCHMD02572
OG0006772	CAEEL06744, CAEEL20464	SCHMD01476
OG0006777	CAEEL17985	SCHMD08214
OG0006780	CAEEL03293	SCHMD13525, SCHMD14457
OG0006791	CAEEL11174	SCHMD15752
OG0006826	CAEEL07305	SCHMD05426
OG0006830	CAEEL01610	SCHMD01740
OG0006833	CAEEL01607	SCHMD25705, SCHMD22029
OG0006835	CAEEL10984	SCHMD11727, SCHMD11726
OG0006838	CAEEL04815	SCHMD01402
OG0006842	CAEEL01401	SCHMD07853
OG0006843	CAEEL01030	SCHMD10166
OG0006844	CAEEL01019	SCHMD10998
OG0006846	CAEEL15729	SCHMD24471
OG0006851	CAEEL12983	SCHMD13891, SCHMD10310
OG0006853	CAEEL10839	SCHMD21179
OG0006860	CAEEL08670	SCHMD14888, SCHMD01768
OG0006864	CAEEL08583	SCHMD09900
OG0006867	CAEEL15109	SCHMD19722
OG0006875	CAEEL10848	SCHMD14340
OG0006876	CAEEL04447	SCHMD01180
OG0006878	CAEEL06314	SCHMD07673
OG0006881	CAEEL09403	SCHMD13107
OG0006882	CAEEL09595	SCHMD08215
OG0006886	CAEEL05972, CAEEL05973	SCHMD04628
OG0006887	CAEEL04262	SCHMD02004
OG0006890	CAEEL05820	SCHMD09977
OG0006891	CAEEL07412	SCHMD16311
OG0006892	CAEEL07307	SCHMD06736, SCHMD03941
OG0006894	CAEEL12154	SCHMD08244
OG0006895	CAEEL18907	SCHMD25533, SCHMD25532
OG0006897	CAEEL00287	SCHMD14554
OG0006901	CAEEL06883	SCHMD00150
OG0006902	CAEEL02536	SCHMD09576
OG0006906	CAEEL05830	SCHMD01345
OG0006908	CAEEL07115	SCHMD13404
OG0006914	CAEEL01820	SCHMD02005
OG0006917	CAEEL05784	SCHMD15444, SCHMD23496
OG0006918	CAEEL01349	SCHMD02128
OG0006919	CAEEL05782	SCHMD04163
OG0006920	CAEEL08877	SCHMD07640
OG0006923	CAEEL09234	SCHMD18989, SCHMD10987
OG0006924	CAEEL12241	SCHMD07270
OG0006926	CAEEL19851, CAEEL00630	SCHMD18025, SCHMD24077
OG0006927	CAEEL11861	SCHMD05483
OG0006931	CAEEL14601	SCHMD09823
OG0006934	CAEEL00405	SCHMD02940
OG0006937	CAEEL00825	SCHMD07394
OG0006938	CAEEL00362	SCHMD13105
OG0006939	CAEEL14723	SCHMD19736, SCHMD17847
OG0006942	CAEEL08740	SCHMD05106
OG0006944	CAEEL11263	SCHMD23114, SCHMD00759
OG0006945	CAEEL08245	SCHMD20350, SCHMD21540
OG0006948	CAEEL04453	SCHMD10039
OG0006949	CAEEL00718	SCHMD04433
OG0006952	CAEEL11032	SCHMD00571
OG0006954	CAEEL16023	SCHMD05444
OG0006957	CAEEL08617	SCHMD21016, SCHMD16664
OG0006959	CAEEL04110	SCHMD14675, SCHMD12735
OG0006960	CAEEL12630	SCHMD15792, SCHMD13924
OG0006962	CAEEL05048	SCHMD02602
OG0006964	CAEEL00220	SCHMD05582, SCHMD05580
OG0006966	CAEEL05641	SCHMD17179
OG0006967	CAEEL06996	SCHMD06876
OG0006968	CAEEL00986	SCHMD05919
OG0006973	CAEEL00443	SCHMD01554
OG0006975	CAEEL06258	SCHMD29017
OG0006977	CAEEL11170	SCHMD21617, SCHMD19289
OG0006979	CAEEL01624	SCHMD02713
OG0006980	CAEEL07784	SCHMD03927
OG0006985	CAEEL09608	SCHMD00305
OG0006989	CAEEL07496	SCHMD08387
OG0006990	CAEEL10497, CAEEL10492	SCHMD14019
OG0006991	CAEEL04823	SCHMD09527
OG0006995	CAEEL02252	SCHMD08290, SCHMD08291
OG0006996	CAEEL16529	SCHMD07655
OG0006998	CAEEL06640	SCHMD12467
OG0006999	CAEEL04127	SCHMD09727, SCHMD09154
OG0007002	CAEEL02243	SCHMD00096
OG0007003	CAEEL10884	SCHMD03229
OG0007005	CAEEL06687	SCHMD03780
OG0007009	CAEEL01782	SCHMD28218, SCHMD00500
OG0007012	CAEEL11328	SCHMD16864
OG0007013	CAEEL06144	SCHMD20292, SCHMD25075
OG0007015	CAEEL15511	SCHMD09946
OG0007017	CAEEL12138	SCHMD24290, SCHMD13895
OG0007024	CAEEL10553, CAEEL11101	SCHMD18147
OG0007025	CAEEL06876	SCHMD00852
OG0007027	CAEEL09519	SCHMD11009, SCHMD20294, SCHMD17664
OG0007028	CAEEL05606	SCHMD16323
OG0007033	CAEEL14194	SCHMD17177, SCHMD07596
OG0007037	CAEEL08744	SCHMD08275
OG0007039	CAEEL13025	SCHMD24759
OG0007040	CAEEL08972	SCHMD17930
OG0007043	CAEEL13822	SCHMD05387
OG0007045	CAEEL09024	SCHMD01524
OG0007046	CAEEL09633	SCHMD16357, SCHMD12630
OG0007049	CAEEL00647	SCHMD09136, SCHMD15529
OG0007050	CAEEL06277	SCHMD12036
OG0007053	CAEEL09135	SCHMD05149
OG0007055	CAEEL08098	SCHMD11222
OG0007057	CAEEL00263	SCHMD19149, SCHMD23584, SCHMD21225, SCHMD10094, SCHMD17575
OG0007061	CAEEL08933	SCHMD27956, SCHMD08961
OG0007062	CAEEL09707	SCHMD05231
OG0007063	CAEEL07545	SCHMD04487
OG0007064	CAEEL09068	SCHMD12730, SCHMD12728
OG0007065	CAEEL20267	SCHMD08144
OG0007070	CAEEL20129, CAEEL15896, CAEEL04810, CAEEL07726, CAEEL15653, CAEEL16722	SCHMD08393
OG0007071	CAEEL04826	SCHMD18666
OG0007073	CAEEL05159	SCHMD06841
OG0007084	CAEEL01491	SCHMD10181, SCHMD10179
OG0007090	CAEEL05033	SCHMD24995
OG0007091	CAEEL12658	SCHMD00684
OG0007092	CAEEL08546	SCHMD04952
OG0007093	CAEEL04448	SCHMD00633
OG0007095	CAEEL00821	SCHMD28386
OG0007097	CAEEL04791	SCHMD00498
OG0007098	CAEEL08067	SCHMD12814
OG0007102	CAEEL08970	SCHMD00303
OG0007106	CAEEL05993	SCHMD14679
OG0007107	CAEEL05472	SCHMD10627
OG0007108	CAEEL05255	SCHMD03383
OG0007112	CAEEL01614	SCHMD09113
OG0007113	CAEEL11083	SCHMD27023, SCHMD20834
OG0007114	CAEEL01821	SCHMD05373
OG0007118	CAEEL02534	SCHMD01480
OG0007119	CAEEL05050	SCHMD02099
OG0007122	CAEEL04526	SCHMD04636
OG0007124	CAEEL07005	SCHMD20734
OG0007125	CAEEL20499	SCHMD04115
OG0007128	CAEEL00451	SCHMD15975
OG0007130	CAEEL11905, CAEEL11906, CAEEL09908	SCHMD02010
OG0007133	CAEEL03495	SCHMD09895, SCHMD05400, SCHMD01884, SCHMD19102
OG0007137	CAEEL15473	SCHMD09299, SCHMD09300
OG0007139	CAEEL01164	SCHMD08033
OG0007143	CAEEL10767	SCHMD11402, SCHMD13435
OG0007144	CAEEL05598	SCHMD09084, SCHMD13536
OG0007145	CAEEL03134	SCHMD07094
OG0007151	CAEEL07199	SCHMD20465, SCHMD17498
OG0007154	CAEEL03604	SCHMD03260
OG0007163	CAEEL15486	SCHMD19963, SCHMD15559
OG0007164	CAEEL07443	SCHMD21149
OG0007165	CAEEL10428	SCHMD00948
OG0007166	CAEEL06036	SCHMD23433, SCHMD23432
OG0007174	CAEEL14161	SCHMD00679
OG0007175	CAEEL05365	SCHMD13246, SCHMD11875
OG0007176	CAEEL08939	SCHMD18255, SCHMD19246
OG0007180	CAEEL02927	SCHMD13286
OG0007181	CAEEL09037	SCHMD07932
OG0007183	CAEEL02179	SCHMD09362
OG0007184	CAEEL03133	SCHMD06567
OG0007186	CAEEL05116	SCHMD00266
OG0007190	CAEEL10785	SCHMD00716
OG0007191	CAEEL12656	SCHMD11992
OG0007192	CAEEL16561	SCHMD00342
OG0007199	CAEEL11122	SCHMD17527, SCHMD16964
OG0007209	CAEEL07382	SCHMD03471, SCHMD02470
OG0007248	CAEEL16171	SCHMD14029
OG0007251	CAEEL06390	SCHMD02789, SCHMD03885
OG0007254	CAEEL02889	SCHMD29104
OG0007258	CAEEL01284	SCHMD01759
OG0007266	CAEEL01793	SCHMD05229
OG0007267	CAEEL20518	SCHMD15621
OG0007269	CAEEL20059	SCHMD04821
OG0007274	CAEEL17821	SCHMD10184
OG0007276	CAEEL02045	SCHMD01128
OG0007279	CAEEL01707	SCHMD14169, SCHMD22097
OG0007280	CAEEL02744	SCHMD26191
OG0007282	CAEEL08198	SCHMD08071
OG0007288	CAEEL09410	SCHMD11562
OG0007291	CAEEL00922	SCHMD01954
OG0007301	CAEEL01285	SCHMD04999
OG0007305	CAEEL08507	SCHMD00236
OG0007307	CAEEL05489	SCHMD24523
OG0007314	CAEEL14922	SCHMD20349, SCHMD17621
OG0007317	CAEEL04877	SCHMD05271
OG0007319	CAEEL02684	SCHMD07451
OG0007321	CAEEL08372	SCHMD14656
OG0007323	CAEEL17746	SCHMD28323
OG0007325	CAEEL02968	SCHMD13424
OG0007326	CAEEL12237	SCHMD26648, SCHMD13997
OG0007330	CAEEL08957	SCHMD01349
OG0007332	CAEEL12399, CAEEL09356	SCHMD29643
OG0007333	CAEEL02810	SCHMD02278
OG0007334	CAEEL16445	SCHMD01190
OG0007335	CAEEL09096	SCHMD00787
OG0007341	CAEEL08254	SCHMD01365
OG0007342	CAEEL17647	SCHMD12266
OG0007343	CAEEL01237	SCHMD12161
OG0007344	CAEEL14479	SCHMD17019, SCHMD17020
OG0007347	CAEEL16216	SCHMD06807
OG0007353	CAEEL01909	SCHMD22439
OG0007354	CAEEL07366	SCHMD09176
OG0007356	CAEEL10653	SCHMD16766, SCHMD16762, SCHMD17068
OG0007361	CAEEL18143	SCHMD02642
OG0007363	CAEEL15459	SCHMD02234
OG0007364	CAEEL00051	SCHMD28442
OG0007373	CAEEL07235	SCHMD29255, SCHMD11208, SCHMD11207
OG0007380	CAEEL02178	SCHMD16057
OG0007382	CAEEL03532	SCHMD06011
OG0007385	CAEEL10159	SCHMD04159
OG0007386	CAEEL20708	SCHMD00784
OG0007387	CAEEL01651	SCHMD01904, SCHMD01903
OG0007391	CAEEL15047	SCHMD01653
OG0007393	CAEEL14340	SCHMD00157
OG0007395	CAEEL00007	SCHMD09491
OG0007396	CAEEL08409	SCHMD01151
OG0007397	CAEEL05717	SCHMD03095
OG0007399	CAEEL09345	SCHMD13118, SCHMD13117
OG0007400	CAEEL07494	SCHMD13798, SCHMD17183, SCHMD06668
OG0007405	CAEEL09683	SCHMD18973, SCHMD27327
OG0007407	CAEEL09634	SCHMD14070, SCHMD08282
OG0007408	CAEEL03271	SCHMD03954
OG0007412	CAEEL02088	SCHMD14910, SCHMD20394
OG0007414	CAEEL02493	SCHMD03104, SCHMD03103
OG0007417	CAEEL11994	SCHMD04581
OG0007419	CAEEL08256	SCHMD12003, SCHMD14523
OG0007421	CAEEL05873	SCHMD09236
OG0007422	CAEEL14217	SCHMD15449
OG0007425	CAEEL08774	SCHMD18256
OG0007431	CAEEL08321	SCHMD02074
OG0007432	CAEEL05561	SCHMD13608
OG0007434	CAEEL19477	SCHMD00824, SCHMD24377, SCHMD14110
OG0007437	CAEEL05064	SCHMD26347
OG0007439	CAEEL00478	SCHMD01098
OG0007442	CAEEL05801, CAEEL20230	SCHMD10535
OG0007446	CAEEL08347	SCHMD06891
OG0007447	CAEEL15347, CAEEL04835	SCHMD07199
OG0007452	CAEEL11309, CAEEL11308	SCHMD06690
OG0007453	CAEEL15555	SCHMD22069
OG0007454	CAEEL05191	SCHMD02249
OG0007455	CAEEL09023	SCHMD17462
OG0007456	CAEEL09752	SCHMD11658
OG0007457	CAEEL02978	SCHMD13308, SCHMD05942, SCHMD22483
OG0007458	CAEEL05739	SCHMD11828
OG0007459	CAEEL08625	SCHMD04395
OG0007460	CAEEL08071	SCHMD07322
OG0007463	CAEEL05195	SCHMD17150, SCHMD29377
OG0007470	CAEEL09270	SCHMD04262, SCHMD05817
OG0007471	CAEEL00262	SCHMD29391
OG0007472	CAEEL07712	SCHMD07414
OG0007473	CAEEL06395	SCHMD18788, SCHMD20111
OG0007476	CAEEL05614	SCHMD29552, SCHMD06042
OG0007478	CAEEL10045	SCHMD08638, SCHMD14462
OG0007481	CAEEL07144	SCHMD00234
OG0007482	CAEEL05046	SCHMD16972, SCHMD28646
OG0007483	CAEEL05091	SCHMD12708, SCHMD14284, SCHMD23530
OG0007488	CAEEL11022	SCHMD04017, SCHMD01795, SCHMD10540
OG0007489	CAEEL01991	SCHMD27800, SCHMD17535
OG0007491	CAEEL08156	SCHMD17539, SCHMD13726
OG0007494	CAEEL07420	SCHMD02157, SCHMD22482
OG0007495	CAEEL02719	SCHMD07307, SCHMD18914
OG0007496	CAEEL08861	SCHMD02753, SCHMD05117, SCHMD12648
OG0007498	CAEEL00436	SCHMD13903
OG0007500	CAEEL02792, CAEEL15995	SCHMD06655
OG0007503	CAEEL02990	SCHMD02190
OG0007508	CAEEL11729	SCHMD07064, SCHMD26310, SCHMD21007
OG0007509	CAEEL03713	SCHMD00947
OG0007510	CAEEL02087	SCHMD06196
OG0007516	CAEEL12379, CAEEL12378	SCHMD07324, SCHMD01839
OG0007519	CAEEL01445	SCHMD00238
OG0007522	CAEEL17731, CAEEL17730, CAEEL12726, CAEEL04614	SCHMD20076
OG0007531	CAEEL00294	SCHMD07206
OG0007541	CAEEL15073	SCHMD18271
OG0007541	CAEEL11940, CAEEL19206	SCHMD20165
OG0007586	CAEEL10449	SCHMD00208
OG0007591	CAEEL00268	SCHMD19104
OG0007597	CAEEL08128	SCHMD00061
OG0007602	CAEEL04254	SCHMD03764
OG0007603	CAEEL01794	SCHMD02707
OG0007609	CAEEL18836	SCHMD08824
OG0007611	CAEEL17991	SCHMD04251
OG0007613	CAEEL08843	SCHMD05026
OG0007615	CAEEL11977	SCHMD10027
OG0007619	CAEEL00841	SCHMD02768
OG0007621	CAEEL02354	SCHMD00066
OG0007624	CAEEL00535	SCHMD15354
OG0007626	CAEEL06256	SCHMD05939
OG0007629	CAEEL01044	SCHMD24454, SCHMD08697
OG0007633	CAEEL20565	SCHMD19695
OG0007634	CAEEL15553	SCHMD06239
OG0007645	CAEEL07585	SCHMD00727
OG0007646	CAEEL01490	SCHMD05492
OG0007654	CAEEL01221, CAEEL08338	SCHMD14761
OG0007656	CAEEL10499	SCHMD00482
OG0007657	CAEEL03766	SCHMD16543
OG0007663	CAEEL07909	SCHMD11554
OG0007664	CAEEL02497	SCHMD16878, SCHMD02397, SCHMD03687
OG0007666	CAEEL06730	SCHMD11299
OG0007667	CAEEL09697	SCHMD25937
OG0007676	CAEEL11928	SCHMD08823
OG0007687	CAEEL12382	SCHMD06419, SCHMD07587
OG0007690	CAEEL07839	SCHMD21197
OG0007698	CAEEL09040	SCHMD08531
OG0007699	CAEEL05906	SCHMD16879, SCHMD00085
OG0007701	CAEEL08144	SCHMD12704, SCHMD12705
OG0007702	CAEEL09034	SCHMD00819
OG0007712	CAEEL10394	SCHMD04858
OG0007713	CAEEL08732	SCHMD16511
OG0007717	CAEEL05318	SCHMD10647, SCHMD13736
OG0007722	CAEEL04401	SCHMD06810
OG0007723	CAEEL01529	SCHMD01195
OG0007732	CAEEL02105	SCHMD21069, SCHMD19292
OG0007736	CAEEL08552	SCHMD03835
OG0007738	CAEEL13138	SCHMD09563
OG0007739	CAEEL05697	SCHMD24121
OG0007743	CAEEL01748	SCHMD00951
OG0007744	CAEEL07533	SCHMD01094
OG0007749	CAEEL12327	SCHMD22281
OG0007752	CAEEL16888	SCHMD00218
OG0007754	CAEEL16020	SCHMD22646
OG0007759	CAEEL09235	SCHMD15154, SCHMD24999
OG0007761	CAEEL04714	SCHMD07223
OG0007767	CAEEL04905	SCHMD08815
OG0007771	CAEEL07807	SCHMD10247
OG0007772	CAEEL09510	SCHMD02978
OG0007774	CAEEL00940	SCHMD04593
OG0007781	CAEEL15819	SCHMD03244
OG0007782	CAEEL02809	SCHMD03677
OG0007783	CAEEL07253	SCHMD07210
OG0007786	CAEEL11757	SCHMD23945
OG0007794	CAEEL19174	SCHMD29276
OG0007803	CAEEL05119	SCHMD04261
OG0007804	CAEEL00772	SCHMD06254
OG0007810	CAEEL03135	SCHMD02712
OG0007811	CAEEL07487	SCHMD17086, SCHMD14179
OG0007813	CAEEL13344	SCHMD00295
OG0007814	CAEEL09448	SCHMD09526
OG0007816	CAEEL05256	SCHMD10692, SCHMD21553
OG0007820	CAEEL09298	SCHMD03191, SCHMD03190
OG0007825	CAEEL11587	SCHMD10602
OG0007829	CAEEL06733	SCHMD05047
OG0007830	CAEEL12370	SCHMD06198
OG0007831	CAEEL09366	SCHMD01922
OG0007846	CAEEL15416	SCHMD02029
OG0007848	CAEEL00623	SCHMD10763
OG0007858	CAEEL05800	SCHMD16060
OG0007911	CAEEL19720	SCHMD03629
OG0007918	CAEEL01338	SCHMD04862
OG0007932	CAEEL18348	SCHMD05433
OG0007942	CAEEL06424	SCHMD17044, SCHMD16825
OG0007943	CAEEL00323	SCHMD05794
OG0007947	CAEEL08838	SCHMD01811
OG0007952	CAEEL00559	SCHMD11422
OG0007956	CAEEL07040	SCHMD08518
OG0007957	CAEEL07410	SCHMD06225
OG0007958	CAEEL09574	SCHMD06124
OG0007962	CAEEL03907	SCHMD28715
OG0007966	CAEEL18121	SCHMD18759
OG0007969	CAEEL07525	SCHMD22362
OG0007971	CAEEL09028	SCHMD18597, SCHMD10408
OG0007976	CAEEL13363	SCHMD12628
OG0007978	CAEEL16129	SCHMD06883
OG0007980	CAEEL04889	SCHMD14044, SCHMD16945
OG0007994	CAEEL07063	SCHMD14773
OG0007996	CAEEL08828	SCHMD12658
OG0007999	CAEEL07190	SCHMD04760
