Orthogroup	CAEEL	BRALA
OG0001953	CAEEL01457	BRALA16748
OG0001954	CAEEL14762	BRALA25967, BRALA25979
OG0001958	CAEEL19146	BRALA33388, BRALA12840
OG0001961	CAEEL11703	BRALA13794
OG0001962	CAEEL07745	BRALA29361
OG0001963	CAEEL09651	BRALA14625
OG0001964	CAEEL18880	BRALA06090, BRALA06079
OG0001965	CAEEL15340	BRALA18639
OG0001966	CAEEL15352, CAEEL06723	BRALA16509, BRALA01132, BRALA05602, BRALA01095
OG0001968	CAEEL10639	BRALA02743
OG0001969	CAEEL09244, CAEEL09472, CAEEL00361	BRALA08425
OG0001971	CAEEL16320, CAEEL14231, CAEEL18293, CAEEL18291, CAEEL04802, CAEEL10583	BRALA04350
OG0001974	CAEEL10261	BRALA06213
OG0001978	CAEEL00552, CAEEL18757	BRALA12153, BRALA13623
OG0001985	CAEEL08373, CAEEL02584, CAEEL02585	BRALA31266
OG0001987	CAEEL06766	BRALA25500
OG0001988	CAEEL02095	BRALA17550
OG0001989	CAEEL20436	BRALA07557
OG0001990	CAEEL18486	BRALA17559
OG0001991	CAEEL08725	BRALA17546
OG0001992	CAEEL00543	BRALA35422, BRALA35278, BRALA34802
OG0001993	CAEEL15736	BRALA16354
OG0001994	CAEEL19344, CAEEL02372	BRALA29381
OG0001996	CAEEL07117	BRALA34756
OG0001998	CAEEL08296	BRALA29050
OG0001999	CAEEL06715	BRALA30184
OG0002000	CAEEL08459	BRALA01282, BRALA04183
OG0002001	CAEEL07856	BRALA00220
OG0002002	CAEEL05495, CAEEL09310, CAEEL01852	BRALA21013
OG0002003	CAEEL18663	BRALA11915
OG0002004	CAEEL08821, CAEEL14586, CAEEL09383, CAEEL11550	BRALA09126
OG0002005	CAEEL10504	BRALA18723, BRALA29387
OG0002006	CAEEL16051, CAEEL18232	BRALA09070
OG0002008	CAEEL11706	BRALA03742
OG0002009	CAEEL18123, CAEEL18838, CAEEL10136, CAEEL10135, CAEEL10131, CAEEL08207	BRALA21922
OG0002011	CAEEL06587, CAEEL01459	BRALA20225
OG0002013	CAEEL00803, CAEEL01317	BRALA12490, BRALA13240, BRALA30429, BRALA20683, BRALA32151, BRALA00130, BRALA00131, BRALA12565, BRALA00129
OG0002015	CAEEL07232	BRALA06336
OG0002016	CAEEL10751	BRALA20669
OG0002017	CAEEL04551	BRALA15768
OG0002018	CAEEL08242	BRALA26984, BRALA26983
OG0002020	CAEEL20282	BRALA32768, BRALA35646, BRALA33976
OG0002021	CAEEL10833, CAEEL10005, CAEEL09715, CAEEL19049, CAEEL09714, CAEEL09716	BRALA01246, BRALA20516, BRALA20515, BRALA16102, BRALA16106, BRALA16105, BRALA04220
OG0002023	CAEEL12418	BRALA10833
OG0002026	CAEEL09267	BRALA16933
OG0002027	CAEEL19841	BRALA06049
OG0002031	CAEEL07288	BRALA00375
OG0002032	CAEEL15092	BRALA26240
OG0002035	CAEEL04843, CAEEL04846	BRALA00648, BRALA22063, BRALA35832
OG0002036	CAEEL17432	BRALA29526
OG0002037	CAEEL09947	BRALA00391
OG0002042	CAEEL11958, CAEEL11961, CAEEL11957, CAEEL11960, CAEEL13817	BRALA03747
OG0002043	CAEEL01497	BRALA14578
OG0002057	CAEEL04582, CAEEL04584	BRALA01255
OG0002059	CAEEL20695	BRALA19536
OG0002062	CAEEL01567	BRALA04513
OG0002063	CAEEL01336	BRALA02335, BRALA04323
OG0002064	CAEEL17790	BRALA29142, BRALA13346
OG0002067	CAEEL08430	BRALA23033
OG0002068	CAEEL15280	BRALA12029
OG0002073	CAEEL08416, CAEEL13072, CAEEL01141, CAEEL05593	BRALA24409
OG0002074	CAEEL18383	BRALA27583
OG0002076	CAEEL17850	BRALA00516
OG0002077	CAEEL08392	BRALA14130
OG0002079	CAEEL07901	BRALA33361, BRALA35611, BRALA35108, BRALA31898
OG0002080	CAEEL03246, CAEEL12691	BRALA01983, BRALA01982
OG0002081	CAEEL14941, CAEEL14928	BRALA15912
OG0002085	CAEEL11230, CAEEL11229	BRALA25730
OG0002086	CAEEL01985	BRALA23177
OG0002087	CAEEL07742	BRALA02631
OG0002089	CAEEL00011, CAEEL11035	BRALA00234
OG0002090	CAEEL00790	BRALA15181, BRALA16204, BRALA10471
OG0002093	CAEEL02211, CAEEL19978	BRALA22365
OG0002094	CAEEL11189, CAEEL11187, CAEEL11188, CAEEL10823	BRALA12707
OG0002095	CAEEL07104	BRALA28303
OG0002097	CAEEL03161, CAEEL00098, CAEEL19231	BRALA05973
OG0002099	CAEEL05221	BRALA24109
OG0002101	CAEEL04990	BRALA01147
OG0002102	CAEEL20714	BRALA13643
OG0002103	CAEEL16392, CAEEL16394	BRALA12125, BRALA22500
OG0002105	CAEEL18772	BRALA30841
OG0002106	CAEEL18235, CAEEL08825	BRALA21267, BRALA20596, BRALA19126, BRALA35167, BRALA06177, BRALA03236, BRALA30663, BRALA30901, BRALA02993
OG0002107	CAEEL07845	BRALA28882
OG0002108	CAEEL05450, CAEEL05957, CAEEL15378	BRALA26237
OG0002122	CAEEL09431	BRALA19240
OG0002123	CAEEL05315	BRALA29680
OG0002124	CAEEL05107	BRALA35178, BRALA22483, BRALA13512, BRALA20658, BRALA06874, BRALA20657, BRALA28525, BRALA30849
OG0002125	CAEEL10327	BRALA05686
OG0002125	CAEEL06344	BRALA27093, BRALA35204
OG0002131	CAEEL00336	BRALA22859
OG0002133	CAEEL02043, CAEEL15670	BRALA30711, BRALA25457
OG0002135	CAEEL01398, CAEEL15762	BRALA19276
OG0002142	CAEEL01037	BRALA26757
OG0002143	CAEEL01697	BRALA17583
OG0002144	CAEEL08787	BRALA33560, BRALA24799
OG0002145	CAEEL00125	BRALA17357
OG0002146	CAEEL10604	BRALA18951
OG0002147	CAEEL05229	BRALA15803
OG0002148	CAEEL13205	BRALA15940
OG0002149	CAEEL09018, CAEEL08046	BRALA10667
OG0002152	CAEEL00179	BRALA17103
OG0002156	CAEEL08424	BRALA19453
OG0002157	CAEEL10861	BRALA06421
OG0002160	CAEEL05075	BRALA06348
OG0002163	CAEEL04144	BRALA02388, BRALA02390, BRALA02387, BRALA02389
OG0002164	CAEEL04595, CAEEL04594, CAEEL19903	BRALA00799, BRALA16827
OG0002165	CAEEL04348	BRALA03144, BRALA03158
OG0002165	CAEEL13880	BRALA03145
OG0002166	CAEEL06693, CAEEL06692	BRALA34998
OG0002167	CAEEL10771, CAEEL20502	BRALA00107
OG0002168	CAEEL06529	BRALA21154, BRALA01161
OG0002169	CAEEL19452	BRALA35441
OG0002170	CAEEL11886	BRALA25274
OG0002171	CAEEL09511	BRALA31606
OG0002173	CAEEL02072	BRALA03181
OG0002175	CAEEL11081	BRALA15343
OG0002177	CAEEL16080	BRALA25710
OG0002179	CAEEL17210, CAEEL19563	BRALA17768
OG0002182	CAEEL11866	BRALA17354
OG0002184	CAEEL06428	BRALA05306
OG0002185	CAEEL01312	BRALA03464
OG0002187	CAEEL05615	BRALA21795
OG0002188	CAEEL10832	BRALA05642
OG0002189	CAEEL17261, CAEEL17762, CAEEL20687	BRALA34565
OG0002190	CAEEL18099	BRALA24660
OG0002191	CAEEL00670	BRALA21363
OG0002201	CAEEL01613	BRALA12527
OG0002202	CAEEL16912, CAEEL17796	BRALA24435
OG0002213	CAEEL09259	BRALA28796, BRALA27801, BRALA30492
OG0002214	CAEEL03136	BRALA34191, BRALA35761
OG0002215	CAEEL19732	BRALA20562
OG0002216	CAEEL09929, CAEEL09930	BRALA21038
OG0002217	CAEEL18475, CAEEL05058	BRALA20635
OG0002222	CAEEL05529	BRALA19604
OG0002224	CAEEL10158	BRALA06615
OG0002225	CAEEL15252	BRALA24494
OG0002227	CAEEL00491	BRALA33920, BRALA21714
OG0002228	CAEEL05227	BRALA34398, BRALA26579, BRALA27484
OG0002229	CAEEL08325	BRALA29368, BRALA29369
OG0002236	CAEEL18503	BRALA13750
OG0002237	CAEEL00004	BRALA35902
OG0002239	CAEEL05928	BRALA21605
OG0002240	CAEEL05366	BRALA14406
OG0002241	CAEEL07281	BRALA33999
OG0002243	CAEEL05910, CAEEL11717	BRALA24911
OG0002244	CAEEL02764	BRALA08304
OG0002246	CAEEL00010	BRALA15560
OG0002248	CAEEL09675	BRALA03727
OG0002251	CAEEL18329, CAEEL19690	BRALA21715
OG0002252	CAEEL18710	BRALA26755, BRALA06212
OG0002255	CAEEL01086	BRALA03062
OG0002257	CAEEL14323	BRALA34647, BRALA35270, BRALA30211, BRALA15714
OG0002258	CAEEL10467	BRALA31922
OG0002260	CAEEL08208	BRALA13385
OG0002261	CAEEL09054	BRALA34119, BRALA35135
OG0002262	CAEEL07374	BRALA24175
OG0002263	CAEEL08085	BRALA13683
OG0002264	CAEEL01891	BRALA16853
OG0002265	CAEEL01664	BRALA18548
OG0002266	CAEEL18931	BRALA11206
OG0002270	CAEEL01255	BRALA17302
OG0002272	CAEEL00181	BRALA08886, BRALA18101
OG0002275	CAEEL19733	BRALA15980
OG0002277	CAEEL12016	BRALA15346
OG0002278	CAEEL17984, CAEEL17983	BRALA25960
OG0002281	CAEEL20772	BRALA28875
OG0002283	CAEEL11974	BRALA03668, BRALA03667
OG0002284	CAEEL09475	BRALA17340
OG0002286	CAEEL15075	BRALA13024
OG0002287	CAEEL00054	BRALA20585
OG0002288	CAEEL11923	BRALA03975
OG0002289	CAEEL09428, CAEEL09935, CAEEL20243, CAEEL11495	BRALA07836, BRALA27143
OG0002291	CAEEL05473, CAEEL19449, CAEEL19450, CAEEL03560, CAEEL03557, CAEEL03551, CAEEL03556, CAEEL03569, CAEEL03564, CAEEL03568, CAEEL03567, CAEEL03561, CAEEL03566, CAEEL03562, CAEEL03563, CAEEL19451, CAEEL03559, CAEEL03558	BRALA22088, BRALA00673
OG0002292	CAEEL11264	BRALA02622
OG0002293	CAEEL01475	BRALA19304
OG0002294	CAEEL03275, CAEEL03274	BRALA00797
OG0002297	CAEEL10891, CAEEL10889, CAEEL09503	BRALA15511, BRALA34086, BRALA35846, BRALA05115, BRALA01286
OG0002312	CAEEL04818, CAEEL04817	BRALA21661
OG0002316	CAEEL01858, CAEEL01859	BRALA12268
OG0002317	CAEEL13995	BRALA31350, BRALA33899
OG0002318	CAEEL05991	BRALA02620, BRALA04390
OG0002321	CAEEL11607	BRALA24064
OG0002323	CAEEL00606	BRALA12829
OG0002324	CAEEL14861	BRALA02701, BRALA09305, BRALA24171
OG0002325	CAEEL12660	BRALA29052, BRALA32779
OG0002326	CAEEL19310	BRALA26255
OG0002327	CAEEL11423	BRALA18044
OG0002330	CAEEL09607	BRALA09866, BRALA13865
OG0002331	CAEEL13492, CAEEL01768	BRALA26591
OG0002332	CAEEL07378	BRALA03823, BRALA03824
OG0002335	CAEEL02679, CAEEL02678	BRALA04989
OG0002336	CAEEL18832	BRALA06059
OG0002340	CAEEL00545	BRALA20546
OG0002341	CAEEL07757	BRALA22920
OG0002342	CAEEL06352, CAEEL06355, CAEEL00891	BRALA14729, BRALA05920
OG0002343	CAEEL20506, CAEEL10734	BRALA19186
OG0002344	CAEEL07661	BRALA27826
OG0002346	CAEEL04391	BRALA02293
OG0002348	CAEEL10632	BRALA15237
OG0002348	CAEEL12095	BRALA22455
OG0002350	CAEEL20154	BRALA02543
OG0002352	CAEEL04784	BRALA20233
OG0002354	CAEEL09038	BRALA28092, BRALA03564, BRALA28091, BRALA03565
OG0002355	CAEEL08630	BRALA11855
OG0002356	CAEEL17852	BRALA13920
OG0002357	CAEEL14198	BRALA25711
OG0002358	CAEEL20542	BRALA28942
OG0002360	CAEEL19089	BRALA07016
OG0002361	CAEEL16240, CAEEL14724	BRALA30384, BRALA08001, BRALA22779, BRALA13892
OG0002362	CAEEL01494	BRALA23213
OG0002363	CAEEL18180	BRALA27482
OG0002366	CAEEL01476	BRALA12487
OG0002367	CAEEL02851	BRALA13549
OG0002368	CAEEL06921	BRALA21573
OG0002369	CAEEL00665	BRALA31712, BRALA35458
OG0002370	CAEEL06782	BRALA25269
OG0002371	CAEEL10782, CAEEL02897	BRALA17426, BRALA17427, BRALA13908
OG0002373	CAEEL10724, CAEEL10847	BRALA20876, BRALA03974
OG0002374	CAEEL00989, CAEEL03595	BRALA20249
OG0002375	CAEEL09148	BRALA01414, BRALA22597
OG0002376	CAEEL16557	BRALA31285
OG0002377	CAEEL14877	BRALA25962
OG0002378	CAEEL05507, CAEEL19717	BRALA07510, BRALA29091
OG0002379	CAEEL20511	BRALA06153
OG0002396	CAEEL15127	BRALA24995
OG0002400	CAEEL12685	BRALA20318
OG0002406	CAEEL05272	BRALA05674
OG0002407	CAEEL11836	BRALA03716, BRALA03717
OG0002409	CAEEL12380	BRALA19736
OG0002410	CAEEL06445	BRALA01716
OG0002411	CAEEL09509	BRALA08046
OG0002413	CAEEL05456	BRALA01143
OG0002414	CAEEL16542	BRALA34467
OG0002415	CAEEL09540, CAEEL09394, CAEEL15033	BRALA11304, BRALA03930
OG0002416	CAEEL00247	BRALA34627, BRALA33711, BRALA35251, BRALA35219
OG0002418	CAEEL04545, CAEEL11616	BRALA27290
OG0002421	CAEEL09266	BRALA13527, BRALA03354
OG0002422	CAEEL09220	BRALA16928
OG0002424	CAEEL18326	BRALA29532
OG0002425	CAEEL00712	BRALA19544
OG0002427	CAEEL07892	BRALA01417, BRALA07701
OG0002429	CAEEL05601	BRALA19985
OG0002433	CAEEL18398	BRALA06198
OG0002434	CAEEL09324	BRALA09053
OG0002439	CAEEL06145, CAEEL06146	BRALA01969
OG0002441	CAEEL01735	BRALA15658
OG0002442	CAEEL00999	BRALA03567, BRALA03566, BRALA28090
OG0002443	CAEEL11867	BRALA28022, BRALA11051, BRALA28046, BRALA11052, BRALA28021
OG0002444	CAEEL11588	BRALA34752
OG0002445	CAEEL08003	BRALA12414
OG0002446	CAEEL01328	BRALA06181
OG0002448	CAEEL11664	BRALA03643
OG0002450	CAEEL02915	BRALA22866
OG0002453	CAEEL12607, CAEEL12794, CAEEL12792, CAEEL12793, CAEEL12796, CAEEL13671	BRALA12055
OG0002454	CAEEL06870	BRALA04534
OG0002456	CAEEL19152, CAEEL02912	BRALA04780
OG0002457	CAEEL08209	BRALA32024
OG0002459	CAEEL00771, CAEEL04852	BRALA10802
OG0002462	CAEEL01366	BRALA24774, BRALA24777, BRALA24771
OG0002464	CAEEL09680	BRALA03609
OG0002467	CAEEL00166	BRALA27210, BRALA29892
OG0002476	CAEEL05868	BRALA15261
OG0002476	CAEEL00590	BRALA28104, BRALA03553
OG0002477	CAEEL05771	BRALA11484
OG0002481	CAEEL07210	BRALA10610
OG0002486	CAEEL00554	BRALA04851
OG0002487	CAEEL13022	BRALA24115
OG0002489	CAEEL20456	BRALA25848
OG0002490	CAEEL09795	BRALA20489
OG0002491	CAEEL01502	BRALA07822
OG0002492	CAEEL07791	BRALA12186
OG0002494	CAEEL02924	BRALA16505
OG0002495	CAEEL05776	BRALA04561
OG0002497	CAEEL00487	BRALA03649
OG0002499	CAEEL02172, CAEEL11853	BRALA15837, BRALA15835
OG0002500	CAEEL00642	BRALA24159
OG0002500	CAEEL07067	BRALA02378, BRALA02374, BRALA13281, BRALA02379
OG0002502	CAEEL01666, CAEEL05931	BRALA05607
OG0002503	CAEEL11848, CAEEL10709, CAEEL17654, CAEEL17049, CAEEL10625	BRALA13184
OG0002504	CAEEL06712, CAEEL09129	BRALA19348
OG0002506	CAEEL00901	BRALA17835, BRALA08373
OG0002507	CAEEL03010	BRALA01369
OG0002509	CAEEL10641, CAEEL10642	BRALA20567
OG0002510	CAEEL15444	BRALA14248
OG0002511	CAEEL03054	BRALA01011
OG0002512	CAEEL06721	BRALA26328
OG0002516	CAEEL07616	BRALA12043
OG0002518	CAEEL03272	BRALA05701
OG0002519	CAEEL07683	BRALA35661, BRALA33821, BRALA34090, BRALA33712
OG0002520	CAEEL11387	BRALA06803
OG0002523	CAEEL09506	BRALA02515
OG0002524	CAEEL07737	BRALA19365
OG0002527	CAEEL00425, CAEEL00799	BRALA02595
OG0002528	CAEEL14274	BRALA16277
OG0002529	CAEEL18703, CAEEL04668	BRALA13641
OG0002530	CAEEL18169	BRALA01609
OG0002532	CAEEL00641	BRALA18649
OG0002533	CAEEL08550	BRALA14996
OG0002534	CAEEL08629	BRALA15795
OG0002537	CAEEL07418	BRALA35026
OG0002541	CAEEL09534	BRALA15006
OG0002542	CAEEL06956	BRALA07348
OG0002543	CAEEL07344	BRALA24166
OG0002544	CAEEL07645	BRALA29634
OG0002545	CAEEL12452	BRALA10959
OG0002547	CAEEL02085	BRALA01506, BRALA01510
OG0002548	CAEEL14464, CAEEL04858, CAEEL17540, CAEEL14091	BRALA11927
OG0002552	CAEEL01916	BRALA21728
OG0002553	CAEEL07705	BRALA07942
OG0002554	CAEEL13829	BRALA03800
OG0002555	CAEEL12784	BRALA25937
OG0002557	CAEEL02904	BRALA16448
OG0002558	CAEEL18130	BRALA18865
OG0002559	CAEEL14654	BRALA11899
OG0002561	CAEEL13357	BRALA22278, BRALA11930
OG0002562	CAEEL00489	BRALA34434, BRALA35820, BRALA34914
OG0002563	CAEEL08940	BRALA08063
OG0002564	CAEEL14884	BRALA11148
OG0002565	CAEEL01779, CAEEL19992	BRALA24070, BRALA14663
OG0002566	CAEEL18146	BRALA05143
OG0002567	CAEEL10186, CAEEL10185	BRALA12645
OG0002569	CAEEL18770	BRALA35173, BRALA35658
OG0002569	CAEEL15764, CAEEL01701, CAEEL04306, CAEEL15720	BRALA34481
OG0002570	CAEEL02126	BRALA34882, BRALA31603
OG0002571	CAEEL01329, CAEEL00047	BRALA19436
OG0002572	CAEEL06422	BRALA22867
OG0002574	CAEEL13992	BRALA26128
OG0002587	CAEEL02535	BRALA16100
OG0002594	CAEEL02859	BRALA17624
OG0002598	CAEEL04239	BRALA00693, BRALA29808, BRALA29807
OG0002599	CAEEL09489, CAEEL05240	BRALA15351
OG0002600	CAEEL18751	BRALA03639
OG0002601	CAEEL11850, CAEEL17493, CAEEL06460	BRALA24114
OG0002602	CAEEL19298	BRALA06258
OG0002605	CAEEL06425	BRALA01001
OG0002608	CAEEL20298	BRALA07527
OG0002610	CAEEL00976	BRALA28100
OG0002611	CAEEL00525	BRALA33291, BRALA28677
OG0002614	CAEEL18150	BRALA35891, BRALA27217
OG0002617	CAEEL08131	BRALA30754
OG0002620	CAEEL18902	BRALA02672
OG0002623	CAEEL04862	BRALA32599
OG0002624	CAEEL00996	BRALA19091, BRALA27262
OG0002630	CAEEL00017	BRALA31372
OG0002633	CAEEL13867	BRALA22300
OG0002636	CAEEL09021	BRALA11242
OG0002638	CAEEL05543	BRALA16832, BRALA30596
OG0002639	CAEEL13790	BRALA34737
OG0002643	CAEEL01960	BRALA16947
OG0002644	CAEEL00760	BRALA08196, BRALA08197
OG0002645	CAEEL09814	BRALA11042
OG0002646	CAEEL10837	BRALA08873
OG0002649	CAEEL18434	BRALA16332
OG0002651	CAEEL02017	BRALA10810, BRALA10806, BRALA10805, BRALA10803, BRALA10804, BRALA10808, BRALA10807, BRALA10809, BRALA10927
OG0002651	CAEEL08032	BRALA10926
OG0002652	CAEEL15940	BRALA22384
OG0002653	CAEEL09022	BRALA07263
OG0002655	CAEEL10857	BRALA03665
OG0002656	CAEEL06531	BRALA07458
OG0002658	CAEEL08300	BRALA26410
OG0002659	CAEEL20147, CAEEL01412	BRALA13850
OG0002660	CAEEL11563	BRALA24788
OG0002661	CAEEL19789	BRALA09860
OG0002662	CAEEL18190	BRALA13008
OG0002663	CAEEL19742	BRALA06135, BRALA06131, BRALA06137, BRALA06132, BRALA06133, BRALA06134, BRALA06136
OG0002665	CAEEL08820	BRALA24257
OG0002666	CAEEL11407	BRALA06311, BRALA27382, BRALA10431
OG0002667	CAEEL18607	BRALA20654
OG0002668	CAEEL02604	BRALA20571
OG0002669	CAEEL09214, CAEEL09178	BRALA29211
OG0002670	CAEEL15710	BRALA25704
OG0002671	CAEEL01274	BRALA19117
OG0002675	CAEEL07843	BRALA28733
OG0002679	CAEEL06006	BRALA24468
OG0002681	CAEEL13993	BRALA34701
OG0002683	CAEEL05356	BRALA00951
OG0002706	CAEEL01248	BRALA10397
OG0002708	CAEEL01926, CAEEL12503	BRALA30426
OG0002714	CAEEL02672, CAEEL09684, CAEEL16105, CAEEL16248, CAEEL20570	BRALA11702, BRALA12182
OG0002715	CAEEL09830	BRALA31042
OG0002717	CAEEL10017	BRALA28948
OG0002718	CAEEL00842	BRALA08661
OG0002719	CAEEL07694	BRALA18117, BRALA18116
OG0002720	CAEEL01232	BRALA03208, BRALA18248
OG0002722	CAEEL10808	BRALA24693
OG0002723	CAEEL15616	BRALA25715
OG0002726	CAEEL11743	BRALA03979
OG0002729	CAEEL07853	BRALA22734
OG0002732	CAEEL18402	BRALA13852
OG0002736	CAEEL02362	BRALA23696, BRALA33082, BRALA34536
OG0002739	CAEEL18472	BRALA35567, BRALA32521, BRALA32108
OG0002740	CAEEL08842	BRALA01908
OG0002742	CAEEL11403	BRALA06748
OG0002743	CAEEL15922, CAEEL10167	BRALA06935, BRALA13202
OG0002744	CAEEL19735	BRALA02758
OG0002745	CAEEL19081	BRALA14450
OG0002746	CAEEL01862	BRALA17638
OG0002747	CAEEL02596	BRALA18341
OG0002750	CAEEL15826	BRALA28702
OG0002752	CAEEL08631	BRALA16959
OG0002754	CAEEL05821	BRALA34875
OG0002755	CAEEL15531, CAEEL04452	BRALA26578
OG0002756	CAEEL15160	BRALA19758, BRALA07300
OG0002757	CAEEL10443, CAEEL10442	BRALA17120, BRALA26966
OG0002758	CAEEL08816	BRALA21942
OG0002759	CAEEL05573	BRALA12371, BRALA12372, BRALA12373, BRALA12370, BRALA12368
OG0002760	CAEEL01867, CAEEL04221, CAEEL15912, CAEEL11644	BRALA12746
OG0002761	CAEEL15590, CAEEL14895, CAEEL00850	BRALA33192, BRALA32473, BRALA30469
OG0002762	CAEEL09378	BRALA12786
OG0002763	CAEEL07952	BRALA07435
OG0002764	CAEEL05636	BRALA08679
OG0002765	CAEEL02125	BRALA03391
OG0002766	CAEEL17597	BRALA29454, BRALA30303
OG0002767	CAEEL07319	BRALA16931, BRALA16930
OG0002769	CAEEL06751	BRALA22959
OG0002770	CAEEL15397	BRALA09976
OG0002771	CAEEL08070	BRALA26146
OG0002772	CAEEL05686	BRALA00839
OG0002773	CAEEL08029	BRALA06118
OG0002774	CAEEL01682	BRALA17566
OG0002776	CAEEL10866	BRALA20667
OG0002778	CAEEL01937	BRALA30498, BRALA15044
OG0002779	CAEEL04475	BRALA18762
OG0002780	CAEEL00693	BRALA06535
OG0002781	CAEEL07517	BRALA09162
OG0002782	CAEEL13024	BRALA18872
OG0002785	CAEEL04710	BRALA01196
OG0002786	CAEEL00215	BRALA09530
OG0002787	CAEEL00388	BRALA25626
OG0002788	CAEEL06416, CAEEL06417, CAEEL06418	BRALA02230
OG0002790	CAEEL07625	BRALA11810
OG0002791	CAEEL08790	BRALA10109
OG0002793	CAEEL00646	BRALA24700
OG0002794	CAEEL08878	BRALA34961, BRALA35487, BRALA31420
OG0002795	CAEEL01282, CAEEL11361, CAEEL01243, CAEEL04352	BRALA07995
OG0002799	CAEEL06026	BRALA27234
OG0002813	CAEEL12256	BRALA21604
OG0002814	CAEEL11682	BRALA03845
OG0002817	CAEEL16563	BRALA31906, BRALA35378
OG0002818	CAEEL12185	BRALA22684
OG0002821	CAEEL04059, CAEEL05816, CAEEL08337, CAEEL05031	BRALA01093
OG0002824	CAEEL09125	BRALA00377
OG0002825	CAEEL11091	BRALA22892
OG0002826	CAEEL14759	BRALA20854
OG0002828	CAEEL01168, CAEEL15704, CAEEL02989, CAEEL10595	BRALA01253, BRALA32285, BRALA33690, BRALA01251
OG0002828	CAEEL20242	BRALA35111
OG0002832	CAEEL09361, CAEEL09362	BRALA23782, BRALA23785, BRALA23786
OG0002833	CAEEL18192	BRALA11197
OG0002835	CAEEL11751	BRALA12830
OG0002836	CAEEL06399	BRALA08680
OG0002837	CAEEL08616	BRALA20192
OG0002839	CAEEL19253, CAEEL00645	BRALA04693
OG0002841	CAEEL12135, CAEEL12134	BRALA12737
OG0002842	CAEEL06196	BRALA01212, BRALA01213
OG0002843	CAEEL07774, CAEEL07773	BRALA29412
OG0002844	CAEEL10756	BRALA18936
OG0002847	CAEEL06961	BRALA32784, BRALA33572, BRALA35862, BRALA34974, BRALA35961, BRALA35427, BRALA33880, BRALA34783, BRALA32785
OG0002848	CAEEL07668	BRALA18503
OG0002850	CAEEL15763	BRALA14368
OG0002851	CAEEL00708	BRALA08964, BRALA08963
OG0002854	CAEEL10560	BRALA02880
OG0002854	CAEEL18825	BRALA18728
OG0002855	CAEEL00030	BRALA23875
OG0002856	CAEEL01393	BRALA17115
OG0002858	CAEEL12093	BRALA22413
OG0002860	CAEEL11643	BRALA13051
OG0002861	CAEEL14969	BRALA35501
OG0002866	CAEEL03096	BRALA08893
OG0002868	CAEEL05539	BRALA05217
OG0002873	CAEEL07574	BRALA19472
OG0002876	CAEEL10277	BRALA19475
OG0002877	CAEEL02920	BRALA08464
OG0002884	CAEEL01828	BRALA02001
OG0002889	CAEEL10804	BRALA20446
OG0002891	CAEEL04184, CAEEL01874	BRALA00908
OG0002893	CAEEL02075	BRALA12122
OG0002894	CAEEL14713	BRALA23468
OG0002895	CAEEL07602, CAEEL10533	BRALA28500
OG0002896	CAEEL18643	BRALA06147
OG0002898	CAEEL13137	BRALA04412
OG0002899	CAEEL01046	BRALA34979, BRALA32336
OG0002906	CAEEL05147	BRALA03067
OG0002907	CAEEL01271	BRALA09540
OG0002909	CAEEL11759	BRALA15331
OG0002910	CAEEL04697	BRALA02029
OG0002912	CAEEL00640	BRALA05844, BRALA03226
OG0002913	CAEEL02893	BRALA13297
OG0002914	CAEEL18409	BRALA13809
OG0002915	CAEEL02902	BRALA03120
OG0002916	CAEEL04244	BRALA22098, BRALA00679
OG0002919	CAEEL00259	BRALA15082
OG0002921	CAEEL06148	BRALA17412, BRALA29375
OG0002925	CAEEL01723, CAEEL07404	BRALA28741, BRALA07171, BRALA31367
OG0002927	CAEEL01626	BRALA06891, BRALA06948
OG0002944	CAEEL11414	BRALA10241
OG0002947	CAEEL06268	BRALA04381, BRALA04382
OG0002949	CAEEL05799	BRALA34128
OG0002952	CAEEL09036	BRALA16977
OG0002953	CAEEL11622	BRALA20438
OG0002955	CAEEL01420	BRALA20853
OG0002957	CAEEL02702	BRALA29901
OG0002959	CAEEL12413, CAEEL12412	BRALA22499
OG0002960	CAEEL01541	BRALA17530
OG0002961	CAEEL16453, CAEEL14328	BRALA32745
OG0002964	CAEEL19811	BRALA06367
OG0002965	CAEEL01992	BRALA06727
OG0002966	CAEEL08468, CAEEL19347	BRALA23093
OG0002967	CAEEL20418, CAEEL02925	BRALA24663
OG0002968	CAEEL16136	BRALA10191
OG0002968	CAEEL01853	BRALA16921, BRALA16922
OG0002969	CAEEL14216	BRALA14067, BRALA14066
OG0002973	CAEEL09565	BRALA35747, BRALA32976
OG0002974	CAEEL01320	BRALA19094
OG0002975	CAEEL15337	BRALA28849
OG0002976	CAEEL01120, CAEEL01119, CAEEL01121	BRALA18507
OG0002977	CAEEL07234, CAEEL07233	BRALA29327
OG0002978	CAEEL16463	BRALA24108
OG0002982	CAEEL01855	BRALA31857
OG0002983	CAEEL01433	BRALA15691
OG0002985	CAEEL08353	BRALA16955
OG0002986	CAEEL10835	BRALA12799
OG0002987	CAEEL17800, CAEEL18018	BRALA16295
OG0002990	CAEEL08773	BRALA33835, BRALA27944
OG0002991	CAEEL09004	BRALA24373
OG0002996	CAEEL10716	BRALA14606
OG0003001	CAEEL10876	BRALA11352
OG0003003	CAEEL14387	BRALA21285, BRALA06728, BRALA22539, BRALA22540
OG0003004	CAEEL15423	BRALA28835
