Orthogroup	CAEEL	APOSC_ok
OG0000353	CAEEL10431	APOSC_05239, APOSC_05240
OG0000356	CAEEL10812	APOSC_23926, APOSC_05444, APOSC_09855
OG0000357	CAEEL07861	APOSC_23713, APOSC_05413, APOSC_05414, APOSC_05412
OG0000357	CAEEL10151, CAEEL05953	APOSC_07835
OG0000358	CAEEL13826	APOSC_15116, APOSC_15115, APOSC_13948, APOSC_04304, APOSC_18379, APOSC_04434, APOSC_26854
OG0000358	CAEEL19072	APOSC_04225, APOSC_26230
OG0000359	CAEEL02740, CAEEL18786, CAEEL18785	APOSC_09932
OG0000363	CAEEL04898, CAEEL01034, CAEEL00066	APOSC_10288
OG0000364	CAEEL18153, CAEEL18154	APOSC_25470, APOSC_07012, APOSC_07011, APOSC_21706, APOSC_11625, APOSC_14243
OG0000365	CAEEL03052	APOSC_16992, APOSC_16991
OG0000367	CAEEL11241	APOSC_08227, APOSC_15610
OG0000371	CAEEL18802	APOSC_11261
OG0000372	CAEEL09938	APOSC_18539
OG0000372	CAEEL06634	APOSC_25246
OG0000372	CAEEL11042	APOSC_15484
OG0000373	CAEEL15439	APOSC_21401
OG0000373	CAEEL15442, CAEEL15129, CAEEL10313, CAEEL08693, CAEEL00731, CAEEL00550, CAEEL14746, CAEEL12229, CAEEL14071, CAEEL05508, CAEEL05560, CAEEL16400, CAEEL10659	APOSC_15290, APOSC_10379
OG0000374	CAEEL04637	APOSC_21959
OG0000375	CAEEL18446	APOSC_14406
OG0000378	CAEEL01589	APOSC_14762
OG0000378	CAEEL18606	APOSC_16384, APOSC_16382, APOSC_16385, APOSC_16383
OG0000382	CAEEL10275	APOSC_18532
OG0000385	CAEEL20119, CAEEL20120, CAEEL20118, CAEEL05039, CAEEL19866, CAEEL19865, CAEEL19762, CAEEL19761, CAEEL19763, CAEEL19764, CAEEL17379, CAEEL11987, CAEEL00992	APOSC_00509, APOSC_23259
OG0000389	CAEEL08944, CAEEL11888	APOSC_04151
OG0000391	CAEEL07480, CAEEL01186	APOSC_12117, APOSC_18122
OG0000392	CAEEL03273	APOSC_15558, APOSC_15557, APOSC_15559, APOSC_15556, APOSC_15555
OG0000393	CAEEL11594	APOSC_01755, APOSC_03383
OG0000393	CAEEL00138	APOSC_19188
OG0000396	CAEEL02940, CAEEL01085	APOSC_27773
OG0000399	CAEEL12746	APOSC_04841
OG0000399	CAEEL18399	APOSC_02547
OG0000399	CAEEL01136	APOSC_12699
OG0000399	CAEEL00515	APOSC_12371
OG0000401	CAEEL07254	APOSC_24755
OG0000402	CAEEL20859	APOSC_11815
OG0000404	CAEEL04503	APOSC_24054
OG0000404	CAEEL16075, CAEEL12808	APOSC_27230
OG0000404	CAEEL20480	APOSC_25065
OG0000405	CAEEL01740	APOSC_22532, APOSC_22533
OG0000409	CAEEL15456, CAEEL10905, CAEEL20533, CAEEL10710	APOSC_20951
OG0000411	CAEEL02373	APOSC_25940, APOSC_01114
OG0000412	CAEEL11655	APOSC_20667
OG0000412	CAEEL09909	APOSC_01194, APOSC_01195
OG0000412	CAEEL20650	APOSC_14273
OG0000413	CAEEL15525	APOSC_03087, APOSC_04045
OG0000413	CAEEL18945	APOSC_03086
OG0000417	CAEEL09343, CAEEL20198, CAEEL19199, CAEEL11109	APOSC_14648
OG0000419	CAEEL19090	APOSC_01698, APOSC_08566, APOSC_11016
OG0000424	CAEEL14391, CAEEL12816, CAEEL12859, CAEEL15190, CAEEL16002, CAEEL14301, CAEEL11422, CAEEL16478	APOSC_27699, APOSC_11109
OG0000425	CAEEL13865, CAEEL13864	APOSC_28429, APOSC_26181
OG0000426	CAEEL19943	APOSC_23818
OG0000426	CAEEL20473	APOSC_28032
OG0000427	CAEEL05100	APOSC_26405, APOSC_18019, APOSC_12867, APOSC_10303, APOSC_10299, APOSC_10304, APOSC_10301
OG0000429	CAEEL02588, CAEEL02589, CAEEL02587, CAEEL02586, CAEEL08573, CAEEL20624	APOSC_25050, APOSC_11210, APOSC_21310, APOSC_08336, APOSC_22406, APOSC_25805
OG0000430	CAEEL14592, CAEEL00514	APOSC_09028, APOSC_21524, APOSC_22864, APOSC_21525, APOSC_16894, APOSC_11705, APOSC_25311
OG0000431	CAEEL07320	APOSC_26482, APOSC_21271, APOSC_09355
OG0000432	CAEEL05840, CAEEL08239	APOSC_25968
OG0000433	CAEEL18122	APOSC_27672, APOSC_27673
OG0000433	CAEEL00915, CAEEL00914	APOSC_25213, APOSC_25212
OG0000436	CAEEL08451, CAEEL08483, CAEEL08086	APOSC_07601, APOSC_07603, APOSC_07602, APOSC_07600
OG0000442	CAEEL10760	APOSC_01037
OG0000443	CAEEL07750	APOSC_07972, APOSC_07971, APOSC_09047
OG0000444	CAEEL18555	APOSC_22420
OG0000444	CAEEL11270, CAEEL13198, CAEEL07333, CAEEL07332, CAEEL07334, CAEEL18670	APOSC_27883, APOSC_27884, APOSC_27885
OG0000446	CAEEL08845	APOSC_10182, APOSC_10180, APOSC_10181
OG0000446	CAEEL11745	APOSC_26266
OG0000447	CAEEL07754, CAEEL07753	APOSC_18957, APOSC_18959, APOSC_00311, APOSC_00312, APOSC_18960, APOSC_18958
OG0000450	CAEEL09221	APOSC_13051
OG0000454	CAEEL02888, CAEEL02886	APOSC_04570
OG0000456	CAEEL11325	APOSC_08917
OG0000461	CAEEL06628	APOSC_17795, APOSC_01522
OG0000461	CAEEL08066	APOSC_17426
OG0000463	CAEEL00961	APOSC_17973, APOSC_19612, APOSC_07338, APOSC_07339, APOSC_08846
OG0000465	CAEEL08932	APOSC_12228
OG0000466	CAEEL16090	APOSC_27919
OG0000467	CAEEL10426, CAEEL00823	APOSC_08499, APOSC_08498
OG0000468	CAEEL05744	APOSC_15884, APOSC_04385, APOSC_04384, APOSC_23794, APOSC_02625
OG0000469	CAEEL09645	APOSC_06315
OG0000470	CAEEL01892	APOSC_06373
OG0000470	CAEEL15886	APOSC_13511
OG0000472	CAEEL04041, CAEEL06168	APOSC_18349, APOSC_18348
OG0000474	CAEEL07643, CAEEL07642	APOSC_14236, APOSC_20732
OG0000476	CAEEL20693, CAEEL00887	APOSC_19907, APOSC_10161, APOSC_04632
OG0000476	CAEEL13996, CAEEL04770	APOSC_05340
OG0000477	CAEEL19743	APOSC_13603
OG0000479	CAEEL02339	APOSC_19125
OG0000479	CAEEL09202	APOSC_05602, APOSC_05603
OG0000480	CAEEL10994, CAEEL19312, CAEEL11292	APOSC_23759, APOSC_15162, APOSC_11842
OG0000481	CAEEL09089, CAEEL09097	APOSC_15444
OG0000481	CAEEL07158	APOSC_09024
OG0000481	CAEEL11815	APOSC_07226
OG0000482	CAEEL12763	APOSC_01111, APOSC_01110, APOSC_18841, APOSC_18843, APOSC_18842, APOSC_18845, APOSC_18844
OG0000482	CAEEL16609	APOSC_18846, APOSC_02517, APOSC_20022, APOSC_27488, APOSC_14643
OG0000484	CAEEL04965, CAEEL04966	APOSC_17564
OG0000485	CAEEL19088, CAEEL15576	APOSC_22490, APOSC_07829
OG0000486	CAEEL06528, CAEEL08508, CAEEL10686, CAEEL10332, CAEEL10336, CAEEL11227, CAEEL11225, CAEEL12738	APOSC_27933
OG0000487	CAEEL16728, CAEEL12342	APOSC_05499, APOSC_00762, APOSC_10037, APOSC_17459, APOSC_22887
OG0000490	CAEEL00687, CAEEL19730	APOSC_08204
OG0000491	CAEEL06407	APOSC_28528
OG0000491	CAEEL07820	APOSC_02630
OG0000495	CAEEL07186	APOSC_16006, APOSC_18778
OG0000496	CAEEL01836	APOSC_19240
OG0000497	CAEEL11475, CAEEL02002	APOSC_11785
OG0000497	CAEEL19219	APOSC_24966
OG0000503	CAEEL18781, CAEEL18780	APOSC_20182, APOSC_01067, APOSC_11052
OG0000506	CAEEL18864	APOSC_08968, APOSC_08970
OG0000508	CAEEL07260	APOSC_05722
OG0000510	CAEEL10925, CAEEL11992, CAEEL05859, CAEEL08413	APOSC_13254, APOSC_09949, APOSC_08521
OG0000513	CAEEL00380	APOSC_21188
OG0000514	CAEEL14359	APOSC_03985, APOSC_03987, APOSC_03986, APOSC_03988
OG0000519	CAEEL01270	APOSC_08070, APOSC_07952, APOSC_07867, APOSC_26169, APOSC_12522, APOSC_03973
OG0000520	CAEEL07490	APOSC_12204, APOSC_12202, APOSC_12203, APOSC_24142, APOSC_24141
OG0000521	CAEEL11532	APOSC_15611
OG0000521	CAEEL14050	APOSC_09518
OG0000523	CAEEL07536, CAEEL13092	APOSC_17136, APOSC_11385
OG0000524	CAEEL17529	APOSC_03189, APOSC_03192, APOSC_03190, APOSC_03187
OG0000525	CAEEL19149	APOSC_12074
OG0000525	CAEEL19113	APOSC_07308
OG0000527	CAEEL20771	APOSC_02938
OG0000528	CAEEL17966	APOSC_27896, APOSC_27895, APOSC_27894
OG0000529	CAEEL14327	APOSC_23098
OG0000530	CAEEL05713, CAEEL05714	APOSC_02543, APOSC_02542, APOSC_23277
OG0000534	CAEEL06960	APOSC_19109, APOSC_19108, APOSC_19110
OG0000535	CAEEL18521	APOSC_23330, APOSC_01337, APOSC_21669, APOSC_19864, APOSC_19863
OG0000537	CAEEL20692	APOSC_28746
OG0000537	CAEEL08509	APOSC_14690
OG0000538	CAEEL07439	APOSC_00020, APOSC_00021, APOSC_00019
OG0000542	CAEEL09055	APOSC_25376
OG0000545	CAEEL15746	APOSC_27316
OG0000545	CAEEL14386	APOSC_23063
OG0000548	CAEEL10591, CAEEL10590	APOSC_19082, APOSC_15990, APOSC_28441
OG0000549	CAEEL05133, CAEEL12072	APOSC_08202, APOSC_11264, APOSC_04931, APOSC_21216, APOSC_12322, APOSC_09908
OG0000549	CAEEL18719, CAEEL18720	APOSC_27494
OG0000550	CAEEL11841	APOSC_26613
OG0000551	CAEEL05226	APOSC_25334
OG0000560	CAEEL00689	APOSC_00424, APOSC_21581, APOSC_09687, APOSC_24780, APOSC_09685, APOSC_09686, APOSC_27748, APOSC_11056, APOSC_22346
OG0000561	CAEEL16454	APOSC_11810, APOSC_07680
OG0000562	CAEEL12354	APOSC_06195
OG0000563	CAEEL07864	APOSC_04439, APOSC_16157
OG0000564	CAEEL13516, CAEEL18277	APOSC_01431
OG0000565	CAEEL03314, CAEEL00611, CAEEL00610, CAEEL01204	APOSC_17072, APOSC_00334, APOSC_26203, APOSC_28466, APOSC_21207, APOSC_07361
OG0000566	CAEEL15091	APOSC_11934, APOSC_11935, APOSC_15450
OG0000567	CAEEL02967	APOSC_03648
OG0000567	CAEEL00946, CAEEL06307, CAEEL10055, CAEEL11553, CAEEL04491	APOSC_00240
OG0000569	CAEEL13456, CAEEL13683, CAEEL13676, CAEEL13675	APOSC_02396, APOSC_00479, APOSC_17883, APOSC_19992, APOSC_19991, APOSC_15256
OG0000572	CAEEL13663	APOSC_00810
OG0000572	CAEEL04776	APOSC_09082
OG0000573	CAEEL05940	APOSC_00916
OG0000573	CAEEL01355	APOSC_06381
OG0000574	CAEEL19269	APOSC_08284
OG0000574	CAEEL18789, CAEEL19638, CAEEL19639	APOSC_25605
OG0000574	CAEEL19209, CAEEL18848	APOSC_12973
OG0000575	CAEEL12522	APOSC_04878, APOSC_04901, APOSC_04877
OG0000576	CAEEL06802	APOSC_14912, APOSC_14911
OG0000578	CAEEL16491, CAEEL16492, CAEEL16490	APOSC_19019
OG0000579	CAEEL11246, CAEEL09670, CAEEL09822	APOSC_16538
OG0000580	CAEEL19061	APOSC_27393, APOSC_10764
OG0000581	CAEEL15703	APOSC_25720
OG0000581	CAEEL14055, CAEEL14054	APOSC_28928
OG0000582	CAEEL19553, CAEEL19552	APOSC_22258, APOSC_19007, APOSC_19006
OG0000583	CAEEL01762, CAEEL01763	APOSC_07446, APOSC_07447
OG0000584	CAEEL04633, CAEEL05854, CAEEL04153, CAEEL04154, CAEEL06443	APOSC_13816, APOSC_28295, APOSC_10155, APOSC_26093, APOSC_26092
OG0000585	CAEEL11782, CAEEL11783	APOSC_02435
OG0000586	CAEEL05852	APOSC_22177, APOSC_09041, APOSC_22806
OG0000587	CAEEL14207	APOSC_07501
OG0000587	CAEEL18702	APOSC_00084
OG0000588	CAEEL05897	APOSC_14978, APOSC_23369
OG0000589	CAEEL19870, CAEEL19442, CAEEL17146, CAEEL10281	APOSC_07116, APOSC_07115, APOSC_01961
OG0000590	CAEEL01780	APOSC_14417
OG0000591	CAEEL19878	APOSC_29125, APOSC_25553
OG0000591	CAEEL18367	APOSC_18730
OG0000592	CAEEL14862, CAEEL07829, CAEEL16963, CAEEL16245, CAEEL16244	APOSC_07367, APOSC_26247
OG0000593	CAEEL02027	APOSC_19192, APOSC_02138
OG0000594	CAEEL11331	APOSC_27194
OG0000597	CAEEL08741	APOSC_09238
OG0000600	CAEEL02285, CAEEL02284	APOSC_04542, APOSC_04543
OG0000602	CAEEL20599	APOSC_07302, APOSC_16886
OG0000603	CAEEL15474	APOSC_11168
OG0000604	CAEEL14390	APOSC_28543, APOSC_28930, APOSC_08014, APOSC_08012
OG0000608	CAEEL06882	APOSC_28336, APOSC_00407
OG0000609	CAEEL11904	APOSC_21629, APOSC_15758
OG0000611	CAEEL08225	APOSC_10183
OG0000611	CAEEL09831	APOSC_21101
OG0000612	CAEEL07651	APOSC_01590
OG0000612	CAEEL06875	APOSC_11557
OG0000614	CAEEL16724	APOSC_29108, APOSC_13391, APOSC_01420, APOSC_13390
OG0000615	CAEEL19705	APOSC_25509, APOSC_25510, APOSC_25508
OG0000617	CAEEL12168	APOSC_04030
OG0000618	CAEEL00836	APOSC_06510
OG0000619	CAEEL02635	APOSC_06768
OG0000623	CAEEL16178, CAEEL06411	APOSC_11408, APOSC_11407
OG0000623	CAEEL16276	APOSC_25178, APOSC_25179, APOSC_28396
OG0000624	CAEEL08547	APOSC_18585, APOSC_18584, APOSC_27695, APOSC_23239, APOSC_12046
OG0000626	CAEEL19740	APOSC_04996, APOSC_04997
OG0000627	CAEEL01126	APOSC_21489, APOSC_19887
OG0000636	CAEEL19659	APOSC_03996, APOSC_09371
OG0000637	CAEEL18181	APOSC_21463, APOSC_04395
OG0000639	CAEEL00195	APOSC_28763
OG0000639	CAEEL00077	APOSC_01472
OG0000645	CAEEL14093	APOSC_03352
OG0000645	CAEEL02916	APOSC_00638, APOSC_09352
OG0000646	CAEEL06213, CAEEL06212	APOSC_25529, APOSC_25530
OG0000647	CAEEL14095, CAEEL17996	APOSC_09611
OG0000648	CAEEL05737	APOSC_03595, APOSC_17710, APOSC_17709
OG0000648	CAEEL19541	APOSC_15129, APOSC_14173
OG0000649	CAEEL08770	APOSC_02642, APOSC_23750, APOSC_19161
OG0000651	CAEEL08479	APOSC_26297
OG0000652	CAEEL09392, CAEEL09393	APOSC_19589, APOSC_04833, APOSC_19592, APOSC_19590
OG0000654	CAEEL00509	APOSC_25621
OG0000657	CAEEL01693	APOSC_07236, APOSC_28772, APOSC_17511, APOSC_28771
OG0000660	CAEEL06994	APOSC_26737
OG0000660	CAEEL01886	APOSC_25408
OG0000662	CAEEL07265	APOSC_10023, APOSC_20576
OG0000662	CAEEL20546	APOSC_08470, APOSC_08472
OG0000663	CAEEL07269	APOSC_03380, APOSC_10431
OG0000664	CAEEL10897, CAEEL10896	APOSC_19666
OG0000664	CAEEL00118, CAEEL00117	APOSC_04413
OG0000665	CAEEL18458, CAEEL04875, CAEEL05353, CAEEL11596, CAEEL18744	APOSC_04140, APOSC_09869, APOSC_06912
OG0000666	CAEEL11143	APOSC_18128, APOSC_14812, APOSC_14811, APOSC_14810, APOSC_14813
OG0000670	CAEEL01804, CAEEL20294	APOSC_25403, APOSC_25404
OG0000671	CAEEL20492, CAEEL02522	APOSC_09469, APOSC_15536, APOSC_24637
OG0000672	CAEEL07948, CAEEL07943	APOSC_13094, APOSC_20369, APOSC_17793, APOSC_27234, APOSC_11490
OG0000672	CAEEL00089, CAEEL00988	APOSC_05056
OG0000674	CAEEL01995	APOSC_02855, APOSC_02854
OG0000676	CAEEL18677, CAEEL18678	APOSC_12565
OG0000678	CAEEL19275	APOSC_17592, APOSC_03701, APOSC_25063, APOSC_07909, APOSC_27264
OG0000680	CAEEL01896	APOSC_19829
OG0000681	CAEEL06701, CAEEL06700	APOSC_08978
OG0000681	CAEEL20557	APOSC_20302, APOSC_20301
OG0000682	CAEEL18765	APOSC_12467, APOSC_12466, APOSC_12470, APOSC_12471, APOSC_12468
OG0000683	CAEEL18608	APOSC_06085
OG0000683	CAEEL02946, CAEEL02945, CAEEL02947, CAEEL02944	APOSC_22743
OG0000684	CAEEL11185	APOSC_04618, APOSC_18120, APOSC_04620, APOSC_01492, APOSC_04849, APOSC_04619
OG0000685	CAEEL19728	APOSC_25083
OG0000688	CAEEL04340	APOSC_24546
OG0000690	CAEEL02355, CAEEL16430	APOSC_12924
OG0000690	CAEEL05043	APOSC_06851
OG0000691	CAEEL17188	APOSC_06057
OG0000692	CAEEL05111, CAEEL03292	APOSC_26279
OG0000692	CAEEL01603	APOSC_09929
OG0000693	CAEEL03253, CAEEL03254	APOSC_14532, APOSC_14531
OG0000694	CAEEL18784, CAEEL02081, CAEEL02961	APOSC_21845
OG0000696	CAEEL19612	APOSC_09390, APOSC_19415
OG0000697	CAEEL10883	APOSC_04170
OG0000701	CAEEL01775, CAEEL09588, CAEEL02242	APOSC_29143
OG0000702	CAEEL01313	APOSC_28891, APOSC_28892
OG0000703	CAEEL12761	APOSC_08255
OG0000708	CAEEL04786, CAEEL04785	APOSC_22565
OG0000708	CAEEL12722	APOSC_04164
OG0000709	CAEEL11350, CAEEL18734, CAEEL12228, CAEEL16334, CAEEL20586, CAEEL11767	APOSC_01261
OG0000711	CAEEL04946	APOSC_16041
OG0000711	CAEEL03027	APOSC_24576
OG0000712	CAEEL07921	APOSC_01997
OG0000713	CAEEL15727	APOSC_02458, APOSC_19823, APOSC_04674
OG0000715	CAEEL07310, CAEEL07309	APOSC_24729
OG0000716	CAEEL00463	APOSC_15187, APOSC_15188, APOSC_05187
OG0000717	CAEEL20044, CAEEL07958	APOSC_08974, APOSC_08975
OG0000718	CAEEL16052	APOSC_09944, APOSC_06058
OG0000720	CAEEL02341	APOSC_13819, APOSC_02916, APOSC_01360, APOSC_23941, APOSC_14908
OG0000721	CAEEL07780	APOSC_27562
OG0000721	CAEEL00853	APOSC_25361
OG0000722	CAEEL16439	APOSC_27863
OG0000724	CAEEL01191, CAEEL05666, CAEEL04724, CAEEL07268, CAEEL09317, CAEEL05086, CAEEL04722, CAEEL04707, CAEEL16432, CAEEL08216, CAEEL08788, CAEEL00782, CAEEL05700, CAEEL05106, CAEEL05163, CAEEL15997, CAEEL14388, CAEEL04425, CAEEL10300, CAEEL10254, CAEEL10375, CAEEL12178, CAEEL11651, CAEEL11581, CAEEL15115, CAEEL04753	APOSC_04422, APOSC_04423
OG0000725	CAEEL01386	APOSC_00094
OG0000726	CAEEL08988, CAEEL08987	APOSC_20907
OG0000730	CAEEL06720	APOSC_16492, APOSC_28131
OG0000730	CAEEL06574	APOSC_22249
OG0000731	CAEEL18982	APOSC_14089, APOSC_13977, APOSC_13252, APOSC_13253
OG0000732	CAEEL02711	APOSC_01005
OG0000732	CAEEL11771	APOSC_22697, APOSC_22696
OG0000733	CAEEL17006	APOSC_15598
OG0000733	CAEEL15524	APOSC_14468
OG0000734	CAEEL18835	APOSC_27033
OG0000735	CAEEL14834, CAEEL14835	APOSC_08541, APOSC_08542
OG0000737	CAEEL19663, CAEEL06154, CAEEL04487, CAEEL04486	APOSC_18824, APOSC_08933, APOSC_08934, APOSC_08935
OG0000740	CAEEL18076	APOSC_20786
OG0000744	CAEEL01254	APOSC_21453, APOSC_21454, APOSC_22851
OG0000747	CAEEL02279	APOSC_10377, APOSC_22793, APOSC_01421, APOSC_04166, APOSC_09294, APOSC_09295, APOSC_26831, APOSC_21163
OG0000749	CAEEL11624, CAEEL14107	APOSC_09299, APOSC_09298
OG0000751	CAEEL09020	APOSC_10279
OG0000752	CAEEL07346	APOSC_04900
OG0000752	CAEEL04370	APOSC_11897
OG0000753	CAEEL17415	APOSC_17933, APOSC_23432
OG0000755	CAEEL01302	APOSC_02841, APOSC_02836, APOSC_02842, APOSC_02838
OG0000757	CAEEL20030	APOSC_21066
OG0000757	CAEEL00176	APOSC_13824
OG0000759	CAEEL20475, CAEEL16710	APOSC_10203
OG0000761	CAEEL19698	APOSC_25522, APOSC_02293, APOSC_05181, APOSC_05182
OG0000762	CAEEL02671	APOSC_27690
OG0000763	CAEEL01521, CAEEL01520, CAEEL01519	APOSC_11369
OG0000764	CAEEL19739	APOSC_22151
OG0000765	CAEEL08924, CAEEL20292	APOSC_08832
OG0000765	CAEEL19163	APOSC_04654
OG0000766	CAEEL01660	APOSC_02628, APOSC_02629, APOSC_02626, APOSC_02627
OG0000767	CAEEL15327, CAEEL15326	APOSC_19311, APOSC_22136, APOSC_22137
OG0000774	CAEEL03062	APOSC_18361
OG0000774	CAEEL08377	APOSC_14291
OG0000774	CAEEL12020, CAEEL14163, CAEEL12021	APOSC_14965
OG0000775	CAEEL17384, CAEEL14551, CAEEL07888, CAEEL14550	APOSC_15715, APOSC_15716, APOSC_15714, APOSC_10384
OG0000776	CAEEL11265, CAEEL10969, CAEEL09271, CAEEL01206	APOSC_14658, APOSC_04219, APOSC_04218, APOSC_26884, APOSC_23547, APOSC_14259, APOSC_20069, APOSC_25314, APOSC_15172
OG0000776	CAEEL19691, CAEEL14134, CAEEL11345	APOSC_01907
OG0000777	CAEEL19291	APOSC_06075
OG0000778	CAEEL04054	APOSC_26535
OG0000779	CAEEL01706	APOSC_20892
OG0000780	CAEEL00305	APOSC_06109, APOSC_07773, APOSC_00388
OG0000780	CAEEL01193	APOSC_21502, APOSC_21503
OG0000782	CAEEL01741	APOSC_02046, APOSC_02045
OG0000783	CAEEL08524	APOSC_27599
OG0000784	CAEEL19472	APOSC_17182, APOSC_20175
OG0000787	CAEEL10362	APOSC_24396
OG0000788	CAEEL04328, CAEEL04329, CAEEL04327	APOSC_18949
OG0000788	CAEEL01175	APOSC_21919, APOSC_21918, APOSC_21917
OG0000791	CAEEL09121	APOSC_26179, APOSC_26180
OG0000792	CAEEL06858, CAEEL06859	APOSC_04163
OG0000793	CAEEL00246	APOSC_28727
OG0000794	CAEEL14272, CAEEL13170	APOSC_25175, APOSC_12304, APOSC_28540, APOSC_17611, APOSC_08351, APOSC_01861, APOSC_03932
OG0000796	CAEEL18138	APOSC_17748
OG0000797	CAEEL11404	APOSC_05552, APOSC_02654
OG0000798	CAEEL08562, CAEEL08561	APOSC_20553, APOSC_20554
OG0000800	CAEEL15658, CAEEL15660, CAEEL15659, CAEEL15657, CAEEL15661, CAEEL04883, CAEEL16200, CAEEL16199, CAEEL13121, CAEEL11360, CAEEL11396	APOSC_27669
OG0000801	CAEEL00950	APOSC_13410, APOSC_22125
OG0000803	CAEEL18447	APOSC_18801, APOSC_00365
OG0000809	CAEEL06250	APOSC_01373, APOSC_01372
OG0000810	CAEEL00977	APOSC_15514
OG0000813	CAEEL10975, CAEEL10973	APOSC_10674
OG0000813	CAEEL01084	APOSC_03337
OG0000814	CAEEL07659, CAEEL07658	APOSC_22281
OG0000817	CAEEL08608	APOSC_13738, APOSC_22901
OG0000817	CAEEL09272	APOSC_07767
OG0000818	CAEEL08212	APOSC_14407, APOSC_14408, APOSC_14409
OG0000819	CAEEL09262	APOSC_09083
OG0000820	CAEEL08726	APOSC_11841
OG0000826	CAEEL04414	APOSC_07568, APOSC_07567, APOSC_22497, APOSC_26704
OG0000828	CAEEL01170	APOSC_05791
OG0000828	CAEEL14806	APOSC_22977, APOSC_11571
OG0000833	CAEEL05439	APOSC_26082, APOSC_26081
OG0000834	CAEEL00924	APOSC_04739, APOSC_27269
OG0000836	CAEEL01665	APOSC_15778
OG0000837	CAEEL19270, CAEEL07955	APOSC_28068, APOSC_14436, APOSC_00892, APOSC_07079, APOSC_28069, APOSC_28067, APOSC_06905, APOSC_04004, APOSC_12041, APOSC_06484, APOSC_27044, APOSC_21308
OG0000841	CAEEL02360	APOSC_26322
OG0000842	CAEEL11884	APOSC_09796
OG0000844	CAEEL04872, CAEEL18631, CAEEL05964, CAEEL05848	APOSC_10362, APOSC_10363
OG0000847	CAEEL07299	APOSC_11562
OG0000848	CAEEL08378	APOSC_28316, APOSC_18151, APOSC_18150
OG0000849	CAEEL04333	APOSC_27634, APOSC_09266, APOSC_03689
OG0000850	CAEEL14176, CAEEL17117, CAEEL14155, CAEEL14177, CAEEL04935	APOSC_08264, APOSC_00774, APOSC_23927
OG0000851	CAEEL08745	APOSC_19702, APOSC_19703, APOSC_19701
OG0000852	CAEEL08255	APOSC_20285, APOSC_20286, APOSC_02824
OG0000856	CAEEL00189, CAEEL08452, CAEEL13523	APOSC_22616
OG0000857	CAEEL04547	APOSC_24744
OG0000858	CAEEL16889, CAEEL11559, CAEEL11560, CAEEL11558	APOSC_14953
OG0000860	CAEEL09321, CAEEL18240	APOSC_17954
OG0000869	CAEEL04762	APOSC_14843
OG0000869	CAEEL04725	APOSC_18698
OG0000870	CAEEL05330	APOSC_06340
OG0000871	CAEEL00780	APOSC_03183
OG0000871	CAEEL00781, CAEEL13789	APOSC_14488
OG0000874	CAEEL03105	APOSC_24109
OG0000875	CAEEL08184, CAEEL12416	APOSC_06925, APOSC_26698, APOSC_26697, APOSC_10108, APOSC_10816, APOSC_05938
OG0000876	CAEEL00773, CAEEL00774	APOSC_13414
OG0000877	CAEEL14736, CAEEL01576, CAEEL15069, CAEEL11424, CAEEL10392, CAEEL07961, CAEEL14735, CAEEL06683, CAEEL20717	APOSC_14562, APOSC_05392, APOSC_11159, APOSC_18856, APOSC_22435, APOSC_14561, APOSC_03592, APOSC_03591
OG0000879	CAEEL07550	APOSC_25589, APOSC_19618
OG0000880	CAEEL10369	APOSC_11060
OG0000888	CAEEL00418	APOSC_22842
OG0000889	CAEEL09857, CAEEL09856	APOSC_15049, APOSC_07753, APOSC_09768
OG0000889	CAEEL07245	APOSC_28468
OG0000893	CAEEL05208	APOSC_13888, APOSC_05778
OG0000894	CAEEL20455	APOSC_02796, APOSC_02797
OG0000899	CAEEL06745	APOSC_14711
OG0000904	CAEEL10501	APOSC_17702, APOSC_14302, APOSC_14303, APOSC_06457, APOSC_06456, APOSC_06458
OG0000905	CAEEL09890	APOSC_09225, APOSC_09226
OG0000908	CAEEL18895	APOSC_14771
OG0000908	CAEEL09910	APOSC_27466
OG0000909	CAEEL00966	APOSC_25304, APOSC_25305, APOSC_25306
OG0000912	CAEEL19084	APOSC_27960, APOSC_27961
OG0000913	CAEEL03086, CAEEL09227, CAEEL01751, CAEEL17909, CAEEL04783, CAEEL08435	APOSC_04388
OG0000914	CAEEL08534, CAEEL08535	APOSC_12098
OG0000915	CAEEL11744	APOSC_07775
OG0000921	CAEEL05986	APOSC_24063
OG0000923	CAEEL01410	APOSC_26447
OG0000925	CAEEL01239, CAEEL01153, CAEEL00968, CAEEL00439, CAEEL07058	APOSC_04534
OG0000927	CAEEL20274	APOSC_02135
OG0000928	CAEEL00085	APOSC_19235, APOSC_19234, APOSC_19236
OG0000929	CAEEL02357	APOSC_07152, APOSC_28960
OG0000931	CAEEL20467	APOSC_10285
OG0000932	CAEEL07026, CAEEL07025	APOSC_20073
OG0000933	CAEEL13637	APOSC_28945
OG0000934	CAEEL20095, CAEEL02005	APOSC_15771
OG0000934	CAEEL18567	APOSC_01130
OG0000935	CAEEL10988, CAEEL18743	APOSC_07475
OG0000937	CAEEL03545, CAEEL08180, CAEEL18220, CAEEL02758	APOSC_14163
OG0000944	CAEEL08647, CAEEL08646	APOSC_18987
OG0000945	CAEEL00537	APOSC_00213
OG0000946	CAEEL05453	APOSC_07875
OG0000947	CAEEL07660	APOSC_14595, APOSC_00712
