source	target	weight
TCONS_00006235	TCONS_00012805	0.8952568
TCONS_00053533	TCONS_00027939	0.8952569
TCONS_00021581	TCONS_00042743	0.895257
TCONS_00008734	TCONS_00022414	0.8952573
TCONS_00045354	TCONS_00011110	0.8952576
TCONS_00018547	TCONS_00038650	0.8952577
TCONS_00012881	TCONS_00017533	0.895258
TCONS_00038647	TCONS_00029324	0.89525837
TCONS_00003964	TCONS_00028927	0.89525855
TCONS_00007046	TCONS_00027039	0.89525914
TCONS_00057143	TCONS_00010218	0.8952595
TCONS_00027932	TCONS_00025383	0.8952596
TCONS_00003964	TCONS_00046404	0.8952603
TCONS_00011336	TCONS_00011493	0.89526075
TCONS_00009689	TCONS_00052848	0.89526135
TCONS_00021998	TCONS_00048122	0.8952617
TCONS_00028953	TCONS_00009162	0.8952624
TCONS_00005618	TCONS_00053896	0.011453130000000034
TCONS_00018547	TCONS_00017808	0.8952627
TCONS_00010310	TCONS_00056846	0.8952627
TCONS_00045354	TCONS_00010985	0.89526397
TCONS_00045275	TCONS_00032872	0.89526415
TCONS_00028163	TCONS_00025493	0.8952645
TCONS_00056455	TCONS_00057118	0.8952648
TCONS_00009611	TCONS_00011013	0.8952652
TCONS_00020805	TCONS_00001951	0.8952662
TCONS_00014249	TCONS_00008398	0.8952663
TCONS_00012881	TCONS_00054346	0.8952668
TCONS_00027932	TCONS_00008867	0.8952669
TCONS_00001951	TCONS_00014430	0.8952671
TCONS_00011491	TCONS_00017172	0.89526725
TCONS_00029574	TCONS_00005594	0.89526886
TCONS_00057143	TCONS_00026056	0.8952698
TCONS_00053431	TCONS_00010495	0.89527005
TCONS_00021998	TCONS_00041607	0.8952701
TCONS_00020167	TCONS_00021749	0.006601899999999938
TCONS_00011489	TCONS_00050625	0.89527076
TCONS_00011491	TCONS_00005460	0.8952708
TCONS_00027931	TCONS_00049776	0.89527094
TCONS_00021998	TCONS_00008118	0.895271
TCONS_00011489	TCONS_00009163	0.8952712
TCONS_00020167	TCONS_00032873	0.8952717
TCONS_00053431	TCONS_00002218	0.8952717
TCONS_00023551	TCONS_00053391	0.89527214
TCONS_00030624	TCONS_00022979	0.8952734
TCONS_00012881	TCONS_00053434	0.8952734
TCONS_00027932	TCONS_00030402	0.89527357
TCONS_00021998	TCONS_00010220	0.8952742
TCONS_00020216	TCONS_00028481	0.89527553
TCONS_00025375	TCONS_00030467	0.8952766
TCONS_00014249	TCONS_00050055	0.005266309999999996
TCONS_00029143	TCONS_00017935	0.8952771
TCONS_00021202	TCONS_00046120	0.89527744
TCONS_00008833	TCONS_00044751	0.89527965
TCONS_00021994	TCONS_00048639	0.89527977
TCONS_00027932	TCONS_00008330	0.89528036
TCONS_00053431	TCONS_00021573	0.8952816
TCONS_00021994	TCONS_00021564	0.895282
TCONS_00041695	TCONS_00023795	0.89528275
TCONS_00056455	TCONS_00028315	0.8952829
TCONS_00038647	TCONS_00012715	0.8952837
TCONS_00003964	TCONS_00048338	0.89528394
TCONS_00021202	TCONS_00047982	0.89528483
TCONS_00011478	TCONS_00045360	0.89528644
TCONS_00041694	TCONS_00031348	0.89528716
TCONS_00041695	TCONS_00009697	0.895288
TCONS_00019620	TCONS_00037334	0.89528847
TCONS_00009689	TCONS_00014564	0.89528865
TCONS_00014249	TCONS_00001646	0.89528996
TCONS_00009689	TCONS_00015043	0.8952905
TCONS_00011491	TCONS_00025399	0.89529055
TCONS_00008833	TCONS_00006749	0.89529127
TCONS_00031046	TCONS_00023963	0.8952917
TCONS_00009689	TCONS_00015717	0.8952919
TCONS_00014249	TCONS_00049528	0.016919649999999953
TCONS_00011489	TCONS_00029299	0.8952933
TCONS_00011491	TCONS_00015599	0.8952937
TCONS_00041695	TCONS_00028021	0.89529383
TCONS_00045354	TCONS_00008046	0.89529395
TCONS_00056455	TCONS_00053475	0.89529455
TCONS_00019617	TCONS_00015814	0.8952951
TCONS_00019617	TCONS_00005543	0.89529514
TCONS_00011491	TCONS_00010243	0.89529544
TCONS_00017780	TCONS_00007731	0.8952959
TCONS_00024002	TCONS_00030152	0.8952959
TCONS_00057143	TCONS_00040107	0.8952966
TCONS_00011478	TCONS_00019433	0.015737600000000018
TCONS_00001951	TCONS_00005739	0.8952979
TCONS_00053533	TCONS_00038002	0.89529806
TCONS_00053431	TCONS_00025548	0.89529824
TCONS_00044915	TCONS_00003563	0.00485285000000002
TCONS_00008967	TCONS_00029689	0.89529973
TCONS_00008464	TCONS_00000172	0.8953002
TCONS_00009611	TCONS_00004064	0.8953009
TCONS_00008734	TCONS_00010043	0.8953014
TCONS_00011489	TCONS_00003503	0.8953017
TCONS_00025375	TCONS_00030123	0.89530176
TCONS_00008833	TCONS_00049241	0.895302
TCONS_00009611	TCONS_00011136	0.011634829999999985
TCONS_00021581	TCONS_00000729	0.8953026
TCONS_00041694	TCONS_00054248	0.8953036
TCONS_00019617	TCONS_00012573	0.8953039
TCONS_00037097	TCONS_00055003	0.89530474
TCONS_00047299	TCONS_00014877	0.012192539999999918
TCONS_00012754	TCONS_00042447	0.8953062
TCONS_00028953	TCONS_00003984	0.89530635
TCONS_00053533	TCONS_00011317	0.8953072
TCONS_00023551	TCONS_00022408	0.89530724
TCONS_00041694	TCONS_00030386	0.8953073
TCONS_00045354	TCONS_00014253	0.89530766
TCONS_00008734	TCONS_00028439	0.89531016
TCONS_00020216	TCONS_00000757	0.8953116
TCONS_00018209	TCONS_00005699	0.895312
TCONS_00053431	TCONS_00043707	0.003120569999999989
TCONS_00010310	TCONS_00019704	0.8953129
TCONS_00008967	TCONS_00029057	0.8953136
TCONS_00029574	TCONS_00015012	0.8953138
TCONS_00029143	TCONS_00012323	0.8953155
TCONS_00027931	TCONS_00028069	0.8953156
TCONS_00042488	TCONS_00053048	0.89531666
TCONS_00005618	TCONS_00007992	0.89531666
TCONS_00029574	TCONS_00003577	0.8953168
TCONS_00019617	TCONS_00002072	0.017854499999999995
TCONS_00020167	TCONS_00019159	0.89531744
TCONS_00028953	TCONS_00050546	0.8953178
TCONS_00053533	TCONS_00056526	0.8953179
TCONS_00027108	TCONS_00017836	0.89531845
TCONS_00041695	TCONS_00046417	0.8953185
TCONS_00027931	TCONS_00031453	0.89531857
TCONS_00020167	TCONS_00039153	0.89531875
TCONS_00025066	TCONS_00045292	0.89532137
TCONS_00045354	TCONS_00054864	0.89532155
TCONS_00014206	TCONS_00052574	0.8953217
TCONS_00055417	TCONS_00020490	0.013626570000000005
TCONS_00030624	TCONS_00013889	0.89532274
TCONS_00009611	TCONS_00010968	0.8953229
TCONS_00041694	TCONS_00030111	0.8953242
TCONS_00021581	TCONS_00019172	0.89532447
TCONS_00028953	TCONS_00040373	0.89532477
TCONS_00024115	TCONS_00005165	0.002085690000000029
TCONS_00010310	TCONS_00028086	0.89532596
TCONS_00045354	TCONS_00005531	0.8953261
TCONS_00057143	TCONS_00043409	0.8953262
TCONS_00007046	TCONS_00052415	0.0024673900000000693
TCONS_00009611	TCONS_00039418	0.8953269
TCONS_00006235	TCONS_00022476	0.8953271
TCONS_00028953	TCONS_00029280	0.89532715
TCONS_00047299	TCONS_00011428	0.0038884999999999614
TCONS_00042488	TCONS_00022979	0.8953294
TCONS_00047299	TCONS_00043780	0.0063077999999999745
TCONS_00011491	TCONS_00042442	0.89533037
TCONS_00057143	TCONS_00014387	0.89533055
TCONS_00012754	TCONS_00045292	0.8953307
TCONS_00006235	TCONS_00011608	0.8953307
TCONS_00003964	TCONS_00017420	0.89533126
TCONS_00021202	TCONS_00020698	0.8953314
TCONS_00020805	TCONS_00042715	0.8953318
TCONS_00053431	TCONS_00046703	0.895332
TCONS_00021998	TCONS_00027250	0.8953322
TCONS_00041695	TCONS_00008727	0.89533234
TCONS_00018547	TCONS_00012275	0.8953325
TCONS_00057143	TCONS_00033794	0.89533305
TCONS_00028953	TCONS_00039153	0.89533406
TCONS_00009611	TCONS_00056824	0.8953342
TCONS_00038647	TCONS_00022583	0.8953346
TCONS_00011491	TCONS_00010333	0.8953346
TCONS_00018209	TCONS_00055984	0.8953352
TCONS_00053431	TCONS_00054196	0.8953356
TCONS_00018547	TCONS_00043669	0.8953361
TCONS_00006235	TCONS_00055769	0.895337
TCONS_00020167	TCONS_00043459	0.895337
TCONS_00054588	TCONS_00026602	0.89533746
TCONS_00025375	TCONS_00028213	0.8953377
TCONS_00003964	TCONS_00055128	0.8953378
TCONS_00009611	TCONS_00046520	0.89533794
TCONS_00025375	TCONS_00052910	0.89533836
TCONS_00053431	TCONS_00052215	0.89533836
TCONS_00020167	TCONS_00007477	0.8953385
TCONS_00021994	TCONS_00048319	0.005134870000000014
TCONS_00020216	TCONS_00029935	0.89534056
TCONS_00046850	TCONS_00042105	0.895341
TCONS_00020805	TCONS_00012715	0.8953422
TCONS_00046367	TCONS_00005364	0.016156069999999967
TCONS_00020167	TCONS_00018785	0.8953431
TCONS_00028953	TCONS_00017532	0.89534396
TCONS_00014249	TCONS_00015366	0.8953444
TCONS_00056455	TCONS_00017233	0.89534444
TCONS_00019617	TCONS_00014355	0.8953447
TCONS_00027932	TCONS_00045995	0.8953447
TCONS_00042488	TCONS_00037670	0.89534587
TCONS_00055417	TCONS_00032857	0.89534646
TCONS_00028953	TCONS_00052700	0.89534676
TCONS_00008967	TCONS_00056668	0.895347
TCONS_00053533	TCONS_00030717	0.89534724
TCONS_00009611	TCONS_00044912	0.89534736
TCONS_00019578	TCONS_00011310	0.8953475
TCONS_00021202	TCONS_00007406	0.89534754
TCONS_00029574	TCONS_00009329	0.8953484
TCONS_00027931	TCONS_00040352	0.89534855
TCONS_00029143	TCONS_00037000	0.8953486
TCONS_00041695	TCONS_00029062	0.8953488
TCONS_00028953	TCONS_00015836	0.89534926
TCONS_00010310	TCONS_00008156	0.8953495
TCONS_00008968	TCONS_00044956	0.8953497
TCONS_00027931	TCONS_00019691	0.8953503
TCONS_00029830	TCONS_00027411	0.89535147
TCONS_00006235	TCONS_00019945	0.8953522
TCONS_00045354	TCONS_00046618	0.89535224
TCONS_00001951	TCONS_00055004	0.89535266
TCONS_00028502	TCONS_00002255	0.8953529
TCONS_00012754	TCONS_00015492	0.8953532
TCONS_00027108	TCONS_00027628	0.89535326
TCONS_00027108	TCONS_00011493	0.8953546
TCONS_00021581	TCONS_00010726	0.89535475
TCONS_00027932	TCONS_00055480	0.8953552
TCONS_00045275	TCONS_00002256	0.8953556
TCONS_00009689	TCONS_00052913	0.8953556
TCONS_00013726	TCONS_00043998	0.89535564
TCONS_00020167	TCONS_00049452	0.89535606
TCONS_00003964	TCONS_00019349	0.89535654
TCONS_00029574	TCONS_00040352	0.89535844
TCONS_00024115	TCONS_00054473	0.89535934
TCONS_00053431	TCONS_00045388	0.89535964
TCONS_00037097	TCONS_00028201	0.8953597
TCONS_00018547	TCONS_00008289	0.89536065
TCONS_00025375	TCONS_00044055	0.8953608
TCONS_00021994	TCONS_00026475	0.89536124
TCONS_00009611	TCONS_00048296	0.89536184
TCONS_00021998	TCONS_00028003	0.895362
TCONS_00021202	TCONS_00018547	0.89536214
TCONS_00021581	TCONS_00028126	0.8953628
TCONS_00009689	TCONS_00028130	0.8953636
TCONS_00029830	TCONS_00055858	0.8953646
TCONS_00053431	TCONS_00029039	0.89536554
TCONS_00011491	TCONS_00042983	0.8953663
TCONS_00012754	TCONS_00015708	0.89536667
TCONS_00019617	TCONS_00015010	0.8953667
TCONS_00024115	TCONS_00016273	0.012149989999999944
TCONS_00027932	TCONS_00019230	0.8953682
TCONS_00009611	TCONS_00050643	0.89536846
TCONS_00038647	TCONS_00051923	0.89536965
TCONS_00046850	TCONS_00051973	0.8953697
TCONS_00045275	TCONS_00018323	0.89536977
TCONS_00008464	TCONS_00052580	0.8953702
TCONS_00021581	TCONS_00030626	0.8953705
TCONS_00012754	TCONS_00021409	0.8953716
TCONS_00055417	TCONS_00002221	0.895372
TCONS_00011489	TCONS_00009291	0.89537203
TCONS_00008967	TCONS_00027226	0.8953731
TCONS_00037097	TCONS_00052038	0.8953742
TCONS_00010310	TCONS_00030929	0.8953744
TCONS_00008966	TCONS_00023197	0.8953749
TCONS_00014249	TCONS_00040220	0.015047670000000068
TCONS_00041694	TCONS_00050931	0.8953772
TCONS_00053533	TCONS_00048396	0.89537734
TCONS_00025375	TCONS_00029682	0.89537823
TCONS_00021998	TCONS_00054061	0.89537865
TCONS_00006235	TCONS_00050249	0.8953795
TCONS_00030912	TCONS_00000172	0.8953797
TCONS_00009611	TCONS_00027148	0.8953799
TCONS_00018547	TCONS_00012333	0.8953809
TCONS_00008967	TCONS_00051236	0.89538133
TCONS_00021998	TCONS_00046195	0.895382
TCONS_00028502	TCONS_00016810	0.8953829
TCONS_00009611	TCONS_00042943	0.89538294
TCONS_00021581	TCONS_00021406	0.8953842
TCONS_00020167	TCONS_00030082	0.89538455
TCONS_00024115	TCONS_00056147	0.8953847
TCONS_00028502	TCONS_00018433	0.8953848
TCONS_00009611	TCONS_00011410	0.89538544
TCONS_00047299	TCONS_00042807	0.8953855
TCONS_00024002	TCONS_00026419	0.89538574
TCONS_00006235	TCONS_00012581	0.8953859
TCONS_00008734	TCONS_00029566	0.8953865
TCONS_00009611	TCONS_00057175	0.89538664
TCONS_00011491	TCONS_00028322	0.895387
TCONS_00011478	TCONS_00001326	0.89538705
TCONS_00021202	TCONS_00031430	0.8953871
TCONS_00009611	TCONS_00012553	0.8953873
TCONS_00018547	TCONS_00042557	0.89538807
TCONS_00028953	TCONS_00031059	0.8953881
TCONS_00041694	TCONS_00006395	0.8953881
TCONS_00021202	TCONS_00008057	0.8953884
TCONS_00009611	TCONS_00048272	0.8953885
TCONS_00014249	TCONS_00018787	0.8953886
TCONS_00056455	TCONS_00028284	0.89538896
TCONS_00041694	TCONS_00043281	0.8953894
TCONS_00030624	TCONS_00056009	0.8953898
TCONS_00029143	TCONS_00016810	0.8953901
TCONS_00011478	TCONS_00029913	0.89539075
TCONS_00010310	TCONS_00019035	0.895391
TCONS_00054588	TCONS_00042217	0.8953911
TCONS_00008734	TCONS_00028542	0.8953915
TCONS_00057143	TCONS_00002217	0.89539176
TCONS_00055417	TCONS_00010435	0.018292399999999986
TCONS_00012754	TCONS_00053174	0.8953925
TCONS_00053431	TCONS_00001080	0.89539254
TCONS_00029143	TCONS_00011194	0.8953926
TCONS_00018547	TCONS_00027479	0.8953933
TCONS_00024002	TCONS_00011509	0.0030167399999999622
TCONS_00021998	TCONS_00055283	0.89539397
TCONS_00021994	TCONS_00056723	0.89539474
TCONS_00024002	TCONS_00040477	0.8953948
TCONS_00008833	TCONS_00006896	0.8953949
TCONS_00028502	TCONS_00029227	0.8953951
TCONS_00006235	TCONS_00013197	0.8953951
TCONS_00014206	TCONS_00025276	0.8953951
TCONS_00041695	TCONS_00032491	0.8953955
TCONS_00029574	TCONS_00003105	0.89539564
TCONS_00011489	TCONS_00022528	0.89539576
TCONS_00011491	TCONS_00026821	0.8953971
TCONS_00057143	TCONS_00020741	0.8953978
TCONS_00027932	TCONS_00028344	0.89539796
TCONS_00006235	TCONS_00009275	0.895398
TCONS_00019617	TCONS_00052874	0.8953989
TCONS_00020216	TCONS_00017291	0.8953996
TCONS_00008833	TCONS_00019102	0.8953996
TCONS_00021998	TCONS_00031067	0.8954
TCONS_00053708	TCONS_00051437	0.89540005
TCONS_00012754	TCONS_00029316	0.89540005
TCONS_00018209	TCONS_00008009	0.89540017
TCONS_00037097	TCONS_00021194	0.8954003
TCONS_00019811	TCONS_00049779	0.89540064
TCONS_00003964	TCONS_00002255	0.89540076
TCONS_00021202	TCONS_00021412	0.89540106
TCONS_00047299	TCONS_00053186	0.8954014
TCONS_00037097	TCONS_00029084	0.8954023
TCONS_00021998	TCONS_00057119	0.89540356
TCONS_00001951	TCONS_00013950	0.8954037
TCONS_00003964	TCONS_00017935	0.89540386
TCONS_00012881	TCONS_00004437	0.89540434
TCONS_00003964	TCONS_00028955	0.8954046
TCONS_00037097	TCONS_00016725	0.89540523
TCONS_00011491	TCONS_00018857	0.895406
TCONS_00057143	TCONS_00049564	0.8954064
TCONS_00017780	TCONS_00012240	0.8954073
TCONS_00042488	TCONS_00051320	0.89540774
TCONS_00012881	TCONS_00000742	0.89540786
TCONS_00041695	TCONS_00015352	0.89540815
TCONS_00053708	TCONS_00045503	0.8954089
TCONS_00011489	TCONS_00009343	0.89540946
TCONS_00021994	TCONS_00004239	0.8954095
TCONS_00011489	TCONS_00043974	0.89540976
TCONS_00008968	TCONS_00023764	0.89540976
TCONS_00014206	TCONS_00000876	0.8954104
TCONS_00014249	TCONS_00053186	0.8954107
TCONS_00031046	TCONS_00030949	0.89541143
TCONS_00051631	TCONS_00030151	0.8954119
TCONS_00045275	TCONS_00013615	0.8954123
TCONS_00021998	TCONS_00048158	0.8954126
TCONS_00010310	TCONS_00023794	0.8954153
TCONS_00021998	TCONS_00047439	0.8954159
TCONS_00011580	TCONS_00008722	0.89541614
TCONS_00041695	TCONS_00031473	0.8954164
TCONS_00053431	TCONS_00046779	0.89541644
TCONS_00011489	TCONS_00012883	0.8954176
TCONS_00037097	TCONS_00005423	0.895418
TCONS_00011491	TCONS_00016487	0.89541805
TCONS_00008833	TCONS_00036034	0.89541817
TCONS_00041695	TCONS_00040893	0.89541835
TCONS_00052518	TCONS_00002895	0.8954192
TCONS_00011491	TCONS_00055841	0.89541924
TCONS_00011491	TCONS_00055596	0.89541966
TCONS_00009689	TCONS_00027138	0.8954206
TCONS_00037097	TCONS_00009291	0.89542085
TCONS_00045354	TCONS_00045016	0.89542097
TCONS_00006235	TCONS_00052713	0.8954211
TCONS_00019620	TCONS_00029566	0.89542174
TCONS_00041695	TCONS_00011678	0.8954218
TCONS_00021202	TCONS_00037980	0.89542186
TCONS_00041695	TCONS_00015541	0.89542234
TCONS_00053533	TCONS_00055759	0.8954227
TCONS_00019617	TCONS_00001979	0.8954229
TCONS_00018547	TCONS_00011827	0.895423
TCONS_00053533	TCONS_00054317	0.895423
TCONS_00014249	TCONS_00026072	0.01680859999999995
TCONS_00045354	TCONS_00002127	0.89542437
TCONS_00001951	TCONS_00021914	0.012563770000000085
TCONS_00018823	TCONS_00048330	0.8954265
TCONS_00012881	TCONS_00026648	0.89543045
TCONS_00009611	TCONS_00001245	0.8954307
TCONS_00011580	TCONS_00027796	0.89543086
TCONS_00046850	TCONS_00025327	0.89543086
TCONS_00021998	TCONS_00018461	0.8954309
TCONS_00009611	TCONS_00022949	0.89543176
TCONS_00027931	TCONS_00007513	0.8954327
TCONS_00045354	TCONS_00027490	0.89543325
TCONS_00028953	TCONS_00054049	0.8954338
TCONS_00047299	TCONS_00009864	0.01695049999999998
TCONS_00025375	TCONS_00048407	0.89543587
TCONS_00037097	TCONS_00054196	0.895436
TCONS_00018547	TCONS_00012740	0.8954387
TCONS_00056455	TCONS_00015704	0.89543897
TCONS_00011491	TCONS_00051525	0.8954393
TCONS_00008966	TCONS_00039474	0.89543945
TCONS_00027932	TCONS_00052855	0.89543974
TCONS_00045275	TCONS_00042081	0.8954403
TCONS_00041695	TCONS_00021355	0.89544034
TCONS_00011478	TCONS_00056147	0.89544153
TCONS_00021998	TCONS_00021672	0.89544183
TCONS_00006235	TCONS_00010216	0.8954422
TCONS_00011491	TCONS_00004622	0.89544255
TCONS_00054588	TCONS_00026088	0.89544284
TCONS_00028953	TCONS_00049505	0.8954429
TCONS_00024115	TCONS_00016480	0.003981649999999948
TCONS_00019617	TCONS_00038645	0.8954438
TCONS_00030912	TCONS_00019682	0.8954441
TCONS_00029143	TCONS_00052754	0.89544445
TCONS_00028163	TCONS_00053091	0.8954454
TCONS_00027931	TCONS_00007492	0.89544547
TCONS_00009611	TCONS_00010985	0.8954461
TCONS_00021202	TCONS_00025650	0.8954468
TCONS_00057143	TCONS_00049673	0.89544684
TCONS_00028953	TCONS_00044564	0.89544696
TCONS_00019811	TCONS_00012816	0.89544743
TCONS_00028502	TCONS_00029548	0.895448
TCONS_00011489	TCONS_00016547	0.8954494
TCONS_00027932	TCONS_00054964	0.8954496
TCONS_00012754	TCONS_00043698	0.89544964
TCONS_00045354	TCONS_00011661	0.89544976
TCONS_00027108	TCONS_00000638	0.8954514
TCONS_00025375	TCONS_00030717	0.01639206999999998
TCONS_00008464	TCONS_00050566	0.8954518
TCONS_00020216	TCONS_00006749	0.89545226
TCONS_00045354	TCONS_00012174	0.8954524
TCONS_00020216	TCONS_00022408	0.8954525
TCONS_00037097	TCONS_00014032	0.89545256
TCONS_00019617	TCONS_00034798	0.8954527
TCONS_00021202	TCONS_00033260	0.8954529
TCONS_00003964	TCONS_00003847	0.895453
TCONS_00041695	TCONS_00020247	0.8954531
TCONS_00045354	TCONS_00038154	0.89545393
TCONS_00014249	TCONS_00004939	0.008750999999999953
TCONS_00057143	TCONS_00015563	0.8954568
TCONS_00012754	TCONS_00040405	0.8954571
TCONS_00041695	TCONS_00032850	0.89545745
TCONS_00028953	TCONS_00021044	0.89545774
TCONS_00038647	TCONS_00008906	0.01817279999999999
TCONS_00003964	TCONS_00014672	0.8954586
TCONS_00009689	TCONS_00009046	0.8954591
TCONS_00024115	TCONS_00003929	0.010407999999999973
TCONS_00011489	TCONS_00043713	0.8954595
TCONS_00042488	TCONS_00000259	0.89545953
TCONS_00029830	TCONS_00026219	0.89545965
TCONS_00024115	TCONS_00023333	0.8954597
TCONS_00021581	TCONS_00025702	0.89546037
TCONS_00009611	TCONS_00008462	0.89546174
TCONS_00053574	TCONS_00052265	0.8954625
TCONS_00021202	TCONS_00031269	0.89546263
TCONS_00021202	TCONS_00013173	0.89546365
TCONS_00009611	TCONS_00057167	0.89546394
TCONS_00045354	TCONS_00011309	0.89546424
TCONS_00029143	TCONS_00031062	0.8954643
TCONS_00021202	TCONS_00008448	0.8954643
TCONS_00017780	TCONS_00020805	0.018254260000000078
TCONS_00046367	TCONS_00016209	0.8954646
TCONS_00027932	TCONS_00009653	0.8954655
TCONS_00027931	TCONS_00018435	0.8954658
TCONS_00008966	TCONS_00019691	0.89546627
TCONS_00012881	TCONS_00030849	0.8954674
TCONS_00021998	TCONS_00045250	0.8954678
TCONS_00019617	TCONS_00042641	0.8954684
TCONS_00009611	TCONS_00018209	0.8954685
TCONS_00023551	TCONS_00022209	0.8954692
TCONS_00011478	TCONS_00026471	0.0071561399999999775
TCONS_00021994	TCONS_00007573	0.8954699
TCONS_00027932	TCONS_00018800	0.8954703
TCONS_00037097	TCONS_00031425	0.89547104
TCONS_00011491	TCONS_00027490	0.89547116
TCONS_00025375	TCONS_00019047	0.007577799999999968
TCONS_00011491	TCONS_00043056	0.8954713
TCONS_00053431	TCONS_00007178	0.8954722
TCONS_00009611	TCONS_00023003	0.89547235
TCONS_00021998	TCONS_00008448	0.8954724
TCONS_00007046	TCONS_00041733	0.8954727
TCONS_00018209	TCONS_00009860	0.89547306
TCONS_00021202	TCONS_00022825	0.8954732
TCONS_00028502	TCONS_00053174	0.8954733
TCONS_00008734	TCONS_00011122	0.89547396
TCONS_00053431	TCONS_00053431	0.895474
TCONS_00031046	TCONS_00045354	0.8954746
TCONS_00056455	TCONS_00026072	0.89547557
TCONS_00042488	TCONS_00002762	0.005070160000000046
TCONS_00053533	TCONS_00019682	0.89547735
TCONS_00014206	TCONS_00045956	0.8954778
TCONS_00029830	TCONS_00034704	0.8954781
TCONS_00021994	TCONS_00055464	0.89547884
TCONS_00030624	TCONS_00002904	0.8954791
TCONS_00019811	TCONS_00010068	0.89547974
TCONS_00021581	TCONS_00006364	0.8954798
TCONS_00011491	TCONS_00045250	0.89547986
TCONS_00051631	TCONS_00052043	0.89548033
TCONS_00053431	TCONS_00049569	0.8954807
TCONS_00028953	TCONS_00004939	0.8954812
TCONS_00042488	TCONS_00054346	0.8954819
TCONS_00008464	TCONS_00012922	0.89548296
TCONS_00056455	TCONS_00056700	0.89548343
TCONS_00019811	TCONS_00010058	0.8954836
TCONS_00028953	TCONS_00037322	0.8954836
TCONS_00008967	TCONS_00009887	0.8954838
TCONS_00056455	TCONS_00003133	0.89548385
TCONS_00011491	TCONS_00029726	0.895484
TCONS_00028953	TCONS_00009521	0.8954845
TCONS_00021202	TCONS_00046482	0.89548486
TCONS_00008966	TCONS_00042132	0.89548534
TCONS_00009689	TCONS_00001112	0.8954863
TCONS_00052518	TCONS_00001885	0.89548635
TCONS_00012881	TCONS_00026784	0.8954865
TCONS_00020216	TCONS_00046802	0.8954866
TCONS_00009689	TCONS_00028872	0.89548683
TCONS_00009611	TCONS_00003890	0.8954872
TCONS_00045354	TCONS_00026821	0.8954885
TCONS_00037097	TCONS_00050792	0.89548963
TCONS_00027932	TCONS_00011067	0.89548993
TCONS_00009611	TCONS_00051718	0.8954902
TCONS_00008833	TCONS_00009348	0.8954904
TCONS_00001951	TCONS_00004577	0.895491
