Orthogroup	DROME	OWEFU
OG0006560	DROME17786	OFUSG12114.4.p1, OFUSG12114.3.p1, OFUSG12114.1.p1, OFUSG12114.2.p1
OG0006561	DROME15269	OFUSG12514.1.p1
OG0006567	DROME01202	OFUSG17173.1.p1
OG0006568	DROME05220	OFUSG17701.1.p1
OG0006569	DROME20993	OFUSG12406.1.p1
OG0006570	DROME20261	OFUSG08159.1.p1
OG0006571	DROME05601	OFUSG19904.1.p1
OG0006573	DROME14640	OFUSG14956.1.p1, OFUSG14956.2.p1
OG0006574	DROME19778	OFUSG08878.1.p1
OG0006577	DROME16628	OFUSG09702.1.p1
OG0006578	DROME15457	OFUSG18955.1.p1
OG0006580	DROME00474	OFUSG04090.1.p1
OG0006582	DROME02599, DROME02598, DROME02600	OFUSG19688.2.p1, OFUSG19688.1.p1
OG0006583	DROME16903	OFUSG00932.1.p1
OG0006584	DROME07289	OFUSG03955.1.p1
OG0006585	DROME00295, DROME00294	OFUSG25142.1.p1
OG0006586	DROME11738, DROME02891	OFUSG07058.1.p1
OG0006587	DROME02493	OFUSG11331.1.p1
OG0006588	DROME21457	OFUSG19522.1.p1
OG0006590	DROME17574	OFUSG10587.1.p1
OG0006593	DROME11713	OFUSG17362.1.p1
OG0006594	DROME12981	OFUSG22740.1.p1
OG0006595	DROME20933	OFUSG10655.1.p1
OG0006596	DROME13730, DROME13731	OFUSG22773.1.p1
OG0006597	DROME19349	OFUSG02614.1.p1
OG0006598	DROME15235	OFUSG19727.1.p1
OG0006602	DROME18117	OFUSG12840.1.p1
OG0006603	DROME08268, DROME08267	OFUSG20547.1.p1
OG0006604	DROME10779	OFUSG14932.1.p1
OG0006607	DROME06763	OFUSG21232.1.p1
OG0006608	DROME15074	OFUSG24911.1.p1
OG0006609	DROME08965	OFUSG02001.1.p1
OG0006610	DROME00685	OFUSG18091.1.p1
OG0006611	DROME04706, DROME04707	OFUSG04528.1.p1
OG0006613	DROME02162, DROME02161	OFUSG14105.1.p1
OG0006614	DROME03471	OFUSG01350.1.p1
OG0006615	DROME05191	OFUSG16559.1.p1
OG0006616	DROME04436, DROME04435	OFUSG13783.1.p1
OG0006619	DROME20837, DROME20836	OFUSG17331.1.p1
OG0006621	DROME01854	OFUSG22792.2.p1, OFUSG22792.1.p1
OG0006622	DROME13807	OFUSG13902.1.p1
OG0006623	DROME03084	OFUSG08341.1.p1
OG0006625	DROME13491	OFUSG24278.1.p1
OG0006628	DROME04083, DROME04082	OFUSG13146.1.p1
OG0006630	DROME13179	OFUSG04586.1.p1
OG0006631	DROME06287	OFUSG16224.1.p1
OG0006633	DROME10769	OFUSG13007.1.p1
OG0006635	DROME12947	OFUSG06292.1.p1
OG0006636	DROME02119	OFUSG10617.1.p1
OG0006637	DROME01008	OFUSG10278.1.p1
OG0006638	DROME10155	OFUSG22936.1.p1
OG0006640	DROME00615	OFUSG26127.1.p1
OG0006642	DROME08951	OFUSG11052.2.p1, OFUSG11052.1.p1
OG0006646	DROME15373	OFUSG09025.1.p1
OG0006648	DROME03907, DROME03908	OFUSG01878.1.p1
OG0006649	DROME00086	OFUSG25221.1.p1
OG0006650	DROME04683, DROME04682	OFUSG20882.1.p1
OG0006651	DROME04694	OFUSG00046.1.p1
OG0006653	DROME10989, DROME10990	OFUSG20540.1.p1
OG0006655	DROME18847	OFUSG19958.1.p1
OG0006657	DROME19456, DROME19455	OFUSG22199.1.p1
OG0006658	DROME21096	OFUSG17172.1.p1
OG0006662	DROME19864	OFUSG08824.1.p1
OG0006663	DROME13134	OFUSG22165.1.p1
OG0006664	DROME04463	OFUSG25665.1.p1
OG0006667	DROME06736	OFUSG08145.1.p1
OG0006668	DROME09203, DROME09202, DROME09204	OFUSG02998.1.p1
OG0006669	DROME09383	OFUSG13077.1.p1
OG0006670	DROME03282	OFUSG26654.1.p1
OG0006673	DROME03524	OFUSG05657.1.p1
OG0006676	DROME04549	OFUSG18148.1.p1
OG0006677	DROME21382	OFUSG11057.1.p1
OG0006678	DROME02009	OFUSG10168.1.p1
OG0006679	DROME03949, DROME03948	OFUSG05521.1.p1
OG0006681	DROME07359, DROME07360	OFUSG07984.1.p1, OFUSG07984.2.p1
OG0006684	DROME10607	OFUSG18660.1.p1
OG0006686	DROME10194	OFUSG07659.1.p1
OG0006689	DROME16220, DROME06540	OFUSG08609.1.p1
OG0006690	DROME00556	OFUSG06696.1.p1
OG0006691	DROME16256	OFUSG16702.1.p1
OG0006692	DROME03538	OFUSG24594.1.p1
OG0006694	DROME08808	OFUSG00920.1.p1
OG0006695	DROME15570	OFUSG11942.2.p1, OFUSG11942.1.p1
OG0006697	DROME13987	OFUSG19206.1.p1
OG0006698	DROME10462, DROME10461	OFUSG23145.1.p1
OG0006701	DROME00992	OFUSG11397.1.p1, OFUSG12138.1.p1, OFUSG25310.1.p1
OG0006702	DROME02407	OFUSG17468.1.p1
OG0006703	DROME12345	OFUSG17467.1.p1
OG0006705	DROME10883	OFUSG26369.1.p1
OG0006706	DROME18775	OFUSG08397.1.p1
OG0006707	DROME19785	OFUSG08099.1.p1
OG0006708	DROME07913	OFUSG09261.1.p1
OG0006709	DROME12082	OFUSG15942.1.p1
OG0006710	DROME13063, DROME13065, DROME13064	OFUSG08433.1.p1
OG0006712	DROME09518, DROME09519	OFUSG20365.1.p1
OG0006714	DROME13246	OFUSG05991.1.p1
OG0006717	DROME10030	OFUSG11275.1.p1
OG0006719	DROME11683	OFUSG17863.1.p1, OFUSG17863.2.p1
OG0006721	DROME06897	OFUSG19919.1.p1
OG0006722	DROME04394	OFUSG21212.1.p1
OG0006723	DROME17509	OFUSG26548.1.p1, OFUSG26548.2.p1
OG0006724	DROME13169	OFUSG21328.1.p1
OG0006725	DROME01185	OFUSG08266.1.p1, OFUSG08266.2.p1
OG0006726	DROME11357	OFUSG13177.1.p1
OG0006727	DROME13434	OFUSG00262.1.p1
OG0006728	DROME19775	OFUSG16443.1.p1
OG0006730	DROME10467	OFUSG01430.1.p1
OG0006731	DROME07141	OFUSG06606.1.p1
OG0006732	DROME16398	OFUSG12612.1.p1
OG0006733	DROME12191, DROME12192	OFUSG12388.1.p1
OG0006734	DROME14590	OFUSG12554.2.p1, OFUSG12554.1.p1
OG0006735	DROME21577	OFUSG06383.1.p1
OG0006736	DROME10186	OFUSG20663.1.p1
OG0006737	DROME08119	OFUSG20388.1.p1
OG0006741	DROME13025	OFUSG06701.1.p1
OG0006742	DROME17425	OFUSG03313.1.p1
OG0006743	DROME14112	OFUSG06349.1.p1
OG0006745	DROME12660	OFUSG12641.1.p1
OG0006748	DROME00422	OFUSG19703.1.p1
OG0006749	DROME18950	OFUSG03600.1.p1
OG0006750	DROME09705	OFUSG21225.1.p1
OG0006753	DROME16826	OFUSG11357.1.p1
OG0006754	DROME03000	OFUSG20799.2.p1, OFUSG20799.1.p1
OG0006755	DROME13740	OFUSG03174.1.p1
OG0006757	DROME14155	OFUSG10397.1.p1, OFUSG10397.2.p1
OG0006758	DROME17868, DROME17867	OFUSG25525.1.p1
OG0006760	DROME19427	OFUSG21191.1.p1
OG0006762	DROME14028	OFUSG25265.1.p1
OG0006765	DROME10592, DROME10591	OFUSG05142.1.p1
OG0006766	DROME03426	OFUSG14742.1.p1
OG0006768	DROME02900	OFUSG09331.1.p1
OG0006769	DROME06420	OFUSG26103.1.p1
OG0006770	DROME13620	OFUSG20130.1.p1
OG0006772	DROME15798, DROME09251	OFUSG05966.1.p1
OG0006777	DROME18870, DROME18871	OFUSG11705.1.p1
OG0006780	DROME20962	OFUSG26802.1.p1, OFUSG26802.2.p1
OG0006809	DROME13954	OFUSG02248.1.p2, OFUSG01988.1.p1, OFUSG01987.1.p1, OFUSG01986.1.p1, OFUSG02670.1.p1, OFUSG02673.1.p1, OFUSG02672.1.p1, OFUSG02671.1.p1, OFUSG02669.1.p1, OFUSG01984.1.p1, OFUSG01985.1.p1, OFUSG02247.1.p1, OFUSG03843.1.p1, OFUSG02374.2.p1, OFUSG02668.1.p1, OFUSG02674.1.p1, OFUSG03837.1.p1, OFUSG02246.1.p1, OFUSG02244.1.p1, OFUSG03841.1.p2, OFUSG03842.1.p1, OFUSG03838.1.p1, OFUSG03836.1.p1, OFUSG03833.1.p1, OFUSG03833.2.p1, OFUSG03834.1.p1, OFUSG02243.1.p1
OG0006826	DROME14383	OFUSG03216.1.p1
OG0006828	DROME08100, DROME08101, DROME21318	OFUSG08532.1.p1
OG0006830	DROME11906	OFUSG24087.1.p1
OG0006832	DROME16492, DROME16493	OFUSG11995.1.p1
OG0006833	DROME06375	OFUSG20872.1.p1
OG0006835	DROME02280, DROME02306	OFUSG15724.1.p1
OG0006838	DROME08307	OFUSG10401.1.p1
OG0006842	DROME20782	OFUSG13281.1.p1
OG0006843	DROME06952	OFUSG09822.1.p1
OG0006844	DROME01743	OFUSG08788.1.p1
OG0006845	DROME17007	OFUSG11239.2.p1, OFUSG11239.1.p1
OG0006846	DROME08329	OFUSG11488.1.p1
OG0006849	DROME03499	OFUSG11537.1.p1
OG0006852	DROME13239	OFUSG23389.1.p1
OG0006856	DROME17826	OFUSG20694.1.p1
OG0006857	DROME13855	OFUSG14086.1.p1
OG0006860	DROME20680, DROME20679	OFUSG20553.1.p1
OG0006862	DROME15144	OFUSG11640.1.p1
OG0006864	DROME02889	OFUSG03675.2.p1, OFUSG03675.1.p1
OG0006865	DROME12006	OFUSG13822.1.p1, OFUSG13831.1.p1
OG0006868	DROME14011, DROME14010	OFUSG25217.1.p1
OG0006870	DROME14456	OFUSG14003.1.p1
OG0006871	DROME13968	OFUSG24981.1.p1
OG0006874	DROME19509	OFUSG17867.2.p1, OFUSG17867.1.p1
OG0006875	DROME18909	OFUSG12528.1.p1
OG0006876	DROME04074	OFUSG23465.1.p1
OG0006877	DROME14060	OFUSG16387.1.p1
OG0006878	DROME10685, DROME10684	OFUSG13546.1.p1
OG0006880	DROME13822	OFUSG26215.1.p1
OG0006881	DROME07121	OFUSG02889.1.p1
OG0006882	DROME09123	OFUSG05203.1.p1
OG0006885	DROME10284	OFUSG10131.1.p1
OG0006886	DROME21253	OFUSG01889.1.p1
OG0006887	DROME13817	OFUSG04466.1.p1
OG0006888	DROME19638	OFUSG13161.1.p1
OG0006890	DROME08143	OFUSG06585.1.p1
OG0006891	DROME18748	OFUSG24176.1.p1
OG0006892	DROME00140	OFUSG15808.1.p1
OG0006893	DROME12133	OFUSG09968.1.p1
OG0006894	DROME05303	OFUSG18389.1.p1
OG0006895	DROME01866	OFUSG21761.1.p1
OG0006897	DROME19217	OFUSG09082.1.p1
OG0006898	DROME10588, DROME10587	OFUSG20735.1.p1
OG0006900	DROME09764, DROME09765	OFUSG00348.1.p1
OG0006902	DROME14332	OFUSG00931.1.p1
OG0006905	DROME14624, DROME14623	OFUSG04975.1.p1
OG0006906	DROME15670	OFUSG15448.1.p1
OG0006907	DROME02137, DROME02136	OFUSG13562.1.p1
OG0006908	DROME20394	OFUSG15397.1.p1
OG0006909	DROME06225	OFUSG06834.1.p1
OG0006911	DROME14763	OFUSG26598.1.p1
OG0006914	DROME08141	OFUSG09464.1.p1
OG0006918	DROME03248	OFUSG26318.1.p1
OG0006919	DROME06069	OFUSG19194.1.p1
OG0006923	DROME11746	OFUSG00467.1.p1
OG0006924	DROME14721	OFUSG17158.1.p1
OG0006925	DROME11109	OFUSG07572.1.p1, OFUSG07572.2.p1
OG0006926	DROME00053	OFUSG17276.1.p1
OG0006927	DROME11010	OFUSG07179.1.p1
OG0006931	DROME11546	OFUSG23547.1.p1
OG0006932	DROME16429	OFUSG10417.1.p1
OG0006934	DROME00627	OFUSG14725.1.p1
OG0006935	DROME17600	OFUSG15458.1.p1
OG0006936	DROME12923	OFUSG06570.1.p1
OG0006937	DROME00527	OFUSG26075.1.p1
OG0006938	DROME14949	OFUSG12471.1.p1
OG0006940	DROME19018, DROME19017	OFUSG13186.1.p1
OG0006942	DROME17406	OFUSG11727.1.p1, OFUSG11727.2.p1
OG0006943	DROME05311, DROME05310, DROME05312	OFUSG08404.1.p1
OG0006944	DROME07597	OFUSG05635.1.p1
OG0006945	DROME04092, DROME04093	OFUSG24270.1.p1
OG0006946	DROME06810	OFUSG07877.1.p1
OG0006948	DROME10887	OFUSG18459.1.p1
OG0006949	DROME17510	OFUSG15878.1.p1
OG0006951	DROME19073	OFUSG15980.1.p1, OFUSG15980.2.p1
OG0006952	DROME11379	OFUSG20628.1.p1
OG0006953	DROME15970	OFUSG00884.1.p1
OG0006954	DROME13996, DROME13995	OFUSG25075.1.p1
OG0006957	DROME16961	OFUSG05470.1.p1
OG0006958	DROME12297	OFUSG07736.1.p1
OG0006959	DROME10650	OFUSG09250.1.p1
OG0006960	DROME21228	OFUSG10847.2.p1, OFUSG10847.1.p1
OG0006962	DROME03277	OFUSG20929.1.p1
OG0006964	DROME19570	OFUSG00362.1.p1
OG0006965	DROME01022, DROME14680, DROME01021	OFUSG18386.1.p1
OG0006966	DROME12638, DROME12639	OFUSG24778.1.p1
OG0006967	DROME01193	OFUSG10677.1.p1
OG0006968	DROME19323	OFUSG23129.1.p1
OG0006969	DROME16910	OFUSG19497.1.p1
OG0006970	DROME11918	OFUSG24014.1.p1
OG0006971	DROME11799, DROME11798	OFUSG22447.1.p1
OG0006973	DROME15580	OFUSG00129.1.p1
OG0006975	DROME07368	OFUSG00620.1.p1
OG0006977	DROME16367	OFUSG18645.1.p1
OG0006979	DROME08887	OFUSG07394.1.p1
OG0006980	DROME12138	OFUSG21476.1.p1
OG0006982	DROME16125	OFUSG06527.1.p1
OG0006984	DROME08885	OFUSG07203.1.p1, OFUSG07204.1.p1
OG0006985	DROME14217	OFUSG07556.1.p1
OG0006988	DROME01608	OFUSG26800.1.p1
OG0006989	DROME21716, DROME21715, DROME01750	OFUSG04394.1.p1
OG0006990	DROME10642	OFUSG10161.1.p1
OG0006991	DROME04692	OFUSG17185.1.p1
OG0006992	DROME13157	OFUSG19003.1.p1
OG0006994	DROME04632	OFUSG16405.1.p1
OG0006995	DROME04021	OFUSG08451.1.p1
OG0006996	DROME01798	OFUSG25256.1.p1, OFUSG25256.2.p1
OG0006997	DROME06801	OFUSG06281.1.p1
OG0006998	DROME01960	OFUSG16627.1.p1
OG0006999	DROME11377	OFUSG13743.1.p1
OG0007000	DROME11064, DROME16292	OFUSG06445.1.p1, OFUSG06445.2.p1
OG0007001	DROME08011	OFUSG00420.1.p1
OG0007002	DROME07791	OFUSG07702.1.p1
OG0007003	DROME00287	OFUSG18628.1.p1
OG0007005	DROME09757	OFUSG24056.1.p1
OG0007007	DROME00847	OFUSG08895.1.p1
OG0007009	DROME17681	OFUSG04231.1.p1
OG0007010	DROME01605	OFUSG04162.1.p1, OFUSG02296.1.p1
OG0007011	DROME20885	OFUSG02616.1.p1
OG0007012	DROME22023	OFUSG18164.1.p1
OG0007013	DROME01987	OFUSG17828.1.p1
OG0007014	DROME08628	OFUSG06966.1.p1
OG0007015	DROME19728	OFUSG20280.1.p1
OG0007016	DROME20048	OFUSG23182.2.p1, OFUSG23182.1.p1
OG0007017	DROME16395	OFUSG24635.1.p1
OG0007018	DROME04944	OFUSG17974.1.p1
OG0007022	DROME14811	OFUSG16190.1.p1
OG0007023	DROME06431	OFUSG06199.1.p1
OG0007024	DROME17667, DROME19376	OFUSG06084.1.p1, OFUSG06084.2.p1
OG0007025	DROME04842	OFUSG07910.1.p1
OG0007027	DROME20714	OFUSG05641.1.p1, OFUSG05641.2.p1
OG0007028	DROME21651	OFUSG13370.1.p1
OG0007029	DROME01489	OFUSG00068.1.p1
OG0007032	DROME01322	OFUSG15967.1.p1
OG0007033	DROME18841	OFUSG12337.1.p1
OG0007034	DROME06058	OFUSG15969.1.p1
OG0007035	DROME00441, DROME00440	OFUSG19610.1.p1
OG0007036	DROME10185	OFUSG25686.1.p1
OG0007037	DROME13026	OFUSG15937.1.p1, OFUSG15937.2.p1
OG0007039	DROME20966, DROME20965	OFUSG21948.1.p1, OFUSG21947.1.p1
OG0007040	DROME02611	OFUSG07700.1.p1
OG0007041	DROME00583, DROME00582	OFUSG16729.2.p1, OFUSG16729.1.p1
OG0007042	DROME08739	OFUSG04668.1.p1
OG0007043	DROME02534	OFUSG06723.1.p1
OG0007045	DROME14367, DROME14366	OFUSG00867.1.p1
OG0007046	DROME15728	OFUSG01801.1.p1
OG0007047	DROME00193, DROME00194	OFUSG25608.1.p1
OG0007048	DROME01791, DROME19143	OFUSG17875.1.p1
OG0007049	DROME16917	OFUSG13313.1.p1
OG0007050	DROME06887	OFUSG05674.1.p1
OG0007051	DROME15152	OFUSG04208.1.p1, OFUSG04209.1.p1, OFUSG04207.1.p1
OG0007053	DROME16115	OFUSG21516.1.p1
OG0007054	DROME10899	OFUSG15022.1.p1
OG0007055	DROME01836	OFUSG15353.1.p1
OG0007056	DROME21912	OFUSG24154.1.p1
OG0007058	DROME16980	OFUSG08816.1.p1
OG0007059	DROME17512, DROME17511, DROME17513	OFUSG06271.1.p1
OG0007061	DROME21168	OFUSG06485.1.p1
OG0007062	DROME01875	OFUSG21319.1.p1
OG0007063	DROME04000	OFUSG10493.1.p1
OG0007068	DROME19884	OFUSG17951.1.p1
OG0007069	DROME19398	OFUSG17864.1.p1
OG0007073	DROME16763	OFUSG17728.1.p1
OG0007074	DROME01655	OFUSG17382.1.p1
OG0007075	DROME11946	OFUSG18110.1.p1, OFUSG18110.2.p1, OFUSG18111.1.p1
OG0007081	DROME01767, DROME01766	OFUSG21477.1.p1
OG0007083	DROME03474	OFUSG25609.1.p1, OFUSG25609.2.p1
OG0007084	DROME17683, DROME09532	OFUSG23130.1.p1
OG0007088	DROME22014	OFUSG17574.1.p1
OG0007089	DROME12957	OFUSG14491.1.p1, OFUSG14492.1.p1
OG0007090	DROME20794	OFUSG13138.1.p1
OG0007091	DROME06753	OFUSG13179.1.p1
OG0007092	DROME18902, DROME06271	OFUSG12355.1.p1
OG0007093	DROME16944	OFUSG13021.1.p1
OG0007095	DROME11360	OFUSG18269.1.p1
OG0007097	DROME14761	OFUSG08779.1.p1
OG0007098	DROME02756	OFUSG20568.1.p1
OG0007099	DROME16425	OFUSG11706.1.p1
OG0007100	DROME01519, DROME01520	OFUSG19539.1.p1
OG0007102	DROME07635, DROME09291, DROME09290	OFUSG02403.1.p1
OG0007103	DROME15968, DROME15969	OFUSG18537.1.p1
OG0007105	DROME03967	OFUSG24155.1.p1
OG0007106	DROME13665	OFUSG18964.1.p1
OG0007112	DROME21664, DROME21665	OFUSG19617.1.p1
OG0007113	DROME08212	OFUSG06597.1.p1
OG0007114	DROME08700	OFUSG20430.1.p1
OG0007116	DROME18939	OFUSG10614.1.p1
OG0007117	DROME09414	OFUSG05699.1.p1
OG0007118	DROME16742	OFUSG00366.1.p1
OG0007119	DROME02006	OFUSG23664.1.p1
OG0007120	DROME12932	OFUSG21210.1.p1
OG0007121	DROME14887	OFUSG11479.1.p1
OG0007124	DROME19157	OFUSG02914.1.p1
OG0007125	DROME00216	OFUSG08572.1.p1, OFUSG08572.2.p1
OG0007126	DROME01679	OFUSG12192.1.p1
OG0007127	DROME14552	OFUSG21273.1.p1
OG0007128	DROME09591	OFUSG16640.1.p1
OG0007129	DROME09207, DROME09208	OFUSG06978.1.p1
OG0007130	DROME03247	OFUSG06200.1.p1
OG0007131	DROME17642	OFUSG23463.1.p1
OG0007134	DROME13786, DROME13787	OFUSG05978.1.p1
OG0007136	DROME06497	OFUSG19905.1.p1
OG0007137	DROME08116	OFUSG10871.1.p1
OG0007138	DROME13828	OFUSG08302.1.p1
OG0007139	DROME20628, DROME22010, DROME22009, DROME19837	OFUSG12636.1.p1
OG0007143	DROME02690	OFUSG17545.1.p1
OG0007144	DROME12565, DROME12567, DROME12566	OFUSG21801.1.p1
OG0007145	DROME13245	OFUSG20934.1.p1
OG0007146	DROME11547	OFUSG09570.1.p1
OG0007147	DROME17710	OFUSG13469.1.p1
OG0007148	DROME15555	OFUSG19136.1.p1
OG0007150	DROME13333	OFUSG05344.1.p1
OG0007151	DROME07790	OFUSG02774.1.p1
OG0007153	DROME14766	OFUSG11582.2.p1, OFUSG11582.1.p1
OG0007154	DROME05203	OFUSG08565.1.p1
OG0007158	DROME10619	OFUSG04790.1.p1
OG0007160	DROME04948	OFUSG05249.1.p1
OG0007163	DROME03396	OFUSG19036.1.p1
OG0007164	DROME07185, DROME07184	OFUSG06600.1.p1
OG0007171	DROME12461	OFUSG12524.1.p1
OG0007173	DROME02748	OFUSG04330.1.p1
OG0007174	DROME04393	OFUSG04748.2.p1, OFUSG04748.1.p1
OG0007175	DROME21360	OFUSG07608.1.p1
OG0007176	DROME06904	OFUSG26974.1.p1
OG0007177	DROME20944	OFUSG25028.1.p1
OG0007178	DROME03988	OFUSG08058.1.p1
OG0007180	DROME20745	OFUSG23382.1.p1
OG0007181	DROME05345	OFUSG05668.1.p1
OG0007183	DROME07166	OFUSG00271.1.p1
OG0007184	DROME21036, DROME17546	OFUSG13288.1.p1
OG0007186	DROME00062	OFUSG03968.1.p1
OG0007187	DROME15404	OFUSG13325.1.p1, OFUSG13325.2.p1, OFUSG13325.3.p1
OG0007188	DROME20960	OFUSG16212.1.p1
OG0007189	DROME05467	OFUSG09971.1.p1, OFUSG09971.2.p1
OG0007190	DROME16734	OFUSG17858.1.p1
OG0007191	DROME03633	OFUSG13466.1.p1
OG0007192	DROME21735	OFUSG04047.1.p1
OG0007198	DROME19511, DROME19512	OFUSG07047.1.p1, OFUSG07870.1.p1
OG0007201	DROME18595	OFUSG17829.1.p1
OG0007213	DROME01745, DROME01746	OFUSG18498.1.p1
OG0007248	DROME21365	OFUSG05380.1.p1
OG0007251	DROME21854	OFUSG19641.1.p1
OG0007253	DROME00305	OFUSG20806.1.p1
OG0007254	DROME17212, DROME17211	OFUSG26478.1.p1
OG0007256	DROME15121	OFUSG10664.2.p1, OFUSG10664.1.p1, OFUSG10664.4.p1, OFUSG10664.3.p1
OG0007258	DROME03306	OFUSG20033.1.p1
OG0007260	DROME22107	OFUSG11954.1.p1, OFUSG11954.2.p1
OG0007261	DROME07070	OFUSG13481.1.p1
OG0007264	DROME04401	OFUSG22910.1.p1
OG0007266	DROME03348	OFUSG18654.1.p1, OFUSG18654.2.p1
OG0007267	DROME07785	OFUSG17347.1.p1
OG0007269	DROME10599	OFUSG17107.1.p1, OFUSG16940.1.p1
OG0007271	DROME10780, DROME10781	OFUSG10232.1.p1
OG0007274	DROME13219	OFUSG19415.1.p1
OG0007275	DROME08181	OFUSG05642.1.p1
OG0007280	DROME20512	OFUSG21322.1.p1
OG0007281	DROME11415, DROME11416	OFUSG10005.1.p1
OG0007282	DROME02027	OFUSG14906.1.p1
OG0007288	DROME07470	OFUSG11110.1.p1
OG0007289	DROME03667	OFUSG26003.1.p1
OG0007291	DROME13803	OFUSG20575.1.p1
OG0007292	DROME04984	OFUSG09326.1.p1
OG0007296	DROME06821	OFUSG07471.1.p1
OG0007298	DROME03253	OFUSG02733.1.p1
OG0007299	DROME20621	OFUSG09792.1.p1
OG0007300	DROME05437	OFUSG15976.1.p1
OG0007301	DROME00949	OFUSG04824.1.p1
OG0007302	DROME10695	OFUSG02825.1.p1
OG0007303	DROME16338	OFUSG11757.1.p1
OG0007304	DROME05565	OFUSG04479.1.p1
OG0007305	DROME06380	OFUSG08566.1.p1
OG0007306	DROME09353	OFUSG00027.1.p1, OFUSG00027.2.p1
OG0007307	DROME21844	OFUSG15381.1.p1
OG0007309	DROME00052	OFUSG12546.1.p1, OFUSG12545.1.p1
OG0007312	DROME15097	OFUSG18290.1.p1
OG0007313	DROME10641	OFUSG08189.1.p1
OG0007316	DROME03218	OFUSG15327.1.p1
OG0007317	DROME05767	OFUSG23619.1.p1
OG0007319	DROME02096	OFUSG21180.1.p1
OG0007321	DROME14886	OFUSG11477.1.p1
OG0007322	DROME01656	OFUSG09904.1.p1
OG0007323	DROME06979	OFUSG09943.1.p1
OG0007325	DROME00772	OFUSG20353.1.p1
OG0007327	DROME08891	OFUSG13789.1.p1
OG0007329	DROME03540	OFUSG25701.1.p1
OG0007330	DROME06616	OFUSG03047.1.p1
OG0007331	DROME00081	OFUSG13160.1.p1
OG0007332	DROME15822	OFUSG03446.1.p1
OG0007333	DROME16724	OFUSG14787.1.p1
OG0007334	DROME14550	OFUSG04651.1.p1
OG0007335	DROME20744	OFUSG12346.1.p1
OG0007336	DROME19792	OFUSG01140.1.p1
OG0007339	DROME15967	OFUSG16021.1.p1
OG0007340	DROME01190	OFUSG07490.1.p1, OFUSG07490.2.p1
OG0007341	DROME11695	OFUSG08079.1.p1
OG0007342	DROME20920, DROME20921	OFUSG21114.1.p1
OG0007343	DROME05240	OFUSG23516.1.p1
OG0007344	DROME20098	OFUSG11551.1.p1
OG0007345	DROME03586	OFUSG10938.1.p1
OG0007347	DROME13215	OFUSG12292.1.p1
OG0007349	DROME04078	OFUSG23871.1.p1
OG0007351	DROME10598	OFUSG23667.1.p1
OG0007352	DROME21703	OFUSG15050.1.p1, OFUSG15050.2.p1
OG0007354	DROME05477, DROME05476	OFUSG17364.1.p1
OG0007355	DROME17231	OFUSG14831.1.p1
OG0007356	DROME08592	OFUSG25027.1.p1
OG0007357	DROME00169	OFUSG12168.1.p1
OG0007358	DROME20269, DROME20268	OFUSG09680.1.p1
OG0007359	DROME19146	OFUSG05437.1.p1
OG0007360	DROME19459	OFUSG25473.1.p1
OG0007361	DROME13934	OFUSG09488.1.p1
OG0007363	DROME13676	OFUSG02740.1.p1
OG0007364	DROME21809	OFUSG01952.1.p1
OG0007365	DROME04793	OFUSG13323.1.p1
OG0007366	DROME08151	OFUSG08778.1.p1
OG0007367	DROME04903	OFUSG17700.1.p1
OG0007368	DROME12399	OFUSG07565.1.p1
OG0007370	DROME03968	OFUSG23988.1.p1
OG0007371	DROME02186	OFUSG05965.1.p1
OG0007374	DROME19817, DROME06981, DROME06980	OFUSG19004.1.p1
OG0007375	DROME20148	OFUSG26223.3.p1, OFUSG26223.2.p1, OFUSG26223.1.p1
OG0007377	DROME11841	OFUSG25397.1.p1
OG0007378	DROME12005	OFUSG24752.1.p1
OG0007379	DROME14877	OFUSG25215.1.p1
OG0007382	DROME00478	OFUSG12635.1.p1
OG0007383	DROME15992, DROME15994, DROME15993	OFUSG00895.2.p1, OFUSG00895.1.p1
OG0007385	DROME05965	OFUSG26112.1.p1
OG0007386	DROME08936	OFUSG21256.1.p1
OG0007387	DROME11857	OFUSG08047.1.p1, OFUSG08047.2.p1
OG0007388	DROME07430	OFUSG17284.1.p1
OG0007389	DROME20485	OFUSG07228.1.p1
OG0007391	DROME08685, DROME08686	OFUSG15504.1.p1
OG0007393	DROME14294	OFUSG12565.1.p1
OG0007394	DROME19789	OFUSG13494.1.p1
OG0007395	DROME15690	OFUSG10757.1.p1
OG0007396	DROME11407	OFUSG22886.1.p1
OG0007397	DROME14953	OFUSG13056.1.p1
OG0007399	DROME04756	OFUSG01818.1.p1
OG0007400	DROME05763	OFUSG14809.1.p1
OG0007401	DROME20204	OFUSG10106.1.p1
OG0007403	DROME05771	OFUSG19277.1.p1
OG0007405	DROME10897, DROME10896	OFUSG22414.1.p1
OG0007407	DROME09567	OFUSG18627.1.p1
OG0007408	DROME15350, DROME15352	OFUSG16878.1.p1
OG0007409	DROME12956	OFUSG16872.1.p1
OG0007411	DROME09875	OFUSG04653.1.p1
OG0007412	DROME16298	OFUSG01834.1.p1
OG0007413	DROME04023	OFUSG16703.1.p1
OG0007414	DROME09035, DROME09036	OFUSG17401.1.p1
OG0007416	DROME19013, DROME13286	OFUSG03058.1.p1
OG0007417	DROME06465	OFUSG22448.1.p1
OG0007418	DROME19454, DROME19453	OFUSG15358.1.p1
OG0007419	DROME15814	OFUSG18337.1.p1
