Orthogroup	DROME	APOSC_ok
OG0003958	DROME00635	APOSC_22790
OG0003959	DROME15055	APOSC_17473
OG0003961	DROME17804	APOSC_20360, APOSC_21264, APOSC_06551, APOSC_08944, APOSC_01415, APOSC_09465, APOSC_10854, APOSC_06493, APOSC_08946, APOSC_08945
OG0003962	DROME09201	APOSC_06351
OG0003964	DROME09409	APOSC_02451
OG0003965	DROME07977, DROME07971, DROME07972	APOSC_27311, APOSC_04938, APOSC_21685
OG0003967	DROME15281	APOSC_26278, APOSC_00755
OG0003968	DROME04759, DROME04758	APOSC_18591
OG0003969	DROME17765, DROME17762, DROME17766, DROME17763, DROME17764, DROME17767	APOSC_28380
OG0003970	DROME08299	APOSC_12020, APOSC_03630, APOSC_20767, APOSC_12019
OG0003971	DROME06198	APOSC_13871, APOSC_13872
OG0003972	DROME03377	APOSC_12719
OG0003973	DROME13196, DROME13195, DROME13194	APOSC_26122
OG0003976	DROME12934	APOSC_10421, APOSC_09389, APOSC_19130
OG0003999	DROME14381, DROME14380	APOSC_26670, APOSC_28991
OG0004000	DROME11283	APOSC_16851, APOSC_16850
OG0004004	DROME11755, DROME11754	APOSC_12248
OG0004005	DROME14778, DROME14779, DROME14780	APOSC_22073
OG0004007	DROME18644	APOSC_15413
OG0004009	DROME09732, DROME09731, DROME09733, DROME09734, DROME09735	APOSC_06993
OG0004011	DROME02697, DROME02696, DROME02701	APOSC_05203
OG0004012	DROME11288	APOSC_16235
OG0004015	DROME07793	APOSC_17114
OG0004017	DROME02036	APOSC_19336
OG0004019	DROME01647	APOSC_05230
OG0004021	DROME19870	APOSC_11091
OG0004022	DROME10913, DROME10915, DROME10912, DROME10914	APOSC_12529
OG0004023	DROME16512, DROME19067	APOSC_09668
OG0004025	DROME16102	APOSC_18540
OG0004027	DROME13967	APOSC_22364, APOSC_17364
OG0004028	DROME21582, DROME21583	APOSC_12300
OG0004031	DROME01221, DROME01220, DROME01218, DROME01219, DROME01214, DROME01217, DROME01215, DROME01216	APOSC_23905
OG0004032	DROME08117	APOSC_10005
OG0004033	DROME14180, DROME12245	APOSC_11152
OG0004035	DROME03941, DROME03943, DROME03942, DROME03940	APOSC_20229
OG0004036	DROME19609	APOSC_26656
OG0004037	DROME06863	APOSC_28831
OG0004038	DROME02888	APOSC_01523
OG0004041	DROME05936	APOSC_21580
OG0004042	DROME16619	APOSC_19825
OG0004044	DROME05299, DROME05298	APOSC_05770
OG0004045	DROME06772	APOSC_14071, APOSC_14073, APOSC_14072
OG0004047	DROME02487, DROME02484, DROME02486, DROME02485	APOSC_21433
OG0004048	DROME17671	APOSC_03269
OG0004051	DROME18087, DROME18086	APOSC_25343
OG0004053	DROME21730	APOSC_19964
OG0004054	DROME15059	APOSC_22506
OG0004056	DROME15287	APOSC_26145
OG0004057	DROME00479	APOSC_25009
OG0004059	DROME13217	APOSC_17749
OG0004060	DROME20687	APOSC_16549, APOSC_14343
OG0004061	DROME03990	APOSC_15590
OG0004062	DROME16212	APOSC_28106, APOSC_18721
OG0004064	DROME06301	APOSC_04465
OG0004065	DROME02456	APOSC_27712
OG0004066	DROME10827	APOSC_23734
OG0004067	DROME14860	APOSC_24467
OG0004068	DROME11057	APOSC_26334, APOSC_26328, APOSC_08080, APOSC_18086, APOSC_17542
OG0004069	DROME10101	APOSC_23393, APOSC_23392
OG0004070	DROME04845	APOSC_25704
OG0004071	DROME15812	APOSC_26899
OG0004072	DROME21957, DROME17982	APOSC_16871
OG0004073	DROME01650	APOSC_26782
OG0004074	DROME06751	APOSC_20482
OG0004075	DROME21242	APOSC_15061, APOSC_07499
OG0004076	DROME00303	APOSC_17521
OG0004079	DROME14266, DROME14264, DROME14261, DROME14262, DROME14263, DROME14265	APOSC_18093
OG0004080	DROME06468, DROME06467	APOSC_26211, APOSC_26210
OG0004081	DROME16707, DROME16708, DROME16709, DROME16710	APOSC_09127
OG0004082	DROME08161	APOSC_04843
OG0004084	DROME12357	APOSC_14613
OG0004085	DROME05732, DROME05731, DROME05733	APOSC_16126
OG0004089	DROME00381	APOSC_13671
OG0004090	DROME03177	APOSC_12223
OG0004091	DROME14119	APOSC_12845
OG0004092	DROME12563	APOSC_18299
OG0004093	DROME15725	APOSC_16358
OG0004095	DROME13735	APOSC_23518, APOSC_16725
OG0004096	DROME00515	APOSC_13674
OG0004098	DROME01948	APOSC_08501, APOSC_08500
OG0004099	DROME19388	APOSC_18713
OG0004101	DROME08755, DROME08757, DROME08756	APOSC_13319
OG0004102	DROME12666	APOSC_25199
OG0004105	DROME04809, DROME04810, DROME04811	APOSC_20157, APOSC_20158
OG0004106	DROME05999	APOSC_10773
OG0004107	DROME12701, DROME19212	APOSC_07621
OG0004108	DROME07361	APOSC_13048
OG0004110	DROME17755	APOSC_06208, APOSC_11200
OG0004111	DROME04654, DROME04653	APOSC_09767
OG0004112	DROME12140	APOSC_07040
OG0004113	DROME06222, DROME06223	APOSC_14445
OG0004114	DROME16337	APOSC_10050
OG0004115	DROME13846, DROME13845, DROME13844	APOSC_10833
OG0004116	DROME02477	APOSC_01511, APOSC_01512
OG0004118	DROME19673	APOSC_06300
OG0004119	DROME14543	APOSC_04401, APOSC_04402
OG0004120	DROME07794	APOSC_09682, APOSC_11750, APOSC_22566, APOSC_22567, APOSC_22568
OG0004121	DROME03957	APOSC_26762
OG0004122	DROME08383	APOSC_03202, APOSC_03201, APOSC_03203
OG0004123	DROME12798	APOSC_21789, APOSC_21790
OG0004124	DROME02608	APOSC_08825
OG0004127	DROME07186	APOSC_07047
OG0004130	DROME05314	APOSC_15010
OG0004131	DROME18904, DROME18905	APOSC_25999
OG0004133	DROME02029	APOSC_04232
OG0004134	DROME14839	APOSC_03000
OG0004135	DROME03879	APOSC_06031
OG0004136	DROME17670	APOSC_21530
OG0004139	DROME14020	APOSC_17399
OG0004140	DROME02610	APOSC_06873, APOSC_06874
OG0004142	DROME06754	APOSC_21605, APOSC_21642, APOSC_06960, APOSC_06961, APOSC_20815
OG0004143	DROME13621	APOSC_27168, APOSC_27167
OG0004144	DROME04309, DROME04310	APOSC_00660
OG0004145	DROME08647, DROME14074, DROME14075	APOSC_15326
OG0004147	DROME06149	APOSC_19122
OG0004148	DROME06090, DROME06089	APOSC_15043, APOSC_15044
OG0004149	DROME11017, DROME11016, DROME11015	APOSC_02970, APOSC_02971
OG0004150	DROME04551, DROME04550	APOSC_13759
OG0004151	DROME14564	APOSC_00107
OG0004153	DROME12893	APOSC_08022
OG0004156	DROME18060	APOSC_06425
OG0004158	DROME10050	APOSC_10209
OG0004159	DROME20404, DROME20403, DROME20402	APOSC_12951
OG0004160	DROME15565	APOSC_03754
OG0004164	DROME16332	APOSC_18496
OG0004166	DROME17896	APOSC_13131
OG0004167	DROME18913	APOSC_00650
OG0004168	DROME05468	APOSC_04235
OG0004169	DROME00368	APOSC_25303
OG0004170	DROME12078	APOSC_18036, APOSC_03003
OG0004171	DROME07182	APOSC_27996, APOSC_27995
OG0004176	DROME10985, DROME10984	APOSC_27087
OG0004178	DROME02387, DROME04815	APOSC_21497
OG0004179	DROME10276, DROME10274, DROME10275, DROME10273	APOSC_26029
OG0004180	DROME20474	APOSC_05627
OG0004181	DROME12964	APOSC_19299
OG0004182	DROME16363	APOSC_22372, APOSC_24923
OG0004183	DROME09271	APOSC_23810
OG0004184	DROME04419	APOSC_01611
OG0004185	DROME05297	APOSC_24657
OG0004186	DROME16037	APOSC_12750
OG0004187	DROME07871	APOSC_18178
OG0004188	DROME07492, DROME07494, DROME07493	APOSC_19051
OG0004189	DROME11000, DROME11001	APOSC_00415
OG0004215	DROME19401	APOSC_16447
OG0004216	DROME11793	APOSC_18234
OG0004217	DROME21224	APOSC_15366, APOSC_15365
OG0004219	DROME03490	APOSC_25433, APOSC_25434
OG0004220	DROME07426, DROME07425	APOSC_28409, APOSC_28408
OG0004222	DROME04949	APOSC_24192
OG0004223	DROME01123, DROME06776	APOSC_28636, APOSC_28635
OG0004225	DROME05012	APOSC_27259
OG0004226	DROME15145	APOSC_11744
OG0004227	DROME04086	APOSC_07436
OG0004228	DROME10277	APOSC_11334
OG0004229	DROME02866, DROME02865	APOSC_18807
OG0004230	DROME18730, DROME18729	APOSC_11830
OG0004231	DROME14487, DROME14486	APOSC_04324
OG0004232	DROME15977	APOSC_20829, APOSC_20830
OG0004235	DROME12429	APOSC_13621
OG0004236	DROME17566	APOSC_09759
OG0004237	DROME18213, DROME18214	APOSC_28010, APOSC_03637, APOSC_27458, APOSC_07666, APOSC_17201
OG0004239	DROME15568	APOSC_00833
OG0004241	DROME15542	APOSC_26715
OG0004242	DROME03644, DROME06191	APOSC_02510
OG0004243	DROME14802, DROME20505	APOSC_21071
OG0004244	DROME10097	APOSC_21479
OG0004245	DROME02038	APOSC_10499, APOSC_10498, APOSC_10497
OG0004246	DROME07435	APOSC_02127
OG0004248	DROME14001	APOSC_02729
OG0004249	DROME04762	APOSC_05383
OG0004250	DROME18272, DROME18273	APOSC_22267
OG0004251	DROME04402	APOSC_06011
OG0004252	DROME14951	APOSC_15635
OG0004253	DROME20276, DROME20277, DROME20275	APOSC_17061
OG0004254	DROME16850, DROME16851, DROME16852	APOSC_08300
OG0004255	DROME06896, DROME06895	APOSC_05604
OG0004257	DROME14416	APOSC_16172
OG0004258	DROME05217	APOSC_15994
OG0004259	DROME21474, DROME10563	APOSC_13815, APOSC_13814
OG0004261	DROME10981	APOSC_10630
OG0004262	DROME16780	APOSC_02898
OG0004263	DROME06450	APOSC_25349
OG0004264	DROME15193	APOSC_15069
OG0004265	DROME05465	APOSC_13935
OG0004268	DROME10031	APOSC_02867
OG0004269	DROME16782	APOSC_26344
OG0004270	DROME19295, DROME19296, DROME19297	APOSC_08577
OG0004272	DROME21011	APOSC_04474
OG0004273	DROME09850	APOSC_19429
OG0004275	DROME16991	APOSC_18680
OG0004277	DROME05527, DROME17087, DROME15966, DROME15965, DROME15964, DROME13638, DROME13639	APOSC_13693
OG0004278	DROME01231	APOSC_20389
OG0004280	DROME22015	APOSC_04874, APOSC_04875, APOSC_04873
OG0004281	DROME00885	APOSC_06671
OG0004282	DROME07183	APOSC_02424, APOSC_24952, APOSC_03662, APOSC_17904, APOSC_02423
OG0004283	DROME21977	APOSC_10311, APOSC_16308
OG0004284	DROME19835, DROME19836	APOSC_01925
OG0004285	DROME12894	APOSC_03562
OG0004287	DROME16211	APOSC_23356, APOSC_26057
OG0004288	DROME12750, DROME12751	APOSC_01399, APOSC_07188
OG0004289	DROME10833, DROME19397	APOSC_21362
OG0004290	DROME01469	APOSC_01455
OG0004291	DROME16342	APOSC_10039
OG0004292	DROME06641	APOSC_09946
OG0004294	DROME13106, DROME13107	APOSC_18528
OG0004295	DROME20603, DROME20604, DROME20602	APOSC_09213
OG0004297	DROME01005	APOSC_02921
OG0004299	DROME21406, DROME21405	APOSC_24511
OG0004300	DROME21737	APOSC_16240
OG0004301	DROME06959	APOSC_06274
OG0004302	DROME01833	APOSC_19513
OG0004303	DROME02789, DROME02790	APOSC_24805
OG0004304	DROME15979, DROME15978	APOSC_08537
OG0004305	DROME00211	APOSC_13535
OG0004306	DROME06581, DROME06582, DROME06580, DROME06583	APOSC_27082
OG0004307	DROME07784	APOSC_13498
OG0004308	DROME08791, DROME08790	APOSC_21945
OG0004309	DROME11787	APOSC_21721
OG0004310	DROME20002	APOSC_02803
OG0004312	DROME07615	APOSC_18207
OG0004314	DROME04957	APOSC_20468
OG0004315	DROME21705	APOSC_13906
OG0004316	DROME06707	APOSC_18673
OG0004317	DROME18648, DROME18649, DROME18650	APOSC_12017
OG0004319	DROME01293	APOSC_18325
OG0004322	DROME21173, DROME21172	APOSC_26489
OG0004323	DROME08716, DROME08715	APOSC_23597
OG0004324	DROME19211, DROME05925, DROME05924	APOSC_00330
OG0004325	DROME08792	APOSC_03815
OG0004328	DROME06814, DROME06813	APOSC_00739
OG0004329	DROME14796	APOSC_22442
OG0004330	DROME05935	APOSC_23881, APOSC_16360
OG0004331	DROME09522	APOSC_03020
OG0004332	DROME03199	APOSC_05532
OG0004333	DROME03525	APOSC_28574
OG0004334	DROME17993, DROME17994	APOSC_24451
OG0004335	DROME10278	APOSC_08465, APOSC_08464
OG0004337	DROME13597	APOSC_04062, APOSC_04059, APOSC_04060
OG0004338	DROME16553	APOSC_18224, APOSC_10748, APOSC_07049, APOSC_27265, APOSC_02738, APOSC_24204, APOSC_07093
OG0004342	DROME12320	APOSC_21988, APOSC_21987
OG0004343	DROME10215	APOSC_00769
OG0004344	DROME17664	APOSC_16644
OG0004345	DROME20919	APOSC_22925
OG0004347	DROME21288, DROME21289	APOSC_08065, APOSC_11892
OG0004348	DROME08598, DROME08597	APOSC_28686, APOSC_28688, APOSC_28687
OG0004349	DROME12070	APOSC_14515
OG0004350	DROME08566	APOSC_22010
OG0004352	DROME04587	APOSC_14704
OG0004353	DROME05577	APOSC_11748, APOSC_11747
OG0004354	DROME18943	APOSC_06624
OG0004355	DROME01999	APOSC_01153
OG0004356	DROME12218	APOSC_15655
OG0004357	DROME01205, DROME01203	APOSC_28000, APOSC_16304
OG0004358	DROME01539	APOSC_02914
OG0004359	DROME15372	APOSC_28538, APOSC_28537
OG0004360	DROME03158	APOSC_08667
OG0004361	DROME16888	APOSC_24002
OG0004362	DROME04321	APOSC_23840
OG0004364	DROME18518, DROME02371	APOSC_02494, APOSC_02495, APOSC_29028
OG0004365	DROME11247	APOSC_18479
OG0004366	DROME02176	APOSC_22180
OG0004367	DROME05441, DROME05440, DROME05442	APOSC_20905
OG0004368	DROME03958, DROME03959	APOSC_24515
OG0004369	DROME08156	APOSC_11140, APOSC_23833
OG0004370	DROME12142, DROME12141	APOSC_05468
OG0004373	DROME07316	APOSC_08079
OG0004374	DROME21010	APOSC_11001, APOSC_28161
OG0004376	DROME21016	APOSC_03057
OG0004377	DROME02771, DROME02772, DROME02773, DROME02770	APOSC_18261
OG0004378	DROME00771	APOSC_06765
OG0004379	DROME14972, DROME14973	APOSC_24408
OG0004380	DROME21035, DROME21034	APOSC_24668
OG0004381	DROME03934	APOSC_01881
OG0004382	DROME16408, DROME16407	APOSC_14474, APOSC_08562, APOSC_05467
OG0004385	DROME16721	APOSC_06653
OG0004388	DROME07878	APOSC_03123
OG0004389	DROME13762	APOSC_01459
OG0004391	DROME11785, DROME11784	APOSC_28521
OG0004392	DROME17967, DROME17966, DROME17965	APOSC_05231
OG0004393	DROME16127	APOSC_03433
OG0004394	DROME00472, DROME00473	APOSC_10596
OG0004395	DROME14114, DROME14116, DROME14115, DROME14113, DROME14117, DROME14118	APOSC_07133
OG0004396	DROME00290, DROME00291	APOSC_03257
OG0004397	DROME07584, DROME07585	APOSC_23744
OG0004398	DROME20923	APOSC_17705
OG0004399	DROME00026, DROME00027	APOSC_22477, APOSC_22476
OG0004401	DROME15904	APOSC_05845
OG0004403	DROME16539, DROME16538, DROME16541, DROME16540	APOSC_09622
OG0004404	DROME00111	APOSC_24763, APOSC_15852, APOSC_18017, APOSC_07703, APOSC_27079, APOSC_07821
OG0004405	DROME20905	APOSC_14805, APOSC_14804
OG0004406	DROME20449	APOSC_00075, APOSC_00074
OG0004407	DROME17000	APOSC_00103, APOSC_00104
OG0004408	DROME00339	APOSC_25104, APOSC_25103
OG0004409	DROME07816	APOSC_24925
OG0004412	DROME09927	APOSC_18296, APOSC_11186
OG0004413	DROME16031	APOSC_00838, APOSC_00839
OG0004415	DROME19672	APOSC_04509
OG0004417	DROME08382	APOSC_07939
OG0004423	DROME09027, DROME09026	APOSC_27132
OG0004424	DROME06710, DROME06709	APOSC_22699
OG0004425	DROME09154	APOSC_27479
OG0004426	DROME02898	APOSC_18555
OG0004459	DROME11629	APOSC_02057
OG0004460	DROME01612	APOSC_11378
OG0004462	DROME10763	APOSC_03810
OG0004465	DROME21097, DROME00340	APOSC_27612, APOSC_07492
OG0004468	DROME08086	APOSC_04083
OG0004471	DROME04870, DROME04872, DROME04871	APOSC_23990
OG0004472	DROME13220	APOSC_24611
OG0004474	DROME12398, DROME12397	APOSC_14066
OG0004475	DROME05206	APOSC_14655, APOSC_14656
OG0004476	DROME21347, DROME21348, DROME21349	APOSC_28912
OG0004477	DROME03184	APOSC_09595, APOSC_19809
OG0004478	DROME08802, DROME08801, DROME08806	APOSC_09228
OG0004479	DROME02751	APOSC_27243
OG0004480	DROME02479	APOSC_09626
OG0004483	DROME01082, DROME01081	APOSC_10427
OG0004484	DROME15453	APOSC_26538
OG0004486	DROME03906	APOSC_10573
OG0004487	DROME22095, DROME20434, DROME20435	APOSC_16521
OG0004488	DROME18125	APOSC_14403
OG0004488	DROME08793	APOSC_20653
OG0004489	DROME01140	APOSC_02546
OG0004490	DROME02420	APOSC_26766
OG0004492	DROME06523	APOSC_15415, APOSC_10060, APOSC_04007
OG0004493	DROME05464	APOSC_16878
OG0004494	DROME12460, DROME12459	APOSC_17707
OG0004495	DROME19461, DROME19460, DROME03167	APOSC_02433
OG0004496	DROME10398	APOSC_01447
OG0004497	DROME12594	APOSC_14596
OG0004498	DROME20932	APOSC_17715
OG0004500	DROME19536	APOSC_22983
OG0004501	DROME11056	APOSC_04951, APOSC_04952
OG0004503	DROME04705	APOSC_02535
OG0004506	DROME10904	APOSC_05112
OG0004507	DROME17036	APOSC_10102
OG0004511	DROME13105	APOSC_18981
OG0004512	DROME10927	APOSC_16199
OG0004513	DROME12675	APOSC_04598, APOSC_24273, APOSC_24274
OG0004515	DROME15124, DROME19804	APOSC_19569
OG0004517	DROME12340	APOSC_24629
OG0004518	DROME19881	APOSC_08232
OG0004519	DROME13472	APOSC_06794
OG0004520	DROME13131	APOSC_26902, APOSC_13178, APOSC_06894, APOSC_06893, APOSC_05580, APOSC_25046
OG0004523	DROME07758	APOSC_28480
OG0004524	DROME19557	APOSC_27372
OG0004525	DROME13522	APOSC_21081
OG0004526	DROME09780	APOSC_08516
OG0004529	DROME14562	APOSC_09056, APOSC_09055
OG0004530	DROME03349	APOSC_18566
OG0004532	DROME11183	APOSC_19189
OG0004533	DROME16934, DROME16933	APOSC_11139
OG0004534	DROME11128, DROME11127	APOSC_18797
OG0004535	DROME11313, DROME11681	APOSC_09549
OG0004538	DROME01010	APOSC_06047
OG0004539	DROME22056, DROME22055	APOSC_15371, APOSC_28990
OG0004540	DROME21936, DROME17090	APOSC_09272
OG0004542	DROME14306, DROME14305	APOSC_22755
OG0004543	DROME16410	APOSC_00139
OG0004544	DROME03219	APOSC_07199
OG0004545	DROME14918	APOSC_24266, APOSC_24267
OG0004546	DROME07299	APOSC_19042, APOSC_00630, APOSC_22280, APOSC_16773, APOSC_02200
OG0004548	DROME20368, DROME10401	APOSC_25627, APOSC_25626
OG0004550	DROME17029	APOSC_28929
OG0004551	DROME17768, DROME17769	APOSC_02915
OG0004552	DROME00895	APOSC_21731
OG0004553	DROME15169, DROME15168, DROME15170, DROME15171, DROME15167, DROME15172	APOSC_12207
OG0004554	DROME15667	APOSC_13446
OG0004555	DROME08499, DROME08501, DROME08498, DROME08500	APOSC_15225
OG0004557	DROME07905	APOSC_28749
OG0004559	DROME00073	APOSC_23773
OG0004561	DROME14241, DROME14240	APOSC_25438, APOSC_25439
OG0004563	DROME01043	APOSC_14680
OG0004564	DROME21672, DROME05211	APOSC_25145
OG0004565	DROME02327, DROME02328	APOSC_10903
OG0004566	DROME09871	APOSC_19237
OG0004567	DROME02916	APOSC_19708, APOSC_19707
OG0004569	DROME06466	APOSC_28318, APOSC_28317
OG0004570	DROME03152, DROME03153	APOSC_06974
OG0004571	DROME15691, DROME15692	APOSC_01633
OG0004572	DROME09948	APOSC_28774
OG0004573	DROME00139	APOSC_22038
OG0004577	DROME08875, DROME08876	APOSC_00393
OG0004578	DROME18906	APOSC_03074
OG0004579	DROME01846	APOSC_17666
OG0004581	DROME17808, DROME17807, DROME17806	APOSC_09764, APOSC_09765
OG0004582	DROME06477	APOSC_05848
OG0004583	DROME11053	APOSC_26146, APOSC_24465, APOSC_25925, APOSC_23947, APOSC_28222, APOSC_01294
OG0004584	DROME21581	APOSC_11244
OG0004585	DROME01558, DROME01556, DROME01557	APOSC_08928, APOSC_08929
OG0004587	DROME15606	APOSC_03006
OG0004588	DROME12819, DROME12820	APOSC_00734
OG0004589	DROME10033, DROME10032	APOSC_06495
OG0004590	DROME15582, DROME11041, DROME11040	APOSC_08746, APOSC_13381
OG0004593	DROME07438	APOSC_02700
OG0004597	DROME12390	APOSC_03956, APOSC_12757
OG0004601	DROME05651, DROME05650	APOSC_13137, APOSC_13135, APOSC_13136
OG0004602	DROME02726, DROME12032	APOSC_25001
OG0004603	DROME10465, DROME10466, DROME10464	APOSC_27918
OG0004606	DROME09779	APOSC_14341, APOSC_20745
OG0004607	DROME13125, DROME13124, DROME13126	APOSC_09406
OG0004609	DROME08817	APOSC_18308, APOSC_13911, APOSC_14861
OG0004610	DROME10381	APOSC_03915
OG0004611	DROME16445	APOSC_04318, APOSC_04319
OG0004612	DROME00790	APOSC_01071, APOSC_01073
OG0004613	DROME05353	APOSC_04879, APOSC_08973
OG0004614	DROME13073, DROME13075, DROME13074	APOSC_01798
OG0004616	DROME19950, DROME19951	APOSC_12974, APOSC_12975
OG0004619	DROME17529	APOSC_17300
OG0004621	DROME20061, DROME20060	APOSC_27624
OG0004622	DROME08147, DROME08146	APOSC_04139
OG0004625	DROME00122	APOSC_05518, APOSC_22603
OG0004626	DROME04697	APOSC_12611
OG0004627	DROME18129, DROME18128, DROME18127	APOSC_15400, APOSC_26283
OG0004628	DROME03937	APOSC_06246, APOSC_06247
OG0004629	DROME06036	APOSC_27869
OG0004630	DROME13583	APOSC_15915
OG0004633	DROME15422	APOSC_09565, APOSC_09566
OG0004634	DROME00888	APOSC_28548
OG0004635	DROME17782	APOSC_14663
OG0004638	DROME09153	APOSC_21459
OG0004639	DROME08016	APOSC_13364
OG0004640	DROME04904, DROME04905	APOSC_23775
OG0004643	DROME00911	APOSC_22738
OG0004645	DROME21222	APOSC_19329
OG0004646	DROME06988	APOSC_12361
OG0004647	DROME12086	APOSC_23966, APOSC_13087
OG0004648	DROME18522	APOSC_22091, APOSC_12036, APOSC_12035, APOSC_19767
OG0004649	DROME20953	APOSC_06462
OG0004651	DROME21452, DROME21453	APOSC_27283
OG0004652	DROME17381	APOSC_27302, APOSC_27303, APOSC_27301
OG0004653	DROME13457	APOSC_13432, APOSC_13431
OG0004654	DROME05489, DROME05488	APOSC_13565, APOSC_22271, APOSC_03786, APOSC_19555
OG0004655	DROME01318	APOSC_14379, APOSC_14378
OG0004656	DROME16743	APOSC_26188
OG0004657	DROME03195	APOSC_19831
OG0004658	DROME09698	APOSC_21482, APOSC_21483
OG0004659	DROME14307	APOSC_07030
OG0004660	DROME17308, DROME17309, DROME17306, DROME17307	APOSC_07764
OG0004662	DROME19806	APOSC_20920
OG0004663	DROME20926	APOSC_26347
OG0004667	DROME16447, DROME16446, DROME16449, DROME16448	APOSC_11065
OG0004669	DROME07920	APOSC_19747
OG0004670	DROME04629	APOSC_01653
OG0004671	DROME19389	APOSC_26066, APOSC_26065
OG0004672	DROME19572	APOSC_12045
OG0004674	DROME20610	APOSC_09218
OG0004675	DROME01467, DROME01466, DROME03380	APOSC_16056
OG0004676	DROME18548	APOSC_10008
OG0004677	DROME00115	APOSC_26883
OG0004678	DROME04998, DROME04997	APOSC_07378
OG0004679	DROME04800	APOSC_01980
OG0004681	DROME07478, DROME07479	APOSC_18164, APOSC_17288
OG0004682	DROME14960, DROME14957	APOSC_07397, APOSC_07398
OG0004683	DROME20448	APOSC_17054
OG0004684	DROME16043	APOSC_15120, APOSC_15121, APOSC_15119, APOSC_19559, APOSC_19558, APOSC_09429, APOSC_09475
OG0004685	DROME18917, DROME18916	APOSC_22489
OG0004687	DROME02093	APOSC_26487
