Orthogroup	DROME	ASTMX
OG0001490	DROME20068, DROME20070, DROME20066, DROME20069, DROME20067, DROME20063, DROME20064, DROME20065	ASTMX07604, ASTMX00526, ASTMX03930, ASTMX19516, ASTMX03287, ASTMX16189
OG0001491	DROME10680, DROME10681, DROME10678, DROME10679	ASTMX19098, ASTMX04511, ASTMX09068, ASTMX20207, ASTMX07683
OG0001492	DROME03966	ASTMX17077, ASTMX04445
OG0001495	DROME13469	ASTMX17637
OG0001496	DROME19745	ASTMX09754
OG0001500	DROME13574, DROME13575, DROME13573, DROME13571, DROME13572, DROME13570	ASTMX07006
OG0001501	DROME17335, DROME17336	ASTMX22706, ASTMX09507
OG0001502	DROME08522, DROME08516, DROME08521, DROME08519, DROME08518, DROME08517, DROME08520	ASTMX20142, ASTMX07825
OG0001503	DROME04749	ASTMX02356
OG0001503	DROME03622	ASTMX19525
OG0001504	DROME21429, DROME21424, DROME21428, DROME21422	ASTMX13743
OG0001505	DROME08192	ASTMX16658, ASTMX10480
OG0001506	DROME06158, DROME06155, DROME06153, DROME06152, DROME06154, DROME06151, DROME06157, DROME06159, DROME06160, DROME06150, DROME06156	ASTMX16668, ASTMX02040
OG0001508	DROME11905	ASTMX16208, ASTMX16207
OG0001509	DROME10512, DROME10511	ASTMX18743, ASTMX06334
OG0001510	DROME00025	ASTMX01738, ASTMX20539, ASTMX20538, ASTMX05480, ASTMX22212
OG0001511	DROME00185, DROME00183, DROME00181, DROME00182, DROME00184	ASTMX18393, ASTMX02680
OG0001512	DROME19876, DROME13867, DROME13866	ASTMX10020, ASTMX02034, ASTMX11028
OG0001514	DROME14655, DROME14656, DROME14651, DROME14654, DROME14653, DROME14652, DROME14650	ASTMX17600, ASTMX19950, ASTMX08119
OG0001515	DROME21741	ASTMX03532
OG0001516	DROME13883	ASTMX06094, ASTMX22766
OG0001517	DROME03470	ASTMX05080, ASTMX07941, ASTMX05461, ASTMX06024, ASTMX06023
OG0001518	DROME10968	ASTMX10339, ASTMX09456, ASTMX05503, ASTMX06555
OG0001519	DROME20785, DROME20788, DROME20786, DROME20787	ASTMX02035, ASTMX10088
OG0001520	DROME13841, DROME13840, DROME13837, DROME13839, DROME13838	ASTMX04278
OG0001521	DROME01243, DROME01242	ASTMX19191
OG0001522	DROME02905, DROME02904	ASTMX05739, ASTMX08097, ASTMX22565, ASTMX01282
OG0001523	DROME11130	ASTMX02548, ASTMX01083, ASTMX17910, ASTMX07261
OG0001524	DROME06417, DROME06418	ASTMX02800
OG0001524	DROME00342, DROME00343	ASTMX10909
OG0001525	DROME04644, DROME04645, DROME06563, DROME06562, DROME04650, DROME04646, DROME04647, DROME04648, DROME05288	ASTMX03602
OG0001526	DROME05114, DROME05113, DROME05111, DROME05117, DROME05112, DROME05115, DROME05116, DROME05109, DROME05110	ASTMX08595, ASTMX10378, ASTMX13114
OG0001527	DROME15289	ASTMX03505
OG0001528	DROME09325	ASTMX05668
OG0001529	DROME07602, DROME07601	ASTMX09418, ASTMX00938, ASTMX00780
OG0001532	DROME20201	ASTMX04808, ASTMX17443, ASTMX02683, ASTMX09204, ASTMX06449
OG0001533	DROME19066, DROME19064, DROME19065, DROME19063, DROME19062, DROME19060, DROME19061, DROME13969	ASTMX12054, ASTMX05383, ASTMX00173
OG0001534	DROME09046, DROME09047	ASTMX18082, ASTMX07715, ASTMX20898, ASTMX01419
OG0001546	DROME13625, DROME13628, DROME13624, DROME13627, DROME13626, DROME13623	ASTMX10973, ASTMX01598
OG0001549	DROME13343, DROME13345, DROME13344	ASTMX20825, ASTMX02013, ASTMX05521, ASTMX19063, ASTMX09254
OG0001550	DROME09122	ASTMX14152
OG0001551	DROME08057	ASTMX01345, ASTMX03884
OG0001553	DROME02123, DROME02122	ASTMX13473, ASTMX02742, ASTMX20664
OG0001554	DROME16741	ASTMX03717, ASTMX05853, ASTMX03716, ASTMX07008
OG0001556	DROME10072, DROME10071	ASTMX06308, ASTMX13006, ASTMX20843, ASTMX01352, ASTMX03951
OG0001557	DROME20902, DROME20901	ASTMX20060
OG0001558	DROME19656, DROME19657	ASTMX15085, ASTMX15086, ASTMX13703, ASTMX08558
OG0001559	DROME00558	ASTMX07506
OG0001559	DROME02902	ASTMX04609, ASTMX03837, ASTMX21052
OG0001560	DROME14810, DROME17871	ASTMX18831
OG0001561	DROME04222	ASTMX12815, ASTMX13331, ASTMX05206, ASTMX16235
OG0001563	DROME03209	ASTMX16894
OG0001565	DROME18953, DROME18978	ASTMX15863, ASTMX02963, ASTMX07043, ASTMX09666, ASTMX20589
OG0001567	DROME19417, DROME19416	ASTMX04861, ASTMX05681
OG0001567	DROME16526	ASTMX15554
OG0001568	DROME08963, DROME07259, DROME19219	ASTMX14315
OG0001569	DROME03783	ASTMX09567, ASTMX00111, ASTMX08814, ASTMX08813
OG0001572	DROME11998	ASTMX10710, ASTMX01136
OG0001574	DROME21965, DROME21966, DROME21964, DROME21967	ASTMX04955, ASTMX14909, ASTMX14908, ASTMX10114
OG0001575	DROME14105, DROME14107, DROME14106, DROME14108	ASTMX10310, ASTMX20056, ASTMX14281, ASTMX19075
OG0001576	DROME08048, DROME08043, DROME08045, DROME08044, DROME08047, DROME08046, DROME08049	ASTMX04056
OG0001579	DROME17796	ASTMX15612, ASTMX02790, ASTMX18014
OG0001580	DROME10962, DROME10960, DROME10959, DROME10957, DROME10956, DROME10963, DROME10961, DROME10958	ASTMX17141, ASTMX00422, ASTMX07082
OG0001582	DROME15756, DROME15757	ASTMX05961, ASTMX13814, ASTMX08233, ASTMX17082
OG0001583	DROME08180, DROME08179	ASTMX21750, ASTMX01613, ASTMX19566, ASTMX06604, ASTMX04877
OG0001584	DROME19782	ASTMX16901
OG0001589	DROME16983, DROME16982, DROME16981, DROME09858	ASTMX19867
OG0001590	DROME14234, DROME13421	ASTMX14704
OG0001593	DROME06841, DROME06840	ASTMX21886, ASTMX18436, ASTMX00248, ASTMX04255
OG0001594	DROME10666, DROME10665	ASTMX03704
OG0001596	DROME03082, DROME03081, DROME03080	ASTMX20215, ASTMX07221, ASTMX08395, ASTMX02127
OG0001597	DROME12080	ASTMX12010
OG0001599	DROME14559	ASTMX14693, ASTMX18782
OG0001600	DROME19005	ASTMX00827, ASTMX04589, ASTMX16583, ASTMX11957, ASTMX16357
OG0001602	DROME20799, DROME20798, DROME20797, DROME20795, DROME20801, DROME20800, DROME20796	ASTMX00266
OG0001603	DROME10271	ASTMX15815
OG0001603	DROME05748, DROME05749	ASTMX06753, ASTMX22513
OG0001604	DROME13655, DROME13654	ASTMX20038
OG0001604	DROME15595, DROME15593, DROME15592, DROME15594	ASTMX22550, ASTMX05873
OG0001605	DROME09003, DROME09000, DROME09002, DROME08999, DROME08998, DROME09001	ASTMX17869, ASTMX10907, ASTMX17438, ASTMX13921
OG0001606	DROME01628	ASTMX13363, ASTMX19946
OG0001608	DROME03108, DROME03117, DROME03110, DROME03116, DROME03113, DROME03115, DROME03118, DROME03114, DROME03109, DROME03119, DROME03111, DROME03112, DROME03121, DROME07455	ASTMX13914, ASTMX16442, ASTMX00272
OG0001609	DROME13801, DROME13802, DROME13800	ASTMX05434
OG0001609	DROME09555	ASTMX10748
OG0001610	DROME06881	ASTMX11326, ASTMX21155, ASTMX22190, ASTMX15390
OG0001611	DROME07510, DROME07509, DROME07511	ASTMX19687, ASTMX14783, ASTMX22329, ASTMX10519, ASTMX17389, ASTMX13933
OG0001612	DROME07050, DROME07049	ASTMX08047
OG0001614	DROME14120	ASTMX11931
OG0001614	DROME17646	ASTMX01689
OG0001615	DROME19813, DROME19816, DROME19811, DROME19815, DROME19812, DROME19814, DROME19808, DROME19807, DROME19810, DROME19809	ASTMX02210, ASTMX03596, ASTMX14419
OG0001620	DROME01154, DROME01153, DROME01150, DROME01151	ASTMX09139, ASTMX06536, ASTMX11560
OG0001621	DROME19943, DROME19942, DROME19944	ASTMX22157, ASTMX01413, ASTMX19883
OG0001624	DROME08385, DROME08387, DROME08386, DROME08384	ASTMX01754, ASTMX01222, ASTMX04277, ASTMX13741
OG0001625	DROME08855	ASTMX01618, ASTMX22203
OG0001627	DROME17716, DROME17715	ASTMX10150
OG0001628	DROME21766	ASTMX10611
OG0001628	DROME21765	ASTMX13713
OG0001632	DROME05195, DROME05196, DROME05194, DROME05197, DROME05193	ASTMX09246, ASTMX19438, ASTMX01979
OG0001634	DROME02691, DROME02692	ASTMX20573, ASTMX09757
OG0001634	DROME06767	ASTMX05822, ASTMX13820
OG0001635	DROME10448, DROME10445, DROME10444, DROME10446, DROME10447, DROME10443	ASTMX10717, ASTMX01151, ASTMX11894
OG0001636	DROME21027, DROME21028	ASTMX18724
OG0001638	DROME06413, DROME06412, DROME06414, DROME06416, DROME06415	ASTMX17085, ASTMX13300, ASTMX13301
OG0001639	DROME01523, DROME01525, DROME01524	ASTMX05202, ASTMX20932, ASTMX02862
OG0001641	DROME08987, DROME08990, DROME08991	ASTMX14840, ASTMX17044, ASTMX12642, ASTMX21552, ASTMX21553
OG0001642	DROME09872	ASTMX03937, ASTMX06995, ASTMX06996, ASTMX06997
OG0001643	DROME03424, DROME03423, DROME03425	ASTMX11888, ASTMX11887, ASTMX17860, ASTMX01841
OG0001644	DROME05204	ASTMX13408, ASTMX01826
OG0001646	DROME17895	ASTMX19486, ASTMX17822, ASTMX18840, ASTMX14949, ASTMX12155, ASTMX13547, ASTMX05095, ASTMX13548
OG0001651	DROME01946	ASTMX03971, ASTMX16462, ASTMX06653
OG0001652	DROME14027, DROME14026, DROME19080	ASTMX09489
OG0001653	DROME03945, DROME03944, DROME03946	ASTMX22783, ASTMX22782, ASTMX03023
OG0001654	DROME10713, DROME00082, DROME00084, DROME00083, DROME00085	ASTMX03438, ASTMX02489, ASTMX03875
OG0001655	DROME11541, DROME11542	ASTMX19212, ASTMX01670, ASTMX07000, ASTMX09332
OG0001656	DROME12672	ASTMX11218, ASTMX10174
OG0001657	DROME16951	ASTMX22284, ASTMX12850, ASTMX15429
OG0001658	DROME02670	ASTMX06437, ASTMX01763
OG0001659	DROME15493, DROME15496, DROME15495, DROME15492, DROME15494	ASTMX08703, ASTMX07489, ASTMX04832, ASTMX01242, ASTMX04833
OG0001660	DROME01600, DROME01597, DROME01598, DROME01599	ASTMX16915, ASTMX11846, ASTMX17881, ASTMX16914, ASTMX08833, ASTMX08831
OG0001663	DROME17604, DROME17603	ASTMX01771, ASTMX08877
OG0001664	DROME03276	ASTMX12458, ASTMX14304, ASTMX15093
OG0001665	DROME21335, DROME21336	ASTMX16406
OG0001665	DROME03860, DROME03861, DROME03859	ASTMX15478
OG0001666	DROME08411, DROME08412, DROME08410, DROME08413, DROME08414	ASTMX00039
OG0001668	DROME13057, DROME13061, DROME13059, DROME13058, DROME13056, DROME13060, DROME13055	ASTMX08165
OG0001670	DROME15734, DROME15735	ASTMX16010, ASTMX13698, ASTMX16958, ASTMX08251, ASTMX16071
OG0001671	DROME06393, DROME06394, DROME06396, DROME06395	ASTMX22730, ASTMX02090
OG0001672	DROME04869, DROME04868, DROME04867	ASTMX12193, ASTMX07934, ASTMX08671, ASTMX18092, ASTMX01458, ASTMX12016
OG0001673	DROME15611, DROME15610	ASTMX18919, ASTMX01248, ASTMX09514
OG0001675	DROME07179, DROME07181, DROME07180	ASTMX06836, ASTMX12553, ASTMX10815, ASTMX08168
OG0001676	DROME15959, DROME15958, DROME15960	ASTMX18175
OG0001677	DROME14874	ASTMX05947, ASTMX20317
OG0001680	DROME20427	ASTMX10612, ASTMX16866, ASTMX08071, ASTMX08524, ASTMX17208, ASTMX17209, ASTMX13927, ASTMX10466
OG0001682	DROME17478, DROME17481, DROME17479, DROME17480, DROME17477	ASTMX11437
OG0001683	DROME04416, DROME04417, DROME04415	ASTMX09827, ASTMX01135, ASTMX07486, ASTMX08701, ASTMX18381, ASTMX11426
OG0001684	DROME15541	ASTMX01855, ASTMX02369
OG0001685	DROME10450	ASTMX11627, ASTMX01624
OG0001686	DROME15719	ASTMX17655
OG0001688	DROME20991, DROME20989	ASTMX20357, ASTMX05569, ASTMX09337, ASTMX11298
OG0001689	DROME21861, DROME21859	ASTMX05905, ASTMX04446, ASTMX16343
OG0001691	DROME07542, DROME07543, DROME07544, DROME07545	ASTMX01434
OG0001692	DROME00090, DROME00091	ASTMX15046, ASTMX22103, ASTMX18374, ASTMX11541
OG0001703	DROME06470, DROME06469	ASTMX02214
OG0001706	DROME01112	ASTMX05640, ASTMX20258, ASTMX05639
OG0001707	DROME04786, DROME04787	ASTMX18307, ASTMX18306
OG0001708	DROME10362, DROME14608, DROME16704	ASTMX08054, ASTMX06200, ASTMX04674
OG0001711	DROME16692, DROME16691, DROME16690	ASTMX13045, ASTMX17864, ASTMX16102, ASTMX04614, ASTMX04603
OG0001712	DROME09055, DROME09057, DROME09056, DROME09058, DROME09059	ASTMX02736, ASTMX17679
OG0001713	DROME20630	ASTMX02275
OG0001714	DROME06892	ASTMX14531, ASTMX21207
OG0001714	DROME13258, DROME13259	ASTMX02509, ASTMX10518
OG0001718	DROME18626, DROME18625, DROME18627	ASTMX19842, ASTMX19691, ASTMX04823, ASTMX19689
OG0001720	DROME07093, DROME07094, DROME07095	ASTMX02308, ASTMX17599, ASTMX16344
OG0001721	DROME21093, DROME21094	ASTMX00052, ASTMX01262, ASTMX09503, ASTMX12296
OG0001723	DROME01240, DROME01235, DROME01239, DROME01238, DROME01237, DROME01236	ASTMX12143, ASTMX06027
OG0001724	DROME16764, DROME16765, DROME16766, DROME16767	ASTMX09937, ASTMX07584
OG0001726	DROME01038, DROME01035, DROME01037, DROME01036	ASTMX20123, ASTMX05802
OG0001727	DROME01511, DROME01510, DROME01513, DROME01512	ASTMX18920, ASTMX10976, ASTMX04884, ASTMX01599
OG0001728	DROME19385	ASTMX21307, ASTMX13636
OG0001729	DROME04994, DROME04995, DROME04996	ASTMX00418, ASTMX17746, ASTMX09227
OG0001730	DROME08359, DROME08358, DROME08360, DROME08361	ASTMX20533, ASTMX14053, ASTMX14051, ASTMX02853
OG0001731	DROME16558	ASTMX15705, ASTMX21816, ASTMX03042
OG0001732	DROME05765, DROME05764, DROME05766	ASTMX00146, ASTMX09573, ASTMX02281
OG0001733	DROME12129, DROME11165	ASTMX21899, ASTMX21900, ASTMX21495
OG0001735	DROME19051, DROME19047, DROME19049, DROME19048, DROME19046, DROME19050, DROME19044, DROME19045	ASTMX08661, ASTMX00485, ASTMX18296, ASTMX19896
OG0001736	DROME04354, DROME04355	ASTMX02648
OG0001737	DROME03102	ASTMX06149, ASTMX06428
OG0001738	DROME19892	ASTMX04483, ASTMX07349, ASTMX21178, ASTMX07257
OG0001739	DROME17504, DROME18573, DROME08124	ASTMX19266, ASTMX03558, ASTMX00354
OG0001743	DROME19492, DROME19493, DROME19497, DROME19491, DROME19495, DROME19490, DROME19494, DROME19498, DROME19496	ASTMX13429, ASTMX22574, ASTMX10367
OG0001744	DROME16508	ASTMX08024, ASTMX13120, ASTMX12694, ASTMX00531, ASTMX04765
OG0001745	DROME10489	ASTMX05763, ASTMX01218
OG0001746	DROME21748	ASTMX02179, ASTMX09002, ASTMX01088, ASTMX02180
OG0001747	DROME14222, DROME14221, DROME02413	ASTMX00575, ASTMX06318, ASTMX11440
OG0001748	DROME05096, DROME05095, DROME05094, DROME05090, DROME05092, DROME05091, DROME05089, DROME05084, DROME05088, DROME05087, DROME05098, DROME05097, DROME05099, DROME05085, DROME05086, DROME05102, DROME05103, DROME05100, DROME05101	ASTMX10947, ASTMX12491
OG0001749	DROME14967, DROME14968	ASTMX22968, ASTMX04661, ASTMX13306, ASTMX00021, ASTMX01155
OG0001751	DROME13918	ASTMX17602
OG0001752	DROME16905, DROME16904, DROME16907, DROME16906	ASTMX02858, ASTMX14298
OG0001754	DROME14611, DROME14610, DROME14612, DROME06495, DROME17387, DROME17388, DROME17389	ASTMX08050, ASTMX00116
OG0001755	DROME01391, DROME01389, DROME01390, DROME01388, DROME01392	ASTMX06126
OG0001760	DROME19343, DROME19342	ASTMX04035, ASTMX04034, ASTMX12591, ASTMX00801, ASTMX04033
OG0001768	DROME07376, DROME07377	ASTMX15150
OG0001768	DROME14966	ASTMX13645, ASTMX18653
OG0001769	DROME08613	ASTMX01507
OG0001769	DROME15632, DROME15631	ASTMX04557
OG0001770	DROME12526, DROME12525	ASTMX16705, ASTMX20255, ASTMX00311, ASTMX08260
OG0001774	DROME16288	ASTMX10351
OG0001774	DROME17117, DROME17119, DROME17118	ASTMX06409
OG0001775	DROME03798	ASTMX18173, ASTMX02453, ASTMX19386
OG0001776	DROME13827, DROME13826, DROME13825, DROME13824	ASTMX20742, ASTMX07303, ASTMX12492
OG0001778	DROME03281	ASTMX07028, ASTMX10049
OG0001779	DROME00498	ASTMX05155
OG0001780	DROME12052	ASTMX11982, ASTMX11983, ASTMX06627
OG0001781	DROME05960	ASTMX01449
OG0001781	DROME03304	ASTMX19769
OG0001783	DROME03583, DROME03584, DROME03579, DROME03582, DROME03581, DROME03580, DROME03578	ASTMX21511, ASTMX11389
OG0001785	DROME20701, DROME20700	ASTMX00095
OG0001787	DROME15226	ASTMX00153, ASTMX21186, ASTMX20336
OG0001789	DROME15206, DROME15202, DROME15200, DROME15204	ASTMX04418, ASTMX03005
OG0001792	DROME20324	ASTMX18195
OG0001793	DROME16987	ASTMX07514
OG0001793	DROME21922	ASTMX02969
OG0001794	DROME06075, DROME11897, DROME11898, DROME11899, DROME11900, DROME14777, DROME14776	ASTMX01096, ASTMX10295
OG0001798	DROME07480	ASTMX02451, ASTMX02132
OG0001799	DROME20617, DROME20618, DROME20615, DROME20612, DROME20616, DROME20614, DROME20619, DROME20613	ASTMX21315, ASTMX12220, ASTMX21504, ASTMX05952, ASTMX20313
OG0001800	DROME19760, DROME19756, DROME19759, DROME19758, DROME19757	ASTMX00967, ASTMX17639, ASTMX00705, ASTMX05193, ASTMX16166
OG0001804	DROME18434, DROME18435, DROME18433, DROME18432	ASTMX02687, ASTMX13072, ASTMX07800
OG0001805	DROME11510, DROME11511	ASTMX21541, ASTMX17763, ASTMX22144
OG0001806	DROME09050, DROME15347, DROME15346	ASTMX08329, ASTMX08542, ASTMX15921
OG0001807	DROME02930, DROME02931, DROME02932	ASTMX04499, ASTMX10176
OG0001809	DROME10117, DROME10116	ASTMX14244, ASTMX07924, ASTMX16684
OG0001810	DROME12471	ASTMX01884, ASTMX15033
OG0001816	DROME01873	ASTMX09877, ASTMX01690, ASTMX08907
OG0001817	DROME01259, DROME06513, DROME06515, DROME06514	ASTMX09695, ASTMX17342, ASTMX11671, ASTMX04054, ASTMX10095, ASTMX11492
OG0001818	DROME09141	ASTMX15112, ASTMX15111, ASTMX01280
OG0001819	DROME17329, DROME17330, DROME07897, DROME00545	ASTMX10139, ASTMX08405
OG0001820	DROME08719, DROME08720	ASTMX17311, ASTMX17314, ASTMX08253, ASTMX02490
OG0001821	DROME10515, DROME10514	ASTMX10515
OG0001822	DROME10804, DROME10805, DROME10809, DROME10807, DROME10808, DROME10806	ASTMX17911, ASTMX05380, ASTMX01084
OG0001824	DROME07762, DROME07761, DROME05770	ASTMX08827
OG0001825	DROME08707, DROME08708, DROME08709	ASTMX20024, ASTMX22910, ASTMX22676, ASTMX08471, ASTMX22168
OG0001826	DROME04636, DROME04635, DROME04634, DROME04637	ASTMX17635, ASTMX17851, ASTMX04624, ASTMX18141
OG0001827	DROME14163	ASTMX10371
OG0001830	DROME21176, DROME21177, DROME21178, DROME21179	ASTMX08635, ASTMX20818, ASTMX22664, ASTMX04561
OG0001831	DROME16694, DROME16695, DROME16696	ASTMX09701, ASTMX11370, ASTMX05003
OG0001832	DROME11192	ASTMX16776, ASTMX06849, ASTMX17231
OG0001834	DROME21762, DROME21761, DROME21760	ASTMX04164, ASTMX17094, ASTMX23044
OG0001846	DROME07140	ASTMX14112, ASTMX06709, ASTMX19360
OG0001848	DROME18633, DROME18634	ASTMX12640
OG0001849	DROME12958	ASTMX05295
OG0001850	DROME11385, DROME11386, DROME11384, DROME11388, DROME11389, DROME11387	ASTMX19918
OG0001851	DROME00207	ASTMX20369, ASTMX20370, ASTMX19823
OG0001853	DROME08596, DROME09289, DROME09287, DROME09286	ASTMX06831, ASTMX12580, ASTMX14066
OG0001854	DROME00927, DROME15684, DROME20609, DROME12030	ASTMX17734
OG0001857	DROME04659, DROME04661, DROME04660, DROME04662	ASTMX08952, ASTMX08953, ASTMX03295, ASTMX15454
OG0001858	DROME10616, DROME10617, DROME10615	ASTMX05936
OG0001860	DROME00108, DROME00107	ASTMX12416
OG0001861	DROME09171, DROME09172	ASTMX13536
OG0001862	DROME03288, DROME14961, DROME16221	ASTMX17514, ASTMX18623, ASTMX04897, ASTMX10918
OG0001863	DROME11185	ASTMX08020
OG0001864	DROME05862, DROME05863, DROME05861	ASTMX14124, ASTMX05208, ASTMX06684
OG0001866	DROME07682	ASTMX03690
OG0001867	DROME12422, DROME12423, DROME12425, DROME12420, DROME12424, DROME12419, DROME12418, DROME12421, DROME12417, DROME12416	ASTMX16400, ASTMX16454
OG0001868	DROME01267, DROME01268, DROME01269, DROME01264, DROME01265, DROME01263, DROME01266	ASTMX12650
OG0001869	DROME13212, DROME13213	ASTMX04790
OG0001870	DROME02885	ASTMX18491, ASTMX06826, ASTMX20463, ASTMX12239, ASTMX18877
OG0001874	DROME06960	ASTMX19496
OG0001875	DROME02032	ASTMX04145
OG0001875	DROME16885	ASTMX19333
OG0001876	DROME07527, DROME07524, DROME07531, DROME07529, DROME07526, DROME07530, DROME07525, DROME07528, DROME07533, DROME07532	ASTMX17533, ASTMX07597
OG0001877	DROME04518	ASTMX16552, ASTMX01676, ASTMX12947, ASTMX10278
OG0001878	DROME14881, DROME14882	ASTMX03678, ASTMX03679, ASTMX11223, ASTMX09106, ASTMX11222, ASTMX15218, ASTMX21903
OG0001881	DROME18345, DROME18344	ASTMX14379, ASTMX16204, ASTMX00702
OG0001882	DROME21717, DROME21711	ASTMX10217, ASTMX21215, ASTMX00491
OG0001883	DROME19927	ASTMX21822
OG0001884	DROME01695, DROME01697, DROME01694, DROME01696	ASTMX06134, ASTMX19600, ASTMX08889
OG0001886	DROME14413	ASTMX11188, ASTMX19864
OG0001887	DROME16050	ASTMX11490, ASTMX04087, ASTMX07566, ASTMX04178, ASTMX01150, ASTMX04646
OG0001888	DROME11501, DROME11500, DROME11503, DROME11502	ASTMX15480, ASTMX17356, ASTMX11277
OG0001889	DROME06696	ASTMX06568, ASTMX18787, ASTMX13144
OG0001890	DROME08594, DROME08593	ASTMX07216, ASTMX05529, ASTMX19180, ASTMX02543, ASTMX01077
OG0001892	DROME21925, DROME21924, DROME21923	ASTMX09817, ASTMX05754
OG0001893	DROME02220	ASTMX19770, ASTMX19643
OG0001896	DROME18783	ASTMX03108, ASTMX21090, ASTMX08722, ASTMX08974, ASTMX03319, ASTMX03853, ASTMX03109
OG0001897	DROME10380	ASTMX09168, ASTMX02426, ASTMX07775
OG0001899	DROME17597, DROME17598, DROME17599	ASTMX04690, ASTMX15105
OG0001900	DROME07202	ASTMX17301
OG0001901	DROME14282	ASTMX01661, ASTMX11240, ASTMX22217
OG0001903	DROME10026	ASTMX04440, ASTMX02517
OG0001913	DROME20114, DROME20115	ASTMX20767, ASTMX02135, ASTMX20390
OG0001915	DROME15601	ASTMX06154, ASTMX20145
OG0001916	DROME06422	ASTMX05801
OG0001916	DROME12396	ASTMX16187
OG0001917	DROME05027, DROME05026	ASTMX12441, ASTMX14303, ASTMX04127, ASTMX20172, ASTMX18196
OG0001918	DROME00884	ASTMX14770, ASTMX10418
OG0001919	DROME15351, DROME15349	ASTMX10083
OG0001919	DROME17341	ASTMX02747
OG0001920	DROME06144, DROME06145, DROME06143, DROME06141, DROME06142, DROME06139, DROME06138, DROME06137, DROME06140	ASTMX05693, ASTMX18701, ASTMX05478
OG0001923	DROME13928	ASTMX11549, ASTMX15481
OG0001925	DROME18212, DROME18210, DROME18211	ASTMX01673, ASTMX00161, ASTMX12343, ASTMX01044
OG0001926	DROME02334	ASTMX02370
OG0001927	DROME06807	ASTMX22361
OG0001929	DROME20439, DROME20440	ASTMX00163
OG0001930	DROME07407	ASTMX00470
OG0001932	DROME07500, DROME07499, DROME07504, DROME07502, DROME07503, DROME07501	ASTMX08414, ASTMX03192, ASTMX04190
OG0001934	DROME11858	ASTMX19911, ASTMX13174, ASTMX13175
OG0001935	DROME05228	ASTMX11916
OG0001938	DROME15196, DROME15195, DROME15198, DROME15197	ASTMX18132, ASTMX18129, ASTMX18131, ASTMX18248, ASTMX18135
OG0001939	DROME06716	ASTMX19952, ASTMX00403
OG0001940	DROME20166	ASTMX17596
OG0001941	DROME09362, DROME09360, DROME09361	ASTMX00477, ASTMX00476, ASTMX10134
OG0001942	DROME12925, DROME12924	ASTMX08067, ASTMX04573
OG0001943	DROME05587, DROME05589, DROME05586, DROME05588	ASTMX17179, ASTMX00958
OG0001945	DROME09755, DROME09756, DROME22094, DROME20436	ASTMX00044, ASTMX10524, ASTMX09938
OG0001946	DROME09729	ASTMX12183, ASTMX15576, ASTMX12119, ASTMX01552
OG0001947	DROME14837	ASTMX05518, ASTMX09474, ASTMX03096, ASTMX00626
