Orthogroup	DROME	CAEEL
OG0006931	DROME11546	CAEEL14601
OG0006934	DROME00627	CAEEL00405
OG0006936	DROME12923	CAEEL11645
OG0006937	DROME00527	CAEEL00825
OG0006938	DROME14949	CAEEL00362
OG0006942	DROME17406	CAEEL08740
OG0006943	DROME05311, DROME05310, DROME05312	CAEEL14228
OG0006944	DROME07597	CAEEL11263
OG0006945	DROME04092, DROME04093	CAEEL08245
OG0006948	DROME10887	CAEEL04453
OG0006949	DROME17510	CAEEL00718
OG0006952	DROME11379	CAEEL11032
OG0006953	DROME15970	CAEEL11948
OG0006954	DROME13996, DROME13995	CAEEL16023
OG0006957	DROME16961	CAEEL08617
OG0006959	DROME10650	CAEEL04110
OG0006960	DROME21228	CAEEL12630
OG0006962	DROME03277	CAEEL05048
OG0006964	DROME19570	CAEEL00220
OG0006966	DROME12638, DROME12639	CAEEL05641
OG0006967	DROME01193	CAEEL06996
OG0006969	DROME16910	CAEEL02753
OG0006970	DROME11918	CAEEL07035
OG0006971	DROME11799, DROME11798	CAEEL08956
OG0006973	DROME15580	CAEEL00443
OG0006975	DROME07368	CAEEL06258
OG0006977	DROME16367	CAEEL11170
OG0006979	DROME08887	CAEEL01624
OG0006980	DROME12138	CAEEL07784
OG0006982	DROME16125	CAEEL08318
OG0006983	DROME07189	CAEEL05835
OG0006985	DROME14217	CAEEL09608
OG0006988	DROME01608	CAEEL16268
OG0006989	DROME21716, DROME21715, DROME01750	CAEEL07496
OG0006990	DROME10642	CAEEL10497, CAEEL10492
OG0006991	DROME04692	CAEEL04823
OG0006994	DROME04632	CAEEL01434
OG0006995	DROME04021	CAEEL02252
OG0006996	DROME01798	CAEEL16529
OG0006998	DROME01960	CAEEL06640
OG0006999	DROME11377	CAEEL04127
OG0007002	DROME07791	CAEEL02243
OG0007003	DROME00287	CAEEL10884
OG0007005	DROME09757	CAEEL06687
OG0007007	DROME00847	CAEEL08012
OG0007009	DROME17681	CAEEL01782
OG0007010	DROME01605	CAEEL15343
OG0007011	DROME20885	CAEEL08044
OG0007012	DROME22023	CAEEL11328
OG0007013	DROME01987	CAEEL06144
OG0007015	DROME19728	CAEEL15511
OG0007016	DROME20048	CAEEL00075
OG0007017	DROME16395	CAEEL12138
OG0007021	DROME20584	CAEEL11037
OG0007024	DROME17667, DROME19376	CAEEL10553, CAEEL11101
OG0007025	DROME04842	CAEEL06876
OG0007027	DROME20714	CAEEL09519
OG0007028	DROME21651	CAEEL05606
OG0007029	DROME01489	CAEEL09103
OG0007033	DROME18841	CAEEL14194
OG0007034	DROME06058	CAEEL08733
OG0007037	DROME13026	CAEEL08744
OG0007039	DROME20966, DROME20965	CAEEL13025
OG0007040	DROME02611	CAEEL08972
OG0007042	DROME08739	CAEEL08206
OG0007043	DROME02534	CAEEL13822
OG0007045	DROME00832	CAEEL09024
OG0007046	DROME15728	CAEEL09633
OG0007049	DROME16917	CAEEL00647
OG0007050	DROME06887	CAEEL06277
OG0007053	DROME16115	CAEEL09135
OG0007055	DROME01836	CAEEL08098
OG0007056	DROME21912	CAEEL07277
OG0007057	DROME16884	CAEEL00263
OG0007059	DROME17512, DROME17511, DROME17513	CAEEL14078
OG0007061	DROME21168	CAEEL08933
OG0007062	DROME01875	CAEEL09707
OG0007063	DROME04000	CAEEL07545
OG0007073	DROME16763	CAEEL05159
OG0007083	DROME03474	CAEEL05178
OG0007084	DROME17683, DROME09532	CAEEL01491
OG0007090	DROME20794	CAEEL05033
OG0007091	DROME06753	CAEEL12658
OG0007092	DROME18902, DROME06271	CAEEL08546
OG0007093	DROME16944	CAEEL04448
OG0007095	DROME11360	CAEEL00821
OG0007097	DROME14761	CAEEL04791
OG0007098	DROME02756	CAEEL08067
OG0007100	DROME01519, DROME01520	CAEEL09539
OG0007102	DROME07635, DROME09291, DROME09290	CAEEL08970
OG0007103	DROME15968, DROME15969	CAEEL10775
OG0007106	DROME13665	CAEEL05993
OG0007107	DROME06221	CAEEL05472
OG0007112	DROME21664, DROME21665	CAEEL01614
OG0007113	DROME08212	CAEEL11083
OG0007114	DROME08700	CAEEL01821
OG0007116	DROME18939	CAEEL05589
OG0007117	DROME09414	CAEEL10841
OG0007118	DROME16742	CAEEL02534
OG0007119	DROME02006	CAEEL05050
OG0007120	DROME12932	CAEEL07430, CAEEL07614
OG0007121	DROME14887	CAEEL12811
OG0007124	DROME19157	CAEEL07005
OG0007125	DROME00216	CAEEL20499
OG0007127	DROME14552	CAEEL15458
OG0007128	DROME09591	CAEEL00451
OG0007130	DROME03247	CAEEL11905, CAEEL11906, CAEEL09908
OG0007131	DROME17642	CAEEL05443
OG0007132	DROME04510	CAEEL02720
OG0007137	DROME08116	CAEEL15473
OG0007138	DROME05874, DROME13828	CAEEL09999
OG0007139	DROME20628, DROME22010, DROME22009, DROME19837	CAEEL01164
OG0007143	DROME02690	CAEEL10767
OG0007144	DROME12565, DROME12567, DROME12566	CAEEL05598
OG0007145	DROME13245	CAEEL03134
OG0007147	DROME17710	CAEEL02107
OG0007151	DROME07790	CAEEL07199
OG0007153	DROME14766	CAEEL12781
OG0007154	DROME05203	CAEEL03604
OG0007163	DROME03396	CAEEL15486
OG0007164	DROME07185, DROME07184	CAEEL07443
OG0007165	DROME14270	CAEEL10428
OG0007166	DROME05148, DROME04552	CAEEL06036
OG0007173	DROME02748	CAEEL07482
OG0007174	DROME04393	CAEEL14161
OG0007175	DROME21360	CAEEL05365
OG0007176	DROME06904	CAEEL08939
OG0007177	DROME20944	CAEEL15953
OG0007180	DROME20745	CAEEL02927
OG0007181	DROME05345	CAEEL09037
OG0007183	DROME07166	CAEEL02179
OG0007184	DROME21036, DROME17546	CAEEL03133
OG0007186	DROME00062	CAEEL05116
OG0007190	DROME16734	CAEEL10785
OG0007191	DROME03633	CAEEL12656
OG0007192	DROME21735	CAEEL16561
OG0007199	DROME11470, DROME11469	CAEEL11122
OG0007209	DROME20678	CAEEL07382
OG0007213	DROME01745, DROME01746	CAEEL20311
OG0007248	DROME21365	CAEEL16171
OG0007251	DROME21854	CAEEL06390
OG0007254	DROME17212, DROME17211	CAEEL02889
OG0007256	DROME15121	CAEEL04854
OG0007258	DROME03306	CAEEL01284
OG0007260	DROME22107	CAEEL15754
OG0007266	DROME03348	CAEEL01793
OG0007267	DROME07785	CAEEL20518
OG0007269	DROME10599	CAEEL20059
OG0007274	DROME13219	CAEEL17821
OG0007275	DROME08181	CAEEL06379
OG0007279	DROME12978, DROME12980, DROME12979	CAEEL01707
OG0007280	DROME20512	CAEEL02744
OG0007282	DROME02027	CAEEL08198
OG0007288	DROME07470	CAEEL09410
OG0007291	DROME13803	CAEEL00922
OG0007293	DROME10696	CAEEL02960
OG0007296	DROME06821	CAEEL07895
OG0007299	DROME20621	CAEEL08257
OG0007301	DROME00949	CAEEL01285
OG0007303	DROME16338	CAEEL00729
OG0007305	DROME06380	CAEEL08507
OG0007307	DROME21844	CAEEL05489
OG0007309	DROME00052	CAEEL06253
OG0007312	DROME15097	CAEEL18157
OG0007317	DROME05767	CAEEL04877
OG0007319	DROME02096	CAEEL02684
OG0007321	DROME14886	CAEEL08372
OG0007322	DROME01656	CAEEL07863
OG0007323	DROME06979	CAEEL17746
OG0007325	DROME00772	CAEEL02968
OG0007330	DROME06616	CAEEL08957
OG0007332	DROME15822	CAEEL12399, CAEEL09356
OG0007333	DROME16724	CAEEL02810
OG0007334	DROME14550	CAEEL16445
OG0007335	DROME20744	CAEEL09096
OG0007336	DROME19792	CAEEL07287
OG0007341	DROME11695	CAEEL08254
OG0007342	DROME20920, DROME20921	CAEEL17647
OG0007343	DROME05240	CAEEL01237
OG0007344	DROME20098	CAEEL14479
OG0007347	DROME13215	CAEEL16216
OG0007348	DROME14950	CAEEL01419
OG0007351	DROME10598	CAEEL00046
OG0007352	DROME21703	CAEEL02694
OG0007354	DROME05477, DROME05476	CAEEL07366
OG0007355	DROME17231	CAEEL07543
OG0007356	DROME08592	CAEEL10653
OG0007361	DROME13934	CAEEL18143
OG0007363	DROME13676	CAEEL15459
OG0007364	DROME21809	CAEEL00051
OG0007365	DROME04793	CAEEL15469
OG0007370	DROME03968	CAEEL00810
OG0007371	DROME02186	CAEEL08890
OG0007374	DROME19817, DROME06981, DROME06980	CAEEL08407
OG0007378	DROME12005	CAEEL07515
OG0007382	DROME00478	CAEEL03532
OG0007383	DROME15992, DROME15994, DROME15993	CAEEL02159
OG0007385	DROME05965	CAEEL10159
OG0007386	DROME08936	CAEEL20708
OG0007387	DROME11857	CAEEL01651
OG0007391	DROME08685, DROME08686	CAEEL15047
OG0007393	DROME14294	CAEEL14340
OG0007394	DROME19789	CAEEL17618
OG0007395	DROME15690	CAEEL00007
OG0007396	DROME11407	CAEEL08409
OG0007397	DROME14953	CAEEL05717
OG0007399	DROME04756	CAEEL09345
OG0007400	DROME05763	CAEEL07494
OG0007403	DROME05771	CAEEL00829
OG0007405	DROME10897, DROME10896	CAEEL09683
OG0007407	DROME09567	CAEEL09634
OG0007408	DROME15350, DROME15352	CAEEL03271
OG0007409	DROME12956	CAEEL00402
OG0007411	DROME09875	CAEEL00187
OG0007412	DROME16298	CAEEL02088
OG0007413	DROME04023	CAEEL05369
OG0007414	DROME09035, DROME09036	CAEEL02493
OG0007416	DROME19013, DROME13286	CAEEL06905
OG0007417	DROME06465	CAEEL11994
OG0007419	DROME15814	CAEEL08256
OG0007421	DROME18796	CAEEL05873
OG0007422	DROME18166, DROME18165	CAEEL14217
OG0007424	DROME15021	CAEEL09653
OG0007425	DROME18621	CAEEL08774
OG0007427	DROME13387	CAEEL12151
OG0007431	DROME18094	CAEEL08321
OG0007432	DROME11099	CAEEL05561
OG0007439	DROME11359	CAEEL00478
OG0007442	DROME17214	CAEEL05801, CAEEL20230
OG0007446	DROME18838	CAEEL08347
OG0007450	DROME18174	CAEEL15942
OG0007451	DROME01044	CAEEL01087
OG0007452	DROME05562	CAEEL11309, CAEEL11308
OG0007453	DROME08632, DROME08631	CAEEL15555
OG0007454	DROME01936	CAEEL05191
OG0007455	DROME05407	CAEEL09023
OG0007456	DROME08553	CAEEL09752
OG0007457	DROME09037	CAEEL02978
OG0007458	DROME06115	CAEEL05739
OG0007459	DROME15675	CAEEL08625
OG0007460	DROME11931	CAEEL08071
OG0007463	DROME11508	CAEEL05195
OG0007470	DROME12837, DROME12836, DROME04638	CAEEL09270
OG0007472	DROME12085	CAEEL07712
OG0007473	DROME00942	CAEEL06395
OG0007476	DROME01998	CAEEL05614
OG0007477	DROME18579	CAEEL18090
OG0007478	DROME11578	CAEEL10045
OG0007481	DROME06787	CAEEL07144
OG0007482	DROME19386	CAEEL05046
OG0007483	DROME16379	CAEEL05091
OG0007484	DROME13008	CAEEL15663
OG0007488	DROME15720	CAEEL11022
OG0007491	DROME16108	CAEEL08156
OG0007495	DROME21169	CAEEL02719
OG0007496	DROME02361	CAEEL08861
OG0007498	DROME07302	CAEEL00436
OG0007503	DROME05006	CAEEL02990
OG0007508	DROME11676, DROME11677	CAEEL11729
OG0007509	DROME00425, DROME08833	CAEEL03713
OG0007510	DROME16224	CAEEL02087
OG0007518	DROME00450	CAEEL09758
OG0007519	DROME11576	CAEEL01445
OG0007522	DROME12681, DROME06917	CAEEL17731, CAEEL17730, CAEEL12726, CAEEL04614
OG0007527	DROME11575	CAEEL00663
OG0007531	DROME20802, DROME18150	CAEEL00294
OG0007550	DROME03286	CAEEL07298
OG0007586	DROME07523	CAEEL10449
OG0007589	DROME13237	CAEEL12126
OG0007591	DROME03303	CAEEL00268
OG0007597	DROME11734	CAEEL08128
OG0007613	DROME00786	CAEEL08843
OG0007615	DROME16992	CAEEL11977
OG0007616	DROME01134	CAEEL01590
OG0007619	DROME13917	CAEEL00841
OG0007621	DROME07475	CAEEL02354
OG0007624	DROME22076	CAEEL00535
OG0007626	DROME17034	CAEEL06256
OG0007629	DROME17004	CAEEL01044
OG0007633	DROME21858	CAEEL20565
OG0007634	DROME03086	CAEEL15553
OG0007638	DROME04531	CAEEL00644
OG0007642	DROME19922, DROME10802	CAEEL15921
OG0007645	DROME19485	CAEEL07585
OG0007646	DROME01727	CAEEL01490
OG0007648	DROME10644	CAEEL02742
OG0007651	DROME09521	CAEEL07805
OG0007656	DROME19669	CAEEL10499
OG0007657	DROME21498	CAEEL03766
OG0007662	DROME00293	CAEEL14112
OG0007663	DROME19396	CAEEL07909
OG0007664	DROME16279	CAEEL02497
OG0007666	DROME13925	CAEEL06730
OG0007667	DROME01143	CAEEL09697
OG0007676	DROME19677	CAEEL11928
OG0007680	DROME12223, DROME20813	CAEEL08127
OG0007685	DROME08698, DROME08699	CAEEL05547
OG0007686	DROME05296	CAEEL07547
OG0007687	DROME05239	CAEEL12382
OG0007690	DROME19805	CAEEL07839
OG0007698	DROME06524	CAEEL09040
OG0007701	DROME20491	CAEEL08144
OG0007702	DROME04524	CAEEL09034
OG0007703	DROME09613	CAEEL09743
OG0007712	DROME00072	CAEEL10394
OG0007713	DROME08102	CAEEL08732
OG0007714	DROME18732, DROME18731	CAEEL07755
OG0007717	DROME14273	CAEEL05318
OG0007719	DROME08626	CAEEL04281
OG0007722	DROME05973	CAEEL04401
OG0007732	DROME15276	CAEEL02105
OG0007736	DROME02622	CAEEL08552
OG0007738	DROME11307	CAEEL13138
OG0007739	DROME03472	CAEEL05697
OG0007743	DROME21252	CAEEL01748
OG0007744	DROME03287	CAEEL07533
OG0007746	DROME15467	CAEEL14195
OG0007749	DROME11919	CAEEL12327
OG0007752	DROME19902	CAEEL16888
OG0007754	DROME10213	CAEEL16020
OG0007758	DROME17216	CAEEL12592
OG0007759	DROME02749	CAEEL09235
OG0007760	DROME07190	CAEEL11638
OG0007761	DROME12840	CAEEL04714
OG0007766	DROME01672	CAEEL16170
OG0007767	DROME15596	CAEEL04905
OG0007772	DROME12007	CAEEL09510
OG0007774	DROME12031	CAEEL00940
OG0007781	DROME18077	CAEEL15819
OG0007782	DROME19324	CAEEL02809
OG0007783	DROME03858	CAEEL07253
OG0007784	DROME13437	CAEEL08610
OG0007786	DROME18638	CAEEL11757
OG0007800	DROME01328	CAEEL08807
OG0007803	DROME02406	CAEEL05119
OG0007807	DROME02602, DROME02603	CAEEL05530
OG0007810	DROME06120	CAEEL03135
OG0007811	DROME12619	CAEEL07487
OG0007813	DROME14956	CAEEL13344
OG0007814	DROME20150, DROME13529	CAEEL09448
OG0007816	DROME17032	CAEEL05256
OG0007817	DROME20286	CAEEL15491
OG0007823	DROME13489	CAEEL13928
OG0007825	DROME02964	CAEEL11587
OG0007829	DROME12217	CAEEL06733
OG0007830	DROME18766	CAEEL12370
OG0007831	DROME00843	CAEEL09366
OG0007835	DROME08087	CAEEL14273
OG0007840	DROME16035	CAEEL02866
OG0007846	DROME18574	CAEEL07657
OG0007848	DROME09406	CAEEL00623
OG0007852	DROME07522	CAEEL12251
OG0007858	DROME07490	CAEEL05800
OG0007866	DROME17318	CAEEL10453
OG0007911	DROME01183	CAEEL19720
OG0007918	DROME12221	CAEEL01338
OG0007929	DROME20970	CAEEL11949
OG0007932	DROME04704	CAEEL18348
OG0007942	DROME12844, DROME12845, DROME12846, DROME11457	CAEEL06424
OG0007943	DROME21368	CAEEL00323
OG0007947	DROME10269	CAEEL08838
OG0007952	DROME20239	CAEEL00559
OG0007955	DROME02061	CAEEL04282
OG0007956	DROME04763, DROME04764	CAEEL07040
OG0007957	DROME16988	CAEEL07410
OG0007958	DROME07369	CAEEL09574
OG0007962	DROME13835	CAEEL03907
OG0007966	DROME06982	CAEEL18121
OG0007969	DROME08603	CAEEL07525
OG0007971	DROME02958	CAEEL09028
OG0007975	DROME08774	CAEEL07570
OG0007976	DROME09395	CAEEL13363
OG0007978	DROME15288	CAEEL16129
OG0007980	DROME18856	CAEEL04889
OG0007990	DROME02537	CAEEL07840
OG0007994	DROME00744	CAEEL07063
OG0007996	DROME19142	CAEEL08828
OG0007997	DROME05664	CAEEL08226
OG0007999	DROME10618	CAEEL07190
OG0008000	DROME08107	CAEEL08364
OG0008007	DROME11844	CAEEL06239
OG0008008	DROME15850	CAEEL09265
OG0008009	DROME15050	CAEEL02124
OG0008011	DROME08106	CAEEL11657
OG0008020	DROME08219	CAEEL07350
OG0008023	DROME07714	CAEEL06642
OG0008028	DROME00865	CAEEL08626
OG0008030	DROME05451	CAEEL08937
OG0008031	DROME00893	CAEEL03012
OG0008041	DROME15272	CAEEL11036
OG0008042	DROME14442, DROME14443, DROME14441	CAEEL08018
OG0008045	DROME01340	CAEEL06796
OG0008046	DROME04953	CAEEL02060
OG0008047	DROME06653	CAEEL11814
OG0008049	DROME06428	CAEEL07907
OG0008050	DROME04442	CAEEL05217
OG0008051	DROME02747	CAEEL00393
OG0008056	DROME02535	CAEEL07039
OG0008062	DROME17709	CAEEL05480
OG0008067	DROME19730, DROME19732, DROME19731	CAEEL01642
OG0008069	DROME20009	CAEEL04653
OG0008071	DROME09459, DROME16653	CAEEL15707
OG0008072	DROME20664, DROME12867, DROME08206	CAEEL03539
OG0008075	DROME11758	CAEEL18761
OG0008079	DROME10112	CAEEL11763
OG0008080	DROME01083	CAEEL05079
OG0008081	DROME09031	CAEEL01394
OG0008082	DROME14554	CAEEL14725
OG0008091	DROME00222	CAEEL08716
OG0008094	DROME08591	CAEEL09901
OG0008100	DROME19462	CAEEL09035
OG0008104	DROME08058	CAEEL01994
OG0008105	DROME14648	CAEEL14680
OG0008108	DROME01195, DROME01194	CAEEL00549
OG0008110	DROME00054	CAEEL05284
OG0008113	DROME10166	CAEEL01854
OG0008115	DROME18541, DROME18542, DROME01751	CAEEL20667
OG0008117	DROME00477	CAEEL10260
OG0008122	DROME05443, DROME05446, DROME05444, DROME05445	CAEEL11778
OG0008123	DROME17222, DROME17223, DROME17224	CAEEL15956
OG0008127	DROME20959	CAEEL07191
OG0008136	DROME09512	CAEEL09654
OG0008151	DROME09619, DROME09620	CAEEL11030
OG0008161	DROME22046, DROME02963, DROME12171, DROME12170, DROME12169, DROME12168	CAEEL19217
OG0008201	DROME14121	CAEEL15238
OG0008202	DROME21810	CAEEL08153
OG0008203	DROME06351	CAEEL11108
OG0008208	DROME16689	CAEEL12161
OG0008215	DROME06606	CAEEL08145
OG0008219	DROME09623	CAEEL16399
OG0008224	DROME06232	CAEEL00450
OG0008229	DROME21747	CAEEL09406
OG0008232	DROME01932	CAEEL00894
OG0008238	DROME14135	CAEEL00102
OG0008239	DROME08355	CAEEL10269
OG0008243	DROME17525	CAEEL02601
OG0008249	DROME19019	CAEEL15845
OG0008258	DROME16701	CAEEL16173
OG0008261	DROME00578	CAEEL07062
OG0008262	DROME11696	CAEEL11455
OG0008263	DROME00718	CAEEL15298
OG0008267	DROME10683	CAEEL01941
OG0008268	DROME08337	CAEEL07024
OG0008271	DROME06996	CAEEL10188
OG0008273	DROME00516	CAEEL00012
OG0008275	DROME03628, DROME03627	CAEEL12381
OG0008281	DROME14998	CAEEL00420
OG0008288	DROME19471	CAEEL04376
OG0008293	DROME09142	CAEEL01276
OG0008295	DROME02099, DROME09306	CAEEL15817
OG0008297	DROME21432	CAEEL18979
OG0008304	DROME09856	CAEEL04256
OG0008307	DROME12835	CAEEL09006
OG0008312	DROME02035	CAEEL18921
OG0008313	DROME18135	CAEEL06873
OG0008317	DROME08354	CAEEL18369
OG0008325	DROME03626	CAEEL03674
OG0008327	DROME21746	CAEEL12153
OG0008335	DROME12715, DROME18818	CAEEL06270
OG0008336	DROME07914	CAEEL15189
OG0008339	DROME15405	CAEEL12124
OG0008341	DROME15491	CAEEL05446
OG0008343	DROME05923	CAEEL05448
OG0008346	DROME04695	CAEEL13144
OG0008348	DROME00896	CAEEL07578
OG0008349	DROME12360, DROME16513	CAEEL07351
OG0008351	DROME01247	CAEEL00200
OG0008361	DROME06617	CAEEL02090
OG0008363	DROME09820	CAEEL02853
OG0008369	DROME01004, DROME18984	CAEEL07070
OG0008373	DROME07396	CAEEL04900
OG0008381	DROME07899	CAEEL18769
OG0008383	DROME00341	CAEEL10575
OG0008392	DROME08319	CAEEL05546
OG0008400	DROME09510	CAEEL04648
OG0008403	DROME07792	CAEEL01637
OG0008404	DROME00855	CAEEL14841
OG0008412	DROME08805	CAEEL12090
OG0008415	DROME14546	CAEEL03050
OG0008422	DROME13691	CAEEL05153
OG0008424	DROME21655	CAEEL00661
OG0008427	DROME09186	CAEEL05373
OG0008444	DROME06774	CAEEL04821
OG0008516	DROME15972	CAEEL14865
OG0008528	DROME04176	CAEEL06234, CAEEL06230
OG0008533	DROME00226	CAEEL05305
OG0008538	DROME00792	CAEEL02807
OG0008540	DROME13108	CAEEL01640
OG0008542	DROME07458	CAEEL01755
OG0008555	DROME11395, DROME11394	CAEEL14965
OG0008563	DROME03604	CAEEL08399
OG0008569	DROME14211	CAEEL15353
OG0008571	DROME01378	CAEEL11979
OG0008573	DROME01886	CAEEL02749
OG0008588	DROME12637	CAEEL20463
OG0008591	DROME11628	CAEEL07370
OG0008601	DROME11849	CAEEL06269, CAEEL18930
OG0008602	DROME13490	CAEEL15827
OG0008606	DROME08229	CAEEL07852
OG0008609	DROME03665	CAEEL01661
OG0008620	DROME19856, DROME19857	CAEEL04544
OG0008626	DROME04318	CAEEL11775
OG0008637	DROME01692	CAEEL04856
OG0008639	DROME14156	CAEEL07741
OG0008644	DROME16291	CAEEL07170
OG0008656	DROME01865	CAEEL01648
OG0008658	DROME15306	CAEEL09756
OG0008659	DROME06094	CAEEL01279
OG0008662	DROME14303	CAEEL06591
OG0008672	DROME21006, DROME03145	CAEEL02695
OG0008673	DROME17016	CAEEL14469
OG0008676	DROME08298	CAEEL07159
OG0008685	DROME14794	CAEEL07465
OG0008689	DROME04121	CAEEL00927
OG0008703	DROME08908, DROME08907, DROME08911, DROME08906, DROME08915, DROME08914, DROME08909, DROME08910, DROME08912, DROME08913, DROME08905, DROME08916, DROME08917	CAEEL13393
OG0008760	DROME15736	CAEEL09413
OG0008792	DROME16975, DROME16976, DROME16974	CAEEL01181
OG0008794	DROME08595, DROME09157	CAEEL07396
OG0008799	DROME16243	CAEEL16398
OG0008816	DROME10643	CAEEL02754
OG0008824	DROME09947	CAEEL08796
OG0008826	DROME12581	CAEEL01857
OG0008828	DROME00117	CAEEL05455
OG0008837	DROME16336	CAEEL04362
OG0008859	DROME11945	CAEEL07569
OG0008870	DROME02619	CAEEL08973
OG0008877	DROME16950	CAEEL12677
OG0008879	DROME01892, DROME01893	CAEEL06910
OG0008900	DROME13719	CAEEL08282
OG0008903	DROME00534	CAEEL10152
OG0008911	DROME13742	CAEEL05712
OG0008913	DROME00509, DROME00510	CAEEL08017
OG0008916	DROME11514	CAEEL07184
OG0008933	DROME18427	CAEEL12753
OG0008938	DROME08097	CAEEL01611
OG0008943	DROME18417	CAEEL12756
OG0008953	DROME07710	CAEEL11173
OG0008953	DROME03933	CAEEL10434
OG0008959	DROME08488	CAEEL10488
OG0008962	DROME06752, DROME17394, DROME10394	CAEEL11608
OG0008969	DROME11989	CAEEL05802
OG0008990	DROME09658	CAEEL16731
OG0009010	DROME20567, DROME20564, DROME20563, DROME20557, DROME20568, DROME20565, DROME20555, DROME20556, DROME20560, DROME20566, DROME20559, DROME20569, DROME20561, DROME20562, DROME20558	CAEEL13169, CAEEL19288, CAEEL19287, CAEEL19431, CAEEL19019
OG0009043	DROME08112	CAEEL02926
OG0009044	DROME20940	CAEEL02093
OG0009067	DROME13879	CAEEL08173
OG0009078	DROME10793, DROME01490, DROME21555	CAEEL01659
OG0009083	DROME13205	CAEEL11653
OG0009094	DROME05666	CAEEL18708, CAEEL18709
OG0009108	DROME01319, DROME01320	CAEEL09989
OG0009115	DROME19920, DROME17853	CAEEL09619
OG0009127	DROME15729	CAEEL10881
OG0009152	DROME20327, DROME20329, DROME20328	CAEEL11985
OG0009153	DROME09853	CAEEL05278
OG0009158	DROME19303	CAEEL08633
OG0009175	DROME08856	CAEEL09576
OG0009190	DROME01051, DROME07457	CAEEL09360
OG0009196	DROME06068	CAEEL09706
OG0009203	DROME08846	CAEEL10490
OG0009217	DROME09051	CAEEL08995
OG0009225	DROME05479, DROME21718	CAEEL15487
OG0009312	DROME04430	CAEEL05370
OG0009323	DROME16963	CAEEL20602, CAEEL19737, CAEEL10786, CAEEL11266
OG0009339	DROME06771	CAEEL06541
OG0009344	DROME07626	CAEEL02026
OG0009370	DROME09859	CAEEL11569
OG0009382	DROME11888	CAEEL09660
OG0009392	DROME01321, DROME06882	CAEEL20501
OG0009402	DROME13806, DROME13805	CAEEL12655, CAEEL18978
OG0009415	DROME16962	CAEEL10784
OG0009451	DROME09049	CAEEL07612
OG0009452	DROME00415	CAEEL03075
OG0009500	DROME08958, DROME08957, DROME08960, DROME08959, DROME05253	CAEEL15396, CAEEL00325, CAEEL15633, CAEEL14070, CAEEL06442, CAEEL03055, CAEEL08887, CAEEL18925
OG0009590	DROME02782	CAEEL10923
OG0009604	DROME04323	CAEEL01986
OG0009617	DROME07605	CAEEL05286
OG0009621	DROME07731, DROME07730	CAEEL18059
OG0009629	DROME03016	CAEEL15547
OG0009630	DROME07625	CAEEL08959
OG0009636	DROME17891	CAEEL18918
OG0009639	DROME04801	CAEEL15932
OG0009645	DROME09461, DROME09462, DROME09465, DROME09464, DROME09463	CAEEL00376
OG0009649	DROME13078	CAEEL15752
OG0009651	DROME18444	CAEEL02019
OG0009654	DROME03936	CAEEL16720
OG0009673	DROME02945	CAEEL07317
OG0009676	DROME10054	CAEEL08642
OG0009703	DROME12832, DROME12833	CAEEL05296
OG0009765	DROME12060	CAEEL13943, CAEEL15977, CAEEL15363, CAEEL15364, CAEEL15975, CAEEL15974, CAEEL15976, CAEEL13979, CAEEL13953, CAEEL13945, CAEEL13952, CAEEL13950, CAEEL13948, CAEEL13947, CAEEL13951, CAEEL13949
