Orthogroup	DROME	SCHMD
OG0006658	DROME21096	SCHMD07703, SCHMD19832
OG0006662	DROME19864	SCHMD11088, SCHMD02344
OG0006663	DROME13134	SCHMD05461
OG0006664	DROME04463	SCHMD01212
OG0006666	DROME07406, DROME07405, DROME07404, DROME07403	SCHMD00843
OG0006667	DROME06736	SCHMD02023
OG0006668	DROME09203, DROME09202, DROME09204	SCHMD00035
OG0006669	DROME09383	SCHMD15456
OG0006670	DROME03282	SCHMD06283
OG0006673	DROME03524	SCHMD11139, SCHMD01947
OG0006677	DROME21382	SCHMD28844
OG0006678	DROME02009	SCHMD02351
OG0006684	DROME10607	SCHMD03196
OG0006686	DROME10194	SCHMD05511
OG0006689	DROME16220, DROME06540	SCHMD09875, SCHMD00797, SCHMD11694
OG0006690	DROME00556	SCHMD02600
OG0006691	DROME16256	SCHMD14621
OG0006692	DROME03538	SCHMD15336
OG0006694	DROME08808	SCHMD05629
OG0006695	DROME15570	SCHMD06025
OG0006697	DROME13987	SCHMD19994, SCHMD13817, SCHMD29045
OG0006698	DROME10462, DROME10461	SCHMD12118
OG0006702	DROME02407	SCHMD29672
OG0006703	DROME12345	SCHMD00739
OG0006705	DROME10883	SCHMD14770, SCHMD13114
OG0006706	DROME18775	SCHMD12854
OG0006707	DROME19785	SCHMD19389
OG0006708	DROME07913	SCHMD01518
OG0006709	DROME12082	SCHMD06005
OG0006712	DROME09518, DROME09519	SCHMD13757
OG0006717	DROME10030	SCHMD09869
OG0006718	DROME15073	SCHMD01411
OG0006721	DROME06897	SCHMD06116
OG0006722	DROME04394	SCHMD18971, SCHMD24284
OG0006723	DROME17509	SCHMD12671
OG0006725	DROME01185	SCHMD15226
OG0006726	DROME11357	SCHMD22403
OG0006727	DROME13434	SCHMD01781
OG0006728	DROME19775	SCHMD09693
OG0006730	DROME11063, DROME10467	SCHMD15242
OG0006731	DROME07141	SCHMD21262, SCHMD19367
OG0006733	DROME12191, DROME12192	SCHMD02938
OG0006734	DROME14590	SCHMD13149, SCHMD15306
OG0006735	DROME21577	SCHMD23549, SCHMD18150, SCHMD22619
OG0006736	DROME10186	SCHMD17556
OG0006737	DROME08119	SCHMD05655
OG0006741	DROME13025	SCHMD21104, SCHMD16448, SCHMD23684, SCHMD14241, SCHMD07000
OG0006742	DROME17425	SCHMD14364
OG0006743	DROME14112	SCHMD06609
OG0006749	DROME18950	SCHMD17570, SCHMD17569
OG0006750	DROME09705	SCHMD04443, SCHMD17273, SCHMD07663
OG0006753	DROME16826	SCHMD08285
OG0006754	DROME03000	SCHMD13342
OG0006755	DROME13740	SCHMD10228
OG0006757	DROME14155	SCHMD08426
OG0006758	DROME17868, DROME17867	SCHMD05008, SCHMD10024
OG0006766	DROME03426	SCHMD07248
OG0006768	DROME02900	SCHMD03977
OG0006769	DROME06420	SCHMD02572
OG0006772	DROME15798, DROME09251	SCHMD01476
OG0006777	DROME18870, DROME18871	SCHMD08214
OG0006780	DROME20962	SCHMD13525, SCHMD14457
OG0006791	DROME09378, DROME09358, DROME12573, DROME15344	SCHMD15752
OG0006826	DROME14383	SCHMD05426
OG0006830	DROME11906	SCHMD01740
OG0006833	DROME06375	SCHMD25705, SCHMD22029
OG0006835	DROME02280, DROME02306	SCHMD11727, SCHMD11726
OG0006838	DROME08307	SCHMD01402
OG0006842	DROME20782	SCHMD07853
OG0006843	DROME06952	SCHMD10166
OG0006844	DROME01743	SCHMD10998
OG0006846	DROME08329	SCHMD24471
OG0006851	DROME10053	SCHMD13891, SCHMD10310
OG0006856	DROME17826	SCHMD03115
OG0006857	DROME13855	SCHMD03719
OG0006860	DROME20680, DROME20679	SCHMD14888, SCHMD01768
OG0006862	DROME15144	SCHMD08954
OG0006864	DROME02889	SCHMD09900
OG0006871	DROME13968	SCHMD19715
OG0006874	DROME19509	SCHMD00242
OG0006875	DROME18909	SCHMD14340
OG0006876	DROME04074	SCHMD01180
OG0006877	DROME14060	SCHMD28894, SCHMD14652
OG0006878	DROME10685, DROME10684	SCHMD07673
OG0006881	DROME07121	SCHMD13107
OG0006882	DROME09123	SCHMD08215
OG0006886	DROME21253	SCHMD04628
OG0006887	DROME13817	SCHMD02004
OG0006888	DROME19638	SCHMD16363
OG0006889	DROME21560, DROME21559	SCHMD19490
OG0006890	DROME08143	SCHMD09977, SCHMD20846
OG0006891	DROME18748	SCHMD16311
OG0006892	DROME00140	SCHMD06736, SCHMD03941
OG0006894	DROME05303	SCHMD08244
OG0006895	DROME01866	SCHMD25533, SCHMD25532
OG0006897	DROME19217	SCHMD14554
OG0006900	DROME09764, DROME09765	SCHMD15238
OG0006901	DROME11048, DROME14826	SCHMD00150
OG0006902	DROME14332	SCHMD09576
OG0006906	DROME15670	SCHMD01345
OG0006908	DROME20394	SCHMD13404
OG0006909	DROME06225	SCHMD03475
OG0006914	DROME08141	SCHMD02005
OG0006918	DROME03248	SCHMD02128
OG0006919	DROME06069	SCHMD04163
OG0006920	DROME01129	SCHMD07640
OG0006923	DROME11746	SCHMD18989, SCHMD10987
OG0006924	DROME14721	SCHMD07270
OG0006926	DROME00053	SCHMD18025, SCHMD24077
OG0006927	DROME11010	SCHMD05483
OG0006928	DROME19681	SCHMD24085
OG0006931	DROME11546	SCHMD09823
OG0006934	DROME00627	SCHMD02940
OG0006937	DROME00527	SCHMD07394
OG0006938	DROME14949	SCHMD13105
OG0006942	DROME17406	SCHMD05106
OG0006944	DROME07597	SCHMD23114, SCHMD00759
OG0006945	DROME04092, DROME04093	SCHMD20350, SCHMD21540
OG0006946	DROME06810	SCHMD03034
OG0006948	DROME10887	SCHMD10039
OG0006949	DROME17510	SCHMD04433
OG0006951	DROME19073	SCHMD04285
OG0006952	DROME11379	SCHMD00571
OG0006954	DROME13996, DROME13995	SCHMD05444
OG0006957	DROME16961	SCHMD21016, SCHMD16664
OG0006958	DROME12297	SCHMD10483
OG0006959	DROME10650	SCHMD14675, SCHMD12735
OG0006960	DROME21228	SCHMD15792, SCHMD13924
OG0006962	DROME03277	SCHMD02602
OG0006964	DROME19570	SCHMD05582, SCHMD05580
OG0006965	DROME01022, DROME14680, DROME01021	SCHMD16583, SCHMD28209
OG0006966	DROME12638, DROME12639	SCHMD17179
OG0006967	DROME01193	SCHMD06876
OG0006968	DROME19323	SCHMD05918
OG0006973	DROME15580	SCHMD01554
OG0006975	DROME07368	SCHMD29017
OG0006977	DROME16367	SCHMD21617, SCHMD19289
OG0006979	DROME08887	SCHMD02713
OG0006980	DROME12138	SCHMD03927
OG0006984	DROME08885	SCHMD21798
OG0006985	DROME14217	SCHMD00305
OG0006989	DROME21716, DROME21715, DROME01750	SCHMD08387
OG0006990	DROME10642	SCHMD14019
OG0006991	DROME04692	SCHMD09527
OG0006995	DROME04021	SCHMD08291
OG0006996	DROME01798	SCHMD07655
OG0006998	DROME01960	SCHMD12467
OG0006999	DROME11377	SCHMD09727, SCHMD09154
OG0007001	DROME08011	SCHMD11191
OG0007002	DROME07791	SCHMD00096
OG0007003	DROME00287	SCHMD03229
OG0007005	DROME09757	SCHMD03780
OG0007009	DROME17681	SCHMD28218, SCHMD00500
OG0007012	DROME22023	SCHMD16864
OG0007013	DROME01987	SCHMD20292, SCHMD25075
OG0007015	DROME19728	SCHMD09946
OG0007017	DROME16395	SCHMD24290, SCHMD13895
OG0007022	DROME14811	SCHMD06207
OG0007023	DROME06431	SCHMD13414
OG0007024	DROME17667, DROME19376	SCHMD18147
OG0007025	DROME04842	SCHMD00852
OG0007027	DROME20714	SCHMD11009, SCHMD20294, SCHMD17664
OG0007028	DROME21651	SCHMD16323
OG0007030	DROME20793	SCHMD11171
OG0007033	DROME18841	SCHMD17177, SCHMD07596
OG0007037	DROME13026	SCHMD08275
OG0007039	DROME20966, DROME20965	SCHMD24759
OG0007040	DROME02611	SCHMD17930
OG0007043	DROME02534	SCHMD05387
OG0007045	DROME00832	SCHMD01524
OG0007046	DROME15728	SCHMD16357, SCHMD12630
OG0007047	DROME00193, DROME00194	SCHMD10322
OG0007049	DROME16917	SCHMD09136, SCHMD15529
OG0007050	DROME06887	SCHMD12036
OG0007051	DROME15152	SCHMD25312, SCHMD19337, SCHMD19339, SCHMD22527, SCHMD23294
OG0007053	DROME16115	SCHMD05149
OG0007054	DROME10899	SCHMD03628
OG0007055	DROME01836	SCHMD11222
OG0007057	DROME16884	SCHMD19149, SCHMD23584, SCHMD21225, SCHMD10094, SCHMD17575
OG0007061	DROME21168	SCHMD27956
OG0007062	DROME01875	SCHMD05231
OG0007063	DROME04000	SCHMD04487
OG0007068	DROME19884	SCHMD10943
OG0007073	DROME16763	SCHMD06841
OG0007084	DROME17683, DROME09532	SCHMD10181, SCHMD10179
OG0007088	DROME22014	SCHMD06882
OG0007089	DROME12957	SCHMD15126
OG0007090	DROME20794	SCHMD24995
OG0007091	DROME06753	SCHMD00684
OG0007092	DROME18902, DROME06271	SCHMD04952
OG0007093	DROME16944	SCHMD00633
OG0007095	DROME11360	SCHMD28386
OG0007097	DROME14761	SCHMD00498
OG0007098	DROME02756	SCHMD12814
OG0007102	DROME07635, DROME09291, DROME09290	SCHMD00303
OG0007105	DROME03967	SCHMD08588
OG0007106	DROME13665	SCHMD14679
OG0007107	DROME06221	SCHMD10627
OG0007112	DROME21664, DROME21665	SCHMD09113
OG0007113	DROME08212	SCHMD27023, SCHMD20834
OG0007114	DROME08700	SCHMD05373
OG0007118	DROME16742	SCHMD01480
OG0007119	DROME02006	SCHMD02099
OG0007124	DROME19157	SCHMD20734
OG0007125	DROME00216	SCHMD04115
OG0007128	DROME09591	SCHMD15975
OG0007130	DROME03247	SCHMD02010
OG0007136	DROME06497	SCHMD04055
OG0007137	DROME08116	SCHMD09299, SCHMD09300
OG0007139	DROME20628, DROME22010, DROME22009, DROME19837	SCHMD08033
OG0007140	DROME15375, DROME15374	SCHMD14726, SCHMD14725
OG0007143	DROME02690	SCHMD11402, SCHMD13435
OG0007144	DROME12565, DROME12567, DROME12566	SCHMD09084, SCHMD13536
OG0007145	DROME13245	SCHMD07094
OG0007148	DROME15555	SCHMD23637, SCHMD07923, SCHMD00889
OG0007151	DROME07790	SCHMD20465, SCHMD17498
OG0007154	DROME05203	SCHMD03260
OG0007158	DROME10619	SCHMD27790, SCHMD22647
OG0007163	DROME03396	SCHMD19963, SCHMD15559
OG0007164	DROME07185, DROME07184	SCHMD21149
OG0007165	DROME14270	SCHMD00948
OG0007166	DROME05148, DROME04552	SCHMD23433, SCHMD23432
OG0007173	DROME02748	SCHMD27706, SCHMD26151
OG0007174	DROME04393	SCHMD00679
OG0007175	DROME21360	SCHMD13246, SCHMD11875
OG0007176	DROME06904	SCHMD18255, SCHMD19246
OG0007180	DROME20745	SCHMD13286
OG0007181	DROME05345	SCHMD07932
OG0007183	DROME07166	SCHMD09362
OG0007184	DROME21036, DROME17546	SCHMD06567
OG0007186	DROME00062	SCHMD00266
OG0007189	DROME05467	SCHMD17188, SCHMD14347, SCHMD08340, SCHMD09748, SCHMD18398
OG0007190	DROME16734	SCHMD00716
OG0007191	DROME03633	SCHMD11992
OG0007192	DROME21735	SCHMD00342
OG0007199	DROME11470, DROME11469	SCHMD17527, SCHMD16964
OG0007209	DROME20678	SCHMD02470
OG0007248	DROME21365	SCHMD14029
OG0007251	DROME21854	SCHMD02789, SCHMD03885
OG0007254	DROME17212, DROME17211	SCHMD29104
OG0007258	DROME03306	SCHMD01759
OG0007264	DROME04401	SCHMD06288
OG0007266	DROME03348	SCHMD05229
OG0007267	DROME07785	SCHMD15621
OG0007269	DROME10599	SCHMD04821
OG0007271	DROME10780, DROME10781	SCHMD08508
OG0007274	DROME13219	SCHMD10184
OG0007279	DROME12978, DROME12980, DROME12979	SCHMD14169, SCHMD22097
OG0007280	DROME20512	SCHMD26191
OG0007282	DROME02027	SCHMD08071
OG0007288	DROME07470	SCHMD11562
OG0007289	DROME03667	SCHMD13675
OG0007291	DROME13803	SCHMD01954
OG0007300	DROME05437	SCHMD08715, SCHMD12954
OG0007301	DROME00949	SCHMD04999
OG0007304	DROME05565	SCHMD06782
OG0007305	DROME06380	SCHMD00236
OG0007306	DROME09353	SCHMD03194
OG0007307	DROME21844	SCHMD24523
OG0007317	DROME05767	SCHMD05271
OG0007319	DROME02096	SCHMD07451
OG0007321	DROME14886	SCHMD14656
OG0007323	DROME06979	SCHMD28323
OG0007325	DROME00772	SCHMD13424
OG0007327	DROME08891	SCHMD03183
OG0007330	DROME06616	SCHMD01349
OG0007332	DROME15822	SCHMD29643
OG0007333	DROME16724	SCHMD02278
OG0007334	DROME14550	SCHMD01190
OG0007335	DROME20744	SCHMD00787
OG0007339	DROME15967	SCHMD14813, SCHMD09117
OG0007341	DROME11695	SCHMD01365
OG0007342	DROME20920, DROME20921	SCHMD12266
OG0007343	DROME05240	SCHMD12161
OG0007344	DROME20098	SCHMD17019, SCHMD17020
OG0007347	DROME13215	SCHMD06807
OG0007349	DROME04078	SCHMD22105
OG0007354	DROME05477, DROME05476	SCHMD09176
OG0007356	DROME08592	SCHMD16766, SCHMD16762, SCHMD17068
OG0007357	DROME00169	SCHMD05385
OG0007358	DROME20269, DROME20268	SCHMD10648
OG0007359	DROME19146	SCHMD04894
OG0007360	DROME19459	SCHMD01042
OG0007361	DROME13934	SCHMD02642
OG0007363	DROME13676	SCHMD02234
OG0007364	DROME21809	SCHMD28442
OG0007367	DROME04903	SCHMD09749
OG0007382	DROME00478	SCHMD06011
OG0007385	DROME05965	SCHMD04159
OG0007386	DROME08936	SCHMD00784
OG0007387	DROME11857	SCHMD01904, SCHMD01903
OG0007389	DROME20485	SCHMD07528
OG0007391	DROME08685, DROME08686	SCHMD01653
OG0007393	DROME14294	SCHMD29705, SCHMD00157
OG0007395	DROME15690	SCHMD09491
OG0007396	DROME11407	SCHMD01151
OG0007397	DROME14953	SCHMD03095
OG0007399	DROME04756	SCHMD13118, SCHMD13117
OG0007401	DROME20204	SCHMD06026
OG0007405	DROME10897, DROME10896	SCHMD18973, SCHMD27327
OG0007407	DROME09567	SCHMD14070, SCHMD08282
OG0007408	DROME15350, DROME15352	SCHMD03954
OG0007412	DROME16298	SCHMD14910, SCHMD20394
OG0007414	DROME09035, DROME09036	SCHMD03104, SCHMD03103
OG0007417	DROME06465	SCHMD04581
OG0007419	DROME15814	SCHMD12003, SCHMD14523
OG0007421	DROME18796	SCHMD09236
OG0007422	DROME18166, DROME18165	SCHMD15449
OG0007425	DROME18621	SCHMD18256
OG0007431	DROME18094	SCHMD02074
OG0007432	DROME11099	SCHMD13608
OG0007439	DROME11359	SCHMD01098
OG0007442	DROME17214	SCHMD10535
OG0007445	DROME12184, DROME12185	SCHMD10725
OG0007446	DROME18838	SCHMD06891
OG0007452	DROME05562	SCHMD06690
OG0007453	DROME08632, DROME08631	SCHMD22069
OG0007454	DROME01936	SCHMD02249
OG0007455	DROME05407	SCHMD17462
OG0007456	DROME08553	SCHMD11658
OG0007457	DROME09037	SCHMD13308, SCHMD05942, SCHMD22483
OG0007458	DROME06115	SCHMD11828
OG0007459	DROME15675	SCHMD04395
OG0007460	DROME11931	SCHMD07322
OG0007463	DROME11508	SCHMD17150, SCHMD29377
OG0007470	DROME12837, DROME12836, DROME04638	SCHMD04262, SCHMD05817
OG0007472	DROME12085	SCHMD07414
OG0007473	DROME00942	SCHMD18788, SCHMD20111
OG0007476	DROME01998	SCHMD29552, SCHMD06042
OG0007478	DROME11578	SCHMD08638, SCHMD14462
OG0007481	DROME06787	SCHMD00234
OG0007482	DROME19386	SCHMD16972, SCHMD28646
OG0007483	DROME16379	SCHMD23530
OG0007488	DROME15720	SCHMD04017, SCHMD01795, SCHMD10540
OG0007490	DROME19319, DROME05428	SCHMD25654
OG0007491	DROME16108	SCHMD17539, SCHMD13726
OG0007492	DROME03070	SCHMD00216, SCHMD10758
OG0007495	DROME21169	SCHMD07307, SCHMD18914
OG0007496	DROME02361	SCHMD02753, SCHMD05117, SCHMD12648
OG0007498	DROME07302	SCHMD13903
OG0007499	DROME15554	SCHMD02341
OG0007501	DROME05481	SCHMD02284
OG0007503	DROME05006	SCHMD02190
OG0007507	DROME07477, DROME07281	SCHMD00792
OG0007508	DROME11676, DROME11677	SCHMD07064, SCHMD26310, SCHMD21007
OG0007509	DROME00425, DROME08833	SCHMD00947
OG0007510	DROME16224	SCHMD06196
OG0007519	DROME11576	SCHMD00238
OG0007522	DROME06917	SCHMD20076
OG0007525	DROME18795	SCHMD03649, SCHMD14793
OG0007531	DROME18150	SCHMD07206
OG0007533	DROME10145	SCHMD05767
OG0007586	DROME07523	SCHMD00208
OG0007591	DROME03303	SCHMD19104
OG0007597	DROME11734	SCHMD00061
OG0007610	DROME13702	SCHMD12764
OG0007613	DROME00786	SCHMD05026
OG0007615	DROME16992	SCHMD10027
OG0007619	DROME13917	SCHMD02768
OG0007621	DROME07475	SCHMD00066
OG0007624	DROME22076	SCHMD15354
OG0007626	DROME17034	SCHMD05939
OG0007628	DROME09375	SCHMD01245
OG0007629	DROME17004	SCHMD24454, SCHMD08697
OG0007630	DROME01630	SCHMD22064
OG0007633	DROME21858	SCHMD19695
OG0007634	DROME03086	SCHMD06239
OG0007645	DROME19485	SCHMD00727
OG0007646	DROME01727	SCHMD05492
OG0007656	DROME19669	SCHMD00482
OG0007657	DROME21498	SCHMD16543
OG0007663	DROME19396	SCHMD11554
OG0007664	DROME16279	SCHMD16878, SCHMD02397, SCHMD03687
OG0007666	DROME13925	SCHMD11299
OG0007667	DROME01143	SCHMD25937
OG0007673	DROME03587	SCHMD08768
OG0007676	DROME19677	SCHMD08823
OG0007687	DROME05239	SCHMD06419, SCHMD07587
OG0007690	DROME19805	SCHMD21197
OG0007691	DROME05660	SCHMD07299
OG0007698	DROME06524	SCHMD08531
OG0007701	DROME20491	SCHMD12704, SCHMD12705
OG0007702	DROME04524	SCHMD00819
OG0007706	DROME15325	SCHMD05614
OG0007709	DROME13180	SCHMD11596, SCHMD01220
OG0007712	DROME00072	SCHMD04858
OG0007713	DROME08102	SCHMD16511
OG0007715	DROME00231	SCHMD08793
OG0007717	DROME14273	SCHMD10647, SCHMD13736
OG0007722	DROME05973	SCHMD06810
OG0007732	DROME15276	SCHMD21069, SCHMD19292
OG0007733	DROME02381	SCHMD04331, SCHMD04904, SCHMD17435
OG0007736	DROME02622	SCHMD03835
OG0007738	DROME11307	SCHMD09563
OG0007739	DROME03472	SCHMD24121
OG0007743	DROME21252	SCHMD00951
OG0007744	DROME03287	SCHMD01094
OG0007749	DROME11919	SCHMD22281
OG0007751	DROME07969	SCHMD08536
OG0007752	DROME19902	SCHMD00218
OG0007754	DROME10213	SCHMD22646
OG0007759	DROME02749	SCHMD15154, SCHMD24999
OG0007761	DROME12840	SCHMD07223
OG0007763	DROME09941	SCHMD25520
OG0007767	DROME15596	SCHMD08815
OG0007772	DROME12007	SCHMD02978
OG0007773	DROME08270	SCHMD09375
OG0007774	DROME12031	SCHMD04593
OG0007779	DROME02843	SCHMD01229
OG0007781	DROME18077	SCHMD03244
OG0007782	DROME19324	SCHMD03677
OG0007783	DROME03858	SCHMD07210
OG0007786	DROME18638	SCHMD23945
OG0007787	DROME03884, DROME03887, DROME03885	SCHMD06132, SCHMD05625
OG0007803	DROME02406	SCHMD04261
OG0007805	DROME01226	SCHMD20517, SCHMD20518
OG0007810	DROME06120	SCHMD02712
OG0007811	DROME12619	SCHMD17086, SCHMD14179
OG0007812	DROME15163	SCHMD28383, SCHMD23641
OG0007813	DROME14956	SCHMD00295
OG0007814	DROME20150, DROME13529	SCHMD09526
OG0007816	DROME17032	SCHMD10692, SCHMD21553
OG0007825	DROME02964	SCHMD10602
OG0007827	DROME12150	SCHMD11981
OG0007829	DROME12217	SCHMD05047
OG0007830	DROME18766	SCHMD06198
OG0007831	DROME00843	SCHMD01922
OG0007841	DROME11786	SCHMD04233
OG0007848	DROME09406	SCHMD10763
OG0007858	DROME07490	SCHMD16060
OG0007911	DROME01183	SCHMD03629
OG0007913	DROME10986	SCHMD28174, SCHMD12506
OG0007918	DROME12221	SCHMD04862
OG0007932	DROME04704	SCHMD05433
OG0007942	DROME12844, DROME12845, DROME12846, DROME11457	SCHMD17044, SCHMD16825
OG0007943	DROME21368	SCHMD05794
OG0007947	DROME10269	SCHMD01811
OG0007952	DROME20239	SCHMD11422
OG0007953	DROME09819	SCHMD10365
OG0007956	DROME04763, DROME04764	SCHMD08518
OG0007957	DROME16988	SCHMD06225
OG0007958	DROME07369	SCHMD06124
OG0007962	DROME13835	SCHMD28715
OG0007964	DROME15489	SCHMD18740
OG0007966	DROME06982	SCHMD18759
OG0007969	DROME08603	SCHMD22362
OG0007971	DROME02958	SCHMD18597, SCHMD10408
OG0007972	DROME05655	SCHMD14212
OG0007976	DROME09395	SCHMD12628
OG0007978	DROME15288	SCHMD06883
OG0007979	DROME02018	SCHMD19003
OG0007980	DROME18856	SCHMD14044, SCHMD16945
OG0007991	DROME15771	SCHMD23963
OG0007994	DROME00744	SCHMD14773
OG0007996	DROME19142	SCHMD12658
OG0007999	DROME10618	SCHMD04760
OG0008000	DROME08107	SCHMD06527
OG0008002	DROME16335	SCHMD21980
OG0008003	DROME00766, DROME00767	SCHMD11976
OG0008008	DROME15850	SCHMD10303
OG0008025	DROME11023, DROME11024	SCHMD07224
OG0008030	DROME05451	SCHMD06361
OG0008031	DROME00893	SCHMD07106
OG0008036	DROME14879	SCHMD03105
OG0008038	DROME21413	SCHMD19808
OG0008041	DROME15272	SCHMD24202, SCHMD08618
OG0008045	DROME01340	SCHMD01227
OG0008047	DROME06653	SCHMD02903
OG0008050	DROME04442	SCHMD06152
OG0008051	DROME02747	SCHMD23274, SCHMD15079
OG0008056	DROME02535	SCHMD07503
OG0008069	DROME20009	SCHMD01844
OG0008079	DROME10112	SCHMD20114
OG0008081	DROME09031	SCHMD03406
OG0008091	DROME00222	SCHMD06256
OG0008094	DROME08591	SCHMD15453
OG0008100	DROME19462	SCHMD01273
OG0008103	DROME10134	SCHMD17469
OG0008105	DROME14648	SCHMD14792
OG0008107	DROME05339	SCHMD16301, SCHMD01772
OG0008108	DROME01195, DROME01194	SCHMD04631
OG0008110	DROME00054	SCHMD13980, SCHMD18485
OG0008113	DROME10166	SCHMD11498
OG0008120	DROME14547	SCHMD22241
OG0008122	DROME05443, DROME05446, DROME05444, DROME05445	SCHMD15610
OG0008126	DROME13720	SCHMD10157, SCHMD27581
OG0008127	DROME20959	SCHMD21817, SCHMD12498
OG0008136	DROME09512	SCHMD15183
OG0008151	DROME09619, DROME09620	SCHMD14941
OG0008169	DROME16642	SCHMD22002, SCHMD23366, SCHMD06635, SCHMD15376, SCHMD19407, SCHMD24165, SCHMD01777, SCHMD19296, SCHMD01773, SCHMD11991, SCHMD27236, SCHMD00488, SCHMD04587, SCHMD01340, SCHMD17310, SCHMD04588, SCHMD28565, SCHMD24272, SCHMD23801, SCHMD28021, SCHMD17871, SCHMD24789, SCHMD19915
OG0008201	DROME14121	SCHMD02565
OG0008203	DROME06351	SCHMD02500
OG0008205	DROME18014	SCHMD00909
OG0008208	DROME16689	SCHMD04911
OG0008215	DROME06606	SCHMD05834
OG0008216	DROME01108, DROME00866	SCHMD25991, SCHMD19838
OG0008220	DROME11266	SCHMD04569
OG0008224	DROME06232	SCHMD03864
OG0008238	DROME14135	SCHMD10302
OG0008245	DROME06758, DROME06760, DROME06759	SCHMD03524
OG0008246	DROME11496, DROME02594	SCHMD09146, SCHMD06332
OG0008249	DROME19019	SCHMD19574
OG0008262	DROME11696	SCHMD06201
OG0008264	DROME13492	SCHMD01840
OG0008268	DROME08337	SCHMD13577
OG0008269	DROME17491	SCHMD14580
OG0008271	DROME06996	SCHMD01219
OG0008275	DROME03628, DROME03627	SCHMD02126
OG0008281	DROME14998	SCHMD05027
OG0008283	DROME20884	SCHMD05016
OG0008295	DROME02099, DROME09306	SCHMD09987
OG0008304	DROME09856	SCHMD07113
OG0008318	DROME03856, DROME03855	SCHMD10002
OG0008327	DROME21746	SCHMD12357
OG0008328	DROME00964, DROME00963	SCHMD06103, SCHMD12177, SCHMD10759
OG0008335	DROME12715, DROME18818	SCHMD12743
OG0008341	DROME15491	SCHMD06774
OG0008347	DROME05337	SCHMD21329, SCHMD12927
OG0008348	DROME00896	SCHMD08325
OG0008353	DROME16354	SCHMD20072
OG0008355	DROME11930	SCHMD14137
OG0008358	DROME14176, DROME14175, DROME14177	SCHMD29773
OG0008363	DROME09820	SCHMD07092, SCHMD07091
OG0008381	DROME07899	SCHMD25812, SCHMD08479
OG0008383	DROME00341	SCHMD08350
OG0008387	DROME07820	SCHMD17031
OG0008388	DROME15477	SCHMD17716
OG0008392	DROME08319	SCHMD22569
OG0008394	DROME14987	SCHMD02706
OG0008401	DROME09509, DROME09508	SCHMD14767
OG0008403	DROME07792	SCHMD28274
OG0008404	DROME00855	SCHMD00779
OG0008410	DROME09023	SCHMD10796
OG0008412	DROME08805	SCHMD01597
OG0008416	DROME04988, DROME04987	SCHMD11640
OG0008418	DROME02335	SCHMD04131
OG0008422	DROME13691	SCHMD08546
OG0008424	DROME21655	SCHMD01987
OG0008427	DROME09186	SCHMD14294, SCHMD08805
OG0008438	DROME11926, DROME11925	SCHMD02280
OG0008438	DROME07463, DROME06893, DROME05709, DROME05710, DROME17230, DROME20551, DROME05713, DROME05712, DROME05711	SCHMD23081, SCHMD19723, SCHMD15577, SCHMD01932, SCHMD19162, SCHMD23297
OG0008444	DROME06774	SCHMD03971
OG0008467	DROME09971, DROME09970	SCHMD09272
OG0008516	DROME15972	SCHMD16129
OG0008538	DROME00792	SCHMD28015, SCHMD06259
OG0008540	DROME13108	SCHMD02327
OG0008544	DROME04324	SCHMD05484
OG0008563	DROME03604	SCHMD02550
OG0008578	DROME12401	SCHMD08082
OG0008591	DROME11628	SCHMD01982
OG0008592	DROME10421	SCHMD21494
OG0008601	DROME11849	SCHMD29284, SCHMD21138, SCHMD24337
OG0008606	DROME08229	SCHMD09991
OG0008620	DROME19856, DROME19857	SCHMD03945
OG0008637	DROME01692	SCHMD27615, SCHMD20972
OG0008639	DROME14156	SCHMD06381
OG0008644	DROME16291	SCHMD25942, SCHMD07785
OG0008646	DROME20151	SCHMD14922
OG0008659	DROME06094	SCHMD12477, SCHMD07365
OG0008662	DROME14303	SCHMD04637
OG0008663	DROME17434, DROME17433	SCHMD04984
OG0008673	DROME17016	SCHMD24760, SCHMD26780
