Orthogroup	MOUSE	DROME
OG0001017	MOUSE35529, MOUSE35528, MOUSE14637, MOUSE14636, MOUSE14638	DROME18747, DROME18746
OG0001017	MOUSE35530, MOUSE35531, MOUSE35532	DROME08120, DROME08121
OG0001018	MOUSE16373	DROME08789
OG0001018	MOUSE08070, MOUSE08069, MOUSE08067	DROME19524
OG0001019	MOUSE13939, MOUSE28201, MOUSE28202	DROME18178
OG0001022	MOUSE38388, MOUSE38387, MOUSE38386, MOUSE12922, MOUSE12921, MOUSE12923, MOUSE55018, MOUSE55020, MOUSE55019	DROME02393, DROME02395, DROME02392, DROME02397, DROME02396, DROME02398, DROME02391, DROME02394, DROME02390
OG0001023	MOUSE41557, MOUSE45799, MOUSE45798, MOUSE17284, MOUSE17286, MOUSE17283, MOUSE17287, MOUSE44227, MOUSE44222, MOUSE44224, MOUSE44226, MOUSE44223, MOUSE44221, MOUSE44219, MOUSE44220, MOUSE44225, MOUSE45797, MOUSE41558, MOUSE41559	DROME07472, DROME07471
OG0001024	MOUSE31611, MOUSE31612, MOUSE31615, MOUSE31609, MOUSE31610, MOUSE37115, MOUSE19217, MOUSE01002, MOUSE54809, MOUSE54810	DROME14925
OG0001027	MOUSE25674, MOUSE41858, MOUSE41862, MOUSE41861	DROME20791, DROME20790, DROME20789, DROME21920, DROME21919
OG0001028	MOUSE01684, MOUSE01682, MOUSE01681, MOUSE51609, MOUSE51621, MOUSE51618, MOUSE51619, MOUSE51617, MOUSE51608, MOUSE51611, MOUSE51607, MOUSE51612, MOUSE51614, MOUSE51610, MOUSE51615, MOUSE32885, MOUSE32884, MOUSE32887, MOUSE32888, MOUSE32886, MOUSE20675, MOUSE20676	DROME17206, DROME17210, DROME17209, DROME17205, DROME17207, DROME17208
OG0001029	MOUSE48969, MOUSE12460, MOUSE12461	DROME08324
OG0001030	MOUSE08274, MOUSE08271, MOUSE08269, MOUSE28021, MOUSE28022	DROME15420, DROME15421, DROME15419
OG0001031	MOUSE21148	DROME02372
OG0001032	MOUSE31261, MOUSE31263, MOUSE18479, MOUSE18481, MOUSE18477, MOUSE18478, MOUSE25796, MOUSE25795, MOUSE25797, MOUSE25794, MOUSE25798	DROME10930, DROME10931, DROME10932
OG0001033	MOUSE36688, MOUSE36687, MOUSE40431, MOUSE40429	DROME16359
OG0001033	MOUSE33551, MOUSE33552, MOUSE32234, MOUSE01529	DROME01958
OG0001034	MOUSE05292, MOUSE05291, MOUSE05289, MOUSE05290, MOUSE05288, MOUSE25118, MOUSE25124, MOUSE25122, MOUSE25123, MOUSE25120, MOUSE25126, MOUSE25127, MOUSE25128, MOUSE25125	DROME18698, DROME18697, DROME18692, DROME18699, DROME18696, DROME18690, DROME18691, DROME18695, DROME18700, DROME18694, DROME18693
OG0001036	MOUSE28929, MOUSE28928, MOUSE28925, MOUSE09303, MOUSE28927, MOUSE28926	DROME21959
OG0001037	MOUSE25630, MOUSE25632, MOUSE25634, MOUSE25631, MOUSE25633, MOUSE31738, MOUSE31741, MOUSE31740, MOUSE31739, MOUSE31743, MOUSE31742	DROME07145, DROME07148, DROME07147, DROME07146
OG0001038	MOUSE21062, MOUSE36177, MOUSE36179, MOUSE36181, MOUSE36180, MOUSE36183, MOUSE03194, MOUSE21059, MOUSE21061, MOUSE21060, MOUSE36178	DROME06346, DROME06343, DROME06345, DROME06344
OG0001039	MOUSE15335, MOUSE15338, MOUSE15332, MOUSE15333, MOUSE15337, MOUSE15336, MOUSE15334	DROME19717, DROME19715, DROME19716, DROME12713
OG0001042	MOUSE55167, MOUSE55166, MOUSE55164, MOUSE55165, MOUSE40726, MOUSE40728, MOUSE40729, MOUSE40727, MOUSE41292, MOUSE41290, MOUSE41291	DROME12465, DROME12464, DROME12463, DROME12462
OG0001046	MOUSE16970, MOUSE14166, MOUSE14168, MOUSE14167, MOUSE14165, MOUSE44312, MOUSE44313, MOUSE06289, MOUSE06290, MOUSE06286, MOUSE06285, MOUSE06288	DROME05889
OG0001049	MOUSE52326, MOUSE52325, MOUSE34867, MOUSE34863, MOUSE34865, MOUSE34864, MOUSE34866, MOUSE34868	DROME15991
OG0001050	MOUSE18063, MOUSE44746, MOUSE44744, MOUSE30206, MOUSE30205	DROME09499, DROME09500
OG0001052	MOUSE20861, MOUSE20860	DROME00663, DROME00661, DROME00662
OG0001052	MOUSE36902, MOUSE36905	DROME01922
OG0001053	MOUSE05349, MOUSE39893, MOUSE02657, MOUSE26572, MOUSE09572, MOUSE31492, MOUSE00834, MOUSE00833	DROME11830
OG0001058	MOUSE24385, MOUSE24382, MOUSE24384, MOUSE24383, MOUSE50522, MOUSE50520, MOUSE50521	DROME00756, DROME00761, DROME00757, DROME00759, DROME00758, DROME00755, DROME00762, DROME00760, DROME00763
OG0001060	MOUSE14270	DROME06478, DROME01930
OG0001062	MOUSE47367, MOUSE31787, MOUSE31788, MOUSE31786	DROME12175, DROME12172
OG0001063	MOUSE18788, MOUSE18787, MOUSE18786, MOUSE18785	DROME16034, DROME16033
OG0001065	MOUSE27426, MOUSE24670	DROME13255
OG0001066	MOUSE31058, MOUSE31059, MOUSE52782, MOUSE52781, MOUSE31057	DROME06399
OG0001072	MOUSE37374, MOUSE37375	DROME08170
OG0001073	MOUSE19348, MOUSE19347, MOUSE19349, MOUSE19345, MOUSE19346, MOUSE54847, MOUSE54846, MOUSE54845, MOUSE12977, MOUSE12979, MOUSE12976	DROME03543, DROME03544, DROME03542
OG0001075	MOUSE09043, MOUSE06818, MOUSE06819, MOUSE06820, MOUSE06821	DROME05007, DROME05008
OG0001076	MOUSE38868, MOUSE38867, MOUSE38869, MOUSE36455, MOUSE38870, MOUSE38871, MOUSE38872, MOUSE36450, MOUSE36452, MOUSE36451, MOUSE36453, MOUSE36454, MOUSE36456	DROME10433, DROME10436, DROME10429, DROME10434, DROME10430, DROME10435, DROME10431, DROME10432
OG0001077	MOUSE25115	DROME13463, DROME13462
OG0001077	MOUSE06925	DROME14374
OG0001078	MOUSE14310, MOUSE17245, MOUSE27022, MOUSE27027	DROME16039, DROME16040
OG0001079	MOUSE31079, MOUSE31080, MOUSE39091, MOUSE53562	DROME12134, DROME12135, DROME12136
OG0001080	MOUSE43744	DROME21548, DROME21547
OG0001081	MOUSE44218, MOUSE44217	DROME00421, DROME00420, DROME00419, DROME02998, DROME02997
OG0001082	MOUSE22504, MOUSE22503, MOUSE14725, MOUSE14727, MOUSE14726	DROME16087, DROME16088, DROME16090, DROME16089
OG0001083	MOUSE00912, MOUSE00913, MOUSE19180, MOUSE12820, MOUSE12819, MOUSE40225, MOUSE40226	DROME07895, DROME07890, DROME07893, DROME07892, DROME07896, DROME07887, DROME07888, DROME07889, DROME07891, DROME07885, DROME07886, DROME07894
OG0001084	MOUSE06940	DROME15262, DROME15263
OG0001085	MOUSE40824, MOUSE40823, MOUSE40825, MOUSE40826, MOUSE40827, MOUSE40829, MOUSE53553, MOUSE53556, MOUSE53552, MOUSE53551, MOUSE39040, MOUSE39039, MOUSE18292, MOUSE18283, MOUSE18291, MOUSE18285	DROME18407, DROME18408, DROME18409
OG0001086	MOUSE07544, MOUSE07546, MOUSE07547, MOUSE07548, MOUSE07550, MOUSE07549, MOUSE07545	DROME20573
OG0001089	MOUSE51022, MOUSE51018, MOUSE51017, MOUSE51025, MOUSE51026, MOUSE51019, MOUSE51023, MOUSE51024, MOUSE51021, MOUSE51020, MOUSE51016, MOUSE15944, MOUSE15946, MOUSE15943, MOUSE15942, MOUSE15945	DROME21284, DROME21282, DROME21280, DROME21281, DROME21283
OG0001091	MOUSE26429, MOUSE05169, MOUSE38963, MOUSE38962, MOUSE38960, MOUSE38961, MOUSE26427, MOUSE26428, MOUSE26425, MOUSE05170, MOUSE26426	DROME08376, DROME08378, DROME08377
OG0001092	MOUSE30127, MOUSE29822, MOUSE30125, MOUSE30123, MOUSE30126, MOUSE30124	DROME19209, DROME19207, DROME19204, DROME19205, DROME19206, DROME19208, DROME19203
OG0001093	MOUSE38937, MOUSE38936, MOUSE38933, MOUSE38940, MOUSE38938, MOUSE38934, MOUSE38935, MOUSE38932, MOUSE38939, MOUSE05160, MOUSE05161	DROME09012, DROME09005, DROME09009, DROME09004, DROME09007, DROME09010, DROME09011, DROME09006, DROME09008
OG0001094	MOUSE28049, MOUSE07073, MOUSE20159, MOUSE20160, MOUSE07072	DROME08185, DROME21556
OG0001101	MOUSE41244, MOUSE41246, MOUSE41245, MOUSE41243	DROME01099
OG0001102	MOUSE28026, MOUSE28027	DROME11539
OG0001102	MOUSE20453	DROME20883
OG0001104	MOUSE27676, MOUSE27677	DROME04004
OG0001104	MOUSE35689, MOUSE35690	DROME02350, DROME02351
OG0001105	MOUSE28297	DROME22092, DROME02326
OG0001108	MOUSE14807	DROME12857, DROME12858, DROME12856, DROME12855
OG0001108	MOUSE38129, MOUSE38128	DROME21101, DROME21100, DROME21098, DROME21099, DROME21102, DROME18011
OG0001109	MOUSE06082, MOUSE06085, MOUSE06084, MOUSE36088, MOUSE36087	DROME00590, DROME00591, DROME00592, DROME00589, DROME19273, DROME19275, DROME19274
OG0001111	MOUSE12418, MOUSE12417, MOUSE12423, MOUSE12422, MOUSE12421, MOUSE12419, MOUSE12420	DROME01145
OG0001111	MOUSE15293, MOUSE15294	DROME15662
OG0001112	MOUSE54032	DROME13039, DROME13038, DROME13037, DROME13036
OG0001113	MOUSE14213	DROME18531, DROME18532
OG0001113	MOUSE00908, MOUSE52286	DROME05388
OG0001113	MOUSE06432	DROME01680
OG0001114	MOUSE51574, MOUSE51573, MOUSE30316, MOUSE30317, MOUSE51577, MOUSE51576, MOUSE51579, MOUSE51580, MOUSE51575, MOUSE51581, MOUSE30318	DROME00496, DROME16340, DROME16339
OG0001116	MOUSE05309	DROME11717, DROME11714, DROME11715, DROME11716
OG0001118	MOUSE45852, MOUSE45851, MOUSE45853, MOUSE45850, MOUSE45849, MOUSE45848, MOUSE14438, MOUSE14435, MOUSE14436, MOUSE45854, MOUSE45855, MOUSE14440, MOUSE14437	DROME14402, DROME14401
OG0001119	MOUSE52034, MOUSE52033, MOUSE52035	DROME17259, DROME17271, DROME17273, DROME17270, DROME17257, DROME17260, DROME17272, DROME17265, DROME17267, DROME17258, DROME17266, DROME17262, DROME17261, DROME17268, DROME17263, DROME17264, DROME17269
OG0001121	MOUSE16615, MOUSE01274, MOUSE01275, MOUSE16614, MOUSE16616, MOUSE01272	DROME11643, DROME11644, DROME11645, DROME11642
OG0001123	MOUSE52430	DROME20601
OG0001124	MOUSE06528, MOUSE06527, MOUSE06526	DROME13810
OG0001126	MOUSE04156, MOUSE04157	DROME07144
OG0001127	MOUSE22299, MOUSE22300, MOUSE22301, MOUSE49977, MOUSE49964, MOUSE49979, MOUSE49972, MOUSE49973, MOUSE49971, MOUSE49980, MOUSE49963, MOUSE49976, MOUSE49975, MOUSE49974, MOUSE49968, MOUSE49962, MOUSE49961, MOUSE49970, MOUSE49965, MOUSE49969, MOUSE49978, MOUSE49981	DROME21295, DROME21293, DROME21294, DROME21292
OG0001128	MOUSE08081, MOUSE08083, MOUSE08084, MOUSE08085, MOUSE08082, MOUSE42773, MOUSE24638, MOUSE24639, MOUSE24641, MOUSE24642, MOUSE24646, MOUSE24644, MOUSE24640, MOUSE24645, MOUSE24643	DROME07099, DROME07102, DROME07101, DROME07098, DROME07100
OG0001129	MOUSE49537, MOUSE49538, MOUSE32104	DROME06610
OG0001130	MOUSE23183, MOUSE23181, MOUSE23179, MOUSE23180, MOUSE23178, MOUSE23182	DROME08159
OG0001131	MOUSE03057, MOUSE03058, MOUSE03056, MOUSE03059, MOUSE03060, MOUSE03061, MOUSE08073, MOUSE08072	DROME00544
OG0001132	MOUSE20734, MOUSE20732, MOUSE20733	DROME12585, DROME12584, DROME12583, DROME12582
OG0001133	MOUSE10581	DROME02832
OG0001135	MOUSE05096, MOUSE05095, MOUSE05097, MOUSE05098, MOUSE05099, MOUSE17160, MOUSE17018	DROME18153, DROME18152
OG0001136	MOUSE01519, MOUSE01518, MOUSE19515, MOUSE51766, MOUSE51761, MOUSE51768, MOUSE51767, MOUSE51763, MOUSE51762	DROME15241, DROME15244, DROME15239, DROME15245, DROME15243, DROME15240, DROME15238, DROME15242, DROME15236, DROME15237
OG0001138	MOUSE02531, MOUSE02530, MOUSE08511, MOUSE08510, MOUSE08509, MOUSE52336, MOUSE52335	DROME16831, DROME16832, DROME16830, DROME16829
OG0001139	MOUSE17307, MOUSE17308, MOUSE14337, MOUSE14338, MOUSE47081, MOUSE47084, MOUSE47083, MOUSE47085	DROME11285, DROME11284, DROME20784
OG0001140	MOUSE13457, MOUSE34019, MOUSE06768, MOUSE06770, MOUSE34122	DROME04492, DROME04491
OG0001141	MOUSE09631, MOUSE09629, MOUSE09627, MOUSE09626, MOUSE09630, MOUSE09633, MOUSE09632, MOUSE09634, MOUSE09635, MOUSE09628, MOUSE09625, MOUSE09623, MOUSE09621, MOUSE09619, MOUSE09620, MOUSE09624, MOUSE09622	DROME07353, DROME07352, DROME07355, DROME07354, DROME07356
OG0001142	MOUSE20269, MOUSE20265, MOUSE20263, MOUSE20266, MOUSE20264	DROME15460, DROME15458, DROME15459
OG0001143	MOUSE39141, MOUSE51998, MOUSE51999, MOUSE52002, MOUSE52001, MOUSE52000, MOUSE51997, MOUSE32545, MOUSE30698, MOUSE30699	DROME17973, DROME17969, DROME17968, DROME17972, DROME17970, DROME17971, DROME17975, DROME17976, DROME17974, DROME17978, DROME17977
OG0001144	MOUSE39833, MOUSE14867, MOUSE14868, MOUSE14873, MOUSE14874, MOUSE14871, MOUSE14869, MOUSE14872, MOUSE26472, MOUSE26474, MOUSE26475, MOUSE26469, MOUSE26468, MOUSE26470, MOUSE26471, MOUSE26473, MOUSE39831, MOUSE39830, MOUSE39832	DROME08380
OG0001148	MOUSE53365, MOUSE53363, MOUSE53361	DROME04431, DROME04432
OG0001149	MOUSE17721, MOUSE17720, MOUSE17719, MOUSE31773, MOUSE31774	DROME20514
OG0001156	MOUSE14565, MOUSE14566, MOUSE14560, MOUSE14564, MOUSE14562, MOUSE14568, MOUSE14567, MOUSE14561, MOUSE14563, MOUSE05676, MOUSE05671, MOUSE05675, MOUSE05672, MOUSE06929, MOUSE06928, MOUSE06927, MOUSE06930, MOUSE06931, MOUSE23041, MOUSE23040	DROME20509, DROME20508, DROME20507, DROME20506, DROME20511, DROME20510
OG0001158	MOUSE28961, MOUSE28960, MOUSE28959, MOUSE19682, MOUSE19683	DROME08138, DROME08137
OG0001159	MOUSE06681, MOUSE06680, MOUSE13400, MOUSE13401	DROME00658
OG0001160	MOUSE01861, MOUSE01864, MOUSE01863, MOUSE01866, MOUSE01865, MOUSE01862, MOUSE31120, MOUSE31119, MOUSE31121, MOUSE01860	DROME05833, DROME05832, DROME05835, DROME05834
OG0001162	MOUSE51204, MOUSE51206, MOUSE51207, MOUSE51209, MOUSE51205, MOUSE16164, MOUSE16165	DROME19105, DROME19103, DROME19101, DROME19104, DROME19102, DROME19106, DROME19107
OG0001163	MOUSE21150, MOUSE21152, MOUSE21149, MOUSE21151	DROME10630, DROME14555, DROME14557, DROME14693, DROME17901, DROME17899
OG0001164	MOUSE35809, MOUSE35808, MOUSE35802, MOUSE35803, MOUSE35806, MOUSE35805, MOUSE35815, MOUSE35813, MOUSE35814, MOUSE35807, MOUSE35811, MOUSE35812	DROME08761, DROME08760, DROME08762, DROME08763, DROME08759
OG0001165	MOUSE21674, MOUSE53722	DROME20938, DROME07288
OG0001167	MOUSE08062, MOUSE08061, MOUSE08060, MOUSE08059, MOUSE08058, MOUSE03052	DROME17311
OG0001168	MOUSE08773, MOUSE08775, MOUSE08772, MOUSE28772, MOUSE28774, MOUSE28776, MOUSE28778, MOUSE28777, MOUSE49342, MOUSE28775, MOUSE28773, MOUSE49343, MOUSE49344	DROME02336
OG0001170	MOUSE16455	DROME16781
OG0001172	MOUSE18937, MOUSE22349	DROME12074, DROME12075
OG0001173	MOUSE30376	DROME08477, DROME08476, DROME08478, DROME08741
OG0001173	MOUSE30375	DROME11068
OG0001174	MOUSE14404, MOUSE40968, MOUSE40967, MOUSE40966, MOUSE40969	DROME01257, DROME01258
OG0001175	MOUSE27823, MOUSE47769, MOUSE47768, MOUSE27822	DROME10674
OG0001177	MOUSE18974, MOUSE02843	DROME01933, DROME01934, DROME21906
OG0001178	MOUSE55434, MOUSE53697, MOUSE53698, MOUSE53696, MOUSE53699	DROME18168, DROME18169, DROME18170, DROME18167
OG0001180	MOUSE36605, MOUSE36606, MOUSE36604	DROME01245, DROME01246
OG0001184	MOUSE17556, MOUSE17557	DROME03279
OG0001184	MOUSE26991, MOUSE26992, MOUSE26989, MOUSE26990	DROME17805
OG0001185	MOUSE00151, MOUSE00154, MOUSE00152, MOUSE00153	DROME09235, DROME09236, DROME09242, DROME09234, DROME09239, DROME09241, DROME09240, DROME09237, DROME09238
OG0001186	MOUSE19689, MOUSE49888, MOUSE49887	DROME11811, DROME11812
OG0001186	MOUSE49824, MOUSE49829, MOUSE49825, MOUSE49826, MOUSE49828	DROME18932
OG0001188	MOUSE20261, MOUSE20259, MOUSE43342, MOUSE43341, MOUSE43343, MOUSE07231, MOUSE07233, MOUSE07232, MOUSE07230, MOUSE18724, MOUSE18725	DROME07119, DROME07117, DROME07120, DROME07116, DROME07118
OG0001190	MOUSE47657, MOUSE47658, MOUSE47659, MOUSE47660, MOUSE34550, MOUSE34553, MOUSE34551, MOUSE34549, MOUSE34547, MOUSE34546, MOUSE34548, MOUSE34552	DROME21340, DROME21342, DROME21339, DROME21341
OG0001191	MOUSE12783, MOUSE12784, MOUSE00924, MOUSE00927, MOUSE19181	DROME15546, DROME15547, DROME15549, DROME15548
OG0001196	MOUSE24317	DROME19139
OG0001197	MOUSE20318	DROME14364
OG0001197	MOUSE39856, MOUSE39857, MOUSE39858, MOUSE26526, MOUSE26525	DROME07563
OG0001201	MOUSE28584, MOUSE13815	DROME20824, DROME20825, DROME20823, DROME20822
OG0001203	MOUSE07235, MOUSE20363, MOUSE20364, MOUSE07234, MOUSE18700, MOUSE18702, MOUSE18699	DROME16841
OG0001204	MOUSE37474, MOUSE05028, MOUSE05027, MOUSE37475, MOUSE37473, MOUSE05024, MOUSE05026, MOUSE05025	DROME15252
OG0001205	MOUSE30103, MOUSE30104	DROME09818, DROME09817
OG0001208	MOUSE26418, MOUSE26416, MOUSE26415, MOUSE26419, MOUSE26417, MOUSE38954, MOUSE38955, MOUSE38952, MOUSE38953	DROME21826, DROME21829, DROME21823, DROME21824, DROME21830, DROME21827, DROME21819, DROME21821, DROME21825, DROME21822, DROME21820, DROME21828, DROME21813, DROME21818, DROME21814, DROME21817, DROME21815, DROME21816
OG0001209	MOUSE48013, MOUSE48016, MOUSE48015, MOUSE48017, MOUSE48014	DROME03307
OG0001210	MOUSE28107	DROME01292
OG0001210	MOUSE52270, MOUSE52268, MOUSE52267	DROME21654, DROME21653
OG0001211	MOUSE25178, MOUSE25179, MOUSE05184, MOUSE25180, MOUSE05183, MOUSE30599, MOUSE30606, MOUSE30604, MOUSE30608, MOUSE30610, MOUSE30609, MOUSE30607, MOUSE30602, MOUSE30603, MOUSE30605, MOUSE30598, MOUSE30600, MOUSE30597, MOUSE30601, MOUSE30577, MOUSE30578, MOUSE25177, MOUSE05182	DROME14817, DROME14816, DROME14814, DROME14815
OG0001212	MOUSE29621, MOUSE29618, MOUSE29620, MOUSE29619, MOUSE29623, MOUSE29624, MOUSE29625, MOUSE29622	DROME03019, DROME03020, DROME03017, DROME03018, DROME03022, DROME03021
OG0001213	MOUSE46717, MOUSE46716, MOUSE46715	DROME12028
OG0001213	MOUSE37458	DROME15857
OG0001214	MOUSE25114, MOUSE02294, MOUSE02293	DROME14229, DROME14228, DROME14227, DROME14223, DROME14224, DROME14225, DROME14226
OG0001215	MOUSE08734, MOUSE08735, MOUSE19131, MOUSE19132, MOUSE14747, MOUSE14748, MOUSE14746, MOUSE14745, MOUSE14744	DROME05613, DROME05611, DROME05612
OG0001216	MOUSE04150, MOUSE41652, MOUSE04149	DROME20096, DROME20097, DROME20095, DROME15498
OG0001217	MOUSE54784, MOUSE55237, MOUSE55236, MOUSE00073, MOUSE00072	DROME06701
OG0001218	MOUSE41470, MOUSE41466, MOUSE41467, MOUSE41468, MOUSE34978, MOUSE34980, MOUSE34979, MOUSE04035, MOUSE04034, MOUSE04033	DROME12211, DROME12213, DROME12212
OG0001219	MOUSE03413, MOUSE22192, MOUSE22191, MOUSE03411, MOUSE30324, MOUSE30320, MOUSE30322, MOUSE51467, MOUSE51466, MOUSE51465	DROME17625, DROME17624, DROME17623, DROME17626, DROME17619, DROME17620, DROME17618, DROME17621, DROME17622, DROME17627, DROME17628
OG0001220	MOUSE37900, MOUSE37901, MOUSE37902, MOUSE37904, MOUSE37898, MOUSE37899, MOUSE01424, MOUSE01421, MOUSE01422, MOUSE01423	DROME02744, DROME20493, DROME20492
OG0001221	MOUSE12352, MOUSE12358, MOUSE12355, MOUSE12353	DROME09514
OG0001223	MOUSE32020, MOUSE49000, MOUSE49002, MOUSE49001, MOUSE11999, MOUSE28618, MOUSE28617, MOUSE28619, MOUSE28620, MOUSE28621	DROME08781, DROME08780
OG0001225	MOUSE44566, MOUSE44565, MOUSE44564, MOUSE20743, MOUSE01626	DROME13797, DROME13796, DROME13795, DROME13790, DROME13789, DROME13791, DROME13793, DROME13792, DROME13788, DROME13794
OG0001226	MOUSE16467, MOUSE16468, MOUSE16465, MOUSE16466, MOUSE54761, MOUSE52127, MOUSE52129, MOUSE52128	DROME09885, DROME09884, DROME09883, DROME09882
OG0001227	MOUSE52832, MOUSE52833, MOUSE33979, MOUSE33978, MOUSE12499, MOUSE54626, MOUSE54628, MOUSE54627, MOUSE54629, MOUSE54622, MOUSE54625, MOUSE54623, MOUSE54624	DROME17416, DROME17415, DROME17418, DROME17417, DROME17419
OG0001231	MOUSE07311, MOUSE07310, MOUSE18761, MOUSE18760, MOUSE18763, MOUSE18762	DROME17241, DROME17722, DROME17723, DROME17725, DROME17724
OG0001232	MOUSE16918	DROME01876, DROME01877, DROME01878
OG0001234	MOUSE19084, MOUSE49352	DROME10228, DROME10226, DROME10225, DROME10229, DROME10230, DROME10227, DROME10232, DROME10231
OG0001236	MOUSE43548, MOUSE43547, MOUSE41478, MOUSE10880, MOUSE48699, MOUSE41477, MOUSE41479	DROME06609, DROME04424, DROME20964
OG0001237	MOUSE44675, MOUSE30819, MOUSE10307, MOUSE10308	DROME17018, DROME17017, DROME15311, DROME20284, DROME14186, DROME18581, DROME19481
OG0001238	MOUSE09449	DROME21058
OG0001238	MOUSE53338, MOUSE53337, MOUSE53334, MOUSE53336, MOUSE53335, MOUSE05724, MOUSE14724	DROME14293, DROME05136, DROME05137, DROME05138, DROME14291, DROME14292
OG0001239	MOUSE39125, MOUSE39126, MOUSE39130, MOUSE39124, MOUSE39127, MOUSE39128, MOUSE39123, MOUSE39129, MOUSE10900, MOUSE10899, MOUSE10897, MOUSE10896, MOUSE10898, MOUSE10895, MOUSE39131	DROME18412, DROME18411, DROME18415, DROME18413, DROME18414
OG0001241	MOUSE28271	DROME02596
OG0001241	MOUSE13111, MOUSE13112, MOUSE13113, MOUSE54117	DROME03537
OG0001243	MOUSE48006, MOUSE48010, MOUSE48011, MOUSE48005, MOUSE48012, MOUSE51749, MOUSE51750, MOUSE51747, MOUSE51748	DROME15537, DROME15539, DROME15534, DROME15540, DROME15538, DROME15536, DROME15535
OG0001245	MOUSE19159, MOUSE39984, MOUSE39985, MOUSE00988, MOUSE00989, MOUSE00990	DROME06795
OG0001247	MOUSE53759, MOUSE39462, MOUSE39463, MOUSE41058, MOUSE53757, MOUSE53755, MOUSE53758, MOUSE53756, MOUSE41059	DROME18852
OG0001248	MOUSE35496, MOUSE22969	DROME02625, DROME02624, DROME02623
OG0001249	MOUSE50138, MOUSE50139, MOUSE18428, MOUSE32916, MOUSE32917, MOUSE33692, MOUSE33693, MOUSE18429, MOUSE18431, MOUSE18430	DROME05745, DROME05744, DROME04456, DROME04455
OG0001250	MOUSE05083, MOUSE05082, MOUSE05080, MOUSE05081, MOUSE05079, MOUSE48689, MOUSE48694, MOUSE48691, MOUSE48693, MOUSE03759, MOUSE03761, MOUSE03762, MOUSE03760, MOUSE03758, MOUSE03757, MOUSE03763, MOUSE03764, MOUSE48692	DROME10391, DROME10390, DROME10392
OG0001251	MOUSE12321	DROME08364
OG0001251	MOUSE49810, MOUSE49811, MOUSE12317, MOUSE12318, MOUSE12320, MOUSE12319, MOUSE12322, MOUSE12323, MOUSE12316	DROME04532
OG0001253	MOUSE14428, MOUSE17305, MOUSE17304, MOUSE14429, MOUSE17299, MOUSE17303, MOUSE17301, MOUSE17300, MOUSE17302	DROME16727, DROME02601
OG0001254	MOUSE23171, MOUSE23169, MOUSE23170, MOUSE27590, MOUSE27591, MOUSE27592	DROME22031, DROME22029, DROME22030, DROME22035, DROME22032, DROME22034, DROME22036, DROME22038, DROME22037, DROME22033
OG0001255	MOUSE13698, MOUSE13696, MOUSE00483, MOUSE31772, MOUSE28644, MOUSE00320, MOUSE00319, MOUSE00318, MOUSE13558, MOUSE13697	DROME11892
OG0001256	MOUSE16607, MOUSE16606	DROME16302, DROME16304, DROME16303, DROME16300, DROME16301
OG0001261	MOUSE30117, MOUSE30118, MOUSE45624, MOUSE45621, MOUSE45627, MOUSE45626, MOUSE45623, MOUSE45625	DROME00542, DROME00543, DROME00540, DROME00541
OG0001262	MOUSE25437, MOUSE17627, MOUSE17628, MOUSE17631, MOUSE17629, MOUSE17630	DROME20437
OG0001262	MOUSE25438	DROME01661
OG0001263	MOUSE05175, MOUSE05174, MOUSE05173, MOUSE05176, MOUSE05172	DROME01386, DROME01387
OG0001264	MOUSE49815, MOUSE28325, MOUSE28323, MOUSE28324, MOUSE28327, MOUSE28322, MOUSE28326, MOUSE49812, MOUSE49814, MOUSE49813, MOUSE32092, MOUSE32093, MOUSE32094	DROME08249, DROME08250, DROME08248
OG0001266	MOUSE18603, MOUSE18604, MOUSE28501	DROME19377
OG0001267	MOUSE38165, MOUSE38164, MOUSE37871, MOUSE20495	DROME13068
OG0001268	MOUSE55418, MOUSE53751	DROME04920, DROME04921
OG0001270	MOUSE16996	DROME12379
OG0001270	MOUSE15064	DROME02961
OG0001271	MOUSE35510, MOUSE35509, MOUSE05864, MOUSE05862, MOUSE05863, MOUSE14691	DROME20484
OG0001272	MOUSE07100, MOUSE46331, MOUSE32891, MOUSE32892, MOUSE46332, MOUSE04684, MOUSE32617	DROME17237, DROME17236, DROME17235, DROME17243
OG0001273	MOUSE44880, MOUSE44879, MOUSE44878, MOUSE44882, MOUSE44881, MOUSE48442, MOUSE48441, MOUSE48440, MOUSE10259, MOUSE10261, MOUSE10257, MOUSE10254, MOUSE10251, MOUSE10258, MOUSE10252, MOUSE10260, MOUSE10253	DROME01252, DROME01250, DROME01249, DROME01248, DROME01251
OG0001274	MOUSE31851, MOUSE31850, MOUSE31857, MOUSE31856, MOUSE31852, MOUSE31854, MOUSE31853, MOUSE31858, MOUSE18476, MOUSE25711, MOUSE25713, MOUSE25714, MOUSE25708, MOUSE31855	DROME06585, DROME06586, DROME06584
