Orthogroup	MOUSE	CAPO3
OG0003425	MOUSE19441, MOUSE19442	CAPO304371
OG0003426	MOUSE20301, MOUSE20300	CAPO301532
OG0003428	MOUSE48725, MOUSE48724, MOUSE48722, MOUSE48726, MOUSE48723	CAPO300586
OG0003429	MOUSE17278, MOUSE17279	CAPO307638
OG0003430	MOUSE24273, MOUSE24275, MOUSE24274, MOUSE24272, MOUSE24271, MOUSE42839, MOUSE42838	CAPO305848
OG0003431	MOUSE14812, MOUSE14813, MOUSE23915, MOUSE23916, MOUSE23917	CAPO308284
OG0003434	MOUSE53227	CAPO303572
OG0003435	MOUSE11712, MOUSE11711, MOUSE11708, MOUSE11710, MOUSE11713, MOUSE11707, MOUSE11709	CAPO300552
OG0003443	MOUSE00337, MOUSE07443	CAPO306901, CAPO306924
OG0003447	MOUSE39104, MOUSE39107	CAPO304621, CAPO305856
OG0003448	MOUSE32051, MOUSE32052, MOUSE43761, MOUSE43760, MOUSE43762	CAPO305307
OG0003449	MOUSE15177	CAPO304421
OG0003450	MOUSE03860, MOUSE03859, MOUSE03861	CAPO304313
OG0003451	MOUSE16031, MOUSE16030, MOUSE16029, MOUSE16028, MOUSE16025, MOUSE16026, MOUSE16027	CAPO302760
OG0003453	MOUSE37347, MOUSE37348	CAPO304718
OG0003454	MOUSE05740, MOUSE24875, MOUSE24874, MOUSE24873	CAPO305798
OG0003455	MOUSE40732, MOUSE40731, MOUSE40730, MOUSE30463, MOUSE30462	CAPO300221
OG0003456	MOUSE05067, MOUSE05068, MOUSE38598	CAPO305023
OG0003457	MOUSE21532, MOUSE21533, MOUSE21534, MOUSE06864	CAPO307022
OG0003458	MOUSE13623, MOUSE13621, MOUSE13619	CAPO301287
OG0003459	MOUSE18751, MOUSE07439	CAPO304210
OG0003461	MOUSE17244, MOUSE17243	CAPO304469
OG0003462	MOUSE50378, MOUSE50373	CAPO306452
OG0003464	MOUSE38665, MOUSE38667, MOUSE38664, MOUSE38666	CAPO306136
OG0003465	MOUSE25414, MOUSE25415	CAPO307530
OG0003467	MOUSE13943	CAPO306150
OG0003471	MOUSE18810	CAPO304216
OG0003475	MOUSE15813	CAPO307501
OG0003476	MOUSE25016, MOUSE25013, MOUSE25015, MOUSE25014	CAPO306987
OG0003477	MOUSE21747	CAPO308122
OG0003478	MOUSE07743, MOUSE07745, MOUSE07744	CAPO300139
OG0003479	MOUSE23604, MOUSE40904, MOUSE23605, MOUSE40905	CAPO302288
OG0003480	MOUSE18536, MOUSE18530, MOUSE18537, MOUSE18534, MOUSE18535, MOUSE18531, MOUSE18532, MOUSE18533	CAPO303582
OG0003483	MOUSE08689, MOUSE08688, MOUSE08690, MOUSE08691, MOUSE08693, MOUSE08692, MOUSE08687, MOUSE08686, MOUSE08685	CAPO305509
OG0003486	MOUSE32199, MOUSE32197, MOUSE32198	CAPO304249
OG0003487	MOUSE30691, MOUSE30690, MOUSE30689, MOUSE30692	CAPO300925
OG0003489	MOUSE34375, MOUSE52013, MOUSE52012, MOUSE52014, MOUSE52011	CAPO305291
OG0003491	MOUSE22818, MOUSE12558, MOUSE12559	CAPO304911
OG0003492	MOUSE40447, MOUSE20897, MOUSE20898	CAPO306303
OG0003493	MOUSE33120, MOUSE33121, MOUSE33118, MOUSE33114, MOUSE33112	CAPO306533
OG0003497	MOUSE50976, MOUSE50975, MOUSE50974	CAPO305660
OG0003498	MOUSE36292, MOUSE36293, MOUSE36290, MOUSE36291, MOUSE36294	CAPO306898
OG0003499	MOUSE43680, MOUSE43679	CAPO301160
OG0003500	MOUSE27796, MOUSE27416	CAPO304927
OG0003501	MOUSE01539, MOUSE01540, MOUSE01542, MOUSE01538	CAPO303209
OG0003502	MOUSE38148	CAPO304731, CAPO301317
OG0003502	MOUSE38147, MOUSE38146, MOUSE38151, MOUSE38150, MOUSE38149	CAPO306906
OG0003503	MOUSE06408, MOUSE06409	CAPO307158
OG0003504	MOUSE37889, MOUSE05933, MOUSE05932, MOUSE05931	CAPO304351
OG0003505	MOUSE49225, MOUSE49224, MOUSE49223, MOUSE49221, MOUSE49219, MOUSE49218, MOUSE49220	CAPO305207
OG0003506	MOUSE03286, MOUSE03285, MOUSE12599, MOUSE48045, MOUSE48046	CAPO302826
OG0003507	MOUSE01525, MOUSE01524, MOUSE33553	CAPO303307
OG0003508	MOUSE53216, MOUSE26338	CAPO307911
OG0003509	MOUSE04147, MOUSE04148	CAPO305689
OG0003511	MOUSE10318, MOUSE10316, MOUSE10321, MOUSE10317, MOUSE10320, MOUSE10319, MOUSE10315, MOUSE10314, MOUSE10313	CAPO307348, CAPO308352
OG0003512	MOUSE37510, MOUSE37508, MOUSE37507, MOUSE37509	CAPO303631, CAPO302677, CAPO302168
OG0003515	MOUSE12958, MOUSE12957, MOUSE29744, MOUSE29743, MOUSE29746, MOUSE29745	CAPO307211
OG0003518	MOUSE19878, MOUSE19877	CAPO307641
OG0003519	MOUSE11368, MOUSE11372, MOUSE11374, MOUSE11371, MOUSE11369, MOUSE11370	CAPO307608
OG0003522	MOUSE52171, MOUSE52168, MOUSE52169, MOUSE52172, MOUSE52170	CAPO306659
OG0003523	MOUSE15422, MOUSE15423	CAPO304976
OG0003525	MOUSE11868, MOUSE11869, MOUSE11867	CAPO305089
OG0003528	MOUSE12507	CAPO306484
OG0003531	MOUSE27520, MOUSE20441	CAPO300308
OG0003532	MOUSE21921	CAPO303744
OG0003533	MOUSE10863, MOUSE10865, MOUSE10864	CAPO301327
OG0003537	MOUSE35903, MOUSE35905, MOUSE35906, MOUSE35902, MOUSE35904	CAPO301555
OG0003538	MOUSE21443	CAPO301093
OG0003539	MOUSE48000, MOUSE48003	CAPO300449
OG0003541	MOUSE49870, MOUSE49872, MOUSE49868, MOUSE49869, MOUSE49874, MOUSE49873, MOUSE49871	CAPO300603
OG0003543	MOUSE43766, MOUSE32048, MOUSE32047	CAPO301989
OG0003544	MOUSE34150, MOUSE34151	CAPO300418
OG0003546	MOUSE32868, MOUSE23969, MOUSE23968	CAPO303583
OG0003547	MOUSE47144, MOUSE47146, MOUSE47143, MOUSE47142, MOUSE47145	CAPO308031
OG0003550	MOUSE38958, MOUSE26420	CAPO300137
OG0003551	MOUSE48878, MOUSE48877, MOUSE48875, MOUSE48876, MOUSE32666	CAPO308286
OG0003552	MOUSE30902, MOUSE30901, MOUSE30899	CAPO307114
OG0003554	MOUSE20958, MOUSE20957, MOUSE20956	CAPO301001
OG0003556	MOUSE29223, MOUSE29227, MOUSE29228, MOUSE29225, MOUSE29226, MOUSE29224	CAPO302339
OG0003557	MOUSE47782, MOUSE11069, MOUSE11070, MOUSE11068, MOUSE11072, MOUSE11073	CAPO306086
OG0003561	MOUSE00519, MOUSE00518, MOUSE38762, MOUSE38760, MOUSE38763, MOUSE38759, MOUSE00521, MOUSE38761	CAPO301198
OG0003562	MOUSE13546, MOUSE28194, MOUSE28193, MOUSE13545	CAPO303388
OG0003563	MOUSE46114, MOUSE46115, MOUSE46111	CAPO300808, CAPO301102
OG0003564	MOUSE21830, MOUSE21834, MOUSE21832, MOUSE21831, MOUSE09522	CAPO300720
OG0003566	MOUSE45915, MOUSE45914, MOUSE45913, MOUSE17313, MOUSE17315, MOUSE17312, MOUSE17314	CAPO300164
OG0003567	MOUSE15053, MOUSE15052, MOUSE15050	CAPO307296
OG0003568	MOUSE37469, MOUSE37467, MOUSE37468, MOUSE37466	CAPO303992
OG0003569	MOUSE01772, MOUSE01773, MOUSE23484, MOUSE23483	CAPO306390
OG0003570	MOUSE24262, MOUSE24261, MOUSE24263	CAPO305849
OG0003573	MOUSE46295, MOUSE46298, MOUSE46296, MOUSE46297, MOUSE46294	CAPO300904
OG0003577	MOUSE32680, MOUSE32679, MOUSE32681	CAPO306764
OG0003578	MOUSE35794, MOUSE35795, MOUSE35798, MOUSE35790, MOUSE35791, MOUSE35793	CAPO307426
OG0003579	MOUSE02860, MOUSE02859, MOUSE31635, MOUSE31636, MOUSE31637	CAPO300766
OG0003581	MOUSE45635	CAPO303325, CAPO301766, CAPO303814, CAPO303816, CAPO303815, CAPO301177
OG0003582	MOUSE53584, MOUSE23612, MOUSE53583, MOUSE23611	CAPO302819
OG0003599	MOUSE19100, MOUSE19099, MOUSE19101, MOUSE19098	CAPO301420
OG0003600	MOUSE43734, MOUSE43737, MOUSE43733, MOUSE43738, MOUSE43736, MOUSE43735, MOUSE43739	CAPO305414
OG0003603	MOUSE06014	CAPO304465
OG0003603	MOUSE06015	CAPO303258
OG0003607	MOUSE08645, MOUSE08646	CAPO301867
OG0003610	MOUSE35714, MOUSE35715, MOUSE35712, MOUSE35713, MOUSE35717	CAPO302401
OG0003611	MOUSE03230, MOUSE03228, MOUSE03229	CAPO306320
OG0003612	MOUSE17712, MOUSE17715, MOUSE17714	CAPO304993
OG0003613	MOUSE52720, MOUSE52719, MOUSE49624	CAPO305029
OG0003617	MOUSE15713	CAPO306844, CAPO301490
OG0003618	MOUSE21565, MOUSE21567, MOUSE21564	CAPO302109
OG0003619	MOUSE54881, MOUSE54882, MOUSE02201, MOUSE19314	CAPO304837
OG0003620	MOUSE35127, MOUSE35128	CAPO306673
OG0003621	MOUSE44995, MOUSE44993, MOUSE44994	CAPO302199
OG0003622	MOUSE28010, MOUSE28008, MOUSE28009	CAPO305075
OG0003624	MOUSE09386, MOUSE09387	CAPO303633
OG0003630	MOUSE46274	CAPO308012
OG0003631	MOUSE03621, MOUSE03619, MOUSE03618, MOUSE03620	CAPO303610
OG0003633	MOUSE45040, MOUSE45041, MOUSE45037, MOUSE45039, MOUSE45038, MOUSE45036	CAPO300056
OG0003635	MOUSE55664	CAPO308133
OG0003638	MOUSE07871	CAPO305555
OG0003640	MOUSE06258, MOUSE06259, MOUSE23351	CAPO301244
OG0003641	MOUSE19690, MOUSE28969, MOUSE28970, MOUSE28971	CAPO300746
OG0003644	MOUSE25659, MOUSE25655, MOUSE25658	CAPO304835
OG0003645	MOUSE14260, MOUSE03754, MOUSE03756, MOUSE03755	CAPO307108
OG0003646	MOUSE51957	CAPO304914
OG0003647	MOUSE10329, MOUSE10327	CAPO306638
OG0003648	MOUSE35780, MOUSE35775, MOUSE35773, MOUSE35777, MOUSE35776, MOUSE35779, MOUSE35778, MOUSE35781, MOUSE35774	CAPO302617
OG0003649	MOUSE18455	CAPO301930
OG0003650	MOUSE29151, MOUSE29150, MOUSE29148, MOUSE29149, MOUSE29147	CAPO306633
OG0003651	MOUSE28186, MOUSE32014, MOUSE32016, MOUSE32015, MOUSE32017, MOUSE32012, MOUSE32013	CAPO305370
OG0003652	MOUSE51309, MOUSE00670	CAPO300427
OG0003655	MOUSE00092, MOUSE00091, MOUSE38828	CAPO303553
OG0003656	MOUSE52004, MOUSE52005, MOUSE30702	CAPO301350
OG0003657	MOUSE26481, MOUSE26477, MOUSE26479, MOUSE26480, MOUSE26478	CAPO305783
OG0003658	MOUSE39824	CAPO303162
OG0003661	MOUSE02399, MOUSE02398	CAPO300815
OG0003664	MOUSE03909, MOUSE03912, MOUSE03911, MOUSE03910	CAPO305504
OG0003666	MOUSE26034, MOUSE26036, MOUSE23757, MOUSE23758, MOUSE26035	CAPO300690
OG0003667	MOUSE15239, MOUSE15238	CAPO303859
OG0003668	MOUSE52218, MOUSE54951, MOUSE54950, MOUSE54949, MOUSE54948, MOUSE52219, MOUSE52216, MOUSE52217	CAPO300260
OG0003669	MOUSE32721, MOUSE32722, MOUSE32723, MOUSE32720, MOUSE32719, MOUSE32718	CAPO305883
OG0003671	MOUSE21089, MOUSE03153	CAPO308173
OG0003672	MOUSE03769, MOUSE03770	CAPO300582
OG0003676	MOUSE25609	CAPO304948
OG0003677	MOUSE26179, MOUSE25068, MOUSE25069, MOUSE05328	CAPO300011
OG0003679	MOUSE15732, MOUSE25049, MOUSE25050	CAPO304696
OG0003680	MOUSE02511, MOUSE02510, MOUSE02508, MOUSE02509, MOUSE02513, MOUSE02514, MOUSE22063, MOUSE22062	CAPO300884
OG0003682	MOUSE24621	CAPO302793
OG0003682	MOUSE24620, MOUSE24619	CAPO301860
OG0003684	MOUSE23198, MOUSE23196, MOUSE23195, MOUSE23197, MOUSE23199	CAPO302734
OG0003685	MOUSE32370, MOUSE32367, MOUSE32369, MOUSE32368, MOUSE51976, MOUSE51974, MOUSE51975	CAPO305996
OG0003686	MOUSE49110, MOUSE49100, MOUSE49108, MOUSE49109, MOUSE49107, MOUSE49105, MOUSE49106, MOUSE49104, MOUSE49103, MOUSE49102, MOUSE49101, MOUSE49099	CAPO302144
OG0003687	MOUSE02568, MOUSE02567, MOUSE05366, MOUSE22110, MOUSE22109	CAPO301501
OG0003688	MOUSE34520, MOUSE34521, MOUSE34522	CAPO307252
OG0003689	MOUSE05393, MOUSE05394, MOUSE26456, MOUSE26455, MOUSE26457	CAPO301215
OG0003690	MOUSE07036, MOUSE07037, MOUSE07038	CAPO307478
OG0003693	MOUSE41191, MOUSE41190, MOUSE11267, MOUSE11266, MOUSE11265	CAPO302269
OG0003694	MOUSE30782	CAPO307654
OG0003695	MOUSE25741, MOUSE25740, MOUSE25739, MOUSE20814	CAPO303363
OG0003696	MOUSE35451, MOUSE35452, MOUSE35449, MOUSE35450	CAPO304903
OG0003697	MOUSE06524	CAPO307718
OG0003698	MOUSE21124, MOUSE12762	CAPO306302
OG0003700	MOUSE15026, MOUSE06260, MOUSE06261, MOUSE06262	CAPO304411
OG0003703	MOUSE20574, MOUSE27650	CAPO305764
OG0003704	MOUSE48834, MOUSE48833, MOUSE33411, MOUSE33409, MOUSE33410	CAPO308213
OG0003710	MOUSE55264, MOUSE31690	CAPO301647
OG0003712	MOUSE14240, MOUSE14239, MOUSE15046	CAPO300556
OG0003713	MOUSE23766, MOUSE23765, MOUSE23764, MOUSE23767	CAPO306178
OG0003716	MOUSE15604, MOUSE15602	CAPO303976
OG0003717	MOUSE33976, MOUSE33975, MOUSE08977, MOUSE08978	CAPO306282
OG0003718	MOUSE22255, MOUSE22254, MOUSE22249, MOUSE22251, MOUSE22257, MOUSE22258, MOUSE22256	CAPO307310
OG0003719	MOUSE30866, MOUSE30869, MOUSE30868, MOUSE30867	CAPO300227
OG0003720	MOUSE23795, MOUSE23793, MOUSE23792, MOUSE23794, MOUSE17553	CAPO300371
OG0003721	MOUSE08040, MOUSE08041, MOUSE20246, MOUSE20247	CAPO300976, CAPO300975
OG0003722	MOUSE31879, MOUSE31880, MOUSE31883, MOUSE31881, MOUSE25682, MOUSE25686, MOUSE25681	CAPO300031
OG0003724	MOUSE34773, MOUSE34772, MOUSE34770, MOUSE34769, MOUSE34771	CAPO308007
OG0003729	MOUSE26210, MOUSE26211	CAPO307394
OG0003730	MOUSE46790, MOUSE46788, MOUSE46787, MOUSE46786, MOUSE46789	CAPO305074
OG0003731	MOUSE50324, MOUSE50322, MOUSE50321, MOUSE50323, MOUSE50320	CAPO304053
OG0003732	MOUSE22010, MOUSE22008, MOUSE22011	CAPO306498
OG0003733	MOUSE33101, MOUSE33100	CAPO305671
OG0003734	MOUSE25448, MOUSE18509, MOUSE28344	CAPO305564
OG0003735	MOUSE51303	CAPO308150
OG0003738	MOUSE04750, MOUSE04749	CAPO304238
OG0003739	MOUSE23353	CAPO300467
OG0003740	MOUSE45976, MOUSE45977, MOUSE45975	CAPO307238
OG0003741	MOUSE43248, MOUSE43247	CAPO305770
OG0003742	MOUSE06945, MOUSE06947, MOUSE02363	CAPO303080
OG0003743	MOUSE37350, MOUSE37349, MOUSE37354	CAPO302360
OG0003744	MOUSE55115, MOUSE55116, MOUSE52537, MOUSE52533, MOUSE52535	CAPO306491
OG0003745	MOUSE15322, MOUSE15325, MOUSE15323	CAPO307585
OG0003749	MOUSE42046, MOUSE42049, MOUSE42048, MOUSE42050	CAPO306992
OG0003750	MOUSE28489, MOUSE28488, MOUSE28487	CAPO304840
OG0003752	MOUSE32569, MOUSE32570, MOUSE52228, MOUSE52226	CAPO306304
OG0003754	MOUSE20471, MOUSE20474, MOUSE20473, MOUSE20472, MOUSE02213	CAPO305643
OG0003755	MOUSE04960, MOUSE04959	CAPO300113
OG0003756	MOUSE49404, MOUSE49403, MOUSE49401, MOUSE21326	CAPO307901
OG0003758	MOUSE05241, MOUSE05240, MOUSE14904	CAPO308214
OG0003759	MOUSE04234, MOUSE17579, MOUSE17581	CAPO307476
OG0003760	MOUSE18949, MOUSE18947, MOUSE18948, MOUSE06740, MOUSE06738, MOUSE06736, MOUSE06739, MOUSE06737	CAPO304944
OG0003761	MOUSE51338, MOUSE51337, MOUSE32241	CAPO301690
OG0003762	MOUSE06209, MOUSE15008	CAPO303010
OG0003764	MOUSE06475, MOUSE06476, MOUSE06477, MOUSE06478	CAPO300879
OG0003767	MOUSE13389	CAPO301363
OG0003769	MOUSE12407, MOUSE12405, MOUSE12406, MOUSE12409, MOUSE12408	CAPO305668
OG0003770	MOUSE45318, MOUSE45319, MOUSE45317, MOUSE45320	CAPO300865, CAPO305387
OG0003771	MOUSE06180, MOUSE06179, MOUSE14269	CAPO300755
OG0003773	MOUSE17006, MOUSE17005, MOUSE17004, MOUSE05143	CAPO301706
OG0003776	MOUSE16172, MOUSE16173	CAPO306521
OG0003778	MOUSE18778, MOUSE41255, MOUSE41257, MOUSE41256, MOUSE41258	CAPO302558
OG0003779	MOUSE04027, MOUSE04026, MOUSE04028	CAPO304919
OG0003781	MOUSE35996, MOUSE21311, MOUSE21310, MOUSE21312, MOUSE21306, MOUSE21305, MOUSE21308, MOUSE21307, MOUSE21303	CAPO307368
OG0003798	MOUSE26587, MOUSE26588, MOUSE14915	CAPO300229
OG0003803	MOUSE23801, MOUSE23803, MOUSE23802, MOUSE23800	CAPO307540
OG0003806	MOUSE17191, MOUSE16977, MOUSE16976, MOUSE16978	CAPO304817
OG0003807	MOUSE45986, MOUSE45987, MOUSE45988, MOUSE45985	CAPO308021
OG0003808	MOUSE34022, MOUSE34021	CAPO308095
OG0003809	MOUSE31684, MOUSE31683, MOUSE31685, MOUSE31687	CAPO306197
OG0003811	MOUSE36524, MOUSE36525	CAPO302863
OG0003812	MOUSE53620, MOUSE53621, MOUSE53622, MOUSE53619	CAPO300349
OG0003813	MOUSE36975, MOUSE27962, MOUSE27966, MOUSE27965	CAPO305053
OG0003818	MOUSE47757	CAPO306945
OG0003820	MOUSE33033, MOUSE33034, MOUSE33032	CAPO302724
OG0003823	MOUSE28214, MOUSE06728, MOUSE06726, MOUSE13637, MOUSE13638, MOUSE06727	CAPO305304
OG0003824	MOUSE47802	CAPO300109
OG0003826	MOUSE04365	CAPO305900
OG0003826	MOUSE04366	CAPO303948
OG0003827	MOUSE31957, MOUSE31958	CAPO302156
OG0003828	MOUSE32817	CAPO304442
OG0003829	MOUSE37106, MOUSE37104, MOUSE37102, MOUSE37101, MOUSE37100, MOUSE37103, MOUSE37105	CAPO304825
OG0003831	MOUSE20873, MOUSE36301, MOUSE04870, MOUSE36300, MOUSE36298	CAPO301320
OG0003833	MOUSE12711, MOUSE12709, MOUSE12710	CAPO305448
OG0003834	MOUSE23210, MOUSE49466	CAPO307203
OG0003835	MOUSE06592, MOUSE06595, MOUSE06594, MOUSE06593, MOUSE06591	CAPO300102
OG0003836	MOUSE36279, MOUSE36278, MOUSE03603, MOUSE03602	CAPO301610
OG0003837	MOUSE06124, MOUSE06122	CAPO304430
OG0003838	MOUSE13017, MOUSE13018, MOUSE51688, MOUSE36348	CAPO304061, CAPO304064
OG0003839	MOUSE24236, MOUSE24234	CAPO300238, CAPO301543, CAPO307066
OG0003840	MOUSE51791, MOUSE51790, MOUSE51795, MOUSE51794, MOUSE51792, MOUSE30794, MOUSE30796, MOUSE30795	CAPO300299
OG0003843	MOUSE02984, MOUSE02983	CAPO301582
OG0003844	MOUSE33019	CAPO306235
OG0003845	MOUSE04950, MOUSE04948, MOUSE04949, MOUSE04946, MOUSE04947	CAPO302000
OG0003846	MOUSE48366, MOUSE40451, MOUSE40452, MOUSE40453	CAPO300905
OG0003847	MOUSE05297, MOUSE05298, MOUSE05296	CAPO301495
OG0003848	MOUSE23878, MOUSE23876, MOUSE23877	CAPO305229, CAPO305228
OG0003850	MOUSE34272, MOUSE34270, MOUSE34268, MOUSE34271, MOUSE34269, MOUSE34273	CAPO306458
OG0003851	MOUSE25173	CAPO301154
OG0003852	MOUSE44765, MOUSE19461, MOUSE19462, MOUSE19463	CAPO302241
OG0003853	MOUSE18178, MOUSE18177, MOUSE18175, MOUSE18176, MOUSE18179	CAPO308238
OG0003854	MOUSE48500, MOUSE48497, MOUSE48498, MOUSE48499, MOUSE48496, MOUSE44637, MOUSE44638	CAPO306385
OG0003855	MOUSE30683, MOUSE30682, MOUSE30679, MOUSE30678, MOUSE30680, MOUSE30681	CAPO304198
OG0003856	MOUSE53260, MOUSE53261, MOUSE53262	CAPO308004
OG0003857	MOUSE15137, MOUSE15138, MOUSE15136, MOUSE15135	CAPO302185
OG0003858	MOUSE18173	CAPO300728
OG0003859	MOUSE35711, MOUSE35709, MOUSE35710, MOUSE35708, MOUSE35707, MOUSE35706, MOUSE35705	CAPO306990
OG0003860	MOUSE08583, MOUSE08581, MOUSE08582	CAPO303899
OG0003861	MOUSE16328, MOUSE16329, MOUSE16332, MOUSE16326, MOUSE16330, MOUSE16325, MOUSE16327, MOUSE16324, MOUSE16331, MOUSE16323	CAPO302754
OG0003863	MOUSE46853, MOUSE46851, MOUSE46852	CAPO300200
OG0003864	MOUSE43181, MOUSE43180, MOUSE43182, MOUSE43179	CAPO300087
OG0003865	MOUSE15488, MOUSE14853	CAPO304904
OG0003866	MOUSE55423, MOUSE54508, MOUSE54509	CAPO302683
OG0003867	MOUSE35425	CAPO301767
OG0003868	MOUSE23872, MOUSE23869, MOUSE23871, MOUSE23870	CAPO306848
OG0003869	MOUSE05547	CAPO307094
OG0003870	MOUSE43942, MOUSE43941, MOUSE43940	CAPO305132
OG0003871	MOUSE12954	CAPO304658
OG0003872	MOUSE15344, MOUSE15345, MOUSE15348, MOUSE15346, MOUSE15349, MOUSE15347, MOUSE15343	CAPO300319
OG0003873	MOUSE24551, MOUSE24547, MOUSE24549, MOUSE24548	CAPO305775
OG0003875	MOUSE27194, MOUSE27195	CAPO303382
OG0003876	MOUSE32588, MOUSE32587	CAPO307728
OG0003878	MOUSE31216, MOUSE31215	CAPO308329
OG0003881	MOUSE34941, MOUSE34940, MOUSE34939	CAPO303685
OG0003886	MOUSE05592, MOUSE05590, MOUSE05588, MOUSE05593, MOUSE24488, MOUSE24487	CAPO304109
OG0003887	MOUSE30820	CAPO307036
OG0003888	MOUSE01271, MOUSE01270, MOUSE01269	CAPO302764
OG0003890	MOUSE40542, MOUSE40541, MOUSE40543, MOUSE40544, MOUSE19610	CAPO304707
OG0003892	MOUSE24997, MOUSE24998	CAPO307708
OG0003893	MOUSE27805, MOUSE27806, MOUSE27807	CAPO300022
OG0003894	MOUSE25680	CAPO302778
OG0003897	MOUSE22869, MOUSE22871	CAPO303759
OG0003898	MOUSE29424, MOUSE29423	CAPO307893, CAPO307749, CAPO306069
OG0003899	MOUSE32512, MOUSE32510, MOUSE32509, MOUSE32511	CAPO300674
OG0003900	MOUSE20186, MOUSE20185, MOUSE20184	CAPO301714
OG0003901	MOUSE18085, MOUSE18087, MOUSE18086, MOUSE18084, MOUSE34314, MOUSE34315, MOUSE34313	CAPO301256
OG0003903	MOUSE36163, MOUSE36162	CAPO305736
OG0003904	MOUSE19671, MOUSE19672, MOUSE19670, MOUSE44859, MOUSE44858, MOUSE44857, MOUSE44860	CAPO305947
OG0003906	MOUSE48566, MOUSE48567, MOUSE48565	CAPO301369
OG0003908	MOUSE48727	CAPO301425
OG0003908	MOUSE01976	CAPO308216
OG0003909	MOUSE06721, MOUSE06722	CAPO301220
OG0003910	MOUSE00455, MOUSE00454, MOUSE33951	CAPO302786
OG0003911	MOUSE28427, MOUSE28428, MOUSE28429, MOUSE28430	CAPO305312
OG0003912	MOUSE28242, MOUSE49733, MOUSE49734	CAPO307896
OG0003913	MOUSE37139, MOUSE37140, MOUSE37141	CAPO306587
OG0003914	MOUSE44937, MOUSE44936	CAPO301224
OG0003915	MOUSE47591, MOUSE53939, MOUSE53940, MOUSE53938	CAPO304633
OG0003917	MOUSE21868, MOUSE21864, MOUSE21866, MOUSE21865	CAPO306797
OG0003920	MOUSE34196, MOUSE34204, MOUSE34202, MOUSE34203, MOUSE34199, MOUSE34201, MOUSE34197, MOUSE34198, MOUSE34200	CAPO301554
OG0003921	MOUSE21508, MOUSE21507	CAPO300430
OG0003922	MOUSE15487	CAPO304241
OG0003924	MOUSE30311, MOUSE32393, MOUSE32384, MOUSE30310, MOUSE30307, MOUSE30309, MOUSE30308	CAPO302790
OG0003925	MOUSE34231, MOUSE34234, MOUSE34233, MOUSE34232	CAPO301662
OG0003926	MOUSE34485	CAPO303036
OG0003927	MOUSE37875, MOUSE37879, MOUSE37877, MOUSE37876, MOUSE37874, MOUSE37878	CAPO304671
OG0003929	MOUSE49806, MOUSE49805	CAPO303872
OG0003930	MOUSE01907	CAPO301599
OG0003931	MOUSE54521, MOUSE54520, MOUSE15104, MOUSE15103	CAPO304399
OG0003934	MOUSE42153, MOUSE42147, MOUSE42150, MOUSE42152, MOUSE42146, MOUSE42144, MOUSE42151, MOUSE42149, MOUSE42145, MOUSE42148	CAPO301204
OG0003936	MOUSE49405, MOUSE49406, MOUSE49409, MOUSE49408, MOUSE49407	CAPO302163
OG0003938	MOUSE44129, MOUSE44122, MOUSE44123, MOUSE44128, MOUSE21304, MOUSE44124, MOUSE44119	CAPO305166
OG0003939	MOUSE08650, MOUSE08652, MOUSE08651	CAPO303853
OG0003942	MOUSE00089	CAPO300632
OG0003944	MOUSE15418, MOUSE15417	CAPO300493
OG0003945	MOUSE41583, MOUSE41582, MOUSE41581, MOUSE17288, MOUSE17289	CAPO300812
OG0003946	MOUSE21095, MOUSE36215, MOUSE36213	CAPO303843
OG0003947	MOUSE35865	CAPO306325
OG0003950	MOUSE46969, MOUSE46968, MOUSE46965, MOUSE46966, MOUSE46967, MOUSE46964	CAPO307097
OG0003954	MOUSE13604, MOUSE13605, MOUSE06634	CAPO304758
OG0003955	MOUSE54923, MOUSE54922, MOUSE48233	CAPO304097
OG0003959	MOUSE25457, MOUSE25458, MOUSE25459	CAPO304028
OG0003961	MOUSE33639	CAPO303890
OG0003965	MOUSE34195, MOUSE34194	CAPO302867
OG0003966	MOUSE16335, MOUSE16338, MOUSE16339, MOUSE16340, MOUSE16337, MOUSE16336	CAPO301181
OG0003969	MOUSE11695, MOUSE11697, MOUSE11700, MOUSE11699, MOUSE11698, MOUSE11702, MOUSE11701, MOUSE11696	CAPO304197
OG0003971	MOUSE25243, MOUSE25244	CAPO301852
OG0003972	MOUSE28853, MOUSE28854, MOUSE28855	CAPO308018
OG0003973	MOUSE07129, MOUSE07128, MOUSE28069, MOUSE28068	CAPO307513
OG0003998	MOUSE03017, MOUSE03016, MOUSE03018, MOUSE03015	CAPO305634
OG0003999	MOUSE39639, MOUSE39638	CAPO306327
OG0004000	MOUSE53010, MOUSE53011	CAPO302913
OG0004002	MOUSE08674	CAPO305544
OG0004005	MOUSE06870, MOUSE06869, MOUSE06871	CAPO302213
OG0004007	MOUSE33282, MOUSE13163, MOUSE13164	CAPO307105
OG0004009	MOUSE31536, MOUSE31534, MOUSE00745, MOUSE00744	CAPO305072
OG0004010	MOUSE10577	CAPO303524
OG0004012	MOUSE03422	CAPO308011
OG0004014	MOUSE22452	CAPO303473
OG0004015	MOUSE31950, MOUSE31951, MOUSE31949, MOUSE31948, MOUSE31952	CAPO305112
OG0004016	MOUSE14828	CAPO303609
OG0004017	MOUSE46421, MOUSE46424, MOUSE46423, MOUSE46422, MOUSE46420	CAPO308124
