Orthogroup	AENJA_ok	NEMVE
OG0001163	AENJA_23044, AENJA_20499, AENJA_04071, AENJA_23045	NEMVE01640
OG0001164	AENJA_04659, AENJA_14441	NEMVE07314
OG0001164	AENJA_04658	NEMVE17008
OG0001165	AENJA_18566	NEMVE15007
OG0001165	AENJA_05192	NEMVE15056
OG0001166	AENJA_05454	NEMVE19411, NEMVE24594, NEMVE25700, NEMVE22182, NEMVE23271, NEMVE23607, NEMVE21179, NEMVE23900
OG0001167	AENJA_06024	NEMVE01035
OG0001168	AENJA_26059	NEMVE14002
OG0001169	AENJA_06689	NEMVE22495
OG0001170	AENJA_14574, AENJA_07116	NEMVE01927
OG0001172	AENJA_08737	NEMVE14607
OG0001172	AENJA_15031	NEMVE13977
OG0001174	AENJA_10268	NEMVE06466
OG0001175	AENJA_10616	NEMVE18808, NEMVE00944
OG0001176	AENJA_11857	NEMVE04714
OG0001177	AENJA_12717, AENJA_23960, AENJA_22118	NEMVE07007
OG0001178	AENJA_12752	NEMVE13445, NEMVE00910
OG0001178	AENJA_14989	NEMVE14023
OG0001181	AENJA_14047	NEMVE04930
OG0001183	AENJA_20906, AENJA_18317, AENJA_20566, AENJA_15024	NEMVE02043
OG0001184	AENJA_17799	NEMVE23775
OG0001184	AENJA_15086	NEMVE05038
OG0001185	AENJA_17542	NEMVE15207
OG0001186	AENJA_21307	NEMVE07796
OG0001186	AENJA_18825	NEMVE14205
OG0001188	AENJA_22812	NEMVE04912
OG0001189	AENJA_23358	NEMVE24274
OG0001190	AENJA_24531	NEMVE07335, NEMVE20942
OG0001196	AENJA_00058	NEMVE08224, NEMVE12229
OG0001197	AENJA_00493	NEMVE01874
OG0001198	AENJA_01200	NEMVE24571
OG0001198	AENJA_21857	NEMVE22207, NEMVE25198, NEMVE00766
OG0001199	AENJA_01327, AENJA_01326	NEMVE23802, NEMVE12602
OG0001200	AENJA_01547	NEMVE09033
OG0001201	AENJA_02210	NEMVE09573
OG0001202	AENJA_03117, AENJA_20571	NEMVE18910, NEMVE19217
OG0001203	AENJA_03685, AENJA_16123, AENJA_17348	NEMVE06946
OG0001204	AENJA_20148	NEMVE16401
OG0001205	AENJA_04101	NEMVE09608
OG0001205	AENJA_26398	NEMVE12458
OG0001207	AENJA_15259	NEMVE23146
OG0001207	AENJA_18056	NEMVE05326
OG0001207	AENJA_07276	NEMVE07504
OG0001208	AENJA_09031	NEMVE13141
OG0001209	AENJA_09041	NEMVE13903
OG0001210	AENJA_09592	NEMVE24102
OG0001211	AENJA_09699	NEMVE14313
OG0001212	AENJA_14546, AENJA_09958	NEMVE08966, NEMVE10705, NEMVE02933, NEMVE00040
OG0001213	AENJA_11717	NEMVE09096
OG0001213	AENJA_11254	NEMVE14427
OG0001214	AENJA_24301	NEMVE06648
OG0001214	AENJA_11388	NEMVE05859
OG0001215	AENJA_15953	NEMVE25378
OG0001216	AENJA_16979	NEMVE13574
OG0001218	AENJA_18179	NEMVE21894
OG0001219	AENJA_18562	NEMVE22457
OG0001220	AENJA_21603	NEMVE01931
OG0001220	AENJA_19416	NEMVE06753
OG0001221	AENJA_19765	NEMVE10455, NEMVE21175
OG0001224	AENJA_22625	NEMVE18437
OG0001225	AENJA_23700	NEMVE24191
OG0001229	AENJA_00014, AENJA_09976, AENJA_03354	NEMVE23950, NEMVE19171, NEMVE16762, NEMVE15880
OG0001229	AENJA_04743	NEMVE18920, NEMVE18345
OG0001230	AENJA_02568, AENJA_08528, AENJA_02087	NEMVE14462
OG0001231	AENJA_02177	NEMVE18418
OG0001232	AENJA_07338, AENJA_02228, AENJA_20090, AENJA_20091	NEMVE08692
OG0001233	AENJA_02446	NEMVE05582, NEMVE05554
OG0001234	AENJA_02896	NEMVE18230, NEMVE12291
OG0001236	AENJA_12409, AENJA_05080	NEMVE20150
OG0001238	AENJA_07960	NEMVE14613
OG0001238	AENJA_05667	NEMVE05651
OG0001239	AENJA_08544, AENJA_12406, AENJA_24743, AENJA_06569	NEMVE13393
OG0001240	AENJA_07030	NEMVE12044, NEMVE01922
OG0001241	AENJA_21346	NEMVE23698
OG0001241	AENJA_07588	NEMVE22413
OG0001242	AENJA_07671, AENJA_07672, AENJA_07670, AENJA_07673, AENJA_07669, AENJA_07675	NEMVE22613, NEMVE09980, NEMVE25393, NEMVE13690
OG0001243	AENJA_09040	NEMVE04580
OG0001244	AENJA_11230	NEMVE18953, NEMVE13181, NEMVE05200, NEMVE06276, NEMVE06601, NEMVE25505, NEMVE07927, NEMVE07933, NEMVE25684, NEMVE03017, NEMVE10603, NEMVE13558, NEMVE14877
OG0001245	AENJA_11242	NEMVE23125
OG0001245	AENJA_11241	NEMVE23124
OG0001246	AENJA_11976	NEMVE07108
OG0001247	AENJA_24053	NEMVE03420
OG0001248	AENJA_17279	NEMVE14608
OG0001249	AENJA_17683	NEMVE08338
OG0001250	AENJA_18393	NEMVE07058
OG0001251	AENJA_20006	NEMVE15250
OG0001252	AENJA_20096	NEMVE05179
OG0001253	AENJA_21103	NEMVE14445
OG0001254	AENJA_25593	NEMVE01446, NEMVE14277
OG0001261	AENJA_00856	NEMVE12600, NEMVE24381
OG0001262	AENJA_02100	NEMVE20477, NEMVE18940, NEMVE25315
OG0001263	AENJA_02283	NEMVE01880
OG0001264	AENJA_02714	NEMVE09188
OG0001266	AENJA_02853, AENJA_06321	NEMVE14615, NEMVE13420, NEMVE23687
OG0001267	AENJA_03493	NEMVE25606
OG0001267	AENJA_10310	NEMVE22271
OG0001268	AENJA_03712	NEMVE13796
OG0001269	AENJA_04104, AENJA_08778	NEMVE04175, NEMVE03597, NEMVE03591, NEMVE04169, NEMVE04155, NEMVE03475, NEMVE03896, NEMVE03874, NEMVE03891, NEMVE03901, NEMVE04166, NEMVE03595, NEMVE03583, NEMVE03579, NEMVE03699, NEMVE04157, NEMVE04189, NEMVE03580, NEMVE03587, NEMVE03775, NEMVE04148, NEMVE03756, NEMVE04163, NEMVE04179, NEMVE03732, NEMVE04468, NEMVE04176, NEMVE03596, NEMVE04171, NEMVE03743, NEMVE04156, NEMVE03751, NEMVE03734, NEMVE04252, NEMVE03880, NEMVE04309, NEMVE03911, NEMVE03740, NEMVE04164, NEMVE03663, NEMVE04167, NEMVE04316, NEMVE03926, NEMVE04161, NEMVE04281, NEMVE04159, NEMVE03578, NEMVE04160, NEMVE04116, NEMVE04168, NEMVE03600, NEMVE04465, NEMVE03577, NEMVE04172, NEMVE03752, NEMVE04239, NEMVE04178, NEMVE04162, NEMVE03713, NEMVE03598
OG0001270	AENJA_04208	NEMVE21909, NEMVE12078
OG0001270	AENJA_21003	NEMVE22554
OG0001271	AENJA_04651	NEMVE16016, NEMVE12266
OG0001273	AENJA_05090	NEMVE06058
OG0001274	AENJA_06074	NEMVE24783
OG0001275	AENJA_09059	NEMVE02957
OG0001275	AENJA_07370	NEMVE14795
OG0001276	AENJA_07718, AENJA_07717	NEMVE24658
OG0001277	AENJA_10647, AENJA_08017, AENJA_08018, AENJA_26086, AENJA_17983, AENJA_08016	NEMVE08949
OG0001278	AENJA_09367	NEMVE22456
OG0001278	AENJA_15562	NEMVE08441
OG0001279	AENJA_09382	NEMVE06730
OG0001280	AENJA_11194	NEMVE15111, NEMVE13261
OG0001281	AENJA_15472	NEMVE11367
OG0001282	AENJA_12223	NEMVE13494
OG0001283	AENJA_21076	NEMVE20598
OG0001283	AENJA_13067, AENJA_22654, AENJA_23095	NEMVE15140
OG0001284	AENJA_14056	NEMVE15039
OG0001284	AENJA_21135	NEMVE12745, NEMVE19495
OG0001285	AENJA_14207, AENJA_14208	NEMVE07034
OG0001286	AENJA_16309	NEMVE08364
OG0001287	AENJA_18219	NEMVE13851
OG0001288	AENJA_22039	NEMVE20273
OG0001290	AENJA_21151	NEMVE20389
OG0001290	AENJA_21150	NEMVE22813, NEMVE07506
OG0001291	AENJA_21434	NEMVE25091
OG0001293	AENJA_23236	NEMVE24929
OG0001294	AENJA_25092	NEMVE10810
OG0001295	AENJA_25589	NEMVE10114
OG0001296	AENJA_26215	NEMVE10339
OG0001300	AENJA_00411	NEMVE13700, NEMVE10660, NEMVE19269
OG0001302	AENJA_13024	NEMVE13962, NEMVE18411, NEMVE11902
OG0001302	AENJA_01840	NEMVE17610
OG0001303	AENJA_10030, AENJA_02307, AENJA_18292, AENJA_15069	NEMVE16318, NEMVE22969
OG0001304	AENJA_02458, AENJA_14579	NEMVE01937
OG0001305	AENJA_03926	NEMVE06825
OG0001306	AENJA_13028	NEMVE16218
OG0001306	AENJA_24214	NEMVE08625
OG0001307	AENJA_09790, AENJA_08061	NEMVE19270
OG0001308	AENJA_05647	NEMVE06230
OG0001309	AENJA_07716	NEMVE23002, NEMVE18542
OG0001310	AENJA_06272	NEMVE22452
OG0001310	AENJA_10879	NEMVE14637
OG0001311	AENJA_06702, AENJA_15801	NEMVE05964, NEMVE03793
OG0001312	AENJA_19595, AENJA_24384, AENJA_06846	NEMVE14791, NEMVE14787
OG0001314	AENJA_15162	NEMVE24317
OG0001317	AENJA_08900	NEMVE01591
OG0001317	AENJA_20026	NEMVE13378
OG0001318	AENJA_09435	NEMVE22575
OG0001319	AENJA_09605	NEMVE01465
OG0001320	AENJA_12368	NEMVE10295
OG0001320	AENJA_16608	NEMVE25688
OG0001321	AENJA_14609	NEMVE21741, NEMVE15029
OG0001322	AENJA_15110	NEMVE14406
OG0001322	AENJA_16813	NEMVE05068, NEMVE21787
OG0001323	AENJA_15789	NEMVE17138
OG0001324	AENJA_15995	NEMVE19268, NEMVE11187
OG0001326	AENJA_18964	NEMVE14355
OG0001327	AENJA_18352	NEMVE09298
OG0001327	AENJA_26627	NEMVE15997
OG0001329	AENJA_19033	NEMVE06386
OG0001330	AENJA_20881	NEMVE14535
OG0001331	AENJA_22608	NEMVE23983
OG0001332	AENJA_23263	NEMVE22532
OG0001339	AENJA_00104	NEMVE09406
OG0001339	AENJA_18051	NEMVE25120
OG0001341	AENJA_21191	NEMVE00960, NEMVE01284
OG0001343	AENJA_01193	NEMVE18205
OG0001343	AENJA_19784, AENJA_14364, AENJA_24249, AENJA_19571, AENJA_04196, AENJA_01558, AENJA_15572, AENJA_17314, AENJA_22381	NEMVE19131
OG0001343	AENJA_09376	NEMVE25260, NEMVE17073, NEMVE23290, NEMVE24415
OG0001344	AENJA_01361	NEMVE22371
OG0001345	AENJA_17713	NEMVE15150
OG0001348	AENJA_01884	NEMVE25188
OG0001349	AENJA_16365, AENJA_04454, AENJA_04452, AENJA_16650, AENJA_26153, AENJA_16987, AENJA_16986, AENJA_18181	NEMVE17568
OG0001350	AENJA_05873	NEMVE14117
OG0001351	AENJA_17428, AENJA_06682	NEMVE17590
OG0001352	AENJA_06720, AENJA_06721, AENJA_06723	NEMVE14525, NEMVE21813
OG0001353	AENJA_06742	NEMVE14645
OG0001354	AENJA_09573	NEMVE15993
OG0001354	AENJA_07753	NEMVE15994, NEMVE05871
OG0001355	AENJA_08188	NEMVE14405
OG0001356	AENJA_08269	NEMVE04630
OG0001357	AENJA_08567	NEMVE07199
OG0001358	AENJA_09138	NEMVE00588, NEMVE11838
OG0001360	AENJA_25001, AENJA_11441	NEMVE11479, NEMVE02997, NEMVE11480, NEMVE03456
OG0001362	AENJA_11906	NEMVE13199
OG0001363	AENJA_12332	NEMVE24406
OG0001364	AENJA_13074	NEMVE25546, NEMVE21006
OG0001367	AENJA_16641	NEMVE10311
OG0001368	AENJA_16737	NEMVE07089, NEMVE22569, NEMVE25218
OG0001369	AENJA_17277	NEMVE07342
OG0001370	AENJA_17284	NEMVE16952
OG0001371	AENJA_17844, AENJA_24112	NEMVE13180, NEMVE10017, NEMVE03671
OG0001372	AENJA_25899	NEMVE14621, NEMVE12678
OG0001372	AENJA_17922	NEMVE24235
OG0001373	AENJA_17959	NEMVE13198
OG0001375	AENJA_25362	NEMVE21718, NEMVE18400
OG0001375	AENJA_20082	NEMVE06380
OG0001376	AENJA_21276, AENJA_20852, AENJA_20854	NEMVE14506
OG0001377	AENJA_21043	NEMVE18187, NEMVE00630, NEMVE23910
OG0001378	AENJA_22766	NEMVE14996
OG0001379	AENJA_23248	NEMVE14262
OG0001380	AENJA_23604	NEMVE10957
OG0001381	AENJA_23800	NEMVE08816
OG0001382	AENJA_23994	NEMVE18444
OG0001383	AENJA_25087	NEMVE09447
OG0001384	AENJA_25726	NEMVE03030
OG0001386	AENJA_26718	NEMVE06336, NEMVE11740
OG0001394	AENJA_02969, AENJA_00558	NEMVE08699
OG0001395	AENJA_00590	NEMVE10872, NEMVE02945
OG0001397	AENJA_05269	NEMVE22946
OG0001397	AENJA_01101	NEMVE25397
OG0001398	AENJA_22956, AENJA_26825, AENJA_08355, AENJA_21022, AENJA_16268, AENJA_09931, AENJA_03237, AENJA_19325, AENJA_12622, AENJA_18995, AENJA_07161, AENJA_01337, AENJA_06194, AENJA_20766, AENJA_03767, AENJA_01339, AENJA_09353, AENJA_12621	NEMVE01787
OG0001399	AENJA_02205	NEMVE23382
OG0001401	AENJA_02695, AENJA_12112	NEMVE23498
OG0001402	AENJA_02809	NEMVE22752
OG0001403	AENJA_03318, AENJA_22706, AENJA_22705, AENJA_03342	NEMVE08195
OG0001404	AENJA_03877	NEMVE25280
OG0001404	AENJA_05828	NEMVE13694
OG0001405	AENJA_03978	NEMVE25349
OG0001405	AENJA_13814	NEMVE08567
OG0001406	AENJA_04091	NEMVE18633, NEMVE16331
OG0001407	AENJA_05232	NEMVE23925
OG0001408	AENJA_10000, AENJA_05533	NEMVE25885
OG0001409	AENJA_06247	NEMVE14897
OG0001410	AENJA_18215	NEMVE03165
OG0001410	AENJA_06436	NEMVE24971
OG0001411	AENJA_06963, AENJA_10958	NEMVE25920
OG0001412	AENJA_07170	NEMVE19652
OG0001413	AENJA_07474	NEMVE06553, NEMVE06540
OG0001413	AENJA_17340	NEMVE23533
OG0001413	AENJA_17343	NEMVE20094
OG0001415	AENJA_09149, AENJA_15367	NEMVE14658
OG0001415	AENJA_17665	NEMVE03240
OG0001416	AENJA_09757	NEMVE10436
OG0001417	AENJA_10714, AENJA_11502	NEMVE02519
OG0001418	AENJA_10983	NEMVE12090, NEMVE01985
OG0001419	AENJA_12607, AENJA_12606	NEMVE05935
OG0001420	AENJA_13248	NEMVE16749
OG0001421	AENJA_13339	NEMVE00612
OG0001422	AENJA_14173	NEMVE07209
OG0001423	AENJA_14934	NEMVE08632
OG0001424	AENJA_15682	NEMVE01171
OG0001424	AENJA_17237	NEMVE19994, NEMVE02440
OG0001425	AENJA_15774	NEMVE19543, NEMVE14280
OG0001426	AENJA_16043	NEMVE08760
OG0001427	AENJA_17543	NEMVE15208
OG0001428	AENJA_18858	NEMVE21876
OG0001430	AENJA_19108	NEMVE13108
OG0001431	AENJA_23459	NEMVE23887
OG0001432	AENJA_25391	NEMVE01898
OG0001433	AENJA_26002	NEMVE06558
OG0001439	AENJA_00145	NEMVE03395
OG0001440	AENJA_03160	NEMVE03715
OG0001445	AENJA_02385	NEMVE05296
OG0001446	AENJA_02687, AENJA_10576	NEMVE13345, NEMVE13458
OG0001447	AENJA_03127	NEMVE05648
OG0001448	AENJA_19963	NEMVE00791, NEMVE02092, NEMVE15574, NEMVE00572, NEMVE07132, NEMVE13653
OG0001448	AENJA_05250, AENJA_15617, AENJA_03208	NEMVE04691, NEMVE15898, NEMVE17838
OG0001449	AENJA_04181	NEMVE14841, NEMVE20272
OG0001449	AENJA_05517	NEMVE13482, NEMVE00941
OG0001450	AENJA_04753	NEMVE12764
OG0001450	AENJA_12377, AENJA_13317	NEMVE00959
OG0001451	AENJA_04889	NEMVE07224
OG0001451	AENJA_16142	NEMVE13777
OG0001452	AENJA_05087	NEMVE10972
OG0001453	AENJA_05598, AENJA_07667	NEMVE09283
OG0001455	AENJA_06571	NEMVE14951
OG0001456	AENJA_07027	NEMVE11079, NEMVE05799
OG0001459	AENJA_18303, AENJA_08470	NEMVE25233, NEMVE00289
OG0001460	AENJA_09064	NEMVE07626
OG0001461	AENJA_09214	NEMVE22415, NEMVE00568
OG0001462	AENJA_23566, AENJA_09362	NEMVE11473
OG0001463	AENJA_09831	NEMVE09388, NEMVE13964
OG0001464	AENJA_09857	NEMVE06290, NEMVE07201, NEMVE10766
OG0001465	AENJA_10007	NEMVE01540
OG0001466	AENJA_17986	NEMVE11395
OG0001466	AENJA_10074	NEMVE24631
OG0001467	AENJA_26730	NEMVE05171
OG0001468	AENJA_10995	NEMVE03519
OG0001469	AENJA_20582	NEMVE13119
OG0001469	AENJA_11151	NEMVE05710
OG0001470	AENJA_11625	NEMVE01457
OG0001471	AENJA_21653, AENJA_11958	NEMVE23668
OG0001472	AENJA_12236	NEMVE05967
OG0001472	AENJA_13235	NEMVE23386
OG0001473	AENJA_13618	NEMVE12413
OG0001474	AENJA_14700	NEMVE07106
OG0001474	AENJA_24781	NEMVE03081, NEMVE10570
OG0001475	AENJA_14793	NEMVE23631
OG0001476	AENJA_14828	NEMVE10280, NEMVE10281
OG0001477	AENJA_15225	NEMVE12181, NEMVE14548
OG0001479	AENJA_16158	NEMVE06797, NEMVE06784
OG0001480	AENJA_16776	NEMVE16556
OG0001482	AENJA_18749	NEMVE13241
OG0001483	AENJA_19356	NEMVE23590
OG0001484	AENJA_21194	NEMVE23070
OG0001485	AENJA_21469	NEMVE05976
OG0001486	AENJA_21858	NEMVE22710
OG0001487	AENJA_23839, AENJA_23840	NEMVE08786
OG0001488	AENJA_24153	NEMVE02146
OG0001489	AENJA_24467	NEMVE23571
OG0001492	AENJA_25544	NEMVE17956
OG0001493	AENJA_26227	NEMVE14619
OG0001500	AENJA_01887	NEMVE07759
OG0001502	AENJA_03421	NEMVE06315
OG0001503	AENJA_23557	NEMVE13535
OG0001503	AENJA_03755	NEMVE15019
OG0001504	AENJA_04830, AENJA_04833, AENJA_15576, AENJA_04039	NEMVE10459
OG0001505	AENJA_04619	NEMVE14234
OG0001506	AENJA_05938	NEMVE16287
OG0001507	AENJA_06136	NEMVE01058
OG0001508	AENJA_06316	NEMVE06884
OG0001509	AENJA_07590	NEMVE23903
OG0001510	AENJA_08660	NEMVE00716, NEMVE23759
OG0001511	AENJA_08942	NEMVE06177
OG0001512	AENJA_09698	NEMVE14517
OG0001513	AENJA_09714	NEMVE06320
OG0001516	AENJA_10243	NEMVE23626
OG0001517	AENJA_10361	NEMVE14577, NEMVE14581
OG0001518	AENJA_11024	NEMVE10672
OG0001520	AENJA_12318	NEMVE06996
OG0001521	AENJA_13001	NEMVE13756
OG0001522	AENJA_14026	NEMVE03232
OG0001523	AENJA_14135	NEMVE04670
OG0001524	AENJA_19275	NEMVE25396
OG0001524	AENJA_15536	NEMVE05484
OG0001525	AENJA_16414	NEMVE02407
OG0001526	AENJA_16663	NEMVE00906
OG0001527	AENJA_16808	NEMVE03078
OG0001528	AENJA_17449	NEMVE14401
OG0001529	AENJA_18632	NEMVE02084, NEMVE24342
OG0001530	AENJA_19473	NEMVE08975
OG0001531	AENJA_20341	NEMVE05034
OG0001532	AENJA_20708	NEMVE02971
OG0001534	AENJA_21491, AENJA_21490	NEMVE00470
OG0001536	AENJA_25332, AENJA_25327	NEMVE11894, NEMVE05661
OG0001537	AENJA_25566	NEMVE23147
OG0001546	AENJA_02497	NEMVE08644
OG0001548	AENJA_07926	NEMVE09662
OG0001548	AENJA_17688	NEMVE18019
OG0001550	AENJA_05034, AENJA_05035	NEMVE19108, NEMVE17874
OG0001551	AENJA_05503	NEMVE01664
OG0001553	AENJA_06179	NEMVE15083
OG0001554	AENJA_07567	NEMVE07256
OG0001557	AENJA_23342, AENJA_08073	NEMVE19058, NEMVE25522, NEMVE15026
OG0001558	AENJA_08311	NEMVE08767
OG0001559	AENJA_08667	NEMVE10463
OG0001560	AENJA_09404	NEMVE07241
OG0001561	AENJA_09420	NEMVE13680
OG0001563	AENJA_12465	NEMVE09315, NEMVE16630, NEMVE15254
OG0001564	AENJA_11930	NEMVE01813, NEMVE12776
OG0001567	AENJA_13019	NEMVE07133
OG0001568	AENJA_13880	NEMVE12145, NEMVE13029, NEMVE04566
OG0001569	AENJA_14238	NEMVE22103
OG0001570	AENJA_19842	NEMVE10457, NEMVE19638
OG0001571	AENJA_17758	NEMVE05898
OG0001572	AENJA_22665	NEMVE21698
OG0001572	AENJA_18250	NEMVE14084
OG0001573	AENJA_19183	NEMVE05590
OG0001574	AENJA_21910	NEMVE24808
OG0001575	AENJA_21922, AENJA_21919	NEMVE08150
OG0001576	AENJA_23479	NEMVE10771
OG0001577	AENJA_24178	NEMVE14595
OG0001578	AENJA_24180	NEMVE02073
OG0001580	AENJA_25168	NEMVE04880
OG0001581	AENJA_26170, AENJA_26171	NEMVE09495, NEMVE13982, NEMVE20122
OG0001582	AENJA_26338	NEMVE14586, NEMVE16677
OG0001583	AENJA_26528	NEMVE12298, NEMVE07434
OG0001584	AENJA_26828	NEMVE03502
OG0001588	AENJA_15642, AENJA_24457, AENJA_10082, AENJA_00109, AENJA_10785	NEMVE09735, NEMVE02707, NEMVE02610, NEMVE02611
OG0001589	AENJA_25067, AENJA_00308, AENJA_25068	NEMVE15586
OG0001590	AENJA_14826, AENJA_14823	NEMVE15049
OG0001591	AENJA_00990	NEMVE19630
OG0001592	AENJA_17749, AENJA_01022, AENJA_25249	NEMVE14685
OG0001593	AENJA_01627	NEMVE07459
OG0001594	AENJA_16970	NEMVE20923
OG0001594	AENJA_01665, AENJA_04700	NEMVE00343
OG0001594	AENJA_09891	NEMVE13600
OG0001596	AENJA_08460	NEMVE06132
OG0001597	AENJA_17835, AENJA_03457	NEMVE17805, NEMVE07623
OG0001599	AENJA_04501	NEMVE14138
OG0001600	AENJA_04862	NEMVE09547
OG0001602	AENJA_05150	NEMVE04820
OG0001603	AENJA_25082, AENJA_05289	NEMVE00310
OG0001604	AENJA_06276	NEMVE20359, NEMVE13990
OG0001604	AENJA_11253	NEMVE01133
OG0001605	AENJA_06440	NEMVE17315
OG0001606	AENJA_06477	NEMVE13096
OG0001609	AENJA_08323	NEMVE17441
OG0001609	AENJA_19787	NEMVE13471
OG0001610	AENJA_08526, AENJA_08533, AENJA_08527, AENJA_09111, AENJA_08532	NEMVE21979
OG0001611	AENJA_08569	NEMVE04740
OG0001612	AENJA_09589	NEMVE00916
OG0001613	AENJA_18613, AENJA_13644, AENJA_09920, AENJA_23085, AENJA_23061, AENJA_20693	NEMVE16939, NEMVE24133, NEMVE16791, NEMVE25459
OG0001614	AENJA_17703	NEMVE02024
OG0001614	AENJA_10096	NEMVE09707, NEMVE14265
OG0001615	AENJA_10716	NEMVE24769
OG0001616	AENJA_26457, AENJA_11867, AENJA_26458, AENJA_25296, AENJA_25299, AENJA_24933, AENJA_21981, AENJA_24000	NEMVE25070
OG0001617	AENJA_12188	NEMVE00005
OG0001619	AENJA_13002	NEMVE20965, NEMVE08428
OG0001620	AENJA_13924	NEMVE05238, NEMVE07316
OG0001621	AENJA_13994, AENJA_13992	NEMVE07688
OG0001623	AENJA_18499, AENJA_25583, AENJA_14562	NEMVE14145, NEMVE16772, NEMVE24030
OG0001624	AENJA_14605	NEMVE20306, NEMVE10312
OG0001625	AENJA_14706	NEMVE18968
OG0001626	AENJA_14807	NEMVE19356, NEMVE25667
OG0001627	AENJA_16344, AENJA_16341, AENJA_20173, AENJA_19284	NEMVE04823
OG0001628	AENJA_16821, AENJA_21898, AENJA_21897	NEMVE08310
OG0001628	AENJA_25488	NEMVE19331
OG0001629	AENJA_16897	NEMVE06795
OG0001630	AENJA_17020	NEMVE22382
OG0001631	AENJA_17295	NEMVE19067
OG0001632	AENJA_18126	NEMVE05187
OG0001633	AENJA_21539	NEMVE04876
OG0001633	AENJA_18234	NEMVE17622
OG0001634	AENJA_18695	NEMVE13518
OG0001634	AENJA_18896	NEMVE22588
OG0001635	AENJA_18913	NEMVE14440
OG0001636	AENJA_19487	NEMVE10668
OG0001638	AENJA_20882	NEMVE24596
OG0001639	AENJA_22054	NEMVE25389, NEMVE18846, NEMVE25390, NEMVE25391
OG0001641	AENJA_23210	NEMVE14484, NEMVE06204, NEMVE20026
OG0001642	AENJA_23879	NEMVE25922
OG0001643	AENJA_24340	NEMVE20743, NEMVE11046
OG0001644	AENJA_26289	NEMVE22640
OG0001651	AENJA_00391	NEMVE10191, NEMVE06095
OG0001652	AENJA_22805, AENJA_00850	NEMVE00956, NEMVE05109
OG0001653	AENJA_21125	NEMVE00904
OG0001654	AENJA_02592	NEMVE09044, NEMVE16312, NEMVE13324
OG0001655	AENJA_03001	NEMVE19053
OG0001656	AENJA_03159	NEMVE04660
OG0001657	AENJA_03268	NEMVE13455
OG0001658	AENJA_03637, AENJA_05073	NEMVE17963
OG0001659	AENJA_04668	NEMVE11319
OG0001660	AENJA_04731	NEMVE15239
OG0001661	AENJA_05905	NEMVE07312, NEMVE10092, NEMVE22246
OG0001661	AENJA_05238	NEMVE01351, NEMVE13539
OG0001662	AENJA_07124	NEMVE11251
OG0001662	AENJA_05672	NEMVE13811
OG0001663	AENJA_06086	NEMVE21018, NEMVE23853
OG0001664	AENJA_22480, AENJA_06183	NEMVE25426
OG0001665	AENJA_11003	NEMVE09117
OG0001665	AENJA_06300	NEMVE05163
OG0001666	AENJA_07102	NEMVE25558
OG0001667	AENJA_07191	NEMVE22928
OG0001668	AENJA_07885	NEMVE14155
OG0001670	AENJA_08987, AENJA_13957	NEMVE23427
OG0001671	AENJA_18353, AENJA_09175	NEMVE21602, NEMVE24836
OG0001672	AENJA_09939	NEMVE22147
OG0001673	AENJA_11329	NEMVE07546
OG0001674	AENJA_11464	NEMVE25306
OG0001675	AENJA_11671	NEMVE03414
OG0001676	AENJA_26746	NEMVE11180, NEMVE13897
OG0001676	AENJA_11724	NEMVE17801
OG0001677	AENJA_11807	NEMVE08811
OG0001679	AENJA_16799, AENJA_17425	NEMVE06179
OG0001680	AENJA_16822	NEMVE10805
OG0001682	AENJA_17431	NEMVE18688
OG0001683	AENJA_18304	NEMVE22487
OG0001685	AENJA_18914	NEMVE22402
OG0001686	AENJA_19766, AENJA_19761	NEMVE21686, NEMVE15921
OG0001687	AENJA_21090	NEMVE13557
OG0001687	AENJA_20311	NEMVE13398
OG0001688	AENJA_20867, AENJA_20868	NEMVE01983
OG0001689	AENJA_21847	NEMVE13426
OG0001691	AENJA_24035	NEMVE08246
OG0001692	AENJA_24257	NEMVE05217
OG0001704	AENJA_00857	NEMVE00356, NEMVE24161, NEMVE25865, NEMVE23380, NEMVE07682
OG0001706	AENJA_00912	NEMVE23731
OG0001707	AENJA_00981, AENJA_25581	NEMVE04981, NEMVE14075
OG0001708	AENJA_01039	NEMVE11609, NEMVE25416, NEMVE10072
OG0001709	AENJA_01136	NEMVE00183, NEMVE02103
OG0001710	AENJA_24366, AENJA_01527	NEMVE05195
OG0001711	AENJA_01555	NEMVE10176
OG0001712	AENJA_02081	NEMVE01593
OG0001713	AENJA_02209	NEMVE15326
OG0001714	AENJA_02224	NEMVE20785, NEMVE14822
OG0001714	AENJA_13337	NEMVE15425
OG0001715	AENJA_23093, AENJA_16266, AENJA_09340, AENJA_14130, AENJA_02322, AENJA_23254, AENJA_11380	NEMVE00409
OG0001716	AENJA_02720	NEMVE22409
OG0001718	AENJA_02907	NEMVE25579
OG0001720	AENJA_03434	NEMVE00978, NEMVE05172
OG0001721	AENJA_03497	NEMVE14398
OG0001722	AENJA_03878	NEMVE10043
OG0001723	AENJA_12578	NEMVE01559, NEMVE07760
OG0001724	AENJA_04715, AENJA_04714	NEMVE13963
OG0001726	AENJA_06017	NEMVE04744
OG0001726	AENJA_11860	NEMVE09591
OG0001727	AENJA_06020	NEMVE05094, NEMVE01092
OG0001728	AENJA_08879, AENJA_09822	NEMVE16908
