Orthogroup	AENJA_ok	MOUSE
OG0001692	AENJA_24257	MOUSE10444, MOUSE10445, MOUSE33578, MOUSE33580, MOUSE33581, MOUSE33579, MOUSE10443, MOUSE48519, MOUSE48518, MOUSE10442
OG0001704	AENJA_00857	MOUSE14721, MOUSE14720, MOUSE14723, MOUSE14719, MOUSE14722, MOUSE14718, MOUSE02583
OG0001706	AENJA_00912	MOUSE54183, MOUSE54182, MOUSE50117, MOUSE50116, MOUSE54176, MOUSE54178, MOUSE54179, MOUSE54180
OG0001707	AENJA_00981, AENJA_25581	MOUSE18955, MOUSE18956, MOUSE18954, MOUSE18957
OG0001708	AENJA_01039	MOUSE24320
OG0001710	AENJA_24366	MOUSE15190, MOUSE15191, MOUSE15192, MOUSE15193, MOUSE17332, MOUSE17333, MOUSE55136, MOUSE55137, MOUSE09366, MOUSE09367
OG0001711	AENJA_11819, AENJA_01555	MOUSE20123, MOUSE08275, MOUSE08276, MOUSE08277
OG0001712	AENJA_02081	MOUSE31591, MOUSE31590, MOUSE31592, MOUSE40437, MOUSE40436, MOUSE00876, MOUSE31593, MOUSE40438, MOUSE00874, MOUSE00875, MOUSE00873, MOUSE00871, MOUSE00872
OG0001713	AENJA_02209	MOUSE49631, MOUSE49633, MOUSE49632, MOUSE49634, MOUSE49635
OG0001714	AENJA_02224	MOUSE14126
OG0001714	AENJA_13337	MOUSE18169, MOUSE18168
OG0001718	AENJA_02907	MOUSE18354, MOUSE18355
OG0001720	AENJA_03434	MOUSE04608, MOUSE04609, MOUSE04606, MOUSE04607, MOUSE20041, MOUSE20038, MOUSE20037, MOUSE37434, MOUSE37433
OG0001721	AENJA_03497	MOUSE16043, MOUSE16042, MOUSE52086, MOUSE52087, MOUSE07334
OG0001722	AENJA_03878	MOUSE06577
OG0001723	AENJA_04029	MOUSE54082
OG0001723	AENJA_12578	MOUSE52248, MOUSE54084, MOUSE54083, MOUSE53738, MOUSE53736, MOUSE53737
OG0001724	AENJA_04715, AENJA_04714	MOUSE52103, MOUSE52104, MOUSE52099, MOUSE52101, MOUSE52102, MOUSE52100
OG0001725	AENJA_21341, AENJA_05653, AENJA_21489, AENJA_08894, AENJA_08893	MOUSE03387, MOUSE00803, MOUSE00802, MOUSE36700, MOUSE36701
OG0001726	AENJA_06017	MOUSE18723, MOUSE07228
OG0001726	AENJA_11860	MOUSE03445, MOUSE03448, MOUSE36746, MOUSE36745
OG0001727	AENJA_06020	MOUSE42676, MOUSE42672, MOUSE42671, MOUSE07041, MOUSE07040, MOUSE18673, MOUSE18674, MOUSE18672
OG0001728	AENJA_08879	MOUSE51318, MOUSE51319, MOUSE51320, MOUSE51317, MOUSE19476, MOUSE19477
OG0001729	AENJA_08928	MOUSE06905, MOUSE06904, MOUSE52860, MOUSE52861, MOUSE52862
OG0001730	AENJA_09007	MOUSE33438, MOUSE33440, MOUSE33439, MOUSE33441, MOUSE33442, MOUSE33436, MOUSE33437, MOUSE48659, MOUSE48658, MOUSE48657
OG0001731	AENJA_09521	MOUSE17256, MOUSE17255, MOUSE17254, MOUSE01923, MOUSE01922, MOUSE01937, MOUSE01935, MOUSE01936, MOUSE01920, MOUSE01925, MOUSE01924, MOUSE01926, MOUSE01932, MOUSE01918, MOUSE01919, MOUSE01916, MOUSE01913, MOUSE01930, MOUSE01929, MOUSE01921, MOUSE01931
OG0001732	AENJA_11224	MOUSE52279, MOUSE47617, MOUSE47618, MOUSE47614, MOUSE47613, MOUSE52281, MOUSE52276, MOUSE52275, MOUSE52283, MOUSE52277, MOUSE52274, MOUSE52282
OG0001733	AENJA_11585	MOUSE40420, MOUSE40422, MOUSE40416, MOUSE40419, MOUSE40417
OG0001734	AENJA_13245	MOUSE20467
OG0001735	AENJA_13640, AENJA_13638	MOUSE26398, MOUSE05814, MOUSE05817, MOUSE05816, MOUSE05820, MOUSE05815
OG0001736	AENJA_14070	MOUSE49479, MOUSE19922, MOUSE19924, MOUSE19923
OG0001737	AENJA_14224	MOUSE16290, MOUSE00219
OG0001738	AENJA_15108	MOUSE46957, MOUSE46955, MOUSE46956, MOUSE01783, MOUSE01781, MOUSE01782
OG0001739	AENJA_15111	MOUSE02157, MOUSE02158, MOUSE02159, MOUSE02156, MOUSE47272, MOUSE47271, MOUSE47270
OG0001740	AENJA_15168	MOUSE17262, MOUSE17261, MOUSE45832, MOUSE45831, MOUSE45833, MOUSE14323, MOUSE14320, MOUSE14322, MOUSE14321
OG0001742	AENJA_22249	MOUSE02011
OG0001743	AENJA_16159	MOUSE25554, MOUSE25555, MOUSE25557, MOUSE25556, MOUSE25558
OG0001744	AENJA_17309	MOUSE35574, MOUSE22555, MOUSE14641
OG0001746	AENJA_19060	MOUSE45899, MOUSE45897, MOUSE14340
OG0001747	AENJA_20575	MOUSE22754, MOUSE24096, MOUSE24098, MOUSE24097
OG0001748	AENJA_22163	MOUSE21019, MOUSE21026, MOUSE21023, MOUSE21024, MOUSE21022, MOUSE21018, MOUSE21017, MOUSE21020, MOUSE21021, MOUSE12796, MOUSE12797, MOUSE12795
OG0001752	AENJA_23699	MOUSE18451, MOUSE18449, MOUSE18452, MOUSE18448, MOUSE18444, MOUSE51870, MOUSE51869, MOUSE51867, MOUSE51868
OG0001754	AENJA_24677	MOUSE52153, MOUSE52154, MOUSE45003, MOUSE19781
OG0001755	AENJA_24912	MOUSE27182, MOUSE27181, MOUSE27180
OG0001756	AENJA_25749	MOUSE21187
OG0001756	AENJA_25480	MOUSE47775, MOUSE47774
OG0001757	AENJA_25965	MOUSE24680, MOUSE24681, MOUSE24679, MOUSE24682, MOUSE07139, MOUSE07138, MOUSE07153, MOUSE07152, MOUSE07145, MOUSE07146, MOUSE07151, MOUSE07142, MOUSE07140, MOUSE07149, MOUSE07141, MOUSE07150, MOUSE07148, MOUSE07154, MOUSE07147, MOUSE07143, MOUSE07144
OG0001768	AENJA_00276	MOUSE51640
OG0001768	AENJA_00711, AENJA_26065	MOUSE19454, MOUSE03095, MOUSE18421
OG0001769	AENJA_00392	MOUSE21351, MOUSE21353, MOUSE21352
OG0001769	AENJA_14833	MOUSE07446, MOUSE07447, MOUSE07444
OG0001770	AENJA_00514	MOUSE21951, MOUSE21948, MOUSE54992, MOUSE03364, MOUSE03365, MOUSE48766, MOUSE48765
OG0001772	AENJA_00723	MOUSE24688, MOUSE24687, MOUSE08074
OG0001774	AENJA_01099	MOUSE27852
OG0001774	AENJA_09499	MOUSE54272, MOUSE44450
OG0001775	AENJA_01192	MOUSE01603
OG0001778	AENJA_03170	MOUSE12294, MOUSE12291, MOUSE12290, MOUSE12287, MOUSE12285, MOUSE12286, MOUSE12289, MOUSE12288, MOUSE12292, MOUSE12295
OG0001780	AENJA_03267	MOUSE15319, MOUSE15316, MOUSE15317, MOUSE15318
OG0001780	AENJA_06530	MOUSE54875, MOUSE54873, MOUSE54874
OG0001781	AENJA_25405	MOUSE05639, MOUSE05640
OG0001781	AENJA_03406	MOUSE17844
OG0001782	AENJA_04195	MOUSE18513, MOUSE18512
OG0001782	AENJA_22157	MOUSE10999, MOUSE10996, MOUSE10997, MOUSE10998, MOUSE10995
OG0001783	AENJA_04445	MOUSE16905, MOUSE16907, MOUSE16901, MOUSE16906, MOUSE16908
OG0001787	AENJA_05662	MOUSE16363, MOUSE16364, MOUSE18093, MOUSE18092, MOUSE34354, MOUSE34355, MOUSE34353
OG0001788	AENJA_05784	MOUSE06638, MOUSE06640, MOUSE06641, MOUSE06639
OG0001789	AENJA_19168	MOUSE37320
OG0001789	AENJA_06214	MOUSE37319, MOUSE04625, MOUSE04624, MOUSE04626, MOUSE04627, MOUSE04628, MOUSE04622, MOUSE04629, MOUSE04632, MOUSE04633, MOUSE04634, MOUSE04636, MOUSE04630, MOUSE04635
OG0001790	AENJA_06251	MOUSE43088, MOUSE43089
OG0001792	AENJA_21975, AENJA_24891, AENJA_21976, AENJA_21971	MOUSE25540, MOUSE25539
OG0001792	AENJA_06373	MOUSE48452, MOUSE48453
OG0001793	AENJA_07131	MOUSE53160
OG0001796	AENJA_24046, AENJA_08003	MOUSE28626, MOUSE28627, MOUSE28625, MOUSE21653
OG0001798	AENJA_08367, AENJA_24416	MOUSE01640, MOUSE01643, MOUSE01641, MOUSE01642, MOUSE51381, MOUSE51383, MOUSE51384
OG0001799	AENJA_08605	MOUSE04333, MOUSE04334, MOUSE37887, MOUSE37886, MOUSE37885, MOUSE20014
OG0001800	AENJA_09181	MOUSE40725, MOUSE40724, MOUSE23456, MOUSE01755
OG0001801	AENJA_09455	MOUSE31116, MOUSE31118, MOUSE45815, MOUSE45814, MOUSE39454, MOUSE39455, MOUSE31002, MOUSE31001, MOUSE31117
OG0001802	AENJA_09560, AENJA_23064	MOUSE14990, MOUSE14992, MOUSE14991, MOUSE14993
OG0001803	AENJA_09994, AENJA_09997	MOUSE40588, MOUSE40590, MOUSE40589, MOUSE40587, MOUSE36891, MOUSE36892, MOUSE11476, MOUSE11483
OG0001804	AENJA_10202	MOUSE04574, MOUSE04572, MOUSE04571, MOUSE04570, MOUSE04575, MOUSE04573, MOUSE01050, MOUSE01051, MOUSE01049
OG0001805	AENJA_10542	MOUSE02149, MOUSE44430, MOUSE44431, MOUSE02150
OG0001806	AENJA_10903	MOUSE39241, MOUSE39238, MOUSE39239, MOUSE39237, MOUSE39246, MOUSE39242, MOUSE31161, MOUSE39240, MOUSE28357, MOUSE39247, MOUSE39248, MOUSE39245, MOUSE31163, MOUSE31162
OG0001807	AENJA_12201	MOUSE05508
OG0001808	AENJA_13026	MOUSE37157, MOUSE37153, MOUSE37152, MOUSE37156, MOUSE33210, MOUSE33212, MOUSE33214, MOUSE33211, MOUSE33213
OG0001809	AENJA_13412	MOUSE23989, MOUSE23990, MOUSE23988, MOUSE23992
OG0001810	AENJA_13786	MOUSE38994, MOUSE38992, MOUSE38989, MOUSE38997, MOUSE38996, MOUSE38991, MOUSE38990, MOUSE22263, MOUSE22262
OG0001812	AENJA_14467, AENJA_14466, AENJA_14468	MOUSE50710, MOUSE50707, MOUSE50709, MOUSE50706, MOUSE50708
OG0001814	AENJA_26556	MOUSE05495, MOUSE05496, MOUSE05498, MOUSE05497, MOUSE39915, MOUSE39914, MOUSE39918
OG0001815	AENJA_15476	MOUSE43170, MOUSE49932, MOUSE07061
OG0001816	AENJA_15931	MOUSE10461, MOUSE10460, MOUSE10462, MOUSE10463
OG0001817	AENJA_17964	MOUSE46237, MOUSE46235, MOUSE42290, MOUSE42292, MOUSE42291, MOUSE42293, MOUSE42294
OG0001818	AENJA_18459	MOUSE18124, MOUSE08126, MOUSE18122
OG0001819	AENJA_19342	MOUSE02896, MOUSE02893, MOUSE02895, MOUSE02894, MOUSE02892, MOUSE26225, MOUSE26224, MOUSE26223
OG0001820	AENJA_19468, AENJA_19465, AENJA_19466	MOUSE39944, MOUSE39979, MOUSE39980, MOUSE00899, MOUSE00900
OG0001821	AENJA_21035	MOUSE14101, MOUSE14102
OG0001822	AENJA_21678	MOUSE14303, MOUSE14304, MOUSE14305
OG0001823	AENJA_22880	MOUSE32903, MOUSE32902, MOUSE32901
OG0001825	AENJA_23001	MOUSE21706, MOUSE13716, MOUSE21707, MOUSE21713, MOUSE21708, MOUSE21710, MOUSE21712, MOUSE21709, MOUSE21711
OG0001826	AENJA_23249	MOUSE22679, MOUSE22677, MOUSE22678, MOUSE55040, MOUSE55041
OG0001827	AENJA_23535	MOUSE25615, MOUSE25620, MOUSE25619, MOUSE25616, MOUSE25617, MOUSE25618, MOUSE25622, MOUSE25621, MOUSE25623
OG0001828	AENJA_23757	MOUSE11364, MOUSE11363
OG0001829	AENJA_24206	MOUSE49227, MOUSE49228, MOUSE49681, MOUSE49682, MOUSE49683
OG0001830	AENJA_25556	MOUSE18946, MOUSE06747, MOUSE06746, MOUSE06745
OG0001831	AENJA_25733	MOUSE17110, MOUSE17114, MOUSE04759, MOUSE04760, MOUSE04757, MOUSE04758, MOUSE04761
OG0001846	AENJA_23250, AENJA_00173	MOUSE28184, MOUSE06622, MOUSE06623, MOUSE28185
OG0001848	AENJA_12672	MOUSE18885
OG0001848	AENJA_19651	MOUSE20448
OG0001851	AENJA_18108	MOUSE52487, MOUSE52484, MOUSE52485, MOUSE52489
OG0001852	AENJA_01522, AENJA_13282, AENJA_18334	MOUSE02334, MOUSE02333, MOUSE52787, MOUSE52789, MOUSE52790, MOUSE52791, MOUSE52788
OG0001853	AENJA_03214, AENJA_13354	MOUSE13937, MOUSE28203
OG0001854	AENJA_20502, AENJA_08051, AENJA_22619, AENJA_04892, AENJA_16241, AENJA_22636, AENJA_03291, AENJA_26517, AENJA_20181, AENJA_07616, AENJA_12416, AENJA_20525, AENJA_18496	MOUSE14913, MOUSE14910, MOUSE14911, MOUSE14909, MOUSE14912
OG0001856	AENJA_04493	MOUSE38674, MOUSE06385, MOUSE06384
OG0001857	AENJA_04553	MOUSE13677, MOUSE06586, MOUSE06585, MOUSE13679, MOUSE13680, MOUSE13676, MOUSE13675
OG0001858	AENJA_04702	MOUSE02854, MOUSE02853, MOUSE02855
OG0001861	AENJA_25398, AENJA_11706, AENJA_05340	MOUSE24714
OG0001862	AENJA_06207	MOUSE47356, MOUSE47355, MOUSE30171, MOUSE44636
OG0001863	AENJA_14971	MOUSE35559
OG0001864	AENJA_07207	MOUSE18964, MOUSE18963, MOUSE29120
OG0001865	AENJA_07271	MOUSE03470, MOUSE29668, MOUSE29666, MOUSE29669, MOUSE29667, MOUSE38857, MOUSE38859, MOUSE38858
OG0001866	AENJA_07311	MOUSE16525
OG0001867	AENJA_07397	MOUSE38486, MOUSE38488, MOUSE05986, MOUSE05985
OG0001868	AENJA_07733	MOUSE12397, MOUSE12398, MOUSE12399
OG0001869	AENJA_07813	MOUSE34831, MOUSE34829, MOUSE34830, MOUSE34828
OG0001870	AENJA_07921	MOUSE13748, MOUSE13747, MOUSE34101, MOUSE21733
OG0001871	AENJA_07935, AENJA_18281	MOUSE38822, MOUSE38821, MOUSE38817, MOUSE38818, MOUSE38820, MOUSE38815, MOUSE48077, MOUSE38819
OG0001871	AENJA_25546	MOUSE38816
OG0001872	AENJA_08322	MOUSE53450
OG0001873	AENJA_08353, AENJA_24095	MOUSE18632, MOUSE18633
OG0001874	AENJA_08461	MOUSE16013
OG0001875	AENJA_09123	MOUSE26424
OG0001875	AENJA_16491	MOUSE31667
OG0001876	AENJA_09312	MOUSE06826, MOUSE06823, MOUSE06825, MOUSE06824
OG0001877	AENJA_09356	MOUSE07737, MOUSE07735, MOUSE07736, MOUSE18147, MOUSE18149, MOUSE18148, MOUSE18150, MOUSE18146, MOUSE24606
OG0001878	AENJA_09652	MOUSE38891, MOUSE38890, MOUSE38892, MOUSE54571, MOUSE48040, MOUSE48041, MOUSE48042
OG0001879	AENJA_10214	MOUSE37569
OG0001881	AENJA_11391	MOUSE41966, MOUSE41965, MOUSE41963, MOUSE41961, MOUSE41964, MOUSE41962, MOUSE41960, MOUSE45953, MOUSE45950, MOUSE45948, MOUSE45951, MOUSE45949, MOUSE45952, MOUSE23534, MOUSE23535
OG0001882	AENJA_13635	MOUSE05194, MOUSE05195, MOUSE26369, MOUSE26370
OG0001883	AENJA_14004	MOUSE46143, MOUSE06117, MOUSE14053, MOUSE06114, MOUSE06116, MOUSE06115
OG0001884	AENJA_14156	MOUSE29275, MOUSE29274, MOUSE28631, MOUSE28632, MOUSE28630, MOUSE28633
OG0001886	AENJA_14779	MOUSE25611, MOUSE25612, MOUSE25613, MOUSE31720, MOUSE31721, MOUSE31719
OG0001887	AENJA_15098	MOUSE19400, MOUSE13026, MOUSE55191, MOUSE36387, MOUSE36388
OG0001889	AENJA_16220	MOUSE06075, MOUSE16966, MOUSE16965
OG0001890	AENJA_16222	MOUSE39429, MOUSE39430, MOUSE39432, MOUSE39431, MOUSE31023, MOUSE31022, MOUSE31024, MOUSE27225, MOUSE27226
OG0001892	AENJA_17692	MOUSE15825, MOUSE15826, MOUSE00616, MOUSE00614, MOUSE00615
OG0001893	AENJA_19715	MOUSE17637, MOUSE17638, MOUSE17639, MOUSE17635, MOUSE17636
OG0001894	AENJA_21040	MOUSE03152, MOUSE21288, MOUSE21287
OG0001895	AENJA_22777	MOUSE28966
OG0001896	AENJA_22934	MOUSE25495, MOUSE25494, MOUSE24198, MOUSE24197
OG0001897	AENJA_24823	MOUSE30391, MOUSE30394, MOUSE30395, MOUSE30390, MOUSE30393, MOUSE30396, MOUSE30392, MOUSE01330, MOUSE09404, MOUSE09405, MOUSE27707, MOUSE27706
OG0001898	AENJA_25485	MOUSE43447, MOUSE43446, MOUSE43448
OG0001899	AENJA_25912	MOUSE07168, MOUSE07171
OG0001913	AENJA_00224	MOUSE44796, MOUSE44795, MOUSE44798, MOUSE44799, MOUSE44801, MOUSE44800, MOUSE44797, MOUSE44793, MOUSE44794
OG0001914	AENJA_20686	MOUSE16633
OG0001914	AENJA_00249	MOUSE15125
OG0001915	AENJA_00588	MOUSE19458, MOUSE55245, MOUSE07778, MOUSE07770, MOUSE07771, MOUSE07804, MOUSE07795, MOUSE07796, MOUSE07782, MOUSE07793, MOUSE07794, MOUSE07775, MOUSE07779, MOUSE07783, MOUSE07806, MOUSE07781, MOUSE07805, MOUSE07777
OG0001916	AENJA_10036	MOUSE07224, MOUSE07226
OG0001916	AENJA_00736	MOUSE07225, MOUSE43114, MOUSE43113, MOUSE43112
OG0001917	AENJA_01170	MOUSE33111, MOUSE48906, MOUSE48506
OG0001918	AENJA_08485	MOUSE22456
OG0001918	AENJA_16586	MOUSE23363
OG0001919	AENJA_02076	MOUSE11109, MOUSE11110, MOUSE11108, MOUSE11107
OG0001920	AENJA_26833	MOUSE50415
OG0001923	AENJA_03271	MOUSE50355, MOUSE50356, MOUSE50353, MOUSE48653, MOUSE48650, MOUSE48654, MOUSE50354
OG0001925	AENJA_04307	MOUSE23269, MOUSE08712, MOUSE08714, MOUSE02404, MOUSE02403
OG0001926	AENJA_04624	MOUSE31804, MOUSE31806
OG0001928	AENJA_05549	MOUSE00263
OG0001929	AENJA_13809	MOUSE17383, MOUSE17378, MOUSE17375, MOUSE17382
OG0001930	AENJA_06548	MOUSE44781, MOUSE44780, MOUSE44779, MOUSE44777, MOUSE44778
OG0001933	AENJA_07871	MOUSE49020, MOUSE49018, MOUSE49019, MOUSE49021, MOUSE49022
OG0001934	AENJA_08721	MOUSE17185, MOUSE17180, MOUSE17181, MOUSE39420, MOUSE39421, MOUSE39419, MOUSE39423, MOUSE17182
OG0001935	AENJA_16826	MOUSE49902, MOUSE49903
OG0001935	AENJA_08803	MOUSE21277
OG0001936	AENJA_09069	MOUSE47972, MOUSE47974, MOUSE47973
OG0001937	AENJA_09118	MOUSE15741, MOUSE15740
OG0001938	AENJA_09456	MOUSE27035, MOUSE27034, MOUSE27036
OG0001939	AENJA_09829	MOUSE49645, MOUSE49646
OG0001940	AENJA_10312	MOUSE37993, MOUSE42327, MOUSE32240
OG0001941	AENJA_10713	MOUSE22272, MOUSE22275, MOUSE22274, MOUSE22273, MOUSE53035, MOUSE53036, MOUSE53033, MOUSE53038, MOUSE53034, MOUSE53032
OG0001943	AENJA_12411	MOUSE18600, MOUSE18597, MOUSE18594, MOUSE18598, MOUSE18595, MOUSE28503, MOUSE28502
OG0001944	AENJA_12452	MOUSE28051, MOUSE28050
OG0001945	AENJA_12644, AENJA_24575	MOUSE16016, MOUSE52098, MOUSE52091, MOUSE52096, MOUSE52097, MOUSE52095, MOUSE52093
OG0001946	AENJA_12969	MOUSE19569, MOUSE11051, MOUSE11053, MOUSE31440, MOUSE31438, MOUSE31450, MOUSE31452, MOUSE31439
OG0001947	AENJA_13122	MOUSE52530, MOUSE52531, MOUSE52527, MOUSE52526, MOUSE14523, MOUSE14522
OG0001948	AENJA_14319	MOUSE07527
OG0001948	AENJA_17928	MOUSE43397, MOUSE07525, MOUSE07526, MOUSE07524, MOUSE49941, MOUSE49942, MOUSE20169
OG0001949	AENJA_14418	MOUSE37432, MOUSE37424, MOUSE37426, MOUSE37427, MOUSE37429, MOUSE37423, MOUSE37428, MOUSE37430, MOUSE37425, MOUSE37431, MOUSE04611, MOUSE04610
OG0001950	AENJA_14900	MOUSE50430, MOUSE50432, MOUSE50431, MOUSE32607, MOUSE31354, MOUSE31353
OG0001951	AENJA_15959	MOUSE14693, MOUSE14692, MOUSE53152, MOUSE53150, MOUSE53151
OG0001952	AENJA_16307	MOUSE00606, MOUSE00605
OG0001953	AENJA_16687	MOUSE15154
OG0001953	AENJA_16686	MOUSE03982, MOUSE03981, MOUSE15156, MOUSE15155, MOUSE15153, MOUSE15152
OG0001955	AENJA_17038	MOUSE27609, MOUSE27608
OG0001956	AENJA_17146	MOUSE19638
OG0001957	AENJA_17381	MOUSE20036, MOUSE20035, MOUSE04600, MOUSE04599, MOUSE37368, MOUSE37366, MOUSE37367
OG0001958	AENJA_17819	MOUSE38376, MOUSE38377, MOUSE22720, MOUSE47503
OG0001959	AENJA_18014	MOUSE03473, MOUSE03475, MOUSE03474, MOUSE21927, MOUSE21928, MOUSE54166, MOUSE36998, MOUSE36999, MOUSE36997
OG0001961	AENJA_18261	MOUSE14488, MOUSE14489, MOUSE14487, MOUSE14486, MOUSE14485, MOUSE23652, MOUSE23653
OG0001962	AENJA_18299	MOUSE54631, MOUSE12494, MOUSE12493, MOUSE33980
OG0001963	AENJA_18795	MOUSE30478, MOUSE30477, MOUSE30480, MOUSE30476, MOUSE30479, MOUSE51706, MOUSE33017, MOUSE33018, MOUSE33016
OG0001964	AENJA_20596	MOUSE19120, MOUSE19119, MOUSE00726, MOUSE00725, MOUSE00724, MOUSE19116, MOUSE19118
OG0001965	AENJA_21031, AENJA_26304	MOUSE06458, MOUSE06450, MOUSE06452, MOUSE06449, MOUSE06464, MOUSE06463
OG0001966	AENJA_21166	MOUSE37083, MOUSE37082, MOUSE37080, MOUSE17410, MOUSE17411, MOUSE37081
OG0001967	AENJA_22714	MOUSE33199, MOUSE33200
OG0001968	AENJA_22770	MOUSE21418, MOUSE21417, MOUSE25564, MOUSE25563, MOUSE25562, MOUSE25565
OG0001969	AENJA_23560	MOUSE19157, MOUSE01472, MOUSE01470, MOUSE01471
OG0001970	AENJA_24796	MOUSE07070, MOUSE07069, MOUSE20161, MOUSE28053, MOUSE07071
OG0001971	AENJA_26115	MOUSE01497, MOUSE19641, MOUSE19642, MOUSE51973
OG0001972	AENJA_26436	MOUSE35089, MOUSE35093
OG0001985	AENJA_00265	MOUSE37868, MOUSE38198, MOUSE37869, MOUSE37867, MOUSE38197, MOUSE38196, MOUSE38195, MOUSE38194, MOUSE37870
OG0001986	AENJA_24570, AENJA_22460, AENJA_09255, AENJA_24019, AENJA_05477, AENJA_23041, AENJA_00294, AENJA_05042, AENJA_06153, AENJA_00828, AENJA_18789, AENJA_09284, AENJA_21178, AENJA_22461, AENJA_25463, AENJA_00618, AENJA_22801, AENJA_10055, AENJA_26591, AENJA_23184, AENJA_19156, AENJA_04523, AENJA_03013, AENJA_12429, AENJA_25383, AENJA_20483, AENJA_01769, AENJA_17684	MOUSE31236, MOUSE31238, MOUSE31237
OG0001987	AENJA_00303	MOUSE02742, MOUSE02741, MOUSE46425, MOUSE46426, MOUSE20029
OG0001988	AENJA_00356	MOUSE13503
OG0001989	AENJA_01331	MOUSE01911, MOUSE01910, MOUSE01908, MOUSE17252
OG0001990	AENJA_09415	MOUSE28277, MOUSE28278, MOUSE28274, MOUSE28280, MOUSE28279
OG0001991	AENJA_04869	MOUSE28572
OG0001992	AENJA_04726, AENJA_03071	MOUSE18241
OG0001993	AENJA_03401	MOUSE40327, MOUSE40324, MOUSE40325, MOUSE40326, MOUSE19185, MOUSE00909, MOUSE40328
OG0001994	AENJA_03433, AENJA_03430	MOUSE37537, MOUSE04718, MOUSE04715, MOUSE04716, MOUSE04717
OG0001997	AENJA_08405	MOUSE07967, MOUSE07962, MOUSE07966, MOUSE07963, MOUSE07964, MOUSE07965
OG0001998	AENJA_04890	MOUSE32621, MOUSE32624, MOUSE32622, MOUSE32623, MOUSE46491, MOUSE46493, MOUSE46492
OG0001999	AENJA_14288	MOUSE38646
OG0001999	AENJA_06057	MOUSE20476, MOUSE20475
OG0002000	AENJA_09407	MOUSE10391, MOUSE10392
OG0002001	AENJA_07130	MOUSE02426, MOUSE02425
OG0002001	AENJA_13848	MOUSE03790, MOUSE03789, MOUSE03792
OG0002002	AENJA_09337, AENJA_07305	MOUSE23079, MOUSE45110, MOUSE45111
OG0002003	AENJA_07348, AENJA_16965	MOUSE27809, MOUSE27810, MOUSE27518, MOUSE27519, MOUSE27517
OG0002005	AENJA_08069	MOUSE21103, MOUSE47804
OG0002006	AENJA_08834	MOUSE05504, MOUSE05502, MOUSE05503
OG0002007	AENJA_08990	MOUSE31419, MOUSE31421, MOUSE31420, MOUSE31418, MOUSE11029, MOUSE11028
OG0002010	AENJA_11279	MOUSE14268, MOUSE06265, MOUSE06264, MOUSE06263, MOUSE06268, MOUSE06267, MOUSE15014
OG0002011	AENJA_11419	MOUSE28931, MOUSE12369, MOUSE12370, MOUSE12374, MOUSE12373, MOUSE12372, MOUSE12371
OG0002012	AENJA_11623	MOUSE20563, MOUSE02726
OG0002014	AENJA_13118	MOUSE06915, MOUSE06916, MOUSE06919, MOUSE06920, MOUSE06922, MOUSE06917, MOUSE06918, MOUSE31211, MOUSE31210, MOUSE31209, MOUSE31208, MOUSE10913, MOUSE10914, MOUSE10915
OG0002015	AENJA_13757	MOUSE16981, MOUSE14162, MOUSE16983
OG0002016	AENJA_13775	MOUSE36909, MOUSE36907, MOUSE36906, MOUSE36908, MOUSE03360, MOUSE03361, MOUSE03359, MOUSE41158, MOUSE41157, MOUSE41156
OG0002017	AENJA_13858	MOUSE34862, MOUSE34861, MOUSE41379, MOUSE41380, MOUSE52307, MOUSE52306
OG0002018	AENJA_13942	MOUSE48720, MOUSE13046, MOUSE19410
OG0002019	AENJA_14020	MOUSE13301, MOUSE13304, MOUSE05562, MOUSE05561, MOUSE05558, MOUSE05559, MOUSE05560
OG0002020	AENJA_14430	MOUSE03156, MOUSE21293, MOUSE21292
OG0002022	AENJA_24175, AENJA_16609	MOUSE23898, MOUSE23899, MOUSE23891, MOUSE23892, MOUSE23897, MOUSE23893, MOUSE23894, MOUSE23896, MOUSE23895
OG0002023	AENJA_16732	MOUSE43134, MOUSE43133, MOUSE43135, MOUSE20426, MOUSE24527, MOUSE24530
OG0002024	AENJA_16927	MOUSE23929, MOUSE23928, MOUSE23931, MOUSE23935, MOUSE23934, MOUSE23933, MOUSE23932, MOUSE25882, MOUSE25883, MOUSE25885, MOUSE25884
OG0002025	AENJA_16933	MOUSE46172
OG0002026	AENJA_17399, AENJA_20637	MOUSE54721, MOUSE54720, MOUSE47746, MOUSE47747
OG0002027	AENJA_17663	MOUSE54729, MOUSE54728, MOUSE12849, MOUSE12847, MOUSE12848, MOUSE29437
OG0002028	AENJA_17773	MOUSE28064, MOUSE28063
OG0002029	AENJA_23173	MOUSE17396, MOUSE17397, MOUSE17395, MOUSE17394
OG0002030	AENJA_19423	MOUSE33204, MOUSE50335, MOUSE50337, MOUSE50336, MOUSE48615, MOUSE20826
OG0002031	AENJA_20118	MOUSE05700, MOUSE05698, MOUSE05705, MOUSE05706, MOUSE05703, MOUSE05701, MOUSE05707, MOUSE05704, MOUSE05702, MOUSE05699, MOUSE35279
OG0002032	AENJA_20630	MOUSE50992, MOUSE50993
OG0002033	AENJA_21656	MOUSE02423
OG0002035	AENJA_24470	MOUSE33255, MOUSE33259, MOUSE33260, MOUSE33258, MOUSE10551, MOUSE10553, MOUSE10554
OG0002036	AENJA_25210	MOUSE07028, MOUSE07029, MOUSE07027, MOUSE42738, MOUSE42737
