Orthogroup	SCHMD	DANRE
OG0006108	SCHMD01135	DANRE09233
OG0006111	SCHMD08002	DANRE00805
OG0006112	SCHMD08098	DANRE12711
OG0006113	SCHMD19939, SCHMD12223	DANRE24651, DANRE24652, DANRE24653
OG0006115	SCHMD11076, SCHMD17247	DANRE18916
OG0006116	SCHMD23071, SCHMD20841	DANRE19983
OG0006118	SCHMD01132	DANRE13598
OG0006119	SCHMD11970	DANRE06328, DANRE06329
OG0006120	SCHMD01574	DANRE04888, DANRE04887
OG0006121	SCHMD07418	DANRE20242
OG0006122	SCHMD04954	DANRE03702
OG0006123	SCHMD01986	DANRE06435
OG0006124	SCHMD06412	DANRE17897, DANRE17898
OG0006125	SCHMD18618	DANRE34373
OG0006127	SCHMD21305	DANRE12645, DANRE12644
OG0006128	SCHMD10897	DANRE25427
OG0006134	SCHMD03678	DANRE10582, DANRE10584, DANRE10583
OG0006136	SCHMD24287, SCHMD09864	DANRE43216, DANRE43217
OG0006137	SCHMD12111, SCHMD06962	DANRE13724, DANRE13723
OG0006141	SCHMD14525	DANRE25157
OG0006144	SCHMD00428, SCHMD04861	DANRE37479
OG0006145	SCHMD01605	DANRE22910
OG0006146	SCHMD09246	DANRE04972, DANRE04971
OG0006147	SCHMD22070	DANRE01741
OG0006148	SCHMD13560, SCHMD22230	DANRE00422
OG0006152	SCHMD06866	DANRE23287, DANRE23286
OG0006153	SCHMD01641	DANRE15824, DANRE07083
OG0006155	SCHMD16795, SCHMD26962	DANRE09888, DANRE09887
OG0006156	SCHMD29805, SCHMD27333, SCHMD28193, SCHMD01937	DANRE05993, DANRE05992
OG0006158	SCHMD08900	DANRE18011, DANRE11810
OG0006159	SCHMD22266	DANRE35670
OG0006160	SCHMD05454	DANRE30910
OG0006163	SCHMD15384	DANRE25987, DANRE25986, DANRE38409
OG0006164	SCHMD06001	DANRE38641
OG0006165	SCHMD04333, SCHMD04332	DANRE22494, DANRE22493, DANRE22492
OG0006167	SCHMD07995	DANRE23739, DANRE23740, DANRE16382, DANRE16381
OG0006168	SCHMD15829, SCHMD10612, SCHMD12485	DANRE30290, DANRE30289
OG0006177	SCHMD21293	DANRE37713, DANRE37714
OG0006180	SCHMD14399, SCHMD04884	DANRE26681, DANRE26680
OG0006181	SCHMD26424, SCHMD08051, SCHMD08084	DANRE13257
OG0006183	SCHMD11899	DANRE29713, DANRE29714
OG0006184	SCHMD09309	DANRE35470, DANRE35469, DANRE35467, DANRE35468
OG0006185	SCHMD16220, SCHMD19381	DANRE27169, DANRE27168, DANRE27167
OG0006186	SCHMD00394	DANRE40100, DANRE40101
OG0006187	SCHMD19315, SCHMD19316, SCHMD07885	DANRE13904
OG0006188	SCHMD05423	DANRE07386, DANRE43366
OG0006189	SCHMD01559	DANRE28624, DANRE35629, DANRE35630, DANRE35631
OG0006191	SCHMD07313	DANRE39537
OG0006192	SCHMD08338	DANRE05771, DANRE05775
OG0006196	SCHMD07676	DANRE07513
OG0006198	SCHMD06672, SCHMD06669, SCHMD06670	DANRE04521, DANRE04520
OG0006199	SCHMD04415, SCHMD04413	DANRE03649
OG0006202	SCHMD08868	DANRE27776
OG0006204	SCHMD16863	DANRE03153, DANRE03154
OG0006205	SCHMD14314	DANRE33863
OG0006209	SCHMD08326, SCHMD23138	DANRE34587, DANRE00320
OG0006215	SCHMD09655	DANRE33253, DANRE33254
OG0006216	SCHMD09510	DANRE02603
OG0006217	SCHMD21927, SCHMD16840	DANRE02455
OG0006219	SCHMD06440	DANRE21451, DANRE21452, DANRE21450
OG0006220	SCHMD21546, SCHMD14506, SCHMD14507, SCHMD10957	DANRE42935
OG0006221	SCHMD00700	DANRE10344, DANRE29145, DANRE29144, DANRE03350
OG0006224	SCHMD00469	DANRE23192
OG0006226	SCHMD17067, SCHMD16763	DANRE00424
OG0006227	SCHMD16189, SCHMD22872, SCHMD24494	DANRE34044
OG0006229	SCHMD17318, SCHMD23866	DANRE15936
OG0006230	SCHMD02493	DANRE41675, DANRE41674
OG0006233	SCHMD06980	DANRE36490
OG0006234	SCHMD13683, SCHMD14118	DANRE17683
OG0006235	SCHMD04538	DANRE25558, DANRE25557
OG0006239	SCHMD01406	DANRE12665, DANRE12667, DANRE12666
OG0006240	SCHMD29814	DANRE36672, DANRE36673
OG0006246	SCHMD00484	DANRE00449
OG0006247	SCHMD22174	DANRE19272
OG0006248	SCHMD12206, SCHMD10060	DANRE06880, DANRE06881
OG0006249	SCHMD14060, SCHMD13478, SCHMD08757	DANRE03718, DANRE03719
OG0006250	SCHMD16390	DANRE07127
OG0006252	SCHMD16745, SCHMD16993	DANRE09470, DANRE09471
OG0006253	SCHMD09135	DANRE36480, DANRE36479
OG0006254	SCHMD04705	DANRE29341
OG0006258	SCHMD05887	DANRE19030
OG0006259	SCHMD06837	DANRE18871
OG0006260	SCHMD09985, SCHMD17439	DANRE22086
OG0006261	SCHMD24384	DANRE13096, DANRE30739, DANRE02264
OG0006263	SCHMD00121	DANRE24117, DANRE24118
OG0006267	SCHMD03685	DANRE00418
OG0006268	SCHMD06847	DANRE40754
OG0006269	SCHMD04606	DANRE36731, DANRE36732
OG0006271	SCHMD07857	DANRE35905
OG0006274	SCHMD00455	DANRE43313, DANRE25054
OG0006275	SCHMD29462, SCHMD24813, SCHMD16649	DANRE11416
OG0006277	SCHMD24774	DANRE08231, DANRE08230, DANRE08233, DANRE08232
OG0006279	SCHMD04231	DANRE42307
OG0006280	SCHMD15524, SCHMD19210	DANRE17962
OG0006281	SCHMD02340	DANRE20618
OG0006282	SCHMD08230	DANRE01823
OG0006283	SCHMD06325	DANRE23890
OG0006284	SCHMD20607, SCHMD19598	DANRE42627
OG0006285	SCHMD01607, SCHMD01606	DANRE35155
OG0006286	SCHMD01297, SCHMD01298	DANRE24625, DANRE24626
OG0006287	SCHMD02771	DANRE10741
OG0006289	SCHMD08039	DANRE02205, DANRE02206
OG0006290	SCHMD00955	DANRE23006
OG0006291	SCHMD09043	DANRE39977
OG0006293	SCHMD16297	DANRE00138, DANRE00137
OG0006294	SCHMD15450, SCHMD16229	DANRE18822, DANRE18821
OG0006295	SCHMD02966	DANRE19856
OG0006297	SCHMD09759	DANRE36621
OG0006298	SCHMD01046, SCHMD24624	DANRE01607, DANRE01606
OG0006301	SCHMD09923	DANRE12054, DANRE12053, DANRE12051
OG0006304	SCHMD06368	DANRE11152, DANRE17438, DANRE17440, DANRE17439
OG0006305	SCHMD12627	DANRE22040, DANRE22039, DANRE15982
OG0006306	SCHMD12510, SCHMD15396	DANRE10076
OG0006310	SCHMD12354	DANRE39114, DANRE39115
OG0006311	SCHMD23312	DANRE25002
OG0006313	SCHMD09169	DANRE10086
OG0006314	SCHMD08096	DANRE42304
OG0006315	SCHMD05407	DANRE11260
OG0006316	SCHMD26139, SCHMD20052	DANRE00198, DANRE00199
OG0006319	SCHMD10541, SCHMD13166	DANRE40452, DANRE40453
OG0006321	SCHMD08365	DANRE38570, DANRE10578
OG0006322	SCHMD10221	DANRE20598
OG0006323	SCHMD04105	DANRE37133, DANRE37132, DANRE37131
OG0006325	SCHMD16004	DANRE35198, DANRE35197
OG0006327	SCHMD15773	DANRE21374
OG0006329	SCHMD08342	DANRE39682
OG0006330	SCHMD08411	DANRE39085
OG0006331	SCHMD09182, SCHMD12138	DANRE13138
OG0006332	SCHMD14581	DANRE37684, DANRE37685, DANRE37686
OG0006334	SCHMD05752	DANRE16756
OG0006335	SCHMD11650, SCHMD08469	DANRE36579
OG0006337	SCHMD11987, SCHMD11989	DANRE34797
OG0006340	SCHMD19432	DANRE05946
OG0006341	SCHMD05125	DANRE16542
OG0006344	SCHMD21084, SCHMD09358	DANRE39214, DANRE27258
OG0006346	SCHMD01626	DANRE34135
OG0006347	SCHMD07723	DANRE02099
OG0006349	SCHMD05182	DANRE40582
OG0006350	SCHMD09296	DANRE09366, DANRE09365
OG0006351	SCHMD06816	DANRE06008, DANRE42386, DANRE42388, DANRE42387, DANRE06007
OG0006352	SCHMD07373	DANRE16502, DANRE16503, DANRE06201
OG0006353	SCHMD10639	DANRE07948
OG0006360	SCHMD08060	DANRE43226
OG0006362	SCHMD03337	DANRE10073
OG0006363	SCHMD19238	DANRE00890
OG0006364	SCHMD06510, SCHMD06511	DANRE41213, DANRE41212
OG0006365	SCHMD14860	DANRE20484
OG0006370	SCHMD28920	DANRE38769, DANRE38768
OG0006372	SCHMD07447	DANRE15208
OG0006375	SCHMD00652	DANRE03585, DANRE03583, DANRE03582, DANRE03584
OG0006376	SCHMD06608	DANRE39853
OG0006377	SCHMD10116	DANRE19336
OG0006378	SCHMD10668, SCHMD11255	DANRE19595
OG0006379	SCHMD18267	DANRE11669
OG0006381	SCHMD24227, SCHMD16114	DANRE30686, DANRE12585
OG0006383	SCHMD26033, SCHMD18774	DANRE00009
OG0006386	SCHMD13835, SCHMD19804	DANRE39443, DANRE39444
OG0006387	SCHMD14692	DANRE05852, DANRE05851
OG0006392	SCHMD15116, SCHMD12579	DANRE41904
OG0006395	SCHMD08199	DANRE22284, DANRE22283
OG0006401	SCHMD19581, SCHMD26470	DANRE15389, DANRE23781
OG0006402	SCHMD13826, SCHMD09114	DANRE15996
OG0006406	SCHMD27566	DANRE03696
OG0006408	SCHMD11225	DANRE17799
OG0006414	SCHMD18742	DANRE19245, DANRE12927, DANRE12923, DANRE34345, DANRE03526
OG0006416	SCHMD03354	DANRE24129
OG0006443	SCHMD12255, SCHMD24636, SCHMD25778	DANRE00893, DANRE00894
OG0006448	SCHMD18654	DANRE27832
OG0006449	SCHMD06362	DANRE14730, DANRE14731
OG0006452	SCHMD23102, SCHMD15046	DANRE02762, DANRE22799
OG0006454	SCHMD07698, SCHMD07699	DANRE08298, DANRE34951
OG0006456	SCHMD11711, SCHMD17298, SCHMD12535	DANRE14385
OG0006457	SCHMD16313	DANRE28856
OG0006459	SCHMD21368	DANRE25979, DANRE25980
OG0006461	SCHMD19693, SCHMD11861	DANRE40456
OG0006462	SCHMD07729	DANRE03375, DANRE30415
OG0006463	SCHMD07130	DANRE19402, DANRE19401
OG0006464	SCHMD12787, SCHMD19777	DANRE22250
OG0006465	SCHMD28077, SCHMD07507	DANRE02945, DANRE02946, DANRE02944
OG0006467	SCHMD04209	DANRE39298
OG0006469	SCHMD02780	DANRE16763
OG0006470	SCHMD16861	DANRE15907
OG0006470	SCHMD16860	DANRE15908
OG0006472	SCHMD23852, SCHMD12162	DANRE38202, DANRE38201
OG0006474	SCHMD03155, SCHMD23229, SCHMD24070	DANRE39677
OG0006475	SCHMD12763	DANRE24226
OG0006476	SCHMD29103, SCHMD25388	DANRE01065, DANRE01064
OG0006478	SCHMD01744	DANRE29720
OG0006479	SCHMD20030	DANRE22957, DANRE22955, DANRE22956
OG0006480	SCHMD01088	DANRE22037
OG0006481	SCHMD02855	DANRE34163
OG0006482	SCHMD06492	DANRE18945, DANRE18946
OG0006484	SCHMD26840, SCHMD17566, SCHMD19702, SCHMD29583, SCHMD24056	DANRE40128, DANRE40556, DANRE40561, DANRE40560
OG0006486	SCHMD12934, SCHMD02395	DANRE36064, DANRE35988
OG0006488	SCHMD29514, SCHMD21588	DANRE07587, DANRE07586
OG0006490	SCHMD00433	DANRE30998, DANRE30997
OG0006501	SCHMD05406	DANRE08955
OG0006503	SCHMD07908	DANRE07132, DANRE07133, DANRE07134
OG0006505	SCHMD08554, SCHMD08796	DANRE03734, DANRE26394
OG0006507	SCHMD22063	DANRE22794
OG0006509	SCHMD13705	DANRE23625
OG0006510	SCHMD11921	DANRE36871
OG0006511	SCHMD03048	DANRE37056
OG0006512	SCHMD12217, SCHMD11205	DANRE29342
OG0006514	SCHMD08264	DANRE07332
OG0006515	SCHMD03249	DANRE04926, DANRE04925, DANRE04924
OG0006517	SCHMD00950	DANRE28275, DANRE28276
OG0006518	SCHMD03959	DANRE05484
OG0006519	SCHMD25528	DANRE17603, DANRE17604
OG0006520	SCHMD00155	DANRE01097, DANRE01098
OG0006523	SCHMD12246, SCHMD13301	DANRE13254
OG0006525	SCHMD21904	DANRE39739
OG0006526	SCHMD14233	DANRE13639
OG0006527	SCHMD10447, SCHMD13054	DANRE03126
OG0006528	SCHMD09670	DANRE15366
OG0006531	SCHMD00423, SCHMD00419	DANRE31049, DANRE31050, DANRE12470
OG0006532	SCHMD27245	DANRE02116
OG0006536	SCHMD28548	DANRE16747
OG0006537	SCHMD07012	DANRE16803, DANRE16802, DANRE16800, DANRE16801
OG0006538	SCHMD09434	DANRE01948
OG0006540	SCHMD24252, SCHMD19265	DANRE43223
OG0006542	SCHMD07956	DANRE01099
OG0006543	SCHMD05909	DANRE04511
OG0006544	SCHMD05488	DANRE36922, DANRE36923, DANRE36921
OG0006545	SCHMD08819	DANRE14779
OG0006546	SCHMD22666, SCHMD26503	DANRE17452, DANRE17453, DANRE17454
OG0006547	SCHMD01454	DANRE01017, DANRE01016
OG0006549	SCHMD07432	DANRE30654
OG0006550	SCHMD05608	DANRE31528, DANRE31529, DANRE31527
OG0006552	SCHMD16090	DANRE19095
OG0006553	SCHMD03817	DANRE15584, DANRE15585, DANRE30044
OG0006554	SCHMD10460, SCHMD23338, SCHMD12851, SCHMD13974	DANRE19522
OG0006556	SCHMD10898, SCHMD08118	DANRE11973, DANRE11974, DANRE11975
OG0006557	SCHMD15751	DANRE25073, DANRE25074, DANRE25072
OG0006561	SCHMD07629	DANRE18058
OG0006563	SCHMD08352	DANRE28810, DANRE28809
OG0006564	SCHMD15011	DANRE07932, DANRE07931, DANRE07933
OG0006566	SCHMD10136, SCHMD13813	DANRE29055
OG0006567	SCHMD25728, SCHMD21897, SCHMD15731	DANRE01679
OG0006570	SCHMD12205, SCHMD05328	DANRE14648
OG0006571	SCHMD00180, SCHMD27487	DANRE33971
OG0006573	SCHMD10554	DANRE34641
OG0006574	SCHMD18201	DANRE21767, DANRE21766, DANRE21765
OG0006579	SCHMD11335, SCHMD14843	DANRE39282
OG0006583	SCHMD08738	DANRE17390
OG0006586	SCHMD14590	DANRE26201, DANRE26199, DANRE26200
OG0006588	SCHMD29130	DANRE22756
OG0006590	SCHMD02740	DANRE25511
OG0006591	SCHMD02097	DANRE10350
OG0006593	SCHMD08560	DANRE26311, DANRE26312
OG0006594	SCHMD00507	DANRE39229, DANRE39227, DANRE39230, DANRE39228
OG0006595	SCHMD08252	DANRE04332, DANRE04333
OG0006596	SCHMD05657	DANRE36993
OG0006597	SCHMD04098	DANRE06998
OG0006598	SCHMD23134	DANRE34799, DANRE34800
OG0006599	SCHMD28680	DANRE35346, DANRE40652, DANRE40653, DANRE40651
OG0006600	SCHMD12543, SCHMD20580	DANRE04050
OG0006603	SCHMD13311, SCHMD24906	DANRE39335
OG0006604	SCHMD12610	DANRE08282, DANRE08283
OG0006606	SCHMD11990	DANRE12518
OG0006607	SCHMD00025	DANRE10066, DANRE10065
OG0006608	SCHMD21063	DANRE12270, DANRE27630
OG0006610	SCHMD10412	DANRE15476, DANRE15475
OG0006614	SCHMD05476	DANRE32921, DANRE32922, DANRE32923, DANRE32924
OG0006615	SCHMD02189	DANRE14777, DANRE14778
OG0006616	SCHMD12397	DANRE26673
OG0006619	SCHMD14686	DANRE24678
OG0006621	SCHMD06932	DANRE35047
OG0006622	SCHMD16418, SCHMD16456	DANRE06401
OG0006623	SCHMD00154	DANRE25920
OG0006624	SCHMD28658, SCHMD27359	DANRE10511, DANRE10512
OG0006626	SCHMD05850	DANRE25071
OG0006628	SCHMD10378	DANRE25218, DANRE38495
OG0006630	SCHMD02436	DANRE13211
OG0006632	SCHMD11914, SCHMD18633	DANRE06687, DANRE06688, DANRE15628, DANRE07374
OG0006633	SCHMD06460	DANRE26873, DANRE26872, DANRE26871
OG0006636	SCHMD09363	DANRE09302
OG0006637	SCHMD17064, SCHMD26047	DANRE04008, DANRE04009
OG0006640	SCHMD09877	DANRE39218
OG0006646	SCHMD10329	DANRE37654, DANRE37653
OG0006647	SCHMD12770, SCHMD12371	DANRE13576
OG0006648	SCHMD23341	DANRE09069, DANRE09068
OG0006651	SCHMD07289, SCHMD06082	DANRE00823, DANRE00822
OG0006652	SCHMD08119	DANRE04727, DANRE04728, DANRE40360
OG0006653	SCHMD04276, SCHMD04275	DANRE28306
OG0006655	SCHMD00645	DANRE12365
OG0006658	SCHMD07703, SCHMD19832	DANRE11677, DANRE18834
OG0006662	SCHMD11088, SCHMD02344	DANRE00965
OG0006663	SCHMD05461	DANRE08633, DANRE08634
OG0006664	SCHMD01212	DANRE03439
OG0006666	SCHMD00843	DANRE21287
OG0006667	SCHMD02023	DANRE26598
OG0006668	SCHMD00035	DANRE16558, DANRE16559
OG0006669	SCHMD15456	DANRE19000, DANRE18999
OG0006670	SCHMD06283	DANRE40208, DANRE40209
OG0006673	SCHMD11139, SCHMD01947	DANRE00592, DANRE39690
OG0006677	SCHMD28844	DANRE09349
OG0006678	SCHMD02351	DANRE28792
OG0006680	SCHMD07321, SCHMD04365	DANRE35503
OG0006683	SCHMD12055	DANRE40259
OG0006684	SCHMD03196	DANRE30786
OG0006686	SCHMD05511	DANRE18994, DANRE18993, DANRE18992
OG0006688	SCHMD02782	DANRE37962
OG0006689	SCHMD09875, SCHMD00797, SCHMD11694	DANRE12368
OG0006690	SCHMD02600	DANRE23373, DANRE23374, DANRE23375
OG0006691	SCHMD14621	DANRE03684
OG0006692	SCHMD15336	DANRE15155, DANRE15154
OG0006693	SCHMD00589	DANRE16672
OG0006694	SCHMD05629	DANRE18391
OG0006695	SCHMD06025	DANRE07414
OG0006697	SCHMD19994, SCHMD13817, SCHMD29045	DANRE04313, DANRE10885
OG0006698	SCHMD12118	DANRE09646, DANRE09648, DANRE09647
OG0006700	SCHMD29051, SCHMD15433, SCHMD27357	DANRE13266, DANRE26751
OG0006702	SCHMD29672	DANRE15041
OG0006703	SCHMD00739	DANRE39207
OG0006705	SCHMD14770, SCHMD13114	DANRE36324
OG0006706	SCHMD12854	DANRE26557
OG0006707	SCHMD19389	DANRE41014, DANRE41015
OG0006708	SCHMD01518	DANRE09074, DANRE09073
OG0006709	SCHMD06005	DANRE42754, DANRE42753
OG0006712	SCHMD13757	DANRE23043
OG0006713	SCHMD16767, SCHMD28912, SCHMD01013, SCHMD16768	DANRE18050, DANRE07856
OG0006717	SCHMD09869	DANRE07244, DANRE07245, DANRE07243
OG0006718	SCHMD28286	DANRE04447
OG0006720	SCHMD15330, SCHMD18737	DANRE36497
OG0006721	SCHMD06116	DANRE28349
OG0006722	SCHMD18971, SCHMD24284	DANRE37554, DANRE37553
OG0006723	SCHMD12671	DANRE39823
OG0006725	SCHMD15226	DANRE36705
OG0006726	SCHMD22403	DANRE18406, DANRE18407
OG0006728	SCHMD09693	DANRE09817
OG0006729	SCHMD09997, SCHMD07849	DANRE40632
OG0006730	SCHMD15242	DANRE40426
OG0006731	SCHMD21262, SCHMD19367	DANRE08686, DANRE08687, DANRE08688, DANRE08689
OG0006733	SCHMD02938	DANRE19895, DANRE19894, DANRE19893, DANRE06825
OG0006734	SCHMD13149, SCHMD15306	DANRE11967
OG0006735	SCHMD23549, SCHMD18150, SCHMD22619	DANRE01761
OG0006736	SCHMD17556, SCHMD11091	DANRE15188
OG0006737	SCHMD05655	DANRE03073, DANRE03074, DANRE03072
OG0006741	SCHMD21104, SCHMD16448, SCHMD23684, SCHMD14241, SCHMD07000	DANRE22261
OG0006742	SCHMD14364	DANRE06943, DANRE15666
OG0006743	SCHMD06609	DANRE39842
OG0006749	SCHMD17570, SCHMD17569	DANRE28961, DANRE28962
OG0006750	SCHMD04443, SCHMD17273, SCHMD07663	DANRE18340
OG0006752	SCHMD12442	DANRE34984
OG0006753	SCHMD08285	DANRE11805, DANRE11806
OG0006754	SCHMD13342	DANRE09950, DANRE13577
OG0006755	SCHMD10228	DANRE35544
OG0006757	SCHMD08426	DANRE13143, DANRE13144
OG0006758	SCHMD05008, SCHMD10024	DANRE22084
OG0006761	SCHMD13526	DANRE15637, DANRE15639, DANRE15638
OG0006764	SCHMD22289	DANRE06709, DANRE06710, DANRE06711
OG0006766	SCHMD07248	DANRE20282, DANRE20283
OG0006768	SCHMD03977	DANRE10387
OG0006771	SCHMD07804, SCHMD15553	DANRE22622, DANRE22623, DANRE18444, DANRE18443, DANRE18442
OG0006772	SCHMD01476	DANRE16400
OG0006776	SCHMD10792	DANRE29920, DANRE29919, DANRE29918
OG0006777	SCHMD08214	DANRE19888
OG0006780	SCHMD13525, SCHMD14457	DANRE11139, DANRE11138
OG0006791	SCHMD15752	DANRE22117, DANRE07395, DANRE22118
OG0006826	SCHMD05426	DANRE20199, DANRE20200
OG0006829	SCHMD18846	DANRE06462
OG0006830	SCHMD01740	DANRE20293
OG0006833	SCHMD25705, SCHMD22029	DANRE39031
OG0006835	SCHMD11727, SCHMD11726	DANRE15207
OG0006839	SCHMD11239	DANRE15731
OG0006842	SCHMD07853	DANRE16946
OG0006843	SCHMD10166	DANRE00575
OG0006844	SCHMD10998	DANRE25978, DANRE25977
OG0006846	SCHMD24471	DANRE11134
OG0006847	SCHMD10920	DANRE40951, DANRE40949, DANRE40950
OG0006848	SCHMD15273, SCHMD24879	DANRE04636, DANRE20561
OG0006851	SCHMD13891, SCHMD10310	DANRE11826, DANRE11827, DANRE11012, DANRE03308
OG0006853	SCHMD21179	DANRE30632
OG0006856	SCHMD03115	DANRE24719
OG0006857	SCHMD03719	DANRE21322, DANRE21323, DANRE21320, DANRE21321
OG0006858	SCHMD17672	DANRE13260, DANRE13259
OG0006860	SCHMD14888, SCHMD01768	DANRE39348
OG0006862	SCHMD08954	DANRE05434, DANRE05435
OG0006864	SCHMD09900	DANRE30356
OG0006867	SCHMD19722	DANRE04670, DANRE04669
OG0006871	SCHMD19715	DANRE36314
OG0006874	SCHMD00242	DANRE02204
OG0006875	SCHMD14340	DANRE19819
OG0006876	SCHMD01180	DANRE36350
OG0006877	SCHMD28894, SCHMD14652	DANRE25161
OG0006878	SCHMD07673	DANRE26618
OG0006881	SCHMD13107	DANRE07877
OG0006882	SCHMD08215	DANRE12968, DANRE12967
OG0006883	SCHMD04789	DANRE11548
OG0006886	SCHMD04628	DANRE33750
OG0006887	SCHMD02004	DANRE35935
OG0006889	SCHMD19490	DANRE12508
OG0006890	SCHMD09977	DANRE04449
OG0006891	SCHMD16311	DANRE15280, DANRE15279
OG0006892	SCHMD06736, SCHMD03941	DANRE42353
OG0006894	SCHMD08244	DANRE04254, DANRE04253
OG0006895	SCHMD25533, SCHMD25532	DANRE04051
OG0006897	SCHMD14554	DANRE34848, DANRE34849, DANRE34850
OG0006900	SCHMD12706, SCHMD20696, SCHMD15238	DANRE17615, DANRE17616
OG0006901	SCHMD00150	DANRE42359, DANRE42358
OG0006902	SCHMD09576	DANRE40997
OG0006906	SCHMD01345	DANRE35097
OG0006909	SCHMD08896, SCHMD03475	DANRE40335
OG0006914	SCHMD02005	DANRE00540, DANRE00539
OG0006917	SCHMD15444, SCHMD23496	DANRE08924
OG0006918	SCHMD02128	DANRE09402
OG0006919	SCHMD04163	DANRE03724
OG0006920	SCHMD07640	DANRE41930
OG0006923	SCHMD18989, SCHMD10987	DANRE14202
OG0006924	SCHMD07270	DANRE34932
OG0006926	SCHMD18025, SCHMD24077	DANRE14985
OG0006927	SCHMD05483	DANRE28369
OG0006931	SCHMD09823	DANRE18816
OG0006934	SCHMD02940	DANRE42873
OG0006937	SCHMD07394	DANRE39416
OG0006938	SCHMD13105	DANRE01654
OG0006939	SCHMD19736, SCHMD17847	DANRE05866, DANRE05865
OG0006942	SCHMD05106	DANRE40029
OG0006945	SCHMD20350, SCHMD21540	DANRE42360
OG0006946	SCHMD03034	DANRE00393, DANRE00394, DANRE00392
OG0006948	SCHMD10039	DANRE05810
OG0006949	SCHMD04433	DANRE12732
OG0006951	SCHMD04285	DANRE14887, DANRE14889, DANRE14888
OG0006952	SCHMD00571	DANRE14759
OG0006954	SCHMD05444	DANRE11015
OG0006955	SCHMD01359	DANRE30983
OG0006957	SCHMD21016, SCHMD16664	DANRE06715, DANRE06716
OG0006958	SCHMD10483	DANRE35182
OG0006959	SCHMD14675, SCHMD12735	DANRE37495
OG0006960	SCHMD15792, SCHMD13924	DANRE42368, DANRE42367
OG0006962	SCHMD02602	DANRE02782
OG0006964	SCHMD05582, SCHMD05580	DANRE09142
OG0006965	SCHMD16583, SCHMD28209	DANRE34544, DANRE34543
OG0006966	SCHMD17179	DANRE12258
OG0006967	SCHMD06876	DANRE03623, DANRE03622
OG0006968	SCHMD05918	DANRE26323
OG0006973	SCHMD01554	DANRE17252
OG0006975	SCHMD29017	DANRE09037
OG0006977	SCHMD21617, SCHMD19289	DANRE02258
OG0006979	SCHMD02713	DANRE38972
OG0006980	SCHMD03927	DANRE26295
OG0006984	SCHMD21798	DANRE37712, DANRE25429
OG0006985	SCHMD00305	DANRE02673
OG0006987	SCHMD04010	DANRE18282, DANRE18283
OG0006989	SCHMD08387	DANRE21381
OG0006990	SCHMD14019	DANRE17525, DANRE17526, DANRE17527
OG0006991	SCHMD09527	DANRE22662, DANRE22663, DANRE22661
OG0006993	SCHMD16078, SCHMD15851	DANRE08645
OG0006995	SCHMD08291	DANRE14381, DANRE14382
OG0006996	SCHMD07655	DANRE04792
OG0006999	SCHMD09727, SCHMD09154	DANRE10373, DANRE10372
OG0007001	SCHMD11191	DANRE31299
OG0007002	SCHMD00096	DANRE19224, DANRE19223
OG0007003	SCHMD03229	DANRE38881
OG0007005	SCHMD03780	DANRE07555, DANRE07554
OG0007009	SCHMD28218, SCHMD00500	DANRE35325
OG0007012	SCHMD16864	DANRE37825, DANRE37827, DANRE37828, DANRE37826
OG0007013	SCHMD20292, SCHMD25075	DANRE04152
OG0007015	SCHMD09946	DANRE22599, DANRE22598
OG0007020	SCHMD29169	DANRE35391, DANRE35392
OG0007022	SCHMD06207	DANRE01733
OG0007023	SCHMD13414	DANRE21295
OG0007024	SCHMD18147	DANRE25046
OG0007025	SCHMD00852	DANRE39883
OG0007027	SCHMD11009, SCHMD20294, SCHMD17664	DANRE41272
OG0007028	SCHMD16323	DANRE27455
OG0007030	SCHMD11171	DANRE15794
OG0007033	SCHMD17177, SCHMD07596	DANRE18803, DANRE18804
OG0007037	SCHMD08275	DANRE42762
OG0007039	SCHMD24759	DANRE18016
OG0007040	SCHMD17930	DANRE34356
OG0007043	SCHMD05387	DANRE04197
OG0007046	SCHMD16357, SCHMD12630	DANRE11415
OG0007047	SCHMD10322	DANRE14646
OG0007049	SCHMD09136, SCHMD15529	DANRE12279, DANRE12278
OG0007050	SCHMD12036	DANRE07383, DANRE07382
OG0007051	SCHMD25312, SCHMD19337	DANRE09885
OG0007053	SCHMD05149	DANRE29142
OG0007054	SCHMD03628	DANRE29653, DANRE29652
OG0007055	SCHMD11222	DANRE33530
OG0007057	SCHMD19149, SCHMD23584, SCHMD21225, SCHMD10094, SCHMD17575	DANRE37617
OG0007061	SCHMD27956	DANRE22042, DANRE22041
OG0007062	SCHMD05231	DANRE13114, DANRE13113
OG0007063	SCHMD04487	DANRE09361
OG0007064	SCHMD12728	DANRE07304
OG0007065	SCHMD08144	DANRE12615, DANRE12616
OG0007066	SCHMD15229, SCHMD16841	DANRE19801
OG0007067	SCHMD09674	DANRE39351
OG0007068	SCHMD10943	DANRE39233, DANRE39232
OG0007070	SCHMD08393	DANRE26939
OG0007071	SCHMD18666	DANRE11841
OG0007073	SCHMD06841	DANRE08821
OG0007077	SCHMD03291, SCHMD23670	DANRE17836, DANRE17837
OG0007078	SCHMD12751, SCHMD12753	DANRE10502
OG0007084	SCHMD10181	DANRE36884, DANRE36883
OG0007087	SCHMD09273	DANRE10796
OG0007088	SCHMD06882	DANRE27920
OG0007089	SCHMD15126	DANRE07652, DANRE07651
