Orthogroup	LYTVA_ok	ORYLA
OG0006513	LYTVA_28137	ORYLA18476
OG0006514	LYTVA_01073	ORYLA20423
OG0006516	LYTVA_11733	ORYLA10111, ORYLA10110
OG0006517	LYTVA_16158	ORYLA06301
OG0006518	LYTVA_28173	ORYLA19034
OG0006519	LYTVA_10465	ORYLA11456
OG0006520	LYTVA_21292	ORYLA04037
OG0006523	LYTVA_08627	ORYLA03670
OG0006524	LYTVA_04484	ORYLA14673
OG0006525	LYTVA_08087	ORYLA16237
OG0006527	LYTVA_21728	ORYLA16408
OG0006528	LYTVA_09484	ORYLA08757
OG0006530	LYTVA_15081, LYTVA_03086	ORYLA06110
OG0006532	LYTVA_17206, LYTVA_14261	ORYLA12770
OG0006536	LYTVA_00601	ORYLA00277
OG0006538	LYTVA_09279, LYTVA_09562	ORYLA12235
OG0006540	LYTVA_09467	ORYLA04334
OG0006542	LYTVA_21291	ORYLA04038
OG0006543	LYTVA_04135	ORYLA05121
OG0006544	LYTVA_14693	ORYLA13799
OG0006545	LYTVA_01760	ORYLA01750
OG0006547	LYTVA_14740	ORYLA04432
OG0006549	LYTVA_18867, LYTVA_12605	ORYLA10840
OG0006550	LYTVA_13032	ORYLA11254
OG0006551	LYTVA_13998	ORYLA09374
OG0006552	LYTVA_26407, LYTVA_24481	ORYLA02423
OG0006553	LYTVA_29930	ORYLA00553
OG0006554	LYTVA_12888	ORYLA02770
OG0006555	LYTVA_16831	ORYLA08557
OG0006556	LYTVA_26732	ORYLA10590
OG0006557	LYTVA_12631	ORYLA17641
OG0006559	LYTVA_03268	ORYLA13088, ORYLA02615
OG0006560	LYTVA_08974	ORYLA11992
OG0006561	LYTVA_24027	ORYLA11401
OG0006562	LYTVA_19964	ORYLA02977
OG0006563	LYTVA_18929	ORYLA12120
OG0006564	LYTVA_17098	ORYLA03066
OG0006565	LYTVA_13713	ORYLA19532, ORYLA14158
OG0006566	LYTVA_09754	ORYLA16816
OG0006567	LYTVA_28343	ORYLA14215
OG0006568	LYTVA_06190	ORYLA00111
OG0006569	LYTVA_03300	ORYLA04751
OG0006570	LYTVA_13429, LYTVA_29990	ORYLA02088
OG0006571	LYTVA_08745, LYTVA_10211	ORYLA18093
OG0006573	LYTVA_09033	ORYLA04375
OG0006574	LYTVA_00840	ORYLA13477
OG0006578	LYTVA_22950	ORYLA02514
OG0006579	LYTVA_08994	ORYLA07356
OG0006580	LYTVA_10761	ORYLA18562
OG0006581	LYTVA_23340	ORYLA14939
OG0006583	LYTVA_06366, LYTVA_06364	ORYLA11606
OG0006584	LYTVA_16648, LYTVA_29363	ORYLA05604
OG0006585	LYTVA_02487	ORYLA04761
OG0006586	LYTVA_28714	ORYLA14580
OG0006587	LYTVA_05539, LYTVA_05540	ORYLA03374
OG0006589	LYTVA_06627	ORYLA19520
OG0006590	LYTVA_05645	ORYLA15302
OG0006591	LYTVA_12165	ORYLA05510
OG0006592	LYTVA_26345, LYTVA_15825	ORYLA15483
OG0006593	LYTVA_06771	ORYLA07057
OG0006595	LYTVA_09564	ORYLA08079
OG0006598	LYTVA_06758	ORYLA17695
OG0006599	LYTVA_06203, LYTVA_14788	ORYLA17550, ORYLA17318
OG0006601	LYTVA_17737	ORYLA10284
OG0006602	LYTVA_05608	ORYLA00714
OG0006603	LYTVA_08641, LYTVA_04115	ORYLA15058
OG0006604	LYTVA_12633	ORYLA03264
OG0006605	LYTVA_28789	ORYLA07521
OG0006606	LYTVA_25434	ORYLA15309
OG0006607	LYTVA_15137	ORYLA05978
OG0006609	LYTVA_22539, LYTVA_17868	ORYLA09197
OG0006610	LYTVA_13093	ORYLA00548
OG0006611	LYTVA_27380	ORYLA16098
OG0006612	LYTVA_10377	ORYLA12921
OG0006613	LYTVA_10927	ORYLA12182
OG0006614	LYTVA_25195	ORYLA10829
OG0006615	LYTVA_28757	ORYLA01747
OG0006616	LYTVA_09876	ORYLA06592
OG0006619	LYTVA_15850	ORYLA06288
OG0006621	LYTVA_17213	ORYLA04538
OG0006622	LYTVA_03022	ORYLA04282
OG0006623	LYTVA_20399	ORYLA14630
OG0006624	LYTVA_18192	ORYLA06131, ORYLA06132
OG0006625	LYTVA_28210, LYTVA_28205	ORYLA12231
OG0006626	LYTVA_27488	ORYLA17629
OG0006627	LYTVA_27904, LYTVA_23869	ORYLA17509
OG0006628	LYTVA_28784	ORYLA12154
OG0006630	LYTVA_19052	ORYLA12196
OG0006631	LYTVA_04170	ORYLA09701
OG0006632	LYTVA_27328	ORYLA01518, ORYLA01497
OG0006633	LYTVA_27702	ORYLA06549
OG0006634	LYTVA_16289, LYTVA_15116	ORYLA05221
OG0006635	LYTVA_05243	ORYLA17870
OG0006636	LYTVA_25039	ORYLA05802
OG0006637	LYTVA_27827	ORYLA08373
OG0006640	LYTVA_26611	ORYLA07344
OG0006641	LYTVA_08574	ORYLA10252
OG0006642	LYTVA_06650	ORYLA04894
OG0006645	LYTVA_04436	ORYLA05680
OG0006646	LYTVA_02342	ORYLA12692, ORYLA12691
OG0006649	LYTVA_03225	ORYLA16663
OG0006650	LYTVA_09029, LYTVA_07472	ORYLA15299
OG0006651	LYTVA_15341	ORYLA04105
OG0006653	LYTVA_16261	ORYLA06299
OG0006654	LYTVA_16871, LYTVA_29076	ORYLA11524
OG0006655	LYTVA_26567	ORYLA17342
OG0006657	LYTVA_16841	ORYLA17971
OG0006658	LYTVA_06859	ORYLA11434
OG0006660	LYTVA_18491	ORYLA13850
OG0006661	LYTVA_19764	ORYLA04185
OG0006662	LYTVA_17398, LYTVA_22679	ORYLA14512
OG0006663	LYTVA_20322	ORYLA03621
OG0006664	LYTVA_14742, LYTVA_25776	ORYLA09332
OG0006666	LYTVA_29336	ORYLA20165
OG0006668	LYTVA_18468	ORYLA08545
OG0006669	LYTVA_22893, LYTVA_02320	ORYLA02526
OG0006671	LYTVA_19311, LYTVA_06238	ORYLA18969
OG0006672	LYTVA_10481	ORYLA10362
OG0006673	LYTVA_21845	ORYLA17788
OG0006675	LYTVA_17630	ORYLA11228
OG0006677	LYTVA_28901	ORYLA05809
OG0006678	LYTVA_15419, LYTVA_15428	ORYLA16789
OG0006679	LYTVA_11018	ORYLA07862
OG0006681	LYTVA_17496, LYTVA_30119	ORYLA11715
OG0006683	LYTVA_28355, LYTVA_25958	ORYLA15512
OG0006684	LYTVA_16659	ORYLA11012
OG0006686	LYTVA_23375	ORYLA18912
OG0006687	LYTVA_26198	ORYLA05969
OG0006688	LYTVA_14540	ORYLA07474
OG0006689	LYTVA_01418	ORYLA14988
OG0006692	LYTVA_23399	ORYLA18541
OG0006693	LYTVA_27909, LYTVA_00873	ORYLA00439
OG0006694	LYTVA_24646, LYTVA_15455	ORYLA11331
OG0006695	LYTVA_15983	ORYLA03032
OG0006696	LYTVA_15759, LYTVA_01261	ORYLA04969, ORYLA10116
OG0006697	LYTVA_29458	ORYLA08123, ORYLA04932
OG0006698	LYTVA_17453	ORYLA05714
OG0006702	LYTVA_16976	ORYLA01940
OG0006703	LYTVA_11046	ORYLA09239
OG0006705	LYTVA_05456	ORYLA13053
OG0006706	LYTVA_06256	ORYLA06274
OG0006707	LYTVA_21353, LYTVA_05353	ORYLA15902
OG0006709	LYTVA_04967	ORYLA09857
OG0006710	LYTVA_22943	ORYLA07507
OG0006711	LYTVA_06285	ORYLA12230
OG0006712	LYTVA_17236	ORYLA16175
OG0006713	LYTVA_11734	ORYLA10516, ORYLA11956
OG0006714	LYTVA_07448	ORYLA03957, ORYLA01323
OG0006715	LYTVA_21903	ORYLA16203
OG0006716	LYTVA_15879	ORYLA07108
OG0006718	LYTVA_10471	ORYLA05056
OG0006719	LYTVA_17998	ORYLA00231
OG0006720	LYTVA_18202, LYTVA_11727	ORYLA13526
OG0006721	LYTVA_23599, LYTVA_16518	ORYLA06875
OG0006722	LYTVA_11244	ORYLA19383
OG0006725	LYTVA_04515	ORYLA13855
OG0006726	LYTVA_14167	ORYLA18866
OG0006727	LYTVA_03217	ORYLA11933
OG0006728	LYTVA_22872	ORYLA05670
OG0006729	LYTVA_10174	ORYLA17444
OG0006730	LYTVA_26842, LYTVA_09573	ORYLA15663
OG0006731	LYTVA_14636, LYTVA_20696	ORYLA05562
OG0006732	LYTVA_27994	ORYLA18287
OG0006733	LYTVA_04666	ORYLA01038
OG0006734	LYTVA_09848, LYTVA_16010, LYTVA_10461	ORYLA19310
OG0006737	LYTVA_29487	ORYLA08275
OG0006739	LYTVA_17045	ORYLA19509
OG0006741	LYTVA_07167	ORYLA14536
OG0006742	LYTVA_12227	ORYLA01030, ORYLA00302
OG0006743	LYTVA_12900	ORYLA15287
OG0006744	LYTVA_25656	ORYLA10819
OG0006745	LYTVA_14746	ORYLA13304
OG0006748	LYTVA_27286	ORYLA06901
OG0006749	LYTVA_12229	ORYLA16853
OG0006752	LYTVA_28315	ORYLA04133
OG0006753	LYTVA_13933	ORYLA10479
OG0006757	LYTVA_23576	ORYLA05170
OG0006760	LYTVA_07257, LYTVA_20797	ORYLA13106, ORYLA13107
OG0006761	LYTVA_06182	ORYLA00833
OG0006762	LYTVA_02692	ORYLA08143, ORYLA05165
OG0006763	LYTVA_22010	ORYLA02127, ORYLA05928, ORYLA16452
OG0006764	LYTVA_25681	ORYLA01520
OG0006766	LYTVA_28194	ORYLA04462
OG0006769	LYTVA_29698	ORYLA19703
OG0006770	LYTVA_04844	ORYLA12620
OG0006772	LYTVA_12214, LYTVA_14428	ORYLA00394
OG0006775	LYTVA_15090	ORYLA07771
OG0006776	LYTVA_22877	ORYLA16494
OG0006777	LYTVA_13418	ORYLA12364
OG0006780	LYTVA_14471, LYTVA_01364	ORYLA10161
OG0006787	LYTVA_11265	ORYLA05621, ORYLA05622, ORYLA08245
OG0006826	LYTVA_11589	ORYLA07190
OG0006827	LYTVA_29607, LYTVA_23359	ORYLA19112
OG0006828	LYTVA_18128	ORYLA19553
OG0006829	LYTVA_26171, LYTVA_11011	ORYLA20486
OG0006830	LYTVA_03690	ORYLA04099
OG0006831	LYTVA_11012	ORYLA05295
OG0006832	LYTVA_03098	ORYLA10081
OG0006837	LYTVA_26125, LYTVA_14948	ORYLA03273
OG0006838	LYTVA_08816	ORYLA16929
OG0006842	LYTVA_10835, LYTVA_21530	ORYLA00868
OG0006844	LYTVA_10802	ORYLA12172
OG0006845	LYTVA_21346	ORYLA04346
OG0006846	LYTVA_05173	ORYLA10163
OG0006850	LYTVA_19496	ORYLA00398, ORYLA00397
OG0006851	LYTVA_05387, LYTVA_26308	ORYLA08359
OG0006852	LYTVA_26432	ORYLA11028
OG0006853	LYTVA_07171	ORYLA19226
OG0006856	LYTVA_24415	ORYLA07978
OG0006857	LYTVA_12258	ORYLA09522
OG0006860	LYTVA_03678	ORYLA12394
OG0006861	LYTVA_16403, LYTVA_25528	ORYLA10051
OG0006862	LYTVA_26775	ORYLA10430
OG0006864	LYTVA_00261	ORYLA16704, ORYLA00881
OG0006865	LYTVA_05819	ORYLA08635
OG0006866	LYTVA_12396	ORYLA06893, ORYLA16133
OG0006869	LYTVA_01897	ORYLA15879
OG0006871	LYTVA_14404	ORYLA13504
OG0006872	LYTVA_01971	ORYLA15278, ORYLA15279
OG0006873	LYTVA_17188	ORYLA17413
OG0006874	LYTVA_28249	ORYLA14058
OG0006875	LYTVA_03423, LYTVA_15770	ORYLA04531
OG0006876	LYTVA_02849	ORYLA13231
OG0006877	LYTVA_19179	ORYLA14665
OG0006878	LYTVA_11522	ORYLA06366
OG0006879	LYTVA_26103	ORYLA11007
OG0006882	LYTVA_07357	ORYLA12470
OG0006887	LYTVA_13116	ORYLA18327
OG0006888	LYTVA_00517, LYTVA_00518	ORYLA13676
OG0006889	LYTVA_01644	ORYLA15285
OG0006890	LYTVA_18386	ORYLA05057
OG0006892	LYTVA_15888, LYTVA_26192	ORYLA18584
OG0006893	LYTVA_24058	ORYLA00800
OG0006894	LYTVA_09646	ORYLA19918
OG0006895	LYTVA_00144	ORYLA08207
OG0006896	LYTVA_24349	ORYLA07408
OG0006898	LYTVA_07336	ORYLA15253
OG0006899	LYTVA_21244	ORYLA01888, ORYLA07590
OG0006900	LYTVA_04930, LYTVA_08638	ORYLA10711
OG0006901	LYTVA_26182	ORYLA19363
OG0006903	LYTVA_12367	ORYLA05646, ORYLA07893, ORYLA16398
OG0006904	LYTVA_10834	ORYLA10752
OG0006905	LYTVA_15524, LYTVA_28132	ORYLA14337
OG0006906	LYTVA_06059, LYTVA_24234	ORYLA04358
OG0006907	LYTVA_03614, LYTVA_05381	ORYLA11869
OG0006908	LYTVA_27883	ORYLA04532
OG0006909	LYTVA_12899	ORYLA20226
OG0006911	LYTVA_16725, LYTVA_24818	ORYLA01075
OG0006912	LYTVA_23371	ORYLA13590
OG0006913	LYTVA_29960, LYTVA_18567	ORYLA06363
OG0006914	LYTVA_19647	ORYLA19783
OG0006917	LYTVA_21371	ORYLA18342
OG0006918	LYTVA_08198	ORYLA05445
OG0006919	LYTVA_22591	ORYLA19417
OG0006924	LYTVA_28512	ORYLA19320
OG0006925	LYTVA_15745	ORYLA10136
OG0006926	LYTVA_19475	ORYLA02117
OG0006930	LYTVA_06357	ORYLA17500, ORYLA17499
OG0006931	LYTVA_24387	ORYLA11673
OG0006932	LYTVA_25041	ORYLA16938
OG0006934	LYTVA_28488	ORYLA09930
OG0006935	LYTVA_12955	ORYLA10774
OG0006936	LYTVA_18797	ORYLA12502
OG0006937	LYTVA_10646	ORYLA09224
OG0006938	LYTVA_24454	ORYLA13900
OG0006939	LYTVA_09864	ORYLA10635
OG0006940	LYTVA_03459, LYTVA_25735	ORYLA07819
OG0006942	LYTVA_27753	ORYLA01085
OG0006943	LYTVA_03946, LYTVA_08311	ORYLA11269
OG0006944	LYTVA_17001	ORYLA15875
OG0006946	LYTVA_16720, LYTVA_12777	ORYLA02739
OG0006949	LYTVA_21246	ORYLA14891
OG0006951	LYTVA_07399	ORYLA01790
OG0006953	LYTVA_06163, LYTVA_00099	ORYLA04011
OG0006955	LYTVA_08321	ORYLA11271
OG0006957	LYTVA_15138	ORYLA01524
OG0006960	LYTVA_14371	ORYLA20075
OG0006962	LYTVA_04008, LYTVA_21258	ORYLA14243
OG0006964	LYTVA_06159	ORYLA06047
OG0006967	LYTVA_21312	ORYLA07736
OG0006968	LYTVA_08012	ORYLA07011
OG0006970	LYTVA_09988	ORYLA01120
OG0006971	LYTVA_20324	ORYLA17898
OG0006972	LYTVA_26752	ORYLA15222
OG0006973	LYTVA_29631	ORYLA11601
OG0006975	LYTVA_12975	ORYLA05959
OG0006976	LYTVA_21308	ORYLA11643
OG0006977	LYTVA_13712	ORYLA14070
OG0006979	LYTVA_23814	ORYLA18967
OG0006981	LYTVA_06536	ORYLA15231
OG0006982	LYTVA_29353	ORYLA08562, ORYLA08563
OG0006983	LYTVA_04126, LYTVA_12399	ORYLA15643
OG0006984	LYTVA_12065, LYTVA_09670	ORYLA15233, ORYLA12089, ORYLA14709
OG0006988	LYTVA_10584	ORYLA16944
OG0006989	LYTVA_20012	ORYLA09680
OG0006991	LYTVA_02424	ORYLA19862
OG0006992	LYTVA_18795	ORYLA07859, ORYLA07860
OG0006994	LYTVA_20166	ORYLA19038
OG0006995	LYTVA_16401	ORYLA01996
OG0006997	LYTVA_17736	ORYLA10925
OG0006999	LYTVA_28772	ORYLA05329
OG0007000	LYTVA_20475	ORYLA17381
OG0007001	LYTVA_06692	ORYLA10882
OG0007002	LYTVA_13388	ORYLA19238
OG0007003	LYTVA_05469	ORYLA15348, ORYLA12075
OG0007004	LYTVA_12825, LYTVA_12036	ORYLA09056
OG0007005	LYTVA_24522	ORYLA03067
OG0007007	LYTVA_14776	ORYLA19143
OG0007008	LYTVA_15804, LYTVA_29575	ORYLA20301
OG0007009	LYTVA_21384	ORYLA17311
OG0007011	LYTVA_09381	ORYLA03574
OG0007012	LYTVA_14288	ORYLA07702
OG0007013	LYTVA_08506	ORYLA08186
OG0007018	LYTVA_25072	ORYLA01330
OG0007021	LYTVA_03142	ORYLA09538
OG0007022	LYTVA_21360	ORYLA14380
OG0007023	LYTVA_18718	ORYLA13776
OG0007024	LYTVA_19875	ORYLA14743
OG0007025	LYTVA_21668, LYTVA_06308	ORYLA19770
OG0007026	LYTVA_14407, LYTVA_15405, LYTVA_28480	ORYLA15372
OG0007027	LYTVA_04486	ORYLA15909
OG0007028	LYTVA_14210	ORYLA06937
OG0007029	LYTVA_04037	ORYLA14229
OG0007030	LYTVA_01479, LYTVA_10244	ORYLA00487
OG0007031	LYTVA_28304	ORYLA12964
OG0007032	LYTVA_26058	ORYLA18196
OG0007033	LYTVA_03101, LYTVA_13194	ORYLA11802
OG0007034	LYTVA_11469	ORYLA13978
OG0007035	LYTVA_29982	ORYLA03436
OG0007036	LYTVA_23010	ORYLA01654
OG0007037	LYTVA_10072	ORYLA09849
OG0007040	LYTVA_11635	ORYLA15293
OG0007041	LYTVA_08520	ORYLA12169, ORYLA14638
OG0007042	LYTVA_10226	ORYLA05629
OG0007044	LYTVA_15729, LYTVA_04229	ORYLA19075
OG0007046	LYTVA_13334	ORYLA10686
OG0007047	LYTVA_02580	ORYLA02086
OG0007049	LYTVA_03854	ORYLA12565
OG0007052	LYTVA_27707, LYTVA_17367	ORYLA15339, ORYLA19989
OG0007053	LYTVA_18588	ORYLA16394
OG0007055	LYTVA_09990	ORYLA17619
OG0007058	LYTVA_24894	ORYLA03722
OG0007059	LYTVA_29456	ORYLA07836
OG0007060	LYTVA_21121, LYTVA_00825, LYTVA_25826, LYTVA_08605	ORYLA05548
OG0007061	LYTVA_00448	ORYLA00894
OG0007063	LYTVA_03435, LYTVA_04569	ORYLA05804
OG0007064	LYTVA_06177	ORYLA20409
OG0007066	LYTVA_04446	ORYLA02140
OG0007068	LYTVA_09404	ORYLA07348
OG0007069	LYTVA_12053	ORYLA10663
OG0007070	LYTVA_00406, LYTVA_00407	ORYLA06946
OG0007071	LYTVA_30209	ORYLA10456
OG0007072	LYTVA_13910, LYTVA_22708	ORYLA12666
OG0007073	LYTVA_27421	ORYLA03515
OG0007076	LYTVA_03998	ORYLA11263
OG0007077	LYTVA_15284	ORYLA12778
OG0007078	LYTVA_12361	ORYLA06143
OG0007080	LYTVA_18452, LYTVA_00714	ORYLA11474
OG0007082	LYTVA_19995	ORYLA19534
OG0007083	LYTVA_26952	ORYLA02087
OG0007086	LYTVA_03344	ORYLA15347
OG0007090	LYTVA_07259	ORYLA12938
OG0007091	LYTVA_15856, LYTVA_00688	ORYLA10611
OG0007092	LYTVA_30009	ORYLA11433
OG0007093	LYTVA_02317	ORYLA12432
OG0007094	LYTVA_10484	ORYLA10462
OG0007095	LYTVA_26694	ORYLA05795
OG0007096	LYTVA_21852	ORYLA13346, ORYLA06995
OG0007097	LYTVA_18947	ORYLA17535
OG0007099	LYTVA_18939	ORYLA00040
OG0007102	LYTVA_08090	ORYLA09553
OG0007104	LYTVA_30224, LYTVA_04647	ORYLA03154
OG0007106	LYTVA_18310	ORYLA13818
OG0007107	LYTVA_20795	ORYLA00560
OG0007108	LYTVA_09162	ORYLA04528
OG0007112	LYTVA_21113, LYTVA_17175	ORYLA19964
OG0007113	LYTVA_10291, LYTVA_23019	ORYLA15522, ORYLA13775
OG0007114	LYTVA_10798	ORYLA05387, ORYLA02077
OG0007115	LYTVA_03773	ORYLA05459, ORYLA05458
OG0007116	LYTVA_00813	ORYLA17044
OG0007117	LYTVA_13331	ORYLA11159
OG0007118	LYTVA_06751	ORYLA18746
OG0007120	LYTVA_01280	ORYLA02860
OG0007121	LYTVA_23219	ORYLA00087
OG0007122	LYTVA_11786	ORYLA15640
OG0007123	LYTVA_14860	ORYLA07878
OG0007125	LYTVA_15618	ORYLA13532
OG0007126	LYTVA_08493	ORYLA11848
OG0007128	LYTVA_25613	ORYLA02979
OG0007129	LYTVA_17050	ORYLA01220, ORYLA04646
OG0007131	LYTVA_16333	ORYLA17663
OG0007132	LYTVA_07096, LYTVA_10959	ORYLA02165
OG0007133	LYTVA_06766	ORYLA18527
OG0007134	LYTVA_20762, LYTVA_28832	ORYLA00740
OG0007135	LYTVA_14457	ORYLA12420
OG0007136	LYTVA_16524, LYTVA_20525	ORYLA14799
OG0007137	LYTVA_09390	ORYLA06230
OG0007139	LYTVA_25562	ORYLA20254
OG0007140	LYTVA_23363	ORYLA10308, ORYLA00270
OG0007141	LYTVA_16084	ORYLA17064
OG0007143	LYTVA_15805	ORYLA10676
OG0007145	LYTVA_15266, LYTVA_19982	ORYLA07062
OG0007147	LYTVA_11114	ORYLA14416
OG0007150	LYTVA_25594, LYTVA_18677	ORYLA12660
OG0007151	LYTVA_07846	ORYLA03573
OG0007153	LYTVA_30218, LYTVA_10839	ORYLA04856
OG0007154	LYTVA_07855, LYTVA_07854	ORYLA10421
OG0007158	LYTVA_24864	ORYLA02201
OG0007161	LYTVA_25409, LYTVA_03328	ORYLA15162
OG0007163	LYTVA_07875	ORYLA19100
OG0007164	LYTVA_21647	ORYLA09721, ORYLA12288
OG0007165	LYTVA_27280	ORYLA03664
OG0007166	LYTVA_08751, LYTVA_25662	ORYLA12340, ORYLA12341
OG0007168	LYTVA_13106	ORYLA09683
OG0007169	LYTVA_05891	ORYLA01808, ORYLA06145
OG0007171	LYTVA_13400	ORYLA05245
OG0007173	LYTVA_15493	ORYLA00375
OG0007177	LYTVA_10874	ORYLA10550
OG0007178	LYTVA_18565, LYTVA_28282	ORYLA13591
OG0007179	LYTVA_03339	ORYLA09261, ORYLA09260
OG0007181	LYTVA_11702	ORYLA15718
OG0007182	LYTVA_13310	ORYLA12514
OG0007183	LYTVA_17814, LYTVA_04494	ORYLA05418
OG0007186	LYTVA_19820	ORYLA08238
OG0007187	LYTVA_07722, LYTVA_23165	ORYLA14366
OG0007188	LYTVA_19548	ORYLA19593
OG0007189	LYTVA_08827	ORYLA00633
OG0007192	LYTVA_12538	ORYLA09692
OG0007198	LYTVA_26853, LYTVA_26234, LYTVA_07966	ORYLA18294
OG0007199	LYTVA_00515	ORYLA05345, ORYLA01726
OG0007200	LYTVA_09502	ORYLA08097
OG0007201	LYTVA_25108	ORYLA12849, ORYLA12850
OG0007209	LYTVA_12343	ORYLA00656, ORYLA00655
OG0007248	LYTVA_01206, LYTVA_22776	ORYLA06298
OG0007250	LYTVA_12323	ORYLA08747
OG0007251	LYTVA_10607	ORYLA06850
OG0007253	LYTVA_07358	ORYLA08898, ORYLA12436
OG0007254	LYTVA_17075	ORYLA11846
OG0007256	LYTVA_16363	ORYLA18423
OG0007258	LYTVA_04807	ORYLA02983
OG0007260	LYTVA_08717	ORYLA07375
OG0007261	LYTVA_16329	ORYLA00423
OG0007263	LYTVA_23147	ORYLA03034
OG0007264	LYTVA_15357	ORYLA15263
OG0007266	LYTVA_03338	ORYLA19225
OG0007267	LYTVA_02310	ORYLA14269
OG0007270	LYTVA_28460	ORYLA04915, ORYLA04916
OG0007271	LYTVA_24259	ORYLA06700
OG0007272	LYTVA_23152	ORYLA19327
OG0007273	LYTVA_24239, LYTVA_02079	ORYLA17133
OG0007274	LYTVA_00331	ORYLA01401
OG0007275	LYTVA_19066	ORYLA10992
OG0007280	LYTVA_21703	ORYLA06789
OG0007281	LYTVA_00393	ORYLA16781
OG0007282	LYTVA_20254	ORYLA17269
OG0007283	LYTVA_06398, LYTVA_22306	ORYLA16980, ORYLA00573
OG0007284	LYTVA_17810	ORYLA05432, ORYLA09535
OG0007285	LYTVA_06497	ORYLA05317
OG0007289	LYTVA_02881	ORYLA03622
OG0007291	LYTVA_21801	ORYLA15418
OG0007293	LYTVA_07215	ORYLA02154
OG0007294	LYTVA_23269	ORYLA09264
OG0007295	LYTVA_06189	ORYLA01411
OG0007296	LYTVA_20748, LYTVA_17621	ORYLA12441
OG0007298	LYTVA_07185	ORYLA00430
OG0007300	LYTVA_18529	ORYLA02105
OG0007303	LYTVA_10989	ORYLA18273
OG0007304	LYTVA_09281	ORYLA11541
OG0007306	LYTVA_16572	ORYLA04055
OG0007307	LYTVA_18744	ORYLA04750
OG0007308	LYTVA_15824, LYTVA_10193	ORYLA01818, ORYLA05605
OG0007312	LYTVA_25929	ORYLA16909
OG0007314	LYTVA_10156	ORYLA11660
OG0007316	LYTVA_17190	ORYLA07711
OG0007317	LYTVA_22574	ORYLA04703
OG0007318	LYTVA_12895	ORYLA14192
OG0007319	LYTVA_01930	ORYLA13973
OG0007320	LYTVA_07334	ORYLA19939
OG0007321	LYTVA_14764	ORYLA01035
OG0007322	LYTVA_23565	ORYLA12070
OG0007325	LYTVA_13185, LYTVA_25303	ORYLA12467
OG0007328	LYTVA_28320, LYTVA_17079	ORYLA04937
OG0007329	LYTVA_09881, LYTVA_17097	ORYLA05886
OG0007330	LYTVA_26367	ORYLA03139
OG0007331	LYTVA_05890	ORYLA11072
OG0007334	LYTVA_06945	ORYLA02101
OG0007336	LYTVA_26129	ORYLA05981
OG0007337	LYTVA_20082, LYTVA_05737	ORYLA11944
OG0007339	LYTVA_07201	ORYLA08865
OG0007340	LYTVA_14005	ORYLA01911
OG0007341	LYTVA_06630	ORYLA12520
OG0007342	LYTVA_13753	ORYLA17313
OG0007343	LYTVA_03841	ORYLA13486
OG0007345	LYTVA_09108	ORYLA19599
OG0007347	LYTVA_01386	ORYLA13816
OG0007348	LYTVA_09877	ORYLA12246
OG0007349	LYTVA_12788	ORYLA17364
OG0007351	LYTVA_29566	ORYLA06166
OG0007352	LYTVA_11993, LYTVA_09786	ORYLA18525, ORYLA00412
OG0007353	LYTVA_17240	ORYLA12576
OG0007354	LYTVA_23171	ORYLA09048
OG0007355	LYTVA_09986	ORYLA20163
OG0007356	LYTVA_06628	ORYLA13760
OG0007357	LYTVA_04535	ORYLA12581
OG0007358	LYTVA_02726	ORYLA17406
OG0007359	LYTVA_10799	ORYLA08850
OG0007360	LYTVA_01643	ORYLA06936
OG0007361	LYTVA_06556	ORYLA01623
OG0007363	LYTVA_06669	ORYLA06682
OG0007364	LYTVA_15849	ORYLA16985
OG0007365	LYTVA_02308, LYTVA_06457	ORYLA13386
OG0007366	LYTVA_11005	ORYLA12817
OG0007367	LYTVA_04852	ORYLA06765
OG0007368	LYTVA_17542, LYTVA_00624	ORYLA19704
OG0007369	LYTVA_19408, LYTVA_18884	ORYLA09751
OG0007370	LYTVA_06055	ORYLA03491
OG0007371	LYTVA_08968	ORYLA00696
OG0007372	LYTVA_18746	ORYLA03828
OG0007373	LYTVA_15629	ORYLA11366
OG0007374	LYTVA_08561	ORYLA02701
OG0007377	LYTVA_26494	ORYLA13383
OG0007379	LYTVA_05996, LYTVA_05995	ORYLA11999
OG0007380	LYTVA_29427	ORYLA12839
OG0007382	LYTVA_04728	ORYLA08742
OG0007385	LYTVA_19121	ORYLA12485
OG0007386	LYTVA_07566	ORYLA11303
OG0007387	LYTVA_11399	ORYLA19178
OG0007388	LYTVA_28469	ORYLA07499
OG0007389	LYTVA_27684	ORYLA02496
OG0007390	LYTVA_17759	ORYLA16509
OG0007391	LYTVA_27612	ORYLA04353
OG0007392	LYTVA_00208	ORYLA10645
OG0007393	LYTVA_16834	ORYLA10500
OG0007394	LYTVA_29547	ORYLA03499
OG0007395	LYTVA_10851	ORYLA08169
OG0007396	LYTVA_21805	ORYLA12727
OG0007397	LYTVA_06439	ORYLA08942
OG0007399	LYTVA_24113	ORYLA17904
OG0007400	LYTVA_13880	ORYLA08958
OG0007401	LYTVA_25998	ORYLA03561
OG0007402	LYTVA_04009	ORYLA08019, ORYLA08020
OG0007403	LYTVA_10578	ORYLA01385
OG0007405	LYTVA_23328	ORYLA15003
OG0007406	LYTVA_23327	ORYLA02660
OG0007407	LYTVA_24874	ORYLA05302
OG0007408	LYTVA_17573	ORYLA20365
