Orthogroup	LYTVA_ok	AMPFI_ok
OG0003653	LYTVA_15915	AMPFI_11406
OG0003654	LYTVA_07082	AMPFI_17684
OG0003655	LYTVA_23764	AMPFI_08590
OG0003656	LYTVA_05217	AMPFI_15780
OG0003658	LYTVA_02606	AMPFI_13106
OG0003660	LYTVA_24357	AMPFI_24383, AMPFI_21513
OG0003660	LYTVA_24356	AMPFI_24288
OG0003661	LYTVA_05212	AMPFI_09102
OG0003662	LYTVA_07996	AMPFI_13941
OG0003664	LYTVA_05022	AMPFI_25223
OG0003665	LYTVA_24002, LYTVA_20570, LYTVA_22013, LYTVA_13004, LYTVA_23792	AMPFI_01410
OG0003666	LYTVA_14443	AMPFI_10136
OG0003668	LYTVA_23185	AMPFI_07166
OG0003669	LYTVA_20979, LYTVA_00369	AMPFI_11157
OG0003670	LYTVA_04322	AMPFI_20733, AMPFI_02015, AMPFI_17913, AMPFI_18620
OG0003671	LYTVA_20433	AMPFI_00179
OG0003672	LYTVA_28748	AMPFI_09980
OG0003673	LYTVA_13493	AMPFI_11970
OG0003675	LYTVA_28295	AMPFI_08157
OG0003676	LYTVA_11057	AMPFI_18881
OG0003677	LYTVA_29925	AMPFI_07661
OG0003678	LYTVA_13504	AMPFI_07460
OG0003680	LYTVA_20499	AMPFI_09842
OG0003682	LYTVA_10459	AMPFI_07578
OG0003683	LYTVA_14128	AMPFI_02901
OG0003684	LYTVA_15283	AMPFI_16180
OG0003684	LYTVA_08637, LYTVA_01162	AMPFI_25038
OG0003685	LYTVA_22072	AMPFI_12477
OG0003686	LYTVA_11888, LYTVA_24636	AMPFI_07985
OG0003688	LYTVA_24642	AMPFI_03029
OG0003690	LYTVA_15125	AMPFI_05747
OG0003691	LYTVA_02127, LYTVA_21295	AMPFI_11092
OG0003692	LYTVA_16704	AMPFI_03589
OG0003693	LYTVA_10292	AMPFI_02553
OG0003694	LYTVA_21490	AMPFI_08303
OG0003695	LYTVA_08219	AMPFI_15699
OG0003696	LYTVA_10724	AMPFI_03543
OG0003697	LYTVA_24825	AMPFI_11115
OG0003698	LYTVA_00450	AMPFI_19011
OG0003699	LYTVA_20622	AMPFI_24416
OG0003699	LYTVA_20603	AMPFI_09512
OG0003700	LYTVA_05846	AMPFI_09947
OG0003701	LYTVA_00297	AMPFI_21477
OG0003701	LYTVA_00298	AMPFI_24465
OG0003702	LYTVA_26668	AMPFI_15283
OG0003703	LYTVA_15204, LYTVA_25249	AMPFI_10771
OG0003704	LYTVA_22078	AMPFI_14195
OG0003705	LYTVA_23338	AMPFI_23254
OG0003706	LYTVA_04360	AMPFI_05005
OG0003707	LYTVA_00064	AMPFI_07583
OG0003708	LYTVA_24117, LYTVA_25700	AMPFI_12625
OG0003709	LYTVA_22117	AMPFI_06172
OG0003710	LYTVA_01367	AMPFI_12106, AMPFI_01123
OG0003711	LYTVA_04221	AMPFI_12979
OG0003712	LYTVA_13640	AMPFI_04984
OG0003713	LYTVA_06866, LYTVA_18223	AMPFI_04283
OG0003715	LYTVA_10003	AMPFI_07207, AMPFI_12007, AMPFI_13868
OG0003716	LYTVA_00505	AMPFI_04436
OG0003717	LYTVA_24800	AMPFI_00073
OG0003718	LYTVA_22052	AMPFI_18529
OG0003719	LYTVA_16501	AMPFI_04202
OG0003721	LYTVA_29839	AMPFI_08300
OG0003722	LYTVA_09208, LYTVA_00262	AMPFI_16876
OG0003723	LYTVA_28611, LYTVA_17747, LYTVA_28610	AMPFI_00551
OG0003724	LYTVA_28771	AMPFI_09411
OG0003725	LYTVA_16331	AMPFI_06286
OG0003727	LYTVA_28311	AMPFI_09286
OG0003728	LYTVA_22235	AMPFI_22309
OG0003729	LYTVA_20503	AMPFI_24000
OG0003730	LYTVA_17088	AMPFI_06364
OG0003731	LYTVA_05810	AMPFI_22155
OG0003732	LYTVA_25663	AMPFI_21718
OG0003733	LYTVA_13502	AMPFI_08970
OG0003734	LYTVA_19044, LYTVA_23146	AMPFI_18672
OG0003735	LYTVA_28003	AMPFI_19574
OG0003736	LYTVA_01263	AMPFI_04878
OG0003738	LYTVA_24822	AMPFI_15996
OG0003739	LYTVA_20011	AMPFI_04457
OG0003740	LYTVA_26296, LYTVA_17293, LYTVA_16340	AMPFI_12630
OG0003741	LYTVA_18369	AMPFI_21028
OG0003742	LYTVA_26372	AMPFI_17579, AMPFI_21157
OG0003743	LYTVA_26127, LYTVA_26126	AMPFI_21068
OG0003744	LYTVA_06947	AMPFI_11890
OG0003749	LYTVA_18850	AMPFI_09561
OG0003750	LYTVA_02287, LYTVA_01689	AMPFI_19492
OG0003751	LYTVA_13457	AMPFI_10264
OG0003752	LYTVA_01820	AMPFI_09468
OG0003754	LYTVA_22465	AMPFI_09209
OG0003757	LYTVA_09213	AMPFI_01345, AMPFI_04347, AMPFI_14584, AMPFI_24063
OG0003758	LYTVA_17109	AMPFI_19318
OG0003759	LYTVA_26967	AMPFI_06066
OG0003760	LYTVA_30090, LYTVA_22219	AMPFI_08456
OG0003762	LYTVA_17274	AMPFI_16490
OG0003763	LYTVA_14715	AMPFI_20405
OG0003764	LYTVA_17144, LYTVA_11016	AMPFI_00088
OG0003766	LYTVA_05953	AMPFI_01207
OG0003768	LYTVA_10063, LYTVA_22080, LYTVA_22079	AMPFI_04126
OG0003769	LYTVA_18678	AMPFI_04434
OG0003771	LYTVA_28045	AMPFI_07160
OG0003772	LYTVA_21676	AMPFI_07478
OG0003773	LYTVA_22099, LYTVA_08704	AMPFI_10699
OG0003774	LYTVA_19451	AMPFI_12616
OG0003775	LYTVA_08825	AMPFI_21974, AMPFI_24851
OG0003777	LYTVA_21729	AMPFI_20144
OG0003778	LYTVA_11821	AMPFI_24942
OG0003795	LYTVA_13836	AMPFI_09136
OG0003798	LYTVA_21450	AMPFI_02948
OG0003803	LYTVA_17645	AMPFI_12565
OG0003805	LYTVA_08750, LYTVA_30130	AMPFI_04647
OG0003806	LYTVA_30001	AMPFI_05818
OG0003807	LYTVA_29933	AMPFI_03351
OG0003808	LYTVA_19229	AMPFI_14079
OG0003809	LYTVA_25226	AMPFI_02614, AMPFI_04031
OG0003810	LYTVA_17312, LYTVA_08092	AMPFI_19950, AMPFI_15636
OG0003811	LYTVA_01732	AMPFI_10478
OG0003813	LYTVA_00532	AMPFI_07875
OG0003815	LYTVA_02151, LYTVA_28747	AMPFI_05813
OG0003817	LYTVA_01137	AMPFI_00947
OG0003818	LYTVA_09712	AMPFI_17759
OG0003819	LYTVA_15964	AMPFI_22880
OG0003820	LYTVA_01468, LYTVA_10818, LYTVA_04218	AMPFI_00186, AMPFI_03526, AMPFI_17489
OG0003821	LYTVA_01898	AMPFI_03105
OG0003822	LYTVA_18069, LYTVA_07129, LYTVA_05410	AMPFI_04513
OG0003823	LYTVA_28299	AMPFI_06889
OG0003824	LYTVA_20107, LYTVA_06706	AMPFI_06085
OG0003825	LYTVA_25095, LYTVA_25100	AMPFI_06918
OG0003827	LYTVA_03265	AMPFI_21409
OG0003828	LYTVA_13423	AMPFI_11909
OG0003829	LYTVA_18420	AMPFI_00127, AMPFI_00025
OG0003830	LYTVA_12482, LYTVA_28846	AMPFI_07093
OG0003831	LYTVA_24443	AMPFI_12797
OG0003832	LYTVA_05086	AMPFI_20517
OG0003833	LYTVA_27868, LYTVA_23190	AMPFI_18982
OG0003834	LYTVA_28662	AMPFI_10226
OG0003836	LYTVA_24859	AMPFI_14280
OG0003837	LYTVA_29929	AMPFI_24684
OG0003838	LYTVA_17094	AMPFI_19657
OG0003840	LYTVA_04824	AMPFI_23271
OG0003841	LYTVA_09880	AMPFI_21826
OG0003844	LYTVA_23802	AMPFI_14349
OG0003845	LYTVA_09006	AMPFI_07956
OG0003846	LYTVA_03898	AMPFI_06425
OG0003848	LYTVA_12543	AMPFI_17686, AMPFI_23978
OG0003850	LYTVA_06404	AMPFI_10267
OG0003851	LYTVA_26448	AMPFI_16652
OG0003852	LYTVA_02920	AMPFI_10208
OG0003853	LYTVA_09397	AMPFI_21676
OG0003854	LYTVA_16966	AMPFI_03224
OG0003855	LYTVA_19474	AMPFI_20260
OG0003856	LYTVA_25797	AMPFI_08524
OG0003857	LYTVA_25796	AMPFI_07120
OG0003858	LYTVA_01327, LYTVA_27055	AMPFI_00370
OG0003860	LYTVA_18534	AMPFI_12427
OG0003861	LYTVA_09141	AMPFI_02803
OG0003863	LYTVA_25098	AMPFI_16528
OG0003864	LYTVA_16744	AMPFI_13775
OG0003865	LYTVA_06719, LYTVA_29186	AMPFI_11940
OG0003866	LYTVA_29703	AMPFI_14452
OG0003867	LYTVA_19438	AMPFI_17746
OG0003868	LYTVA_16042	AMPFI_11838
OG0003869	LYTVA_12197	AMPFI_17164
OG0003870	LYTVA_09623, LYTVA_02604	AMPFI_05899
OG0003871	LYTVA_29042	AMPFI_09651
OG0003873	LYTVA_12402	AMPFI_09750
OG0003876	LYTVA_08885	AMPFI_22260
OG0003877	LYTVA_07189, LYTVA_05818	AMPFI_15725, AMPFI_00796
OG0003878	LYTVA_06775, LYTVA_04340	AMPFI_12599
OG0003879	LYTVA_26740	AMPFI_04216, AMPFI_06329
OG0003880	LYTVA_19965	AMPFI_08957
OG0003881	LYTVA_02265	AMPFI_15319, AMPFI_15320
OG0003883	LYTVA_29680	AMPFI_12967
OG0003884	LYTVA_04955	AMPFI_11418
OG0003885	LYTVA_22856	AMPFI_12606
OG0003886	LYTVA_00295	AMPFI_05835
OG0003887	LYTVA_04461	AMPFI_10957
OG0003888	LYTVA_27229, LYTVA_07798	AMPFI_01567
OG0003890	LYTVA_19129, LYTVA_23306	AMPFI_14577
OG0003892	LYTVA_28820	AMPFI_18544
OG0003893	LYTVA_17888, LYTVA_12620	AMPFI_02785
OG0003893	LYTVA_25794	AMPFI_26011
OG0003893	LYTVA_09128	AMPFI_15310
OG0003894	LYTVA_30206	AMPFI_18671
OG0003898	LYTVA_08754	AMPFI_09375
OG0003899	LYTVA_01604	AMPFI_00789
OG0003900	LYTVA_00171, LYTVA_09089	AMPFI_23235
OG0003902	LYTVA_17636	AMPFI_14257
OG0003903	LYTVA_02947, LYTVA_14426	AMPFI_19280
OG0003904	LYTVA_08407	AMPFI_04520
OG0003905	LYTVA_18579, LYTVA_24090	AMPFI_11955
OG0003905	LYTVA_11778	AMPFI_11956
OG0003906	LYTVA_00896	AMPFI_11162
OG0003907	LYTVA_27049	AMPFI_00935
OG0003909	LYTVA_09021	AMPFI_23810
OG0003910	LYTVA_15956	AMPFI_04464
OG0003911	LYTVA_13769	AMPFI_08416
OG0003912	LYTVA_20384	AMPFI_24373
OG0003913	LYTVA_01876, LYTVA_18035, LYTVA_17952	AMPFI_21191
OG0003913	LYTVA_20575	AMPFI_21520, AMPFI_15449
OG0003914	LYTVA_00538	AMPFI_08353
OG0003915	LYTVA_03286, LYTVA_20325	AMPFI_10789
OG0003917	LYTVA_26563	AMPFI_16651
OG0003917	LYTVA_13069	AMPFI_01608
OG0003918	LYTVA_03867	AMPFI_05529
OG0003919	LYTVA_25024	AMPFI_15999
OG0003920	LYTVA_03736	AMPFI_25048
OG0003921	LYTVA_29296	AMPFI_13490
OG0003922	LYTVA_21766, LYTVA_20004	AMPFI_02773
OG0003923	LYTVA_19351	AMPFI_15048
OG0003924	LYTVA_21825	AMPFI_14060
OG0003925	LYTVA_23157	AMPFI_08582
OG0003927	LYTVA_09499, LYTVA_12096	AMPFI_25825
OG0003928	LYTVA_03987	AMPFI_01023
OG0003930	LYTVA_25579, LYTVA_23488	AMPFI_07230
OG0003931	LYTVA_22630	AMPFI_26056
OG0003932	LYTVA_00352, LYTVA_14590	AMPFI_10182
OG0003932	LYTVA_16689	AMPFI_23012
OG0003933	LYTVA_22915	AMPFI_24509
OG0003936	LYTVA_03319	AMPFI_09358
OG0003937	LYTVA_23787	AMPFI_09658
OG0003938	LYTVA_07799	AMPFI_22623
OG0003939	LYTVA_03990, LYTVA_08883	AMPFI_06063
OG0003940	LYTVA_05716, LYTVA_21871	AMPFI_19837
OG0003941	LYTVA_23045	AMPFI_17393, AMPFI_15479
OG0003942	LYTVA_19868, LYTVA_04089	AMPFI_14927
OG0003943	LYTVA_15855, LYTVA_00687	AMPFI_08179
OG0003945	LYTVA_00843	AMPFI_08691
OG0003946	LYTVA_00597	AMPFI_00888
OG0003947	LYTVA_21166	AMPFI_23175
OG0003948	LYTVA_00599	AMPFI_09703
OG0003949	LYTVA_06512, LYTVA_01213	AMPFI_12679
OG0003953	LYTVA_25899	AMPFI_19332
OG0003954	LYTVA_08587	AMPFI_06716
OG0003956	LYTVA_03157	AMPFI_23119
OG0003956	LYTVA_03160	AMPFI_23118
OG0003957	LYTVA_04850	AMPFI_08683
OG0003958	LYTVA_10240	AMPFI_00232
OG0003961	LYTVA_18404	AMPFI_06314
OG0003962	LYTVA_27585	AMPFI_16905
OG0003966	LYTVA_08371	AMPFI_05727
OG0003967	LYTVA_21341	AMPFI_05943, AMPFI_08131
OG0003968	LYTVA_18737	AMPFI_06736
OG0003970	LYTVA_27881	AMPFI_07812
OG0003971	LYTVA_12905	AMPFI_14528
OG0003972	LYTVA_26756	AMPFI_15565
OG0003996	LYTVA_29090, LYTVA_02739	AMPFI_02858
OG0003996	LYTVA_06683	AMPFI_08068
OG0003996	LYTVA_12452, LYTVA_00720, LYTVA_29089	AMPFI_22067
OG0003997	LYTVA_01733	AMPFI_23015
OG0003997	LYTVA_15918	AMPFI_13806, AMPFI_18937
OG0003998	LYTVA_04462	AMPFI_05249
OG0004002	LYTVA_14687	AMPFI_02137
OG0004003	LYTVA_16588	AMPFI_04742
OG0004004	LYTVA_12647	AMPFI_09791
OG0004006	LYTVA_15287	AMPFI_00872
OG0004007	LYTVA_16332	AMPFI_00209
OG0004008	LYTVA_24790	AMPFI_04776, AMPFI_18488
OG0004008	LYTVA_15993	AMPFI_03876, AMPFI_25037
OG0004009	LYTVA_27360	AMPFI_12935
OG0004010	LYTVA_19108, LYTVA_14826	AMPFI_15924
OG0004011	LYTVA_07133	AMPFI_07886
OG0004012	LYTVA_26169	AMPFI_11587
OG0004013	LYTVA_06656	AMPFI_07165
OG0004014	LYTVA_29701	AMPFI_09780
OG0004015	LYTVA_14499	AMPFI_12276
OG0004016	LYTVA_04982	AMPFI_07732
OG0004017	LYTVA_26976	AMPFI_16787
OG0004018	LYTVA_07907	AMPFI_23571
OG0004019	LYTVA_11599	AMPFI_04656
OG0004019	LYTVA_11549	AMPFI_20503
OG0004020	LYTVA_26573, LYTVA_14344	AMPFI_05398
OG0004021	LYTVA_07062, LYTVA_20594	AMPFI_13532
OG0004022	LYTVA_29080, LYTVA_06465	AMPFI_19771
OG0004023	LYTVA_16983	AMPFI_19933, AMPFI_24548
OG0004024	LYTVA_08882	AMPFI_25945
OG0004025	LYTVA_06115	AMPFI_23617
OG0004026	LYTVA_06612	AMPFI_00130
OG0004028	LYTVA_25968	AMPFI_10335
OG0004029	LYTVA_07988	AMPFI_16894
OG0004030	LYTVA_13149	AMPFI_22173
OG0004031	LYTVA_19098	AMPFI_05716
OG0004034	LYTVA_01415, LYTVA_13108	AMPFI_05228
OG0004035	LYTVA_24098	AMPFI_24745
OG0004036	LYTVA_28065	AMPFI_19780
OG0004037	LYTVA_20546	AMPFI_03972
OG0004039	LYTVA_09633, LYTVA_14370	AMPFI_13108
OG0004040	LYTVA_03042	AMPFI_23302
OG0004042	LYTVA_08337	AMPFI_16992
OG0004043	LYTVA_08636	AMPFI_09709
OG0004044	LYTVA_04278	AMPFI_00282
OG0004045	LYTVA_00602	AMPFI_08610
OG0004047	LYTVA_22628	AMPFI_19469
OG0004048	LYTVA_16472	AMPFI_12579
OG0004049	LYTVA_25674	AMPFI_07284
OG0004050	LYTVA_19754	AMPFI_16794
OG0004052	LYTVA_04921	AMPFI_05448
OG0004053	LYTVA_05254	AMPFI_17533
OG0004055	LYTVA_23038	AMPFI_10976
OG0004057	LYTVA_23851, LYTVA_02242	AMPFI_09381
OG0004058	LYTVA_12297, LYTVA_07409	AMPFI_08684
OG0004059	LYTVA_13931	AMPFI_10187
OG0004060	LYTVA_13733	AMPFI_14285
OG0004061	LYTVA_04703, LYTVA_20063	AMPFI_10286
OG0004063	LYTVA_25472	AMPFI_25939
OG0004064	LYTVA_00970	AMPFI_07536
OG0004065	LYTVA_23835, LYTVA_06332	AMPFI_19408
OG0004066	LYTVA_26929	AMPFI_11470
OG0004067	LYTVA_14146	AMPFI_09979
OG0004068	LYTVA_11542	AMPFI_18859
OG0004069	LYTVA_15685	AMPFI_11248
OG0004070	LYTVA_08824	AMPFI_16812
OG0004071	LYTVA_15303	AMPFI_07328
OG0004072	LYTVA_02954	AMPFI_04941
OG0004073	LYTVA_02075, LYTVA_02074	AMPFI_04508
OG0004074	LYTVA_08586	AMPFI_16175
OG0004076	LYTVA_03921	AMPFI_08732
OG0004077	LYTVA_26904	AMPFI_24197
OG0004078	LYTVA_09313	AMPFI_16143
OG0004079	LYTVA_06671	AMPFI_22149
OG0004080	LYTVA_29208	AMPFI_07191
OG0004081	LYTVA_02736	AMPFI_07325
OG0004082	LYTVA_06311, LYTVA_06309	AMPFI_08776
OG0004083	LYTVA_21834, LYTVA_13777	AMPFI_21612, AMPFI_04296
OG0004084	LYTVA_18649	AMPFI_15041
OG0004085	LYTVA_08513, LYTVA_28587	AMPFI_10044
OG0004086	LYTVA_19945	AMPFI_24999
OG0004087	LYTVA_06772	AMPFI_07453
OG0004088	LYTVA_28769, LYTVA_03836	AMPFI_17660, AMPFI_14733, AMPFI_18658
OG0004089	LYTVA_20890, LYTVA_05104	AMPFI_00735
OG0004090	LYTVA_01996	AMPFI_22810
OG0004091	LYTVA_09473	AMPFI_15165
OG0004092	LYTVA_11252, LYTVA_08054	AMPFI_06912
OG0004093	LYTVA_18796	AMPFI_17563
OG0004094	LYTVA_15767, LYTVA_15263	AMPFI_05712
OG0004096	LYTVA_24655	AMPFI_17501
OG0004097	LYTVA_03615	AMPFI_07052
OG0004098	LYTVA_17957	AMPFI_25761, AMPFI_22663, AMPFI_04786
OG0004099	LYTVA_16532	AMPFI_13965
OG0004100	LYTVA_05542, LYTVA_05543	AMPFI_19382
OG0004101	LYTVA_16379	AMPFI_18949
OG0004102	LYTVA_22604	AMPFI_15461
OG0004103	LYTVA_10838, LYTVA_14405, LYTVA_25911	AMPFI_17250, AMPFI_04569
OG0004104	LYTVA_23183	AMPFI_00944, AMPFI_00216, AMPFI_03708
OG0004106	LYTVA_16270, LYTVA_17077	AMPFI_09128
OG0004107	LYTVA_26766	AMPFI_09933
OG0004108	LYTVA_08792	AMPFI_10746
OG0004110	LYTVA_17391	AMPFI_12307
OG0004112	LYTVA_05426	AMPFI_03998
OG0004113	LYTVA_23980	AMPFI_14558
OG0004113	LYTVA_20632	AMPFI_10578
OG0004114	LYTVA_09095	AMPFI_07189
OG0004115	LYTVA_26409	AMPFI_12783
OG0004116	LYTVA_11277, LYTVA_16339	AMPFI_14003
OG0004117	LYTVA_06474	AMPFI_18086, AMPFI_18869, AMPFI_20713
OG0004118	LYTVA_28391	AMPFI_15447
OG0004119	LYTVA_18575	AMPFI_07138
OG0004121	LYTVA_26411	AMPFI_19218
OG0004122	LYTVA_11268, LYTVA_00469	AMPFI_02482
OG0004123	LYTVA_16672	AMPFI_13800
OG0004124	LYTVA_03931	AMPFI_07154
OG0004125	LYTVA_08831	AMPFI_01741
OG0004126	LYTVA_19771	AMPFI_04028
OG0004126	LYTVA_05206	AMPFI_16862
OG0004127	LYTVA_25845, LYTVA_00859	AMPFI_23987
OG0004128	LYTVA_05290, LYTVA_03315, LYTVA_03965	AMPFI_01941
OG0004129	LYTVA_03964	AMPFI_09326, AMPFI_14135, AMPFI_01837
OG0004130	LYTVA_10134	AMPFI_17105
OG0004132	LYTVA_24598	AMPFI_13812
OG0004133	LYTVA_18548	AMPFI_00729
OG0004134	LYTVA_17051	AMPFI_11318
OG0004135	LYTVA_30000	AMPFI_23953
OG0004136	LYTVA_15507	AMPFI_00272
OG0004137	LYTVA_06807	AMPFI_01476
OG0004142	LYTVA_07168	AMPFI_18239
OG0004143	LYTVA_00742, LYTVA_25759	AMPFI_15415
OG0004145	LYTVA_14753	AMPFI_03194
OG0004146	LYTVA_19042	AMPFI_03964
OG0004147	LYTVA_08242	AMPFI_22254
OG0004148	LYTVA_28754	AMPFI_12585
OG0004149	LYTVA_02180	AMPFI_26020
OG0004150	LYTVA_10446, LYTVA_04771	AMPFI_13804
OG0004151	LYTVA_22027	AMPFI_00134
OG0004151	LYTVA_29972, LYTVA_22026	AMPFI_15889
OG0004153	LYTVA_24977, LYTVA_14935	AMPFI_22147
OG0004154	LYTVA_21247	AMPFI_13478
OG0004155	LYTVA_29083, LYTVA_00588	AMPFI_20414, AMPFI_01448
OG0004156	LYTVA_23102	AMPFI_06309
OG0004157	LYTVA_05077	AMPFI_19370
OG0004158	LYTVA_10767	AMPFI_07649
OG0004161	LYTVA_23742	AMPFI_14248, AMPFI_05464
OG0004162	LYTVA_06423, LYTVA_27144	AMPFI_16383
OG0004163	LYTVA_20307	AMPFI_06150
OG0004165	LYTVA_23819	AMPFI_25045, AMPFI_21151
OG0004166	LYTVA_05496	AMPFI_19424
OG0004167	LYTVA_09956	AMPFI_22854
OG0004169	LYTVA_22122	AMPFI_09723
OG0004170	LYTVA_03467	AMPFI_18162
OG0004171	LYTVA_07825	AMPFI_05713
OG0004172	LYTVA_26615	AMPFI_01178
OG0004172	LYTVA_09161, LYTVA_01569, LYTVA_28749, LYTVA_12991	AMPFI_20424
OG0004174	LYTVA_29638	AMPFI_00630
OG0004175	LYTVA_15624	AMPFI_13006
OG0004175	LYTVA_15626, LYTVA_07317	AMPFI_18073
OG0004176	LYTVA_12701	AMPFI_01331, AMPFI_23021
OG0004177	LYTVA_19736, LYTVA_01153, LYTVA_27528, LYTVA_14518, LYTVA_18811, LYTVA_17622, LYTVA_12913, LYTVA_06492, LYTVA_01885, LYTVA_11450, LYTVA_26808, LYTVA_17656, LYTVA_23777, LYTVA_15063, LYTVA_17164, LYTVA_21256	AMPFI_02802, AMPFI_03539, AMPFI_26078, AMPFI_01462, AMPFI_21197
OG0004178	LYTVA_00771	AMPFI_03249
OG0004180	LYTVA_02955	AMPFI_06582
OG0004181	LYTVA_28184, LYTVA_29381	AMPFI_10263
OG0004182	LYTVA_02516, LYTVA_26684	AMPFI_14315, AMPFI_15250, AMPFI_11529
OG0004183	LYTVA_09256	AMPFI_11544
OG0004184	LYTVA_27243	AMPFI_12472
OG0004185	LYTVA_00065	AMPFI_18248
OG0004186	LYTVA_13218	AMPFI_18492
OG0004187	LYTVA_09899	AMPFI_19435
OG0004188	LYTVA_09818	AMPFI_24196
OG0004190	LYTVA_26541	AMPFI_25836
OG0004215	LYTVA_17521, LYTVA_20252	AMPFI_05972
OG0004216	LYTVA_05046	AMPFI_02909
OG0004217	LYTVA_10684	AMPFI_11613
OG0004219	LYTVA_13015	AMPFI_05687
OG0004220	LYTVA_12987	AMPFI_06135
OG0004222	LYTVA_04664	AMPFI_22508
OG0004223	LYTVA_16944	AMPFI_14106, AMPFI_14107
OG0004224	LYTVA_29393	AMPFI_17495, AMPFI_04688
OG0004224	LYTVA_14857	AMPFI_04757, AMPFI_18205
OG0004224	LYTVA_14634, LYTVA_18411	AMPFI_06186, AMPFI_13878
OG0004225	LYTVA_21958	AMPFI_15711
OG0004226	LYTVA_11757, LYTVA_01757	AMPFI_10795
OG0004227	LYTVA_12126	AMPFI_07234
OG0004228	LYTVA_17820	AMPFI_24494
OG0004228	LYTVA_06103	AMPFI_18790
OG0004229	LYTVA_15870	AMPFI_04684
OG0004230	LYTVA_24896	AMPFI_16103
OG0004231	LYTVA_21112	AMPFI_24209
OG0004232	LYTVA_16476	AMPFI_18466
OG0004234	LYTVA_17567	AMPFI_16563
OG0004235	LYTVA_20276	AMPFI_18111
OG0004236	LYTVA_29541	AMPFI_18952
OG0004238	LYTVA_24752	AMPFI_17804, AMPFI_21342, AMPFI_25643
OG0004239	LYTVA_15516, LYTVA_12963	AMPFI_05780
OG0004240	LYTVA_26856	AMPFI_18787
OG0004243	LYTVA_09481	AMPFI_10050
OG0004244	LYTVA_01667	AMPFI_25390
OG0004245	LYTVA_24279, LYTVA_26637, LYTVA_24281	AMPFI_14565
OG0004246	LYTVA_27509	AMPFI_08562
OG0004247	LYTVA_14365	AMPFI_09617
OG0004248	LYTVA_23168	AMPFI_06429
OG0004249	LYTVA_11290	AMPFI_13244
OG0004251	LYTVA_08695, LYTVA_17055	AMPFI_12152
OG0004253	LYTVA_27876	AMPFI_11137
OG0004254	LYTVA_15962	AMPFI_23528
OG0004255	LYTVA_12403	AMPFI_05607
OG0004257	LYTVA_15930	AMPFI_12483
OG0004258	LYTVA_05034	AMPFI_04576
OG0004259	LYTVA_21802	AMPFI_05436
OG0004260	LYTVA_22612	AMPFI_03269
OG0004261	LYTVA_25179, LYTVA_25178, LYTVA_11226, LYTVA_21721	AMPFI_09942
OG0004262	LYTVA_18711	AMPFI_15895
OG0004263	LYTVA_29357, LYTVA_12199	AMPFI_19144
OG0004265	LYTVA_15750, LYTVA_15746	AMPFI_18948, AMPFI_24112, AMPFI_22206
OG0004266	LYTVA_28689	AMPFI_00291
OG0004266	LYTVA_10169	AMPFI_08243
OG0004267	LYTVA_21270	AMPFI_03672
OG0004269	LYTVA_28413	AMPFI_02131
OG0004270	LYTVA_25924	AMPFI_22607
OG0004271	LYTVA_28380	AMPFI_00357
OG0004272	LYTVA_26397	AMPFI_03000
OG0004273	LYTVA_03846	AMPFI_20320
OG0004274	LYTVA_00343	AMPFI_14696
OG0004275	LYTVA_25889	AMPFI_10196
OG0004276	LYTVA_20924, LYTVA_25606	AMPFI_07190
OG0004278	LYTVA_19997	AMPFI_00741
OG0004279	LYTVA_03505, LYTVA_11401	AMPFI_20800
OG0004280	LYTVA_00315	AMPFI_08532
OG0004281	LYTVA_15973	AMPFI_08580
OG0004281	LYTVA_06895	AMPFI_21877
OG0004282	LYTVA_16737	AMPFI_03603
OG0004283	LYTVA_07813	AMPFI_04258
OG0004284	LYTVA_21849, LYTVA_03684	AMPFI_07793
OG0004285	LYTVA_14336	AMPFI_05686
OG0004286	LYTVA_23813	AMPFI_11033
OG0004287	LYTVA_30135	AMPFI_18985
OG0004288	LYTVA_10116	AMPFI_12843
OG0004289	LYTVA_15304, LYTVA_08621	AMPFI_15989
OG0004290	LYTVA_08795	AMPFI_20931
OG0004295	LYTVA_10836	AMPFI_09939
OG0004296	LYTVA_05826	AMPFI_17160
OG0004297	LYTVA_26470, LYTVA_14136	AMPFI_04000
OG0004298	LYTVA_21985	AMPFI_01036
OG0004299	LYTVA_10418, LYTVA_24447	AMPFI_10108
OG0004302	LYTVA_27877	AMPFI_16467
OG0004303	LYTVA_05571	AMPFI_18613
OG0004305	LYTVA_07884	AMPFI_12729
OG0004306	LYTVA_04812	AMPFI_17375, AMPFI_16656
OG0004307	LYTVA_23176	AMPFI_10120
OG0004308	LYTVA_27577, LYTVA_15253	AMPFI_06434
OG0004309	LYTVA_20861	AMPFI_07893
OG0004310	LYTVA_21824	AMPFI_01502
OG0004312	LYTVA_13567, LYTVA_05872	AMPFI_14477
OG0004314	LYTVA_09224	AMPFI_17299
OG0004315	LYTVA_14423	AMPFI_11714
OG0004316	LYTVA_04481	AMPFI_06233
OG0004318	LYTVA_13097	AMPFI_21243
OG0004319	LYTVA_09566	AMPFI_07860
OG0004321	LYTVA_13173	AMPFI_03701
OG0004322	LYTVA_23319	AMPFI_05719
OG0004324	LYTVA_01961	AMPFI_13538
OG0004325	LYTVA_18276	AMPFI_22949
OG0004328	LYTVA_05322	AMPFI_06204
OG0004329	LYTVA_10469	AMPFI_18366
