Orthogroup	XENTR	HELIO_ok
OG0000250	XENTR02680	HELIO_03230
OG0000250	XENTR13730	HELIO_09216
OG0000250	XENTR12693	HELIO_02167
OG0000250	XENTR18990	HELIO_12457
OG0000251	XENTR06246, XENTR18095	HELIO_12261
OG0000251	XENTR11476, XENTR03109	HELIO_05418
OG0000255	XENTR09255	HELIO_11786
OG0000255	XENTR12056	HELIO_04587, HELIO_06197, HELIO_12461, HELIO_12238, HELIO_00118, HELIO_05381, HELIO_00573
OG0000256	XENTR18908	HELIO_11169
OG0000256	XENTR00544, XENTR12133, XENTR13229	HELIO_06584, HELIO_07024, HELIO_07406, HELIO_07937
OG0000257	XENTR07148, XENTR11248	HELIO_10210
OG0000257	XENTR03052, XENTR13887	HELIO_08653
OG0000258	XENTR04830, XENTR00764	HELIO_07834
OG0000258	XENTR12963, XENTR01640	HELIO_11938
OG0000260	XENTR02375, XENTR07041	HELIO_02123
OG0000263	XENTR08076	HELIO_05578, HELIO_08363, HELIO_05846, HELIO_05963, HELIO_01532, HELIO_11244, HELIO_09948
OG0000265	XENTR16202, XENTR06790, XENTR04690	HELIO_10981
OG0000265	XENTR16783	HELIO_02949
OG0000268	XENTR08601, XENTR08600, XENTR12203	HELIO_11907
OG0000270	XENTR01639, XENTR12962	HELIO_08940
OG0000270	XENTR15949, XENTR01261	HELIO_11284
OG0000272	XENTR12139, XENTR00222, XENTR10866, XENTR04026, XENTR00876	HELIO_06926
OG0000273	XENTR05880	HELIO_05150
OG0000273	XENTR04558	HELIO_01650
OG0000275	XENTR08145, XENTR07453, XENTR01933	HELIO_08804
OG0000276	XENTR11774, XENTR09720	HELIO_12000
OG0000277	XENTR14696, XENTR01190	HELIO_01369
OG0000277	XENTR10121, XENTR08844, XENTR08749	HELIO_01920
OG0000280	XENTR09398	HELIO_02582
OG0000281	XENTR11395, XENTR11394, XENTR00724, XENTR17839, XENTR12423, XENTR05941, XENTR08165	HELIO_07402
OG0000281	XENTR05001, XENTR04901	HELIO_08563
OG0000282	XENTR02925, XENTR13973	HELIO_10802
OG0000282	XENTR08646	HELIO_06080
OG0000284	XENTR07786, XENTR15522, XENTR13217	HELIO_09271, HELIO_08507, HELIO_03356
OG0000284	XENTR04307	HELIO_04011
OG0000288	XENTR03004, XENTR07811, XENTR01416, XENTR09626, XENTR07805	HELIO_01393
OG0000289	XENTR00324, XENTR04766	HELIO_07121
OG0000290	XENTR04155	HELIO_00049, HELIO_02831, HELIO_07100
OG0000295	XENTR03072	HELIO_04234
OG0000295	XENTR01672	HELIO_05051
OG0000296	XENTR15309	HELIO_03893
OG0000296	XENTR04749, XENTR11549	HELIO_12440
OG0000296	XENTR06270, XENTR06080	HELIO_07957
OG0000297	XENTR05837, XENTR10437, XENTR10438, XENTR17204, XENTR02128, XENTR02129, XENTR16806	HELIO_10152, HELIO_00500, HELIO_06867, HELIO_11184, HELIO_11616
OG0000298	XENTR15513, XENTR15512, XENTR19224, XENTR17746, XENTR06109, XENTR04556	HELIO_09048, HELIO_06605, HELIO_10723
OG0000299	XENTR10892, XENTR10893, XENTR02454	HELIO_09503
OG0000300	XENTR05754	HELIO_11563, HELIO_11637
OG0000301	XENTR10255	HELIO_10571
OG0000301	XENTR00731, XENTR05032	HELIO_11537
OG0000301	XENTR12661	HELIO_08461
OG0000302	XENTR16030	HELIO_04163
OG0000303	XENTR17264	HELIO_04480, HELIO_03956, HELIO_10932
OG0000305	XENTR15555	HELIO_11091
OG0000305	XENTR05359	HELIO_04494
OG0000305	XENTR04162, XENTR07218	HELIO_11371
OG0000306	XENTR13781, XENTR07294, XENTR01939, XENTR04873	HELIO_09402
OG0000308	XENTR05341, XENTR03132	HELIO_09361, HELIO_07835
OG0000308	XENTR06275	HELIO_05751
OG0000309	XENTR00767	HELIO_05101
OG0000312	XENTR10281, XENTR10282, XENTR04736, XENTR00030	HELIO_01538
OG0000312	XENTR12581	HELIO_09957
OG0000312	XENTR16372, XENTR10558	HELIO_10360
OG0000313	XENTR04895, XENTR02724	HELIO_06905
OG0000313	XENTR08592	HELIO_11614
OG0000313	XENTR05983, XENTR05982	HELIO_01266
OG0000314	XENTR04774, XENTR10527, XENTR11181	HELIO_03371
OG0000315	XENTR03674	HELIO_08178
OG0000315	XENTR04204, XENTR06293	HELIO_09319
OG0000315	XENTR02373	HELIO_06387
OG0000316	XENTR07574, XENTR05658	HELIO_00705
OG0000316	XENTR00550, XENTR11533	HELIO_01356
OG0000317	XENTR13934, XENTR13686, XENTR00225	HELIO_09420
OG0000319	XENTR04638	HELIO_06272, HELIO_00545
OG0000319	XENTR08302	HELIO_04456, HELIO_04612
OG0000320	XENTR04771	HELIO_00242
OG0000321	XENTR04726	HELIO_08196
OG0000321	XENTR01810	HELIO_12621
OG0000321	XENTR09351, XENTR09906, XENTR02057, XENTR09352, XENTR09907	HELIO_08301
OG0000322	XENTR06441	HELIO_03829, HELIO_10830, HELIO_06778
OG0000323	XENTR18280	HELIO_07979
OG0000323	XENTR06278, XENTR08426	HELIO_09877
OG0000325	XENTR07161	HELIO_11175, HELIO_05922, HELIO_12606, HELIO_12089
OG0000326	XENTR16483	HELIO_08613
OG0000328	XENTR04569, XENTR00477, XENTR13076, XENTR13140	HELIO_12519
OG0000329	XENTR05224, XENTR13205, XENTR13637, XENTR14193	HELIO_07087
OG0000330	XENTR13410, XENTR13411, XENTR13409, XENTR13412, XENTR03029, XENTR03030	HELIO_11289, HELIO_02354, HELIO_05125, HELIO_05025, HELIO_10817, HELIO_00687
OG0000333	XENTR16826	HELIO_00226
OG0000338	XENTR03666, XENTR00810	HELIO_11240
OG0000338	XENTR00811, XENTR03279	HELIO_09261
OG0000338	XENTR12945	HELIO_11115
OG0000339	XENTR06902, XENTR11218	HELIO_05723, HELIO_01207
OG0000341	XENTR09328, XENTR07475, XENTR02979, XENTR12854	HELIO_08174, HELIO_08173
OG0000343	XENTR11384, XENTR11385, XENTR00663, XENTR09712	HELIO_11255, HELIO_11254, HELIO_11253, HELIO_04075
OG0000344	XENTR04022, XENTR04531, XENTR16339	HELIO_01783
OG0000345	XENTR04999, XENTR04907, XENTR12817	HELIO_12314
OG0000346	XENTR17511, XENTR00075, XENTR04734	HELIO_07117
OG0000349	XENTR00525, XENTR13331, XENTR17614, XENTR17615, XENTR18310	HELIO_02776, HELIO_06671, HELIO_02602, HELIO_03916
OG0000350	XENTR15815, XENTR10276, XENTR02136, XENTR05748, XENTR16105	HELIO_10069
OG0000350	XENTR05868	HELIO_00597
OG0000350	XENTR14747, XENTR16793	HELIO_10189
OG0000350	XENTR09038, XENTR12529	HELIO_09346
OG0000352	XENTR04727, XENTR11543, XENTR14779	HELIO_07849
OG0000352	XENTR11161	HELIO_02109
OG0000356	XENTR04143	HELIO_07250, HELIO_04896
OG0000356	XENTR07422	HELIO_09257
OG0000357	XENTR11352, XENTR14897	HELIO_12008
OG0000357	XENTR15970, XENTR17586, XENTR08879, XENTR13168	HELIO_04303
OG0000358	XENTR09276	HELIO_08162
OG0000358	XENTR00396	HELIO_07934
OG0000358	XENTR16746	HELIO_07992
OG0000358	XENTR09348	HELIO_09698
OG0000359	XENTR05950, XENTR00976	HELIO_08095
OG0000359	XENTR15161, XENTR14895, XENTR06527	HELIO_01337
OG0000359	XENTR09262	HELIO_08324
OG0000360	XENTR08788	HELIO_07042
OG0000360	XENTR08830, XENTR08829, XENTR03303	HELIO_05668
OG0000360	XENTR18235	HELIO_09290
OG0000363	XENTR18877	HELIO_08685
OG0000363	XENTR17199, XENTR06334, XENTR17198	HELIO_04531
OG0000364	XENTR07477	HELIO_03949, HELIO_12735, HELIO_10136, HELIO_07364, HELIO_06168, HELIO_10958
OG0000365	XENTR02627, XENTR09699, XENTR09824, XENTR03981, XENTR12218	HELIO_11146
OG0000367	XENTR00773, XENTR02827	HELIO_11366
OG0000367	XENTR18872, XENTR04515, XENTR03632	HELIO_00864
OG0000371	XENTR11137	HELIO_06901
OG0000372	XENTR05569, XENTR05568	HELIO_08010
OG0000372	XENTR06420	HELIO_12662
OG0000372	XENTR12969, XENTR16656	HELIO_08215
OG0000373	XENTR10296	HELIO_07356
OG0000374	XENTR12206, XENTR03156, XENTR06198	HELIO_12548
OG0000374	XENTR10123, XENTR08845	HELIO_08385
OG0000374	XENTR06197, XENTR03155	HELIO_07571
OG0000375	XENTR01003, XENTR07353, XENTR15338, XENTR09136	HELIO_04344
OG0000375	XENTR17679, XENTR09225, XENTR16323	HELIO_02630
OG0000378	XENTR12085, XENTR05893, XENTR15421, XENTR11577	HELIO_00664
OG0000379	XENTR03681	HELIO_02753
OG0000379	XENTR09134	HELIO_09413
OG0000379	XENTR01840	HELIO_10769
OG0000379	XENTR07942	HELIO_01951
OG0000380	XENTR02493	HELIO_03707
OG0000382	XENTR02893, XENTR02790, XENTR02892, XENTR02791	HELIO_06591
OG0000384	XENTR14248, XENTR04885	HELIO_11619
OG0000384	XENTR05374	HELIO_06784
OG0000386	XENTR15040, XENTR18021, XENTR05259, XENTR18911, XENTR19193	HELIO_06942, HELIO_09822, HELIO_04683
OG0000389	XENTR13046, XENTR07562	HELIO_05126, HELIO_04723, HELIO_01825
OG0000391	XENTR10506	HELIO_10879
OG0000392	XENTR05822, XENTR00373	HELIO_05710, HELIO_07226
OG0000393	XENTR10938	HELIO_12162, HELIO_00926, HELIO_04233, HELIO_12760
OG0000393	XENTR11795	HELIO_07006
OG0000396	XENTR08117	HELIO_11515
OG0000397	XENTR18769	HELIO_10979
OG0000399	XENTR09009	HELIO_07050
OG0000399	XENTR15857, XENTR05296, XENTR05870	HELIO_03771
OG0000400	XENTR01263	HELIO_10775
OG0000401	XENTR02930	HELIO_07012, HELIO_09245
OG0000402	XENTR02219, XENTR11951, XENTR13580	HELIO_08210
OG0000402	XENTR12413	HELIO_08672, HELIO_08610
OG0000403	XENTR00670	HELIO_12710, HELIO_12709
OG0000404	XENTR04297, XENTR00047	HELIO_12139
OG0000405	XENTR12151, XENTR12577, XENTR12578, XENTR04243	HELIO_10657
OG0000411	XENTR12042, XENTR04225	HELIO_00642
OG0000412	XENTR00072	HELIO_12508
OG0000412	XENTR17107, XENTR15524	HELIO_09547
OG0000413	XENTR02384, XENTR00587, XENTR14291	HELIO_08207, HELIO_08206
OG0000413	XENTR06107, XENTR11920, XENTR09714	HELIO_10878
OG0000415	XENTR10423, XENTR12429, XENTR08187, XENTR02440, XENTR06896, XENTR06895, XENTR06897, XENTR06898, XENTR06892, XENTR06893, XENTR06894	HELIO_12745, HELIO_08198, HELIO_12617
OG0000422	XENTR04080, XENTR07599	HELIO_06618
OG0000424	XENTR06704	HELIO_07447, HELIO_02671
OG0000425	XENTR12653, XENTR00617, XENTR02421	HELIO_02713
OG0000425	XENTR18784, XENTR10074	HELIO_11977
OG0000426	XENTR13177, XENTR13178	HELIO_00568
OG0000426	XENTR13136, XENTR11204, XENTR01857	HELIO_10983
OG0000427	XENTR16612	HELIO_03641
OG0000427	XENTR17783, XENTR06248	HELIO_07136
OG0000429	XENTR16139	HELIO_04434
OG0000429	XENTR13742	HELIO_07593
OG0000431	XENTR00991	HELIO_02207
OG0000431	XENTR05779	HELIO_05550
OG0000431	XENTR09022, XENTR09024, XENTR09055	HELIO_04546
OG0000432	XENTR10719	HELIO_04640
OG0000432	XENTR02842, XENTR07037	HELIO_07017, HELIO_06679
OG0000433	XENTR13728, XENTR07334	HELIO_10148
OG0000433	XENTR08150, XENTR16244	HELIO_09108
OG0000435	XENTR03847	HELIO_02789
OG0000435	XENTR10898, XENTR12043, XENTR06258, XENTR02452	HELIO_08123
OG0000436	XENTR17485, XENTR17484	HELIO_08988, HELIO_08989
OG0000437	XENTR10011	HELIO_08664
OG0000442	XENTR03078, XENTR07242, XENTR07241	HELIO_01730
OG0000442	XENTR17716, XENTR12755	HELIO_02982
OG0000442	XENTR00127, XENTR16680	HELIO_12491
OG0000443	XENTR16164, XENTR16165	HELIO_07163
OG0000443	XENTR08253	HELIO_10033
OG0000444	XENTR16001, XENTR05337	HELIO_04957
OG0000446	XENTR12284	HELIO_08937
OG0000446	XENTR09860	HELIO_02189
OG0000447	XENTR03570, XENTR16310, XENTR06964, XENTR06423	HELIO_10938, HELIO_10939
OG0000448	XENTR09535, XENTR16808, XENTR10820	HELIO_08948
OG0000450	XENTR14894, XENTR03676	HELIO_01846
OG0000454	XENTR15860	HELIO_01041
OG0000458	XENTR03626, XENTR03627, XENTR03628	HELIO_08566
OG0000458	XENTR03637, XENTR04639, XENTR17840	HELIO_06003
OG0000459	XENTR07204, XENTR12836, XENTR12837	HELIO_06755, HELIO_07251
OG0000460	XENTR16884	HELIO_10718
OG0000461	XENTR16800	HELIO_02414
OG0000461	XENTR03673, XENTR10322, XENTR10323	HELIO_03732
OG0000463	XENTR15683, XENTR18055	HELIO_09937
OG0000463	XENTR05720, XENTR03129	HELIO_08661
OG0000465	XENTR04514	HELIO_12789
OG0000465	XENTR12030	HELIO_10139
OG0000466	XENTR12080, XENTR12081	HELIO_07058, HELIO_06415
OG0000467	XENTR13171, XENTR04831, XENTR01243, XENTR00763	HELIO_10923
OG0000468	XENTR14149, XENTR14150, XENTR14148, XENTR14151	HELIO_03768
OG0000469	XENTR07061, XENTR03510, XENTR16136, XENTR06384, XENTR06808	HELIO_06536
OG0000469	XENTR18040, XENTR09815	HELIO_02957
OG0000470	XENTR08990	HELIO_04201
OG0000471	XENTR04919, XENTR04918, XENTR05004, XENTR08938	HELIO_11076, HELIO_01921
OG0000473	XENTR07541, XENTR04001, XENTR14187, XENTR04930	HELIO_02691, HELIO_04547, HELIO_04615, HELIO_12353, HELIO_02800, HELIO_04395, HELIO_06620
OG0000474	XENTR05228, XENTR06948, XENTR12871, XENTR17592	HELIO_10673
OG0000475	XENTR00403, XENTR16167	HELIO_10255
OG0000476	XENTR14517	HELIO_11845
OG0000476	XENTR09662	HELIO_05620
OG0000478	XENTR06378, XENTR05970	HELIO_07629
OG0000479	XENTR00167, XENTR14181	HELIO_08760
OG0000479	XENTR15349, XENTR00798	HELIO_02948
OG0000480	XENTR10551, XENTR10531, XENTR04392, XENTR10532, XENTR01398, XENTR09020, XENTR09018, XENTR09017	HELIO_08414
OG0000480	XENTR16905	HELIO_08413
OG0000481	XENTR18341	HELIO_12216
OG0000481	XENTR16095	HELIO_11178
OG0000481	XENTR07539, XENTR12694	HELIO_09259
OG0000482	XENTR14111, XENTR12532, XENTR14401	HELIO_06214
OG0000482	XENTR00585	HELIO_06713, HELIO_11214
OG0000484	XENTR13210, XENTR00371, XENTR11014, XENTR05882	HELIO_05916
OG0000485	XENTR10818	HELIO_07054
OG0000486	XENTR07282, XENTR04857	HELIO_10558, HELIO_11461, HELIO_05022, HELIO_11212, HELIO_06172, HELIO_02564, HELIO_00117
OG0000487	XENTR15492	HELIO_07290
OG0000488	XENTR13001, XENTR13002, XENTR02455	HELIO_02611
OG0000490	XENTR04016, XENTR06481, XENTR16561, XENTR06162, XENTR06161	HELIO_06690
OG0000491	XENTR05260, XENTR04378, XENTR03295	HELIO_02841, HELIO_11924
OG0000494	XENTR11154, XENTR04560, XENTR01512, XENTR10308	HELIO_07387
OG0000495	XENTR00150, XENTR00149	HELIO_03281, HELIO_12758
OG0000496	XENTR02898	HELIO_09084
OG0000497	XENTR12510, XENTR13344	HELIO_03655
OG0000498	XENTR06646, XENTR04610, XENTR08348, XENTR02958, XENTR10209	HELIO_08706
OG0000499	XENTR04148	HELIO_09553
OG0000503	XENTR11822, XENTR11424, XENTR11425, XENTR12881, XENTR12882	HELIO_03761, HELIO_01577
OG0000503	XENTR10022	HELIO_01283
OG0000505	XENTR15726, XENTR09584, XENTR09585, XENTR10436, XENTR09693, XENTR09694	HELIO_05319
OG0000508	XENTR06935	HELIO_04860
OG0000508	XENTR13428	HELIO_10897
OG0000510	XENTR16454, XENTR14055, XENTR06353, XENTR15990	HELIO_05326, HELIO_00614, HELIO_06648
OG0000514	XENTR05611, XENTR01673	HELIO_07204
OG0000515	XENTR09527	HELIO_01437, HELIO_00462, HELIO_05122, HELIO_00094
OG0000516	XENTR12542, XENTR10354, XENTR15576, XENTR10452, XENTR08167	HELIO_04523
OG0000519	XENTR04553	HELIO_00935
OG0000520	XENTR10317, XENTR14896	HELIO_02641
OG0000520	XENTR14507, XENTR14506, XENTR02607	HELIO_10311
OG0000521	XENTR12652, XENTR09000, XENTR04152, XENTR14112	HELIO_07126
OG0000522	XENTR11563	HELIO_08815, HELIO_12218
OG0000522	XENTR01899, XENTR14640	HELIO_08208
OG0000523	XENTR10295, XENTR14142	HELIO_12547, HELIO_01413
OG0000524	XENTR09435	HELIO_03929
OG0000525	XENTR09923, XENTR09922	HELIO_03718
OG0000525	XENTR10927, XENTR01759, XENTR09125	HELIO_00389
OG0000526	XENTR14537, XENTR00608	HELIO_00348, HELIO_11593
OG0000527	XENTR01298, XENTR15872	HELIO_07197
OG0000528	XENTR08509, XENTR02076, XENTR15793, XENTR01661	HELIO_07368
OG0000530	XENTR09841, XENTR08688, XENTR03985	HELIO_07741, HELIO_07742
OG0000531	XENTR06858	HELIO_02220
OG0000535	XENTR14528, XENTR12170	HELIO_10664, HELIO_04341
OG0000537	XENTR00659, XENTR02728	HELIO_02446
OG0000537	XENTR00658, XENTR02729	HELIO_01622
OG0000538	XENTR12900, XENTR13063	HELIO_11897, HELIO_11896
OG0000542	XENTR03568, XENTR04355, XENTR11922	HELIO_02332
OG0000542	XENTR03401	HELIO_03023
OG0000544	XENTR08814, XENTR13831	HELIO_03555
OG0000544	XENTR06733	HELIO_09959
OG0000545	XENTR03840	HELIO_00292
OG0000545	XENTR09092, XENTR14538, XENTR09005, XENTR11985	HELIO_03093
OG0000548	XENTR15842, XENTR12691, XENTR12827	HELIO_10743
OG0000548	XENTR14858, XENTR16215	HELIO_10294
OG0000548	XENTR09279, XENTR16463, XENTR06806	HELIO_01580
OG0000552	XENTR04244	HELIO_04288
OG0000552	XENTR15303	HELIO_02628
OG0000553	XENTR04835, XENTR02530, XENTR06601	HELIO_12654
OG0000553	XENTR15181, XENTR02641, XENTR10623, XENTR10625, XENTR10624	HELIO_00441
OG0000553	XENTR07370	HELIO_00012
OG0000560	XENTR09304	HELIO_06436, HELIO_09240, HELIO_05887
OG0000561	XENTR08505	HELIO_11408
OG0000562	XENTR00450, XENTR10477	HELIO_12786
OG0000564	XENTR11680, XENTR00195, XENTR13086	HELIO_00066
OG0000564	XENTR11650, XENTR00592	HELIO_11739
OG0000565	XENTR14800	HELIO_05432
OG0000566	XENTR08128	HELIO_06134, HELIO_05991
OG0000566	XENTR02577	HELIO_09539
OG0000567	XENTR01468, XENTR04575, XENTR17225	HELIO_10335
OG0000567	XENTR15381	HELIO_10328
OG0000570	XENTR18916, XENTR18917, XENTR14036, XENTR01676	HELIO_04526, HELIO_11396, HELIO_11398, HELIO_11795
OG0000572	XENTR13098, XENTR15792	HELIO_10250, HELIO_10251
OG0000573	XENTR00290, XENTR12035, XENTR12034	HELIO_11819
OG0000573	XENTR08127	HELIO_09237
OG0000574	XENTR06500	HELIO_05765
OG0000575	XENTR00803, XENTR15351, XENTR11211, XENTR03152	HELIO_03415, HELIO_05026, HELIO_04589, HELIO_03888
OG0000576	XENTR08548, XENTR01107, XENTR13035	HELIO_04420
OG0000578	XENTR16212, XENTR09090, XENTR03873, XENTR03874	HELIO_04018
OG0000579	XENTR09281, XENTR02526, XENTR06804, XENTR04843, XENTR06803, XENTR06802	HELIO_08075
OG0000580	XENTR15703, XENTR08338	HELIO_00767
OG0000581	XENTR03879	HELIO_07650
OG0000581	XENTR01643, XENTR03880, XENTR01642	HELIO_00377
OG0000583	XENTR02046, XENTR15416, XENTR05897, XENTR15995	HELIO_06801
OG0000587	XENTR08579, XENTR15453, XENTR11141, XENTR11142	HELIO_08335
OG0000587	XENTR02064	HELIO_02916
OG0000588	XENTR06511, XENTR13248, XENTR15252	HELIO_06031
OG0000588	XENTR17128	HELIO_08850
OG0000589	XENTR11197, XENTR12066, XENTR01256, XENTR01604	HELIO_05352
OG0000590	XENTR14925, XENTR01750, XENTR12267, XENTR05220	HELIO_04845
OG0000590	XENTR09959, XENTR09960, XENTR17798, XENTR17799	HELIO_05331
OG0000591	XENTR07336	HELIO_00717
OG0000592	XENTR09881	HELIO_11966
OG0000592	XENTR09851	HELIO_10886
OG0000593	XENTR16603, XENTR04787, XENTR09811	HELIO_01727
OG0000594	XENTR12851, XENTR04133, XENTR12850, XENTR02361	HELIO_09059
OG0000597	XENTR17671, XENTR17670, XENTR19170, XENTR01128	HELIO_02513
OG0000597	XENTR02665, XENTR08682	HELIO_06072
OG0000600	XENTR03978, XENTR05099, XENTR03977, XENTR14383	HELIO_06427
OG0000601	XENTR10249, XENTR17602, XENTR17601, XENTR02697	HELIO_00228, HELIO_06365
OG0000602	XENTR02033, XENTR02032, XENTR03241	HELIO_08958
OG0000602	XENTR03242, XENTR15509, XENTR02031	HELIO_03692
OG0000603	XENTR06631, XENTR12110, XENTR06556	HELIO_08442
OG0000604	XENTR12659	HELIO_10843, HELIO_10844
OG0000609	XENTR09031, XENTR09032	HELIO_02166
OG0000609	XENTR09422	HELIO_01095
OG0000610	XENTR06743, XENTR10275	HELIO_08233
OG0000610	XENTR09167, XENTR16828	HELIO_08205
OG0000611	XENTR07697, XENTR14370	HELIO_03069
OG0000611	XENTR00513	HELIO_06952
OG0000612	XENTR02467	HELIO_04425
OG0000613	XENTR14077, XENTR01460	HELIO_12531
OG0000614	XENTR14290	HELIO_11672
OG0000615	XENTR05253, XENTR05188, XENTR16074, XENTR00273	HELIO_02362
OG0000616	XENTR16458	HELIO_12592
OG0000618	XENTR12353	HELIO_09707
OG0000619	XENTR13390, XENTR07082, XENTR07081, XENTR09376	HELIO_07452, HELIO_07453
OG0000623	XENTR07882	HELIO_01153
OG0000623	XENTR16677, XENTR03896	HELIO_01575
OG0000624	XENTR10751, XENTR05400	HELIO_12110, HELIO_04396, HELIO_02075
OG0000625	XENTR00631, XENTR00632, XENTR00633, XENTR10082	HELIO_10043, HELIO_12510
OG0000626	XENTR08195, XENTR07632	HELIO_08657, HELIO_08658
OG0000627	XENTR10097, XENTR14582	HELIO_01431
OG0000628	XENTR02456, XENTR13000	HELIO_07284
OG0000629	XENTR14339	HELIO_03651
OG0000634	XENTR18822, XENTR18823, XENTR19156	HELIO_04856
OG0000635	XENTR06487	HELIO_12781
OG0000636	XENTR11087, XENTR12476	HELIO_06623, HELIO_05388
OG0000637	XENTR17167	HELIO_11151
OG0000639	XENTR14136, XENTR08621	HELIO_03049, HELIO_03048
OG0000639	XENTR10212, XENTR12548, XENTR02478	HELIO_09484
OG0000642	XENTR11733	HELIO_06112, HELIO_06155
OG0000643	XENTR10328	HELIO_10380
OG0000645	XENTR00518	HELIO_03716
OG0000646	XENTR04406	HELIO_00539
OG0000646	XENTR07263, XENTR07262, XENTR17137	HELIO_03107
OG0000647	XENTR17079	HELIO_01414
OG0000648	XENTR08177	HELIO_05483
OG0000648	XENTR08178, XENTR10991	HELIO_02387
OG0000649	XENTR03771, XENTR03773, XENTR03774, XENTR03772, XENTR03775, XENTR11809	HELIO_06593
OG0000651	XENTR05217, XENTR03187	HELIO_06636
OG0000654	XENTR06209, XENTR17283, XENTR15108, XENTR08609	HELIO_03848
OG0000657	XENTR09582, XENTR05287	HELIO_10387
OG0000660	XENTR01113	HELIO_01158
OG0000660	XENTR00531	HELIO_12701
OG0000662	XENTR12483	HELIO_05920
OG0000664	XENTR18935, XENTR10788, XENTR02592	HELIO_01686
OG0000664	XENTR08222, XENTR08223, XENTR08221, XENTR05344	HELIO_03266
OG0000665	XENTR10286, XENTR14432, XENTR14325, XENTR18084, XENTR14324	HELIO_07542
OG0000670	XENTR12241, XENTR00704, XENTR09058, XENTR03191, XENTR03192, XENTR07429	HELIO_05028
OG0000671	XENTR09206	HELIO_10697
OG0000672	XENTR10536, XENTR18111	HELIO_01185
OG0000672	XENTR14352	HELIO_02468
OG0000674	XENTR01435, XENTR06759	HELIO_04125
OG0000676	XENTR05112, XENTR10868	HELIO_11959
OG0000676	XENTR08597, XENTR02025, XENTR07079	HELIO_04321
OG0000680	XENTR17739	HELIO_05397
OG0000680	XENTR03777, XENTR07100	HELIO_06924, HELIO_00172, HELIO_00682
OG0000681	XENTR01035, XENTR10823	HELIO_09932
OG0000681	XENTR02583, XENTR09876, XENTR09875	HELIO_01469, HELIO_03320
OG0000682	XENTR06453, XENTR17621, XENTR15062	HELIO_03672
OG0000683	XENTR15130	HELIO_12315
OG0000683	XENTR06503, XENTR00426	HELIO_10017
OG0000684	XENTR16125, XENTR03725, XENTR09968, XENTR03724	HELIO_08779
OG0000690	XENTR12763, XENTR09156	HELIO_00922
OG0000690	XENTR16042	HELIO_02624
OG0000690	XENTR13758	HELIO_05919
OG0000691	XENTR12556, XENTR00454	HELIO_08803
OG0000691	XENTR14240, XENTR02488	HELIO_03421
OG0000692	XENTR09451	HELIO_02500
OG0000693	XENTR17235, XENTR06541	HELIO_09915
OG0000693	XENTR06151	HELIO_07892
OG0000694	XENTR09772	HELIO_05625
OG0000696	XENTR00213	HELIO_04265
OG0000696	XENTR05925	HELIO_06426, HELIO_08090
OG0000698	XENTR05540	HELIO_09681
OG0000698	XENTR12807, XENTR11709	HELIO_12417
OG0000700	XENTR17342, XENTR09480	HELIO_10301
OG0000701	XENTR08735, XENTR08734, XENTR08926, XENTR08927, XENTR06451, XENTR01949	HELIO_11804, HELIO_02160
OG0000702	XENTR11939, XENTR05068, XENTR14141	HELIO_09403
OG0000703	XENTR08730, XENTR08729, XENTR05594	HELIO_02836
OG0000706	XENTR02593	HELIO_02299
OG0000708	XENTR03991	HELIO_04126
OG0000708	XENTR06811	HELIO_01919
OG0000709	XENTR12794	HELIO_07079
OG0000710	XENTR05184, XENTR11575, XENTR05464	HELIO_04299
OG0000711	XENTR17290, XENTR14028	HELIO_01631
OG0000711	XENTR12075, XENTR10806	HELIO_03110
OG0000712	XENTR04994, XENTR00668, XENTR15876, XENTR04890	HELIO_10286
OG0000713	XENTR18876, XENTR06309	HELIO_07275, HELIO_11463, HELIO_06463, HELIO_00543, HELIO_02508
OG0000715	XENTR03141, XENTR05201, XENTR15992	HELIO_06043
OG0000716	XENTR06302, XENTR07615, XENTR18854, XENTR11906	HELIO_06181, HELIO_07464
OG0000718	XENTR16847, XENTR16460, XENTR09687, XENTR17406, XENTR09096, XENTR10099	HELIO_08422
OG0000720	XENTR00549, XENTR11251	HELIO_02774
OG0000721	XENTR07131, XENTR04541	HELIO_03399
OG0000722	XENTR06651, XENTR07504, XENTR09493, XENTR17327	HELIO_05630
OG0000724	XENTR15314	HELIO_09105
