Orthogroup	XENTR	BRALA
OG0001752	XENTR05862, XENTR05863, XENTR10279	BRALA27069
OG0001754	XENTR11387	BRALA33871
OG0001754	XENTR05086	BRALA34601
OG0001755	XENTR09873	BRALA30977
OG0001755	XENTR02652	BRALA10335
OG0001756	XENTR08856	BRALA33790
OG0001756	XENTR02230	BRALA03693
OG0001757	XENTR14855, XENTR13413	BRALA25782
OG0001758	XENTR07703, XENTR07702	BRALA22161
OG0001759	XENTR14143	BRALA21709, BRALA21708, BRALA21452
OG0001760	XENTR11122	BRALA19752
OG0001764	XENTR05377, XENTR05376, XENTR09990, XENTR13585, XENTR13587, XENTR13586, XENTR12633, XENTR12632, XENTR12629	BRALA34857, BRALA16351, BRALA01065
OG0001768	XENTR02663	BRALA14604
OG0001768	XENTR00583	BRALA14648
OG0001769	XENTR12819	BRALA06836
OG0001769	XENTR13309	BRALA22299
OG0001770	XENTR05192, XENTR05256, XENTR09738, XENTR01019	BRALA33462, BRALA22471
OG0001772	XENTR14857, XENTR14769, XENTR13408	BRALA25947, BRALA25946
OG0001774	XENTR17983	BRALA11491
OG0001774	XENTR10461	BRALA20453
OG0001775	XENTR08314, XENTR15724	BRALA21646
OG0001778	XENTR16949, XENTR16948	BRALA16488
OG0001779	XENTR10429, XENTR10432	BRALA15084
OG0001780	XENTR12607	BRALA15214
OG0001781	XENTR12943	BRALA02795
OG0001782	XENTR03438	BRALA16828
OG0001782	XENTR07561	BRALA35480, BRALA35381
OG0001783	XENTR01760, XENTR09127	BRALA23810, BRALA23809, BRALA23807
OG0001785	XENTR09347	BRALA02411
OG0001787	XENTR16345, XENTR10666, XENTR10665, XENTR13689	BRALA22039
OG0001788	XENTR05179	BRALA00724
OG0001789	XENTR01158, XENTR11105	BRALA24220
OG0001790	XENTR08234	BRALA25700
OG0001792	XENTR07735	BRALA34635, BRALA25410
OG0001792	XENTR11934, XENTR11933	BRALA18508
OG0001793	XENTR10072	BRALA16003
OG0001794	XENTR10714	BRALA30503
OG0001796	XENTR03008, XENTR09342	BRALA05278, BRALA20213
OG0001797	XENTR07443	BRALA11523, BRALA11530
OG0001798	XENTR16775, XENTR10051	BRALA11427, BRALA07883
OG0001800	XENTR11113, XENTR10796	BRALA20533
OG0001802	XENTR18670	BRALA09644, BRALA25295, BRALA24684, BRALA20598, BRALA20600, BRALA20599, BRALA09646, BRALA20601
OG0001803	XENTR06469, XENTR14813, XENTR04331	BRALA24910
OG0001804	XENTR12189, XENTR00869	BRALA14986
OG0001806	XENTR00733, XENTR02566, XENTR02565	BRALA17333
OG0001807	XENTR12261	BRALA16684, BRALA16683, BRALA22880, BRALA07117
OG0001808	XENTR15385, XENTR00368	BRALA28858, BRALA32877
OG0001809	XENTR00099	BRALA23647
OG0001810	XENTR11814	BRALA04842
OG0001811	XENTR06957, XENTR07229	BRALA05289
OG0001812	XENTR13693	BRALA12550, BRALA12552, BRALA19986, BRALA03406
OG0001813	XENTR07439, XENTR05815, XENTR01472	BRALA01571
OG0001814	XENTR12256, XENTR09203	BRALA04666
OG0001816	XENTR04741	BRALA05148
OG0001817	XENTR01799, XENTR07383, XENTR11210, XENTR16361, XENTR16279, XENTR19231, XENTR07609	BRALA19506
OG0001818	XENTR08496, XENTR08495, XENTR08497, XENTR16571	BRALA12031, BRALA23438
OG0001819	XENTR03393, XENTR03154	BRALA00196
OG0001820	XENTR11735, XENTR11739, XENTR08919	BRALA23960
OG0001821	XENTR04786	BRALA10468
OG0001822	XENTR17740	BRALA03090
OG0001823	XENTR01462, XENTR05709	BRALA04091, BRALA22312
OG0001825	XENTR01399, XENTR12908	BRALA16641
OG0001826	XENTR08576, XENTR11916	BRALA16175
OG0001827	XENTR06795	BRALA02872
OG0001828	XENTR16952	BRALA07406
OG0001829	XENTR00483, XENTR14302	BRALA05641
OG0001830	XENTR04509, XENTR16727	BRALA16627
OG0001831	XENTR18275, XENTR17969	BRALA25354
OG0001832	XENTR16823	BRALA11061
OG0001832	XENTR01410	BRALA04342
OG0001834	XENTR08408, XENTR02906	BRALA14532
OG0001835	XENTR09853	BRALA15076
OG0001841	XENTR13939, XENTR13940, XENTR13938, XENTR12150, XENTR00336, XENTR00337	BRALA01202, BRALA19281
OG0001846	XENTR18639, XENTR07601	BRALA01789
OG0001848	XENTR14304	BRALA10654
OG0001848	XENTR15790	BRALA10653
OG0001849	XENTR05212	BRALA01071, BRALA01070
OG0001849	XENTR05214, XENTR06882	BRALA07421
OG0001851	XENTR10410	BRALA20584
OG0001852	XENTR14319, XENTR08373	BRALA18937
OG0001854	XENTR07106, XENTR07105	BRALA06560, BRALA28650
OG0001855	XENTR01758, XENTR10522	BRALA23029
OG0001856	XENTR00941, XENTR09781, XENTR05676, XENTR05677	BRALA11158
OG0001857	XENTR18087, XENTR13066	BRALA08335
OG0001858	XENTR01943	BRALA03719
OG0001859	XENTR08444	BRALA12427
OG0001860	XENTR18593	BRALA24290
OG0001861	XENTR07625	BRALA29580, BRALA29583
OG0001862	XENTR05039, XENTR12303, XENTR03115	BRALA16620
OG0001863	XENTR01885	BRALA07880
OG0001864	XENTR04517, XENTR13336	BRALA08212
OG0001865	XENTR06410, XENTR04372	BRALA18719
OG0001866	XENTR00166, XENTR11409	BRALA33651
OG0001867	XENTR18858, XENTR18859, XENTR00928, XENTR18201	BRALA13098
OG0001868	XENTR12422	BRALA20581
OG0001869	XENTR12915	BRALA05557
OG0001870	XENTR05017, XENTR12751, XENTR08077, XENTR08078	BRALA09761
OG0001871	XENTR04383, XENTR14454, XENTR14455	BRALA26798
OG0001872	XENTR13643	BRALA06161
OG0001873	XENTR11870	BRALA33467, BRALA10007, BRALA33548
OG0001874	XENTR08894	BRALA09243
OG0001875	XENTR05396	BRALA00199
OG0001875	XENTR05593	BRALA04016
OG0001877	XENTR12095, XENTR17619, XENTR15404	BRALA10772, BRALA10771, BRALA10773, BRALA10933
OG0001878	XENTR04362, XENTR12083, XENTR10903, XENTR05516	BRALA22747
OG0001879	XENTR12513	BRALA33781
OG0001880	XENTR06730	BRALA21802, BRALA06605, BRALA05691, BRALA00275, BRALA12418, BRALA23009, BRALA29386
OG0001881	XENTR16627, XENTR17045, XENTR12268	BRALA19925
OG0001882	XENTR06860, XENTR06863, XENTR05412	BRALA14072, BRALA14071, BRALA14070
OG0001883	XENTR04807, XENTR13720	BRALA21969
OG0001884	XENTR13203, XENTR03005, XENTR07644	BRALA19935
OG0001886	XENTR06797, XENTR15392	BRALA10021
OG0001887	XENTR06427, XENTR00912, XENTR12585, XENTR03465, XENTR18819	BRALA19248
OG0001889	XENTR13126, XENTR01850	BRALA16751
OG0001890	XENTR14057, XENTR07419, XENTR17098	BRALA26409
OG0001892	XENTR15160, XENTR13541	BRALA18822, BRALA18821
OG0001893	XENTR15523	BRALA02794
OG0001894	XENTR15449, XENTR08653	BRALA25056
OG0001895	XENTR16129	BRALA19090, BRALA27263, BRALA28261
OG0001896	XENTR11746, XENTR06164, XENTR03942	BRALA18432
OG0001898	XENTR15118	BRALA30385
OG0001899	XENTR14578, XENTR09469	BRALA30884
OG0001900	XENTR02100	BRALA22276
OG0001901	XENTR18345	BRALA22456
OG0001903	XENTR07494	BRALA07353
OG0001905	XENTR14157, XENTR17951, XENTR01202	BRALA25950
OG0001906	XENTR18204, XENTR10052, XENTR04278, XENTR10632	BRALA34902, BRALA34252, BRALA08413, BRALA22736
OG0001913	XENTR06742, XENTR01451	BRALA24497
OG0001914	XENTR06764	BRALA13023
OG0001915	XENTR06298	BRALA35550
OG0001916	XENTR10953	BRALA13432, BRALA13431
OG0001916	XENTR12336	BRALA13430
OG0001917	XENTR00340, XENTR11451, XENTR14754, XENTR10651	BRALA00831
OG0001918	XENTR16543	BRALA14482
OG0001918	XENTR04216	BRALA16247
OG0001919	XENTR09434	BRALA06853
OG0001920	XENTR11529, XENTR17510, XENTR17509, XENTR00354	BRALA05363
OG0001923	XENTR13216	BRALA01345
OG0001925	XENTR17884, XENTR03374, XENTR12899	BRALA00423
OG0001926	XENTR00430	BRALA01100
OG0001927	XENTR04644	BRALA35455, BRALA21711
OG0001928	XENTR07469	BRALA13805
OG0001929	XENTR18792, XENTR10076	BRALA01963
OG0001930	XENTR01448	BRALA01543
OG0001930	XENTR05304, XENTR05873	BRALA16547
OG0001932	XENTR09901, XENTR15132	BRALA12072
OG0001933	XENTR13601	BRALA28907
OG0001933	XENTR06647	BRALA17607
OG0001934	XENTR05609	BRALA10404
OG0001935	XENTR00153	BRALA21169
OG0001935	XENTR08647	BRALA06005
OG0001936	XENTR08632	BRALA03951
OG0001936	XENTR04317	BRALA06824
OG0001937	XENTR17859	BRALA10961, BRALA10962, BRALA19735, BRALA08657, BRALA08656
OG0001938	XENTR04478	BRALA25398
OG0001939	XENTR02477, XENTR10993	BRALA25625
OG0001940	XENTR14019	BRALA29696
OG0001941	XENTR10384, XENTR17146	BRALA11387
OG0001942	XENTR12960, XENTR05523	BRALA23064
OG0001943	XENTR10899	BRALA16392
OG0001944	XENTR13879, XENTR13878	BRALA11918
OG0001945	XENTR03955, XENTR07870	BRALA27519
OG0001946	XENTR07293	BRALA24922
OG0001947	XENTR07021, XENTR02357	BRALA12828
OG0001948	XENTR14766, XENTR08991, XENTR16041, XENTR06626	BRALA31032
OG0001949	XENTR01148, XENTR11100	BRALA24727
OG0001950	XENTR12232, XENTR11572, XENTR03988	BRALA26750, BRALA05287
OG0001951	XENTR07227, XENTR16258	BRALA10600
OG0001952	XENTR09389	BRALA28198
OG0001953	XENTR09118, XENTR10393	BRALA16748
OG0001956	XENTR08133	BRALA04353
OG0001957	XENTR11349, XENTR12903, XENTR01129	BRALA19367
OG0001958	XENTR16906, XENTR09373, XENTR02730, XENTR00657	BRALA33388, BRALA12840
OG0001959	XENTR06412, XENTR10577, XENTR05267, XENTR15847	BRALA29341
OG0001961	XENTR01355, XENTR01247	BRALA13794
OG0001962	XENTR05922, XENTR12047, XENTR12045, XENTR12046	BRALA29361
OG0001963	XENTR17226, XENTR11249, XENTR07153	BRALA14625
OG0001966	XENTR15870, XENTR04015	BRALA16509, BRALA01132, BRALA05602, BRALA01095
OG0001967	XENTR00364	BRALA00859
OG0001968	XENTR16410	BRALA02743
OG0001969	XENTR08255, XENTR15375	BRALA08425
OG0001971	XENTR06746, XENTR11941, XENTR05064, XENTR08132	BRALA04350
OG0001972	XENTR12033	BRALA15770
OG0001974	XENTR09807	BRALA06213
OG0001976	XENTR16632, XENTR05423	BRALA27832, BRALA27831, BRALA27835, BRALA27834, BRALA27833
OG0001978	XENTR04821, XENTR00953, XENTR00943, XENTR00949, XENTR00945, XENTR00947, XENTR00946, XENTR00948, XENTR00952, XENTR00951, XENTR00944	BRALA12153, BRALA13623
OG0001980	XENTR08970, XENTR14910, XENTR14911, XENTR02193, XENTR08039	BRALA21901
OG0001981	XENTR06776, XENTR09816, XENTR18592, XENTR18853	BRALA07835
OG0001982	XENTR04312	BRALA03821
OG0001985	XENTR03530	BRALA31266
OG0001986	XENTR01297	BRALA10262, BRALA10769, BRALA10936
OG0001987	XENTR04550, XENTR14677	BRALA25500
OG0001988	XENTR11854	BRALA17550
OG0001989	XENTR14006, XENTR12273	BRALA07557
OG0001990	XENTR12970	BRALA17559
OG0001991	XENTR02462	BRALA17546
OG0001992	XENTR05527, XENTR15316	BRALA35422, BRALA35278, BRALA34802
OG0001993	XENTR06884, XENTR01623	BRALA16354
OG0001994	XENTR10934, XENTR08885	BRALA29381
OG0001998	XENTR16338, XENTR14682	BRALA29050
OG0001999	XENTR00961	BRALA30184
OG0001999	XENTR10154	BRALA25298, BRALA35444
OG0002000	XENTR12364	BRALA01282
OG0002000	XENTR05813	BRALA04183
OG0002001	XENTR07328	BRALA00220
OG0002002	XENTR06108, XENTR09713	BRALA21013
OG0002003	XENTR14361, XENTR02394	BRALA11915
OG0002004	XENTR18683	BRALA30344
OG0002005	XENTR02807, XENTR08268, XENTR01964	BRALA29387
OG0002006	XENTR12258, XENTR12259	BRALA09070
OG0002007	XENTR04883, XENTR07287	BRALA18083
OG0002008	XENTR08143, XENTR06727	BRALA03742
OG0002009	XENTR15588	BRALA21922
OG0002010	XENTR15176, XENTR05624, XENTR07385	BRALA06492
OG0002011	XENTR15809, XENTR12417	BRALA20225
OG0002012	XENTR15689, XENTR00529	BRALA23568
OG0002013	XENTR16536	BRALA12490, BRALA13240, BRALA30429, BRALA20683, BRALA32151, BRALA00130, BRALA00131, BRALA12565, BRALA00129
OG0002014	XENTR02871, XENTR11303	BRALA11040
OG0002015	XENTR07357, XENTR03893	BRALA06336
OG0002016	XENTR08295, XENTR04258	BRALA20669
OG0002017	XENTR14273, XENTR15282, XENTR15484	BRALA15768
OG0002018	XENTR12197, XENTR00896, XENTR09258, XENTR06435	BRALA26984, BRALA26983
OG0002020	XENTR15447, XENTR08657	BRALA33976
OG0002022	XENTR09166, XENTR09165	BRALA02885, BRALA27335, BRALA02917, BRALA02878
OG0002023	XENTR12329, XENTR11622, XENTR16758	BRALA10833
OG0002024	XENTR09931, XENTR16485	BRALA03055, BRALA03051
OG0002026	XENTR08832	BRALA16933
OG0002027	XENTR09267, XENTR07230, XENTR00276	BRALA06049
OG0002028	XENTR14364	BRALA31054
OG0002029	XENTR18899	BRALA29066
OG0002030	XENTR00366, XENTR13208, XENTR16901, XENTR04720	BRALA18492
OG0002031	XENTR15929, XENTR15928, XENTR08011	BRALA00375
OG0002032	XENTR02603	BRALA26240
OG0002033	XENTR12896, XENTR12895, XENTR15105, XENTR03400	BRALA00224
OG0002035	XENTR13278, XENTR12372, XENTR13991	BRALA00648, BRALA22063, BRALA35832
OG0002036	XENTR02413, XENTR02087	BRALA29526
OG0002037	XENTR13065, XENTR08811	BRALA00391
OG0002038	XENTR04004, XENTR11762, XENTR06156	BRALA18313
OG0002039	XENTR10345, XENTR08918, XENTR03306	BRALA03651
OG0002043	XENTR04074, XENTR04633	BRALA14578
OG0002044	XENTR06010	BRALA19010, BRALA19011, BRALA19008, BRALA10152
OG0002046	XENTR12240, XENTR12878	BRALA02577, BRALA02600, BRALA02665, BRALA01761, BRALA16996, BRALA02576, BRALA02666, BRALA02667, BRALA02728, BRALA02733, BRALA35993, BRALA02504
OG0002057	XENTR05735	BRALA01255
OG0002059	XENTR06499, XENTR04009, XENTR04010	BRALA19536
OG0002060	XENTR03044, XENTR09085	BRALA22621
OG0002061	XENTR12690	BRALA21414
OG0002062	XENTR10057, XENTR05037	BRALA04513
OG0002064	XENTR00155	BRALA29142
OG0002064	XENTR11867, XENTR06658	BRALA13346
OG0002066	XENTR13591, XENTR16110, XENTR12403	BRALA18537
OG0002067	XENTR11063	BRALA23033
OG0002068	XENTR08494	BRALA12029
OG0002069	XENTR13071, XENTR02513, XENTR02512, XENTR13070	BRALA09642
OG0002070	XENTR17017, XENTR03998, XENTR06833	BRALA18425
OG0002071	XENTR01207, XENTR13312	BRALA27764
OG0002073	XENTR13381, XENTR08969, XENTR17145, XENTR07900	BRALA24409
OG0002074	XENTR16013	BRALA27583
OG0002075	XENTR06558, XENTR06559, XENTR11280	BRALA26127
OG0002076	XENTR05229, XENTR17066	BRALA00516
OG0002077	XENTR13971, XENTR13972, XENTR02927	BRALA14130
OG0002079	XENTR00665	BRALA33361
OG0002080	XENTR01136, XENTR01135, XENTR13342	BRALA01983, BRALA01982
OG0002081	XENTR00902	BRALA15912
OG0002084	XENTR12442, XENTR12443, XENTR11320	BRALA33469, BRALA31763, BRALA32157
OG0002085	XENTR12804, XENTR08902, XENTR03047	BRALA25730
OG0002086	XENTR08521, XENTR13798	BRALA23177
OG0002087	XENTR06831	BRALA02631
OG0002088	XENTR11630, XENTR11629	BRALA23353
OG0002088	XENTR02349	BRALA25517, BRALA25515
OG0002090	XENTR15595	BRALA15181, BRALA16204, BRALA10471
OG0002091	XENTR16710, XENTR10291	BRALA22175
OG0002093	XENTR02553	BRALA25514
OG0002094	XENTR07026, XENTR07025	BRALA12707
OG0002095	XENTR13181, XENTR03455, XENTR14381, XENTR09072	BRALA28303
OG0002096	XENTR04526	BRALA26857
OG0002097	XENTR04416, XENTR03687	BRALA05973
OG0002098	XENTR17129, XENTR01020	BRALA08891
OG0002099	XENTR02496	BRALA24109
OG0002100	XENTR04934	BRALA18364
OG0002101	XENTR04299	BRALA01147
OG0002102	XENTR06095, XENTR11926, XENTR13481, XENTR13482	BRALA13643
OG0002103	XENTR15401, XENTR15782	BRALA12125, BRALA22500
OG0002104	XENTR05884	BRALA03456
OG0002105	XENTR11631, XENTR14520	BRALA30841
OG0002106	XENTR03305	BRALA21267
OG0002106	XENTR11760	BRALA20596
OG0002107	XENTR10514	BRALA28882
OG0002108	XENTR13048, XENTR07710	BRALA26237
OG0002112	XENTR13787, XENTR10060, XENTR11946, XENTR18203	BRALA04147
OG0002123	XENTR12869, XENTR04632	BRALA29584
OG0002125	XENTR18863	BRALA05686
OG0002125	XENTR01325	BRALA27093, BRALA35204
OG0002127	XENTR08596	BRALA12199
OG0002128	XENTR02317, XENTR03444	BRALA06097
OG0002129	XENTR08464, XENTR00664, XENTR13829	BRALA28316
OG0002130	XENTR07603	BRALA19628
OG0002131	XENTR05730, XENTR05731, XENTR18308, XENTR17313	BRALA22859
OG0002134	XENTR07771, XENTR05125	BRALA03169
OG0002135	XENTR18195, XENTR01218	BRALA19276
OG0002137	XENTR04141, XENTR04140	BRALA24687
OG0002138	XENTR08958	BRALA07695
OG0002140	XENTR07463, XENTR14702	BRALA19372
OG0002141	XENTR00916	BRALA28309
OG0002142	XENTR12125, XENTR10633	BRALA26757
OG0002143	XENTR07155	BRALA17583
OG0002144	XENTR18301, XENTR10292	BRALA33560
OG0002145	XENTR06603	BRALA17357
OG0002146	XENTR12879, XENTR02800	BRALA18951
OG0002147	XENTR15274	BRALA15803
OG0002148	XENTR13087	BRALA15940
OG0002148	XENTR09100	BRALA31289
OG0002149	XENTR06941, XENTR02903	BRALA10667
OG0002150	XENTR06771, XENTR01454	BRALA04285
OG0002153	XENTR10343, XENTR14313	BRALA06614
OG0002154	XENTR08853	BRALA31825
OG0002155	XENTR07126	BRALA19605
OG0002155	XENTR11228	BRALA17312
OG0002156	XENTR04891	BRALA19453
OG0002157	XENTR10258	BRALA06421
OG0002158	XENTR02132	BRALA29886
OG0002159	XENTR12686	BRALA07565
OG0002160	XENTR18209	BRALA06348
OG0002161	XENTR03398, XENTR14188, XENTR12700	BRALA07343
OG0002162	XENTR03932, XENTR07744	BRALA21828
OG0002163	XENTR00389, XENTR18816, XENTR00388, XENTR07424	BRALA02388, BRALA02390, BRALA02387, BRALA02389
OG0002165	XENTR12790	BRALA03145
OG0002166	XENTR10313, XENTR06523	BRALA34998
OG0002167	XENTR01922, XENTR03650, XENTR12692	BRALA00107
OG0002168	XENTR05025	BRALA21154
OG0002168	XENTR15448	BRALA01161
OG0002169	XENTR11319, XENTR12444	BRALA35441
OG0002170	XENTR00543	BRALA15225
OG0002170	XENTR13652	BRALA25274
OG0002171	XENTR02510, XENTR15921	BRALA31606
OG0002172	XENTR04445, XENTR05333	BRALA08732
OG0002173	XENTR02932	BRALA03181
OG0002175	XENTR06785	BRALA15343
OG0002175	XENTR15142	BRALA15344
OG0002177	XENTR11672, XENTR05111, XENTR02389	BRALA25710
OG0002178	XENTR15594	BRALA10470
OG0002179	XENTR17544	BRALA17768
OG0002180	XENTR09330	BRALA01899
OG0002182	XENTR05974, XENTR01224	BRALA17354
OG0002183	XENTR11513, XENTR13324	BRALA02511
OG0002184	XENTR05819, XENTR11457	BRALA05306
OG0002185	XENTR06645, XENTR00451	BRALA03464
OG0002186	XENTR01085, XENTR10999	BRALA04863
OG0002187	XENTR16423	BRALA21795
OG0002188	XENTR01062	BRALA05642
OG0002189	XENTR00331	BRALA00945, BRALA34565
OG0002190	XENTR06037, XENTR01498, XENTR01499	BRALA24660
OG0002191	XENTR01870, XENTR03789	BRALA21363
OG0002193	XENTR00017	BRALA11442
OG0002194	XENTR00805, XENTR00806, XENTR00804, XENTR18712	BRALA10637, BRALA26972, BRALA26973
OG0002195	XENTR09243, XENTR09244, XENTR04403, XENTR16060	BRALA18764, BRALA33787, BRALA18752
OG0002196	XENTR08934	BRALA27055
OG0002201	XENTR09884	BRALA12527
OG0002202	XENTR07620	BRALA24435
OG0002209	XENTR01337, XENTR02797	BRALA19715
OG0002211	XENTR09443	BRALA10238
OG0002212	XENTR00089	BRALA16029, BRALA13780
OG0002214	XENTR07930, XENTR16498, XENTR02689, XENTR02690	BRALA34191, BRALA35761
OG0002216	XENTR02859	BRALA21038
OG0002217	XENTR09078	BRALA20635
OG0002221	XENTR19085, XENTR13112, XENTR09240	BRALA26673
OG0002222	XENTR03278	BRALA19604
OG0002223	XENTR14551, XENTR10106	BRALA02219
OG0002224	XENTR04276, XENTR01944	BRALA06615
OG0002225	XENTR14771	BRALA24494
OG0002227	XENTR18535	BRALA33920, BRALA21714
OG0002228	XENTR07401, XENTR11182	BRALA34398, BRALA26579, BRALA27484
OG0002229	XENTR00831	BRALA29368
OG0002233	XENTR09065	BRALA22951, BRALA22952, BRALA22953
OG0002234	XENTR05616	BRALA25993, BRALA25047, BRALA25045, BRALA25046
OG0002235	XENTR18072, XENTR18071, XENTR02194	BRALA29529
OG0002236	XENTR02976, XENTR06598	BRALA13750
OG0002237	XENTR05472, XENTR06971, XENTR14618	BRALA35902
OG0002239	XENTR09309, XENTR17015	BRALA21605
OG0002240	XENTR09016	BRALA14406
OG0002241	XENTR15534, XENTR00886	BRALA33999
OG0002242	XENTR11857, XENTR03011, XENTR07757	BRALA01459
OG0002243	XENTR03644, XENTR06468	BRALA24911
OG0002244	XENTR05927	BRALA08304
OG0002245	XENTR06908	BRALA10266
OG0002246	XENTR09317, XENTR11437, XENTR08637	BRALA15560
OG0002248	XENTR08913, XENTR04960	BRALA03727
OG0002251	XENTR13199, XENTR02220	BRALA21715
OG0002252	XENTR07010, XENTR09805, XENTR07309	BRALA26755, BRALA06212
OG0002253	XENTR09599	BRALA12063
OG0002255	XENTR05622	BRALA03062
OG0002256	XENTR10189	BRALA07689
OG0002256	XENTR07416, XENTR14053	BRALA07688
OG0002257	XENTR11360, XENTR03831	BRALA35270, BRALA30211
OG0002258	XENTR11554	BRALA31922
OG0002260	XENTR05549	BRALA13385
OG0002261	XENTR12712, XENTR18200, XENTR12711	BRALA34119
OG0002262	XENTR03359	BRALA24175
OG0002263	XENTR11327	BRALA13683
OG0002264	XENTR11031, XENTR12994	BRALA16853
OG0002265	XENTR08018, XENTR15740	BRALA18548
OG0002266	XENTR10523, XENTR10524, XENTR01757	BRALA11206
OG0002267	XENTR15521, XENTR17369	BRALA24091
OG0002268	XENTR09207	BRALA09048, BRALA09047
OG0002270	XENTR13158, XENTR01343	BRALA17302
OG0002271	XENTR09066, XENTR07534, XENTR07535, XENTR01048	BRALA19435
OG0002272	XENTR02511	BRALA18102, BRALA08886, BRALA18101
OG0002275	XENTR05172, XENTR12040	BRALA15980
OG0002276	XENTR10859, XENTR03325, XENTR17603	BRALA10608
OG0002278	XENTR11991, XENTR15310	BRALA25960
OG0002279	XENTR17502, XENTR08016	BRALA06025
OG0002281	XENTR02192, XENTR11832, XENTR08042	BRALA28875
OG0002282	XENTR15597, XENTR15596	BRALA02774
OG0002284	XENTR09193	BRALA17340
OG0002285	XENTR01924, XENTR01925	BRALA21420
OG0002286	XENTR10663	BRALA13024
OG0002288	XENTR12739, XENTR07532	BRALA03975
OG0002289	XENTR02736, XENTR05940, XENTR16084	BRALA07836, BRALA27143
OG0002290	XENTR00793, XENTR07136, XENTR14686	BRALA30497, BRALA24236
OG0002291	XENTR04746	BRALA22088, BRALA00673
OG0002292	XENTR10569	BRALA02622
OG0002292	XENTR11818	BRALA26428
OG0002293	XENTR04957, XENTR12754	BRALA19304
OG0002294	XENTR05741, XENTR12369	BRALA00797
OG0002295	XENTR05805, XENTR01465, XENTR14069, XENTR14825, XENTR03418	BRALA01418
OG0002296	XENTR12455, XENTR10334	BRALA21680
OG0002297	XENTR00024, XENTR00025, XENTR00023	BRALA15511, BRALA34086, BRALA35846, BRALA05115, BRALA01286
OG0002312	XENTR06437, XENTR06436	BRALA21661
OG0002314	XENTR05505	BRALA28966
OG0002315	XENTR04291, XENTR00326	BRALA09280, BRALA05073, BRALA01062
OG0002316	XENTR13680, XENTR13681, XENTR04956	BRALA12268
OG0002317	XENTR08993, XENTR11973	BRALA33899
OG0002318	XENTR14796	BRALA02620, BRALA04390
OG0002319	XENTR02334, XENTR00284	BRALA14241
OG0002320	XENTR06033, XENTR16688	BRALA04435
OG0002321	XENTR17990	BRALA24064
OG0002323	XENTR18240, XENTR18241	BRALA12829
OG0002324	XENTR11808	BRALA24171
OG0002325	XENTR08080	BRALA32779
OG0002327	XENTR06367, XENTR18257	BRALA18044
OG0002328	XENTR17536, XENTR11540	BRALA01146
OG0002329	XENTR02119, XENTR09882	BRALA12530
OG0002330	XENTR00853, XENTR16723	BRALA03712, BRALA24270
OG0002331	XENTR02956, XENTR08347	BRALA26591
OG0002332	XENTR04333, XENTR06466	BRALA03823, BRALA03824
OG0002333	XENTR05844	BRALA04400
OG0002334	XENTR17858	BRALA00503
OG0002336	XENTR08017, XENTR02030, XENTR07074	BRALA06059
OG0002337	XENTR12506, XENTR04056	BRALA27654
OG0002339	XENTR17950, XENTR18616, XENTR02709, XENTR09054	BRALA17686
OG0002339	XENTR14922	BRALA29473
OG0002341	XENTR17261, XENTR17262	BRALA22920
OG0002342	XENTR10598	BRALA14729, BRALA05920
OG0002343	XENTR09466, XENTR17455, XENTR10712	BRALA19186
OG0002344	XENTR01511, XENTR10309	BRALA27826
OG0002345	XENTR16495, XENTR04466	BRALA23857
OG0002346	XENTR16322	BRALA02293
OG0002347	XENTR17247, XENTR15999	BRALA12211, BRALA12209, BRALA01846
