Orthogroup	XENTR	ORYLA
OG0004290	XENTR09552	ORYLA14551
OG0004290	XENTR12944	ORYLA06167, ORYLA01685
OG0004291	XENTR07498	ORYLA05148
OG0004292	XENTR16091	ORYLA04782
OG0004295	XENTR10638	ORYLA13614
OG0004296	XENTR04332	ORYLA18165
OG0004297	XENTR11758	ORYLA01594
OG0004299	XENTR16510	ORYLA04240
OG0004300	XENTR04840	ORYLA20173
OG0004301	XENTR16663	ORYLA01175
OG0004302	XENTR16178	ORYLA07918
OG0004303	XENTR15590	ORYLA06906
OG0004304	XENTR00786	ORYLA02764
OG0004305	XENTR13288	ORYLA12983
OG0004306	XENTR02165, XENTR02164	ORYLA19624, ORYLA19623
OG0004307	XENTR09783	ORYLA19761, ORYLA16647
OG0004308	XENTR00676	ORYLA01248
OG0004309	XENTR16255	ORYLA08360
OG0004310	XENTR12153	ORYLA02009
OG0004310	XENTR08109	ORYLA12810
OG0004311	XENTR08099	ORYLA06878, ORYLA12820, ORYLA12821, ORYLA12822
OG0004311	XENTR13869	ORYLA12213
OG0004312	XENTR06276	ORYLA08934
OG0004314	XENTR03952	ORYLA13384
OG0004315	XENTR10505	ORYLA08110
OG0004316	XENTR00291	ORYLA13055
OG0004317	XENTR06347	ORYLA02343
OG0004318	XENTR13838	ORYLA08308
OG0004319	XENTR12729	ORYLA14604
OG0004319	XENTR16401	ORYLA15324
OG0004321	XENTR09288	ORYLA08343
OG0004322	XENTR02157	ORYLA02168
OG0004324	XENTR13333	ORYLA16074, ORYLA20239
OG0004325	XENTR01927	ORYLA02699
OG0004326	XENTR13113, XENTR13114	ORYLA05846
OG0004327	XENTR14732	ORYLA03590
OG0004328	XENTR02447	ORYLA14212
OG0004330	XENTR09044	ORYLA19620
OG0004331	XENTR06669	ORYLA10128
OG0004333	XENTR05026	ORYLA02208
OG0004335	XENTR13834	ORYLA07228
OG0004336	XENTR16521	ORYLA12292
OG0004336	XENTR05131	ORYLA05686
OG0004337	XENTR18995	ORYLA09589
OG0004338	XENTR09719	ORYLA03022
OG0004341	XENTR16678	ORYLA00796
OG0004342	XENTR01054	ORYLA07522
OG0004343	XENTR02018	ORYLA04934
OG0004345	XENTR06180	ORYLA02462
OG0004346	XENTR00433	ORYLA13068
OG0004347	XENTR07124	ORYLA03450, ORYLA03449
OG0004348	XENTR02314	ORYLA09480
OG0004349	XENTR02391	ORYLA10657
OG0004350	XENTR03571	ORYLA19055
OG0004351	XENTR16067	ORYLA05855
OG0004352	XENTR09638	ORYLA05883
OG0004353	XENTR16070	ORYLA05853
OG0004354	XENTR04545	ORYLA19813
OG0004355	XENTR10102	ORYLA11295
OG0004356	XENTR06247	ORYLA03524
OG0004357	XENTR08914	ORYLA05275
OG0004357	XENTR01920	ORYLA18598
OG0004358	XENTR11117	ORYLA15910
OG0004359	XENTR06807	ORYLA14312
OG0004360	XENTR12875	ORYLA07053
OG0004361	XENTR01312	ORYLA13310
OG0004362	XENTR12262	ORYLA16460
OG0004363	XENTR04903	ORYLA19614
OG0004364	XENTR11370	ORYLA10803
OG0004365	XENTR12130	ORYLA14910
OG0004366	XENTR00500	ORYLA19961
OG0004367	XENTR18829	ORYLA05252
OG0004368	XENTR03944	ORYLA13581, ORYLA13582
OG0004368	XENTR15526	ORYLA01592
OG0004369	XENTR11040	ORYLA16298
OG0004370	XENTR15518	ORYLA04218
OG0004371	XENTR18083	ORYLA11711, ORYLA11712
OG0004373	XENTR00323	ORYLA13428
OG0004374	XENTR16529	ORYLA13060
OG0004375	XENTR08120	ORYLA14822
OG0004376	XENTR07129	ORYLA03453, ORYLA03982
OG0004376	XENTR04540	ORYLA17266, ORYLA17265
OG0004378	XENTR04941	ORYLA03486
OG0004379	XENTR12677	ORYLA16844
OG0004380	XENTR19120	ORYLA14741, ORYLA14742, ORYLA11001
OG0004381	XENTR18220	ORYLA01629
OG0004382	XENTR05834	ORYLA02422
OG0004383	XENTR10950, XENTR10949	ORYLA10414
OG0004384	XENTR05103	ORYLA11849
OG0004385	XENTR07729	ORYLA02949
OG0004386	XENTR04532	ORYLA17577
OG0004388	XENTR07992	ORYLA11788
OG0004389	XENTR00308	ORYLA06660, ORYLA13273
OG0004390	XENTR09925	ORYLA06508
OG0004392	XENTR08920	ORYLA05276
OG0004393	XENTR08850	ORYLA00736, ORYLA05065, ORYLA07310
OG0004394	XENTR14178	ORYLA04507
OG0004395	XENTR10110	ORYLA11237
OG0004396	XENTR16480	ORYLA13670, ORYLA13671
OG0004397	XENTR07268	ORYLA12670
OG0004397	XENTR15098	ORYLA06982
OG0004398	XENTR01613	ORYLA19042
OG0004399	XENTR02783	ORYLA15917
OG0004399	XENTR01338	ORYLA10934
OG0004400	XENTR04523, XENTR04524	ORYLA12834, ORYLA06976
OG0004401	XENTR00790	ORYLA16391
OG0004403	XENTR12123	ORYLA12131
OG0004404	XENTR05022	ORYLA18290, ORYLA18289
OG0004405	XENTR01271	ORYLA00290
OG0004406	XENTR12792	ORYLA07369
OG0004406	XENTR06682	ORYLA11663
OG0004407	XENTR11714	ORYLA10493
OG0004408	XENTR14283	ORYLA04575
OG0004409	XENTR11912	ORYLA11017
OG0004409	XENTR02365	ORYLA14719
OG0004413	XENTR04845	ORYLA13706
OG0004414	XENTR10946	ORYLA04213, ORYLA03766
OG0004415	XENTR10485	ORYLA02106
OG0004417	XENTR00369	ORYLA06644
OG0004418	XENTR03415	ORYLA14094, ORYLA17533
OG0004419	XENTR01954	ORYLA17812
OG0004420	XENTR16061, XENTR04098	ORYLA15597
OG0004421	XENTR07029	ORYLA13703
OG0004422	XENTR05843	ORYLA17669
OG0004423	XENTR08365	ORYLA02181
OG0004424	XENTR11298	ORYLA14156
OG0004425	XENTR17641	ORYLA16312
OG0004427	XENTR00494	ORYLA12454, ORYLA14582
OG0004431	XENTR00434, XENTR00435, XENTR00436	ORYLA13078, ORYLA13066, ORYLA18169, ORYLA13065, ORYLA13067
OG0004432	XENTR13059	ORYLA08909
OG0004432	XENTR08215	ORYLA06206, ORYLA08759, ORYLA19683
OG0004433	XENTR05339, XENTR05340	ORYLA05662
OG0004433	XENTR12387	ORYLA20112
OG0004433	XENTR18900	ORYLA08709
OG0004435	XENTR13617, XENTR13616, XENTR17657, XENTR17658, XENTR17659, XENTR17661	ORYLA16876
OG0004460	XENTR13298	ORYLA14340
OG0004461	XENTR17329	ORYLA11220
OG0004461	XENTR02533	ORYLA13678
OG0004462	XENTR02713	ORYLA08525
OG0004467	XENTR10318	ORYLA17825
OG0004467	XENTR06318	ORYLA04362
OG0004468	XENTR14274	ORYLA01117
OG0004471	XENTR00144	ORYLA09668
OG0004472	XENTR00749, XENTR00750	ORYLA11083
OG0004474	XENTR12032	ORYLA15384
OG0004476	XENTR00796	ORYLA17923
OG0004477	XENTR15352	ORYLA17327, ORYLA02798
OG0004477	XENTR10053	ORYLA14659
OG0004478	XENTR09560	ORYLA15190
OG0004479	XENTR07670	ORYLA01642
OG0004480	XENTR16993	ORYLA08284
OG0004481	XENTR01473	ORYLA12038, ORYLA12039
OG0004482	XENTR10601	ORYLA09158
OG0004483	XENTR17280	ORYLA08606
OG0004484	XENTR11603	ORYLA14440
OG0004485	XENTR05708	ORYLA03123
OG0004487	XENTR05512, XENTR05509, XENTR05510, XENTR05511	ORYLA12882
OG0004490	XENTR11487	ORYLA17142
OG0004491	XENTR07277	ORYLA12722
OG0004492	XENTR11376	ORYLA12318, ORYLA13988
OG0004493	XENTR12768	ORYLA05968
OG0004494	XENTR00973, XENTR00972	ORYLA08165
OG0004495	XENTR04018	ORYLA06356
OG0004496	XENTR12973	ORYLA09129
OG0004497	XENTR14301	ORYLA15163
OG0004498	XENTR10412	ORYLA01757
OG0004499	XENTR11717	ORYLA10507
OG0004500	XENTR10700, XENTR10699	ORYLA18253
OG0004502	XENTR17400, XENTR17398, XENTR17399	ORYLA16140
OG0004503	XENTR14221	ORYLA00434, ORYLA00435
OG0004505	XENTR01116, XENTR01117	ORYLA09612
OG0004506	XENTR13727	ORYLA16269
OG0004507	XENTR03425	ORYLA17649
OG0004508	XENTR02525, XENTR02524	ORYLA14170
OG0004509	XENTR03935	ORYLA06656, ORYLA13427
OG0004510	XENTR03962	ORYLA09938
OG0004511	XENTR00822	ORYLA18087
OG0004511	XENTR10201	ORYLA04001
OG0004512	XENTR03832	ORYLA10399
OG0004513	XENTR01189	ORYLA14120
OG0004514	XENTR00881	ORYLA20179
OG0004515	XENTR02016	ORYLA08127
OG0004516	XENTR04054	ORYLA03742
OG0004517	XENTR13124	ORYLA16270
OG0004519	XENTR11913	ORYLA14200
OG0004520	XENTR09651	ORYLA18565
OG0004522	XENTR02122	ORYLA20117
OG0004523	XENTR18329	ORYLA05758
OG0004524	XENTR04778	ORYLA17065
OG0004525	XENTR09291	ORYLA13633
OG0004527	XENTR00456	ORYLA13249
OG0004528	XENTR01514	ORYLA04389
OG0004529	XENTR05758	ORYLA05119
OG0004530	XENTR14376	ORYLA01274
OG0004530	XENTR03964	ORYLA09936
OG0004531	XENTR11135	ORYLA19003
OG0004532	XENTR11080	ORYLA16544
OG0004533	XENTR11245, XENTR16773	ORYLA13166, ORYLA06373
OG0004534	XENTR13193	ORYLA04040
OG0004534	XENTR13192	ORYLA04039
OG0004535	XENTR12654	ORYLA03117
OG0004536	XENTR06593	ORYLA09084, ORYLA09083
OG0004537	XENTR07746	ORYLA05587, ORYLA02440
OG0004538	XENTR11687	ORYLA10469
OG0004539	XENTR06560	ORYLA05162
OG0004540	XENTR01878	ORYLA08872
OG0004542	XENTR01276	ORYLA07728
OG0004543	XENTR13966, XENTR13965	ORYLA00033, ORYLA00032
OG0004544	XENTR14557	ORYLA16006
OG0004545	XENTR05802	ORYLA18092
OG0004546	XENTR11757	ORYLA01595
OG0004547	XENTR10791	ORYLA14704
OG0004547	XENTR06018	ORYLA14524
OG0004548	XENTR11954	ORYLA13313
OG0004549	XENTR17964, XENTR17963	ORYLA15379
OG0004550	XENTR08942	ORYLA11206
OG0004551	XENTR13993	ORYLA08011
OG0004552	XENTR18114	ORYLA07639
OG0004553	XENTR04020	ORYLA12734
OG0004554	XENTR06056	ORYLA18535
OG0004555	XENTR08168	ORYLA09267
OG0004556	XENTR14968	ORYLA05892
OG0004557	XENTR07094	ORYLA14446
OG0004557	XENTR03173	ORYLA05600, ORYLA10004
OG0004558	XENTR17229, XENTR19018	ORYLA14164
OG0004559	XENTR09793	ORYLA17180
OG0004560	XENTR08583	ORYLA13492
OG0004561	XENTR09028	ORYLA13301
OG0004563	XENTR04438	ORYLA17640
OG0004564	XENTR08998	ORYLA10092
OG0004565	XENTR07621	ORYLA10682
OG0004566	XENTR04511	ORYLA09242
OG0004567	XENTR13930	ORYLA11483
OG0004568	XENTR03875	ORYLA10428
OG0004569	XENTR00817	ORYLA18519
OG0004570	XENTR01634	ORYLA04690
OG0004571	XENTR02902	ORYLA09287
OG0004572	XENTR09340	ORYLA06536
OG0004573	XENTR04046	ORYLA04092
OG0004574	XENTR07069	ORYLA10967
OG0004574	XENTR17501	ORYLA12086
OG0004576	XENTR08967	ORYLA01212
OG0004576	XENTR08877	ORYLA04929, ORYLA08121
OG0004577	XENTR13602	ORYLA07568
OG0004578	XENTR06163	ORYLA02844
OG0004579	XENTR17330	ORYLA11222, ORYLA11221
OG0004581	XENTR13391	ORYLA04196
OG0004582	XENTR02772	ORYLA02882
OG0004583	XENTR07476	ORYLA11726
OG0004584	XENTR11392	ORYLA05309
OG0004585	XENTR07684	ORYLA06291
OG0004586	XENTR05330, XENTR16421, XENTR15195, XENTR18074, XENTR05329	ORYLA03799
OG0004587	XENTR03565, XENTR03564	ORYLA07238, ORYLA00478
OG0004588	XENTR01517	ORYLA17972, ORYLA04384
OG0004589	XENTR14980	ORYLA16243
OG0004589	XENTR06532, XENTR06533	ORYLA03758
OG0004590	XENTR04031	ORYLA05519
OG0004591	XENTR07363	ORYLA16288
OG0004593	XENTR09764	ORYLA01302
OG0004595	XENTR06910	ORYLA16403
OG0004596	XENTR16636	ORYLA20308
OG0004599	XENTR02769	ORYLA02718, ORYLA02719
OG0004599	XENTR08531	ORYLA12175
OG0004600	XENTR15611	ORYLA18120
OG0004601	XENTR06793	ORYLA02465
OG0004602	XENTR09792	ORYLA17209
OG0004603	XENTR01817	ORYLA17128
OG0004605	XENTR01842, XENTR01844	ORYLA17124
OG0004606	XENTR15899	ORYLA13802
OG0004607	XENTR04536	ORYLA17571
OG0004608	XENTR16188, XENTR16189	ORYLA11801
OG0004609	XENTR16103	ORYLA04118
OG0004610	XENTR12122	ORYLA15229
OG0004611	XENTR13026	ORYLA05090, ORYLA05091
OG0004612	XENTR12441	ORYLA02074
OG0004613	XENTR12502	ORYLA06011
OG0004614	XENTR06617, XENTR06618	ORYLA01420
OG0004615	XENTR06169	ORYLA02433
OG0004615	XENTR04005	ORYLA06361, ORYLA13403
OG0004616	XENTR05385	ORYLA10301, ORYLA09881
OG0004617	XENTR17100	ORYLA12482, ORYLA15143
OG0004617	XENTR08959	ORYLA11125
OG0004618	XENTR01046, XENTR01045	ORYLA00832
OG0004619	XENTR06929	ORYLA16430
OG0004621	XENTR11915	ORYLA14201
OG0004622	XENTR06548	ORYLA01749
OG0004626	XENTR07264	ORYLA12665, ORYLA14546
OG0004627	XENTR06310	ORYLA08823
OG0004628	XENTR06954	ORYLA16390
OG0004628	XENTR08395	ORYLA08691
OG0004629	XENTR10455	ORYLA02890
OG0004630	XENTR04232	ORYLA11416
OG0004631	XENTR08686	ORYLA19321
OG0004632	XENTR17581	ORYLA08542
OG0004633	XENTR03277	ORYLA06950
OG0004634	XENTR06011	ORYLA18481
OG0004635	XENTR11060	ORYLA06004
OG0004637	XENTR03728	ORYLA12299
OG0004638	XENTR13657	ORYLA02490
OG0004639	XENTR07750	ORYLA02611
OG0004641	XENTR17163	ORYLA18028
OG0004642	XENTR10151	ORYLA08976, ORYLA08977, ORYLA08978
OG0004642	XENTR16263	ORYLA06343
OG0004643	XENTR01592	ORYLA18283
OG0004644	XENTR05542	ORYLA10069
OG0004645	XENTR15963	ORYLA09111
OG0004645	XENTR15106	ORYLA16450
OG0004646	XENTR01464	ORYLA14971
OG0004646	XENTR14068	ORYLA13019
OG0004647	XENTR03408	ORYLA17701, ORYLA17702
OG0004648	XENTR13808	ORYLA12915
OG0004649	XENTR04062	ORYLA04414, ORYLA03668
OG0004649	XENTR00829	ORYLA17354
OG0004650	XENTR17323	ORYLA19443, ORYLA19442, ORYLA19444
OG0004651	XENTR16137	ORYLA14276
OG0004652	XENTR14172	ORYLA00965
OG0004653	XENTR05382	ORYLA09884
OG0004653	XENTR10835	ORYLA00211
OG0004654	XENTR15245	ORYLA16505
OG0004655	XENTR12684	ORYLA17173
OG0004656	XENTR05154	ORYLA18658
OG0004657	XENTR09633	ORYLA03530
OG0004657	XENTR18378	ORYLA04226, ORYLA04225
OG0004659	XENTR13300	ORYLA13951
OG0004660	XENTR04105	ORYLA18953
OG0004661	XENTR07157	ORYLA00453
OG0004662	XENTR06657	ORYLA19355, ORYLA11509
OG0004663	XENTR07128	ORYLA03983
OG0004664	XENTR08819	ORYLA03155
OG0004665	XENTR00133	ORYLA09688
OG0004666	XENTR02742	ORYLA20071
OG0004666	XENTR05796	ORYLA19994
OG0004668	XENTR05524	ORYLA19057
OG0004669	XENTR17310	ORYLA05384
OG0004670	XENTR01679	ORYLA08201, ORYLA08200
OG0004671	XENTR10200	ORYLA04002
OG0004672	XENTR03732	ORYLA12303
OG0004673	XENTR01887	ORYLA09190
OG0004673	XENTR18837	ORYLA19670
OG0004674	XENTR04721	ORYLA02750
OG0004675	XENTR10690	ORYLA11378
OG0004677	XENTR08516	ORYLA05147, ORYLA07837, ORYLA10075
OG0004678	XENTR09245	ORYLA02453
OG0004679	XENTR04023	ORYLA04583
OG0004680	XENTR06627	ORYLA04199
OG0004680	XENTR05093	ORYLA10510, ORYLA20037
OG0004681	XENTR00528	ORYLA17281
OG0004682	XENTR00011	ORYLA07086
OG0004683	XENTR09470	ORYLA15475
OG0004684	XENTR09471	ORYLA11591
OG0004685	XENTR00826	ORYLA17349, ORYLA02295
OG0004687	XENTR08376	ORYLA15540
OG0004690	XENTR02109	ORYLA02091, ORYLA06080
OG0004691	XENTR12526	ORYLA04688
OG0004692	XENTR12793	ORYLA07530
OG0004694	XENTR12216	ORYLA07688
OG0004695	XENTR07984	ORYLA19263
OG0004696	XENTR08933	ORYLA12496
OG0004697	XENTR01024	ORYLA00164
OG0004698	XENTR15336	ORYLA16637
OG0004699	XENTR04958	ORYLA14125
OG0004700	XENTR19117	ORYLA06095
OG0004703	XENTR01132	ORYLA17592
OG0004704	XENTR00093	ORYLA12854
OG0004705	XENTR05923, XENTR08822, XENTR08821	ORYLA04222, ORYLA03157
OG0004706	XENTR03339	ORYLA05620
OG0004707	XENTR04913	ORYLA01389
OG0004708	XENTR04042	ORYLA17151
OG0004711	XENTR12598	ORYLA09874
OG0004712	XENTR12619	ORYLA19490
OG0004712	XENTR12620	ORYLA07055
OG0004712	XENTR07796	ORYLA06532
OG0004712	XENTR14700	ORYLA06497
OG0004713	XENTR01500	ORYLA03299, ORYLA04098
OG0004713	XENTR15231	ORYLA05942
OG0004713	XENTR06038	ORYLA04536, ORYLA03441
OG0004714	XENTR01155	ORYLA17902, ORYLA14115
OG0004714	XENTR01156	ORYLA17903
OG0004714	XENTR11103	ORYLA03473
OG0004714	XENTR01167	ORYLA02322
OG0004728	XENTR03737	ORYLA12390
OG0004729	XENTR01174	ORYLA17773
OG0004730	XENTR11246	ORYLA14897, ORYLA12007
OG0004731	XENTR18388	ORYLA02166
OG0004732	XENTR14688	ORYLA16376
OG0004733	XENTR03412	ORYLA17707
OG0004735	XENTR12602	ORYLA00981
OG0004738	XENTR15335	ORYLA00685
OG0004739	XENTR07591	ORYLA08167
OG0004740	XENTR02419	ORYLA10258
OG0004744	XENTR16602	ORYLA16514
OG0004746	XENTR19206	ORYLA14772
OG0004747	XENTR08164	ORYLA13336
OG0004749	XENTR02480	ORYLA15557
OG0004750	XENTR15715	ORYLA10020, ORYLA08703
OG0004751	XENTR06628	ORYLA07685
OG0004752	XENTR05473	ORYLA05952
OG0004753	XENTR03105	ORYLA03643
OG0004754	XENTR01802	ORYLA13085
OG0004755	XENTR10564	ORYLA09487
OG0004756	XENTR17924	ORYLA13894
OG0004757	XENTR06659	ORYLA18518
OG0004758	XENTR10225	ORYLA12461
OG0004759	XENTR08995	ORYLA10102
OG0004761	XENTR08312	ORYLA17647
OG0004763	XENTR14434	ORYLA09981
OG0004764	XENTR00062	ORYLA13390
OG0004765	XENTR10970	ORYLA06642, ORYLA06865
OG0004766	XENTR17353	ORYLA19679
OG0004767	XENTR03910	ORYLA16994
OG0004768	XENTR06426	ORYLA03915
OG0004769	XENTR15393	ORYLA06352
OG0004770	XENTR08456	ORYLA10359
OG0004772	XENTR07387	ORYLA00049
OG0004774	XENTR12450, XENTR18887	ORYLA04647
OG0004775	XENTR08212	ORYLA08779
OG0004776	XENTR00828	ORYLA17351
OG0004777	XENTR10573	ORYLA12271
OG0004777	XENTR00705	ORYLA00967
OG0004779	XENTR03442	ORYLA00984
OG0004779	XENTR02321, XENTR02320	ORYLA09517
OG0004782	XENTR07673	ORYLA05378
OG0004783	XENTR04323	ORYLA01169
OG0004784	XENTR00188, XENTR00189	ORYLA12521
OG0004785	XENTR00119	ORYLA19362
OG0004786	XENTR04209	ORYLA09795
OG0004787	XENTR14690	ORYLA08059
OG0004788	XENTR00794	ORYLA17920
OG0004789	XENTR07121	ORYLA04365
OG0004790	XENTR05623, XENTR19164	ORYLA17410
OG0004790	XENTR13909	ORYLA07910, ORYLA16379
OG0004791	XENTR00086	ORYLA06529
OG0004792	XENTR01195	ORYLA17893
OG0004792	XENTR16182	ORYLA16372
OG0004793	XENTR11318	ORYLA07392
OG0004794	XENTR08033	ORYLA10695
OG0004795	XENTR06349	ORYLA02283
OG0004796	XENTR11903	ORYLA10341
OG0004797	XENTR03068	ORYLA08718
OG0004799	XENTR15968	ORYLA15073, ORYLA12362
OG0004800	XENTR08612	ORYLA19396
OG0004801	XENTR01848	ORYLA00702
OG0004803	XENTR15467	ORYLA04437
OG0004804	XENTR10260, XENTR06571, XENTR18506	ORYLA00156
OG0004805	XENTR11662	ORYLA03659
OG0004806	XENTR00596	ORYLA05218
OG0004806	XENTR12104	ORYLA19730, ORYLA11386
OG0004808	XENTR03219	ORYLA03793, ORYLA06820
OG0004811	XENTR00465, XENTR00466	ORYLA15264
OG0004812	XENTR07652	ORYLA14872
OG0004813	XENTR13768	ORYLA05507
OG0004814	XENTR15350	ORYLA01124
OG0004815	XENTR00163	ORYLA11571
OG0004816	XENTR00384	ORYLA11190
OG0004817	XENTR05373	ORYLA09901
OG0004818	XENTR18356	ORYLA09122
OG0004818	XENTR13695	ORYLA03124
OG0004819	XENTR18290	ORYLA15855
OG0004820	XENTR09145	ORYLA11602
OG0004821	XENTR00744	ORYLA11088
OG0004822	XENTR08415	ORYLA09952
OG0004823	XENTR07412	ORYLA15405
OG0004824	XENTR07425	ORYLA14406
OG0004825	XENTR14340	ORYLA04570
OG0004826	XENTR16039	ORYLA11847
OG0004828	XENTR10119	ORYLA04889
OG0004829	XENTR02670	ORYLA12156, ORYLA14879
OG0004830	XENTR14067	ORYLA15074
OG0004831	XENTR12087	ORYLA01981, ORYLA05958
OG0004831	XENTR05901	ORYLA10270
OG0004832	XENTR14740	ORYLA08674
OG0004833	XENTR07540	ORYLA03885
OG0004834	XENTR18645	ORYLA04184
OG0004835	XENTR08252	ORYLA17262
OG0004835	XENTR04057	ORYLA04419
OG0004836	XENTR03675	ORYLA03354
OG0004837	XENTR02852	ORYLA15065
OG0004838	XENTR04078	ORYLA02046, ORYLA02045
OG0004839	XENTR14348	ORYLA05517
OG0004840	XENTR15873	ORYLA16583
OG0004841	XENTR07261	ORYLA15150
OG0004843	XENTR00524	ORYLA18629
OG0004844	XENTR13385	ORYLA19914
OG0004845	XENTR10814	ORYLA04667
OG0004846	XENTR01408	ORYLA15158
OG0004847	XENTR18075	ORYLA03147
OG0004847	XENTR03443	ORYLA00985
OG0004847	XENTR02319	ORYLA08513
OG0004848	XENTR14338	ORYLA14607
OG0004849	XENTR04783	ORYLA17011
OG0004850	XENTR13562	ORYLA13533
OG0004851	XENTR10062	ORYLA14792, ORYLA12705
OG0004852	XENTR16100	ORYLA18016
OG0004854	XENTR05196	ORYLA08746
OG0004855	XENTR01667	ORYLA18312
OG0004856	XENTR01049	ORYLA10715
OG0004856	XENTR05246	ORYLA04505
OG0004857	XENTR00534	ORYLA17621
OG0004858	XENTR10303	ORYLA02769
OG0004859	XENTR08619	ORYLA08698
OG0004860	XENTR02773	ORYLA07164, ORYLA13631, ORYLA02965, ORYLA17441
OG0004861	XENTR03061	ORYLA12004, ORYLA12003, ORYLA10443
OG0004862	XENTR17921	ORYLA14124
OG0004863	XENTR05424	ORYLA16843
OG0004864	XENTR00771	ORYLA11253
OG0004865	XENTR13338	ORYLA03762
OG0004866	XENTR14374	ORYLA01260
OG0004867	XENTR18178, XENTR18179	ORYLA11440
OG0004868	XENTR12771	ORYLA20031
OG0004868	XENTR11648	ORYLA10712
OG0004869	XENTR03761	ORYLA13932
OG0004870	XENTR14935, XENTR14934	ORYLA00933, ORYLA00934
OG0004871	XENTR01187	ORYLA19256
OG0004871	XENTR17769	ORYLA16297
OG0004875	XENTR00005	ORYLA13032
OG0004877	XENTR08283	ORYLA17299
OG0004879	XENTR17744	ORYLA06951
OG0004880	XENTR16782	ORYLA14689
OG0004881	XENTR06242	ORYLA06894
OG0004882	XENTR10221	ORYLA15282
OG0004883	XENTR16679	ORYLA00797
OG0004883	XENTR00126	ORYLA16969
OG0004884	XENTR03050	ORYLA10448
OG0004885	XENTR05572	ORYLA00395
OG0004886	XENTR02719	ORYLA08772
OG0004887	XENTR16111	ORYLA01863
OG0004888	XENTR08620	ORYLA08697
OG0004889	XENTR06798	ORYLA02582
OG0004891	XENTR13595	ORYLA05977
OG0004892	XENTR14914	ORYLA05254
OG0004892	XENTR02200	ORYLA18134
OG0004893	XENTR12758	ORYLA02246
OG0004894	XENTR02329	ORYLA12952
OG0004895	XENTR16712	ORYLA04539
OG0004896	XENTR11036, XENTR11035	ORYLA18463
OG0004897	XENTR09725	ORYLA04453
OG0004898	XENTR14341, XENTR18232	ORYLA03730
OG0004899	XENTR14449	ORYLA00515
OG0004900	XENTR14693	ORYLA16299
OG0004901	XENTR12276, XENTR12275	ORYLA15990, ORYLA14032
OG0004902	XENTR00620	ORYLA07532, ORYLA04755
OG0004903	XENTR04968	ORYLA09008
OG0004904	XENTR01812	ORYLA16700
OG0004905	XENTR06463	ORYLA08080, ORYLA08081
OG0004906	XENTR00992	ORYLA00596, ORYLA00597
OG0004907	XENTR12667	ORYLA03027
OG0004911	XENTR04772	ORYLA07733, ORYLA16989
OG0004912	XENTR04270	ORYLA05001, ORYLA08102
OG0004912	XENTR04271	ORYLA08103, ORYLA05002
OG0004912	XENTR04859	ORYLA20477
OG0004913	XENTR14597	ORYLA07472
OG0004914	XENTR02587	ORYLA04368
OG0004915	XENTR08884	ORYLA03690
OG0004915	XENTR10936	ORYLA17270
OG0004916	XENTR05388	ORYLA09879
OG0004916	XENTR03161	ORYLA01769
OG0004917	XENTR04073	ORYLA10606
OG0004919	XENTR16803	ORYLA14133
OG0004920	XENTR15712	ORYLA08371
OG0004922	XENTR19289	ORYLA01635
OG0004923	XENTR09440	ORYLA03259
OG0004924	XENTR12207	ORYLA05542
OG0004925	XENTR15854	ORYLA19633
OG0004926	XENTR14521	ORYLA17520
OG0004927	XENTR08515	ORYLA10076
OG0004928	XENTR15107	ORYLA08046, ORYLA16427
OG0004929	XENTR10557	ORYLA03183, ORYLA04033
OG0004930	XENTR10546	ORYLA13126
OG0004931	XENTR06052	ORYLA03549, ORYLA03550, ORYLA04551
OG0004932	XENTR18768	ORYLA16065, ORYLA15866
OG0004933	XENTR05652	ORYLA20416
OG0004933	XENTR09741	ORYLA03891
OG0004934	XENTR17872	ORYLA17838
OG0004935	XENTR02108	ORYLA02089
OG0004936	XENTR02426	ORYLA10535
OG0004937	XENTR03034	ORYLA11395
OG0004937	XENTR06567	ORYLA05167
OG0004938	XENTR12499	ORYLA06008
OG0004939	XENTR00578, XENTR11815	ORYLA12117
OG0004940	XENTR06069	ORYLA11977
OG0004941	XENTR17552	ORYLA07528
OG0004942	XENTR15114	ORYLA11379
OG0004943	XENTR10734	ORYLA05443
OG0004943	XENTR18718	ORYLA14302
OG0004944	XENTR02835, XENTR10997	ORYLA14463
OG0004945	XENTR12373	ORYLA14652
OG0004946	XENTR07623	ORYLA11413
OG0004948	XENTR12682, XENTR12681, XENTR10040	ORYLA12320
OG0004950	XENTR16238	ORYLA09371
OG0004951	XENTR02323, XENTR02324	ORYLA09418
OG0004952	XENTR06665	ORYLA11665
OG0004953	XENTR16308	ORYLA01519, ORYLA04675
OG0004954	XENTR12724	ORYLA11697
OG0004955	XENTR05226	ORYLA14333
OG0004957	XENTR01088, XENTR01089	ORYLA10007
OG0004958	XENTR15047	ORYLA02376
OG0004959	XENTR04469	ORYLA15213
OG0004959	XENTR16397	ORYLA11179
OG0004961	XENTR17175	ORYLA06702
OG0004962	XENTR03175	ORYLA01777
OG0004963	XENTR04559	ORYLA17617
OG0004964	XENTR18483	ORYLA16492
OG0004965	XENTR07677	ORYLA05340
OG0004967	XENTR03788	ORYLA16102
OG0004968	XENTR10216	ORYLA12313
OG0004969	XENTR13314	ORYLA06920, ORYLA18795, ORYLA18794
OG0004970	XENTR14182	ORYLA19671
OG0004971	XENTR06568	ORYLA08144
