Orthogroup	XENTR	LYTVA_ok
OG0004297	XENTR11758	LYTVA_26470, LYTVA_14136
OG0004298	XENTR15631, XENTR15632	LYTVA_21985
OG0004299	XENTR16510	LYTVA_10418, LYTVA_24447
OG0004301	XENTR16663	LYTVA_17218
OG0004302	XENTR16178	LYTVA_27877
OG0004303	XENTR15590	LYTVA_05571
OG0004304	XENTR01480, XENTR00786	LYTVA_08021
OG0004305	XENTR13288	LYTVA_07884
OG0004306	XENTR02165, XENTR02164	LYTVA_04812
OG0004307	XENTR09783	LYTVA_23176
OG0004308	XENTR00676	LYTVA_27577, LYTVA_15253
OG0004309	XENTR16256	LYTVA_20861
OG0004310	XENTR08109	LYTVA_21824
OG0004311	XENTR08099, XENTR13869	LYTVA_29214, LYTVA_29213
OG0004312	XENTR06276	LYTVA_13567, LYTVA_05872
OG0004314	XENTR03952, XENTR14943	LYTVA_09224
OG0004315	XENTR10505	LYTVA_14423
OG0004316	XENTR00291	LYTVA_04481
OG0004317	XENTR06347	LYTVA_23919
OG0004318	XENTR13838	LYTVA_13097
OG0004319	XENTR12729, XENTR16401	LYTVA_09566
OG0004321	XENTR09288	LYTVA_13173
OG0004322	XENTR02157	LYTVA_23319
OG0004324	XENTR13333	LYTVA_01961
OG0004325	XENTR01927	LYTVA_15912
OG0004327	XENTR14732	LYTVA_13718
OG0004328	XENTR02447	LYTVA_05322
OG0004331	XENTR06669	LYTVA_21103
OG0004332	XENTR06028	LYTVA_13221
OG0004333	XENTR05026	LYTVA_21119
OG0004335	XENTR13834	LYTVA_05831, LYTVA_03828
OG0004336	XENTR16521, XENTR05131, XENTR18211	LYTVA_10552
OG0004338	XENTR09719	LYTVA_14064
OG0004341	XENTR16678	LYTVA_13644
OG0004342	XENTR01054	LYTVA_03045, LYTVA_22651
OG0004343	XENTR02018	LYTVA_10492
OG0004345	XENTR06180	LYTVA_15243
OG0004346	XENTR00433	LYTVA_24745, LYTVA_19377, LYTVA_10129
OG0004348	XENTR02314	LYTVA_06128
OG0004349	XENTR02391	LYTVA_06151
OG0004350	XENTR03571	LYTVA_13333
OG0004353	XENTR16070	LYTVA_00606, LYTVA_13736
OG0004354	XENTR04545	LYTVA_02005
OG0004355	XENTR07976, XENTR10102	LYTVA_19137
OG0004356	XENTR06247	LYTVA_23236
OG0004357	XENTR08914, XENTR01920	LYTVA_09241
OG0004358	XENTR11117	LYTVA_17523
OG0004359	XENTR06807	LYTVA_02266
OG0004360	XENTR12875	LYTVA_09179, LYTVA_28719
OG0004362	XENTR12262, XENTR01742	LYTVA_21740
OG0004364	XENTR11370	LYTVA_02485
OG0004365	XENTR12130	LYTVA_05834
OG0004366	XENTR00500	LYTVA_06643, LYTVA_27515
OG0004367	XENTR18829, XENTR18999	LYTVA_09396
OG0004368	XENTR03944, XENTR15526	LYTVA_06379
OG0004369	XENTR11040	LYTVA_09883
OG0004370	XENTR15518	LYTVA_30229
OG0004373	XENTR00323	LYTVA_12488
OG0004374	XENTR16529	LYTVA_22107
OG0004375	XENTR08120	LYTVA_14843
OG0004377	XENTR06554	LYTVA_23335
OG0004378	XENTR04941	LYTVA_15604
OG0004379	XENTR12677	LYTVA_28643
OG0004381	XENTR18220	LYTVA_18126
OG0004382	XENTR05834	LYTVA_18561
OG0004383	XENTR10950, XENTR10949	LYTVA_01592
OG0004384	XENTR05103	LYTVA_01455
OG0004385	XENTR07729	LYTVA_17871
OG0004389	XENTR00308	LYTVA_29149
OG0004390	XENTR09925	LYTVA_24758
OG0004391	XENTR05650, XENTR04998	LYTVA_09306, LYTVA_24715
OG0004393	XENTR08850	LYTVA_06799
OG0004395	XENTR10110	LYTVA_18598, LYTVA_13240
OG0004396	XENTR16480	LYTVA_05452
OG0004397	XENTR07268, XENTR15098	LYTVA_23126
OG0004398	XENTR01613	LYTVA_05438
OG0004399	XENTR02783, XENTR01338	LYTVA_18756
OG0004400	XENTR04523, XENTR04524	LYTVA_11350
OG0004401	XENTR00790	LYTVA_06522
OG0004404	XENTR05022	LYTVA_29981
OG0004405	XENTR01271	LYTVA_16143
OG0004407	XENTR11714	LYTVA_09960
OG0004409	XENTR11912, XENTR02365	LYTVA_18965
OG0004413	XENTR04845	LYTVA_15678
OG0004414	XENTR10946	LYTVA_05497, LYTVA_28298
OG0004415	XENTR10485	LYTVA_28761
OG0004417	XENTR00369	LYTVA_08260
OG0004418	XENTR03415	LYTVA_16592
OG0004419	XENTR01954	LYTVA_10302
OG0004420	XENTR16061, XENTR04098, XENTR04405	LYTVA_28762, LYTVA_28354
OG0004421	XENTR07029	LYTVA_21010
OG0004422	XENTR11234, XENTR05843	LYTVA_03079
OG0004423	XENTR08365	LYTVA_27161
OG0004424	XENTR11298	LYTVA_21963
OG0004425	XENTR17641, XENTR12250	LYTVA_04158
OG0004460	XENTR13298	LYTVA_05295, LYTVA_29632
OG0004461	XENTR17329, XENTR02533	LYTVA_30117
OG0004462	XENTR02713	LYTVA_20076
OG0004463	XENTR04529, XENTR14681	LYTVA_14183
OG0004465	XENTR03018	LYTVA_25687, LYTVA_12969
OG0004467	XENTR10318, XENTR06318	LYTVA_29939
OG0004468	XENTR14274	LYTVA_02592, LYTVA_18913
OG0004471	XENTR00144	LYTVA_02607
OG0004472	XENTR00749, XENTR00750	LYTVA_08562
OG0004474	XENTR12032	LYTVA_28353
OG0004476	XENTR00796	LYTVA_16113
OG0004477	XENTR15352, XENTR10053	LYTVA_00888
OG0004478	XENTR09560	LYTVA_08799
OG0004479	XENTR07670	LYTVA_00476, LYTVA_04117, LYTVA_07724
OG0004480	XENTR16993	LYTVA_24895
OG0004481	XENTR01473	LYTVA_30175
OG0004482	XENTR10601	LYTVA_11188
OG0004483	XENTR17280	LYTVA_03457
OG0004484	XENTR11603	LYTVA_00935
OG0004485	XENTR05708	LYTVA_17989, LYTVA_18629
OG0004487	XENTR05512, XENTR05509, XENTR05510, XENTR05511	LYTVA_15851
OG0004490	XENTR11487	LYTVA_28558
OG0004491	XENTR07277	LYTVA_04310, LYTVA_24604
OG0004493	XENTR12768	LYTVA_27458
OG0004494	XENTR00973, XENTR00972	LYTVA_00181
OG0004495	XENTR04018	LYTVA_01540
OG0004496	XENTR12973	LYTVA_14373
OG0004497	XENTR14301	LYTVA_18009
OG0004498	XENTR10412	LYTVA_12145, LYTVA_00159, LYTVA_28363
OG0004499	XENTR05546, XENTR11717	LYTVA_06920, LYTVA_10034
OG0004500	XENTR10700, XENTR10699	LYTVA_20358
OG0004503	XENTR14221	LYTVA_09532, LYTVA_13945
OG0004505	XENTR01116, XENTR01117	LYTVA_20170
OG0004506	XENTR13727	LYTVA_19692
OG0004507	XENTR03425	LYTVA_06354, LYTVA_26743
OG0004508	XENTR02525, XENTR02524	LYTVA_25380
OG0004509	XENTR03935	LYTVA_02030, LYTVA_02021, LYTVA_16763
OG0004510	XENTR03962	LYTVA_04427, LYTVA_04417
OG0004512	XENTR03832	LYTVA_20700
OG0004514	XENTR00881	LYTVA_16044
OG0004515	XENTR02016	LYTVA_17033
OG0004516	XENTR04054	LYTVA_27324, LYTVA_16585
OG0004518	XENTR07756	LYTVA_14613, LYTVA_02025
OG0004519	XENTR11913	LYTVA_25742
OG0004520	XENTR09651	LYTVA_16032
OG0004523	XENTR18329	LYTVA_02111
OG0004524	XENTR04778	LYTVA_04551
OG0004525	XENTR09291	LYTVA_04264, LYTVA_18553
OG0004527	XENTR00456	LYTVA_09964
OG0004528	XENTR01514	LYTVA_28246
OG0004529	XENTR05758	LYTVA_01959
OG0004530	XENTR14376, XENTR03964	LYTVA_11116, LYTVA_17848
OG0004531	XENTR11135	LYTVA_04792, LYTVA_04794
OG0004532	XENTR11080	LYTVA_16802
OG0004533	XENTR11245, XENTR16773	LYTVA_29598
OG0004534	XENTR13192	LYTVA_21294
OG0004535	XENTR12654	LYTVA_01326
OG0004536	XENTR06593	LYTVA_11025, LYTVA_21189
OG0004537	XENTR07746	LYTVA_02634
OG0004538	XENTR11687	LYTVA_26379
OG0004539	XENTR06560, XENTR11278	LYTVA_28625
OG0004540	XENTR01878	LYTVA_07396
OG0004542	XENTR01276	LYTVA_17843
OG0004543	XENTR13966, XENTR13965	LYTVA_13629, LYTVA_27820
OG0004544	XENTR14557	LYTVA_24449
OG0004545	XENTR05802	LYTVA_25949, LYTVA_02321
OG0004546	XENTR11757	LYTVA_26469
OG0004547	XENTR10791, XENTR06018	LYTVA_11437, LYTVA_22912
OG0004548	XENTR11954	LYTVA_04949, LYTVA_13430
OG0004549	XENTR17964, XENTR17963	LYTVA_16594
OG0004550	XENTR08942	LYTVA_18000
OG0004551	XENTR13993	LYTVA_08055
OG0004552	XENTR18114	LYTVA_27213
OG0004554	XENTR06056	LYTVA_17490
OG0004555	XENTR08168	LYTVA_03872
OG0004556	XENTR14968	LYTVA_12685
OG0004557	XENTR07094, XENTR03173	LYTVA_02192
OG0004558	XENTR17229, XENTR19018	LYTVA_11113
OG0004560	XENTR08583	LYTVA_05880
OG0004561	XENTR09028	LYTVA_17889
OG0004563	XENTR04438	LYTVA_23594, LYTVA_13340
OG0004564	XENTR08998	LYTVA_29664
OG0004565	XENTR07621	LYTVA_02489
OG0004566	XENTR15836, XENTR04511	LYTVA_11051
OG0004567	XENTR13930	LYTVA_18454
OG0004569	XENTR00817	LYTVA_09982
OG0004570	XENTR01634, XENTR09045	LYTVA_13935
OG0004571	XENTR02902	LYTVA_14576
OG0004573	XENTR04046	LYTVA_17192
OG0004574	XENTR07069, XENTR17501	LYTVA_20772
OG0004576	XENTR08967, XENTR08877	LYTVA_19417
OG0004577	XENTR13602	LYTVA_11608
OG0004579	XENTR17330	LYTVA_18859
OG0004580	XENTR12038, XENTR12039, XENTR12037	LYTVA_15191
OG0004581	XENTR13391	LYTVA_28885
OG0004582	XENTR02772	LYTVA_19263
OG0004583	XENTR07476	LYTVA_15816
OG0004584	XENTR11392	LYTVA_28504
OG0004585	XENTR07684	LYTVA_04116
OG0004589	XENTR14980, XENTR06532, XENTR06533	LYTVA_09509
OG0004590	XENTR04031	LYTVA_05932
OG0004592	XENTR17519	LYTVA_02889
OG0004593	XENTR09764	LYTVA_10440
OG0004594	XENTR10141	LYTVA_06664
OG0004597	XENTR08163	LYTVA_05808
OG0004600	XENTR15611	LYTVA_05795
OG0004601	XENTR06793	LYTVA_30200
OG0004602	XENTR09792	LYTVA_07552, LYTVA_23290
OG0004603	XENTR01817	LYTVA_15394
OG0004605	XENTR01842, XENTR01844	LYTVA_22511
OG0004607	XENTR04536, XENTR04040	LYTVA_06730
OG0004608	XENTR16188, XENTR16189	LYTVA_13193, LYTVA_15038
OG0004609	XENTR16103	LYTVA_25027
OG0004610	XENTR12122	LYTVA_15593
OG0004611	XENTR13026	LYTVA_03557
OG0004612	XENTR12441	LYTVA_14652
OG0004613	XENTR12502	LYTVA_16660
OG0004614	XENTR06617, XENTR06618, XENTR12809, XENTR12810	LYTVA_20720, LYTVA_20719
OG0004615	XENTR06169, XENTR04005	LYTVA_21893
OG0004616	XENTR05385	LYTVA_00918
OG0004617	XENTR17100, XENTR08959	LYTVA_25577
OG0004619	XENTR06929	LYTVA_04247
OG0004620	XENTR03756	LYTVA_24433
OG0004621	XENTR11915	LYTVA_28481
OG0004622	XENTR06548	LYTVA_09479
OG0004625	XENTR00859	LYTVA_23609
OG0004626	XENTR07264	LYTVA_13913, LYTVA_09916
OG0004627	XENTR06310	LYTVA_28887
OG0004628	XENTR06954, XENTR08395	LYTVA_10287
OG0004629	XENTR10455	LYTVA_12574
OG0004630	XENTR04232	LYTVA_20130
OG0004631	XENTR08686	LYTVA_01130
OG0004632	XENTR17581	LYTVA_23166
OG0004633	XENTR03277	LYTVA_19530
OG0004634	XENTR06011	LYTVA_18328, LYTVA_15495
OG0004635	XENTR11060	LYTVA_00293, LYTVA_15165
OG0004637	XENTR03728	LYTVA_29249
OG0004638	XENTR13657	LYTVA_13228, LYTVA_06142
OG0004639	XENTR07750	LYTVA_06644, LYTVA_25887
OG0004641	XENTR17163	LYTVA_14378
OG0004642	XENTR10151	LYTVA_01586
OG0004644	XENTR05543, XENTR05542	LYTVA_08153
OG0004646	XENTR01464, XENTR14068	LYTVA_07777
OG0004647	XENTR03408	LYTVA_07140
OG0004648	XENTR13808	LYTVA_03524
OG0004649	XENTR04062, XENTR00829	LYTVA_10236
OG0004651	XENTR16137	LYTVA_06969, LYTVA_00062
OG0004652	XENTR14172	LYTVA_27671
OG0004654	XENTR15245	LYTVA_21675
OG0004655	XENTR12684	LYTVA_08466
OG0004656	XENTR05154	LYTVA_18760
OG0004657	XENTR09633, XENTR18378	LYTVA_18672
OG0004658	XENTR00211	LYTVA_20135
OG0004659	XENTR13300	LYTVA_02279
OG0004660	XENTR04105	LYTVA_12983
OG0004661	XENTR07157	LYTVA_02678
OG0004662	XENTR06657	LYTVA_29731, LYTVA_02690
OG0004664	XENTR08819	LYTVA_20638
OG0004666	XENTR02742, XENTR05796	LYTVA_05075
OG0004668	XENTR05524	LYTVA_20199
OG0004671	XENTR10200	LYTVA_21221
OG0004672	XENTR03732	LYTVA_09235
OG0004673	XENTR01887, XENTR18837	LYTVA_13727
OG0004674	XENTR04721	LYTVA_04839, LYTVA_28228
OG0004675	XENTR10690	LYTVA_29989, LYTVA_25113
OG0004676	XENTR12097	LYTVA_25246
OG0004677	XENTR08516	LYTVA_30124
OG0004678	XENTR09245	LYTVA_19924
OG0004679	XENTR04023	LYTVA_16027, LYTVA_27884
OG0004680	XENTR06627, XENTR05093	LYTVA_05693
OG0004681	XENTR00528	LYTVA_09470, LYTVA_19889, LYTVA_19888
OG0004682	XENTR00011	LYTVA_24734
OG0004683	XENTR09470	LYTVA_20336
OG0004684	XENTR09471	LYTVA_23257
OG0004685	XENTR00826	LYTVA_06896
OG0004686	XENTR03385	LYTVA_01778
OG0004687	XENTR08376	LYTVA_17898
OG0004688	XENTR00727	LYTVA_12281
OG0004690	XENTR02109	LYTVA_02921
OG0004692	XENTR12793	LYTVA_28535
OG0004694	XENTR12216	LYTVA_09383
OG0004696	XENTR08933	LYTVA_04202, LYTVA_07127
OG0004698	XENTR15336	LYTVA_15421
OG0004699	XENTR04958	LYTVA_11171
OG0004700	XENTR19117	LYTVA_06651
OG0004702	XENTR07319	LYTVA_26536
OG0004703	XENTR01132	LYTVA_20677
OG0004704	XENTR00093	LYTVA_11241
OG0004705	XENTR05923, XENTR08822, XENTR08821	LYTVA_23090, LYTVA_23089
OG0004706	XENTR03339, XENTR10846, XENTR10847	LYTVA_16157
OG0004707	XENTR04913	LYTVA_28560
OG0004708	XENTR04042	LYTVA_09002
OG0004711	XENTR12598	LYTVA_14580, LYTVA_27491
OG0004728	XENTR03737	LYTVA_11232, LYTVA_03716
OG0004730	XENTR11246	LYTVA_14092
OG0004731	XENTR18388	LYTVA_08845, LYTVA_24480
OG0004732	XENTR14688	LYTVA_12636
OG0004733	XENTR03412	LYTVA_08122
OG0004736	XENTR00419	LYTVA_28641, LYTVA_25936
OG0004738	XENTR15335	LYTVA_08474
OG0004739	XENTR07591	LYTVA_00536
OG0004740	XENTR02419	LYTVA_03548
OG0004743	XENTR05342	LYTVA_09642, LYTVA_20623
OG0004744	XENTR16602	LYTVA_21730
OG0004746	XENTR16021, XENTR19206	LYTVA_25321
OG0004747	XENTR08164	LYTVA_23129
OG0004749	XENTR02480	LYTVA_25597, LYTVA_15360
OG0004751	XENTR06628	LYTVA_12049
OG0004752	XENTR05473	LYTVA_02105
OG0004753	XENTR03105	LYTVA_19840
OG0004754	XENTR01802	LYTVA_17996
OG0004755	XENTR10564	LYTVA_25664
OG0004755	XENTR18902	LYTVA_22436
OG0004756	XENTR17924	LYTVA_19213
OG0004757	XENTR06659	LYTVA_01188
OG0004758	XENTR10225	LYTVA_27035
OG0004759	XENTR08995	LYTVA_27240
OG0004761	XENTR08312	LYTVA_07368
OG0004763	XENTR14434	LYTVA_05745
OG0004764	XENTR00062	LYTVA_01192, LYTVA_02309
OG0004765	XENTR10970	LYTVA_14721
OG0004766	XENTR17353	LYTVA_11836
OG0004767	XENTR03910	LYTVA_09965
OG0004768	XENTR06426	LYTVA_09373
OG0004769	XENTR15393	LYTVA_25262
OG0004774	XENTR12450, XENTR18887	LYTVA_09584, LYTVA_01531
OG0004775	XENTR08212	LYTVA_06984, LYTVA_15631
OG0004776	XENTR00828	LYTVA_13845
OG0004777	XENTR10573, XENTR00705	LYTVA_07631
OG0004783	XENTR04323	LYTVA_09926, LYTVA_22075
OG0004784	XENTR00188, XENTR00189	LYTVA_22879, LYTVA_05845
OG0004785	XENTR00119	LYTVA_15886, LYTVA_26181
OG0004787	XENTR14690	LYTVA_29060
OG0004788	XENTR00794	LYTVA_27530
OG0004789	XENTR07121	LYTVA_25879
OG0004790	XENTR05623, XENTR19164, XENTR13909	LYTVA_30172
OG0004791	XENTR00086	LYTVA_25093
OG0004792	XENTR01195, XENTR16182	LYTVA_29937
OG0004793	XENTR11318	LYTVA_06904
OG0004794	XENTR08033	LYTVA_22570
OG0004795	XENTR06349	LYTVA_22825, LYTVA_00644
OG0004797	XENTR03068	LYTVA_04693, LYTVA_15847
OG0004799	XENTR15968	LYTVA_18181
OG0004800	XENTR08612	LYTVA_08284
OG0004801	XENTR01848	LYTVA_01588
OG0004802	XENTR09565	LYTVA_17360
OG0004803	XENTR15467	LYTVA_30221
OG0004804	XENTR10260, XENTR06571, XENTR18506	LYTVA_18832
OG0004805	XENTR11662	LYTVA_07641
OG0004806	XENTR00596, XENTR12104	LYTVA_00279
OG0004807	XENTR15288	LYTVA_10333
OG0004808	XENTR03219	LYTVA_29396
OG0004809	XENTR12931	LYTVA_02808
OG0004810	XENTR00753	LYTVA_17499
OG0004811	XENTR00465, XENTR00466	LYTVA_15091
OG0004812	XENTR07652	LYTVA_09278
OG0004813	XENTR13768	LYTVA_10962
OG0004814	XENTR15350	LYTVA_12805
OG0004815	XENTR00163	LYTVA_09769
OG0004816	XENTR00384	LYTVA_26235
OG0004817	XENTR05373	LYTVA_05490
OG0004818	XENTR18356, XENTR13695	LYTVA_07214
OG0004819	XENTR18290	LYTVA_19480
OG0004820	XENTR09145	LYTVA_28665
OG0004821	XENTR00744	LYTVA_12609
OG0004822	XENTR08415	LYTVA_26300
OG0004823	XENTR07412	LYTVA_10717
OG0004824	XENTR07425	LYTVA_25783, LYTVA_24389
OG0004825	XENTR14340	LYTVA_26468
OG0004826	XENTR16039, XENTR10756	LYTVA_05311
OG0004828	XENTR10119	LYTVA_00844, LYTVA_03563
OG0004829	XENTR02670	LYTVA_16397
OG0004831	XENTR12087, XENTR05901	LYTVA_11985
OG0004832	XENTR14740	LYTVA_17819
OG0004833	XENTR07540	LYTVA_24781
OG0004834	XENTR18645	LYTVA_00863
OG0004838	XENTR04078	LYTVA_13698
OG0004839	XENTR14348	LYTVA_18652
OG0004840	XENTR15873	LYTVA_08791, LYTVA_13386
OG0004841	XENTR07261	LYTVA_07534
OG0004842	XENTR03722	LYTVA_20536
OG0004843	XENTR00524	LYTVA_03951
OG0004844	XENTR13385	LYTVA_20432
OG0004846	XENTR01408	LYTVA_08132
OG0004847	XENTR18075, XENTR03443, XENTR02319	LYTVA_26897
OG0004849	XENTR04783	LYTVA_06399
OG0004850	XENTR13562	LYTVA_00007
OG0004851	XENTR10062	LYTVA_06855
OG0004852	XENTR16100	LYTVA_12192
OG0004853	XENTR17579	LYTVA_13585
OG0004855	XENTR01667	LYTVA_15181
OG0004856	XENTR01049, XENTR05246	LYTVA_02436
OG0004858	XENTR10303	LYTVA_12887
OG0004860	XENTR02773	LYTVA_12083
OG0004861	XENTR03061	LYTVA_04536
OG0004862	XENTR17921	LYTVA_20382
OG0004863	XENTR05424	LYTVA_24197
OG0004864	XENTR00771	LYTVA_18864
OG0004865	XENTR13338	LYTVA_13322
OG0004866	XENTR08700, XENTR14374	LYTVA_29240
OG0004867	XENTR18178, XENTR18179	LYTVA_05544
OG0004868	XENTR11987, XENTR12771, XENTR11647, XENTR11648	LYTVA_09290
OG0004869	XENTR03761	LYTVA_27758, LYTVA_11162
OG0004870	XENTR14935, XENTR14934	LYTVA_22280
OG0004871	XENTR01187, XENTR17769	LYTVA_19627
OG0004872	XENTR09751	LYTVA_11223
OG0004875	XENTR00005	LYTVA_04305
OG0004877	XENTR08283	LYTVA_01744
OG0004879	XENTR17744	LYTVA_01845
OG0004880	XENTR16782	LYTVA_30106
OG0004881	XENTR06242	LYTVA_12397
OG0004882	XENTR10221	LYTVA_17242
OG0004883	XENTR16679, XENTR00126	LYTVA_03485
OG0004884	XENTR03050	LYTVA_05315
OG0004886	XENTR02719	LYTVA_28084, LYTVA_28081
OG0004887	XENTR16111	LYTVA_16765, LYTVA_23110
OG0004888	XENTR06526, XENTR08620	LYTVA_06746
OG0004889	XENTR06798	LYTVA_14001
OG0004891	XENTR13595	LYTVA_17574, LYTVA_21695
OG0004892	XENTR14914, XENTR02200	LYTVA_02152
OG0004893	XENTR12758	LYTVA_22575
OG0004894	XENTR02329, XENTR04892, XENTR04992	LYTVA_26151
OG0004896	XENTR11036, XENTR11035	LYTVA_14134
OG0004898	XENTR14341, XENTR18232	LYTVA_27619
OG0004899	XENTR14449	LYTVA_28880
OG0004900	XENTR14693	LYTVA_26142
OG0004901	XENTR12276, XENTR12275	LYTVA_26297
OG0004903	XENTR04968	LYTVA_08798
OG0004904	XENTR01812	LYTVA_28186
OG0004905	XENTR06463, XENTR14242	LYTVA_09106
OG0004906	XENTR00992	LYTVA_15393
OG0004907	XENTR12667	LYTVA_12073
OG0004911	XENTR04772	LYTVA_04944
OG0004913	XENTR14597	LYTVA_03275, LYTVA_09461
OG0004914	XENTR02587	LYTVA_24514
OG0004915	XENTR08884, XENTR10936	LYTVA_05141
OG0004916	XENTR05388, XENTR08550, XENTR03161	LYTVA_12500
OG0004917	XENTR04073	LYTVA_27783, LYTVA_27787
OG0004919	XENTR16803	LYTVA_08266
OG0004920	XENTR15712	LYTVA_09692, LYTVA_26713
OG0004921	XENTR10128, XENTR10129, XENTR10132, XENTR10131	LYTVA_11783
OG0004923	XENTR09440	LYTVA_13903, LYTVA_15555
OG0004924	XENTR12207	LYTVA_15379
OG0004925	XENTR15854	LYTVA_04956, LYTVA_29600
OG0004926	XENTR14521	LYTVA_14439, LYTVA_28278, LYTVA_18284
OG0004927	XENTR08515, XENTR12531	LYTVA_08841
OG0004928	XENTR15107	LYTVA_07781
OG0004929	XENTR10557	LYTVA_12226
OG0004930	XENTR10546	LYTVA_24990
OG0004931	XENTR06052	LYTVA_29447
OG0004932	XENTR18768	LYTVA_07355
OG0004933	XENTR05652, XENTR09741	LYTVA_05202
OG0004934	XENTR17872	LYTVA_27689
OG0004935	XENTR02108	LYTVA_06910
OG0004936	XENTR02426, XENTR12658	LYTVA_09395
OG0004937	XENTR03034, XENTR06567	LYTVA_16606
OG0004938	XENTR12499	LYTVA_27284
OG0004939	XENTR00578, XENTR11815	LYTVA_25280
OG0004940	XENTR06069	LYTVA_00861
OG0004941	XENTR17552	LYTVA_17261
OG0004942	XENTR15114	LYTVA_15535
OG0004944	XENTR02835, XENTR10997	LYTVA_18311
OG0004945	XENTR12373	LYTVA_16335
OG0004946	XENTR07623	LYTVA_27839
OG0004948	XENTR12682, XENTR12681, XENTR10040	LYTVA_26298, LYTVA_18476
OG0004949	XENTR10188	LYTVA_17618
OG0004950	XENTR16238	LYTVA_20298, LYTVA_20713
OG0004951	XENTR02323, XENTR02324	LYTVA_25192
OG0004952	XENTR06665	LYTVA_18703
OG0004953	XENTR16308	LYTVA_23653, LYTVA_13408
OG0004954	XENTR12724	LYTVA_13647
OG0004955	XENTR05226	LYTVA_09606
OG0004956	XENTR06395	LYTVA_28265
OG0004957	XENTR01088, XENTR01089	LYTVA_25743
OG0004958	XENTR15047	LYTVA_04402
OG0004959	XENTR04469, XENTR16397	LYTVA_18170
OG0004960	XENTR09316	LYTVA_18431
OG0004961	XENTR17175	LYTVA_24158
OG0004962	XENTR03175	LYTVA_20013, LYTVA_11942
OG0004963	XENTR04559	LYTVA_13526, LYTVA_11711
OG0004964	XENTR18483	LYTVA_05433
OG0004965	XENTR07677	LYTVA_16985
OG0004967	XENTR03788	LYTVA_12368
OG0004968	XENTR10216	LYTVA_28812, LYTVA_21468
OG0004969	XENTR13314	LYTVA_28485
OG0004970	XENTR14182	LYTVA_02200
OG0004971	XENTR06568	LYTVA_21886, LYTVA_01157
OG0004972	XENTR01822, XENTR01821	LYTVA_08815
OG0004973	XENTR03262	LYTVA_24609
OG0004974	XENTR04472	LYTVA_20396, LYTVA_00436
OG0004975	XENTR11022	LYTVA_12144
OG0004976	XENTR06433	LYTVA_09782
OG0004977	XENTR00140	LYTVA_04246
OG0004979	XENTR06280	LYTVA_02189
OG0004980	XENTR14445	LYTVA_11342
OG0004981	XENTR01741	LYTVA_04981, LYTVA_04980
OG0004982	XENTR16425	LYTVA_04774, LYTVA_04776
OG0004985	XENTR18934, XENTR04847	LYTVA_23048
OG0004986	XENTR15158	LYTVA_16303
OG0004988	XENTR01176	LYTVA_17216
OG0004989	XENTR00401, XENTR00400	LYTVA_04727, LYTVA_02393
OG0004990	XENTR11568	LYTVA_12280
OG0004991	XENTR07044	LYTVA_29890
OG0004994	XENTR16715	LYTVA_12078
OG0004997	XENTR02015	LYTVA_17036
OG0004999	XENTR15223	LYTVA_17299, LYTVA_00003
OG0005002	XENTR15372	LYTVA_14355
OG0005005	XENTR05608	LYTVA_12098
OG0005006	XENTR06909	LYTVA_24629
OG0005008	XENTR15125	LYTVA_28932
OG0005009	XENTR16251	LYTVA_04586
OG0005011	XENTR11701	LYTVA_22152
OG0005012	XENTR18755, XENTR15909, XENTR15910	LYTVA_20569, LYTVA_17145
OG0005013	XENTR02725	LYTVA_06183
OG0005014	XENTR00814	LYTVA_05362
OG0005015	XENTR12740, XENTR08898	LYTVA_02386, LYTVA_15052
OG0005016	XENTR14441	LYTVA_13761
OG0005017	XENTR05798, XENTR11446	LYTVA_00026
OG0005038	XENTR06375	LYTVA_28907
OG0005040	XENTR12533	LYTVA_23868
OG0005041	XENTR04091	LYTVA_05418
OG0005044	XENTR04058	LYTVA_16439
OG0005045	XENTR14347	LYTVA_22880
OG0005046	XENTR16374, XENTR16375	LYTVA_23536
OG0005048	XENTR09691	LYTVA_00067, LYTVA_16337
OG0005049	XENTR02793, XENTR02792	LYTVA_10509
OG0005050	XENTR07902	LYTVA_10576
OG0005053	XENTR11151	LYTVA_28457
OG0005054	XENTR00423, XENTR00424	LYTVA_26589, LYTVA_28599
OG0005055	XENTR09097	LYTVA_27000
OG0005057	XENTR01215	LYTVA_22966
OG0005058	XENTR01318	LYTVA_10510
OG0005059	XENTR07733	LYTVA_15242
OG0005060	XENTR11847, XENTR11846	LYTVA_11221
OG0005061	XENTR15275	LYTVA_18064, LYTVA_05156
OG0005062	XENTR03783	LYTVA_12363
OG0005063	XENTR07559	LYTVA_25541
OG0005064	XENTR08366	LYTVA_15780
OG0005066	XENTR08153, XENTR08152, XENTR08154	LYTVA_04665
OG0005067	XENTR06281	LYTVA_20703
OG0005069	XENTR16175	LYTVA_05605
OG0005071	XENTR08834	LYTVA_25661
OG0005072	XENTR03699, XENTR05247	LYTVA_12699
OG0005073	XENTR17939	LYTVA_29173, LYTVA_01002
OG0005074	XENTR02040, XENTR02038, XENTR02039	LYTVA_28458
OG0005075	XENTR06390	LYTVA_08643
OG0005076	XENTR11253	LYTVA_24637
OG0005077	XENTR11600	LYTVA_00928, LYTVA_05286
OG0005080	XENTR00185, XENTR09592	LYTVA_28401
OG0005081	XENTR14092	LYTVA_15839
OG0005083	XENTR07998	LYTVA_17325, LYTVA_19891
OG0005084	XENTR18907, XENTR10715	LYTVA_01666
