Orthogroup	ASTMX	CAPO3
OG0007043	ASTMX12586	CAPO305780
OG0007044	ASTMX08265	CAPO307221
OG0007045	ASTMX05785	CAPO305958
OG0007046	ASTMX11335	CAPO305591
OG0007047	ASTMX00903	CAPO305693
OG0007048	ASTMX04983, ASTMX07732	CAPO302164
OG0007049	ASTMX02583	CAPO305031
OG0007050	ASTMX11641	CAPO307898
OG0007055	ASTMX13195	CAPO304778
OG0007057	ASTMX12425	CAPO304630
OG0007058	ASTMX07059	CAPO301734, CAPO304572
OG0007059	ASTMX01512	CAPO303590, CAPO303318
OG0007061	ASTMX10503	CAPO305340
OG0007062	ASTMX15159	CAPO302545
OG0007063	ASTMX10117	CAPO308261
OG0007065	ASTMX06285	CAPO301537
OG0007068	ASTMX10090	CAPO307887
OG0007071	ASTMX08483	CAPO301761
OG0007072	ASTMX07084	CAPO306160
OG0007073	ASTMX19088	CAPO302936
OG0007074	ASTMX18317	CAPO306910
OG0007076	ASTMX16160	CAPO300474
OG0007081	ASTMX07386	CAPO305760
OG0007084	ASTMX21153	CAPO307673
OG0007086	ASTMX07211	CAPO306079
OG0007089	ASTMX02285	CAPO300706
OG0007090	ASTMX06534, ASTMX02841	CAPO300368
OG0007091	ASTMX11325	CAPO304945
OG0007092	ASTMX01277	CAPO304498, CAPO305528
OG0007093	ASTMX22411, ASTMX21833	CAPO308175
OG0007094	ASTMX08477	CAPO301835
OG0007095	ASTMX09063	CAPO304293
OG0007097	ASTMX19019	CAPO302515
OG0007098	ASTMX01065	CAPO301993
OG0007099	ASTMX18632, ASTMX18631	CAPO304218
OG0007100	ASTMX09252	CAPO302645
OG0007105	ASTMX19209	CAPO303780
OG0007106	ASTMX00806	CAPO302226
OG0007112	ASTMX05122	CAPO303793
OG0007114	ASTMX13798	CAPO305243
OG0007118	ASTMX14472	CAPO306502
OG0007119	ASTMX05484	CAPO303656
OG0007121	ASTMX18720	CAPO305337
OG0007122	ASTMX04799	CAPO302728
OG0007124	ASTMX09795	CAPO307876
OG0007127	ASTMX12250, ASTMX01819	CAPO305077
OG0007128	ASTMX15167	CAPO303539
OG0007130	ASTMX16072	CAPO302224
OG0007131	ASTMX13441	CAPO304315
OG0007132	ASTMX04322	CAPO301608
OG0007133	ASTMX21250	CAPO305338
OG0007134	ASTMX16982	CAPO302517
OG0007137	ASTMX18044	CAPO303287
OG0007138	ASTMX13115	CAPO307436
OG0007139	ASTMX04012	CAPO302325
OG0007141	ASTMX17349	CAPO306130
OG0007143	ASTMX01334	CAPO307276
OG0007144	ASTMX14074	CAPO301797
OG0007145	ASTMX08637	CAPO305008
OG0007147	ASTMX13962	CAPO305032
OG0007150	ASTMX03541	CAPO304704
OG0007154	ASTMX04579	CAPO302715
OG0007158	ASTMX13778, ASTMX13779	CAPO303011
OG0007160	ASTMX19280	CAPO301230
OG0007162	ASTMX03979	CAPO305815
OG0007163	ASTMX14930	CAPO306908
OG0007165	ASTMX02974	CAPO300764
OG0007166	ASTMX12427	CAPO301841
OG0007168	ASTMX12719	CAPO304836
OG0007173	ASTMX08040	CAPO305749, CAPO300679
OG0007174	ASTMX15803	CAPO304732
OG0007175	ASTMX08991	CAPO300929
OG0007176	ASTMX19988	CAPO305825
OG0007178	ASTMX03848	CAPO306843
OG0007180	ASTMX07909	CAPO300869
OG0007181	ASTMX06406, ASTMX09641	CAPO302549
OG0007182	ASTMX03504	CAPO302258
OG0007183	ASTMX05746	CAPO303453
OG0007184	ASTMX04306	CAPO304626
OG0007186	ASTMX01462	CAPO306272
OG0007191	ASTMX21840	CAPO307327
OG0007192	ASTMX07871	CAPO307148
OG0007199	ASTMX12249, ASTMX15392	CAPO300510
OG0007201	ASTMX04910	CAPO305686
OG0007204	ASTMX05488, ASTMX20399	CAPO305874
OG0007208	ASTMX11191	CAPO306253
OG0007213	ASTMX14168	CAPO300546
OG0007248	ASTMX11925	CAPO305807
OG0007251	ASTMX21422	CAPO307515
OG0007254	ASTMX14077	CAPO300342
OG0007258	ASTMX15166	CAPO301895
OG0007261	ASTMX18822, ASTMX21778	CAPO306348
OG0007266	ASTMX02148	CAPO305560
OG0007269	ASTMX01325	CAPO305691
OG0007272	ASTMX05229	CAPO303817, CAPO303673
OG0007273	ASTMX07371	CAPO305134
OG0007279	ASTMX12215	CAPO302557
OG0007281	ASTMX19835	CAPO304423
OG0007282	ASTMX13185	CAPO300960
OG0007283	ASTMX04985, ASTMX12322	CAPO304757
OG0007291	ASTMX18522	CAPO307621
OG0007292	ASTMX06760	CAPO302024
OG0007293	ASTMX00876	CAPO301970
OG0007297	ASTMX03978	CAPO305876
OG0007299	ASTMX19667	CAPO308254
OG0007300	ASTMX11999	CAPO301046
OG0007301	ASTMX00922	CAPO301996
OG0007302	ASTMX06041	CAPO307174
OG0007303	ASTMX10541	CAPO302064
OG0007304	ASTMX20413	CAPO306505
OG0007305	ASTMX03479	CAPO303443
OG0007307	ASTMX04207	CAPO304518, CAPO304185
OG0007309	ASTMX11583	CAPO300726
OG0007314	ASTMX10223	CAPO307151
OG0007317	ASTMX22022	CAPO306655
OG0007319	ASTMX07462	CAPO300742
OG0007320	ASTMX12409	CAPO300324
OG0007321	ASTMX11807	CAPO307651
OG0007322	ASTMX11199	CAPO301300
OG0007325	ASTMX02559	CAPO305675
OG0007326	ASTMX05141	CAPO304342
OG0007329	ASTMX09140	CAPO306408
OG0007330	ASTMX02261	CAPO300366
OG0007335	ASTMX08086	CAPO304929
OG0007336	ASTMX07496	CAPO304895
OG0007339	ASTMX02641	CAPO300192
OG0007341	ASTMX04204	CAPO300898
OG0007342	ASTMX19872	CAPO300397
OG0007343	ASTMX18185	CAPO305744
OG0007347	ASTMX19348	CAPO302872
OG0007348	ASTMX04174	CAPO307161
OG0007352	ASTMX15445	CAPO306052
OG0007353	ASTMX00421	CAPO302025
OG0007354	ASTMX09586	CAPO303485
OG0007355	ASTMX20506	CAPO307111
OG0007356	ASTMX09436	CAPO306331
OG0007357	ASTMX00212	CAPO304967
OG0007358	ASTMX13640, ASTMX13639	CAPO304741
OG0007361	ASTMX04257	CAPO305039
OG0007363	ASTMX09519	CAPO304834
OG0007364	ASTMX19884	CAPO303075
OG0007365	ASTMX11544	CAPO306500
OG0007366	ASTMX07911	CAPO305485
OG0007367	ASTMX16066	CAPO305088
OG0007368	ASTMX21920, ASTMX21921	CAPO305250
OG0007369	ASTMX07879	CAPO300391
OG0007371	ASTMX13154	CAPO305453
OG0007372	ASTMX12516	CAPO307960
OG0007373	ASTMX14113	CAPO301099
OG0007376	ASTMX15253	CAPO302556
OG0007377	ASTMX03790	CAPO306927
OG0007378	ASTMX18122	CAPO307557
OG0007379	ASTMX14785	CAPO305130
OG0007380	ASTMX04916	CAPO300141
OG0007381	ASTMX20401	CAPO303646
OG0007382	ASTMX17402	CAPO305525
OG0007385	ASTMX09213	CAPO304120
OG0007387	ASTMX15746	CAPO304030
OG0007388	ASTMX22670	CAPO306166
OG0007391	ASTMX13069	CAPO304827
OG0007392	ASTMX19324	CAPO303501
OG0007393	ASTMX01350	CAPO301859
OG0007395	ASTMX01531	CAPO302788
OG0007396	ASTMX12830, ASTMX12829	CAPO302581
OG0007397	ASTMX14034	CAPO300434
OG0007399	ASTMX13453	CAPO306050
OG0007401	ASTMX12789	CAPO302124
OG0007402	ASTMX15982	CAPO306401
OG0007405	ASTMX02602	CAPO303800
OG0007407	ASTMX12099	CAPO306953
OG0007408	ASTMX09058	CAPO303491
OG0007409	ASTMX07509	CAPO305402
OG0007411	ASTMX13621	CAPO300699
OG0007412	ASTMX13610	CAPO302107
OG0007414	ASTMX05497	CAPO300363
OG0007415	ASTMX16034, ASTMX16033	CAPO307758, CAPO301270
OG0007417	ASTMX20315	CAPO303652
OG0007418	ASTMX04419	CAPO300947
OG0007421	ASTMX05344	CAPO301566
OG0007422	ASTMX19693	CAPO301771
OG0007424	ASTMX15981	CAPO304349
OG0007425	ASTMX02596	CAPO303896
OG0007428	ASTMX08697	CAPO301768
OG0007431	ASTMX01820	CAPO304150
OG0007432	ASTMX14921	CAPO307504
OG0007433	ASTMX17755	CAPO307042
OG0007437	ASTMX18512, ASTMX04683	CAPO302606
OG0007439	ASTMX19373	CAPO300813
OG0007440	ASTMX05556	CAPO302516
OG0007441	ASTMX09117	CAPO304615
OG0007442	ASTMX06460	CAPO308291
OG0007446	ASTMX05100	CAPO303088
OG0007451	ASTMX12754	CAPO303173
OG0007455	ASTMX07952	CAPO303919
OG0007456	ASTMX09758	CAPO301020
OG0007457	ASTMX13240	CAPO302854
OG0007458	ASTMX22316	CAPO300350
OG0007459	ASTMX04370	CAPO304746
OG0007462	ASTMX13256	CAPO300088
OG0007463	ASTMX08538	CAPO300212
OG0007470	ASTMX16381, ASTMX00497	CAPO304669
OG0007471	ASTMX05581	CAPO307438
OG0007472	ASTMX08198	CAPO302245
OG0007473	ASTMX04881	CAPO303433
OG0007476	ASTMX18971	CAPO303558
OG0007478	ASTMX10619	CAPO301266
OG0007480	ASTMX07621	CAPO306792
OG0007482	ASTMX15375	CAPO307266
OG0007483	ASTMX18379	CAPO300503
OG0007484	ASTMX16513	CAPO302421
OG0007488	ASTMX15704	CAPO308146
OG0007490	ASTMX11459	CAPO303421
OG0007491	ASTMX21855	CAPO304949
OG0007494	ASTMX10193	CAPO300105
OG0007496	ASTMX22765	CAPO306996
OG0007498	ASTMX21105	CAPO306301
OG0007499	ASTMX03949	CAPO302974
OG0007503	ASTMX06574	CAPO308251
OG0007506	ASTMX01578	CAPO305836
OG0007508	ASTMX03316	CAPO306367
OG0007509	ASTMX09639	CAPO301428
OG0007510	ASTMX02461	CAPO303897
OG0007513	ASTMX22406, ASTMX07121	CAPO308263
OG0007515	ASTMX11064	CAPO300264
OG0007518	ASTMX22420	CAPO304172
OG0007519	ASTMX02575	CAPO307472
OG0007524	ASTMX11833	CAPO306111
OG0007525	ASTMX02842	CAPO300836
OG0007527	ASTMX20421, ASTMX12338	CAPO306220
OG0007529	ASTMX06570	CAPO307735
OG0007531	ASTMX21127	CAPO301562
OG0007541	ASTMX01290	CAPO301788
OG0007546	ASTMX08577	CAPO301193
OG0007550	ASTMX22113, ASTMX11768, ASTMX18793	CAPO301421, CAPO302720, CAPO300311, CAPO304075
OG0007582	ASTMX04137	CAPO305253
OG0007586	ASTMX18851	CAPO305648
OG0007588	ASTMX16311	CAPO306467
OG0007591	ASTMX10219	CAPO302671
OG0007594	ASTMX19718	CAPO307951
OG0007597	ASTMX12506	CAPO302699
OG0007601	ASTMX14174	CAPO303119
OG0007602	ASTMX12453	CAPO307324
OG0007603	ASTMX06253	CAPO301881
OG0007604	ASTMX02553	CAPO302471
OG0007606	ASTMX08449	CAPO303879
OG0007607	ASTMX05677	CAPO304420
OG0007611	ASTMX01317	CAPO300602
OG0007613	ASTMX02855	CAPO304725
OG0007614	ASTMX02573	CAPO307463
OG0007615	ASTMX21643	CAPO302208
OG0007616	ASTMX07503, ASTMX07502	CAPO305524
OG0007617	ASTMX10087	CAPO306965
OG0007619	ASTMX18208	CAPO307079
OG0007621	ASTMX08854	CAPO302700
OG0007622	ASTMX11258	CAPO304123
OG0007624	ASTMX07491	CAPO306507
OG0007629	ASTMX13084	CAPO306379
OG0007633	ASTMX02751	CAPO303133
OG0007634	ASTMX19337	CAPO301291
OG0007640	ASTMX17837, ASTMX02941	CAPO305938
OG0007646	ASTMX00141	CAPO303345
OG0007648	ASTMX09097	CAPO303467
OG0007653	ASTMX11577	CAPO304087
OG0007656	ASTMX02152	CAPO306133
OG0007657	ASTMX19589	CAPO302526
OG0007660	ASTMX11758	CAPO308074
OG0007663	ASTMX21598	CAPO303269
OG0007666	ASTMX17057, ASTMX14860	CAPO302483
OG0007673	ASTMX05762	CAPO306691
OG0007674	ASTMX20726	CAPO307516
OG0007676	ASTMX19972	CAPO301687
OG0007677	ASTMX14237	CAPO302393
OG0007680	ASTMX05414	CAPO301892
OG0007685	ASTMX02773	CAPO307242
OG0007687	ASTMX17669	CAPO301616
OG0007690	ASTMX14447	CAPO306330
OG0007691	ASTMX14360	CAPO306763
OG0007692	ASTMX14270	CAPO304764
OG0007694	ASTMX07418	CAPO300777
OG0007698	ASTMX10373	CAPO302218
OG0007704	ASTMX12994	CAPO307102
OG0007708	ASTMX05720	CAPO302223
OG0007709	ASTMX10589	CAPO305895
OG0007712	ASTMX07651	CAPO301491
OG0007713	ASTMX19622	CAPO305624
OG0007714	ASTMX01182	CAPO301857
OG0007721	ASTMX05840	CAPO303794
OG0007722	ASTMX00744	CAPO300661
OG0007727	ASTMX14601	CAPO301122
OG0007728	ASTMX06139	CAPO300608
OG0007729	ASTMX18244	CAPO302375
OG0007739	ASTMX06348	CAPO306247
OG0007741	ASTMX04638	CAPO305702
OG0007744	ASTMX19319	CAPO302276
OG0007749	ASTMX05167	CAPO303871
OG0007751	ASTMX19310	CAPO306625
OG0007752	ASTMX18140	CAPO303736
OG0007754	ASTMX14947	CAPO307268
OG0007758	ASTMX04015	CAPO302132
OG0007759	ASTMX08280	CAPO304951
OG0007766	ASTMX07721	CAPO305894
OG0007767	ASTMX08912	CAPO304549
OG0007769	ASTMX18905	CAPO301827
OG0007770	ASTMX10721	CAPO306211
OG0007771	ASTMX10494	CAPO302978
OG0007772	ASTMX00533	CAPO304662
OG0007776	ASTMX10383	CAPO303389
OG0007781	ASTMX02218	CAPO301676
OG0007782	ASTMX07331	CAPO301686
OG0007783	ASTMX17810	CAPO302092
OG0007784	ASTMX15989	CAPO307704
OG0007786	ASTMX18635	CAPO302428
OG0007787	ASTMX02068	CAPO307455
OG0007789	ASTMX16141	CAPO305782
OG0007791	ASTMX00738	CAPO305711
OG0007793	ASTMX05505	CAPO308075
OG0007794	ASTMX15194	CAPO300123
OG0007801	ASTMX20707	CAPO304268
OG0007802	ASTMX10115	CAPO304335, CAPO304333
OG0007803	ASTMX11582	CAPO301792
OG0007804	ASTMX02512	CAPO302116
OG0007807	ASTMX16145	CAPO300823
OG0007810	ASTMX08369	CAPO306480
OG0007811	ASTMX11168	CAPO303448
OG0007813	ASTMX07499	CAPO300842
OG0007816	ASTMX05675	CAPO300570
OG0007820	ASTMX15997	CAPO308148
OG0007823	ASTMX16149	CAPO300300
OG0007825	ASTMX18618	CAPO304573
OG0007827	ASTMX14411	CAPO305582
OG0007829	ASTMX21617	CAPO305400
OG0007830	ASTMX18257	CAPO300733
OG0007831	ASTMX04668	CAPO306309
OG0007832	ASTMX04594	CAPO301843
OG0007833	ASTMX05052	CAPO303972
OG0007835	ASTMX03027	CAPO300924
OG0007836	ASTMX04626	CAPO305319
OG0007838	ASTMX05098	CAPO305759
OG0007840	ASTMX15255	CAPO301709
OG0007849	ASTMX01357	CAPO306245
OG0007850	ASTMX03735	CAPO308200
OG0007852	ASTMX05348	CAPO305092
OG0007854	ASTMX08184	CAPO300573
OG0007858	ASTMX05032	CAPO306180
OG0007859	ASTMX14666	CAPO304922
OG0007908	ASTMX15245	CAPO305292
OG0007913	ASTMX06223	CAPO303796
OG0007917	ASTMX00109	CAPO301739
OG0007918	ASTMX11806	CAPO306768
OG0007926	ASTMX09675	CAPO306159
OG0007929	ASTMX06749	CAPO305925
OG0007934	ASTMX12712	CAPO306627, CAPO304422
OG0007936	ASTMX01223	CAPO302586
OG0007941	ASTMX14695	CAPO303397
OG0007943	ASTMX09388	CAPO303432
OG0007947	ASTMX14167	CAPO304390
OG0007948	ASTMX03507	CAPO300847
OG0007952	ASTMX22285	CAPO304443
OG0007957	ASTMX08905	CAPO307185
OG0007958	ASTMX18083	CAPO307613
OG0007961	ASTMX06510, ASTMX11169	CAPO300412
OG0007962	ASTMX18003	CAPO304291
OG0007966	ASTMX13642	CAPO300853
OG0007967	ASTMX14204	CAPO303649
OG0007968	ASTMX06631	CAPO302503
OG0007971	ASTMX14279	CAPO306113
OG0007973	ASTMX06438	CAPO303148
OG0007974	ASTMX03195	CAPO308066
OG0007975	ASTMX05689	CAPO300899
OG0007978	ASTMX18483	CAPO300419
OG0007979	ASTMX21845	CAPO301049
OG0007983	ASTMX18415	CAPO304535, CAPO302820
OG0007984	ASTMX05644	CAPO304783
OG0007986	ASTMX08203	CAPO301210
OG0007988	ASTMX06904	CAPO307013
OG0007990	ASTMX10148	CAPO302135
OG0007991	ASTMX15639	CAPO303503
OG0007996	ASTMX06882	CAPO301705
OG0007997	ASTMX03766	CAPO302071
OG0007999	ASTMX07377	CAPO305183
OG0008000	ASTMX13017	CAPO303381
OG0008002	ASTMX12617, ASTMX23029	CAPO306531
OG0008006	ASTMX04524	CAPO303383
OG0008008	ASTMX04952	CAPO306044
OG0008011	ASTMX09223	CAPO308001
OG0008012	ASTMX14085	CAPO301194
OG0008013	ASTMX09598	CAPO300786
OG0008016	ASTMX14706	CAPO307694
OG0008017	ASTMX06391	CAPO306337
OG0008018	ASTMX02804	CAPO303249
OG0008020	ASTMX05825	CAPO300340
OG0008025	ASTMX12319, ASTMX04979	CAPO300183
OG0008027	ASTMX13655	CAPO300126
OG0008028	ASTMX09119	CAPO308036
OG0008030	ASTMX10317	CAPO303940
OG0008031	ASTMX14362	CAPO301663
OG0008033	ASTMX11477	CAPO307763
OG0008038	ASTMX02104	CAPO303434
OG0008041	ASTMX12610	CAPO304528
OG0008045	ASTMX12019	CAPO304124
OG0008046	ASTMX10231	CAPO303942
OG0008049	ASTMX03509	CAPO303430
OG0008050	ASTMX21251	CAPO301839
OG0008051	ASTMX21396	CAPO306666
OG0008053	ASTMX12568	CAPO307475
OG0008055	ASTMX13290	CAPO304973
OG0008056	ASTMX18151	CAPO305715
OG0008060	ASTMX00993	CAPO301527
OG0008062	ASTMX21745	CAPO307985
OG0008069	ASTMX07898	CAPO302773
OG0008071	ASTMX03165	CAPO303085
OG0008072	ASTMX05212, ASTMX09244	CAPO304116
OG0008075	ASTMX01773	CAPO304938
OG0008077	ASTMX12175	CAPO303807
OG0008079	ASTMX06132	CAPO305873
OG0008082	ASTMX12613	CAPO303589
OG0008083	ASTMX17394	CAPO305526
OG0008085	ASTMX12950	CAPO306772, CAPO306778
OG0008091	ASTMX19021	CAPO301577
OG0008094	ASTMX20288, ASTMX22755	CAPO302837
OG0008098	ASTMX07610	CAPO301911
OG0008100	ASTMX03221	CAPO303437
OG0008103	ASTMX04700	CAPO302032
OG0008104	ASTMX01493	CAPO303964
OG0008105	ASTMX21863	CAPO301825
OG0008106	ASTMX09221	CAPO300930
OG0008109	ASTMX09340	CAPO302029
OG0008110	ASTMX22389	CAPO307398
OG0008111	ASTMX00256	CAPO300295
OG0008113	ASTMX03400	CAPO306004
OG0008117	ASTMX09862	CAPO307273
OG0008125	ASTMX17877, ASTMX17876	CAPO301486
OG0008126	ASTMX09175	CAPO301598
OG0008136	ASTMX05309	CAPO306527
OG0008143	ASTMX04098	CAPO303100
OG0008196	ASTMX23059	CAPO305556
OG0008201	ASTMX09451	CAPO303869
OG0008202	ASTMX03742	CAPO303070
OG0008203	ASTMX19811	CAPO300798
OG0008206	ASTMX20685	CAPO300194
OG0008208	ASTMX00803	CAPO301623
OG0008219	ASTMX06142	CAPO303960
OG0008230	ASTMX07030	CAPO302415
OG0008234	ASTMX01454	CAPO303355
OG0008238	ASTMX09061	CAPO301578
OG0008239	ASTMX12116	CAPO300821
OG0008244	ASTMX15599	CAPO305920
OG0008247	ASTMX07301	CAPO301105
OG0008249	ASTMX18967	CAPO305940
OG0008251	ASTMX10590	CAPO306974
OG0008252	ASTMX00916	CAPO301636
OG0008254	ASTMX23064	CAPO307977
OG0008256	ASTMX17540	CAPO302660
OG0008260	ASTMX16213	CAPO300752
OG0008263	ASTMX04702	CAPO305878
OG0008266	ASTMX00516	CAPO300538
OG0008267	ASTMX01983	CAPO305434
OG0008268	ASTMX13098	CAPO307500
OG0008269	ASTMX00172	CAPO301506
OG0008270	ASTMX05004	CAPO300872
OG0008271	ASTMX02441	CAPO300716
OG0008272	ASTMX02144	CAPO308267
OG0008273	ASTMX20632	CAPO300883
OG0008281	ASTMX04747	CAPO304839
OG0008283	ASTMX10630	CAPO300148
OG0008295	ASTMX11570	CAPO301876
OG0008297	ASTMX09763	CAPO301044
OG0008299	ASTMX22498	CAPO302513
OG0008304	ASTMX16712	CAPO304565
OG0008305	ASTMX19225	CAPO307576
OG0008307	ASTMX16302	CAPO301267
OG0008308	ASTMX11897	CAPO301770
OG0008309	ASTMX02384	CAPO301941
OG0008313	ASTMX11072	CAPO305984
OG0008318	ASTMX09685	CAPO308255
OG0008323	ASTMX15432	CAPO307881
OG0008325	ASTMX00425	CAPO305284
OG0008327	ASTMX06973	CAPO305580
OG0008335	ASTMX05694	CAPO303407
OG0008336	ASTMX08324	CAPO301347
OG0008337	ASTMX00051	CAPO300735
OG0008339	ASTMX03874	CAPO307257
OG0008343	ASTMX00850	CAPO302270
OG0008345	ASTMX20388	CAPO301947
OG0008346	ASTMX11312	CAPO307261
OG0008348	ASTMX20046	CAPO303902
OG0008349	ASTMX10702	CAPO301052
OG0008350	ASTMX04967	CAPO306988
OG0008351	ASTMX03463	CAPO307792
OG0008354	ASTMX18442	CAPO304881
OG0008358	ASTMX07242	CAPO306438
OG0008367	ASTMX06634, ASTMX17455	CAPO303697
OG0008369	ASTMX05885	CAPO301896
OG0008386	ASTMX01562	CAPO306554
OG0008391	ASTMX02368	CAPO306819
OG0008400	ASTMX14526	CAPO300651
OG0008401	ASTMX00700	CAPO304023
OG0008403	ASTMX05773	CAPO300621
OG0008404	ASTMX20864	CAPO307542
OG0008406	ASTMX18072	CAPO304896
OG0008416	ASTMX13524	CAPO300816
OG0008419	ASTMX10596	CAPO302047
OG0008422	ASTMX05627	CAPO301678
OG0008424	ASTMX15346, ASTMX06945	CAPO300325
OG0008427	ASTMX10257	CAPO300837
OG0008432	ASTMX12981	CAPO301824
OG0008437	ASTMX08980	CAPO305258
OG0008444	ASTMX14961	CAPO305551
OG0008448	ASTMX10975	CAPO302399
OG0008515	ASTMX07431	CAPO307779, CAPO305410
OG0008516	ASTMX13665	CAPO306989
OG0008532	ASTMX00717	CAPO305346
OG0008533	ASTMX01200	CAPO306433
OG0008538	ASTMX18002	CAPO308019
OG0008540	ASTMX04260	CAPO306008
OG0008542	ASTMX02856	CAPO303728
OG0008546	ASTMX09833	CAPO306328
OG0008558	ASTMX00604	CAPO304939
OG0008570	ASTMX20907	CAPO306028
OG0008571	ASTMX07202	CAPO306528
OG0008572	ASTMX03727	CAPO302769
OG0008596	ASTMX18487	CAPO303431
OG0008601	ASTMX17880	CAPO308135
OG0008605	ASTMX19311	CAPO307450
OG0008616	ASTMX06806	CAPO300306
OG0008627	ASTMX19874	CAPO304143
OG0008633	ASTMX03205	CAPO307916
OG0008638	ASTMX13762	CAPO302585
OG0008639	ASTMX00684	CAPO304406
OG0008645	ASTMX07453	CAPO307683
OG0008654	ASTMX07729	CAPO302567
OG0008655	ASTMX16167	CAPO303594
OG0008656	ASTMX14410	CAPO305542
OG0008659	ASTMX07929	CAPO304842
OG0008661	ASTMX10451	CAPO305739
OG0008662	ASTMX13467	CAPO304364
OG0008669	ASTMX15060	CAPO302940
OG0008672	ASTMX15742	CAPO301934
OG0008673	ASTMX01299	CAPO307917
OG0008675	ASTMX16544, ASTMX22353, ASTMX05622	CAPO300293
OG0008676	ASTMX01623	CAPO303608
OG0008684	ASTMX08648	CAPO306544
OG0008685	ASTMX02552	CAPO305455
OG0008688	ASTMX14400, ASTMX08331, ASTMX02100	CAPO304510
OG0008689	ASTMX19131	CAPO306380
OG0008696	ASTMX20735	CAPO301935
OG0008762	ASTMX20796	CAPO303477, CAPO307966
OG0008775	ASTMX18993	CAPO303006
OG0008778	ASTMX00262	CAPO306085
OG0008785	ASTMX20245, ASTMX20246	CAPO301308
OG0008799	ASTMX15819	CAPO304437
OG0008804	ASTMX08518	CAPO302280
OG0008816	ASTMX13364, ASTMX19256	CAPO305371
OG0008818	ASTMX15132	CAPO306967
OG0008823	ASTMX04422	CAPO306173
OG0008829	ASTMX13357	CAPO303197
OG0008836	ASTMX20691	CAPO302250
OG0008837	ASTMX04411	CAPO307939
OG0008840	ASTMX00694	CAPO300288
OG0008844	ASTMX15127	CAPO302017
OG0008855	ASTMX12096	CAPO305952
OG0008856	ASTMX22890, ASTMX13236	CAPO301745
OG0008872	ASTMX12775	CAPO300021
OG0008882	ASTMX12762	CAPO300698, CAPO305470
OG0008883	ASTMX01632	CAPO307045
OG0008891	ASTMX12906	CAPO308327, CAPO306577
OG0008903	ASTMX09688	CAPO303747
OG0008910	ASTMX10050	CAPO301796
OG0008911	ASTMX16087	CAPO303875
OG0008913	ASTMX13744	CAPO300541
OG0008917	ASTMX21882	CAPO306124
OG0008923	ASTMX13410	CAPO301602
OG0008937	ASTMX09782	CAPO306450
OG0008938	ASTMX11994	CAPO300696
OG0008946	ASTMX12188	CAPO302886
OG0008953	ASTMX05646, ASTMX18121	CAPO302096
OG0008955	ASTMX18637	CAPO308117
OG0008959	ASTMX05527	CAPO308005
OG0008962	ASTMX20725, ASTMX11716	CAPO301542
OG0008969	ASTMX07519, ASTMX17121	CAPO306557
OG0008977	ASTMX04109, ASTMX02701	CAPO303125
OG0008990	ASTMX12653	CAPO301077
OG0009052	ASTMX03066	CAPO308131
OG0009069	ASTMX12853	CAPO307868
OG0009070	ASTMX01340	CAPO304616
OG0009075	ASTMX13443	CAPO302751
OG0009078	ASTMX18620	CAPO306454
OG0009091	ASTMX11369	CAPO302198
OG0009096	ASTMX00593	CAPO307816
OG0009104	ASTMX16119	CAPO307672
OG0009115	ASTMX16180	CAPO303581
OG0009121	ASTMX15642	CAPO301808
OG0009131	ASTMX14261	CAPO302501
OG0009135	ASTMX05216	CAPO302523
OG0009147	ASTMX07696	CAPO303040
OG0009151	ASTMX06624	CAPO301713
OG0009152	ASTMX17456	CAPO303724
OG0009166	ASTMX18668	CAPO306637
OG0009169	ASTMX22894	CAPO307723
OG0009172	ASTMX20978	CAPO303130
OG0009174	ASTMX13159	CAPO306369
OG0009175	ASTMX04251	CAPO305249
OG0009176	ASTMX18314	CAPO302260
OG0009180	ASTMX03522, ASTMX21367	CAPO308017
OG0009181	ASTMX15923	CAPO303752
OG0009193	ASTMX09432	CAPO304674
OG0009195	ASTMX13073	CAPO302713
OG0009196	ASTMX14612	CAPO302676
OG0009197	ASTMX00543	CAPO307545
OG0009199	ASTMX21523, ASTMX10079	CAPO305271
OG0009203	ASTMX07103	CAPO306679
OG0009225	ASTMX08676	CAPO300867
OG0009230	ASTMX12189	CAPO304005
OG0009232	ASTMX13361	CAPO306362, CAPO300613
OG0009293	ASTMX12774	CAPO302359
OG0009297	ASTMX11881	CAPO302267
OG0009310	ASTMX14717	CAPO303191
OG0009320	ASTMX04542	CAPO304806
OG0009339	ASTMX14198	CAPO303020
OG0009344	ASTMX17056	CAPO305907
OG0009358	ASTMX20279	CAPO307748
OG0009363	ASTMX05017	CAPO302266
OG0009370	ASTMX17647	CAPO305276
OG0009371	ASTMX12245	CAPO302126
OG0009374	ASTMX20684	CAPO307954
OG0009382	ASTMX03150	CAPO307453
OG0009385	ASTMX13205	CAPO308166
OG0009386	ASTMX04633	CAPO308276
OG0009392	ASTMX18627, ASTMX17668	CAPO300845
OG0009398	ASTMX06562, ASTMX11136	CAPO305204
OG0009415	ASTMX15998	CAPO304010
OG0009419	ASTMX17964	CAPO301909
OG0009452	ASTMX14277, ASTMX14278	CAPO304474
OG0009472	ASTMX08760	CAPO304554
OG0009474	ASTMX10493, ASTMX10704	CAPO307974
OG0009483	ASTMX18593	CAPO301155
OG0009486	ASTMX23003	CAPO304979
OG0009543	ASTMX10627	CAPO302200
OG0009584	ASTMX01491	CAPO300268
OG0009587	ASTMX21531, ASTMX11661	CAPO302994
