Orthogroup	ASTMX	LYTVA_ok
OG0004260	ASTMX05151	LYTVA_22612
OG0004261	ASTMX12557	LYTVA_25179, LYTVA_25178, LYTVA_11226, LYTVA_21721
OG0004262	ASTMX12887	LYTVA_18711
OG0004264	ASTMX07633, ASTMX13474	LYTVA_24355
OG0004265	ASTMX03857	LYTVA_15750, LYTVA_15746
OG0004267	ASTMX10302, ASTMX00358, ASTMX19543	LYTVA_21270
OG0004269	ASTMX11915	LYTVA_07560, LYTVA_28413
OG0004270	ASTMX14211, ASTMX09178	LYTVA_25924
OG0004271	ASTMX06423, ASTMX03084, ASTMX00636	LYTVA_28380
OG0004272	ASTMX08634	LYTVA_26397
OG0004273	ASTMX10116	LYTVA_03846
OG0004274	ASTMX09215, ASTMX10132	LYTVA_00343
OG0004275	ASTMX03090, ASTMX00632, ASTMX15947	LYTVA_25889
OG0004276	ASTMX06737	LYTVA_00887
OG0004277	ASTMX08250, ASTMX16959	LYTVA_14258, LYTVA_28062
OG0004278	ASTMX13360	LYTVA_21762, LYTVA_19997
OG0004279	ASTMX03344	LYTVA_03505, LYTVA_11401
OG0004280	ASTMX07382	LYTVA_29508
OG0004281	ASTMX06190	LYTVA_06895
OG0004282	ASTMX04297	LYTVA_16737
OG0004283	ASTMX04659	LYTVA_10414
OG0004284	ASTMX11089	LYTVA_21849, LYTVA_03684
OG0004285	ASTMX03659	LYTVA_14336
OG0004286	ASTMX17685	LYTVA_23813
OG0004288	ASTMX03391	LYTVA_10116
OG0004289	ASTMX08075	LYTVA_15304, LYTVA_08621
OG0004290	ASTMX20359, ASTMX20360, ASTMX17091	LYTVA_08795
OG0004291	ASTMX22975, ASTMX22928, ASTMX08474	LYTVA_26380
OG0004292	ASTMX18740	LYTVA_29633
OG0004295	ASTMX02439	LYTVA_10836
OG0004296	ASTMX06961, ASTMX13092	LYTVA_05826
OG0004297	ASTMX19299	LYTVA_26470, LYTVA_14136
OG0004298	ASTMX04342	LYTVA_21985
OG0004299	ASTMX04118	LYTVA_10418, LYTVA_24447
OG0004301	ASTMX16609	LYTVA_17218
OG0004302	ASTMX17501	LYTVA_27877
OG0004303	ASTMX11689, ASTMX11690, ASTMX15672	LYTVA_05571
OG0004304	ASTMX03416	LYTVA_08021
OG0004305	ASTMX02864	LYTVA_07884
OG0004306	ASTMX13917	LYTVA_04812
OG0004307	ASTMX19099	LYTVA_23176
OG0004308	ASTMX01163	LYTVA_27577, LYTVA_15253
OG0004310	ASTMX19710, ASTMX07904	LYTVA_21824
OG0004311	ASTMX18182, ASTMX07914	LYTVA_29214, LYTVA_29213
OG0004312	ASTMX16215	LYTVA_13567, LYTVA_05872
OG0004314	ASTMX03789, ASTMX11206	LYTVA_09224
OG0004315	ASTMX13389	LYTVA_14423
OG0004316	ASTMX20788, ASTMX18209, ASTMX18207	LYTVA_04481
OG0004317	ASTMX05945, ASTMX13809	LYTVA_23919
OG0004318	ASTMX17337, ASTMX20303	LYTVA_13097
OG0004319	ASTMX06281, ASTMX16593, ASTMX10266	LYTVA_09566
OG0004320	ASTMX00043	LYTVA_02018
OG0004321	ASTMX02789, ASTMX21639	LYTVA_13173
OG0004322	ASTMX04317	LYTVA_23319
OG0004323	ASTMX20836	LYTVA_25817
OG0004324	ASTMX10764	LYTVA_01961
OG0004325	ASTMX12840	LYTVA_15912
OG0004327	ASTMX22398	LYTVA_13718
OG0004328	ASTMX00686	LYTVA_05322
OG0004329	ASTMX15933	LYTVA_10469
OG0004331	ASTMX20731	LYTVA_21103
OG0004332	ASTMX10855	LYTVA_13221
OG0004333	ASTMX16807	LYTVA_21119
OG0004334	ASTMX17061	LYTVA_23900
OG0004335	ASTMX17573	LYTVA_05831
OG0004335	ASTMX08270	LYTVA_03828
OG0004336	ASTMX14701, ASTMX17440	LYTVA_10552
OG0004338	ASTMX09185	LYTVA_14064
OG0004341	ASTMX07830	LYTVA_13644
OG0004342	ASTMX19207	LYTVA_03045, LYTVA_22651
OG0004343	ASTMX09486	LYTVA_10492
OG0004345	ASTMX10369	LYTVA_15243
OG0004346	ASTMX02371	LYTVA_24745, LYTVA_19377, LYTVA_10129
OG0004348	ASTMX00135	LYTVA_06128
OG0004349	ASTMX20719	LYTVA_06151
OG0004350	ASTMX08185	LYTVA_13333
OG0004353	ASTMX06880	LYTVA_00606, LYTVA_13736
OG0004354	ASTMX15197	LYTVA_02005
OG0004355	ASTMX00798, ASTMX18678	LYTVA_19137
OG0004356	ASTMX04362	LYTVA_23236
OG0004357	ASTMX02500, ASTMX15653	LYTVA_09241
OG0004358	ASTMX19968	LYTVA_17523
OG0004359	ASTMX18605	LYTVA_02266
OG0004360	ASTMX15044	LYTVA_09179, LYTVA_28719
OG0004362	ASTMX10177, ASTMX19677	LYTVA_21740
OG0004364	ASTMX04367	LYTVA_02485
OG0004365	ASTMX00459	LYTVA_05834
OG0004366	ASTMX02586	LYTVA_06643, LYTVA_27515
OG0004367	ASTMX16108, ASTMX05798, ASTMX16107, ASTMX05799	LYTVA_09396
OG0004368	ASTMX03854, ASTMX18280	LYTVA_06379
OG0004369	ASTMX18368	LYTVA_09883
OG0004370	ASTMX20634	LYTVA_30229
OG0004372	ASTMX00507	LYTVA_04302
OG0004373	ASTMX00508	LYTVA_12488
OG0004374	ASTMX04921	LYTVA_22107
OG0004375	ASTMX02200	LYTVA_14843
OG0004377	ASTMX14026	LYTVA_23335
OG0004378	ASTMX04399	LYTVA_15604
OG0004379	ASTMX10194, ASTMX14385	LYTVA_28643
OG0004381	ASTMX13785	LYTVA_18126
OG0004382	ASTMX12397	LYTVA_18561
OG0004383	ASTMX10971, ASTMX10972	LYTVA_01592
OG0004384	ASTMX14073	LYTVA_01455
OG0004385	ASTMX14351, ASTMX03407	LYTVA_17871
OG0004389	ASTMX05471	LYTVA_29149
OG0004390	ASTMX10036	LYTVA_24758
OG0004391	ASTMX21782, ASTMX19036, ASTMX16024, ASTMX23079	LYTVA_09306, LYTVA_24715
OG0004393	ASTMX18102, ASTMX07015	LYTVA_06799
OG0004395	ASTMX08548	LYTVA_18598, LYTVA_13240
OG0004396	ASTMX09245	LYTVA_05452
OG0004397	ASTMX08303, ASTMX07080, ASTMX08925, ASTMX16412	LYTVA_23126
OG0004398	ASTMX08130	LYTVA_05438
OG0004399	ASTMX16848, ASTMX19068, ASTMX16232	LYTVA_18756
OG0004400	ASTMX02836, ASTMX08919	LYTVA_11350
OG0004401	ASTMX07375	LYTVA_06522
OG0004402	ASTMX01626	LYTVA_05123
OG0004404	ASTMX12554	LYTVA_29981
OG0004405	ASTMX08573	LYTVA_16143
OG0004407	ASTMX01356	LYTVA_09960
OG0004409	ASTMX10780, ASTMX00631, ASTMX03091	LYTVA_18965
OG0004413	ASTMX00930	LYTVA_15678
OG0004414	ASTMX12793, ASTMX14372	LYTVA_05497, LYTVA_28298
OG0004415	ASTMX12000	LYTVA_28761
OG0004417	ASTMX06465	LYTVA_08260
OG0004419	ASTMX05029	LYTVA_10302
OG0004420	ASTMX05678, ASTMX16477	LYTVA_28762, LYTVA_28354
OG0004421	ASTMX00927	LYTVA_21010
OG0004422	ASTMX12408, ASTMX12072	LYTVA_03079
OG0004423	ASTMX00839	LYTVA_27161
OG0004424	ASTMX00973	LYTVA_21963
OG0004425	ASTMX05733, ASTMX18057	LYTVA_04158
OG0004428	ASTMX08433	LYTVA_07807
OG0004459	ASTMX01523	LYTVA_10441, LYTVA_04612
OG0004460	ASTMX05378	LYTVA_05295, LYTVA_29632
OG0004461	ASTMX02008, ASTMX09253	LYTVA_30117
OG0004462	ASTMX09565	LYTVA_20076
OG0004463	ASTMX20816, ASTMX17775, ASTMX10719	LYTVA_14183
OG0004465	ASTMX07511	LYTVA_25687, LYTVA_12969
OG0004467	ASTMX18837, ASTMX09624	LYTVA_29939
OG0004468	ASTMX10959, ASTMX17591	LYTVA_02592, LYTVA_18913
OG0004471	ASTMX21908, ASTMX05397	LYTVA_02607
OG0004472	ASTMX10876	LYTVA_08562
OG0004474	ASTMX02122	LYTVA_28353
OG0004476	ASTMX05902, ASTMX20801	LYTVA_16113
OG0004477	ASTMX06949, ASTMX13088, ASTMX13238	LYTVA_00888
OG0004478	ASTMX10885	LYTVA_08799
OG0004479	ASTMX09838	LYTVA_00476, LYTVA_04117, LYTVA_07724
OG0004480	ASTMX07539	LYTVA_24895
OG0004481	ASTMX20550	LYTVA_30175
OG0004482	ASTMX08694	LYTVA_11188
OG0004483	ASTMX22728, ASTMX00569	LYTVA_03457
OG0004484	ASTMX19181	LYTVA_00935
OG0004485	ASTMX11288	LYTVA_17989, LYTVA_18629
OG0004486	ASTMX13480, ASTMX20967	LYTVA_17364
OG0004487	ASTMX12470	LYTVA_15851
OG0004490	ASTMX07362	LYTVA_28558
OG0004491	ASTMX03568	LYTVA_04310, LYTVA_24604
OG0004493	ASTMX05775, ASTMX16816, ASTMX16815	LYTVA_27458
OG0004494	ASTMX11684	LYTVA_00181
OG0004495	ASTMX16876	LYTVA_01540
OG0004496	ASTMX06198	LYTVA_14373
OG0004497	ASTMX10903	LYTVA_18009
OG0004498	ASTMX21957	LYTVA_12145, LYTVA_00159, LYTVA_28363
OG0004499	ASTMX03883, ASTMX01344	LYTVA_06920, LYTVA_10034
OG0004500	ASTMX01231	LYTVA_20358
OG0004503	ASTMX18826, ASTMX17305	LYTVA_09532, LYTVA_13945
OG0004505	ASTMX00647	LYTVA_20170
OG0004507	ASTMX19380	LYTVA_06354, LYTVA_26743
OG0004508	ASTMX13481	LYTVA_25380
OG0004509	ASTMX06478, ASTMX08851	LYTVA_02030, LYTVA_02021, LYTVA_16763
OG0004510	ASTMX00014	LYTVA_04427, LYTVA_04417
OG0004512	ASTMX09673	LYTVA_20700
OG0004513	ASTMX09616	LYTVA_19138
OG0004514	ASTMX09457	LYTVA_16044
OG0004515	ASTMX18895	LYTVA_17033
OG0004516	ASTMX09891	LYTVA_27324, LYTVA_16585
OG0004518	ASTMX11208, ASTMX19137	LYTVA_14613, LYTVA_02025
OG0004519	ASTMX15946	LYTVA_25742
OG0004520	ASTMX09208	LYTVA_16032
OG0004523	ASTMX10128	LYTVA_02111
OG0004524	ASTMX15489, ASTMX17350	LYTVA_04551
OG0004527	ASTMX05479	LYTVA_09964
OG0004528	ASTMX13297	LYTVA_28246
OG0004529	ASTMX20454	LYTVA_01959
OG0004530	ASTMX01177, ASTMX13312, ASTMX00016	LYTVA_11116, LYTVA_17848
OG0004531	ASTMX11848	LYTVA_04792, LYTVA_04794
OG0004532	ASTMX23033	LYTVA_16802
OG0004533	ASTMX05692	LYTVA_29598
OG0004534	ASTMX13982	LYTVA_21294
OG0004535	ASTMX18252	LYTVA_01326
OG0004536	ASTMX08681	LYTVA_11025, LYTVA_21189
OG0004537	ASTMX12398	LYTVA_02634
OG0004538	ASTMX16549	LYTVA_26379
OG0004539	ASTMX01573, ASTMX04849	LYTVA_28625
OG0004540	ASTMX16758	LYTVA_07396
OG0004542	ASTMX01416	LYTVA_17843
OG0004543	ASTMX02878	LYTVA_13629, LYTVA_27820
OG0004544	ASTMX17104, ASTMX19349, ASTMX03432	LYTVA_24449
OG0004545	ASTMX18331	LYTVA_25949, LYTVA_02321
OG0004546	ASTMX19300	LYTVA_26469
OG0004547	ASTMX02173, ASTMX00774	LYTVA_11437, LYTVA_22912
OG0004549	ASTMX00362	LYTVA_16594
OG0004550	ASTMX10857	LYTVA_18000
OG0004551	ASTMX09705	LYTVA_08055
OG0004552	ASTMX05664	LYTVA_27213
OG0004554	ASTMX17537	LYTVA_17490
OG0004555	ASTMX12344, ASTMX13870	LYTVA_03872
OG0004556	ASTMX09133	LYTVA_12685
OG0004557	ASTMX00558, ASTMX21566, ASTMX12566, ASTMX10836, ASTMX18432	LYTVA_02192
OG0004558	ASTMX08361	LYTVA_11113
OG0004560	ASTMX08772, ASTMX03130	LYTVA_05880
OG0004561	ASTMX11153	LYTVA_17889
OG0004563	ASTMX06425	LYTVA_23594, LYTVA_13340
OG0004564	ASTMX04605, ASTMX17708	LYTVA_29664
OG0004565	ASTMX11337	LYTVA_02489
OG0004566	ASTMX01230, ASTMX09116	LYTVA_11051
OG0004567	ASTMX13427, ASTMX01332	LYTVA_18454
OG0004567	ASTMX22907	LYTVA_08904
OG0004569	ASTMX13197	LYTVA_09982
OG0004570	ASTMX14407, ASTMX10603, ASTMX16509, ASTMX15239	LYTVA_13935
OG0004571	ASTMX20916	LYTVA_14576
OG0004573	ASTMX21393	LYTVA_17192
OG0004574	ASTMX17761	LYTVA_20772
OG0004576	ASTMX09317, ASTMX19947	LYTVA_19417
OG0004577	ASTMX01646	LYTVA_11608
OG0004579	ASTMX02009, ASTMX00406, ASTMX00405	LYTVA_18859
OG0004580	ASTMX02111	LYTVA_15191
OG0004581	ASTMX17856	LYTVA_28885
OG0004582	ASTMX10566	LYTVA_19263
OG0004583	ASTMX11040	LYTVA_15816
OG0004584	ASTMX11429	LYTVA_28504
OG0004585	ASTMX12629	LYTVA_04116
OG0004589	ASTMX17072, ASTMX18516	LYTVA_09509
OG0004590	ASTMX12148	LYTVA_05932
OG0004593	ASTMX10160	LYTVA_10440
OG0004596	ASTMX21772, ASTMX23076, ASTMX21770	LYTVA_23208
OG0004597	ASTMX08509	LYTVA_05808
OG0004600	ASTMX03299	LYTVA_05795
OG0004601	ASTMX10374	LYTVA_30200
OG0004602	ASTMX16402	LYTVA_07552, LYTVA_23290
OG0004603	ASTMX03617	LYTVA_15394
OG0004605	ASTMX21168	LYTVA_22511
OG0004607	ASTMX11971, ASTMX13056	LYTVA_06730
OG0004608	ASTMX01257	LYTVA_13193, LYTVA_15038
OG0004609	ASTMX09349	LYTVA_25027
OG0004610	ASTMX00616, ASTMX01729	LYTVA_15593
OG0004611	ASTMX12112	LYTVA_03557
OG0004612	ASTMX00891	LYTVA_14652
OG0004613	ASTMX21763	LYTVA_16660
OG0004614	ASTMX04701	LYTVA_20720, LYTVA_20719
OG0004615	ASTMX21376, ASTMX16883, ASTMX16468	LYTVA_21893
OG0004616	ASTMX05420	LYTVA_00918
OG0004617	ASTMX09210, ASTMX02171, ASTMX02007	LYTVA_25577
OG0004619	ASTMX10202	LYTVA_04247
OG0004620	ASTMX22806	LYTVA_24433
OG0004621	ASTMX15948, ASTMX10781	LYTVA_28481
OG0004622	ASTMX12255	LYTVA_09479
OG0004625	ASTMX17472	LYTVA_23609
OG0004626	ASTMX07085, ASTMX00423	LYTVA_13913, LYTVA_09916
OG0004627	ASTMX06167	LYTVA_28887
OG0004628	ASTMX07376, ASTMX00478	LYTVA_10287
OG0004629	ASTMX09732	LYTVA_12574
OG0004630	ASTMX12900	LYTVA_20130
OG0004631	ASTMX20661	LYTVA_01130
OG0004632	ASTMX05459	LYTVA_23166
OG0004633	ASTMX10340	LYTVA_19530
OG0004634	ASTMX21447, ASTMX03049	LYTVA_18328, LYTVA_15495
OG0004635	ASTMX21359	LYTVA_00293, LYTVA_15165
OG0004637	ASTMX13850	LYTVA_29249
OG0004638	ASTMX10394	LYTVA_13228, LYTVA_06142
OG0004639	ASTMX09755	LYTVA_06644, LYTVA_25887
OG0004641	ASTMX09734, ASTMX21642	LYTVA_14378
OG0004644	ASTMX03881, ASTMX08159	LYTVA_08153
OG0004646	ASTMX09023, ASTMX02418	LYTVA_07777
OG0004647	ASTMX03332	LYTVA_07140
OG0004648	ASTMX04919	LYTVA_03524
OG0004649	ASTMX14367	LYTVA_10236
OG0004651	ASTMX10743	LYTVA_06969, LYTVA_00062
OG0004652	ASTMX08809	LYTVA_27671
OG0004654	ASTMX14086	LYTVA_21675
OG0004655	ASTMX07374	LYTVA_08466
OG0004656	ASTMX23052, ASTMX08149	LYTVA_18760
OG0004657	ASTMX04352, ASTMX11354	LYTVA_18672
OG0004658	ASTMX08137	LYTVA_20135
OG0004659	ASTMX05376	LYTVA_02279
OG0004660	ASTMX01193	LYTVA_12983
OG0004662	ASTMX16585, ASTMX09495	LYTVA_29731, LYTVA_02690
OG0004664	ASTMX02245	LYTVA_20638
OG0004666	ASTMX12986, ASTMX19150	LYTVA_05075
OG0004667	ASTMX11898	LYTVA_12412, LYTVA_25621
OG0004668	ASTMX04572	LYTVA_20199
OG0004671	ASTMX09351	LYTVA_21221
OG0004672	ASTMX13847	LYTVA_09235
OG0004673	ASTMX22640, ASTMX13608	LYTVA_13727
OG0004674	ASTMX13549	LYTVA_04839, LYTVA_28228
OG0004675	ASTMX22086	LYTVA_29989, LYTVA_25113
OG0004676	ASTMX09682	LYTVA_25246
OG0004677	ASTMX08473, ASTMX22889, ASTMX05814	LYTVA_30124
OG0004678	ASTMX10360	LYTVA_19924
OG0004679	ASTMX03517	LYTVA_16027, LYTVA_27884
OG0004680	ASTMX12545, ASTMX01341, ASTMX21004, ASTMX19808	LYTVA_05693
OG0004681	ASTMX20970	LYTVA_09470, LYTVA_19889, LYTVA_19888
OG0004682	ASTMX13860	LYTVA_24734
OG0004683	ASTMX17384	LYTVA_20336
OG0004684	ASTMX15106	LYTVA_23257
OG0004685	ASTMX05980, ASTMX05981, ASTMX21111	LYTVA_06896
OG0004686	ASTMX09600	LYTVA_01778
OG0004687	ASTMX17747	LYTVA_17898
OG0004688	ASTMX00758	LYTVA_12281
OG0004689	ASTMX17256	LYTVA_19241, LYTVA_24022, LYTVA_15222
OG0004690	ASTMX15817, ASTMX19767	LYTVA_02921
OG0004692	ASTMX19513	LYTVA_28535
OG0004694	ASTMX10468	LYTVA_09383
OG0004696	ASTMX08445	LYTVA_04202, LYTVA_07127
OG0004698	ASTMX15010, ASTMX13214, ASTMX20449, ASTMX21010	LYTVA_15421
OG0004699	ASTMX03526	LYTVA_11171
OG0004700	ASTMX01878	LYTVA_06651
OG0004702	ASTMX16136	LYTVA_26536
OG0004703	ASTMX16339	LYTVA_20677
OG0004704	ASTMX12786	LYTVA_11241
OG0004705	ASTMX22312, ASTMX02243	LYTVA_23090, LYTVA_23089
OG0004706	ASTMX01902, ASTMX01440	LYTVA_16157
OG0004707	ASTMX04666	LYTVA_28560
OG0004708	ASTMX03531	LYTVA_09002
OG0004711	ASTMX01167	LYTVA_14580, LYTVA_27491
OG0004728	ASTMX16601	LYTVA_11232, LYTVA_03716
OG0004729	ASTMX22392	LYTVA_05436
OG0004730	ASTMX09664, ASTMX06236	LYTVA_14092
OG0004731	ASTMX04323	LYTVA_08845, LYTVA_24480
OG0004732	ASTMX17824	LYTVA_12636
OG0004733	ASTMX03336	LYTVA_08122
OG0004738	ASTMX15009	LYTVA_08474
OG0004739	ASTMX01533	LYTVA_00536
OG0004740	ASTMX01383	LYTVA_03548
OG0004743	ASTMX22641	LYTVA_29733
OG0004743	ASTMX21462	LYTVA_09642, LYTVA_20623
OG0004744	ASTMX11067	LYTVA_21730
OG0004746	ASTMX19247, ASTMX19316	LYTVA_25321
OG0004747	ASTMX11118	LYTVA_23129
OG0004748	ASTMX17862	LYTVA_15315
OG0004749	ASTMX05672, ASTMX11474	LYTVA_25597, LYTVA_15360
OG0004751	ASTMX10471	LYTVA_12049
OG0004752	ASTMX05758	LYTVA_02105
OG0004753	ASTMX14662	LYTVA_19840
OG0004754	ASTMX09699	LYTVA_17996
OG0004755	ASTMX00144	LYTVA_25664
OG0004756	ASTMX00750	LYTVA_19213
OG0004757	ASTMX09497	LYTVA_01188
OG0004758	ASTMX02568	LYTVA_27035
OG0004759	ASTMX04596	LYTVA_27240
OG0004760	ASTMX06740	LYTVA_10449
OG0004761	ASTMX19381	LYTVA_07368
OG0004763	ASTMX00187	LYTVA_05745
OG0004764	ASTMX11545	LYTVA_01192, LYTVA_02309
OG0004765	ASTMX06481, ASTMX03980, ASTMX18652	LYTVA_14721
OG0004766	ASTMX20851	LYTVA_11836
OG0004767	ASTMX14323	LYTVA_09965
OG0004768	ASTMX18499, ASTMX04088	LYTVA_09373
OG0004769	ASTMX03147	LYTVA_25262
OG0004774	ASTMX13494	LYTVA_09584, LYTVA_01531
OG0004775	ASTMX12051, ASTMX15019	LYTVA_06984, LYTVA_15631
OG0004776	ASTMX21113	LYTVA_13845
OG0004777	ASTMX22530, ASTMX18746, ASTMX06333, ASTMX08811	LYTVA_07631
OG0004781	ASTMX04349	LYTVA_04863
OG0004783	ASTMX11630	LYTVA_09926, LYTVA_22075
OG0004784	ASTMX04221	LYTVA_22879, LYTVA_05845
OG0004785	ASTMX00088	LYTVA_15886, LYTVA_26181
OG0004787	ASTMX17803	LYTVA_29060
OG0004788	ASTMX15199, ASTMX15200	LYTVA_27530
OG0004789	ASTMX09617	LYTVA_25879
OG0004790	ASTMX21435, ASTMX19485, ASTMX17821	LYTVA_30172
OG0004791	ASTMX16872	LYTVA_25093
OG0004792	ASTMX05051, ASTMX07317	LYTVA_29937
OG0004793	ASTMX22702, ASTMX02707	LYTVA_06904
OG0004794	ASTMX01326	LYTVA_22570
OG0004795	ASTMX05970	LYTVA_22825, LYTVA_00644
OG0004796	ASTMX16857	LYTVA_28565, LYTVA_28567, LYTVA_28568
OG0004797	ASTMX01374	LYTVA_04693, LYTVA_15847
OG0004799	ASTMX16308, ASTMX08989	LYTVA_18181
OG0004800	ASTMX08645	LYTVA_08284
OG0004801	ASTMX13146	LYTVA_01588
OG0004802	ASTMX19393	LYTVA_17360
OG0004803	ASTMX12168	LYTVA_30221
OG0004804	ASTMX17432	LYTVA_18832
OG0004805	ASTMX17184	LYTVA_07641
OG0004806	ASTMX04856, ASTMX21670	LYTVA_00279
OG0004807	ASTMX06357	LYTVA_10333
OG0004808	ASTMX12766	LYTVA_29396
OG0004809	ASTMX18143	LYTVA_02808
OG0004810	ASTMX07139	LYTVA_17499
OG0004811	ASTMX01063	LYTVA_15091
OG0004812	ASTMX00611	LYTVA_09278
OG0004813	ASTMX04313, ASTMX15768	LYTVA_10962
OG0004814	ASTMX17584	LYTVA_12805
OG0004815	ASTMX08935	LYTVA_09769
OG0004816	ASTMX16126	LYTVA_26235
OG0004817	ASTMX12043, ASTMX12042	LYTVA_05490
OG0004818	ASTMX06191, ASTMX11287	LYTVA_07214
OG0004820	ASTMX09906	LYTVA_28665
OG0004821	ASTMX10868	LYTVA_12609
OG0004822	ASTMX00033	LYTVA_26300
OG0004823	ASTMX01742	LYTVA_10717
OG0004824	ASTMX05560	LYTVA_25783, LYTVA_24389
OG0004825	ASTMX02968	LYTVA_26468
OG0004826	ASTMX14076	LYTVA_05311
OG0004828	ASTMX12673, ASTMX13965	LYTVA_00844, LYTVA_03563
OG0004829	ASTMX10275	LYTVA_16397
OG0004831	ASTMX19674, ASTMX05766, ASTMX15225	LYTVA_11985
OG0004832	ASTMX09813	LYTVA_17819
OG0004833	ASTMX21278	LYTVA_24781
OG0004834	ASTMX06080	LYTVA_00863
OG0004838	ASTMX04291	LYTVA_13698
OG0004839	ASTMX11420	LYTVA_18652
OG0004840	ASTMX14200	LYTVA_08791, LYTVA_13386
OG0004841	ASTMX18590	LYTVA_07534
OG0004842	ASTMX13856	LYTVA_20536
OG0004843	ASTMX19279	LYTVA_03951
OG0004844	ASTMX16456	LYTVA_20432
OG0004845	ASTMX22763	LYTVA_24918
OG0004846	ASTMX21774	LYTVA_08132
OG0004847	ASTMX02255, ASTMX04517, ASTMX10535, ASTMX00042	LYTVA_26897
OG0004849	ASTMX19610	LYTVA_06399
OG0004850	ASTMX16474	LYTVA_00007
OG0004851	ASTMX22196, ASTMX05198	LYTVA_06855
OG0004852	ASTMX16773	LYTVA_12192
OG0004853	ASTMX16777	LYTVA_13585
OG0004855	ASTMX15354	LYTVA_15181
OG0004856	ASTMX03921	LYTVA_02436
OG0004858	ASTMX07798	LYTVA_12887
OG0004860	ASTMX17842, ASTMX02929, ASTMX09296, ASTMX05073	LYTVA_12083
OG0004861	ASTMX11133, ASTMX01367	LYTVA_04536
OG0004862	ASTMX22863, ASTMX22862, ASTMX07452	LYTVA_20382
OG0004863	ASTMX10195	LYTVA_24197
OG0004864	ASTMX02024	LYTVA_18864
OG0004865	ASTMX03002, ASTMX02329	LYTVA_13322
OG0004866	ASTMX04662, ASTMX01152	LYTVA_29240
OG0004867	ASTMX01285	LYTVA_05544
OG0004868	ASTMX05830, ASTMX11126, ASTMX11125	LYTVA_09290
OG0004869	ASTMX01051	LYTVA_27758, LYTVA_11162
OG0004870	ASTMX11611	LYTVA_22280
OG0004871	ASTMX09615, ASTMX13449, ASTMX07333	LYTVA_19627
OG0004872	ASTMX08923, ASTMX06250	LYTVA_11223
OG0004874	ASTMX20507	LYTVA_25312
OG0004875	ASTMX18068	LYTVA_04305
OG0004877	ASTMX08611	LYTVA_01744
OG0004880	ASTMX15783	LYTVA_30106
OG0004881	ASTMX15117	LYTVA_12397
OG0004882	ASTMX07207	LYTVA_17242
OG0004883	ASTMX07829, ASTMX04973	LYTVA_03485
OG0004884	ASTMX01376	LYTVA_05315
OG0004886	ASTMX08550	LYTVA_28084, LYTVA_28081
OG0004887	ASTMX00826	LYTVA_16765, LYTVA_23110
OG0004888	ASTMX06674, ASTMX22708, ASTMX10734	LYTVA_06746
OG0004889	ASTMX06905	LYTVA_14001
OG0004890	ASTMX22189, ASTMX02336	LYTVA_23329
OG0004891	ASTMX18356, ASTMX07492	LYTVA_17574, LYTVA_21695
OG0004892	ASTMX02468, ASTMX14455	LYTVA_02152
OG0004893	ASTMX00909	LYTVA_22575
OG0004894	ASTMX05509, ASTMX03891	LYTVA_26151
OG0004896	ASTMX11207	LYTVA_14134
OG0004897	ASTMX12184	LYTVA_04150
OG0004898	ASTMX22116	LYTVA_27619
OG0004899	ASTMX14002	LYTVA_28880
OG0004900	ASTMX07332	LYTVA_26142
OG0004901	ASTMX16988, ASTMX15706	LYTVA_26297
OG0004902	ASTMX11594	LYTVA_05303
OG0004903	ASTMX06135	LYTVA_08798
OG0004904	ASTMX14848, ASTMX14847	LYTVA_28186
OG0004905	ASTMX17452, ASTMX20417	LYTVA_09106
OG0004907	ASTMX16192, ASTMX16193	LYTVA_12073
OG0004910	ASTMX08276	LYTVA_29509, LYTVA_19616
OG0004911	ASTMX01411, ASTMX14318	LYTVA_04944
OG0004913	ASTMX20630, ASTMX05601	LYTVA_03275, LYTVA_09461
OG0004914	ASTMX09637	LYTVA_24514
OG0004915	ASTMX02330, ASTMX13186	LYTVA_05141
OG0004916	ASTMX17703, ASTMX05368, ASTMX12573	LYTVA_12500
OG0004917	ASTMX11316	LYTVA_27783, LYTVA_27787
OG0004919	ASTMX14565	LYTVA_08266
OG0004920	ASTMX06669	LYTVA_09692, LYTVA_26713
OG0004921	ASTMX20019	LYTVA_11783
OG0004923	ASTMX04376	LYTVA_13903, LYTVA_15555
OG0004924	ASTMX08721	LYTVA_15379
OG0004926	ASTMX20805	LYTVA_14439, LYTVA_28278, LYTVA_18284
OG0004927	ASTMX05809, ASTMX01409	LYTVA_08841
OG0004928	ASTMX17494	LYTVA_07781
OG0004929	ASTMX11232, ASTMX13975	LYTVA_12226
OG0004930	ASTMX18614	LYTVA_24990
OG0004931	ASTMX11176, ASTMX22093	LYTVA_29447
OG0004932	ASTMX06430, ASTMX01756	LYTVA_07355
OG0004933	ASTMX15716, ASTMX20063	LYTVA_05202
OG0004934	ASTMX20054	LYTVA_27689
OG0004935	ASTMX15814	LYTVA_06910
OG0004936	ASTMX11002, ASTMX17543	LYTVA_09395
OG0004937	ASTMX06064, ASTMX04845, ASTMX08094, ASTMX18230	LYTVA_16606
OG0004938	ASTMX20508	LYTVA_27284
OG0004939	ASTMX00231	LYTVA_25280
OG0004940	ASTMX13411	LYTVA_00861
OG0004941	ASTMX19213	LYTVA_17261
OG0004942	ASTMX21199	LYTVA_15535
OG0004943	ASTMX21703	LYTVA_21704
OG0004944	ASTMX00962	LYTVA_18311
OG0004945	ASTMX05496	LYTVA_16335
