Orthogroup	ASTMX	APOSC_ok
OG0008086	ASTMX12676	APOSC_23185, APOSC_23184
OG0008087	ASTMX15035, ASTMX13617	APOSC_17002
OG0008089	ASTMX20683	APOSC_26494
OG0008091	ASTMX19021	APOSC_18409
OG0008092	ASTMX18136	APOSC_18004
OG0008093	ASTMX14448	APOSC_23563
OG0008094	ASTMX20288, ASTMX22755	APOSC_18874
OG0008098	ASTMX07610	APOSC_02918
OG0008099	ASTMX14690	APOSC_06865
OG0008100	ASTMX03221	APOSC_07045
OG0008102	ASTMX18367	APOSC_03668
OG0008103	ASTMX04700	APOSC_16584
OG0008104	ASTMX01493	APOSC_05053
OG0008105	ASTMX21863	APOSC_17240
OG0008106	ASTMX09221	APOSC_02206
OG0008107	ASTMX07927	APOSC_02763
OG0008109	ASTMX09340	APOSC_23232, APOSC_23231
OG0008110	ASTMX22389	APOSC_25259
OG0008111	ASTMX00256	APOSC_00540
OG0008112	ASTMX09683, ASTMX09684	APOSC_29036
OG0008113	ASTMX03400	APOSC_14747
OG0008116	ASTMX11676, ASTMX10220, ASTMX20694	APOSC_18172
OG0008117	ASTMX09862	APOSC_02223, APOSC_02222
OG0008119	ASTMX12809	APOSC_00316
OG0008125	ASTMX17877, ASTMX17876	APOSC_02610
OG0008126	ASTMX09175	APOSC_09984, APOSC_25489
OG0008127	ASTMX11818, ASTMX17373	APOSC_07880
OG0008130	ASTMX13113, ASTMX13112	APOSC_01452, APOSC_01451, APOSC_13405, APOSC_00230, APOSC_27216, APOSC_15567, APOSC_00308, APOSC_00233, APOSC_00309, APOSC_10948, APOSC_00231, APOSC_07081, APOSC_00234, APOSC_01703
OG0008136	ASTMX05309	APOSC_07166
OG0008143	ASTMX04098	APOSC_20779
OG0008194	ASTMX15281	APOSC_20535
OG0008196	ASTMX23059	APOSC_02373, APOSC_02372
OG0008199	ASTMX18291	APOSC_01389
OG0008201	ASTMX09451	APOSC_24486
OG0008202	ASTMX03742	APOSC_07690
OG0008203	ASTMX19811	APOSC_03043, APOSC_03044
OG0008205	ASTMX14352	APOSC_26162
OG0008206	ASTMX20685	APOSC_07352, APOSC_07351
OG0008208	ASTMX00803	APOSC_03726
OG0008209	ASTMX05658	APOSC_28279
OG0008211	ASTMX18370	APOSC_15417
OG0008213	ASTMX04183	APOSC_04494
OG0008214	ASTMX16918	APOSC_22778
OG0008216	ASTMX15095	APOSC_02181
OG0008217	ASTMX15399	APOSC_26604
OG0008218	ASTMX11659, ASTMX11658	APOSC_25714
OG0008219	ASTMX06142	APOSC_01816
OG0008220	ASTMX18047	APOSC_16489
OG0008222	ASTMX18501	APOSC_08179
OG0008223	ASTMX08792	APOSC_07003
OG0008224	ASTMX13852	APOSC_13569
OG0008225	ASTMX08009	APOSC_06204
OG0008227	ASTMX18852	APOSC_13416
OG0008228	ASTMX10779	APOSC_00526
OG0008229	ASTMX09778	APOSC_04449
OG0008230	ASTMX07030	APOSC_01050
OG0008231	ASTMX12821	APOSC_17787
OG0008232	ASTMX09620	APOSC_13954
OG0008234	ASTMX01454	APOSC_19378
OG0008235	ASTMX17399	APOSC_12595
OG0008236	ASTMX01802	APOSC_13471
OG0008238	ASTMX09061	APOSC_09010
OG0008239	ASTMX12116	APOSC_00770
OG0008242	ASTMX20244	APOSC_19748
OG0008243	ASTMX04566	APOSC_12489
OG0008244	ASTMX15599	APOSC_24320, APOSC_24319
OG0008246	ASTMX17738	APOSC_21974
OG0008249	ASTMX18967	APOSC_23287
OG0008250	ASTMX02940	APOSC_19147
OG0008251	ASTMX10590	APOSC_06719, APOSC_06718
OG0008252	ASTMX00916	APOSC_11414
OG0008254	ASTMX23064	APOSC_24820
OG0008255	ASTMX01919	APOSC_29147
OG0008257	ASTMX03196, ASTMX16651	APOSC_21547
OG0008258	ASTMX17923	APOSC_18575, APOSC_18576, APOSC_18577
OG0008259	ASTMX03294	APOSC_03340, APOSC_03341
OG0008260	ASTMX16213	APOSC_14790
OG0008261	ASTMX02256	APOSC_23556, APOSC_14888
OG0008262	ASTMX17939	APOSC_16435
OG0008263	ASTMX04702	APOSC_05613
OG0008264	ASTMX07812	APOSC_10532
OG0008265	ASTMX06366	APOSC_15181
OG0008266	ASTMX00516	APOSC_07633
OG0008267	ASTMX01983	APOSC_26204
OG0008268	ASTMX13098	APOSC_11254
OG0008269	ASTMX00172	APOSC_11767
OG0008270	ASTMX05004	APOSC_21885
OG0008271	ASTMX02441	APOSC_15408
OG0008272	ASTMX02144	APOSC_11704
OG0008273	ASTMX20632	APOSC_18538
OG0008274	ASTMX00779	APOSC_21892, APOSC_14394
OG0008275	ASTMX14463	APOSC_09999, APOSC_09998
OG0008277	ASTMX19748	APOSC_08947
OG0008278	ASTMX19686	APOSC_27090
OG0008279	ASTMX06299	APOSC_16364
OG0008280	ASTMX02269	APOSC_17344
OG0008281	ASTMX04747	APOSC_25564
OG0008282	ASTMX18071	APOSC_11226
OG0008283	ASTMX10630	APOSC_15446
OG0008284	ASTMX08111, ASTMX17221	APOSC_13171
OG0008286	ASTMX18520	APOSC_09059
OG0008288	ASTMX21919	APOSC_08896
OG0008289	ASTMX11210	APOSC_26477
OG0008290	ASTMX06277	APOSC_25138
OG0008291	ASTMX21271	APOSC_08804
OG0008292	ASTMX19390	APOSC_07124
OG0008295	ASTMX11570	APOSC_28274
OG0008298	ASTMX02124	APOSC_20933
OG0008299	ASTMX22498	APOSC_00588
OG0008301	ASTMX02503	APOSC_03172
OG0008303	ASTMX12272	APOSC_25797
OG0008304	ASTMX16712	APOSC_26151
OG0008305	ASTMX19225	APOSC_26364
OG0008306	ASTMX15372	APOSC_03469, APOSC_03470
OG0008307	ASTMX16302	APOSC_00812
OG0008308	ASTMX11897	APOSC_06610
OG0008309	ASTMX02384	APOSC_25328
OG0008311	ASTMX11311	APOSC_15212, APOSC_09822
OG0008313	ASTMX11072	APOSC_25393
OG0008314	ASTMX22155, ASTMX22154	APOSC_16183
OG0008317	ASTMX09770	APOSC_08409
OG0008318	ASTMX09685	APOSC_07399
OG0008319	ASTMX22244	APOSC_10042
OG0008320	ASTMX15215	APOSC_08581
OG0008324	ASTMX13990	APOSC_22951, APOSC_22952
OG0008325	ASTMX00425	APOSC_22229
OG0008327	ASTMX06973	APOSC_17199
OG0008328	ASTMX05570	APOSC_27235
OG0008331	ASTMX16536	APOSC_27801, APOSC_06115
OG0008333	ASTMX04354	APOSC_25210
OG0008334	ASTMX15666	APOSC_28477
OG0008335	ASTMX05694	APOSC_24989
OG0008336	ASTMX08324	APOSC_28759
OG0008337	ASTMX00051	APOSC_25004
OG0008338	ASTMX05310, ASTMX11036	APOSC_01979, APOSC_20836
OG0008339	ASTMX03874	APOSC_24725
OG0008340	ASTMX10264	APOSC_17621
OG0008343	ASTMX00850	APOSC_10336
OG0008345	ASTMX20388	APOSC_10582
OG0008346	ASTMX11312	APOSC_02989
OG0008347	ASTMX15874	APOSC_27237
OG0008348	ASTMX20046	APOSC_04923
OG0008349	ASTMX10702	APOSC_24760
OG0008350	ASTMX04967	APOSC_15062
OG0008351	ASTMX03463	APOSC_03421
OG0008352	ASTMX08206	APOSC_21115
OG0008353	ASTMX05180	APOSC_05405
OG0008355	ASTMX04205	APOSC_07250
OG0008356	ASTMX00736	APOSC_26700
OG0008357	ASTMX06235	APOSC_20364
OG0008358	ASTMX07242	APOSC_18427
OG0008359	ASTMX21368	APOSC_10441
OG0008360	ASTMX05005	APOSC_27767
OG0008361	ASTMX05760, ASTMX19671	APOSC_27978
OG0008363	ASTMX13043	APOSC_12772
OG0008364	ASTMX02708, ASTMX13893	APOSC_25191
OG0008365	ASTMX06662	APOSC_03291
OG0008367	ASTMX06634, ASTMX17455	APOSC_02351
OG0008368	ASTMX20004	APOSC_02327
OG0008369	ASTMX05885	APOSC_20701
OG0008370	ASTMX15873	APOSC_24562
OG0008371	ASTMX19948	APOSC_02750
OG0008373	ASTMX21925	APOSC_20839
OG0008374	ASTMX03092	APOSC_23546
OG0008377	ASTMX19342	APOSC_05161
OG0008378	ASTMX16744	APOSC_02583
OG0008379	ASTMX02351, ASTMX15130	APOSC_11653
OG0008380	ASTMX14079	APOSC_16416, APOSC_16417
OG0008383	ASTMX05683	APOSC_27193
OG0008384	ASTMX07501	APOSC_21382
OG0008386	ASTMX01562	APOSC_04675
OG0008387	ASTMX16748	APOSC_03023
OG0008388	ASTMX01284	APOSC_08414
OG0008392	ASTMX01541, ASTMX04980	APOSC_28212
OG0008395	ASTMX01893	APOSC_02375, APOSC_02376
OG0008399	ASTMX10345	APOSC_24284
OG0008400	ASTMX14526	APOSC_02345
OG0008401	ASTMX00700	APOSC_11241
OG0008402	ASTMX08461	APOSC_13502
OG0008403	ASTMX05773	APOSC_22193
OG0008404	ASTMX20864	APOSC_06705
OG0008406	ASTMX18072	APOSC_18437
OG0008411	ASTMX12149	APOSC_13247
OG0008412	ASTMX15381	APOSC_26156
OG0008415	ASTMX11099	APOSC_05218
OG0008416	ASTMX13524	APOSC_28432
OG0008418	ASTMX07388	APOSC_25353
OG0008420	ASTMX10700	APOSC_21041
OG0008421	ASTMX16804	APOSC_27456
OG0008422	ASTMX05627	APOSC_16612
OG0008423	ASTMX01889	APOSC_22231
OG0008424	ASTMX15346, ASTMX06945	APOSC_12374
OG0008427	ASTMX10257	APOSC_14976
OG0008432	ASTMX12981	APOSC_02179
OG0008435	ASTMX05833	APOSC_03535
OG0008437	ASTMX08980	APOSC_07043, APOSC_07042
OG0008439	ASTMX22223, ASTMX22031, ASTMX22033, ASTMX22032, ASTMX22224, ASTMX22817, ASTMX22912, ASTMX22554, ASTMX20699, ASTMX22488, ASTMX22974	APOSC_07840
OG0008443	ASTMX01241	APOSC_12816
OG0008444	ASTMX14961	APOSC_14295
OG0008448	ASTMX10975	APOSC_17908
OG0008450	ASTMX11400	APOSC_19266
OG0008453	ASTMX10304	APOSC_24462
OG0008509	ASTMX05219, ASTMX09232	APOSC_12873
OG0008512	ASTMX03329	APOSC_09316
OG0008513	ASTMX20734	APOSC_28038
OG0008514	ASTMX18290	APOSC_08578
OG0008515	ASTMX07431	APOSC_15829
OG0008516	ASTMX13665	APOSC_08682
OG0008522	ASTMX04058	APOSC_13449
OG0008526	ASTMX12082	APOSC_16496
OG0008527	ASTMX01186, ASTMX08166	APOSC_24661
OG0008528	ASTMX14660	APOSC_24325
OG0008530	ASTMX04675	APOSC_07553
OG0008531	ASTMX06294	APOSC_03955
OG0008532	ASTMX00717	APOSC_28549
OG0008533	ASTMX01200	APOSC_14916
OG0008534	ASTMX02222	APOSC_12537
OG0008535	ASTMX02705	APOSC_16888
OG0008538	ASTMX18002	APOSC_13890
OG0008539	ASTMX18247	APOSC_07394
OG0008540	ASTMX04260	APOSC_01144
OG0008544	ASTMX13472	APOSC_18440
OG0008545	ASTMX12075	APOSC_18171
OG0008546	ASTMX09833	APOSC_03316
OG0008550	ASTMX01036	APOSC_26921
OG0008555	ASTMX04198	APOSC_18215
OG0008556	ASTMX08123, ASTMX03809	APOSC_04241
OG0008557	ASTMX05582	APOSC_10961
OG0008558	ASTMX00604	APOSC_03129
OG0008559	ASTMX00488	APOSC_01566
OG0008561	ASTMX12221, ASTMX05883	APOSC_07820
OG0008562	ASTMX20839	APOSC_01224
OG0008563	ASTMX05056	APOSC_22957
OG0008566	ASTMX16963	APOSC_28332, APOSC_25409
OG0008570	ASTMX20907	APOSC_17751
OG0008571	ASTMX07202	APOSC_27123
OG0008572	ASTMX03727	APOSC_18400
OG0008573	ASTMX08961	APOSC_20777
OG0008574	ASTMX14180	APOSC_07424
OG0008575	ASTMX16301	APOSC_27790
OG0008577	ASTMX07717	APOSC_22641
OG0008579	ASTMX04319	APOSC_14078
OG0008582	ASTMX08339	APOSC_25269
OG0008583	ASTMX08014	APOSC_24512
OG0008588	ASTMX21107	APOSC_24866
OG0008590	ASTMX07016	APOSC_13223
OG0008591	ASTMX10210	APOSC_14208
OG0008594	ASTMX14605	APOSC_19839
OG0008595	ASTMX09934	APOSC_25396
OG0008596	ASTMX18487	APOSC_20789, APOSC_20790
OG0008597	ASTMX03754	APOSC_00321
OG0008600	ASTMX02794	APOSC_10335
OG0008603	ASTMX21333	APOSC_18259
OG0008604	ASTMX07324	APOSC_15157
OG0008605	ASTMX19311	APOSC_07908
OG0008606	ASTMX03923	APOSC_02702
OG0008609	ASTMX07681	APOSC_10190
OG0008611	ASTMX12445	APOSC_21770
OG0008613	ASTMX10875	APOSC_19271
OG0008614	ASTMX00444	APOSC_25993
OG0008618	ASTMX05286	APOSC_27155
OG0008619	ASTMX09678	APOSC_11304
OG0008623	ASTMX03497	APOSC_20855
OG0008624	ASTMX15401	APOSC_18663
OG0008627	ASTMX19874	APOSC_10330
OG0008628	ASTMX16945	APOSC_12508
OG0008629	ASTMX06098	APOSC_05375
OG0008630	ASTMX04402, ASTMX12197	APOSC_19682
OG0008631	ASTMX16383	APOSC_22666, APOSC_00303, APOSC_00304, APOSC_05465, APOSC_11326, APOSC_05249, APOSC_18514, APOSC_08546
OG0008632	ASTMX14839	APOSC_24199
OG0008633	ASTMX03205	APOSC_09510
OG0008634	ASTMX03806	APOSC_25934
OG0008636	ASTMX00618	APOSC_10482, APOSC_10481
OG0008638	ASTMX13762	APOSC_20532
OG0008639	ASTMX00684	APOSC_01209
OG0008640	ASTMX06623	APOSC_24046, APOSC_04145
OG0008644	ASTMX08494	APOSC_10925
OG0008645	ASTMX07453	APOSC_25362
OG0008648	ASTMX15567	APOSC_15634
OG0008651	ASTMX03500	APOSC_29165
OG0008654	ASTMX07729	APOSC_18239
OG0008655	ASTMX16167	APOSC_24742
OG0008656	ASTMX14410	APOSC_22614
OG0008657	ASTMX22538, ASTMX22592, ASTMX06293	APOSC_25567, APOSC_25566
OG0008659	ASTMX07929	APOSC_24797
OG0008660	ASTMX05121	APOSC_07846
OG0008661	ASTMX10451	APOSC_20541
OG0008662	ASTMX13467	APOSC_26049
OG0008664	ASTMX08695	APOSC_23510
OG0008665	ASTMX10550	APOSC_18313
OG0008666	ASTMX06363	APOSC_24205
OG0008669	ASTMX15060	APOSC_08678
OG0008671	ASTMX08103	APOSC_12256
OG0008672	ASTMX15742	APOSC_26835
OG0008673	ASTMX01299	APOSC_11067
OG0008674	ASTMX16277	APOSC_02366, APOSC_02367
OG0008675	ASTMX16544, ASTMX22353, ASTMX05622	APOSC_07519
OG0008676	ASTMX01623	APOSC_09314
OG0008678	ASTMX12849	APOSC_20384
OG0008680	ASTMX00331	APOSC_01148
OG0008681	ASTMX00183	APOSC_16889
OG0008683	ASTMX06300	APOSC_21395, APOSC_21396
OG0008684	ASTMX08648	APOSC_06613
OG0008685	ASTMX02552	APOSC_02453
OG0008688	ASTMX14400, ASTMX08331, ASTMX02100	APOSC_06324
OG0008689	ASTMX19131	APOSC_09418
OG0008692	ASTMX18940, ASTMX09127, ASTMX18941	APOSC_14842
OG0008693	ASTMX07835	APOSC_15435
OG0008696	ASTMX20735	APOSC_21820
OG0008697	ASTMX03305, ASTMX06919, ASTMX06920	APOSC_26395
OG0008698	ASTMX09929, ASTMX14483	APOSC_27266
OG0008757	ASTMX03431, ASTMX19232	APOSC_22627, APOSC_22628
OG0008758	ASTMX01075	APOSC_11952
OG0008760	ASTMX17065	APOSC_13885
OG0008763	ASTMX17544	APOSC_23708
OG0008765	ASTMX00648	APOSC_20577
OG0008766	ASTMX13646	APOSC_17561
OG0008767	ASTMX01830	APOSC_25484, APOSC_25485
OG0008770	ASTMX11071	APOSC_04540
OG0008771	ASTMX00834, ASTMX16251	APOSC_08466
OG0008775	ASTMX18993	APOSC_29134, APOSC_29133
OG0008778	ASTMX00262	APOSC_04051
OG0008782	ASTMX07522	APOSC_16554
OG0008784	ASTMX11551	APOSC_13589
OG0008786	ASTMX07107	APOSC_26534
OG0008790	ASTMX08459	APOSC_00052
OG0008796	ASTMX07033	APOSC_01610
OG0008797	ASTMX05025	APOSC_22921
OG0008799	ASTMX15819	APOSC_15675
OG0008800	ASTMX13318	APOSC_25054
OG0008801	ASTMX06278	APOSC_23581, APOSC_23580
OG0008802	ASTMX21363	APOSC_03014
OG0008804	ASTMX08518	APOSC_22636
OG0008805	ASTMX02423	APOSC_07529, APOSC_07527
OG0008806	ASTMX02754	APOSC_07131
OG0008810	ASTMX06163	APOSC_10753
OG0008811	ASTMX13905	APOSC_21791
OG0008812	ASTMX05015	APOSC_12288
OG0008816	ASTMX13364, ASTMX19256	APOSC_22805
OG0008818	ASTMX15132	APOSC_03186
OG0008820	ASTMX04275	APOSC_22423
OG0008821	ASTMX05768	APOSC_26717, APOSC_26716
OG0008822	ASTMX11413	APOSC_13517
OG0008823	ASTMX04422	APOSC_01637
OG0008826	ASTMX18865	APOSC_17428
OG0008827	ASTMX04975	APOSC_06063
OG0008828	ASTMX00081	APOSC_10392
OG0008831	ASTMX16016	APOSC_02245
OG0008832	ASTMX14330	APOSC_12428
OG0008833	ASTMX01575	APOSC_12317
OG0008835	ASTMX04914	APOSC_02199
OG0008836	ASTMX20691	APOSC_19777
OG0008837	ASTMX04411	APOSC_17582
OG0008838	ASTMX13323, ASTMX00177	APOSC_26453
OG0008840	ASTMX00694	APOSC_18501
OG0008841	ASTMX14854	APOSC_01161
OG0008844	ASTMX15127	APOSC_17788
OG0008845	ASTMX04523	APOSC_23551
OG0008847	ASTMX08118	APOSC_17876
OG0008851	ASTMX21730	APOSC_20275
OG0008853	ASTMX00719	APOSC_25488
OG0008856	ASTMX22890, ASTMX13236	APOSC_06409
OG0008857	ASTMX15161	APOSC_24498
OG0008859	ASTMX18503	APOSC_24752
OG0008860	ASTMX17439	APOSC_12664
OG0008861	ASTMX22845, ASTMX14982	APOSC_25323
OG0008864	ASTMX00807	APOSC_18567
OG0008865	ASTMX18332	APOSC_14181, APOSC_14182
OG0008867	ASTMX10381, ASTMX05116	APOSC_10514, APOSC_10515
OG0008870	ASTMX16341	APOSC_09152
OG0008872	ASTMX12775	APOSC_16181
OG0008876	ASTMX07665	APOSC_09453
OG0008878	ASTMX01031	APOSC_20528
OG0008880	ASTMX09547	APOSC_20590, APOSC_20591
OG0008882	ASTMX12762	APOSC_01175
OG0008883	ASTMX01632	APOSC_23015
OG0008885	ASTMX04303	APOSC_16891
OG0008888	ASTMX14071	APOSC_19715
OG0008891	ASTMX12906	APOSC_24313
OG0008893	ASTMX07232	APOSC_26299
OG0008894	ASTMX01696	APOSC_18312
OG0008896	ASTMX10899	APOSC_23761
OG0008897	ASTMX14459	APOSC_07001
OG0008898	ASTMX10216	APOSC_28843
OG0008910	ASTMX10050	APOSC_15192
OG0008914	ASTMX05850	APOSC_06662
OG0008917	ASTMX21882	APOSC_12271
OG0008922	ASTMX18585	APOSC_04249
OG0008924	ASTMX06364	APOSC_26758
OG0008927	ASTMX05920	APOSC_11189, APOSC_10766
OG0008928	ASTMX20979	APOSC_14917
OG0008929	ASTMX08516	APOSC_12309
OG0008934	ASTMX10607	APOSC_14279
OG0008937	ASTMX09782	APOSC_22148, APOSC_13689
OG0008938	ASTMX11994	APOSC_19903
OG0008942	ASTMX05468	APOSC_03540
OG0008945	ASTMX15196	APOSC_01878, APOSC_01877
OG0008946	ASTMX12188	APOSC_04678
OG0008951	ASTMX14895, ASTMX14894	APOSC_14419
OG0008953	ASTMX05646, ASTMX18121	APOSC_18858
OG0008955	ASTMX18637	APOSC_20526
OG0008959	ASTMX05527	APOSC_25710
OG0008962	ASTMX20725, ASTMX11716	APOSC_26390
OG0009043	ASTMX05119	APOSC_22918
OG0009044	ASTMX14591	APOSC_08072
OG0009049	ASTMX21529, ASTMX14843	APOSC_17192
OG0009052	ASTMX03066	APOSC_20867
OG0009055	ASTMX03085	APOSC_24510
OG0009061	ASTMX17765	APOSC_19671
OG0009062	ASTMX19385	APOSC_02241
OG0009063	ASTMX19341	APOSC_20139
OG0009064	ASTMX07970	APOSC_22287
OG0009069	ASTMX12853	APOSC_12839
OG0009070	ASTMX01340	APOSC_28592, APOSC_28593
OG0009071	ASTMX10241, ASTMX04284	APOSC_17785
OG0009075	ASTMX13443	APOSC_19781
OG0009076	ASTMX09371	APOSC_27378
OG0009083	ASTMX04199	APOSC_04921
OG0009084	ASTMX08341	APOSC_24044
OG0009085	ASTMX09472	APOSC_11543
OG0009089	ASTMX06651	APOSC_17345
OG0009091	ASTMX11369	APOSC_12929
OG0009095	ASTMX07200	APOSC_25679
OG0009096	ASTMX00593	APOSC_27722
OG0009101	ASTMX17367	APOSC_16387
OG0009104	ASTMX16119	APOSC_26847
OG0009107	ASTMX11636	APOSC_09336, APOSC_09337
OG0009110	ASTMX14512, ASTMX14767	APOSC_08117
OG0009114	ASTMX01128	APOSC_19814
OG0009117	ASTMX04847	APOSC_09280
OG0009119	ASTMX15811	APOSC_06552
OG0009121	ASTMX15642	APOSC_18125
OG0009123	ASTMX01229	APOSC_22883
OG0009125	ASTMX04539	APOSC_07327
OG0009127	ASTMX02070	APOSC_07237
OG0009129	ASTMX06909	APOSC_03223
OG0009131	ASTMX14261	APOSC_22097
OG0009133	ASTMX16810	APOSC_20808
OG0009134	ASTMX11882	APOSC_22326
OG0009135	ASTMX05216	APOSC_24712
OG0009137	ASTMX18879	APOSC_23579
OG0009145	ASTMX00542	APOSC_18167
OG0009147	ASTMX07696	APOSC_05114
OG0009148	ASTMX17168	APOSC_18969
OG0009149	ASTMX19495	APOSC_23968
OG0009150	ASTMX18881	APOSC_24939
OG0009152	ASTMX17456	APOSC_13267
OG0009157	ASTMX09042	APOSC_21449
OG0009158	ASTMX09681	APOSC_17527, APOSC_17526
OG0009163	ASTMX14176	APOSC_19507
OG0009166	ASTMX18668	APOSC_21313
OG0009167	ASTMX14191	APOSC_19243
OG0009168	ASTMX01298	APOSC_12307
OG0009169	ASTMX22894	APOSC_03805
OG0009174	ASTMX13159	APOSC_06299
OG0009175	ASTMX04251	APOSC_18696
OG0009178	ASTMX01160	APOSC_01166
OG0009179	ASTMX02881	APOSC_08171
OG0009181	ASTMX15923	APOSC_19971
OG0009182	ASTMX14067	APOSC_09270
OG0009183	ASTMX05946	APOSC_24772, APOSC_24771
OG0009185	ASTMX05083, ASTMX09287	APOSC_00436
OG0009190	ASTMX06543	APOSC_07006
OG0009191	ASTMX14133	APOSC_15338
OG0009193	ASTMX09432	APOSC_10599, APOSC_27394
OG0009194	ASTMX18810	APOSC_13009
OG0009195	ASTMX13073	APOSC_18061
OG0009196	ASTMX14612	APOSC_23100
OG0009197	ASTMX00543	APOSC_23388, APOSC_23389
OG0009199	ASTMX21523, ASTMX10079	APOSC_26281
OG0009293	ASTMX12774	APOSC_09233, APOSC_09234
OG0009297	ASTMX11881	APOSC_23346
OG0009299	ASTMX04947	APOSC_23107
OG0009313	ASTMX12933	APOSC_25114
OG0009315	ASTMX04123	APOSC_01539
OG0009328	ASTMX16542	APOSC_21201
OG0009330	ASTMX20931	APOSC_16214
OG0009333	ASTMX09422	APOSC_16696
OG0009337	ASTMX08177	APOSC_29114
OG0009338	ASTMX14914	APOSC_15696
OG0009344	ASTMX17056	APOSC_13183
OG0009345	ASTMX20195	APOSC_24550
OG0009347	ASTMX08498	APOSC_13393
OG0009349	ASTMX08018	APOSC_00655
OG0009350	ASTMX07273	APOSC_01283
OG0009356	ASTMX07684	APOSC_10994
OG0009357	ASTMX21839	APOSC_11867
OG0009370	ASTMX17647	APOSC_25746
OG0009371	ASTMX12245	APOSC_04536
OG0009374	ASTMX20684	APOSC_09559
OG0009378	ASTMX09707	APOSC_25035, APOSC_25034
OG0009380	ASTMX02621	APOSC_07083
OG0009386	ASTMX04633	APOSC_11731, APOSC_27172, APOSC_11061
OG0009392	ASTMX18627, ASTMX17668	APOSC_12613
OG0009393	ASTMX16408	APOSC_03175
OG0009398	ASTMX06562	APOSC_03819
OG0009398	ASTMX11136	APOSC_08288
OG0009399	ASTMX03486	APOSC_02239
OG0009401	ASTMX13382	APOSC_11838
OG0009403	ASTMX08800	APOSC_28522
OG0009404	ASTMX01189	APOSC_13165
OG0009407	ASTMX12324	APOSC_07333
OG0009409	ASTMX10433	APOSC_03056
OG0009415	ASTMX15998	APOSC_15859
OG0009417	ASTMX07869	APOSC_07462
OG0009419	ASTMX17964	APOSC_17742
OG0009424	ASTMX06617, ASTMX13392	APOSC_18013
OG0009426	ASTMX13659	APOSC_26400
OG0009427	ASTMX03222	APOSC_08750
OG0009430	ASTMX15729	APOSC_27319
OG0009431	ASTMX05590	APOSC_26730
OG0009436	ASTMX00460	APOSC_12455, APOSC_12456
OG0009443	ASTMX13947	APOSC_05227
OG0009444	ASTMX20960	APOSC_11053, APOSC_15713, APOSC_07760, APOSC_25155, APOSC_25154, APOSC_19854, APOSC_19855
OG0009446	ASTMX11562	APOSC_10967
OG0009448	ASTMX16001	APOSC_12684
OG0009449	ASTMX00474, ASTMX00473	APOSC_13402
OG0009452	ASTMX14277, ASTMX14278	APOSC_17730
OG0009457	ASTMX22846, ASTMX03649	APOSC_28863
OG0009544	ASTMX13208	APOSC_00131
OG0009551	ASTMX20473	APOSC_09513
OG0009554	ASTMX09151	APOSC_20011
OG0009562	ASTMX15500	APOSC_07223
OG0009568	ASTMX02830	APOSC_16803
OG0009576	ASTMX09704	APOSC_10332
OG0009585	ASTMX05619	APOSC_13896
OG0009586	ASTMX22605, ASTMX16702	APOSC_06102
OG0009592	ASTMX14984	APOSC_22020
OG0009595	ASTMX16250	APOSC_15454
OG0009607	ASTMX02476	APOSC_16018
OG0009614	ASTMX09709	APOSC_11941, APOSC_11942
OG0009617	ASTMX16732	APOSC_26218
OG0009620	ASTMX10916	APOSC_16880
OG0009624	ASTMX08978	APOSC_19350
OG0009629	ASTMX19446, ASTMX08540	APOSC_26618
OG0009630	ASTMX10923	APOSC_05649
OG0009634	ASTMX21616	APOSC_22135
OG0009638	ASTMX17100	APOSC_25366
OG0009642	ASTMX01806	APOSC_21697
OG0009651	ASTMX18582	APOSC_06159
OG0009653	ASTMX16709	APOSC_22797
OG0009654	ASTMX14910	APOSC_02942
OG0009665	ASTMX03747	APOSC_01398
OG0009669	ASTMX13978	APOSC_04934
OG0009670	ASTMX01255	APOSC_17241
OG0009675	ASTMX03284	APOSC_01124
OG0009676	ASTMX00921	APOSC_16812
OG0009678	ASTMX21777	APOSC_21064
OG0009680	ASTMX19456	APOSC_19052
OG0009681	ASTMX09708	APOSC_07547
OG0009683	ASTMX11132	APOSC_11887
OG0009687	ASTMX16481	APOSC_09442
OG0009700	ASTMX01800	APOSC_16636, APOSC_16637
OG0009703	ASTMX15887	APOSC_19101
OG0009706	ASTMX07997, ASTMX18824, ASTMX22295	APOSC_25534
OG0009707	ASTMX10005	APOSC_26688
OG0009856	ASTMX11022	APOSC_04194
OG0009865	ASTMX22581	APOSC_13904
OG0009875	ASTMX17652	APOSC_16248
OG0009878	ASTMX13386	APOSC_11738, APOSC_11739
OG0009879	ASTMX03892	APOSC_01565
OG0009892	ASTMX15123	APOSC_13718
OG0009902	ASTMX14965	APOSC_13631
OG0009908	ASTMX04452	APOSC_19975
OG0009914	ASTMX02352	APOSC_11295
OG0009918	ASTMX05082, ASTMX09288	APOSC_22922
OG0009925	ASTMX14221	APOSC_06151
OG0009926	ASTMX14583	APOSC_11418
OG0009927	ASTMX20154	APOSC_01189, APOSC_01190
OG0009928	ASTMX10492	APOSC_21368
OG0009930	ASTMX13720	APOSC_04677
OG0009933	ASTMX06082	APOSC_06142, APOSC_06141
OG0009941	ASTMX20029, ASTMX00733	APOSC_04237
OG0009952	ASTMX11960	APOSC_28573
OG0009953	ASTMX05435	APOSC_24914
OG0009957	ASTMX06950	APOSC_18218
OG0009964	ASTMX00662	APOSC_23523
OG0009968	ASTMX04610	APOSC_19598
OG0009971	ASTMX06614	APOSC_04457
