transcript_id	gene_id
rna-XM_035832974.1	LOC118424414
rna-XM_035833746.1	LOC118424940
rna-XM_035833962.1	LOC118425141
rna-XM_035833963.1	LOC118425141
rna-XM_035832038.1	LOC118423803
rna-XM_035833307.1	LOC118424650
rna-XM_035833268.1	LOC118424625
rna-XM_035833089.1	LOC118424511
rna-XM_035833384.1	LOC118424702
rna-XM_035832938.1	LOC118424391
rna-XM_035832939.1	LOC118424392
rna-XM_035833748.1	LOC118424941
rna-XM_035833634.1	LOC118424834
rna-XM_035833749.1	LOC118424943
rna-XM_035833306.1	LOC118424648
rna-XM_035832715.1	LOC118424181
rna-XM_035832714.1	LOC118424179
rna-XM_035833097.1	LOC118424518
rna-XM_035833098.1	LOC118424518
rna-XM_035833099.1	LOC118424519
rna-XM_035833100.1	LOC118424520
rna-XM_035833228.1	LOC118424592
rna-XM_035833237.1	LOC118424597
rna-XM_035833893.1	LOC118425074
rna-XM_035833035.1	LOC118424464
rna-XM_035833316.1	LOC118424658
rna-XM_035833750.1	LOC118424944
rna-XM_035833751.1	LOC118424945
rna-XM_035833267.1	LOC118424624
rna-XM_035832961.1	LOC118424406
rna-XM_035832964.1	LOC118424407
rna-XM_035832963.1	LOC118424407
rna-XM_035832962.1	LOC118424407
rna-XM_035833308.1	LOC118424651
rna-XM_035831945.1	LOC118423742
rna-XM_035833753.1	LOC118424946
rna-XM_035834015.1	LOC118425182
rna-XM_035832989.1	LOC118424425
rna-XM_035833002.1	LOC118424437
rna-XM_035833754.1	LOC118424947
rna-XM_035831966.1	LOC118423758
rna-XM_035832013.1	LOC118423787
rna-XM_035832015.1	LOC118423787
rna-XM_035832014.1	LOC118423787
rna-XM_035832012.1	LOC118423787
rna-XM_035833755.1	LOC118424948
rna-XM_035833756.1	LOC118424949
rna-XM_035833757.1	LOC118424950
rna-XM_035833758.1	LOC118424951
rna-XM_035833305.1	LOC118424647
rna-XM_035833302.1	LOC118424645
rna-XM_035833303.1	LOC118424646
rna-XM_035833760.1	LOC118424952
rna-XM_035833761.1	LOC118424953
rna-XM_035833953.1	LOC118425132
rna-XM_035833954.1	LOC118425133
rna-XM_035833762.1	LOC118424954
rna-XM_035833763.1	LOC118424955
rna-XM_035833764.1	LOC118424956
rna-XM_035833765.1	LOC118424957
rna-XM_035833081.1	LOC118424502
rna-XM_035833766.1	LOC118424958
rna-XM_035833768.1	LOC118424959
rna-XM_035832352.1	LOC118423986
rna-XM_035832292.1	LOC118423958
rna-XM_035832289.1	LOC118423958
rna-XM_035832290.1	LOC118423958
rna-XM_035832291.1	LOC118423958
rna-XM_035832293.1	LOC118423958
rna-XM_035832294.1	LOC118423961
rna-XM_035833036.1	LOC118424467
rna-XM_035832193.1	LOC118423880
rna-XM_035832192.1	LOC118423880
rna-XM_035832190.1	LOC118423879
rna-XM_035833769.1	LOC118424960
rna-XM_035832931.1	LOC118424378
rna-XM_035833770.1	LOC118424961
rna-XM_035833771.1	LOC118424962
rna-XM_035833367.1	LOC118424686
rna-XM_035833365.1	LOC118424684
rna-XM_035833357.1	LOC118424684
rna-XM_035833353.1	LOC118424684
rna-XM_035833352.1	LOC118424684
rna-XM_035833349.1	LOC118424684
rna-XM_035833361.1	LOC118424684
rna-XM_035833360.1	LOC118424684
rna-XM_035833366.1	LOC118424684
rna-XM_035833356.1	LOC118424684
rna-XM_035833359.1	LOC118424684
rna-XM_035833364.1	LOC118424684
rna-XM_035833363.1	LOC118424684
rna-XM_035833354.1	LOC118424684
rna-XM_035833362.1	LOC118424684
rna-XM_035833355.1	LOC118424684
rna-XM_035833351.1	LOC118424684
rna-XM_035833350.1	LOC118424684
rna-XM_035833348.1	LOC118424684
rna-XM_035833346.1	LOC118424682
rna-XM_035833341.1	LOC118424682
rna-XM_035833345.1	LOC118424682
rna-XM_035833343.1	LOC118424682
rna-XM_035833347.1	LOC118424682
rna-XM_035833342.1	LOC118424682
rna-XM_035833344.1	LOC118424682
rna-XM_035833339.1	LOC118424682
rna-XM_035833340.1	LOC118424682
rna-XM_035833368.1	LOC118424688
rna-XM_035833369.1	LOC118424688
rna-XM_035833772.1	LOC118424963
rna-XM_035833412.1	LOC118424721
rna-XM_035833415.1	LOC118424722
rna-XM_035833413.1	LOC118424722
rna-XM_035833416.1	LOC118424722
rna-XM_035833414.1	LOC118424722
rna-XM_035833418.1	LOC118424722
rna-XM_035833417.1	LOC118424722
rna-XM_035833503.1	LOC118424767
rna-XM_035833502.1	LOC118424767
rna-XM_035833445.1	LOC118424727
rna-XM_035833773.1	LOC118424964
rna-XM_035833775.1	LOC118424965
rna-XM_035833405.1	LOC118424720
rna-XM_035833407.1	LOC118424720
rna-XM_035833403.1	LOC118424720
rna-XM_035833404.1	LOC118424720
rna-XM_035833408.1	LOC118424720
rna-XM_035833410.1	LOC118424720
rna-XM_035833409.1	LOC118424720
rna-XM_035833406.1	LOC118424720
rna-XM_035833456.1	LOC118424735
rna-XM_035833485.1	LOC118424752
rna-XM_035833776.1	LOC118424966
rna-XM_035833497.1	LOC118424762
rna-XM_035833493.1	LOC118424759
rna-XM_035833491.1	LOC118424757
rna-XM_035833494.1	LOC118424760
rna-XM_035833471.1	LOC118424742
rna-XM_035833470.1	LOC118424742
rna-XM_035833474.1	LOC118424743
rna-XM_035833473.1	LOC118424743
rna-XM_035833475.1	LOC118424743
rna-XM_035833459.1	LOC118424736
rna-XM_035833460.1	LOC118424736
rna-XM_035833463.1	LOC118424736
rna-XM_035833462.1	LOC118424736
rna-XM_035833457.1	LOC118424736
rna-XM_035833464.1	LOC118424736
rna-XM_035833461.1	LOC118424736
rna-XM_035833477.1	LOC118424745
rna-XM_035833476.1	LOC118424744
rna-XM_035833495.1	LOC118424761
rna-XM_035833498.1	LOC118424763
rna-XM_035833454.1	LOC118424733
rna-XM_035833492.1	LOC118424758
rna-XM_035833455.1	LOC118424734
rna-XM_035833419.1	LOC118424723
rna-XM_035833777.1	LOC118424967
rna-XM_035833778.1	LOC118424968
rna-XM_035833421.1	LOC118424724
rna-XM_035833487.1	LOC118424754
rna-XM_035833779.1	LOC118424969
rna-XM_035833780.1	LOC118424970
rna-XM_035833448.1	LOC118424731
rna-XM_035833451.1	LOC118424731
rna-XM_035833452.1	LOC118424731
rna-XM_035833449.1	LOC118424731
rna-XM_035833483.1	LOC118424750
rna-XM_035833782.1	LOC118424971
rna-XM_035833447.1	LOC118424730
rna-XM_035833504.1	LOC118424769
rna-XM_035833468.1	LOC118424740
rna-XM_035833783.1	LOC118424972
rna-XM_035833784.1	LOC118424973
rna-XM_035833499.1	LOC118424764
rna-XM_035833785.1	LOC118424974
rna-XM_035833466.1	LOC118424737
rna-XM_035833465.1	LOC118424737
rna-XM_035833501.1	LOC118424766
rna-XM_035833508.1	LOC118424772
rna-XM_035833786.1	LOC118424975
rna-XM_035833446.1	LOC118424729
rna-XM_035833787.1	LOC118424976
rna-XM_035833788.1	LOC118424977
rna-XM_035833490.1	LOC118424756
rna-XM_035833479.1	LOC118424747
rna-XM_035833790.1	LOC118424978
rna-XM_035833484.1	LOC118424751
rna-XM_035833791.1	LOC118424979
rna-XM_035833792.1	LOC118424980
rna-XM_035833500.1	LOC118424765
rna-XM_035833793.1	LOC118424981
rna-XM_035833794.1	LOC118424982
rna-XM_035833482.1	LOC118424749
rna-XM_035833481.1	LOC118424749
rna-XM_035833486.1	LOC118424753
rna-XM_035833505.1	LOC118424770
rna-XM_035833795.1	LOC118424983
rna-XM_035833469.1	LOC118424741
rna-XM_035833796.1	LOC118424984
rna-XM_035833798.1	LOC118424985
rna-XM_035833799.1	LOC118424986
rna-XM_035833478.1	LOC118424746
rna-XM_035833800.1	LOC118424987
rna-XM_035833402.1	LOC118424719
rna-XM_035833801.1	LOC118424988
rna-XM_035833802.1	LOC118424989
rna-XM_035833803.1	LOC118424990
rna-XM_035833509.1	LOC118424773
rna-XM_035833805.1	LOC118424991
rna-XM_035833806.1	LOC118424992
rna-XM_035833807.1	LOC118424993
rna-XM_035833507.1	LOC118424771
rna-XM_035833808.1	LOC118424994
rna-XM_035833809.1	LOC118424995
rna-XM_035833427.1	LOC118424725
rna-XM_035833423.1	LOC118424725
rna-XM_035833432.1	LOC118424725
rna-XM_035833429.1	LOC118424725
rna-XM_035833424.1	LOC118424725
rna-XM_035833428.1	LOC118424725
rna-XM_035833422.1	LOC118424725
rna-XM_035833433.1	LOC118424725
rna-XM_035833431.1	LOC118424725
rna-XM_035833430.1	LOC118424725
rna-XM_035833426.1	LOC118424725
rna-XM_035833425.1	LOC118424725
rna-XM_035833443.1	LOC118424725
rna-XM_035833442.1	LOC118424725
rna-XM_035833441.1	LOC118424725
rna-XM_035833440.1	LOC118424725
rna-XM_035833444.1	LOC118424725
rna-XM_035833438.1	LOC118424725
rna-XM_035833437.1	LOC118424725
rna-XM_035833439.1	LOC118424725
rna-XM_035833435.1	LOC118424725
rna-XM_035833434.1	LOC118424725
rna-XM_035833810.1	LOC118424996
rna-XM_035833467.1	LOC118424738
rna-XM_035833489.1	LOC118424755
rna-XM_035833453.1	LOC118424732
rna-XM_035833121.1	LOC118424531
rna-XM_035833119.1	LOC118424531
rna-XM_035833247.1	LOC118424610
rna-XM_035833249.1	LOC118424610
rna-XM_035833248.1	LOC118424610
rna-XM_035831935.1	LOC118423734
rna-XM_035833811.1	LOC118424997
rna-XM_035833813.1	LOC118424998
rna-XM_035833039.1	LOC118424470
rna-XM_035833814.1	LOC118424999
rna-XM_035833815.1	LOC118425000
rna-XM_035832982.1	LOC118424421
rna-XM_035832984.1	LOC118424422
rna-XM_035832985.1	LOC118424422
rna-XM_035832983.1	LOC118424422
rna-XM_035832146.1	LOC118423855
rna-XM_035833816.1	LOC118425001
rna-XM_035833817.1	LOC118425002
rna-XM_035833818.1	LOC118425003
rna-XM_035833820.1	LOC118425004
rna-XM_035833821.1	LOC118425005
rna-XM_035833822.1	LOC118425006
rna-XM_035833823.1	LOC118425008
rna-XM_035833824.1	LOC118425009
rna-XM_035833825.1	LOC118425010
rna-XM_035833826.1	LOC118425011
rna-XM_035833827.1	LOC118425013
rna-XM_035832811.1	LOC118424268
rna-XM_035832808.1	LOC118424266
rna-XM_035832809.1	LOC118424267
rna-XM_035833828.1	LOC118425014
rna-XM_035833829.1	LOC118425015
rna-XM_035833831.1	LOC118425016
rna-XM_035833832.1	LOC118425017
rna-XM_035833833.1	LOC118425018
rna-XM_035833834.1	LOC118425019
rna-XM_035833835.1	LOC118425020
rna-XM_035833836.1	LOC118425021
rna-XM_035833837.1	LOC118425022
rna-XM_035833988.1	LOC118425162
rna-XM_035833838.1	LOC118425024
rna-XM_035832618.1	LOC118424125
rna-XM_035832617.1	LOC118424125
rna-XM_035833839.1	LOC118425025
rna-XM_035832595.1	LOC118424110
rna-XM_035832596.1	LOC118424111
rna-XM_035833313.1	LOC118424656
rna-XM_035833840.1	LOC118425026
rna-XM_035833842.1	LOC118425027
rna-XM_035833259.1	LOC118424618
rna-XM_035832318.1	LOC118423972
rna-XM_035832317.1	LOC118423972
rna-XM_035833843.1	LOC118425028
rna-XM_035833844.1	LOC118425029
rna-XM_035832880.1	LOC118424332
rna-XM_035832881.1	LOC118424332
rna-XM_035832879.1	LOC118424331
rna-XM_035832878.1	LOC118424331
rna-XM_035832971.1	LOC118424411
rna-XM_035832163.1	LOC118423870
rna-XM_035832164.1	LOC118423871
rna-XM_035832165.1	LOC118423872
rna-XM_035832166.1	LOC118423873
rna-XM_035832624.1	LOC118424129
rna-XM_035832625.1	LOC118424129
rna-XM_035833845.1	LOC118425030
rna-XM_035832981.1	LOC118424420
rna-XM_035833846.1	LOC118425031
rna-XM_035833847.1	LOC118425032
rna-XM_035833848.1	LOC118425033
rna-XM_035833230.1	LOC118424593
rna-XM_035833314.1	LOC118424657
rna-XM_035833849.1	LOC118425035
rna-XM_035832918.1	LOC118424369
rna-XM_035832919.1	LOC118424370
rna-XM_035833850.1	LOC118425036
rna-XM_035833851.1	LOC118425037
rna-XM_035833853.1	LOC118425038
rna-XM_035834004.1	LOC118425173
rna-XM_035833263.1	LOC118424621
rna-XM_035832381.1	LOC118424000
rna-XM_035833854.1	LOC118425039
rna-XM_035833855.1	LOC118425040
rna-XM_035833309.1	LOC118424652
rna-XM_035833970.1	LOC118425146
rna-XM_035833856.1	LOC118425041
rna-XM_035831920.1	LOC118423724
rna-XM_035833325.1	LOC118424665
rna-XM_035833857.1	LOC118425042
rna-XM_035833319.1	LOC118424661
rna-XM_035833327.1	LOC118424667
rna-XM_035833326.1	LOC118424666
rna-XM_035833328.1	LOC118424668
rna-XM_035833858.1	LOC118425043
rna-XM_035833321.1	LOC118424663
rna-XM_035833322.1	LOC118424663
rna-XM_035833323.1	LOC118424663
rna-XM_035833324.1	LOC118424663
rna-XM_035833860.1	LOC118425044
rna-XM_035833861.1	LOC118425046
rna-XM_035833862.1	LOC118425047
rna-XM_035833320.1	LOC118424662
rna-XM_035832990.1	LOC118424426
rna-XM_035831947.1	LOC118423743
rna-XM_035831967.1	LOC118423759
rna-XM_035833863.1	LOC118425048
rna-XM_035833123.1	LOC118424533
rna-XM_035833865.1	LOC118425049
rna-XM_035833866.1	LOC118425050
rna-XM_035834005.1	LOC118425174
rna-XM_035834006.1	LOC118425174
rna-XM_035832934.1	LOC118424388
rna-XM_035833295.1	LOC118424640
rna-XM_035833867.1	LOC118425051
rna-XM_035833868.1	LOC118425052
rna-XM_035833869.1	LOC118425053
rna-XM_035833870.1	LOC118425054
rna-XM_035833264.1	LOC118424622
rna-XM_035833265.1	LOC118424622
rna-XM_035832864.1	LOC118424320
rna-XM_035832865.1	LOC118424320
rna-XM_035832867.1	LOC118424320
rna-XM_035833568.1	LOC118424791
rna-XM_035833872.1	LOC118425055
rna-XM_035833873.1	LOC118425056
rna-XM_035833874.1	LOC118425057
rna-XM_035833875.1	LOC118425058
rna-XM_035833876.1	LOC118425059
rna-XM_035833877.1	LOC118425060
rna-XM_035833878.1	LOC118425061
rna-XM_035833880.1	LOC118425062
rna-XM_035833330.1	LOC118424672
rna-XM_035831937.1	LOC118423735
rna-XM_035831936.1	LOC118423735
rna-XM_035833881.1	LOC118425063
rna-XM_035832689.1	LOC118424156
rna-XM_035832688.1	LOC118424156
rna-XM_035833882.1	LOC118425064
rna-XM_035833883.1	LOC118425065
rna-XM_035832295.1	LOC118423962
rna-XM_035832296.1	LOC118423963
rna-XM_035833884.1	LOC118425066
rna-XM_035833885.1	LOC118425067
rna-XM_035833886.1	LOC118425068
rna-XM_035833888.1	LOC118425069
rna-XM_035833889.1	LOC118425070
rna-XM_035833059.1	LOC118424486
rna-XM_035833058.1	LOC118424484
rna-XM_035833057.1	LOC118424484
rna-XM_035832283.1	LOC118423954
rna-XM_035832284.1	LOC118423954
rna-XM_035833674.1	LOC118424867
rna-XM_035833965.1	LOC118425143
rna-XM_035832036.1	LOC118423801
rna-XM_035833083.1	LOC118424504
rna-XM_035833297.1	LOC118424641
rna-XM_035833890.1	LOC118425071
rna-XM_035833331.1	LOC118424673
rna-XM_035833891.1	LOC118425072
rna-XM_035832035.1	LOC118423799
rna-XM_035833573.1	LOC118424794
rna-XM_035833571.1	LOC118424794
rna-XM_035833570.1	LOC118424793
rna-XM_035834014.1	LOC118425181
rna-XM_035833892.1	LOC118425073
rna-XM_035833895.1	LOC118425076
rna-XM_035832757.1	LOC118424217
rna-XM_035832758.1	LOC118424217
rna-XM_035832754.1	LOC118424217
rna-XM_035832755.1	LOC118424217
rna-XM_035832753.1	LOC118424217
rna-XM_035832752.1	LOC118424217
rna-XM_035832756.1	LOC118424217
rna-XM_035834019.1	LOC118425189
rna-XM_035833896.1	LOC118425077
rna-XM_035833897.1	LOC118425078
rna-XM_035833898.1	LOC118425079
rna-XM_035833066.1	LOC118424490
rna-XM_035833065.1	LOC118424490
rna-XM_035833064.1	LOC118424490
rna-XM_035832382.1	LOC118424002
rna-XM_035832383.1	LOC118424002
rna-XM_035833992.1	LOC118425165
rna-XM_035832870.1	LOC118424323
rna-XM_035832869.1	LOC118424322
rna-XM_035833899.1	LOC118425080
rna-XM_035833900.1	LOC118425081
rna-XM_035831994.1	LOC118423774
rna-XM_035833901.1	LOC118425083
rna-XM_035832124.1	LOC118423843
rna-XM_035832122.1	LOC118423841
rna-XM_035833902.1	LOC118425084
rna-XM_035832098.1	LOC118423829
rna-XM_035832117.1	LOC118423836
rna-XM_035832100.1	LOC118423830
rna-XM_035832114.1	LOC118423833
rna-XM_035833904.1	LOC118425085
rna-XM_035832119.1	LOC118423839
rna-XM_035832091.1	LOC118423823
rna-XM_035833905.1	LOC118425086
rna-XM_035832097.1	LOC118423828
rna-XM_035832118.1	LOC118423838
rna-XM_035832116.1	LOC118423835
rna-XM_035832092.1	LOC118423824
rna-XM_035833906.1	LOC118425087
rna-XM_035832088.1	LOC118423821
rna-XM_035832096.1	LOC118423827
rna-XM_035832090.1	LOC118423822
rna-XM_035832089.1	LOC118423822
rna-XM_035832123.1	LOC118423842
rna-XM_035832102.1	LOC118423832
rna-XM_035832103.1	LOC118423832
rna-XM_035832104.1	LOC118423832
rna-XM_035832111.1	LOC118423832
rna-XM_035832110.1	LOC118423832
rna-XM_035832107.1	LOC118423832
rna-XM_035832108.1	LOC118423832
rna-XM_035832113.1	LOC118423832
rna-XM_035832105.1	LOC118423832
rna-XM_035832112.1	LOC118423832
rna-XM_035832106.1	LOC118423832
rna-XM_035833907.1	LOC118425088
rna-XM_035832075.1	LOC118423819
rna-XM_035832072.1	LOC118423819
rna-XM_035832078.1	LOC118423819
rna-XM_035832079.1	LOC118423819
rna-XM_035832083.1	LOC118423819
rna-XM_035832073.1	LOC118423819
rna-XM_035832081.1	LOC118423819
rna-XM_035832087.1	LOC118423819
rna-XM_035832076.1	LOC118423819
rna-XM_035832082.1	LOC118423819
rna-XM_035832084.1	LOC118423819
rna-XM_035832085.1	LOC118423819
rna-XM_035832074.1	LOC118423819
rna-XM_035832077.1	LOC118423819
rna-XM_035832080.1	LOC118423819
rna-XM_035833908.1	LOC118425089
rna-XM_035833909.1	LOC118425090
rna-XM_035833910.1	LOC118425091
rna-XM_035832120.1	LOC118423840
rna-XM_035832101.1	LOC118423831
rna-XM_035832115.1	LOC118423834
rna-XM_035832093.1	LOC118423825
rna-XM_035833266.1	LOC118424623
rna-XM_035831996.1	LOC118423779
rna-XM_035833911.1	LOC118425093
rna-XM_035833912.1	LOC118425094
rna-XM_035833037.1	LOC118424468
rna-XM_035833913.1	LOC118425095
rna-XM_035833915.1	LOC118425096
rna-XM_035832069.1	LOC118423817
rna-XM_035832943.1	LOC118424397
rna-XM_035833916.1	LOC118425097
rna-XM_035833394.1	LOC118424712
rna-XM_035833395.1	LOC118424713
rna-XM_035833013.1	LOC118424445
rna-XM_035833917.1	LOC118425098
rna-XM_035833243.1	LOC118424605
rna-XM_035833569.1	LOC118424792
rna-XM_035832802.1	LOC118424258
rna-XM_035832803.1	LOC118424259
rna-XM_035832600.1	LOC118424114
rna-XM_035832601.1	LOC118424114
rna-XM_035832604.1	LOC118424117
rna-XM_035832603.1	LOC118424117
rna-XM_035832602.1	LOC118424116
rna-XM_035832384.1	LOC118424004
rna-XM_035833918.1	LOC118425099
rna-XM_035833919.1	LOC118425100
rna-XM_035833920.1	LOC118425101
rna-XM_035833921.1	LOC118425102
rna-XM_035831940.1	LOC118423737
rna-XM_035831939.1	LOC118423737
rna-XM_035831941.1	LOC118423737
rna-XM_035833583.1	LOC118424803
rna-XM_035833582.1	LOC118424803
rna-XM_035833612.1	LOC118424817
rna-XM_035833613.1	LOC118424817
rna-XM_035832068.1	LOC118423813
rna-XM_035833626.1	LOC118424824
rna-XM_035833624.1	LOC118424822
rna-XM_035833598.1	LOC118424808
rna-XM_035833616.1	LOC118424818
rna-XM_035833615.1	LOC118424818
rna-XM_035833604.1	LOC118424810
rna-XM_035833602.1	LOC118424810
rna-XM_035833603.1	LOC118424810
rna-XM_035833595.1	LOC118424807
rna-XM_035833593.1	LOC118424807
rna-XM_035833592.1	LOC118424807
rna-XM_035833594.1	LOC118424807
rna-XM_035833596.1	LOC118424807
rna-XM_035833597.1	LOC118424807
rna-XM_035833611.1	LOC118424816
rna-XM_035833586.1	LOC118424805
rna-XM_035833587.1	LOC118424805
rna-XM_035833585.1	LOC118424805
rna-XM_035833588.1	LOC118424805
rna-XM_035833589.1	LOC118424805
rna-XM_035833590.1	LOC118424805
rna-XM_035833618.1	LOC118424820
rna-XM_035833625.1	LOC118424823
rna-XM_035833606.1	LOC118424812
rna-XM_035833607.1	LOC118424813
rna-XM_035833605.1	LOC118424811
rna-XM_035833600.1	LOC118424809
rna-XM_035833599.1	LOC118424809
rna-XM_035833584.1	LOC118424804
rna-XM_035833581.1	LOC118424802
rna-XM_035833617.1	LOC118424819
rna-XM_035833620.1	LOC118424821
rna-XM_035833619.1	LOC118424821
rna-XM_035833621.1	LOC118424821
rna-XM_035833622.1	LOC118424821
rna-XM_035833922.1	LOC118425104
rna-XM_035832975.1	LOC118424415
rna-XM_035833923.1	LOC118425105
rna-XM_035833026.1	LOC118424457
rna-XM_035833025.1	LOC118424457
rna-XM_035833924.1	LOC118425106
rna-XM_035833391.1	LOC118424709
rna-XM_035833926.1	LOC118425107
rna-XM_035833379.1	LOC118424699
rna-XM_035833378.1	LOC118424699
rna-XM_035833381.1	LOC118424700
rna-XM_035833380.1	LOC118424700
rna-XM_035833927.1	LOC118425108
rna-XM_035833633.1	LOC118424833
rna-XM_035833928.1	LOC118425109
rna-XM_035834008.1	LOC118425177
rna-XM_035831993.1	LOC118423773
rna-XM_035833993.1	LOC118425166
rna-XM_035832806.1	LOC118424262
rna-XM_035833966.1	LOC118425144
rna-XM_035832844.1	LOC118424296
rna-XM_035832846.1	LOC118424298
rna-XM_035832845.1	LOC118424297
rna-XM_035832847.1	LOC118424302
rna-XM_035831922.1	LOC118423727
rna-XM_035833929.1	LOC118425110
rna-XM_035833930.1	LOC118425111
rna-XM_035833672.1	LOC118424865
rna-XM_035833931.1	LOC118425112
rna-XM_035832162.1	LOC118423869
rna-XM_035833932.1	LOC118425113
rna-XM_035833933.1	LOC118425116
rna-XM_035832160.1	LOC118423867
rna-XM_035832158.1	LOC118423867
rna-XM_035832161.1	LOC118423868
rna-XM_035833934.1	LOC118425117
rna-XM_035833575.1	LOC118424797
rna-XM_035833935.1	LOC118425118
rna-XM_035833239.1	LOC118424601
rna-XM_035833242.1	LOC118424603
rna-XM_035833937.1	LOC118425119
rna-XM_035833938.1	LOC118425120
rna-XM_035833670.1	LOC118424864
rna-XM_035833387.1	LOC118424705
rna-XM_035833939.1	LOC118425121
rna-XM_035833096.1	LOC118424517
rna-XM_035833940.1	LOC118425122
rna-XM_035833941.1	LOC118425123
rna-XM_035833943.1	LOC118425124
rna-XM_035833400.1	LOC118424718
rna-XM_035833576.1	LOC118424798
rna-XM_035833284.1	LOC118424630
rna-XM_035833283.1	LOC118424630
rna-XM_035833944.1	LOC118425125
rna-XM_035833945.1	LOC118425126
rna-XM_035832850.1	LOC118424305
rna-XM_035833979.1	LOC118425154
rna-XM_035833980.1	LOC118425154
rna-XM_035833946.1	LOC118425127
rna-XM_035833637.1	LOC118424838
rna-XM_035834007.1	LOC118425176
rna-XM_035833947.1	LOC118425128
rna-XM_035832955.1	LOC118424400
rna-XM_035832954.1	LOC118424400
rna-XM_035833668.1	LOC118424862
rna-XM_035835600.1	LOC118426301
rna-XM_035836197.1	LOC118426676
rna-XM_035834551.1	LOC118425604
rna-XM_035835355.1	LOC118426096
rna-XM_035836198.1	LOC118426677
rna-XM_035836200.1	LOC118426678
rna-XM_035836199.1	LOC118426678
rna-XM_035835356.1	LOC118426097
rna-XM_035836202.1	LOC118426680
rna-XM_035836201.1	LOC118426679
rna-XM_035836203.1	LOC118426682
rna-XM_035836204.1	LOC118426683
rna-XM_035836205.1	LOC118426684
rna-XM_035835357.1	LOC118426099
rna-XM_035836207.1	LOC118426685
rna-XM_035835358.1	LOC118426100
rna-XM_035836209.1	LOC118426686
rna-XM_035836208.1	LOC118426686
rna-XM_035836210.1	LOC118426686
rna-XM_035836211.1	LOC118426687
rna-XM_035836212.1	LOC118426689
rna-XM_035836216.1	LOC118426690
rna-XM_035836213.1	LOC118426690
rna-XM_035836218.1	LOC118426690
rna-XM_035836217.1	LOC118426690
rna-XM_035836220.1	LOC118426692
rna-XM_035836219.1	LOC118426691
rna-XM_035836221.1	LOC118426693
rna-XM_035836222.1	LOC118426694
rna-XM_035836225.1	LOC118426696
rna-XM_035836226.1	LOC118426697
rna-XM_035836224.1	LOC118426695
rna-XM_035836227.1	LOC118426698
rna-XM_035836230.1	LOC118426700
rna-XM_035836229.1	LOC118426700
rna-XM_035836228.1	LOC118426699
rna-XM_035836234.1	LOC118426702
rna-XM_035836232.1	LOC118426702
rna-XM_035836233.1	LOC118426702
rna-XM_035836235.1	LOC118426703
rna-XM_035835359.1	LOC118426101
rna-XM_035834995.1	LOC118425865
rna-XM_035834994.1	LOC118425865
rna-XM_035834993.1	LOC118425865
rna-XM_035834996.1	LOC118425865
rna-XM_035834998.1	LOC118425868
rna-XM_035835000.1	LOC118425870
rna-XM_035835002.1	LOC118425871
rna-XM_035834992.1	LOC118425864
rna-XM_035834997.1	LOC118425866
rna-XM_035834999.1	LOC118425869
