Orthogroup	ORYLA	XENTR
OG0002504	ORYLA03962, ORYLA03750	XENTR07118
OG0002505	ORYLA07785	XENTR00934
OG0002506	ORYLA11317, ORYLA11316, ORYLA10491	XENTR11712
OG0002506	ORYLA18978	XENTR05544
OG0002507	ORYLA07147	XENTR04668, XENTR13282
OG0002508	ORYLA04003, ORYLA03237	XENTR10196
OG0002509	ORYLA05102	XENTR15346
OG0002510	ORYLA03417	XENTR13486
OG0002511	ORYLA01762	XENTR03365, XENTR03366
OG0002511	ORYLA09776	XENTR08403
OG0002512	ORYLA09500	XENTR00923
OG0002514	ORYLA15810, ORYLA13991	XENTR11380
OG0002514	ORYLA16347	XENTR10039, XENTR12680
OG0002516	ORYLA03425	XENTR02644
OG0002517	ORYLA20063, ORYLA20062	XENTR01689, XENTR01691, XENTR01690
OG0002517	ORYLA08194	XENTR06913
OG0002518	ORYLA14184	XENTR16754, XENTR16755
OG0002519	ORYLA03921	XENTR06434
OG0002519	ORYLA12249	XENTR00894, XENTR00893
OG0002520	ORYLA01513	XENTR16161
OG0002520	ORYLA00444	XENTR11725
OG0002522	ORYLA19791	XENTR04071
OG0002523	ORYLA14147	XENTR18468
OG0002523	ORYLA15698	XENTR15750
OG0002524	ORYLA02279	XENTR10321
OG0002524	ORYLA03607	XENTR11155
OG0002525	ORYLA11560	XENTR04134
OG0002525	ORYLA03131	XENTR16248
OG0002526	ORYLA08708	XENTR18843
OG0002527	ORYLA06375	XENTR09927
OG0002528	ORYLA01158	XENTR13773
OG0002529	ORYLA18875	XENTR03254
OG0002530	ORYLA18063	XENTR00564
OG0002530	ORYLA12134, ORYLA12135, ORYLA14668	XENTR12121
OG0002531	ORYLA00107, ORYLA05239	XENTR07496
OG0002531	ORYLA08681	XENTR09048
OG0002532	ORYLA08319	XENTR07408, XENTR07406, XENTR07407
OG0002533	ORYLA03460	XENTR06540
OG0002534	ORYLA14793, ORYLA12638	XENTR10061
OG0002534	ORYLA06193	XENTR19266
OG0002535	ORYLA02470, ORYLA17324	XENTR04335
OG0002536	ORYLA20048	XENTR09217
OG0002536	ORYLA07334	XENTR08758
OG0002536	ORYLA17752	XENTR02692
OG0002537	ORYLA16706, ORYLA00884	XENTR01807
OG0002538	ORYLA08631	XENTR10381
OG0002540	ORYLA19946	XENTR12727
OG0002540	ORYLA02188	XENTR08197
OG0002541	ORYLA10847	XENTR17249
OG0002542	ORYLA09020	XENTR02923
OG0002542	ORYLA16196, ORYLA14360	XENTR13960, XENTR03763
OG0002543	ORYLA19583, ORYLA02866	XENTR00842
OG0002545	ORYLA15692	XENTR13316
OG0002545	ORYLA11215, ORYLA15017	XENTR06400
OG0002547	ORYLA11405	XENTR07983
OG0002548	ORYLA03069	XENTR11978
OG0002549	ORYLA06929, ORYLA03340	XENTR03082
OG0002550	ORYLA00846, ORYLA07406	XENTR12637
OG0002551	ORYLA00960	XENTR14171
OG0002551	ORYLA03882	XENTR07537
OG0002551	ORYLA12041	XENTR04894
OG0002552	ORYLA06056	XENTR06745
OG0002552	ORYLA12609, ORYLA12610, ORYLA14817	XENTR08130
OG0002553	ORYLA17488, ORYLA02625	XENTR05088
OG0002554	ORYLA02193	XENTR02163
OG0002554	ORYLA07494	XENTR12428
OG0002555	ORYLA10142	XENTR03864
OG0002556	ORYLA09738, ORYLA10716	XENTR03700
OG0002557	ORYLA18369, ORYLA01908	XENTR17200
OG0002557	ORYLA13544	XENTR15926
OG0002558	ORYLA18590	XENTR00183, XENTR15308
OG0002559	ORYLA01294	XENTR07448
OG0002560	ORYLA18145, ORYLA02931	XENTR09666
OG0002561	ORYLA19312	XENTR10163
OG0002562	ORYLA17234	XENTR04290
OG0002562	ORYLA13205	XENTR11943
OG0002563	ORYLA20447	XENTR03654
OG0002563	ORYLA03597	XENTR17265
OG0002564	ORYLA07814, ORYLA07815, ORYLA17199	XENTR18727
OG0002565	ORYLA15639	XENTR13021
OG0002566	ORYLA19198	XENTR07442
OG0002567	ORYLA15827	XENTR08378
OG0002568	ORYLA13543	XENTR12169
OG0002568	ORYLA03208	XENTR17887
OG0002569	ORYLA04215	XENTR14337
OG0002570	ORYLA19454	XENTR02508
OG0002571	ORYLA08361	XENTR01668
OG0002571	ORYLA07731	XENTR05634
OG0002572	ORYLA11187	XENTR00390
OG0002572	ORYLA17174	XENTR05436
OG0002573	ORYLA18246	XENTR01832
OG0002574	ORYLA11393	XENTR11279
OG0002576	ORYLA11834	XENTR07867
OG0002578	ORYLA12497	XENTR18940, XENTR09934
OG0002579	ORYLA01793	XENTR14799
OG0002579	ORYLA16404	XENTR06911
OG0002586	ORYLA18570	XENTR05859, XENTR04730, XENTR13264, XENTR05854, XENTR13269, XENTR13270, XENTR05860, XENTR13257, XENTR13266, XENTR18873, XENTR13272, XENTR13256, XENTR05853, XENTR05849, XENTR13273, XENTR13258, XENTR13274, XENTR13261, XENTR13259, XENTR13262, XENTR05851, XENTR13263, XENTR13267, XENTR13265, XENTR13260, XENTR13271, XENTR13268, XENTR05852, XENTR05858, XENTR13255, XENTR05850, XENTR04729, XENTR04728, XENTR04283, XENTR05856, XENTR04281, XENTR19022, XENTR04280, XENTR04284, XENTR04279, XENTR04285, XENTR05855, XENTR04282, XENTR04286
OG0002587	ORYLA15468	XENTR02962
OG0002587	ORYLA02200	XENTR08363
OG0002589	ORYLA19751	XENTR15300
OG0002590	ORYLA13964	XENTR02492
OG0002592	ORYLA17742	XENTR01914
OG0002593	ORYLA09462	XENTR09419
OG0002593	ORYLA08214	XENTR02988
OG0002594	ORYLA12400	XENTR03750
OG0002594	ORYLA06743	XENTR15912
OG0002595	ORYLA16973	XENTR00122
OG0002595	ORYLA07808, ORYLA16665	XENTR13841
OG0002598	ORYLA13242	XENTR00361, XENTR00360
OG0002598	ORYLA06645, ORYLA17458	XENTR06999
OG0002599	ORYLA14396	XENTR14546
OG0002599	ORYLA14273	XENTR07040
OG0002601	ORYLA04795	XENTR09945
OG0002601	ORYLA11234	XENTR10108
OG0002602	ORYLA18348	XENTR13735
OG0002602	ORYLA16533	XENTR16270
OG0002604	ORYLA02835	XENTR04277, XENTR19124
OG0002605	ORYLA06378	XENTR04671
OG0002607	ORYLA14808	XENTR10431, XENTR10430
OG0002608	ORYLA10964	XENTR13670
OG0002609	ORYLA02468	XENTR08636, XENTR08635
OG0002610	ORYLA07078, ORYLA09028	XENTR17304
OG0002611	ORYLA06410	XENTR06282
OG0002611	ORYLA15703	XENTR03811
OG0002612	ORYLA13437, ORYLA14479	XENTR11127
OG0002614	ORYLA09063	XENTR09336
OG0002614	ORYLA19245, ORYLA19244	XENTR02999
OG0002615	ORYLA05066	XENTR08851
OG0002615	ORYLA04319	XENTR02180, XENTR02181, XENTR02197, XENTR01626
OG0002616	ORYLA04635	XENTR08667
OG0002617	ORYLA03861	XENTR07545, XENTR07546
OG0002618	ORYLA16976	XENTR00130
OG0002619	ORYLA12081	XENTR05300
OG0002620	ORYLA18151	XENTR13161, XENTR13162
OG0002620	ORYLA13287	XENTR01313
OG0002622	ORYLA00301	XENTR05485, XENTR05484
OG0002622	ORYLA12781	XENTR05486
OG0002624	ORYLA05531	XENTR17532
OG0002625	ORYLA11572	XENTR00160
OG0002628	ORYLA13188, ORYLA06600	XENTR01310
OG0002628	ORYLA18011, ORYLA02870	XENTR09673
OG0002629	ORYLA15355	XENTR01328
OG0002630	ORYLA09064	XENTR09334
OG0002631	ORYLA10026	XENTR10776, XENTR10774, XENTR10777
OG0002632	ORYLA14670	XENTR12124
OG0002633	ORYLA10087	XENTR10955
OG0002634	ORYLA19984	XENTR02674
OG0002635	ORYLA10332	XENTR05475
OG0002635	ORYLA10385	XENTR06061
OG0002635	ORYLA05341, ORYLA05342	XENTR03497
OG0002636	ORYLA01876, ORYLA05794	XENTR11187, XENTR11186
OG0002637	ORYLA00336	XENTR16247, XENTR16246
OG0002638	ORYLA05737	XENTR18642
OG0002640	ORYLA04136	XENTR10787
OG0002641	ORYLA15178	XENTR00491
OG0002641	ORYLA02214	XENTR13077
OG0002641	ORYLA18210	XENTR02502
OG0002642	ORYLA19461, ORYLA08192	XENTR06919
OG0002642	ORYLA16418	XENTR01959
OG0002643	ORYLA01997	XENTR01733
OG0002644	ORYLA09932, ORYLA08726	XENTR03973
OG0002644	ORYLA07585	XENTR14388
OG0002646	ORYLA14734	XENTR16009
OG0002647	ORYLA18947	XENTR08290
OG0002648	ORYLA12026	XENTR00459
OG0002648	ORYLA02001	XENTR12947
OG0002649	ORYLA02709	XENTR01936
OG0002649	ORYLA00760	XENTR08644
OG0002651	ORYLA12710	XENTR07624
OG0002652	ORYLA12314	XENTR03749, XENTR10217
OG0002653	ORYLA00669	XENTR00850
OG0002653	ORYLA01138	XENTR00846
OG0002655	ORYLA14904	XENTR10045
OG0002656	ORYLA16439	XENTR16931
OG0002657	ORYLA05602	XENTR02298
OG0002657	ORYLA16108	XENTR05233
OG0002658	ORYLA05776	XENTR06758
OG0002658	ORYLA08519	XENTR07235, XENTR07234
OG0002659	ORYLA19731	XENTR05178
OG0002660	ORYLA20162	XENTR17114, XENTR17113
OG0002661	ORYLA10880	XENTR17775
OG0002662	ORYLA07745	XENTR04816
OG0002663	ORYLA04120	XENTR05765
OG0002664	ORYLA07705	XENTR15818
OG0002664	ORYLA13212	XENTR11545
OG0002665	ORYLA01115	XENTR15988
OG0002666	ORYLA18360, ORYLA18361	XENTR12989
OG0002667	ORYLA02728	XENTR15408
OG0002667	ORYLA06781, ORYLA12965	XENTR07787
OG0002669	ORYLA03111	XENTR12334
OG0002670	ORYLA10125	XENTR09001
OG0002671	ORYLA12653	XENTR05883
OG0002671	ORYLA16152	XENTR02955
OG0002671	ORYLA02005, ORYLA20373	XENTR08346
OG0002672	ORYLA11463	XENTR18644
OG0002673	ORYLA04834	XENTR09520
OG0002673	ORYLA10791	XENTR08050
OG0002675	ORYLA13338, ORYLA07001	XENTR08166
OG0002677	ORYLA16626	XENTR09797
OG0002678	ORYLA07464	XENTR12167
OG0002679	ORYLA03423	XENTR03087, XENTR03088
OG0002679	ORYLA05872	XENTR16063
OG0002681	ORYLA03754, ORYLA04305	XENTR13339
OG0002683	ORYLA00261	XENTR11456
OG0002683	ORYLA07021, ORYLA13641	XENTR00050
OG0002685	ORYLA09138	XENTR17715, XENTR17714
OG0002688	ORYLA09120	XENTR14633
OG0002688	ORYLA00939	XENTR03467
OG0002689	ORYLA09830	XENTR03447, XENTR01159, XENTR07801, XENTR12204, XENTR16761, XENTR08912, XENTR02337, XENTR18839, XENTR09740, XENTR13319, XENTR04029, XENTR11046, XENTR18331, XENTR12018, XENTR14229, XENTR10231, XENTR00643, XENTR19258, XENTR01219, XENTR18328, XENTR18509, XENTR13323, XENTR03531, XENTR06096, XENTR14004, XENTR14003, XENTR17347, XENTR18729, XENTR14005, XENTR09012, XENTR18307, XENTR13019, XENTR14161, XENTR11079, XENTR16738, XENTR11653
OG0002703	ORYLA04262	XENTR02629
OG0002703	ORYLA05910	XENTR08236
OG0002705	ORYLA12908	XENTR15379
OG0002705	ORYLA02396	XENTR04743
OG0002706	ORYLA19542	XENTR01378
OG0002706	ORYLA19543	XENTR01376
OG0002707	ORYLA04757	XENTR12775
OG0002707	ORYLA11595, ORYLA10458	XENTR03852
OG0002708	ORYLA11930	XENTR05903
OG0002710	ORYLA13658	XENTR15727
OG0002710	ORYLA12679	XENTR10069
OG0002711	ORYLA09750	XENTR01059
OG0002711	ORYLA07087	XENTR00009
OG0002712	ORYLA07981	XENTR01793
OG0002715	ORYLA14520	XENTR06007
OG0002716	ORYLA07796	XENTR00957
OG0002717	ORYLA03883	XENTR07538
OG0002717	ORYLA00959	XENTR14170
OG0002718	ORYLA15396	XENTR14481
OG0002719	ORYLA09758	XENTR04203
OG0002720	ORYLA14256	XENTR02479
OG0002721	ORYLA05835	XENTR19220, XENTR13649
OG0002722	ORYLA10461	XENTR03855
OG0002723	ORYLA03834, ORYLA03835	XENTR14773
OG0002723	ORYLA07370	XENTR14110
OG0002723	ORYLA11739	XENTR00199
OG0002724	ORYLA00721	XENTR09789
OG0002726	ORYLA07332	XENTR04881
OG0002726	ORYLA08157	XENTR07286
OG0002727	ORYLA19511	XENTR07447
OG0002728	ORYLA03244	XENTR13307, XENTR13308
OG0002729	ORYLA09551	XENTR10582
OG0002730	ORYLA05316	XENTR01267, XENTR01266
OG0002730	ORYLA03165	XENTR12536
OG0002731	ORYLA18153, ORYLA02872	XENTR09306
OG0002732	ORYLA04732	XENTR09571
OG0002732	ORYLA07647	XENTR11093
OG0002734	ORYLA04872	XENTR07485
OG0002734	ORYLA11966	XENTR18286
OG0002735	ORYLA09471	XENTR07108
OG0002735	ORYLA16461, ORYLA05934	XENTR12263
OG0002736	ORYLA08695, ORYLA09582	XENTR10767, XENTR10766
OG0002738	ORYLA08350	XENTR09791
OG0002738	ORYLA00591	XENTR01391
OG0002739	ORYLA12804	XENTR05504
OG0002740	ORYLA00750	XENTR12910
OG0002740	ORYLA01841	XENTR11462
OG0002741	ORYLA12192	XENTR08119
OG0002741	ORYLA06061	XENTR09682
OG0002742	ORYLA04963	XENTR06700
OG0002742	ORYLA00437	XENTR14219
OG0002743	ORYLA19035, ORYLA09902	XENTR03347, XENTR05375
OG0002744	ORYLA18974	XENTR09928
OG0002744	ORYLA02610	XENTR07749
OG0002745	ORYLA00687	XENTR09799, XENTR09800
OG0002746	ORYLA05943	XENTR12491
OG0002747	ORYLA19242	XENTR15530
OG0002747	ORYLA02887	XENTR12004
OG0002748	ORYLA02879	XENTR06789
OG0002749	ORYLA09355, ORYLA08642	XENTR10274
OG0002750	ORYLA03923	XENTR13044
OG0002751	ORYLA17875	XENTR00851
OG0002752	ORYLA09106	XENTR04386
OG0002753	ORYLA14155	XENTR11296
OG0002753	ORYLA11165	XENTR02867
OG0002754	ORYLA18568	XENTR03983
OG0002755	ORYLA19322	XENTR08690, XENTR08689
OG0002757	ORYLA00322, ORYLA00321	XENTR12168
OG0002758	ORYLA17536	XENTR04566
OG0002759	ORYLA09586, ORYLA09585	XENTR10768
OG0002760	ORYLA10884	XENTR00378
OG0002761	ORYLA17179	XENTR17764, XENTR17624
OG0002762	ORYLA14042	XENTR01231
OG0002762	ORYLA10843	XENTR14321
OG0002763	ORYLA08239	XENTR10839
OG0002765	ORYLA15145, ORYLA12027	XENTR17842, XENTR00480
OG0002766	ORYLA10349	XENTR08503
OG0002767	ORYLA04026, ORYLA00357	XENTR04364, XENTR04365
OG0002767	ORYLA00358	XENTR03484
OG0002768	ORYLA02309, ORYLA11235	XENTR10109
OG0002769	ORYLA17227, ORYLA02552	XENTR11590
OG0002769	ORYLA12217	XENTR07696
OG0002771	ORYLA12518	XENTR00192
OG0002772	ORYLA12777	XENTR11948, XENTR11949
OG0002773	ORYLA19216	XENTR12292, XENTR12291
OG0002774	ORYLA13210	XENTR11548
OG0002774	ORYLA12404	XENTR10278
OG0002775	ORYLA10242	XENTR10960
OG0002775	ORYLA10244, ORYLA08215	XENTR10961
OG0002776	ORYLA01308	XENTR09728
OG0002777	ORYLA14740, ORYLA10885	XENTR11797
OG0002781	ORYLA16475	XENTR16799
OG0002781	ORYLA16109	XENTR05234
OG0002782	ORYLA04664, ORYLA18620	XENTR00623
OG0002783	ORYLA02442	XENTR12146
OG0002785	ORYLA06284	XENTR00059
OG0002785	ORYLA17343, ORYLA02417	XENTR05827
OG0002786	ORYLA06176	XENTR11442
OG0002786	ORYLA14979	XENTR03121
OG0002786	ORYLA12999, ORYLA12998, ORYLA17650	XENTR03426
OG0002788	ORYLA14654	XENTR09878, XENTR09877, XENTR04431
OG0002791	ORYLA16596, ORYLA00875, ORYLA00876	XENTR06517
OG0002791	ORYLA12968	XENTR03920
OG0002793	ORYLA07270	XENTR12803
OG0002794	ORYLA06923	XENTR00100
OG0002795	ORYLA12451	XENTR01455
OG0002795	ORYLA19180	XENTR06774
OG0002797	ORYLA05207, ORYLA05210, ORYLA05209, ORYLA05208, ORYLA05211, ORYLA05206	XENTR05899
OG0002799	ORYLA16295	XENTR17773, XENTR17772
OG0002803	ORYLA01544	XENTR17490
OG0002803	ORYLA07649	XENTR11096
OG0002811	ORYLA14627	XENTR10804
OG0002812	ORYLA02302	XENTR05800
OG0002812	ORYLA13564, ORYLA06285	XENTR00060
OG0002813	ORYLA13821	XENTR02963
OG0002813	ORYLA02183	XENTR08358
OG0002813	ORYLA20283	XENTR06637
OG0002814	ORYLA04993, ORYLA08092	XENTR07560
OG0002815	ORYLA05986	XENTR11891
OG0002815	ORYLA10370, ORYLA11417	XENTR04234
OG0002816	ORYLA13033, ORYLA06757	XENTR00002
OG0002817	ORYLA10713, ORYLA11993	XENTR12101
OG0002818	ORYLA15484	XENTR13155
OG0002818	ORYLA15048	XENTR06391
OG0002819	ORYLA07493	XENTR03528, XENTR03527
OG0002819	ORYLA08859	XENTR07682
OG0002819	ORYLA14483	XENTR02780
OG0002819	ORYLA15630	XENTR12912
OG0002821	ORYLA06382	XENTR05879
OG0002822	ORYLA16971	XENTR00124
OG0002822	ORYLA16668, ORYLA07807	XENTR13843
OG0002824	ORYLA06204	XENTR13061
OG0002825	ORYLA11065	XENTR11515
OG0002825	ORYLA12342	XENTR10143
OG0002826	ORYLA11355	XENTR09079
OG0002826	ORYLA03113	XENTR12650
OG0002827	ORYLA11598	XENTR09149
OG0002828	ORYLA03128	XENTR06020
OG0002829	ORYLA16753	XENTR01838
OG0002830	ORYLA11471, ORYLA10187	XENTR03825
OG0002831	ORYLA15327	XENTR16010
OG0002832	ORYLA06314	XENTR04640
OG0002833	ORYLA08022	XENTR11335
OG0002834	ORYLA17481	XENTR17541
OG0002835	ORYLA05983, ORYLA02044	XENTR11887
OG0002836	ORYLA03764	XENTR03259
OG0002837	ORYLA09113	XENTR15959
OG0002837	ORYLA07584	XENTR00684
OG0002839	ORYLA05647	XENTR15634
OG0002840	ORYLA12723	XENTR07275
OG0002840	ORYLA13362	XENTR17810
OG0002841	ORYLA11075	XENTR00738
OG0002842	ORYLA02771	XENTR14759
OG0002842	ORYLA13461	XENTR00342
OG0002843	ORYLA17609	XENTR01142
OG0002844	ORYLA20136	XENTR02808
OG0002845	ORYLA12140	XENTR05284, XENTR19219
OG0002846	ORYLA10441	XENTR01052
OG0002847	ORYLA19257	XENTR01188
OG0002848	ORYLA08986	XENTR02131
OG0002849	ORYLA14814, ORYLA12422	XENTR14137
OG0002849	ORYLA01616	XENTR18580
OG0002850	ORYLA03637	XENTR03096
OG0002851	ORYLA04060	XENTR11403
OG0002851	ORYLA10594	XENTR00147
OG0002853	ORYLA02715	XENTR13696
OG0002855	ORYLA03649	XENTR05794
OG0002856	ORYLA06874, ORYLA12811	XENTR08107
OG0002856	ORYLA02096	XENTR18618
OG0002857	ORYLA00929	XENTR04246
OG0002858	ORYLA01755	XENTR10468, XENTR10467
OG0002858	ORYLA12296	XENTR03717
OG0002859	ORYLA07035	XENTR04627
OG0002860	ORYLA16257	XENTR01789
OG0002861	ORYLA12105	XENTR09850
OG0002862	ORYLA04015	XENTR15885
OG0002862	ORYLA05434, ORYLA05308	XENTR11393
OG0002863	ORYLA17400	XENTR13703
OG0002864	ORYLA07144, ORYLA07143	XENTR13804
OG0002865	ORYLA10366	XENTR18512
OG0002866	ORYLA02748	XENTR04723
OG0002866	ORYLA16564	XENTR13209
OG0002868	ORYLA17446	XENTR02779
OG0002869	ORYLA13866, ORYLA16223	XENTR08439
OG0002870	ORYLA10371	XENTR04233
OG0002871	ORYLA15130	XENTR09869
OG0002873	ORYLA19407	XENTR12525
OG0002874	ORYLA15908	XENTR11119
OG0002874	ORYLA14760	XENTR06615
OG0002875	ORYLA11748	XENTR07629
OG0002876	ORYLA08640	XENTR10826
OG0002876	ORYLA04839	XENTR08160
OG0002877	ORYLA13198	XENTR08111
OG0002878	ORYLA20310	XENTR13568
OG0002878	ORYLA05630	XENTR15797
OG0002879	ORYLA12228	XENTR07894
OG0002879	ORYLA10562	XENTR12756
OG0002880	ORYLA06975	XENTR04522
OG0002880	ORYLA20238	XENTR13334
OG0002880	ORYLA11943	XENTR09153
OG0002881	ORYLA19373, ORYLA20134	XENTR05556
OG0002883	ORYLA12507	XENTR07570
OG0002884	ORYLA20174	XENTR16780
OG0002887	ORYLA02731	XENTR04718, XENTR04717
OG0002888	ORYLA16529	XENTR01004
OG0002889	ORYLA14307	XENTR09659
OG0002889	ORYLA10855	XENTR10801
OG0002890	ORYLA15943, ORYLA14281, ORYLA05398	XENTR02150
OG0002891	ORYLA16619	XENTR06504
OG0002892	ORYLA16578	XENTR15871
OG0002892	ORYLA12974	XENTR11956
OG0002892	ORYLA17244, ORYLA02493	XENTR06173
OG0002893	ORYLA09714	XENTR15094
OG0002894	ORYLA04778, ORYLA10079, ORYLA05303	XENTR09951
OG0002895	ORYLA11053	XENTR10722
OG0002895	ORYLA14341	XENTR13295
OG0002896	ORYLA09565	XENTR18124
OG0002897	ORYLA08407	XENTR08807
OG0002898	ORYLA00671, ORYLA00670	XENTR03296
OG0002899	ORYLA05880	XENTR15290
OG0002899	ORYLA13052	XENTR00294
OG0002900	ORYLA14973	XENTR01428
OG0002900	ORYLA02100	XENTR17889
OG0002902	ORYLA16725, ORYLA07802	XENTR00980, XENTR00979
OG0002903	ORYLA20427	XENTR05644
OG0002905	ORYLA15649	XENTR08061
OG0002905	ORYLA07137	XENTR00262
OG0002907	ORYLA02959	XENTR03427
OG0002907	ORYLA14978	XENTR03122
OG0002908	ORYLA16113	XENTR07223
OG0002909	ORYLA15541	XENTR07054
OG0002909	ORYLA10906	XENTR02377
OG0002910	ORYLA10834	XENTR08951
OG0002911	ORYLA05286	XENTR14212
OG0002911	ORYLA17637	XENTR02243, XENTR02244
OG0002912	ORYLA12570	XENTR05049
OG0002913	ORYLA09301, ORYLA06966	XENTR02916
OG0002913	ORYLA01437	XENTR02037, XENTR02036
OG0002915	ORYLA15159, ORYLA06424	XENTR15678
OG0002916	ORYLA12904	XENTR15380
OG0002916	ORYLA02397	XENTR04744
OG0002917	ORYLA03614	XENTR03199
OG0002919	ORYLA12045	XENTR01477
OG0002919	ORYLA13148	XENTR14061
OG0002921	ORYLA16247	XENTR14977
OG0002922	ORYLA17370	XENTR02242
OG0002923	ORYLA02176	XENTR05145
OG0002923	ORYLA15614	XENTR02489
OG0002924	ORYLA12165, ORYLA14888	XENTR11259
OG0002924	ORYLA02522, ORYLA02521	XENTR08327
OG0002925	ORYLA05522, ORYLA14140, ORYLA01643	XENTR00245
OG0002926	ORYLA02418	XENTR05828
OG0002926	ORYLA12816	XENTR08104
OG0002929	ORYLA11115	XENTR05988
OG0002929	ORYLA15722	XENTR13159
OG0002930	ORYLA19104	XENTR12523
OG0002930	ORYLA13876, ORYLA15609	XENTR05684
OG0002930	ORYLA16641, ORYLA08183	XENTR09135
OG0002930	ORYLA17037, ORYLA17036, ORYLA00291	XENTR01269
OG0002931	ORYLA11036	XENTR16292
OG0002931	ORYLA14528, ORYLA14527	XENTR06017
OG0002931	ORYLA12002	XENTR03066
OG0002932	ORYLA01686	XENTR05013
OG0002932	ORYLA05142	XENTR08083
OG0002934	ORYLA08524	XENTR02714
OG0002934	ORYLA08521, ORYLA08522	XENTR02716
OG0002944	ORYLA11503	XENTR03625
OG0002944	ORYLA15960, ORYLA09073	XENTR09325
OG0002945	ORYLA00078	XENTR16676
OG0002946	ORYLA08309, ORYLA16682	XENTR15229
OG0002947	ORYLA18625	XENTR10595
OG0002948	ORYLA20132	XENTR19009
OG0002949	ORYLA05800	XENTR05420
OG0002952	ORYLA04612	XENTR01620
OG0002953	ORYLA13902	XENTR17933, XENTR17932
OG0002954	ORYLA12023	XENTR04437
OG0002954	ORYLA15359	XENTR11796
OG0002955	ORYLA10112	XENTR03055
OG0002956	ORYLA13006, ORYLA06858	XENTR11938
OG0002957	ORYLA09640	XENTR06187
OG0002959	ORYLA11532	XENTR15400
OG0002959	ORYLA10475	XENTR12100
OG0002960	ORYLA01661	XENTR12922
OG0002961	ORYLA11825	XENTR11693
OG0002962	ORYLA19692	XENTR07404
OG0002962	ORYLA16540	XENTR13997
OG0002964	ORYLA00048, ORYLA16902	XENTR07402
OG0002965	ORYLA05184	XENTR07283
OG0002966	ORYLA02492	XENTR06174
OG0002967	ORYLA03303, ORYLA04206	XENTR06032
OG0002968	ORYLA02038	XENTR17755
OG0002969	ORYLA07908	XENTR14194
OG0002971	ORYLA20367	XENTR11852, XENTR11853
OG0002971	ORYLA05979	XENTR13592, XENTR13593
OG0002971	ORYLA05520	XENTR14345, XENTR14344
OG0002973	ORYLA14521	XENTR06006
OG0002973	ORYLA18854	XENTR12884
OG0002974	ORYLA05639	XENTR15000
OG0002974	ORYLA12657	XENTR15123
OG0002975	ORYLA10560	XENTR11363
OG0002976	ORYLA17659	XENTR14081
OG0002977	ORYLA03469	XENTR09457
OG0002978	ORYLA01067	XENTR14104
OG0002978	ORYLA11348	XENTR12528
OG0002978	ORYLA10261	XENTR09037
OG0002979	ORYLA09415, ORYLA08555	XENTR15507
OG0002981	ORYLA08734	XENTR00095
OG0002982	ORYLA05260	XENTR13101
OG0002983	ORYLA05176	XENTR12350
OG0002983	ORYLA13535	XENTR13304
OG0002984	ORYLA05793	XENTR11184
OG0002985	ORYLA16699	XENTR01815
OG0002986	ORYLA15829, ORYLA13959	XENTR01222
OG0002986	ORYLA20331	XENTR05978
OG0002987	ORYLA15486	XENTR01945
OG0002987	ORYLA01526	XENTR08978
OG0002987	ORYLA00907	XENTR09778
OG0002989	ORYLA15869	XENTR13471
OG0002990	ORYLA04627	XENTR01994
OG0002991	ORYLA04672	XENTR07281
OG0002992	ORYLA09196	XENTR01895
OG0002992	ORYLA15747	XENTR06222
OG0002994	ORYLA02194	XENTR02151
OG0002995	ORYLA10446	XENTR03064
OG0002996	ORYLA15037	XENTR16303
OG0002996	ORYLA15923, ORYLA14260	XENTR18314
OG0002997	ORYLA06949	XENTR00325
OG0002998	ORYLA14765	XENTR10809
OG0002998	ORYLA16031	XENTR06372
OG0003000	ORYLA12203	XENTR13228
OG0003001	ORYLA09162	XENTR01871
OG0003001	ORYLA09863, ORYLA06603	XENTR05403
OG0003002	ORYLA14351	XENTR05211
OG0003003	ORYLA19741, ORYLA02206, ORYLA11693	XENTR03623
OG0003004	ORYLA10597	XENTR07513
OG0003004	ORYLA03379	XENTR02073
OG0003005	ORYLA05246	XENTR18499
OG0003006	ORYLA16962	XENTR11337
OG0003007	ORYLA00272	XENTR00049, XENTR13215
OG0003008	ORYLA13325	XENTR04677
OG0003009	ORYLA01927	XENTR08238
OG0003010	ORYLA08264	XENTR14276
OG0003011	ORYLA00062, ORYLA17088	XENTR05600
OG0003012	ORYLA13725	XENTR02824
OG0003013	ORYLA09697	XENTR00139
OG0003013	ORYLA05595	XENTR03367
OG0003014	ORYLA11816, ORYLA12535	XENTR03629
OG0003016	ORYLA00344	XENTR11776
OG0003016	ORYLA19566	XENTR18402
OG0003017	ORYLA05397	XENTR16354, XENTR16355
OG0003017	ORYLA19080	XENTR16352, XENTR16351
OG0003018	ORYLA04241, ORYLA03378	XENTR16972
OG0003019	ORYLA11447	XENTR10695, XENTR10694
OG0003021	ORYLA07431	XENTR18288
OG0003022	ORYLA00947	XENTR05917
OG0003023	ORYLA03235	XENTR10199, XENTR10198
OG0003023	ORYLA02285, ORYLA17780	XENTR04561
OG0003024	ORYLA12540	XENTR18532
OG0003025	ORYLA16836	XENTR13995
OG0003025	ORYLA06771	XENTR00407
OG0003026	ORYLA00734	XENTR17420
OG0003027	ORYLA17665	XENTR04043
OG0003027	ORYLA15116	XENTR01453
OG0003028	ORYLA02137	XENTR11464
OG0003029	ORYLA02221	XENTR08351
