Orthogroup	ORYLA	SACKO_ok
OG0007820	ORYLA04378	SACKO_07760
OG0007823	ORYLA19067, ORYLA19068	SACKO_21670
OG0007824	ORYLA03031	SACKO_33804
OG0007824	ORYLA03030	SACKO_33799, SACKO_33797
OG0007825	ORYLA13025	SACKO_19207
OG0007826	ORYLA02663	SACKO_02728, SACKO_31246
OG0007827	ORYLA18780, ORYLA18779	SACKO_29096
OG0007830	ORYLA14956	SACKO_13921
OG0007831	ORYLA01418	SACKO_28956
OG0007832	ORYLA10104	SACKO_22222
OG0007833	ORYLA17891	SACKO_03298
OG0007834	ORYLA01285	SACKO_24185
OG0007835	ORYLA02635	SACKO_20863
OG0007836	ORYLA01356	SACKO_33363
OG0007837	ORYLA08812	SACKO_25106
OG0007838	ORYLA17639	SACKO_05760
OG0007840	ORYLA08937	SACKO_21485
OG0007841	ORYLA04908	SACKO_24882
OG0007842	ORYLA07052	SACKO_12854
OG0007843	ORYLA04606	SACKO_14457
OG0007845	ORYLA13896	SACKO_08242
OG0007847	ORYLA17455	SACKO_16737
OG0007848	ORYLA05186	SACKO_31285
OG0007849	ORYLA10492	SACKO_14909
OG0007850	ORYLA07967	SACKO_33205
OG0007851	ORYLA19938	SACKO_16153, SACKO_32124
OG0007854	ORYLA18212	SACKO_13336
OG0007858	ORYLA17809	SACKO_10318
OG0007859	ORYLA09841	SACKO_28232
OG0007860	ORYLA13702, ORYLA15670, ORYLA13687	SACKO_24577
OG0007862	ORYLA07051, ORYLA16499	SACKO_07162
OG0007908	ORYLA08961	SACKO_04919, SACKO_04886
OG0007911	ORYLA05799	SACKO_26226
OG0007913	ORYLA14886	SACKO_15777
OG0007916	ORYLA09560	SACKO_16673
OG0007918	ORYLA01441	SACKO_10285
OG0007924	ORYLA10806	SACKO_29201
OG0007925	ORYLA17431, ORYLA17426	SACKO_24172
OG0007928	ORYLA19519	SACKO_01186
OG0007932	ORYLA02191	SACKO_08501
OG0007933	ORYLA15039	SACKO_11881
OG0007934	ORYLA11006, ORYLA09764	SACKO_27739
OG0007935	ORYLA11489, ORYLA11488, ORYLA10822	SACKO_23767
OG0007936	ORYLA11783, ORYLA11782	SACKO_15169
OG0007937	ORYLA12541	SACKO_33970
OG0007938	ORYLA11267	SACKO_28883
OG0007939	ORYLA09299	SACKO_27931
OG0007940	ORYLA11913, ORYLA11912	SACKO_20460
OG0007942	ORYLA00254, ORYLA17113	SACKO_20830
OG0007943	ORYLA12929	SACKO_19871
OG0007945	ORYLA03545	SACKO_29127
OG0007947	ORYLA16624	SACKO_24487
OG0007948	ORYLA03116	SACKO_04422
OG0007951	ORYLA07777	SACKO_15503
OG0007952	ORYLA09182	SACKO_28506
OG0007953	ORYLA08727	SACKO_33599
OG0007955	ORYLA10392	SACKO_05195
OG0007956	ORYLA19095	SACKO_11838
OG0007957	ORYLA07016	SACKO_18987
OG0007958	ORYLA16538	SACKO_29325
OG0007959	ORYLA06759	SACKO_09778
OG0007961	ORYLA06588, ORYLA13113	SACKO_22313, SACKO_22290
OG0007962	ORYLA04455	SACKO_06762
OG0007964	ORYLA02311	SACKO_33321
OG0007966	ORYLA17404	SACKO_19681
OG0007968	ORYLA04990	SACKO_18405
OG0007969	ORYLA13627	SACKO_18151
OG0007970	ORYLA05743, ORYLA05744	SACKO_18418
OG0007972	ORYLA06254	SACKO_07982
OG0007973	ORYLA20273	SACKO_01192
OG0007974	ORYLA10212	SACKO_16314
OG0007975	ORYLA16228	SACKO_20952
OG0007976	ORYLA00600	SACKO_01022
OG0007977	ORYLA16524	SACKO_01030
OG0007978	ORYLA02070	SACKO_25531
OG0007979	ORYLA01404	SACKO_19788
OG0007980	ORYLA05197, ORYLA05196	SACKO_33436
OG0007981	ORYLA10350	SACKO_14019
OG0007983	ORYLA05241	SACKO_13273
OG0007985	ORYLA19749	SACKO_27140
OG0007987	ORYLA17624, ORYLA16882	SACKO_04464
OG0007988	ORYLA07679	SACKO_33889
OG0007990	ORYLA01553	SACKO_19022
OG0007991	ORYLA11952	SACKO_32379
OG0007992	ORYLA08939, ORYLA12569	SACKO_31876
OG0007993	ORYLA11458	SACKO_25754
OG0007994	ORYLA19701	SACKO_01285
OG0007996	ORYLA05852	SACKO_22351
OG0007997	ORYLA01173, ORYLA01172	SACKO_09376
OG0007999	ORYLA16389	SACKO_32499
OG0008000	ORYLA18400	SACKO_19762
OG0008001	ORYLA17558	SACKO_01719, SACKO_27673
OG0008004	ORYLA06256	SACKO_05250
OG0008006	ORYLA00992	SACKO_30331
OG0008007	ORYLA07323	SACKO_08634
OG0008009	ORYLA18180	SACKO_23976
OG0008011	ORYLA20138	SACKO_30693
OG0008013	ORYLA09023	SACKO_12890
OG0008014	ORYLA03713	SACKO_28685
OG0008016	ORYLA12316	SACKO_22465
OG0008017	ORYLA15789	SACKO_25444
OG0008018	ORYLA05042	SACKO_12472
OG0008019	ORYLA17175	SACKO_18958
OG0008020	ORYLA12517	SACKO_17703
OG0008021	ORYLA08699, ORYLA16436, ORYLA07848	SACKO_12859
OG0008023	ORYLA20131	SACKO_09605
OG0008025	ORYLA16974	SACKO_09938
OG0008026	ORYLA11205	SACKO_26962
OG0008027	ORYLA10539	SACKO_03520
OG0008028	ORYLA08852	SACKO_11437
OG0008029	ORYLA04581	SACKO_16774
OG0008030	ORYLA02706	SACKO_07101
OG0008031	ORYLA03385	SACKO_23288
OG0008036	ORYLA16709	SACKO_10626
OG0008037	ORYLA12080	SACKO_32248
OG0008038	ORYLA15545	SACKO_02408
OG0008039	ORYLA17282	SACKO_29719
OG0008040	ORYLA11576	SACKO_13868
OG0008045	ORYLA01796	SACKO_15996
OG0008046	ORYLA13352	SACKO_16152
OG0008047	ORYLA11247	SACKO_26475
OG0008049	ORYLA11671	SACKO_05453
OG0008050	ORYLA06526	SACKO_11709
OG0008051	ORYLA16920	SACKO_31677
OG0008052	ORYLA10108	SACKO_22237
OG0008053	ORYLA01774	SACKO_21137
OG0008054	ORYLA01815	SACKO_06880
OG0008055	ORYLA10841	SACKO_23623
OG0008056	ORYLA20489	SACKO_13916
OG0008057	ORYLA19411	SACKO_28460
OG0008059	ORYLA05431	SACKO_29539
OG0008060	ORYLA13995	SACKO_05867, SACKO_05879
OG0008062	ORYLA12174	SACKO_11741
OG0008063	ORYLA14182, ORYLA14620, ORYLA14621	SACKO_13242
OG0008064	ORYLA02000	SACKO_13518
OG0008065	ORYLA15002	SACKO_15448
OG0008066	ORYLA14650	SACKO_22466
OG0008067	ORYLA11729	SACKO_13666
OG0008068	ORYLA00668, ORYLA04605	SACKO_30643
OG0008070	ORYLA09225	SACKO_06486
OG0008071	ORYLA19110	SACKO_18137
OG0008072	ORYLA13669	SACKO_26658
OG0008075	ORYLA20225	SACKO_09513
OG0008076	ORYLA15704	SACKO_18740
OG0008077	ORYLA04461	SACKO_20446
OG0008078	ORYLA16198, ORYLA14361	SACKO_11233
OG0008079	ORYLA09004	SACKO_29403
OG0008081	ORYLA05422	SACKO_26746
OG0008083	ORYLA10670	SACKO_14639
OG0008085	ORYLA19641	SACKO_21853
OG0008086	ORYLA08377	SACKO_07073
OG0008087	ORYLA08630	SACKO_06410
OG0008088	ORYLA11467	SACKO_17449, SACKO_09155
OG0008089	ORYLA14779	SACKO_25219, SACKO_23693
OG0008090	ORYLA02016	SACKO_14935
OG0008091	ORYLA17534	SACKO_03776
OG0008093	ORYLA18119	SACKO_10714, SACKO_18849, SACKO_18387, SACKO_18384, SACKO_11406
OG0008094	ORYLA15526	SACKO_26605
OG0008098	ORYLA04714	SACKO_12036
OG0008099	ORYLA16523	SACKO_20966
OG0008100	ORYLA10361	SACKO_32212
OG0008104	ORYLA08205	SACKO_21676
OG0008105	ORYLA05225	SACKO_34007
OG0008106	ORYLA20140	SACKO_30348
OG0008108	ORYLA18616	SACKO_04879
OG0008109	ORYLA04494	SACKO_00710
OG0008110	ORYLA06491	SACKO_18116
OG0008111	ORYLA12163	SACKO_16998
OG0008112	ORYLA10743	SACKO_22143, SACKO_22177
OG0008113	ORYLA02535	SACKO_17767
OG0008115	ORYLA10059	SACKO_25742, SACKO_25756, SACKO_25718
OG0008116	ORYLA16815, ORYLA00767	SACKO_27304
OG0008117	ORYLA02099	SACKO_16713
OG0008119	ORYLA07084	SACKO_07755
OG0008123	ORYLA05247, ORYLA01036	SACKO_02181
OG0008125	ORYLA01480	SACKO_16087
OG0008127	ORYLA01046	SACKO_31710
OG0008136	ORYLA19591	SACKO_24610
OG0008143	ORYLA03906	SACKO_14545
OG0008151	ORYLA05074, ORYLA18162	SACKO_32660
OG0008156	ORYLA10792	SACKO_33842
OG0008196	ORYLA14954	SACKO_09687
OG0008199	ORYLA00667	SACKO_30638
OG0008201	ORYLA13729	SACKO_26429
OG0008202	ORYLA04116	SACKO_14808
OG0008203	ORYLA03875	SACKO_21692
OG0008204	ORYLA07901	SACKO_18777
OG0008205	ORYLA18021	SACKO_03974
OG0008206	ORYLA15802	SACKO_32907
OG0008211	ORYLA02921	SACKO_17251
OG0008213	ORYLA08797	SACKO_30790
OG0008215	ORYLA04043	SACKO_01938
OG0008217	ORYLA00651	SACKO_06740
OG0008218	ORYLA08279, ORYLA08289	SACKO_22107
OG0008219	ORYLA09090	SACKO_24484
OG0008220	ORYLA06227	SACKO_06870, SACKO_06797
OG0008222	ORYLA05041	SACKO_24106
OG0008223	ORYLA01032	SACKO_16674, SACKO_13005
OG0008224	ORYLA04620	SACKO_26776
OG0008225	ORYLA01231	SACKO_02376, SACKO_08273
OG0008227	ORYLA17495	SACKO_26035
OG0008228	ORYLA16000, ORYLA14198	SACKO_28438
OG0008229	ORYLA02924	SACKO_22572
OG0008230	ORYLA07487	SACKO_26842
OG0008232	ORYLA04395	SACKO_00063
OG0008234	ORYLA19163	SACKO_28776
OG0008235	ORYLA15608	SACKO_12572
OG0008236	ORYLA05655	SACKO_17189
OG0008238	ORYLA05797	SACKO_29019
OG0008240	ORYLA16537	SACKO_29307
OG0008241	ORYLA07374	SACKO_27303
OG0008243	ORYLA18949	SACKO_14032
OG0008244	ORYLA08001	SACKO_23501
OG0008246	ORYLA16107	SACKO_29156
OG0008247	ORYLA00189	SACKO_25554
OG0008249	ORYLA18849	SACKO_23195
OG0008250	ORYLA13196	SACKO_12095
OG0008252	ORYLA02253	SACKO_11641
OG0008254	ORYLA02035	SACKO_22413
OG0008256	ORYLA11972	SACKO_12462
OG0008258	ORYLA18362	SACKO_00671
OG0008259	ORYLA08517	SACKO_18354
OG0008260	ORYLA08936	SACKO_02102, SACKO_28251
OG0008261	ORYLA03146	SACKO_14482
OG0008262	ORYLA19581	SACKO_22769
OG0008263	ORYLA01421	SACKO_11998
OG0008264	ORYLA02386	SACKO_11849
OG0008265	ORYLA15477, ORYLA15476	SACKO_23421
OG0008267	ORYLA19521	SACKO_16208
OG0008268	ORYLA02726	SACKO_08079
OG0008269	ORYLA09441	SACKO_08080
OG0008270	ORYLA02058	SACKO_16397
OG0008271	ORYLA13476	SACKO_19679
OG0008272	ORYLA15228	SACKO_03563
OG0008273	ORYLA07469	SACKO_02139
OG0008274	ORYLA14530	SACKO_23409, SACKO_23459
OG0008277	ORYLA12357	SACKO_17393
OG0008278	ORYLA17274	SACKO_08579, SACKO_08569
OG0008280	ORYLA19160	SACKO_26138
OG0008281	ORYLA01101	SACKO_09080
OG0008283	ORYLA17263	SACKO_20114
OG0008284	ORYLA03504	SACKO_29246, SACKO_24601, SACKO_04447
OG0008285	ORYLA15311	SACKO_25777
OG0008286	ORYLA15420	SACKO_13441
OG0008288	ORYLA16138	SACKO_31093
OG0008289	ORYLA02869	SACKO_11740
OG0008290	ORYLA14606	SACKO_06339
OG0008292	ORYLA12584	SACKO_04504
OG0008293	ORYLA15238	SACKO_15843
OG0008294	ORYLA01419	SACKO_16631
OG0008295	ORYLA18589	SACKO_04016
OG0008297	ORYLA02603	SACKO_29550
OG0008299	ORYLA16278	SACKO_03025
OG0008300	ORYLA00339	SACKO_18567
OG0008301	ORYLA05278	SACKO_30269
OG0008303	ORYLA10240	SACKO_17946
OG0008304	ORYLA09646	SACKO_22118
OG0008305	ORYLA09360	SACKO_33157
OG0008306	ORYLA20098, ORYLA16443	SACKO_26684
OG0008307	ORYLA10871	SACKO_04416
OG0008308	ORYLA08667	SACKO_18532
OG0008309	ORYLA13099	SACKO_15838
OG0008312	ORYLA16747	SACKO_24913
OG0008313	ORYLA19696	SACKO_28750
OG0008317	ORYLA02596	SACKO_22799
OG0008318	ORYLA10744	SACKO_29977
OG0008319	ORYLA20233	SACKO_05521
OG0008320	ORYLA03952	SACKO_33638
OG0008323	ORYLA00406	SACKO_04576
OG0008325	ORYLA14545	SACKO_15873
OG0008327	ORYLA07283	SACKO_15296
OG0008331	ORYLA10769	SACKO_09134
OG0008333	ORYLA03529	SACKO_22323
OG0008334	ORYLA18014	SACKO_13414
OG0008335	ORYLA13152	SACKO_32723
OG0008336	ORYLA14585	SACKO_23716
OG0008337	ORYLA18407	SACKO_00845
OG0008339	ORYLA18585	SACKO_11311
OG0008340	ORYLA15323	SACKO_10853
OG0008341	ORYLA08675	SACKO_17044
OG0008343	ORYLA02190	SACKO_31714
OG0008345	ORYLA18966	SACKO_00206
OG0008346	ORYLA10815	SACKO_07850
OG0008350	ORYLA16967	SACKO_18100
OG0008351	ORYLA13395	SACKO_02050
OG0008353	ORYLA14567	SACKO_23423
OG0008355	ORYLA04748	SACKO_09388
OG0008357	ORYLA14896	SACKO_01851
OG0008358	ORYLA15281	SACKO_17400
OG0008359	ORYLA13805	SACKO_01677
OG0008360	ORYLA02057	SACKO_16409
OG0008363	ORYLA19921	SACKO_04760
OG0008364	ORYLA07390, ORYLA20459	SACKO_24113
OG0008365	ORYLA18861	SACKO_19452
OG0008367	ORYLA08084	SACKO_05986
OG0008368	ORYLA10011, ORYLA10010	SACKO_17270
OG0008369	ORYLA03253	SACKO_05405, SACKO_13146
OG0008370	ORYLA16216	SACKO_21037, SACKO_13974
OG0008371	ORYLA08122	SACKO_25502, SACKO_02279
OG0008373	ORYLA14615	SACKO_33144
OG0008374	ORYLA11018	SACKO_27538
OG0008376	ORYLA09098	SACKO_10675
OG0008377	ORYLA09704	SACKO_12918
OG0008378	ORYLA08754	SACKO_10377
OG0008380	ORYLA11845	SACKO_02033
OG0008382	ORYLA12739	SACKO_29648
OG0008383	ORYLA20236	SACKO_02076
OG0008387	ORYLA03864	SACKO_33021
OG0008388	ORYLA11439	SACKO_32385
OG0008391	ORYLA13072	SACKO_17634
OG0008392	ORYLA16975	SACKO_00948
OG0008396	ORYLA15105	SACKO_26838
OG0008399	ORYLA02362, ORYLA02361	SACKO_20170
OG0008400	ORYLA19826	SACKO_29258
OG0008401	ORYLA14490	SACKO_32056
OG0008402	ORYLA05140	SACKO_27897
OG0008403	ORYLA05967	SACKO_10358
OG0008404	ORYLA02432	SACKO_19494
OG0008406	ORYLA12956	SACKO_09774
OG0008411	ORYLA04117	SACKO_31238
OG0008412	ORYLA18891	SACKO_31465
OG0008414	ORYLA06059	SACKO_24605
OG0008415	ORYLA12779	SACKO_10605
OG0008416	ORYLA10737	SACKO_07981
OG0008417	ORYLA07074, ORYLA07075	SACKO_07461
OG0008418	ORYLA20106, ORYLA20107	SACKO_27284
OG0008419	ORYLA04863	SACKO_09089
OG0008422	ORYLA07379	SACKO_05233
OG0008423	ORYLA06129	SACKO_25879
OG0008425	ORYLA05457	SACKO_18969
OG0008427	ORYLA11519	SACKO_03641
OG0008435	ORYLA05093	SACKO_21475
OG0008443	ORYLA18980, ORYLA18981	SACKO_30306
OG0008448	ORYLA10154	SACKO_05222
OG0008450	ORYLA17048	SACKO_23499
OG0008453	ORYLA19533	SACKO_05043
OG0008457	ORYLA10604	SACKO_05188
OG0008460	ORYLA12951, ORYLA10279, ORYLA11597	SACKO_33514, SACKO_08285
OG0008462	ORYLA12145	SACKO_03459
OG0008464	ORYLA03292, ORYLA02142, ORYLA06005, ORYLA13096	SACKO_23939
OG0008465	ORYLA17425, ORYLA14967, ORYLA12599	SACKO_12097
OG0008471	ORYLA18331	SACKO_25471, SACKO_25914, SACKO_20608, SACKO_20609
OG0008509	ORYLA15385, ORYLA20130	SACKO_34165
OG0008514	ORYLA00666	SACKO_30655
OG0008515	ORYLA05447	SACKO_00968
OG0008516	ORYLA10547	SACKO_01041
OG0008522	ORYLA17393, ORYLA02373	SACKO_23868, SACKO_23849, SACKO_23865
OG0008524	ORYLA00132	SACKO_18249
OG0008527	ORYLA10073	SACKO_27989
OG0008528	ORYLA03305	SACKO_33117
OG0008529	ORYLA11013	SACKO_14807
OG0008532	ORYLA14244	SACKO_06309
OG0008533	ORYLA11615	SACKO_33065
OG0008534	ORYLA14842	SACKO_27269
OG0008535	ORYLA07394	SACKO_06283
OG0008536	ORYLA16482	SACKO_19691
OG0008538	ORYLA04456	SACKO_01909
OG0008539	ORYLA20010	SACKO_17926
OG0008540	ORYLA01617	SACKO_15517
OG0008542	ORYLA13618	SACKO_11862
OG0008544	ORYLA17358	SACKO_10542
OG0008545	ORYLA17694	SACKO_10539
OG0008546	ORYLA01722	SACKO_00283
OG0008550	ORYLA13838	SACKO_20311
OG0008555	ORYLA05134	SACKO_10140
OG0008556	ORYLA11682	SACKO_00676
OG0008557	ORYLA07476	SACKO_29463
OG0008558	ORYLA14853	SACKO_10704
OG0008561	ORYLA03251	SACKO_07140
OG0008562	ORYLA11935	SACKO_29519
OG0008563	ORYLA17890	SACKO_03275
OG0008567	ORYLA12512	SACKO_02264, SACKO_32409
OG0008571	ORYLA15286	SACKO_29016, SACKO_29012
OG0008572	ORYLA04526	SACKO_20783
OG0008573	ORYLA14095	SACKO_17995
OG0008575	ORYLA10873	SACKO_03588
OG0008576	ORYLA04640	SACKO_02684
OG0008582	ORYLA15082, ORYLA11073, ORYLA11074	SACKO_02654
OG0008583	ORYLA01952	SACKO_11273
OG0008587	ORYLA10124	SACKO_01377
OG0008588	ORYLA18824	SACKO_24478
OG0008591	ORYLA16857	SACKO_18101
OG0008592	ORYLA02727	SACKO_27409
OG0008593	ORYLA13844	SACKO_33732
OG0008594	ORYLA05682	SACKO_32447
OG0008595	ORYLA11806	SACKO_27336
OG0008596	ORYLA02073	SACKO_12881
OG0008600	ORYLA00015	SACKO_03734
OG0008601	ORYLA01236	SACKO_14552
OG0008603	ORYLA10316	SACKO_25142
OG0008609	ORYLA07791	SACKO_19619
OG0008611	ORYLA13450	SACKO_08832
OG0008612	ORYLA06560	SACKO_16021
OG0008614	ORYLA14831	SACKO_15340
OG0008616	ORYLA06187	SACKO_21303, SACKO_21299
OG0008618	ORYLA13903	SACKO_16210
OG0008620	ORYLA19410	SACKO_29275
OG0008623	ORYLA17303	SACKO_29801
OG0008624	ORYLA00653	SACKO_15588
OG0008626	ORYLA06748	SACKO_16384
OG0008627	ORYLA04451	SACKO_29662
OG0008628	ORYLA11888	SACKO_24939
OG0008630	ORYLA03479, ORYLA04008	SACKO_18262
OG0008632	ORYLA16415	SACKO_28486
OG0008636	ORYLA15223	SACKO_08691
OG0008637	ORYLA12916	SACKO_22322
OG0008638	ORYLA09203	SACKO_21588
OG0008639	ORYLA14211	SACKO_01769
OG0008640	ORYLA04998	SACKO_05721
OG0008642	ORYLA15622	SACKO_15690
OG0008644	ORYLA10437	SACKO_13739
OG0008645	ORYLA14126	SACKO_04910
OG0008646	ORYLA09413	SACKO_12266
OG0008648	ORYLA01052	SACKO_12351
OG0008651	ORYLA03437	SACKO_32611
OG0008653	ORYLA00575	SACKO_06618
OG0008654	ORYLA07750	SACKO_22072
OG0008655	ORYLA10947	SACKO_21958
OG0008656	ORYLA18781	SACKO_17690
OG0008659	ORYLA09036	SACKO_05281
OG0008660	ORYLA14924	SACKO_05153
OG0008661	ORYLA07832	SACKO_30201
OG0008662	ORYLA17363	SACKO_04904
OG0008669	ORYLA07048, ORYLA07047	SACKO_04190
OG0008671	ORYLA19359	SACKO_25722
OG0008672	ORYLA18443	SACKO_12296
OG0008673	ORYLA11412	SACKO_02317
OG0008675	ORYLA10474, ORYLA07387	SACKO_03146
OG0008677	ORYLA05502	SACKO_11484
OG0008678	ORYLA02691	SACKO_00719
OG0008680	ORYLA01329	SACKO_03155
OG0008681	ORYLA09984	SACKO_28392
OG0008682	ORYLA15997	SACKO_15483
OG0008683	ORYLA03634	SACKO_22641
OG0008684	ORYLA09445	SACKO_04824
OG0008689	ORYLA00578	SACKO_19810
OG0008693	ORYLA00071	SACKO_17790
OG0008696	ORYLA17017	SACKO_30577
OG0008697	ORYLA18128, ORYLA02578	SACKO_03172
OG0008698	ORYLA11400, ORYLA05988	SACKO_30274
OG0008705	ORYLA12853, ORYLA18221	SACKO_11738
OG0008710	ORYLA09250	SACKO_09506, SACKO_14385
OG0008712	ORYLA03964	SACKO_11076, SACKO_31448, SACKO_11026, SACKO_31441, SACKO_14367, SACKO_31449
OG0008757	ORYLA00611	SACKO_00615
OG0008762	ORYLA03404	SACKO_02435
OG0008763	ORYLA11918	SACKO_11369
OG0008765	ORYLA09621	SACKO_22622
OG0008766	ORYLA17483	SACKO_12713, SACKO_14917
OG0008767	ORYLA05374	SACKO_08111
OG0008770	ORYLA19695	SACKO_06205
OG0008771	ORYLA01976, ORYLA06165	SACKO_14179
OG0008778	ORYLA19804	SACKO_12202
OG0008780	ORYLA11590	SACKO_00163
OG0008782	ORYLA20358	SACKO_09882
OG0008786	ORYLA10985	SACKO_26459
OG0008788	ORYLA06831, ORYLA09878	SACKO_04166
OG0008790	ORYLA19389	SACKO_12000
OG0008796	ORYLA07484	SACKO_25740
OG0008799	ORYLA02092	SACKO_22782
OG0008800	ORYLA19838	SACKO_24363
OG0008804	ORYLA10062	SACKO_05230
OG0008805	ORYLA13599	SACKO_10410
OG0008807	ORYLA07813	SACKO_14331, SACKO_03290
OG0008811	ORYLA06028	SACKO_12240
OG0008816	ORYLA02817, ORYLA17960	SACKO_15820
OG0008820	ORYLA02118	SACKO_28470
OG0008821	ORYLA05960	SACKO_20754
OG0008822	ORYLA00785	SACKO_33376
OG0008823	ORYLA03746	SACKO_19084
OG0008826	ORYLA17119	SACKO_23205
OG0008827	ORYLA16970	SACKO_18069
OG0008829	ORYLA02828	SACKO_19900
OG0008830	ORYLA12806	SACKO_23224
OG0008831	ORYLA02877	SACKO_07053
OG0008835	ORYLA12847	SACKO_22088
OG0008836	ORYLA17630	SACKO_18823
OG0008837	ORYLA03541	SACKO_04349
OG0008838	ORYLA09991	SACKO_31711
OG0008840	ORYLA14135	SACKO_15658
OG0008841	ORYLA16695	SACKO_24893
OG0008844	ORYLA06550	SACKO_25781
OG0008845	ORYLA00991	SACKO_31278
OG0008847	ORYLA12534	SACKO_09948
OG0008850	ORYLA03958	SACKO_25688
OG0008855	ORYLA05299	SACKO_02603
OG0008859	ORYLA10789	SACKO_30273, SACKO_30277
OG0008861	ORYLA07007	SACKO_19967
OG0008864	ORYLA18314	SACKO_15974
OG0008866	ORYLA13506	SACKO_09229
OG0008867	ORYLA02484, ORYLA17420	SACKO_02922
OG0008870	ORYLA17597, ORYLA17598	SACKO_05458
OG0008872	ORYLA12866	SACKO_08646
OG0008876	ORYLA19754	SACKO_05846
OG0008883	ORYLA00481	SACKO_05755
OG0008885	ORYLA02173	SACKO_16310
OG0008891	ORYLA11900	SACKO_30271
OG0008893	ORYLA15315	SACKO_29444
OG0008897	ORYLA17865	SACKO_24526
OG0008898	ORYLA16850, ORYLA16323, ORYLA16324	SACKO_17097
OG0008900	ORYLA11758	SACKO_12348
OG0008901	ORYLA20176	SACKO_26444
OG0008903	ORYLA04930	SACKO_26101
OG0008907	ORYLA08042	SACKO_06714
OG0008909	ORYLA12147	SACKO_12401, SACKO_08300, SACKO_33871, SACKO_15077, SACKO_11151, SACKO_29869, SACKO_28097
OG0008910	ORYLA06735, ORYLA06736	SACKO_04009
OG0008913	ORYLA20014	SACKO_21481, SACKO_20693
OG0008915	ORYLA00504	SACKO_12458
OG0008916	ORYLA04217	SACKO_03649
OG0008922	ORYLA11230	SACKO_11579
OG0008923	ORYLA11983	SACKO_02295
OG0008924	ORYLA15481	SACKO_01132
OG0008925	ORYLA17800	SACKO_26439
OG0008927	ORYLA06582	SACKO_27085
OG0008928	ORYLA01839	SACKO_10573
OG0008929	ORYLA10191	SACKO_23134
OG0008931	ORYLA01859	SACKO_24725
OG0008932	ORYLA11958	SACKO_28725, SACKO_24960, SACKO_24948, SACKO_24969
OG0008936	ORYLA12704	SACKO_03468
OG0008937	ORYLA09563	SACKO_20759
OG0008942	ORYLA06662, ORYLA13283	SACKO_14733
OG0008946	ORYLA08964	SACKO_11586
OG0008955	ORYLA10731	SACKO_11388
OG0008959	ORYLA14437	SACKO_29424
OG0008969	ORYLA01679	SACKO_26759
OG0008977	ORYLA07578	SACKO_06523
OG0008984	ORYLA00592	SACKO_10656, SACKO_10636, SACKO_10647, SACKO_33322
OG0008989	ORYLA10581	SACKO_07873
OG0008990	ORYLA09325	SACKO_19986
OG0009043	ORYLA17424	SACKO_00849
OG0009044	ORYLA17284	SACKO_12054
OG0009049	ORYLA00883, ORYLA16705	SACKO_04089
OG0009052	ORYLA18263	SACKO_18314
OG0009054	ORYLA12560	SACKO_30572
OG0009056	ORYLA18970	SACKO_03848
OG0009064	ORYLA08829	SACKO_07223
OG0009067	ORYLA17032	SACKO_22842
OG0009069	ORYLA02688	SACKO_22563
OG0009071	ORYLA11549	SACKO_17641
OG0009075	ORYLA17662	SACKO_08724
OG0009083	ORYLA05135	SACKO_10136
OG0009084	ORYLA15067	SACKO_23691
OG0009085	ORYLA13836	SACKO_09565
OG0009088	ORYLA13439	SACKO_26281
OG0009091	ORYLA00247	SACKO_28669
OG0009092	ORYLA06864	SACKO_07370
OG0009094	ORYLA00150	SACKO_22020
OG0009095	ORYLA15195	SACKO_26849
OG0009096	ORYLA13328	SACKO_31121
OG0009097	ORYLA06686	SACKO_28889
OG0009104	ORYLA13281	SACKO_22039, SACKO_19633
OG0009110	ORYLA09780	SACKO_15361
OG0009113	ORYLA04355	SACKO_15024
OG0009114	ORYLA01369	SACKO_10354, SACKO_06480
OG0009120	ORYLA17329	SACKO_12101
OG0009123	ORYLA18914	SACKO_16827
OG0009125	ORYLA10345	SACKO_33711
OG0009127	ORYLA20227	SACKO_32518
OG0009128	ORYLA11076	SACKO_08742
OG0009129	ORYLA02586	SACKO_25839
OG0009131	ORYLA20167, ORYLA20166	SACKO_30816
OG0009134	ORYLA03285	SACKO_03591
OG0009135	ORYLA15388	SACKO_20285
OG0009137	ORYLA00027	SACKO_12020
OG0009140	ORYLA16151	SACKO_11760
OG0009141	ORYLA09974	SACKO_32622
OG0009142	ORYLA15841	SACKO_01425
OG0009143	ORYLA16230	SACKO_12153
OG0009145	ORYLA18959	SACKO_17823
OG0009147	ORYLA07774	SACKO_18096
OG0009149	ORYLA12281	SACKO_27544
OG0009150	ORYLA00035	SACKO_11999
OG0009151	ORYLA04997	SACKO_01320
OG0009154	ORYLA16501, ORYLA16502	SACKO_15797
OG0009157	ORYLA17430	SACKO_07075
OG0009163	ORYLA16633	SACKO_24901
OG0009165	ORYLA20480	SACKO_30574
OG0009166	ORYLA11817	SACKO_23331
OG0009168	ORYLA11411	SACKO_32283
OG0009169	ORYLA08951	SACKO_30255
OG0009172	ORYLA18439	SACKO_22965
OG0009174	ORYLA00694	SACKO_16646
OG0009176	ORYLA06897	SACKO_24735
OG0009180	ORYLA04578, ORYLA17264	SACKO_04379
OG0009181	ORYLA15673	SACKO_21322
OG0009182	ORYLA16088	SACKO_27426
OG0009183	ORYLA04124	SACKO_00815
OG0009190	ORYLA06320	SACKO_28508
OG0009193	ORYLA20175	SACKO_18294
OG0009194	ORYLA03424	SACKO_15260
