Orthogroup	ORYLA	SCHMD
OG0006401	ORYLA08618, ORYLA18378	SCHMD19581, SCHMD26470
OG0006402	ORYLA00429	SCHMD13826, SCHMD09114
OG0006408	ORYLA11884, ORYLA11885	SCHMD11225
OG0006414	ORYLA02371, ORYLA14953, ORYLA14955, ORYLA17953, ORYLA19069	SCHMD18742
OG0006416	ORYLA09047	SCHMD03354
OG0006443	ORYLA04866	SCHMD12255, SCHMD24636, SCHMD25778
OG0006448	ORYLA06428, ORYLA06429	SCHMD18654
OG0006449	ORYLA02199	SCHMD06362
OG0006452	ORYLA14233	SCHMD23102, SCHMD15046
OG0006454	ORYLA04312	SCHMD07698, SCHMD07699
OG0006456	ORYLA01861	SCHMD11711, SCHMD17298, SCHMD12535
OG0006457	ORYLA14262	SCHMD16313
OG0006459	ORYLA14803	SCHMD21368
OG0006461	ORYLA15523	SCHMD19693, SCHMD11861
OG0006462	ORYLA07799	SCHMD07729
OG0006463	ORYLA14103	SCHMD07130
OG0006464	ORYLA13278	SCHMD12787, SCHMD19777
OG0006465	ORYLA00104	SCHMD28077, SCHMD07507
OG0006469	ORYLA00255	SCHMD02780
OG0006470	ORYLA00368	SCHMD16861
OG0006472	ORYLA07638	SCHMD23852, SCHMD12162
OG0006474	ORYLA17369	SCHMD03155, SCHMD23229, SCHMD24070
OG0006475	ORYLA09150	SCHMD12763
OG0006476	ORYLA04028	SCHMD29103, SCHMD25388
OG0006478	ORYLA18550	SCHMD01744
OG0006479	ORYLA15648	SCHMD20030
OG0006480	ORYLA00896	SCHMD01088
OG0006481	ORYLA04413	SCHMD02855
OG0006482	ORYLA17211	SCHMD06492
OG0006484	ORYLA17475	SCHMD26840, SCHMD17566, SCHMD19702, SCHMD29583, SCHMD24056
OG0006486	ORYLA01412	SCHMD12934
OG0006488	ORYLA03055	SCHMD29514, SCHMD21588
OG0006490	ORYLA14766	SCHMD00433
OG0006501	ORYLA03041	SCHMD05406
OG0006503	ORYLA00936	SCHMD07908
OG0006505	ORYLA08906, ORYLA06614	SCHMD08554, SCHMD08796
OG0006507	ORYLA15791, ORYLA15790	SCHMD22063
OG0006509	ORYLA07227	SCHMD13705
OG0006510	ORYLA14338	SCHMD11921
OG0006511	ORYLA14129, ORYLA14130	SCHMD03048
OG0006512	ORYLA01466	SCHMD12217, SCHMD11205
OG0006514	ORYLA20423	SCHMD08264
OG0006515	ORYLA10705	SCHMD03249
OG0006517	ORYLA06301	SCHMD00950
OG0006518	ORYLA19034	SCHMD03959
OG0006519	ORYLA11456	SCHMD25528
OG0006520	ORYLA04037	SCHMD00155
OG0006523	ORYLA03670	SCHMD12246, SCHMD13301
OG0006525	ORYLA16237	SCHMD21904
OG0006526	ORYLA19079	SCHMD14233
OG0006527	ORYLA16408	SCHMD10447, SCHMD13054
OG0006528	ORYLA08757	SCHMD09670
OG0006532	ORYLA12770	SCHMD27245
OG0006537	ORYLA18614	SCHMD07012
OG0006538	ORYLA12235	SCHMD09434
OG0006540	ORYLA04334	SCHMD24252, SCHMD19265
OG0006542	ORYLA04038	SCHMD07956
OG0006543	ORYLA05121	SCHMD05909
OG0006544	ORYLA13799	SCHMD05488
OG0006545	ORYLA01750	SCHMD08819
OG0006547	ORYLA04432	SCHMD01454
OG0006549	ORYLA10840	SCHMD07432
OG0006550	ORYLA11254	SCHMD05608
OG0006552	ORYLA02423	SCHMD16090
OG0006553	ORYLA00553	SCHMD03817
OG0006554	ORYLA02770	SCHMD10460, SCHMD23338, SCHMD12851, SCHMD13974
OG0006556	ORYLA10590	SCHMD10898, SCHMD08118
OG0006557	ORYLA17641	SCHMD15751
OG0006561	ORYLA11401	SCHMD07629
OG0006563	ORYLA12120	SCHMD08352
OG0006564	ORYLA03066	SCHMD15011
OG0006566	ORYLA16816	SCHMD10136, SCHMD13813
OG0006567	ORYLA14215	SCHMD25728, SCHMD21897, SCHMD15731
OG0006570	ORYLA02088	SCHMD12205, SCHMD05328
OG0006571	ORYLA18093	SCHMD00180, SCHMD27487
OG0006573	ORYLA04375	SCHMD10554
OG0006574	ORYLA13477	SCHMD18201
OG0006579	ORYLA07356	SCHMD11335, SCHMD14843
OG0006583	ORYLA11606	SCHMD08738
OG0006586	ORYLA14580	SCHMD14590
OG0006588	ORYLA16204	SCHMD29130
OG0006590	ORYLA15302	SCHMD02740
OG0006591	ORYLA05510	SCHMD02097
OG0006593	ORYLA07057	SCHMD08560
OG0006594	ORYLA07714	SCHMD00507
OG0006595	ORYLA08079	SCHMD08252
OG0006597	ORYLA00971	SCHMD04098
OG0006598	ORYLA17695	SCHMD23134
OG0006599	ORYLA17550, ORYLA17318	SCHMD28680
OG0006600	ORYLA20055, ORYLA20054	SCHMD12543, SCHMD20580
OG0006603	ORYLA15058	SCHMD13311, SCHMD24906
OG0006604	ORYLA03264	SCHMD12610
OG0006606	ORYLA15309	SCHMD11990
OG0006607	ORYLA05978	SCHMD00025
OG0006610	ORYLA00548	SCHMD10412
OG0006614	ORYLA10829	SCHMD05476
OG0006615	ORYLA01747	SCHMD02189
OG0006616	ORYLA06592	SCHMD12397
OG0006619	ORYLA06288	SCHMD14686
OG0006621	ORYLA04538	SCHMD06932
OG0006622	ORYLA04282	SCHMD16418, SCHMD16456
OG0006623	ORYLA14630	SCHMD00154
OG0006624	ORYLA06131, ORYLA06132	SCHMD28658, SCHMD27359
OG0006626	ORYLA17629	SCHMD05850
OG0006628	ORYLA12154	SCHMD10378
OG0006630	ORYLA12196	SCHMD02436
OG0006631	ORYLA09701	SCHMD24627, SCHMD24745
OG0006632	ORYLA01518, ORYLA01497	SCHMD11914, SCHMD18633
OG0006633	ORYLA06549	SCHMD06460
OG0006636	ORYLA05802	SCHMD09363
OG0006637	ORYLA08373	SCHMD17064, SCHMD26047
OG0006640	ORYLA07344	SCHMD09877
OG0006646	ORYLA12692, ORYLA12691	SCHMD10329
OG0006647	ORYLA06525	SCHMD12770, SCHMD12371
OG0006648	ORYLA20356	SCHMD13489
OG0006651	ORYLA04105	SCHMD07289, SCHMD06082
OG0006652	ORYLA10471	SCHMD08119
OG0006655	ORYLA17342	SCHMD00645
OG0006658	ORYLA11434	SCHMD07703, SCHMD19832
OG0006662	ORYLA14512	SCHMD11088, SCHMD02344
OG0006663	ORYLA03621	SCHMD05461
OG0006664	ORYLA09332	SCHMD01212
OG0006666	ORYLA20165	SCHMD00843
OG0006667	ORYLA06327	SCHMD02023
OG0006668	ORYLA08545	SCHMD00035
OG0006669	ORYLA02526	SCHMD15456
OG0006671	ORYLA18969	SCHMD02649
OG0006673	ORYLA17788	SCHMD11139, SCHMD01947
OG0006677	ORYLA05809	SCHMD28844
OG0006678	ORYLA16789	SCHMD02351
OG0006680	ORYLA13976	SCHMD07321, SCHMD04365
OG0006683	ORYLA15512	SCHMD12055
OG0006684	ORYLA11012	SCHMD03196
OG0006686	ORYLA18912	SCHMD05511
OG0006688	ORYLA07474	SCHMD02782
OG0006689	ORYLA14988	SCHMD09875, SCHMD00797, SCHMD11694
OG0006690	ORYLA15449	SCHMD02600
OG0006691	ORYLA08252	SCHMD14621
OG0006692	ORYLA18541	SCHMD15336
OG0006693	ORYLA00439	SCHMD00589
OG0006694	ORYLA11331	SCHMD05629
OG0006695	ORYLA03032	SCHMD06025
OG0006697	ORYLA08123, ORYLA04932	SCHMD19994, SCHMD13817, SCHMD29045
OG0006698	ORYLA05714	SCHMD12118
OG0006702	ORYLA01940	SCHMD29672
OG0006703	ORYLA09239	SCHMD00739
OG0006705	ORYLA13053	SCHMD14770, SCHMD13114
OG0006706	ORYLA06274	SCHMD12854
OG0006707	ORYLA15902	SCHMD19389
OG0006708	ORYLA06046	SCHMD01518
OG0006709	ORYLA09857	SCHMD06005
OG0006712	ORYLA16175	SCHMD13757
OG0006713	ORYLA10516, ORYLA11956	SCHMD16767, SCHMD28912, SCHMD01013, SCHMD16768
OG0006717	ORYLA01078	SCHMD09869
OG0006718	ORYLA05056	SCHMD28286
OG0006720	ORYLA13526	SCHMD15330, SCHMD18737
OG0006721	ORYLA06875	SCHMD06116
OG0006722	ORYLA19383	SCHMD18971, SCHMD24284
OG0006723	ORYLA15389	SCHMD12671
OG0006725	ORYLA13855	SCHMD15226
OG0006726	ORYLA18866	SCHMD22403
OG0006728	ORYLA05670	SCHMD09693
OG0006729	ORYLA17444	SCHMD09997, SCHMD07849
OG0006730	ORYLA15663	SCHMD15242
OG0006731	ORYLA05562	SCHMD21262, SCHMD19367
OG0006733	ORYLA01038	SCHMD02938
OG0006734	ORYLA19310	SCHMD13149, SCHMD15306
OG0006735	ORYLA14353	SCHMD23549, SCHMD18150, SCHMD22619
OG0006737	ORYLA08275	SCHMD05655
OG0006741	ORYLA14536	SCHMD21104, SCHMD16448, SCHMD23684, SCHMD14241, SCHMD07000
OG0006742	ORYLA01030, ORYLA00302	SCHMD14364
OG0006749	ORYLA16853	SCHMD17570, SCHMD17569
OG0006750	ORYLA11676	SCHMD04443, SCHMD17273, SCHMD07663
OG0006752	ORYLA04133	SCHMD12442
OG0006753	ORYLA10479	SCHMD08285
OG0006754	ORYLA05668, ORYLA19170	SCHMD13342
OG0006755	ORYLA08778	SCHMD10228
OG0006757	ORYLA05170	SCHMD08426
OG0006761	ORYLA00833	SCHMD13526
OG0006764	ORYLA01520	SCHMD22289
OG0006766	ORYLA04462	SCHMD07248
OG0006768	ORYLA05533	SCHMD03977
OG0006771	ORYLA15857, ORYLA11311	SCHMD07804, SCHMD15553
OG0006772	ORYLA00394	SCHMD01476
OG0006776	ORYLA16494	SCHMD10792
OG0006777	ORYLA12364	SCHMD08214
OG0006780	ORYLA10161	SCHMD13525, SCHMD14457
OG0006791	ORYLA01324	SCHMD15752
OG0006826	ORYLA07190	SCHMD05426
OG0006829	ORYLA20486	SCHMD18846
OG0006830	ORYLA04099	SCHMD01740
OG0006833	ORYLA12166	SCHMD25705, SCHMD22029
OG0006842	ORYLA00868	SCHMD07853
OG0006843	ORYLA18591	SCHMD10166
OG0006844	ORYLA12172	SCHMD10998
OG0006846	ORYLA10163	SCHMD24471
OG0006848	ORYLA03872	SCHMD15273, SCHMD24879
OG0006851	ORYLA08359	SCHMD13891, SCHMD10310
OG0006853	ORYLA19226	SCHMD21179
OG0006856	ORYLA07978	SCHMD03115
OG0006857	ORYLA09522	SCHMD03719
OG0006860	ORYLA12394	SCHMD14888, SCHMD01768
OG0006862	ORYLA10430	SCHMD08954
OG0006864	ORYLA16704, ORYLA00881	SCHMD09900
OG0006871	ORYLA13504	SCHMD19715
OG0006874	ORYLA14058	SCHMD00242
OG0006875	ORYLA04531	SCHMD14340
OG0006876	ORYLA13231	SCHMD01180
OG0006877	ORYLA14665	SCHMD28894, SCHMD14652
OG0006878	ORYLA06366	SCHMD07673
OG0006881	ORYLA03213	SCHMD13107
OG0006882	ORYLA12470	SCHMD08215
OG0006886	ORYLA01362	SCHMD04628
OG0006887	ORYLA18327	SCHMD02004
OG0006889	ORYLA15285	SCHMD19490
OG0006890	ORYLA05057	SCHMD09977
OG0006891	ORYLA12282	SCHMD16311
OG0006892	ORYLA18584	SCHMD06736, SCHMD03941
OG0006894	ORYLA19918	SCHMD08244
OG0006895	ORYLA08207	SCHMD25533, SCHMD25532
OG0006897	ORYLA17654	SCHMD14554
OG0006900	ORYLA10711	SCHMD15238
OG0006901	ORYLA19363	SCHMD00150
OG0006906	ORYLA04358	SCHMD01345
OG0006909	ORYLA20226	SCHMD08896, SCHMD03475
OG0006914	ORYLA19783	SCHMD02005
OG0006917	ORYLA18342	SCHMD15444, SCHMD23496
OG0006918	ORYLA05445	SCHMD02128
OG0006919	ORYLA19417	SCHMD04163
OG0006920	ORYLA09599	SCHMD07640
OG0006923	ORYLA02242	SCHMD18989, SCHMD10987
OG0006924	ORYLA19320	SCHMD07270
OG0006926	ORYLA02117	SCHMD18025, SCHMD24077
OG0006927	ORYLA06863	SCHMD05483
OG0006931	ORYLA11673	SCHMD09823
OG0006934	ORYLA09930	SCHMD02940
OG0006937	ORYLA09224	SCHMD07394
OG0006938	ORYLA13900	SCHMD13105
OG0006939	ORYLA10635	SCHMD19736, SCHMD17847
OG0006942	ORYLA01085	SCHMD05106
OG0006944	ORYLA18190	SCHMD23114, SCHMD00759
OG0006945	ORYLA19364	SCHMD20350, SCHMD21540
OG0006946	ORYLA02739	SCHMD03034
OG0006948	ORYLA05268	SCHMD10039
OG0006949	ORYLA14891	SCHMD04433
OG0006951	ORYLA01790	SCHMD04285
OG0006952	ORYLA02149	SCHMD00571
OG0006954	ORYLA10656	SCHMD05444
OG0006955	ORYLA11271	SCHMD01359
OG0006957	ORYLA01524	SCHMD21016, SCHMD16664
OG0006959	ORYLA07529	SCHMD14675, SCHMD12735
OG0006960	ORYLA20075	SCHMD15792, SCHMD13924
OG0006962	ORYLA14243	SCHMD02602
OG0006964	ORYLA06047	SCHMD05582, SCHMD05580
OG0006967	ORYLA07736	SCHMD06876
OG0006968	ORYLA07011	SCHMD05918
OG0006973	ORYLA11601	SCHMD01554
OG0006975	ORYLA05959	SCHMD29017
OG0006977	ORYLA14070	SCHMD21617, SCHMD19289
OG0006979	ORYLA18967	SCHMD02713
OG0006980	ORYLA18420, ORYLA18419	SCHMD03927
OG0006984	ORYLA15233, ORYLA12089, ORYLA14709	SCHMD21798
OG0006987	ORYLA18444	SCHMD04010
OG0006989	ORYLA09680	SCHMD08387
OG0006990	ORYLA12859	SCHMD14019
OG0006991	ORYLA19862	SCHMD09527
OG0006993	ORYLA03063	SCHMD16078, SCHMD15851
OG0006995	ORYLA01996	SCHMD08291
OG0006996	ORYLA04870	SCHMD07655
OG0006999	ORYLA05329	SCHMD09727, SCHMD09154
OG0007001	ORYLA10882	SCHMD11191
OG0007002	ORYLA19238	SCHMD00096
OG0007003	ORYLA15348, ORYLA12075	SCHMD03229
OG0007005	ORYLA03067	SCHMD03780
OG0007009	ORYLA17311	SCHMD28218, SCHMD00500
OG0007012	ORYLA07702	SCHMD16864
OG0007013	ORYLA08186	SCHMD20292, SCHMD25075
OG0007015	ORYLA15619	SCHMD09946
OG0007017	ORYLA00928	SCHMD24290, SCHMD13895
OG0007022	ORYLA14380	SCHMD06207
OG0007023	ORYLA13776	SCHMD13414
OG0007024	ORYLA14743	SCHMD18147
OG0007025	ORYLA19770	SCHMD00852
OG0007027	ORYLA15909	SCHMD11009, SCHMD20294, SCHMD17664
OG0007028	ORYLA06937	SCHMD16323
OG0007030	ORYLA00487	SCHMD11171
OG0007033	ORYLA11802	SCHMD17177, SCHMD07596
OG0007037	ORYLA09849	SCHMD08275
OG0007039	ORYLA10444	SCHMD24759
OG0007040	ORYLA15293	SCHMD17930
OG0007046	ORYLA10686	SCHMD16357, SCHMD12630
OG0007047	ORYLA02086	SCHMD10322
OG0007049	ORYLA12565	SCHMD09136, SCHMD15529
OG0007050	ORYLA20452	SCHMD12036
OG0007053	ORYLA16394	SCHMD05149
OG0007055	ORYLA17619	SCHMD11222
OG0007061	ORYLA00894	SCHMD27956
OG0007062	ORYLA03640	SCHMD05231
OG0007063	ORYLA05804	SCHMD04487
OG0007064	ORYLA20409	SCHMD12728
OG0007065	ORYLA14600	SCHMD08144
OG0007066	ORYLA02140	SCHMD15229, SCHMD16841
OG0007068	ORYLA07348	SCHMD10943
OG0007070	ORYLA06946	SCHMD08393
OG0007073	ORYLA03515	SCHMD06841
OG0007077	ORYLA12778	SCHMD03291, SCHMD23670
OG0007078	ORYLA06143	SCHMD12751, SCHMD12753
OG0007084	ORYLA18994	SCHMD10181
OG0007088	ORYLA06446	SCHMD06882
OG0007090	ORYLA12938	SCHMD24995
OG0007091	ORYLA10611	SCHMD00684
OG0007092	ORYLA11433	SCHMD04952
OG0007093	ORYLA12432	SCHMD00633
OG0007095	ORYLA05795	SCHMD28386
OG0007096	ORYLA13346, ORYLA06995	SCHMD14480
OG0007098	ORYLA15262	SCHMD12814
OG0007102	ORYLA09553	SCHMD00303
OG0007104	ORYLA03154	SCHMD14802
OG0007105	ORYLA07523	SCHMD08588
OG0007106	ORYLA13818	SCHMD14679
OG0007108	ORYLA04528	SCHMD03383
OG0007112	ORYLA19964	SCHMD09113
OG0007113	ORYLA15522, ORYLA13775	SCHMD27023, SCHMD20834
OG0007114	ORYLA05387, ORYLA02077	SCHMD05373
OG0007118	ORYLA18746	SCHMD01480
OG0007119	ORYLA13244	SCHMD02099
OG0007122	ORYLA15640	SCHMD04636
OG0007124	ORYLA09552	SCHMD20734
OG0007125	ORYLA13532	SCHMD04115
OG0007128	ORYLA02979	SCHMD15975
OG0007130	ORYLA18855	SCHMD02010
OG0007133	ORYLA18527	SCHMD09895, SCHMD05400, SCHMD01884, SCHMD19102
OG0007135	ORYLA12420	SCHMD14628
OG0007136	ORYLA14799	SCHMD04055
OG0007137	ORYLA06230	SCHMD09300
OG0007139	ORYLA20254	SCHMD08033
OG0007140	ORYLA10308, ORYLA00270	SCHMD14726, SCHMD14725
OG0007143	ORYLA10676	SCHMD11402, SCHMD13435
OG0007145	ORYLA07062	SCHMD07094
OG0007148	ORYLA17738	SCHMD23637, SCHMD07923, SCHMD00889
OG0007151	ORYLA03573	SCHMD20465, SCHMD17498
OG0007154	ORYLA10421	SCHMD03260
OG0007158	ORYLA02201	SCHMD27790, SCHMD22647
OG0007159	ORYLA13649	SCHMD06458, SCHMD24141
OG0007163	ORYLA19100	SCHMD19963, SCHMD15559
OG0007164	ORYLA09721, ORYLA12288	SCHMD21149
OG0007165	ORYLA03664	SCHMD00948
OG0007166	ORYLA12340, ORYLA12341	SCHMD23433, SCHMD23432
OG0007173	ORYLA00375	SCHMD27706, SCHMD26151
OG0007174	ORYLA15845	SCHMD00679
OG0007175	ORYLA12365	SCHMD13246, SCHMD11875
OG0007176	ORYLA05563	SCHMD18255, SCHMD19246
OG0007179	ORYLA09261, ORYLA09260	SCHMD02087
OG0007181	ORYLA15718	SCHMD07932
OG0007183	ORYLA05418	SCHMD09362
OG0007184	ORYLA02171	SCHMD06567
OG0007186	ORYLA08238	SCHMD00266
OG0007189	ORYLA00633	SCHMD17188, SCHMD14347, SCHMD08340, SCHMD09748, SCHMD18398
OG0007190	ORYLA02310	SCHMD00716
OG0007191	ORYLA17462	SCHMD11992
OG0007192	ORYLA09692	SCHMD00342
OG0007199	ORYLA05345, ORYLA01726	SCHMD17527, SCHMD16964
OG0007208	ORYLA02408	SCHMD08490
OG0007209	ORYLA00656, ORYLA00655	SCHMD03471, SCHMD02470
OG0007248	ORYLA06298	SCHMD14029
OG0007251	ORYLA06850	SCHMD02789, SCHMD03885
OG0007254	ORYLA11846	SCHMD29104
OG0007258	ORYLA02983	SCHMD01759
OG0007264	ORYLA15263	SCHMD06288
OG0007266	ORYLA19225	SCHMD05229
OG0007267	ORYLA14269	SCHMD15621
OG0007269	ORYLA10696	SCHMD04821
OG0007270	ORYLA04915, ORYLA04916	SCHMD29771, SCHMD26891
OG0007271	ORYLA06700	SCHMD08508
OG0007274	ORYLA01401	SCHMD10184
OG0007276	ORYLA17414	SCHMD01128
OG0007279	ORYLA04478	SCHMD14169, SCHMD22097
OG0007280	ORYLA06789	SCHMD26191
OG0007282	ORYLA17269	SCHMD08071
OG0007288	ORYLA20472	SCHMD11562
OG0007289	ORYLA03622	SCHMD13675
OG0007291	ORYLA15418	SCHMD01954
OG0007297	ORYLA16040	SCHMD08767
OG0007300	ORYLA02105	SCHMD08715, SCHMD12954
OG0007304	ORYLA11541	SCHMD06782
OG0007306	ORYLA04055	SCHMD03194
OG0007307	ORYLA04750	SCHMD24523
OG0007310	ORYLA09847	SCHMD07754
OG0007314	ORYLA11660	SCHMD20349, SCHMD17621
OG0007317	ORYLA04703	SCHMD05271
OG0007318	ORYLA14192	SCHMD14311
OG0007319	ORYLA13973	SCHMD07451
OG0007320	ORYLA19939	SCHMD04201, SCHMD04200
OG0007321	ORYLA01035	SCHMD14656
OG0007325	ORYLA12467	SCHMD13424
OG0007326	ORYLA14944	SCHMD26648, SCHMD13997
OG0007328	ORYLA04937	SCHMD07822
OG0007330	ORYLA03139	SCHMD01349
OG0007333	ORYLA13227, ORYLA09947	SCHMD02278
OG0007334	ORYLA02101	SCHMD01190
OG0007335	ORYLA11672	SCHMD00787
OG0007337	ORYLA11944	SCHMD23177
OG0007339	ORYLA08865	SCHMD14813, SCHMD09117
OG0007341	ORYLA12520	SCHMD01365
OG0007342	ORYLA17313	SCHMD12266
OG0007343	ORYLA13486	SCHMD12161
OG0007344	ORYLA18957	SCHMD17019, SCHMD17020
OG0007347	ORYLA13816	SCHMD06807
OG0007349	ORYLA17364	SCHMD22105
OG0007353	ORYLA12576	SCHMD22439
OG0007354	ORYLA09048	SCHMD09176
OG0007356	ORYLA13760	SCHMD16766, SCHMD16762, SCHMD17068
OG0007357	ORYLA12581	SCHMD05386, SCHMD05385
OG0007358	ORYLA17406	SCHMD10648
OG0007359	ORYLA08850	SCHMD04894
OG0007360	ORYLA06936	SCHMD01042
OG0007361	ORYLA01623	SCHMD02642
OG0007363	ORYLA06682	SCHMD02234
OG0007367	ORYLA06765	SCHMD09749
OG0007372	ORYLA03828	SCHMD02515
OG0007373	ORYLA11366	SCHMD29255, SCHMD11208, SCHMD11207
OG0007380	ORYLA12839	SCHMD16057
OG0007382	ORYLA08742	SCHMD06011
OG0007385	ORYLA12485	SCHMD04159
OG0007386	ORYLA11303	SCHMD00784
OG0007387	ORYLA19178	SCHMD01904, SCHMD01903
OG0007389	ORYLA02496	SCHMD07528
OG0007391	ORYLA04353	SCHMD01653
OG0007393	ORYLA10500	SCHMD00157
OG0007395	ORYLA08169	SCHMD09491
OG0007396	ORYLA12727	SCHMD01151
OG0007397	ORYLA08942	SCHMD03095
OG0007399	ORYLA17904	SCHMD13118, SCHMD13117
OG0007401	ORYLA03561	SCHMD06026
OG0007402	ORYLA08019, ORYLA08020	SCHMD10585, SCHMD06444
OG0007405	ORYLA15003	SCHMD18973, SCHMD27327
OG0007407	ORYLA05302	SCHMD14070
OG0007408	ORYLA20365	SCHMD03954
OG0007412	ORYLA09356	SCHMD14910, SCHMD20394
OG0007415	ORYLA19464	SCHMD29702, SCHMD13340
OG0007417	ORYLA17547	SCHMD04581
OG0007419	ORYLA16934	SCHMD12003, SCHMD14523
OG0007421	ORYLA14356	SCHMD09236
OG0007422	ORYLA10067	SCHMD15449
OG0007425	ORYLA14998	SCHMD18256
OG0007426	ORYLA19382	SCHMD02501
OG0007429	ORYLA10854	SCHMD03140
OG0007431	ORYLA05544, ORYLA05545	SCHMD02074
OG0007432	ORYLA03130	SCHMD13608
OG0007437	ORYLA00941	SCHMD26347
OG0007439	ORYLA05166	SCHMD01098
OG0007442	ORYLA06331	SCHMD10535
OG0007445	ORYLA09137	SCHMD10725
OG0007446	ORYLA17366	SCHMD06891
OG0007447	ORYLA00461	SCHMD07199
OG0007452	ORYLA02553	SCHMD06690
OG0007453	ORYLA16527	SCHMD22069
OG0007454	ORYLA09677	SCHMD02249
OG0007455	ORYLA09348	SCHMD17462
OG0007456	ORYLA02608	SCHMD11658
OG0007457	ORYLA14661	SCHMD13308, SCHMD05942, SCHMD22483
OG0007458	ORYLA00309	SCHMD11828
OG0007459	ORYLA10805	SCHMD04395
OG0007460	ORYLA20039	SCHMD07322
OG0007463	ORYLA10835	SCHMD17150, SCHMD29377
OG0007465	ORYLA03646	SCHMD06095
OG0007470	ORYLA06567	SCHMD04262, SCHMD05817
OG0007471	ORYLA07475	SCHMD29391
OG0007472	ORYLA13056	SCHMD07414
OG0007473	ORYLA06701	SCHMD18788, SCHMD20111
OG0007476	ORYLA17195	SCHMD29552, SCHMD06042
OG0007478	ORYLA17253	SCHMD08638, SCHMD14462
OG0007481	ORYLA04396	SCHMD00234
OG0007482	ORYLA01730	SCHMD16972, SCHMD28646
OG0007483	ORYLA11513	SCHMD23530
OG0007488	ORYLA14033	SCHMD04017, SCHMD01795, SCHMD10540
OG0007489	ORYLA10665	SCHMD27800, SCHMD17535
OG0007491	ORYLA16759	SCHMD17539, SCHMD13726
OG0007492	ORYLA11759	SCHMD00216, SCHMD10758
OG0007494	ORYLA16845	SCHMD02157, SCHMD22482
OG0007495	ORYLA10015	SCHMD07307, SCHMD18914
OG0007496	ORYLA14535	SCHMD02753, SCHMD05117, SCHMD12648
OG0007498	ORYLA05446	SCHMD13903
OG0007500	ORYLA09788	SCHMD06655
OG0007501	ORYLA11099	SCHMD02284
OG0007503	ORYLA08089	SCHMD02190
OG0007507	ORYLA12533	SCHMD00792
OG0007509	ORYLA04370	SCHMD00947
OG0007510	ORYLA10564	SCHMD06196
OG0007516	ORYLA15899, ORYLA15898, ORYLA14717, ORYLA11020	SCHMD07324, SCHMD01839
OG0007519	ORYLA12456	SCHMD00238
OG0007522	ORYLA10477	SCHMD20076
OG0007525	ORYLA13393	SCHMD03649, SCHMD14793
OG0007528	ORYLA06326	SCHMD08263
OG0007533	ORYLA00001, ORYLA07509	SCHMD05767
OG0007541	ORYLA11457	SCHMD18271
OG0007547	ORYLA05439, ORYLA12383, ORYLA01677	SCHMD00526, SCHMD00528, SCHMD00527, SCHMD00525, SCHMD22532, SCHMD28489, SCHMD24710
OG0007548	ORYLA03026	SCHMD06064
OG0007583	ORYLA00014	SCHMD28711
OG0007584	ORYLA16927	SCHMD10868
OG0007586	ORYLA17497	SCHMD00208
OG0007588	ORYLA11210	SCHMD05957
OG0007591	ORYLA16433	SCHMD19104
OG0007597	ORYLA11901	SCHMD00061
OG0007601	ORYLA16630	SCHMD28220
OG0007602	ORYLA13457	SCHMD03764
OG0007603	ORYLA15288	SCHMD02707
OG0007607	ORYLA15596	SCHMD25251
OG0007609	ORYLA17969	SCHMD08824
OG0007610	ORYLA13853	SCHMD02076, SCHMD12764
OG0007613	ORYLA13617	SCHMD05026
OG0007615	ORYLA18029	SCHMD10027
OG0007619	ORYLA13054	SCHMD02768
OG0007621	ORYLA13396	SCHMD00066
OG0007624	ORYLA05976	SCHMD15354
OG0007626	ORYLA01317	SCHMD05939
OG0007630	ORYLA01205	SCHMD22064
OG0007633	ORYLA05304	SCHMD19695
OG0007634	ORYLA10749	SCHMD06239
OG0007643	ORYLA08582	SCHMD18394
OG0007645	ORYLA00783	SCHMD00727
OG0007646	ORYLA09484	SCHMD05492
OG0007654	ORYLA18713	SCHMD14761
OG0007656	ORYLA11259	SCHMD00482
OG0007657	ORYLA12352	SCHMD16543
OG0007659	ORYLA09035	SCHMD19564, SCHMD12893
OG0007663	ORYLA19677	SCHMD11554
OG0007664	ORYLA15115	SCHMD16878, SCHMD02397, SCHMD03687
OG0007666	ORYLA16689, ORYLA19032	SCHMD11299
OG0007667	ORYLA13912	SCHMD25937
OG0007673	ORYLA05954	SCHMD08768
OG0007676	ORYLA15905	SCHMD08823
OG0007684	ORYLA04277	SCHMD00102
OG0007687	ORYLA17022	SCHMD06419, SCHMD07587
OG0007690	ORYLA19010	SCHMD21197
OG0007701	ORYLA17283	SCHMD12704, SCHMD12705
OG0007702	ORYLA19222	SCHMD00819
OG0007706	ORYLA16294	SCHMD05614
OG0007709	ORYLA12564	SCHMD11596, SCHMD01220
OG0007712	ORYLA19931	SCHMD04858
OG0007713	ORYLA16096	SCHMD16511
OG0007715	ORYLA02645	SCHMD08793
OG0007717	ORYLA04892	SCHMD10647, SCHMD13736
OG0007718	ORYLA09021	SCHMD12974
OG0007722	ORYLA18334	SCHMD27869, SCHMD06810
OG0007723	ORYLA18893	SCHMD01195
OG0007727	ORYLA05656, ORYLA05657	SCHMD02748
OG0007732	ORYLA04446	SCHMD21069, SCHMD19292
OG0007736	ORYLA03755	SCHMD03835
OG0007738	ORYLA08765	SCHMD09563
OG0007739	ORYLA15510, ORYLA15465	SCHMD24121
OG0007743	ORYLA15748	SCHMD00951
