Orthogroup	AMPFI_ok	BRAFL
OG0004278	AMPFI_00741	bflo_26456
OG0004279	AMPFI_20800	bflo_15836
OG0004280	AMPFI_08532	bflo_05742
OG0004281	AMPFI_08580	bflo_09552
OG0004282	AMPFI_03603	bflo_01697
OG0004283	AMPFI_04258	bflo_14369
OG0004284	AMPFI_07793	bflo_10091
OG0004285	AMPFI_05686	bflo_09644
OG0004286	AMPFI_11804, AMPFI_11033	bflo_19820
OG0004287	AMPFI_18985, AMPFI_03750, AMPFI_16572	bflo_22517
OG0004288	AMPFI_12843	bflo_13055
OG0004289	AMPFI_15989	bflo_16900
OG0004290	AMPFI_20931	bflo_12592
OG0004294	AMPFI_25254	bflo_20010
OG0004295	AMPFI_09939	bflo_25243
OG0004296	AMPFI_17160	bflo_08135
OG0004297	AMPFI_04000	bflo_01520
OG0004298	AMPFI_01036	bflo_14807
OG0004299	AMPFI_10108	bflo_14117
OG0004301	AMPFI_21938	bflo_21149
OG0004302	AMPFI_16467	bflo_20299
OG0004303	AMPFI_18613	bflo_21593
OG0004305	AMPFI_12729	bflo_05913
OG0004306	AMPFI_17375	bflo_06377
OG0004307	AMPFI_10120	bflo_23131
OG0004308	AMPFI_06434	bflo_17611
OG0004309	AMPFI_07893	bflo_07674
OG0004310	AMPFI_01502	bflo_07406
OG0004311	AMPFI_19446	bflo_05859
OG0004312	AMPFI_14477	bflo_18032
OG0004314	AMPFI_17299	bflo_15802
OG0004315	AMPFI_11714	bflo_09497
OG0004316	AMPFI_06233	bflo_24460
OG0004318	AMPFI_21243	bflo_23343
OG0004319	AMPFI_07860	bflo_03033
OG0004321	AMPFI_03701	bflo_07360, bflo_21224
OG0004322	AMPFI_05719	bflo_04745
OG0004324	AMPFI_13538	bflo_01085
OG0004327	AMPFI_15196	bflo_14246
OG0004328	AMPFI_06204	bflo_01149
OG0004329	AMPFI_18366	bflo_09988, bflo_02398
OG0004330	AMPFI_04638	bflo_18848
OG0004331	AMPFI_13825	bflo_18890
OG0004332	AMPFI_12419	bflo_24713
OG0004333	AMPFI_02290	bflo_01460
OG0004334	AMPFI_04344, AMPFI_23930	bflo_25607
OG0004335	AMPFI_01647	bflo_14442
OG0004337	AMPFI_08351	bflo_09505
OG0004338	AMPFI_03726	bflo_14114
OG0004340	AMPFI_07748	bflo_23322, bflo_22794
OG0004341	AMPFI_12804	bflo_23516
OG0004342	AMPFI_25181, AMPFI_12541, AMPFI_02766	bflo_08386
OG0004343	AMPFI_14022	bflo_09298
OG0004344	AMPFI_24893	bflo_07396
OG0004345	AMPFI_12564	bflo_16427
OG0004346	AMPFI_12405	bflo_19751
OG0004348	AMPFI_02439	bflo_21350
OG0004349	AMPFI_24895	bflo_12358
OG0004350	AMPFI_18421	bflo_18288, bflo_18444
OG0004351	AMPFI_20164	bflo_24757
OG0004352	AMPFI_25758	bflo_24539
OG0004353	AMPFI_13654	bflo_24646
OG0004354	AMPFI_11067	bflo_14863
OG0004355	AMPFI_09199	bflo_16043
OG0004357	AMPFI_08395	bflo_11494
OG0004358	AMPFI_22150	bflo_11539
OG0004359	AMPFI_05530	bflo_15102
OG0004360	AMPFI_14833	bflo_05338
OG0004361	AMPFI_04236	bflo_15552
OG0004362	AMPFI_09867	bflo_04119
OG0004364	AMPFI_11780	bflo_13993
OG0004365	AMPFI_18925	bflo_19418
OG0004366	AMPFI_11770	bflo_12765
OG0004367	AMPFI_16806	bflo_21281
OG0004368	AMPFI_05539	bflo_16051
OG0004369	AMPFI_22531	bflo_16942
OG0004370	AMPFI_05169	bflo_21301
OG0004373	AMPFI_02861	bflo_06065
OG0004374	AMPFI_07980	bflo_20012
OG0004375	AMPFI_04718, AMPFI_20500, AMPFI_21503, AMPFI_04176	bflo_07701
OG0004376	AMPFI_15019	bflo_20526
OG0004377	AMPFI_03913	bflo_19356
OG0004378	AMPFI_09387	bflo_07641
OG0004379	AMPFI_07942	bflo_09448
OG0004381	AMPFI_23751	bflo_09247
OG0004382	AMPFI_13422	bflo_06113
OG0004383	AMPFI_10019, AMPFI_10486	bflo_27132, bflo_14288, bflo_14991
OG0004384	AMPFI_21506	bflo_15995
OG0004385	AMPFI_02615, AMPFI_24477	bflo_15870
OG0004386	AMPFI_10062	bflo_20435
OG0004387	AMPFI_18101	bflo_09116, bflo_08752
OG0004388	AMPFI_09652	bflo_05660
OG0004389	AMPFI_08344	bflo_26325
OG0004390	AMPFI_17295	bflo_17071
OG0004392	AMPFI_24108	bflo_07121
OG0004393	AMPFI_06040	bflo_09718
OG0004394	AMPFI_13243	bflo_14723
OG0004395	AMPFI_20914	bflo_12354
OG0004396	AMPFI_14937	bflo_24471
OG0004397	AMPFI_03263	bflo_13249
OG0004399	AMPFI_06098	bflo_11895
OG0004400	AMPFI_13995	bflo_01509
OG0004401	AMPFI_12672	bflo_00348
OG0004402	AMPFI_15887	bflo_14968
OG0004403	AMPFI_14279	bflo_06952
OG0004404	AMPFI_14466	bflo_21918
OG0004405	AMPFI_14300	bflo_23675
OG0004406	AMPFI_11302	bflo_13880
OG0004407	AMPFI_09013	bflo_24382
OG0004408	AMPFI_05190	bflo_21379
OG0004409	AMPFI_00146	bflo_12253
OG0004412	AMPFI_01456	bflo_26266
OG0004413	AMPFI_25865	bflo_11285
OG0004414	AMPFI_19124	bflo_00981
OG0004415	AMPFI_04130	bflo_18620
OG0004416	AMPFI_04994	bflo_06539
OG0004417	AMPFI_06225	bflo_25703
OG0004418	AMPFI_07133	bflo_09866
OG0004419	AMPFI_07957	bflo_09260
OG0004420	AMPFI_10754	bflo_24578
OG0004421	AMPFI_12127	bflo_10986
OG0004422	AMPFI_13563	bflo_05990
OG0004423	AMPFI_14942	bflo_06771
OG0004424	AMPFI_17270	bflo_11552
OG0004425	AMPFI_21164	bflo_02356
OG0004426	AMPFI_21633	bflo_13509
OG0004427	AMPFI_22834	bflo_20689
OG0004457	AMPFI_05287	bflo_12917
OG0004459	AMPFI_11564	bflo_09372
OG0004460	AMPFI_25193	bflo_12840
OG0004461	AMPFI_19555	bflo_11262
OG0004462	AMPFI_08624	bflo_21993
OG0004463	AMPFI_12899	bflo_20522
OG0004465	AMPFI_23112, AMPFI_12347	bflo_05736, bflo_05733
OG0004467	AMPFI_21984	bflo_20572
OG0004468	AMPFI_16351	bflo_20382
OG0004471	AMPFI_00393	bflo_00929
OG0004472	AMPFI_11440	bflo_10789
OG0004475	AMPFI_18546	bflo_22915
OG0004476	AMPFI_14753	bflo_05841
OG0004478	AMPFI_03975	bflo_12521
OG0004479	AMPFI_09403	bflo_13215
OG0004482	AMPFI_09287	bflo_23679
OG0004483	AMPFI_14818	bflo_26479
OG0004484	AMPFI_19765	bflo_24462
OG0004485	AMPFI_06466	bflo_08085
OG0004486	AMPFI_08587	bflo_12928
OG0004487	AMPFI_05702	bflo_11125, bflo_13011
OG0004488	AMPFI_01993	bflo_06230
OG0004489	AMPFI_09296, AMPFI_09295	bflo_11412
OG0004490	AMPFI_22429	bflo_16236, bflo_03321
OG0004491	AMPFI_00328, AMPFI_00308, AMPFI_15346	bflo_13622
OG0004492	AMPFI_09360	bflo_20550
OG0004493	AMPFI_05970	bflo_17475
OG0004494	AMPFI_05453	bflo_22629
OG0004495	AMPFI_07695	bflo_13385
OG0004496	AMPFI_03101	bflo_15959
OG0004497	AMPFI_22097	bflo_12550
OG0004498	AMPFI_06947	bflo_13885
OG0004499	AMPFI_03990	bflo_11750
OG0004500	AMPFI_13920	bflo_06052
OG0004501	AMPFI_09291	bflo_17400
OG0004502	AMPFI_03587	bflo_22105
OG0004504	AMPFI_16480	bflo_16702
OG0004505	AMPFI_08535	bflo_02171
OG0004506	AMPFI_12628, AMPFI_09386	bflo_23062
OG0004507	AMPFI_07072	bflo_06594
OG0004508	AMPFI_25941	bflo_09467
OG0004509	AMPFI_09182	bflo_17080
OG0004510	AMPFI_09345	bflo_14873, bflo_15347
OG0004511	AMPFI_07637	bflo_15924
OG0004512	AMPFI_11410	bflo_23496, bflo_16546
OG0004513	AMPFI_09034	bflo_08350
OG0004514	AMPFI_09041	bflo_20987
OG0004515	AMPFI_01381	bflo_26975, bflo_10817
OG0004516	AMPFI_15125, AMPFI_18645	bflo_20144
OG0004517	AMPFI_15751	bflo_23362
OG0004518	AMPFI_09048	bflo_16710
OG0004519	AMPFI_04665	bflo_11096
OG0004520	AMPFI_06584	bflo_21786
OG0004521	AMPFI_01206	bflo_07182
OG0004521	AMPFI_18397	bflo_10161
OG0004523	AMPFI_08056	bflo_05747
OG0004524	AMPFI_07394	bflo_22873
OG0004525	AMPFI_07588	bflo_15861
OG0004526	AMPFI_10087	bflo_15645
OG0004527	AMPFI_10883	bflo_22761
OG0004528	AMPFI_01925	bflo_17241
OG0004529	AMPFI_09696	bflo_24826
OG0004530	AMPFI_12855	bflo_14830
OG0004531	AMPFI_11383	bflo_15089, bflo_15090
OG0004532	AMPFI_16151	bflo_22983
OG0004533	AMPFI_22456	bflo_07628
OG0004534	AMPFI_18106	bflo_14156
OG0004535	AMPFI_22124	bflo_06382
OG0004536	AMPFI_09383, AMPFI_05319, AMPFI_01833	bflo_05637
OG0004537	AMPFI_02558	bflo_08291, bflo_05042
OG0004540	AMPFI_19729	bflo_02795
OG0004541	AMPFI_15230	bflo_17993
OG0004542	AMPFI_08760	bflo_09402
OG0004543	AMPFI_14671	bflo_00318
OG0004544	AMPFI_08264	bflo_12181
OG0004545	AMPFI_16865	bflo_16418
OG0004546	AMPFI_07412	bflo_06485
OG0004548	AMPFI_12848	bflo_15915
OG0004549	AMPFI_12117	bflo_09909
OG0004550	AMPFI_09808	bflo_03833
OG0004553	AMPFI_10799	bflo_04450
OG0004554	AMPFI_11889	bflo_24473
OG0004555	AMPFI_09909	bflo_27055, bflo_12751
OG0004556	AMPFI_07468	bflo_20298
OG0004558	AMPFI_12132	bflo_24327
OG0004559	AMPFI_05855	bflo_23454
OG0004560	AMPFI_08766, AMPFI_25022	bflo_21738
OG0004561	AMPFI_23817, AMPFI_03159	bflo_21390, bflo_04768
OG0004563	AMPFI_02876	bflo_01881
OG0004564	AMPFI_15864	bflo_09365
OG0004565	AMPFI_24177, AMPFI_12894	bflo_05792
OG0004566	AMPFI_06008	bflo_05496
OG0004567	AMPFI_25564	bflo_01420
OG0004568	AMPFI_08069	bflo_15367, bflo_26968, bflo_10690
OG0004569	AMPFI_06989	bflo_22265
OG0004570	AMPFI_18640	bflo_24052
OG0004571	AMPFI_12508	bflo_00878
OG0004572	AMPFI_02363	bflo_13327
OG0004572	AMPFI_14593	bflo_13783
OG0004573	AMPFI_12921	bflo_20186
OG0004574	AMPFI_03207	bflo_03205
OG0004576	AMPFI_18731	bflo_08967
OG0004577	AMPFI_07656	bflo_12511
OG0004578	AMPFI_07486	bflo_16288
OG0004579	AMPFI_25677	bflo_11289
OG0004580	AMPFI_24353	bflo_24842
OG0004581	AMPFI_12919	bflo_22410
OG0004582	AMPFI_07633	bflo_25760
OG0004583	AMPFI_16407	bflo_26211
OG0004584	AMPFI_09000	bflo_18182
OG0004585	AMPFI_13089	bflo_13881
OG0004587	AMPFI_10457	bflo_14705
OG0004588	AMPFI_06362	bflo_20021
OG0004589	AMPFI_18880	bflo_20258
OG0004590	AMPFI_08462	bflo_20267
OG0004591	AMPFI_15332	bflo_24182
OG0004592	AMPFI_06517	bflo_25813
OG0004593	AMPFI_22728	bflo_10126
OG0004594	AMPFI_13047	bflo_03426
OG0004595	AMPFI_16519	bflo_00394
OG0004596	AMPFI_07402	bflo_08985
OG0004597	AMPFI_21018	bflo_09059
OG0004597	AMPFI_06253	bflo_15719
OG0004599	AMPFI_24936	bflo_05807
OG0004600	AMPFI_15811	bflo_26500
OG0004601	AMPFI_06159	bflo_15597, bflo_15601, bflo_15569
OG0004602	AMPFI_04968	bflo_04353
OG0004603	AMPFI_00218	bflo_23030
OG0004605	AMPFI_03873	bflo_23298
OG0004606	AMPFI_09369	bflo_01880
OG0004608	AMPFI_23131	bflo_16554
OG0004609	AMPFI_07011	bflo_20965
OG0004610	AMPFI_23354	bflo_06351
OG0004611	AMPFI_14900	bflo_14611
OG0004612	AMPFI_06798	bflo_00158
OG0004613	AMPFI_14336	bflo_11676
OG0004614	AMPFI_01955	bflo_11461
OG0004615	AMPFI_25915, AMPFI_22837	bflo_15851
OG0004616	AMPFI_24754	bflo_02456
OG0004617	AMPFI_09144	bflo_03743
OG0004618	AMPFI_15210, AMPFI_15211	bflo_14644
OG0004619	AMPFI_01685	bflo_18891
OG0004620	AMPFI_00400	bflo_13567
OG0004621	AMPFI_06893	bflo_11024
OG0004622	AMPFI_16727	bflo_02154
OG0004623	AMPFI_22400	bflo_06270, bflo_19298
OG0004625	AMPFI_01520	bflo_20617
OG0004626	AMPFI_11099	bflo_13446
OG0004627	AMPFI_12291	bflo_21441
OG0004628	AMPFI_05837	bflo_00111
OG0004629	AMPFI_13756	bflo_16638
OG0004631	AMPFI_06399	bflo_26303
OG0004632	AMPFI_12681	bflo_20183
OG0004633	AMPFI_16969	bflo_24095
OG0004634	AMPFI_11161	bflo_24560
OG0004635	AMPFI_08678	bflo_16335
OG0004637	AMPFI_14539	bflo_12574
OG0004638	AMPFI_00853	bflo_17068
OG0004639	AMPFI_11319	bflo_17059
OG0004641	AMPFI_00011	bflo_21448, bflo_22592
OG0004642	AMPFI_02074	bflo_13877
OG0004643	AMPFI_18899	bflo_21665
OG0004644	AMPFI_15338	bflo_11603
OG0004646	AMPFI_07710	bflo_01898
OG0004647	AMPFI_08211	bflo_06581
OG0004648	AMPFI_19599	bflo_12258
OG0004649	AMPFI_17558	bflo_20493
OG0004651	AMPFI_25330	bflo_17981
OG0004652	AMPFI_15198	bflo_21212, bflo_21245
OG0004654	AMPFI_15662	bflo_09378
OG0004655	AMPFI_07555	bflo_09012
OG0004656	AMPFI_14771	bflo_05812
OG0004657	AMPFI_11594	bflo_24670
OG0004658	AMPFI_10523, AMPFI_16629	bflo_17408
OG0004659	AMPFI_00122	bflo_11250
OG0004660	AMPFI_11809	bflo_18417
OG0004661	AMPFI_11308, AMPFI_23656	bflo_05625
OG0004662	AMPFI_22692	bflo_20444, bflo_11634
OG0004663	AMPFI_06374	bflo_20810
OG0004664	AMPFI_09717	bflo_16198
OG0004665	AMPFI_22602, AMPFI_00259	bflo_16015, bflo_19687
OG0004666	AMPFI_11616	bflo_09834
OG0004667	AMPFI_09564	bflo_11554
OG0004669	AMPFI_05954	bflo_17570
OG0004670	AMPFI_24511	bflo_02470
OG0004671	AMPFI_20913	bflo_20944
OG0004672	AMPFI_03359	bflo_13004
OG0004673	AMPFI_15351	bflo_18808
OG0004674	AMPFI_07603	bflo_05749
OG0004675	AMPFI_03184	bflo_06236
OG0004676	AMPFI_12971	bflo_05171
OG0004677	AMPFI_05730	bflo_09809
OG0004678	AMPFI_09587	bflo_15606
OG0004679	AMPFI_00361	bflo_20009
OG0004681	AMPFI_18210	bflo_20300, bflo_01693
OG0004682	AMPFI_13322	bflo_08235
OG0004683	AMPFI_13090	bflo_06703
OG0004684	AMPFI_05507	bflo_18861
OG0004685	AMPFI_00210	bflo_05949
OG0004686	AMPFI_07335	bflo_18736
OG0004687	AMPFI_00174	bflo_11035
OG0004689	AMPFI_21900	bflo_21020
OG0004691	AMPFI_01160	bflo_11450
OG0004694	AMPFI_20042	bflo_23436
OG0004696	AMPFI_05610	bflo_07889
OG0004697	AMPFI_06656	bflo_15191
OG0004698	AMPFI_06996	bflo_23003
OG0004699	AMPFI_08943	bflo_03925
OG0004700	AMPFI_08984	bflo_22704
OG0004701	AMPFI_19797, AMPFI_09187, AMPFI_09188	bflo_00634
OG0004702	AMPFI_11335	bflo_21187, bflo_04948
OG0004703	AMPFI_11441	bflo_02735
OG0004704	AMPFI_12602	bflo_25602
OG0004705	AMPFI_13411	bflo_14925
OG0004706	AMPFI_14171	bflo_00520
OG0004707	AMPFI_17110	bflo_11466
OG0004708	AMPFI_19549, AMPFI_25265	bflo_00244
OG0004709	AMPFI_20143	bflo_17190, bflo_25009
OG0004710	AMPFI_21960	bflo_16489
OG0004711	AMPFI_22007	bflo_15142
OG0004728	AMPFI_04640	bflo_13486
OG0004730	AMPFI_05571	bflo_06596
OG0004731	AMPFI_11718	bflo_04600
OG0004732	AMPFI_18249	bflo_02051
OG0004733	AMPFI_22957, AMPFI_11858	bflo_06188
OG0004735	AMPFI_25124	bflo_25045
OG0004736	AMPFI_11087	bflo_14317
OG0004738	AMPFI_07087	bflo_23674
OG0004739	AMPFI_08184	bflo_13471
OG0004744	AMPFI_19272	bflo_22859
OG0004746	AMPFI_19674, AMPFI_18690, AMPFI_16917	bflo_03289
OG0004747	AMPFI_10895	bflo_12691
OG0004748	AMPFI_16408	bflo_01673
OG0004749	AMPFI_15286	bflo_13392
OG0004752	AMPFI_22656	bflo_23786
OG0004753	AMPFI_08914	bflo_09370
OG0004754	AMPFI_15484	bflo_23367
OG0004755	AMPFI_08870	bflo_21777
OG0004756	AMPFI_06143	bflo_01688
OG0004757	AMPFI_11259	bflo_09888
OG0004758	AMPFI_16926	bflo_20306
OG0004759	AMPFI_10483	bflo_12064
OG0004760	AMPFI_11919	bflo_01599
OG0004761	AMPFI_04512, AMPFI_00468, AMPFI_03402	bflo_09055
OG0004762	AMPFI_12646	bflo_21432, bflo_26205, bflo_24822
OG0004763	AMPFI_06171	bflo_20256
OG0004764	AMPFI_10963	bflo_26083
OG0004765	AMPFI_16840	bflo_25288
OG0004766	AMPFI_09103	bflo_10868
OG0004767	AMPFI_03725	bflo_23754, bflo_23555
OG0004768	AMPFI_02297	bflo_14539
OG0004769	AMPFI_12928	bflo_05382, bflo_15999
OG0004770	AMPFI_09864	bflo_03900
OG0004771	AMPFI_03956, AMPFI_24380	bflo_09410
OG0004774	AMPFI_17254	bflo_22864
OG0004775	AMPFI_08271	bflo_03391
OG0004776	AMPFI_06080	bflo_18407
OG0004777	AMPFI_15904	bflo_22548
OG0004779	AMPFI_05691	bflo_21760, bflo_21763
OG0004780	AMPFI_19135	bflo_24336, bflo_04404, bflo_02115
OG0004781	AMPFI_00959, AMPFI_00874	bflo_14399
OG0004782	AMPFI_24154, AMPFI_04116	bflo_13002
OG0004782	AMPFI_12306	bflo_27047, bflo_12599
OG0004783	AMPFI_11121	bflo_06899
OG0004784	AMPFI_12120	bflo_21151
OG0004785	AMPFI_04729	bflo_19212
OG0004786	AMPFI_14608	bflo_19673
OG0004787	AMPFI_11451	bflo_17213
OG0004789	AMPFI_21163	bflo_21170
OG0004790	AMPFI_12637	bflo_20406
OG0004791	AMPFI_10450	bflo_20414
OG0004792	AMPFI_23180	bflo_18016
OG0004793	AMPFI_02788	bflo_10046
OG0004794	AMPFI_07779	bflo_04357
OG0004797	AMPFI_08354	bflo_04765
OG0004798	AMPFI_21019	bflo_05412, bflo_05413
OG0004799	AMPFI_03436	bflo_03113
OG0004800	AMPFI_08239	bflo_19605
OG0004800	AMPFI_13583, AMPFI_02779	bflo_19606
OG0004801	AMPFI_05782	bflo_22733
OG0004802	AMPFI_22430	bflo_13203
OG0004803	AMPFI_01867, AMPFI_16240	bflo_22349
OG0004804	AMPFI_11776	bflo_23008
OG0004805	AMPFI_10996	bflo_21807
OG0004806	AMPFI_21112	bflo_13218
OG0004807	AMPFI_01734	bflo_24936, bflo_16176, bflo_06928
OG0004808	AMPFI_18270	bflo_24087
OG0004809	AMPFI_01159	bflo_15570
OG0004810	AMPFI_07979	bflo_11005
OG0004811	AMPFI_12149	bflo_11368
OG0004812	AMPFI_15106	bflo_01711
OG0004813	AMPFI_11409	bflo_06335
OG0004814	AMPFI_09238	bflo_18711
OG0004815	AMPFI_03206	bflo_10264
OG0004816	AMPFI_05512	bflo_09257
OG0004817	AMPFI_04912	bflo_00615
OG0004818	AMPFI_00367	bflo_09829, bflo_09886
OG0004820	AMPFI_10350	bflo_04335
OG0004822	AMPFI_10239	bflo_04058
OG0004823	AMPFI_10528	bflo_03232
OG0004825	AMPFI_09412	bflo_16544
OG0004826	AMPFI_16801	bflo_11744
OG0004827	AMPFI_07773, AMPFI_07702	bflo_06183
OG0004828	AMPFI_05734	bflo_07064
OG0004829	AMPFI_14364	bflo_07190
OG0004830	AMPFI_14688	bflo_05687
OG0004831	AMPFI_23688	bflo_17588
OG0004832	AMPFI_13436	bflo_26425
OG0004833	AMPFI_15371	bflo_07551
OG0004834	AMPFI_06390	bflo_22223
OG0004835	AMPFI_18648	bflo_20781
OG0004836	AMPFI_09314	bflo_20378
OG0004837	AMPFI_07200	bflo_12377
OG0004838	AMPFI_00523	bflo_06796
OG0004839	AMPFI_22867	bflo_06490
OG0004840	AMPFI_15455	bflo_15568
OG0004841	AMPFI_04987	bflo_12560
OG0004842	AMPFI_12464	bflo_06212
OG0004843	AMPFI_05999	bflo_13843
OG0004844	AMPFI_06737	bflo_09755
OG0004845	AMPFI_23989	bflo_16396
OG0004846	AMPFI_05670	bflo_03239
OG0004848	AMPFI_04293	bflo_10512
OG0004849	AMPFI_05494	bflo_17431
OG0004850	AMPFI_12227	bflo_08911
OG0004852	AMPFI_02203, AMPFI_02204	bflo_15961
OG0004854	AMPFI_09220	bflo_14278
OG0004855	AMPFI_05138	bflo_21051
OG0004856	AMPFI_08133	bflo_14646
OG0004857	AMPFI_24333, AMPFI_18826	bflo_08241
OG0004858	AMPFI_04485	bflo_20586
OG0004859	AMPFI_07001	bflo_18513
OG0004860	AMPFI_21186	bflo_25293
OG0004861	AMPFI_14242	bflo_23925
OG0004862	AMPFI_07100	bflo_21026
OG0004863	AMPFI_07510	bflo_10166
OG0004864	AMPFI_12101	bflo_11500
OG0004865	AMPFI_20573, AMPFI_25525	bflo_20067
OG0004866	AMPFI_18789	bflo_01606
OG0004867	AMPFI_06982, AMPFI_08324	bflo_21346
OG0004868	AMPFI_16937	bflo_09626
OG0004869	AMPFI_06152	bflo_19239
OG0004870	AMPFI_12026	bflo_10371
OG0004871	AMPFI_25922	bflo_20284
OG0004872	AMPFI_13216, AMPFI_13215, AMPFI_20529	bflo_12598
OG0004873	AMPFI_06741	bflo_24536
OG0004874	AMPFI_25899	bflo_12683
OG0004875	AMPFI_05988	bflo_26219
OG0004879	AMPFI_08418	bflo_21810
OG0004880	AMPFI_19336	bflo_23275
OG0004881	AMPFI_17196	bflo_24775
OG0004882	AMPFI_11328	bflo_27067, bflo_13047
OG0004883	AMPFI_02640	bflo_22965
OG0004884	AMPFI_23984	bflo_06067
OG0004885	AMPFI_10375	bflo_07174
OG0004886	AMPFI_08413	bflo_21794
OG0004887	AMPFI_11151	bflo_05853
OG0004888	AMPFI_13557	bflo_18700, bflo_18699, bflo_19098
OG0004889	AMPFI_09646	bflo_16517
OG0004890	AMPFI_15395	bflo_20233
OG0004891	AMPFI_02413	bflo_02031
OG0004892	AMPFI_12844	bflo_08899
OG0004893	AMPFI_07205	bflo_05758
OG0004894	AMPFI_11572	bflo_14171
OG0004895	AMPFI_08926, AMPFI_19888	bflo_20234
OG0004896	AMPFI_11433	bflo_16531
OG0004897	AMPFI_08573	bflo_08561
OG0004898	AMPFI_22671	bflo_17464
OG0004899	AMPFI_11063	bflo_14839
OG0004900	AMPFI_10899	bflo_20996
OG0004901	AMPFI_17441	bflo_10471
OG0004902	AMPFI_05534	bflo_21407
OG0004903	AMPFI_10441	bflo_05229, bflo_13841, bflo_05231
OG0004904	AMPFI_19035	bflo_14808
OG0004906	AMPFI_19154	bflo_22225
OG0004907	AMPFI_13675, AMPFI_04014	bflo_20360
OG0004908	AMPFI_03218	bflo_27506, bflo_24630, bflo_24305, bflo_27507, bflo_25876, bflo_27505, bflo_25873
OG0004909	AMPFI_14681	bflo_16006
OG0004910	AMPFI_18874, AMPFI_04368	bflo_17041, bflo_09167
OG0004911	AMPFI_05698	bflo_15427
OG0004913	AMPFI_25699	bflo_21278
OG0004914	AMPFI_08609	bflo_09178
OG0004915	AMPFI_25633	bflo_20255
OG0004916	AMPFI_25317, AMPFI_20270	bflo_06294
OG0004917	AMPFI_25966	bflo_00953
OG0004919	AMPFI_22764	bflo_24821
OG0004921	AMPFI_09394	bflo_24113
OG0004922	AMPFI_06579	bflo_05574
OG0004923	AMPFI_18875, AMPFI_00985, AMPFI_16529, AMPFI_15260	bflo_20936
OG0004924	AMPFI_05959	bflo_01184
OG0004925	AMPFI_16804	bflo_15424, bflo_00358
OG0004926	AMPFI_00376	bflo_15897
OG0004927	AMPFI_10471	bflo_12057
OG0004928	AMPFI_10056	bflo_00998
OG0004930	AMPFI_24794	bflo_00862
OG0004931	AMPFI_16176	bflo_05967
OG0004932	AMPFI_09178	bflo_01088
OG0004934	AMPFI_14737	bflo_15733
OG0004935	AMPFI_10473	bflo_27188, bflo_16334
OG0004936	AMPFI_04203	bflo_21250
OG0004938	AMPFI_07572	bflo_12383
OG0004939	AMPFI_24891	bflo_26100
OG0004941	AMPFI_12210	bflo_12121
OG0004942	AMPFI_16020	bflo_06239
OG0004943	AMPFI_18917	bflo_26832
OG0004944	AMPFI_02880	bflo_11279
OG0004945	AMPFI_25261	bflo_26311
OG0004946	AMPFI_16783	bflo_21068
OG0004947	AMPFI_22715	bflo_05551
OG0004948	AMPFI_23552	bflo_10165
OG0004949	AMPFI_07404	bflo_10358
OG0004950	AMPFI_01104	bflo_27252, bflo_18338
OG0004951	AMPFI_15757	bflo_17733
OG0004952	AMPFI_18107	bflo_06593
OG0004955	AMPFI_19217	bflo_19357
OG0004956	AMPFI_19207	bflo_11628
OG0004957	AMPFI_18195	bflo_08226
OG0004958	AMPFI_02579	bflo_05533
OG0004958	AMPFI_24136	bflo_02653
OG0004959	AMPFI_21678	bflo_03529
OG0004960	AMPFI_24808	bflo_03527
OG0004961	AMPFI_13431	bflo_00860
OG0004962	AMPFI_22234	bflo_19679
OG0004964	AMPFI_02938	bflo_18959
OG0004965	AMPFI_16300, AMPFI_17081	bflo_13051
OG0004967	AMPFI_00489	bflo_02587
OG0004968	AMPFI_11154	bflo_12529
OG0004969	AMPFI_00493	bflo_22559
OG0004970	AMPFI_03401	bflo_18023
OG0004971	AMPFI_03928, AMPFI_23806	bflo_27226, bflo_17760
OG0004972	AMPFI_03559	bflo_23204
OG0004974	AMPFI_05795	bflo_10101
OG0004975	AMPFI_21780	bflo_26316
OG0004977	AMPFI_06223	bflo_19613
OG0004978	AMPFI_08588	bflo_14758
OG0004979	AMPFI_09688	bflo_18913
OG0004980	AMPFI_26053	bflo_08613
OG0004981	AMPFI_04964	bflo_02414
OG0004982	AMPFI_14258	bflo_15633
OG0004983	AMPFI_15064	bflo_09221
OG0004984	AMPFI_25614	bflo_09266
OG0004985	AMPFI_20594, AMPFI_20593	bflo_21194
OG0004986	AMPFI_18420	bflo_25545
OG0004988	AMPFI_02907	bflo_21103
OG0004989	AMPFI_05553	bflo_03493
OG0004990	AMPFI_09427	bflo_11383
OG0004991	AMPFI_20163	bflo_12465
OG0004995	AMPFI_01011	bflo_05931
OG0004996	AMPFI_04670, AMPFI_01816	bflo_11012
OG0004997	AMPFI_02286	bflo_10758
OG0004998	AMPFI_05029	bflo_14559, bflo_19574
OG0005000	AMPFI_06353	bflo_24211
OG0005002	AMPFI_06863	bflo_01656
OG0005003	AMPFI_08032	bflo_09023
OG0005004	AMPFI_08398	bflo_00263, bflo_07028
OG0005006	AMPFI_11080	bflo_00766
OG0005007	AMPFI_11408	bflo_22056
OG0005008	AMPFI_11499	bflo_12699
OG0005009	AMPFI_12473	bflo_09320
OG0005010	AMPFI_14613, AMPFI_14614	bflo_04352
OG0005012	AMPFI_15538	bflo_23167
OG0005013	AMPFI_15685	bflo_08225
OG0005014	AMPFI_17363	bflo_20632
OG0005040	AMPFI_25125, AMPFI_21488	bflo_17923
OG0005041	AMPFI_08484	bflo_00184
