Orthogroup	AMPFI_ok	CAEEL
OG0000385	AMPFI_19226, AMPFI_24194, AMPFI_23534, AMPFI_25679	CAEEL20119, CAEEL20120, CAEEL20118, CAEEL05039, CAEEL19866, CAEEL19865, CAEEL19762, CAEEL19761, CAEEL19763, CAEEL19764, CAEEL17379, CAEEL11987, CAEEL00992
OG0000389	AMPFI_07738	CAEEL08944, CAEEL11888
OG0000391	AMPFI_15390, AMPFI_13888	CAEEL03981, CAEEL10348, CAEEL18760
OG0000391	AMPFI_15360, AMPFI_16689, AMPFI_24595	CAEEL07480, CAEEL01186
OG0000392	AMPFI_19824, AMPFI_16078	CAEEL03273
OG0000393	AMPFI_20681	CAEEL11594
OG0000393	AMPFI_17577	CAEEL00138
OG0000399	AMPFI_16098	CAEEL12746
OG0000399	AMPFI_14231, AMPFI_13302	CAEEL18399
OG0000399	AMPFI_12451, AMPFI_24563	CAEEL01136
OG0000399	AMPFI_10126	CAEEL00515
OG0000401	AMPFI_19353	CAEEL07254
OG0000402	AMPFI_10865	CAEEL20859
OG0000402	AMPFI_21549	CAEEL09914, CAEEL09915
OG0000405	AMPFI_10725	CAEEL01740
OG0000409	AMPFI_06600, AMPFI_00255	CAEEL09896
OG0000409	AMPFI_08875	CAEEL15456, CAEEL10905, CAEEL20533, CAEEL10710
OG0000411	AMPFI_13273	CAEEL02373
OG0000412	AMPFI_05733	CAEEL11655
OG0000412	AMPFI_24223	CAEEL20650
OG0000413	AMPFI_09027, AMPFI_05195	CAEEL15525
OG0000413	AMPFI_15394	CAEEL18945
OG0000413	AMPFI_15092	CAEEL06206, CAEEL06205
OG0000417	AMPFI_10040	CAEEL09343, CAEEL20198, CAEEL19199, CAEEL11109
OG0000419	AMPFI_16286	CAEEL19090
OG0000424	AMPFI_03735, AMPFI_21433, AMPFI_02103, AMPFI_06728	CAEEL14391, CAEEL12816, CAEEL12859, CAEEL15190, CAEEL16002, CAEEL14301, CAEEL11422, CAEEL16478
OG0000425	AMPFI_05884, AMPFI_13246, AMPFI_01852	CAEEL13865, CAEEL13864
OG0000426	AMPFI_05934	CAEEL19943
OG0000426	AMPFI_04676	CAEEL20473
OG0000427	AMPFI_05181, AMPFI_05182, AMPFI_08931, AMPFI_06083	CAEEL05100
OG0000429	AMPFI_13425, AMPFI_14088	CAEEL02588, CAEEL02589, CAEEL02587, CAEEL02586, CAEEL08573, CAEEL20624
OG0000430	AMPFI_10911, AMPFI_12038, AMPFI_06035	CAEEL14592, CAEEL00514
OG0000431	AMPFI_00618, AMPFI_05479, AMPFI_02567	CAEEL07320
OG0000433	AMPFI_09657	CAEEL18122
OG0000433	AMPFI_00102, AMPFI_00584	CAEEL00915, CAEEL00914
OG0000436	AMPFI_15525	CAEEL08451, CAEEL08483, CAEEL08086
OG0000441	AMPFI_24246, AMPFI_01840	CAEEL04949
OG0000442	AMPFI_18182	CAEEL10760
OG0000443	AMPFI_17659	CAEEL07750
OG0000444	AMPFI_10516	CAEEL18555
OG0000444	AMPFI_14412	CAEEL11270, CAEEL13198, CAEEL07333, CAEEL07332, CAEEL07334, CAEEL18670
OG0000446	AMPFI_24097, AMPFI_20203	CAEEL08845
OG0000446	AMPFI_02401	CAEEL11745
OG0000447	AMPFI_12502	CAEEL07754, CAEEL07753
OG0000449	AMPFI_10186, AMPFI_00716	CAEEL19368, CAEEL19369
OG0000450	AMPFI_01260	CAEEL09221
OG0000452	AMPFI_02857	CAEEL18774, CAEEL01070, CAEEL01729, CAEEL00373
OG0000454	AMPFI_16132	CAEEL02888, CAEEL02886
OG0000456	AMPFI_21507	CAEEL11325
OG0000458	AMPFI_07546	CAEEL19373
OG0000461	AMPFI_12796	CAEEL06628
OG0000461	AMPFI_10757, AMPFI_12933	CAEEL08066
OG0000463	AMPFI_05009, AMPFI_23446, AMPFI_16390, AMPFI_24215, AMPFI_16983, AMPFI_24517, AMPFI_20838, AMPFI_23775	CAEEL00961
OG0000465	AMPFI_02128	CAEEL08932
OG0000468	AMPFI_06635, AMPFI_17864, AMPFI_19454	CAEEL05744
OG0000469	AMPFI_03128	CAEEL09645
OG0000476	AMPFI_11326	CAEEL20693, CAEEL00887
OG0000476	AMPFI_07783	CAEEL13996, CAEEL04770
OG0000476	AMPFI_08866	CAEEL11253, CAEEL00175
OG0000477	AMPFI_00918	CAEEL19743
OG0000478	AMPFI_02947, AMPFI_15589	CAEEL11281
OG0000479	AMPFI_03342	CAEEL02339
OG0000479	AMPFI_09996	CAEEL09202
OG0000480	AMPFI_18780, AMPFI_14622	CAEEL10994, CAEEL19312, CAEEL11292
OG0000481	AMPFI_04631	CAEEL09089, CAEEL09097
OG0000481	AMPFI_14700	CAEEL07158
OG0000481	AMPFI_12417	CAEEL11815
OG0000482	AMPFI_16288, AMPFI_19863, AMPFI_19100	CAEEL12763
OG0000482	AMPFI_17333, AMPFI_20569, AMPFI_01031	CAEEL16609
OG0000485	AMPFI_08282, AMPFI_08284, AMPFI_22121	CAEEL19088, CAEEL15576
OG0000486	AMPFI_16665	CAEEL06528, CAEEL08508, CAEEL10686, CAEEL10332, CAEEL10336, CAEEL11227, CAEEL11225, CAEEL12738
OG0000490	AMPFI_13859, AMPFI_02409	CAEEL00687, CAEEL19730
OG0000495	AMPFI_22166, AMPFI_20710, AMPFI_02092, AMPFI_15737, AMPFI_21882, AMPFI_16808	CAEEL07186
OG0000496	AMPFI_25760	CAEEL01836
OG0000497	AMPFI_07081	CAEEL11475, CAEEL02002
OG0000503	AMPFI_06939, AMPFI_17798	CAEEL18781, CAEEL18780
OG0000503	AMPFI_08675	CAEEL01216
OG0000504	AMPFI_23661	CAEEL11210
OG0000506	AMPFI_10562	CAEEL18864
OG0000510	AMPFI_12605, AMPFI_15688, AMPFI_02887	CAEEL10925, CAEEL11992, CAEEL05859, CAEEL08413
OG0000513	AMPFI_15307	CAEEL00380
OG0000514	AMPFI_19314	CAEEL07294, CAEEL18391
OG0000519	AMPFI_09807, AMPFI_19851, AMPFI_12315, AMPFI_05130	CAEEL01270
OG0000520	AMPFI_25750, AMPFI_23972, AMPFI_14296, AMPFI_19094	CAEEL07490
OG0000521	AMPFI_04943	CAEEL11532
OG0000524	AMPFI_14569	CAEEL17529
OG0000525	AMPFI_13575	CAEEL19149
OG0000525	AMPFI_23427	CAEEL19113
OG0000528	AMPFI_18972, AMPFI_18973	CAEEL17966
OG0000529	AMPFI_14588	CAEEL09737, CAEEL12247
OG0000529	AMPFI_10225	CAEEL14327
OG0000530	AMPFI_05279	CAEEL05713, CAEEL05714
OG0000531	AMPFI_10252	CAEEL07670
OG0000532	AMPFI_09523	CAEEL05864, CAEEL10521, CAEEL00080, CAEEL20665, CAEEL04618
OG0000534	AMPFI_12308, AMPFI_12548	CAEEL06960
OG0000535	AMPFI_10209, AMPFI_10684	CAEEL18521
OG0000537	AMPFI_22008	CAEEL20692
OG0000538	AMPFI_24088	CAEEL07439
OG0000539	AMPFI_22138	CAEEL15234, CAEEL08363, CAEEL07779
OG0000542	AMPFI_16091, AMPFI_08997	CAEEL09055
OG0000542	AMPFI_10148	CAEEL15478
OG0000545	AMPFI_15543	CAEEL15746
OG0000546	AMPFI_13740	CAEEL11922, CAEEL11556, CAEEL09379, CAEEL10245, CAEEL10244, CAEEL02817, CAEEL09934, CAEEL12457, CAEEL06679, CAEEL10675, CAEEL11668, CAEEL08595, CAEEL08734, CAEEL12100, CAEEL12099, CAEEL08159, CAEEL02972, CAEEL02973, CAEEL05028, CAEEL10535, CAEEL11324, CAEEL15408
OG0000548	AMPFI_03107, AMPFI_12447, AMPFI_06878	CAEEL10591, CAEEL10590
OG0000549	AMPFI_06020, AMPFI_06765	CAEEL18719, CAEEL18720
OG0000550	AMPFI_16200	CAEEL14232
OG0000551	AMPFI_19651	CAEEL05226
OG0000554	AMPFI_16623, AMPFI_06109	CAEEL09891
OG0000560	AMPFI_24939, AMPFI_25437, AMPFI_25195, AMPFI_02096	CAEEL00689
OG0000562	AMPFI_21582	CAEEL12354
OG0000563	AMPFI_08659, AMPFI_10297	CAEEL07864
OG0000565	AMPFI_19741	CAEEL03314, CAEEL00611, CAEEL00610, CAEEL01204
OG0000566	AMPFI_03624, AMPFI_03781, AMPFI_20076, AMPFI_24184, AMPFI_05548	CAEEL15091
OG0000567	AMPFI_24073	CAEEL02967
OG0000567	AMPFI_20193	CAEEL00946, CAEEL06307, CAEEL10055, CAEEL11553, CAEEL04491
OG0000569	AMPFI_00348	CAEEL13456, CAEEL13683, CAEEL13676, CAEEL13675
OG0000572	AMPFI_18964, AMPFI_18965	CAEEL13663
OG0000572	AMPFI_09351	CAEEL04776
OG0000573	AMPFI_08544	CAEEL05940
OG0000573	AMPFI_21790	CAEEL01355
OG0000574	AMPFI_07593	CAEEL19269
OG0000574	AMPFI_07534	CAEEL18789, CAEEL19638, CAEEL19639
OG0000574	AMPFI_22284	CAEEL19209, CAEEL18848
OG0000575	AMPFI_22439	CAEEL12522
OG0000576	AMPFI_11215	CAEEL06802
OG0000578	AMPFI_11337, AMPFI_11336	CAEEL16491, CAEEL16492, CAEEL16490
OG0000579	AMPFI_10586	CAEEL11246, CAEEL09670, CAEEL09822
OG0000581	AMPFI_20371	CAEEL15703
OG0000582	AMPFI_14842, AMPFI_03684	CAEEL19553, CAEEL19552
OG0000583	AMPFI_03049	CAEEL01762, CAEEL01763
OG0000584	AMPFI_25542, AMPFI_23350, AMPFI_15796, AMPFI_00561, AMPFI_04371	CAEEL04633, CAEEL05854, CAEEL04153, CAEEL04154, CAEEL06443
OG0000585	AMPFI_10321, AMPFI_07822	CAEEL11782, CAEEL11783
OG0000586	AMPFI_16028	CAEEL05852
OG0000587	AMPFI_16977, AMPFI_16976	CAEEL14207
OG0000587	AMPFI_14490	CAEEL18702
OG0000588	AMPFI_25131, AMPFI_02951, AMPFI_04054, AMPFI_03394, AMPFI_11701	CAEEL05897
OG0000590	AMPFI_19054, AMPFI_08431	CAEEL01780
OG0000591	AMPFI_24421	CAEEL18367
OG0000592	AMPFI_12250, AMPFI_00808	CAEEL14862, CAEEL07829, CAEEL16963, CAEEL16245, CAEEL16244
OG0000593	AMPFI_00762, AMPFI_17892	CAEEL02027
OG0000594	AMPFI_08265	CAEEL11331
OG0000597	AMPFI_09305	CAEEL08741
OG0000602	AMPFI_06522, AMPFI_15502	CAEEL20599
OG0000604	AMPFI_21956, AMPFI_24342	CAEEL14390
OG0000611	AMPFI_17154, AMPFI_20669, AMPFI_24211	CAEEL08225
OG0000611	AMPFI_03941	CAEEL09831
OG0000612	AMPFI_15477, AMPFI_05475	CAEEL07651
OG0000614	AMPFI_11504, AMPFI_07199	CAEEL16724
OG0000615	AMPFI_02250	CAEEL19705
OG0000617	AMPFI_08449	CAEEL12168
OG0000619	AMPFI_07065	CAEEL02635
OG0000623	AMPFI_18053	CAEEL16178, CAEEL06411
OG0000623	AMPFI_05939, AMPFI_14561	CAEEL16276
OG0000624	AMPFI_19095, AMPFI_09306, AMPFI_13318	CAEEL08547
OG0000625	AMPFI_14871, AMPFI_22297, AMPFI_25324	CAEEL18539
OG0000626	AMPFI_08963	CAEEL19740
OG0000627	AMPFI_24110, AMPFI_23481, AMPFI_25325	CAEEL01126
OG0000637	AMPFI_22000, AMPFI_25950	CAEEL18181
OG0000639	AMPFI_02143	CAEEL00195
OG0000639	AMPFI_19096	CAEEL00077
OG0000642	AMPFI_15462, AMPFI_15774	CAEEL04693
OG0000645	AMPFI_07390	CAEEL14093
OG0000645	AMPFI_07346	CAEEL02916
OG0000646	AMPFI_08730	CAEEL06213, CAEEL06212
OG0000647	AMPFI_23188, AMPFI_23840	CAEEL14095, CAEEL17996
OG0000648	AMPFI_15343	CAEEL05737
OG0000649	AMPFI_08407	CAEEL08770
OG0000651	AMPFI_13783, AMPFI_00457	CAEEL08479
OG0000652	AMPFI_06940, AMPFI_22582	CAEEL09392, CAEEL09393
OG0000653	AMPFI_07129	CAEEL20136
OG0000654	AMPFI_21423	CAEEL00509
OG0000656	AMPFI_02757	CAEEL17700
OG0000657	AMPFI_16174, AMPFI_04003, AMPFI_15120, AMPFI_23960, AMPFI_23025	CAEEL01693
OG0000660	AMPFI_17445	CAEEL01886
OG0000662	AMPFI_12334, AMPFI_02313	CAEEL07265
OG0000662	AMPFI_13450	CAEEL20546
OG0000663	AMPFI_11999, AMPFI_12107	CAEEL07269
OG0000664	AMPFI_09419	CAEEL10897, CAEEL10896
OG0000665	AMPFI_01642, AMPFI_25024	CAEEL18458, CAEEL04875, CAEEL05353, CAEEL11596, CAEEL18744
OG0000666	AMPFI_18404	CAEEL11143
OG0000670	AMPFI_22267	CAEEL01804, CAEEL20294
OG0000672	AMPFI_11096	CAEEL07948, CAEEL07943
OG0000672	AMPFI_17614	CAEEL00089, CAEEL00988
OG0000674	AMPFI_05318	CAEEL01995
OG0000676	AMPFI_07198	CAEEL18677, CAEEL18678
OG0000680	AMPFI_20692	CAEEL01896
OG0000681	AMPFI_10408	CAEEL06701, CAEEL06700
OG0000681	AMPFI_08112	CAEEL20557
OG0000682	AMPFI_06701	CAEEL18765
OG0000683	AMPFI_06165	CAEEL18608
OG0000683	AMPFI_15593	CAEEL02946, CAEEL02945, CAEEL02947, CAEEL02944
OG0000684	AMPFI_11660, AMPFI_23886, AMPFI_21883, AMPFI_26002, AMPFI_13648	CAEEL11185
OG0000688	AMPFI_25967	CAEEL04340
OG0000690	AMPFI_12474	CAEEL05043
OG0000691	AMPFI_15975	CAEEL17188
OG0000692	AMPFI_22914	CAEEL05111, CAEEL03292
OG0000694	AMPFI_20821	CAEEL18784, CAEEL02081, CAEEL02961
OG0000696	AMPFI_23601, AMPFI_06933	CAEEL19612
OG0000697	AMPFI_01555	CAEEL10883
OG0000702	AMPFI_20591	CAEEL01313
OG0000703	AMPFI_09469	CAEEL12761
OG0000708	AMPFI_18363	CAEEL04786, CAEEL04785
OG0000708	AMPFI_17855, AMPFI_19554	CAEEL12722
OG0000709	AMPFI_17426	CAEEL11350, CAEEL18734, CAEEL12228, CAEEL16334, CAEEL20586, CAEEL11767
OG0000710	AMPFI_01536, AMPFI_25003	CAEEL20648, CAEEL19117, CAEEL19785
OG0000711	AMPFI_11270	CAEEL03027
OG0000712	AMPFI_08144	CAEEL07921
OG0000713	AMPFI_24318, AMPFI_08961, AMPFI_11641	CAEEL15727
OG0000715	AMPFI_19789	CAEEL07310, CAEEL07309
OG0000716	AMPFI_13314	CAEEL00463
OG0000717	AMPFI_06302, AMPFI_10785	CAEEL20044, CAEEL07958
OG0000718	AMPFI_05696, AMPFI_05695	CAEEL16052
OG0000720	AMPFI_05196	CAEEL02341
OG0000721	AMPFI_08986	CAEEL07780
OG0000721	AMPFI_22245	CAEEL00853
OG0000724	AMPFI_16071	CAEEL01191, CAEEL05666, CAEEL04724, CAEEL07268, CAEEL09317, CAEEL05086, CAEEL04722, CAEEL04707, CAEEL16432, CAEEL08216, CAEEL08788, CAEEL00782, CAEEL05700, CAEEL05106, CAEEL05163, CAEEL15997, CAEEL14388, CAEEL04425, CAEEL10300, CAEEL10254, CAEEL10375, CAEEL12178, CAEEL11651, CAEEL11581, CAEEL15115, CAEEL04753
OG0000726	AMPFI_13683	CAEEL08988, CAEEL08987
OG0000730	AMPFI_24051	CAEEL06720
OG0000731	AMPFI_14467	CAEEL18982
OG0000732	AMPFI_21125	CAEEL02711
OG0000732	AMPFI_19798, AMPFI_22564	CAEEL11771
OG0000733	AMPFI_00092	CAEEL17006
OG0000733	AMPFI_07683	CAEEL15524
OG0000734	AMPFI_16496	CAEEL18835
OG0000735	AMPFI_12763	CAEEL14834, CAEEL14835
OG0000737	AMPFI_09668	CAEEL06154, CAEEL04487, CAEEL04486
OG0000740	AMPFI_24652	CAEEL18076
OG0000740	AMPFI_17145	CAEEL18356
OG0000742	AMPFI_05931	CAEEL01786
OG0000744	AMPFI_16516, AMPFI_06604	CAEEL01254
OG0000747	AMPFI_14372, AMPFI_19843, AMPFI_13503, AMPFI_15337, AMPFI_14236, AMPFI_09850	CAEEL02279
OG0000749	AMPFI_08611	CAEEL11624, CAEEL14107
OG0000751	AMPFI_03506	CAEEL09020
OG0000752	AMPFI_17019	CAEEL07346
OG0000752	AMPFI_09329	CAEEL04370
OG0000753	AMPFI_15523, AMPFI_14109, AMPFI_09896	CAEEL17415
OG0000755	AMPFI_18113, AMPFI_24528	CAEEL01302
OG0000757	AMPFI_01364	CAEEL20030
OG0000757	AMPFI_13831	CAEEL00176
OG0000759	AMPFI_04195	CAEEL20475, CAEEL16710
OG0000761	AMPFI_02175	CAEEL19698
OG0000765	AMPFI_19294	CAEEL08924, CAEEL20292
OG0000766	AMPFI_21468, AMPFI_22616	CAEEL01660
OG0000767	AMPFI_07905	CAEEL15327, CAEEL15326
OG0000774	AMPFI_08290	CAEEL03062
OG0000774	AMPFI_10783	CAEEL08377
OG0000774	AMPFI_03731	CAEEL12020, CAEEL14163, CAEEL12021
OG0000775	AMPFI_22492	CAEEL17384, CAEEL14551, CAEEL07888, CAEEL14550
OG0000776	AMPFI_23341	CAEEL11265, CAEEL10969, CAEEL09271, CAEEL01206
OG0000777	AMPFI_22290	CAEEL19291
OG0000778	AMPFI_04331, AMPFI_25999, AMPFI_02206	CAEEL04054
OG0000779	AMPFI_25294	CAEEL01706
OG0000780	AMPFI_23845, AMPFI_20584, AMPFI_00595, AMPFI_15119	CAEEL00305
OG0000780	AMPFI_08729	CAEEL01193
OG0000782	AMPFI_18834	CAEEL01741
OG0000783	AMPFI_22662	CAEEL08524
OG0000787	AMPFI_10777	CAEEL10362
OG0000788	AMPFI_01375	CAEEL04328, CAEEL04329, CAEEL04327
OG0000788	AMPFI_02278	CAEEL01175
OG0000791	AMPFI_01769	CAEEL09121
OG0000792	AMPFI_19531	CAEEL06858, CAEEL06859
OG0000793	AMPFI_07155	CAEEL00246
OG0000794	AMPFI_12203	CAEEL14272, CAEEL13170
OG0000797	AMPFI_16398, AMPFI_18685	CAEEL11404
OG0000798	AMPFI_15670, AMPFI_01735, AMPFI_20101, AMPFI_16263	CAEEL08562, CAEEL08561
OG0000800	AMPFI_07209, AMPFI_10431	CAEEL15658, CAEEL15660, CAEEL15659, CAEEL15657, CAEEL15661, CAEEL04883, CAEEL16200, CAEEL16199, CAEEL13121, CAEEL11360, CAEEL11396
OG0000801	AMPFI_08868, AMPFI_16292, AMPFI_02422	CAEEL00950
OG0000803	AMPFI_03930, AMPFI_11891	CAEEL18447
OG0000809	AMPFI_12034	CAEEL06250
OG0000810	AMPFI_19205	CAEEL00977
OG0000813	AMPFI_04420	CAEEL10975, CAEEL10973, CAEEL01084
OG0000814	AMPFI_05882	CAEEL07659, CAEEL07658
OG0000814	AMPFI_13728	CAEEL11834, CAEEL05113
OG0000817	AMPFI_08254, AMPFI_07996	CAEEL08608
OG0000817	AMPFI_11242, AMPFI_25982	CAEEL09272
OG0000818	AMPFI_12285	CAEEL08212
OG0000820	AMPFI_22383	CAEEL08726
OG0000826	AMPFI_06510, AMPFI_01972, AMPFI_15553	CAEEL04414
OG0000828	AMPFI_06751	CAEEL01170
OG0000828	AMPFI_18122	CAEEL14806
OG0000833	AMPFI_07344	CAEEL05439
OG0000834	AMPFI_19170	CAEEL00924
OG0000836	AMPFI_08670	CAEEL01665
OG0000837	AMPFI_18684, AMPFI_23242	CAEEL19270, CAEEL07955
OG0000838	AMPFI_25449	CAEEL12737
OG0000842	AMPFI_11234	CAEEL11884
OG0000844	AMPFI_00178	CAEEL04872, CAEEL18631, CAEEL05964, CAEEL05848
OG0000847	AMPFI_17341	CAEEL04304, CAEEL04305, CAEEL19991
OG0000847	AMPFI_06619	CAEEL07299
OG0000848	AMPFI_00046	CAEEL08378
OG0000849	AMPFI_24685	CAEEL04333
OG0000850	AMPFI_19396, AMPFI_03228	CAEEL14176, CAEEL17117, CAEEL14155, CAEEL14177, CAEEL04935
OG0000851	AMPFI_16121	CAEEL08745
OG0000852	AMPFI_08444, AMPFI_13668	CAEEL08255
OG0000853	AMPFI_25610, AMPFI_22873	CAEEL12245
OG0000857	AMPFI_00242	CAEEL04547
OG0000860	AMPFI_05098	CAEEL09321, CAEEL18240
OG0000867	AMPFI_00144, AMPFI_11211, AMPFI_06396, AMPFI_22076	CAEEL18894, CAEEL20247
OG0000869	AMPFI_09269	CAEEL04762
OG0000870	AMPFI_04018, AMPFI_20968, AMPFI_09731, AMPFI_24424, AMPFI_12552	CAEEL05330
OG0000871	AMPFI_13424	CAEEL00781, CAEEL13789
OG0000874	AMPFI_04290, AMPFI_17002	CAEEL03105
OG0000875	AMPFI_16915, AMPFI_14018	CAEEL08184, CAEEL12416
OG0000876	AMPFI_21327	CAEEL00773, CAEEL00774
OG0000879	AMPFI_08219	CAEEL07550
OG0000887	AMPFI_09950, AMPFI_07395	CAEEL20268, CAEEL06748
OG0000888	AMPFI_15204	CAEEL00418
OG0000888	AMPFI_07926, AMPFI_07927	CAEEL02556
OG0000889	AMPFI_16359, AMPFI_08502	CAEEL09857, CAEEL09856
OG0000890	AMPFI_12475	CAEEL12661
OG0000896	AMPFI_18659	CAEEL17889
OG0000899	AMPFI_10006, AMPFI_23939	CAEEL06745
OG0000904	AMPFI_12613	CAEEL01214
OG0000905	AMPFI_23249, AMPFI_23770, AMPFI_06111	CAEEL09890
OG0000908	AMPFI_08188	CAEEL18895
OG0000909	AMPFI_09222	CAEEL00966
OG0000912	AMPFI_26077	CAEEL19084
OG0000913	AMPFI_01293, AMPFI_01711	CAEEL03086, CAEEL09227, CAEEL01751, CAEEL17909, CAEEL04783, CAEEL08435
OG0000914	AMPFI_07132	CAEEL08534, CAEEL08535
OG0000915	AMPFI_07903	CAEEL11744
OG0000921	AMPFI_16444	CAEEL05986
OG0000923	AMPFI_00235	CAEEL01410
OG0000923	AMPFI_01629	CAEEL00580
OG0000925	AMPFI_22605	CAEEL01239, CAEEL01153, CAEEL00968, CAEEL00439, CAEEL07058
OG0000928	AMPFI_06367	CAEEL00085
OG0000929	AMPFI_10447, AMPFI_24861, AMPFI_23849	CAEEL02357
OG0000932	AMPFI_09005	CAEEL07026, CAEEL07025
OG0000933	AMPFI_11078	CAEEL13637
OG0000934	AMPFI_09923	CAEEL20095, CAEEL02005
OG0000934	AMPFI_21983	CAEEL18567
OG0000935	AMPFI_08255	CAEEL10988, CAEEL18743
OG0000944	AMPFI_08499	CAEEL08647, CAEEL08646
OG0000945	AMPFI_11479	CAEEL00537
OG0000947	AMPFI_04579, AMPFI_02830	CAEEL07660
OG0000949	AMPFI_05269	CAEEL02872, CAEEL06438
OG0000950	AMPFI_02751, AMPFI_25217	CAEEL06912
OG0000951	AMPFI_22274, AMPFI_02878	CAEEL00056
OG0000954	AMPFI_20580, AMPFI_25977, AMPFI_05682	CAEEL05990
OG0000955	AMPFI_06758	CAEEL05680, CAEEL05073
OG0000955	AMPFI_14591	CAEEL01495
OG0000957	AMPFI_23600	CAEEL00119
OG0000963	AMPFI_18238	CAEEL02132
OG0000963	AMPFI_05536	CAEEL19266, CAEEL06520, CAEEL01905, CAEEL10906
OG0000965	AMPFI_19565, AMPFI_15550	CAEEL09524
OG0000965	AMPFI_04099	CAEEL02685
OG0000967	AMPFI_25346, AMPFI_07326	CAEEL09409
OG0000969	AMPFI_25200	CAEEL17140, CAEEL19686
OG0000970	AMPFI_08215	CAEEL12249
OG0000971	AMPFI_18522, AMPFI_25455	CAEEL13149
OG0000974	AMPFI_12784, AMPFI_24248, AMPFI_16221	CAEEL05136, CAEEL05137
OG0000976	AMPFI_18379	CAEEL12118
OG0000977	AMPFI_07484, AMPFI_15366, AMPFI_15809, AMPFI_03209	CAEEL07521
OG0000979	AMPFI_09075, AMPFI_12493, AMPFI_01617, AMPFI_11199, AMPFI_19528	CAEEL17012, CAEEL08335, CAEEL08336, CAEEL08175, CAEEL06649
OG0000982	AMPFI_14398	CAEEL00871
OG0000984	AMPFI_10960	CAEEL00142
OG0000985	AMPFI_12470, AMPFI_03929	CAEEL11989
OG0000987	AMPFI_23099, AMPFI_17518	CAEEL18448
OG0000987	AMPFI_24141	CAEEL15116
OG0000988	AMPFI_24561	CAEEL12259, CAEEL12260, CAEEL05294
OG0000992	AMPFI_08334	CAEEL04373
OG0000994	AMPFI_00747, AMPFI_08034	CAEEL01877
OG0000994	AMPFI_10949	CAEEL05339, CAEEL08529
OG0000995	AMPFI_06624	CAEEL01961
OG0000997	AMPFI_12727	CAEEL06202
OG0000998	AMPFI_21171	CAEEL11817
OG0000999	AMPFI_12976, AMPFI_03412	CAEEL12779, CAEEL06159
OG0001001	AMPFI_06409	CAEEL19402, CAEEL20405, CAEEL20234, CAEEL19403
OG0001002	AMPFI_21134	CAEEL07056, CAEEL14828, CAEEL19782, CAEEL15732
OG0001005	AMPFI_08475, AMPFI_09343	CAEEL01384
OG0001006	AMPFI_14604	CAEEL08218, CAEEL00364, CAEEL10732
OG0001007	AMPFI_16097	CAEEL19587
OG0001009	AMPFI_05554	CAEEL20001
OG0001016	AMPFI_10130	CAEEL09313
OG0001016	AMPFI_08991	CAEEL08789, CAEEL11986
OG0001017	AMPFI_05282	CAEEL09308
OG0001018	AMPFI_03134	CAEEL00183
OG0001018	AMPFI_05980	CAEEL07047
OG0001022	AMPFI_10268	CAEEL06254, CAEEL20075, CAEEL20775
OG0001023	AMPFI_08517	CAEEL05078
OG0001024	AMPFI_23405	CAEEL11623
OG0001026	AMPFI_19437, AMPFI_10730	CAEEL04538
OG0001029	AMPFI_16108	CAEEL01262
OG0001030	AMPFI_23968, AMPFI_06508	CAEEL11812
OG0001031	AMPFI_05042	CAEEL12448
OG0001032	AMPFI_16468	CAEEL20070, CAEEL15717
OG0001033	AMPFI_08349	CAEEL10717
OG0001034	AMPFI_26029, AMPFI_15409	CAEEL07054, CAEEL07055
OG0001036	AMPFI_23633	CAEEL18611
OG0001037	AMPFI_24179	CAEEL18600
OG0001038	AMPFI_16434	CAEEL20450
OG0001039	AMPFI_14266	CAEEL08415
OG0001039	AMPFI_08765, AMPFI_14267	CAEEL10624
OG0001042	AMPFI_15466, AMPFI_23740	CAEEL09943
OG0001044	AMPFI_21140, AMPFI_22224	CAEEL20285
OG0001046	AMPFI_00692	CAEEL19183
OG0001050	AMPFI_10641	CAEEL14076, CAEEL15706
OG0001052	AMPFI_08331	CAEEL09647
OG0001053	AMPFI_08985	CAEEL09742
OG0001058	AMPFI_03304	CAEEL19015
OG0001059	AMPFI_13123	CAEEL00192
OG0001062	AMPFI_00636	CAEEL08101
OG0001063	AMPFI_06965	CAEEL15713, CAEEL15714
OG0001063	AMPFI_02456	CAEEL08167
OG0001065	AMPFI_25290, AMPFI_20969	CAEEL00960, CAEEL15059
OG0001066	AMPFI_04798, AMPFI_04799, AMPFI_05155	CAEEL12576
OG0001072	AMPFI_14875, AMPFI_20009, AMPFI_10266, AMPFI_21446	CAEEL08406
OG0001075	AMPFI_00014	CAEEL11648, CAEEL18873
OG0001076	AMPFI_03111, AMPFI_09505, AMPFI_03148	CAEEL07541
OG0001078	AMPFI_08816	CAEEL19295
OG0001079	AMPFI_02862	CAEEL10503
OG0001080	AMPFI_16156, AMPFI_00813	CAEEL08359
OG0001082	AMPFI_11475	CAEEL19080, CAEEL19079, CAEEL09741
OG0001083	AMPFI_01600	CAEEL06682
OG0001085	AMPFI_03348	CAEEL09995, CAEEL09996
OG0001091	AMPFI_08267	CAEEL07358
OG0001092	AMPFI_23695, AMPFI_21806, AMPFI_23031, AMPFI_16710	CAEEL07387
OG0001093	AMPFI_00814	CAEEL00638
OG0001093	AMPFI_01496	CAEEL00637
OG0001094	AMPFI_07987	CAEEL13053, CAEEL13054
OG0001095	AMPFI_00281, AMPFI_21259	CAEEL07595
