Orthogroup	STRPU_ok	HUMAN
OG0000819	STRPU_13106, STRPU_13090	HUMAN04360
OG0000819	STRPU_02243, STRPU_15556	HUMAN12285, HUMAN12284
OG0000820	STRPU_14124	HUMAN06271, HUMAN06272
OG0000822	STRPU_13103, STRPU_13093	HUMAN06077, HUMAN06076
OG0000822	STRPU_12245	HUMAN06089, HUMAN06088
OG0000824	STRPU_25265	HUMAN12192, HUMAN12199
OG0000825	STRPU_05131, STRPU_05055	HUMAN17393, HUMAN24372
OG0000825	STRPU_12931	HUMAN06887
OG0000827	STRPU_24864, STRPU_24863, STRPU_24060	HUMAN28623
OG0000828	STRPU_23372	HUMAN09906, HUMAN09908, HUMAN09907, HUMAN23682, HUMAN23683
OG0000828	STRPU_15585, STRPU_02220	HUMAN07354
OG0000829	STRPU_03315	HUMAN09769, HUMAN09770, HUMAN23704
OG0000829	STRPU_10209	HUMAN03517, HUMAN27574, HUMAN17189
OG0000830	STRPU_26494	HUMAN10228, HUMAN10227, HUMAN13475, HUMAN20103, HUMAN20104, HUMAN04465
OG0000831	STRPU_25894, STRPU_25422, STRPU_25896	HUMAN00865, HUMAN00861
OG0000832	STRPU_17567, STRPU_17584, STRPU_24442, STRPU_17065, STRPU_17067	HUMAN08917, HUMAN08744, HUMAN08745, HUMAN01034
OG0000833	STRPU_18167, STRPU_18151	HUMAN14526, HUMAN14694, HUMAN28569, HUMAN00981, HUMAN14527
OG0000834	STRPU_24584, STRPU_24595	HUMAN12572
OG0000835	STRPU_11532	HUMAN04187, HUMAN19692, HUMAN19697
OG0000836	STRPU_22902, STRPU_22889	HUMAN09550
OG0000837	STRPU_24375	HUMAN25283, HUMAN19289
OG0000838	STRPU_12478	HUMAN01404, HUMAN07009
OG0000841	STRPU_25231	HUMAN11209, HUMAN11208, HUMAN28390, HUMAN28389, HUMAN25529
OG0000842	STRPU_22935	HUMAN11438, HUMAN28733, HUMAN28739, HUMAN28726, HUMAN17591, HUMAN12703, HUMAN27200
OG0000844	STRPU_10513	HUMAN00341, HUMAN00340, HUMAN00339, HUMAN21889, HUMAN21890, HUMAN27161, HUMAN27162
OG0000845	STRPU_16991	HUMAN30116
OG0000845	STRPU_17391	HUMAN05320
OG0000847	STRPU_14471	HUMAN19801, HUMAN10864
OG0000848	STRPU_04979	HUMAN07569, HUMAN22921, HUMAN23842
OG0000848	STRPU_21912	HUMAN09682, HUMAN13934
OG0000849	STRPU_02904	HUMAN01370
OG0000850	STRPU_01821, STRPU_19318	HUMAN00998
OG0000850	STRPU_01567, STRPU_09392	HUMAN03430
OG0000851	STRPU_04950	HUMAN17389, HUMAN22898
OG0000852	STRPU_27397	HUMAN01598
OG0000852	STRPU_26323	HUMAN18978, HUMAN18977, HUMAN13869
OG0000855	STRPU_14665	HUMAN12462
OG0000857	STRPU_01644, STRPU_11981	HUMAN24948, HUMAN05809, HUMAN04190
OG0000857	STRPU_11980	HUMAN04191
OG0000858	STRPU_23333	HUMAN27046, HUMAN27045
OG0000858	STRPU_03252, STRPU_03287	HUMAN19566, HUMAN05690
OG0000860	STRPU_19409	HUMAN14477, HUMAN29300, HUMAN01277
OG0000866	STRPU_25209, STRPU_01892	HUMAN26002
OG0000868	STRPU_21550	HUMAN29668, HUMAN08901
OG0000869	STRPU_11325	HUMAN00016
OG0000869	STRPU_18300, STRPU_01157	HUMAN23280
OG0000871	STRPU_17837, STRPU_17836, STRPU_17284, STRPU_17286	HUMAN30324
OG0000871	STRPU_09793, STRPU_09788, STRPU_09787	HUMAN03633
OG0000872	STRPU_11965, STRPU_01626	HUMAN05052, HUMAN05051
OG0000874	STRPU_25374	HUMAN20636
OG0000875	STRPU_19189	HUMAN28345
OG0000875	STRPU_13557	HUMAN18108
OG0000876	STRPU_24157	HUMAN02798
OG0000877	STRPU_26098, STRPU_26109, STRPU_26097, STRPU_26099, STRPU_26112, STRPU_26111, STRPU_26110	HUMAN20047
OG0000878	STRPU_12243	HUMAN04661, HUMAN04660
OG0000878	STRPU_24918	HUMAN26167
OG0000879	STRPU_04023, STRPU_14061, STRPU_00861, STRPU_00863	HUMAN06283, HUMAN21911
OG0000880	STRPU_21962	HUMAN21143, HUMAN21144, HUMAN25036, HUMAN26847
OG0000881	STRPU_19362	HUMAN24746
OG0000881	STRPU_14886	HUMAN12291
OG0000882	STRPU_07358, STRPU_07357	HUMAN24494, HUMAN24493, HUMAN19192, HUMAN25186, HUMAN00713
OG0000887	STRPU_13716	HUMAN02796
OG0000888	STRPU_27059	HUMAN01523, HUMAN14144
OG0000888	STRPU_04199, STRPU_04237	HUMAN17235
OG0000889	STRPU_21634, STRPU_21635	HUMAN16803
OG0000889	STRPU_14204, STRPU_00423	HUMAN04560, HUMAN10862, HUMAN13087, HUMAN19799, HUMAN19800
OG0000890	STRPU_17572	HUMAN16690, HUMAN19479, HUMAN19478
OG0000893	STRPU_11138, STRPU_11115, STRPU_17260	HUMAN20939, HUMAN20942, HUMAN26905, HUMAN26904, HUMAN20941
OG0000894	STRPU_00073, STRPU_05725	HUMAN22934
OG0000894	STRPU_08351	HUMAN20156, HUMAN25909
OG0000896	STRPU_02181, STRPU_09218	HUMAN05088, HUMAN05089
OG0000896	STRPU_21363	HUMAN02560, HUMAN04868
OG0000897	STRPU_22622	HUMAN20369
OG0000897	STRPU_22853, STRPU_22852, STRPU_22851	HUMAN01428
OG0000898	STRPU_18627, STRPU_18582	HUMAN01291, HUMAN01290, HUMAN01289
OG0000899	STRPU_05178	HUMAN05148, HUMAN05147, HUMAN22308, HUMAN23989
OG0000904	STRPU_04732, STRPU_04725, STRPU_04724	HUMAN03047, HUMAN24362, HUMAN30132, HUMAN03200
OG0000905	STRPU_01236, STRPU_12062, STRPU_12061	HUMAN04252, HUMAN04253
OG0000906	STRPU_20167	HUMAN24852, HUMAN29427
OG0000907	STRPU_19282, STRPU_00404	HUMAN01311
OG0000908	STRPU_10409	HUMAN03690, HUMAN27510
OG0000908	STRPU_04140	HUMAN03117
OG0000909	STRPU_17078, STRPU_17082	HUMAN25146, HUMAN25145, HUMAN19496, HUMAN00496
OG0000911	STRPU_22245	HUMAN12682, HUMAN12683
OG0000912	STRPU_09304	HUMAN17095, HUMAN17096, HUMAN03635, HUMAN03636, HUMAN24298, HUMAN22119
OG0000912	STRPU_14305	HUMAN11740
OG0000913	STRPU_05760	HUMAN24104, HUMAN24103, HUMAN24106, HUMAN05337
OG0000914	STRPU_23164	HUMAN30514, HUMAN26792, HUMAN26791
OG0000915	STRPU_23266	HUMAN30522, HUMAN20445, HUMAN01514, HUMAN01508, HUMAN02420, HUMAN06732
OG0000921	STRPU_01492, STRPU_13755	HUMAN17556, HUMAN17558, HUMAN17557, HUMAN17559
OG0000921	STRPU_02601, STRPU_19926	HUMAN02198
OG0000923	STRPU_24165	HUMAN17831
OG0000925	STRPU_18396	HUMAN23362, HUMAN23363, HUMAN23364
OG0000925	STRPU_06765, STRPU_06773	HUMAN30631, HUMAN29752
OG0000926	STRPU_26971	HUMAN25003
OG0000926	STRPU_26152	HUMAN23202
OG0000928	STRPU_26844	HUMAN14950, HUMAN14947, HUMAN14948, HUMAN09734
OG0000929	STRPU_17708, STRPU_13746, STRPU_01503	HUMAN07498, HUMAN07497, HUMAN25465, HUMAN00572
OG0000931	STRPU_10318	HUMAN18621
OG0000932	STRPU_14600	HUMAN07155, HUMAN26747
OG0000932	STRPU_14601	HUMAN26746
OG0000934	STRPU_17512	HUMAN07465, HUMAN25721, HUMAN25723
OG0000934	STRPU_12472	HUMAN24974, HUMAN06158
OG0000935	STRPU_00845, STRPU_14076	HUMAN14530, HUMAN10106, HUMAN01617, HUMAN01618, HUMAN06391, HUMAN06392, HUMAN06390, HUMAN17822
OG0000936	STRPU_17259, STRPU_17297, STRPU_17313, STRPU_17304, STRPU_17314, STRPU_17305, STRPU_09371, STRPU_09370, STRPU_18688	HUMAN20877, HUMAN20876
OG0000943	STRPU_15088	HUMAN04649, HUMAN07383
OG0000944	STRPU_04925	HUMAN07470, HUMAN27468, HUMAN30061
OG0000945	STRPU_06784, STRPU_26122	HUMAN07967, HUMAN07969, HUMAN07968, HUMAN07970, HUMAN11233, HUMAN23148
OG0000946	STRPU_11548	HUMAN02309
OG0000946	STRPU_12293	HUMAN03947, HUMAN07023
OG0000947	STRPU_23678, STRPU_23653	HUMAN17713, HUMAN20687
OG0000947	STRPU_23988	HUMAN20621
OG0000949	STRPU_17047, STRPU_01811	HUMAN29456, HUMAN24815, HUMAN30599, HUMAN19495, HUMAN00495, HUMAN25148, HUMAN25147
OG0000951	STRPU_26714	HUMAN01583, HUMAN09204
OG0000952	STRPU_05317	HUMAN22571
OG0000952	STRPU_05319	HUMAN23779, HUMAN22570
OG0000952	STRPU_05320	HUMAN24186, HUMAN22573, HUMAN22572
OG0000953	STRPU_11350, STRPU_10566, STRPU_23631	HUMAN23240, HUMAN28290, HUMAN28289, HUMAN00190
OG0000954	STRPU_14000	HUMAN18210, HUMAN18209
OG0000954	STRPU_08333	HUMAN10206, HUMAN10205, HUMAN10272
OG0000955	STRPU_19275, STRPU_00412	HUMAN28653
OG0000955	STRPU_05708	HUMAN22849
OG0000957	STRPU_26358	HUMAN14343, HUMAN23229
OG0000958	STRPU_01979, STRPU_22820	HUMAN28882, HUMAN05775, HUMAN05774
OG0000960	STRPU_25823	HUMAN11354, HUMAN28219, HUMAN28220
OG0000963	STRPU_01836	HUMAN23351, HUMAN01011
OG0000965	STRPU_04296, STRPU_04326, STRPU_04357	HUMAN22507
OG0000965	STRPU_25366	HUMAN08123
OG0000966	STRPU_14353	HUMAN12399, HUMAN12400, HUMAN07294, HUMAN07293
OG0000967	STRPU_04947	HUMAN07448, HUMAN07447, HUMAN19350
OG0000967	STRPU_04307, STRPU_04334, STRPU_04333, STRPU_04306	HUMAN03396, HUMAN03397
OG0000968	STRPU_12147, STRPU_12115	HUMAN06994, HUMAN04278
OG0000968	STRPU_15550, STRPU_02249	HUMAN12426, HUMAN19951
OG0000969	STRPU_04503, STRPU_13343, STRPU_13345, STRPU_13346	HUMAN26507
OG0000970	STRPU_15417	HUMAN19711, HUMAN30698
OG0000972	STRPU_15045	HUMAN19914, HUMAN05358, HUMAN07389
OG0000972	STRPU_04339, STRPU_04312	HUMAN27539
OG0000973	STRPU_20263	HUMAN24825
OG0000974	STRPU_05052, STRPU_05128, STRPU_05051, STRPU_05126, STRPU_05223	HUMAN24126
OG0000978	STRPU_26153	HUMAN23161, HUMAN19104, HUMAN11274, HUMAN09230
OG0000979	STRPU_23044, STRPU_23043, STRPU_25737, STRPU_25248	HUMAN03626, HUMAN03625
OG0000981	STRPU_26885	HUMAN23534, HUMAN23535
OG0000982	STRPU_22197	HUMAN14333, HUMAN01637, HUMAN28757
OG0000984	STRPU_27147	HUMAN23607
OG0000984	STRPU_16245, STRPU_16206	HUMAN02268, HUMAN02267
OG0000985	STRPU_04359	HUMAN17532, HUMAN03584, HUMAN03585, HUMAN27498, HUMAN27502, HUMAN23895
OG0000987	STRPU_24310	HUMAN02812, HUMAN02813, HUMAN06286, HUMAN19599
OG0000988	STRPU_19747, STRPU_14029, STRPU_14027, STRPU_14031, STRPU_20149	HUMAN29197, HUMAN29196, HUMAN29296, HUMAN29297, HUMAN02183
OG0000992	STRPU_08115, STRPU_08101	HUMAN13425, HUMAN05365
OG0000992	STRPU_00060, STRPU_09680	HUMAN00480, HUMAN25362, HUMAN00479, HUMAN00478
OG0000994	STRPU_24886	HUMAN25360
OG0000994	STRPU_10294	HUMAN17151, HUMAN17152
OG0000995	STRPU_08653	HUMAN20125, HUMAN12107, HUMAN12112, HUMAN20124, HUMAN20123, HUMAN12108, HUMAN12110, HUMAN12111, HUMAN12109
OG0000996	STRPU_06423	HUMAN29968, HUMAN29969, HUMAN07481, HUMAN07480, HUMAN17651, HUMAN17650, HUMAN17652
OG0000999	STRPU_11511	HUMAN16037, HUMAN05058, HUMAN20396
OG0001000	STRPU_17978	HUMAN29732, HUMAN30113, HUMAN25791
OG0001001	STRPU_06920, STRPU_06897, STRPU_06919	HUMAN11958
OG0001001	STRPU_06896, STRPU_06918	HUMAN29766, HUMAN30632, HUMAN29767
OG0001002	STRPU_12183	HUMAN21505, HUMAN16097, HUMAN04437
OG0001002	STRPU_11724, STRPU_11725	HUMAN21506
OG0001003	STRPU_14729	HUMAN07373, HUMAN07372, HUMAN12090
OG0001005	STRPU_22006	HUMAN21015
OG0001006	STRPU_16623	HUMAN10719
OG0001006	STRPU_19160	HUMAN23379, HUMAN14223, HUMAN00900
OG0001008	STRPU_12298	HUMAN06853, HUMAN06852, HUMAN04267
OG0001009	STRPU_08468, STRPU_08469	HUMAN25680, HUMAN00474
OG0001015	STRPU_09285	HUMAN20175
OG0001016	STRPU_13418	HUMAN03017
OG0001016	STRPU_22033	HUMAN27202
OG0001017	STRPU_22555	HUMAN06335
OG0001018	STRPU_17343, STRPU_17363	HUMAN19498
OG0001018	STRPU_20600	HUMAN08887
OG0001021	STRPU_20988	HUMAN08794, HUMAN08793, HUMAN08791
OG0001022	STRPU_06174, STRPU_06175	HUMAN30208, HUMAN26689, HUMAN07618, HUMAN30205, HUMAN30207, HUMAN30206
OG0001023	STRPU_11672	HUMAN05807, HUMAN04131, HUMAN24949, HUMAN15956, HUMAN05808
OG0001024	STRPU_04414	HUMAN26241, HUMAN26240
OG0001026	STRPU_08439	HUMAN10167, HUMAN10166, HUMAN12354
OG0001027	STRPU_19450, STRPU_19451, STRPU_19445, STRPU_19447, STRPU_21612, STRPU_21611, STRPU_21613, STRPU_19955, STRPU_01186	HUMAN06083
OG0001028	STRPU_26808	HUMAN14304, HUMAN09715, HUMAN09716, HUMAN28814, HUMAN28812
OG0001029	STRPU_25961, STRPU_00221	HUMAN11011, HUMAN08233
OG0001029	STRPU_17667, STRPU_02254	HUMAN29975, HUMAN05450, HUMAN25715, HUMAN25716, HUMAN00741
OG0001030	STRPU_26818	HUMAN14248, HUMAN14247, HUMAN09965
OG0001030	STRPU_20834, STRPU_20871	HUMAN09016, HUMAN18699
OG0001031	STRPU_04858	HUMAN03538
OG0001032	STRPU_20417	HUMAN01331, HUMAN14460, HUMAN14458, HUMAN14461, HUMAN14454, HUMAN29217, HUMAN14453, HUMAN29218, HUMAN29214, HUMAN29215, HUMAN29216
OG0001033	STRPU_04287, STRPU_04317	HUMAN22499, HUMAN17164
OG0001033	STRPU_01715, STRPU_16742	HUMAN00952, HUMAN28581, HUMAN14253
OG0001034	STRPU_13818	HUMAN12490, HUMAN02962
OG0001036	STRPU_24843	HUMAN19198, HUMAN24555, HUMAN24554
OG0001037	STRPU_19516	HUMAN29275, HUMAN29274, HUMAN01227
OG0001038	STRPU_10126	HUMAN22265, HUMAN22267, HUMAN24196, HUMAN03488
OG0001039	STRPU_14369	HUMAN19739, HUMAN19738, HUMAN19737
OG0001039	STRPU_23336	HUMAN07040, HUMAN07042, HUMAN21441
OG0001042	STRPU_23315	HUMAN29925, HUMAN20525, HUMAN05764
OG0001044	STRPU_26500	HUMAN09934
OG0001046	STRPU_08450	HUMAN10290, HUMAN10289, HUMAN10288, HUMAN20197, HUMAN20196, HUMAN20198, HUMAN20195, HUMAN15923, HUMAN15922, HUMAN13448
OG0001047	STRPU_06132, STRPU_06105	HUMAN05210, HUMAN05236, HUMAN30004
OG0001048	STRPU_04789, STRPU_04416	HUMAN17075, HUMAN17078, HUMAN17076, HUMAN03099, HUMAN03100, HUMAN22630
OG0001049	STRPU_11147	HUMAN21821
OG0001049	STRPU_10627	HUMAN21566, HUMAN00206
OG0001050	STRPU_02998	HUMAN25173, HUMAN10022, HUMAN01869
OG0001052	STRPU_04346	HUMAN03137, HUMAN03136
OG0001053	STRPU_13953	HUMAN12525, HUMAN26150, HUMAN06551, HUMAN17942
OG0001053	STRPU_04183	HUMAN23827, HUMAN22798, HUMAN03229
OG0001054	STRPU_08413	HUMAN16260, HUMAN13202, HUMAN10727, HUMAN20086, HUMAN13203, HUMAN16261
OG0001057	STRPU_07715	HUMAN21640, HUMAN02106, HUMAN30588
OG0001058	STRPU_03447	HUMAN01956, HUMAN05750
OG0001059	STRPU_08067	HUMAN13851, HUMAN13852, HUMAN16703
OG0001060	STRPU_04924	HUMAN20265
OG0001062	STRPU_18503	HUMAN14494, HUMAN01209, HUMAN01211
OG0001063	STRPU_21392	HUMAN16934, HUMAN16936, HUMAN16935
OG0001065	STRPU_20677	HUMAN09272, HUMAN02537
OG0001066	STRPU_23439, STRPU_00998	HUMAN16658
OG0001067	STRPU_21138	HUMAN29563, HUMAN29562, HUMAN29564, HUMAN29560, HUMAN29561, HUMAN29571
OG0001068	STRPU_11367	HUMAN05952
OG0001072	STRPU_15409	HUMAN07095
OG0001072	STRPU_05942, STRPU_14672	HUMAN27023, HUMAN27024
OG0001073	STRPU_05291	HUMAN23983, HUMAN30107, HUMAN07711
OG0001075	STRPU_24305	HUMAN24569, HUMAN16597, HUMAN16596
OG0001076	STRPU_05726	HUMAN07536, HUMAN22387
OG0001077	STRPU_13910, STRPU_13926	HUMAN02958
OG0001077	STRPU_13772	HUMAN26035
OG0001078	STRPU_12443	HUMAN20283, HUMAN24929, HUMAN04434
OG0001079	STRPU_23714	HUMAN01422, HUMAN26876, HUMAN29846, HUMAN29847
OG0001080	STRPU_13224, STRPU_13236	HUMAN26171, HUMAN06728, HUMAN06729, HUMAN06727
OG0001080	STRPU_17890	HUMAN28042, HUMAN28041, HUMAN15214
OG0001081	STRPU_11527, STRPU_11523, STRPU_11522, STRPU_12200, STRPU_12201	HUMAN15960
OG0001082	STRPU_13254	HUMAN18214
OG0001082	STRPU_13255	HUMAN18213, HUMAN06409, HUMAN06410
OG0001083	STRPU_10283	HUMAN03184, HUMAN03185, HUMAN23866, HUMAN23865, HUMAN27528, HUMAN27527, HUMAN17258, HUMAN17257
OG0001084	STRPU_17793	HUMAN26028
OG0001084	STRPU_17791	HUMAN23144
OG0001085	STRPU_23261	HUMAN21139, HUMAN29849, HUMAN26851, HUMAN26850, HUMAN25039
OG0001086	STRPU_21213	HUMAN15433, HUMAN08606, HUMAN08605, HUMAN04881
OG0001089	STRPU_03381	HUMAN15690
OG0001091	STRPU_23757	HUMAN12947, HUMAN12946, HUMAN12945
OG0001093	STRPU_24029, STRPU_02634, STRPU_24028	HUMAN26567, HUMAN12954
OG0001094	STRPU_20715	HUMAN18720, HUMAN08291, HUMAN04909
OG0001095	STRPU_23398	HUMAN06662, HUMAN17682, HUMAN20656, HUMAN20657
OG0001101	STRPU_22666	HUMAN05769
OG0001102	STRPU_20723	HUMAN18703
OG0001102	STRPU_21599	HUMAN04710, HUMAN18704, HUMAN04709
OG0001103	STRPU_24820	HUMAN25684, HUMAN27937, HUMAN27936
OG0001104	STRPU_22549	HUMAN09442
OG0001105	STRPU_23184	HUMAN21767, HUMAN21766, HUMAN21768
OG0001105	STRPU_08648, STRPU_20538	HUMAN18846
OG0001106	STRPU_26780, STRPU_26785, STRPU_26795	HUMAN10112
OG0001107	STRPU_06343, STRPU_06297	HUMAN21851, HUMAN30406, HUMAN07877, HUMAN07869
OG0001108	STRPU_22947	HUMAN06470
OG0001108	STRPU_14644	HUMAN26420
OG0001109	STRPU_24971	HUMAN13297, HUMAN13295, HUMAN13298, HUMAN22148
OG0001110	STRPU_19561	HUMAN01328, HUMAN29331, HUMAN29332
OG0001111	STRPU_25873	HUMAN08205, HUMAN08204
OG0001111	STRPU_21367	HUMAN23671, HUMAN19715
OG0001112	STRPU_06366	HUMAN18525, HUMAN18524, HUMAN07786, HUMAN07782
OG0001113	STRPU_05723, STRPU_05716	HUMAN20232
OG0001113	STRPU_06421	HUMAN21591
OG0001113	STRPU_26700	HUMAN13568, HUMAN13567, HUMAN13565, HUMAN13566
OG0001114	STRPU_22227	HUMAN09738, HUMAN09739, HUMAN01816
OG0001115	STRPU_10401, STRPU_24915	HUMAN24945, HUMAN20513, HUMAN20338
OG0001116	STRPU_22022	HUMAN12509
OG0001117	STRPU_13251	HUMAN14034, HUMAN18813, HUMAN08156, HUMAN08157
OG0001119	STRPU_24854	HUMAN28360
OG0001120	STRPU_25444	HUMAN30700
OG0001120	STRPU_25447	HUMAN23781, HUMAN17480, HUMAN30271, HUMAN22568
OG0001121	STRPU_02318, STRPU_18135, STRPU_01756, STRPU_18048, STRPU_18136, STRPU_02317	HUMAN25819, HUMAN25818, HUMAN25820, HUMAN25821, HUMAN19588
OG0001123	STRPU_22432	HUMAN21519
OG0001123	STRPU_14651, STRPU_16654	HUMAN23592
OG0001124	STRPU_08314	HUMAN13636
OG0001124	STRPU_19131	HUMAN29856, HUMAN29855, HUMAN29854, HUMAN29853
OG0001126	STRPU_06496	HUMAN11886
OG0001126	STRPU_22287	HUMAN21462
OG0001127	STRPU_13636, STRPU_02427	HUMAN18103, HUMAN03016
OG0001128	STRPU_21281	HUMAN08898, HUMAN08899, HUMAN15801, HUMAN15800, HUMAN02562, HUMAN02561
OG0001129	STRPU_25428	HUMAN11361, HUMAN28007
OG0001129	STRPU_25608	HUMAN24592
OG0001130	STRPU_26872, STRPU_26378	HUMAN23634
OG0001131	STRPU_21509	HUMAN17000, HUMAN08891, HUMAN08890, HUMAN08889
OG0001132	STRPU_27222	HUMAN28769
OG0001133	STRPU_20402	HUMAN24838
OG0001133	STRPU_18983	HUMAN23355
OG0001134	STRPU_01420, STRPU_08748	HUMAN22209, HUMAN22213, HUMAN22214, HUMAN22217, HUMAN27443, HUMAN27400, HUMAN27370, HUMAN27444, HUMAN27369, HUMAN27401, HUMAN22215, HUMAN22216, HUMAN22200, HUMAN22207, HUMAN22208, HUMAN22205, HUMAN22199, HUMAN22204, HUMAN22202, HUMAN22198, HUMAN22201, HUMAN22203, HUMAN22206, HUMAN22212, HUMAN22210, HUMAN22211, HUMAN13466, HUMAN13465, HUMAN25963
OG0001135	STRPU_12730, STRPU_05675	HUMAN12999, HUMAN12998, HUMAN10157, HUMAN10262, HUMAN10159, HUMAN10160, HUMAN10158, HUMAN10261
OG0001136	STRPU_27024	HUMAN14242, HUMAN23717, HUMAN09626, HUMAN09622
OG0001137	STRPU_21237	HUMAN15475, HUMAN15476, HUMAN16861, HUMAN15474
OG0001138	STRPU_22267	HUMAN06608, HUMAN27335, HUMAN21562
OG0001139	STRPU_12820	HUMAN20297, HUMAN20298, HUMAN03896
OG0001140	STRPU_07640	HUMAN28111, HUMAN00689, HUMAN16613
OG0001141	STRPU_03627, STRPU_03626, STRPU_24321, STRPU_26335	HUMAN28829
OG0001142	STRPU_24402	HUMAN04836, HUMAN04835
OG0001143	STRPU_23389	HUMAN26902, HUMAN09500, HUMAN09501, HUMAN28929, HUMAN01633
OG0001144	STRPU_23771	HUMAN06501, HUMAN06503, HUMAN17895, HUMAN06504, HUMAN26116
OG0001146	STRPU_10664	HUMAN21944, HUMAN21943, HUMAN21945, HUMAN00122, HUMAN11953, HUMAN11952
OG0001148	STRPU_25456	HUMAN20750
OG0001149	STRPU_19355, STRPU_19354	HUMAN24814, HUMAN01215
OG0001155	STRPU_14984, STRPU_14953	HUMAN11693
OG0001156	STRPU_14120	HUMAN06276, HUMAN06274, HUMAN12764, HUMAN26033, HUMAN18478, HUMAN18476
OG0001157	STRPU_26232, STRPU_04350	HUMAN16825
OG0001158	STRPU_10745	HUMAN19221, HUMAN13723, HUMAN13724
OG0001159	STRPU_24359	HUMAN16647, HUMAN28079, HUMAN28078
OG0001160	STRPU_12451	HUMAN07003, HUMAN07004, HUMAN01405
OG0001161	STRPU_22036	HUMAN09583, HUMAN28673
OG0001162	STRPU_03142, STRPU_02971	HUMAN05494, HUMAN05495, HUMAN05496, HUMAN05497, HUMAN19367
OG0001163	STRPU_04187	HUMAN03540, HUMAN22604, HUMAN22605
OG0001165	STRPU_24458	HUMAN25194
OG0001165	STRPU_06392	HUMAN29763
OG0001166	STRPU_05433, STRPU_05428	HUMAN25123, HUMAN08665, HUMAN08664, HUMAN04806
OG0001167	STRPU_21389	HUMAN08882, HUMAN08883, HUMAN17001
OG0001168	STRPU_25599	HUMAN26184, HUMAN26183, HUMAN19115, HUMAN19116, HUMAN11218
OG0001169	STRPU_09862	HUMAN05127, HUMAN05130, HUMAN05129, HUMAN05128, HUMAN05351
OG0001171	STRPU_07714	HUMAN27880
OG0001171	STRPU_07717	HUMAN25618, HUMAN25619, HUMAN19014, HUMAN19015
OG0001172	STRPU_24079	HUMAN03030, HUMAN18130
OG0001172	STRPU_24935	HUMAN18077, HUMAN26531, HUMAN12782
OG0001173	STRPU_23770	HUMAN01792
OG0001173	STRPU_14225, STRPU_14224, STRPU_14231	HUMAN01793
OG0001174	STRPU_00196, STRPU_23083	HUMAN20367, HUMAN20467, HUMAN20469, HUMAN20468, HUMAN20465
OG0001175	STRPU_24799, STRPU_24557	HUMAN27761, HUMAN17515
OG0001176	STRPU_26904	HUMAN09872, HUMAN01895, HUMAN14914
OG0001176	STRPU_04761	HUMAN27503, HUMAN03360
OG0001177	STRPU_25237	HUMAN13793
OG0001177	STRPU_24518	HUMAN13794
OG0001177	STRPU_25236	HUMAN26270
OG0001178	STRPU_01155, STRPU_18301	HUMAN01065
OG0001179	STRPU_25325	HUMAN19099
OG0001180	STRPU_27263, STRPU_27280, STRPU_27282, STRPU_27267, STRPU_27266, STRPU_27281	HUMAN22452
OG0001181	STRPU_02570, STRPU_13125	HUMAN02963, HUMAN12488
OG0001182	STRPU_08804, STRPU_18187, STRPU_08660, STRPU_08805	HUMAN16857, HUMAN09797, HUMAN09796
OG0001183	STRPU_23983	HUMAN12777
OG0001184	STRPU_19999	HUMAN24892, HUMAN24891
OG0001184	STRPU_09552	HUMAN04448, HUMAN04447
OG0001185	STRPU_07407	HUMAN24530, HUMAN24531, HUMAN00600, HUMAN25682, HUMAN25681
OG0001186	STRPU_26002	HUMAN13742
OG0001186	STRPU_25391	HUMAN11615
OG0001187	STRPU_13244	HUMAN21121
OG0001188	STRPU_21827	HUMAN04837, HUMAN15459, HUMAN08381, HUMAN16878
OG0001190	STRPU_10662	HUMAN27353, HUMAN00374
OG0001191	STRPU_09337	HUMAN27560, HUMAN03181, HUMAN23867
OG0001196	STRPU_03085	HUMAN15286, HUMAN15280, HUMAN15282, HUMAN15283, HUMAN15285, HUMAN15284, HUMAN01997
OG0001197	STRPU_21581	HUMAN04807
OG0001198	STRPU_26825, STRPU_26828	HUMAN14133, HUMAN09842
OG0001198	STRPU_11529	HUMAN03836
OG0001199	STRPU_17588, STRPU_17562	HUMAN25663
OG0001199	STRPU_00161	HUMAN27627, HUMAN27626
OG0001202	STRPU_06078, STRPU_06878, STRPU_06879, STRPU_06880, STRPU_24577, STRPU_24578, STRPU_24580, STRPU_24592, STRPU_24581, STRPU_20672	HUMAN22243, HUMAN22242, HUMAN22244
OG0001204	STRPU_14562	HUMAN13045
OG0001205	STRPU_05411	HUMAN08993
OG0001207	STRPU_24022, STRPU_02640	HUMAN13150, HUMAN17601
OG0001208	STRPU_21909	HUMAN17864, HUMAN26576
OG0001209	STRPU_22073	HUMAN27648
OG0001210	STRPU_21013	HUMAN18754
OG0001210	STRPU_11288	HUMAN21606
OG0001211	STRPU_22086	HUMAN17695, HUMAN12935
OG0001213	STRPU_09878	HUMAN03742
OG0001213	STRPU_15274	HUMAN07278, HUMAN07279
OG0001214	STRPU_22695	HUMAN06746, HUMAN06745, HUMAN06748, HUMAN06749
OG0001215	STRPU_22254	HUMAN26208, HUMAN26209, HUMAN17597, HUMAN06423
OG0001216	STRPU_10937	HUMAN05988, HUMAN05987
OG0001216	STRPU_25682, STRPU_25701	HUMAN11427
OG0001217	STRPU_16981	HUMAN29664, HUMAN25763
OG0001218	STRPU_10657	HUMAN05862, HUMAN00140, HUMAN11965
