Orthogroup	STRPU_ok	SACKO_ok
OG0000745	STRPU_19598	SACKO_02883, SACKO_12160
OG0000748	STRPU_22034	SACKO_18174, SACKO_34214, SACKO_22995, SACKO_30887, SACKO_24976, SACKO_29791, SACKO_08056, SACKO_03913, SACKO_09716, SACKO_29657, SACKO_28844, SACKO_32549, SACKO_19984, SACKO_09720
OG0000749	STRPU_21644, STRPU_21708	SACKO_07299
OG0000750	STRPU_21563	SACKO_13299, SACKO_13296
OG0000750	STRPU_04644, STRPU_04622	SACKO_01471, SACKO_19590, SACKO_01472, SACKO_19609
OG0000751	STRPU_13591, STRPU_01611	SACKO_32463
OG0000752	STRPU_10384	SACKO_10303
OG0000752	STRPU_17910	SACKO_03640
OG0000752	STRPU_19015	SACKO_33668
OG0000753	STRPU_23569	SACKO_33703
OG0000753	STRPU_03838	SACKO_17800
OG0000753	STRPU_23562	SACKO_33701
OG0000754	STRPU_25589	SACKO_26303
OG0000755	STRPU_26250	SACKO_19024
OG0000757	STRPU_05504	SACKO_26933
OG0000757	STRPU_14828	SACKO_00716
OG0000758	STRPU_24891	SACKO_05592
OG0000759	STRPU_25007	SACKO_29477
OG0000760	STRPU_01895, STRPU_22741	SACKO_23650
OG0000761	STRPU_19482	SACKO_04696
OG0000762	STRPU_24145	SACKO_01422
OG0000763	STRPU_26640	SACKO_08605
OG0000764	STRPU_19433, STRPU_19427	SACKO_20100
OG0000765	STRPU_20844, STRPU_20882	SACKO_02329
OG0000765	STRPU_20883, STRPU_20845	SACKO_02322
OG0000766	STRPU_26502, STRPU_12701	SACKO_22474
OG0000767	STRPU_20571	SACKO_14609
OG0000768	STRPU_23593	SACKO_23463
OG0000772	STRPU_04727, STRPU_04734, STRPU_04728	SACKO_24880
OG0000772	STRPU_15066, STRPU_25730, STRPU_11346, STRPU_25314	SACKO_18970
OG0000773	STRPU_17781	SACKO_00589
OG0000773	STRPU_19947, STRPU_02579, STRPU_11217, STRPU_11254	SACKO_21567
OG0000773	STRPU_25654	SACKO_04243
OG0000774	STRPU_01825, STRPU_19314	SACKO_04816
OG0000774	STRPU_09065, STRPU_02041	SACKO_22074
OG0000774	STRPU_23589	SACKO_01221, SACKO_01162, SACKO_26595, SACKO_26612
OG0000775	STRPU_21116, STRPU_23930, STRPU_07226	SACKO_25832, SACKO_34101, SACKO_18980, SACKO_34030
OG0000776	STRPU_25591	SACKO_18768
OG0000776	STRPU_07752	SACKO_20604
OG0000777	STRPU_26898, STRPU_26897, STRPU_08984	SACKO_28617, SACKO_28786
OG0000778	STRPU_11330	SACKO_00880
OG0000779	STRPU_20061	SACKO_09223
OG0000779	STRPU_15696	SACKO_27144
OG0000780	STRPU_21536	SACKO_23785
OG0000780	STRPU_23123	SACKO_29108
OG0000780	STRPU_18748	SACKO_07184
OG0000781	STRPU_25935	SACKO_05315
OG0000782	STRPU_27022	SACKO_02448
OG0000784	STRPU_24373	SACKO_27906
OG0000786	STRPU_15453	SACKO_30010
OG0000786	STRPU_15092	SACKO_19884
OG0000787	STRPU_04197, STRPU_04234	SACKO_05969
OG0000788	STRPU_11964, STRPU_01625	SACKO_23309
OG0000788	STRPU_26569	SACKO_16503
OG0000790	STRPU_22128	SACKO_26270
OG0000791	STRPU_13705, STRPU_00440	SACKO_06891
OG0000792	STRPU_25047	SACKO_30915
OG0000792	STRPU_14909	SACKO_20208
OG0000793	STRPU_26762, STRPU_26748	SACKO_32255
OG0000794	STRPU_16063	SACKO_17237
OG0000796	STRPU_06080	SACKO_28893
OG0000797	STRPU_04347	SACKO_34169
OG0000799	STRPU_09727, STRPU_09770	SACKO_33594
OG0000800	STRPU_09950, STRPU_09973, STRPU_07425, STRPU_15030	SACKO_26365, SACKO_26362
OG0000801	STRPU_23079, STRPU_00663	SACKO_32154
OG0000803	STRPU_12487, STRPU_12512	SACKO_08403
OG0000808	STRPU_00425, STRPU_23126	SACKO_08462
OG0000809	STRPU_18374	SACKO_11706
OG0000810	STRPU_19223	SACKO_25393
OG0000810	STRPU_16445	SACKO_08781
OG0000812	STRPU_12749	SACKO_09567
OG0000813	STRPU_04740, STRPU_04739	SACKO_06455
OG0000814	STRPU_21983	SACKO_00194
OG0000814	STRPU_15086, STRPU_16415, STRPU_15087, STRPU_15083	SACKO_27445
OG0000814	STRPU_10972	SACKO_29758
OG0000815	STRPU_26905	SACKO_03458
OG0000815	STRPU_24245, STRPU_01059	SACKO_08338
OG0000816	STRPU_21113	SACKO_17944
OG0000816	STRPU_04037, STRPU_00076	SACKO_17471
OG0000817	STRPU_22107	SACKO_10398
OG0000817	STRPU_04676	SACKO_05841
OG0000817	STRPU_14081, STRPU_00839	SACKO_27281
OG0000818	STRPU_08499	SACKO_13438
OG0000819	STRPU_13106, STRPU_13090	SACKO_16820
OG0000819	STRPU_15366	SACKO_29534
OG0000819	STRPU_02243, STRPU_15556	SACKO_06925
OG0000820	STRPU_14124	SACKO_08030
OG0000822	STRPU_11821	SACKO_20246
OG0000822	STRPU_13103, STRPU_13093	SACKO_23379
OG0000822	STRPU_12245	SACKO_32177
OG0000824	STRPU_25265	SACKO_23963, SACKO_19936
OG0000825	STRPU_05131, STRPU_05055	SACKO_07264
OG0000825	STRPU_12931	SACKO_03586
OG0000826	STRPU_25465, STRPU_25466, STRPU_00190, STRPU_14464, STRPU_25836	SACKO_24167
OG0000827	STRPU_24864, STRPU_24863, STRPU_24060	SACKO_01112
OG0000827	STRPU_26513	SACKO_21283
OG0000828	STRPU_23372	SACKO_19680
OG0000828	STRPU_15585, STRPU_02220	SACKO_02201
OG0000829	STRPU_03315, STRPU_10209	SACKO_03719
OG0000830	STRPU_20808, STRPU_06656, STRPU_06577, STRPU_06522, STRPU_06655	SACKO_08420, SACKO_17829, SACKO_17827, SACKO_26129, SACKO_17830
OG0000831	STRPU_25894, STRPU_25422, STRPU_25896	SACKO_33535, SACKO_14918
OG0000832	STRPU_17567, STRPU_17584, STRPU_24442, STRPU_17065, STRPU_17067	SACKO_05219, SACKO_06774, SACKO_06830, SACKO_17964, SACKO_14151, SACKO_03597, SACKO_11020, SACKO_03580, SACKO_16836, SACKO_19385, SACKO_33092, SACKO_33094, SACKO_33078, SACKO_33080, SACKO_31878
OG0000833	STRPU_18167, STRPU_18151	SACKO_08623
OG0000834	STRPU_24585, STRPU_24596	SACKO_13031
OG0000834	STRPU_24584, STRPU_24595	SACKO_10495
OG0000836	STRPU_22902, STRPU_22889	SACKO_24783, SACKO_24782, SACKO_24773
OG0000836	STRPU_22890, STRPU_22905	SACKO_32144
OG0000837	STRPU_24375	SACKO_15029
OG0000838	STRPU_12478	SACKO_03577
OG0000841	STRPU_25231	SACKO_13443
OG0000842	STRPU_22935	SACKO_18541, SACKO_32072
OG0000844	STRPU_10513	SACKO_32818
OG0000845	STRPU_16991	SACKO_22544
OG0000845	STRPU_17391	SACKO_13159
OG0000846	STRPU_11905, STRPU_11945, STRPU_11815	SACKO_14354, SACKO_14351
OG0000846	STRPU_12114, STRPU_12146	SACKO_13174
OG0000847	STRPU_14471	SACKO_21230
OG0000848	STRPU_04979	SACKO_30123
OG0000848	STRPU_21912	SACKO_13045
OG0000849	STRPU_02904	SACKO_13107
OG0000850	STRPU_01821, STRPU_19318	SACKO_07519
OG0000850	STRPU_01567, STRPU_09392	SACKO_23021, SACKO_27751
OG0000851	STRPU_04950	SACKO_14437
OG0000852	STRPU_27397	SACKO_00856, SACKO_33033
OG0000852	STRPU_26323	SACKO_16562
OG0000853	STRPU_16201, STRPU_16240	SACKO_20306
OG0000855	STRPU_14665	SACKO_27779, SACKO_20065, SACKO_20003, SACKO_31125
OG0000857	STRPU_01644, STRPU_11981	SACKO_29337
OG0000858	STRPU_23570	SACKO_23749
OG0000859	STRPU_26362	SACKO_02539
OG0000860	STRPU_19409	SACKO_16104
OG0000866	STRPU_25209, STRPU_01892	SACKO_23181
OG0000867	STRPU_09600, STRPU_09591, STRPU_17865, STRPU_22497, STRPU_22472, STRPU_09886, STRPU_09668, STRPU_22473, STRPU_10432	SACKO_13729
OG0000868	STRPU_21550	SACKO_01236
OG0000869	STRPU_11325	SACKO_06026
OG0000869	STRPU_19045	SACKO_18157
OG0000870	STRPU_21877	SACKO_17728
OG0000871	STRPU_17837, STRPU_17836, STRPU_17284, STRPU_17286	SACKO_27355, SACKO_19568, SACKO_19567, SACKO_03717
OG0000871	STRPU_09793, STRPU_09788, STRPU_09787	SACKO_18718
OG0000872	STRPU_11965, STRPU_01626	SACKO_32165
OG0000873	STRPU_27121	SACKO_12092
OG0000874	STRPU_05906	SACKO_19510
OG0000874	STRPU_25374	SACKO_09706
OG0000875	STRPU_19189	SACKO_11708
OG0000875	STRPU_13557	SACKO_01411
OG0000876	STRPU_24157	SACKO_25953
OG0000877	STRPU_26098, STRPU_26109, STRPU_26097, STRPU_26099, STRPU_26112, STRPU_26111, STRPU_26110	SACKO_32129
OG0000878	STRPU_24918	SACKO_02892
OG0000879	STRPU_04023, STRPU_14061, STRPU_00861, STRPU_00863	SACKO_28298
OG0000880	STRPU_21962	SACKO_07949
OG0000881	STRPU_19362	SACKO_29973
OG0000881	STRPU_14886	SACKO_18831
OG0000882	STRPU_07358, STRPU_07357	SACKO_25246
OG0000887	STRPU_13716	SACKO_28481
OG0000888	STRPU_27059	SACKO_12082
OG0000888	STRPU_04199, STRPU_04237	SACKO_28163
OG0000889	STRPU_21634, STRPU_21635	SACKO_03115
OG0000889	STRPU_14204, STRPU_00423	SACKO_15045
OG0000890	STRPU_17572	SACKO_31309
OG0000891	STRPU_08642, STRPU_08643	SACKO_16661, SACKO_16652
OG0000893	STRPU_11138, STRPU_11115, STRPU_17260	SACKO_28812
OG0000894	STRPU_00073, STRPU_05725	SACKO_26922
OG0000894	STRPU_08351	SACKO_02223
OG0000895	STRPU_22560	SACKO_32148
OG0000896	STRPU_02181, STRPU_09218	SACKO_27525
OG0000896	STRPU_21363	SACKO_25582, SACKO_18087
OG0000897	STRPU_22622	SACKO_27937
OG0000897	STRPU_22853, STRPU_22852, STRPU_22851	SACKO_11689
OG0000898	STRPU_18627, STRPU_18582	SACKO_16757, SACKO_27052
OG0000899	STRPU_05178	SACKO_30501
OG0000904	STRPU_04732, STRPU_04725, STRPU_04724	SACKO_17479
OG0000905	STRPU_01236, STRPU_12062, STRPU_12061	SACKO_20259, SACKO_13565
OG0000906	STRPU_20167	SACKO_27403
OG0000907	STRPU_19282, STRPU_00404	SACKO_17714
OG0000908	STRPU_10409	SACKO_31904
OG0000908	STRPU_04140	SACKO_20582
OG0000909	STRPU_17078, STRPU_17082	SACKO_13346
OG0000910	STRPU_06749, STRPU_00701	SACKO_06703
OG0000911	STRPU_22245	SACKO_07709
OG0000912	STRPU_09304	SACKO_25608
OG0000912	STRPU_14305	SACKO_29559
OG0000913	STRPU_05760	SACKO_00547, SACKO_15554, SACKO_15585
OG0000914	STRPU_23164	SACKO_02857
OG0000921	STRPU_01492, STRPU_13755	SACKO_04977
OG0000921	STRPU_02601, STRPU_19926	SACKO_13397
OG0000923	STRPU_24165	SACKO_33231, SACKO_02494
OG0000923	STRPU_25213	SACKO_17117
OG0000924	STRPU_22630	SACKO_23601
OG0000924	STRPU_05778	SACKO_31699
OG0000924	STRPU_11300, STRPU_11317	SACKO_23671
OG0000924	STRPU_05777	SACKO_31698
OG0000924	STRPU_08145	SACKO_24490
OG0000924	STRPU_22629	SACKO_29370
OG0000925	STRPU_18396	SACKO_08031
OG0000925	STRPU_06765, STRPU_06773	SACKO_26395
OG0000926	STRPU_26971	SACKO_17537
OG0000926	STRPU_26152	SACKO_32113
OG0000926	STRPU_16992	SACKO_08978
OG0000927	STRPU_06645	SACKO_28368
OG0000928	STRPU_26844	SACKO_11640
OG0000929	STRPU_17708, STRPU_13746, STRPU_01503	SACKO_08944
OG0000930	STRPU_20011	SACKO_26170
OG0000930	STRPU_01207, STRPU_19978, STRPU_01206, STRPU_19977, STRPU_19992	SACKO_21351
OG0000931	STRPU_10319	SACKO_25239
OG0000931	STRPU_10318	SACKO_25231
OG0000932	STRPU_14600	SACKO_04372
OG0000932	STRPU_14601	SACKO_04386
OG0000933	STRPU_21205	SACKO_05658
OG0000934	STRPU_17512	SACKO_29528
OG0000934	STRPU_12472	SACKO_28076
OG0000935	STRPU_00845, STRPU_14076	SACKO_27279
OG0000936	STRPU_09371, STRPU_09370, STRPU_18688	SACKO_15755
OG0000936	STRPU_19010	SACKO_00605
OG0000939	STRPU_07979	SACKO_06514, SACKO_06153
OG0000942	STRPU_20563	SACKO_32311, SACKO_01692, SACKO_33657, SACKO_33212, SACKO_26473, SACKO_28748, SACKO_00272, SACKO_09340, SACKO_26498, SACKO_07942
OG0000943	STRPU_04161	SACKO_06009
OG0000943	STRPU_15088	SACKO_03278
OG0000944	STRPU_04925	SACKO_14532
OG0000945	STRPU_26122	SACKO_29022
OG0000946	STRPU_11548	SACKO_05354
OG0000946	STRPU_12293	SACKO_03434
OG0000946	STRPU_12288	SACKO_03421
OG0000947	STRPU_23678, STRPU_23653	SACKO_03864
OG0000947	STRPU_23988	SACKO_27732
OG0000949	STRPU_17047, STRPU_01811	SACKO_06979, SACKO_06945, SACKO_03055
OG0000951	STRPU_26714	SACKO_12290
OG0000951	STRPU_17422	SACKO_04226
OG0000952	STRPU_05319	SACKO_31709
OG0000952	STRPU_05320	SACKO_31700
OG0000953	STRPU_11350, STRPU_10566, STRPU_23631	SACKO_16853, SACKO_33210
OG0000953	STRPU_15034	SACKO_26487
OG0000954	STRPU_14000	SACKO_09923
OG0000954	STRPU_08333	SACKO_25005
OG0000955	STRPU_19275, STRPU_00412	SACKO_27594
OG0000955	STRPU_05708	SACKO_14411
OG0000957	STRPU_26358	SACKO_21298
OG0000958	STRPU_01979, STRPU_22820	SACKO_01365
OG0000960	STRPU_25823	SACKO_17419
OG0000963	STRPU_01836	SACKO_03897
OG0000964	STRPU_17480, STRPU_17483, STRPU_17484	SACKO_21085, SACKO_21082
OG0000965	STRPU_04296, STRPU_04326, STRPU_04357	SACKO_31862, SACKO_21944
OG0000965	STRPU_25366	SACKO_29607
OG0000966	STRPU_14353	SACKO_19882
OG0000967	STRPU_04307, STRPU_04334, STRPU_04333, STRPU_04306	SACKO_33567
OG0000968	STRPU_12147, STRPU_12115	SACKO_19126
OG0000968	STRPU_15550, STRPU_02249	SACKO_20110
OG0000969	STRPU_04503, STRPU_13343, STRPU_13345	SACKO_30327, SACKO_20971, SACKO_27764, SACKO_22920
OG0000969	STRPU_13346	SACKO_00619
OG0000970	STRPU_15449	SACKO_02753, SACKO_02752, SACKO_02722
OG0000970	STRPU_15417	SACKO_05435
OG0000972	STRPU_15045	SACKO_24516
OG0000972	STRPU_04339, STRPU_04312	SACKO_27667
OG0000973	STRPU_06911, STRPU_06928, STRPU_06929, STRPU_06912, STRPU_06930	SACKO_31648, SACKO_24330
OG0000973	STRPU_20263	SACKO_06563
OG0000974	STRPU_05052, STRPU_05128, STRPU_05051, STRPU_05126, STRPU_05223	SACKO_16128
OG0000977	STRPU_25429	SACKO_07977
OG0000977	STRPU_23395	SACKO_13919
OG0000977	STRPU_13208	SACKO_30692, SACKO_24604, SACKO_12919
OG0000978	STRPU_26153	SACKO_05312
OG0000979	STRPU_23044, STRPU_23043	SACKO_28018, SACKO_28004, SACKO_28050
OG0000979	STRPU_25737	SACKO_20989, SACKO_19422, SACKO_21007
OG0000981	STRPU_21843, STRPU_10922, STRPU_21844	SACKO_03122, SACKO_03119
OG0000981	STRPU_26885	SACKO_11821, SACKO_29220, SACKO_11825
OG0000982	STRPU_22197	SACKO_10519
OG0000983	STRPU_16630, STRPU_16640, STRPU_07532, STRPU_07600, STRPU_07601, STRPU_06056	SACKO_05796, SACKO_28830, SACKO_07395, SACKO_31492, SACKO_07410, SACKO_12424, SACKO_15510, SACKO_07273, SACKO_07826, SACKO_17565, SACKO_02644
OG0000984	STRPU_27147	SACKO_22470, SACKO_22468
OG0000984	STRPU_16245, STRPU_16206	SACKO_28472
OG0000985	STRPU_04359	SACKO_21389
OG0000986	STRPU_04549	SACKO_22424
OG0000987	STRPU_24310	SACKO_11731
OG0000988	STRPU_19747, STRPU_14029, STRPU_14027, STRPU_14031, STRPU_20149	SACKO_00750, SACKO_27571
OG0000992	STRPU_08115, STRPU_08101	SACKO_01033
OG0000992	STRPU_00060, STRPU_09680	SACKO_27184
OG0000994	STRPU_24886	SACKO_04389
OG0000994	STRPU_10294	SACKO_17316, SACKO_07113, SACKO_15046
OG0000995	STRPU_08653	SACKO_28772, SACKO_28732
OG0000996	STRPU_06423	SACKO_00027
OG0000997	STRPU_26880, STRPU_05728, STRPU_05450	SACKO_19635, SACKO_06080
OG0000998	STRPU_17595, STRPU_17266, STRPU_17269, STRPU_17267, STRPU_17268, STRPU_17270, STRPU_17197, STRPU_17190, STRPU_17165, STRPU_17177, STRPU_17176, STRPU_17164, STRPU_17163, STRPU_17178, STRPU_17162, STRPU_17179, STRPU_17180, STRPU_17161, STRPU_17395, STRPU_17405	SACKO_04803
OG0000998	STRPU_16517, STRPU_16404	SACKO_30467
OG0000998	STRPU_11825	SACKO_03333
OG0000999	STRPU_22531	SACKO_02941
OG0000999	STRPU_11511	SACKO_27886
OG0001000	STRPU_17978	SACKO_14786
OG0001001	STRPU_06920, STRPU_06897, STRPU_06919	SACKO_32000
OG0001002	STRPU_12183	SACKO_17603
OG0001002	STRPU_11724, STRPU_11725	SACKO_26493, SACKO_10217, SACKO_22423
OG0001003	STRPU_14729	SACKO_29333
OG0001004	STRPU_19334	SACKO_12211
OG0001005	STRPU_22006	SACKO_07944
OG0001006	STRPU_16623	SACKO_28465
OG0001006	STRPU_19160	SACKO_25694
OG0001007	STRPU_19408	SACKO_22800
OG0001008	STRPU_12298	SACKO_12442
OG0001009	STRPU_08409, STRPU_08408, STRPU_08403	SACKO_13013
OG0001009	STRPU_08468, STRPU_08469	SACKO_17660
OG0001015	STRPU_09285	SACKO_22655
OG0001016	STRPU_13418	SACKO_04981
OG0001016	STRPU_22033	SACKO_21664, SACKO_15992
OG0001017	STRPU_22555	SACKO_02096
OG0001018	STRPU_17343, STRPU_17363	SACKO_04566, SACKO_31412
OG0001019	STRPU_25464, STRPU_25463, STRPU_25574, STRPU_26008, STRPU_05263, STRPU_05248, STRPU_25311	SACKO_24259, SACKO_18004, SACKO_19076, SACKO_15691, SACKO_15677, SACKO_28073, SACKO_19934, SACKO_15664
OG0001021	STRPU_20988	SACKO_09105
OG0001022	STRPU_06174, STRPU_06175	SACKO_05140, SACKO_05128
OG0001023	STRPU_11672	SACKO_01529
OG0001024	STRPU_04414	SACKO_33645, SACKO_33650
OG0001026	STRPU_08439	SACKO_18104
OG0001027	STRPU_19450, STRPU_19451, STRPU_19445, STRPU_19447, STRPU_21612, STRPU_21611, STRPU_21613, STRPU_19955, STRPU_01186	SACKO_17175, SACKO_22570, SACKO_25824
OG0001028	STRPU_26808	SACKO_16985
OG0001029	STRPU_17667, STRPU_02254	SACKO_14796
OG0001030	STRPU_26818	SACKO_29916
OG0001030	STRPU_20834, STRPU_20871	SACKO_04680
OG0001031	STRPU_04858	SACKO_14751, SACKO_16200
OG0001032	STRPU_20417	SACKO_17505
OG0001033	STRPU_04287, STRPU_04317	SACKO_17499
OG0001034	STRPU_13818	SACKO_22921
OG0001036	STRPU_24843	SACKO_31534
OG0001037	STRPU_19516	SACKO_25311
OG0001038	STRPU_10126	SACKO_14108
OG0001038	STRPU_10125, STRPU_10052	SACKO_14106
OG0001039	STRPU_14369	SACKO_07566
OG0001039	STRPU_23336	SACKO_29826
OG0001041	STRPU_06950, STRPU_14271, STRPU_14287, STRPU_19893, STRPU_19668, STRPU_04593, STRPU_04594, STRPU_01444, STRPU_06953, STRPU_14282, STRPU_14265, STRPU_14264, STRPU_14262, STRPU_14283, STRPU_14266	SACKO_30775, SACKO_30781, SACKO_30782, SACKO_11024
OG0001042	STRPU_23315	SACKO_12664
OG0001043	STRPU_07642	SACKO_34099
OG0001043	STRPU_20567	SACKO_15259
OG0001044	STRPU_26500	SACKO_31463
OG0001045	STRPU_07680, STRPU_07695, STRPU_07678, STRPU_07655	SACKO_01115, SACKO_28078
OG0001046	STRPU_08450	SACKO_19301
OG0001047	STRPU_06132	SACKO_22110, SACKO_22089
OG0001048	STRPU_04789, STRPU_04416	SACKO_21452
OG0001049	STRPU_11147	SACKO_28210
OG0001049	STRPU_10627	SACKO_03823
OG0001050	STRPU_02998	SACKO_13547
OG0001052	STRPU_04346	SACKO_17741
OG0001053	STRPU_13953	SACKO_17162
OG0001053	STRPU_04183	SACKO_10734
OG0001054	STRPU_08413	SACKO_03187
OG0001055	STRPU_21516, STRPU_21517, STRPU_21518, STRPU_21520, STRPU_21519, STRPU_21521	SACKO_10231, SACKO_10246, SACKO_27123, SACKO_20417, SACKO_20398, SACKO_20395, SACKO_20387, SACKO_20415, SACKO_20419, SACKO_20408, SACKO_20396, SACKO_20407, SACKO_20411
OG0001056	STRPU_27240	SACKO_11428
OG0001057	STRPU_07038, STRPU_07713, STRPU_07716, STRPU_07715	SACKO_34054
OG0001058	STRPU_03447	SACKO_30744
OG0001059	STRPU_08067	SACKO_34066
OG0001060	STRPU_04924	SACKO_10412
OG0001061	STRPU_24093, STRPU_21586, STRPU_25729, STRPU_25727, STRPU_25728, STRPU_23566	SACKO_30699, SACKO_13469, SACKO_13448, SACKO_13461, SACKO_12648, SACKO_12650, SACKO_21647
OG0001062	STRPU_18503	SACKO_29376
OG0001063	STRPU_21392	SACKO_31591
OG0001063	STRPU_20790	SACKO_17683
OG0001064	STRPU_07076, STRPU_07075	SACKO_15500, SACKO_34089, SACKO_31670, SACKO_03351, SACKO_16766, SACKO_31676, SACKO_12962, SACKO_12955, SACKO_12937, SACKO_30160
OG0001065	STRPU_20677	SACKO_06065
OG0001067	STRPU_21138	SACKO_23129, SACKO_23130, SACKO_23138, SACKO_23139, SACKO_23136, SACKO_23131, SACKO_23140, SACKO_11747
OG0001068	STRPU_11367	SACKO_05518
OG0001072	STRPU_15409	SACKO_03267
OG0001072	STRPU_05942, STRPU_14672	SACKO_03307
OG0001073	STRPU_05291	SACKO_21449, SACKO_04327
OG0001075	STRPU_24305	SACKO_11315, SACKO_14262
OG0001076	STRPU_05726	SACKO_06837
OG0001077	STRPU_13910, STRPU_13926	SACKO_10234
OG0001077	STRPU_13772	SACKO_02065, SACKO_02030
OG0001078	STRPU_12443	SACKO_03626
OG0001079	STRPU_23714	SACKO_30352
OG0001080	STRPU_13224, STRPU_13236	SACKO_28482
OG0001080	STRPU_17890	SACKO_17655
OG0001081	STRPU_11527, STRPU_11523, STRPU_11522, STRPU_12200, STRPU_12201	SACKO_20233, SACKO_20239
OG0001082	STRPU_13255	SACKO_05811, SACKO_32916
OG0001082	STRPU_22896, STRPU_22911	SACKO_08099
OG0001083	STRPU_10283	SACKO_03733
OG0001084	STRPU_17793	SACKO_24296
OG0001084	STRPU_17791	SACKO_24311
OG0001085	STRPU_23261	SACKO_23475
OG0001086	STRPU_21213	SACKO_01139
OG0001088	STRPU_15408	SACKO_18307
OG0001089	STRPU_03381	SACKO_12550
OG0001091	STRPU_23757	SACKO_17088
OG0001092	STRPU_05311	SACKO_08155
OG0001092	STRPU_05313	SACKO_08149
OG0001093	STRPU_24029, STRPU_02634	SACKO_20225
OG0001095	STRPU_23398	SACKO_26687
OG0001096	STRPU_15056	SACKO_26925, SACKO_33433
OG0001097	STRPU_02865, STRPU_02866, STRPU_17096, STRPU_13549	SACKO_11793
OG0001101	STRPU_22666	SACKO_12678
OG0001102	STRPU_20723	SACKO_03700
OG0001102	STRPU_21599	SACKO_27070
OG0001103	STRPU_01055, STRPU_24250	SACKO_30891, SACKO_22670
OG0001103	STRPU_21539	SACKO_06135
OG0001103	STRPU_24820	SACKO_18268
OG0001104	STRPU_22549	SACKO_17440, SACKO_10508
OG0001105	STRPU_23184	SACKO_04214
OG0001105	STRPU_20538	SACKO_18067
OG0001106	STRPU_26780, STRPU_26785, STRPU_26795	SACKO_09682
OG0001107	STRPU_06343, STRPU_06297	SACKO_06919
OG0001108	STRPU_22947	SACKO_04290
OG0001108	STRPU_14644	SACKO_31250
OG0001109	STRPU_24971	SACKO_08252, SACKO_08246, SACKO_08241, SACKO_08240, SACKO_08237
OG0001110	STRPU_19561	SACKO_08229
OG0001111	STRPU_25873	SACKO_20490
OG0001111	STRPU_21368	SACKO_03527
OG0001111	STRPU_21367	SACKO_03526
OG0001112	STRPU_06366	SACKO_18503
OG0001113	STRPU_05723, STRPU_05716	SACKO_21432
OG0001113	STRPU_26700	SACKO_05156
OG0001114	STRPU_22227	SACKO_08523
OG0001115	STRPU_10401	SACKO_33624, SACKO_33583
OG0001115	STRPU_24915	SACKO_18619
OG0001116	STRPU_22022	SACKO_23852
OG0001117	STRPU_11845	SACKO_05727
OG0001117	STRPU_13251	SACKO_06898
OG0001118	STRPU_12815	SACKO_04263, SACKO_00345
OG0001119	STRPU_24854	SACKO_20847
OG0001120	STRPU_25447	SACKO_19029
OG0001121	STRPU_02318, STRPU_18135, STRPU_01756, STRPU_18048, STRPU_18136, STRPU_02317	SACKO_32575
OG0001122	STRPU_00958, STRPU_08863	SACKO_19597, SACKO_18811
OG0001123	STRPU_22432	SACKO_00205
OG0001123	STRPU_14651, STRPU_16654	SACKO_33269
OG0001124	STRPU_08314	SACKO_10008
OG0001124	STRPU_19131	SACKO_04873
OG0001126	STRPU_06496	SACKO_28905
OG0001127	STRPU_13636, STRPU_02427	SACKO_04963
OG0001128	STRPU_21281	SACKO_18055
OG0001129	STRPU_25428	SACKO_22362
OG0001129	STRPU_25608	SACKO_19446
OG0001130	STRPU_26378	SACKO_21924
OG0001130	STRPU_26876	SACKO_19389, SACKO_19419
OG0001131	STRPU_21509	SACKO_02814
OG0001132	STRPU_27222	SACKO_22464
OG0001133	STRPU_20402	SACKO_03939
OG0001133	STRPU_18983	SACKO_03870
OG0001134	STRPU_01420, STRPU_08748	SACKO_00371
OG0001135	STRPU_12730, STRPU_05675	SACKO_12991
OG0001136	STRPU_27024	SACKO_08700
OG0001137	STRPU_21237	SACKO_31589
OG0001138	STRPU_22267	SACKO_06420
OG0001139	STRPU_12820	SACKO_08887
OG0001140	STRPU_08005	SACKO_04124, SACKO_23104, SACKO_04138, SACKO_23108, SACKO_04131, SACKO_04133, SACKO_23103, SACKO_04130, SACKO_15430, SACKO_21499
OG0001141	STRPU_03627, STRPU_03626, STRPU_24321, STRPU_26335	SACKO_15539
OG0001142	STRPU_24402	SACKO_08495
OG0001143	STRPU_23389	SACKO_27075
OG0001144	STRPU_23771	SACKO_23855
OG0001146	STRPU_10664	SACKO_04608, SACKO_10399
OG0001147	STRPU_14364	SACKO_10882, SACKO_10926, SACKO_19524, SACKO_16781, SACKO_10892, SACKO_10868, SACKO_31730, SACKO_31722, SACKO_00703, SACKO_31538, SACKO_05949, SACKO_05923, SACKO_05902, SACKO_05895, SACKO_05938
OG0001148	STRPU_25456	SACKO_05323, SACKO_05299
OG0001149	STRPU_19355, STRPU_19354	SACKO_23060
OG0001155	STRPU_14984, STRPU_14953	SACKO_06972
OG0001156	STRPU_14120	SACKO_12887
OG0001158	STRPU_25921	SACKO_17293
OG0001158	STRPU_10745	SACKO_22305
OG0001159	STRPU_24359	SACKO_14618
OG0001160	STRPU_12451	SACKO_03583
OG0001162	STRPU_03142, STRPU_02971	SACKO_17543, SACKO_14294
OG0001163	STRPU_04187	SACKO_31507
OG0001164	STRPU_15250, STRPU_15192, STRPU_15190, STRPU_15248	SACKO_00737
OG0001165	STRPU_24458	SACKO_18359
OG0001165	STRPU_06392	SACKO_31998
OG0001166	STRPU_05433, STRPU_05428	SACKO_31708
