Orthogroup	STRPU_ok	AENJA_ok
OG0001031	STRPU_04858	AENJA_12602
OG0001032	STRPU_20417	AENJA_13410
OG0001033	STRPU_04287, STRPU_04317	AENJA_13779
OG0001034	STRPU_13818	AENJA_14415
OG0001036	STRPU_24843	AENJA_19830
OG0001037	STRPU_19516	AENJA_20909
OG0001038	STRPU_10125, STRPU_10052	AENJA_24181
OG0001039	STRPU_23336	AENJA_24765
OG0001041	STRPU_06950, STRPU_14271, STRPU_14287, STRPU_19893, STRPU_19668, STRPU_04593, STRPU_04594, STRPU_01444, STRPU_06953, STRPU_14282, STRPU_14265, STRPU_14264, STRPU_14262, STRPU_14283, STRPU_14266	AENJA_16900, AENJA_17398, AENJA_00205, AENJA_20089, AENJA_12433, AENJA_20073, AENJA_24468
OG0001042	STRPU_23315	AENJA_00375
OG0001043	STRPU_09363, STRPU_09362, STRPU_11696, STRPU_11695, STRPU_23786, STRPU_19166, STRPU_22973, STRPU_07405	AENJA_23325
OG0001043	STRPU_24680	AENJA_15521, AENJA_15522, AENJA_08980, AENJA_07494, AENJA_23732, AENJA_18677, AENJA_06222
OG0001043	STRPU_07642	AENJA_12177
OG0001043	STRPU_20567	AENJA_11468
OG0001043	STRPU_09859	AENJA_04098, AENJA_04100, AENJA_16380, AENJA_16720
OG0001044	STRPU_26930	AENJA_04229
OG0001044	STRPU_26500	AENJA_01430, AENJA_04864
OG0001045	STRPU_07680, STRPU_07695, STRPU_07678, STRPU_07655	AENJA_04878, AENJA_00728, AENJA_06741
OG0001046	STRPU_08450	AENJA_01047
OG0001047	STRPU_06132	AENJA_13898
OG0001048	STRPU_04789	AENJA_02250
OG0001048	STRPU_04416	AENJA_17677
OG0001049	STRPU_11147	AENJA_02745
OG0001049	STRPU_10627	AENJA_16062
OG0001050	STRPU_02998	AENJA_03323
OG0001052	STRPU_04346	AENJA_06392
OG0001053	STRPU_13953	AENJA_05825
OG0001053	STRPU_04183	AENJA_03704
OG0001054	STRPU_08413	AENJA_06350, AENJA_04202
OG0001055	STRPU_21516, STRPU_21517, STRPU_21518, STRPU_21520, STRPU_21519, STRPU_21521	AENJA_17939
OG0001056	STRPU_25561, STRPU_00830	AENJA_05377
OG0001057	STRPU_07713, STRPU_07716	AENJA_07435
OG0001058	STRPU_03447	AENJA_07821
OG0001059	STRPU_08067	AENJA_08095
OG0001060	STRPU_04997	AENJA_25129, AENJA_22672, AENJA_08454
OG0001061	STRPU_24093, STRPU_21586	AENJA_10234, AENJA_12054, AENJA_12047, AENJA_21829, AENJA_21830, AENJA_23517
OG0001062	STRPU_18503	AENJA_10657
OG0001063	STRPU_21392	AENJA_15475
OG0001063	STRPU_20790	AENJA_15321, AENJA_15322
OG0001064	STRPU_07076, STRPU_07075	AENJA_16034
OG0001065	STRPU_20677	AENJA_19195
OG0001065	STRPU_11722, STRPU_23422, STRPU_01015, STRPU_23423, STRPU_01014, STRPU_13778, STRPU_13777, STRPU_14362, STRPU_15249, STRPU_15191	AENJA_26769
OG0001067	STRPU_21138	AENJA_20835
OG0001068	STRPU_11367	AENJA_21475
OG0001072	STRPU_15409	AENJA_03396
OG0001072	STRPU_05942, STRPU_14672	AENJA_18929
OG0001073	STRPU_05291	AENJA_00575
OG0001075	STRPU_24305	AENJA_00807
OG0001077	STRPU_13910, STRPU_13926	AENJA_01679
OG0001077	STRPU_13772	AENJA_05855
OG0001078	STRPU_12443	AENJA_10264
OG0001079	STRPU_23714	AENJA_03947
OG0001080	STRPU_13224, STRPU_13236	AENJA_04073
OG0001080	STRPU_17890	AENJA_09896
OG0001081	STRPU_11527, STRPU_11523, STRPU_11522, STRPU_12200, STRPU_12201	AENJA_16503, AENJA_04238
OG0001082	STRPU_13255	AENJA_06872, AENJA_21482
OG0001082	STRPU_22896, STRPU_22911	AENJA_09332
OG0001083	STRPU_10283	AENJA_07171
OG0001084	STRPU_17793	AENJA_07749
OG0001085	STRPU_23261	AENJA_21401
OG0001086	STRPU_21213	AENJA_12710
OG0001087	STRPU_03199	AENJA_12759
OG0001088	STRPU_15408	AENJA_13196
OG0001088	STRPU_20851, STRPU_20888	AENJA_22489
OG0001089	STRPU_03381	AENJA_16474
OG0001091	STRPU_23757	AENJA_17138
OG0001092	STRPU_05313	AENJA_18221
OG0001093	STRPU_24029, STRPU_02634	AENJA_19251
OG0001094	STRPU_20715	AENJA_23025
OG0001095	STRPU_23398	AENJA_25247
OG0001101	STRPU_22666	AENJA_00373
OG0001102	STRPU_20723	AENJA_00718
OG0001102	STRPU_21599	AENJA_03278, AENJA_21711
OG0001103	STRPU_01055, STRPU_24250	AENJA_19577
OG0001103	STRPU_24820	AENJA_01387
OG0001104	STRPU_22549	AENJA_02199
OG0001105	STRPU_23184	AENJA_15729
OG0001105	STRPU_08648	AENJA_02419
OG0001105	STRPU_20538	AENJA_25097
OG0001106	STRPU_26780, STRPU_26785, STRPU_26795	AENJA_23681, AENJA_03788
OG0001107	STRPU_06343, STRPU_06297	AENJA_04030
OG0001108	STRPU_22947	AENJA_04372, AENJA_04373
OG0001109	STRPU_24971	AENJA_05558
OG0001110	STRPU_19561	AENJA_06070
OG0001111	STRPU_25873	AENJA_22327
OG0001111	STRPU_21368	AENJA_22201
OG0001111	STRPU_21367	AENJA_06275
OG0001111	STRPU_06851	AENJA_21728
OG0001112	STRPU_06366	AENJA_06304
OG0001113	STRPU_05723, STRPU_05716	AENJA_06313
OG0001113	STRPU_06421, STRPU_26700	AENJA_23050
OG0001115	STRPU_25027	AENJA_18602
OG0001115	STRPU_10401	AENJA_18256
OG0001115	STRPU_24915	AENJA_09261
OG0001116	STRPU_22022	AENJA_25869, AENJA_12085
OG0001117	STRPU_13251	AENJA_24744, AENJA_23285, AENJA_19626, AENJA_12822
OG0001118	STRPU_12815	AENJA_12960
OG0001119	STRPU_24854	AENJA_13579
OG0001120	STRPU_25447	AENJA_13747
OG0001121	STRPU_02318, STRPU_18135, STRPU_01756, STRPU_18048, STRPU_18136, STRPU_02317	AENJA_14865
OG0001122	STRPU_00958, STRPU_08863	AENJA_15150
OG0001123	STRPU_22432	AENJA_20117
OG0001123	STRPU_14651, STRPU_16654	AENJA_15687
OG0001124	STRPU_19131	AENJA_16308
OG0001126	STRPU_06496	AENJA_21731
OG0001126	STRPU_22287	AENJA_22248
OG0001127	STRPU_13636, STRPU_02427	AENJA_26609
OG0001128	STRPU_21281	AENJA_26741
OG0001129	STRPU_25428	AENJA_00009
OG0001129	STRPU_25608	AENJA_00007
OG0001130	STRPU_26872	AENJA_08024
OG0001130	STRPU_26378	AENJA_00712
OG0001130	STRPU_26876	AENJA_24701
OG0001131	STRPU_21509	AENJA_00720
OG0001132	STRPU_27222	AENJA_02927
OG0001133	STRPU_20402	AENJA_14482
OG0001133	STRPU_18983	AENJA_07797
OG0001134	STRPU_01420, STRPU_08748	AENJA_06301
OG0001135	STRPU_12730, STRPU_05675	AENJA_06307
OG0001136	STRPU_27024	AENJA_06348
OG0001137	STRPU_21237	AENJA_06755
OG0001138	STRPU_22267	AENJA_08339
OG0001139	STRPU_12820	AENJA_08828
OG0001140	STRPU_08005	AENJA_10711
OG0001141	STRPU_24321, STRPU_26335	AENJA_11192
OG0001142	STRPU_24402	AENJA_13577
OG0001143	STRPU_23389	AENJA_25253, AENJA_15506
OG0001144	STRPU_23771	AENJA_15840
OG0001146	STRPU_10664	AENJA_19404
OG0001148	STRPU_25456	AENJA_25511
OG0001149	STRPU_19355, STRPU_19354	AENJA_26319, AENJA_26318
OG0001155	STRPU_14984, STRPU_14953	AENJA_24946
OG0001156	STRPU_14120	AENJA_01685
OG0001157	STRPU_26232, STRPU_04350	AENJA_02080
OG0001158	STRPU_10745	AENJA_16983
OG0001159	STRPU_24359	AENJA_02590
OG0001160	STRPU_12451	AENJA_03496, AENJA_15940
OG0001161	STRPU_22036	AENJA_15958
OG0001162	STRPU_03142, STRPU_02971	AENJA_09881, AENJA_03826
OG0001163	STRPU_04187	AENJA_23044
OG0001164	STRPU_15250, STRPU_15192	AENJA_14441
OG0001165	STRPU_24458	AENJA_18566
OG0001165	STRPU_06392	AENJA_05192
OG0001166	STRPU_05433, STRPU_05428	AENJA_05454
OG0001167	STRPU_21389	AENJA_06024
OG0001168	STRPU_25599	AENJA_26059, AENJA_06080, AENJA_26060
OG0001169	STRPU_09862	AENJA_06689
OG0001170	STRPU_17744	AENJA_14574, AENJA_07116
OG0001171	STRPU_07714	AENJA_07498
OG0001172	STRPU_24079	AENJA_08737
OG0001172	STRPU_24935	AENJA_15031
OG0001173	STRPU_23770	AENJA_10142
OG0001173	STRPU_14225	AENJA_26334
OG0001173	STRPU_14224, STRPU_14231	AENJA_16896
OG0001174	STRPU_00196, STRPU_23083	AENJA_10268
OG0001175	STRPU_01697, STRPU_02668	AENJA_19603
OG0001175	STRPU_24557	AENJA_10616
OG0001176	STRPU_04761	AENJA_11857
OG0001177	STRPU_24518	AENJA_12717
OG0001177	STRPU_25236	AENJA_23960, AENJA_22118
OG0001178	STRPU_01155, STRPU_18301	AENJA_12752
OG0001178	STRPU_06875	AENJA_14989
OG0001179	STRPU_26217	AENJA_13625
OG0001179	STRPU_26015	AENJA_13628
OG0001179	STRPU_25325	AENJA_26058
OG0001180	STRPU_27263, STRPU_27280, STRPU_27282, STRPU_27267, STRPU_27266, STRPU_27281	AENJA_13732
OG0001181	STRPU_02570, STRPU_13125	AENJA_14047
OG0001182	STRPU_08804, STRPU_18187, STRPU_08660, STRPU_08805	AENJA_14313
OG0001183	STRPU_23983	AENJA_20906, AENJA_18317, AENJA_20566, AENJA_15024
OG0001184	STRPU_19999	AENJA_17799
OG0001184	STRPU_09552	AENJA_15086
OG0001185	STRPU_07407	AENJA_17542
OG0001186	STRPU_26002	AENJA_21307
OG0001186	STRPU_25391	AENJA_18825
OG0001187	STRPU_13244	AENJA_19216, AENJA_19215
OG0001188	STRPU_21827	AENJA_22812
OG0001189	STRPU_07209	AENJA_23358
OG0001190	STRPU_10662	AENJA_24531
OG0001196	STRPU_03085	AENJA_00058
OG0001197	STRPU_21581	AENJA_00493
OG0001198	STRPU_26825, STRPU_26828	AENJA_01200
OG0001198	STRPU_11529	AENJA_21857
OG0001199	STRPU_17588, STRPU_17562	AENJA_01327
OG0001199	STRPU_00161	AENJA_24392
OG0001200	STRPU_21074	AENJA_01547
OG0001201	STRPU_26014	AENJA_02210
OG0001202	STRPU_06078, STRPU_06878, STRPU_06879, STRPU_06880, STRPU_24577, STRPU_24578, STRPU_24580, STRPU_24592, STRPU_24581, STRPU_20672	AENJA_03117
OG0001203	STRPU_03219, STRPU_06188, STRPU_20473	AENJA_03685, AENJA_16123
OG0001204	STRPU_14562	AENJA_20148
OG0001205	STRPU_05411	AENJA_04101
OG0001205	STRPU_05175, STRPU_05096	AENJA_26398
OG0001207	STRPU_16506	AENJA_18056
OG0001207	STRPU_24022, STRPU_02640	AENJA_07276
OG0001208	STRPU_21909	AENJA_09031
OG0001209	STRPU_22073	AENJA_09041
OG0001210	STRPU_21013	AENJA_18956
OG0001210	STRPU_11288	AENJA_09591
OG0001211	STRPU_22086	AENJA_09699
OG0001212	STRPU_05194, STRPU_05195	AENJA_14546, AENJA_09958
OG0001213	STRPU_09878	AENJA_11717
OG0001213	STRPU_15274	AENJA_11254
OG0001214	STRPU_22695	AENJA_11388
OG0001215	STRPU_22254	AENJA_15953
OG0001216	STRPU_10937	AENJA_16979
OG0001217	STRPU_16981	AENJA_17612
OG0001218	STRPU_10657	AENJA_18179
OG0001219	STRPU_24669	AENJA_18562
OG0001220	STRPU_15587, STRPU_02219	AENJA_21603
OG0001220	STRPU_06468	AENJA_19416
OG0001221	STRPU_25669	AENJA_19765
OG0001223	STRPU_26010	AENJA_21588
OG0001224	STRPU_10670	AENJA_22625
OG0001225	STRPU_23772	AENJA_23700
OG0001229	STRPU_19320	AENJA_00014, AENJA_09976, AENJA_03354, AENJA_04743
OG0001229	STRPU_05188, STRPU_09849	AENJA_08431, AENJA_14356
OG0001229	STRPU_19505, STRPU_18445, STRPU_15193	AENJA_01479
OG0001229	STRPU_03505, STRPU_19143, STRPU_22237, STRPU_04129	AENJA_14357, AENJA_08430, AENJA_03884, AENJA_13546
OG0001230	STRPU_24478, STRPU_24480	AENJA_02568, AENJA_08528
OG0001231	STRPU_21203	AENJA_02177
OG0001232	STRPU_08583, STRPU_00299	AENJA_07338, AENJA_02228, AENJA_20090, AENJA_20091
OG0001233	STRPU_17062, STRPU_05868, STRPU_05206, STRPU_05204, STRPU_23981	AENJA_02446
OG0001237	STRPU_12648, STRPU_22266	AENJA_19599
OG0001238	STRPU_09768, STRPU_09725	AENJA_07960
OG0001238	STRPU_01032	AENJA_05667
OG0001239	STRPU_23628	AENJA_08544, AENJA_12406, AENJA_24743, AENJA_06569
OG0001240	STRPU_27058	AENJA_07030
OG0001241	STRPU_07496	AENJA_21346
OG0001241	STRPU_06648, STRPU_06647	AENJA_07588
OG0001242	STRPU_09071, STRPU_02047, STRPU_02048, STRPU_09072, STRPU_09244	AENJA_07671, AENJA_07672, AENJA_07670, AENJA_07673, AENJA_07669, AENJA_07675
OG0001243	STRPU_22072	AENJA_09040
OG0001245	STRPU_04810	AENJA_11242
OG0001246	STRPU_14009	AENJA_11976
OG0001247	STRPU_22721	AENJA_24053
OG0001248	STRPU_21972	AENJA_17279
OG0001249	STRPU_18988	AENJA_17683
OG0001250	STRPU_08807	AENJA_18393
OG0001251	STRPU_23397	AENJA_20006
OG0001252	STRPU_19076	AENJA_20096
OG0001253	STRPU_23835, STRPU_23873	AENJA_21103
OG0001254	STRPU_22240	AENJA_25593
OG0001261	STRPU_05296	AENJA_00856
OG0001263	STRPU_04426	AENJA_02283
OG0001263	STRPU_03468	AENJA_25444
OG0001264	STRPU_25388	AENJA_02714
OG0001265	STRPU_11382	AENJA_15579
OG0001266	STRPU_09623	AENJA_02853
OG0001266	STRPU_07064, STRPU_07068	AENJA_06321
OG0001267	STRPU_04944	AENJA_03493
OG0001267	STRPU_14642	AENJA_10310
OG0001268	STRPU_26888	AENJA_03712
OG0001270	STRPU_08488	AENJA_04208
OG0001270	STRPU_23322	AENJA_17726
OG0001270	STRPU_08385	AENJA_21003
OG0001271	STRPU_13643, STRPU_02421	AENJA_04651
OG0001273	STRPU_26636	AENJA_05090
OG0001274	STRPU_20009	AENJA_06074
OG0001275	STRPU_16983	AENJA_09059
OG0001276	STRPU_05244	AENJA_07718, AENJA_07717
OG0001277	STRPU_26595	AENJA_26086
OG0001277	STRPU_26591, STRPU_26592, STRPU_26593	AENJA_17983, AENJA_08016
OG0001278	STRPU_00086, STRPU_24452, STRPU_24453	AENJA_09367
OG0001279	STRPU_20599, STRPU_20598, STRPU_20627	AENJA_09382
OG0001280	STRPU_26559	AENJA_11194
OG0001281	STRPU_12491, STRPU_21186, STRPU_21018	AENJA_11305
OG0001282	STRPU_11958, STRPU_01619	AENJA_12223
OG0001284	STRPU_00110, STRPU_13473	AENJA_14056
OG0001284	STRPU_26961	AENJA_21135
OG0001285	STRPU_09952, STRPU_09975	AENJA_14208
OG0001286	STRPU_12903	AENJA_16309
OG0001287	STRPU_05909	AENJA_18219
OG0001288	STRPU_26804	AENJA_22039
OG0001289	STRPU_24491, STRPU_11656	AENJA_19878
OG0001290	STRPU_26728	AENJA_21150
OG0001291	STRPU_04348	AENJA_21434
OG0001292	STRPU_13209	AENJA_21781
OG0001293	STRPU_14547	AENJA_23236
OG0001294	STRPU_21633	AENJA_25092
OG0001295	STRPU_21991	AENJA_25589
OG0001296	STRPU_21312	AENJA_26215
OG0001300	STRPU_00543, STRPU_15986	AENJA_00411
OG0001301	STRPU_12070	AENJA_26701, AENJA_14132
OG0001302	STRPU_18961, STRPU_18975	AENJA_13024
OG0001302	STRPU_14524	AENJA_01840
OG0001303	STRPU_16572, STRPU_18203, STRPU_07723, STRPU_13844	AENJA_10030, AENJA_02307, AENJA_18292, AENJA_15069
OG0001304	STRPU_26082	AENJA_02458
OG0001305	STRPU_20309	AENJA_03926
OG0001306	STRPU_19063	AENJA_13028
OG0001306	STRPU_20137	AENJA_24214
OG0001308	STRPU_04711	AENJA_05647
OG0001309	STRPU_25014, STRPU_25016	AENJA_07716
OG0001310	STRPU_21314	AENJA_06272
OG0001310	STRPU_15962, STRPU_00518	AENJA_10879
OG0001311	STRPU_10949	AENJA_06702
OG0001311	STRPU_00838, STRPU_14082	AENJA_15801
OG0001313	STRPU_11221, STRPU_11258, STRPU_11259, STRPU_01542, STRPU_09416	AENJA_13129
OG0001314	STRPU_17673, STRPU_17675	AENJA_15162
OG0001314	STRPU_19730	AENJA_11562, AENJA_07754
OG0001315	STRPU_10273	AENJA_08369, AENJA_13343
OG0001315	STRPU_08079	AENJA_26453
OG0001316	STRPU_15726	AENJA_08714
OG0001317	STRPU_23522	AENJA_08900
OG0001317	STRPU_17298, STRPU_17302	AENJA_20026
OG0001318	STRPU_12148, STRPU_12116	AENJA_09435
OG0001319	STRPU_06818	AENJA_09605
OG0001320	STRPU_26137, STRPU_26135	AENJA_12368
OG0001320	STRPU_21063	AENJA_16608
OG0001321	STRPU_22556	AENJA_14609
OG0001322	STRPU_12583	AENJA_15110
OG0001322	STRPU_21322	AENJA_16813
OG0001323	STRPU_20541	AENJA_15789
OG0001324	STRPU_25173	AENJA_15995
OG0001325	STRPU_04898	AENJA_16492
OG0001326	STRPU_10219	AENJA_18964
OG0001327	STRPU_24460	AENJA_18352
OG0001327	STRPU_23965, STRPU_23941	AENJA_26627
OG0001328	STRPU_03483	AENJA_18594
OG0001329	STRPU_23801	AENJA_19033
OG0001330	STRPU_14416, STRPU_14419, STRPU_14445	AENJA_20881
OG0001333	STRPU_12708	AENJA_23772
OG0001334	STRPU_13976, STRPU_13982, STRPU_13981, STRPU_13978, STRPU_13975, STRPU_13986, STRPU_13497, STRPU_13221, STRPU_13233, STRPU_13498, STRPU_13501, STRPU_13983, STRPU_13232, STRPU_13219, STRPU_13988, STRPU_13984, STRPU_13974, STRPU_13502, STRPU_13496, STRPU_13234, STRPU_13222	AENJA_25606
OG0001339	STRPU_07160, STRPU_07161	AENJA_18051
OG0001344	STRPU_04822, STRPU_00738	AENJA_01361
OG0001345	STRPU_23708	AENJA_17713
OG0001348	STRPU_06494	AENJA_01884
OG0001349	STRPU_06149, STRPU_06147, STRPU_06382	AENJA_16365, AENJA_04454, AENJA_04452, AENJA_16650, AENJA_26153
OG0001349	STRPU_11314, STRPU_11296	AENJA_16987, AENJA_16986, AENJA_18181
OG0001351	STRPU_05959	AENJA_06682
OG0001352	STRPU_08735, STRPU_01435	AENJA_06720, AENJA_06721, AENJA_06723
OG0001353	STRPU_00577, STRPU_07545	AENJA_06742
OG0001354	STRPU_03356	AENJA_09573
OG0001354	STRPU_18322, STRPU_01125	AENJA_07753
OG0001355	STRPU_09877	AENJA_08188
OG0001356	STRPU_23614	AENJA_08269
OG0001357	STRPU_20969	AENJA_08567
OG0001358	STRPU_17593, STRPU_17592	AENJA_09138
OG0001359	STRPU_26859	AENJA_11211
OG0001360	STRPU_04824, STRPU_00740	AENJA_25001
OG0001360	STRPU_04909	AENJA_11441
OG0001361	STRPU_11678	AENJA_11584
OG0001362	STRPU_08359	AENJA_11906
OG0001363	STRPU_20296	AENJA_12332
OG0001365	STRPU_05636, STRPU_05575, STRPU_05635, STRPU_05634, STRPU_05574, STRPU_22631, STRPU_05633	AENJA_13131
OG0001366	STRPU_13885	AENJA_14917
OG0001367	STRPU_24795	AENJA_16641
OG0001368	STRPU_21464	AENJA_16737
OG0001369	STRPU_23738	AENJA_17277
OG0001370	STRPU_22194	AENJA_17284
OG0001371	STRPU_08143	AENJA_17844
OG0001371	STRPU_02082, STRPU_09113	AENJA_24112
OG0001372	STRPU_19138	AENJA_25899
OG0001372	STRPU_25409, STRPU_25404	AENJA_17922
OG0001373	STRPU_08670	AENJA_17959
OG0001374	STRPU_22804, STRPU_01963	AENJA_18703
OG0001375	STRPU_07312	AENJA_25362
OG0001375	STRPU_07355	AENJA_20082
OG0001376	STRPU_03703	AENJA_20854
OG0001377	STRPU_10185	AENJA_21043
OG0001378	STRPU_09539	AENJA_22766
OG0001379	STRPU_06776, STRPU_06758	AENJA_23248
OG0001380	STRPU_05457	AENJA_23604
OG0001381	STRPU_27173, STRPU_27171	AENJA_23800
OG0001382	STRPU_12913, STRPU_12914	AENJA_23994
OG0001382	STRPU_12915	AENJA_23995
OG0001383	STRPU_19391	AENJA_25087
OG0001384	STRPU_06439	AENJA_25726
OG0001386	STRPU_25053, STRPU_17223	AENJA_26718
OG0001394	STRPU_05211	AENJA_00558
OG0001395	STRPU_17938	AENJA_00590
OG0001396	STRPU_22421	AENJA_00954, AENJA_00955, AENJA_08736
OG0001397	STRPU_09545	AENJA_05269
OG0001397	STRPU_10313	AENJA_01101
OG0001398	STRPU_20006, STRPU_20005, STRPU_20002, STRPU_20003	AENJA_22956, AENJA_26825, AENJA_08355, AENJA_21022, AENJA_16268, AENJA_09931, AENJA_03237, AENJA_19325, AENJA_12622, AENJA_18995, AENJA_07161, AENJA_01337, AENJA_06194, AENJA_20766, AENJA_03767, AENJA_01339, AENJA_09353, AENJA_12621
OG0001399	STRPU_06787	AENJA_19357
OG0001399	STRPU_26081	AENJA_02205
OG0001400	STRPU_01874, STRPU_25189	AENJA_02507
OG0001401	STRPU_05958	AENJA_02695
OG0001401	STRPU_23021, STRPU_00894	AENJA_12112
OG0001402	STRPU_02223, STRPU_15580	AENJA_02809
OG0001403	STRPU_14874	AENJA_03318
OG0001403	STRPU_14258	AENJA_22706, AENJA_22705, AENJA_03342
OG0001404	STRPU_09258	AENJA_03877
OG0001404	STRPU_10986, STRPU_00324	AENJA_05828
OG0001405	STRPU_25512	AENJA_03978
OG0001405	STRPU_02778	AENJA_13814
OG0001406	STRPU_06123	AENJA_04091
OG0001408	STRPU_00756, STRPU_19811	AENJA_05533
OG0001409	STRPU_03382	AENJA_06247
OG0001410	STRPU_05515	AENJA_18215
OG0001410	STRPU_25411	AENJA_06436
OG0001411	STRPU_05251, STRPU_05267	AENJA_06963, AENJA_10958
OG0001412	STRPU_09369	AENJA_07170
OG0001413	STRPU_14983, STRPU_14952	AENJA_07474
OG0001413	STRPU_26501	AENJA_17343
OG0001414	STRPU_10366	AENJA_08160
OG0001415	STRPU_14239	AENJA_09149, AENJA_15367
OG0001415	STRPU_06370, STRPU_06372, STRPU_06371, STRPU_06373	AENJA_17665
OG0001417	STRPU_24125, STRPU_24112, STRPU_24123, STRPU_24122	AENJA_10714
OG0001417	STRPU_26260	AENJA_11502
OG0001418	STRPU_01132, STRPU_01131, STRPU_18315	AENJA_10983
OG0001419	STRPU_21660, STRPU_21725	AENJA_12607
OG0001420	STRPU_20535	AENJA_13248
OG0001421	STRPU_20976	AENJA_13339
OG0001422	STRPU_17021	AENJA_14173
OG0001423	STRPU_20339	AENJA_14934
OG0001424	STRPU_22200	AENJA_15682
OG0001424	STRPU_24308	AENJA_17237
OG0001425	STRPU_15993	AENJA_15774
OG0001426	STRPU_10439	AENJA_16043
OG0001427	STRPU_07408	AENJA_17543
OG0001428	STRPU_11278, STRPU_11240	AENJA_18858
OG0001429	STRPU_17524	AENJA_19059
OG0001430	STRPU_21288	AENJA_19108
OG0001431	STRPU_22263	AENJA_23459
OG0001432	STRPU_16417, STRPU_00133, STRPU_16416, STRPU_16413	AENJA_25391
OG0001433	STRPU_07230, STRPU_07255	AENJA_26002
OG0001439	STRPU_03366, STRPU_03358, STRPU_03361, STRPU_03367	AENJA_00145
OG0001440	STRPU_25215	AENJA_03160
OG0001440	STRPU_25888	AENJA_00153
OG0001441	STRPU_07157	AENJA_00362
OG0001442	STRPU_17892	AENJA_00506
OG0001443	STRPU_25600, STRPU_06800	AENJA_23205, AENJA_19926, AENJA_00906, AENJA_05307
OG0001443	STRPU_15378, STRPU_09017	AENJA_11153, AENJA_16133, AENJA_18397
OG0001445	STRPU_16668, STRPU_16697	AENJA_02385
OG0001446	STRPU_15539, STRPU_15538, STRPU_23259, STRPU_23309, STRPU_23307	AENJA_02687, AENJA_10576
OG0001447	STRPU_20657, STRPU_20658	AENJA_03127
OG0001448	STRPU_11358, STRPU_11357	AENJA_19963
OG0001449	STRPU_07648	AENJA_04181
OG0001449	STRPU_25089	AENJA_05517
OG0001450	STRPU_23594	AENJA_12377, AENJA_13317
OG0001451	STRPU_14371	AENJA_04889
OG0001451	STRPU_17131	AENJA_16142
OG0001452	STRPU_26368	AENJA_05087
OG0001453	STRPU_24736, STRPU_08563, STRPU_24734	AENJA_05598, AENJA_07667
OG0001454	STRPU_05150, STRPU_05074	AENJA_06306
OG0001455	STRPU_18159	AENJA_06571
OG0001456	STRPU_27191, STRPU_27192, STRPU_27208	AENJA_07027
OG0001457	STRPU_07098	AENJA_07426
OG0001459	STRPU_12776, STRPU_02363	AENJA_18303, AENJA_08470
OG0001460	STRPU_04118	AENJA_09064
OG0001461	STRPU_23343	AENJA_09214
OG0001462	STRPU_21227, STRPU_21226, STRPU_21225	AENJA_23566
OG0001463	STRPU_25835, STRPU_25655, STRPU_25656	AENJA_09831
OG0001464	STRPU_25177	AENJA_09857
OG0001465	STRPU_11188	AENJA_10007
OG0001466	STRPU_07749	AENJA_17986
OG0001466	STRPU_04674	AENJA_10074
OG0001467	STRPU_19577	AENJA_26730
OG0001468	STRPU_25091	AENJA_10995
OG0001469	STRPU_10391	AENJA_20582
OG0001469	STRPU_17361, STRPU_17345	AENJA_11151
OG0001470	STRPU_02226, STRPU_15577	AENJA_11625
OG0001471	STRPU_13019	AENJA_21653
OG0001472	STRPU_27210, STRPU_27194	AENJA_12236
OG0001472	STRPU_25563, STRPU_00832	AENJA_13235
OG0001473	STRPU_00945, STRPU_08877, STRPU_08372, STRPU_08878, STRPU_00943, STRPU_19186, STRPU_19185, STRPU_00942, STRPU_08879	AENJA_13618
OG0001474	STRPU_13493	AENJA_14700
OG0001474	STRPU_08774	AENJA_24781
OG0001475	STRPU_11303, STRPU_11319, STRPU_11092	AENJA_14793
OG0001476	STRPU_17798	AENJA_14828
OG0001477	STRPU_08542, STRPU_08540, STRPU_08539, STRPU_08541	AENJA_15225
OG0001478	STRPU_21182	AENJA_19708
OG0001478	STRPU_09284	AENJA_15450
OG0001479	STRPU_19441	AENJA_16158
OG0001480	STRPU_24164	AENJA_16776
OG0001481	STRPU_20433, STRPU_20434, STRPU_20432	AENJA_17029
OG0001482	STRPU_14389	AENJA_18749
OG0001483	STRPU_06785	AENJA_19356
OG0001484	STRPU_13892, STRPU_23212, STRPU_23225	AENJA_21194
OG0001485	STRPU_26365	AENJA_21469
OG0001486	STRPU_11997, STRPU_01663	AENJA_21858
OG0001487	STRPU_26331	AENJA_23839, AENJA_23840
OG0001488	STRPU_13615, STRPU_02447	AENJA_24153
OG0001489	STRPU_18782	AENJA_24467
OG0001490	STRPU_20507	AENJA_25216
OG0001491	STRPU_09125, STRPU_02097	AENJA_25283
OG0001492	STRPU_14187	AENJA_25544
OG0001493	STRPU_04271	AENJA_26227
OG0001500	STRPU_06633	AENJA_01887
OG0001501	STRPU_21031	AENJA_02988
OG0001502	STRPU_08256	AENJA_03421
OG0001503	STRPU_26383	AENJA_23557
OG0001503	STRPU_08277	AENJA_03755
OG0001504	STRPU_00235, STRPU_25977, STRPU_00231, STRPU_25973	AENJA_04830, AENJA_04833, AENJA_15576, AENJA_04039
OG0001505	STRPU_11360	AENJA_04619
OG0001506	STRPU_11331	AENJA_05939, AENJA_05938
OG0001507	STRPU_21330	AENJA_06136
OG0001508	STRPU_12972	AENJA_06316
OG0001509	STRPU_06444	AENJA_07590
OG0001510	STRPU_19269	AENJA_08660
OG0001511	STRPU_06130	AENJA_08942
