Orthogroup	STRPU_ok	CAPO3
OG0004825	STRPU_20038	CAPO303625
OG0004826	STRPU_20907	CAPO302318
OG0004828	STRPU_04477	CAPO300795
OG0004829	STRPU_22610	CAPO306677
OG0004830	STRPU_26860	CAPO304259, CAPO301109
OG0004831	STRPU_17723	CAPO302539
OG0004832	STRPU_02261, STRPU_17659	CAPO300644
OG0004833	STRPU_04546	CAPO307386, CAPO307385
OG0004835	STRPU_14491	CAPO307142
OG0004836	STRPU_14324	CAPO300476
OG0004837	STRPU_23151	CAPO306341
OG0004838	STRPU_07707	CAPO300483
OG0004840	STRPU_19684, STRPU_19632	CAPO301303
OG0004841	STRPU_26329	CAPO301073
OG0004842	STRPU_26129	CAPO307208
OG0004843	STRPU_26133	CAPO302296
OG0004844	STRPU_09908	CAPO308225
OG0004845	STRPU_16339, STRPU_16370	CAPO300244
OG0004846	STRPU_26677	CAPO302634
OG0004849	STRPU_17746	CAPO302897
OG0004851	STRPU_27358	CAPO304052
OG0004852	STRPU_20129	CAPO305241
OG0004853	STRPU_19996	CAPO306818
OG0004854	STRPU_05257, STRPU_05273	CAPO307677
OG0004855	STRPU_05316	CAPO307136
OG0004856	STRPU_05076, STRPU_05153	CAPO307877
OG0004857	STRPU_15270, STRPU_15272	CAPO305126
OG0004858	STRPU_14635, STRPU_14617	CAPO306514
OG0004859	STRPU_14015	CAPO305955
OG0004861	STRPU_20601	CAPO300721
OG0004863	STRPU_12571	CAPO300215
OG0004864	STRPU_22370	CAPO306175
OG0004869	STRPU_13410	CAPO301505
OG0004873	STRPU_10601	CAPO305056
OG0004874	STRPU_25254	CAPO302314
OG0004875	STRPU_19031, STRPU_00459	CAPO305599
OG0004879	STRPU_06939, STRPU_06958	CAPO304570
OG0004880	STRPU_08112, STRPU_08125	CAPO307520
OG0004881	STRPU_11343	CAPO301856
OG0004882	STRPU_25298	CAPO307657
OG0004883	STRPU_09064, STRPU_02040	CAPO304269
OG0004884	STRPU_20904, STRPU_20867	CAPO306875
OG0004886	STRPU_06167	CAPO304598
OG0004887	STRPU_07672	CAPO303252
OG0004889	STRPU_00794, STRPU_19775, STRPU_00795	CAPO302860
OG0004892	STRPU_09340	CAPO308266
OG0004893	STRPU_07546, STRPU_00578	CAPO305797
OG0004894	STRPU_05192	CAPO308103
OG0004895	STRPU_02481, STRPU_15104	CAPO301412
OG0004896	STRPU_20031, STRPU_20032	CAPO301146, CAPO308332
OG0004897	STRPU_04569	CAPO300624
OG0004898	STRPU_02957, STRPU_02944	CAPO300846
OG0004899	STRPU_05272, STRPU_05256	CAPO304701
OG0004900	STRPU_14594	CAPO300509
OG0004901	STRPU_12533	CAPO301170
OG0004902	STRPU_20496	CAPO305853
OG0004903	STRPU_25355	CAPO304775
OG0004904	STRPU_05419	CAPO304100
OG0004906	STRPU_08937	CAPO303480
OG0004907	STRPU_21713, STRPU_21649	CAPO307254
OG0004911	STRPU_08092	CAPO305750
OG0004913	STRPU_06094	CAPO306717
OG0004914	STRPU_14742	CAPO301519
OG0004917	STRPU_07169	CAPO303374
OG0004919	STRPU_11465	CAPO308082
OG0004920	STRPU_25184	CAPO302580
OG0004922	STRPU_26354	CAPO306550
OG0004923	STRPU_20716	CAPO307943
OG0004924	STRPU_24409	CAPO304606
OG0004927	STRPU_21316	CAPO304855
OG0004928	STRPU_24477	CAPO304691
OG0004929	STRPU_05006	CAPO304111
OG0004932	STRPU_26247	CAPO306081, CAPO305804
OG0004934	STRPU_19905	CAPO305066
OG0004935	STRPU_19740	CAPO302835
OG0004936	STRPU_21488, STRPU_21497	CAPO306298
OG0004938	STRPU_03707	CAPO308159
OG0004940	STRPU_07541, STRPU_00573	CAPO305630
OG0004943	STRPU_07783	CAPO306001
OG0004944	STRPU_22699	CAPO302056
OG0004946	STRPU_21591	CAPO305515
OG0004947	STRPU_23618	CAPO307579
OG0004948	STRPU_12534	CAPO305331
OG0004949	STRPU_13012	CAPO304026
OG0004950	STRPU_17811	CAPO300642
OG0004952	STRPU_20796	CAPO301776
OG0004953	STRPU_09313, STRPU_09314	CAPO306623
OG0004954	STRPU_08007	CAPO303229
OG0004958	STRPU_26964	CAPO302197
OG0004960	STRPU_27428	CAPO300258
OG0004961	STRPU_23722	CAPO305777
OG0004962	STRPU_13744, STRPU_01506	CAPO301438
OG0004963	STRPU_03338, STRPU_03333	CAPO303805
OG0004964	STRPU_13973	CAPO302916
OG0004969	STRPU_06009	CAPO303678
OG0004970	STRPU_17292	CAPO303748
OG0004971	STRPU_18056	CAPO302327
OG0004972	STRPU_08274	CAPO304289
OG0004973	STRPU_11079	CAPO305642
OG0004976	STRPU_05919	CAPO304478
OG0004977	STRPU_13723	CAPO304350
OG0004978	STRPU_05786	CAPO308306
OG0004979	STRPU_13521	CAPO303118
OG0004980	STRPU_04372	CAPO300807
OG0004981	STRPU_16842	CAPO306326
OG0004982	STRPU_19653, STRPU_19667	CAPO301351
OG0004983	STRPU_09917	CAPO300176
OG0004985	STRPU_23754	CAPO304816
OG0004987	STRPU_04455	CAPO305473
OG0004988	STRPU_15132, STRPU_02514	CAPO305623
OG0004989	STRPU_11711	CAPO300323
OG0004990	STRPU_23966, STRPU_23942	CAPO305712
OG0004991	STRPU_23946, STRPU_23970	CAPO302271
OG0004992	STRPU_20208, STRPU_20209	CAPO301159
OG0004993	STRPU_20176	CAPO302747
OG0004993	STRPU_19465	CAPO306074
OG0004997	STRPU_09760, STRPU_09716	CAPO300456
OG0004999	STRPU_03693	CAPO302635
OG0005002	STRPU_26738, STRPU_26754	CAPO305114
OG0005003	STRPU_09945	CAPO303837
OG0005005	STRPU_09140, STRPU_02110	CAPO303017
OG0005006	STRPU_23765	CAPO301015
OG0005007	STRPU_06387	CAPO300658
OG0005009	STRPU_03273, STRPU_03233	CAPO303190
OG0005010	STRPU_08686	CAPO304378
OG0005013	STRPU_05904	CAPO304066
OG0005014	STRPU_14514	CAPO307825
OG0005015	STRPU_04597, STRPU_14106	CAPO300946
OG0005016	STRPU_06898, STRPU_06921, STRPU_06306, STRPU_06262, STRPU_06504	CAPO305499
OG0005021	STRPU_06173	CAPO304690
OG0005038	STRPU_22415	CAPO301658
OG0005040	STRPU_17431	CAPO300876
OG0005044	STRPU_15541	CAPO307084
OG0005046	STRPU_23317	CAPO304846
OG0005047	STRPU_05922	CAPO305932
OG0005048	STRPU_03820, STRPU_03834	CAPO300857
OG0005053	STRPU_18810, STRPU_00246	CAPO302547
OG0005057	STRPU_24351	CAPO303573
OG0005058	STRPU_23702	CAPO306731
OG0005059	STRPU_19891, STRPU_19864	CAPO300063
OG0005061	STRPU_11268, STRPU_11230, STRPU_11290, STRPU_11287	CAPO306602
OG0005062	STRPU_25112	CAPO302106
OG0005064	STRPU_24463, STRPU_24446	CAPO300249
OG0005067	STRPU_22082	CAPO302289
OG0005068	STRPU_00380, STRPU_11042	CAPO306513
OG0005069	STRPU_16032	CAPO300204
OG0005071	STRPU_05957	CAPO305606
OG0005073	STRPU_24827	CAPO305547
OG0005075	STRPU_21684, STRPU_21749	CAPO307362
OG0005076	STRPU_26988	CAPO302885
OG0005077	STRPU_00377, STRPU_11039, STRPU_11040, STRPU_00378	CAPO302160
OG0005078	STRPU_25830	CAPO307983
OG0005079	STRPU_21868	CAPO303799
OG0005081	STRPU_25207, STRPU_01890	CAPO307065
OG0005083	STRPU_17228	CAPO302388
OG0005084	STRPU_22839	CAPO307421, CAPO301121
OG0005086	STRPU_23179	CAPO302959
OG0005088	STRPU_18320, STRPU_01126	CAPO307772
OG0005089	STRPU_27106	CAPO303888
OG0005090	STRPU_01406, STRPU_08757	CAPO303909
OG0005091	STRPU_05816	CAPO305179
OG0005092	STRPU_23715	CAPO301418
OG0005093	STRPU_18070, STRPU_01761	CAPO303716
OG0005094	STRPU_25375	CAPO303630
OG0005095	STRPU_02771	CAPO301660
OG0005096	STRPU_08160	CAPO301964
OG0005097	STRPU_09221, STRPU_02184	CAPO304365
OG0005099	STRPU_08366	CAPO305916
OG0005100	STRPU_25922	CAPO306219
OG0005103	STRPU_17083	CAPO300625
OG0005104	STRPU_25502	CAPO303053
OG0005106	STRPU_05329	CAPO301403
OG0005107	STRPU_11749	CAPO304194
OG0005108	STRPU_18654	CAPO301196
OG0005109	STRPU_13972	CAPO301209
OG0005111	STRPU_10824	CAPO302727
OG0005113	STRPU_20889, STRPU_20852	CAPO300389
OG0005114	STRPU_10459	CAPO305096
OG0005115	STRPU_20269	CAPO304298
OG0005119	STRPU_10227	CAPO304215
OG0005120	STRPU_26998	CAPO304593
OG0005121	STRPU_16484	CAPO301715
OG0005124	STRPU_21411	CAPO305507
OG0005127	STRPU_06156	CAPO307277
OG0005128	STRPU_17670, STRPU_02252, STRPU_17208	CAPO305144
OG0005130	STRPU_05396	CAPO305368
OG0005132	STRPU_24333	CAPO300384
OG0005138	STRPU_17657, STRPU_02263, STRPU_02262, STRPU_17658	CAPO300009
OG0005139	STRPU_17070	CAPO302205
OG0005140	STRPU_22056	CAPO300700, CAPO302173
OG0005142	STRPU_11187	CAPO304715
OG0005143	STRPU_06139	CAPO304926
OG0005144	STRPU_19013	CAPO306416
OG0005145	STRPU_27175	CAPO302299
OG0005146	STRPU_20659	CAPO303659
OG0005147	STRPU_26497	CAPO302069
OG0005149	STRPU_17682	CAPO302171
OG0005150	STRPU_20828	CAPO301944
OG0005151	STRPU_06556, STRPU_06542	CAPO302626
OG0005152	STRPU_09380, STRPU_01576	CAPO307737
OG0005154	STRPU_25292	CAPO307643
OG0005155	STRPU_06007, STRPU_06008, STRPU_06006	CAPO304712
OG0005156	STRPU_24084	CAPO305254
OG0005157	STRPU_13927, STRPU_13912	CAPO301711
OG0005158	STRPU_13526	CAPO300547
OG0005160	STRPU_15358	CAPO300741
OG0005163	STRPU_19768, STRPU_00801	CAPO305704
OG0005164	STRPU_12460	CAPO307846
OG0005167	STRPU_08958	CAPO303298
OG0005168	STRPU_21133, STRPU_21135	CAPO306745
OG0005169	STRPU_20522	CAPO303886
OG0005172	STRPU_25653	CAPO306565
OG0005175	STRPU_20816	CAPO305645
OG0005178	STRPU_05042, STRPU_05117	CAPO300199
OG0005179	STRPU_05161, STRPU_05082	CAPO306190
OG0005180	STRPU_10141, STRPU_10077	CAPO308188
OG0005181	STRPU_06363	CAPO300793
OG0005182	STRPU_18650	CAPO300394
OG0005183	STRPU_12444	CAPO304256
OG0005184	STRPU_05040, STRPU_05114	CAPO307619
OG0005185	STRPU_25920	CAPO305409
OG0005187	STRPU_00668	CAPO300108
OG0005188	STRPU_13694, STRPU_02382	CAPO307366, CAPO308331
OG0005191	STRPU_19238	CAPO301264
OG0005192	STRPU_18718	CAPO302320
OG0005193	STRPU_17529	CAPO300973
OG0005194	STRPU_09321, STRPU_09322	CAPO306243
OG0005196	STRPU_11540	CAPO306636
OG0005200	STRPU_00546, STRPU_10700	CAPO307301
OG0005201	STRPU_03628	CAPO300421
OG0005202	STRPU_13331	CAPO300013
OG0005203	STRPU_22051	CAPO304416
OG0005205	STRPU_13243	CAPO302576
OG0005206	STRPU_26942	CAPO301965
OG0005208	STRPU_20021	CAPO303001
OG0005209	STRPU_08289	CAPO300492
OG0005210	STRPU_24954	CAPO301315
OG0005212	STRPU_08768, STRPU_01390	CAPO300331
OG0005214	STRPU_06480	CAPO304556
OG0005215	STRPU_03528, STRPU_03593	CAPO308114
OG0005216	STRPU_22833	CAPO304567
OG0005217	STRPU_23399	CAPO303096, CAPO306650
OG0005221	STRPU_10317	CAPO306723
OG0005222	STRPU_25871	CAPO305567
OG0005223	STRPU_13804	CAPO302922
OG0005224	STRPU_21292	CAPO300521
OG0005228	STRPU_09310	CAPO300902
OG0005229	STRPU_05943	CAPO300950
OG0005230	STRPU_26251	CAPO305306
OG0005231	STRPU_19298, STRPU_01849	CAPO307526
OG0005233	STRPU_11354	CAPO307259
OG0005234	STRPU_11011, STRPU_00350	CAPO306586, CAPO305435
OG0005237	STRPU_21180	CAPO300405
OG0005238	STRPU_19979, STRPU_01208, STRPU_19980	CAPO307942
OG0005239	STRPU_21838	CAPO305851
OG0005240	STRPU_23382	CAPO302162
OG0005241	STRPU_06116, STRPU_06117	CAPO301367
OG0005243	STRPU_01417, STRPU_08750	CAPO302946
OG0005244	STRPU_00792, STRPU_19778	CAPO301413
OG0005245	STRPU_22761, STRPU_01917	CAPO305774
OG0005247	STRPU_25497	CAPO305218
OG0005249	STRPU_00797, STRPU_19773	CAPO306769
OG0005250	STRPU_02279, STRPU_17641	CAPO304032
OG0005251	STRPU_17311, STRPU_17303	CAPO306449
OG0005253	STRPU_05148, STRPU_05072	CAPO307867
OG0005254	STRPU_08404	CAPO304356
OG0005255	STRPU_09399	CAPO303838, CAPO300416
OG0005257	STRPU_10598	CAPO302797
OG0005258	STRPU_23510	CAPO301990
OG0005259	STRPU_23667, STRPU_23641	CAPO303873
OG0005261	STRPU_24559	CAPO305240
OG0005262	STRPU_00347, STRPU_11007	CAPO301884
OG0005265	STRPU_01063	CAPO306027, CAPO300170
OG0005265	STRPU_24242, STRPU_01064	CAPO305767
OG0005267	STRPU_20585	CAPO300315
OG0005268	STRPU_24000	CAPO302457
OG0005269	STRPU_23278	CAPO303868
OG0005271	STRPU_09405, STRPU_01553	CAPO303459
OG0005272	STRPU_22017	CAPO300142
OG0005273	STRPU_17316, STRPU_17333	CAPO302742
OG0005275	STRPU_23138	CAPO301557
OG0005277	STRPU_18405	CAPO302973, CAPO308033
OG0005278	STRPU_26384	CAPO306576, CAPO308328
OG0005279	STRPU_25890	CAPO304182
OG0005280	STRPU_09964, STRPU_09985	CAPO306635
OG0005285	STRPU_15902	CAPO302006
OG0005287	STRPU_23081, STRPU_00666	CAPO307607
OG0005289	STRPU_14376	CAPO304679
OG0005290	STRPU_19306, STRPU_01835	CAPO305632
OG0005292	STRPU_25025	CAPO300881
OG0005293	STRPU_24465	CAPO303402
OG0005294	STRPU_18290, STRPU_01165	CAPO306913
OG0005295	STRPU_21605	CAPO304907
OG0005298	STRPU_04868	CAPO307279
OG0005299	STRPU_14413	CAPO304069
OG0005300	STRPU_22780, STRPU_01938	CAPO304452
OG0005301	STRPU_15385	CAPO307444
OG0005303	STRPU_00095, STRPU_11564, STRPU_01383	CAPO304454
OG0005305	STRPU_26257	CAPO301003
OG0005309	STRPU_04132	CAPO306631
OG0005312	STRPU_19953	CAPO307454, CAPO303466
OG0005315	STRPU_20366	CAPO302427
OG0005316	STRPU_25494	CAPO301704
OG0005317	STRPU_17680	CAPO307168
OG0005318	STRPU_12177, STRPU_12135	CAPO308249
OG0005319	STRPU_27120	CAPO302638
OG0005320	STRPU_14186	CAPO301023
OG0005322	STRPU_25180	CAPO308079
OG0005323	STRPU_27299	CAPO307349
OG0005324	STRPU_20025	CAPO303901
OG0005325	STRPU_08334	CAPO301092
OG0005326	STRPU_25489	CAPO303331
OG0005331	STRPU_19086, STRPU_19084, STRPU_00741, STRPU_04825, STRPU_18504	CAPO301923
OG0005359	STRPU_09260, STRPU_09261	CAPO300630
OG0005360	STRPU_27393	CAPO303782
OG0005364	STRPU_03005	CAPO300756
OG0005365	STRPU_04377	CAPO303866
OG0005366	STRPU_21326	CAPO300645
OG0005367	STRPU_21428	CAPO304113
OG0005370	STRPU_08003	CAPO303423
OG0005371	STRPU_22543	CAPO306407
OG0005373	STRPU_06388	CAPO302507
OG0005374	STRPU_17193, STRPU_17194	CAPO300609
OG0005375	STRPU_25120	CAPO305216
OG0005377	STRPU_14578	CAPO307926
OG0005378	STRPU_14342	CAPO301284
OG0005379	STRPU_05284	CAPO303714
OG0005380	STRPU_22040	CAPO306791
OG0005381	STRPU_19594	CAPO301325
OG0005384	STRPU_07111	CAPO300411
OG0005385	STRPU_14990, STRPU_14960	CAPO305502
OG0005386	STRPU_05912	CAPO307872
OG0005388	STRPU_26737	CAPO301274
OG0005389	STRPU_23997	CAPO300599
OG0005390	STRPU_18553	CAPO301450
OG0005391	STRPU_25279	CAPO302409
OG0005393	STRPU_25587	CAPO302465
OG0005394	STRPU_25496	CAPO306444
OG0005395	STRPU_09263	CAPO302966
OG0005396	STRPU_06564, STRPU_06536	CAPO301185
OG0005398	STRPU_13512	CAPO301199
OG0005399	STRPU_10762	CAPO306277
OG0005400	STRPU_05031	CAPO301149
OG0005402	STRPU_00390, STRPU_11050	CAPO307246
OG0005403	STRPU_27005	CAPO303785
OG0005404	STRPU_22113	CAPO306644
OG0005405	STRPU_04550	CAPO304677
OG0005406	STRPU_03511, STRPU_03556	CAPO301050
OG0005408	STRPU_09671	CAPO306656
OG0005409	STRPU_25711, STRPU_25693, STRPU_25710	CAPO304722
OG0005410	STRPU_26121	CAPO300140
OG0005412	STRPU_14017	CAPO300143
OG0005413	STRPU_22172, STRPU_22165	CAPO304093
OG0005414	STRPU_08504	CAPO301252, CAPO301167
OG0005417	STRPU_08416	CAPO302063
OG0005422	STRPU_21664	CAPO303205
OG0005424	STRPU_12037	CAPO305286
OG0005425	STRPU_12685	CAPO300175
OG0005427	STRPU_13715	CAPO301444
OG0005430	STRPU_26211	CAPO302295
OG0005431	STRPU_07670	CAPO304591
OG0005433	STRPU_27302	CAPO303786
OG0005434	STRPU_05663	CAPO302858
OG0005435	STRPU_22855	CAPO303045
OG0005437	STRPU_21555	CAPO308137
OG0005438	STRPU_20419	CAPO302494
OG0005439	STRPU_24295	CAPO304206
OG0005440	STRPU_26598	CAPO303719
OG0005442	STRPU_25160	CAPO307582
OG0005443	STRPU_21789	CAPO305021
OG0005444	STRPU_07952, STRPU_07961	CAPO300488
OG0005446	STRPU_17943	CAPO300144
OG0005449	STRPU_08610, STRPU_08616	CAPO300543
OG0005450	STRPU_05383	CAPO302868
OG0005451	STRPU_07609	CAPO300480
OG0005454	STRPU_24773, STRPU_01941, STRPU_22783	CAPO307132
OG0005455	STRPU_13490	CAPO301855
OG0005457	STRPU_25944, STRPU_25947, STRPU_25940, STRPU_00206, STRPU_25939	CAPO307831
OG0005459	STRPU_23361, STRPU_23360	CAPO304164
OG0005461	STRPU_13808	CAPO307668
OG0005462	STRPU_12801	CAPO306835
OG0005463	STRPU_00645, STRPU_23059	CAPO303989
OG0005464	STRPU_26048	CAPO307986
OG0005465	STRPU_21146	CAPO300347
OG0005466	STRPU_23396	CAPO300596
OG0005467	STRPU_21457	CAPO305986
OG0005468	STRPU_25503	CAPO306414
OG0005469	STRPU_25633	CAPO301614
OG0005470	STRPU_18165, STRPU_18149	CAPO300654
OG0005471	STRPU_14864, STRPU_14846	CAPO300819
OG0005474	STRPU_08208	CAPO304412
OG0005475	STRPU_22288	CAPO300271
OG0005476	STRPU_23644, STRPU_23669	CAPO305577, CAPO305762
OG0005478	STRPU_25870	CAPO305209
OG0005479	STRPU_26167	CAPO300550
OG0005480	STRPU_12455	CAPO307314
OG0005481	STRPU_17876	CAPO306697, CAPO301416
OG0005482	STRPU_00281, STRPU_21573	CAPO307925
OG0005483	STRPU_05249, STRPU_05264	CAPO304067
OG0005484	STRPU_05527, STRPU_05589	CAPO307524
OG0005485	STRPU_02962, STRPU_02947, STRPU_17287	CAPO307449
OG0005486	STRPU_26850	CAPO300225
OG0005487	STRPU_16421, STRPU_16434	CAPO300444
OG0005488	STRPU_14659	CAPO301054
OG0005489	STRPU_22568	CAPO305322
OG0005490	STRPU_23431, STRPU_01005	CAPO300839
OG0005491	STRPU_23428, STRPU_01009	CAPO305898
OG0005493	STRPU_09612	CAPO304618
OG0005494	STRPU_09929	CAPO308140
OG0005495	STRPU_06752	CAPO305673
OG0005497	STRPU_09932	CAPO305501
OG0005498	STRPU_00441, STRPU_13704	CAPO303826
OG0005499	STRPU_04311, STRPU_04338	CAPO306730
OG0005500	STRPU_10754	CAPO306535
OG0005503	STRPU_03008	CAPO307437
OG0005504	STRPU_21558	CAPO300995
OG0005505	STRPU_15073	CAPO307588
OG0005506	STRPU_18343	CAPO307275
OG0005508	STRPU_22224, STRPU_22223	CAPO308142
OG0005509	STRPU_26846	CAPO300202
OG0005510	STRPU_08786	CAPO307083
OG0005511	STRPU_19315, STRPU_01824	CAPO304438
OG0005514	STRPU_14577	CAPO305223
OG0005516	STRPU_20373	CAPO305610
OG0005517	STRPU_25419	CAPO303557
OG0005518	STRPU_12637	CAPO300928
OG0005524	STRPU_08209	CAPO307077
OG0005525	STRPU_11817	CAPO305745
OG0005527	STRPU_12817	CAPO307337
OG0005528	STRPU_13086, STRPU_13115	CAPO302166
OG0005529	STRPU_12709	CAPO303996
OG0005533	STRPU_15926, STRPU_00495	CAPO308156
OG0005534	STRPU_16482	CAPO300248
OG0005535	STRPU_02515, STRPU_15133	CAPO306427
OG0005536	STRPU_27271, STRPU_27255	CAPO306899
OG0005537	STRPU_17419	CAPO305006
OG0005539	STRPU_07949, STRPU_07958	CAPO300487
OG0005540	STRPU_06611	CAPO307739
OG0005541	STRPU_05903	CAPO302610
OG0005545	STRPU_22736	CAPO307853
OG0005550	STRPU_25387, STRPU_25386	CAPO303338
OG0005553	STRPU_19353	CAPO308016
OG0005554	STRPU_13732	CAPO307360
OG0005556	STRPU_15806, STRPU_15854	CAPO301726
OG0005558	STRPU_20661	CAPO301773
OG0005559	STRPU_17542	CAPO302392
OG0005560	STRPU_07947, STRPU_07918	CAPO302459
OG0005561	STRPU_25548, STRPU_00814	CAPO307649
OG0005562	STRPU_03200	CAPO300157
OG0005563	STRPU_05366	CAPO300985
OG0005564	STRPU_20064	CAPO307593
OG0005566	STRPU_14898	CAPO308091
OG0005569	STRPU_12945	CAPO301394
OG0005572	STRPU_06637	CAPO300415
OG0005574	STRPU_27016	CAPO305418
OG0005575	STRPU_14790	CAPO301354
OG0005578	STRPU_03449	CAPO300834
OG0005580	STRPU_11629, STRPU_01321	CAPO308283
OG0005581	STRPU_14238	CAPO303973
OG0005582	STRPU_00296, STRPU_00285	CAPO306123
OG0005583	STRPU_26929	CAPO303824
OG0005584	STRPU_26637	CAPO302871
OG0005586	STRPU_02793, STRPU_26829, STRPU_26826	CAPO303784
OG0005588	STRPU_01033, STRPU_23406	CAPO305990
OG0005589	STRPU_01034, STRPU_23405	CAPO305989
OG0005590	STRPU_24090	CAPO302905
OG0005592	STRPU_25992	CAPO305870
OG0005593	STRPU_17440, STRPU_17438	CAPO302759
OG0005594	STRPU_07081	CAPO306885
OG0005595	STRPU_09782	CAPO306737
OG0005597	STRPU_07006, STRPU_06987	CAPO301334
OG0005598	STRPU_06717	CAPO300035
OG0005599	STRPU_22924	CAPO302061
OG0005600	STRPU_23162	CAPO300445
OG0005603	STRPU_12908	CAPO303949
OG0005604	STRPU_12907	CAPO303855
OG0005605	STRPU_04602	CAPO300782
OG0005608	STRPU_20805	CAPO303058
OG0005611	STRPU_09092, STRPU_02065	CAPO304396
OG0005613	STRPU_21112	CAPO301790
OG0005614	STRPU_21473	CAPO306809
OG0005615	STRPU_04811	CAPO302186
OG0005616	STRPU_25331	CAPO302310
OG0005617	STRPU_19268	CAPO300131
OG0005618	STRPU_18370	CAPO307702
OG0005620	STRPU_23571	CAPO306094
OG0005621	STRPU_20803, STRPU_20699	CAPO308123
OG0005622	STRPU_20686	CAPO307903
OG0005623	STRPU_13131, STRPU_02575	CAPO300779
OG0005624	STRPU_22621	CAPO300652
OG0005625	STRPU_10019	CAPO302221
OG0005626	STRPU_15356	CAPO308220
OG0005629	STRPU_11037	CAPO302575
OG0005630	STRPU_04173	CAPO301786, CAPO307219
OG0005631	STRPU_22108	CAPO300791
OG0005632	STRPU_20886, STRPU_20849	CAPO303472
OG0005633	STRPU_21354	CAPO302097
OG0005636	STRPU_12024	CAPO302060
OG0005637	STRPU_16870	CAPO305600
OG0005639	STRPU_05338	CAPO306397
OG0005641	STRPU_20526	CAPO302343
OG0005642	STRPU_23878	CAPO307460
OG0005643	STRPU_14537	CAPO307244
OG0005644	STRPU_14959, STRPU_14989	CAPO303605
OG0005645	STRPU_02698	CAPO300279
OG0005649	STRPU_17152	CAPO304011
OG0005652	STRPU_23662, STRPU_23636	CAPO301437
OG0005654	STRPU_24497	CAPO306680
OG0005655	STRPU_07452, STRPU_07444	CAPO300096, CAPO304440
OG0005656	STRPU_10339	CAPO306816
OG0005660	STRPU_14412	CAPO305277
OG0005690	STRPU_26783, STRPU_26777	CAPO303792
OG0005692	STRPU_18031	CAPO306503
OG0005694	STRPU_26440	CAPO302741
OG0005695	STRPU_12777, STRPU_02367	CAPO303401
OG0005701	STRPU_08625	CAPO304311
OG0005702	STRPU_05872	CAPO302394
OG0005703	STRPU_08717, STRPU_01457	CAPO307490
OG0005707	STRPU_27228	CAPO303751
OG0005708	STRPU_24004	CAPO306478
OG0005710	STRPU_18862, STRPU_18935	CAPO307544
OG0005712	STRPU_16543, STRPU_16563	CAPO302811
OG0005714	STRPU_06726	CAPO302016
OG0005715	STRPU_21975	CAPO302774
OG0005717	STRPU_17984	CAPO303289
OG0005719	STRPU_11077	CAPO300934
OG0005721	STRPU_24247, STRPU_01058	CAPO302442
OG0005723	STRPU_23964, STRPU_23939	CAPO301560
OG0005724	STRPU_10013	CAPO305737
OG0005725	STRPU_08791	CAPO304382
OG0005726	STRPU_25363	CAPO306255
OG0005728	STRPU_26034	CAPO300070
OG0005729	STRPU_17722	CAPO306373
OG0005731	STRPU_08963	CAPO304326
OG0005732	STRPU_08259	CAPO306509
OG0005733	STRPU_04392	CAPO307250
OG0005734	STRPU_00552, STRPU_10691	CAPO307857
OG0005735	STRPU_20067	CAPO306353
OG0005738	STRPU_06615	CAPO304853
OG0005739	STRPU_18904, STRPU_07660, STRPU_00179, STRPU_00180	CAPO308247
OG0005741	STRPU_02426, STRPU_13638	CAPO303042
OG0005742	STRPU_02463, STRPU_13602	CAPO300464, CAPO302075
OG0005744	STRPU_24149	CAPO302669
OG0005746	STRPU_05482	CAPO304136
OG0005747	STRPU_00328, STRPU_10991	CAPO300949
OG0005749	STRPU_12467	CAPO300768
OG0005750	STRPU_09294	CAPO304369
OG0005751	STRPU_20950	CAPO302377
OG0005758	STRPU_06469	CAPO304832
OG0005759	STRPU_08895, STRPU_00922	CAPO305998
OG0005762	STRPU_06450	CAPO307808
OG0005764	STRPU_13948	CAPO302285
OG0005766	STRPU_10969	CAPO307164
OG0005769	STRPU_20424	CAPO301036
OG0005770	STRPU_26040	CAPO306340
OG0005771	STRPU_27098, STRPU_27087	CAPO301571
OG0005774	STRPU_13525, STRPU_13524	CAPO303542
OG0005775	STRPU_08548	CAPO306153
OG0005776	STRPU_08315	CAPO303568, CAPO307316
OG0005777	STRPU_17019	CAPO300042
OG0005779	STRPU_08148	CAPO306436
OG0005781	STRPU_17947	CAPO303884
OG0005782	STRPU_09991	CAPO300230
OG0005783	STRPU_01541, STRPU_09418	CAPO303474
OG0005784	STRPU_10310	CAPO302307
OG0005787	STRPU_22458, STRPU_22482	CAPO307830
OG0005788	STRPU_20148	CAPO300037
OG0005789	STRPU_25529	CAPO303327
OG0005790	STRPU_20640	CAPO304988
OG0005792	STRPU_21805	CAPO301624
OG0005793	STRPU_11575, STRPU_01366	CAPO300669
OG0005794	STRPU_13536	CAPO302027
OG0005795	STRPU_06779, STRPU_06755	CAPO305005
OG0005796	STRPU_04062	CAPO305004
OG0005797	STRPU_09784	CAPO301712
OG0005799	STRPU_21454	CAPO305503
OG0005800	STRPU_23401, STRPU_01039	CAPO306663, CAPO303116
OG0005801	STRPU_00807, STRPU_25540	CAPO305293
