Orthogroup	HELIO_ok	SCHMD
OG0004351	HELIO_03403	SCHMD12829
OG0004351	HELIO_03402	SCHMD12828
OG0004352	HELIO_06106	SCHMD11224
OG0004353	HELIO_05842	SCHMD21824, SCHMD16507
OG0004354	HELIO_08304	SCHMD15589
OG0004356	HELIO_08069	SCHMD20562, SCHMD06947, SCHMD21754, SCHMD15066, SCHMD01266, SCHMD06886
OG0004359	HELIO_12437	SCHMD05503
OG0004360	HELIO_07589	SCHMD05210
OG0004362	HELIO_04842	SCHMD14598, SCHMD12685
OG0004364	HELIO_04246	SCHMD10178, SCHMD08238, SCHMD20097
OG0004365	HELIO_11208	SCHMD14299
OG0004367	HELIO_11157	SCHMD09384
OG0004368	HELIO_10695	SCHMD06787, SCHMD28933
OG0004369	HELIO_12496	SCHMD13900
OG0004370	HELIO_03960	SCHMD05486
OG0004373	HELIO_08887	SCHMD15692
OG0004374	HELIO_04430	SCHMD08647
OG0004376	HELIO_02742	SCHMD24005, SCHMD12717
OG0004377	HELIO_08549	SCHMD00654, SCHMD00288
OG0004378	HELIO_09047	SCHMD13186, SCHMD15248
OG0004380	HELIO_02081	SCHMD09830
OG0004381	HELIO_09818	SCHMD03449, SCHMD12586, SCHMD17726, SCHMD12588, SCHMD03448, SCHMD12587, SCHMD17725, SCHMD03446, SCHMD03447
OG0004382	HELIO_05962	SCHMD20602, SCHMD02352
OG0004390	HELIO_11441, HELIO_02437	SCHMD22900
OG0004392	HELIO_00680	SCHMD01600
OG0004393	HELIO_11585, HELIO_11584	SCHMD23967, SCHMD19706
OG0004394	HELIO_11388	SCHMD15506
OG0004395	HELIO_08875	SCHMD13388
OG0004396	HELIO_05800	SCHMD06052
OG0004397	HELIO_02130	SCHMD22336
OG0004398	HELIO_02807	SCHMD28590, SCHMD27345, SCHMD13804
OG0004399	HELIO_04973	SCHMD04230
OG0004401	HELIO_00357	SCHMD20662, SCHMD11285, SCHMD22919, SCHMD21724, SCHMD27157
OG0004403	HELIO_01276	SCHMD15173, SCHMD28843
OG0004404	HELIO_00365	SCHMD02644, SCHMD04995
OG0004405	HELIO_11201	SCHMD05548, SCHMD03220
OG0004407	HELIO_06486	SCHMD00293
OG0004409	HELIO_04938	SCHMD04463
OG0004415	HELIO_09325	SCHMD23101, SCHMD14463
OG0004417	HELIO_12409	SCHMD11303
OG0004418	HELIO_10340	SCHMD18151, SCHMD12683
OG0004420	HELIO_07109	SCHMD21338, SCHMD16051, SCHMD25182
OG0004421	HELIO_04689	SCHMD28625, SCHMD20900
OG0004422	HELIO_01632	SCHMD03253
OG0004423	HELIO_05314	SCHMD29397
OG0004424	HELIO_04380	SCHMD16178, SCHMD07772
OG0004459	HELIO_06462	SCHMD11611
OG0004460	HELIO_11544	SCHMD02836
OG0004462	HELIO_10916	SCHMD02862, SCHMD02861, SCHMD02863
OG0004463	HELIO_11855	SCHMD05430, SCHMD15650, SCHMD15795, SCHMD15649, SCHMD27866
OG0004465	HELIO_02805	SCHMD05636, SCHMD28770, SCHMD13412
OG0004467	HELIO_02292	SCHMD25583
OG0004472	HELIO_06484	SCHMD10150
OG0004474	HELIO_12721	SCHMD16777
OG0004479	HELIO_09869	SCHMD18395, SCHMD16681, SCHMD28653
OG0004480	HELIO_01943	SCHMD08179
OG0004486	HELIO_09931	SCHMD01167
OG0004487	HELIO_11260	SCHMD27932, SCHMD25838, SCHMD24442, SCHMD16447
OG0004488	HELIO_01349	SCHMD26474
OG0004489	HELIO_04543	SCHMD27568, SCHMD15864, SCHMD13491
OG0004490	HELIO_01426	SCHMD17389, SCHMD11597
OG0004493	HELIO_02462	SCHMD17846, SCHMD13358
OG0004495	HELIO_05252	SCHMD01719
OG0004496	HELIO_05528	SCHMD26140, SCHMD14189
OG0004498	HELIO_05086	SCHMD04342
OG0004499	HELIO_06775	SCHMD03412, SCHMD12382
OG0004500	HELIO_00985	SCHMD11617
OG0004502	HELIO_04496	SCHMD05296
OG0004503	HELIO_11512	SCHMD16736, SCHMD23538
OG0004505	HELIO_05492	SCHMD09314
OG0004507	HELIO_11682	SCHMD04748
OG0004509	HELIO_01830, HELIO_01547	SCHMD17345, SCHMD26727
OG0004510	HELIO_01779	SCHMD20341
OG0004511	HELIO_09430	SCHMD28314
OG0004512	HELIO_09740, HELIO_09741	SCHMD07187, SCHMD09103
OG0004513	HELIO_06065	SCHMD00064, SCHMD04110
OG0004514	HELIO_05298, HELIO_06872	SCHMD05036
OG0004515	HELIO_07915	SCHMD02738
OG0004516	HELIO_08851, HELIO_08852	SCHMD11182, SCHMD05663, SCHMD11181, SCHMD22539
OG0004517	HELIO_05747	SCHMD21774, SCHMD18540, SCHMD24465, SCHMD24464
OG0004522	HELIO_11269	SCHMD23562, SCHMD24073
OG0004526	HELIO_09082	SCHMD13090
OG0004529	HELIO_04437	SCHMD01565
OG0004530	HELIO_06657	SCHMD02115
OG0004539	HELIO_10766	SCHMD09009
OG0004542	HELIO_06841	SCHMD08621
OG0004543	HELIO_11207	SCHMD00021
OG0004548	HELIO_08241	SCHMD01586
OG0004551	HELIO_05424	SCHMD02466
OG0004552	HELIO_10506	SCHMD05280
OG0004554	HELIO_08526	SCHMD14759, SCHMD27571, SCHMD01446, SCHMD22543
OG0004555	HELIO_01600	SCHMD01126
OG0004558	HELIO_11447	SCHMD23563
OG0004559	HELIO_05624	SCHMD09022
OG0004564	HELIO_01798	SCHMD06864, SCHMD16273
OG0004565	HELIO_09408	SCHMD06237
OG0004567	HELIO_07623	SCHMD08103
OG0004569	HELIO_01159	SCHMD07227
OG0004570	HELIO_00155	SCHMD10693
OG0004571	HELIO_02695	SCHMD00636
OG0004572	HELIO_02556	SCHMD00027
OG0004573	HELIO_11161	SCHMD24195, SCHMD13279
OG0004577	HELIO_01659	SCHMD27308, SCHMD07121, SCHMD07120
OG0004578	HELIO_01050	SCHMD13522, SCHMD10265
OG0004579	HELIO_04280	SCHMD05858
OG0004580	HELIO_09929	SCHMD24095
OG0004581	HELIO_05498	SCHMD06969
OG0004583	HELIO_00209	SCHMD18243, SCHMD12573
OG0004589	HELIO_12707	SCHMD07310
OG0004590	HELIO_05349	SCHMD02645, SCHMD02084
OG0004592	HELIO_10984	SCHMD21981, SCHMD24746
OG0004595	HELIO_00583	SCHMD23529, SCHMD18234
OG0004596	HELIO_10182	SCHMD22207, SCHMD22206
OG0004599	HELIO_07655	SCHMD19964
OG0004600	HELIO_10167	SCHMD10479
OG0004602	HELIO_01820	SCHMD00904
OG0004603	HELIO_01872	SCHMD09121, SCHMD04362
OG0004605	HELIO_09439, HELIO_09440	SCHMD16312, SCHMD16314
OG0004606	HELIO_10022	SCHMD04125, SCHMD12842
OG0004608	HELIO_11826	SCHMD24531, SCHMD11307
OG0004609	HELIO_00052	SCHMD12031, SCHMD13204
OG0004610	HELIO_00082	SCHMD04931
OG0004612	HELIO_01397	SCHMD00076
OG0004613	HELIO_10626	SCHMD02078
OG0004614	HELIO_01801	SCHMD21793, SCHMD24411
OG0004616	HELIO_01195	SCHMD28217
OG0004619	HELIO_09992	SCHMD07738
OG0004621	HELIO_04659	SCHMD02131
OG0004622	HELIO_02761	SCHMD07163
OG0004623	HELIO_06434	SCHMD29595
OG0004626	HELIO_09727	SCHMD11167
OG0004630	HELIO_07827	SCHMD19924, SCHMD19158
OG0004631	HELIO_03167	SCHMD23492
OG0004632	HELIO_07666	SCHMD10538, SCHMD22511, SCHMD29376
OG0004633	HELIO_01232	SCHMD08375
OG0004634	HELIO_03114	SCHMD05432
OG0004639	HELIO_02889	SCHMD11835
OG0004643	HELIO_11685	SCHMD12179
OG0004646	HELIO_06813	SCHMD02650
OG0004648	HELIO_00369	SCHMD22597, SCHMD14009
OG0004649	HELIO_03519	SCHMD11982
OG0004651	HELIO_01360	SCHMD12856
OG0004655	HELIO_05420	SCHMD10685
OG0004657	HELIO_01936	SCHMD24003, SCHMD14727
OG0004663	HELIO_11837	SCHMD03596
OG0004666	HELIO_08353	SCHMD15089
OG0004669	HELIO_09536	SCHMD05517
OG0004670	HELIO_02134	SCHMD20695, SCHMD17163
OG0004671	HELIO_07461	SCHMD02955, SCHMD02956, SCHMD04859
OG0004673	HELIO_08420	SCHMD12584
OG0004674	HELIO_03310	SCHMD03223
OG0004675	HELIO_01458	SCHMD07033
OG0004678	HELIO_04212	SCHMD09572, SCHMD22384
OG0004681	HELIO_02279	SCHMD05397
OG0004682	HELIO_10128	SCHMD08178
OG0004683	HELIO_11352	SCHMD10878
OG0004684	HELIO_03586	SCHMD04346
OG0004685	HELIO_10246, HELIO_10245	SCHMD09955
OG0004687	HELIO_08862	SCHMD23153, SCHMD15300
OG0004688	HELIO_02857	SCHMD09484, SCHMD08993
OG0004689	HELIO_02078	SCHMD04465
OG0004690	HELIO_09683	SCHMD05174, SCHMD08403, SCHMD10045, SCHMD24330, SCHMD08404
OG0004691	HELIO_08399	SCHMD29540, SCHMD09521, SCHMD09522
OG0004694	HELIO_00653	SCHMD19141, SCHMD23931
OG0004696	HELIO_00504	SCHMD21643
OG0004697	HELIO_04340	SCHMD17021
OG0004699	HELIO_08731	SCHMD06447
OG0004703	HELIO_04914	SCHMD00518, SCHMD00513, SCHMD00519, SCHMD19474
OG0004704	HELIO_01766	SCHMD02724
OG0004705	HELIO_04709	SCHMD06298
OG0004708	HELIO_11900	SCHMD08019
OG0004711	HELIO_02943	SCHMD14637
OG0004728	HELIO_00269	SCHMD02271
OG0004730	HELIO_01714	SCHMD19530
OG0004731	HELIO_02044	SCHMD03298
OG0004736	HELIO_08313	SCHMD16289
OG0004738	HELIO_07530	SCHMD29258
OG0004740	HELIO_09419	SCHMD00456
OG0004743	HELIO_00353	SCHMD01142
OG0004744	HELIO_08063	SCHMD15430, SCHMD15429
OG0004747	HELIO_00610	SCHMD15119, SCHMD10662
OG0004749	HELIO_03717	SCHMD27524, SCHMD05320, SCHMD13141
OG0004751	HELIO_12541	SCHMD09867, SCHMD09866
OG0004753	HELIO_01929	SCHMD09681
OG0004754	HELIO_05829	SCHMD12657
OG0004756	HELIO_08574	SCHMD15431
OG0004757	HELIO_05289	SCHMD03519
OG0004763	HELIO_07164	SCHMD15362
OG0004764	HELIO_05384	SCHMD19894, SCHMD17272
OG0004765	HELIO_12222	SCHMD16710, SCHMD04808
OG0004766	HELIO_04193	SCHMD00505
OG0004769	HELIO_01733	SCHMD21299, SCHMD08710, SCHMD20457, SCHMD10055, SCHMD28408, SCHMD18217, SCHMD29298
OG0004770	HELIO_04370	SCHMD28676, SCHMD11354, SCHMD11355, SCHMD10999, SCHMD10105
OG0004774	HELIO_10117	SCHMD08224
OG0004775	HELIO_03011	SCHMD05122
OG0004778	HELIO_06342, HELIO_11189	SCHMD04830, SCHMD15580
OG0004784	HELIO_10588	SCHMD03001
OG0004787	HELIO_11880	SCHMD12301, SCHMD15157, SCHMD12300, SCHMD15158, SCHMD12299
OG0004788	HELIO_05487	SCHMD14805
OG0004790	HELIO_09080	SCHMD28265, SCHMD15986, SCHMD21009
OG0004791	HELIO_04438	SCHMD07589
OG0004793	HELIO_04702	SCHMD27323, SCHMD11844, SCHMD28451, SCHMD21497
OG0004794	HELIO_10483	SCHMD12411, SCHMD08689
OG0004795	HELIO_04401	SCHMD12519
OG0004797	HELIO_09940	SCHMD02596
OG0004804	HELIO_09510	SCHMD02590
OG0004805	HELIO_08364	SCHMD25455, SCHMD17452, SCHMD11458, SCHMD28637
OG0004807	HELIO_01224	SCHMD12027, SCHMD02038, SCHMD03550
OG0004808	HELIO_09802	SCHMD06754
OG0004809	HELIO_08380	SCHMD11312
OG0004811	HELIO_06670	SCHMD04903, SCHMD12545
OG0004813	HELIO_04418	SCHMD09064, SCHMD18661
OG0004814	HELIO_10146	SCHMD13484, SCHMD23295, SCHMD07359
OG0004816	HELIO_09964	SCHMD16530, SCHMD18318
OG0004817	HELIO_05937	SCHMD02143
OG0004819	HELIO_07897	SCHMD02457
OG0004820	HELIO_06487	SCHMD20913, SCHMD20987, SCHMD11759, SCHMD14252, SCHMD20112
OG0004822	HELIO_06062	SCHMD03658
OG0004823	HELIO_07983	SCHMD04427
OG0004825	HELIO_12252	SCHMD01996
OG0004826	HELIO_12537	SCHMD11772, SCHMD08879
OG0004828	HELIO_11628	SCHMD06417
OG0004832	HELIO_09217	SCHMD04947, SCHMD01782
OG0004834	HELIO_03331	SCHMD27086, SCHMD22075
OG0004835	HELIO_10353	SCHMD04785
OG0004837	HELIO_10521	SCHMD13853
OG0004838	HELIO_06565	SCHMD09990
OG0004839	HELIO_10868	SCHMD20877, SCHMD19245
OG0004840	HELIO_02085	SCHMD11491, SCHMD12885, SCHMD20576
OG0004841	HELIO_02585	SCHMD09828, SCHMD26722, SCHMD12393
OG0004843	HELIO_00834	SCHMD08775
OG0004848	HELIO_00069	SCHMD28574, SCHMD09045, SCHMD13087
OG0004849	HELIO_05423	SCHMD21680, SCHMD17383, SCHMD10425
OG0004851	HELIO_09616	SCHMD21554, SCHMD25137
OG0004854	HELIO_03818	SCHMD06398
OG0004856	HELIO_07832	SCHMD03409, SCHMD06660
OG0004858	HELIO_00650	SCHMD28607
OG0004859	HELIO_01723	SCHMD17438
OG0004860	HELIO_10679	SCHMD19929
OG0004863	HELIO_03006	SCHMD07873, SCHMD11135, SCHMD16778, SCHMD25805
OG0004864	HELIO_00612	SCHMD01647
OG0004865	HELIO_10000	SCHMD12030, SCHMD20327
OG0004866	HELIO_06524	SCHMD07232
OG0004867	HELIO_07092	SCHMD21489
OG0004869	HELIO_02239	SCHMD21141
OG0004870	HELIO_01880	SCHMD02199
OG0004871	HELIO_05857	SCHMD08112
OG0004874	HELIO_08597	SCHMD06154
OG0004875	HELIO_06367	SCHMD06197
OG0004877	HELIO_07852	SCHMD17992
OG0004879	HELIO_00955	SCHMD24301, SCHMD03040
OG0004880	HELIO_05730	SCHMD03179
OG0004881	HELIO_09700	SCHMD07531
OG0004882	HELIO_11618	SCHMD14011, SCHMD19843, SCHMD21664, SCHMD29167
OG0004883	HELIO_09764	SCHMD14718, SCHMD10514
OG0004884	HELIO_04646	SCHMD10361
OG0004886	HELIO_12663	SCHMD11132
OG0004887	HELIO_07078	SCHMD01845
OG0004889	HELIO_00127	SCHMD27008
OG0004892	HELIO_09061	SCHMD03240
OG0004893	HELIO_09946	SCHMD12438
OG0004895	HELIO_03296	SCHMD06983, SCHMD03087, SCHMD06984
OG0004896	HELIO_06128	SCHMD23220, SCHMD15681
OG0004898	HELIO_03240	SCHMD08642, SCHMD08952
OG0004899	HELIO_05066	SCHMD03110, SCHMD16519, SCHMD13777
OG0004900	HELIO_12225	SCHMD16292
OG0004902	HELIO_00778	SCHMD18948
OG0004903	HELIO_11087	SCHMD05175
OG0004906	HELIO_11147	SCHMD23736, SCHMD12156, SCHMD23911
OG0004907	HELIO_07173	SCHMD21383
OG0004908	HELIO_00139	SCHMD19263
OG0004911	HELIO_07544	SCHMD04835
OG0004913	HELIO_03203	SCHMD04287
OG0004917	HELIO_12189	SCHMD19944
OG0004919	HELIO_10921	SCHMD06145
OG0004922	HELIO_01685	SCHMD11129
OG0004923	HELIO_02565	SCHMD25456
OG0004924	HELIO_01952	SCHMD01005
OG0004927	HELIO_02619	SCHMD14560
OG0004928	HELIO_07307	SCHMD00158
OG0004929	HELIO_05264	SCHMD00438
OG0004930	HELIO_04712	SCHMD20532, SCHMD11478, SCHMD05223
OG0004931	HELIO_03708	SCHMD05705
OG0004932	HELIO_07987	SCHMD10077, SCHMD21150
OG0004935	HELIO_10326	SCHMD12789
OG0004939	HELIO_07398	SCHMD02451, SCHMD08680
OG0004940	HELIO_00273	SCHMD16274, SCHMD13330
OG0004941	HELIO_05073	SCHMD02800
OG0004944	HELIO_03756	SCHMD12602
OG0004945	HELIO_06681	SCHMD22822
OG0004946	HELIO_11986	SCHMD21559, SCHMD28963, SCHMD25055
OG0004949	HELIO_02589	SCHMD07060
OG0004950	HELIO_12029	SCHMD15994
OG0004951	HELIO_00782	SCHMD08268
OG0004952	HELIO_07510	SCHMD04799
OG0004954	HELIO_00661	SCHMD11745
OG0004956	HELIO_01327	SCHMD26121, SCHMD26587, SCHMD22027, SCHMD26122
OG0004960	HELIO_01905	SCHMD08535
OG0004961	HELIO_08946, HELIO_08945	SCHMD06846
OG0004962	HELIO_08746	SCHMD01501
OG0004963	HELIO_03790	SCHMD23165, SCHMD03796
OG0004964	HELIO_08341	SCHMD14551
OG0004965	HELIO_04859	SCHMD03325
OG0004971	HELIO_11333	SCHMD11504
OG0004972	HELIO_04464	SCHMD04428, SCHMD03056
OG0004973	HELIO_05536	SCHMD02928, SCHMD02929, SCHMD07664
OG0004975	HELIO_10270	SCHMD16508, SCHMD27886
OG0004976	HELIO_01915	SCHMD07971, SCHMD08301
OG0004977	HELIO_09387	SCHMD07667
OG0004979	HELIO_00535	SCHMD05958, SCHMD29649
OG0004980	HELIO_11727	SCHMD05222
OG0004981	HELIO_00009	SCHMD07697
OG0004982	HELIO_02000	SCHMD05427
OG0004985	HELIO_04047	SCHMD07642
OG0004986	HELIO_12245	SCHMD20757, SCHMD05474
OG0004988	HELIO_09379	SCHMD02346
OG0004989	HELIO_10003	SCHMD07783
OG0004999	HELIO_10797	SCHMD00583
OG0005000	HELIO_00957	SCHMD05303
OG0005002	HELIO_00270	SCHMD03211
OG0005003	HELIO_12173	SCHMD17130, SCHMD16608
OG0005005	HELIO_12196	SCHMD02232
OG0005006	HELIO_11768	SCHMD13689, SCHMD15401
OG0005008	HELIO_11090	SCHMD11431
OG0005009	HELIO_08064	SCHMD10866, SCHMD06406, SCHMD13004
OG0005013	HELIO_11789	SCHMD29249
OG0005014	HELIO_08846	SCHMD05034
OG0005038	HELIO_08881	SCHMD01410
OG0005040	HELIO_03252	SCHMD01329
OG0005044	HELIO_11709	SCHMD19810
OG0005045	HELIO_00283	SCHMD01798
OG0005047	HELIO_00479	SCHMD04128
OG0005048	HELIO_11538	SCHMD09382
OG0005050	HELIO_02201	SCHMD13569, SCHMD16601
OG0005053	HELIO_06875	SCHMD17693
OG0005054	HELIO_00874	SCHMD05128, SCHMD05129
OG0005057	HELIO_11960	SCHMD10227
OG0005059	HELIO_07564	SCHMD24138
OG0005062	HELIO_06933	SCHMD01700
OG0005064	HELIO_09180	SCHMD10553, SCHMD11876, SCHMD13247
OG0005071	HELIO_07733	SCHMD05145
OG0005072	HELIO_07254	SCHMD07382
OG0005073	HELIO_01773	SCHMD20560
OG0005076	HELIO_03009	SCHMD18341
OG0005079	HELIO_05403	SCHMD21782, SCHMD08270
OG0005081	HELIO_10431	SCHMD07968
OG0005082	HELIO_03627	SCHMD02375
OG0005083	HELIO_09753	SCHMD00808
OG0005084	HELIO_04922	SCHMD06621
OG0005086	HELIO_12467	SCHMD07135
OG0005087	HELIO_03767	SCHMD04210
OG0005088	HELIO_03847	SCHMD00106
OG0005089	HELIO_03232	SCHMD02522
OG0005090	HELIO_07695	SCHMD24306, SCHMD17983, SCHMD19241
OG0005092	HELIO_10004	SCHMD08070
OG0005095	HELIO_02872	SCHMD09142, SCHMD20356
OG0005096	HELIO_05731	SCHMD12701, SCHMD22213
OG0005098	HELIO_12132	SCHMD01756
OG0005100	HELIO_05545	SCHMD09835
OG0005105	HELIO_09063	SCHMD10932
OG0005106	HELIO_00174	SCHMD05434
OG0005109	HELIO_06364	SCHMD29484
OG0005110	HELIO_07929	SCHMD02795
OG0005111	HELIO_00407	SCHMD15543, SCHMD03637
OG0005112	HELIO_12392	SCHMD09089, SCHMD05724, SCHMD27850
OG0005119	HELIO_06477	SCHMD25512
OG0005120	HELIO_06478	SCHMD08539
OG0005121	HELIO_07490	SCHMD08386
OG0005124	HELIO_09426	SCHMD19577
OG0005130	HELIO_07663	SCHMD26291, SCHMD12198
OG0005131	HELIO_06662	SCHMD03582, SCHMD03579, SCHMD03580
OG0005132	HELIO_06276	SCHMD06276
OG0005135	HELIO_04956	SCHMD01310
OG0005136	HELIO_03710	SCHMD20384, SCHMD00189, SCHMD12163, SCHMD18589, SCHMD20383
OG0005137	HELIO_12256	SCHMD07255, SCHMD05019, SCHMD05021, SCHMD06206
OG0005139	HELIO_08485	SCHMD04022
OG0005140	HELIO_06865	SCHMD10665
OG0005141	HELIO_11205	SCHMD25686, SCHMD24271, SCHMD27094, SCHMD25244, SCHMD25243
OG0005142	HELIO_08045	SCHMD05971
OG0005143	HELIO_09545	SCHMD12861, SCHMD10599
OG0005144	HELIO_08022	SCHMD07235
OG0005145	HELIO_09157	SCHMD04144
OG0005146	HELIO_10854	SCHMD29816
OG0005149	HELIO_11654	SCHMD06219
OG0005151	HELIO_08645	SCHMD28665, SCHMD29534
OG0005154	HELIO_07276	SCHMD00118
OG0005155	HELIO_11097	SCHMD06441
OG0005156	HELIO_08797	SCHMD09812
OG0005157	HELIO_00904	SCHMD08161
OG0005158	HELIO_07792	SCHMD06175, SCHMD03965
OG0005159	HELIO_03189	SCHMD27256, SCHMD08517
OG0005168	HELIO_01751	SCHMD04735
OG0005169	HELIO_04343	SCHMD15964, SCHMD17733
OG0005172	HELIO_03955	SCHMD00033
OG0005175	HELIO_00780	SCHMD19207, SCHMD24072, SCHMD23126
OG0005179	HELIO_06111	SCHMD10255
OG0005180	HELIO_06975	SCHMD24708, SCHMD24496, SCHMD07254
OG0005182	HELIO_06479	SCHMD09062
OG0005183	HELIO_02806	SCHMD09747
OG0005184	HELIO_00770	SCHMD11344, SCHMD27380
OG0005186	HELIO_07997	SCHMD29849
OG0005187	HELIO_07825	SCHMD09837
OG0005189	HELIO_09003	SCHMD17679
OG0005189	HELIO_02759	SCHMD17680, SCHMD17681
OG0005191	HELIO_04472, HELIO_12152	SCHMD28673, SCHMD08050
OG0005197	HELIO_04130	SCHMD20686, SCHMD21563, SCHMD19477, SCHMD25851
OG0005199	HELIO_04408	SCHMD14063, SCHMD09600
OG0005200	HELIO_05628	SCHMD16396
OG0005201	HELIO_00986	SCHMD23946
OG0005202	HELIO_00823	SCHMD22358, SCHMD11140, SCHMD01714, SCHMD03356
OG0005204	HELIO_02257	SCHMD03898
OG0005205	HELIO_09166	SCHMD05833
OG0005206	HELIO_00103	SCHMD05352
OG0005207	HELIO_01768	SCHMD02988, SCHMD02985
OG0005207	HELIO_05809	SCHMD02984
OG0005209	HELIO_08974	SCHMD22224, SCHMD09481
OG0005211	HELIO_02192	SCHMD16564, SCHMD09722
OG0005212	HELIO_11385	SCHMD21052, SCHMD21053, SCHMD20624
OG0005214	HELIO_08695, HELIO_08696	SCHMD22419
OG0005215	HELIO_08665	SCHMD19622
OG0005217	HELIO_07358	SCHMD01812
OG0005218	HELIO_01874	SCHMD04853
OG0005221	HELIO_12033	SCHMD22455
OG0005222	HELIO_11738	SCHMD02749
OG0005224	HELIO_12119	SCHMD00054, SCHMD12667, SCHMD14422
OG0005228	HELIO_05235	SCHMD07535
OG0005230	HELIO_10429	SCHMD02282
OG0005232	HELIO_03764, HELIO_06511	SCHMD28252, SCHMD08336
OG0005233	HELIO_11325	SCHMD02641
OG0005234	HELIO_06720	SCHMD15265
OG0005237	HELIO_12667	SCHMD13955, SCHMD13956
OG0005238	HELIO_08810	SCHMD01752, SCHMD04129
OG0005239	HELIO_01800	SCHMD19406
OG0005240	HELIO_07718	SCHMD07948
OG0005242	HELIO_04255	SCHMD03436
OG0005245	HELIO_12126	SCHMD18525
OG0005246	HELIO_10023	SCHMD05612
OG0005247	HELIO_03585	SCHMD07196
OG0005249	HELIO_09091	SCHMD11873
OG0005250	HELIO_11964	SCHMD25562
OG0005253	HELIO_08516	SCHMD08303
OG0005254	HELIO_11756	SCHMD11037
OG0005256	HELIO_03816	SCHMD06861, SCHMD25416, SCHMD22989
OG0005257	HELIO_12651	SCHMD16491, SCHMD16492, SCHMD16490
OG0005259	HELIO_05855	SCHMD00463
OG0005261	HELIO_01034	SCHMD17094, SCHMD16953
OG0005262	HELIO_01811	SCHMD09724, SCHMD09723
OG0005264	HELIO_03632	SCHMD21690
OG0005267	HELIO_12160	SCHMD05485, SCHMD21413
OG0005268	HELIO_02601	SCHMD03385
OG0005269	HELIO_01373	SCHMD02017
OG0005270	HELIO_06330	SCHMD22449
OG0005273	HELIO_05543	SCHMD04729
OG0005274	HELIO_06856	SCHMD14072
OG0005275	HELIO_00836	SCHMD11538, SCHMD09516, SCHMD09517
OG0005276	HELIO_06790	SCHMD12186
OG0005279	HELIO_10579	SCHMD21196, SCHMD21859
OG0005281	HELIO_12345	SCHMD01191
OG0005285	HELIO_08821	SCHMD04425
OG0005286	HELIO_08675	SCHMD06916
OG0005287	HELIO_06450	SCHMD00449
OG0005288	HELIO_09112	SCHMD14045, SCHMD19865, SCHMD28895
OG0005289	HELIO_02712	SCHMD11517, SCHMD17216
OG0005291	HELIO_11671	SCHMD04594
OG0005292	HELIO_09153	SCHMD02918
OG0005293	HELIO_02688	SCHMD14041
OG0005294	HELIO_02763	SCHMD09577
OG0005297	HELIO_04916	SCHMD29786
OG0005298	HELIO_05115	SCHMD16478, SCHMD05913
OG0005300	HELIO_08983	SCHMD22874
OG0005301	HELIO_05934	SCHMD28343, SCHMD24349, SCHMD27045
OG0005303	HELIO_04042	SCHMD07747
OG0005304	HELIO_10382	SCHMD18268, SCHMD22012
OG0005305	HELIO_02967	SCHMD25033
OG0005310	HELIO_01859	SCHMD05781, SCHMD04067
OG0005312	HELIO_02639, HELIO_04406	SCHMD13402
OG0005314	HELIO_05050	SCHMD13878
OG0005315	HELIO_08433	SCHMD15422, SCHMD12090
OG0005316	HELIO_01782	SCHMD03895, SCHMD05450, SCHMD18694, SCHMD21757, SCHMD25791, SCHMD18477, SCHMD16578
OG0005317	HELIO_03663	SCHMD24584, SCHMD06634
OG0005318	HELIO_12485	SCHMD08168
OG0005320	HELIO_00325	SCHMD14717, SCHMD25664, SCHMD28103, SCHMD15884
OG0005321	HELIO_04840	SCHMD07438
OG0005323	HELIO_11320	SCHMD20703
OG0005325	HELIO_00875	SCHMD07836
OG0005326	HELIO_11652	SCHMD00873
OG0005328	HELIO_02156	SCHMD12840
OG0005359	HELIO_11700	SCHMD19907
OG0005362	HELIO_09785	SCHMD16181
OG0005365	HELIO_00310	SCHMD03138
OG0005366	HELIO_04540	SCHMD02625
OG0005370	HELIO_01028	SCHMD11713
OG0005371	HELIO_08495	SCHMD13317
OG0005372	HELIO_07438	SCHMD05505
OG0005374	HELIO_10087	SCHMD27055
OG0005375	HELIO_01790	SCHMD23930, SCHMD07733
OG0005378	HELIO_02107	SCHMD25676, SCHMD25677, SCHMD12112
OG0005381	HELIO_10122	SCHMD21506
OG0005383	HELIO_05038, HELIO_09496	SCHMD03478
OG0005385	HELIO_05377	SCHMD05272
OG0005386	HELIO_01140, HELIO_01139	SCHMD16075
OG0005388	HELIO_09722	SCHMD22965, SCHMD17417, SCHMD16679, SCHMD13426
OG0005389	HELIO_02229	SCHMD24422, SCHMD26623
OG0005390	HELIO_07360	SCHMD07965
OG0005394	HELIO_01932	SCHMD09419, SCHMD10527
OG0005395	HELIO_04777	SCHMD07024
OG0005396	HELIO_03256	SCHMD28360, SCHMD11764, SCHMD09312
OG0005400	HELIO_11380	SCHMD06513
OG0005402	HELIO_11168	SCHMD01184
OG0005403	HELIO_09292	SCHMD27451, SCHMD20254
OG0005404	HELIO_11226	SCHMD02921
OG0005406	HELIO_10339	SCHMD01895, SCHMD10279
OG0005409	HELIO_00987	SCHMD03070
OG0005410	HELIO_11636	SCHMD11409
OG0005413	HELIO_09672	SCHMD03567
OG0005415	HELIO_08473	SCHMD07610
OG0005417	HELIO_02576	SCHMD00898
OG0005419	HELIO_02400	SCHMD17988, SCHMD03421, SCHMD03423, SCHMD11254
OG0005422	HELIO_04622	SCHMD11485
