Orthogroup	HELIO_ok	AENJA_ok
OG0007627	HELIO_07080	AENJA_04956
OG0007628	HELIO_12259	AENJA_04962
OG0007629	HELIO_03806	AENJA_05160
OG0007631	HELIO_09565	AENJA_05278
OG0007632	HELIO_08772	AENJA_05484
OG0007633	HELIO_01601, HELIO_04618	AENJA_05570
OG0007634	HELIO_08632	AENJA_05650
OG0007635	HELIO_11841	AENJA_05652
OG0007636	HELIO_00299	AENJA_12145
OG0007637	HELIO_09043	AENJA_05864
OG0007638	HELIO_04448	AENJA_06211
OG0007639	HELIO_03757	AENJA_06285
OG0007640	HELIO_01947	AENJA_06871
OG0007641	HELIO_06504	AENJA_07028
OG0007642	HELIO_09919	AENJA_07087
OG0007643	HELIO_05958	AENJA_07280
OG0007645	HELIO_08180	AENJA_07676
OG0007646	HELIO_09428	AENJA_07683
OG0007647	HELIO_06564	AENJA_07698
OG0007648	HELIO_11122	AENJA_07744
OG0007649	HELIO_02723	AENJA_08154
OG0007650	HELIO_07386	AENJA_08417
OG0007651	HELIO_02073	AENJA_08420
OG0007652	HELIO_06613, HELIO_09950, HELIO_03680	AENJA_08655
OG0007654	HELIO_09336	AENJA_08743
OG0007656	HELIO_03326	AENJA_08929
OG0007657	HELIO_09924	AENJA_09241
OG0007658	HELIO_08545	AENJA_09640
OG0007659	HELIO_12061	AENJA_09749
OG0007660	HELIO_04891	AENJA_10005
OG0007661	HELIO_08189	AENJA_10023
OG0007662	HELIO_05739	AENJA_10163
OG0007663	HELIO_09052	AENJA_10256
OG0007664	HELIO_04897	AENJA_10276
OG0007665	HELIO_01351	AENJA_10282
OG0007666	HELIO_07744	AENJA_10298
OG0007667	HELIO_04334	AENJA_10341
OG0007668	HELIO_03931	AENJA_10381
OG0007669	HELIO_10621	AENJA_10464
OG0007670	HELIO_10218	AENJA_10480
OG0007671	HELIO_05540	AENJA_12064
OG0007672	HELIO_09341	AENJA_10564
OG0007673	HELIO_12156	AENJA_10620
OG0007675	HELIO_03407	AENJA_10689
OG0007676	HELIO_07836	AENJA_10773
OG0007679	HELIO_00757	AENJA_11083
OG0007680	HELIO_05007	AENJA_11179
OG0007681	HELIO_11068	AENJA_11196
OG0007683	HELIO_01510	AENJA_11263, AENJA_13110
OG0007684	HELIO_08826	AENJA_11323
OG0007686	HELIO_07993	AENJA_11496
OG0007687	HELIO_01462	AENJA_11514
OG0007688	HELIO_07498	AENJA_11595
OG0007689	HELIO_05912	AENJA_11622
OG0007690	HELIO_01667	AENJA_11693
OG0007691	HELIO_10851	AENJA_11787
OG0007692	HELIO_12083	AENJA_11895
OG0007694	HELIO_10450	AENJA_12365
OG0007695	HELIO_05669	AENJA_12489
OG0007696	HELIO_08043	AENJA_12919
OG0007697	HELIO_01887	AENJA_12952
OG0007698	HELIO_02873	AENJA_13006
OG0007699	HELIO_00023, HELIO_11009	AENJA_13050
OG0007700	HELIO_03540	AENJA_13417
OG0007702	HELIO_01625	AENJA_13485
OG0007703	HELIO_00511	AENJA_13780
OG0007704	HELIO_10965	AENJA_13789
OG0007705	HELIO_04144, HELIO_04748	AENJA_13836
OG0007708	HELIO_02843	AENJA_14019
OG0007710	HELIO_01764	AENJA_14147
OG0007711	HELIO_03322	AENJA_14168, AENJA_14167
OG0007712	HELIO_06849	AENJA_14241
OG0007713	HELIO_05941	AENJA_14256
OG0007714	HELIO_10358	AENJA_14298
OG0007715	HELIO_04524	AENJA_14420
OG0007716	HELIO_10507	AENJA_14436
OG0007717	HELIO_08633	AENJA_14512
OG0007718	HELIO_07990	AENJA_14607
OG0007719	HELIO_11950	AENJA_14796
OG0007722	HELIO_05263	AENJA_15592
OG0007723	HELIO_12456	AENJA_15656
OG0007724	HELIO_00810	AENJA_15747
OG0007725	HELIO_12431	AENJA_15798
OG0007726	HELIO_01023	AENJA_15888
OG0007727	HELIO_07106	AENJA_15914
OG0007728	HELIO_09849	AENJA_16033
OG0007729	HELIO_03269	AENJA_16470
OG0007730	HELIO_07341	AENJA_16479
OG0007731	HELIO_04468	AENJA_16519
OG0007732	HELIO_12689	AENJA_16743
OG0007733	HELIO_07297	AENJA_16976
OG0007734	HELIO_11801	AENJA_17060
OG0007735	HELIO_09823	AENJA_17384
OG0007736	HELIO_07658	AENJA_17393
OG0007737	HELIO_09024, HELIO_09023	AENJA_17429
OG0007739	HELIO_03035	AENJA_17580
OG0007740	HELIO_09599	AENJA_17729
OG0007741	HELIO_09949	AENJA_17929
OG0007742	HELIO_09075	AENJA_17976
OG0007742	HELIO_08718	AENJA_17975
OG0007743	HELIO_10929	AENJA_18237
OG0007745	HELIO_04306	AENJA_18335
OG0007746	HELIO_11155	AENJA_18434
OG0007747	HELIO_03159	AENJA_18844
OG0007748	HELIO_10708	AENJA_18894
OG0007749	HELIO_03431	AENJA_19022
OG0007750	HELIO_09626	AENJA_19185
OG0007751	HELIO_06655	AENJA_19310
OG0007752	HELIO_00832	AENJA_19359
OG0007753	HELIO_11261	AENJA_19363
OG0007754	HELIO_02629	AENJA_19398
OG0007755	HELIO_12313	AENJA_19613
OG0007756	HELIO_06807	AENJA_19709
OG0007757	HELIO_07988	AENJA_20316, AENJA_19847
OG0007759	HELIO_12236	AENJA_20025
OG0007761	HELIO_10949	AENJA_20064
OG0007762	HELIO_01739	AENJA_23767, AENJA_25729, AENJA_20187
OG0007763	HELIO_06612	AENJA_20330
OG0007764	HELIO_10173	AENJA_20732
OG0007767	HELIO_03760	AENJA_21313
OG0007768	HELIO_10681	AENJA_21314
OG0007769	HELIO_12480	AENJA_21372
OG0007770	HELIO_10505	AENJA_21605
OG0007771	HELIO_01646	AENJA_21609
OG0007772	HELIO_01680	AENJA_21724
OG0007773	HELIO_07954	AENJA_21739
OG0007774	HELIO_11728	AENJA_21779
OG0007775	HELIO_01482	AENJA_21848, AENJA_21916
OG0007776	HELIO_06697	AENJA_22036
OG0007778	HELIO_01472	AENJA_22303
OG0007779	HELIO_02670	AENJA_22377
OG0007780	HELIO_10535	AENJA_22486
OG0007781	HELIO_09673	AENJA_22495
OG0007782	HELIO_11482	AENJA_22500
OG0007783	HELIO_03457	AENJA_22584
OG0007784	HELIO_06523	AENJA_22600
OG0007785	HELIO_08627	AENJA_22648, AENJA_26088
OG0007786	HELIO_09437	AENJA_22814
OG0007787	HELIO_04230	AENJA_22832
OG0007788	HELIO_12530	AENJA_22872
OG0007790	HELIO_08844	AENJA_22970
OG0007792	HELIO_11012	AENJA_23125
OG0007792	HELIO_00811	AENJA_23126
OG0007794	HELIO_02740	AENJA_23230
OG0007795	HELIO_09087	AENJA_23273
OG0007796	HELIO_02975	AENJA_23473
OG0007797	HELIO_00566	AENJA_23789
OG0007798	HELIO_11116	AENJA_23971
OG0007799	HELIO_07533	AENJA_24305
OG0007800	HELIO_02307	AENJA_24733
OG0007801	HELIO_01655	AENJA_24750
OG0007802	HELIO_11341	AENJA_24870
OG0007803	HELIO_00912	AENJA_24900
OG0007804	HELIO_02429	AENJA_24903
OG0007805	HELIO_08060	AENJA_25156
OG0007807	HELIO_01066	AENJA_25659
OG0007808	HELIO_12362, HELIO_10874	AENJA_25757
OG0007809	HELIO_07903	AENJA_25815
OG0007810	HELIO_09745	AENJA_25829
OG0007811	HELIO_00921	AENJA_26163
OG0007812	HELIO_04110	AENJA_26416
OG0007813	HELIO_00743	AENJA_26599
OG0007815	HELIO_12778	AENJA_26766
OG0007907	HELIO_03530	AENJA_00085
OG0007908	HELIO_08170	AENJA_00151
OG0007911	HELIO_11434	AENJA_00247
OG0007912	HELIO_01267	AENJA_00261
OG0007916	HELIO_05089	AENJA_00507
OG0007917	HELIO_07148	AENJA_00555
OG0007918	HELIO_04419	AENJA_00566
OG0007920	HELIO_03184, HELIO_00553	AENJA_00706
OG0007921	HELIO_09544	AENJA_00713
OG0007924	HELIO_11347	AENJA_00993
OG0007926	HELIO_01370	AENJA_01125
OG0007927	HELIO_09579	AENJA_01458
OG0007928	HELIO_04966	AENJA_01314
OG0007929	HELIO_03658	AENJA_01377
OG0007931	HELIO_00059	AENJA_01727
OG0007932	HELIO_01358	AENJA_01753
OG0007933	HELIO_12085	AENJA_02051
OG0007935	HELIO_04002	AENJA_02345
OG0007937	HELIO_07186	AENJA_02784
OG0007938	HELIO_02363	AENJA_02811
OG0007939	HELIO_11553	AENJA_03083, AENJA_13491
OG0007940	HELIO_02193	AENJA_03128
OG0007941	HELIO_04750	AENJA_03147
OG0007943	HELIO_05542	AENJA_03467
OG0007944	HELIO_02142	AENJA_03606
OG0007945	HELIO_04359	AENJA_03801
OG0007947	HELIO_01214	AENJA_04228
OG0007948	HELIO_02781	AENJA_04332
OG0007949	HELIO_02382	AENJA_09184, AENJA_04554
OG0007950	HELIO_03769	AENJA_26320
OG0007951	HELIO_00106	AENJA_04818
OG0007953	HELIO_04337	AENJA_04939
OG0007954	HELIO_02739	AENJA_05279
OG0007956	HELIO_00807	AENJA_05510
OG0007957	HELIO_02424	AENJA_05563
OG0007958	HELIO_03422	AENJA_05678
OG0007959	HELIO_02385	AENJA_23496, AENJA_05849
OG0007961	HELIO_01422	AENJA_06200, AENJA_16860
OG0007962	HELIO_04538	AENJA_06266
OG0007963	HELIO_01376	AENJA_06564, AENJA_24525
OG0007965	HELIO_09702	AENJA_07054
OG0007966	HELIO_06554	AENJA_07217
OG0007968	HELIO_08321	AENJA_07308
OG0007972	HELIO_04967	AENJA_08033
OG0007973	HELIO_04677	AENJA_08075
OG0007974	HELIO_08921	AENJA_08318
OG0007975	HELIO_02337	AENJA_08715
OG0007977	HELIO_06466	AENJA_08865
OG0007978	HELIO_02240	AENJA_09030
OG0007979	HELIO_02677	AENJA_09318
OG0007980	HELIO_00219	AENJA_09355
OG0007981	HELIO_03648	AENJA_09647, AENJA_24645
OG0007982	HELIO_09407	AENJA_09685
OG0007983	HELIO_01979	AENJA_10038
OG0007984	HELIO_09497	AENJA_10051
OG0007985	HELIO_09398	AENJA_10225
OG0007987	HELIO_01186	AENJA_10379
OG0007988	HELIO_01044	AENJA_10830
OG0007990	HELIO_00307	AENJA_10859
OG0007991	HELIO_02057	AENJA_10934
OG0007992	HELIO_06704	AENJA_11203
OG0007993	HELIO_01029	AENJA_11287
OG0007994	HELIO_01780	AENJA_11379
OG0007996	HELIO_00492	AENJA_11555
OG0007997	HELIO_03100	AENJA_11624
OG0007998	HELIO_07332	AENJA_18597
OG0007999	HELIO_08262	AENJA_12234
OG0008000	HELIO_04177	AENJA_12523
OG0008001	HELIO_00928	AENJA_12599
OG0008003	HELIO_02384	AENJA_13113
OG0008004	HELIO_01554	AENJA_13236
OG0008005	HELIO_06029	AENJA_13251
OG0008006	HELIO_00516	AENJA_13422
OG0008008	HELIO_05467	AENJA_13549
OG0008009	HELIO_11167	AENJA_13677
OG0008011	HELIO_10599	AENJA_13712
OG0008012	HELIO_05973	AENJA_13763
OG0008013	HELIO_04462	AENJA_13764
OG0008016	HELIO_00540	AENJA_14093
OG0008017	HELIO_09842	AENJA_14642
OG0008018	HELIO_10526	AENJA_14739
OG0008019	HELIO_08608	AENJA_14792
OG0008020	HELIO_00997	AENJA_14835
OG0008022	HELIO_09370	AENJA_14929
OG0008023	HELIO_00436	AENJA_14935
OG0008024	HELIO_12727, HELIO_01549	AENJA_14990
OG0008025	HELIO_09213	AENJA_15451
OG0008026	HELIO_09687	AENJA_15525
OG0008027	HELIO_04688	AENJA_15598
OG0008028	HELIO_10437	AENJA_15742
OG0008029	HELIO_03340	AENJA_15949
OG0008030	HELIO_08520	AENJA_16003
OG0008031	HELIO_10799	AENJA_16038
OG0008032	HELIO_12381, HELIO_10801	AENJA_16210
OG0008036	HELIO_03192	AENJA_16682
OG0008037	HELIO_01120	AENJA_16697
OG0008038	HELIO_02850	AENJA_16974
OG0008039	HELIO_02911	AENJA_17386
OG0008040	HELIO_01756	AENJA_17581
OG0008041	HELIO_00327	AENJA_18132
OG0008042	HELIO_03968	AENJA_18630
OG0008043	HELIO_05068	AENJA_18655
OG0008044	HELIO_05976	AENJA_19162
OG0008046	HELIO_01039	AENJA_19488
OG0008047	HELIO_10201	AENJA_19880
OG0008050	HELIO_01160	AENJA_20740
OG0008051	HELIO_09542	AENJA_20858
OG0008052	HELIO_03533	AENJA_21000
OG0008053	HELIO_03591	AENJA_21398
OG0008054	HELIO_00598	AENJA_21562
OG0008055	HELIO_01274	AENJA_21571
OG0008056	HELIO_00846	AENJA_21612
OG0008057	HELIO_04003	AENJA_21692
OG0008058	HELIO_07175	AENJA_21768
OG0008059	HELIO_09982	AENJA_21844
OG0008060	HELIO_09577	AENJA_21856
OG0008062	HELIO_00796	AENJA_21983
OG0008064	HELIO_04965	AENJA_22298
OG0008065	HELIO_06534	AENJA_22503
OG0008066	HELIO_07912	AENJA_22565
OG0008067	HELIO_10931	AENJA_22996
OG0008070	HELIO_08148	AENJA_23324
OG0008071	HELIO_01342	AENJA_23380
OG0008072	HELIO_01026	AENJA_23402
OG0008073	HELIO_07840	AENJA_23533
OG0008074	HELIO_03004	AENJA_23838
OG0008075	HELIO_03101	AENJA_24721
OG0008076	HELIO_04084	AENJA_24761
OG0008077	HELIO_00212	AENJA_24893
OG0008078	HELIO_07686	AENJA_24980
OG0008079	HELIO_00746	AENJA_25100
OG0008080	HELIO_12214	AENJA_25141
OG0008081	HELIO_05879	AENJA_25170
OG0008082	HELIO_08934	AENJA_25191
OG0008083	HELIO_09469	AENJA_25219
OG0008084	HELIO_10430	AENJA_25324
OG0008085	HELIO_04248	AENJA_25493
OG0008086	HELIO_01024	AENJA_25596
OG0008087	HELIO_02440	AENJA_25872
OG0008088	HELIO_03111	AENJA_25970
OG0008089	HELIO_07168	AENJA_26262, AENJA_26264
OG0008090	HELIO_00892	AENJA_26607
OG0008091	HELIO_09088	AENJA_26699
OG0008092	HELIO_10325, HELIO_10324	AENJA_26787
OG0008196	HELIO_04754	AENJA_00317
OG0008198	HELIO_07343	AENJA_22905, AENJA_00866
OG0008199	HELIO_09781	AENJA_01001
OG0008201	HELIO_08285	AENJA_01208
OG0008203	HELIO_01479	AENJA_01357
OG0008204	HELIO_11008	AENJA_01376
OG0008205	HELIO_02068	AENJA_01532
OG0008206	HELIO_10859	AENJA_11972, AENJA_01666
OG0008208	HELIO_04865	AENJA_01852
OG0008209	HELIO_12505	AENJA_01880
OG0008211	HELIO_06578	AENJA_01948
OG0008212	HELIO_08600	AENJA_02202, AENJA_17139
OG0008214	HELIO_08468	AENJA_02373
OG0008216	HELIO_00375, HELIO_10403	AENJA_02643
OG0008217	HELIO_07725	AENJA_03020
OG0008218	HELIO_07971	AENJA_03029
OG0008219	HELIO_07426	AENJA_03031
OG0008220	HELIO_07373	AENJA_03211
OG0008221	HELIO_01096	AENJA_03408
OG0008222	HELIO_03975	AENJA_03415
OG0008223	HELIO_02378	AENJA_03483
OG0008224	HELIO_09989	AENJA_03538
OG0008225	HELIO_02357	AENJA_03573
OG0008227	HELIO_09156	AENJA_03715
OG0008228	HELIO_00418	AENJA_03787
OG0008229	HELIO_03919	AENJA_03931
OG0008230	HELIO_03124	AENJA_04035
OG0008231	HELIO_03608	AENJA_04312
OG0008232	HELIO_07795	AENJA_04401
OG0008234	HELIO_01704	AENJA_04854
OG0008235	HELIO_12048	AENJA_05077
OG0008236	HELIO_07881	AENJA_05551
OG0008237	HELIO_09004	AENJA_05577
OG0008238	HELIO_06475	AENJA_05620
OG0008239	HELIO_01309	AENJA_05646
OG0008240	HELIO_07931	AENJA_05677
OG0008242	HELIO_03862	AENJA_05732
OG0008243	HELIO_00975	AENJA_05790
OG0008244	HELIO_05442	AENJA_05897
OG0008245	HELIO_02765	AENJA_05910
OG0008246	HELIO_02676	AENJA_06048
OG0008247	HELIO_06461	AENJA_06106
OG0008248	HELIO_01731	AENJA_06229
OG0008249	HELIO_10481	AENJA_06670
OG0008251	HELIO_02762	AENJA_06866
OG0008252	HELIO_11159	AENJA_06985
OG0008253	HELIO_06058	AENJA_07477
OG0008254	HELIO_03446	AENJA_07508
OG0008255	HELIO_11489	AENJA_07942
OG0008256	HELIO_01385	AENJA_08183
OG0008258	HELIO_08230	AENJA_08403
OG0008259	HELIO_09486	AENJA_08568
OG0008260	HELIO_12614	AENJA_08627
OG0008262	HELIO_01675	AENJA_08652
OG0008263	HELIO_05980	AENJA_08668
OG0008264	HELIO_08483	AENJA_08758
OG0008265	HELIO_06265	AENJA_09054
OG0008266	HELIO_11220	AENJA_13356
OG0008267	HELIO_02344	AENJA_09216
OG0008268	HELIO_05239	AENJA_09330
OG0008269	HELIO_01747	AENJA_09331
OG0008270	HELIO_12388	AENJA_09342
OG0008271	HELIO_09393	AENJA_09398
OG0008272	HELIO_05405	AENJA_09453
OG0008274	HELIO_07668	AENJA_09504
OG0008275	HELIO_01566	AENJA_09593
OG0008277	HELIO_07861	AENJA_09854
OG0008278	HELIO_02392	AENJA_09972, AENJA_09971
OG0008279	HELIO_04778	AENJA_10024
OG0008280	HELIO_07257	AENJA_10050
OG0008281	HELIO_07104	AENJA_10162
OG0008282	HELIO_11435	AENJA_10248
OG0008283	HELIO_08317	AENJA_10286
OG0008284	HELIO_02246	AENJA_10377
OG0008286	HELIO_05554	AENJA_10651
OG0008287	HELIO_10366	AENJA_25451, AENJA_10854
OG0008288	HELIO_00679	AENJA_10917
OG0008289	HELIO_04804	AENJA_10942
OG0008290	HELIO_03385	AENJA_10991
OG0008291	HELIO_09796	AENJA_10998
OG0008292	HELIO_01428	AENJA_11346
OG0008294	HELIO_11093	AENJA_11713
OG0008296	HELIO_11884	AENJA_11913
OG0008297	HELIO_08616	AENJA_12037
OG0008298	HELIO_02538	AENJA_12089
OG0008299	HELIO_12180	AENJA_12113
OG0008300	HELIO_09179	AENJA_12144
OG0008301	HELIO_01890	AENJA_12441
OG0008303	HELIO_12273	AENJA_12536
OG0008304	HELIO_07539	AENJA_12570
OG0008305	HELIO_03471	AENJA_12858
OG0008306	HELIO_04972	AENJA_12994, AENJA_12995
OG0008307	HELIO_06378	AENJA_13011
OG0008309	HELIO_08533	AENJA_13239
OG0008310	HELIO_07230, HELIO_07526	AENJA_17000, AENJA_20403, AENJA_16998, AENJA_19104
OG0008311	HELIO_09837	AENJA_13375
OG0008312	HELIO_08007	AENJA_13879
OG0008313	HELIO_12407	AENJA_13915
OG0008314	HELIO_08677	AENJA_14054
OG0008315	HELIO_09519	AENJA_14416
OG0008316	HELIO_01115	AENJA_14601
OG0008317	HELIO_02138	AENJA_14783
OG0008318	HELIO_07428	AENJA_14785
OG0008319	HELIO_06862	AENJA_14790
OG0008321	HELIO_08578	AENJA_15203
OG0008321	HELIO_06099	AENJA_17446
OG0008322	HELIO_01231	AENJA_15312, AENJA_17305
OG0008323	HELIO_04361	AENJA_15382
OG0008325	HELIO_02818	AENJA_15718, AENJA_15717
OG0008326	HELIO_00668	AENJA_15744
OG0008327	HELIO_01314	AENJA_15788
OG0008328	HELIO_11036	AENJA_15866
OG0008329	HELIO_08771	AENJA_16020
OG0008330	HELIO_09760, HELIO_11985, HELIO_05031	AENJA_16127
OG0008332	HELIO_04129	AENJA_16512
OG0008333	HELIO_10273	AENJA_16988
OG0008334	HELIO_10750	AENJA_16992
OG0008335	HELIO_00538	AENJA_17118
OG0008336	HELIO_01313	AENJA_17129
OG0008337	HELIO_04578	AENJA_17300
OG0008340	HELIO_09069	AENJA_18345
OG0008341	HELIO_12300	AENJA_18514
OG0008343	HELIO_06743	AENJA_18563
OG0008344	HELIO_10711	AENJA_18634
OG0008345	HELIO_07583	AENJA_18699
OG0008346	HELIO_08226	AENJA_18767
OG0008348	HELIO_02649	AENJA_19233
OG0008350	HELIO_06432, HELIO_08103	AENJA_19686
OG0008351	HELIO_01614	AENJA_19747
OG0008352	HELIO_03305	AENJA_19927
OG0008353	HELIO_12685	AENJA_19936
OG0008355	HELIO_04747	AENJA_20829
OG0008356	HELIO_11656	AENJA_25615, AENJA_20990
OG0008357	HELIO_11937	AENJA_21156
OG0008359	HELIO_01763	AENJA_21350
OG0008360	HELIO_02557	AENJA_21540
OG0008361	HELIO_10495	AENJA_21933
OG0008363	HELIO_01576	AENJA_22641
OG0008364	HELIO_02534	AENJA_23223
OG0008365	HELIO_10635	AENJA_23252
OG0008367	HELIO_10676	AENJA_23708
OG0008368	HELIO_07799	AENJA_23984
OG0008371	HELIO_07336	AENJA_24359
OG0008372	HELIO_05138	AENJA_24405
OG0008373	HELIO_08596	AENJA_24428
OG0008374	HELIO_10780	AENJA_25266
OG0008377	HELIO_12310	AENJA_25580
OG0008378	HELIO_02563	AENJA_25875
OG0008379	HELIO_05538	AENJA_25898
OG0008380	HELIO_07458	AENJA_25998
OG0008381	HELIO_00618	AENJA_26202
OG0008382	HELIO_03602	AENJA_26241
OG0008383	HELIO_00611	AENJA_26281
OG0008384	HELIO_04355	AENJA_26604
OG0008386	HELIO_04034	AENJA_26631
OG0008387	HELIO_09719	AENJA_26702
OG0008507	HELIO_08968	AENJA_00318
OG0008512	HELIO_09776	AENJA_00753
OG0008513	HELIO_09803	AENJA_00836
OG0008514	HELIO_05228	AENJA_01000
OG0008516	HELIO_04595	AENJA_01225
OG0008519	HELIO_07505, HELIO_05288	AENJA_01960
OG0008522	HELIO_04142	AENJA_02195
OG0008524	HELIO_02339	AENJA_03437
OG0008525	HELIO_05897, HELIO_06052, HELIO_07132	AENJA_03485
OG0008526	HELIO_06254	AENJA_03570
OG0008527	HELIO_03963	AENJA_03625
OG0008529	HELIO_10482	AENJA_04298
OG0008530	HELIO_01950	AENJA_04370
OG0008531	HELIO_07762	AENJA_04402
OG0008532	HELIO_07901	AENJA_04571
OG0008533	HELIO_03659	AENJA_04666
OG0008534	HELIO_10220	AENJA_05019
OG0008536	HELIO_05874	AENJA_09792
OG0008537	HELIO_08953	AENJA_05331, AENJA_05330
OG0008539	HELIO_02748	AENJA_05486
OG0008541	HELIO_08027	AENJA_05622
OG0008542	HELIO_02038	AENJA_05813
OG0008543	HELIO_12469	AENJA_06054
OG0008545	HELIO_10332	AENJA_06390
OG0008546	HELIO_01418	AENJA_06435
OG0008547	HELIO_00730	AENJA_06697
OG0008550	HELIO_02865, HELIO_02866	AENJA_07554
OG0008551	HELIO_12142	AENJA_07562
OG0008552	HELIO_00421	AENJA_07719
OG0008555	HELIO_04807	AENJA_08099
OG0008556	HELIO_00158	AENJA_08409, AENJA_19340
OG0008557	HELIO_05069	AENJA_08760
OG0008558	HELIO_09923	AENJA_09242
OG0008559	HELIO_02665	AENJA_09341
OG0008560	HELIO_04514	AENJA_09842
OG0008562	HELIO_03927	AENJA_19559, AENJA_10327
OG0008563	HELIO_03942	AENJA_10384
OG0008564	HELIO_08955	AENJA_10469
OG0008565	HELIO_02182	AENJA_10798
OG0008567	HELIO_06350	AENJA_10928
OG0008568	HELIO_00367, HELIO_05654	AENJA_16583
OG0008568	HELIO_07974, HELIO_04921	AENJA_11177
OG0008569	HELIO_03993	AENJA_11178
OG0008571	HELIO_01645	AENJA_11214
OG0008572	HELIO_06443	AENJA_11295
OG0008573	HELIO_05582	AENJA_11526
OG0008574	HELIO_06705	AENJA_11798
OG0008575	HELIO_12752	AENJA_11846
OG0008576	HELIO_10814	AENJA_12071
OG0008577	HELIO_07004, HELIO_11912	AENJA_12355
OG0008578	HELIO_02266	AENJA_12374
OG0008579	HELIO_00337	AENJA_12437
OG0008582	HELIO_11502	AENJA_12734
OG0008583	HELIO_03176	AENJA_12791
OG0008585	HELIO_09147	AENJA_13157, AENJA_13159
OG0008586	HELIO_01864	AENJA_13261
OG0008587	HELIO_07868	AENJA_13578
OG0008588	HELIO_02756	AENJA_13917
OG0008589	HELIO_05016	AENJA_14580
OG0008590	HELIO_03852	AENJA_14290
OG0008591	HELIO_06642	AENJA_14308
OG0008592	HELIO_03851	AENJA_14483
OG0008593	HELIO_09933	AENJA_14585
OG0008595	HELIO_11377	AENJA_14825
OG0008597	HELIO_11615	AENJA_15095
OG0008598	HELIO_05784	AENJA_15227
OG0008599	HELIO_04605, HELIO_01725	AENJA_15360
OG0008600	HELIO_07556	AENJA_15422
OG0008602	HELIO_12291	AENJA_16318
OG0008603	HELIO_12632	AENJA_16664
OG0008605	HELIO_10748	AENJA_16741
OG0008607	HELIO_06201	AENJA_16928
OG0008608	HELIO_11703	AENJA_17810, AENJA_17807
OG0008610	HELIO_08855	AENJA_17913
OG0008611	HELIO_09253	AENJA_17945
OG0008612	HELIO_06160	AENJA_17949
OG0008613	HELIO_06232	AENJA_18131
OG0008614	HELIO_01515	AENJA_18225
OG0008615	HELIO_06259, HELIO_00259, HELIO_05295	AENJA_18615
OG0008616	HELIO_07125	AENJA_18680, AENJA_18679
OG0008617	HELIO_08155	AENJA_19004
OG0008619	HELIO_03456	AENJA_19147
OG0008623	HELIO_02590	AENJA_20206
OG0008624	HELIO_02048	AENJA_20222
OG0008625	HELIO_05860, HELIO_06915, HELIO_08128	AENJA_20379
OG0008627	HELIO_01629	AENJA_20874
OG0008628	HELIO_06307	AENJA_20919
OG0008629	HELIO_09067	AENJA_20932
OG0008632	HELIO_05631	AENJA_21695
OG0008633	HELIO_04273	AENJA_22194
OG0008634	HELIO_09194	AENJA_22521
OG0008635	HELIO_00191	AENJA_22620
OG0008636	HELIO_09586	AENJA_23071
OG0008637	HELIO_03149	AENJA_23399
OG0008638	HELIO_06138	AENJA_23413
OG0008640	HELIO_12350	AENJA_23515
OG0008641	HELIO_02334	AENJA_23577
OG0008642	HELIO_06407	AENJA_24043
OG0008643	HELIO_01813	AENJA_24368
OG0008644	HELIO_01076	AENJA_24833
OG0008645	HELIO_02532	AENJA_26189
OG0008646	HELIO_11580	AENJA_26201
OG0008647	HELIO_03614	AENJA_26274
OG0008648	HELIO_07337	AENJA_26508
OG0008649	HELIO_12743	AENJA_26543
OG0008753	HELIO_11190	AENJA_00095
OG0008757	HELIO_03175	AENJA_00248
OG0008760	HELIO_06810	AENJA_01013
OG0008763	HELIO_01094	AENJA_01556
OG0008767	HELIO_06203	AENJA_02095
OG0008769	HELIO_01156	AENJA_06989, AENJA_12867, AENJA_02552, AENJA_02551
OG0008770	HELIO_01817	AENJA_02618
OG0008771	HELIO_03781	AENJA_02681
OG0008772	HELIO_11265	AENJA_02760
OG0008774	HELIO_05817	AENJA_02797
OG0008775	HELIO_05836	AENJA_02882
OG0008778	HELIO_11813	AENJA_02933
OG0008779	HELIO_05863	AENJA_02940
OG0008781	HELIO_06846	AENJA_03283
OG0008782	HELIO_07165	AENJA_03320
OG0008784	HELIO_08915	AENJA_03639
OG0008785	HELIO_12253	AENJA_04147
OG0008786	HELIO_10693	AENJA_04275
OG0008789	HELIO_09721	AENJA_09108
OG0008790	HELIO_01900	AENJA_05031, AENJA_05032
OG0008791	HELIO_07329	AENJA_24085
OG0008792	HELIO_12590	AENJA_05562
OG0008793	HELIO_00397	AENJA_05592
OG0008794	HELIO_06723	AENJA_05734
OG0008795	HELIO_11892	AENJA_05917, AENJA_24598
OG0008797	HELIO_02586	AENJA_06113
OG0008798	HELIO_01453	AENJA_06124
OG0008799	HELIO_04045	AENJA_06238
OG0008800	HELIO_02447	AENJA_06407
OG0008801	HELIO_08888	AENJA_06718
OG0008802	HELIO_03729	AENJA_06725
OG0008804	HELIO_03758	AENJA_06815
OG0008805	HELIO_10374	AENJA_06865
OG0008806	HELIO_12079, HELIO_12080	AENJA_07194
OG0008808	HELIO_09458	AENJA_13429, AENJA_07648
OG0008809	HELIO_12499	AENJA_07706, AENJA_21873
OG0008810	HELIO_12784	AENJA_08241
OG0008811	HELIO_09558	AENJA_08631
OG0008812	HELIO_11622	AENJA_08728
OG0008813	HELIO_09800	AENJA_08776
OG0008817	HELIO_09062	AENJA_09251
OG0008818	HELIO_04950	AENJA_09454
