Orthogroup	HELIO_ok	APOSC_ok
OG0000080	HELIO_07366, HELIO_06819	APOSC_13316, APOSC_20361
OG0000080	HELIO_10773	APOSC_12622
OG0000081	HELIO_00244	APOSC_01179, APOSC_09602, APOSC_20049, APOSC_01834
OG0000081	HELIO_06946	APOSC_15424, APOSC_13032
OG0000081	HELIO_04954, HELIO_06101, HELIO_04830	APOSC_19752, APOSC_21236, APOSC_12745, APOSC_07244, APOSC_15861, APOSC_15860, APOSC_27117, APOSC_03933
OG0000082	HELIO_12249	APOSC_14161
OG0000082	HELIO_08556	APOSC_20096
OG0000082	HELIO_06503, HELIO_04026, HELIO_02219	APOSC_05443, APOSC_27848, APOSC_13154, APOSC_11148
OG0000082	HELIO_05158	APOSC_00026, APOSC_17996, APOSC_15864, APOSC_18149
OG0000083	HELIO_06088, HELIO_07519, HELIO_05673	APOSC_04784
OG0000083	HELIO_03497, HELIO_03496	APOSC_26094
OG0000084	HELIO_06950	APOSC_13973
OG0000085	HELIO_02405	APOSC_13201
OG0000085	HELIO_05344	APOSC_00722
OG0000085	HELIO_08642	APOSC_14889
OG0000085	HELIO_11582	APOSC_25216
OG0000086	HELIO_04790	APOSC_20191, APOSC_26371
OG0000087	HELIO_09425	APOSC_06339
OG0000087	HELIO_04335	APOSC_09511
OG0000087	HELIO_00773	APOSC_20552
OG0000087	HELIO_10321	APOSC_20551
OG0000087	HELIO_03338	APOSC_19078
OG0000087	HELIO_06633	APOSC_26553, APOSC_26554
OG0000088	HELIO_00040	APOSC_25039, APOSC_29170, APOSC_01733, APOSC_28334, APOSC_03375, APOSC_28335
OG0000088	HELIO_06555	APOSC_05697
OG0000088	HELIO_06391	APOSC_25335
OG0000088	HELIO_08028	APOSC_07827
OG0000089	HELIO_06389, HELIO_03526, HELIO_07518	APOSC_18998, APOSC_16361, APOSC_16362, APOSC_16332
OG0000089	HELIO_10304	APOSC_03222
OG0000089	HELIO_10658	APOSC_18760
OG0000090	HELIO_04390	APOSC_26679
OG0000090	HELIO_12415	APOSC_26110
OG0000090	HELIO_09255	APOSC_12792
OG0000090	HELIO_00241	APOSC_14834
OG0000090	HELIO_05256	APOSC_00523
OG0000090	HELIO_03859, HELIO_12616	APOSC_03937
OG0000090	HELIO_11634	APOSC_26817
OG0000091	HELIO_06734, HELIO_05437, HELIO_01871, HELIO_05996	APOSC_22685, APOSC_22687, APOSC_09354, APOSC_25431, APOSC_27981, APOSC_22686, APOSC_20969, APOSC_00118, APOSC_04431
OG0000093	HELIO_00044	APOSC_06754, APOSC_15822
OG0000094	HELIO_07015	APOSC_02606, APOSC_02607
OG0000094	HELIO_03878	APOSC_21896, APOSC_21895
OG0000095	HELIO_01565, HELIO_06183	APOSC_15000, APOSC_11760
OG0000095	HELIO_07611	APOSC_19404, APOSC_13013, APOSC_05229
OG0000095	HELIO_04751, HELIO_04874	APOSC_14575, APOSC_16159, APOSC_18748, APOSC_18747
OG0000096	HELIO_07466	APOSC_05085
OG0000096	HELIO_03681	APOSC_03162
OG0000096	HELIO_03321	APOSC_25015
OG0000096	HELIO_06897	APOSC_00869
OG0000096	HELIO_03947	APOSC_16859
OG0000096	HELIO_09595	APOSC_21519
OG0000097	HELIO_06145	APOSC_17572
OG0000097	HELIO_02542, HELIO_05671	APOSC_06529, APOSC_13979, APOSC_01469, APOSC_01422, APOSC_10466, APOSC_25749, APOSC_17618, APOSC_12110, APOSC_26471, APOSC_20407
OG0000098	HELIO_05544	APOSC_26657
OG0000098	HELIO_07543	APOSC_13176, APOSC_13174, APOSC_13175
OG0000098	HELIO_00467	APOSC_27629
OG0000098	HELIO_11416	APOSC_10815
OG0000099	HELIO_00318	APOSC_01352
OG0000099	HELIO_06995	APOSC_23267
OG0000100	HELIO_04500	APOSC_23572
OG0000100	HELIO_06465	APOSC_27828
OG0000101	HELIO_03317	APOSC_08305
OG0000101	HELIO_11521	APOSC_23688
OG0000101	HELIO_06274, HELIO_11624, HELIO_06876	APOSC_25079, APOSC_09250
OG0000102	HELIO_08564	APOSC_11388
OG0000103	HELIO_03996	APOSC_08194
OG0000103	HELIO_12543	APOSC_19265
OG0000104	HELIO_04946	APOSC_15082, APOSC_15083, APOSC_15085, APOSC_15084
OG0000104	HELIO_03807	APOSC_11443, APOSC_11444, APOSC_11442
OG0000104	HELIO_05172	APOSC_16135
OG0000104	HELIO_02282	APOSC_04087, APOSC_04088
OG0000104	HELIO_00006	APOSC_13374
OG0000105	HELIO_00218, HELIO_01340, HELIO_05453	APOSC_14599, APOSC_15648, APOSC_04683, APOSC_14664, APOSC_14918, APOSC_11537, APOSC_19550, APOSC_04250, APOSC_19610, APOSC_11320, APOSC_18915
OG0000105	HELIO_04143	APOSC_14324
OG0000105	HELIO_02007	APOSC_06569
OG0000105	HELIO_06456	APOSC_05898
OG0000105	HELIO_11991	APOSC_18580
OG0000105	HELIO_08647, HELIO_10468	APOSC_27729, APOSC_14418, APOSC_06685, APOSC_19543, APOSC_07205, APOSC_09674, APOSC_10015, APOSC_08600
OG0000106	HELIO_02364	APOSC_22868
OG0000106	HELIO_07474	APOSC_21078
OG0000106	HELIO_10877	APOSC_13779, APOSC_13776, APOSC_13777, APOSC_13780, APOSC_13778, APOSC_25862, APOSC_25863
OG0000107	HELIO_04878	APOSC_21347
OG0000108	HELIO_02724	APOSC_10957
OG0000109	HELIO_00715	APOSC_11478
OG0000109	HELIO_04458	APOSC_19683, APOSC_12026, APOSC_19732
OG0000109	HELIO_03843, HELIO_03964, HELIO_08891	APOSC_05088, APOSC_19282, APOSC_19281
OG0000109	HELIO_04429, HELIO_05774	APOSC_09951
OG0000109	HELIO_07157, HELIO_04749	APOSC_25087, APOSC_11218, APOSC_11273
OG0000110	HELIO_05242, HELIO_00041	APOSC_20398
OG0000110	HELIO_11542	APOSC_08788
OG0000110	HELIO_10665, HELIO_00526, HELIO_02476, HELIO_10466, HELIO_10465, HELIO_05234, HELIO_11191	APOSC_17988
OG0000110	HELIO_04706	APOSC_15633
OG0000110	HELIO_08016	APOSC_20613
OG0000110	HELIO_01452	APOSC_13751
OG0000113	HELIO_06754	APOSC_22087
OG0000113	HELIO_04446, HELIO_08405	APOSC_05289, APOSC_24456, APOSC_21846, APOSC_16966, APOSC_27198, APOSC_04616, APOSC_09550, APOSC_06453, APOSC_14352
OG0000114	HELIO_08152	APOSC_19632
OG0000114	HELIO_10462	APOSC_10928
OG0000114	HELIO_06292	APOSC_00248, APOSC_23655, APOSC_06012, APOSC_17348, APOSC_05416
OG0000115	HELIO_10283, HELIO_10284	APOSC_24198, APOSC_04786
OG0000115	HELIO_10330	APOSC_06672
OG0000116	HELIO_08217, HELIO_10553	APOSC_28097, APOSC_09224
OG0000116	HELIO_06412	APOSC_26578
OG0000116	HELIO_04872, HELIO_03109, HELIO_04371, HELIO_07156, HELIO_04755, HELIO_00774, HELIO_07866	APOSC_06625, APOSC_18287
OG0000116	HELIO_07865	APOSC_18993, APOSC_12379, APOSC_28096, APOSC_06978, APOSC_11861, APOSC_02575
OG0000117	HELIO_01494, HELIO_11112, HELIO_11113	APOSC_01933
OG0000119	HELIO_09291	APOSC_11483
OG0000119	HELIO_09246, HELIO_05606	APOSC_20728, APOSC_03029, APOSC_22358, APOSC_01445, APOSC_04311, APOSC_04310
OG0000119	HELIO_03015	APOSC_02102
OG0000119	HELIO_08423	APOSC_19027
OG0000119	HELIO_01329	APOSC_11438, APOSC_25237, APOSC_25238
OG0000121	HELIO_00672	APOSC_11491
OG0000121	HELIO_05376	APOSC_12629, APOSC_22410, APOSC_16340, APOSC_22409
OG0000122	HELIO_03986	APOSC_15847
OG0000122	HELIO_09221	APOSC_25177
OG0000122	HELIO_00601, HELIO_11330	APOSC_11178
OG0000122	HELIO_07753	APOSC_05959
OG0000123	HELIO_00165	APOSC_24903
OG0000123	HELIO_08717	APOSC_03443
OG0000123	HELIO_08884	APOSC_20465
OG0000123	HELIO_09001	APOSC_23180
OG0000124	HELIO_02264	APOSC_29022
OG0000124	HELIO_07531	APOSC_26551, APOSC_24532
OG0000124	HELIO_01425	APOSC_01658
OG0000124	HELIO_08965	APOSC_03695
OG0000124	HELIO_01505	APOSC_09834
OG0000125	HELIO_09637, HELIO_09639	APOSC_23201
OG0000125	HELIO_08654	APOSC_16306, APOSC_27003, APOSC_23884, APOSC_27002
OG0000125	HELIO_11225	APOSC_10519, APOSC_10520, APOSC_10518
OG0000125	HELIO_03951	APOSC_27450
OG0000125	HELIO_08019	APOSC_26262, APOSC_07039, APOSC_19200
OG0000126	HELIO_05678	APOSC_16760
OG0000126	HELIO_07534	APOSC_16759
OG0000126	HELIO_02617	APOSC_21117
OG0000126	HELIO_12717	APOSC_28093
OG0000127	HELIO_00274	APOSC_24103
OG0000127	HELIO_04203	APOSC_09690
OG0000127	HELIO_00760	APOSC_02788
OG0000127	HELIO_10652	APOSC_16052, APOSC_16050, APOSC_16051
OG0000127	HELIO_03723	APOSC_04103
OG0000128	HELIO_09757	APOSC_01674
OG0000128	HELIO_05183	APOSC_22700
OG0000128	HELIO_03924	APOSC_23630, APOSC_23631, APOSC_15987, APOSC_15026, APOSC_22520, APOSC_16380
OG0000128	HELIO_07945	APOSC_16568
OG0000129	HELIO_05477	APOSC_24173
OG0000129	HELIO_12045	APOSC_21068
OG0000130	HELIO_00229	APOSC_11963
OG0000131	HELIO_00530	APOSC_21472
OG0000131	HELIO_08397	APOSC_03272, APOSC_06150
OG0000131	HELIO_04270	APOSC_21289, APOSC_15975
OG0000131	HELIO_03420	APOSC_23096
OG0000132	HELIO_02084, HELIO_02083, HELIO_03711	APOSC_13028, APOSC_01542, APOSC_27288, APOSC_18201, APOSC_28955, APOSC_10689
OG0000132	HELIO_04353	APOSC_24064, APOSC_09777, APOSC_09775, APOSC_09776
OG0000134	HELIO_05124, HELIO_07435, HELIO_03525, HELIO_07494, HELIO_11922	APOSC_23691, APOSC_21953, APOSC_01599, APOSC_28611, APOSC_03313, APOSC_19045, APOSC_25853, APOSC_08824, APOSC_21881
OG0000136	HELIO_05622, HELIO_10618	APOSC_18295, APOSC_18050, APOSC_12412, APOSC_02473, APOSC_25839, APOSC_01778
OG0000136	HELIO_09300	APOSC_05064
OG0000137	HELIO_10563	APOSC_04370
OG0000137	HELIO_05850	APOSC_14845, APOSC_20394
OG0000137	HELIO_01589	APOSC_01981, APOSC_01895
OG0000137	HELIO_12262	APOSC_21797
OG0000138	HELIO_05281	APOSC_22054, APOSC_08127, APOSC_13658, APOSC_16641
OG0000138	HELIO_06895	APOSC_17311
OG0000139	HELIO_08181, HELIO_05560, HELIO_06714, HELIO_07305, HELIO_04806, HELIO_02194	APOSC_21904, APOSC_00216, APOSC_25828, APOSC_17765, APOSC_25129, APOSC_19785, APOSC_06443
OG0000140	HELIO_00031	APOSC_17629, APOSC_17631, APOSC_17636, APOSC_17632, APOSC_17633, APOSC_17630, APOSC_17634
OG0000141	HELIO_04904, HELIO_05663, HELIO_11061, HELIO_04373	APOSC_18986
OG0000141	HELIO_03491	APOSC_16747
OG0000141	HELIO_06248	APOSC_12558
OG0000141	HELIO_06291, HELIO_06766	APOSC_00130
OG0000141	HELIO_00102	APOSC_04354
OG0000141	HELIO_10597	APOSC_14671
OG0000142	HELIO_07399	APOSC_20241
OG0000144	HELIO_06571, HELIO_00857, HELIO_10030	APOSC_20353, APOSC_12840, APOSC_26067, APOSC_12888, APOSC_07335, APOSC_10011, APOSC_21602, APOSC_17830
OG0000144	HELIO_07680, HELIO_02243	APOSC_23838, APOSC_05475
OG0000144	HELIO_10855	APOSC_16186, APOSC_25354, APOSC_01735, APOSC_22992, APOSC_24169, APOSC_17502
OG0000147	HELIO_12780	APOSC_05531
OG0000147	HELIO_07856	APOSC_16682
OG0000147	HELIO_02877	APOSC_25363
OG0000147	HELIO_07688	APOSC_05853
OG0000148	HELIO_12241	APOSC_14879, APOSC_14878
OG0000148	HELIO_01322	APOSC_22996
OG0000149	HELIO_11224	APOSC_17921, APOSC_17920, APOSC_17820
OG0000149	HELIO_09667, HELIO_05786	APOSC_12513, APOSC_00444
OG0000149	HELIO_08463, HELIO_10026	APOSC_02196
OG0000149	HELIO_08561	APOSC_09540, APOSC_20238
OG0000151	HELIO_01067	APOSC_26828, APOSC_02355, APOSC_10983
OG0000151	HELIO_11427	APOSC_27430
OG0000152	HELIO_02342	APOSC_08561, APOSC_13395, APOSC_13396
OG0000152	HELIO_05135	APOSC_16206, APOSC_11784, APOSC_26612, APOSC_04455
OG0000153	HELIO_06137	APOSC_05284, APOSC_09058
OG0000153	HELIO_03409, HELIO_08759	APOSC_05537
OG0000154	HELIO_11108	APOSC_19001, APOSC_19002
OG0000155	HELIO_06336	APOSC_09923, APOSC_09921, APOSC_09922
OG0000155	HELIO_03915, HELIO_05851	APOSC_23459
OG0000155	HELIO_03780	APOSC_24645
OG0000157	HELIO_02764	APOSC_02266
OG0000157	HELIO_10997	APOSC_27008
OG0000157	HELIO_02973	APOSC_25645
OG0000157	HELIO_02898	APOSC_27261
OG0000158	HELIO_05890	APOSC_22004
OG0000159	HELIO_11077	APOSC_05622
OG0000159	HELIO_07755	APOSC_25144
OG0000160	HELIO_11300	APOSC_01085
OG0000160	HELIO_11870	APOSC_17800
OG0000161	HELIO_04219	APOSC_10696
OG0000161	HELIO_10833	APOSC_09411, APOSC_20447, APOSC_13169
OG0000161	HELIO_11338	APOSC_28361
OG0000162	HELIO_02633	APOSC_14431
OG0000163	HELIO_05553	APOSC_26564, APOSC_17645
OG0000163	HELIO_02290	APOSC_12728
OG0000163	HELIO_10005	APOSC_11732
OG0000163	HELIO_07317	APOSC_20618
OG0000164	HELIO_04867	APOSC_28232
OG0000165	HELIO_01649	APOSC_28761
OG0000166	HELIO_10168, HELIO_00947	APOSC_18977
OG0000166	HELIO_00134	APOSC_14630
OG0000166	HELIO_04869, HELIO_06132	APOSC_18262, APOSC_01338
OG0000166	HELIO_03971, HELIO_11197	APOSC_04111
OG0000166	HELIO_11547	APOSC_21144, APOSC_00905
OG0000166	HELIO_03060, HELIO_06619	APOSC_17626
OG0000167	HELIO_01889	APOSC_04566, APOSC_04565
OG0000167	HELIO_10849	APOSC_26820
OG0000167	HELIO_07346	APOSC_24407
OG0000168	HELIO_11699	APOSC_12746
OG0000168	HELIO_07708	APOSC_27887
OG0000168	HELIO_00592	APOSC_08432, APOSC_07255
OG0000169	HELIO_04666	APOSC_17397, APOSC_21392, APOSC_22938, APOSC_28186, APOSC_24181
OG0000169	HELIO_04309, HELIO_11118, HELIO_04365, HELIO_12257	APOSC_09396
OG0000171	HELIO_09820	APOSC_07430, APOSC_07431
OG0000171	HELIO_01149	APOSC_09017
OG0000171	HELIO_03619	APOSC_01598
OG0000172	HELIO_11555	APOSC_02167
OG0000172	HELIO_09881	APOSC_03889
OG0000173	HELIO_09570, HELIO_09571	APOSC_10054, APOSC_10053, APOSC_10055
OG0000174	HELIO_09480, HELIO_04614, HELIO_10809	APOSC_21578, APOSC_07934, APOSC_01234, APOSC_10955, APOSC_03912, APOSC_03913
OG0000174	HELIO_01831	APOSC_08266
OG0000175	HELIO_01966	APOSC_11434
OG0000175	HELIO_02535, HELIO_08923	APOSC_18274, APOSC_04788, APOSC_04789, APOSC_01015, APOSC_18455
OG0000175	HELIO_05633	APOSC_27959, APOSC_10607
OG0000175	HELIO_11471	APOSC_02663, APOSC_15663, APOSC_16993, APOSC_02106, APOSC_04816
OG0000178	HELIO_00055	APOSC_17686
OG0000178	HELIO_05603, HELIO_11187, HELIO_09690, HELIO_09694, HELIO_07911, HELIO_06552	APOSC_16929, APOSC_27916, APOSC_20975, APOSC_13574, APOSC_18407
OG0000179	HELIO_05015	APOSC_21690, APOSC_12111, APOSC_21863, APOSC_17377, APOSC_21864
OG0000179	HELIO_04929	APOSC_01350
OG0000179	HELIO_05097	APOSC_01107
OG0000179	HELIO_08122	APOSC_01246
OG0000180	HELIO_01590, HELIO_01591	APOSC_27969
OG0000180	HELIO_10517	APOSC_02926
OG0000181	HELIO_03744	APOSC_01446, APOSC_07714
OG0000181	HELIO_11084, HELIO_06953	APOSC_21154, APOSC_23852
OG0000181	HELIO_10771	APOSC_04711
OG0000181	HELIO_03461, HELIO_03460	APOSC_19141
OG0000182	HELIO_01767	APOSC_17246
OG0000182	HELIO_06024	APOSC_07989
OG0000183	HELIO_03106, HELIO_07785	APOSC_14059, APOSC_14061, APOSC_14060
OG0000183	HELIO_12279	APOSC_02686
OG0000183	HELIO_02987	APOSC_08693
OG0000184	HELIO_06162	APOSC_06466
OG0000184	HELIO_04571	APOSC_13566
OG0000184	HELIO_04383	APOSC_16994, APOSC_24858, APOSC_05158
OG0000185	HELIO_02917	APOSC_05967, APOSC_05966
OG0000185	HELIO_08141	APOSC_15582
OG0000185	HELIO_12016	APOSC_05961
OG0000186	HELIO_05946	APOSC_24483
OG0000187	HELIO_05413	APOSC_11992
OG0000187	HELIO_00035	APOSC_07927, APOSC_11416, APOSC_14506, APOSC_19503, APOSC_08771
OG0000187	HELIO_07472	APOSC_07712
OG0000188	HELIO_10975	APOSC_13702
OG0000190	HELIO_05566	APOSC_12008, APOSC_12009
OG0000190	HELIO_07780	APOSC_06939, APOSC_07693
OG0000190	HELIO_00306	APOSC_18790
OG0000190	HELIO_06090	APOSC_00152
OG0000190	HELIO_11399	APOSC_16782
OG0000190	HELIO_02473	APOSC_18879
OG0000190	HELIO_08629	APOSC_02858
OG0000192	HELIO_08116	APOSC_25727
OG0000192	HELIO_04385	APOSC_10785
OG0000192	HELIO_03071	APOSC_23916, APOSC_23915
OG0000192	HELIO_03349	APOSC_18847, APOSC_26537
OG0000194	HELIO_04375, HELIO_03596, HELIO_05547, HELIO_11820	APOSC_08244, APOSC_28959, APOSC_12079, APOSC_02139, APOSC_23179, APOSC_16403, APOSC_17541
OG0000194	HELIO_06680	APOSC_23977
OG0000195	HELIO_05982	APOSC_18323
OG0000195	HELIO_02698, HELIO_03662, HELIO_03270, HELIO_05691, HELIO_11757, HELIO_06118	APOSC_07635, APOSC_25597, APOSC_05403, APOSC_26673, APOSC_09319, APOSC_28768
OG0000196	HELIO_02814	APOSC_08736, APOSC_07350, APOSC_17778, APOSC_00790, APOSC_16322, APOSC_09693
OG0000197	HELIO_06777	APOSC_13508
OG0000197	HELIO_03884	APOSC_01929
OG0000198	HELIO_05133	APOSC_03264
OG0000198	HELIO_04537	APOSC_26825, APOSC_13046, APOSC_26115, APOSC_26116, APOSC_24950
OG0000200	HELIO_07712, HELIO_04424	APOSC_22552
OG0000201	HELIO_03794	APOSC_29091, APOSC_29090
OG0000201	HELIO_07497	APOSC_24036
OG0000201	HELIO_09400	APOSC_29029
OG0000202	HELIO_09483, HELIO_08601	APOSC_27982, APOSC_06419
OG0000203	HELIO_11397	APOSC_26461
OG0000203	HELIO_01088	APOSC_04458, APOSC_04459
OG0000203	HELIO_02460	APOSC_05921, APOSC_26559
OG0000204	HELIO_05116	APOSC_15076
OG0000204	HELIO_05845	APOSC_25272, APOSC_13121, APOSC_25275, APOSC_25274, APOSC_25273
OG0000205	HELIO_00076	APOSC_28253
OG0000205	HELIO_00236	APOSC_06399, APOSC_24958
OG0000205	HELIO_00235	APOSC_19060
OG0000205	HELIO_07450	APOSC_17853
OG0000206	HELIO_05908	APOSC_08765
OG0000207	HELIO_04136	APOSC_21181
OG0000207	HELIO_08023	APOSC_21969, APOSC_12332
OG0000208	HELIO_08975	APOSC_28634
OG0000209	HELIO_06825	APOSC_27030
OG0000210	HELIO_02498	APOSC_18166
OG0000210	HELIO_11016	APOSC_09940
OG0000210	HELIO_10527	APOSC_26680
OG0000210	HELIO_08784	APOSC_01663
OG0000210	HELIO_03933	APOSC_27824
OG0000210	HELIO_12121	APOSC_11707
OG0000211	HELIO_11401	APOSC_20059
OG0000211	HELIO_09853	APOSC_12887
OG0000211	HELIO_00554	APOSC_15302
OG0000211	HELIO_11035	APOSC_11394, APOSC_11393
OG0000213	HELIO_04918	APOSC_18387, APOSC_22248, APOSC_22247, APOSC_10650, APOSC_10652, APOSC_10651, APOSC_06097, APOSC_15882, APOSC_03404
OG0000213	HELIO_01073	APOSC_28099, APOSC_28098
OG0000213	HELIO_04313	APOSC_08591
OG0000213	HELIO_04336	APOSC_26757, APOSC_20178, APOSC_20179, APOSC_05362, APOSC_09345
OG0000213	HELIO_06549	APOSC_20753
OG0000215	HELIO_05873, HELIO_05161	APOSC_21728, APOSC_28864, APOSC_28443, APOSC_20327, APOSC_20078, APOSC_21643, APOSC_28418, APOSC_16074, APOSC_04161, APOSC_17247
OG0000215	HELIO_08147, HELIO_09554	APOSC_05488, APOSC_12967, APOSC_18101
OG0000216	HELIO_08130, HELIO_07240	APOSC_20997, APOSC_20998
OG0000218	HELIO_12321	APOSC_07899
OG0000218	HELIO_05067	APOSC_06119, APOSC_06118
OG0000219	HELIO_04010	APOSC_25445
OG0000220	HELIO_04722	APOSC_23437
OG0000220	HELIO_04300	APOSC_13363
OG0000220	HELIO_10035, HELIO_12042	APOSC_13606, APOSC_11773
OG0000220	HELIO_05776	APOSC_08941
OG0000220	HELIO_08506	APOSC_26772, APOSC_26773
OG0000221	HELIO_06860	APOSC_16263
OG0000221	HELIO_10767	APOSC_14357, APOSC_14358, APOSC_14359
OG0000221	HELIO_06340	APOSC_15397
OG0000222	HELIO_04924	APOSC_17306, APOSC_24662, APOSC_18810, APOSC_29111
OG0000223	HELIO_08605	APOSC_25707, APOSC_25708
OG0000223	HELIO_07967	APOSC_16511, APOSC_16512
OG0000225	HELIO_03666, HELIO_05507	APOSC_17424, APOSC_17423, APOSC_28152
OG0000225	HELIO_12455	APOSC_13403
OG0000226	HELIO_05355, HELIO_07871	APOSC_23826
OG0000226	HELIO_09435	APOSC_10383
OG0000227	HELIO_02891	APOSC_28503
OG0000227	HELIO_06498	APOSC_05191, APOSC_01281
OG0000227	HELIO_04590	APOSC_13947
OG0000228	HELIO_05990	APOSC_19530, APOSC_19529
OG0000228	HELIO_00779, HELIO_04342, HELIO_01854, HELIO_01855, HELIO_01856	APOSC_24474
OG0000229	HELIO_12626	APOSC_25375, APOSC_24814, APOSC_12350, APOSC_16701, APOSC_14149, APOSC_22408, APOSC_21651
OG0000229	HELIO_08788	APOSC_15293, APOSC_09519
OG0000229	HELIO_08327	APOSC_02374
OG0000230	HELIO_01183	APOSC_01215, APOSC_01213
OG0000230	HELIO_01434	APOSC_06712
OG0000230	HELIO_10443	APOSC_26272, APOSC_14213, APOSC_14212, APOSC_08307
OG0000231	HELIO_05053	APOSC_19155, APOSC_10082, APOSC_10081, APOSC_18444, APOSC_12966
OG0000231	HELIO_00476	APOSC_06034
OG0000232	HELIO_10566	APOSC_14325
OG0000232	HELIO_05160	APOSC_24809
OG0000233	HELIO_05580	APOSC_20492, APOSC_20491, APOSC_08594, APOSC_20493
OG0000233	HELIO_03649	APOSC_17951, APOSC_12310
OG0000233	HELIO_09993	APOSC_03772
OG0000234	HELIO_06356	APOSC_09141, APOSC_09142
OG0000235	HELIO_06198	APOSC_09954
OG0000235	HELIO_01611, HELIO_06097	APOSC_05733
OG0000235	HELIO_07273	APOSC_17704, APOSC_05734, APOSC_09538
OG0000236	HELIO_10807	APOSC_18403
OG0000236	HELIO_03897, HELIO_07442	APOSC_01863, APOSC_01862
OG0000236	HELIO_10705	APOSC_20041
OG0000236	HELIO_05040	APOSC_22914
OG0000238	HELIO_10889	APOSC_11219
OG0000238	HELIO_06126	APOSC_02443, APOSC_14952, APOSC_02534
OG0000238	HELIO_04152	APOSC_12649
OG0000239	HELIO_09847	APOSC_21234
OG0000239	HELIO_06585	APOSC_24359, APOSC_24358
OG0000239	HELIO_09876	APOSC_04749, APOSC_04748, APOSC_04747
OG0000240	HELIO_07617	APOSC_07530
OG0000240	HELIO_07345, HELIO_10762	APOSC_14411, APOSC_06029
OG0000241	HELIO_06544	APOSC_03128, APOSC_01782
OG0000241	HELIO_09031	APOSC_26352
OG0000242	HELIO_08165	APOSC_16970, APOSC_16971
OG0000242	HELIO_01488	APOSC_24338
OG0000243	HELIO_11310	APOSC_27135, APOSC_11085
OG0000243	HELIO_12522, HELIO_04607	APOSC_24587, APOSC_25330, APOSC_07748, APOSC_24399, APOSC_19535, APOSC_23978
OG0000244	HELIO_03531, HELIO_03532	APOSC_19143
OG0000244	HELIO_02491	APOSC_10917
OG0000244	HELIO_05724	APOSC_19144
OG0000244	HELIO_12702	APOSC_27515
OG0000245	HELIO_09311	APOSC_24749
OG0000245	HELIO_12327	APOSC_24149
OG0000245	HELIO_04665	APOSC_20668
OG0000246	HELIO_12542	APOSC_00635, APOSC_17922
OG0000246	HELIO_06797, HELIO_02441	APOSC_11583
OG0000247	HELIO_06235	APOSC_24077
OG0000248	HELIO_03449	APOSC_15009
OG0000248	HELIO_00693, HELIO_05570	APOSC_21579, APOSC_22139, APOSC_26499, APOSC_26498
OG0000249	HELIO_11329, HELIO_11328	APOSC_27309, APOSC_27310, APOSC_27307
OG0000250	HELIO_03230	APOSC_27451
OG0000250	HELIO_09216	APOSC_09132
OG0000250	HELIO_02167	APOSC_03832
OG0000250	HELIO_12457	APOSC_25705
OG0000251	HELIO_12261	APOSC_14083
OG0000251	HELIO_06621	APOSC_15387
OG0000251	HELIO_00192	APOSC_00515
OG0000251	HELIO_05418	APOSC_07566
OG0000252	HELIO_04087	APOSC_05030, APOSC_02539, APOSC_17766
OG0000252	HELIO_10322	APOSC_24581
OG0000252	HELIO_01737	APOSC_03370, APOSC_03914
OG0000252	HELIO_04292	APOSC_02521
OG0000253	HELIO_03976, HELIO_06989	APOSC_04721, APOSC_04720, APOSC_02126
OG0000253	HELIO_05223	APOSC_17881
OG0000255	HELIO_09865	APOSC_21297, APOSC_00489, APOSC_18233, APOSC_18232, APOSC_19496
OG0000255	HELIO_11786	APOSC_00435
OG0000255	HELIO_04587, HELIO_06197, HELIO_12461, HELIO_12238, HELIO_00118	APOSC_25370, APOSC_25369, APOSC_04436
OG0000255	HELIO_05381, HELIO_00573	APOSC_05899
OG0000256	HELIO_11169	APOSC_10246
OG0000257	HELIO_10210	APOSC_04351
OG0000257	HELIO_02598	APOSC_11827, APOSC_11826
OG0000257	HELIO_08653	APOSC_18481
OG0000257	HELIO_08223	APOSC_02805
OG0000258	HELIO_01832	APOSC_06996
OG0000258	HELIO_07834	APOSC_15815
OG0000258	HELIO_11938	APOSC_03499, APOSC_03498
OG0000260	HELIO_02123	APOSC_19872
OG0000260	HELIO_12046	APOSC_16650
OG0000261	HELIO_10678	APOSC_25025
OG0000263	HELIO_11244	APOSC_24093, APOSC_12168, APOSC_25671, APOSC_21095
OG0000263	HELIO_09948	APOSC_17374
OG0000264	HELIO_00079, HELIO_05616	APOSC_11805, APOSC_01646
OG0000265	HELIO_10981	APOSC_09241
OG0000265	HELIO_02949	APOSC_08586
OG0000266	HELIO_03171	APOSC_17649
OG0000266	HELIO_07829	APOSC_00296, APOSC_29031, APOSC_19900
OG0000268	HELIO_09456	APOSC_04476, APOSC_04475
OG0000268	HELIO_00992	APOSC_12906
OG0000268	HELIO_11907	APOSC_11531
OG0000269	HELIO_04242	APOSC_18310, APOSC_18311, APOSC_17253
OG0000269	HELIO_00195	APOSC_14093
OG0000270	HELIO_08940	APOSC_03862
OG0000270	HELIO_06083	APOSC_23703
OG0000270	HELIO_11284	APOSC_07048
OG0000271	HELIO_09338	APOSC_22134
OG0000271	HELIO_09337, HELIO_12202	APOSC_20500, APOSC_20499, APOSC_09034
OG0000271	HELIO_10271	APOSC_17153, APOSC_17154
OG0000271	HELIO_11250	APOSC_00586
OG0000272	HELIO_06926	APOSC_08495, APOSC_11181, APOSC_11180
OG0000273	HELIO_05150	APOSC_08345
OG0000273	HELIO_03083	APOSC_20677
