Orthogroup	OWEFU	XENTR
OG0003885	OFUSG23663.1.p1	XENTR05759, XENTR02123
OG0003886	OFUSG04059.1.p1	XENTR01682
OG0003887	OFUSG17832.1.p1	XENTR11440
OG0003888	OFUSG00031.1.p1	XENTR15148
OG0003890	OFUSG25556.1.p1	XENTR06459, XENTR12480
OG0003892	OFUSG05645.1.p1	XENTR00762
OG0003893	OFUSG11743.1.p1	XENTR13880
OG0003894	OFUSG07444.1.p1	XENTR06779
OG0003896	OFUSG17816.1.p1, OFUSG17816.2.p1	XENTR17970, XENTR04800, XENTR16273
OG0003897	OFUSG17722.1.p1	XENTR09637
OG0003898	OFUSG14490.1.p1	XENTR00281
OG0003899	OFUSG03698.1.p1	XENTR07459
OG0003900	OFUSG11237.1.p1	XENTR06624
OG0003901	OFUSG13044.1.p1	XENTR10660, XENTR18510
OG0003903	OFUSG19115.1.p1	XENTR11558
OG0003904	OFUSG15953.1.p1	XENTR05314
OG0003906	OFUSG09780.1.p1	XENTR05038
OG0003907	OFUSG02408.1.p1	XENTR03299
OG0003909	OFUSG05066.1.p1	XENTR13589
OG0003910	OFUSG00367.1.p1	XENTR07945
OG0003911	OFUSG12915.1.p1	XENTR02501
OG0003912	OFUSG22772.1.p1	XENTR18566, XENTR04975, XENTR07778
OG0003913	OFUSG16854.1.p1, OFUSG16854.2.p1	XENTR15388
OG0003914	OFUSG03858.1.p1, OFUSG03858.2.p1	XENTR02686
OG0003915	OFUSG24695.1.p1	XENTR02712, XENTR00701
OG0003916	OFUSG20296.1.p1	XENTR04593, XENTR05144
OG0003917	OFUSG02661.1.p1, OFUSG02661.2.p1	XENTR00420, XENTR10594
OG0003918	OFUSG18006.1.p1	XENTR06731
OG0003919	OFUSG14973.1.p1	XENTR14692
OG0003920	OFUSG00473.1.p1	XENTR12856
OG0003921	OFUSG21463.2.p1, OFUSG21463.1.p1	XENTR04630
OG0003922	OFUSG24757.1.p1	XENTR08412
OG0003923	OFUSG04254.1.p1	XENTR04190
OG0003925	OFUSG16954.1.p1	XENTR05466
OG0003927	OFUSG24115.1.p1	XENTR06337, XENTR06338
OG0003928	OFUSG00021.1.p1	XENTR12557, XENTR12558
OG0003929	OFUSG20846.1.p1	XENTR03727
OG0003930	OFUSG01262.1.p1	XENTR10794
OG0003931	OFUSG10879.1.p1	XENTR10403
OG0003933	OFUSG18990.1.p1, OFUSG18990.2.p1, OFUSG17884.1.p1	XENTR11134, XENTR10793
OG0003934	OFUSG21104.1.p1	XENTR05679
OG0003935	OFUSG12376.1.p1	XENTR03877
OG0003936	OFUSG05427.1.p1	XENTR06644
OG0003937	OFUSG06517.1.p1	XENTR01997, XENTR01986
OG0003938	OFUSG01428.1.p1	XENTR15244
OG0003939	OFUSG23620.1.p1	XENTR04150
OG0003940	OFUSG06736.1.p1, OFUSG17406.1.p1	XENTR04461
OG0003941	OFUSG06614.1.p1	XENTR10808
OG0003942	OFUSG01619.1.p1	XENTR17940
OG0003944	OFUSG25022.1.p1	XENTR06236
OG0003945	OFUSG25387.2.p1, OFUSG25387.1.p1	XENTR18416
OG0003946	OFUSG05456.1.p1	XENTR08261, XENTR12173
OG0003947	OFUSG06825.1.p1	XENTR08870, XENTR02239
OG0003948	OFUSG19164.1.p1	XENTR01906
OG0003949	OFUSG01552.1.p1	XENTR02519
OG0003950	OFUSG00160.1.p1	XENTR10159
OG0003951	OFUSG18740.1.p1	XENTR02805
OG0003954	OFUSG21108.1.p1	XENTR15739, XENTR07597
OG0003955	OFUSG02744.1.p1	XENTR03281
OG0003956	OFUSG26537.2.p1, OFUSG26537.1.p1	XENTR00432
OG0003957	OFUSG15145.1.p1, OFUSG06261.1.p1, OFUSG12020.1.p1, OFUSG15146.1.p1, OFUSG05948.2.p1, OFUSG05948.1.p1	XENTR11174, XENTR13241
OG0003959	OFUSG08034.1.p1	XENTR14787, XENTR19068, XENTR16821
OG0003960	OFUSG01617.1.p1	XENTR02354, XENTR13704
OG0003961	OFUSG13571.1.p1	XENTR09360
OG0003962	OFUSG02999.1.p1	XENTR09257, XENTR00890, XENTR15298, XENTR13042
OG0003965	OFUSG13482.2.p1, OFUSG13482.1.p1	XENTR12041
OG0003966	OFUSG00814.1.p1	XENTR12845
OG0003967	OFUSG17824.1.p1	XENTR01385
OG0003968	OFUSG19570.1.p1	XENTR09674
OG0003969	OFUSG11226.1.p1	XENTR09036
OG0003970	OFUSG14929.1.p1	XENTR06325
OG0003971	OFUSG09521.1.p1	XENTR16415
OG0003972	OFUSG05144.1.p1	XENTR02960
OG0003973	OFUSG11220.1.p1	XENTR02390, XENTR13883
OG0003974	OFUSG00134.1.p1	XENTR07421, XENTR05432
OG0003978	OFUSG18906.1.p1	XENTR01603, XENTR13382, XENTR01941
OG0003980	OFUSG25900.1.p1	XENTR16662, XENTR18634, XENTR16902, XENTR16903
OG0003981	OFUSG09908.1.p1, OFUSG09909.1.p1, OFUSG24833.1.p1, OFUSG09911.1.p1	XENTR10622, XENTR18919, XENTR15688, XENTR07637
OG0003997	OFUSG02634.3.p1, OFUSG02634.4.p1, OFUSG02634.1.p1, OFUSG02634.2.p1	XENTR03284
OG0003998	OFUSG22075.1.p1	XENTR13053
OG0003999	OFUSG13249.1.p1, OFUSG26421.1.p1	XENTR13639
OG0004000	OFUSG16319.1.p1, OFUSG16318.1.p1	XENTR16850
OG0004002	OFUSG26830.1.p1	XENTR07505
OG0004004	OFUSG25436.1.p1	XENTR09365, XENTR00508
OG0004005	OFUSG08227.1.p1	XENTR08022
OG0004007	OFUSG13400.1.p1	XENTR00335, XENTR12145
OG0004009	OFUSG18112.1.p1	XENTR12738, XENTR07565
OG0004010	OFUSG13189.1.p1	XENTR15365
OG0004011	OFUSG10690.1.p1	XENTR09432, XENTR02695
OG0004012	OFUSG05810.1.p1	XENTR08974
OG0004014	OFUSG16971.1.p1	XENTR16545
OG0004015	OFUSG23645.1.p1, OFUSG23645.2.p1	XENTR07793
OG0004016	OFUSG09938.1.p1	XENTR08559
OG0004017	OFUSG22331.1.p1	XENTR14676
OG0004018	OFUSG05631.2.p1, OFUSG05631.1.p1	XENTR14620
OG0004019	OFUSG25454.1.p1	XENTR14133
OG0004020	OFUSG13879.1.p1	XENTR03214, XENTR18787
OG0004021	OFUSG15028.1.p1	XENTR01515
OG0004022	OFUSG16401.2.p1, OFUSG16401.1.p1	XENTR07692
OG0004024	OFUSG24239.1.p1	XENTR10419
OG0004025	OFUSG11341.1.p1	XENTR15063
OG0004027	OFUSG16592.1.p1	XENTR05193, XENTR01694
OG0004028	OFUSG11042.2.p1, OFUSG11042.1.p1	XENTR07292
OG0004029	OFUSG16671.1.p1, OFUSG16671.2.p1	XENTR14070
OG0004030	OFUSG18316.1.p1	XENTR01775
OG0004031	OFUSG21709.1.p1	XENTR02095
OG0004032	OFUSG24694.1.p1	XENTR14175, XENTR14174, XENTR10565
OG0004033	OFUSG12090.1.p1	XENTR07511
OG0004035	OFUSG04760.1.p1	XENTR18213, XENTR18419
OG0004036	OFUSG01682.1.p1	XENTR00661
OG0004037	OFUSG14252.1.p1, OFUSG14252.2.p1	XENTR08593
OG0004038	OFUSG23417.1.p1	XENTR14795
OG0004039	OFUSG01899.1.p1	XENTR14249, XENTR17899
OG0004041	OFUSG11618.1.p1	XENTR00599
OG0004042	OFUSG09669.1.p1	XENTR16635
OG0004043	OFUSG01859.1.p1	XENTR06092
OG0004044	OFUSG00446.1.p1	XENTR01872
OG0004045	OFUSG19170.5.p1, OFUSG19170.1.p1, OFUSG19170.4.p1, OFUSG19170.2.p1, OFUSG19170.3.p1	XENTR13376
OG0004046	OFUSG06348.1.p1	XENTR13914
OG0004047	OFUSG18610.1.p1	XENTR09809
OG0004048	OFUSG19554.1.p1	XENTR08968, XENTR08876
OG0004050	OFUSG06161.1.p1	XENTR01327, XENTR01326
OG0004051	OFUSG26463.1.p1	XENTR17604, XENTR07177
OG0004052	OFUSG15852.1.p1, OFUSG15852.2.p1, OFUSG15852.3.p1, OFUSG15852.4.p1	XENTR14748
OG0004053	OFUSG09713.1.p1	XENTR05712, XENTR12155
OG0004054	OFUSG25074.1.p1	XENTR03843, XENTR02105
OG0004055	OFUSG00658.3.p1, OFUSG00658.2.p1, OFUSG00658.1.p1, OFUSG00658.4.p1	XENTR07492, XENTR07490, XENTR07491
OG0004056	OFUSG04179.1.p1, OFUSG04179.2.p1	XENTR16767
OG0004057	OFUSG00824.1.p1	XENTR00723
OG0004058	OFUSG09035.2.p1, OFUSG09035.1.p1	XENTR15687
OG0004059	OFUSG25150.1.p1	XENTR02089
OG0004060	OFUSG16459.1.p1	XENTR10032
OG0004061	OFUSG13064.1.p1	XENTR00001
OG0004062	OFUSG05949.1.p1, OFUSG06583.1.p1	XENTR18647, XENTR08862, XENTR10337
OG0004064	OFUSG24453.1.p1, OFUSG24453.2.p1	XENTR04196
OG0004065	OFUSG16929.1.p1	XENTR13020
OG0004066	OFUSG07959.1.p1	XENTR12212
OG0004067	OFUSG11070.1.p1	XENTR14385
OG0004068	OFUSG00723.1.p1	XENTR08780
OG0004069	OFUSG24301.1.p1	XENTR09185
OG0004070	OFUSG10593.1.p1	XENTR11830
OG0004071	OFUSG25471.1.p1	XENTR01305, XENTR15592, XENTR09667, XENTR09668
OG0004072	OFUSG16756.1.p1	XENTR02752
OG0004073	OFUSG00778.1.p1	XENTR11511, XENTR02540
OG0004075	OFUSG10667.1.p1	XENTR00982
OG0004076	OFUSG17470.1.p1, OFUSG17470.2.p1	XENTR13769
OG0004079	OFUSG02739.1.p1	XENTR01034
OG0004080	OFUSG04397.1.p1	XENTR04210, XENTR17702
OG0004081	OFUSG14219.1.p1	XENTR09630, XENTR16082
OG0004082	OFUSG16877.1.p1	XENTR03276
OG0004083	OFUSG12099.1.p1	XENTR09602
OG0004084	OFUSG13172.1.p1	XENTR03635
OG0004085	OFUSG24648.1.p1	XENTR02748
OG0004086	OFUSG25026.2.p1, OFUSG25026.1.p1	XENTR00590
OG0004087	OFUSG26281.1.p1, OFUSG26281.2.p1, OFUSG26281.3.p1	XENTR08763
OG0004088	OFUSG13315.1.p1	XENTR12362, XENTR11015
OG0004089	OFUSG26253.5.p1, OFUSG26253.1.p1, OFUSG26253.3.p1, OFUSG26253.2.p1, OFUSG26253.4.p1, OFUSG09130.1.p1	XENTR15591
OG0004090	OFUSG16668.1.p1	XENTR05223
OG0004091	OFUSG17304.1.p1	XENTR04711
OG0004092	OFUSG16191.1.p1	XENTR15001, XENTR15101
OG0004093	OFUSG06669.1.p1	XENTR15684
OG0004094	OFUSG07270.1.p1	XENTR14516
OG0004095	OFUSG07584.1.p1	XENTR04765
OG0004096	OFUSG25572.1.p1	XENTR04695
OG0004098	OFUSG21100.1.p1	XENTR09195, XENTR00362
OG0004099	OFUSG10944.1.p1	XENTR07018, XENTR03906
OG0004100	OFUSG19371.2.p1, OFUSG19371.1.p1	XENTR15549, XENTR15547
OG0004101	OFUSG04654.2.p1, OFUSG04654.1.p1, OFUSG04654.3.p1	XENTR13964
OG0004102	OFUSG19005.1.p1	XENTR02021
OG0004104	OFUSG24702.1.p1	XENTR08622
OG0004105	OFUSG23643.2.p1, OFUSG23643.1.p1	XENTR00235
OG0004106	OFUSG26433.1.p1	XENTR04092
OG0004107	OFUSG08885.1.p1	XENTR09700
OG0004108	OFUSG21004.1.p1	XENTR07571
OG0004110	OFUSG08891.1.p1	XENTR18262
OG0004111	OFUSG13311.1.p1	XENTR05171, XENTR05170, XENTR05169, XENTR05168
OG0004112	OFUSG09769.1.p1	XENTR18035
OG0004113	OFUSG18704.1.p1	XENTR11125
OG0004114	OFUSG21821.1.p1	XENTR11643
OG0004115	OFUSG12847.1.p1	XENTR10408
OG0004116	OFUSG09323.1.p1	XENTR06030
OG0004117	OFUSG25444.1.p1	XENTR06588
OG0004119	OFUSG20234.1.p1	XENTR07270
OG0004120	OFUSG10176.1.p1, OFUSG10176.2.p1	XENTR09438
OG0004121	OFUSG13719.1.p1	XENTR08429
OG0004123	OFUSG21171.1.p1, OFUSG21171.2.p1	XENTR18443, XENTR02606
OG0004124	OFUSG17737.1.p1	XENTR02997, XENTR06594
OG0004125	OFUSG04663.1.p1	XENTR09786
OG0004126	OFUSG19824.1.p1	XENTR02624, XENTR17192
OG0004128	OFUSG05290.1.p1	XENTR07972
OG0004128	OFUSG11678.1.p1	XENTR04126
OG0004129	OFUSG05882.1.p1	XENTR05980
OG0004131	OFUSG23809.1.p1, OFUSG23809.2.p1	XENTR00865
OG0004132	OFUSG20258.1.p1	XENTR08207
OG0004133	OFUSG14516.1.p1	XENTR08580, XENTR08835
OG0004134	OFUSG06800.1.p1	XENTR10228
OG0004135	OFUSG18236.1.p1	XENTR14499
OG0004136	OFUSG26327.1.p1	XENTR14548
OG0004137	OFUSG20131.2.p1, OFUSG20131.1.p1	XENTR05727
OG0004138	OFUSG00273.1.p1	XENTR03975
OG0004139	OFUSG21376.2.p1, OFUSG21376.1.p1, OFUSG21378.1.p1	XENTR09190, XENTR12366, XENTR15382
OG0004140	OFUSG00701.1.p1	XENTR05945
OG0004142	OFUSG19191.1.p1	XENTR15552
OG0004143	OFUSG09777.1.p1, OFUSG09777.2.p1	XENTR14330
OG0004144	OFUSG24310.1.p1	XENTR10488, XENTR16335
OG0004145	OFUSG25041.1.p1	XENTR06685
OG0004146	OFUSG22678.1.p1	XENTR10320
OG0004147	OFUSG21150.1.p1	XENTR18396
OG0004148	OFUSG24269.1.p1	XENTR06933
OG0004149	OFUSG24993.1.p1	XENTR10834
OG0004150	OFUSG04655.1.p1	XENTR03403
OG0004151	OFUSG20857.1.p1	XENTR00487
OG0004153	OFUSG10672.1.p1	XENTR02143
OG0004154	OFUSG17126.2.p1, OFUSG17126.1.p1	XENTR06055
OG0004155	OFUSG02458.1.p1, OFUSG04339.1.p1, OFUSG19790.2.p1, OFUSG19790.1.p1, OFUSG09477.2.p1, OFUSG09477.1.p1	XENTR16141
OG0004156	OFUSG05939.1.p1	XENTR00751, XENTR10996
OG0004157	OFUSG19454.1.p1	XENTR18358
OG0004158	OFUSG04504.1.p1	XENTR18490
OG0004160	OFUSG23353.1.p1	XENTR00315
OG0004161	OFUSG13701.3.p1, OFUSG13701.1.p1, OFUSG13701.4.p1, OFUSG13701.2.p1	XENTR09910
OG0004164	OFUSG17859.1.p1	XENTR07551, XENTR07533
OG0004166	OFUSG05575.1.p1	XENTR02693
OG0004167	OFUSG11703.1.p1	XENTR11620
OG0004168	OFUSG15102.1.p1	XENTR07704
OG0004169	OFUSG10640.1.p1	XENTR16574
OG0004170	OFUSG08006.1.p1	XENTR12679
OG0004171	OFUSG07032.1.p1, OFUSG07032.2.p1	XENTR11673
OG0004175	OFUSG17098.1.p1	XENTR11021
OG0004176	OFUSG02603.1.p1	XENTR01051
OG0004178	OFUSG19368.1.p1	XENTR17208
OG0004179	OFUSG11027.2.p1, OFUSG11027.1.p1	XENTR12520, XENTR09133
OG0004180	OFUSG16755.1.p1	XENTR17753, XENTR17078
OG0004181	OFUSG03257.1.p1	XENTR05491
OG0004182	OFUSG01146.2.p1, OFUSG01146.1.p1	XENTR11405
OG0004183	OFUSG25418.1.p1	XENTR10310
OG0004184	OFUSG12556.1.p1	XENTR07501
OG0004186	OFUSG11737.1.p1	XENTR14918, XENTR07489
OG0004187	OFUSG20862.1.p1	XENTR07777, XENTR12420, XENTR19105
OG0004188	OFUSG25107.1.p1	XENTR01635, XENTR09043
OG0004189	OFUSG24213.1.p1	XENTR04045, XENTR00785
OG0004190	OFUSG09999.1.p1	XENTR07315
OG0004197	OFUSG24264.1.p1	XENTR07183, XENTR03350
OG0004198	OFUSG15844.1.p1	XENTR05295
OG0004214	OFUSG13516.1.p1	XENTR02140
OG0004215	OFUSG15336.1.p1	XENTR11110
OG0004216	OFUSG23107.1.p1	XENTR16489
OG0004217	OFUSG02696.2.p1, OFUSG02696.1.p1	XENTR12749
OG0004219	OFUSG04405.1.p1	XENTR05410
OG0004220	OFUSG19674.1.p1, OFUSG19674.2.p1	XENTR19132
OG0004222	OFUSG11203.3.p1, OFUSG11203.5.p1, OFUSG11203.2.p1, OFUSG11203.1.p1, OFUSG11203.4.p1	XENTR03863
OG0004223	OFUSG17090.1.p1, OFUSG17090.2.p1	XENTR11343
OG0004225	OFUSG20907.1.p1	XENTR05236, XENTR01889
OG0004226	OFUSG15931.1.p1	XENTR12961
OG0004227	OFUSG13655.1.p1	XENTR09239
OG0004228	OFUSG23701.1.p1	XENTR12759, XENTR03636
OG0004229	OFUSG18108.1.p1	XENTR09293
OG0004230	OFUSG08871.1.p1	XENTR06029, XENTR18693
OG0004231	OFUSG09197.1.p1	XENTR07588
OG0004232	OFUSG19109.1.p1	XENTR14755
OG0004234	OFUSG13238.1.p1, OFUSG13233.1.p1	XENTR06240
OG0004235	OFUSG17809.1.p1	XENTR07323
OG0004236	OFUSG12590.1.p1	XENTR09087
OG0004237	OFUSG02738.1.p1	XENTR03566
OG0004239	OFUSG26088.2.p1, OFUSG26088.3.p1, OFUSG26088.1.p1	XENTR02464
OG0004241	OFUSG14483.1.p1	XENTR07243
OG0004242	OFUSG19649.1.p1	XENTR10644
OG0004243	OFUSG16169.1.p1, OFUSG16169.3.p1, OFUSG16169.2.p1	XENTR02756
OG0004245	OFUSG19143.1.p1, OFUSG19143.2.p1	XENTR13102
OG0004246	OFUSG26279.1.p1	XENTR10841
OG0004247	OFUSG08927.1.p1	XENTR05707
OG0004248	OFUSG13174.1.p1	XENTR02442
OG0004249	OFUSG02524.1.p1	XENTR14714
OG0004250	OFUSG12266.1.p1	XENTR13434
OG0004251	OFUSG22911.1.p1	XENTR04013
OG0004252	OFUSG24821.1.p1	XENTR01265
OG0004253	OFUSG22279.1.p1, OFUSG22279.2.p1	XENTR14684, XENTR07125
OG0004254	OFUSG10303.1.p1	XENTR02285
OG0004255	OFUSG21308.1.p1	XENTR08386
OG0004257	OFUSG22307.1.p1	XENTR00860
OG0004258	OFUSG03080.1.p1	XENTR15149
OG0004259	OFUSG20013.1.p1	XENTR05280
OG0004260	OFUSG04270.1.p1	XENTR08524
OG0004261	OFUSG20642.1.p1	XENTR17138
OG0004262	OFUSG12557.1.p1	XENTR03026
OG0004263	OFUSG04157.2.p1, OFUSG04157.1.p1	XENTR18355
OG0004264	OFUSG10442.1.p1	XENTR11427, XENTR02228
OG0004265	OFUSG22437.1.p1	XENTR01292
OG0004266	OFUSG22098.1.p1	XENTR13919
OG0004267	OFUSG00346.1.p1	XENTR05430
OG0004268	OFUSG20277.1.p1	XENTR16315
OG0004269	OFUSG06518.1.p1	XENTR08648
OG0004270	OFUSG09567.1.p1	XENTR15859
OG0004271	OFUSG19458.1.p1	XENTR02370
OG0004272	OFUSG19656.1.p1	XENTR04240
OG0004273	OFUSG10132.2.p1, OFUSG10132.1.p1	XENTR07324
OG0004274	OFUSG12672.1.p1	XENTR00473, XENTR15777
OG0004275	OFUSG26487.1.p1, OFUSG07573.1.p1, OFUSG07573.2.p1	XENTR02366, XENTR11914
OG0004276	OFUSG20440.1.p1, OFUSG20440.2.p1	XENTR15736
OG0004277	OFUSG00740.1.p1	XENTR14387
OG0004278	OFUSG19618.1.p1	XENTR18016, XENTR18015
OG0004279	OFUSG26158.2.p1, OFUSG26158.1.p1	XENTR14989
OG0004280	OFUSG08248.1.p1	XENTR10748
OG0004281	OFUSG09512.2.p1, OFUSG09512.1.p1	XENTR18517, XENTR18518
OG0004282	OFUSG23553.1.p1	XENTR04076
OG0004283	OFUSG02236.1.p1	XENTR03463
OG0004284	OFUSG19168.1.p1, OFUSG19166.1.p1	XENTR12171, XENTR15187
OG0004285	OFUSG06639.1.p1, OFUSG06639.2.p1	XENTR08748
OG0004286	OFUSG08115.1.p1	XENTR03668
OG0004287	OFUSG12510.1.p1	XENTR14573, XENTR10948
OG0004288	OFUSG23204.1.p1	XENTR13701
OG0004289	OFUSG11522.1.p1	XENTR09034
OG0004290	OFUSG20422.1.p1	XENTR09552, XENTR12944
OG0004291	OFUSG11291.1.p1	XENTR07498
OG0004292	OFUSG12754.1.p1	XENTR16091
OG0004295	OFUSG13465.2.p1, OFUSG13465.1.p1	XENTR10638
OG0004296	OFUSG10157.1.p1	XENTR04332
OG0004297	OFUSG26602.2.p1, OFUSG26602.1.p1	XENTR11758
OG0004298	OFUSG09630.1.p1	XENTR15631, XENTR15632
OG0004299	OFUSG03171.1.p1	XENTR16510
OG0004300	OFUSG06251.1.p1	XENTR04840
OG0004301	OFUSG15532.1.p1	XENTR16663
OG0004302	OFUSG14824.1.p1	XENTR16178
OG0004303	OFUSG14746.1.p1	XENTR15590
OG0004304	OFUSG19501.1.p1	XENTR00786
OG0004305	OFUSG21306.1.p1	XENTR13288
OG0004306	OFUSG26453.1.p1	XENTR02165, XENTR02164
OG0004307	OFUSG10009.1.p1	XENTR09783
OG0004308	OFUSG00660.1.p1	XENTR00676
OG0004309	OFUSG10951.1.p1	XENTR16255, XENTR16256
OG0004310	OFUSG24234.1.p1	XENTR08109
OG0004311	OFUSG24363.1.p1, OFUSG09545.1.p1	XENTR08099, XENTR13869
OG0004312	OFUSG20320.1.p1	XENTR06276
OG0004314	OFUSG07970.1.p1	XENTR03952, XENTR14943
OG0004315	OFUSG19262.1.p1	XENTR10505
OG0004316	OFUSG25561.1.p1	XENTR00291
OG0004317	OFUSG15608.1.p1	XENTR06347
OG0004318	OFUSG10081.1.p1	XENTR13838
OG0004319	OFUSG01252.1.p1	XENTR12729, XENTR16401
OG0004321	OFUSG09959.1.p1, OFUSG09959.3.p1, OFUSG09959.2.p1	XENTR09288
OG0004322	OFUSG21097.1.p1	XENTR02157
OG0004324	OFUSG23537.1.p1	XENTR13333
OG0004325	OFUSG18623.1.p1	XENTR01927
OG0004326	OFUSG17446.1.p1	XENTR13113, XENTR13114
OG0004327	OFUSG03372.1.p1	XENTR14732
OG0004328	OFUSG21216.1.p1	XENTR02447
OG0004330	OFUSG21944.1.p1, OFUSG21944.2.p1	XENTR09044
OG0004331	OFUSG12334.1.p1	XENTR06669
OG0004332	OFUSG09843.1.p1, OFUSG09842.3.p1, OFUSG09842.2.p1, OFUSG09842.1.p1	XENTR06028
OG0004333	OFUSG13517.2.p1, OFUSG13517.1.p1	XENTR05026
OG0004335	OFUSG03846.1.p1	XENTR13834
OG0004337	OFUSG19298.1.p1	XENTR18995
OG0004338	OFUSG03491.1.p1	XENTR09719
OG0004342	OFUSG03471.1.p1	XENTR01054
OG0004343	OFUSG18774.1.p1	XENTR02018
OG0004344	OFUSG12551.1.p1	XENTR10220
OG0004345	OFUSG26912.1.p1, OFUSG22749.1.p1	XENTR06180
OG0004346	OFUSG03046.1.p1, OFUSG05680.1.p1	XENTR00433
OG0004347	OFUSG15122.1.p1	XENTR07124
OG0004348	OFUSG01419.1.p1	XENTR02314
OG0004349	OFUSG06694.1.p1	XENTR02391
OG0004350	OFUSG00516.1.p1	XENTR03571
OG0004351	OFUSG16980.1.p1	XENTR16067
OG0004352	OFUSG12778.1.p1	XENTR09638
OG0004353	OFUSG21237.1.p1	XENTR16070
OG0004354	OFUSG09569.1.p1	XENTR04545
OG0004355	OFUSG13727.1.p1	XENTR07976, XENTR10102
OG0004356	OFUSG07938.1.p1	XENTR06247
OG0004357	OFUSG17647.1.p1	XENTR08914, XENTR01920
OG0004358	OFUSG05940.1.p1	XENTR11117
OG0004359	OFUSG19521.1.p1	XENTR06807
OG0004360	OFUSG16040.1.p1	XENTR12875
OG0004361	OFUSG08301.1.p1	XENTR01312
OG0004362	OFUSG26828.1.p1	XENTR12262, XENTR01742
OG0004364	OFUSG12581.1.p1	XENTR11370
OG0004365	OFUSG04532.1.p1	XENTR12130
OG0004366	OFUSG20392.1.p1, OFUSG20392.2.p1	XENTR00500
OG0004367	OFUSG11817.1.p1	XENTR18829, XENTR18999
OG0004368	OFUSG07493.1.p1	XENTR03944, XENTR15526
OG0004369	OFUSG08176.1.p1	XENTR11040
OG0004370	OFUSG09597.1.p1	XENTR15518
OG0004371	OFUSG17117.2.p1, OFUSG17117.1.p1, OFUSG17117.3.p1	XENTR18083
OG0004373	OFUSG21375.1.p1	XENTR00323
OG0004374	OFUSG23996.1.p1	XENTR16529
OG0004375	OFUSG12091.1.p1	XENTR08120
OG0004376	OFUSG15296.1.p1	XENTR07129, XENTR04540
OG0004377	OFUSG04513.1.p1	XENTR06554
OG0004378	OFUSG15382.1.p1	XENTR04941
OG0004379	OFUSG08124.1.p1	XENTR12677
OG0004380	OFUSG07867.1.p1	XENTR19120
OG0004381	OFUSG20032.1.p1	XENTR18220
OG0004382	OFUSG21856.1.p1	XENTR05834
OG0004383	OFUSG11903.1.p1	XENTR10950, XENTR10949
OG0004384	OFUSG12014.1.p1	XENTR05103
OG0004385	OFUSG25604.1.p1	XENTR07729
OG0004386	OFUSG04530.1.p1	XENTR04532
OG0004388	OFUSG15853.1.p1	XENTR07992
OG0004389	OFUSG17299.1.p1	XENTR00308
OG0004390	OFUSG26694.1.p1	XENTR09925
OG0004391	OFUSG18030.1.p1	XENTR05650, XENTR04998
OG0004392	OFUSG17805.1.p1	XENTR08920
OG0004393	OFUSG19024.1.p1	XENTR08850
OG0004394	OFUSG03035.2.p1, OFUSG03035.1.p1	XENTR14178
OG0004395	OFUSG06695.1.p1	XENTR10110
OG0004396	OFUSG21440.1.p1	XENTR16480
OG0004397	OFUSG20729.1.p1	XENTR07268, XENTR15098
OG0004398	OFUSG15408.2.p1, OFUSG15408.1.p1, OFUSG15408.3.p1	XENTR01613
OG0004399	OFUSG18895.1.p1, OFUSG18895.2.p1	XENTR02783, XENTR01338
OG0004400	OFUSG13116.1.p1	XENTR04523, XENTR04524
OG0004401	OFUSG17102.1.p1	XENTR00790
OG0004403	OFUSG16597.1.p1	XENTR12123
OG0004404	OFUSG13040.1.p1	XENTR05022
OG0004405	OFUSG10510.1.p1	XENTR01271
OG0004406	OFUSG11750.1.p1	XENTR12792, XENTR06682
OG0004407	OFUSG21556.1.p1, OFUSG21556.2.p1, OFUSG21556.3.p1	XENTR11714
OG0004408	OFUSG24615.1.p1	XENTR14283
OG0004409	OFUSG19201.1.p1	XENTR11912, XENTR02365
OG0004413	OFUSG19215.1.p1	XENTR04845
OG0004414	OFUSG17204.1.p1	XENTR10946
OG0004415	OFUSG04373.1.p1, OFUSG04373.2.p1	XENTR10485
OG0004417	OFUSG21036.1.p1	XENTR00369
OG0004418	OFUSG21318.1.p1, OFUSG08241.1.p1	XENTR03415
OG0004419	OFUSG06760.1.p1	XENTR01954
OG0004420	OFUSG10004.1.p1	XENTR16061, XENTR04098, XENTR04405
OG0004421	OFUSG09765.1.p1	XENTR07029
OG0004422	OFUSG08631.1.p1	XENTR11234, XENTR05843
OG0004423	OFUSG12675.1.p1	XENTR08365
OG0004424	OFUSG18745.1.p1	XENTR11298
OG0004425	OFUSG04544.1.p1	XENTR17641, XENTR12250
OG0004426	OFUSG14933.1.p1	XENTR09040
OG0004427	OFUSG23963.1.p1, OFUSG24556.1.p1, OFUSG09349.1.p1, OFUSG09349.2.p1, OFUSG13533.1.p1	XENTR00494, XENTR14360
OG0004460	OFUSG04747.1.p1	XENTR13298
OG0004461	OFUSG07105.1.p1	XENTR17329, XENTR02533
OG0004462	OFUSG14517.1.p1	XENTR02713
OG0004463	OFUSG22280.1.p1, OFUSG22281.1.p1, OFUSG22282.1.p1	XENTR04529, XENTR14681
OG0004465	OFUSG21289.1.p1	XENTR03018
OG0004467	OFUSG24126.1.p1	XENTR10318, XENTR06318
OG0004468	OFUSG15364.1.p1	XENTR14274
OG0004471	OFUSG12708.2.p1, OFUSG12708.1.p1	XENTR00144
OG0004472	OFUSG19542.1.p1	XENTR00749, XENTR00750
