Orthogroup	OWEFU	APOSJ_ok
OG0002984	OFUSG04262.1.p1	APOSJ_52711, APOSJ_16918, APOSJ_59203, APOSJ_59201, APOSJ_59200, APOSJ_52710, APOSJ_16920, APOSJ_59202, APOSJ_28882, APOSJ_39912, APOSJ_16917, APOSJ_52712, APOSJ_46219, APOSJ_52709, APOSJ_28886, APOSJ_16919
OG0002985	OFUSG03673.2.p1, OFUSG03673.1.p1	APOSJ_18108, APOSJ_18105, APOSJ_48529, APOSJ_18109, APOSJ_18107, APOSJ_18106
OG0002986	OFUSG05495.2.p1, OFUSG05495.1.p1	APOSJ_15496, APOSJ_15495
OG0002987	OFUSG18861.2.p1, OFUSG18861.1.p1	APOSJ_41363
OG0002988	OFUSG04569.2.p1, OFUSG04569.1.p1	APOSJ_07996, APOSJ_08001, APOSJ_07997, APOSJ_07995
OG0002989	OFUSG10225.1.p1	APOSJ_10436
OG0002989	OFUSG10836.1.p1, OFUSG21255.1.p1, OFUSG05462.1.p1, OFUSG10292.1.p1, OFUSG10292.2.p1	APOSJ_04210, APOSJ_58686
OG0002990	OFUSG06081.2.p1, OFUSG06081.1.p1	APOSJ_41926, APOSJ_41927
OG0002991	OFUSG11187.1.p1, OFUSG11187.2.p1	APOSJ_05218
OG0002992	OFUSG12615.1.p1	APOSJ_16883
OG0002994	OFUSG04802.1.p1, OFUSG04806.1.p1	APOSJ_09954, APOSJ_47149, APOSJ_23648
OG0002995	OFUSG25101.2.p1, OFUSG25101.1.p1	APOSJ_23130
OG0002996	OFUSG06256.1.p1	APOSJ_47942, APOSJ_47943, APOSJ_47941, APOSJ_47944, APOSJ_19884, APOSJ_47945, APOSJ_47946
OG0002997	OFUSG23413.1.p1	APOSJ_58621
OG0002998	OFUSG14182.1.p1	APOSJ_24675, APOSJ_24674
OG0003000	OFUSG20510.1.p1, OFUSG05401.1.p1, OFUSG04050.2.p1, OFUSG04050.1.p1, OFUSG04051.1.p1	APOSJ_46995, APOSJ_27257, APOSJ_39887
OG0003001	OFUSG15796.1.p1	APOSJ_21263
OG0003002	OFUSG16733.1.p1	APOSJ_37421, APOSJ_26772
OG0003003	OFUSG17638.1.p1, OFUSG17638.2.p1	APOSJ_02299, APOSJ_02300, APOSJ_13906
OG0003004	OFUSG11480.1.p1	APOSJ_36401, APOSJ_36403, APOSJ_36404
OG0003005	OFUSG11245.1.p1	APOSJ_08591, APOSJ_22078, APOSJ_56538, APOSJ_22076
OG0003006	OFUSG17958.1.p1	APOSJ_48218, APOSJ_48216, APOSJ_48215, APOSJ_48217
OG0003008	OFUSG25480.1.p1, OFUSG25480.2.p1	APOSJ_46376
OG0003010	OFUSG00054.1.p1	APOSJ_52409, APOSJ_52410
OG0003011	OFUSG02280.1.p1, OFUSG02280.2.p1	APOSJ_43587
OG0003012	OFUSG06422.1.p1	APOSJ_17930, APOSJ_17929
OG0003013	OFUSG03957.1.p1, OFUSG03957.2.p1, OFUSG24391.1.p1	APOSJ_07123, APOSJ_07124, APOSJ_55779
OG0003014	OFUSG15945.1.p1	APOSJ_06510, APOSJ_06511, APOSJ_06508, APOSJ_30699, APOSJ_20310, APOSJ_20309
OG0003016	OFUSG03152.1.p1	APOSJ_16130, APOSJ_54698
OG0003018	OFUSG03127.1.p1	APOSJ_38423, APOSJ_16519, APOSJ_38426, APOSJ_16518, APOSJ_53246, APOSJ_19550, APOSJ_05374, APOSJ_16520, APOSJ_16514, APOSJ_00869, APOSJ_05375, APOSJ_16521
OG0003019	OFUSG17110.1.p1	APOSJ_24408, APOSJ_24407
OG0003019	OFUSG22087.3.p1, OFUSG22087.1.p1	APOSJ_27921, APOSJ_36468
OG0003020	OFUSG05105.1.p1	APOSJ_53224, APOSJ_53221, APOSJ_53222, APOSJ_53226
OG0003020	OFUSG23454.1.p1	APOSJ_48872, APOSJ_48874, APOSJ_36674
OG0003021	OFUSG12843.1.p1	APOSJ_48823, APOSJ_48822, APOSJ_48825, APOSJ_09832
OG0003022	OFUSG14229.1.p1	APOSJ_49552, APOSJ_49553
OG0003024	OFUSG12479.1.p1	APOSJ_04367, APOSJ_54344, APOSJ_28757, APOSJ_51861, APOSJ_54346, APOSJ_28758, APOSJ_54345, APOSJ_28921, APOSJ_28920
OG0003025	OFUSG17289.1.p1	APOSJ_19466, APOSJ_34959
OG0003026	OFUSG08234.1.p1	APOSJ_14693, APOSJ_11899, APOSJ_11900, APOSJ_14691, APOSJ_09657, APOSJ_14692, APOSJ_11901
OG0003027	OFUSG21402.1.p1	APOSJ_45013, APOSJ_45012
OG0003028	OFUSG13558.1.p1	APOSJ_16632, APOSJ_45345, APOSJ_53091, APOSJ_53098, APOSJ_53093, APOSJ_45344, APOSJ_53096, APOSJ_53097, APOSJ_53095, APOSJ_53090, APOSJ_53094, APOSJ_53092
OG0003029	OFUSG20710.1.p1	APOSJ_24858, APOSJ_24860, APOSJ_24857, APOSJ_24859
OG0003030	OFUSG25379.1.p1	APOSJ_50713
OG0003031	OFUSG16648.1.p1	APOSJ_05271
OG0003033	OFUSG01453.1.p1	APOSJ_22116, APOSJ_22716, APOSJ_55466
OG0003034	OFUSG02654.1.p1	APOSJ_25543
OG0003035	OFUSG01253.1.p1	APOSJ_05130, APOSJ_05133, APOSJ_05131, APOSJ_05132, APOSJ_63200
OG0003036	OFUSG08199.1.p1, OFUSG08199.2.p1, OFUSG08199.3.p1	APOSJ_42114, APOSJ_21847, APOSJ_64267, APOSJ_64264, APOSJ_42116, APOSJ_21846, APOSJ_42115, APOSJ_21849, APOSJ_21848, APOSJ_42112, APOSJ_21850, APOSJ_21845
OG0003037	OFUSG12491.1.p1	APOSJ_52298
OG0003038	OFUSG09156.1.p1	APOSJ_10168
OG0003039	OFUSG09451.1.p1	APOSJ_35715
OG0003040	OFUSG24704.1.p1	APOSJ_53236, APOSJ_62151, APOSJ_53237, APOSJ_53240, APOSJ_11957, APOSJ_62162, APOSJ_62156, APOSJ_53238, APOSJ_54547
OG0003041	OFUSG26411.1.p1	APOSJ_64655, APOSJ_33811
OG0003042	OFUSG04534.1.p1	APOSJ_22633, APOSJ_06070, APOSJ_06068
OG0003043	OFUSG18158.1.p1	APOSJ_51495, APOSJ_40245, APOSJ_40246, APOSJ_51491, APOSJ_51493, APOSJ_40247, APOSJ_51496, APOSJ_62284
OG0003044	OFUSG22295.1.p1	APOSJ_33046, APOSJ_00068, APOSJ_00067, APOSJ_00069, APOSJ_00070
OG0003045	OFUSG04172.1.p1	APOSJ_07018
OG0003045	OFUSG24692.1.p1, OFUSG24692.2.p1	APOSJ_54974
OG0003046	OFUSG21357.1.p1	APOSJ_53211, APOSJ_53213, APOSJ_53212
OG0003048	OFUSG20691.1.p1, OFUSG20691.2.p1	APOSJ_40872, APOSJ_40873
OG0003049	OFUSG26252.1.p1	APOSJ_37374, APOSJ_37376
OG0003051	OFUSG07901.1.p1, OFUSG07901.2.p1	APOSJ_16434, APOSJ_27454
OG0003052	OFUSG06790.1.p1	APOSJ_03550, APOSJ_28486, APOSJ_03551, APOSJ_28481, APOSJ_28483, APOSJ_28482, APOSJ_28485, APOSJ_03549, APOSJ_28480, APOSJ_28484, APOSJ_28487
OG0003053	OFUSG19169.1.p1	APOSJ_10684, APOSJ_10683, APOSJ_10688, APOSJ_10691, APOSJ_10686, APOSJ_10687, APOSJ_13757, APOSJ_10690, APOSJ_10689
OG0003054	OFUSG25793.1.p1	APOSJ_09930, APOSJ_09928, APOSJ_09929, APOSJ_09931
OG0003055	OFUSG21161.1.p1	APOSJ_01314, APOSJ_01317, APOSJ_01316, APOSJ_01315
OG0003056	OFUSG13218.1.p1	APOSJ_35147
OG0003057	OFUSG01472.1.p1	APOSJ_52902, APOSJ_52903, APOSJ_05351, APOSJ_05353, APOSJ_52901, APOSJ_05350, APOSJ_52904, APOSJ_36941
OG0003058	OFUSG09761.1.p1	APOSJ_32369, APOSJ_32371, APOSJ_32372, APOSJ_32370
OG0003059	OFUSG21766.1.p1, OFUSG21766.2.p1	APOSJ_54868
OG0003060	OFUSG21496.1.p1	APOSJ_25972
OG0003061	OFUSG22038.1.p1, OFUSG22039.1.p1	APOSJ_34451
OG0003063	OFUSG19137.3.p1, OFUSG19137.2.p1, OFUSG19137.4.p1, OFUSG19137.1.p1	APOSJ_10490, APOSJ_39056, APOSJ_04759, APOSJ_49230, APOSJ_49232, APOSJ_49231, APOSJ_04757, APOSJ_04758, APOSJ_01115, APOSJ_39075, APOSJ_10491
OG0003064	OFUSG16596.1.p1	APOSJ_61339, APOSJ_26092, APOSJ_61340, APOSJ_26093, APOSJ_09903, APOSJ_22685, APOSJ_09910, APOSJ_04197, APOSJ_57984, APOSJ_61337, APOSJ_09904, APOSJ_09906, APOSJ_63933, APOSJ_15734, APOSJ_61338, APOSJ_26094, APOSJ_09902, APOSJ_04195, APOSJ_09905
OG0003065	OFUSG09629.1.p1	APOSJ_56569, APOSJ_56571, APOSJ_56572, APOSJ_14977, APOSJ_56568
OG0003067	OFUSG05476.1.p1	APOSJ_20684, APOSJ_20685
OG0003069	OFUSG24012.1.p1, OFUSG01954.1.p1	APOSJ_57953, APOSJ_28657, APOSJ_28656, APOSJ_31953, APOSJ_31954
OG0003072	OFUSG19220.1.p1	APOSJ_04105, APOSJ_04104, APOSJ_25387
OG0003073	OFUSG22208.1.p1	APOSJ_43163
OG0003073	OFUSG23369.1.p1	APOSJ_26792, APOSJ_26794, APOSJ_26791
OG0003074	OFUSG22963.1.p1	APOSJ_50683, APOSJ_50682
OG0003077	OFUSG10101.1.p1	APOSJ_22530, APOSJ_22531
OG0003078	OFUSG11722.1.p1	APOSJ_00148
OG0003079	OFUSG19620.1.p1	APOSJ_59437, APOSJ_59436
OG0003084	OFUSG03409.1.p1, OFUSG03411.1.p1, OFUSG03410.1.p1, OFUSG03412.1.p1, OFUSG02633.1.p1	APOSJ_63819
OG0003101	OFUSG26512.1.p1	APOSJ_39132
OG0003103	OFUSG26724.1.p1, OFUSG03657.1.p1	APOSJ_56241, APOSJ_56240, APOSJ_13496
OG0003104	OFUSG25660.1.p1	APOSJ_41239, APOSJ_30663
OG0003105	OFUSG19655.1.p1	APOSJ_38611, APOSJ_41890, APOSJ_34439, APOSJ_41886, APOSJ_41888, APOSJ_40124
OG0003107	OFUSG05270.1.p1, OFUSG05271.1.p1	APOSJ_26201, APOSJ_34016, APOSJ_36925, APOSJ_36926, APOSJ_26198, APOSJ_26196, APOSJ_36923, APOSJ_26200
OG0003108	OFUSG01270.1.p1, OFUSG01270.2.p1	APOSJ_53894, APOSJ_60356, APOSJ_53893, APOSJ_53895
OG0003110	OFUSG25812.1.p1	APOSJ_56560, APOSJ_24671
OG0003111	OFUSG12678.1.p1	APOSJ_08555, APOSJ_30833, APOSJ_32697
OG0003112	OFUSG18595.1.p1	APOSJ_13161, APOSJ_13163
OG0003114	OFUSG12552.1.p1, OFUSG12552.2.p1	APOSJ_17648
OG0003118	OFUSG13259.2.p1, OFUSG13259.1.p1	APOSJ_63592, APOSJ_63594, APOSJ_63593
OG0003119	OFUSG19562.1.p1	APOSJ_39538, APOSJ_39533, APOSJ_39534, APOSJ_39531
OG0003120	OFUSG17588.1.p1	APOSJ_28666, APOSJ_28664, APOSJ_61061, APOSJ_51622, APOSJ_52804
OG0003121	OFUSG19684.1.p1	APOSJ_01530, APOSJ_27238, APOSJ_55020, APOSJ_07217
OG0003122	OFUSG11284.1.p1	APOSJ_36414, APOSJ_50972
OG0003123	OFUSG05095.2.p1, OFUSG05095.1.p1, OFUSG20727.1.p1	APOSJ_14580, APOSJ_14579
OG0003124	OFUSG24113.1.p1	APOSJ_60072, APOSJ_60073
OG0003125	OFUSG09603.1.p1	APOSJ_13170, APOSJ_13174, APOSJ_13167, APOSJ_55545, APOSJ_13169, APOSJ_13172, APOSJ_13171, APOSJ_55528
OG0003127	OFUSG12113.1.p1	APOSJ_10132, APOSJ_10133
OG0003128	OFUSG22958.1.p1	APOSJ_01878, APOSJ_54178, APOSJ_54176, APOSJ_54177
OG0003130	OFUSG24116.1.p1	APOSJ_34706, APOSJ_34707
OG0003131	OFUSG24004.1.p1	APOSJ_58708
OG0003132	OFUSG13365.1.p1, OFUSG13365.2.p1	APOSJ_14212, APOSJ_42354, APOSJ_42357, APOSJ_00023, APOSJ_14211, APOSJ_42359, APOSJ_14215, APOSJ_14214, APOSJ_42355, APOSJ_14213, APOSJ_42358, APOSJ_14216, APOSJ_42356
OG0003133	OFUSG04998.1.p1	APOSJ_30270, APOSJ_30654
OG0003135	OFUSG22017.1.p1	APOSJ_18753, APOSJ_18754, APOSJ_18752, APOSJ_20256, APOSJ_53592, APOSJ_18750
OG0003136	OFUSG11408.1.p1	APOSJ_47787
OG0003137	OFUSG20631.1.p1	APOSJ_36852, APOSJ_30580, APOSJ_36853, APOSJ_06208, APOSJ_36851, APOSJ_36855, APOSJ_36854, APOSJ_36850
OG0003138	OFUSG26552.1.p1	APOSJ_00752, APOSJ_40281
OG0003140	OFUSG09635.1.p1	APOSJ_35312
OG0003142	OFUSG20057.1.p1	APOSJ_40273, APOSJ_14398, APOSJ_14400, APOSJ_14399, APOSJ_14397, APOSJ_27324, APOSJ_27321, APOSJ_27323
OG0003143	OFUSG09019.1.p1	APOSJ_44144, APOSJ_44145
OG0003144	OFUSG00084.1.p1	APOSJ_48852, APOSJ_48851
OG0003145	OFUSG07280.1.p1	APOSJ_22385
OG0003146	OFUSG17076.2.p1, OFUSG17076.1.p1	APOSJ_07935, APOSJ_07938, APOSJ_21949, APOSJ_23349, APOSJ_47106, APOSJ_21948
OG0003147	OFUSG05907.1.p1	APOSJ_21036, APOSJ_21034, APOSJ_21035
OG0003148	OFUSG12277.1.p1	APOSJ_47587
OG0003149	OFUSG20155.1.p1, OFUSG20155.2.p1	APOSJ_20169, APOSJ_20168, APOSJ_00806
OG0003150	OFUSG24838.1.p1	APOSJ_46061, APOSJ_24496, APOSJ_30861, APOSJ_24495
OG0003151	OFUSG05073.1.p1	APOSJ_05170
OG0003152	OFUSG18463.1.p1	APOSJ_48510, APOSJ_48508, APOSJ_48509, APOSJ_48511
OG0003153	OFUSG04951.1.p1	APOSJ_35785, APOSJ_35782, APOSJ_35780, APOSJ_35783, APOSJ_35778, APOSJ_35779, APOSJ_52381, APOSJ_22926, APOSJ_35781
OG0003154	OFUSG17694.1.p1	APOSJ_51181, APOSJ_51185, APOSJ_50159, APOSJ_50161, APOSJ_51180, APOSJ_51183
OG0003155	OFUSG10039.1.p1	APOSJ_59259
OG0003156	OFUSG00543.1.p1	APOSJ_47122, APOSJ_47125
OG0003157	OFUSG02293.1.p1, OFUSG02291.1.p1	APOSJ_26289, APOSJ_26292, APOSJ_26290, APOSJ_26287, APOSJ_26291, APOSJ_26288
OG0003158	OFUSG04551.1.p1	APOSJ_48827, APOSJ_48829, APOSJ_48828, APOSJ_48826
OG0003159	OFUSG00694.1.p1, OFUSG10284.1.p1	APOSJ_34339
OG0003160	OFUSG19116.1.p1	APOSJ_52005, APOSJ_52006
OG0003161	OFUSG12513.1.p1	APOSJ_12427, APOSJ_12426
OG0003162	OFUSG12213.1.p1	APOSJ_43039, APOSJ_21099, APOSJ_21100, APOSJ_21101
OG0003164	OFUSG03455.1.p1	APOSJ_27152
OG0003165	OFUSG01448.1.p1	APOSJ_55300
OG0003166	OFUSG13956.1.p1	APOSJ_26522, APOSJ_21441, APOSJ_02622, APOSJ_42363, APOSJ_02624, APOSJ_62139, APOSJ_20651, APOSJ_62130, APOSJ_42335, APOSJ_02621, APOSJ_62116, APOSJ_00768, APOSJ_26518, APOSJ_36016, APOSJ_21450, APOSJ_00767, APOSJ_21446, APOSJ_21455, APOSJ_26517, APOSJ_26521, APOSJ_21477
OG0003167	OFUSG15741.1.p1	APOSJ_08242, APOSJ_08241, APOSJ_08243, APOSJ_08244
OG0003169	OFUSG16524.1.p1	APOSJ_40105, APOSJ_01487, APOSJ_09186, APOSJ_57600, APOSJ_57601, APOSJ_57604, APOSJ_01486, APOSJ_20667, APOSJ_57602, APOSJ_57605, APOSJ_20668, APOSJ_59291
OG0003171	OFUSG07971.1.p1	APOSJ_51434, APOSJ_64269, APOSJ_51436, APOSJ_22135, APOSJ_64270, APOSJ_51435
OG0003172	OFUSG04307.1.p1	APOSJ_37760, APOSJ_48896, APOSJ_37761, APOSJ_37762, APOSJ_37759, APOSJ_50968, APOSJ_37764, APOSJ_37763, APOSJ_50967, APOSJ_37765, APOSJ_56161
OG0003174	OFUSG03000.1.p1	APOSJ_17036
OG0003175	OFUSG16466.1.p1	APOSJ_12763, APOSJ_12764
OG0003176	OFUSG20448.1.p1	APOSJ_23689, APOSJ_23690
OG0003177	OFUSG19290.1.p1	APOSJ_63824, APOSJ_56011
OG0003179	OFUSG18054.1.p1	APOSJ_56598, APOSJ_53571, APOSJ_53563, APOSJ_53567, APOSJ_53565, APOSJ_08422, APOSJ_56597, APOSJ_56600, APOSJ_53564, APOSJ_08421, APOSJ_53568
OG0003180	OFUSG15647.1.p1	APOSJ_18815, APOSJ_18814, APOSJ_54053, APOSJ_18813
OG0003181	OFUSG10646.1.p1	APOSJ_20951, APOSJ_20952, APOSJ_59228
OG0003182	OFUSG23178.1.p1	APOSJ_40788
OG0003183	OFUSG23715.1.p1	APOSJ_55161, APOSJ_44506, APOSJ_44507, APOSJ_44505, APOSJ_44509
OG0003184	OFUSG09950.1.p1, OFUSG09950.2.p1	APOSJ_55407, APOSJ_55409, APOSJ_55410, APOSJ_55408
OG0003185	OFUSG01650.1.p1	APOSJ_32400
OG0003187	OFUSG26287.1.p1	APOSJ_30111, APOSJ_30112, APOSJ_30114, APOSJ_30113, APOSJ_02519
OG0003188	OFUSG09368.2.p1, OFUSG09368.1.p1, OFUSG09368.3.p1	APOSJ_32903, APOSJ_32904
OG0003189	OFUSG02491.1.p1	APOSJ_36317, APOSJ_04556, APOSJ_36316, APOSJ_04558, APOSJ_36318, APOSJ_36315
OG0003191	OFUSG12992.1.p1	APOSJ_11431, APOSJ_11427, APOSJ_11429, APOSJ_11434, APOSJ_11433, APOSJ_11430, APOSJ_11426, APOSJ_11428
OG0003192	OFUSG16446.1.p1	APOSJ_58378, APOSJ_61697, APOSJ_61698, APOSJ_61696, APOSJ_61699, APOSJ_61700, APOSJ_61701, APOSJ_61695
OG0003193	OFUSG24759.1.p1	APOSJ_00532
OG0003194	OFUSG08196.1.p1	APOSJ_63402, APOSJ_44634, APOSJ_63401
OG0003195	OFUSG10102.1.p1	APOSJ_46035, APOSJ_32408, APOSJ_46033, APOSJ_46034, APOSJ_46038, APOSJ_46037, APOSJ_32407
OG0003196	OFUSG05394.1.p1	APOSJ_52449, APOSJ_37298, APOSJ_52450, APOSJ_52451
OG0003197	OFUSG14583.1.p1	APOSJ_57136, APOSJ_57140, APOSJ_57137, APOSJ_57134, APOSJ_09752, APOSJ_57138, APOSJ_57133, APOSJ_57139
OG0003198	OFUSG20751.1.p1, OFUSG20751.2.p1, OFUSG24283.1.p1, OFUSG13457.1.p1, OFUSG06727.2.p1, OFUSG06727.1.p1, OFUSG06726.1.p1, OFUSG06726.2.p1, OFUSG18799.1.p1	APOSJ_36767
OG0003199	OFUSG06190.1.p1	APOSJ_06417, APOSJ_50357, APOSJ_06415, APOSJ_06416, APOSJ_06414, APOSJ_06418, APOSJ_40507, APOSJ_06413
OG0003200	OFUSG20992.1.p1	APOSJ_56645, APOSJ_15587, APOSJ_15589
OG0003202	OFUSG10285.1.p1, OFUSG10285.2.p1	APOSJ_62049
OG0003203	OFUSG17108.1.p1	APOSJ_10922, APOSJ_10923, APOSJ_10921, APOSJ_10920
OG0003204	OFUSG02698.1.p1	APOSJ_55199, APOSJ_26853, APOSJ_26857, APOSJ_26856, APOSJ_26852, APOSJ_26855, APOSJ_26854, APOSJ_26850, APOSJ_28831, APOSJ_26851
OG0003205	OFUSG08876.1.p1, OFUSG08876.2.p1, OFUSG08876.3.p1	APOSJ_26076
OG0003206	OFUSG02911.1.p1	APOSJ_42271, APOSJ_57448, APOSJ_42268, APOSJ_42269, APOSJ_65050, APOSJ_42266, APOSJ_42272, APOSJ_65052, APOSJ_42267, APOSJ_42270
OG0003207	OFUSG19091.1.p1	APOSJ_53468, APOSJ_53467
OG0003208	OFUSG19343.1.p1	APOSJ_40495, APOSJ_40494, APOSJ_40496, APOSJ_40497
OG0003210	OFUSG00428.1.p1	APOSJ_15249, APOSJ_15248
OG0003212	OFUSG06178.1.p1, OFUSG06178.4.p1, OFUSG06178.2.p1, OFUSG06178.3.p1, OFUSG06178.5.p1	APOSJ_40742
OG0003213	OFUSG08561.1.p1, OFUSG03503.1.p1	APOSJ_62042, APOSJ_62043, APOSJ_62044
OG0003214	OFUSG03898.1.p1	APOSJ_30849, APOSJ_30835
OG0003215	OFUSG12275.1.p1, OFUSG12275.2.p1	APOSJ_30430
OG0003217	OFUSG23691.2.p1, OFUSG23691.1.p1	APOSJ_38588, APOSJ_25460, APOSJ_38604, APOSJ_38597
OG0003218	OFUSG14315.1.p1	APOSJ_10871, APOSJ_10868, APOSJ_10873, APOSJ_47482, APOSJ_17947, APOSJ_03784, APOSJ_59373, APOSJ_17946, APOSJ_17951, APOSJ_10870, APOSJ_10869
OG0003219	OFUSG03547.1.p1	APOSJ_51906
OG0003220	OFUSG00185.2.p1, OFUSG00185.1.p1	APOSJ_62682
OG0003221	OFUSG23484.1.p1	APOSJ_53881, APOSJ_53880
OG0003222	OFUSG20299.1.p1	APOSJ_53811, APOSJ_03374, APOSJ_42728
OG0003223	OFUSG22793.1.p1	APOSJ_01786, APOSJ_01785
OG0003224	OFUSG23256.2.p1, OFUSG23256.1.p1	APOSJ_06577, APOSJ_55082, APOSJ_55083, APOSJ_55085
OG0003225	OFUSG09401.1.p1, OFUSG09399.1.p1, OFUSG09403.1.p1, OFUSG09405.2.p1, OFUSG09405.1.p1	APOSJ_64620, APOSJ_18658, APOSJ_53640, APOSJ_53642, APOSJ_53639, APOSJ_34446, APOSJ_53641, APOSJ_64628, APOSJ_18935, APOSJ_53643
OG0003226	OFUSG01013.1.p1	APOSJ_18811, APOSJ_03066, APOSJ_18809, APOSJ_03063, APOSJ_03064, APOSJ_03065
OG0003227	OFUSG18839.1.p1	APOSJ_29380, APOSJ_29382, APOSJ_29379, APOSJ_29381
OG0003228	OFUSG25095.1.p1	APOSJ_15473, APOSJ_15470
OG0003229	OFUSG25738.1.p1	APOSJ_54883, APOSJ_05246, APOSJ_54880, APOSJ_05243, APOSJ_54882, APOSJ_05244, APOSJ_54881, APOSJ_14048, APOSJ_05245, APOSJ_05241, APOSJ_05242
OG0003230	OFUSG06967.1.p1	APOSJ_24729, APOSJ_40527, APOSJ_40529, APOSJ_40528, APOSJ_40525, APOSJ_40524, APOSJ_40531, APOSJ_24730, APOSJ_40530, APOSJ_40523, APOSJ_40526, APOSJ_24731
OG0003231	OFUSG26350.1.p1	APOSJ_36521, APOSJ_36520
OG0003234	OFUSG20307.1.p1	APOSJ_35347
OG0003237	OFUSG04073.1.p1	APOSJ_05354, APOSJ_46295
OG0003238	OFUSG24258.2.p1, OFUSG24258.1.p1, OFUSG17529.1.p1	APOSJ_13700, APOSJ_50826, APOSJ_13694, APOSJ_56279, APOSJ_13702, APOSJ_56278, APOSJ_32202, APOSJ_50828, APOSJ_56280, APOSJ_50829, APOSJ_56282, APOSJ_50824, APOSJ_50825, APOSJ_50827, APOSJ_50830, APOSJ_56281
OG0003239	OFUSG04724.1.p1, OFUSG08604.1.p1	APOSJ_55600, APOSJ_55604, APOSJ_23595, APOSJ_29631, APOSJ_23590, APOSJ_29635, APOSJ_55602, APOSJ_23589, APOSJ_40825, APOSJ_55606, APOSJ_55607, APOSJ_56527, APOSJ_55603, APOSJ_23594, APOSJ_56504, APOSJ_29632, APOSJ_29634, APOSJ_55605, APOSJ_09653, APOSJ_17814, APOSJ_29633, APOSJ_17813, APOSJ_23593
OG0003250	OFUSG13114.1.p1	APOSJ_16548, APOSJ_56142, APOSJ_56534, APOSJ_56535
OG0003251	OFUSG20624.2.p1, OFUSG20624.1.p1	APOSJ_54466
OG0003252	OFUSG11927.1.p1	APOSJ_51617
OG0003253	OFUSG19675.3.p1, OFUSG19675.2.p1, OFUSG19675.1.p1	APOSJ_36002
OG0003254	OFUSG21699.1.p1	APOSJ_62720, APOSJ_62718, APOSJ_62717, APOSJ_62719
OG0003255	OFUSG04049.1.p1	APOSJ_37992, APOSJ_37996, APOSJ_50042, APOSJ_37991, APOSJ_37994, APOSJ_37989, APOSJ_37995, APOSJ_50045, APOSJ_50044, APOSJ_37993, APOSJ_37909, APOSJ_50043, APOSJ_37990
OG0003257	OFUSG11699.1.p1	APOSJ_11591, APOSJ_11592, APOSJ_11593, APOSJ_11624, APOSJ_07998
OG0003258	OFUSG13654.2.p1, OFUSG13654.1.p1	APOSJ_29538, APOSJ_29539, APOSJ_54086, APOSJ_00171, APOSJ_16181, APOSJ_29536, APOSJ_54083, APOSJ_29537
OG0003259	OFUSG10754.1.p1	APOSJ_15841, APOSJ_15837, APOSJ_09994, APOSJ_15839, APOSJ_15838, APOSJ_09993, APOSJ_41545, APOSJ_15840, APOSJ_09995, APOSJ_41547, APOSJ_41546, APOSJ_41549, APOSJ_49815, APOSJ_34266, APOSJ_41548, APOSJ_41550, APOSJ_41551, APOSJ_15836, APOSJ_15835
OG0003260	OFUSG26572.1.p1	APOSJ_08169, APOSJ_08171, APOSJ_08170, APOSJ_08167, APOSJ_08168, APOSJ_08166
OG0003261	OFUSG12773.1.p1	APOSJ_41161, APOSJ_41164, APOSJ_41163, APOSJ_41162
OG0003262	OFUSG15140.1.p1	APOSJ_22581, APOSJ_22582
OG0003263	OFUSG09944.1.p1	APOSJ_41168
OG0003264	OFUSG17329.1.p1	APOSJ_26140, APOSJ_26142, APOSJ_33770, APOSJ_26141
OG0003265	OFUSG06294.1.p1	APOSJ_34472, APOSJ_17018, APOSJ_49524, APOSJ_34474, APOSJ_49518, APOSJ_17020, APOSJ_34469, APOSJ_34470
OG0003266	OFUSG08987.1.p1	APOSJ_61414, APOSJ_61413
OG0003267	OFUSG17971.1.p1	APOSJ_30035, APOSJ_30027, APOSJ_30031, APOSJ_30028, APOSJ_30029, APOSJ_30034, APOSJ_30033, APOSJ_30030, APOSJ_30032
OG0003268	OFUSG05362.1.p1	APOSJ_65180, APOSJ_65183, APOSJ_65174, APOSJ_51480, APOSJ_20455, APOSJ_20454, APOSJ_65185, APOSJ_20452, APOSJ_20456, APOSJ_20453
OG0003269	OFUSG10348.1.p1	APOSJ_20442, APOSJ_20443, APOSJ_20445, APOSJ_65142, APOSJ_20440
OG0003270	OFUSG18942.1.p1, OFUSG18940.1.p1, OFUSG18940.2.p1, OFUSG18941.1.p1	APOSJ_39577, APOSJ_47534, APOSJ_39578
OG0003271	OFUSG09083.1.p1	APOSJ_31072, APOSJ_31073
OG0003272	OFUSG02979.5.p1	APOSJ_62776, APOSJ_62775
OG0003275	OFUSG04938.1.p1	APOSJ_33405, APOSJ_11411, APOSJ_33404, APOSJ_08128, APOSJ_11412
OG0003276	OFUSG12445.1.p1, OFUSG12445.2.p1	APOSJ_40980, APOSJ_40981
OG0003277	OFUSG06456.1.p1	APOSJ_64925
OG0003278	OFUSG11816.1.p1	APOSJ_56401
OG0003279	OFUSG02810.1.p1	APOSJ_49088, APOSJ_44687, APOSJ_44688, APOSJ_44689
OG0003280	OFUSG09273.2.p1, OFUSG09273.1.p1, OFUSG16871.1.p1	APOSJ_05123, APOSJ_33236
OG0003281	OFUSG26961.1.p1, OFUSG26959.2.p1, OFUSG26959.3.p1, OFUSG26959.1.p1	APOSJ_20687
OG0003282	OFUSG05974.1.p1	APOSJ_00228, APOSJ_00227
