Orthogroup	OWEFU	HELIO_ok
OG0007611	OFUSG25283.2.p1, OFUSG25283.1.p1	HELIO_01122
OG0007612	OFUSG13254.1.p1	HELIO_09265
OG0007614	OFUSG22780.1.p1	HELIO_12418
OG0007617	OFUSG08967.1.p1	HELIO_01514
OG0007618	OFUSG01286.1.p1	HELIO_11433
OG0007619	OFUSG23637.1.p1	HELIO_00818
OG0007623	OFUSG24746.1.p1	HELIO_00485
OG0007624	OFUSG00912.1.p1	HELIO_03334
OG0007625	OFUSG01065.1.p1	HELIO_10143, HELIO_10144
OG0007626	OFUSG24926.1.p1	HELIO_06920
OG0007628	OFUSG02826.1.p1	HELIO_12259
OG0007629	OFUSG08807.1.p1	HELIO_03806
OG0007633	OFUSG17043.1.p1	HELIO_01601, HELIO_04618
OG0007634	OFUSG18364.1.p1	HELIO_08632
OG0007635	OFUSG11100.1.p1	HELIO_11841
OG0007636	OFUSG01941.1.p1	HELIO_00299, HELIO_00415, HELIO_00416
OG0007637	OFUSG11941.1.p1	HELIO_09043
OG0007639	OFUSG10115.1.p1	HELIO_03757
OG0007640	OFUSG19648.1.p1	HELIO_01947
OG0007642	OFUSG17690.1.p1	HELIO_09919
OG0007643	OFUSG16038.1.p1	HELIO_05958
OG0007645	OFUSG09967.1.p1	HELIO_08180
OG0007646	OFUSG02602.2.p1, OFUSG02602.1.p1	HELIO_09428
OG0007647	OFUSG12352.1.p1	HELIO_06564
OG0007648	OFUSG23402.1.p1	HELIO_11122
OG0007649	OFUSG11208.1.p1	HELIO_02723
OG0007650	OFUSG08401.1.p1	HELIO_07386
OG0007651	OFUSG03816.1.p1	HELIO_02073
OG0007652	OFUSG07124.1.p1	HELIO_06613, HELIO_09950, HELIO_03680
OG0007654	OFUSG23523.1.p1	HELIO_09336
OG0007656	OFUSG06312.1.p1	HELIO_03326
OG0007657	OFUSG00269.1.p1	HELIO_09924
OG0007658	OFUSG00831.1.p1	HELIO_08545
OG0007659	OFUSG26310.1.p1	HELIO_12061
OG0007660	OFUSG08033.1.p1	HELIO_04891
OG0007663	OFUSG08187.1.p1	HELIO_09052
OG0007664	OFUSG18907.1.p1	HELIO_04897
OG0007665	OFUSG22453.1.p1	HELIO_01351
OG0007666	OFUSG18592.1.p1	HELIO_07744
OG0007667	OFUSG12265.1.p1	HELIO_04334
OG0007668	OFUSG15536.1.p1	HELIO_03931
OG0007669	OFUSG05619.1.p1	HELIO_10621
OG0007670	OFUSG13342.1.p1, OFUSG13342.2.p1	HELIO_10218
OG0007671	OFUSG16155.1.p1	HELIO_05540
OG0007673	OFUSG12933.1.p1	HELIO_12156
OG0007675	OFUSG13447.1.p1	HELIO_03407
OG0007676	OFUSG07077.2.p1, OFUSG07077.1.p1	HELIO_07836
OG0007679	OFUSG05979.1.p1	HELIO_00757
OG0007680	OFUSG13025.1.p1	HELIO_05007
OG0007681	OFUSG08756.1.p1, OFUSG08756.2.p1, OFUSG08756.3.p1	HELIO_11068
OG0007683	OFUSG10975.1.p1, OFUSG10974.1.p1	HELIO_01510
OG0007684	OFUSG21664.1.p1	HELIO_08826
OG0007686	OFUSG05228.1.p1	HELIO_07993
OG0007689	OFUSG22558.1.p1, OFUSG22558.2.p1	HELIO_05912
OG0007690	OFUSG05888.1.p1	HELIO_01667
OG0007691	OFUSG17394.1.p1	HELIO_10851
OG0007692	OFUSG10240.1.p1	HELIO_12083
OG0007694	OFUSG22930.1.p1	HELIO_10450
OG0007695	OFUSG23690.1.p1	HELIO_05669
OG0007696	OFUSG05710.1.p1	HELIO_08043
OG0007697	OFUSG15762.1.p1	HELIO_01887
OG0007698	OFUSG13946.1.p1	HELIO_02873
OG0007699	OFUSG03949.1.p1	HELIO_00023, HELIO_11009
OG0007700	OFUSG15537.1.p1	HELIO_03540
OG0007702	OFUSG07854.1.p1	HELIO_01625
OG0007703	OFUSG10399.1.p1	HELIO_00511
OG0007704	OFUSG04621.1.p1	HELIO_10965
OG0007705	OFUSG18179.1.p1, OFUSG18179.2.p1	HELIO_04144, HELIO_04748
OG0007708	OFUSG16188.2.p1, OFUSG16188.1.p1	HELIO_02843
OG0007711	OFUSG00605.1.p1	HELIO_03322
OG0007712	OFUSG05858.1.p1	HELIO_06849
OG0007713	OFUSG15968.1.p1	HELIO_05941
OG0007714	OFUSG02938.1.p1	HELIO_10358
OG0007715	OFUSG22189.2.p1, OFUSG22189.1.p1	HELIO_04524
OG0007716	OFUSG21373.1.p1	HELIO_10507
OG0007717	OFUSG17544.1.p1	HELIO_08633
OG0007718	OFUSG24333.1.p1	HELIO_07990
OG0007719	OFUSG16153.1.p1	HELIO_11950
OG0007722	OFUSG09667.1.p1	HELIO_05263
OG0007723	OFUSG04168.1.p1	HELIO_12456
OG0007724	OFUSG17220.1.p1	HELIO_00810
OG0007725	OFUSG25697.1.p1	HELIO_12431
OG0007726	OFUSG13718.2.p1, OFUSG13718.1.p1	HELIO_01023
OG0007727	OFUSG04739.1.p1	HELIO_07106
OG0007728	OFUSG12092.1.p1	HELIO_09849
OG0007729	OFUSG11497.1.p1	HELIO_03269
OG0007730	OFUSG20248.1.p1	HELIO_07341
OG0007732	OFUSG19296.1.p1	HELIO_12689
OG0007733	OFUSG05630.1.p1	HELIO_07297
OG0007734	OFUSG13294.1.p1	HELIO_11801
OG0007735	OFUSG22506.1.p1, OFUSG22506.2.p1	HELIO_09823
OG0007736	OFUSG15042.1.p1	HELIO_07658
OG0007737	OFUSG00096.1.p1, OFUSG00096.3.p1, OFUSG00096.2.p1	HELIO_09024, HELIO_09023
OG0007739	OFUSG00877.1.p1	HELIO_03035
OG0007740	OFUSG09084.1.p1	HELIO_09599
OG0007741	OFUSG04087.1.p1	HELIO_09949
OG0007743	OFUSG24314.1.p1	HELIO_10929
OG0007745	OFUSG24033.1.p1	HELIO_04306
OG0007746	OFUSG25087.2.p1, OFUSG25087.1.p1	HELIO_11155
OG0007747	OFUSG13194.2.p1, OFUSG13194.1.p1	HELIO_03159
OG0007749	OFUSG06926.1.p1	HELIO_03431
OG0007750	OFUSG13242.1.p1	HELIO_09626
OG0007751	OFUSG19113.1.p1	HELIO_06655
OG0007752	OFUSG14080.1.p1	HELIO_00832
OG0007753	OFUSG14260.1.p1, OFUSG14259.1.p1	HELIO_11261
OG0007754	OFUSG23541.2.p2, OFUSG23541.1.p1	HELIO_02629
OG0007755	OFUSG07853.1.p1, OFUSG07853.2.p1	HELIO_12313
OG0007757	OFUSG13397.2.p1, OFUSG13397.1.p1, OFUSG13397.3.p1	HELIO_07988
OG0007759	OFUSG09907.1.p1	HELIO_12236
OG0007761	OFUSG23226.1.p1	HELIO_10949
OG0007763	OFUSG13188.1.p1	HELIO_06612
OG0007764	OFUSG19990.1.p1, OFUSG19990.3.p1, OFUSG19990.4.p1, OFUSG19990.2.p1	HELIO_10173
OG0007768	OFUSG23414.1.p1	HELIO_10681
OG0007769	OFUSG10116.1.p1	HELIO_12480
OG0007770	OFUSG15214.1.p1	HELIO_10505
OG0007771	OFUSG19373.1.p1	HELIO_01646
OG0007772	OFUSG14806.1.p1	HELIO_01680
OG0007773	OFUSG05099.1.p1	HELIO_07954
OG0007774	OFUSG16284.1.p1	HELIO_11728
OG0007775	OFUSG15554.1.p1	HELIO_01482
OG0007776	OFUSG19566.2.p1, OFUSG19566.1.p1	HELIO_06697
OG0007778	OFUSG20750.1.p1, OFUSG23099.1.p1	HELIO_01472
OG0007779	OFUSG16301.1.p1	HELIO_02670
OG0007780	OFUSG11825.1.p1	HELIO_10535
OG0007781	OFUSG12252.1.p1	HELIO_09673
OG0007782	OFUSG18608.1.p1	HELIO_11482
OG0007783	OFUSG18356.1.p1	HELIO_03457
OG0007784	OFUSG04138.1.p1	HELIO_06523
OG0007785	OFUSG06327.1.p1	HELIO_08627
OG0007786	OFUSG12053.1.p1	HELIO_09437
OG0007787	OFUSG25805.3.p1, OFUSG25805.1.p1, OFUSG25805.2.p1	HELIO_04230
OG0007788	OFUSG15334.1.p1	HELIO_12530
OG0007790	OFUSG10920.1.p1	HELIO_08844
OG0007791	OFUSG13381.1.p1	HELIO_00183
OG0007794	OFUSG22344.1.p1	HELIO_02740
OG0007796	OFUSG08457.1.p1	HELIO_04041, HELIO_02975
OG0007797	OFUSG15128.1.p1	HELIO_00566
OG0007798	OFUSG09670.1.p1	HELIO_11116
OG0007799	OFUSG23487.1.p1	HELIO_07533
OG0007800	OFUSG02294.2.p1, OFUSG02294.1.p1	HELIO_02307
OG0007801	OFUSG10903.1.p1	HELIO_01655
OG0007802	OFUSG19089.1.p1	HELIO_11341
OG0007803	OFUSG11295.1.p1	HELIO_00912
OG0007804	OFUSG26380.1.p1	HELIO_02429
OG0007805	OFUSG10526.1.p1	HELIO_08060
OG0007807	OFUSG21236.2.p1, OFUSG21236.1.p1	HELIO_01066
OG0007808	OFUSG05690.1.p1	HELIO_12362, HELIO_10874
OG0007809	OFUSG00154.1.p1	HELIO_07903
OG0007810	OFUSG18852.1.p1	HELIO_09745
OG0007811	OFUSG20077.1.p1	HELIO_00921
OG0007812	OFUSG21342.1.p1	HELIO_04110
OG0007813	OFUSG25358.1.p1	HELIO_00743
OG0007815	OFUSG17142.1.p1	HELIO_12778
OG0007816	OFUSG17687.1.p1	HELIO_07334
OG0007820	OFUSG15238.1.p1	HELIO_11990
OG0007823	OFUSG18984.1.p1	HELIO_08358
OG0007824	OFUSG13800.1.p1	HELIO_09376
OG0007826	OFUSG22681.1.p1	HELIO_03122
OG0007829	OFUSG21398.1.p1	HELIO_01759
OG0007830	OFUSG03916.1.p1	HELIO_08878
OG0007831	OFUSG19212.1.p1	HELIO_12772
OG0007832	OFUSG12592.1.p1	HELIO_11102
OG0007833	OFUSG22278.2.p1, OFUSG22278.1.p1	HELIO_05559
OG0007834	OFUSG05546.1.p1	HELIO_01668
OG0007835	OFUSG17500.1.p1	HELIO_12549
OG0007836	OFUSG17797.1.p1	HELIO_01070
OG0007837	OFUSG02641.1.p1, OFUSG02641.2.p1	HELIO_03229
OG0007840	OFUSG12949.1.p1	HELIO_04802
OG0007841	OFUSG18201.1.p1	HELIO_12452
OG0007842	OFUSG20821.1.p1	HELIO_11731
OG0007843	OFUSG02689.1.p1	HELIO_04963
OG0007845	OFUSG11939.1.p1	HELIO_05450
OG0007846	OFUSG23209.1.p1	HELIO_08649
OG0007846	OFUSG01647.1.p1	HELIO_12188
OG0007847	OFUSG07414.1.p1	HELIO_07843
OG0007848	OFUSG00458.1.p1	HELIO_04240
OG0007854	OFUSG00498.2.p1, OFUSG00498.1.p1, OFUSG00498.3.p1	HELIO_05486
OG0007857	OFUSG02437.1.p1, OFUSG02437.2.p1, OFUSG02437.3.p1	HELIO_07232
OG0007858	OFUSG19527.1.p1	HELIO_05719
OG0007859	OFUSG16552.1.p1	HELIO_08952
OG0007907	OFUSG24344.1.p1	HELIO_03530
OG0007908	OFUSG23097.1.p1	HELIO_08170
OG0007911	OFUSG10845.1.p1	HELIO_11434
OG0007912	OFUSG24170.5.p1, OFUSG24170.4.p1, OFUSG24170.3.p1, OFUSG24170.1.p1, OFUSG24170.2.p1	HELIO_01267
OG0007916	OFUSG01725.1.p1	HELIO_05089
OG0007921	OFUSG08790.1.p1	HELIO_09544
OG0007924	OFUSG03613.1.p1	HELIO_11347
OG0007926	OFUSG09991.1.p1	HELIO_01370
OG0007927	OFUSG06063.1.p1	HELIO_09579
OG0007928	OFUSG06656.2.p1, OFUSG06656.1.p1	HELIO_04966
OG0007929	OFUSG22970.1.p1	HELIO_03658
OG0007931	OFUSG02704.1.p1	HELIO_00059
OG0007932	OFUSG12916.1.p1	HELIO_01358
OG0007933	OFUSG00544.1.p1	HELIO_12085
OG0007935	OFUSG01074.1.p1	HELIO_04002
OG0007937	OFUSG11802.1.p1	HELIO_07186
OG0007938	OFUSG05621.1.p1	HELIO_02363
OG0007939	OFUSG06120.2.p1, OFUSG06120.1.p1	HELIO_11553
OG0007941	OFUSG13492.1.p1	HELIO_04750
OG0007943	OFUSG00522.1.p1	HELIO_05542
OG0007944	OFUSG03153.1.p1	HELIO_02142
OG0007945	OFUSG25427.1.p1	HELIO_04359
OG0007947	OFUSG17878.1.p1	HELIO_01214
OG0007948	OFUSG22612.1.p1	HELIO_02781
OG0007949	OFUSG20947.1.p1	HELIO_02382
OG0007951	OFUSG05438.1.p1	HELIO_00106
OG0007953	OFUSG02876.1.p1	HELIO_04337
OG0007954	OFUSG00841.2.p1, OFUSG00841.1.p1	HELIO_02739
OG0007956	OFUSG09627.1.p1	HELIO_00807
OG0007957	OFUSG17042.1.p1	HELIO_02424
OG0007958	OFUSG17138.1.p1	HELIO_03422
OG0007959	OFUSG17298.1.p1	HELIO_02385
OG0007961	OFUSG21435.1.p1	HELIO_01422
OG0007962	OFUSG02608.1.p1	HELIO_04538
OG0007963	OFUSG16928.1.p1	HELIO_01376
OG0007965	OFUSG07497.1.p1	HELIO_09702
OG0007966	OFUSG04273.1.p1	HELIO_06554
OG0007968	OFUSG07892.1.p1	HELIO_08321
OG0007972	OFUSG05104.1.p1	HELIO_04967
OG0007973	OFUSG18662.1.p1	HELIO_04677
OG0007974	OFUSG24934.1.p1	HELIO_08921
OG0007975	OFUSG26469.1.p1	HELIO_02337
OG0007977	OFUSG10084.1.p1	HELIO_06466
OG0007978	OFUSG23595.1.p1	HELIO_02240
OG0007979	OFUSG02899.1.p1	HELIO_02677
OG0007980	OFUSG11702.1.p1	HELIO_00219
OG0007981	OFUSG25033.1.p1	HELIO_03648
OG0007982	OFUSG13066.1.p1, OFUSG13066.3.p1, OFUSG13066.2.p1	HELIO_09407
OG0007983	OFUSG12564.1.p1	HELIO_01979
OG0007984	OFUSG09870.1.p1	HELIO_09497
OG0007985	OFUSG16831.1.p1	HELIO_09398
OG0007987	OFUSG24174.1.p1	HELIO_01186
OG0007988	OFUSG05086.1.p1	HELIO_01044
OG0007990	OFUSG20268.1.p1	HELIO_00307
OG0007991	OFUSG11336.1.p1	HELIO_02057
OG0007992	OFUSG08507.1.p1, OFUSG08507.3.p1, OFUSG08507.2.p1	HELIO_06704
OG0007993	OFUSG12464.1.p1	HELIO_01029
OG0007994	OFUSG00061.1.p1	HELIO_01780
OG0007996	OFUSG25545.1.p1	HELIO_00492
OG0007997	OFUSG14866.1.p1	HELIO_03100
OG0007998	OFUSG04732.1.p1	HELIO_07332
OG0007999	OFUSG16655.1.p1	HELIO_08262
OG0008000	OFUSG17338.1.p1	HELIO_04177
OG0008001	OFUSG10860.1.p1	HELIO_00928
OG0008003	OFUSG16902.1.p1	HELIO_02384
OG0008004	OFUSG04859.1.p1	HELIO_01554
OG0008005	OFUSG12467.1.p1	HELIO_06029
OG0008006	OFUSG13906.1.p1	HELIO_00516
OG0008008	OFUSG08327.1.p1	HELIO_05467
OG0008009	OFUSG03862.1.p1	HELIO_11167
OG0008011	OFUSG11017.1.p1	HELIO_10599
OG0008012	OFUSG06735.1.p1	HELIO_05973
OG0008013	OFUSG24335.1.p1	HELIO_04462
OG0008016	OFUSG08993.1.p1	HELIO_00540
OG0008017	OFUSG10257.1.p1	HELIO_09842
OG0008018	OFUSG05742.1.p1	HELIO_10526
OG0008019	OFUSG21945.1.p1	HELIO_08608
OG0008020	OFUSG25021.1.p1	HELIO_00997
OG0008022	OFUSG02172.1.p1	HELIO_09370
OG0008023	OFUSG12743.1.p1	HELIO_00436
OG0008024	OFUSG06689.1.p1	HELIO_12727, HELIO_01549
OG0008025	OFUSG08950.1.p1	HELIO_09213
OG0008026	OFUSG12827.2.p1, OFUSG12827.1.p1	HELIO_09687
OG0008027	OFUSG11871.1.p1	HELIO_04688
OG0008028	OFUSG15376.1.p1	HELIO_10437
OG0008029	OFUSG23880.1.p1	HELIO_03340
OG0008030	OFUSG14835.1.p1	HELIO_08520
OG0008031	OFUSG02167.1.p1	HELIO_10799
OG0008032	OFUSG00997.1.p1	HELIO_12381, HELIO_10801
OG0008033	OFUSG06086.1.p1	HELIO_02861
OG0008036	OFUSG10797.1.p1	HELIO_03192
OG0008037	OFUSG09719.1.p1	HELIO_01120
OG0008038	OFUSG19938.1.p1	HELIO_02850
OG0008039	OFUSG24199.1.p1	HELIO_02911
OG0008040	OFUSG00411.1.p1	HELIO_01756
OG0008041	OFUSG18812.1.p1	HELIO_00327
OG0008042	OFUSG04696.1.p1, OFUSG04696.3.p1, OFUSG04696.2.p1	HELIO_03968
OG0008043	OFUSG03226.1.p1	HELIO_05068
OG0008044	OFUSG20351.1.p1	HELIO_05976
OG0008046	OFUSG20235.1.p1	HELIO_01039
OG0008047	OFUSG23641.1.p1	HELIO_10201
OG0008051	OFUSG17855.1.p1	HELIO_09542
OG0008052	OFUSG21851.1.p1	HELIO_03533
OG0008053	OFUSG07380.1.p1	HELIO_03591
OG0008054	OFUSG15807.1.p1	HELIO_00598
OG0008055	OFUSG18746.1.p1	HELIO_01274
OG0008056	OFUSG12830.1.p1	HELIO_00846
OG0008057	OFUSG16700.1.p1	HELIO_04003
OG0008058	OFUSG09245.1.p1	HELIO_07175
OG0008059	OFUSG15154.1.p1	HELIO_09982
OG0008060	OFUSG00466.1.p1	HELIO_09577
OG0008062	OFUSG26406.2.p1, OFUSG26406.1.p1, OFUSG26409.1.p1	HELIO_00796
OG0008064	OFUSG05201.1.p1	HELIO_04965
OG0008065	OFUSG07149.1.p1	HELIO_06534
OG0008066	OFUSG09507.1.p1	HELIO_07912
OG0008067	OFUSG23698.1.p1	HELIO_10931
OG0008070	OFUSG13602.1.p1	HELIO_08148
OG0008071	OFUSG23439.1.p1	HELIO_01342
OG0008073	OFUSG07310.1.p1	HELIO_07840
OG0008074	OFUSG23885.1.p1	HELIO_03004
OG0008075	OFUSG03661.1.p1	HELIO_03101
OG0008076	OFUSG16290.1.p1	HELIO_04084
OG0008077	OFUSG12356.1.p1	HELIO_00212
OG0008078	OFUSG25752.1.p1, OFUSG25032.1.p1, OFUSG25032.2.p1	HELIO_07686
OG0008079	OFUSG21485.1.p1	HELIO_00746
OG0008080	OFUSG00053.1.p1	HELIO_12214
OG0008081	OFUSG20771.1.p1	HELIO_05879
OG0008082	OFUSG13504.2.p1, OFUSG13504.1.p1	HELIO_08934
OG0008083	OFUSG17972.1.p1	HELIO_09469
OG0008084	OFUSG12398.1.p1	HELIO_10430
OG0008085	OFUSG06913.1.p1	HELIO_04248
OG0008087	OFUSG26337.1.p1	HELIO_02440
OG0008088	OFUSG11489.1.p1	HELIO_03111
OG0008089	OFUSG18780.1.p1	HELIO_07168
OG0008090	OFUSG19720.1.p1, OFUSG09467.1.p1, OFUSG09467.2.p1	HELIO_00892
OG0008091	OFUSG24010.1.p1	HELIO_09088
OG0008092	OFUSG07718.1.p1	HELIO_10325, HELIO_10324
OG0008093	OFUSG10745.1.p1, OFUSG06672.1.p1	HELIO_09057
OG0008094	OFUSG05483.1.p1	HELIO_00528
OG0008098	OFUSG25108.1.p1	HELIO_10216
OG0008099	OFUSG17705.2.p1, OFUSG17705.1.p1	HELIO_02345
OG0008100	OFUSG01562.1.p1	HELIO_11850
OG0008102	OFUSG06272.1.p1	HELIO_00350
OG0008103	OFUSG12555.1.p1	HELIO_02960
OG0008104	OFUSG19032.1.p1	HELIO_09386
OG0008105	OFUSG12576.1.p1	HELIO_10149
OG0008107	OFUSG04089.1.p1	HELIO_06547
OG0008108	OFUSG04761.1.p1	HELIO_11492
OG0008109	OFUSG15368.1.p1	HELIO_00963
OG0008111	OFUSG09040.1.p1	HELIO_09107
OG0008112	OFUSG11684.1.p1	HELIO_09566
OG0008113	OFUSG04242.1.p1	HELIO_06984
OG0008115	OFUSG11236.1.p1	HELIO_12049
OG0008117	OFUSG07978.1.p1	HELIO_05202
OG0008119	OFUSG22463.1.p1	HELIO_07573
OG0008120	OFUSG00079.1.p1	HELIO_06493
OG0008122	OFUSG10913.3.p1, OFUSG10913.4.p1, OFUSG10913.2.p1, OFUSG10913.1.p1	HELIO_07016
OG0008125	OFUSG16587.1.p1	HELIO_08722
OG0008126	OFUSG09108.1.p1	HELIO_11510
OG0008136	OFUSG19526.1.p1	HELIO_04953
OG0008139	OFUSG12848.1.p1	HELIO_07961
OG0008143	OFUSG02811.1.p1	HELIO_08867
OG0008156	OFUSG19046.1.p1	HELIO_12090
OG0008196	OFUSG09768.1.p1	HELIO_04754
OG0008198	OFUSG23150.1.p1, OFUSG23085.1.p1	HELIO_07343
OG0008199	OFUSG02684.1.p1	HELIO_09781
OG0008201	OFUSG06477.1.p1	HELIO_08285
OG0008203	OFUSG18312.1.p1	HELIO_01479
OG0008204	OFUSG22975.1.p1	HELIO_11008
OG0008205	OFUSG07068.1.p1	HELIO_02068
OG0008206	OFUSG08205.1.p1	HELIO_10859
OG0008211	OFUSG08466.2.p1, OFUSG08466.1.p1	HELIO_06578
OG0008212	OFUSG12733.1.p1	HELIO_08600
OG0008214	OFUSG12655.1.p1	HELIO_08468
OG0008216	OFUSG12125.1.p1, OFUSG17191.1.p1	HELIO_00375
OG0008217	OFUSG10908.1.p1	HELIO_07725
OG0008218	OFUSG10017.1.p1	HELIO_07971
OG0008219	OFUSG10555.1.p1	HELIO_07426
OG0008220	OFUSG11032.1.p1	HELIO_07373
OG0008221	OFUSG22813.1.p1	HELIO_01096
OG0008222	OFUSG19358.1.p1	HELIO_03975
OG0008223	OFUSG14008.1.p1, OFUSG02822.1.p1	HELIO_02378
OG0008224	OFUSG20468.1.p1	HELIO_09989
OG0008225	OFUSG03680.1.p1	HELIO_02357
OG0008227	OFUSG08560.1.p1	HELIO_09156
OG0008228	OFUSG06885.1.p1	HELIO_00418
OG0008230	OFUSG22790.1.p1	HELIO_03124
OG0008231	OFUSG06642.4.p1, OFUSG06642.2.p1, OFUSG06642.1.p1, OFUSG06642.5.p1, OFUSG06642.3.p1	HELIO_03608
OG0008232	OFUSG01401.1.p1	HELIO_07795
OG0008234	OFUSG10395.1.p1	HELIO_01704
OG0008235	OFUSG23626.1.p1	HELIO_12048
OG0008237	OFUSG04433.1.p1	HELIO_09004
OG0008238	OFUSG04754.1.p1	HELIO_06475
OG0008239	OFUSG10345.1.p1	HELIO_01309
OG0008240	OFUSG17137.1.p1	HELIO_07931
OG0008242	OFUSG02209.1.p1	HELIO_03862
OG0008243	OFUSG01081.1.p1	HELIO_00975
OG0008244	OFUSG17823.1.p1	HELIO_05442
OG0008245	OFUSG14937.1.p1	HELIO_02765
OG0008246	OFUSG24570.1.p1	HELIO_02676
OG0008247	OFUSG24142.1.p1, OFUSG24142.2.p1	HELIO_06461
OG0008248	OFUSG19184.1.p1	HELIO_01731
OG0008249	OFUSG13252.1.p1	HELIO_10481
OG0008251	OFUSG04432.1.p1	HELIO_02762
OG0008252	OFUSG09417.1.p1	HELIO_11159
OG0008253	OFUSG18707.1.p1	HELIO_06058
OG0008254	OFUSG09022.1.p1	HELIO_03446
OG0008255	OFUSG14775.1.p1, OFUSG16048.1.p1	HELIO_11489
OG0008256	OFUSG06863.1.p1	HELIO_01385
OG0008258	OFUSG16139.1.p1	HELIO_08230
OG0008259	OFUSG21447.1.p1	HELIO_09486
OG0008260	OFUSG04814.1.p1	HELIO_12614
OG0008262	OFUSG08348.1.p1	HELIO_01675
OG0008263	OFUSG11752.1.p1	HELIO_05980
OG0008264	OFUSG19573.1.p1, OFUSG19573.2.p1	HELIO_08483
OG0008265	OFUSG18771.1.p1	HELIO_06265
OG0008266	OFUSG04753.1.p1	HELIO_11220
OG0008267	OFUSG05618.1.p1	HELIO_02344
OG0008268	OFUSG12661.1.p1	HELIO_05239
OG0008269	OFUSG23254.1.p1	HELIO_01747
OG0008270	OFUSG20693.1.p1	HELIO_12388
OG0008271	OFUSG06332.1.p1	HELIO_09393
OG0008272	OFUSG26020.1.p1, OFUSG26020.2.p1	HELIO_05405
OG0008274	OFUSG05460.1.p1	HELIO_07668
OG0008275	OFUSG00447.1.p1	HELIO_01566
OG0008277	OFUSG00036.1.p1, OFUSG00036.2.p1	HELIO_07861
OG0008278	OFUSG15033.1.p1	HELIO_02392
OG0008279	OFUSG13248.1.p1	HELIO_04778
OG0008281	OFUSG11718.1.p1	HELIO_07104
OG0008282	OFUSG23558.1.p1	HELIO_11435
OG0008283	OFUSG22210.1.p1	HELIO_08317
OG0008286	OFUSG04755.1.p1	HELIO_05554
OG0008288	OFUSG16930.1.p1	HELIO_00679
OG0008289	OFUSG09255.1.p1	HELIO_04804
OG0008290	OFUSG00598.1.p1	HELIO_03385
OG0008291	OFUSG10968.1.p1	HELIO_09796
OG0008292	OFUSG09803.1.p1	HELIO_01428
OG0008294	OFUSG06865.1.p1	HELIO_11093
OG0008296	OFUSG15696.1.p1	HELIO_11884
OG0008297	OFUSG15155.1.p1	HELIO_08616
OG0008298	OFUSG23318.1.p1	HELIO_02538
OG0008299	OFUSG12957.1.p1, OFUSG12957.2.p1	HELIO_12180
OG0008300	OFUSG17983.1.p1, OFUSG17983.2.p1	HELIO_09179
OG0008301	OFUSG06711.2.p1, OFUSG06711.1.p1	HELIO_01890
OG0008303	OFUSG25244.2.p1, OFUSG25244.1.p1	HELIO_12273
OG0008304	OFUSG13858.1.p1	HELIO_07539
OG0008305	OFUSG04370.1.p1	HELIO_03471
OG0008307	OFUSG22258.1.p1	HELIO_06378
OG0008312	OFUSG10887.1.p1	HELIO_08007
OG0008313	OFUSG17817.1.p1	HELIO_12407
OG0008314	OFUSG03887.1.p1	HELIO_08677
OG0008315	OFUSG22162.1.p1	HELIO_09519
OG0008316	OFUSG16757.1.p1	HELIO_01115
OG0008317	OFUSG24646.1.p1	HELIO_02138
OG0008318	OFUSG07330.1.p1	HELIO_07428
OG0008319	OFUSG12779.1.p1	HELIO_06862
OG0008320	OFUSG19134.1.p1	HELIO_03556
OG0008321	OFUSG23372.1.p1	HELIO_08578, HELIO_06099
OG0008322	OFUSG12624.1.p1	HELIO_01231
OG0008323	OFUSG01139.1.p1	HELIO_04361
OG0008325	OFUSG05287.2.p1, OFUSG05287.1.p1	HELIO_02818
OG0008326	OFUSG21345.1.p1	HELIO_00668
OG0008327	OFUSG25114.1.p1	HELIO_01314
OG0008328	OFUSG03005.1.p1	HELIO_11036
OG0008329	OFUSG16147.1.p1	HELIO_08771
OG0008330	OFUSG25157.1.p1	HELIO_11984, HELIO_09760, HELIO_11985, HELIO_05031
OG0008331	OFUSG12482.1.p1, OFUSG04136.1.p1	HELIO_01902
OG0008332	OFUSG05493.1.p1	HELIO_04129
OG0008333	OFUSG13105.1.p1	HELIO_10273
OG0008335	OFUSG12985.1.p1	HELIO_00538
OG0008336	OFUSG06945.1.p1	HELIO_01313
OG0008337	OFUSG01902.1.p1	HELIO_04578
OG0008340	OFUSG01439.1.p1	HELIO_09069
OG0008341	OFUSG21961.1.p1	HELIO_12300
OG0008343	OFUSG12909.1.p1	HELIO_06743
OG0008344	OFUSG03931.1.p1	HELIO_10711
OG0008345	OFUSG24454.1.p1	HELIO_07583
OG0008346	OFUSG21846.1.p1	HELIO_08226
OG0008348	OFUSG17668.1.p1	HELIO_02649
OG0008350	OFUSG10074.1.p1	HELIO_06432, HELIO_08103
OG0008351	OFUSG02204.1.p1	HELIO_01614
OG0008352	OFUSG08757.2.p1, OFUSG08757.1.p1	HELIO_03305
OG0008353	OFUSG06739.1.p1	HELIO_12685
OG0008355	OFUSG11463.1.p1	HELIO_04747
OG0008356	OFUSG17504.1.p1	HELIO_11656
OG0008357	OFUSG08444.1.p1	HELIO_11937
OG0008359	OFUSG13310.1.p1	HELIO_01763
OG0008360	OFUSG20692.1.p1	HELIO_02557
OG0008361	OFUSG26486.1.p1	HELIO_10495
OG0008363	OFUSG11369.1.p1	HELIO_01576
OG0008365	OFUSG24687.1.p1	HELIO_10635
OG0008367	OFUSG10107.1.p1	HELIO_10676
